Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0001387	AT4G33905.1	Ag011G1217100
OG0001396	AT4G27270.1, AT5G54500.2	Ag055G4910300
OG0001397	AT5G54430.3	Ag006G0837000, Ag055G4911300
OG0001398	AT4G01970.2	Ag019G2497200
OG0001398	AT5G40390.1	Ag005G0789300
OG0001399	AT3G03780.1	Ag014G1808100
OG0001399	AT5G17920.1	Ag013G1344900
OG0001400	AT5G39850.1	Ag061G5017700
OG0001400	AT5G15200.1	Ag013G1419800
OG0001401	AT5G12350.1	Ag013G1486500
OG0001401	AT5G19420.2	Ag004G0553600
OG0001402	AT5G11060.1	Ag013G1512800
OG0001402	AT5G25220.1	Ag004G0540000
OG0001403	AT5G09870.1	Ag013G1537000
OG0001403	AT5G64740.1	Ag004G0448200
OG0001404	AT5G08300.1	Ag013G1557600
OG0001404	AT5G23250.1	Ag004G0512300
OG0001405	AT2G28680.1	Ag015G2186800, Ag013G1609200
OG0001405	AT1G07750.1	Ag034G3746300
OG0001406	AT1G07170.1	Ag034G3737000
OG0001407	AT2G30050.1	Ag013G1625400
OG0001407	AT3G01340.1	Ag014G1771300
OG0001408	AT2G30840.1, AT2G30830.1, AT2G25450.1	Ag013G1639300
OG0001409	AT2G30950.4	Ag013G1640600
OG0001409	AT1G06430.1	Ag034G3727700
OG0001410	AT1G05210.1	Ag034G3710100
OG0001410	AT2G32380.1	Ag013G1663100
OG0001411	AT1G47128.1	Ag013G1711300
OG0001411	AT5G43060.1	Ag023G2803600
OG0001412	AT1G29530.1	Ag013G1732500
OG0001413	AT1G32100.1	Ag013G1764500
OG0001413	AT4G13660.1	Ag013G1764400
OG0001414	AT3G49850.1	Ag002G0137900
OG0001414	AT5G67580.1	Ag004G0428400
OG0001415	AT5G65810.1	Ag004G0431000
OG0001415	AT3G49720.1	Ag049G4731000
OG0001416	AT5G63510.2	Ag004G0467400
OG0001416	AT3G48680.1	Ag004G0777100
OG0001417	AT5G59270.2	Ag004G0652800
OG0001419	AT5G55990.1	Ag004G0730500
OG0001420	AT2G02930.1	Ag022G2639800
OG0001421	AT5G05040.1, AT5G05060.1	Ag022G2722400, Ag022G2722300
OG0001422	AT5G01610.1	Ag022G2790600
OG0001422	AT3G08890.1	Ag014G1885500
OG0001423	AT3G27430.2	Ag012G1305100
OG0001423	AT5G40580.1	Ag075G5282000
OG0001424	AT4G20220.1	Ag048G4679900
OG0001425	AT4G35310.1	Ag011G1130000
OG0001425	AT2G17290.1	Ag040G4335100
OG0001426	AT3G13320.1	Ag014G1963500
OG0001426	AT1G55730.1	Ag032G3427900
OG0001427	AT1G55560.1	Ag032G3430200
OG0001427	AT3G13400.1	Ag014G1965100
OG0001428	AT2G36620.1, AT3G53020.1	Ag031G3404500
OG0001429	AT4G27840.1	Ag010G1016600
OG0001429	AT5G52990.1	Ag082G5405700
OG0001430	AT5G49720.1	Ag007G0856600
OG0001431	AT2G25370.1, AT2G25360.1	Ag014G2094300, Ag007G0890400
OG0001432	AT1G69760.1	Ag057G4957600
OG0001433	AT5G45750.1	Ag006G0817900
OG0001434	AT4G19640.1	Ag033G3643000
OG0001434	AT5G45130.2	Ag006G0839700
OG0001435	AT3G20060.1	Ag014G2148200
OG0001435	AT1G50490.1	Ag001G0031400
OG0001436	AT1G52540.1	Ag001G0080500
OG0001436	AT3G15890.1	Ag014G2022400
OG0001437	AT5G47000.1	Ag037G4139600, Ag016G2315500
OG0001437	AT4G17690.1	Ag050G4793600
OG0001438	AT4G17486.1	Ag050G4796500
OG0001438	AT5G47310.1	Ag016G2326300, Ag037G4128300
OG0001439	AT4G11180.1, AT4G11210.1, AT4G11190.1	Ag077G5315900, Ag033G3487100
OG0001440	AT4G35270.1	Ag011G1126700
OG0001440	AT2G17150.1	Ag044G4503300
OG0001441	AT4G04020.1	Ag066G5138700
OG0001441	AT4G22240.1	Ag033G3528400
OG0001442	AT4G04610.1	Ag066G5145400
OG0001442	AT4G21990.1	Ag033G3543000
OG0001443	AT4G20990.1, AT4G21000.1	Ag033G3594300
OG0001444	AT4G23710.1	Ag031G3156900
OG0001445	AT1G54970.1, AT3G62680.1	Ag031G3178800, Ag011G1187800, Ag068G5211900, Ag068G5214500
OG0001446	AT2G35310.1, AT5G09780.1, AT5G46915.1, AT2G16210.1	Ag031G3230200
OG0001447	AT3G59580.1	Ag031G3240400
OG0001447	AT2G43500.2	Ag003G0362700
OG0001448	AT2G22620.1	Ag015G2194200
OG0001448	AT4G37950.1	Ag031G3249600
OG0001449	AT3G59070.1	Ag066G5144300, Ag031G3251800
OG0001450	AT2G41860.1	Ag003G0404100
OG0001450	AT3G57530.1	Ag031G3294600
OG0001451	AT2G41490.1	Ag003G0408700
OG0001451	AT3G57220.1	Ag031G3302100
OG0001452	AT3G55646.1	Ag031G3339400
OG0001452	AT2G39855.1	Ag039G4225900
OG0001453	AT2G22170.1	Ag015G2189800
OG0001453	AT4G39730.1	Ag031G3348700, Ag011G1054900
OG0001454	AT2G37940.1	Ag039G4294200
OG0001454	AT3G54020.1	Ag031G3380500
OG0001455	AT3G53710.1	Ag031G3386300
OG0001455	AT2G37550.1	Ag039G4309400
OG0001456	AT3G16870.1	Ag014G2042900
OG0001456	AT4G16141.1	Ag053G4870100, Ag025G2906600
OG0001459	AT2G19350.1	Ag042G4416700
OG0001459	AT4G29850.1	Ag065G5127400
OG0001460	AT4G29730.1	Ag065G5124400
OG0001461	AT2G39330.2, AT2G39310.1	Ag039G4249000, Ag039G4248600
OG0001462	AT2G38430.1	Ag039G4282100
OG0001463	AT3G12000.1	Ag014G1943300
OG0001464	AT4G12320.1, AT4G12310.1	Ag030G3133300
OG0001465	AT4G38970.1	Ag011G1037900
OG0001466	AT2G22330.2	Ag015G2191200
OG0001466	AT4G39950.2	Ag011G1060100
OG0001468	AT4G36820.1	Ag011G1093200
OG0001468	AT2G23790.1	Ag015G2201200
OG0001469	AT2G24320.2	Ag015G2204500
OG0001469	AT4G31020.1	Ag011G1264200
OG0001470	AT1G34190.1	Ag052G4867900, Ag015G2266700
OG0001470	AT1G34180.2	Ag015G2266900, Ag052G4867800
OG0001471	AT3G05780.1, AT3G05790.1, AT5G26860.1	Ag038G4161400
OG0001472	AT3G05610.1	Ag014G1838900
OG0001472	AT5G27870.1	Ag038G4166100
OG0001473	AT5G27840.4	Ag038G4166500
OG0001473	AT3G05580.1	Ag014G1838600
OG0001474	AT2G20340.1	Ag088G5435600
OG0001475	AT2G44080.1	Ag003G0348900
OG0001477	AT5G49620.2, AT3G06490.1	Ag014G1856700
OG0001478	AT3G21352.1	Ag027G3061600
OG0001479	AT1G10290.1	Ag034G3784800
OG0001479	AT1G59610.1	Ag002G0250700
OG0001480	AT1G62880.1	Ag002G0168700
OG0001480	AT1G12340.1, AT1G12390.1	Ag034G3823000
OG0001481	AT1G16160.1	Ag034G3898400
OG0001481	AT1G16110.1	Ag034G3898100
OG0001482	AT5G49945.1, AT4G24330.1	Ag034G3930500, Ag034G3942600
OG0001483	AT1G20630.1	Ag034G3984800
OG0001483	AT4G35090.1	Ag011G1140500
OG0001484	AT1G22985.1	Ag034G4032500
OG0001484	AT1G71130.1	Ag034G4049500
OG0001485	AT5G44380.2	Ag016G2357900
OG0001485	AT5G44400.1	Ag016G2357700
OG0001486	AT4G31170.1	Ag011G1261800
OG0001487	AT1G27170.1, AT1G27180.1	Ag019G2488600
OG0001499	AT1G66780.1	Ag067G5173100
OG0001499	AT1G64820.1	Ag034G3973000, Ag093G5459000, Ag033G3498400
OG0001500	AT1G29880.1	Ag013G1737300
OG0001500	AT1G29870.1	Ag055G4903400
OG0001501	AT3G03620.1	Ag014G1805800
OG0001501	AT5G17700.1	Ag013G1353000
OG0001502	AT3G03550.1	Ag014G1804100
OG0001502	AT5G17600.1	Ag013G1356600
OG0001503	AT5G15080.1	Ag013G1423600
OG0001503	AT3G01300.1	Ag014G1772200
OG0001504	AT1G49990.1	Ag048G4680700, Ag013G1441700, Ag001G0017500, Ag001G0016700
OG0001505	AT3G01620.1	Ag031G3153700
OG0001505	AT5G14480.1	Ag013G1445400
OG0001506	AT5G13850.1	Ag013G1456100
OG0001506	AT3G12390.1	Ag014G1948900
OG0001507	AT5G11420.1	Ag013G1503100
OG0001507	AT5G25460.1	Ag004G0544300
OG0001508	AT5G08000.2	Ag013G1562400
OG0001508	AT5G61130.1	Ag004G0503400
OG0001509	AT5G07860.1, AT5G07870.1	Ag013G1564000, Ag013G1564200
OG0001509	AT5G07850.1	Ag013G1564700
OG0001510	AT1G68170.2	Ag013G1595600
OG0001511	AT2G27860.1	Ag013G1598800
OG0001511	AT1G08200.1	Ag034G3753200
OG0001512	AT1G07870.2	Ag034G3747300
OG0001512	AT2G28590.1	Ag013G1607600
OG0001513	AT2G28670.1	Ag013G1609000, Ag013G1609100
OG0001513	AT1G07730.2	Ag034G3745800
OG0001514	AT1G07140.1	Ag034G3736600
OG0001514	AT2G30060.1	Ag013G1625500
OG0001515	AT1G06680.1	Ag034G3729900
OG0001516	AT1G06180.1	Ag034G3725000
OG0001516	AT2G31180.1	Ag013G1643700
OG0001517	AT1G05180.1	Ag034G3709500
OG0001517	AT2G32410.1	Ag013G1662800
OG0001518	AT1G04470.1	Ag034G3698800
OG0001518	AT2G33420.1	Ag013G1675500
OG0001519	AT1G04410.1	Ag034G3698200
OG0001519	AT5G43330.1	Ag013G1676300
OG0001520	AT1G04370.1	Ag034G3697600
OG0001520	AT5G43410.1	Ag013G1677700
OG0001521	AT1G79660.1	Ag013G1678000
OG0001521	AT1G16170.1	Ag034G3898600
OG0001522	AT1G29340.1	Ag013G1730100
OG0001523	AT2G34300.1	Ag023G2817000
OG0001523	AT1G29470.1	Ag013G1731600
OG0001524	AT3G59500.1	Ag031G3241500
OG0001524	AT1G30890.1	Ag013G1752800
OG0001525	AT1G31740.1	Ag013G1760800, Ag002G0148600
OG0001526	AT3G49910.1	Ag049G4725500
OG0001526	AT5G67510.1	Ag004G0427100
OG0001527	AT5G65750.1	Ag004G0431500
OG0001527	AT3G55410.1	Ag031G3344300
OG0001528	AT4G35165.1, AT2G14378.1	Ag011G1135800, Ag011G1135700, Ag011G1135900, Ag011G1136000, Ag004G0467300
OG0001529	AT5G24430.1	Ag004G0529100
OG0001529	AT3G49370.1	Ag004G0761200
OG0001530	AT5G56920.1	Ag002G0142500, Ag002G0142000, Ag002G0142300, Ag002G0141600, Ag002G0142600, Ag002G0142800
OG0001531	AT5G22860.1	Ag004G0604700
OG0001532	AT5G59590.1, AT5G59580.1	Ag004G0640300, Ag004G0640100, Ag004G0639900, Ag004G0640000
OG0001533	AT5G59540.1	Ag004G0640800
OG0001534	AT5G46200.1	Ag058G4985100, Ag006G0798100, Ag058G4984300
OG0001534	AT4G17860.1	Ag004G0684300, Ag004G0683800, Ag004G0684100, Ag004G0684500, Ag050G4790500
OG0001535	AT5G56630.1	Ag004G0711400
OG0001536	AT1G63470.1, AT1G63480.1	Ag004G0726800, Ag033G3512500, Ag002G0129800
OG0001537	AT4G02450.1	Ag022G2638200
OG0001538	AT1G03040.3	Ag034G3677200
OG0001538	AT4G02590.1	Ag022G2640500
OG0001539	AT5G06500.1	Ag022G2682900, Ag022G2682800
OG0001540	AT3G11070.1	Ag014G1926200
OG0001540	AT5G05520.1	Ag022G2712900
OG0001542	AT5G03470.1	Ag022G2753200
OG0001542	AT3G09880.1	Ag014G1904200
OG0001543	AT1G76980.1	Ag048G4648600
OG0001543	AT1G21390.1	Ag034G4001900
OG0001544	AT1G76970.1	Ag048G4648700
OG0001544	AT1G21380.1	Ag034G4001800
OG0001545	AT1G76590.1	Ag048G4658900
OG0001545	AT1G21000.1	Ag034G3994600
OG0001546	AT1G75050.1	Ag048G4719900, Ag048G4720900
OG0001547	AT2G17320.1	Ag011G1130400
OG0001548	AT4G35840.2	Ag011G1114200
OG0001548	AT2G17730.2	Ag040G4347200
OG0001549	AT4G13580.1	Ag007G0884500
OG0001549	AT3G24020.1	Ag064G5110300
OG0001550	AT1G73950.1	Ag078G5364000
OG0001550	AT1G18470.1	Ag034G3944600
OG0001552	AT5G45670.1	Ag006G0823300
OG0001552	AT4G18970.2	Ag050G4756100
OG0001553	AT3G20310.1	Ag014G2153000
OG0001553	AT1G50640.1	Ag001G0036800
OG0001554	AT1G52700.2	Ag001G0083200
OG0001554	AT3G15650.2	Ag014G2018800
OG0001555	AT5G47080.1	Ag037G4135700, Ag016G2318300
OG0001555	AT4G17640.1	Ag050G4794100
OG0001556	AT5G47540.1, AT4G17270.1	Ag050G4798400
OG0001557	AT5G66570.1	Ag031G3158600
OG0001558	AT2G47160.2	Ag003G0294900
OG0001558	AT3G62270.1	Ag031G3188500
OG0001559	AT4G32070.1	Ag011G1228200
OG0001559	AT2G25290.1	Ag031G3206400
OG0001560	AT2G44150.1	Ag003G0348100
OG0001560	AT3G59960.1	Ag031G3232100
OG0001562	AT3G57550.2	Ag031G3294100
OG0001562	AT2G41880.5	Ag003G0405000
OG0001563	AT2G41140.1	Ag039G4184000
OG0001563	AT3G56760.1	Ag031G3313900
OG0001564	AT3G55770.7	Ag031G3335800
OG0001564	AT2G39900.1	Ag039G4225000
OG0001565	AT3G55700.1, AT3G55710.1	Ag031G3338400
OG0001566	AT3G54085.1	Ag031G3378000
OG0001567	AT3G44860.1, AT3G44870.1	Ag031G3406300
OG0001568	AT4G30020.1	Ag068G5228400
OG0001568	AT2G19170.1	Ag042G4410800
OG0001569	AT2G21510.2	Ag015G2182700
OG0001569	AT4G39150.1	Ag011G1041300
OG0001570	AT1G71900.2	Ag034G4037800
OG0001570	AT1G34470.1	Ag015G2264000
OG0001571	AT1G03260.1	Ag034G3681600
OG0001571	AT5G19070.1	Ag038G4143100
OG0001572	AT5G27540.1	Ag038G4171200
OG0001573	AT5G28150.1	Ag038G4178400
OG0001573	AT3G04860.1	Ag014G1825000
OG0001574	AT2G20580.1	Ag088G5440300, Ag088G5440000, Ag011G1211500
OG0001575	AT3G04330.1, AT3G04320.2	Ag014G1817200, Ag014G1817100, Ag014G1817000
OG0001576	AT3G05060.1	Ag014G1828600
OG0001577	AT5G48290.3	Ag011G1128000
OG0001577	AT3G07600.1	Ag014G1875100
OG0001578	AT3G17410.1	Ag014G2057100
OG0001580	AT4G14260.1	Ag014G2175300, Ag027G3065500
OG0001581	AT5G39450.1	Ag061G5023100
OG0001582	AT2G32370.1, AT1G05230.1	Ag034G3710200
OG0001583	AT1G60950.1	Ag002G0221100
OG0001584	AT1G14860.1	Ag034G3873000
OG0001585	AT1G22550.1	Ag034G4023000
OG0001586	AT2G03760.1	Ag034G4044800, Ag034G4044600
OG0001587	AT1G23260.1	Ag018G2455200
OG0001587	AT1G70660.1	Ag034G4058400
OG0001588	AT1G64330.1	Ag024G2883100
OG0001589	AT3G28080.1, AT3G28070.1, AT3G28100.1	Ag016G2294000
OG0001590	AT2G24195.1, AT1G36622.1, AT1G36640.1, AT5G51465.1, AT5G27765.1	Ag011G1052100, Ag011G1052200
OG0001590	AT1G54953.1, AT1G54957.1	Ag011G1131000
OG0001591	AT4G40042.1	Ag011G1062600
OG0001592	AT4G34135.1	Ag011G1221800, Ag011G1222000, Ag011G1222100
OG0001593	AT3G25585.1	Ag085G5418600
OG0001603	AT3G48450.1	Ag055G4919000
OG0001604	AT1G19020.1	Ag034G3958000
OG0001604	AT3G48180.1	Ag055G4928200
OG0001605	AT5G40430.1, AT2G25230.1	Ag005G0788900
OG0001606	AT5G17190.1	Ag013G1369800
OG0001606	AT3G03160.1	Ag014G1796600
OG0001607	AT3G03050.1	Ag014G1795400
OG0001607	AT5G16910.1	Ag013G1374600
OG0001608	AT3G20620.1	Ag013G1378900, Ag014G2164200, Ag014G1938300, Ag014G2164400, Ag064G5104600, Ag014G2164300
OG0001609	AT5G16070.1	Ag013G1397500
OG0001609	AT3G02530.1	Ag014G1784900
OG0001610	AT1G27350.1, AT1G27330.1	Ag013G1449500
OG0001611	AT5G12480.1	Ag013G1484600
OG0001611	AT5G19450.1	Ag004G0553300
OG0001612	AT5G19480.1	Ag004G0553000
OG0001612	AT5G12230.1	Ag013G1488300
OG0001613	AT5G11730.1	Ag013G1498100
OG0001613	AT5G25970.1	Ag004G0549200
OG0001614	AT5G64960.1	Ag004G0444300
OG0001614	AT5G10270.1	Ag013G1528400
OG0001615	AT5G10260.1	Ag013G1528500
OG0001616	AT5G09730.1	Ag013G1540200, Ag013G1539800
OG0001616	AT5G64570.1	Ag004G0451000
OG0001617	AT5G09220.1	Ag013G1548500
OG0001617	AT5G63850.1	Ag004G0461700
OG0001618	AT5G23090.1	Ag004G0510400
OG0001618	AT5G08190.1	Ag013G1559800
OG0001619	AT4G03010.1	Ag013G1572400
OG0001619	AT1G03440.1	Ag034G3683600
OG0001620	AT1G07570.3	Ag034G3743900
OG0001621	AT2G29990.1	Ag013G1624800
OG0001621	AT1G07180.1	Ag034G3737500
OG0001622	AT1G07090.1	Ag034G3734700
OG0001623	AT2G30440.1	Ag013G1635200
OG0001623	AT1G06870.1	Ag034G3732100
OG0001624	AT2G30930.1	Ag013G1640200
OG0001624	AT1G06540.1	Ag034G3728800
OG0001625	AT2G31730.1	Ag013G1652300
OG0001625	AT1G05710.10	Ag034G3718600
OG0001626	AT1G04630.1, AT2G33220.2	Ag013G1672900, Ag034G3700600
OG0001627	AT1G04510.1	Ag034G3699300
OG0001627	AT2G33340.1	Ag013G1674600
OG0001628	AT5G43970.1	Ag013G1685300
OG0001629	AT4G03520.1	Ag013G1690600
OG0001629	AT1G03680.1	Ag034G3687800
OG0001630	AT4G25700.1, AT5G52570.1	Ag013G1700400, Ag078G5381800
OG0001631	AT5G43130.2	Ag023G2803900
OG0001631	AT1G27720.1	Ag013G1712800
OG0001632	AT1G28550.1	Ag013G1722600
OG0001633	AT5G61700.1	Ag004G0494000, Ag004G0494900, Ag004G0494700, Ag004G0494300, Ag004G0636000, Ag004G0635400
OG0001633	AT5G61740.1	Ag004G0493800
OG0001635	AT3G48780.1	Ag004G0774700
OG0001635	AT3G48790.1	Ag004G0773500
OG0001636	AT3G49550.1	Ag004G0759100
OG0001638	AT5G19990.1	Ag004G0562100
OG0001640	AT5G55510.1	Ag004G0739900
OG0001641	AT5G55180.2	Ag004G0745800
OG0001642	AT5G55050.1	Ag004G0749300, Ag004G0749600
OG0001643	AT4G27350.1	Ag010G1007800
OG0001643	AT5G54240.1	Ag020G2556700, Ag004G0781100
OG0001644	AT3G11710.1	Ag014G1939600
OG0001645	AT5G06110.1	Ag022G2696900
OG0001646	AT5G05610.1	Ag022G2709600
OG0001646	AT3G11200.1	Ag014G1929600
OG0001647	AT3G57140.1	Ag031G3303500
OG0001647	AT5G04040.1	Ag022G2741600
OG0001648	AT5G40770.1	Ag075G5287000
OG0001648	AT3G27280.1	Ag012G1308500
OG0001649	AT5G40890.1	Ag075G5291500
OG0001649	AT3G27170.1	Ag012G1310600
OG0001650	AT5G41390.1	Ag075G5298400
OG0001650	AT1G63830.1	Ag002G0109200, Ag063G5083600
OG0001651	AT1G16240.1	Ag034G3899700
OG0001651	AT1G79590.3	Ag048G4583400
OG0001652	AT1G79340.1	Ag048G4589000
OG0001652	AT1G79330.1	Ag048G4589100
OG0001653	AT1G16460.2	Ag034G3902500
OG0001655	AT1G65480.2	Ag036G4103900
OG0001655	AT4G20370.1	Ag033G3581600
OG0001656	AT1G76460.1	Ag048G4661900
OG0001656	AT1G20880.1	Ag034G3990100
OG0001657	AT4G35460.1	Ag011G1125000
OG0001657	AT2G17420.1	Ag040G4337100
OG0001658	AT2G17870.1	Ag040G4350000
OG0001659	AT1G54320.1	Ag032G3419200
OG0001659	AT3G12740.1	Ag025G2901600, Ag014G1954500
OG0001660	AT1G53830.1	Ag032G3454700
OG0001661	AT1G53035.2	Ag032G3475300
OG0001661	AT3G15358.1	Ag014G2009900
OG0001662	AT2G35970.1, AT4G09590.1, AT2G35960.1	Ag054G4875800
OG0001662	AT3G52470.1	Ag017G2406400
OG0001663	AT3G52770.1	Ag054G4883900, Ag031G3411300
OG0001664	AT2G36500.1	Ag054G4890100
OG0001664	AT3G52950.1	Ag031G3405500
OG0001665	AT2G36530.1	Ag054G4890200
OG0001666	AT4G14760.1	Ag007G0907000
OG0001666	AT3G22790.1	Ag027G3031100
OG0001667	AT4G15800.1	Ag007G0932600
OG0001667	AT3G16570.1	Ag014G2033800
OG0001668	AT3G16690.3	Ag014G2039700
OG0001668	AT4G15920.1	Ag025G2900500, Ag007G0934100
OG0001669	AT4G15955.3	Ag007G0935300, Ag025G2901300
OG0001669	AT4G15960.1	Ag025G2901400, Ag007G0935400
OG0001670	AT1G74010.1	Ag078G5366900
OG0001670	AT1G74020.1	Ag078G5367100
OG0001671	AT3G28500.1	Ag011G1187000
OG0001671	AT5G40040.1	Ag071G5240400
OG0001672	AT3G26618.1	Ag012G1322100
OG0001672	AT1G12920.1	Ag034G3834400
OG0001673	AT3G25990.1	Ag012G1330400
OG0001673	AT1G13450.1	Ag034G3843500
OG0001674	AT3G19540.1	Ag014G2126700
OG0001674	AT1G49840.1	Ag001G0011900
OG0001675	AT3G19940.1	Ag014G2141200
OG0001676	AT3G21055.2	Ag027G3069200, Ag014G2172600
OG0001676	AT1G51400.1	Ag001G0056800, Ag001G0057000
OG0001677	AT3G16480.1	Ag014G2032400
OG0001677	AT1G51980.1	Ag001G0068600
OG0001678	AT1G52050.1, AT1G52060.1, AT1G52070.1	Ag001G0069600, Ag001G0069700, Ag001G0069900, Ag001G0070200
OG0001679	AT1G52740.1	Ag001G0084500
OG0001680	AT5G38080.1	Ag050G4757600, Ag050G4757300, Ag050G4757500, Ag050G4757700, Ag050G4758200, Ag050G4758000
OG0001681	AT4G17615.3	Ag050G4794400
OG0001681	AT5G47100.1	Ag037G4135500, Ag016G2318600
OG0001682	AT5G47110.1	Ag016G2318700, Ag037G4135400
OG0001682	AT4G17600.1	Ag050G4794800
OG0001683	AT2G16660.1	Ag044G4494800
OG0001683	AT4G34950.1	Ag011G1144600
OG0001684	AT2G16730.1	Ag044G4495500
OG0001684	AT4G35010.1	Ag011G1142900
OG0001685	AT4G22140.1	Ag033G3533600
OG0001686	AT4G22120.1	Ag033G3533800
OG0001686	AT4G04340.1	Ag066G5141300
OG0001687	AT4G21810.1	Ag033G3622400
OG0001687	AT4G04860.1	Ag087G5426200, Ag066G5155800
OG0001688	AT3G25260.1	Ag033G3643900
OG0001689	AT1G35580.1	Ag015G2258300
OG0001690	AT3G63030.1	Ag031G3174900
OG0001691	AT3G62860.1	Ag031G3176500
OG0001691	AT2G47630.1	Ag003G0283700
OG0001692	AT3G62700.1	Ag031G3178500
OG0001692	AT2G47800.1	Ag003G0281700
OG0001693	AT2G46970.1	Ag003G0297200
OG0001693	AT3G62090.2	Ag031G3191400
OG0001694	AT2G39782.1	Ag031G3218800
OG0001695	AT3G60260.1	Ag031G3224500
OG0001695	AT2G44770.1	Ag003G0334500
OG0001696	AT3G60250.1	Ag031G3224600
OG0001696	AT2G44680.1	Ag003G0338200
OG0001697	AT2G43240.1	Ag003G0367100
OG0001697	AT3G59360.1	Ag031G3244200
OG0001698	AT2G42830.2	Ag003G0375500
OG0001698	AT3G58780.4	Ag031G3258900
OG0001699	AT2G42300.1	Ag003G0393600
OG0001699	AT3G57800.1	Ag031G3287700
OG0001700	AT3G56980.1	Ag031G3307700
OG0001701	AT2G38810.1	Ag039G4267700
OG0001702	AT5G11412.1	Ag014G1863700
OG0001702	AT5G53720.1	Ag020G2565700
OG0001704	AT2G12480.3	Ag067G5200400
OG0001705	AT2G39960.1	Ag039G4220500
OG0001706	AT2G21650.1	Ag015G2184700
OG0001707	AT4G08850.1	Ag026G2985700, Ag021G2595400
OG0001708	AT4G10040.1	Ag021G2597800
OG0001708	AT1G22840.1	Ag034G4029500
OG0001709	AT4G10430.1	Ag021G2603600
OG0001709	AT1G33230.2	Ag052G4856400
OG0001710	AT3G05920.1	Ag014G1845300
OG0001710	AT5G26690.1	Ag038G4157800
OG0001711	AT5G27330.1	Ag038G4173400
OG0001712	AT3G05030.1	Ag014G1828100
OG0001712	AT5G27150.1	Ag038G4175200
OG0001713	AT2G43535.1	Ag003G0362300
OG0001713	AT2G43510.1	Ag003G0362400
OG0001714	AT3G01240.1	Ag014G1772800
OG0001715	AT3G03240.1	Ag014G1797700
OG0001715	AT3G03230.1	Ag014G1797500
OG0001716	AT1G08630.1	Ag034G3758500
OG0001716	AT3G04520.1	Ag014G1819400
OG0001717	AT3G16640.1	Ag014G2038300
OG0001717	AT3G05540.1	Ag014G1837800
OG0001719	AT3G06300.1	Ag014G1852600
OG0001719	AT5G18900.1	Ag060G5000800
OG0001720	AT3G06400.3	Ag014G1855200
OG0001720	AT5G18620.2	Ag060G5006100
OG0001721	AT3G06460.1	Ag014G1856200
OG0001722	AT3G06700.1	Ag014G1859600
OG0001723	AT3G07010.1	Ag014G1864000
OG0001723	AT5G48900.1	Ag043G4459000
OG0001724	AT3G09800.6	Ag014G1902700
OG0001726	AT3G18000.1	Ag014G2070400
OG0001726	AT1G48600.2	Ag025G2940800
OG0001727	AT3G18295.1	Ag014G2079800
OG0001727	AT1G48770.1	Ag025G2944000
OG0001728	AT4G28000.2	Ag010G1019000
OG0001728	AT5G52882.1	Ag073G5258700
OG0001729	AT3G51430.1, AT3G51450.1, AT3G51420.1, AT3G51440.1	Ag017G2430700, Ag017G2431100
OG0001730	AT1G01440.1	Ag034G3660000
OG0001730	AT4G01090.1	Ag019G2519300
OG0001731	AT4G01060.1	Ag019G2518200
OG0001731	AT1G01380.1	Ag034G3660400
OG0001732	AT4G01960.1	Ag019G2497400
OG0001732	AT1G02380.1	Ag034G3668300
OG0001733	AT1G02690.2	Ag034G3672300
OG0001733	AT4G02150.1	Ag019G2492800
OG0001734	AT1G58080.1	Ag002G0260700
OG0001734	AT1G09795.1	Ag034G3777000
OG0001735	AT1G10950.1	Ag034G3798000
OG0001736	AT1G61250.1	Ag002G0212500
OG0001736	AT1G11180.2	Ag034G3801500
OG0001737	AT1G30350.1	Ag034G3816500
OG0001737	AT1G11920.1	Ag034G3816800, Ag034G3816700
OG0001738	AT1G62510.1	Ag002G0179400
OG0001739	AT1G13090.2, AT3G26830.1	Ag034G3836400
OG0001740	AT1G23080.1	Ag034G4035300
OG0001741	AT4G37930.1	Ag011G1067600
OG0001741	AT5G26780.2	Ag034G4046900
OG0001742	AT1G70550.1	Ag034G4061500
OG0001742	AT1G23340.1	Ag018G2456600
OG0001743	AT1G70310.1	Ag034G4065200
OG0001745	AT4G39770.1	Ag011G1057000
OG0001746	AT4G40060.1	Ag011G1063600
OG0001747	AT4G37580.1	Ag011G1074800
OG0001748	AT1G50360.1	Ag011G1098500
OG0001749	AT4G34760.1	Ag011G1147000
OG0001750	AT4G31630.1	Ag011G1246600
OG0001751	AT4G30990.3	Ag011G1266700
OG0001763	AT3G03490.1	Ag014G1803100
OG0001763	AT5G17550.1	Ag013G1359200
OG0001764	AT5G16730.1	Ag013G1380800
OG0001764	AT3G02930.1	Ag014G1793300
OG0001765	AT5G16440.1	Ag013G1387900
OG0001765	AT3G02780.1	Ag014G1791100
OG0001766	AT5G16360.1	Ag013G1390800
OG0001767	AT1G11340.1	Ag034G3804500
OG0001767	AT1G11410.4	Ag034G3806100, Ag013G1401600, Ag034G3805700, Ag034G3805400, Ag034G3805500, Ag034G3806400, Ag034G3806200, Ag034G3805300
OG0001768	AT1G70300.1	Ag034G4065300
OG0001768	AT5G14880.1	Ag013G1432200
OG0001769	AT3G01700.1	Ag013G1446900
OG0001770	AT1G80560.1	Ag048G4569300
OG0001770	AT1G31180.2, AT5G14200.1	Ag013G1450500
OG0001771	AT1G31660.1	Ag013G1759700
