Orthogroup	Arabidopsis_thaliana	Cardamine_glauca
OG0004692	AT3G01280.1	Cg004G1079200
OG0004693	AT3G02750.3	Cg004G1088900
OG0004694	AT3G03530.1	Cg004G1096900
OG0004695	AT3G03860.1	Cg004G1100000
OG0004696	AT3G05870.3	Cg004G1121100
OG0004697	AT3G05950.1	Cg004G1122400
OG0004698	AT3G06035.1	Cg004G1123400
OG0004699	AT3G06120.1	Cg004G1124300
OG0004700	AT3G06330.1	Cg004G1126600
OG0004701	AT3G06530.4	Cg004G1128800
OG0004702	AT3G07050.1	Cg004G1134500
OG0004703	AT3G07565.4	Cg004G1139800
OG0004704	AT3G07680.1	Cg004G1141300
OG0004705	AT3G08710.1	Cg004G1146900
OG0004706	AT3G09370.3	Cg004G1153400
OG0004707	AT3G11830.1	Cg004G1178200
OG0004708	AT3G12280.1	Cg004G1182400
OG0004709	AT3G12660.1	Cg004G1185600
OG0004710	AT3G12700.1	Cg004G1186100
OG0004711	AT3G12920.1	Cg004G1188400
OG0004712	AT3G13480.1	Cg004G1195000
OG0004713	AT3G13960.1	Cg004G1200300
OG0004714	AT3G13990.1	Cg004G1200700
OG0004715	AT5G47890.1	Cg009G2990100, Cg008G2888900
OG0004716	AT3G15380.1	Cg004G1217500
OG0004717	AT3G15430.1	Cg004G1218100
OG0004718	AT3G16330.1	Cg004G1227700
OG0004719	AT3G16520.3	Cg004G1230100
OG0004720	AT3G19640.1	Cg004G1262500
OG0004721	AT3G18490.1	Cg004G1250700
OG0004722	AT3G18600.1	Cg004G1251800
OG0004723	AT3G20920.1	Cg004G1276700
OG0004724	AT3G21070.3	Cg004G1277900
OG0004725	AT3G21140.1	Cg004G1278500
OG0004726	AT3G21220.1	Cg004G1279700
OG0004727	AT3G21230.1	Cg004G1279800
OG0004728	AT5G38360.1	Cg001G0350500
OG0004729	AT3G23180.1	Cg004G1299900
OG0004730	AT3G22640.1	Cg004G1293200, Cg004G1293100
OG0004731	AT3G22560.1	Cg004G1292600
OG0004732	AT4G30210.3	Cg001G0100500
OG0004733	AT5G18600.1	Cg008G2750100
OG0004734	AT5G18560.1	Cg008G2749700
OG0004735	AT5G18420.2	Cg008G2748000
OG0004736	AT3G51950.1	Cg002G0509300
OG0004737	AT3G51910.1	Cg002G0509700
OG0004738	AT5G51890.1	Cg003G0900900
OG0004739	AT1G02090.1	Cg006G2255400, Cg006G2206800
OG0004740	AT4G01100.2	Cg014G3047500, Cg003G0708000
OG0004741	AT1G02950.5	Cg006G2236700
OG0004742	AT5G47520.1	Cg008G2984400
OG0004743	AT1G05760.2	Cg006G2208200
OG0004744	AT1G06040.1	Cg006G2204500
OG0004745	AT1G06720.2	Cg006G2198400
OG0004746	AT1G07110.1	Cg006G2194000
OG0004747	AT1G07990.1	Cg006G2184400
OG0004748	AT1G08010.1, AT1G08000.1	Cg006G2184300
OG0004749	AT1G08060.3	Cg006G2183800
OG0004750	AT1G08510.1	Cg006G2178600
OG0004752	AT1G09070.1	Cg006G2173400, Cg006G2173500
OG0004753	AT1G09932.1	Cg006G2164000
OG0004754	AT1G09380.1	Cg006G2170500
OG0004755	AT1G09700.1	Cg006G2167200
OG0004757	AT1G17450.2	Cg006G2090200
OG0004758	AT1G10060.5	Cg006G2162700
OG0004759	AT1G10070.1	Cg006G2162500
OG0004760	AT1G10220.2	Cg006G2161200
OG0004761	AT1G10620.1, AT1G70450.1	Cg006G2157100
OG0004762	AT1G24145.1	Cg006G2025500, Cg006G2025700
OG0004763	AT1G12140.1	Cg006G2141400
OG0004764	AT1G12560.1	Cg006G2138100
OG0004765	AT5G41160.1, AT4G08700.1	Cg003G0798800, Cg002G0621500, Cg008G2857300
OG0004766	AT1G12840.1	Cg006G2135000
OG0004767	AT1G13390.1	Cg006G2129700
OG0004768	AT1G13750.1	Cg006G2126600
OG0004769	AT1G15350.1	Cg006G2110000
OG0004770	AT1G15430.1	Cg006G2109000
OG0004771	AT1G16250.1	Cg006G2101900
OG0004772	AT1G16710.1	Cg006G2097500
OG0004773	AT1G17550.1	Cg006G2089000
OG0004774	AT1G17720.1	Cg006G2087700
OG0004776	AT1G18520.1	Cg006G2080400
OG0004777	AT1G18640.2	Cg006G2079200
OG0004778	AT1G19900.1	Cg006G2066600
OG0004779	AT1G77710.1	Cg007G2547900
OG0004780	AT1G71910.1	Cg007G2488400
OG0004781	AT1G71680.1	Cg007G2485500
OG0004782	AT1G70780.1	Cg007G2478100
OG0004783	AT1G70740.1	Cg007G2477500
OG0004785	AT1G57620.1	Cg007G2325800
OG0004786	AT1G48610.1	Cg006G1846900
OG0004787	AT1G48620.1	Cg006G1846800
OG0004788	AT4G39990.1	Cg001G0018300
OG0004789	AT4G36670.1	Cg001G0034600
OG0004790	AT2G18180.1	Cg004G1417900
OG0004791	AT4G35790.1	Cg001G0043100
OG0004792	AT4G35550.1	Cg001G0045500
OG0004793	AT4G34380.1	Cg001G0057300
OG0004794	AT4G32870.1	Cg001G0073000, Cg001G0072900
OG0004795	AT4G33000.1	Cg001G0071700
OG0004796	AT4G33150.1	Cg001G0070200
OG0004797	AT4G33680.1	Cg001G0064900
OG0004798	AT4G31800.1	Cg001G0085200
OG0004799	AT3G24160.1	Cg004G1309400
OG0004800	AT3G24090.1	Cg004G1310100
OG0004801	AT1G72430.1	Cg007G2494400
OG0004802	AT1G72350.1	Cg007G2493400
OG0004803	AT1G72210.1	Cg007G2491900
OG0004804	AT1G72040.1	Cg007G2489700
OG0004805	AT1G23530.1	Cg006G2031000
OG0004806	AT1G26665.1	Cg006G2017500
OG0004806	AT5G41910.1	Cg001G0392600
OG0004807	AT1G26610.1	Cg006G2016800
OG0004808	AT4G24190.1	Cg001G0162000
OG0004809	AT4G27970.1	Cg001G0123200
OG0004810	AT4G28270.1	Cg001G0119300
OG0004811	AT4G20480.1	Cg007G2437900
OG0004812	AT1G06515.1	Cg006G2200100
OG0004812	AT2G30942.1	Cg005G1623500
OG0004815	AT1G21150.2	Cg006G2055200
OG0004818	AT4G01170.1, AT3G07730.1	Cg003G0834800, Cg003G0833800, Cg007G2411400, Cg007G2397600, Cg004G1141800
OG0004819	AT2G02060.1	Cg002G0687200
OG0004820	AT3G28910.1	Cg002G0642200
OG0004821	AT3G46300.1	Cg002G0566200
OG0004822	AT3G47170.1	Cg007G2395600, Cg007G2413500, Cg007G2395700, Cg007G2413400
OG0004824	AT4G05310.1, AT4G05270.1	Cg003G0862000, Cg003G0862200, Cg003G0736200, Cg003G0862500
OG0004825	AT4G30450.1	Cg001G0098000
OG0004826	AT4G26080.1	Cg001G0142300
OG0004827	AT4G24520.1	Cg001G0158600, Cg001G0158500
OG0004829	AT4G15480.1	Cg001G0252300
OG0004830	AT5G52870.1	Cg003G0911100
OG0004847	AT3G46940.2	Cg002G0557800
OG0004848	AT3G47340.1	Cg002G0554900
OG0004849	AT5G54480.1	Cg003G0932800
OG0004850	AT2G01540.1	Cg002G0692700
OG0004851	AT2G02230.1	Cg002G0685500
OG0004852	AT5G17800.1	Cg008G2741900
OG0004853	AT5G17770.1	Cg008G2741600
OG0004854	AT5G17523.1, AT5G17520.1	Cg008G2739000
OG0004855	AT5G17300.1	Cg008G2736700
OG0004856	AT5G17230.3	Cg008G2736100
OG0004857	AT5G16550.1	Cg008G2729600
OG0004858	AT3G16600.1	Cg004G1230900
OG0004859	AT5G16300.1	Cg008G2727400
OG0004860	AT5G13780.1	Cg008G2701500
OG0004861	AT5G15550.1	Cg008G2720100
OG0004862	AT5G15150.1	Cg008G2715800
OG0004863	AT5G15090.1	Cg008G2715200
OG0004864	AT1G07690.2	Cg006G2187200
OG0004867	AT5G14420.1	Cg008G2708200
OG0004868	AT5G14130.2	Cg008G2705300
OG0004869	AT5G13990.1	Cg008G2703600
OG0004870	AT5G13910.1	Cg008G2702800
OG0004871	AT5G49030.3	Cg008G2862900, Cg008G2848400
OG0004872	AT5G13420.1	Cg008G2698100
OG0004873	AT5G13330.1	Cg008G2697300
OG0004874	AT5G13220.7	Cg008G2696000
OG0004875	AT5G13180.1	Cg008G2695500
OG0004876	AT3G13040.1	Cg004G1189800
OG0004877	AT5G12870.1	Cg008G2692500
OG0004878	AT5G12140.1	Cg008G2688300
OG0004879	AT5G11890.1	Cg008G2686000
OG0004880	AT5G11770.1	Cg008G2684800
OG0004881	AT5G11750.2, AT1G24240.1, AT4G11630.1	Cg008G2684600
OG0004882	AT5G11700.2	Cg008G2684000
OG0004883	AT5G10780.2	Cg008G2675200
OG0004884	AT5G10090.1	Cg008G2667900
OG0004885	AT5G09920.1	Cg008G2666000
OG0004886	AT5G09430.1	Cg008G2661400
OG0004887	AT5G09280.1	Cg008G2660200
OG0004888	AT5G09240.2	Cg008G2659900
OG0004889	AT5G08520.1	Cg008G2657400
OG0004890	AT5G08450.1	Cg008G2656700
OG0004891	AT5G07690.1	Cg008G2648900
OG0004892	AT3G26560.1	Cg002G0661900
OG0004893	AT4G03390.1	Cg003G0866000, Cg003G0732400
OG0004894	AT4G25030.1	Cg001G0153500
OG0004895	AT4G25010.1	Cg001G0153900
OG0004896	AT4G24970.1	Cg001G0154200
OG0004897	AT4G24770.1	Cg001G0156100
OG0004898	AT2G27180.1	Cg005G1676500
OG0004899	AT2G28520.1	Cg005G1650600
OG0004900	AT2G28540.2	Cg005G1650500
OG0004901	AT2G29450.1	Cg005G1639400, Cg005G1700700, Cg005G1639300
OG0004902	AT2G30200.1	Cg005G1631300
OG0004903	AT2G30250.1	Cg005G1630300
OG0004904	AT2G30540.1	Cg005G1627100
OG0004905	AT2G30590.1	Cg005G1626600
OG0004906	AT2G31270.1	Cg005G1619700
OG0004907	AT2G31880.1	Cg005G1613800
OG0004908	AT2G32170.2	Cg005G1610800
OG0004909	AT2G33460.1	Cg005G1598100
OG0004910	AT5G44020.1	Cg008G2938300
OG0004911	AT5G44290.1	Cg008G2942700
OG0004912	AT4G25410.1	Cg001G0149600
OG0004913	AT1G47640.1	Cg006G1856300
OG0004914	AT1G28160.1	Cg006G1994400
OG0004915	AT1G28190.1	Cg006G1993800
OG0004916	AT1G28440.1	Cg006G1990700
OG0004917	AT5G37510.2	Cg001G0335100
OG0004918	AT4G26530.1, AT4G26520.1	Cg001G0137700
OG0004919	AT1G29520.1	Cg006G1979500
OG0004920	AT1G30280.1	Cg006G1971600
OG0004921	AT5G49550.1	Cg008G2838700
OG0004922	AT1G31220.1	Cg006G1961600
OG0004923	AT1G31330.1	Cg006G1960400
OG0004924	AT1G32540.1	Cg006G1883500, Cg006G1883100, Cg006G1883000, Cg006G1883600, Cg006G1946800
OG0004925	AT5G67070.1	Cg003G1058400
OG0004926	AT5G67390.1	Cg003G1054800
OG0004927	AT5G67590.1	Cg003G1052600
OG0004928	AT5G65790.1	Cg003G1050400
OG0004929	AT5G65410.1	Cg003G1046200
OG0004930	AT5G65210.1	Cg003G1041800
OG0004931	AT5G51740.2	Cg003G0899200
OG0004932	AT2G37720.1	Cg003G1030900
OG0004933	AT5G63780.1	Cg003G1028500
OG0004934	AT5G62380.1	Cg003G1014500
OG0004935	AT5G60910.1	Cg003G0999600
OG0004936	AT5G60850.1	Cg003G0998800
OG0004937	AT5G23280.1	Cg008G2789900
OG0004938	AT5G23610.2	Cg008G2793000
OG0004939	AT2G25680.1	Cg005G1723500, Cg005G1723600
OG0004940	AT5G19530.1	Cg008G2760800
OG0004941	AT5G19440.1	Cg008G2759600
OG0004942	AT5G19875.1	Cg008G2764000
OG0004943	AT5G20240.1	Cg008G2767500
OG0004944	AT5G20350.1	Cg008G2768500
OG0004945	AT5G20540.1	Cg008G2769900
OG0004946	AT5G20630.1	Cg008G2770600
OG0004947	AT5G20670.1	Cg008G2771100
OG0004948	AT5G20720.1	Cg008G2771700
OG0004949	AT5G20820.1	Cg008G2772500
OG0004950	AT5G22100.1	Cg008G2778800
OG0004951	AT5G22360.1	Cg008G2781500
OG0004953	AT3G46020.1	Cg007G2542200
OG0004955	AT5G58920.1	Cg003G0979300
OG0004956	AT5G58700.1	Cg003G0977100
OG0004957	AT5G58670.1	Cg003G0976800
OG0004958	AT5G58530.1	Cg003G0975300
OG0004959	AT5G58470.1	Cg003G0974600
OG0004960	AT5G58320.2	Cg003G0973100
OG0004961	AT5G58140.1	Cg003G0971400
OG0004962	AT5G57910.1	Cg003G0968800
OG0004963	AT5G57330.1	Cg003G0963400
OG0004964	AT5G57000.1	Cg003G0959400
OG0004965	AT5G55910.1	Cg003G0947500
OG0004966	AT5G55850.2	Cg003G0947100
OG0004967	AT5G54680.1	Cg003G0935000
OG0004968	AT3G49601.1	Cg002G0531800
OG0004969	AT3G49490.1	Cg002G0533300
OG0004970	AT4G02600.1	Cg014G3030400, Cg003G0724300
OG0004971	AT5G07440.1	Cg008G2646300
OG0004973	AT5G06220.2	Cg008G2634300
OG0004974	AT5G41010.1	Cg001G0382600
OG0004975	AT5G05980.1	Cg008G2631800
OG0004976	AT5G05560.2	Cg008G2627400
OG0004977	AT5G05410.1	Cg008G2626300
OG0004978	AT5G05140.1	Cg008G2623700
OG0004979	AT5G04470.1	Cg008G2616900
OG0004980	AT5G03905.1	Cg008G2610900
OG0004981	AT1G26370.1	Cg006G2014800
OG0004982	AT5G03680.1	Cg008G2608100
OG0004983	AT5G03430.1	Cg008G2605600
OG0004984	AT5G40670.1	Cg001G0379100
OG0004985	AT5G40700.2	Cg001G0379300
OG0004986	AT5G41210.1, AT5G41220.1, AT5G41240.1	Cg001G0385300
OG0004987	AT5G41480.1	Cg001G0387400
OG0004988	AT1G53200.1	Cg006G1803200
OG0004989	AT1G15340.1	Cg006G2110100
OG0004990	AT1G80360.1	Cg007G2576100
OG0004991	AT1G80460.1	Cg007G2575000
OG0004992	AT1G80510.1	Cg007G2571700
OG0004993	AT1G80620.1	Cg007G2573000
OG0004994	AT1G80670.1	Cg007G2573500
OG0004995	AT1G80760.1	Cg007G2570600
OG0004996	AT1G80920.1	Cg007G2569000
OG0004997	AT1G78170.1	Cg007G2552200
OG0004998	AT3G15400.1	Cg004G1217800
OG0004999	AT1G77180.1	Cg007G2543000
OG0005000	AT1G76880.1	Cg007G2539700
OG0005001	AT1G76500.1	Cg007G2536400
OG0005002	AT1G76180.1	Cg007G2533100
OG0005003	AT1G76020.1	Cg007G2531200
OG0005004	AT1G75900.1	Cg007G2530400
OG0005005	AT1G75620.1	Cg007G2527000
OG0005006	AT1G75500.1	Cg007G2526000
OG0005007	AT1G75390.1	Cg007G2525000
OG0005008	AT2G17570.1	Cg004G1411800
OG0005009	AT3G13230.1	Cg004G1192800
OG0005010	AT1G55620.2	Cg006G1786200
OG0005011	AT3G13870.1	Cg004G1199300
OG0005012	AT1G54140.1	Cg006G1793000
OG0005013	AT1G54060.1	Cg006G1794000
OG0005014	AT1G53870.1, AT1G53890.3, AT1G53875.1	Cg006G1796300
OG0005015	AT1G53530.1	Cg006G1800400
OG0005016	AT2G36020.1	Cg005G1573100
OG0005018	AT2G36420.1	Cg005G1569000
OG0005020	AT3G29070.1	Cg002G0644700
OG0005021	AT5G35750.1	Cg001G0316600
OG0005022	AT5G53000.1	Cg003G0912900
OG0005023	AT1G27600.1	Cg006G1999600
OG0005025	AT1G33390.1	Cg006G1937100
OG0005026	AT4G14080.1	Cg001G0272800
OG0005028	AT4G16650.1	Cg001G0238000
OG0005029	AT4G15880.1	Cg001G0247200
OG0005030	AT1G72820.1	Cg007G2498400
OG0005031	AT4G23660.3	Cg001G0167300, Cg004G1167500
OG0005032	AT1G73220.1	Cg007G2502400
OG0005033	AT1G74000.1	Cg007G2510900
OG0005034	AT1G74590.1	Cg007G2516500, Cg007G2516600
OG0005035	AT1G68550.1	Cg007G2454500
OG0005036	AT1G68740.1	Cg007G2456800
OG0005038	AT4G28440.1	Cg001G0117400
OG0005040	AT4G29030.1	Cg001G0111600
OG0005042	AT2G04660.1	Cg001G0373100
OG0005043	AT3G30775.1	Cg002G0608600
OG0005044	AT3G27400.2	Cg002G0651600
OG0005045	AT1G12810.2	Cg006G2135300
OG0005046	AT3G26700.1	Cg002G0660200
OG0005047	AT5G38030.1	Cg001G0342900
OG0005047	AT3G26590.1	Cg002G0661600
OG0005048	AT3G26000.1	Cg002G0667700
OG0005049	AT5G46290.3	Cg008G2971000
OG0005050	AT1G71840.1	Cg007G2487600
OG0005051	AT1G51200.1	Cg006G1822400, Cg006G1822300
OG0005052	AT1G52630.1	Cg006G1809400
OG0005054	AT2G33730.1	Cg005G1595900
OG0005055	AT4G18980.1	Cg001G0211100
OG0005056	AT4G18770.1	Cg001G0213200
OG0005057	AT4G18190.1	Cg001G0220100
OG0005058	AT4G18030.1	Cg001G0221500
OG0005059	AT4G17550.1	Cg001G0227100
OG0005060	AT3G51070.1	Cg002G0517500
OG0005061	AT3G54300.1	Cg002G0483800
OG0005062	AT2G14835.1	Cg004G1374900
OG0005063	AT2G17040.1	Cg004G1405200
OG0005064	AT5G48240.3	Cg005G1716500, Cg001G0289400
OG0005065	AT4G22950.1	Cg001G0174700
OG0005066	AT4G22830.2	Cg001G0175900
OG0005067	AT4G22790.1	Cg001G0176200
OG0005068	AT4G22780.1	Cg001G0176300
OG0005069	AT3G29240.1	Cg002G0625500
OG0005070	AT4G21120.1	Cg001G0193200
OG0005071	AT4G21440.1	Cg001G0190100
OG0005072	AT2G01340.1	Cg002G0694600
OG0005073	AT4G21790.1	Cg001G0185900
OG0005074	AT3G03720.1	Cg004G1098800
OG0005075	AT4G16380.3	Cg001G0241400
OG0005076	AT4G16470.1	Cg001G0240200
OG0005077	AT1G32750.1	Cg006G1944500
OG0005079	AT5G66650.1	Cg003G1063100
OG0005080	AT3G62630.1	Cg002G0404500
OG0005081	AT3G61580.1	Cg002G0414600
OG0005082	AT3G60600.1	Cg002G0422300
OG0005083	AT3G60330.1	Cg002G0424900
OG0005084	AT3G02760.1	Cg004G1089100
OG0005085	AT4G09520.1	Cg003G0786900
OG0005086	AT3G58580.1	Cg002G0439700
OG0005087	AT3G58030.1	Cg002G0444300
OG0005088	AT3G57650.1	Cg002G0448200
OG0005089	AT3G57610.1	Cg002G0448500
OG0005090	AT3G57280.1	Cg002G0451400
OG0005091	AT3G55030.1	Cg002G0476000
OG0005092	AT3G54810.1	Cg002G0478900
OG0005093	AT3G54620.1	Cg002G0480800
OG0005094	AT3G54110.1	Cg002G0486000
OG0005095	AT3G53110.1	Cg002G0496200
OG0005096	AT1G27595.1	Cg006G1999700
OG0005097	AT3G25100.1	Cg004G1321000
OG0005098	AT5G44710.1	Cg008G2949200
OG0005099	AT5G48810.1	Cg008G2851200, Cg008G2867000
OG0005100	AT2G18010.1	Cg004G1416100
OG0005101	AT2G18300.3	Cg004G1419300
OG0005102	AT2G19080.1	Cg004G1427900
OG0005103	AT4G29735.2	Cg001G0105500
OG0005104	AT2G40900.1	Cg005G1521000
OG0005105	AT2G40330.1	Cg005G1527800
OG0005106	AT2G39730.1	Cg005G1534800
OG0005107	AT2G39430.1	Cg005G1538000
OG0005108	AT2G38800.1	Cg005G1543800
OG0005109	AT2G17030.1	Cg004G1405000
OG0005110	AT2G38290.1	Cg005G1549900
OG0005111	AT2G38180.1	Cg005G1550700
OG0005112	AT2G38150.1	Cg005G1551100
OG0005113	AT2G37580.1	Cg005G1557900
OG0005114	AT2G37500.1	Cg005G1558800
OG0005115	AT2G36950.1	Cg005G1564500
OG0005116	AT2G36870.1	Cg005G1565600
OG0005117	AT1G72550.1	Cg007G2495800
OG0005118	AT2G24850.1	Cg005G1736200, Cg005G1736300
OG0005119	AT4G04460.1	Cg003G0743300
OG0005120	AT4G04710.4	Cg003G0856100, Cg003G0741300
OG0005122	AT4G12290.1	Cg003G0751000
OG0005123	AT1G34550.1	Cg006G1922600
OG0005124	AT1G34350.2	Cg006G1923500
OG0005125	AT4G08900.1	Cg003G0794600
OG0005126	AT4G10850.1	Cg003G0766600
OG0005127	AT4G11720.1	Cg008G2933200
OG0005128	AT5G19190.1	Cg008G2756800
OG0005129	AT1G23780.1, AT1G23770.1	Cg006G2028500
OG0005130	AT5G26594.1	Cg008G2819800
OG0005131	AT5G26920.1	Cg008G2823600
OG0005132	AT2G20300.1	Cg004G1440100
OG0005133	AT2G46820.1	Cg005G1460900
OG0005134	AT2G46780.1	Cg005G1461300
OG0005135	AT2G46140.1	Cg005G1468200
OG0005136	AT2G45790.1	Cg005G1471200
OG0005137	AT2G45140.1	Cg005G1478100
OG0005138	AT2G44740.1	Cg005G1482400
OG0005139	AT2G44300.1, AT2G44290.1	Cg005G1487000
OG0005140	AT2G43000.1	Cg005G1499800
OG0005142	AT5G41270.1	Cg001G0385900
OG0005143	AT5G47030.1	Cg008G2979600
OG0005145	AT3G02470.1	Cg004G1085900
OG0005146	AT3G02990.1	Cg004G1091700
OG0005147	AT3G03980.1	Cg004G1101100
OG0005148	AT3G05050.1	Cg004G1112000
OG0005149	AT3G07160.2	Cg004G1135700
OG0005150	AT3G07880.1	Cg004G1143200
OG0005151	AT3G07910.1	Cg004G1143500
OG0005152	AT3G08650.2	Cg004G1146300
OG0005153	AT3G09760.1	Cg004G1156900
OG0005154	AT3G10525.1	Cg004G1164400
OG0005155	AT3G11580.3	Cg004G1175500
OG0005156	AT3G12260.1	Cg004G1182200
OG0005158	AT3G13200.1	Cg004G1192000
OG0005159	AT3G13600.1	Cg004G1196200
OG0005161	AT3G14950.1	Cg004G1211200
OG0005162	AT3G15040.1	Cg004G1212100
OG0005163	AT3G15170.1	Cg004G1214900
OG0005164	AT3G15540.1	Cg004G1219600
OG0005165	AT3G16220.1	Cg004G1226600
OG0005166	AT3G16500.1	Cg004G1229900
OG0005167	AT3G16770.1	Cg004G1232600
OG0005168	AT3G18810.1	Cg004G1254100
OG0005169	AT3G19030.1	Cg004G1256100
OG0005170	AT3G19100.1	Cg004G1256600
OG0005171	AT3G19290.3	Cg004G1258400
OG0005172	AT3G19260.1	Cg004G1258100
OG0005173	AT3G19930.1	Cg004G1265600
OG0005174	AT3G20740.1	Cg004G1274400
OG0005175	AT3G20750.1	Cg004G1285100, Cg004G1274500
OG0005176	AT3G21180.1	Cg004G1279000
OG0005177	AT5G47840.1	Cg009G2989200, Cg008G2888400
OG0005178	AT3G22660.1	Cg004G1293300
OG0005179	AT3G22550.1	Cg004G1292400
OG0005180	AT3G21610.1	Cg004G1284000
OG0005181	AT3G21270.1	Cg004G1280300
OG0005183	AT4G30140.1	Cg001G0101300
OG0005184	AT5G18930.1	Cg008G2753700
OG0005185	AT5G18520.1	Cg008G2749300
OG0005186	AT5G18470.1	Cg008G2748800, Cg008G2748700, Cg008G2748600
OG0005187	AT5G18450.1	Cg008G2748400
OG0005188	AT5G49510.1	Cg008G2839500
OG0005189	AT5G49520.1	Cg008G2839400
OG0005190	AT5G48270.1	Cg008G2878800
OG0005192	AT3G52450.1	Cg002G0504000
OG0005193	AT3G52400.1	Cg002G0504400
OG0005194	AT3G51850.1	Cg002G0510300
OG0005195	AT3G51600.1	Cg002G0512900
OG0005196	AT3G51560.1	Cg002G0513300
OG0005196	AT4G19520.1	Cg001G0205900
OG0005197	AT1G01090.1	Cg006G2245200
OG0005198	AT1G03940.1	Cg006G2227600
OG0005199	AT1G03730.1	Cg006G2230000
OG0005200	AT1G05120.2	Cg006G2215000
OG0005201	AT1G05320.1	Cg006G2212600
OG0005202	AT1G05630.1	Cg006G2209200
OG0005203	AT1G06230.1	Cg006G2202700
OG0005204	AT1G06850.1	Cg006G2197000
OG0005205	AT1G07410.1	Cg006G2190600
OG0005206	AT1G07640.3	Cg006G2187500
OG0005207	AT1G08160.1	Cg006G2182300
OG0005208	AT1G08465.1	Cg006G2179100
OG0005209	AT1G09935.1	Cg006G2163900
OG0005210	AT1G09330.1	Cg006G2170900
OG0005211	AT1G10120.1	Cg006G2162100
OG0005212	AT1G10580.1	Cg006G2157600
OG0005213	AT1G10590.3	Cg006G2157400
OG0005214	AT1G10640.1	Cg006G2156900
OG0005216	AT1G11880.1	Cg006G2144100
OG0005217	AT1G12064.1	Cg006G2142000
OG0005218	AT1G12120.1	Cg006G2141500
OG0005219	AT1G12320.1	Cg006G2140200
OG0005220	AT1G63000.1	Cg007G2273800
OG0005221	AT1G12680.1	Cg006G2137000
OG0005222	AT1G63245.1	Cg007G2271400
OG0005223	AT1G12830.1	Cg006G2135100
OG0005224	AT1G13360.1	Cg006G2129900
OG0005225	AT1G14770.1	Cg006G2115500
OG0005226	AT1G15060.1	Cg006G2112700
OG0005227	AT1G15370.1	Cg006G2109700
OG0005228	AT1G15880.1	Cg006G2104800
OG0005229	AT1G16430.1, AT1G07950.2	Cg006G2100100
OG0005230	AT1G16760.2	Cg006G2097000
OG0005231	AT1G16790.1	Cg006G2096700
OG0005232	AT1G16920.1	Cg006G2095000
OG0005233	AT1G17130.2	Cg006G2093300
OG0005234	AT2G05900.1	Cg004G1348000
OG0005235	AT1G17980.1	Cg006G2085400
OG0005236	AT1G18750.3	Cg006G2077800
OG0005237	AT1G19110.1	Cg006G2074500
OG0005238	AT1G19180.1	Cg006G2073800
OG0005239	AT1G19350.3	Cg006G2071800
OG0005240	AT1G19850.1	Cg006G2067100
OG0005241	AT1G20220.1	Cg006G2063600
OG0005242	AT1G20470.1	Cg006G2061800
OG0005243	AT1G77130.1	Cg007G2542500
OG0005244	AT1G71430.1	Cg007G2484500
OG0005245	AT1G71180.1	Cg007G2482300, Cg007G2482400
OG0005247	AT1G61560.1	Cg007G2289000
OG0005248	AT1G61170.1	Cg007G2293400
OG0005249	AT1G60900.1	Cg007G2298300
OG0005250	AT3G20050.1	Cg004G1266900
OG0005251	AT1G59890.2	Cg007G2308900
OG0005252	AT5G46570.1	Cg008G2974400
OG0005253	AT5G47620.4	Cg008G2985600
OG0005254	AT5G47670.1	Cg008G2986200
OG0005255	AT4G05160.1	Cg003G0737000, Cg003G0861300
OG0005256	AT4G05090.1	Cg003G0860300, Cg003G0737700
OG0005257	AT4G29680.1	Cg001G0106200
OG0005258	AT4G29870.1	Cg001G0104000
OG0005259	AT4G16233.1, AT4G16230.1, AT4G16220.1	Cg001G0243000
OG0005260	AT1G48260.1	Cg006G1850400
OG0005261	AT2G22490.2	Cg005G1764000
OG0005262	AT4G37900.1	Cg001G0022100
OG0005263	AT4G37750.1	Cg001G0024200
OG0005264	AT4G37520.1, AT4G37530.1	Cg001G0026400
OG0005265	AT4G37000.1	Cg001G0030300
OG0005266	AT4G35480.1	Cg001G0046300
OG0005267	AT4G35240.1	Cg001G0048700
OG0005268	AT4G34590.1	Cg001G0054900
OG0005269	AT4G34460.1	Cg001G0056300
OG0005270	AT4G34390.1	Cg001G0057200
OG0005272	AT3G57100.1	Cg002G0452900
OG0005273	AT4G32300.1	Cg001G0079900
OG0005274	AT4G32730.2	Cg001G0074400
OG0005275	AT4G32760.2	Cg001G0074200
OG0005276	AT4G32860.1	Cg001G0073100
OG0005277	AT4G33040.1	Cg001G0071200
OG0005278	AT4G32150.1	Cg001G0081200
OG0005279	AT4G31940.1, AT4G31950.1, AT4G31970.1	Cg001G0083600
OG0005280	AT4G31840.1	Cg001G0084700
OG0005281	AT4G31780.3	Cg001G0085400
OG0005282	AT4G31570.1	Cg001G0087800
OG0005283	AT4G31550.1	Cg001G0088000
OG0005284	AT4G30950.1	Cg001G0093300
OG0005285	AT4G30780.1	Cg001G0095200
OG0005286	AT4G30770.1	Cg001G0095300
OG0005287	AT3G23805.1	Cg004G1307500
OG0005288	AT1G72150.1	Cg007G2491200
OG0005289	AT1G72020.1	Cg007G2489500
OG0005290	AT1G71960.1	Cg007G2488900
OG0005291	AT1G23350.1	Cg006G2032500
OG0005292	AT1G27150.1	Cg006G2023800
OG0005293	AT1G26945.1	Cg006G2020700
OG0005294	AT1G26850.1	Cg006G2019600
