Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0001207	Ag031G3282300	AT3G58120.1
OG0001207	Ag003G0391100	AT2G42380.2
OG0001208	Ag003G0397600	AT2G41980.1
OG0001208	Ag031G3283700	AT3G58040.1
OG0001209	Ag031G3286600	AT3G57930.1
OG0001209	Ag003G0394700	AT2G42190.1
OG0001210	Ag039G4318800	AT2G37210.2
OG0001210	Ag031G3391300	AT3G53450.1
OG0001211	Ag065G5119500	AT4G29410.1
OG0001211	Ag042G4428500	AT2G19730.1
OG0001212	Ag039G4227600	AT4G03170.1, AT1G20600.1
OG0001213	Ag014G1834600, Ag014G1835300, Ag014G1834500, Ag014G1834900	AT3G05450.1
OG0001214	Ag014G1861100	AT3G06750.1
OG0001215	Ag014G1894100	AT3G09360.1
OG0001216	Ag014G2096500	AT3G18820.1
OG0001216	Ag025G2967500	AT1G49300.1
OG0001218	Ag052G4858400, Ag052G4858500, Ag052G4858300	AT4G10265.1
OG0001219	Ag002G0162800, Ag002G0163200, Ag002G0164200	AT5G08730.1
OG0001220	Ag011G1261600, Ag024G2891000	AT4G31180.1
OG0001221	Ag016G2331500	AT5G47490.1
OG0001221	Ag016G2331400	AT5G47480.1
OG0001222	Ag011G1107500	AT2G17880.1, AT4G36040.1
OG0001223	Ag018G2476900	AT1G26680.4
OG0001231	Ag014G1796100	AT3G03110.1
OG0001231	Ag013G1373300	AT5G17020.1
OG0001232	Ag013G1429400	AT5G14920.1
OG0001232	Ag048G4695100	AT1G75750.1
OG0001233	Ag013G1498000	AT4G27030.1
OG0001234	Ag004G0538200	AT5G25100.2
OG0001234	Ag013G1516000	AT5G10840.1
OG0001235	Ag013G1552000	AT5G08570.1
OG0001235	Ag004G0464400	AT5G63680.1
OG0001236	Ag014G1875000	AT3G07590.1
OG0001236	Ag013G1571100	AT4G02840.2
OG0001237	Ag022G2699100, Ag013G1615300	AT2G29260.1
OG0001238	Ag013G1638300	AT1G64900.1, AT1G64940.1, AT1G64950.1, AT2G12190.1, AT1G64930.1
OG0001239	Ag016G2312100	AT2G33030.1
OG0001240	Ag034G3703500	AT1G04800.1
OG0001240	Ag013G1666700, Ag013G1666800	AT2G32690.1
OG0001241	Ag034G3703600	AT1G04810.1
OG0001241	Ag013G1667200	AT2G32730.1
OG0001242	Ag013G1725400	AT1G29020.2
OG0001242	Ag013G1725800, Ag013G1725700, Ag013G1725500, Ag013G1725600	AT2G34030.1
OG0001243	Ag013G1755200	AT5G28030.1
OG0001243	Ag033G3516700	AT5G28020.1
OG0001244	Ag004G0428200	AT5G67560.1
OG0001244	Ag049G4726800	AT3G49870.1
OG0001245	Ag004G0462600	AT5G63750.1, AT5G63760.1, AT5G63730.1
OG0001246	Ag067G5186400	AT1G67430.1
OG0001247	Ag004G0492600	AT5G61780.1
OG0001247	Ag022G2657300	AT5G07350.2
OG0001248	Ag039G4231600, Ag004G0586000	AT5G22060.1
OG0001248	Ag051G4824400	AT3G44110.1
OG0001249	Ag004G0667000	AT5G58380.1
OG0001249	Ag022G2669500	AT5G07070.1
OG0001251	Ag020G2559300, Ag004G0778900	AT5G54095.1
OG0001252	Ag022G2638800	AT4G02480.1
OG0001252	Ag034G3675500	AT1G02890.1
OG0001253	Ag022G2645800	AT4G02740.2
OG0001253	Ag022G2644700, Ag022G2644500, Ag022G2645100, Ag038G4157200, Ag022G2644400	AT4G08535.1, AT4G02733.1
OG0001254	Ag014G1901300	AT3G09710.2
OG0001254	Ag022G2762600	AT5G03040.1
OG0001255	Ag022G2767000	AT5G02840.1
OG0001255	Ag014G1899400	AT3G09600.1
OG0001256	Ag048G4596200	AT1G78880.1
OG0001256	Ag034G3907600	AT1G16860.1
OG0001257	Ag048G4651700	AT1G76810.1
OG0001257	Ag034G3997800	AT1G21160.1
OG0001257	Ag002G0108500	AT1G76820.1
OG0001258	Ag048G4712400, Ag048G4713900	AT1G75300.1
OG0001258	Ag048G4713100	AT1G75290.2, AT1G75280.1
OG0001259	Ag048G4715600	AT1G75220.1
OG0001259	Ag034G3963600	AT1G19450.1
OG0001260	Ag040G4336900	AT2G17390.1
OG0001260	Ag011G1125100	AT4G35450.5
OG0001261	Ag011G1115700	AT4G35780.1
OG0001261	Ag040G4346000	AT2G17700.1
OG0001262	Ag032G3430100	AT1G55570.1
OG0001262	Ag014G1964900	AT3G13390.1
OG0001263	Ag031G3411000	AT3G52800.1
OG0001263	Ag054G4884700	AT2G36320.1
OG0001265	Ag027G3033300	AT3G22630.1
OG0001265	Ag007G0908400	AT4G14800.2
OG0001266	Ag034G3954300	AT1G18835.1
OG0001266	Ag078G5391300	AT1G74660.1
OG0001267	Ag011G1225600	AT4G29700.1
OG0001267	Ag065G5123800	AT4G29690.1
OG0001268	Ag056G4943500	AT1G68907.1
OG0001271	Ag001G0029700	AT1G50400.1
OG0001271	Ag014G2143100	AT3G20000.1
OG0001272	Ag001G0030000	AT1G50410.1
OG0001272	Ag014G2143200, Ag027G3005100	AT3G20010.1
OG0001273	Ag021G2614900	AT4G11220.1
OG0001273	Ag033G3487800, Ag077G5316800	AT4G23630.1
OG0001274	Ag011G1268500, Ag044G4504100, Ag031G3330000	AT2G18720.1
OG0001274	Ag034G3695200	AT1G04170.1
OG0001275	Ag033G3510500	AT5G41720.1
OG0001276	Ag033G3544600, Ag033G3544400	AT4G21940.2
OG0001276	Ag066G5151000	AT4G04720.1, AT4G04740.2
OG0001277	Ag066G5157900, Ag016G2402600	AT4G04890.1
OG0001277	Ag033G3620300	AT4G21750.1
OG0001278	Ag003G0313100	AT2G45900.1
OG0001278	Ag031G3208900	AT3G61380.1
OG0001279	Ag031G3232800	AT3G59920.1
OG0001279	Ag003G0348700	AT2G44100.1
OG0001280	Ag003G0383000	AT2G42520.1
OG0001280	Ag031G3265800	AT3G58510.1
OG0001282	Ag031G3287100	AT3G57890.2
OG0001282	Ag003G0394300	AT2G42230.2
OG0001283	Ag014G1881100	AT3G08510.1
OG0001283	Ag031G3332900, Ag031G3332100	AT3G55940.1
OG0001284	Ag031G3340200	AT3G55610.1
OG0001284	Ag039G4227000	AT2G39800.1
OG0001286	Ag039G4323400	AT2G37040.1
OG0001286	Ag031G3396100	AT3G53260.1
OG0001287	Ag042G4379100	AT2G18080.1
OG0001287	Ag011G1102800, Ag011G1102700	AT4G36190.1, AT4G36195.1
OG0001288	Ag015G2220100	AT2G24530.1
OG0001288	Ag011G1255200	AT4G31440.1
OG0001289	Ag003G0340800	AT2G44570.1
OG0001289	Ag003G0341000	AT2G44560.1, AT2G44540.1, AT2G44550.1
OG0001290	Ag014G1873100	AT3G07470.1
OG0001292	Ag014G2038800, Ag014G2038600, Ag014G2039300	AT3G16660.2
OG0001292	Ag014G2038500, Ag014G2041300	AT3G16670.1
OG0001294	Ag034G3868400	AT1G14688.1
OG0001295	Ag034G3925000	AT1G17520.2
OG0001295	Ag018G2435700	AT1G72740.1
OG0001296	Ag016G2372200	AT5G38180.1, AT5G38197.1, AT5G38195.1, AT5G38160.1, AT5G38170.1
OG0001297	Ag019G2506700	AT3G28930.1, AT3G28940.1
OG0001303	Ag055G4914100, Ag055G4914600, Ag055G4913800, Ag055G4914400, Ag055G4922100, Ag055G4913900	AT3G46160.1, AT2G18530.1
OG0001305	Ag034G3874500	AT1G14910.1
OG0001305	Ag035G4077200, Ag074G5269800	AT2G01600.1
OG0001306	Ag014G1775900	AT3G01040.2
OG0001306	Ag013G1413200	AT5G15470.1
OG0001307	Ag014G1772100, Ag014G1771900	AT3G01310.1
OG0001307	Ag013G1423700	AT5G15070.2
OG0001308	Ag013G1508800	AT5G11170.1, AT5G11200.2
OG0001309	Ag013G1559700	AT5G08200.1
OG0001309	Ag004G0510900	AT5G23130.1
OG0001310	Ag034G3747900	AT1G07900.1
OG0001310	Ag013G1606700	AT2G28500.1
OG0001311	Ag034G3721100	AT1G05870.1
OG0001311	Ag013G1649600	AT2G31560.1
OG0001312	Ag023G2815700	AT2G34160.1
OG0001312	Ag013G1728200	AT1G29250.1
OG0001313	Ag013G1733000, Ag022G2678600	AT3G20555.1
OG0001314	Ag034G3862500	AT1G14380.1
OG0001314	Ag062G5052500	AT2G02790.1
OG0001315	Ag034G3850800	AT1G13830.2
OG0001315	Ag062G5063300	AT2G03505.1
OG0001316	Ag004G0492100	AT5G61840.1
OG0001316	Ag006G0816400	AT1G27440.1
OG0001317	Ag004G0517900	AT5G23680.1
OG0001318	Ag004G0621400	AT5G60300.3
OG0001319	Ag004G0633900	AT5G59780.3
OG0001319	Ag089G5448100	AT3G46130.1
OG0001321	Ag004G0735800	AT5G55660.1
OG0001322	Ag004G0773400	AT3G61220.3
OG0001322	Ag031G3211200	AT2G24190.2
OG0001323	Ag022G2683100	AT5G06480.1
OG0001323	Ag014G1940400	AT3G11780.2
OG0001324	Ag022G2690800, Ag022G2690500, Ag022G2690300	AT5G06230.1
OG0001324	Ag014G1936900	AT3G11570.1
OG0001325	Ag022G2692400	AT5G06200.1
OG0001326	Ag022G2725200	AT5G04870.1
OG0001326	Ag014G1919700	AT3G10660.1
OG0001327	Ag014G2106500, Ag067G5194700, Ag075G5302500	AT5G41685.1
OG0001327	Ag024G2869200	AT1G64220.1
OG0001328	Ag048G4594600, Ag048G4607900	AT1G78960.1, AT1G66960.2, AT1G78970.1
OG0001329	Ag048G4641100	AT1G77440.1
OG0001329	Ag034G4009400	AT1G21720.1
OG0001330	Ag034G4005700	AT1G21530.2
OG0001330	Ag048G4645800	AT1G77240.1
OG0001331	Ag032G3428800	AT1G55680.1
OG0001331	Ag014G1963900	AT3G13340.1
OG0001332	Ag032G3446900	AT1G54200.1
OG0001332	Ag014G1978100	AT3G13980.1
OG0001334	Ag007G0894700, Ag007G0894500, Ag007G0894900	AT4G14240.1
OG0001334	Ag007G0893900	AT4G14230.1
OG0001335	Ag007G0902300	AT3G22930.1
OG0001336	Ag007G0903500	AT4G14660.1
OG0001336	Ag027G3027300	AT3G22900.1
OG0001337	Ag007G0908600	AT4G14815.1
OG0001338	Ag078G5337900	AT1G73150.1
OG0001338	Ag034G3932100, Ag034G3931700	AT1G17790.1
OG0001339	Ag034G3840700	AT1G13260.1
OG0001339	Ag012G1337700	AT3G25730.1
OG0001340	Ag058G4970200, Ag006G0812600	AT5G45830.1
OG0001340	Ag050G4766000	AT4G18660.1
OG0001341	Ag006G0829000	AT5G45500.1
OG0001342	Ag006G0833300	AT5G45340.1
OG0001342	Ag050G4744900	AT4G19230.2
OG0001343	Ag033G3645500	AT4G19600.1
OG0001343	Ag006G0839400	AT5G45190.2
OG0001344	Ag001G0057600	AT1G51420.2
OG0001344	Ag023G2847400	AT2G35840.1
OG0001345	Ag001G0081000	AT1G52570.1
OG0001345	Ag014G2020700	AT3G15730.1
OG0001346	Ag001G0087200	AT1G52880.1
OG0001346	Ag014G2014200	AT3G15510.1
OG0001347	Ag050G4753600	AT4G18905.2
OG0001348	Ag008G0941500	AT3G50920.1
OG0001348	Ag031G3160200	AT5G66450.3
OG0001349	Ag033G3484900, Ag052G4838500	AT4G23750.1
OG0001350	Ag033G3512600	AT4G22770.1
OG0001350	Ag021G2626500, Ag030G3125400	AT4G12080.1
OG0001351	Ag033G3587900	AT4G20840.1
OG0001351	Ag033G3587700	AT4G20830.1
OG0001352	Ag014G2076900, Ag014G2077000, Ag033G3616400, Ag033G3616300	AT3G25170.1
OG0001353	Ag031G3179500	AT3G62650.1
OG0001353	Ag003G0285400	AT2G47485.1
OG0001354	Ag031G3190500, Ag031G3183900, Ag031G3185500, Ag031G3184300, Ag031G3184700	AT1G71320.1, AT3G62350.1
OG0001354	Ag031G3262700, Ag031G3263000	AT3G62380.1
OG0001355	Ag031G3225300	AT3G60245.1, AT3G10950.1
OG0001356	Ag031G3228900	AT3G60120.1
OG0001357	Ag003G0380700	AT2G42680.1
OG0001357	Ag031G3260800	AT3G58680.1
OG0001358	Ag031G3308700	AT3G56960.1
OG0001358	Ag039G4182200	AT2G41210.1
OG0001360	Ag031G3324000	AT3G56300.1
OG0001360	Ag061G5028500	AT5G38830.1
OG0001362	Ag081G5402700	AT5G48655.1
OG0001364	Ag015G2262300	AT1G22290.2, AT1G78220.1, AT1G34760.1
OG0001365	Ag052G4852000	AT1G32850.1
OG0001365	Ag021G2605300	AT4G10590.1, AT4G10570.1
OG0001366	Ag014G1834100	AT3G05420.2
OG0001366	Ag038G4169500	AT5G27630.3
OG0001367	Ag088G5440700	AT2G20597.1, AT2G20605.1, AT2G20619.1, AT2G20618.1, AT3G44718.1, AT2G20595.1
OG0001368	Ag014G2074100	AT3G58810.1
OG0001368	Ag003G0299500	AT2G46800.1
OG0001369	Ag003G0356000, Ag003G0356200	AT2G43700.1
OG0001370	Ag003G0404800	AT1G58260.1
OG0001371	Ag014G1813800	AT3G04080.1
OG0001372	Ag014G1819300	AT3G04510.1
OG0001373	Ag014G1920700	AT3G10740.2
OG0001374	Ag014G1988100, Ag011G1176800	AT5G39000.1, AT5G38990.1
OG0001375	Ag014G2000200	AT3G14840.2
OG0001376	Ag014G2006400	AT3G15210.1
OG0001377	Ag025G2939000, Ag025G2936400	AT1G48440.1
OG0001377	Ag014G2065100	AT3G17780.1
OG0001378	Ag014G2167500	AT3G20800.1
OG0001379	Ag034G3740000, Ag034G3693200	AT1G51360.1
OG0001379	Ag027G3006600, Ag064G5100400	AT2G31670.1
OG0001380	Ag060G5013800	AT5G18330.1, AT5G18340.1, AT5G18320.1
OG0001381	Ag002G0221500	AT1G60940.1
OG0001381	Ag034G3797900	AT1G10940.2
OG0001382	Ag034G3864800	AT1G14480.1
OG0001383	Ag034G4012100	AT1G21950.1
OG0001384	Ag034G4061200	AT1G70580.1
OG0001384	Ag018G2455700	AT1G23310.1
OG0001385	Ag011G1090000, Ag011G1089700, Ag011G1089800, Ag011G1089600	AT4G37140.1, AT4G37150.1
OG0001387	Ag011G1217100	AT4G33905.1
OG0001396	Ag055G4910300	AT4G27270.1, AT5G54500.2
OG0001397	Ag006G0837000, Ag055G4911300	AT5G54430.3
OG0001398	Ag019G2497200	AT4G01970.2
OG0001398	Ag005G0789300	AT5G40390.1
OG0001399	Ag014G1808100	AT3G03780.1
OG0001399	Ag013G1344900	AT5G17920.1
OG0001400	Ag061G5017700	AT5G39850.1
OG0001400	Ag013G1419800	AT5G15200.1
OG0001401	Ag013G1486500	AT5G12350.1
OG0001401	Ag004G0553600	AT5G19420.2
OG0001402	Ag013G1512800	AT5G11060.1
OG0001402	Ag004G0540000	AT5G25220.1
OG0001403	Ag013G1537000	AT5G09870.1
OG0001403	Ag004G0448200	AT5G64740.1
OG0001404	Ag013G1557600	AT5G08300.1
OG0001404	Ag004G0512300	AT5G23250.1
OG0001405	Ag015G2186800, Ag013G1609200	AT2G28680.1
OG0001405	Ag034G3746300	AT1G07750.1
OG0001406	Ag034G3737000	AT1G07170.1
OG0001407	Ag013G1625400	AT2G30050.1
OG0001407	Ag014G1771300	AT3G01340.1
OG0001408	Ag013G1639300	AT2G30840.1, AT2G30830.1, AT2G25450.1
OG0001409	Ag013G1640600	AT2G30950.4
OG0001409	Ag034G3727700	AT1G06430.1
OG0001410	Ag034G3710100	AT1G05210.1
OG0001410	Ag013G1663100	AT2G32380.1
OG0001411	Ag013G1711300	AT1G47128.1
OG0001411	Ag023G2803600	AT5G43060.1
OG0001412	Ag013G1732500	AT1G29530.1
OG0001413	Ag013G1764500	AT1G32100.1
OG0001413	Ag013G1764400	AT4G13660.1
OG0001414	Ag002G0137900	AT3G49850.1
OG0001414	Ag004G0428400	AT5G67580.1
OG0001415	Ag004G0431000	AT5G65810.1
OG0001415	Ag049G4731000	AT3G49720.1
OG0001416	Ag004G0467400	AT5G63510.2
OG0001416	Ag004G0777100	AT3G48680.1
OG0001417	Ag004G0652800	AT5G59270.2
OG0001419	Ag004G0730500	AT5G55990.1
OG0001420	Ag022G2639800	AT2G02930.1
OG0001421	Ag022G2722400, Ag022G2722300	AT5G05040.1, AT5G05060.1
OG0001422	Ag022G2790600	AT5G01610.1
OG0001422	Ag014G1885500	AT3G08890.1
OG0001423	Ag012G1305100	AT3G27430.2
OG0001423	Ag075G5282000	AT5G40580.1
OG0001424	Ag048G4679900	AT4G20220.1
OG0001425	Ag011G1130000	AT4G35310.1
OG0001425	Ag040G4335100	AT2G17290.1
OG0001426	Ag014G1963500	AT3G13320.1
OG0001426	Ag032G3427900	AT1G55730.1
OG0001427	Ag032G3430200	AT1G55560.1
OG0001427	Ag014G1965100	AT3G13400.1
OG0001428	Ag031G3404500	AT2G36620.1, AT3G53020.1
OG0001429	Ag010G1016600	AT4G27840.1
OG0001429	Ag082G5405700	AT5G52990.1
OG0001430	Ag007G0856600	AT5G49720.1
OG0001431	Ag014G2094300, Ag007G0890400	AT2G25370.1, AT2G25360.1
OG0001432	Ag057G4957600	AT1G69760.1
OG0001433	Ag006G0817900	AT5G45750.1
OG0001434	Ag033G3643000	AT4G19640.1
OG0001434	Ag006G0839700	AT5G45130.2
OG0001435	Ag014G2148200	AT3G20060.1
OG0001435	Ag001G0031400	AT1G50490.1
OG0001436	Ag001G0080500	AT1G52540.1
OG0001436	Ag014G2022400	AT3G15890.1
OG0001437	Ag037G4139600, Ag016G2315500	AT5G47000.1
OG0001437	Ag050G4793600	AT4G17690.1
OG0001438	Ag050G4796500	AT4G17486.1
OG0001438	Ag016G2326300, Ag037G4128300	AT5G47310.1
OG0001439	Ag077G5315900, Ag033G3487100	AT4G11180.1, AT4G11210.1, AT4G11190.1
OG0001440	Ag011G1126700	AT4G35270.1
OG0001440	Ag044G4503300	AT2G17150.1
OG0001441	Ag066G5138700	AT4G04020.1
OG0001441	Ag033G3528400	AT4G22240.1
OG0001442	Ag066G5145400	AT4G04610.1
OG0001442	Ag033G3543000	AT4G21990.1
OG0001443	Ag033G3594300	AT4G20990.1, AT4G21000.1
OG0001444	Ag031G3156900	AT4G23710.1
OG0001445	Ag031G3178800, Ag011G1187800, Ag068G5211900, Ag068G5214500	AT1G54970.1, AT3G62680.1
OG0001446	Ag031G3230200	AT2G35310.1, AT5G09780.1, AT5G46915.1, AT2G16210.1
OG0001447	Ag031G3240400	AT3G59580.1
OG0001447	Ag003G0362700	AT2G43500.2
OG0001448	Ag015G2194200	AT2G22620.1
OG0001448	Ag031G3249600	AT4G37950.1
OG0001449	Ag066G5144300, Ag031G3251800	AT3G59070.1
OG0001450	Ag003G0404100	AT2G41860.1
OG0001450	Ag031G3294600	AT3G57530.1
OG0001451	Ag003G0408700	AT2G41490.1
OG0001451	Ag031G3302100	AT3G57220.1
OG0001452	Ag031G3339400	AT3G55646.1
OG0001452	Ag039G4225900	AT2G39855.1
OG0001453	Ag015G2189800	AT2G22170.1
OG0001453	Ag031G3348700, Ag011G1054900	AT4G39730.1
OG0001454	Ag039G4294200	AT2G37940.1
OG0001454	Ag031G3380500	AT3G54020.1
OG0001455	Ag031G3386300	AT3G53710.1
OG0001455	Ag039G4309400	AT2G37550.1
OG0001456	Ag014G2042900	AT3G16870.1
OG0001456	Ag053G4870100, Ag025G2906600	AT4G16141.1
OG0001459	Ag042G4416700	AT2G19350.1
OG0001459	Ag065G5127400	AT4G29850.1
OG0001460	Ag065G5124400	AT4G29730.1
OG0001461	Ag039G4249000, Ag039G4248600	AT2G39330.2, AT2G39310.1
OG0001462	Ag039G4282100	AT2G38430.1
OG0001463	Ag014G1943300	AT3G12000.1
OG0001464	Ag030G3133300	AT4G12320.1, AT4G12310.1
OG0001465	Ag011G1037900	AT4G38970.1
OG0001466	Ag015G2191200	AT2G22330.2
OG0001466	Ag011G1060100	AT4G39950.2
OG0001468	Ag011G1093200	AT4G36820.1
OG0001468	Ag015G2201200	AT2G23790.1
OG0001469	Ag015G2204500	AT2G24320.2
OG0001469	Ag011G1264200	AT4G31020.1
OG0001470	Ag052G4867900, Ag015G2266700	AT1G34190.1
OG0001470	Ag015G2266900, Ag052G4867800	AT1G34180.2
OG0001471	Ag038G4161400	AT3G05780.1, AT3G05790.1, AT5G26860.1
OG0001472	Ag014G1838900	AT3G05610.1
OG0001472	Ag038G4166100	AT5G27870.1
OG0001473	Ag038G4166500	AT5G27840.4
OG0001473	Ag014G1838600	AT3G05580.1
OG0001474	Ag088G5435600	AT2G20340.1
OG0001475	Ag003G0348900	AT2G44080.1
OG0001477	Ag014G1856700	AT5G49620.2, AT3G06490.1
OG0001478	Ag027G3061600	AT3G21352.1
OG0001479	Ag034G3784800	AT1G10290.1
OG0001479	Ag002G0250700	AT1G59610.1
OG0001480	Ag002G0168700	AT1G62880.1
OG0001480	Ag034G3823000	AT1G12340.1, AT1G12390.1
OG0001481	Ag034G3898400	AT1G16160.1
OG0001481	Ag034G3898100	AT1G16110.1
OG0001482	Ag034G3930500, Ag034G3942600	AT5G49945.1, AT4G24330.1
OG0001483	Ag034G3984800	AT1G20630.1
OG0001483	Ag011G1140500	AT4G35090.1
OG0001484	Ag034G4032500	AT1G22985.1
OG0001484	Ag034G4049500	AT1G71130.1
OG0001485	Ag016G2357900	AT5G44380.2
OG0001485	Ag016G2357700	AT5G44400.1
OG0001486	Ag011G1261800	AT4G31170.1
OG0001487	Ag019G2488600	AT1G27170.1, AT1G27180.1
OG0001499	Ag067G5173100	AT1G66780.1
OG0001499	Ag034G3973000, Ag093G5459000, Ag033G3498400	AT1G64820.1
OG0001500	Ag013G1737300	AT1G29880.1
OG0001500	Ag055G4903400	AT1G29870.1
OG0001501	Ag014G1805800	AT3G03620.1
OG0001501	Ag013G1353000	AT5G17700.1
OG0001502	Ag014G1804100	AT3G03550.1
OG0001502	Ag013G1356600	AT5G17600.1
OG0001503	Ag013G1423600	AT5G15080.1
OG0001503	Ag014G1772200	AT3G01300.1
OG0001504	Ag048G4680700, Ag013G1441700, Ag001G0017500, Ag001G0016700	AT1G49990.1
OG0001505	Ag031G3153700	AT3G01620.1
OG0001505	Ag013G1445400	AT5G14480.1
OG0001506	Ag013G1456100	AT5G13850.1
OG0001506	Ag014G1948900	AT3G12390.1
OG0001507	Ag013G1503100	AT5G11420.1
OG0001507	Ag004G0544300	AT5G25460.1
OG0001508	Ag013G1562400	AT5G08000.2
OG0001508	Ag004G0503400	AT5G61130.1
OG0001509	Ag013G1564000, Ag013G1564200	AT5G07860.1, AT5G07870.1
OG0001509	Ag013G1564700	AT5G07850.1
OG0001510	Ag013G1595600	AT1G68170.2
OG0001511	Ag013G1598800	AT2G27860.1
OG0001511	Ag034G3753200	AT1G08200.1
OG0001512	Ag034G3747300	AT1G07870.2
OG0001512	Ag013G1607600	AT2G28590.1
OG0001513	Ag013G1609000, Ag013G1609100	AT2G28670.1
OG0001513	Ag034G3745800	AT1G07730.2
OG0001514	Ag034G3736600	AT1G07140.1
OG0001514	Ag013G1625500	AT2G30060.1
OG0001515	Ag034G3729900	AT1G06680.1
OG0001516	Ag034G3725000	AT1G06180.1
OG0001516	Ag013G1643700	AT2G31180.1
OG0001517	Ag034G3709500	AT1G05180.1
OG0001517	Ag013G1662800	AT2G32410.1
OG0001518	Ag034G3698800	AT1G04470.1
OG0001518	Ag013G1675500	AT2G33420.1
OG0001519	Ag034G3698200	AT1G04410.1
OG0001519	Ag013G1676300	AT5G43330.1
OG0001520	Ag034G3697600	AT1G04370.1
OG0001520	Ag013G1677700	AT5G43410.1
OG0001521	Ag013G1678000	AT1G79660.1
OG0001521	Ag034G3898600	AT1G16170.1
OG0001522	Ag013G1730100	AT1G29340.1
OG0001523	Ag023G2817000	AT2G34300.1
OG0001523	Ag013G1731600	AT1G29470.1
OG0001524	Ag031G3241500	AT3G59500.1
OG0001524	Ag013G1752800	AT1G30890.1
OG0001525	Ag013G1760800, Ag002G0148600	AT1G31740.1
OG0001526	Ag049G4725500	AT3G49910.1
OG0001526	Ag004G0427100	AT5G67510.1
OG0001527	Ag004G0431500	AT5G65750.1
OG0001527	Ag031G3344300	AT3G55410.1
OG0001528	Ag011G1135800, Ag011G1135700, Ag011G1135900, Ag011G1136000, Ag004G0467300	AT4G35165.1, AT2G14378.1
OG0001529	Ag004G0529100	AT5G24430.1
OG0001529	Ag004G0761200	AT3G49370.1
OG0001530	Ag002G0142500, Ag002G0142000, Ag002G0142300, Ag002G0141600, Ag002G0142600, Ag002G0142800	AT5G56920.1
OG0001531	Ag004G0604700	AT5G22860.1
OG0001532	Ag004G0640300, Ag004G0640100, Ag004G0639900, Ag004G0640000	AT5G59590.1, AT5G59580.1
OG0001533	Ag004G0640800	AT5G59540.1
OG0001534	Ag058G4985100, Ag006G0798100, Ag058G4984300	AT5G46200.1
OG0001534	Ag004G0684300, Ag004G0683800, Ag004G0684100, Ag004G0684500, Ag050G4790500	AT4G17860.1
OG0001535	Ag004G0711400	AT5G56630.1
OG0001536	Ag004G0726800, Ag033G3512500, Ag002G0129800	AT1G63470.1, AT1G63480.1
OG0001537	Ag022G2638200	AT4G02450.1
OG0001538	Ag034G3677200	AT1G03040.3
OG0001538	Ag022G2640500	AT4G02590.1
OG0001539	Ag022G2682900, Ag022G2682800	AT5G06500.1
OG0001540	Ag014G1926200	AT3G11070.1
OG0001540	Ag022G2712900	AT5G05520.1
OG0001542	Ag022G2753200	AT5G03470.1
OG0001542	Ag014G1904200	AT3G09880.1
OG0001543	Ag048G4648600	AT1G76980.1
OG0001543	Ag034G4001900	AT1G21390.1
OG0001544	Ag048G4648700	AT1G76970.1
OG0001544	Ag034G4001800	AT1G21380.1
OG0001545	Ag048G4658900	AT1G76590.1
OG0001545	Ag034G3994600	AT1G21000.1
OG0001546	Ag048G4719900, Ag048G4720900	AT1G75050.1
OG0001547	Ag011G1130400	AT2G17320.1
OG0001548	Ag011G1114200	AT4G35840.2
OG0001548	Ag040G4347200	AT2G17730.2
OG0001549	Ag007G0884500	AT4G13580.1
OG0001549	Ag064G5110300	AT3G24020.1
OG0001550	Ag078G5364000	AT1G73950.1
OG0001550	Ag034G3944600	AT1G18470.1
OG0001552	Ag006G0823300	AT5G45670.1
OG0001552	Ag050G4756100	AT4G18970.2
OG0001553	Ag014G2153000	AT3G20310.1
OG0001553	Ag001G0036800	AT1G50640.1
OG0001554	Ag001G0083200	AT1G52700.2
OG0001554	Ag014G2018800	AT3G15650.2
OG0001555	Ag037G4135700, Ag016G2318300	AT5G47080.1
OG0001555	Ag050G4794100	AT4G17640.1
OG0001556	Ag050G4798400	AT5G47540.1, AT4G17270.1
OG0001557	Ag031G3158600	AT5G66570.1
OG0001558	Ag003G0294900	AT2G47160.2
OG0001558	Ag031G3188500	AT3G62270.1
OG0001559	Ag011G1228200	AT4G32070.1
OG0001559	Ag031G3206400	AT2G25290.1
OG0001560	Ag003G0348100	AT2G44150.1
OG0001560	Ag031G3232100	AT3G59960.1
OG0001562	Ag031G3294100	AT3G57550.2
OG0001562	Ag003G0405000	AT2G41880.5
OG0001563	Ag039G4184000	AT2G41140.1
OG0001563	Ag031G3313900	AT3G56760.1
OG0001564	Ag031G3335800	AT3G55770.7
OG0001564	Ag039G4225000	AT2G39900.1
OG0001565	Ag031G3338400	AT3G55700.1, AT3G55710.1
OG0001566	Ag031G3378000	AT3G54085.1
OG0001567	Ag031G3406300	AT3G44860.1, AT3G44870.1
OG0001568	Ag068G5228400	AT4G30020.1
OG0001568	Ag042G4410800	AT2G19170.1
OG0001569	Ag015G2182700	AT2G21510.2
OG0001569	Ag011G1041300	AT4G39150.1
OG0001570	Ag034G4037800	AT1G71900.2
OG0001570	Ag015G2264000	AT1G34470.1
OG0001571	Ag034G3681600	AT1G03260.1
OG0001571	Ag038G4143100	AT5G19070.1
OG0001572	Ag038G4171200	AT5G27540.1
OG0001573	Ag038G4178400	AT5G28150.1
OG0001573	Ag014G1825000	AT3G04860.1
OG0001574	Ag088G5440300, Ag088G5440000, Ag011G1211500	AT2G20580.1
