Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0001944	Ag004G0639400	Np003G1527700
OG0001945	Ag004G0653800	Np002G1163800
OG0001945	Ag002G0225000	Np002G1168400
OG0001946	Ag004G0666100	Np003G1545400
OG0001946	Ag022G2668800	Np003G1328800
OG0001947	Ag004G0686100	Np003G1558400
OG0001948	Ag004G0690100	Np003G1559500, Np005G2801500
OG0001949	Ag044G4500300	Np007G3765200
OG0001949	Ag004G0699400	Np007G3765100
OG0001950	Ag061G5027500	Np005G3145600
OG0001950	Ag004G0716200	Np001G0185800
OG0001951	Ag004G0725400	Np003G1583000
OG0001952	Ag004G0751800	Np003G1609400
OG0001953	Ag004G0756800	Np003G1633800
OG0001953	Ag010G1008700	Np005G2783900
OG0001954	Ag014G1947400	Np007G4091400
OG0001954	Ag022G2672900	Np003G1326600
OG0001955	Ag022G2681400	Np003G1321400
OG0001955	Ag014G1941100	Np007G4097800
OG0001956	Ag014G1919400	Np007G4114800
OG0001956	Ag022G2725500	Np003G1294900
OG0001957	Ag014G1904500	Np007G4239200, Np007G4127500
OG0001958	Ag022G2757100	Np003G1275100
OG0001958	Ag014G1903100	Np007G4128300
OG0001960	Ag012G1307000	Np001G0208800
OG0001960	Ag075G5284700	Np005G3181000
OG0001961	Ag034G3889600	Np004G2405900
OG0001961	Ag048G4568800	Np002G0709800
OG0001962	Ag048G4578500, Ag048G4579500	Np002G0714100
OG0001963	Ag034G3897000	Np004G2402400
OG0001963	Ag048G4580300	Np002G0715600
OG0001964	Ag034G3900600	Np004G2399900
OG0001964	Ag048G4585500	Np002G0720700
OG0001965	Ag034G3992600	Np004G2344900
OG0001965	Ag048G4659300	Np002G0762200
OG0001966	Ag011G1121200	Np005G2670200
OG0001966	Ag048G4662500, Ag011G1119200	Np005G2671200, Np005G2671700
OG0001967	Ag034G3984100	Np004G2349200
OG0001968	Ag048G4687300	Np002G0772000
OG0001968	Ag048G4673700	Np002G0771900
OG0001969	Ag040G4334600	Np007G3760900
OG0001969	Ag011G1127000	Np005G2661600
OG0001970	Ag040G4339700	Np007G3757800
OG0001970	Ag011G1123200	Np005G2665400
OG0001971	Ag040G4346900	Np007G3755200
OG0001972	Ag040G4348800	Np007G3754100
OG0001972	Ag011G1113300	Np005G2675000
OG0001973	Ag032G3447000	Np004G1918300
OG0001974	Ag014G2002400	Np007G4048500
OG0001975	Ag054G4891800	Np006G3387800
OG0001976	Ag064G5097900, Ag007G0877500, Ag003G0374500	Np001G0125100
OG0001977	Ag007G0884800	Np005G3072100
OG0001978	Ag014G1781900	Np007G4235000
OG0001979	Ag007G0900200	Np005G3049800
OG0001979	Ag027G3022700	Np007G3840000
OG0001980	Ag007G0903700	Np005G3045200
OG0001980	Ag027G3027400	Np007G3838300
OG0001981	Ag014G2086100, Ag011G1192200, Ag011G1192000, Ag014G2038400	Np007G3914200
OG0001982	Ag078G5380900, Ag031G3328400	Np001G0601000
OG0001982	Ag039G4209600	Np006G3318500
OG0001983	Ag033G3647800, Ag033G3648200, Ag033G3647900	Np001G0460400
OG0001984	Ag012G1321400	Np001G0222500
OG0001984	Ag034G3833500	Np004G2446100
OG0001985	Ag006G0826900	Np001G0370800
OG0001985	Ag050G4761000	Np005G2904200
OG0001986	Ag001G0008100	Np004G1977900
OG0001986	Ag014G2115400	Np007G3960300
OG0001987	Ag001G0049400	Np004G1962100
OG0001987	Ag014G2162600	Np001G0281300
OG0001988	Ag001G0061600	Np004G1954500
OG0001988	Ag027G3065900, Ag014G2174900	Np007G3810600
OG0001989	Ag014G2026700	Np007G3903700
OG0001989	Ag001G0075300	Np004G1946700
OG0001992	Ag050G4790000	Np005G2932800
OG0001992	Ag016G2309600	Np001G0343000
OG0001993	Ag019G2508100, Ag077G5324200	Np003G1879100
OG0001994	Ag033G3508300	Np005G2846300
OG0001995	Ag033G3526600	Np005G2856300
OG0001995	Ag015G2237900, Ag033G3525000	Np005G2856100
OG0001996	Ag033G3545600	Np005G2863200, Np005G2863300
OG0001997	Ag016G2382200	Np003G1847300
OG0001997	Ag033G3603900	Np005G2876600
OG0001998	Ag031G3175300	Np001G0693900
OG0001998	Ag003G0280000	Np006G3206700
OG0001999	Ag003G0321700	Np006G3243200, Np006G3243600
OG0001999	Ag031G3215100	Np001G0667300
OG0002000	Ag003G0328000	Np006G3248300
OG0002000	Ag031G3219900	Np001G0663100
OG0002001	Ag003G0328100	Np006G3248400
OG0002002	Ag031G3229900	Np001G0653500
OG0002002	Ag003G0345400	Np006G3258300
OG0002003	Ag034G3788700	Np004G2482700
OG0002003	Ag031G3286500	Np001G0627300
OG0002004	Ag003G0407700	Np006G3299900
OG0002004	Ag031G3298800	Np001G0619300
OG0002005	Ag010G1014600	Np005G2773500
OG0002005	Ag020G2569000	Np003G1637500
OG0002007	Ag039G4266200, Ag039G4266000	Np006G3347000, Np006G3346800
OG0002007	Ag039G4265300	Np006G3346900
OG0002008	Ag039G4278200, Ag039G4278100	Np006G3437700, Np006G3352800
OG0002009	Ag017G2421600	Np001G0537300
OG0002009	Ag039G4289300	Np006G3358700
OG0002010	Ag016G2332600, Ag034G3989600, Ag039G4292900	Np003G1841200
OG0002011	Ag015G2178200	Np006G3709400
OG0002011	Ag011G1034800	Np005G2607400
OG0002012	Ag052G4864300, Ag015G2270400	Np004G2083500
OG0002013	Ag014G1839600	Np007G4185000
OG0002013	Ag038G4165600	Np001G0145700
OG0002014	Ag003G0283300	Np006G3210100
OG0002015	Ag003G0284400	Np006G3211100
OG0002016	Ag003G0315400, Ag014G1974200	Np007G3921000, Np007G3920800
OG0002017	Ag003G0396900	Np006G3290200
OG0002018	Ag014G1831600	Np007G4191300
OG0002018	Ag002G0274600, Ag036G4123900	Np002G1063300
OG0002019	Ag014G1853500	Np003G1466500, Np007G4172800
OG0002020	Ag014G2049100	Np007G3921100, Np004G2067700
OG0002021	Ag014G2051800	Np007G3923200
OG0002021	Ag025G2921600	Np004G2000600
OG0002022	Ag014G2058200	Np007G3926000
OG0002022	Ag025G2926700	Np004G1997600
OG0002023	Ag061G5024900	Np005G3151200
OG0002024	Ag061G5042500	Np005G3118000
OG0002025	Ag027G3040900	Np007G3829700
OG0002026	Ag060G5008200	Np003G1464600
OG0002027	Ag019G2526100	Np003G1888900
OG0002027	Ag034G3658500	Np004G2590700
OG0002028	Ag019G2517500	Np003G1883900
OG0002029	Ag034G3660800	Np004G2587800
OG0002030	Ag034G3671900	Np004G2577700
OG0002030	Ag019G2492500	Np003G1869900
OG0002031	Ag034G3714800	Np006G3512500, Np004G2544200
OG0002032	Ag002G0267000	Np002G1113400
OG0002032	Ag034G3769200	Np004G2498000
OG0002033	Ag034G3790500	Np004G2481800
OG0002033	Ag002G0238000	Np002G1157700, Np003G1714600
OG0002034	Ag034G3802400	Np004G2473500
OG0002035	Ag034G3811700	Np004G2465900
OG0002035	Ag002G0193700	Np002G1188900
OG0002036	Ag002G0161000	Np002G1213800
OG0002036	Ag034G3827400	Np004G2450800
OG0002037	Ag034G3835700	Np004G2444400
OG0002038	Ag034G3867900, Ag034G3868000	Np004G2418200
OG0002041	Ag018G2453800	Np004G2306400
OG0002041	Ag034G4056900	Np002G0847100
OG0002042	Ag024G2881500	Np002G1240400
OG0002043	Ag011G1028500, Ag018G2466000	Np005G2602100
OG0002044	Ag011G1143400	Np005G2656800, Np007G3769300
OG0002045	Ag011G1189600	Np005G2631800
OG0002046	Ag011G1247600	Np006G3561600
OG0002056	Ag004G0658400	Np003G1540000
OG0002056	Ag055G4908400	Np001G0469500
OG0002057	Ag055G4927100	Np001G0480400
OG0002057	Ag004G0476500	Np001G0068000
OG0002058	Ag013G1340400	Np003G1456800
OG0002058	Ag014G1811300	Np007G4213900
OG0002059	Ag013G1340600	Np003G1456400
OG0002060	Ag013G1341600	Np003G1455700
OG0002060	Ag013G1342900	Np003G1454000
OG0002061	Ag014G1801100, Ag013G1363100	Np003G1448200
OG0002062	Ag013G1378400	Np003G1439700
OG0002062	Ag014G1794500	Np007G4227800
OG0002063	Ag014G1791000	Np007G4230500
OG0002063	Ag013G1387800	Np003G1435100
OG0002064	Ag013G1393400	Np003G1432800
OG0002064	Ag014G1785900	Np007G4232000
OG0002065	Ag014G1784700	Np007G4233500
OG0002065	Ag013G1397800	Np003G1430500
OG0002066	Ag014G1783600, Ag031G3238000	Np007G4234200, Np007G4234100
OG0002066	Ag013G1402300	Np003G1429400
OG0002067	Ag013G1446500	Np003G1412900
OG0002067	Ag031G3152600	Np007G4250200
OG0002068	Ag013G1464300	Np003G1403700
OG0002068	Ag014G1950300	Np007G4089200
OG0002069	Ag013G1477000	Np003G1397900, Np004G2102100
OG0002070	Ag004G0548200	Np001G0135000
OG0002070	Ag013G1498900	Np003G1383700
OG0002071	Ag013G1524500, Ag013G1524800, Ag013G1525000, Ag013G1524900, Ag013G1525100	Np003G1367500, Np003G1367600, Np004G1910800
OG0002072	Ag004G0448000	Np001G0040400
OG0002073	Ag013G1544400	Np003G1357500
OG0002074	Ag004G0501000	Np001G0094400
OG0002074	Ag013G1564800	Np003G1338700
OG0002075	Ag013G1572300	Np003G1857500
OG0002075	Ag034G3682600	Np004G2570500
OG0002076	Ag013G1599900	Np006G3586100
OG0002076	Ag013G1600000	Np006G3586200
OG0002077	Ag013G1604200	Np006G3590700
OG0002077	Ag034G3750200	Np004G2513800
OG0002078	Ag034G3714600, Ag034G3714500	Np004G2544400
OG0002078	Ag013G1656600	Np006G3559600
OG0002079	Ag034G3711600	Np004G2547300
OG0002079	Ag013G1664700	Np006G3565000
OG0002080	Ag034G3691100, Ag034G3691200	Np004G2565100
OG0002081	Ag023G2798900	Np001G0422600
OG0002081	Ag013G1706300	Np004G2009800
OG0002082	Ag034G3862300	Np004G2423500
OG0002082	Ag062G5052900	Np001G0251400
OG0002083	Ag004G0417600, Ag042G4390900	Np001G0011600
OG0002084	Ag049G4723500	Np001G0511000
OG0002084	Ag004G0426100	Np001G0021800
OG0002085	Ag004G0446300, Ag004G0446100, Ag004G0446400, Ag004G0446000	Np001G0038200
OG0002086	Ag004G0492500	Np001G0087100
OG0002086	Ag022G2657400	Np003G1332900
OG0002087	Ag004G0759200	Np001G0505500
OG0002087	Ag004G0533100	Np001G0119700
OG0002088	Ag004G0534200, Ag004G0534400	Np001G0120500
OG0002089	Ag012G1282200	Np001G0430700
OG0002089	Ag004G0570700	Np003G1487800
OG0002090	Ag004G0606800	Np003G1511700, Np001G0446600
OG0002091	Ag004G0636800	Np003G1526700
OG0002092	Ag004G0695900	Np003G1563300
OG0002093	Ag004G0704400	Np003G1567700
OG0002094	Ag004G0723800	Np005G2792500, Np003G1581100
OG0002095	Ag004G0744100	Np003G1603200
OG0002096	Ag004G0752200	Np003G1609800
OG0002096	Ag010G1005300	Np005G2785700
OG0002097	Ag022G2642400	Np003G1862300
OG0002097	Ag034G3678000	Np004G2573400
OG0002098	Ag011G1154800, Ag011G1154900	Np005G2647000
OG0002099	Ag014G1931300	Np007G4105800
OG0002099	Ag022G2706700	Np003G1307800
OG0002100	Ag022G2785000	Np003G1257600
OG0002100	Ag014G1887600	Np007G4138300
OG0002101	Ag014G1797000	Np007G4225200
OG0002101	Ag022G2788600	Np003G1254500
OG0002102	Ag012G1310200	Np001G0213200
OG0002102	Ag075G5289600	Np005G3184200
OG0002103	Ag048G4558200	Np001G0543000
OG0002103	Ag034G3880800	Np004G2412000
OG0002104	Ag034G3888900	Np004G2406200
OG0002104	Ag048G4568500	Np002G0709500
OG0002105	Ag034G3899000	Np004G2400700
OG0002105	Ag048G4582800	Np002G0717100
OG0002106	Ag034G3902100	Np004G2398400, Np004G2398100
OG0002106	Ag048G4590600	Np002G0723900
OG0002107	Ag048G4590900, Ag034G3902600	Np002G0724800, Np004G2397400
OG0002108	Ag048G4591400	Np002G0725200
OG0002108	Ag034G3902900	Np004G2397000
OG0002109	Ag034G4015300, Ag034G4015400	Np004G2326500
OG0002109	Ag048G4621500	Np002G0741900
OG0002110	Ag048G4648200	Np002G0755000
OG0002110	Ag034G4002900	Np002G1136800
OG0002111	Ag034G3995900	Np004G2343000
OG0002111	Ag048G4654100	Np002G0760500
OG0002112	Ag032G3429500	Np004G1908500
OG0002112	Ag014G1964800	Np007G4076800
OG0002113	Ag032G3430800	Np004G1909600
OG0002113	Ag014G1965300	Np007G4076200
OG0002114	Ag014G1968700	Np007G4073400
OG0002115	Ag067G5190400	Np002G0912300
OG0002115	Ag032G3474000	Np004G2099100
OG0002116	Ag064G5102600	Np007G3856000
OG0002117	Ag007G0897500	Np005G3054200
OG0002117	Ag027G3015800	Np007G3844600
OG0002118	Ag007G0899800	Np005G3051000
OG0002118	Ag027G3021600	Np007G3840400
OG0002119	Ag027G3044900	Np007G3826200, Np007G3890300
OG0002120	Ag007G0916100, Ag010G1005200	Np005G2785800
OG0002121	Ag050G4782900	Np005G2926500
OG0002121	Ag007G0918700	Np005G3031100
OG0002121	Ag016G2292200	Np001G0349900
OG0002122	Ag007G0922000	Np005G3025500, Np005G3025300
OG0002122	Ag027G3058900	Np007G3815500
OG0002123	Ag015G2185000	Np006G3701400
OG0002124	Ag034G3925100	Np004G2385000
OG0002124	Ag078G5326700	Np002G0819800
OG0002125	Ag042G4431500	Np007G3727400, Np007G3727500
OG0002126	Ag014G1973000	Np001G0196300
OG0002127	Ag012G1309200, Ag012G1309100	Np001G0211300
OG0002128	Ag006G0825000	Np001G0370000, Np001G0339600
OG0002128	Ag050G4756900	Np005G2904500
OG0002129	Ag001G0059600	Np004G1955700
OG0002129	Ag014G2173000, Ag027G3068800	Np007G3808400
OG0002130	Ag018G2468900, Ag014G2089600, Ag014G2019400	Np007G4028000
OG0002130	Ag001G0082700	Np004G1942000
OG0002131	Ag023G2823500	Np006G3417000
OG0002132	Ag008G0954800, Ag031G3409600	Np004G2138300
OG0002133	Ag033G3487300, Ag077G5316300	Np005G2833800
OG0002134	Ag011G1154300	Np005G2647600
OG0002134	Ag044G4485800	Np007G3780500
OG0002135	Ag044G4494500	Np007G3770800
OG0002136	Ag033G3584900	Np003G1797200
OG0002137	Ag033G3482600, Ag052G4840700	Np005G2831400, Np003G1798400
OG0002138	Ag011G1175000	Np005G2702100
OG0002138	Ag033G3510000	Np006G3637100
OG0002139	Ag033G3515100	Np005G2849000, Np005G2848900
OG0002140	Ag011G1188000	Np004G2023000, Np004G2023400
OG0002142	Ag033G3581000	Np005G2884000
OG0002143	Ag033G3598200	Np005G2874400
OG0002143	Ag016G2376900	Np003G1849400
OG0002144	Ag026G2982600, Ag028G3079400	Np003G1770600
OG0002144	Ag015G2257700	Np004G2046100
OG0002145	Ag031G3177300	Np001G0691800
OG0002145	Ag003G0282900	Np006G3209800
OG0002146	Ag003G0306500	Np006G3229200
OG0002146	Ag031G3202500	Np001G0676800, Np001G0677000
OG0002147	Ag031G3204900	Np001G0674300
OG0002147	Ag003G0310300	Np006G3231700
OG0002148	Ag031G3214900	Np001G0667600
OG0002148	Ag003G0321400	Np006G3242600
OG0002149	Ag031G3224400	Np001G0657600
OG0002150	Ag031G3283600	Np001G0628700
OG0002150	Ag003G0397800	Np006G3291300
OG0002151	Ag039G4186100	Np006G3306900
OG0002151	Ag031G3310600	Np001G0477300, Np001G0613300
OG0002152	Ag031G3314000	Np001G0612300
OG0002152	Ag039G4183900	Np006G3306200
OG0002153	Ag031G3320800	Np001G0582300, Np001G0606000
OG0002153	Ag039G4193800	Np006G3310400
OG0002154	Ag039G4273200, Ag039G4273400	Np006G3351400
OG0002155	Ag039G4320900	Np006G3377800
OG0002155	Ag031G3392200	Np001G0562100
OG0002156	Ag020G2568800	Np003G1637400
OG0002156	Ag010G1014500	Np005G2773600
OG0002157	Ag014G2042800	Np007G3916300
OG0002157	Ag025G2905100, Ag053G4871000	Np005G3012700
OG0002158	Ag095G5472100, Ag064G5115600	Np007G3870000
OG0002159	Ag067G5185100	Np001G0466600, Np001G0469400
OG0002160	Ag067G5190000	Np002G0912800
OG0002161	Ag067G5197700	Np002G0899900, Np004G2095800
OG0002162	Ag042G4399600	Np001G0288700, Np007G3741300
OG0002162	Ag068G5215600	Np005G2734200
OG0002163	Ag039G4181200	Np006G3305000
OG0002165	Ag039G4311100	Np006G3371800, Np006G3371700
OG0002166	Ag016G2320900, Ag037G4131400, Ag066G5152100	Np006G3310700, Np006G3310600, Np006G3310500, Np001G0329000, Np001G0330500
OG0002167	Ag015G2178900	Np006G3709100
OG0002168	Ag015G2181500	Np006G3706000
OG0002168	Ag011G1040500	Np005G2611100
OG0002169	Ag011G1041000	Np005G2611500
OG0002169	Ag015G2182000	Np006G3705600
OG0002170	Ag015G2189600	Np006G3692800
OG0002170	Ag015G2186400	Np006G3702400
OG0002171	Ag021G2602700	Np003G1783300
OG0002172	Ag038G4177500	Np001G0155300
OG0002172	Ag014G1826000	Np007G4196100
OG0002173	Ag034G3770300, Ag034G3692300, Ag034G3693000, Ag088G5429300	Np006G3522400, Np005G2817800, Np004G2477000, Np004G1922300
OG0002174	Ag003G0316800	Np006G3237400
OG0002174	Ag034G3654100	Np004G2594600
OG0002175	Ag003G0407500, Ag003G0407400, Ag025G2972300, Ag003G0406700	Np001G0161400, Np005G2796300
OG0002177	Ag014G1863200	Np007G4162700, Np001G0167900
OG0002178	Ag014G1866400	Np007G4158900
OG0002179	Ag014G1882400	Np007G4143800
OG0002179	Ag014G1882200	Np007G4143900
OG0002180	Ag014G1944900	Np007G4093200
OG0002181	Ag025G2926800	Np004G1997500
OG0002181	Ag014G2058300	Np007G3926100
OG0002182	Ag014G2074300	Np007G3938800
OG0002182	Ag025G2941900	Np004G1991900
OG0002183	Ag014G2084000	Np007G3943300
OG0002184	Ag014G2117400	Np007G3960700
OG0002185	Ag061G5019800	Np005G3159600
OG0002186	Ag027G3035300	Np007G3833200
OG0002187	Ag036G4115200	Np002G0997900
OG0002188	Ag034G3762600	Np004G2502700
OG0002188	Ag036G4123400, Ag002G0275100	Np002G1062500
OG0002189	Ag017G2411300	Np001G0544200, Np006G3399000
OG0002190	Ag017G2423200	Np001G0536600
OG0002191	Ag034G3716300	Np004G2543400, Np006G3557300
OG0002192	Ag034G3786300, Ag034G3785900, Ag034G3785600, Ag034G3786200	Np004G2485100
OG0002193	Ag034G3787400	Np004G2484300
OG0002194	Ag034G3788300	Np004G2483000
OG0002195	Ag002G0221700	Np002G1170800
OG0002195	Ag034G3797800	Np004G2476800
OG0002196	Ag002G0171800	Np002G1209600
OG0002196	Ag034G3822400	Np004G2455800
OG0002197	Ag034G3877300	Np004G2413800
OG0002198	Ag034G4032900	Np004G2311200
OG0002199	Ag034G4051700	Np003G1727300, Np002G0841700
OG0002199	Ag034G4034100	Np004G2310800
OG0002200	Ag034G4049300	Np002G0839800
OG0002202	Ag024G2893800	Np002G1244600
OG0002203	Ag065G5121800	Np005G2750300
OG0002206	Ag072G5254300	Np004G2364200, Np002G0786300
OG0002207	Ag011G1045000	Np005G2614800
OG0002208	Ag011G1078100	Np005G2693700
OG0002209	Ag011G1153700, Ag011G1152500, Ag011G1153200, Ag011G1217700	Np002G0954400, Np001G0401400, Np005G2646000, Np005G2647700
OG0002210	Ag011G1158800	Np005G2645500
OG0002211	Ag064G5105200	Np007G3856300
OG0002212	Ag018G2484900	Np004G2100500
OG0002212	Ag018G2485300	Np004G2100600
OG0002213	Ag010G1003800	Np005G2787100
OG0002221	Ag013G1340900, Ag074G5278000	Np004G2054500, Np006G3407800
OG0002223	Ag013G1363300	Np003G1448000
OG0002223	Ag014G1799200	Np007G4222300
OG0002225	Ag013G1441600	Np003G1415500
OG0002225	Ag031G3154500	Np007G4248600
OG0002226	Ag013G1458300, Ag013G1458900	Np003G1406900
OG0002227	Ag034G3756000	Np004G2509300
OG0002228	Ag013G1609900	Np006G3598400
OG0002228	Ag034G3746700	Np004G2515900
OG0002229	Ag013G1656100	Np006G3559000
OG0002229	Ag034G3716000	Np004G2543700
OG0002230	Ag034G3697000	Np004G2559600
OG0002230	Ag013G1678300	Np001G0412400
OG0002231	Ag034G3695700	Np004G2560700
OG0002231	Ag013G1682400	Np001G0408300
OG0002232	Ag013G1689700	Np001G0400300
OG0002234	Ag013G1692300	Np003G1844700, Np005G2811600
OG0002235	Ag013G1693600	Np005G2810900
OG0002235	Ag013G1746500	Np004G2140400
OG0002237	Ag013G1727600	Np004G2119700
OG0002240	Ag013G1758300	Np004G2159200
OG0002241	Ag013G1767700	Np004G2051700
OG0002241	Ag023G2837200	Np006G3406500
OG0002242	Ag004G0421400	Np001G0016800
OG0002242	Ag008G0956000	Np001G0516900
OG0002243	Ag022G2657800	Np003G1332600
OG0002243	Ag004G0492400, Ag048G4624000	Np001G0086900
OG0002244	Ag004G0508700	Np001G0099200
OG0002246	Ag003G0411400, Ag025G2962500, Ag004G0571600, Ag004G0571200	Np003G1488400, Np001G0431000
OG0002247	Ag004G0575200, Ag004G0575000	Np003G1490900, Np001G0431400
OG0002248	Ag004G0577900	Np005G3080600
OG0002248	Ag034G3975500	Np005G3080700, Np005G3079600
OG0002249	Ag004G0634600	Np003G1526300
OG0002249	Ag036G4088200	Np001G0458300
OG0002250	Ag004G0662000	Np003G1541600
OG0002250	Ag031G3156800	Np007G4246900
OG0002251	Ag004G0682800	Np003G1557700
OG0002252	Ag004G0711200	Np003G1573400
OG0002253	Ag052G4843100, Ag033G3481100, Ag004G0754600	Np003G1612400, Np005G2785000
OG0002254	Ag034G3677700	Np004G2573500
OG0002254	Ag022G2641300	Np003G1862600
OG0002255	Ag033G3625300, Ag022G2676100, Ag022G2676400	Np005G2863500
OG0002256	Ag014G1931700	Np007G4105400
OG0002256	Ag022G2705800	Np003G1309800
OG0002257	Ag014G1925000	Np007G4110300
OG0002257	Ag022G2715400	Np003G1303700
OG0002258	Ag039G4280200	Np006G3354100
OG0002258	Ag022G2750700	Np003G1280000
OG0002259	Ag022G2765800	Np003G1271200
OG0002261	Ag075G5289400	Np005G3184000
OG0002261	Ag012G1309800	Np001G0212700
OG0002263	Ag034G3884500	Np004G2407900
OG0002264	Ag048G4574000	Np002G0712500
OG0002264	Ag034G3892900	Np004G2404200
OG0002265	Ag048G4620900	Np002G0739300
OG0002265	Ag034G4015700	Np004G2326300
OG0002266	Ag048G4629200	Np002G0745000
OG0002266	Ag034G4013200	Np004G2328600
OG0002267	Ag048G4650100	Np002G0756400
OG0002267	Ag034G4000600	Np004G2341600
OG0002268	Ag048G4675400	Np002G0768400
OG0002269	Ag048G4707300	Np002G0779500
OG0002269	Ag034G3967100	Np004G2357600
OG0002270	Ag034G3965900	Np004G2358600
OG0002270	Ag048G4709100	Np002G0780700
OG0002271	Ag031G3230100	Np001G0653400
OG0002271	Ag032G3429300	Np004G1908200
OG0002272	Ag014G1965400	Np007G4076100
OG0002272	Ag032G3431000	Np004G1909700
OG0002273	Ag014G1968000	Np007G4074500
OG0002273	Ag032G3437100, Ag001G0019000	Np004G1911900
OG0002274	Ag007G0897200	Np005G3055800
OG0002275	Ag007G0898800	Np005G3053400
OG0002275	Ag007G0898600	Np005G3053500, Np004G2287600
OG0002276	Ag078G5344300	Np002G0811400
OG0002276	Ag034G3935000	Np004G2380300
OG0002277	Ag056G4946100	Np002G0875600
OG0002278	Ag045G4505400	Np005G2764900
OG0002278	Ag088G5441400	Np007G3718500
OG0002279	Ag045G4514400	Np005G2759600
OG0002279	Ag088G5433700	Np007G3722800
OG0002280	Ag033G3590800, Ag012G1300300	Np001G0205700
OG0002281	Ag012G1307700	Np001G0209300
OG0002282	Ag034G3843800	Np004G2436200
OG0002282	Ag012G1330000	Np001G0230700
OG0002283	Ag014G2129400	Np007G3968600
OG0002283	Ag001G0012600	Np004G1972400
OG0002284	Ag001G0075400	Np004G1946500
OG0002285	Ag023G2817400	Np006G3425300
OG0002285	Ag023G2817500	Np006G3425100
OG0002286	Ag023G2842200, Ag039G4297600, Ag039G4309000, Ag039G4309300, Ag066G5129300, Ag066G5129600, Ag023G2842100	Np006G3580000, Np006G3403400
OG0002287	Ag031G3141000	Np005G2992800
OG0002287	Ag023G2845100	Np006G3400900
OG0002288	Ag031G3391400	Np001G0344800
OG0002288	Ag050G4786100	Np005G2930000, Np005G2929800
OG0002289	Ag050G4798000	Np005G2955300
OG0002290	Ag014G2019200, Ag008G0949000, Ag014G2019300	Np001G0124700, Np007G4115400
OG0002291	Ag008G0951400	Np001G0520800
OG0002292	Ag008G0960900	Np001G0513500
OG0002293	Ag077G5324000, Ag033G3495400	Np005G2838100
OG0002293	Ag051G4818600	Np003G1845000
OG0002294	Ag016G2345000	Np001G0392700
OG0002294	Ag033G3572300	Np005G2886000
OG0002295	Ag028G3077300, Ag026G2984200	Np003G1763200
OG0002295	Ag034G3867800	Np004G2418300
OG0002296	Ag031G3143800	Np006G3401200
OG0002298	Ag003G0314200	Np006G3236400
OG0002298	Ag031G3211000	Np001G0670300
OG0002299	Ag031G3302000	Np001G0617500
