Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_Rawat
OG0003077	Ag019G2533200	nbis-gene-2153, AL6G53030
OG0003078	Ag034G3673100	AL1G12160
OG0003079	Ag034G3682500	AL1G12880
OG0003080	Ag034G3727200	AL1G16400
OG0003081	Ag002G0229700	AL2G15960
OG0003081	Ag034G3796100	AL1G21790
OG0003082	Ag034G3874400	AL5G10700, AL1G26930
OG0003084	Ag034G3883900	AL1G27580
OG0003085	Ag034G3945200	AL1G30940, AL2G33890
OG0003086	Ag034G3982600	AL2G36280, AL1G33450
OG0003087	Ag034G3986300	AL1G33670
OG0003088	Ag034G3986500	AL1G33700
OG0003089	Ag034G3997700	AL1G34200
OG0003092	Ag016G2349500	AL8G15040, AL8G15050
OG0003093	Ag011G1098900, Ag011G1099000, Ag011G1099100	AL7G14560
OG0003094	Ag011G1145000	AL7G16300
OG0003094	Ag011G1144800	AL7G16290
OG0003095	Ag019G2492400	AL6G50970
OG0003095	Ag011G1144900, Ag011G1145200	AL7G16310
OG0003096	Ag011G1227000, Ag011G1226800	AL7G19810
OG0003097	Ag018G2472800	AL1G38710
OG0003098	Ag019G2510300, Ag019G2510100	AL6G51930
OG0003116	Ag046G4529700, Ag047G4541000	AL7G21660
OG0003117	Ag013G1345100, Ag039G4321900	AL6G29010
OG0003118	Ag013G1400100	AL6G26850
OG0003120	Ag004G0440000	AL8G42830
OG0003121	Ag013G1669900	AL4G28370, AL4G28380
OG0003122	Ag013G1693500	nbis-gene-1281, AL7G27940
OG0003123	Ag013G1703900	AL1G53870
OG0003123	Ag011G1264000	AL7G21020
OG0003124	Ag013G1725900	AL1G42740
OG0003125	Ag013G1755400	AL1G49280
OG0003125	Ag034G3782500	AL1G20850
OG0003126	Ag013G1760300	AL1G45750
OG0003126	Ag013G1760100	AL1G45780
OG0003127	Ag004G0417800, Ag001G0058200	AL5G30790
OG0003128	Ag004G0449800	AL6G33500, AL7G45920
OG0003129	Ag004G0466300	AL8G40650
OG0003130	Ag004G0475100	AL8G40060, AL3G51100
OG0003131	Ag022G2652500	AL6G17750
OG0003131	Ag004G0495500	AL653U10010
OG0003132	Ag004G0523600	AL6G35410
OG0003133	Ag002G0208100	AL2G14950
OG0003134	Ag027G3040500	AL3G36600
OG0003135	Ag004G0690000, Ag004G0691100, Ag004G0561900	AL132U10020
OG0003136	Ag004G0596900	AL6G33530
OG0003137	Ag004G0616800, Ag004G0615900, Ag056G4936600, Ag048G4618000	nbis-gene-579
OG0003137	Ag014G1912300, Ag014G1912200, Ag014G1906400, Ag029G3119500, Ag014G1906600, Ag014G1906500, Ag014G1914600	AL3G21820
OG0003138	Ag051G4805400	AL271U10030, AL8G26690
OG0003139	Ag004G0693900	AL7G27120
OG0003140	Ag004G0697900, Ag057G4954700, Ag038G4147800, Ag034G4012900, Ag034G4036700, Ag039G4252500	AL264U10030, AL1G35210, AL1G35230
OG0003141	Ag014G2047100, Ag004G0706000	AL3G29990
OG0003142	Ag022G2637900	AL6G50640, AL1G12240
OG0003143	Ag022G2639400	AL6G50530
OG0003144	Ag022G2639700, Ag031G3353800	AL5G36340, AL5G36320
OG0003146	Ag022G2732800	AL6G14090
OG0003147	Ag075G5288100	AL7G48940
OG0003148	Ag002G0127800	AL2G11720
OG0003149	Ag048G4554900	AL2G41630, AL2G41620
OG0003150	Ag048G4563100	AL2G41220
OG0003150	Ag034G3884200	AL1G27610
OG0003152	Ag048G4587700, Ag034G3901100	AL2G40060, AL1G28480
OG0003153	Ag048G4596400, Ag033G3595000	AL2G39260
OG0003154	Ag048G4651500	AL2G36990
OG0003154	Ag034G3998300	AL1G34250
OG0003156	Ag048G4678200, Ag048G4678400, Ag048G4678600, Ag048G4678800, Ag048G4678100	AL5G14600
OG0003157	Ag048G4715400	AL2G35150
OG0003157	Ag034G3963700	AL1G32220
OG0003158	Ag014G2004000	AL3G27340
OG0003158	Ag032G3471100	AL1G61660
OG0003159	Ag054G4879000, Ag054G4878900	AL4G32190
OG0003160	Ag011G1124800	AL2G25230
OG0003161	Ag009G0980800, Ag041G4355300	AL5G24010
OG0003162	Ag007G0887000	AL7G42790, AL3G38950
OG0003163	Ag007G0905500	AL7G41230
OG0003163	Ag027G3028900	AL3G37140
OG0003164	Ag007G0924900	AL7G39790
OG0003165	Ag078G5345900	AL2G33260
OG0003166	Ag034G3941500	AL1G30630
OG0003166	Ag078G5350700, Ag078G5350800	AL2G33320
OG0003167	Ag071G5248800	AL5G17370
OG0003168	Ag012G1276400	AL5G19090
OG0003169	Ag012G1304100	AL5G16990
OG0003171	Ag016G2286700, Ag016G2286900	AL4G14820
OG0003172	Ag001G0004300	AL2G22660
OG0003173	Ag001G0007800	AL1G57110
OG0003173	Ag003G0415400	AL6G44230, AL4G39300
OG0003174	Ag001G0089200, Ag001G0089300, Ag001G0089100	AL1G61330
OG0003175	Ag023G2801700	AL8G17810
OG0003176	Ag033G3644200	AL7G37120
OG0003177	Ag051G4819400	AL8G25540, AL8G25530
OG0003178	Ag033G3543100	AL8G23630, AL1G26390
OG0003179	Ag031G3139400	AL7G38480
OG0003180	Ag031G3147100	AL7G37630, AL4G31190
OG0003181	Ag031G3160800	AL8G45120, AL5G31360
OG0003182	Ag031G3220600	AL5G42770
OG0003183	Ag003G0353000	AL4G42690
OG0003184	Ag031G3268300, Ag031G3268100	AL5G40160
OG0003186	Ag031G3317400, Ag039G4298800	AL5G23760
OG0003187	Ag031G3329000, Ag031G3329500	AL5G37330
OG0003189	Ag039G4250500	AL4G36540
OG0003189	Ag031G3359100	AL5G36090
OG0003190	Ag031G3386600	AL5G34650
OG0003190	Ag039G4309700	AL4G34010
OG0003191	Ag067G5198900	AL2G26770
OG0003192	Ag086G5421600, Ag042G4378000	AL3G51020, AL6G43520
OG0003193	Ag039G4189400	AL4G38930
OG0003194	Ag039G4252600	AL100U10010, AL4G36520
OG0003195	Ag015G2203100	AL4G13600
OG0003195	Ag011G1090100	AL7G13940
OG0003196	Ag015G2207800	AL4G16380
OG0003197	Ag021G2622900	AL6G46240, AL6G46230
OG0003198	Ag014G1831900	AL3G15730
OG0003200	Ag014G1822400	AL3G14750
OG0003200	Ag043G4451100	AL6G40700
OG0003201	Ag014G1831800	AL3G15720
OG0003202	Ag014G1852100, Ag014G1852000	AL3G17120
OG0003203	Ag014G1867200	AL3G18500, AL3G18560
OG0003204	Ag014G1923100, Ag014G1923700, Ag014G1924000	AL3G25670
OG0003206	Ag014G1955800	AL3G24510
OG0003207	Ag014G1991200	nbis-gene-730
OG0003208	Ag017G2417600, Ag014G2142800, Ag014G2121900, Ag014G2092400	AL3G31960
OG0003209	Ag026G2998500	AL2G32670, AL1G32780
OG0003210	Ag061G5036800	AL7G53030
OG0003211	Ag034G3702600	AL1G14420
OG0003212	Ag034G3736400, Ag034G3735400, Ag034G3735300, Ag034G3736500	AL1G17260
OG0003213	Ag034G3756400	AL1G18850, AL1G18840
OG0003214	Ag002G0243100	AL2G16650
OG0003214	Ag034G3790100	AL1G21350
OG0003215	Ag034G3829300	AL1G24330
OG0003216	Ag034G3837900	AL1G24840
OG0003217	Ag034G3866400	AL5G11280, AL98U10010, AL1G26560
OG0003218	Ag034G3918100	AL1G29530
OG0003219	Ag034G4023100, Ag034G4022100, Ag034G4023300, Ag011G1168400, Ag011G1168700	AL1G36120
OG0003220	Ag018G2449600	AL2G31610
OG0003220	Ag034G4024300	AL1G36180
OG0003221	Ag034G4030800	AL1G36440
OG0003221	Ag016G2352000, Ag016G2352200, Ag016G2352900	AL8G15180
OG0003222	Ag034G4031700	AL1G36480
OG0003224	Ag002G0250300	AL2G17210
OG0003225	Ag025G2902900	nbis-gene-1846
OG0003225	Ag025G2902500	AL7G39240
OG0003226	Ag025G2918600	AL1G54490
OG0003228	Ag011G1208900, Ag011G1210600, Ag011G1211100, Ag011G1210900, Ag011G1210800, Ag011G1208400	AL746U10010, AL7G17750
OG0003229	Ag018G2476200	AL1G38980, AL1G50130
OG0003229	Ag018G2476400	AL1G50160
OG0003230	Ag010G1013900	AL7G25090
OG0003231	Ag085G5414200	AL5G13670, AL5G13530
OG0003246	Ag055G4902500	AL5G25610
OG0003247	Ag055G4902600	AL5G25720
OG0003248	Ag055G4927200	AL5G27420, AL5G27410
OG0003249	Ag013G1426500, Ag013G1426700, Ag013G1426900, Ag013G1425800, Ag004G0746900, Ag013G1343800, Ag002G0229100, Ag002G0233400, Ag002G0236000, Ag016G2292700	AL8G11800
OG0003250	Ag013G1421700, Ag013G1421600	AL6G25960
OG0003251	Ag013G1453300	AL6G24700
OG0003252	Ag013G1491200	AL6G22790
OG0003252	Ag004G0551500	AL6G38140
OG0003253	Ag050G4771800, Ag050G4771900, Ag013G1511500	AL7G35850, AL3G37850
OG0003254	Ag013G1528700	AL6G20740
OG0003255	Ag013G1528800	AL6G20720
OG0003255	Ag013G1528900	AL6G20710
OG0003256	Ag013G1530100, Ag013G1529900, Ag013G1534900	AL6G20630, AL6G20600
OG0003257	Ag013G1541200	AL6G20070
OG0003258	Ag013G1545400	AL8G41670
OG0003259	Ag013G1622900	AL4G24480
OG0003259	Ag022G2707900	AL1G51360, AL6G15610
OG0003261	Ag013G1636700	AL4G25450
OG0003262	Ag013G1655900	AL1G15450, AL80U10030, AL4G27260
OG0003263	Ag068G5212000, Ag068G5214600, Ag013G1668900	AL1G56240, AL1G56150
OG0003264	Ag031G3189400	AL4G28510, AL7G46580, AL7G46610, AL120U10020
OG0003265	Ag042G4398300	AL6G44170
OG0003266	Ag002G0239000, Ag002G0239200, Ag002G0238400, Ag002G0238500, Ag002G0239100, Ag002G0239400, Ag002G0239300, Ag013G1734500, Ag033G3517800, Ag006G0833400, Ag044G4492500	AL1G38520
OG0003267	Ag013G1744700	AL1G44360
OG0003267	Ag013G1744500	AL1G44340
OG0003269	Ag004G0457800	AL8G41330
OG0003270	Ag004G0501800, Ag027G3053500	AL8G37880
OG0003272	Ag034G3702300	AL5G14020
OG0003273	Ag004G0608300	AL5G23460
OG0003274	Ag004G0612800	AL3G51610
OG0003275	Ag014G1960400, Ag004G0625700, Ag025G2971600	AL3G24820, AL2G30990
OG0003276	Ag004G0665800	AL8G34650, AL7G45810
OG0003277	Ag004G0730200	AL8G31600
OG0003278	Ag004G0757600, Ag014G2063600	nbis-gene-1334, AL8G43500
OG0003279	Ag004G0757700	AL5G29510, AL8G43350
OG0003280	Ag022G2758500	AL6G12940, AL6G12510
OG0003281	Ag022G2779300	AL1G23670
OG0003282	Ag075G5295300	AL1G37060, AL1G31870
OG0003284	Ag048G4564400	AL2G41130
OG0003285	Ag048G4567400, Ag048G4567500	AL7G35100, AL7G35260
OG0003286	Ag033G3641400, Ag048G4579900	AL7G34350
OG0003287	Ag048G4617500	AL1G35730
OG0003288	Ag048G4715700	AL8G40910, AL8G41190, AL8G41200, AL8G43360, AL8G41820, AL8G21440, AL5G41570
OG0003289	Ag007G0910600, Ag027G3036700	AL3G36770
OG0003290	Ag027G3043100	AL3G36430
OG0003290	Ag007G0913100	AL7G40810
OG0003291	Ag002G0120300, Ag063G5071500	AL2G11630
OG0003293	Ag001G0067700	nbis-gene-1919, nbis-gene-1920, nbis-gene-1922
OG0003295	Ag050G4774400	AL7G36000
OG0003297	Ag033G3611600	AL835U10030
OG0003298	Ag033G3646700	AL6G15620, AL6G21620, AL7G34450
OG0003300	Ag028G3081100, Ag026G2981300	AL8G19340, AL1G57840
OG0003301	Ag031G3166100	AL8G45520
OG0003301	Ag017G2432500	AL5G31810
OG0003302	Ag031G3204800	AL5G43940
OG0003302	Ag003G0310200	AL4G45430
OG0003303	Ag039G4274100	AL4G35890
OG0003303	Ag031G3374500	AL5G35220
OG0003305	Ag029G3106300	AL9U11420, AL3G41250
OG0003306	Ag029G3108600	AL3G41820
OG0003307	Ag067G5193600	AL1G40390, AL2G26540
OG0003308	Ag042G4399800, Ag068G5215700	AL3G53200
OG0003310	Ag015G2244500	AL1G52440
OG0003311	Ag003G0292500	AL4G46800
OG0003311	Ag003G0292600	AL4G46790
OG0003312	Ag003G0345500	AL4G43230
OG0003313	Ag037G4133200, Ag011G1149300	AL7G16570
OG0003314	Ag014G1829200	AL3G15480
OG0003315	Ag014G1847100	AL6G38310
OG0003316	Ag014G1851300	AL3G17070
OG0003316	Ag060G4998900	AL6G30330
OG0003317	Ag014G1866600	AL3G18450
OG0003318	Ag014G2009700	AL3G29360, AL3G27770
OG0003319	Ag014G2042200	AL3G29790
OG0003320	Ag014G2099000	AL3G32270
OG0003321	Ag287G5488500	AL7G24230
OG0003322	Ag061G5029200	AL7G51640
OG0003323	Ag027G3043000	AL3G36500
OG0003324	Ag068G5222700	AL7G22020
OG0003325	Ag043G4444400	AL8G23210
OG0003326	Ag017G2424400	AL5G32230
OG0003327	Ag019G2525200	AL6G52110
OG0003328	Ag034G3661000	AL1G11110
OG0003330	Ag034G3739700	AL1G17450
OG0003331	Ag034G3760000	AL1G19170
OG0003332	Ag034G3862900	AL1G26300
OG0003333	Ag034G3892800	AL1G28020
OG0003334	Ag034G3961900	AL1G31910
OG0003335	Ag034G3980900	AL1G33380
OG0003336	Ag034G4030400	AL1G36420
OG0003336	Ag034G4046400	AL2G31030
OG0003337	Ag034G4056500	AL2G30170
OG0003338	Ag018G2465700	AL1G38020
OG0003338	Ag034G4071700	AL2G29300
OG0003339	Ag002G0165900	AL8G44860
OG0003340	Ag016G2330900	AL7G37400
OG0003341	Ag016G2345900, Ag016G2345800	AL6G47190
OG0003341	Ag016G2347500	AL8G15020, AL90U10020
OG0003342	Ag016G2382100	AL2G23110
OG0003343	Ag065G5121000	AL7G22930, AL7G22920
OG0003347	Ag011G1121300	AL7G15550
OG0003348	Ag011G1122100, Ag011G1122200	AL7G15570, nbis-gene-2233
OG0003349	Ag011G1163000	AL1G52360
OG0003349	Ag011G1162200, Ag011G1161600	AL310U10010, AL7G17140
OG0003350	Ag011G1171500	AL7G19510
OG0003351	Ag018G2447700	AL2G31750, AL2G31740
OG0003352	Ag019G2526600	AL6G52040, AL1G10840
OG0003372	Ag055G4924600	AL5G27310
OG0003373	Ag013G1714500, Ag005G0786700	AL1G41520
OG0003374	Ag050G4744300, Ag050G4744500, Ag050G4743900, Ag050G4744000, Ag033G3570500, Ag002G0184400, Ag033G3491700, Ag077G5320400, Ag013G1343500, Ag011G1258700, Ag024G2856700, Ag024G2857000, Ag002G0094200	AL1G47090
OG0003375	Ag014G2135700, Ag066G5143600	AL8G25150
OG0003375	Ag013G1358800, Ag050G4763900	AL2G37760
OG0003376	Ag029G3119900, Ag013G1365400, Ag039G4332700	AL3G43370
OG0003377	Ag013G1390700, Ag013G1391400	AL6G27230
OG0003378	Ag013G1393600	AL6G27120, AL3G11990
OG0003379	Ag013G1410900, Ag075G5296300	AL7G48160, AL7G48170
OG0003381	Ag013G1488600	AL6G23000
OG0003382	Ag016G2320700, Ag013G1493400, Ag025G2908900, Ag016G2321500, Ag037G4131300, Ag016G2321600, Ag016G2321900, Ag037G4130900, Ag017G2408400	nbis-gene-589, AL2G30430, AL1G67430
OG0003383	Ag004G0536800	AL6G36640
OG0003384	Ag011G1075000, Ag013G1538700	AL7G13160
OG0003385	Ag013G1559900	AL6G18570
OG0003386	Ag013G1566400	AL6G18110
OG0003387	Ag013G1580000	AL7G28260
OG0003388	Ag013G1580400	AL8G24620
OG0003389	Ag013G1586900	AL4G27970, AL4G20060
OG0003390	Ag013G1631800	AL4G25040
OG0003392	Ag013G1687600, Ag013G1687700	AL8G15900, AL8G15910
OG0003393	Ag023G2826300	AL4G30860
OG0003393	Ag013G1747600	AL1G44680
OG0003395	Ag004G0430300	nbis-gene-632, nbis-gene-2213
OG0003396	Ag004G0449900	AL8G42060, AL6G20170
OG0003397	Ag011G1203000, Ag004G0454200	AL7G17940
OG0003398	Ag011G1228500, Ag011G1229300, Ag011G1228800, Ag039G4185300, Ag004G0472100, Ag006G0840400, Ag011G1229100, Ag011G1228900, Ag011G1229000, Ag011G1229200, Ag011G1228400, Ag011G1228700	AL8G40260
OG0003399	Ag004G0476100, Ag002G0243800	AL3G51140, AL8G39970
OG0003400	Ag004G0477100	AL8G39880
OG0003401	Ag004G0522900, Ag004G0522700, Ag004G0522600	AL6G35300, AL6G35310
OG0003402	Ag004G0579200, Ag014G2149600, Ag075G5286300, Ag022G2666000	AL6G32480
OG0003403	Ag004G0587600	AL6G33140, AL2G24610
OG0003404	Ag004G0662900	AL8G34910
OG0003405	Ag004G0710900	AL8G32490, AL2G30930, AL239U10010
OG0003408	Ag022G2723900	AL6G14640
OG0003409	Ag022G2752000	AL6G13010
OG0003409	Ag011G1173500, Ag022G2752200	nbis-gene-1444
OG0003410	Ag022G2778500	AL6G11350
OG0003411	Ag022G2790100	AL6G10480
OG0003411	Ag014G1885400	AL3G19870
OG0003412	Ag014G1885000	AL3G19840
OG0003412	Ag022G2794500	AL6G10260
OG0003415	Ag034G3928900, Ag048G4627100, Ag011G1042400	AL7G11100
OG0003416	Ag048G4659500	AL2G36660
OG0003417	Ag032G3428900	AL1G63740
OG0003418	Ag014G1993200	AL3G26780
OG0003418	Ag032G3460600	AL1G62330
OG0003419	Ag032G3468100	AL1G61950, AL1G61940
OG0003421	Ag007G0892600, Ag007G0892700	AL3G38530, AL7G42230
OG0003422	Ag007G0930200	AL4G13170
OG0003422	Ag011G1080900	AL7G13570
OG0003423	Ag078G5355700	AL2G33500
OG0003423	Ag011G1160000, Ag011G1159900	AL7G17070
OG0003424	Ag012G1291000	AL5G18110
OG0003425	Ag057G4964200	AL2G28600, AL1G38970
OG0003426	Ag058G4985200, Ag006G0798200	AL8G12270, AL7G35990
OG0003427	Ag001G0064600	AL1G59730
OG0003428	Ag001G0064700	AL1G59770
OG0003429	Ag001G0088100	AL1G61250
OG0003431	Ag050G4765800	AL7G35570, AL7G35560
OG0003432	Ag050G4767800	AL7G35690
OG0003432	Ag031G3416300	AL5G33410
OG0003433	Ag008G0946700	AL5G30890
OG0003434	Ag051G4817300	AL8G25630, AL8G25670
OG0003435	Ag051G4835500	AL8G25510, AL1G51940, AL1G52040
OG0003437	Ag033G3553200, Ag033G3552000, Ag033G3554700, Ag033G3554400	AL176U10010, AL7G41730, AL7G34090
OG0003438	Ag033G3582600	AL7G33430
OG0003439	Ag014G1914300	AL3G21950
OG0003440	Ag033G3625100	AL7G31970
OG0003441	Ag039G4241800, Ag014G1969400, Ag031G3147200	AL7G44820, AL1G49060
OG0003442	Ag031G3227300	AL4G43550
OG0003443	Ag031G3261000	AL4G41200
OG0003444	Ag031G3303200, Ag003G0411300	AL4G39500
OG0003445	Ag031G3306600, Ag031G3306700	AL5G38460
OG0003446	Ag031G3370700, Ag031G3371100, Ag031G3371200, Ag031G3370600, Ag031G3370900, Ag027G3019000, Ag039G4291900, Ag039G4201500, Ag039G4201700, Ag039G4212200, Ag039G4212300	AL4G37970
OG0003447	Ag029G3117200	AL3G42760
OG0003448	Ag095G5471100, Ag064G5114200	AL3G39820, AL4G17820
OG0003449	Ag042G4392200, Ag011G1094700	AL7G14320
OG0003450	Ag011G1062100, Ag015G2192100	AL4G11920
OG0003451	Ag088G5444400, Ag015G2219400, Ag014G1969500	AL3G54010
OG0003452	Ag052G4865700, Ag015G2268500	AL1G48590
OG0003453	Ag003G0286200	AL5G30070, AL6G40800, AL4G46990
OG0003454	Ag003G0286800	AL4G46930, AL3G49500
OG0003455	Ag003G0314600, Ag003G0314700	AL4G44960
OG0003456	Ag003G0334300	AL4G43870, AL364U10030
OG0003457	Ag003G0350300	AL4G42820
OG0003458	Ag003G0350500, Ag003G0350600	AL4G42780
OG0003459	Ag014G1851200, Ag060G4998800	AL3G17060
OG0003460	Ag014G1853100, Ag014G1853000	AL3G17200
OG0003460	Ag014G1852700, Ag014G1852800, Ag014G1853200	AL3G17220
OG0003461	Ag014G1858700	AL3G17740
OG0003462	Ag014G1887700	AL3G20090, AL3G20300
OG0003463	Ag014G1935100	AL3G23010
OG0003464	Ag014G1941600	AL3G23520
OG0003465	Ag014G1969200	AL3G27280, AL3G25540
OG0003466	Ag014G1972800	AL3G25750, AL3G25760
OG0003467	Ag014G2022100, Ag014G2022200	AL3G28520
OG0003468	Ag027G3039500	AL7G28870, AL7G28860
OG0003469	Ag011G1270000	AL7G21230
OG0003469	Ag068G5223400	AL7G50520
OG0003470	Ag034G3762300	AL1G19360
OG0003471	Ag034G3750400, Ag034G3750300, Ag034G3750500	AL1G18400, AL1G18390
OG0003472	Ag034G3773200, Ag034G3773400, Ag034G3773100	AL1G20040
OG0003473	Ag034G3779800	AL1G20580, AL2G17890
OG0003474	Ag034G3783500	AL1G20910
OG0003474	Ag002G0251200	AL2G17490
OG0003475	Ag002G0166200	AL2G12700
OG0003475	Ag034G3824200	AL1G23810
OG0003476	Ag034G3834300	AL1G24550, AL5G15480
OG0003477	Ag034G3867300	AL1G48800
OG0003477	Ag034G3867100	AL1G26610
OG0003481	Ag016G2334600	AL7G37540
OG0003482	Ag025G2912700	AL7G38810
OG0003483	Ag011G1087300, Ag025G2915000	AL355U10020, nbis-gene-1167, AL4G45560
OG0003484	Ag011G1028700	AL7G24500
OG0003485	Ag011G1076100	AL7G13210
OG0003485	Ag011G1074700	AL7G13200
OG0003486	Ag011G1115600, Ag064G5105500	AL7G15290
OG0003487	Ag011G1150000	AL3G52540
OG0003488	Ag011G1268400	AL7G21140
OG0003512	Ag055G4914300, Ag055G4914700	AL4G19450
OG0003513	Ag031G3383700, Ag013G1353600	AL6G46950
OG0003514	Ag013G1374800	AL6G27900
OG0003515	Ag013G1403500	AL6G26760
OG0003516	Ag013G1502500	AL6G22130
OG0003519	Ag004G0499100	AL8G38080
OG0003520	Ag013G1567500	AL6G17950, AL3G21620
OG0003521	Ag013G1592900	AL4G21200
OG0003522	Ag013G1596800	AL4G22650, AL4G22670
OG0003523	Ag013G1604800, Ag013G1604700	AL4G21740
OG0003525	Ag013G1634600	AL4G25280, AL136U10020
OG0003526	Ag013G1645700	AL4G26530, AL2G35340
OG0003527	Ag013G1647000	AL4G26650
OG0003529	Ag013G1664800	AL4G27630
OG0003530	Ag034G3695800	AL1G13830
OG0003532	Ag013G1751500	AL1G44970
OG0003533	Ag004G0421800	AL8G20700, AL74U10010, AL8G22110, AL8G44260
OG0003534	Ag004G0424500, Ag004G0424400, Ag004G0662300	AL8G44020
OG0003535	Ag004G0436300	AL8G43010
OG0003536	Ag022G2664200, Ag004G0487400	AL8G39020
OG0003537	Ag004G0492300	AL8G38580
OG0003538	Ag004G0546900, Ag004G0547000	AL3G41810, AL6G37550, AL6G38760
OG0003539	Ag004G0591000, Ag004G0592100, Ag004G0593200, Ag004G0591600	AL6G33300
OG0003540	Ag004G0609500, Ag004G0609200, Ag004G0608700, Ag004G0608900, Ag004G0608400, Ag006G0813400, Ag006G0812700	AL6G34110
OG0003541	Ag004G0615600	AL8G37090, AL8G37100
OG0003542	Ag078G5359300, Ag078G5359600, Ag004G0623200	AL2G33600
OG0003543	Ag004G0641500	AL8G35960, AL8G35970
OG0003544	Ag004G0643500	AL8G35820
OG0003545	Ag039G4205000, Ag032G3461800, Ag004G0668700	AL8G34390
OG0003546	Ag058G4981200, Ag006G0801200, Ag006G0836900, Ag004G0678800	AL8G33840
OG0003547	Ag004G0720600	AL8G31980
OG0003547	Ag034G3751200	AL1G18420
OG0003548	Ag004G0736200	AL8G31210
OG0003549	Ag022G2662600	AL6G17430
OG0003550	Ag022G2703100, Ag003G0388900, Ag078G5367900, Ag048G4710600	AL6G15910
OG0003551	Ag022G2719000	AL6G15010
OG0003552	Ag022G2753100	AL6G42620
OG0003552	Ag042G4421500	AL3G48780
OG0003553	Ag022G2766500, Ag022G2766400	AL6G12050
OG0003554	Ag075G5281800	AL7G49260
OG0003555	Ag048G4593800, Ag048G4593900	AL2G39440, AL1G47190
OG0003556	Ag034G4019800, Ag048G4616300	AL1G35880
OG0003557	Ag040G4334700	AL3G50130
OG0003558	Ag001G0009500, Ag001G0009700, Ag040G4347500, Ag017G2413800	AL1G57220
OG0003559	Ag007G0897800	AL7G41840
OG0003560	Ag007G0900300	AL7G41570
OG0003563	Ag078G5341500, Ag078G5341400, Ag078G5341800	AL2G33060
OG0003564	Ag014G2094100, Ag034G3957400	AL1G31510
OG0003565	Ag012G1337300	AL5G14340, AL5G14330
OG0003567	Ag006G0823500	AL8G13020
OG0003567	Ag006G0823900	AL8G13030
OG0003568	Ag023G2801000	AL1G66580
OG0003571	Ag033G3589700, Ag033G3588900, Ag033G3588800, Ag033G3589600, Ag033G3589500	AL7G33290
OG0003573	Ag031G3139800	AL7G38440
OG0003575	Ag031G3175700	AL5G45730
OG0003575	Ag003G0280800	AL39U10030, AL4G47450
OG0003576	Ag031G3185900	AL2G23480
OG0003577	Ag003G0296400	AL4G46560
OG0003577	Ag031G3189100	AL5G44960
OG0003578	Ag031G3203400	AL6G15510, AL5G44050
OG0003579	Ag031G3216800	AL5G43050
OG0003580	Ag031G3327300	AL5G37470
OG0003580	Ag003G0383400	AL5G40250
OG0003581	Ag031G3282400	AL5G39800
OG0003582	Ag031G3291600	AL5G39310
OG0003582	Ag003G0405300	AL4G40250
OG0003583	Ag031G3355400	AL5G36240
OG0003584	Ag031G3395900	AL5G21410, AL5G34180
OG0003585	Ag020G2567100	AL8G28460
OG0003586	Ag067G5172400	AL2G24900
OG0003587	Ag039G4212400	AL5G37300, AL4G37960
OG0003588	Ag039G4269400	AL379U10010
OG0003589	Ag039G4279100	AL5G32090, AL4G35770
OG0003590	Ag039G4299500	AL4G34700
OG0003591	Ag039G4315400, Ag039G4315500	AL4G29720
OG0003592	Ag015G2218000	AL5G21960
OG0003593	Ag015G2269400, Ag052G4864900	AL1G48460
OG0003594	Ag021G2617700	AL6G45780, AL6G45770
OG0003595	Ag038G4157600	AL6G38480, AL1G54410
OG0003596	Ag038G4174200	AL6G39870
OG0003597	Ag034G3694700	AL1G13720
OG0003598	Ag003G0350800, Ag003G0350900, Ag003G0351100, Ag003G0351200	AL8G29180
OG0003599	Ag060G5015100	AL6G29470
OG0003599	Ag014G1813300	AL3G13950
OG0003600	Ag014G1851500, Ag014G1851700	AL3G17080, nbis-gene-1518, AL2G33170, AL3G17020
OG0003601	Ag014G1952200	AL3G24300
OG0003604	Ag014G2040200	AL4G14630
OG0003605	Ag014G2162900	AL3G34460, AL3G34450
OG0003606	Ag014G2165500	AL3G34530
OG0003608	Ag027G3014800	AL7G41870
OG0003609	Ag068G5230000, Ag068G5229100	AL5G11210, AL5G11200
OG0003610	Ag036G4119900	AL1G64960
OG0003611	Ag036G4123600, Ag002G0274900	AL1G65310
OG0003612	Ag017G2407600, Ag017G2407500	AL5G33080
OG0003613	Ag034G3657700	AL1G36590
OG0003614	Ag034G3675800	AL1G12360, AL1G12370
OG0003615	Ag034G3717700	AL1G15560
OG0003616	Ag034G3723800	AL1G16040
OG0003617	Ag034G3726300	AL1G16310
OG0003617	Ag034G3726400	AL1G16320
OG0003618	Ag034G3754700, Ag034G3754500, Ag034G3754600	AL1G18720
OG0003619	Ag034G3781800	AL1G20790, AL1G47570, AL1G47560, AL1G20660
OG0003622	Ag034G3799900	AL1G22110
OG0003623	Ag034G3820600	AL1G23470
OG0003624	Ag034G3871700, Ag034G3871800, Ag034G3871600	AL1G32130
OG0003626	Ag034G3913100	AL3G26990, AL1G29230
OG0003627	Ag034G3987100	AL1G33710
OG0003628	Ag016G2343600	AL8G14810
OG0003629	Ag011G1163700	AL5G22780, AL5G22860, AL7G17190, AL7G17200
OG0003630	Ag011G1188900	AL7G18660, AL4G18230
OG0003631	Ag011G1213600	AL5G22610, AL7G17670
OG0003632	Ag011G1223900	AL7G19680
OG0003633	Ag018G2465600	AL1G38010
