Orthogroup	Alyssum_gmelinii	Cardamine_glauca
OG0002868	Ag049G4727500	Cg002G0529800
OG0002869	Ag004G0432500	Cg003G1049400
OG0002870	Ag004G0464600	Cg003G1034100
OG0002871	Ag004G0470200, Ag004G0470300	Cg003G1024300
OG0002872	Ag004G0495000	Cg003G1007600
OG0002872	Ag004G0493900	Cg003G1007900
OG0002873	Ag004G0581300, Ag004G0581100	Cg008G2774600
OG0002873	Ag004G0582900	Cg008G2775900
OG0002874	Ag004G0743900	Cg001G0135400, Cg003G0941200
OG0002875	Ag004G0744200, Ag002G0212100	Cg003G0941600
OG0002876	Ag002G0233100, Ag002G0223300, Ag002G0234700, Ag022G2689500	Cg002G0524600
OG0002878	Ag022G2729200, Ag022G2729700	Cg008G2618800
OG0002879	Ag022G2739900	Cg008G2612400
OG0002879	Ag014G1909100	Cg004G1161400
OG0002880	Ag075G5297200	Cg001G0386400
OG0002883	Ag048G4607100	Cg007G2556300
OG0002883	Ag034G3912200	Cg006G2094300
OG0002884	Ag049G4729900	Cg002G0530400
OG0002886	Ag054G4894300	Cg005G1567000
OG0002886	Ag031G3399600	Cg002G0496100
OG0002887	Ag007G0853600	Cg001G0160100
OG0002888	Ag007G0866400, Ag007G0866300	Cg001G0299100, Cg001G0299400
OG0002889	Ag029G3097400	Cg004G1318100
OG0002890	Ag007G0881600	Cg001G0283500
OG0002890	Ag095G5471200	Cg004G1314000
OG0002891	Ag034G3991500	Cg006G2057300
OG0002893	Ag006G0827000	Cg008G2962300
OG0002895	Ag033G3501500, Ag014G2018300	Cg004G1220900
OG0002895	Ag001G0084400	Cg006G1808000
OG0002896	Ag073G5263000, Ag051G4803100	Cg001G0146900, Cg001G0147000
OG0002897	Ag044G4484400	Cg004G1382300, Cg004G1390000, Cg004G1390100
OG0002898	Ag037G4133400, Ag016G2319600, Ag016G2320200, Ag044G4488600	Cg008G2981000
OG0002899	Ag011G1147300	Cg001G0053600
OG0002899	Ag044G4494300	Cg004G1400600
OG0002900	Ag033G3504900	Cg001G0174300
OG0002900	Ag030G3131400	Cg003G0755100
OG0002901	Ag016G2354300	Cg008G2946100
OG0002902	Ag066G5151100	Cg003G0741100, Cg003G0856700
OG0002903	Ag031G3163600	Cg003G1066700
OG0002904	Ag031G3165500	Cg003G1068300
OG0002905	Ag031G3167000	Cg003G1069700
OG0002905	Ag017G2430300	Cg002G0514200
OG0002906	Ag003G0289800, Ag003G0288600, Ag003G0288200	Cg005G1457000
OG0002906	Ag031G3186000	Cg002G0406600
OG0002907	Ag003G0296900	Cg005G1459000
OG0002909	Ag003G0307600	Cg005G1466000
OG0002910	Ag031G3216600, Ag031G3216700	Cg005G1476700, Cg002G0421400
OG0002911	Ag003G0353300	Cg005G1491400
OG0002912	Ag031G3340400	Cg002G0469900
OG0002913	Ag031G3368100	Cg002G0481900
OG0002914	Ag020G2572400	Cg003G0917800
OG0002916	Ag011G1099500	Cg001G0036500
OG0002916	Ag042G4381400	Cg004G1417800
OG0002917	Ag042G4404500	Cg003G0963800
OG0002918	Ag039G4298000	Cg005G1555200, Cg005G1554900, Cg005G1555300, Cg005G1555400
OG0002919	Ag038G4147600	Cg008G2757100
OG0002920	Ag003G0320900	Cg005G1474400
OG0002921	Ag014G1797800	Cg004G1094200
OG0002922	Ag014G1829400	Cg004G1112700
OG0002923	Ag014G1841600	Cg004G1119300, Cg008G2824100
OG0002924	Ag014G1879700	Cg004G1144100
OG0002924	Ag014G1968200	Cg004G1195600
OG0002925	Ag014G1886400, Ag014G1886500, Ag014G1886200	Cg004G1149100
OG0002926	Ag014G1905600	Cg004G1158900
OG0002926	Ag014G1905700	Cg004G1159000
OG0002927	Ag014G1963200	Cg004G1193100
OG0002928	Ag014G2003900	Cg004G1211700
OG0002930	Ag014G2021400	Cg004G1222700
OG0002931	Ag014G2071600	Cg004G1246100
OG0002931	Ag014G2071700	Cg004G1246200
OG0002932	Ag014G2075800	Cg004G1247200
OG0002933	Ag014G2121800	Cg004G1259500
OG0002933	Ag014G2121600	Cg004G1259400
OG0002936	Ag027G3055300	Cg004G1284800
OG0002937	Ag036G4116400	Cg007G2408900, Cg007G2400600
OG0002938	Ag019G2534400	Cg003G0701800, Cg014G3054100
OG0002938	Ag034G3657300	Cg006G2250300
OG0002939	Ag034G3668100	Cg006G2242400
OG0002939	Ag019G2504200	Cg003G0715400, Cg014G3040200
OG0002940	Ag034G3725100	Cg006G2203100
OG0002941	Ag034G3879300	Cg006G2112200
OG0002942	Ag034G3967300, Ag034G3967900	Cg006G2068300
OG0002943	Ag002G0127100	Cg007G2269300
OG0002944	Ag002G0216300	Cg007G2294400
OG0002946	Ag016G2343900	Cg005G1757000, Cg005G1757100
OG0002947	Ag016G2401900	Cg003G0739400
OG0002948	Ag011G1038300, Ag011G1038200	Cg001G0008200
OG0002949	Ag011G1044000	Cg001G0011300
OG0002950	Ag011G1068900	Cg001G0022500
OG0002952	Ag011G1173100	Cg001G0079000
OG0002953	Ag011G1195000	Cg005G1706700, Cg001G0069500
OG0002954	Ag011G1224300	Cg001G0081400
OG0002957	Ag019G2496700	Cg003G0712800
OG0002958	Ag010G1024600	Cg001G0118800
OG0002971	Ag022G2713600, Ag068G5211300, Ag046G4527300, Ag047G4538300, Ag022G2713900, Ag011G1257300	Cg008G2626500
OG0002972	Ag046G4529500, Ag047G4540200	Cg001G0097700
OG0002973	Ag014G2173100, Ag027G3068700, Ag014G2163200, Ag055G4908200, Ag055G4905200	Cg004G1140400
OG0002975	Ag015G2216700, Ag004G0643000, Ag013G1365500	Cg005G1736800
OG0002976	Ag013G1374900	Cg008G2732800
OG0002976	Ag014G1795000	Cg004G1092000
OG0002977	Ag013G1398700	Cg008G2724600
OG0002978	Ag031G3150500	Cg004G1072200
OG0002978	Ag013G1452200	Cg008G2705200
OG0002979	Ag013G1469000	Cg008G2697200
OG0002980	Ag011G1035100, Ag011G1035300, Ag011G1035000, Ag013G1515700, Ag013G1512300, Ag013G1512400	Cg007G2422300, Cg007G2422400
OG0002981	Ag013G1526400	Cg008G2670200
OG0002981	Ag004G0440100	Cg003G1044600
OG0002982	Ag013G1537700	Cg008G2664900
OG0002982	Ag004G0449300	Cg003G1038500
OG0002983	Ag077G5323100, Ag013G1543600	Cg007G2284600, Cg001G0168200
OG0002984	Ag012G1312600	Cg002G0656300
OG0002985	Ag034G3737100	Cg006G2193100
OG0002985	Ag013G1624900	Cg005G1633700
OG0002987	Ag013G1686900	Cg008G2940500
OG0002988	Ag023G2799500	Cg008G2891600
OG0002988	Ag013G1706900	Cg006G1999300
OG0002989	Ag013G1747000	Cg005G1585400
OG0002990	Ag013G1749300	Cg006G1967400
OG0002991	Ag013G1768700, Ag011G1168100	Cg005G1579900, Cg006G1947400
OG0002992	Ag004G0425300	Cg003G1055200
OG0002993	Ag004G0425900	Cg002G0528400
OG0002994	Ag004G0427000	Cg003G1053500
OG0002996	Ag004G0600900, Ag033G3648800	Cg008G2784700, Cg008G2784800
OG0002997	Ag004G0621600	Cg003G0993900, Cg003G0993800
OG0002998	Ag004G0659500	Cg003G0977900
OG0002999	Ag004G0672600	Cg003G0970600, Cg003G0971700
OG0003000	Ag004G0722000	Cg003G0950100
OG0003001	Ag034G3726900, Ag004G0724200	Cg006G2201700, Cg006G2201500
OG0003002	Ag004G0750500	Cg003G0938300
OG0003003	Ag004G0751400	Cg003G0937900
OG0003004	Ag004G0751700, Ag034G3775000, Ag031G3292700	Cg006G1831600, Cg008G2799600
OG0003005	Ag022G2637100	Cg008G2639300
OG0003005	Ag022G2637200	Cg008G2639200
OG0003006	Ag034G3679500	Cg006G2234800
OG0003006	Ag022G2650500	Cg014G3028300, Cg003G0726400
OG0003008	Ag011G1117400, Ag022G2712800, Ag031G3298400, Ag031G3298300	Cg002G0450700
OG0003009	Ag022G2769400, Ag014G1899300	Cg008G2598800
OG0003010	Ag075G5294900	Cg003G0836900, Cg001G0383800, Cg001G0383700
OG0003011	Ag034G4014000	Cg006G2046200
OG0003011	Ag048G4623000	Cg007G2549700
OG0003013	Ag048G4634000	Cg007G2546400
OG0003013	Ag034G4010300	Cg006G2048700
OG0003015	Ag011G1120700	Cg001G0044700
OG0003015	Ag040G4344900	Cg004G1412100
OG0003016	Ag032G3460300	Cg006G1992300
OG0003017	Ag007G0868900, Ag076G5314600, Ag007G0869800, Ag007G0869900, Ag076G5314700	Cg004G1320300
OG0003020	Ag007G0888600	Cg001G0274600
OG0003021	Ag034G3944000	Cg006G2081500
OG0003021	Ag078G5362700	Cg007G2509600
OG0003022	Ag056G4939100	Cg007G2457000
OG0003023	Ag045G4524000	Cg001G0110100
OG0003023	Ag065G5120900	Cg001G0107600
OG0003024	Ag034G3997900	Cg006G2055000
OG0003024	Ag063G5085000	Cg004G1336300
OG0003025	Ag034G4036200	Cg002G0632200
OG0003026	Ag012G1289700	Cg002G0632400
OG0003027	Ag006G0829400, Ag006G0829900	Cg008G2961300
OG0003029	Ag001G0045000	Cg006G1826500
OG0003029	Ag014G2157800	Cg004G1272300
OG0003030	Ag025G2968000	Cg006G1838600
OG0003031	Ag027G3065400, Ag014G2175400	Cg004G1279500, Cg006G1818500
OG0003032	Ag014G2027600	Cg004G1226100
OG0003033	Ag023G2829900, Ag002G0217100	Cg005G1550600, Cg005G1550500
OG0003034	Ag031G3158900	Cg003G1064100
OG0003034	Ag008G0942500	Cg002G0519600
OG0003037	Ag016G2380600	Cg003G0736700, Cg003G0861500
OG0003037	Ag033G3603800	Cg001G0191800
OG0003038	Ag033G3625700	Cg008G2946600
OG0003039	Ag031G3216100	Cg002G0420900
OG0003039	Ag003G0323400	Cg005G1475700
OG0003040	Ag031G3222100	Cg002G0424000
OG0003041	Ag031G3228700, Ag031G3228800, Ag031G3228300, Ag031G3228200, Ag031G3227500	Cg002G0426800
OG0003042	Ag031G3245100	Cg002G0433800
OG0003043	Ag031G3282500	Cg002G0443400
OG0003044	Ag039G4313400	Cg005G1559700
OG0003046	Ag031G3411900	Cg002G0500900
OG0003047	Ag067G5186900	Cg007G2441600
OG0003047	Ag067G5186500	Cg007G2441500
OG0003048	Ag067G5188100	Cg007G2442300
OG0003049	Ag067G5195000	Cg007G2445900
OG0003050	Ag036G4115500	Cg007G2411100, Cg007G2398500
OG0003050	Ag081G5399200	Cg001G0321100
OG0003051	Ag039G4270500	Cg001G0155700
OG0003052	Ag011G1033300	Cg001G0006400
OG0003053	Ag015G2257400	Cg005G1665900, Cg005G1665700
OG0003054	Ag021G2613100	Cg003G0762500
OG0003054	Ag021G2612700	Cg001G0198400
OG0003055	Ag038G4145800	Cg008G2756000
OG0003056	Ag038G4149300	Cg008G2757800
OG0003057	Ag038G4157400	Cg008G2820500
OG0003057	Ag038G4157300	Cg008G2820400
OG0003058	Ag014G1824700	Cg004G1109000
OG0003059	Ag003G0337000, Ag003G0336700	Cg003G0890800
OG0003060	Ag003G0324000	Cg005G1495400, Cg005G1476300
OG0003061	Ag003G0351400	Cg005G1490700
OG0003062	Ag003G0351600, Ag003G0351700	Cg005G1490900
OG0003063	Ag003G0401200	Cg006G2011600
OG0003064	Ag014G1830800	Cg004G1113500, Cg008G2829200
OG0003065	Ag014G1837700	Cg004G1117000
OG0003067	Ag014G1858400	Cg004G1130400, Cg008G2841300
OG0003068	Ag014G1884000	Cg004G1147400
OG0003069	Ag014G1922700	Cg004G1169300
OG0003070	Ag014G1965200	Cg004G1194200
OG0003072	Ag014G2070900	Cg004G1245600, Cg006G1847000
OG0003073	Ag014G2079400	Cg004G1248700
OG0003073	Ag025G2943900	Cg006G1845200
OG0003074	Ag036G4085100	Cg007G2427100
OG0003075	Ag060G5001000	Cg008G2753300, Cg008G2753100, Cg008G2752900
OG0003077	Ag034G3656900	Cg006G2250700
OG0003077	Ag019G2533200	Cg003G0702300, Cg014G3053700
OG0003078	Ag034G3673100	Cg006G2238600
OG0003079	Ag034G3682500	Cg006G2232900
OG0003080	Ag034G3727200	Cg006G2201300
OG0003081	Ag002G0229700	Cg007G2301500
OG0003081	Ag034G3796100	Cg006G2154600
OG0003082	Ag034G3874400	Cg006G2114300, Cg002G0691700
OG0003083	Ag034G3876800	Cg006G2113500
OG0003084	Ag034G3883900	Cg006G2108800
OG0003085	Ag034G3945200	Cg006G2080600, Cg007G2511300
OG0003086	Ag034G3982600	Cg007G2533500
OG0003087	Ag034G3986300	Cg006G2059900
OG0003088	Ag034G3986500	Cg006G2059700
OG0003089	Ag034G3997700	Cg006G2055300
OG0003090	Ag034G4022600	Cg006G2041500
OG0003091	Ag002G0249700	Cg006G1886700
OG0003092	Ag016G2349500	Cg008G2947600, Cg008G2947500
OG0003093	Ag011G1098900, Ag011G1099000, Ag011G1099100	Cg001G0036200
OG0003094	Ag011G1145000	Cg001G0052200
OG0003094	Ag011G1144800	Cg001G0052100
OG0003095	Ag019G2492400	Cg003G0719200, Cg014G3036600
OG0003095	Ag011G1144900, Ag011G1145200	Cg001G0052400
OG0003096	Ag011G1227000, Ag011G1226800	Cg001G0082000
OG0003097	Ag018G2472800	Cg006G2019900
OG0003098	Ag019G2510300, Ag019G2510100	Cg014G3038100, Cg003G0717500
OG0003116	Ag046G4529700, Ag047G4541000	Cg001G0097600
OG0003117	Ag013G1345100, Ag039G4321900	Cg008G2742900
OG0003118	Ag013G1400100	Cg008G2724300
OG0003120	Ag004G0440000	Cg003G1044700
OG0003121	Ag013G1669900	Cg005G1604100
OG0003122	Ag013G1693500	Cg003G0813400, Cg001G0151700, Cg001G0120600
OG0003123	Ag013G1703900	Cg006G1857100
OG0003123	Ag011G1264000	Cg001G0092300
OG0003124	Ag013G1725900	Cg006G1987300
OG0003125	Ag013G1755400	Cg006G1961800
OG0003125	Ag034G3782500	Cg006G2161700
OG0003126	Ag013G1760100	Cg006G1956700, Cg006G1957100
OG0003127	Ag004G0417800, Ag001G0058200	Cg002G0521900
OG0003128	Ag004G0449800	Cg001G0331900
OG0003129	Ag004G0466300	Cg003G1026200
OG0003130	Ag004G0475100	Cg003G1021200
OG0003131	Ag022G2652500	Cg008G2646400
OG0003132	Ag004G0767100	Cg002G0536300
OG0003132	Ag004G0523600	Cg008G2796700
OG0003133	Ag002G0208100	Cg007G2290200, Cg007G2290500
OG0003134	Ag027G3040500	Cg004G1290400
OG0003137	Ag011G1060200	Cg001G0017800
OG0003138	Ag051G4805400	Cg003G0906300
OG0003139	Ag004G0693900	Cg001G0144300
OG0003140	Ag004G0697900, Ag057G4954700, Ag038G4147800, Ag034G4012900, Ag034G4036700, Ag039G4252500	Cg006G2047000
OG0003141	Ag014G2047100, Ag004G0706000	Cg004G1234800
OG0003142	Ag022G2637900	Cg014G3032800, Cg003G0722400, Cg006G2237800
OG0003143	Ag022G2639400	Cg003G0723500, Cg014G3031200
OG0003144	Ag022G2639700, Ag031G3353800	Cg002G0474100, Cg002G0474200
OG0003145	Ag022G2728700	Cg008G2619200
OG0003146	Ag014G1913000	Cg004G1164200
OG0003146	Ag022G2732800	Cg008G2616800
OG0003147	Ag075G5288100	Cg001G0380200, Cg002G0653300
OG0003148	Ag075G5296100	Cg001G0385800
OG0003148	Ag002G0127800	Cg007G2269500
OG0003149	Ag048G4554900	Cg007G2580500
OG0003150	Ag048G4563100	Cg007G2576700
OG0003150	Ag034G3884200	Cg006G2108500
OG0003151	Ag048G4587100	Cg007G2566100
OG0003152	Ag048G4587700, Ag034G3901100	Cg007G2565600, Cg006G2100800
OG0003153	Ag048G4596400, Ag033G3595000	Cg007G2559500
OG0003154	Ag048G4651500	Cg007G2539600
OG0003154	Ag034G3998300	Cg006G2054800
OG0003156	Ag048G4678200, Ag048G4678400, Ag048G4678600, Ag048G4678800, Ag048G4678100	Cg002G0668300
OG0003157	Ag048G4715400, Ag034G3963700	Cg007G2523000
OG0003158	Ag032G3471100	Cg006G1802800
OG0003159	Ag054G4879000, Ag054G4878900	Cg005G1572400
OG0003161	Ag009G0980800, Ag041G4355300	Cg002G0574800
OG0003162	Ag007G0887000	Cg001G0276900
OG0003163	Ag007G0905500	Cg001G0262600
OG0003163	Ag027G3028900	Cg004G1295100
OG0003164	Ag007G0924900	Cg001G0250500
OG0003165	Ag078G5345900	Cg007G2504700
OG0003166	Ag034G3941500	Cg006G2083300
OG0003166	Ag078G5350700, Ag078G5350800	Cg007G2505300
OG0003167	Ag071G5248800	Cg002G0629500, Cg001G0374800
OG0003168	Ag012G1276400	Cg002G0626400
OG0003169	Ag012G1304100	Cg002G0649900
OG0003174	Ag001G0089200, Ag001G0089300, Ag001G0089100	Cg001G0280100, Cg001G0280000
OG0003175	Ag023G2801700	Cg008G2922800
OG0003177	Ag051G4819400	Cg003G0894900
OG0003178	Ag033G3543100	Cg003G0841600, Cg006G2118800
OG0003179	Ag031G3139400	Cg001G0240100
OG0003180	Ag031G3147100	Cg001G0232200, Cg005G1581600
OG0003181	Ag031G3160800	Cg002G0518400
OG0003182	Ag031G3220600	Cg002G0423300
OG0003185	Ag031G3297700	Cg002G0576800
OG0003187	Ag031G3329000, Ag031G3329500	Cg002G0464100
OG0003189	Ag039G4250500	Cg005G1539800
OG0003189	Ag031G3359100	Cg002G0476800
OG0003190	Ag031G3386600	Cg002G0489700
OG0003190	Ag039G4309700	Cg005G1558600
OG0003192	Ag086G5421600, Ag042G4378000	Cg004G1415800
OG0003193	Ag039G4189400	Cg005G1520500
OG0003194	Ag039G4252600	Cg001G0244400, Cg005G1540000
OG0003195	Ag011G1090100	Cg001G0031600
OG0003196	Ag015G2207800	Cg005G1734000
OG0003197	Ag021G2622900	Cg003G0756700, Cg008G2815400, Cg008G2903400
OG0003198	Ag038G4171500	Cg008G2828300
OG0003199	Ag088G5441000	Cg004G1443200
OG0003200	Ag014G1822400	Cg004G1107300
OG0003200	Ag043G4451100	Cg008G2835500
OG0003201	Ag014G1831800	Cg004G1114700
OG0003202	Ag014G1852100, Ag014G1852000	Cg004G1125700, Cg004G1125800
OG0003203	Ag014G1867200	Cg004G1136500
OG0003204	Ag014G1923100, Ag014G1923700, Ag014G1924000	Cg004G1129400, Cg004G1129000
OG0003205	Ag014G1926400	Cg004G1377100, Cg004G1376600
OG0003206	Ag014G1955800	Cg004G1187300
OG0003208	Ag017G2417600, Ag014G2142800, Ag014G2121900, Ag014G2092400	Cg004G1252300
OG0003210	Ag061G5036800	Cg001G0342800
OG0003211	Ag034G3702600	Cg006G2219400
OG0003213	Ag034G3756400	Cg006G2179400, Cg006G2179500
OG0003214	Ag002G0243100	Cg007G2306400
OG0003214	Ag034G3790100	Cg006G2158000
OG0003215	Ag034G3829300	Cg006G2136500
OG0003216	Ag034G3837900	Cg006G2131800
OG0003217	Ag034G3866400	Cg002G0687100, Cg006G2117700
OG0003218	Ag034G3918100	Cg006G2091800
OG0003220	Ag034G4024300	Cg006G2039900
OG0003221	Ag034G4030800	Cg006G2037400
OG0003222	Ag034G4031700	Cg006G2037000
OG0003223	Ag002G0220100	Cg007G2300000
OG0003224	Ag002G0250300	Cg007G2311300
OG0003225	Ag025G2902900	Cg002G0659000
OG0003226	Ag025G2918600	Cg006G1852900, Cg001G0314500, Cg001G0314400, Cg006G1852800
OG0003227	Ag011G1156900	Cg001G0058100
OG0003228	Ag011G1208900, Ag011G1210600, Ag011G1211100, Ag011G1210900, Ag011G1210800, Ag011G1208400	Cg001G0064400
OG0003229	Ag018G2476200	Cg006G2018200
OG0003230	Ag010G1013900	Cg001G0126700
OG0003231	Ag085G5414200	Cg002G0673900, Cg002G0674800
OG0003246	Ag055G4902500	Cg002G0562300, Cg002G0562600
OG0003247	Ag055G4902600	Cg002G0560300
OG0003248	Ag055G4927200	Cg002G0546700
OG0003250	Ag013G1421700, Ag013G1421600	Cg008G2715700
OG0003251	Ag013G1453300	Cg008G2704200
OG0003252	Ag013G1491200	Cg008G2687100
OG0003252	Ag004G0551500	Cg008G2818100
OG0003253	Ag050G4771800, Ag050G4771900, Ag013G1511500	Cg001G0217200
OG0003254	Ag013G1528700	Cg008G2669300
OG0003255	Ag013G1528800	Cg008G2669200
OG0003255	Ag013G1528900	Cg008G2669100
OG0003256	Ag013G1530100, Ag013G1529900, Ag013G1534900	Cg008G2668300
OG0003257	Ag013G1541200	Cg008G2663400
OG0003257	Ag004G0452200	Cg003G1036500
OG0003258	Ag013G1545400	Cg003G1034300, Cg008G2661600
OG0003259	Ag013G1622900	Cg005G1636300
OG0003261	Ag013G1636700	Cg005G1626900
OG0003263	Ag068G5212000, Ag068G5214600, Ag013G1668900	Cg006G1839200, Cg006G1839100
OG0003264	Ag031G3189400	Cg005G1603100
OG0003265	Ag042G4398300	Cg001G0292600
OG0003266	Ag002G0239000, Ag002G0239200, Ag002G0238400, Ag002G0238500, Ag002G0239100, Ag002G0239400, Ag002G0239300, Ag013G1734500, Ag033G3517800, Ag006G0833400, Ag044G4492500	Cg006G2021400
OG0003267	Ag013G1744700	Cg006G1970500
OG0003267	Ag013G1744500	Cg006G1970600
OG0003269	Ag004G0457800	Cg003G1031400
OG0003270	Ag004G0501800, Ag027G3053500	Cg003G1002900
OG0003271	Ag004G0516400	Cg008G2792300
OG0003271	Ag048G4629600, Ag032G3433800	Cg006G2237300
OG0003272	Ag004G0585600, Ag004G0585700, Ag042G4409600, Ag039G4235200, Ag039G4245800	Cg002G0678400, Cg002G0678500
OG0003275	Ag014G1960400, Ag004G0625700, Ag025G2971600	Cg004G1190500
OG0003276	Ag004G0665800	Cg003G0974500
OG0003277	Ag004G0730200	Cg003G0948600
OG0003278	Ag004G0757600, Ag014G2063600	Cg002G0531100, Cg003G1050300
OG0003279	Ag004G0757700	Cg002G0531300, Cg003G1049200
OG0003280	Ag022G2758500	Cg008G2842800, Cg006G1828800
OG0003281	Ag022G2779300	Cg006G2140000
OG0003282	Ag075G5295300	Cg006G2033200
OG0003284	Ag048G4564400	Cg007G2576000
OG0003285	Ag048G4567400, Ag048G4567500	Cg001G0211900
OG0003286	Ag033G3641400, Ag048G4579900	Cg001G0203800
OG0003287	Ag048G4617500	Cg006G2043800, Cg006G2043400
OG0003289	Ag007G0910600, Ag027G3036700	Cg004G1291700
OG0003290	Ag027G3043100	Cg004G1289300
OG0003290	Ag007G0913100	Cg001G0259000
OG0003291	Ag002G0120300, Ag063G5071500	Cg007G2268600
OG0003293	Ag001G0067700	Cg001G0387100
OG0003294	Ag001G0086800	Cg006G1806700
OG0003295	Ag050G4774400	Cg001G0218300
OG0003296	Ag033G3531700	Cg003G0884200, Cg008G2975800, Cg001G0366800, Cg008G2846500, Cg001G0331700
OG0003297	Ag033G3611600	Cg003G0872900, Cg003G1023200
OG0003298	Ag033G3646700	Cg001G0204900
OG0003300	Ag028G3081100, Ag026G2981300	Cg008G2915000, Cg006G1830900
OG0003301	Ag031G3166100	Cg003G1069000
OG0003301	Ag017G2432500	Cg002G0514900
OG0003302	Ag003G0310200	Cg005G1467800
OG0003303	Ag039G4274100	Cg005G1546000
OG0003303	Ag031G3374500	Cg002G0485100
OG0003304	Ag031G3402800	Cg001G0131000
OG0003305	Ag029G3106300	Cg001G0293700
OG0003306	Ag029G3108600	Cg004G1326200
OG0003307	Ag067G5193600	Cg007G2445200
OG0003308	Ag042G4399800, Ag068G5215700	Cg004G1423700
OG0003309	Ag014G1972000, Ag014G1966000, Ag039G4319900	Cg004G1197000
OG0003310	Ag015G2244500	Cg006G1868900
OG0003311	Ag003G0292600	Cg005G1457200
OG0003312	Ag003G0345500	Cg005G1487200
OG0003313	Ag037G4133200, Ag011G1149300	Cg001G0054500
OG0003314	Ag014G1829200	Cg004G1112400, Cg008G2831900
OG0003315	Ag014G1847100	Cg008G2819600, Cg004G1122500
OG0003316	Ag014G1851300	Cg004G1124900
OG0003316	Ag060G4998900	Cg008G2754300
OG0003317	Ag014G1866600	Cg004G1136000
OG0003318	Ag014G2009700	Cg004G1216600
OG0003319	Ag014G2042200	Cg004G1233200
OG0003320	Ag014G2099000	Cg006G1838100
OG0003321	Ag287G5488500	Cg001G0118200
OG0003322	Ag061G5029200	Cg001G0354700
OG0003323	Ag027G3043000	Cg004G1289600
OG0003324	Ag068G5222700	Cg001G0101000
OG0003325	Ag043G4444400	Cg008G2841200
OG0003326	Ag017G2424400	Cg002G0511100
OG0003327	Ag019G2525200	Cg014G3048900, Cg003G0706600
OG0003328	Ag034G3661000	Cg006G2247700
OG0003331	Ag034G3760000	Cg006G2176400
OG0003332	Ag034G3862900	Cg006G2119700
OG0003333	Ag034G3892800	Cg006G2105000
OG0003334	Ag034G3961900	Cg006G2072100
OG0003335	Ag034G3980900	Cg006G2062000
OG0003336	Ag034G4030400	Cg006G2037800
OG0003336	Ag034G4046400	Cg007G2484000
OG0003338	Ag018G2465700	Cg006G2024600
OG0003338	Ag034G4071700	Cg007G2470800
OG0003339	Ag002G0165900	Cg003G1063200
OG0003340	Ag016G2330900	Cg008G2983500
OG0003341	Ag016G2347500	Cg008G2947900
OG0003342	Ag016G2382100	Cg001G0329700
OG0003343	Ag065G5121000	Cg001G0107500
OG0003344	Ag025G2944300	Cg005G1762900
OG0003347	Ag011G1121300	Cg001G0045100
OG0003349	Ag011G1162200, Ag011G1161600	Cg001G0059500
OG0003350	Ag011G1171500	Cg001G0079700
OG0003351	Ag018G2447700	Cg007G2490600, Cg007G2490500
OG0003352	Ag019G2526600	Cg003G0705900, Cg014G3049600, Cg006G2249800
OG0003372	Ag055G4924600	Cg002G0547400
OG0003372	Ag004G0478200	Cg003G1019000
OG0003373	Ag013G1714500, Ag005G0786700	Cg006G1996100
OG0003374	Ag050G4744300, Ag050G4744500, Ag050G4743900, Ag050G4744000, Ag033G3570500, Ag002G0184400, Ag033G3491700, Ag077G5320400, Ag013G1343500, Ag011G1258700, Ag024G2856700, Ag024G2857000, Ag002G0094200	Cg006G1944100
OG0003375	Ag014G2135700, Ag066G5143600	Cg003G0890900, Cg003G0891000
OG0003376	Ag029G3119900, Ag013G1365400, Ag039G4332700	Cg004G1347600
OG0003377	Ag013G1390700, Ag013G1391400	Cg008G2727800
OG0003378	Ag013G1393600	Cg008G2726700
OG0003383	Ag004G0536800	Cg008G2805800
OG0003383	Ag013G1518700	Cg008G2674700
OG0003384	Ag011G1075000, Ag013G1538700	Cg003G0893700, Cg001G0025800
OG0003385	Ag078G5364800	Cg007G2510500
OG0003385	Ag013G1559900	Cg008G2653700
OG0003386	Ag013G1566400	Cg008G2649400
OG0003387	Ag013G1580000	Cg001G0154600
OG0003389	Ag013G1586900	Cg005G1607500, Cg005G1684400
OG0003390	Ag013G1631800	Cg006G2195200, Cg005G1631100
OG0003392	Ag013G1687600, Ag013G1687700	Cg008G2940900
OG0003393	Ag013G1747600	Cg006G1968200
OG0003394	Ag013G1747700	Cg006G1968100
OG0003395	Ag004G0430300	Cg003G1051200
OG0003395	Ag049G4729400	Cg002G0530200
OG0003396	Ag004G0449900	Cg008G2664300
OG0003397	Ag011G1203000, Ag004G0454200	Cg001G0066100
OG0003398	Ag011G1228500, Ag011G1229300, Ag011G1228800, Ag039G4185300, Ag004G0472100, Ag006G0840400, Ag011G1229100, Ag011G1228900, Ag011G1229000, Ag011G1229200, Ag011G1228400, Ag011G1228700	Cg003G1022700
