Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0002752	Ag007G0919000, Ag027G3057100	XP_018493316.1, XP_018432878.1
OG0002753	Ag067G5171500, Ag007G0919400	XP_018465124.1, XP_018461126.1
OG0002754	Ag007G0933600, Ag025G2899700	XP_018477625.1, XP_018477365.1
OG0002754	Ag014G2038200	XP_018440905.1, XP_018493533.1
OG0002755	Ag034G3939900	XP_018448152.1
OG0002755	Ag078G5352600	XP_018456036.1, XP_018453493.1
OG0002756	Ag056G4947600	XP_018460874.1
OG0002756	Ag034G3836800	XP_018464281.1, XP_018492086.1
OG0002757	Ag045G4514800	XP_018455758.1
OG0002757	Ag088G5433400	XP_018440369.1
OG0002759	Ag050G4781100	XP_018483329.1
OG0002761	Ag057G4953600	XP_018457099.1
OG0002762	Ag011G1082300, Ag001G0015800	XP_018484210.1
OG0002762	Ag015G2199600	XP_018433494.1
OG0002763	Ag014G2173400, Ag027G3068100	XP_018458278.1
OG0002764	Ag001G0062400	XP_018491989.1
OG0002765	Ag001G0068200, Ag031G3407500, Ag001G0068500	XP_018436291.1
OG0002766	Ag001G0079500	XP_018485971.1
OG0002767	Ag023G2843800	XP_018464746.1, XP_018476796.1
OG0002768	Ag050G4777200, Ag050G4777300	XP_018454146.1, XP_018444707.1, XP_018451565.1
OG0002769	Ag037G4125600, Ag016G2329200	XP_018484135.1
OG0002769	Ag050G4797400	XP_018470588.1, XP_018470587.1
OG0002770	Ag016G2330800	XP_018485074.1
OG0002770	Ag050G4798100	XP_018469905.1
OG0002771	Ag008G0955100	XP_018456415.1, XP_018437791.1, XP_018435046.1, XP_018435041.1
OG0002772	Ag044G4486300, Ag039G4293900	XP_018479928.1, XP_018481199.1, XP_018437769.1, XP_018465552.1
OG0002773	Ag033G3517000	XP_018468672.1
OG0002773	Ag033G3517300	XP_018479171.1
OG0002774	Ag033G3559800, Ag033G3559000	XP_018470050.1
OG0002775	Ag031G3154800	XP_018486919.1
OG0002776	Ag003G0286100	XP_018462814.1, XP_018478333.1, XP_018435154.1
OG0002776	Ag031G3180900	XP_018485984.1
OG0002777	Ag031G3224000	XP_018488067.1, XP_018483888.1
OG0002778	Ag031G3241000	XP_018488037.1
OG0002778	Ag003G0363700	XP_018439437.1
OG0002779	Ag039G4196000	XP_018474695.1
OG0002779	Ag031G3321700	XP_018459230.1, XP_018489959.1
OG0002780	Ag031G3358500	XP_018443919.1
OG0002780	Ag031G3358200	XP_018491038.1
OG0002781	Ag031G3379500	XP_018487448.1, XP_018488273.1
OG0002781	Ag014G1989800, Ag014G1990200, Ag014G1990000, Ag011G1168300	XP_018468836.1, XP_018461479.1
OG0002781	Ag014G1989700	XP_018490464.1
OG0002782	Ag031G3392100	XP_018485608.1, XP_018477376.1
OG0002783	Ag031G3400500, Ag031G3400600	XP_018460291.1, XP_018460437.1, XP_018460438.1, XP_018480091.1, XP_018481760.1, XP_018482170.1
OG0002784	Ag029G3117500	XP_018492685.1
OG0002786	Ag042G4396800	XP_018438254.1, XP_018467539.1, XP_018491780.1
OG0002787	Ag034G3692200	XP_018486655.1, XP_018492821.1, XP_018450558.1
OG0002788	Ag042G4423200	XP_018459531.1
OG0002788	Ag034G3868700	XP_018447755.1
OG0002789	Ag065G5119700	XP_018484719.1
OG0002789	Ag042G4426200	XP_018460543.1, XP_018433799.1
OG0002790	Ag039G4245100, Ag039G4245900	XP_018484318.1
OG0002791	Ag011G1040700	XP_018472249.1, XP_018451579.1
OG0002791	Ag015G2181600	XP_018481304.1
OG0002793	Ag034G4040200	XP_018453092.1, XP_018455471.1, XP_018446947.1
OG0002795	Ag038G4159800	XP_018456686.1, XP_018465783.1, XP_018478127.1
OG0002796	Ag014G1832000	XP_018487074.1
OG0002797	Ag003G0353400	XP_018476497.1, XP_018440607.1, XP_018443611.1
OG0002798	Ag003G0362100	XP_018439911.1, XP_018465709.1
OG0002798	Ag003G0361700, Ag003G0361600	XP_018475277.1, XP_018475476.1
OG0002801	Ag014G1827300, Ag014G1827600	XP_018465401.1, XP_018432737.1, XP_018488923.1
OG0002802	Ag014G1827900	XP_018486518.1, XP_018463430.1
OG0002803	Ag014G1850800	XP_018491099.1, XP_018462364.1, XP_018490891.1, XP_018442801.1
OG0002804	Ag014G1851000	XP_018440345.1, XP_018466489.1
OG0002804	Ag060G4995600	XP_018443282.1
OG0002805	Ag019G2495800	XP_018475954.1, XP_018454516.1, XP_018454501.1
OG0002806	Ag014G2009800	XP_018439754.1, XP_018478016.1
OG0002807	Ag014G2046700	XP_018432743.1
OG0002807	Ag025G2908200	XP_018444380.1
OG0002808	Ag014G2091700	XP_018438347.1, XP_018489998.1
OG0002809	Ag014G2158100	XP_018491980.1
OG0002810	Ag027G3018900	XP_018486922.1, XP_018484174.1, XP_018481649.1
OG0002811	Ag034G3837700	XP_018449430.1
OG0002811	Ag034G3837200	XP_018484001.1
OG0002811	Ag060G4999400	XP_018467149.1
OG0002812	Ag034G3792900	XP_018481375.1, XP_018466631.1, XP_018455622.1
OG0002813	Ag002G0199300	XP_018437442.1
OG0002813	Ag034G3807100	XP_018454174.1, XP_018449298.1
OG0002814	Ag034G3809700	XP_018458293.1
OG0002814	Ag002G0196100	XP_018441817.1
OG0002815	Ag002G0173800, Ag034G3821600	XP_018456252.1
OG0002816	Ag034G3823100	XP_018490405.1
OG0002816	Ag002G0168600	XP_018449369.1
OG0002817	Ag018G2442800	XP_018444864.1, XP_018445530.1
OG0002818	Ag018G2436100	XP_018471083.1, XP_018456893.1
OG0002818	Ag034G3924800	XP_018439461.1
OG0002819	Ag034G4053600	XP_018454302.1, XP_018468764.1
OG0002821	Ag024G2863900	XP_018454904.1, XP_018454900.1, XP_018456464.1, XP_018456676.1
OG0002822	Ag025G2967600	XP_018490189.1, XP_018490191.1, XP_018487274.1
OG0002823	Ag011G1087500	XP_018466761.1, XP_018481242.1
OG0002823	Ag011G1086000, Ag011G1086800, Ag011G1086500, Ag011G1087100	XP_018468677.1
OG0002824	Ag011G1103100	XP_018478231.1, XP_018478612.1
OG0002826	Ag011G1173400	XP_018468052.1, XP_018483576.1
OG0002827	Ag011G1207800	XP_018470794.1, XP_018493391.1
OG0002828	Ag011G1240900	XP_018471844.1
OG0002829	Ag019G2508000, Ag019G2507900	XP_018444884.1, XP_018457690.1, XP_018457689.1, XP_018452999.1, XP_018453371.1
OG0002844	Ag034G3748500, Ag005G0790300	XP_018466756.1, XP_018463878.1
OG0002845	Ag013G1361700	XP_018459141.1, XP_018442509.1
OG0002846	Ag031G3149400	XP_018448886.1
OG0002846	Ag013G1453000	XP_018472532.1
OG0002847	Ag013G1455200	XP_018446842.1, XP_018442390.1, XP_018471920.1, XP_018462286.1
OG0002848	Ag007G0883600, Ag013G1472700	XP_018438569.1
OG0002849	Ag013G1497500	XP_018476727.1
OG0002850	Ag013G1506100	XP_018445807.1
OG0002851	Ag013G1508700, Ag013G1508400	XP_018444679.1
OG0002852	Ag034G3935200, Ag066G5137200, Ag019G2521900, Ag013G1552500	XP_018438207.1
OG0002852	Ag038G4161100	XP_018485253.1, XP_018484596.1
OG0002853	Ag013G1557000	XP_018472269.1, XP_018476158.1
OG0002854	Ag013G1589300, Ag013G1589100	XP_018440986.1, XP_018461565.1, XP_018484894.1
OG0002855	Ag034G3753600, Ag034G3753800	XP_018486790.1
OG0002855	Ag013G1598300	XP_018484463.1
OG0002856	Ag034G3732200	XP_018440027.1, XP_018447229.1, XP_018486193.1
OG0002857	Ag034G3724000	XP_018487939.1, XP_018487267.1
OG0002857	Ag013G1646200	XP_018436902.1
OG0002858	Ag013G1660700	XP_018440717.1
OG0002859	Ag034G3708900	XP_018490949.1
OG0002859	Ag013G1661900	XP_018447835.1
OG0002860	Ag013G1668100	XP_018436329.1
OG0002860	Ag034G3704200	XP_018485737.1, XP_018451719.1
OG0002861	Ag013G1673000	XP_018438316.1
OG0002861	Ag034G3700400	XP_018489607.1, XP_018487611.1
OG0002862	Ag034G3748000, Ag013G1692800	XP_018436330.1, XP_018490344.1, XP_018436347.1
OG0002863	Ag013G1700100	XP_018471185.1, XP_018471186.1
OG0002864	Ag013G1716300	XP_018435998.1, XP_018474186.1
OG0002864	Ag001G0039200	XP_018447333.1
OG0002865	Ag013G1761000	XP_018487126.1, XP_018485371.1
OG0002866	Ag013G1762900	XP_018449513.1
OG0002868	Ag004G0429600	XP_018452845.1
OG0002868	Ag049G4727500	XP_018472328.1
OG0002869	Ag004G0432500	XP_018491466.1, XP_018491449.1
OG0002870	Ag004G0464600	XP_018433902.1
OG0002871	Ag004G0470200, Ag004G0470300	XP_018440284.1, XP_018463666.1
OG0002872	Ag004G0495000	XP_018482012.1, XP_018478993.1
OG0002872	Ag004G0493900	XP_018482136.1
OG0002873	Ag004G0581300, Ag004G0581100	XP_018443266.1, XP_018461660.1
OG0002873	Ag004G0582900	XP_018470148.1, XP_018444518.1
OG0002874	Ag004G0743900	XP_018484703.1, XP_018482657.1, XP_018447281.1
OG0002875	Ag004G0744200, Ag002G0212100	XP_018471122.1, XP_018469332.1
OG0002876	Ag002G0233100, Ag002G0223300, Ag002G0234700, Ag022G2689500	XP_018469703.1, XP_018463962.1, XP_018468578.1, XP_018464793.1
OG0002878	Ag022G2729200, Ag022G2729700	XP_018443272.1
OG0002879	Ag014G1909100	XP_018464929.1, XP_018485418.1
OG0002880	Ag075G5297200	XP_018483583.1
OG0002881	Ag048G4562400	XP_018459593.1, XP_018463864.1, XP_018445138.1, XP_018475728.1
OG0002882	Ag048G4570700, Ag048G4570100, Ag048G4570000	XP_018470240.1
OG0002883	Ag034G3912200	XP_018468933.1
OG0002884	Ag049G4729900	XP_018435133.1
OG0002886	Ag054G4894300	XP_018434669.1
OG0002886	Ag031G3399600	XP_018480434.1
OG0002887	Ag007G0853600	XP_018476580.1, XP_018471241.1
OG0002888	Ag007G0866400, Ag007G0866300	XP_018484687.1, XP_018484368.1
OG0002889	Ag029G3097400	XP_018488523.1
OG0002889	Ag007G0878600, Ag007G0872200	XP_018481953.1
OG0002890	Ag007G0881600	XP_018484312.1
OG0002890	Ag095G5471200	XP_018491284.1, XP_018491282.1
OG0002891	Ag034G3991500	XP_018491433.1
OG0002892	Ag078G5381000, Ag078G5382000	XP_018468444.1, XP_018445390.1, XP_018444199.1, XP_018467122.1, XP_018442914.1
OG0002893	Ag006G0827000	XP_018457028.1
OG0002894	Ag006G0835400	XP_018479477.1
OG0002894	Ag016G2287200	XP_018436359.1
OG0002895	Ag033G3501500, Ag014G2018300	XP_018492847.1
OG0002896	Ag073G5263000, Ag051G4803100	XP_018450755.1, XP_018448405.1, XP_018451674.1
OG0002897	Ag044G4484400	XP_018455177.1, XP_018461152.1, XP_018441848.1, XP_018489255.1
OG0002898	Ag037G4133400, Ag016G2319600, Ag016G2320200, Ag044G4488600	XP_018437730.1, XP_018435756.1, XP_018481309.1, XP_018481328.1
OG0002899	Ag011G1147300	XP_018470600.1
OG0002899	Ag044G4494300	XP_018433269.1
OG0002900	Ag033G3504900	XP_018465112.1
OG0002900	Ag030G3131400	XP_018452044.1, XP_018455376.1
OG0002901	Ag016G2354300	XP_018480679.1, XP_018451334.1, XP_018454480.1
OG0002902	Ag066G5151100	XP_018473656.1
OG0002902	Ag033G3626100	XP_018469446.1
OG0002903	Ag017G2434800	XP_018434499.1
OG0002903	Ag031G3163600	XP_018440742.1
OG0002904	Ag017G2434000	XP_018477783.1, XP_018433229.1, XP_018480276.1
OG0002905	Ag031G3167000	XP_018452125.1
OG0002905	Ag017G2430300	XP_018447424.1, XP_018440249.1, XP_018440248.1
OG0002906	Ag003G0289800, Ag003G0288600, Ag003G0288200	XP_018476276.1
OG0002906	Ag031G3186000	XP_018492060.1
OG0002907	Ag031G3190100, Ag031G3190000	XP_018445446.1
OG0002907	Ag003G0296900	XP_018441942.1, XP_018484614.1
OG0002908	Ag003G0306600, Ag031G3202900	XP_018475252.1, XP_018437372.1, XP_018437309.1
OG0002909	Ag003G0307600	XP_018441890.1, XP_018441929.1, XP_018474633.1
OG0002910	Ag031G3216600, Ag031G3216700	XP_018440032.1, XP_018483786.1, XP_018492328.1, XP_018492371.1
OG0002911	Ag031G3234700	XP_018488628.1
OG0002911	Ag003G0353300	XP_018440608.1
OG0002912	Ag031G3340400	XP_018493160.1
OG0002913	Ag031G3368200, Ag031G3368300, Ag031G3368400	XP_018487993.1, XP_018487992.1
OG0002914	Ag020G2572400	XP_018457567.1
OG0002915	Ag011G1176100	XP_018460154.1, XP_018459924.1
OG0002916	Ag042G4381400	XP_018456395.1, XP_018461919.1, XP_018433607.1
OG0002917	Ag042G4404500	XP_018433379.1, XP_018433181.1
OG0002918	Ag039G4298000	XP_018473351.1
OG0002919	Ag038G4147600	XP_018469274.1, XP_018464797.1, XP_018470363.1
OG0002920	Ag003G0320900	XP_018433953.1, XP_018476178.1
OG0002921	Ag014G1797800	XP_018436643.1, XP_018432817.1
OG0002923	Ag014G1841600	XP_018486474.1, XP_018434649.1
OG0002924	Ag014G1879700	XP_018493187.1
OG0002924	Ag014G1968200	XP_018492072.1
OG0002925	Ag014G1886400, Ag014G1886500, Ag014G1886200	XP_018491873.1
OG0002926	Ag014G1905600	XP_018485474.1, XP_018475922.1
OG0002927	Ag014G1963200	XP_018488435.1, XP_018488436.1
OG0002928	Ag014G2003900	XP_018491514.1, XP_018491536.1
OG0002929	Ag014G2020200, Ag014G2020100	XP_018492772.1, XP_018492773.1
OG0002930	Ag014G2021400	XP_018492473.1, XP_018492472.1, XP_018493296.1, XP_018439535.1, XP_018464670.1
OG0002931	Ag014G2071600	XP_018433674.1
OG0002931	Ag014G2071700	XP_018439685.1
OG0002932	Ag014G2075800	XP_018463569.1, XP_018439068.1, XP_018487568.1, XP_018489019.1
OG0002933	Ag014G2121600	XP_018433013.1, XP_018432604.1
OG0002936	Ag027G3055300	XP_018486023.1, XP_018488430.1
OG0002937	Ag036G4116400	XP_018452849.1, XP_018478429.1, XP_018478440.1, XP_018446178.1
OG0002938	Ag019G2534400	XP_018456698.1
OG0002938	Ag034G3657300	XP_018435050.1
OG0002939	Ag034G3668100	XP_018468984.1
OG0002939	Ag019G2504200	XP_018452870.1
OG0002940	Ag034G3725100	XP_018437021.1
OG0002941	Ag034G3879300	XP_018436768.1, XP_018436778.1, XP_018470318.1, XP_018449648.1, XP_018466842.1
OG0002942	Ag034G3967300, Ag034G3967900	XP_018450527.1
OG0002943	Ag002G0127100	XP_018454418.1, XP_018457389.1, XP_018460474.1
OG0002944	Ag002G0216200	XP_018455226.1
OG0002944	Ag002G0216300	XP_018458083.1
OG0002946	Ag016G2343900	XP_018480291.1, XP_018461525.1, XP_018441641.1, XP_018460423.1
OG0002947	Ag016G2401900	XP_018457644.1
OG0002948	Ag011G1038300, Ag011G1038200	XP_018454220.1, XP_018483848.1
OG0002949	Ag011G1044000	XP_018479380.1
OG0002950	Ag011G1068900	XP_018449474.1, XP_018449471.1, XP_018469677.1
OG0002951	Ag011G1120300	XP_018438015.1, XP_018432875.1, XP_018455251.1
OG0002952	Ag011G1173100	XP_018468053.1
OG0002953	Ag011G1195000	XP_018475214.1, XP_018484958.1
OG0002954	Ag011G1224300	XP_018451699.1
OG0002955	Ag011G1231500	XP_018461717.1, XP_018468745.1
OG0002956	Ag064G5107900	XP_018488209.1, XP_018465419.1, XP_018438530.1
OG0002957	Ag019G2496700	XP_018441100.1
OG0002958	Ag010G1024600	XP_018471961.1
OG0002971	Ag022G2713600, Ag068G5211300, Ag046G4527300, Ag047G4538300, Ag022G2713900, Ag011G1257300	XP_018446756.1, XP_018469310.1
OG0002972	Ag046G4529500, Ag047G4540200	XP_018477715.1
OG0002973	Ag014G2173100, Ag027G3068700, Ag014G2163200, Ag055G4908200, Ag055G4905200	XP_018487441.1, XP_018493088.1
OG0002974	Ag044G4478300, Ag029G3111900, Ag012G1299500, Ag004G0765500, Ag015G2247400, Ag078G5328600, Ag004G0684700, Ag020G2558400, Ag066G5156700, Ag073G5260300, Ag073G5259500, Ag025G2961800, Ag049G4727300, Ag075G5289300, Ag029G3123000, Ag002G0262900, Ag055G4925700, Ag055G4925900, Ag075G5285600, Ag066G5150000, Ag045G4512500	XP_018458672.1, XP_018458669.1, XP_018446272.1
OG0002975	Ag015G2216700, Ag004G0643000, Ag013G1365500	XP_018439922.1
OG0002976	Ag013G1374900, Ag014G1795000	XP_018472553.1, XP_018446028.1
OG0002977	Ag013G1398700	XP_018443295.1
OG0002978	Ag013G1452200	XP_018445213.1, XP_018473687.1
OG0002979	Ag013G1469000	XP_018445569.1, XP_018468165.1, XP_018464053.1, XP_018473032.1
OG0002980	Ag011G1035100, Ag011G1035300, Ag011G1035000, Ag013G1515700, Ag013G1512300, Ag013G1512400	XP_018475623.1, XP_018475630.1, XP_018465134.1
OG0002981	Ag013G1526400	XP_018441305.1
OG0002982	Ag013G1537700	XP_018445203.1
OG0002982	Ag004G0449300	XP_018452243.1
OG0002983	Ag077G5323100, Ag013G1543600	XP_018467738.1, XP_018470054.1, XP_018482004.1
OG0002984	Ag013G1556400	XP_018474527.1
OG0002984	Ag012G1312600	XP_018478687.1
OG0002985	Ag034G3737100	XP_018471547.1, XP_018450080.1
OG0002985	Ag013G1624900	XP_018484447.1
OG0002986	Ag031G3289700, Ag031G3290700, Ag033G3528000, Ag031G3289800	XP_018460384.1, XP_018460382.1
OG0002986	Ag013G1645400, Ag013G1645300	XP_018480138.1
OG0002987	Ag034G3693100, Ag004G0709100	XP_018447761.1, XP_018447307.1
OG0002987	Ag013G1686900	XP_018463529.1, XP_018455820.1
OG0002988	Ag023G2799500	XP_018447245.1
OG0002989	Ag013G1747000	XP_018460982.1, XP_018480410.1, XP_018472695.1, XP_018462899.1, XP_018438275.1
OG0002991	Ag013G1768700, Ag011G1168100	XP_018493018.1
OG0002992	Ag004G0425300	XP_018440106.1, XP_018441684.1, XP_018441696.1, XP_018452932.1, XP_018452811.1
OG0002994	Ag004G0427000	XP_018488949.1, XP_018464319.1, XP_018452517.1
OG0002994	Ag049G4725400	XP_018481068.1
OG0002995	Ag004G0507000, Ag004G0507100, Ag004G0506600, Ag004G0506800, Ag004G0506900, Ag004G0506700	XP_018459736.1, XP_018459735.1, XP_018452786.1
OG0002996	Ag004G0600900, Ag033G3648800	XP_018446105.1
OG0002997	Ag004G0621600	XP_018469018.1, XP_018465755.1, XP_018454434.1, XP_018457079.1, XP_018455479.1, XP_018472915.1
OG0002998	Ag004G0659500	XP_018468958.1, XP_018468959.1, XP_018476549.1, XP_018476550.1, XP_018468957.1, XP_018468955.1
OG0002999	Ag004G0672600	XP_018466015.1, XP_018455656.1, XP_018469759.1
OG0003000	Ag004G0722000	XP_018472296.1, XP_018475868.1, XP_018455853.1
OG0003001	Ag016G2364400	XP_018440979.1, XP_018449062.1, XP_018482322.1
OG0003002	Ag004G0750500	XP_018474584.1
OG0003004	Ag004G0751700, Ag034G3775000, Ag031G3292700	XP_018491413.1, XP_018483207.1
OG0003005	Ag022G2637100	XP_018442583.1
OG0003005	Ag022G2637200	XP_018442296.1
OG0003006	Ag022G2650500	XP_018473456.1, XP_018462309.1, XP_018463601.1, XP_018456964.1
OG0003007	Ag031G3330500, Ag031G3330400, Ag001G0041500, Ag001G0042000, Ag001G0041900, Ag002G0155900, Ag022G2711900, Ag022G2711400, Ag022G2711800	XP_018432847.1, XP_018435277.1, XP_018460891.1
OG0003008	Ag011G1117400, Ag022G2712800, Ag031G3298400, Ag031G3298300	XP_018463795.1, XP_018488701.1
OG0003009	Ag022G2769400, Ag014G1899300	XP_018444902.1
OG0003010	Ag075G5294900	XP_018481092.1, XP_018448703.1
OG0003011	Ag034G4014000	XP_018483691.1, XP_018483682.1
OG0003012	Ag034G3856300, Ag034G3856400	XP_018450147.1
OG0003013	Ag048G4634000	XP_018446827.1
OG0003013	Ag034G4010300	XP_018437445.1
OG0003014	Ag040G4344800	XP_018458010.1
OG0003015	Ag040G4344900	XP_018432874.1
OG0003016	Ag032G3460300	XP_018435863.1
OG0003017	Ag007G0868900, Ag076G5314600, Ag007G0869800, Ag007G0869900, Ag076G5314700	XP_018486142.1, XP_018486877.1
OG0003018	Ag007G0871800	XP_018480033.1
OG0003020	Ag007G0888600	XP_018484081.1, XP_018451284.1
OG0003021	Ag034G3944000	XP_018473141.1, XP_018466106.1
OG0003021	Ag078G5362700	XP_018460425.1, XP_018455566.1
OG0003022	Ag056G4939100	XP_018461266.1, XP_018444425.1
OG0003023	Ag045G4524000	XP_018482069.1
OG0003023	Ag065G5120900	XP_018467796.1
OG0003024	Ag034G3997900, Ag063G5085000	XP_018445823.1
OG0003025	Ag034G4036200	XP_018481775.1
OG0003026	Ag012G1289700	XP_018434048.1, XP_018434065.1, XP_018451977.1, XP_018478736.1, XP_018478593.1
OG0003027	Ag006G0829100	XP_018455285.1
OG0003027	Ag006G0829400, Ag006G0829900	XP_018441031.1
OG0003028	Ag001G0012900	XP_018447295.1
OG0003028	Ag014G2129800	XP_018434636.1
OG0003029	Ag001G0045000	XP_018472822.1, XP_018479221.1
OG0003029	Ag014G2157800	XP_018492669.1, XP_018490921.1
OG0003030	Ag025G2968000	XP_018433019.1, XP_018491512.1, XP_018491498.1
OG0003031	Ag027G3065400, Ag014G2175400	XP_018459592.1, XP_018487340.1
OG0003031	Ag001G0062200	XP_018449147.1, XP_018487189.1
OG0003032	Ag014G2027600	XP_018434606.1, XP_018434631.1
OG0003033	Ag023G2829900, Ag002G0217100	XP_018473677.1
OG0003034	Ag031G3158900	XP_018472201.1
OG0003035	Ag016G2354400	XP_018480681.1
OG0003036	Ag033G3583400	XP_018448549.1, XP_018462101.1, XP_018435865.1, XP_018487658.1, XP_018448869.1, XP_018466671.1, XP_018453618.1
OG0003037	Ag016G2380600	XP_018455077.1, XP_018457907.1
OG0003038	Ag033G3625700	XP_018449047.1, XP_018467330.1
OG0003039	Ag031G3216100	XP_018486404.1, XP_018480567.1, XP_018480556.1
OG0003039	Ag003G0323400	XP_018434482.1
OG0003040	Ag031G3222100	XP_018460392.1, XP_018480174.1, XP_018477692.1, XP_018460389.1, XP_018478803.1, XP_018460390.1, XP_018478804.1, XP_018481019.1, XP_018460387.1, XP_018460391.1, XP_018471914.1
OG0003041	Ag031G3228700, Ag031G3228800, Ag031G3228300, Ag031G3228200, Ag031G3227500	XP_018460731.1, XP_018459091.1, XP_018432896.1
OG0003042	Ag003G0368500	XP_018473978.1
OG0003043	Ag003G0392100	XP_018435063.1
OG0003043	Ag031G3282500	XP_018446314.1, XP_018444208.1, XP_018445174.1
OG0003044	Ag031G3388800	XP_018433294.1
OG0003045	Ag031G3408600, Ag003G0334600	XP_018461918.1
OG0003047	Ag067G5186500	XP_018446782.1, XP_018461682.1
OG0003048	Ag067G5188100	XP_018472393.1, XP_018451199.1, XP_018490228.1
OG0003049	Ag067G5195000	XP_018442093.1
OG0003050	Ag036G4115500	XP_018472069.1
OG0003050	Ag081G5399200	XP_018463677.1
OG0003051	Ag039G4270500	XP_018470787.1
OG0003052	Ag015G2178000	XP_018433588.1
OG0003052	Ag011G1033300	XP_018480222.1
OG0003053	Ag015G2257400	XP_018448636.1, XP_018488065.1
OG0003054	Ag021G2613100	XP_018464692.1, XP_018458958.1
OG0003054	Ag021G2612700	XP_018469530.1
OG0003055	Ag038G4145800	XP_018444524.1, XP_018469928.1, XP_018485516.1, XP_018468830.1
OG0003056	Ag038G4149300	XP_018434334.1, XP_018440707.1
OG0003057	Ag038G4157400	XP_018456924.1
OG0003057	Ag038G4157300	XP_018438256.1
OG0003058	Ag014G1824700	XP_018490631.1, XP_018488664.1, XP_018465232.1
OG0003060	Ag003G0324000	XP_018441950.1, XP_018454570.1, XP_018469570.1
OG0003061	Ag003G0351400	XP_018438755.1, XP_018482345.1
OG0003062	Ag003G0351600, Ag003G0351700	XP_018475510.1, XP_018483236.1, XP_018483237.1
OG0003063	Ag003G0401200	XP_018437874.1, XP_018485709.1
OG0003064	Ag014G1830800	XP_018484304.1
OG0003066	Ag014G1842000, Ag014G1842200, Ag014G1841900	XP_018438161.1, XP_018437381.1, XP_018489062.1
OG0003067	Ag014G1858400	XP_018457350.1
OG0003068	Ag014G1884000	XP_018492112.1, XP_018491231.1, XP_018432762.1
OG0003069	Ag014G1922700	XP_018488298.1, XP_018435345.1
OG0003071	Ag014G2024600, Ag014G2025800	XP_018440396.1
OG0003072	Ag014G2070900	XP_018464614.1, XP_018467365.1, XP_018492437.1, XP_018492443.1
OG0003073	Ag014G2079400	XP_018490132.1
OG0003074	Ag036G4085100	XP_018463469.1, XP_018469707.1
OG0003075	Ag060G5000900	XP_018465266.1
OG0003075	Ag060G5001000	XP_018459086.1
OG0003076	Ag019G2529500	XP_018456215.1
OG0003076	Ag034G3654900	XP_018466807.1, XP_018489852.1, XP_018434878.1
OG0003077	Ag034G3656900	XP_018441803.1
OG0003077	Ag019G2533200	XP_018455591.1
OG0003078	Ag034G3673100	XP_018490080.1
OG0003079	Ag034G3682500	XP_018482767.1
OG0003081	Ag002G0229700	XP_018433155.1
OG0003081	Ag034G3796100	XP_018490039.1
OG0003082	Ag034G3874400	XP_018483874.1, XP_018441505.1
OG0003084	Ag034G3883900	XP_018438966.1, XP_018467344.1
