Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0002017	Ag003G0396900	XP_006411474.1
OG0002018	Ag014G1831600	XP_006408096.1
OG0002018	Ag002G0274600, Ag036G4123900	XP_006392477.1
OG0002019	Ag014G1853500	XP_006407961.2, XP_024011939.1
OG0002020	Ag014G2049100	XP_006406761.1
OG0002021	Ag014G2051800	XP_006406748.1
OG0002021	Ag025G2921600	XP_006393492.1
OG0002022	Ag014G2058200	XP_006406731.1
OG0002022	Ag025G2926700	XP_006393465.1
OG0002023	Ag061G5024900	XP_006405640.1
OG0002024	Ag061G5042500	XP_024014619.1
OG0002025	Ag027G3040900	XP_006406189.1
OG0002026	Ag060G5008200	XP_006400415.1
OG0002027	Ag019G2526100	XP_024009988.1
OG0002027	Ag034G3658500	XP_006418432.1
OG0002028	Ag019G2517500	XP_006396310.1
OG0002028	Ag034G3660700	XP_006418416.1
OG0002029	Ag034G3660800	XP_006418415.2
OG0002030	Ag034G3671900	XP_006418317.1
OG0002030	Ag019G2492500	XP_006396423.1
OG0002031	Ag034G3714800	XP_006415092.1
OG0002032	Ag002G0267000	XP_006392406.1
OG0002032	Ag034G3769200	XP_006417581.1
OG0002033	Ag034G3790500	XP_024007869.1
OG0002033	Ag002G0238000	XP_024016296.1
OG0002034	Ag034G3802400	XP_006417375.1
OG0002035	Ag034G3811700	XP_006417328.1
OG0002035	Ag002G0193700	XP_006391952.1
OG0002036	Ag002G0161000	XP_006391786.1
OG0002036	Ag034G3827400	XP_006417213.1
OG0002037	Ag034G3835700	XP_006417162.1
OG0002038	Ag034G3867900, Ag034G3868000	XP_006416987.1
OG0002039	Ag034G3886600, Ag034G3886700, Ag034G3887500	XP_006416892.1
OG0002040	Ag034G3999700, Ag024G2855000	XP_024008540.1
OG0002040	Ag034G3998700	XP_006416320.2
OG0002041	Ag018G2453800	XP_006416111.1
OG0002041	Ag034G4056900	XP_006390849.1
OG0002042	Ag024G2881500	XP_024015262.1
OG0002043	Ag011G1028500, Ag018G2466000	XP_006411626.1
OG0002044	Ag011G1143400	XP_006412164.1, XP_006409405.1
OG0002045	Ag011G1189600	XP_006412396.1
OG0002056	Ag004G0658400	XP_006401041.1
OG0002056	Ag055G4908400	XP_006404409.1
OG0002057	Ag055G4927100	XP_024013714.1
OG0002057	Ag004G0476500	XP_006394338.1
OG0002058	Ag013G1340400	XP_006400364.1
OG0002058	Ag014G1811300	XP_024015519.1
OG0002059	Ag013G1340600	XP_006400360.1
OG0002060	Ag013G1341600	XP_024011790.1
OG0002060	Ag013G1342900	XP_006400343.1
OG0002061	Ag014G1801100, Ag013G1363100	XP_006400287.1
OG0002062	Ag013G1378400	XP_024011859.1
OG0002063	Ag014G1791000	XP_006408384.1
OG0002063	Ag013G1387800	XP_006400181.1
OG0002064	Ag014G1785900	XP_006408399.1
OG0002065	Ag014G1784700	XP_006408413.1
OG0002065	Ag013G1397800	XP_006400133.1
OG0002066	Ag014G1783600, Ag031G3238000	XP_006408416.1
OG0002066	Ag013G1402300	XP_006400119.1
OG0002067	Ag013G1446500	XP_006399950.1
OG0002067	Ag031G3152600	XP_006408538.2
OG0002068	Ag013G1464300	XP_006399849.1
OG0002068	Ag014G1950300	XP_006407327.1
OG0002069	Ag013G1477000	XP_006399798.1, XP_006415787.1
OG0002070	Ag004G0548200	XP_006394837.1
OG0002070	Ag013G1498900	XP_006399678.1
OG0002071	Ag013G1524500, Ag013G1524800, Ag013G1525000, Ag013G1524900, Ag013G1525100	XP_006399537.1, XP_006399538.1
OG0002072	Ag004G0448000	XP_006394115.1
OG0002073	Ag013G1544400	XP_024011944.1
OG0002074	Ag004G0501000	XP_024006999.1
OG0002074	Ag013G1564800	XP_006399265.1
OG0002075	Ag013G1572300	XP_006396527.1
OG0002075	Ag034G3682600	XP_006418240.1
OG0002076	Ag013G1599900	XP_006409812.1
OG0002076	Ag013G1600000	XP_006409813.2
OG0002077	Ag013G1604200	XP_006409854.1
OG0002077	Ag034G3750200	XP_006417735.1
OG0002078	Ag034G3714600, Ag034G3714500	XP_006418019.1
OG0002078	Ag013G1656600	XP_006410335.1
OG0002079	Ag034G3711600	XP_006418042.1
OG0002079	Ag013G1664700	XP_006410360.1
OG0002080	Ag034G3691100, Ag034G3691200	XP_006418194.1
OG0002080	Ag013G1687800	XP_006403136.1
OG0002081	Ag023G2798900	XP_006403347.1
OG0002081	Ag013G1706300	XP_006393606.1
OG0002082	Ag034G3862300	XP_006417022.1
OG0002082	Ag062G5052900	XP_006395756.1
OG0002083	Ag004G0417600	XP_006393871.1
OG0002083	Ag042G4390900	XP_024016490.1
OG0002084	Ag049G4723500	XP_006404086.1
OG0002084	Ag004G0426100	XP_006393943.1
OG0002085	Ag004G0446300, Ag004G0446100, Ag004G0446400, Ag004G0446000	XP_006394100.2
OG0002086	Ag022G2657400	XP_006399217.1
OG0002087	Ag004G0759200	XP_006404129.1
OG0002087	Ag004G0533100	XP_006394720.1
OG0002088	Ag004G0534200, Ag004G0534400	XP_024006822.1
OG0002089	Ag004G0570700	XP_006400613.1
OG0002090	Ag004G0606800	XP_006400802.1, XP_006419086.1
OG0002091	Ag004G0636800	XP_006400927.1
OG0002092	Ag004G0695900	XP_006401234.1
OG0002093	Ag004G0704400	XP_006401263.1
OG0002094	Ag004G0723800	XP_006413183.1, XP_024011879.1
OG0002095	Ag004G0744100	XP_006401471.1
OG0002096	Ag004G0752200	XP_006401517.1
OG0002096	Ag010G1005300	XP_006413116.1
OG0002097	Ag022G2642400	XP_006396483.1
OG0002097	Ag034G3678000	XP_006418268.1
OG0002098	Ag011G1154800, Ag011G1154900	XP_006412226.2, XP_024005760.1
OG0002098	Ag022G2644200	XP_006396490.1
OG0002099	Ag014G1931300	XP_006407461.1
OG0002099	Ag022G2706700	XP_006399036.1
OG0002100	Ag022G2785000	XP_006398642.1
OG0002100	Ag014G1887600	XP_006407717.1
OG0002101	Ag014G1797000	XP_006408332.1
OG0002101	Ag022G2788600	XP_024012489.1, XP_006395895.2
OG0002102	Ag012G1310200	XP_006395474.1
OG0002102	Ag075G5289600	XP_006405419.1
OG0002103	Ag048G4558200	XP_024011799.1
OG0002103	Ag034G3880800	XP_006416935.1
OG0002104	Ag034G3888900	XP_006416884.1
OG0002104	Ag048G4568500	XP_024009748.1
OG0002105	Ag034G3899000	XP_006416841.1
OG0002105	Ag048G4582800	XP_024008897.1
OG0002106	Ag034G3902100	XP_024008757.1
OG0002106	Ag048G4590600	XP_024012471.1
OG0002108	Ag048G4591400	XP_006389916.1
OG0002108	Ag034G3902900	XP_006416811.1
OG0002109	Ag034G4015300, Ag034G4015400	XP_024008720.1
OG0002110	Ag048G4648200	XP_006390131.1
OG0002110	Ag034G4002900	XP_006416304.1
OG0002111	Ag034G3995900	XP_006416334.1
OG0002111	Ag048G4654100	XP_006390165.1
OG0002112	Ag032G3429500	XP_006392617.1
OG0002112	Ag014G1964800	XP_006407229.1
OG0002113	Ag032G3430800	XP_006392628.1
OG0002113	Ag014G1965300	XP_024015692.1
OG0002114	Ag014G1968700	XP_006407196.1
OG0002114	Ag032G3437800	XP_006392653.1
OG0002115	Ag067G5190400	XP_006391242.2, XP_024008049.1
OG0002115	Ag032G3474000	XP_006415799.1
OG0002116	Ag007G0888300	XP_024005118.1
OG0002116	Ag064G5102600	XP_006418832.1
OG0002117	Ag007G0897500	XP_024005665.1
OG0002117	Ag027G3015800	XP_024014927.1
OG0002118	Ag007G0899800	XP_006414699.1
OG0002118	Ag027G3021600	XP_006406092.1
OG0002119	Ag007G0915400	XP_006414559.1
OG0002119	Ag027G3044900	XP_006406209.1
OG0002120	Ag007G0916100	XP_024008102.1
OG0002120	Ag010G1005200	XP_006413117.2
OG0002121	Ag050G4782900	XP_024004730.1
OG0002121	Ag007G0918700	XP_024005487.1
OG0002122	Ag007G0922000	XP_006414485.1
OG0002122	Ag027G3058900	XP_024015554.1
OG0002123	Ag088G5432700, Ag014G2107500, Ag007G0931900	XP_006417953.1
OG0002124	Ag034G3925100	XP_006416693.1
OG0002124	Ag078G5326700	XP_006390622.1
OG0002125	Ag042G4431500	XP_006408903.1
OG0002126	Ag014G1973000	XP_006395348.1
OG0002127	Ag012G1309200, Ag012G1309100	XP_006395467.1
OG0002128	Ag006G0825000	XP_006398242.1
OG0002128	Ag050G4756900	XP_006414023.1
OG0002129	Ag001G0059600	XP_006393048.1
OG0002129	Ag014G2173000, Ag027G3068800	XP_006406322.1
OG0002130	Ag018G2468900, Ag014G2089600, Ag014G2019400	XP_006406932.1
OG0002130	Ag001G0082700	XP_006392894.1
OG0002131	Ag023G2823500	XP_024003728.1
OG0002132	Ag008G0954800, Ag031G3409600	XP_006395289.1
OG0002133	Ag033G3487300, Ag077G5316300	XP_006413530.1
OG0002134	Ag011G1154300	XP_006412228.1
OG0002134	Ag044G4485800	XP_006409530.1
OG0002135	Ag044G4494500	XP_006409418.1
OG0002136	Ag033G3584900	XP_006396985.1
OG0002137	Ag033G3482600, Ag052G4840700	XP_006413505.1, XP_006396971.1
OG0002138	Ag011G1175000	XP_006412470.1
OG0002138	Ag033G3510000	XP_006392335.1, XP_006392345.1
OG0002139	Ag033G3515100	XP_006405173.1, XP_006405171.1, XP_006405168.2, XP_006405179.2, XP_006405176.1, XP_006405175.2, XP_024014014.1, XP_006405166.1, XP_006405169.1, XP_006413629.1, XP_006413632.1, XP_006413633.2
OG0002140	Ag011G1188000	XP_006414762.1
OG0002141	Ag033G3559500, Ag033G3560000	XP_006413917.1
OG0002142	Ag033G3581000	XP_006413875.1
OG0002143	Ag033G3598200	XP_006413825.1
OG0002143	Ag016G2376900	XP_006396597.2
OG0002144	Ag026G2982600, Ag028G3079400	XP_006397184.1
OG0002144	Ag015G2257700	XP_024010623.1
OG0002145	Ag003G0282900	XP_006397967.1
OG0002146	Ag003G0306500	XP_006397833.2
OG0002146	Ag031G3202500	XP_024013022.1
OG0002147	Ag031G3204900	XP_006402470.1
OG0002147	Ag003G0310300	XP_006397801.1
OG0002148	Ag031G3214900	XP_006402530.1
OG0002148	Ag003G0321400	XP_006397729.1
OG0002149	Ag031G3224400	XP_006402599.1
OG0002150	Ag003G0397800	XP_024016768.1, XP_006411466.1
OG0002151	Ag039G4186100	XP_006411373.1
OG0002151	Ag031G3310600	XP_006402940.1
OG0002152	Ag031G3314000	XP_006402954.1
OG0002152	Ag039G4183900	XP_024003946.1
OG0002153	Ag031G3320800	XP_006402987.1
OG0002153	Ag039G4193800	XP_006411346.1
OG0002154	Ag039G4273200, Ag039G4273400	XP_024003704.1
OG0002155	Ag039G4320900	XP_006410892.1
OG0002155	Ag031G3392200	XP_006403699.1
OG0002156	Ag020G2568800	XP_006401692.1
OG0002156	Ag010G1014500	XP_006413042.1
OG0002157	Ag014G2042800	XP_006406797.2
OG0002157	Ag025G2905100, Ag053G4871000	XP_006414392.1
OG0002158	Ag095G5472100, Ag064G5115600	XP_006418746.1
OG0002159	Ag067G5185100	XP_024013370.1, XP_006404410.1
OG0002160	Ag067G5190000	XP_006391250.1
OG0002161	Ag067G5197700	XP_006391189.1, XP_006415832.1
OG0002162	Ag042G4399600	XP_006409120.1
OG0002162	Ag068G5215600	XP_006412718.1
OG0002163	Ag039G4181300, Ag039G4181200	XP_006411392.1
OG0002163	Ag003G0416500	XP_006411393.1
OG0002165	Ag039G4311100	XP_006410932.2
OG0002166	Ag016G2320900, Ag037G4131400, Ag066G5152100	XP_006393453.2, XP_024006476.1, XP_006398413.1, XP_006398411.1
OG0002167	Ag015G2178900	XP_006404565.1
OG0002167	Ag011G1035700	XP_006411681.1
OG0002168	Ag015G2181500	XP_006404587.1
OG0002168	Ag011G1040500	XP_006411705.1
OG0002169	Ag011G1041000	XP_006411710.1
OG0002169	Ag015G2182000	XP_024014060.1
OG0002170	Ag015G2189600	XP_024014204.1
OG0002170	Ag015G2186400	XP_024014173.1
OG0002171	Ag021G2602700	XP_024010154.1, XP_006397079.1
OG0002172	Ag038G4177500	XP_006395005.1
OG0002172	Ag014G1826000	XP_006408134.1
OG0002173	Ag034G3770300, Ag034G3692300, Ag034G3693000, Ag088G5429300	XP_024006361.1
OG0002174	Ag003G0316800	XP_024010836.1
OG0002174	Ag034G3654100	XP_006418462.1
OG0002175	Ag003G0407500, Ag003G0407400, Ag025G2972300, Ag003G0406700	XP_024007347.1, XP_024004686.1
OG0002176	Ag014G1841300	XP_024014835.1
OG0002177	Ag014G1863200	XP_024015614.1, XP_006395101.1
OG0002178	Ag014G1866400	XP_006407862.1
OG0002179	Ag014G1882400	XP_006407756.1
OG0002179	Ag014G1882200	XP_006407757.1
OG0002180	Ag014G1944900	XP_006407365.1
OG0002181	Ag025G2926800	XP_006393464.1
OG0002181	Ag014G2058300	XP_006406729.1
OG0002182	Ag014G2074300	XP_006406642.1
OG0002182	Ag025G2941900	XP_024006039.1
OG0002183	Ag014G2084000	XP_006406608.1
OG0002184	Ag014G2117400	XP_006406513.1
OG0002185	Ag061G5019800	XP_006405598.1
OG0002186	Ag027G3035300	XP_006406152.1
OG0002187	Ag036G4115200	XP_024010596.1
OG0002188	Ag034G3762600	XP_006417626.1
OG0002188	Ag036G4123400, Ag002G0275100	XP_006392480.1
OG0002189	Ag017G2411300	XP_006403811.1, XP_006410756.1
OG0002190	Ag017G2423200	XP_006403879.1
OG0002191	Ag034G3716300	XP_006418010.1, XP_006410325.1
OG0002192	Ag034G3786300, Ag034G3785900, Ag034G3785600, Ag034G3786200	XP_006417477.1
OG0002193	Ag034G3787400	XP_006417471.1
OG0002194	Ag034G3788300	XP_006417463.1
OG0002195	Ag002G0221700	XP_006392095.1
OG0002195	Ag034G3797800	XP_024008658.1
OG0002196	Ag002G0171800	XP_024015584.1
OG0002196	Ag034G3822400	XP_006417247.1
OG0002197	Ag034G3877300	XP_006416949.1
OG0002198	Ag034G4032900	XP_024008753.1
OG0002198	Ag034G4051000	XP_006390811.1
OG0002199	Ag034G4051700	XP_006390814.1
OG0002199	Ag034G4034100	XP_006416130.1
OG0002200	Ag034G4049300	XP_006390799.1
OG0002201	Ag002G0177000	XP_006391852.1
OG0002203	Ag065G5121800	XP_024004609.1, XP_024016079.1
OG0002205	Ag025G2914900, Ag025G2914800	XP_006391322.1
OG0002206	Ag072G5254300	XP_006390366.1, XP_024008473.1
OG0002207	Ag011G1045000	XP_024014226.1, XP_006405782.1, XP_006411739.1
OG0002208	Ag011G1078100	XP_006411887.2
OG0002209	Ag011G1153700, Ag011G1152500, Ag011G1153200, Ag011G1217700	XP_024004415.1, XP_006412298.1
OG0002210	Ag011G1158800	XP_006412248.1
OG0002211	Ag064G5105200	XP_006418829.1
OG0002212	Ag018G2484900	XP_006415770.1
OG0002212	Ag018G2485300	XP_006415773.1
OG0002213	Ag010G1003800	XP_006413133.1, XP_006401493.1
OG0002221	Ag013G1340900, Ag074G5278000	XP_006410684.1, XP_006409615.1
OG0002222	Ag013G1356700, Ag019G2547100	XP_006405567.1
OG0002223	Ag013G1363300	XP_006400286.1
OG0002223	Ag014G1799200	XP_006408313.1
OG0002225	Ag013G1441600	XP_024012675.1
OG0002225	Ag031G3154500	XP_006408522.1
OG0002226	Ag013G1458300, Ag013G1458900	XP_006399883.1
OG0002227	Ag013G1591000	XP_024015823.1
OG0002227	Ag034G3756000	XP_006417691.1
OG0002228	Ag013G1609900	XP_006409906.1
OG0002228	Ag034G3746700	XP_006417779.1
OG0002229	Ag013G1656100	XP_006410331.1
OG0002229	Ag034G3716000	XP_006418013.1
OG0002230	Ag034G3697000	XP_006409101.1, XP_006418139.1
OG0002230	Ag013G1678300	XP_006403234.1
OG0002231	Ag034G3695700	XP_006418152.1
OG0002231	Ag013G1682400	XP_006403195.1
OG0002232	Ag013G1689700	XP_024013289.1
OG0002233	Ag034G3687400, Ag034G3687700	XP_006418558.1
OG0002234	Ag013G1692300	XP_006413336.1, XP_024011838.1
OG0002235	Ag013G1693600	XP_006413328.1
OG0002235	Ag013G1746500	XP_006415455.1
OG0002237	Ag013G1727600	XP_006415608.1, XP_024003706.1
OG0002239	Ag013G1751400	XP_006415421.1
OG0002240	Ag013G1758300	XP_006415332.1
OG0002241	Ag013G1767700	XP_006415206.1
OG0002241	Ag023G2837200	XP_006410697.1
OG0002242	Ag004G0421400	XP_006393906.1
OG0002242	Ag008G0956000	XP_006404041.1
OG0002243	Ag022G2657800	XP_006399214.1
OG0002243	Ag004G0492400, Ag048G4624000	XP_006394471.1
OG0002244	Ag004G0508700	XP_006394561.2
OG0002245	Ag003G0334900	XP_006397626.1, XP_006391344.1
OG0002246	Ag003G0411400, Ag025G2962500, Ag004G0571600, Ag004G0571200	XP_006400619.1
OG0002247	Ag004G0575200, Ag004G0575000	XP_006400645.1, XP_006419135.1
OG0002248	Ag004G0577900	XP_006414974.1
OG0002249	Ag004G0634600	XP_006400923.1
OG0002249	Ag036G4088200	XP_006418948.1
OG0002250	Ag031G3156800	XP_006408499.1
OG0002251	Ag004G0682800	XP_006401191.1
OG0002252	Ag004G0711200	XP_006401300.1
OG0002253	Ag052G4843100, Ag033G3481100, Ag004G0754600	XP_006401534.1, XP_006413110.1
OG0002254	Ag034G3677700	XP_006418270.1
OG0002255	Ag033G3625300, Ag022G2676100, Ag022G2676400	XP_006413718.1
OG0002256	Ag014G1931700	XP_006407457.1
OG0002256	Ag022G2705800	XP_006399041.1
OG0002257	Ag014G1925000	XP_024015337.1
OG0002257	Ag022G2715400	XP_006398998.1
OG0002258	Ag039G4280200	XP_006411059.2
OG0002258	Ag022G2750700	XP_024012515.1
OG0002259	Ag022G2765800	XP_024012508.1
OG0002261	Ag075G5289400	XP_006405420.2
OG0002261	Ag012G1309800	XP_006395472.1
OG0002262	Ag048G4561800	XP_006389762.1
OG0002263	Ag048G4563400	XP_006389778.1
OG0002263	Ag034G3884500	XP_006416899.1
OG0002264	Ag048G4574000	XP_006389828.1
OG0002264	Ag034G3892900	XP_006416868.1
OG0002265	Ag048G4620900	XP_006390029.1
OG0002265	Ag034G4015700	XP_006416223.1
OG0002266	Ag048G4629200	XP_006390060.1
OG0002266	Ag034G4013200	XP_006416241.1
OG0002267	Ag048G4650100	XP_024007309.1
OG0002267	Ag034G4000600	XP_006416317.1
OG0002268	Ag048G4675400	XP_006390224.1
OG0002269	Ag048G4707300	XP_006390300.1
OG0002269	Ag034G3967100	XP_006416466.1
OG0002270	Ag034G3965900	XP_006416480.2
OG0002270	Ag048G4709100	XP_006390311.1
OG0002271	Ag031G3230100	XP_006402628.1
OG0002271	Ag032G3429300	XP_006392615.1
OG0002272	Ag014G1965400	XP_024014918.1
OG0002272	Ag032G3431000	XP_024006035.1
OG0002273	Ag014G1968000	XP_006407208.1
OG0002273	Ag032G3437100, Ag001G0019000	XP_006392644.1
OG0002274	Ag007G0897200	XP_024004714.1
OG0002275	Ag007G0898800	XP_006414708.1
OG0002275	Ag007G0898600	XP_024005476.1
OG0002276	Ag078G5344300	XP_006390561.1
OG0002276	Ag034G3935000	XP_006416654.1
OG0002277	Ag056G4946100	XP_006391056.1
OG0002278	Ag045G4505400	XP_006412958.1
OG0002279	Ag045G4514400	XP_024004412.1
OG0002279	Ag088G5433700	XP_024016004.1
OG0002280	Ag033G3590800, Ag012G1300300	XP_006395413.1
OG0002281	Ag012G1307700	XP_024006691.1
OG0002282	Ag034G3843800	XP_006417120.1
OG0002282	Ag012G1330000	XP_006395602.1
OG0002283	Ag014G2129400	XP_006406485.1
OG0002283	Ag001G0012600	XP_006393204.1
OG0002284	Ag001G0075400	XP_006392939.1
OG0002284	Ag014G2026500	XP_006406878.1
OG0002285	Ag023G2817400	XP_006410578.1
OG0002285	Ag023G2817500	XP_006410579.1
OG0002286	Ag023G2842200, Ag039G4297600, Ag039G4309000, Ag039G4309300, Ag066G5129300, Ag066G5129600, Ag023G2842100	XP_006410716.2
OG0002287	Ag031G3141000	XP_006414324.1
OG0002287	Ag023G2845100	XP_006410740.1
OG0002288	Ag031G3391400	XP_006398363.2
OG0002288	Ag050G4786100	XP_006414172.1
OG0002289	Ag050G4798000	XP_006414240.1
OG0002289	Ag016G2330600	XP_024011041.1
OG0002290	Ag014G2019200, Ag008G0949000, Ag014G2019300	XP_024015273.1
OG0002291	Ag008G0951400	XP_024013581.1
OG0002292	Ag008G0960900	XP_006404051.1, XP_006404053.1
OG0002293	Ag077G5324000, Ag033G3495400	XP_006413562.1
OG0002293	Ag051G4818600	XP_006401990.1
OG0002294	Ag016G2345000	XP_006398091.1
OG0002294	Ag033G3572300	XP_006413894.1
OG0002295	Ag028G3077300, Ag026G2984200	XP_024010059.1
OG0002295	Ag034G3867800	XP_006416989.1
OG0002296	Ag031G3143800	XP_006410738.1
OG0002297	Ag031G3174000	XP_006402313.2
OG0002298	Ag003G0314200	XP_024010708.1
OG0002298	Ag031G3211000	XP_006402503.1
OG0002299	Ag031G3302000	XP_006396062.1, XP_006402898.1
OG0002299	Ag003G0411000	XP_006411411.1
OG0002301	Ag039G4216800	XP_006411267.1
OG0002301	Ag031G3331000	XP_006403038.1
OG0002302	Ag039G4241200	XP_006411177.1
OG0002302	Ag031G3347100	XP_006403472.1
OG0002303	Ag031G3357900	XP_024013503.1
OG0002304	Ag053G4873300, Ag053G4873400, Ag025G2903000, Ag025G2903200	XP_006416009.1
OG0002305	Ag011G1030800	XP_006411649.1
OG0002305	Ag067G5196700	XP_006391195.1
OG0002306	Ag066G5137700	XP_006396724.1
OG0002307	Ag015G2184100	XP_024014305.1
OG0002307	Ag011G1043600	XP_024005293.1
OG0002308	Ag011G1060700	XP_006411799.1
OG0002308	Ag015G2191500	XP_006404691.1
OG0002309	Ag015G2253200	XP_024006702.1
OG0002310	Ag021G2604400	XP_006397057.1
OG0002311	Ag003G0415000	XP_006402474.1
OG0002312	Ag037G4130700, Ag016G2322100	XP_006398416.1
OG0002314	Ag014G1900100, Ag014G1900000	XP_006395264.1
OG0002315	Ag014G2063000	XP_006406708.1
OG0002316	Ag025G2935600	XP_006393408.1
OG0002316	Ag014G2065000	XP_006406694.1
OG0002317	Ag014G2067600	XP_006406684.1
OG0002318	Ag014G2079900	XP_006406619.1
OG0002318	Ag025G2944100	XP_006393359.1
OG0002319	Ag014G2131900	XP_024009372.1
OG0002320	Ag034G3654500	XP_006418459.1, XP_006418458.1
OG0002321	Ag034G3655000	XP_024009079.1
OG0002321	Ag019G2529300	XP_006396266.1
OG0002322	Ag019G2532600	XP_006396244.2
OG0002322	Ag034G3655700	XP_006418447.1
OG0002323	Ag034G3670800	XP_006418332.1
OG0002324	Ag034G3742700, Ag034G3742500	XP_006417799.1, XP_024008212.1
OG0002325	Ag034G3761700	XP_024008309.1
OG0002326	Ag034G3786700	XP_006417476.1
OG0002326	Ag002G0249500	XP_006392245.1
OG0002327	Ag034G3865700	XP_006417001.1
OG0002328	Ag034G3899600	XP_006416840.1
OG0002329	Ag034G3900700	XP_006416829.2, XP_006389880.1
OG0002330	Ag034G3924300	XP_006416699.1
OG0002330	Ag018G2436500	XP_006390636.1
OG0002332	Ag034G3953200	XP_006416566.1
OG0002333	Ag034G4022700	XP_006416190.1
OG0002334	Ag018G2462100	XP_006416048.1
OG0002334	Ag034G4066400	XP_006390900.1
OG0002335	Ag018G2467900	XP_006416011.1
OG0002335	Ag034G4072400	XP_006390935.1
OG0002336	Ag002G0187700	XP_006391911.1
OG0002337	Ag002G0245800	XP_006392213.1, XP_024015920.1
OG0002339	Ag011G1126900	XP_006412123.1
OG0002340	Ag011G1147900	XP_006412194.1
OG0002341	Ag011G1203200	XP_006412338.1
OG0002341	Ag011G1203500	XP_006412337.1
OG0002342	Ag011G1220400	XP_006412283.1
OG0002343	Ag011G1248200	XP_006412576.1
OG0002344	Ag011G1248300	XP_006412579.1
OG0002345	Ag011G1266100	XP_006404951.2, XP_006412640.1
OG0002346	Ag010G1002600	XP_006413156.1
OG0002352	Ag046G4528400, Ag047G4539200	XP_024004438.1
OG0002353	Ag013G1364900	XP_006400276.1
OG0002353	Ag014G1798400	XP_006408319.1
OG0002354	Ag013G1372100	XP_006400243.1
OG0002354	Ag014G1796200	XP_006408340.1
OG0002355	Ag013G1372200	XP_006400242.1
OG0002356	Ag013G1382800	XP_006400203.1
OG0002357	Ag013G1401700	XP_006400120.1, XP_024012530.1
OG0002357	Ag022G2740100	XP_006417752.1
OG0002358	Ag014G1777500	XP_006408441.1
OG0002358	Ag013G1410700	XP_006400080.1
OG0002359	Ag013G1416700	XP_006400052.1
OG0002359	Ag014G1774200	XP_006408464.1
OG0002360	Ag013G1478000	XP_006415786.1
OG0002361	Ag004G0538500	XP_006394759.1
OG0002361	Ag013G1515000	XP_006399588.1
OG0002362	Ag004G0447100	XP_006394104.1
OG0002362	Ag013G1535900	XP_006399478.1
OG0002363	Ag013G1551300	XP_006399366.1
OG0002363	Ag004G0465200	XP_006394252.1
OG0002364	Ag004G0516800	XP_024007398.1
OG0002364	Ag013G1553600	XP_006399348.1
OG0002365	Ag013G1562800	XP_024012720.1, XP_006399283.1
OG0002367	Ag013G1615200, Ag013G1615100	XP_006409969.1
OG0002368	Ag034G3709300	XP_006418058.1
OG0002368	Ag013G1662000, Ag013G1662200	XP_006410376.1
OG0002369	Ag013G1681700	XP_006403206.1
OG0002369	Ag034G3695900	XP_024008437.1
OG0002370	Ag013G1684300	XP_024013264.1
OG0002370	Ag034G3695100	XP_006418159.1
OG0002371	Ag013G1689100	XP_006403128.1
OG0002372	Ag013G1700200	XP_006413282.1
OG0002372	Ag013G1700000	XP_006413284.1
OG0002375	Ag062G5063900	XP_024006830.1
OG0002376	Ag004G0504700	XP_006394541.1
OG0002377	Ag004G0582200	XP_006400679.1
OG0002378	Ag004G0590700	XP_006404476.1, XP_006400733.1
OG0002379	Ag004G0651100	XP_006418853.1, XP_006400995.1
OG0002380	Ag011G1251800	XP_006412586.1
