Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0001049	Ag032G3454600	g36667, g11243
OG0001050	Ag032G3469200	g24719, g25061, g25043, g25034, g25068, g25041, g25066, g25048, g36889
OG0001052	Ag050G4767600, Ag058G4971200, Ag006G0811500	g24176, g17469
OG0001053	Ag014G2018700	g12118
OG0001054	Ag044G4496800	g6121
OG0001054	Ag011G1142300	g23035
OG0001055	Ag039G4307500	g1972
OG0001055	Ag031G3274700	g2938
OG0001056	Ag031G3343100	g2194
OG0001056	Ag039G4233600	g37327, g51789
OG0001057	Ag029G3108200	g11661, g6390
OG0001058	Ag010G1005500	g17104, g23657
OG0001058	Ag042G4416100	g5968
OG0001059	Ag014G1941700	g13128, g12299
OG0001060	Ag018G2442000	g44609, g45995
OG0001061	Ag002G0157700, Ag014G1844600, Ag027G3026600, Ag085G5418100, Ag014G1844000	g47040, g44040
OG0001062	Ag014G2052400, Ag014G2052300	g6955
OG0001063	Ag027G3052600	g11856
OG0001063	Ag027G3052700	g11857
OG0001064	Ag036G4087100	g44989
OG0001065	Ag019G2544600	g25341
OG0001065	Ag034G3652300	g37594, g49295
OG0001066	Ag034G3855300	g25931, g31501
OG0001066	Ag034G3855100	g31500
OG0001067	Ag034G4060100	g50285, g44694
OG0001068	Ag002G0126600	g39103, g21055
OG0001068	Ag011G1214500, Ag025G2935200	g33731
OG0001069	Ag025G2952500, Ag002G0194200	g38261
OG0001069	Ag002G0195500	g40938
OG0001070	Ag016G2353200	g40496
OG0001070	Ag016G2351900	g40498
OG0001071	Ag025G2965400, Ag025G2965300	g54120, g54121
OG0001076	Ag014G2105400, Ag014G2107000	g13268
OG0001076	Ag013G1342400	g18040
OG0001078	Ag013G1573500	g25495
OG0001079	Ag031G3367600, Ag004G0591100	g19149
OG0001081	Ag048G4703600	g46220
OG0001081	Ag034G3969000	g50100
OG0001082	Ag033G3597200	g49717
OG0001083	Ag020G2566700, Ag032G3446600, Ag032G3449200	g51302
OG0001085	Ag050G4765900	g24168
OG0001086	Ag007G0889100	g17809
OG0001086	Ag064G5101900	g6503
OG0001087	Ag014G2040300	g6997
OG0001088	Ag063G5072500, Ag002G0118600, Ag002G0117900, Ag002G0118900, Ag063G5072200	g50944
OG0001088	Ag033G3602600, Ag033G3602200, Ag033G3602700	g38442
OG0001090	Ag012G1319200, Ag002G0218400	g10542, g16608
OG0001091	Ag057G4951300, Ag034G4074200	g27567
OG0001092	Ag006G0836700	g11001
OG0001094	Ag014G2019700	g12110, g7061, g13245
OG0001094	Ag001G0082100	g36579
OG0001095	Ag050G4777400	g17489, g17488
OG0001096	Ag014G1985200, Ag014G1984400, Ag014G1983800, Ag014G1983100, Ag014G1985700, Ag014G1985400, Ag014G1985300, Ag033G3524000, Ag033G3523900, Ag034G3775200	g31204, g49695, g27093
OG0001096	Ag002G0263700	g41079
OG0001098	Ag039G4318100	g38065, g51631
OG0001098	Ag031G3391000	g2349, g19195
OG0001099	Ag029G3094400	g11711
OG0001100	Ag024G2873100, Ag014G2109500	g25870
OG0001101	Ag039G4191000	g51963
OG0001102	Ag066G5151700, Ag066G5151500	g40451
OG0001103	Ag038G4159400	g4833
OG0001103	Ag014G1843700	g12903, g12524
OG0001104	Ag014G1829300	g7717
OG0001104	Ag014G1826500	g7727
OG0001105	Ag014G1858000	g7634
OG0001106	Ag014G1912700	g12371, g12372, g7430
OG0001107	Ag025G2949500	g54107
OG0001107	Ag014G2091900	g6862
OG0001108	Ag034G3816300, Ag025G2923500, Ag016G2350900, Ag025G2919800	g43687, g43860
OG0001109	Ag034G3874000	g31560, g49925, g49923, g49924
OG0001111	Ag025G2932200	g36304
OG0001112	Ag011G1114000	g47940
OG0001120	Ag013G1665500	g51295
OG0001120	Ag004G0742100, Ag013G1395600, Ag011G1266900	g39786
OG0001121	Ag013G1466600, Ag013G1466500	g5271, g29355, g45622, g5272
OG0001122	Ag004G0434200, Ag004G0433800	g144
OG0001123	Ag013G1524200	g45539, g29498
OG0001123	Ag004G0436400	g9715, g151
OG0001124	Ag013G1614700, Ag013G1614900	g51124, g51128, g37871
OG0001125	Ag013G1671200	g51323
OG0001127	Ag013G1724200, Ag013G1724300	g27668, g27669
OG0001128	Ag067G5202300, Ag013G1749700, Ag013G1749100	g44848
OG0001129	Ag013G1758600	g45025, g32527, g51533
OG0001130	Ag004G0554600	g652
OG0001131	Ag010G1003700	g17111, g47606
OG0001131	Ag004G0745900	g1001
OG0001132	Ag014G1914500	g12368
OG0001132	Ag022G2731800	g5680
OG0001133	Ag022G2745300	g29819
OG0001134	Ag014G1902800, Ag022G2757200	g5744, g45348
OG0001136	Ag075G5302900	g16772
OG0001136	Ag014G2017000	g32737, g52865
OG0001137	Ag033G3646900	g13042, g45188, g2455
OG0001137	Ag048G4580800	g44303
OG0001138	Ag048G4590700	g44329
OG0001139	Ag048G4596300	g46483
OG0001140	Ag048G4654300	g44389
OG0001140	Ag048G4654600	g44390
OG0001141	Ag048G4705700	g10732
OG0001141	Ag034G3866300	g31536
OG0001142	Ag048G4707100	g27544
OG0001142	Ag034G4055400	g45881
OG0001143	Ag034G3965100, Ag034G3965000	g31862, g50091
OG0001143	Ag048G4714300	g46192
OG0001144	Ag032G3432800	g36717
OG0001144	Ag014G1967200	g7236
OG0001145	Ag034G3934300	g50019, g31737
OG0001146	Ag088G5438900	g13849, g51025
OG0001146	Ag045G4507200	g47674
OG0001148	Ag012G1279200	g10319
OG0001148	Ag016G2396600, Ag061G5028600	g46920
OG0001150	Ag031G3203800	g1835
OG0001150	Ag003G0307900	g37654
OG0001151	Ag003G0327000	g52233, g37585
OG0001151	Ag031G3219400	g1906
OG0001152	Ag003G0363300, Ag031G3240900	g2026, g18884
OG0001153	Ag039G4200000	g51912
OG0001154	Ag015G2184200	g50876
OG0001155	Ag015G2239600	g24935
OG0001157	Ag003G0300000	g37691
OG0001157	Ag003G0300100	g37690
OG0001157	Ag003G0300200	g37689
OG0001158	Ag003G0406000, Ag003G0406100	g19543
OG0001160	Ag060G5016000	g29034, g4934, g41480
OG0001161	Ag034G3843400	g31457
OG0001161	Ag014G1814100	g12610
OG0001162	Ag034G3820900	g31371, g49813
OG0001162	Ag002G0175500	g44235
OG0001163	Ag034G3857500	g27261
OG0001163	Ag034G3857600, Ag034G3858200	g31511, g2886
OG0001164	Ag034G4011600	g27506, g32015
OG0001166	Ag025G2943800	g36357
OG0001168	Ag011G1149200	g47885, g23067
OG0001168	Ag011G1149100	g18215
OG0001169	Ag011G1198400	g23182, g18153
OG0001169	Ag011G1198000, Ag011G1197500	g6220
OG0001174	Ag030G3129500, Ag004G0748500, Ag047G4548300, Ag046G4535800	g40387, g25674
OG0001174	Ag033G3508400	g47447, g23931
OG0001175	Ag013G1405200	g29218
OG0001175	Ag014G1780400	g12687
OG0001176	Ag014G1778500	g7885
OG0001176	Ag013G1406300	g29235
OG0001177	Ag013G1489100	g5323, g45586
OG0001177	Ag004G0554000	g41427, g650
OG0001178	Ag013G1534300, Ag004G0446900	g29536
OG0001179	Ag004G0451100, Ag014G2033700, Ag019G2526500	g220
OG0001179	Ag006G0817800, Ag013G1540300	g9755
OG0001180	Ag014G1795200, Ag078G5326500, Ag013G1652900, Ag013G1652800, Ag013G1652700	g51265
OG0001182	Ag013G1707500	g36180
OG0001183	Ag013G1730400, Ag013G1730200	g32401
OG0001184	Ag023G2842500	g51531
OG0001184	Ag013G1762800	g50616
OG0001185	Ag004G0431100	g123
OG0001186	Ag004G0517600	g499
OG0001186	Ag004G0775800	g19430
OG0001189	Ag067G5182700	g18038
OG0001189	Ag004G0556400	g658
OG0001190	Ag010G1012400	g17081
OG0001190	Ag020G2559200, Ag004G0779000	g28452
OG0001191	Ag011G1085400, Ag004G0779900, Ag020G2558200	g39433, g28457
OG0001192	Ag048G4677000	g46253
OG0001193	Ag032G3420800	g27975, g54383
OG0001193	Ag014G1956400	g10361, g7278
OG0001194	Ag078G5392100, Ag034G3955200	g46159, g44509
OG0001195	Ag012G1298100	g10463, g13569
OG0001197	Ag014G1959000	g12253
OG0001197	Ag014G1959500, Ag001G0080100	g7266
OG0001199	Ag050G4790100	g47242
OG0001199	Ag016G2309900	g40650
OG0001200	Ag050G4796900, Ag050G4796800	g47209, g47208, g47207
OG0001201	Ag033G3528500	g23966
OG0001201	Ag014G1776100, Ag011G1170300	g28050
OG0001201	Ag066G5139800	g40427
OG0001202	Ag031G3143900	g24309
OG0001203	Ag017G2435000	g2491, g19321
OG0001203	Ag031G3163500	g19632
OG0001204	Ag003G0398400, Ag031G3210800, Ag002G0094100	g18690, g11168
OG0001204	Ag003G0314100	g52282, g37630
OG0001205	Ag003G0348000, Ag031G3231900	g18874
OG0001206	Ag031G3247500, Ag042G4421400, Ag031G3247600, Ag031G3247700, Ag031G3248900, Ag031G3351400, Ag031G3247900, Ag031G3249000, Ag031G3352600, Ag031G3352100, Ag031G3353100, Ag031G3248200, Ag031G3248000	g18904
OG0001207	Ag031G3282300	g2037
OG0001207	Ag003G0391100	g38182
OG0001208	Ag003G0397600	g52024
OG0001208	Ag031G3283700	g2044
OG0001209	Ag031G3286600	g2054
OG0001210	Ag039G4318800	g37200
OG0001210	Ag031G3391300	g2350
OG0001211	Ag042G4428500	g13898
OG0001212	Ag039G4217400	g37353, g37347
OG0001212	Ag039G4227600	g51862
OG0001213	Ag014G1835700, Ag014G1835900, Ag014G1836100	g10918
OG0001214	Ag014G1861100	g12476
OG0001215	Ag014G1894100, Ag014G1866200	g13040
OG0001216	Ag014G2096500	g11987, g6854
OG0001216	Ag025G2967500	g13325
OG0001218	Ag052G4858400, Ag052G4858500, Ag052G4858300	g50700, g50698
OG0001220	Ag011G1261600, Ag024G2891000	g47772
OG0001221	Ag016G2331500	g40707
OG0001221	Ag016G2331400	g10864
OG0001222	Ag011G1107500	g13993, g22956
OG0001223	Ag018G2476900	g27586, g50357, g26757
OG0001231	Ag014G1796100	g12761
OG0001231	Ag013G1373300	g5005, g29153, g45745
OG0001232	Ag013G1429400	g45674
OG0001232	Ag048G4695100	g17976
OG0001233	Ag013G1498000	g23660
OG0001234	Ag013G1516000	g29474, g45552
OG0001235	Ag013G1552000	g29575
OG0001235	Ag004G0464400	g276
OG0001236	Ag014G1875000	g7578
OG0001236	Ag013G1571100	g25488
OG0001237	Ag022G2699100, Ag013G1615300	g51129
OG0001239	Ag001G0014700	g46917
OG0001239	Ag006G0803500, Ag058G4978900, Ag001G0001800	g39777, g46916
OG0001240	Ag034G3703500	g30901
OG0001240	Ag013G1666700, Ag013G1666800	g37930
OG0001241	Ag013G1667200	g39772
OG0001242	Ag013G1725400	g32372
OG0001243	Ag013G1755200	g10158
OG0001243	Ag033G3516700	g4717
OG0001244	Ag004G0428200	g9683
OG0001244	Ag049G4726800	g2601
OG0001245	Ag004G0462600	g9802
OG0001246	Ag067G5186400	g41690, g44903
OG0001247	Ag004G0492600	g9884
OG0001247	Ag022G2657300	g5551
OG0001248	Ag039G4231600, Ag004G0586000	g772
OG0001248	Ag051G4824400	g29397
OG0001249	Ag004G0667000	g28729, g1167
OG0001249	Ag022G2669500	g29646
OG0001250	Ag002G0132300, Ag002G0263100, Ag002G0263000	g41089, g41082, g41085
OG0001250	Ag068G5229500, Ag004G0759600, Ag002G0268000	g43986
OG0001251	Ag020G2559300, Ag004G0778900	g945
OG0001252	Ag022G2638800	g45235
OG0001252	Ag034G3675500	g25470
OG0001253	Ag022G2645800	g45219
OG0001253	Ag022G2644700, Ag022G2644500, Ag022G2645100, Ag038G4157200, Ag022G2644400	g25485
OG0001254	Ag014G1901300	g7476
OG0001254	Ag022G2762600	g29844, g5762
OG0001256	Ag048G4596200	g46484
OG0001256	Ag034G3907600	g31671
OG0001257	Ag048G4651700	g46314
OG0001258	Ag048G4712400, Ag048G4713900	g35970
OG0001258	Ag048G4713100	g44470
OG0001259	Ag048G4715600	g46190
OG0001260	Ag040G4336900	g13735, g6092
OG0001260	Ag011G1125100	g23002
OG0001261	Ag011G1115700	g47934
OG0001261	Ag040G4346000	g14007, g6051
OG0001262	Ag014G1964900	g7243, g13174, g12242
OG0001263	Ag031G3411000	g2407
OG0001263	Ag054G4884700	g38034
OG0001265	Ag027G3033300	g6574
OG0001265	Ag007G0908400	g11806
OG0001266	Ag078G5391300	g46154
OG0001267	Ag065G5123800	g34447
OG0001269	Ag006G0835500	g40545, g6267
OG0001269	Ag006G0836100, Ag006G0836000	g10998
OG0001271	Ag014G2143100	g13368
OG0001272	Ag001G0030000	g54171
OG0001272	Ag014G2143200, Ag027G3005100	g4807, g3849, g43217, g11942
OG0001273	Ag021G2614900	g47466
OG0001273	Ag033G3487800, Ag077G5316800	g23883
OG0001274	Ag034G3695200	g26925, g30860
OG0001275	Ag033G3510500, Ag024G2880400	g40831
OG0001276	Ag033G3544600, Ag033G3544400	g17315
OG0001276	Ag066G5151000	g25581
OG0001277	Ag066G5157900, Ag016G2402600	g40455
OG0001277	Ag033G3620300	g47399
OG0001278	Ag003G0313100	g37633
OG0001278	Ag031G3208900	g1864
OG0001279	Ag031G3232800	g1951, g18877
OG0001280	Ag003G0383000	g37451, g52057, g52065
OG0001280	Ag031G3265800	g1981, g18950
OG0001282	Ag031G3287100	g18972, g2132
OG0001282	Ag003G0394300	g52042, g11224
OG0001283	Ag014G1881100	g12991
OG0001284	Ag031G3340200	g2189
OG0001284	Ag039G4227000	g37332, g51812
OG0001286	Ag039G4323400	g51622
OG0001286	Ag031G3396100	g19204, g2368
OG0001287	Ag011G1102700	g22944
OG0001288	Ag015G2220100	g50995
OG0001288	Ag011G1255200	g23326, g16953
OG0001289	Ag003G0341000	g52171
OG0001290	Ag014G1873100	g12971
OG0001292	Ag014G2038800, Ag014G2038600, Ag014G2039300	g12075
OG0001292	Ag014G2038500, Ag014G2041300	g6974
OG0001293	Ag034G3688800, Ag034G3689000, Ag034G3688600	g47994
OG0001295	Ag034G3925000	g50005, g27373
OG0001295	Ag018G2435700	g46014
OG0001297	Ag019G2506700	g10382
OG0001303	Ag034G4040000, Ag034G4027200, Ag034G4030200, Ag034G4027500	g19568
OG0001304	Ag041G4372400	g53767
OG0001304	Ag030G3129700	g14858
OG0001304	Ag015G2202300, Ag011G1187900, Ag034G4036300	g37182
OG0001305	Ag034G3874500	g31562
OG0001305	Ag035G4077200, Ag074G5269800	g10777
OG0001306	Ag014G1775900	g7908, g12693
OG0001306	Ag013G1413200	g29244
OG0001307	Ag014G1772100, Ag014G1771900	g12713
OG0001307	Ag013G1423700	g5140
OG0001308	Ag013G1508800	g5384, g29454, g45563
OG0001309	Ag013G1559700	g29595, g45494
OG0001309	Ag004G0510900	g463
OG0001310	Ag034G3747900	g31093
OG0001310	Ag013G1606700	g40030
OG0001311	Ag034G3721100	g49518
OG0001311	Ag013G1649600	g51259
OG0001312	Ag023G2815700	g51425
OG0001312	Ag013G1728200	g50501, g32388
OG0001313	Ag013G1733000, Ag022G2678600	g16145, g47331
OG0001314	Ag034G3862500	g31524
OG0001314	Ag062G5052500	g10696
OG0001315	Ag034G3850800	g31481
OG0001315	Ag062G5063300	g10660
OG0001316	Ag004G0492100	g9882
OG0001316	Ag006G0816400	g50413
OG0001317	Ag004G0517900	g25597, g35964, g500
OG0001318	Ag004G0621400	g28813, g852
OG0001319	Ag004G0633900	g28762
OG0001319	Ag089G5448100	g2928
OG0001321	Ag004G0735800	g26842
OG0001323	Ag022G2683100	g29677
OG0001323	Ag014G1940400	g7352, g12310
OG0001324	Ag022G2690800, Ag022G2690500, Ag022G2690300	g29692
OG0001324	Ag014G1936900	g7373
OG0001325	Ag022G2692400	g29693
OG0001326	Ag022G2725200	g45412
OG0001326	Ag014G1919700	g7420
OG0001327	Ag024G2869200	g40826
OG0001328	Ag048G4594600, Ag048G4607900	g44348, g13976
OG0001329	Ag048G4641100	g46355
OG0001329	Ag034G4009400	g32006
OG0001330	Ag034G4005700, Ag034G4005800, Ag048G4645800	g27489
OG0001331	Ag032G3428800	g54312, g27980
OG0001331	Ag014G1963900	g7246
OG0001332	Ag032G3446900	g54341
OG0001332	Ag014G1978100	g7193
OG0001334	Ag007G0894700, Ag007G0894500, Ag007G0894900	g24550
OG0001334	Ag007G0893900	g24557
OG0001335	Ag027G3026700, Ag007G0902300	g13443
OG0001336	Ag007G0903500	g47050, g47064
OG0001337	Ag007G0908600	g47079
OG0001337	Ag027G3033500	g6577
OG0001338	Ag078G5337900	g46035
OG0001338	Ag034G3932100, Ag034G3931700	g50016, g31730
OG0001339	Ag034G3840700	g27219, g31446
OG0001340	Ag058G4970200, Ag006G0812600	g10967
OG0001340	Ag050G4766000	g24169
OG0001341	Ag006G0830500, Ag050G4750100, Ag050G4750600, Ag050G4751000, Ag050G4751200	g16731, g18396
OG0001342	Ag006G0833300	g10993
OG0001342	Ag050G4744900	g17436
OG0001343	Ag033G3645500	g47317
OG0001343	Ag006G0839400	g40540
OG0001344	Ag001G0057600	g36501
OG0001344	Ag023G2847400	g38012
OG0001345	Ag001G0081000	g36576
OG0001345	Ag014G2020700	g7060
OG0001346	Ag001G0087200	g12137
OG0001346	Ag014G2014200	g7075
OG0001347	Ag050G4753600	g47293
OG0001348	Ag008G0941500	g2517
OG0001348	Ag031G3160200	g25
OG0001349	Ag033G3484900, Ag052G4838500	g23876
OG0001350	Ag033G3512600	g47439, g23945
OG0001350	Ag021G2626500, Ag030G3125400	g25669
OG0001351	Ag033G3587700	g24045, g47350
OG0001353	Ag031G3179500	g11149, g18789
OG0001353	Ag003G0285400	g50827
OG0001355	Ag031G3225300	g1928, g18840, g42086
OG0001356	Ag031G3228900	g18858
OG0001357	Ag031G3260800	g18939, g1994
OG0001358	Ag031G3308700	g2067
OG0001358	Ag039G4182200	g37382
OG0001360	Ag039G4321100, Ag042G4414800	g27600
OG0001360	Ag061G5028500	g46728
OG0001361	Ag020G2571700	g28782
OG0001362	Ag081G5402700	g10242
OG0001363	Ag034G3800500, Ag034G3800700	g49766
OG0001365	Ag052G4852000	g50667
OG0001365	Ag021G2605300	g40320
OG0001366	Ag014G1834100	g12863, g12556
OG0001367	Ag088G5440700	g17939, g17937, g17938, g17936, g17942, g17941, g51028, g5896
OG0001368	Ag014G2074100	g47733
OG0001368	Ag003G0299500	g50799
OG0001370	Ag003G0404300, Ag003G0404400	g38173
OG0001371	Ag014G1813800	g7791, g12800
OG0001371	Ag060G5014200	g29039
OG0001372	Ag043G4432700, Ag014G1819300	g10167
OG0001373	Ag014G1920700	g12357
OG0001374	Ag014G1988100, Ag011G1176800	g46720, g46715
OG0001375	Ag014G2000200	g13227, g7141
OG0001376	Ag014G2006400	g13232
OG0001377	Ag025G2939000, Ag025G2936400	g28105
OG0001377	Ag014G2065100	g6921
OG0001378	Ag014G2167500	g11895, g6705
OG0001379	Ag034G3693200	g36494
OG0001379	Ag027G3006600, Ag064G5100400	g6511
OG0001380	Ag060G5013800	g41474
OG0001381	Ag034G3797900	g27133, g31288
OG0001382	Ag034G3864800	g27272
OG0001383	Ag034G4012100	g50221, g27507
OG0001384	Ag018G2455700	g32073
OG0001385	Ag011G1090000, Ag011G1089700, Ag011G1089800, Ag011G1089600	g50955
OG0001385	Ag011G1089500	g22883
OG0001386	Ag052G4858200	g50696, g50697
OG0001387	Ag011G1217100	g23148
OG0001396	Ag055G4910300	g17095
OG0001397	Ag006G0837000, Ag055G4911300	g959
OG0001398	Ag019G2497200	g25441
OG0001399	Ag014G1808100	g12792
OG0001399	Ag013G1344900	g4949, g41495, g29026
OG0001400	Ag013G1419800	g5130, g45688
OG0001401	Ag013G1486500	g5312
OG0001401	Ag004G0553600	g29114
OG0001402	Ag004G0540000	g585
OG0001403	Ag013G1537000	g5442
OG0001403	Ag004G0448200	g206
OG0001404	Ag013G1557600	g29591, g5508
OG0001404	Ag004G0512300	g472
OG0001405	Ag015G2186800, Ag013G1609200	g39988
OG0001405	Ag034G3746300	g49588, g31076
OG0001406	Ag001G0019100	g51184
OG0001406	Ag034G3737000	g31047
OG0001407	Ag013G1625400	g37889
OG0001407	Ag014G1771300	g7926
OG0001408	Ag013G1639300	g39891, g38172
OG0001409	Ag013G1640600	g39881
OG0001409	Ag034G3727700	g49546, g30998
OG0001410	Ag034G3710000, Ag034G3710100	g30917, g36607
OG0001411	Ag013G1711300	g53956
OG0001411	Ag023G2803600	g37042
OG0001412	Ag013G1732500	g50512
OG0001413	Ag013G1764500	g27768
OG0001414	Ag002G0137900	g2602
OG0001414	Ag004G0428400	g109
OG0001415	Ag004G0431000, Ag049G4731000	g11370, g2610
OG0001416	Ag004G0467400	g294
OG0001416	Ag004G0777100	g2698
OG0001417	Ag025G2950200	g1242
OG0001419	Ag004G0730500	g39359
OG0001419	Ag010G0991900	g23687
OG0001420	Ag022G2639500	g45243
OG0001421	Ag022G2721600, Ag022G2722000, Ag022G2721000, Ag022G2721300, Ag022G2722400, Ag022G2722300	g29751
OG0001422	Ag022G2790600	g5844
OG0001422	Ag014G1885500	g7528
OG0001423	Ag012G1305100	g10488
OG0001423	Ag075G5282000	g16835
OG0001424	Ag048G4679900	g3266, g10447, g22665
OG0001425	Ag011G1130000	g13727
OG0001425	Ag040G4335100	g6114
OG0001426	Ag014G1963500	g7249
OG0001426	Ag032G3427900	g54311
OG0001427	Ag014G1965100	g12241, g13175, g7242
OG0001428	Ag031G3404500	g11318, g2386, g19210
OG0001429	Ag010G1016600	g47647
OG0001429	Ag082G5405700	g41252
OG0001432	Ag057G4957600	g44727, g45813
OG0001433	Ag050G4764000	g47287
OG0001433	Ag006G0817900	g10970
OG0001434	Ag033G3643000	g24120
OG0001434	Ag006G0839700	g11008
OG0001435	Ag014G2148200	g13365
OG0001435	Ag001G0031400	g54175
OG0001436	Ag001G0080500	g13247
OG0001436	Ag014G2022400	g7051
OG0001437	Ag037G4139600, Ag016G2315500	g10909, g40671
OG0001437	Ag050G4793600	g47233
OG0001438	Ag050G4796500	g24262
OG0001438	Ag016G2326300, Ag037G4128300	g10884, g40692
OG0001439	Ag077G5315900, Ag033G3487100	g25734, g25735
OG0001440	Ag011G1126700	g47915
OG0001440	Ag044G4503300	g13722
OG0001441	Ag066G5138700	g40424
OG0001441	Ag033G3528400	g23965
OG0001442	Ag033G3543000	g47406, g23975
OG0001443	Ag033G3594300	g24038
OG0001444	Ag031G3156900	g17261
OG0001447	Ag031G3240400	g18882
OG0001447	Ag003G0362700	g38213
OG0001448	Ag015G2194200	g38481
OG0001448	Ag031G3249600	g22799, g18905
OG0001450	Ag003G0404100	g37416
OG0001450	Ag031G3294600	g2112
OG0001451	Ag003G0408700	g51997
OG0001451	Ag031G3302100	g2084
OG0001452	Ag031G3339400	g19071
OG0001452	Ag039G4225900	g51822
OG0001453	Ag031G3348700, Ag011G1054900	g18141
OG0001454	Ag039G4294200	g51683, g37238
OG0001454	Ag031G3380500	g2317
OG0001455	Ag039G4309400	g38074
OG0001456	Ag014G2042900	g12065
OG0001456	Ag053G4870100, Ag025G2906600	g24396
OG0001458	Ag042G4413600	g5970
OG0001459	Ag042G4416700	g13914
OG0001459	Ag065G5127400	g16998
OG0001460	Ag042G4424000, Ag065G5124400	g13804
OG0001462	Ag039G4282100	g51720, g43710
OG0001462	Ag039G4280500	g43709, g51721
OG0001463	Ag014G1943300	g7340
OG0001464	Ag030G3133300	g40403
OG0001465	Ag011G1037900	g18320
OG0001466	Ag015G2191200	g50894
OG0001466	Ag011G1060100	g22760
OG0001468	Ag011G1093200	g18258
OG0001468	Ag015G2201200	g38412
OG0001469	Ag015G2204500	g50980
OG0001469	Ag011G1264200	g23357
OG0001470	Ag052G4867900, Ag015G2266700	g27809, g32746
OG0001471	Ag038G4161400	g10118, g32990, g4810
OG0001472	Ag014G1838900	g7694, g12874
OG0001472	Ag038G4166100	g4796
OG0001473	Ag038G4166500	g4793
OG0001473	Ag014G1838600	g7697, g12547, g12871
OG0001474	Ag088G5435600	g5913
OG0001475	Ag003G0348900	g37528, g52159
OG0001476	Ag016G2327100, Ag037G4127200, Ag016G2327200, Ag037G4128200, Ag016G2326400	g40693
OG0001477	Ag014G1856700	g7644, g10183, g12485
OG0001479	Ag034G3784800	g31244
OG0001479	Ag002G0250700	g44080, g41049
OG0001480	Ag002G0168700	g40871
OG0001480	Ag034G3823000	g31381
OG0001481	Ag034G3898300	g49959
OG0001481	Ag034G3898100	g31637
OG0001482	Ag034G3930500, Ag034G3942600	g1456, g17218
OG0001483	Ag034G3984800	g50146
OG0001483	Ag011G1140500	g23030
OG0001484	Ag034G4032500	g27541
OG0001484	Ag034G4049500	g45907
OG0001485	Ag016G2357900	g40490
OG0001486	Ag011G1261800	g47771
OG0001487	Ag019G2488600	g50328, g50331
OG0001499	Ag067G5173100, Ag034G3973000, Ag093G5459000, Ag033G3498400	g41854
OG0001500	Ag013G1737300, Ag055G4903400	g27692, g50520
OG0001501	Ag014G1805800	g12623
OG0001501	Ag013G1353000	g4981, g28996
OG0001502	Ag014G1804100	g12626
OG0001502	Ag013G1356600	g41499
OG0001503	Ag013G1423600	g5139
