Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0002531	Ag047G4548500, Ag046G4536100, Ag046G4535900, Ag047G4548600, Ag046G4536400, Ag047G4548400, Ag046G4536300, Ag046G4536200, Ag047G4549100, Ag047G4548900, Ag047G4549200, Ag078G5387200, Ag078G5387100, Ag078G5387000, Ag078G5386900, Ag078G5387300, Ag011G1033100	XP_020872879.1
OG0002532	Ag055G4902200	XP_020880068.1
OG0002533	Ag055G4912800	XP_020880104.1
OG0002533	Ag004G0467800	XP_020882761.1
OG0002534	Ag055G4930200, Ag055G4923300	XP_020881046.1, XP_020881044.1
OG0002535	Ag074G5273800	XP_002876790.1
OG0002536	Ag014G1799100	XP_020888664.1
OG0002536	Ag013G1364100	XP_002871766.1
OG0002537	Ag013G1376200	XP_020889646.1, XP_020889645.1
OG0002538	Ag048G4682600, Ag048G4682700, Ag048G4683000, Ag048G4684900	XP_020891406.1
OG0002538	Ag013G1389300	XP_020878647.1
OG0002539	Ag013G1402900	XP_020876584.1
OG0002540	Ag013G1409400	XP_020876589.1
OG0002540	Ag014G1777900	XP_002882213.1
OG0002541	Ag013G1432000	XP_020877572.1
OG0002541	Ag031G3156100	XP_002882183.1
OG0002542	Ag013G1444900	XP_002873671.1
OG0002542	Ag031G3154000	XP_020888156.1
OG0002543	Ag039G4316000	XP_020880619.1
OG0002543	Ag013G1446400	XP_002879660.2
OG0002544	Ag013G1493900	XP_020876835.1, XP_020876158.1
OG0002545	Ag004G0453600	XP_020885073.1
OG0002545	Ag013G1543700	XP_020879187.1
OG0002546	Ag004G0461300	XP_020881770.1
OG0002546	Ag013G1548100	XP_002871364.1
OG0002547	Ag013G1571800	XP_020876401.1
OG0002547	Ag034G3682300	XP_002892157.1
OG0002548	Ag034G3685900	XP_002892166.1
OG0002548	Ag013G1576800	XP_002872787.1
OG0002549	Ag013G1611600	XP_020885600.1
OG0002550	Ag013G1622700	XP_020882797.1
OG0002550	Ag034G3738700	XP_002892391.1
OG0002551	Ag013G1638700	XP_002881133.1
OG0002551	Ag034G3729800	XP_002889613.1
OG0002552	Ag013G1662300	XP_002879388.1
OG0002552	Ag034G3709400	XP_002892271.1
OG0002553	Ag013G1673100	XP_020883271.1
OG0002553	Ag034G3700300	XP_020870370.1
OG0002554	Ag034G3694900	XP_020867549.1
OG0002554	Ag013G1684800	XP_020865645.1
OG0002556	Ag013G1716800	XP_020885082.1, XP_020867716.1
OG0002557	Ag023G2810100	XP_020885551.1
OG0002558	Ag013G1765900	XP_002879555.1, XP_002893712.1
OG0002559	Ag008G0953500	XP_020880626.1
OG0002559	Ag004G0419500	XP_002866727.1
OG0002560	Ag004G0437400	XP_020883947.1
OG0002561	Ag004G0449600	XP_020868974.1
OG0002562	Ag004G0467500	XP_002864849.1
OG0002563	Ag004G0484400	XP_020871074.1
OG0002563	Ag049G4734900	XP_020879627.1
OG0002564	Ag004G0488500	XP_020871894.1
OG0002564	Ag022G2662500	XP_002873301.1
OG0002565	Ag022G2652200	XP_002873310.1
OG0002565	Ag004G0495600	XP_002864745.2
OG0002566	Ag004G0527200	XP_020878264.1
OG0002566	Ag004G0762800	XP_020882639.1
OG0002567	Ag011G1182200	XP_020881728.1
OG0002567	Ag004G0619800	XP_020882561.1
OG0002568	Ag004G0622300, Ag004G0622400	XP_002864674.1
OG0002568	Ag009G0981100, Ag041G4354200	XP_002877422.1
OG0002569	Ag004G0629200	XP_002864663.1
OG0002569	Ag089G5452300	XP_002877437.1
OG0002570	Ag004G0657300	XP_020880187.1, XP_020887973.1, XP_020891114.1
OG0002571	Ag034G3888600, Ag014G1784400, Ag031G3238300, Ag031G3238200	XP_020868088.1
OG0002571	Ag004G0667500	XP_020867072.1
OG0002572	Ag048G4559700	XP_020890710.1
OG0002572	Ag001G0061300, Ag004G0669200	XP_020873070.1
OG0002573	Ag004G0687000, Ag048G4656000, Ag027G3014700	XP_020874514.1, XP_020886954.1
OG0002574	Ag004G0690800	XP_020883273.1
OG0002575	Ag004G0698200	XP_020889010.1
OG0002576	Ag004G0715500	XP_020871687.1
OG0002577	Ag004G0741200	XP_002864390.1, XP_020871612.1
OG0002578	Ag004G0762900	XP_002870403.1
OG0002579	Ag022G2630100, Ag022G2629700, Ag022G2629600	XP_002872846.1
OG0002579	Ag022G2630200	XP_020876087.1
OG0002580	Ag022G2673300	XP_020879448.1
OG0002580	Ag014G1946100	XP_002882768.1
OG0002581	Ag031G3298700	XP_002876412.1
OG0002582	Ag014G1918900	XP_002882687.1
OG0002582	Ag022G2726400	XP_020875939.1
OG0002583	Ag022G2739100	XP_002873138.1
OG0002583	Ag014G1909400	XP_002884788.2
OG0002584	Ag014G1886100	XP_020886662.1
OG0002584	Ag022G2788800	XP_002873012.1
OG0002585	Ag012G1313500	XP_002877011.1
OG0002585	Ag075G5293200	XP_002870660.1
OG0002586	Ag034G3884100	XP_020868016.1
OG0002586	Ag048G4563000	XP_002889301.1
OG0002587	Ag048G4597400	XP_002889214.1
OG0002587	Ag048G4597300	XP_020890456.1
OG0002588	Ag048G4659400	XP_020890853.1
OG0002588	Ag034G3992500	XP_020870745.1
OG0002589	Ag034G3988600	XP_002890410.1
OG0002589	Ag048G4665700	XP_002887636.1
OG0002590	Ag048G4672900	XP_020890990.1
OG0002590	Ag034G3983200	XP_002890391.1
OG0002591	Ag034G3979200	XP_020867039.1
OG0002591	Ag048G4677900	XP_002889058.1
OG0002592	Ag048G4681800	XP_020891362.1
OG0002593	Ag038G4166000, Ag048G4706200, Ag048G4706600, Ag048G4705800, Ag048G4706700	XP_002874341.1
OG0002594	Ag021G2628700, Ag039G4328900, Ag002G0170700, Ag016G2383400, Ag039G4285500, Ag045G4506800, Ag040G4343300, Ag016G2296000, Ag011G1223000, Ag040G4343000, Ag037G4134500, Ag023G2834100, Ag033G3504500, Ag007G0870700, Ag031G3189000	XP_002876667.1
OG0002595	Ag032G3420900, Ag032G3421000	XP_002872923.1, XP_020866799.1
OG0002596	Ag032G3447500	XP_002891792.1
OG0002596	Ag014G1980300	XP_002885006.1
OG0002597	Ag032G3448200	XP_020866688.1
OG0002597	Ag014G1980700	XP_002885010.1
OG0002598	Ag032G3449600, Ag032G3449500	XP_020869094.1
OG0002599	Ag032G3454500	XP_020889074.1, XP_020867403.1
OG0002600	Ag031G3411500	XP_020882261.1
OG0002600	Ag054G4883700	XP_020883183.1
OG0002601	Ag027G3006100, Ag064G5100900	XP_020888506.1
OG0002601	Ag007G0891300	XP_002868312.1
OG0002602	Ag007G0905800	XP_020874619.1
OG0002602	Ag027G3029600	XP_002883378.1, XP_020872696.1
OG0002603	Ag007G0921700	XP_002868197.1
OG0002604	Ag078G5379900	XP_002887537.2
OG0002605	Ag056G4933300	XP_020870102.1
OG0002606	Ag056G4936400	XP_020891658.1, XP_002893418.1
OG0002607	Ag006G0838100	XP_020885648.1
OG0002607	Ag021G2584100, Ag026G2998900	XP_020877450.1
OG0002608	Ag006G0845700	XP_002863539.1, XP_002863540.1
OG0002609	Ag014G2114400	XP_020886580.1
OG0002609	Ag001G0005900, Ag083G5408600	XP_002894203.1
OG0002610	Ag001G0022500, Ag001G0022600	XP_020866727.1, XP_002894230.1
OG0002611	Ag014G2158000	XP_002883254.1
OG0002611	Ag001G0046100, Ag001G0046200	XP_020868237.1
OG0002612	Ag014G2013800	XP_002885090.1
OG0002612	Ag001G0088000	XP_002891720.1
OG0002613	Ag001G0088200	XP_020869201.1
OG0002613	Ag014G2011600	XP_002885088.1
OG0002614	Ag014G2011500	XP_020886298.1
OG0002614	Ag001G0088300	XP_002894413.1
OG0002615	Ag050G4788500, Ag050G4788400, Ag050G4788900, Ag050G4787800, Ag050G4786700, Ag050G4787500, Ag050G4788200, Ag050G4786200, Ag050G4787000	XP_020882251.1, XP_020882253.1
OG0002616	Ag008G0940100, Ag008G0961900	XP_020882151.1, XP_020873346.1
OG0002617	Ag044G4481300, Ag044G4480100	XP_002883854.2
OG0002618	Ag044G4491400	XP_002884160.1
OG0002618	Ag011G1151600	XP_002869143.1
OG0002619	Ag044G4494700	XP_020887996.1
OG0002619	Ag014G2037800	XP_020889089.1
OG0002620	Ag044G4496900	XP_002886076.1
OG0002620	Ag011G1142200	XP_002867094.1
OG0002621	Ag044G4497200	XP_002884019.1
OG0002621	Ag011G1140200	XP_020873159.1
OG0002622	Ag066G5130000	XP_002867769.1
OG0002623	Ag021G2616600, Ag033G3571600	XP_002872575.1, XP_002872576.1
OG0002624	Ag031G3173900	XP_002876706.1
OG0002625	Ag031G3207900	XP_020881570.1
OG0002626	Ag031G3234400	XP_002878296.1
OG0002626	Ag003G0351800	XP_002881933.1
OG0002627	Ag031G3286400	XP_020879884.1
OG0002627	Ag003G0394800	XP_020884977.1
OG0002628	Ag031G3289000	XP_020881346.1
OG0002628	Ag003G0393500	XP_002879978.1
OG0002629	Ag031G3298600	XP_020881525.1
OG0002629	Ag003G0406600	XP_020883739.1
OG0002630	Ag031G3327500	XP_002876351.1
OG0002630	Ag039G4206200	XP_020883741.1
OG0002631	Ag031G3354000	XP_002876286.1
OG0002631	Ag039G4246000	XP_020884011.1
OG0002632	Ag031G3372300, Ag027G3010900, Ag064G5093500	XP_020886005.1, XP_020889298.1
OG0002633	Ag039G4296200	XP_002879710.1
OG0002633	Ag031G3383100	XP_002876231.1
OG0002634	Ag010G1015000	XP_020872061.1
OG0002634	Ag020G2569300	XP_002864247.1
OG0002635	Ag029G3114900	XP_002883662.1, XP_002868433.1
OG0002636	Ag061G5030300	XP_002868761.1
OG0002636	Ag067G5182400	XP_002888582.1
OG0002637	Ag065G5120200	XP_020873134.1
OG0002637	Ag042G4428400	XP_002883974.1
OG0002638	Ag039G4240200	XP_002881662.1
OG0002638	Ag039G4240500	XP_002881661.2
OG0002640	Ag034G3663200	XP_020866518.1
OG0002640	Ag039G4321700, Ag019G2513400	XP_002872925.1
OG0002641	Ag011G1035600	XP_002886677.1, XP_020875423.1
OG0002641	Ag015G2178800	XP_020885004.1
OG0002642	Ag011G1042700	XP_002868891.1
OG0002642	Ag015G2183300	XP_020884481.1
OG0002643	Ag052G4854800	XP_020866612.1
OG0002644	Ag088G5445000	XP_020886602.1
OG0002644	Ag010G1022600	XP_002869519.1
OG0002645	Ag003G0331300	XP_002881988.1
OG0002646	Ag003G0360500	XP_002881911.1
OG0002646	Ag003G0360300	XP_002881915.1
OG0002647	Ag014G1811400	XP_002884418.1
OG0002648	Ag014G1861800, Ag014G1862000	XP_002882495.1, XP_002865716.1
OG0002649	Ag014G1893300	XP_020886598.1
OG0002650	Ag014G1897000	XP_002884736.1
OG0002651	Ag014G1938200	XP_002882740.1
OG0002652	Ag014G1960500	XP_002884942.1
OG0002652	Ag014G1960600	XP_002884943.1
OG0002653	Ag025G2940300	XP_002891444.1
OG0002653	Ag014G2070300	XP_020887875.1
OG0002654	Ag014G2150700	XP_020873927.1
OG0002655	Ag061G5022900	XP_020872983.1
OG0002656	Ag027G3021800	XP_002883395.1
OG0002657	Ag027G3024500	XP_020887853.1, XP_002868272.1
OG0002658	Ag027G3040400	XP_020886695.1, XP_020886696.1
OG0002660	Ag036G4090700	XP_020890184.1
OG0002661	Ag043G4450600	XP_020876658.1, XP_020876655.1
OG0002662	Ag019G2505600	XP_002874967.1
OG0002663	Ag034G3680900, Ag034G3681200, Ag034G3681000	XP_020879812.1, XP_020869288.1
OG0002664	Ag034G3743700, Ag034G3743500	XP_020886019.1, XP_020886216.1
OG0002664	Ag034G3743600	XP_020870904.1
OG0002665	Ag034G3775300	XP_002889763.1
OG0002666	Ag034G3781700	XP_020870947.1
OG0002666	Ag002G0252000	XP_002888209.1
OG0002667	Ag002G0225400	XP_020890085.1
OG0002667	Ag034G3792400	XP_020870795.1
OG0002668	Ag034G3804400	XP_020866044.1
OG0002669	Ag034G3814000, Ag034G3813800	XP_002889895.2
OG0002670	Ag034G3850900	XP_020869223.1
OG0002671	Ag034G3854800	XP_020866788.1, XP_002890039.2
OG0002672	Ag034G3874600	XP_020880046.1, XP_020869342.1
OG0002673	Ag034G3880500, Ag034G3880200, Ag034G3880400	XP_002890090.1
OG0002674	Ag034G3912300	XP_002868726.1
OG0002675	Ag018G2441100	XP_002888873.2
OG0002675	Ag034G3920600	XP_020867935.1
OG0002677	Ag011G1027100	XP_020872526.1
OG0002679	Ag011G1059700	XP_020874967.1
OG0002680	Ag011G1075700	XP_020874666.1
OG0002681	Ag011G1150700	XP_002867112.1, XP_020888549.1
OG0002682	Ag011G1152800	XP_020875581.1
OG0002683	Ag011G1160700	XP_002867127.1, XP_020889356.1
OG0002685	Ag011G1186600	XP_020874652.1
OG0002686	Ag011G1212500	XP_020872095.1
OG0002687	Ag011G1214200	XP_002867155.1, XP_002867154.1
OG0002688	Ag011G1236600	XP_020872107.1
OG0002689	Ag018G2486400	XP_020876297.1, XP_020871194.1
OG0002690	Ag010G0984000	XP_020867292.1, XP_020868725.1
OG0002705	Ag055G4910600	XP_020870903.1
OG0002706	Ag013G1350200	XP_020877780.1
OG0002706	Ag013G1349200, Ag013G1349700	XP_020877787.1, XP_020877785.1
OG0002707	Ag044G4493300, Ag013G1425100, Ag044G4493500	XP_020888515.1
OG0002708	Ag013G1425900	XP_020878026.1
OG0002708	Ag014G1771400	XP_020885968.1
OG0002710	Ag013G1491000	XP_020879378.1
OG0002711	Ag013G1539700	XP_002873419.1
OG0002711	Ag004G0450300	XP_002866625.1
OG0002712	Ag013G1547500	XP_020874849.1
OG0002712	Ag008G0956500	XP_020879684.1
OG0002713	Ag013G1550900	XP_020877933.1
OG0002714	Ag004G0497800	XP_020884092.1
OG0002714	Ag013G1567400	XP_020877425.1
OG0002715	Ag013G1596300	XP_002880982.1
OG0002715	Ag034G3754000	XP_020869182.1
OG0002716	Ag013G1597100	XP_002880973.1, XP_020884688.1, XP_002880972.1
OG0002717	Ag013G1650500	XP_002881188.1
OG0002717	Ag034G3720300	XP_002889568.1
OG0002718	Ag034G3699400	XP_020868054.1
OG0002718	Ag013G1674500	XP_020883115.1
OG0002719	Ag013G1682100	XP_002873069.1, XP_020871048.1, XP_020874921.1
OG0002720	Ag013G1698100, Ag014G1865200, Ag013G1698200	XP_020873315.1, XP_002869669.1
OG0002721	Ag013G1704500	XP_020869274.1
OG0002723	Ag013G1741500	XP_020868055.1
OG0002724	Ag023G2831700	XP_020884508.1
OG0002725	Ag039G4241600, Ag004G0555200, Ag031G3191000	XP_002876662.1
OG0002726	Ag011G1171700	XP_020872451.1
OG0002726	Ag004G0542000	XP_020879032.1
OG0002727	Ag031G3215600, Ag004G0576000	XP_020882355.1
OG0002728	Ag004G0612900	XP_020882415.1
OG0002729	Ag002G0145300	XP_020881742.1
OG0002729	Ag004G0622200	XP_002866377.2
OG0002730	Ag007G0904400, Ag007G0904000, Ag004G0676500, Ag039G4211100, Ag039G4210800, Ag039G4211300, Ag039G4211200, Ag039G4210500, Ag004G0675900	XP_020875728.1
OG0002731	Ag004G0729900	XP_002864427.1, XP_002867561.1
OG0002732	Ag004G0764900, Ag048G4669200, Ag004G0765000	XP_020881543.1
OG0002733	Ag022G2665400	XP_002873299.1
OG0002734	Ag022G2688200	XP_002873250.1
OG0002735	Ag039G4209700	XP_020883883.1
OG0002736	Ag022G2723500	XP_020875948.1
OG0002736	Ag014G1920300	XP_002882691.1
OG0002737	Ag022G2750100, Ag022G2749900, Ag022G2750200	XP_020879581.1
OG0002738	Ag010G1024100, Ag022G2756900	XP_020875578.1
OG0002738	Ag088G5443400	XP_002886298.1
OG0002739	Ag022G2782400, Ag022G2782300	XP_020876271.1, XP_020878183.1, XP_020869427.1
OG0002740	Ag022G2789500	XP_020877921.1
OG0002741	Ag034G3906600	XP_020868124.1
OG0002742	Ag040G4336800	XP_020889439.1
OG0002743	Ag049G4734100	XP_020873380.1, XP_002866046.1
OG0002744	Ag014G1976700	XP_002882859.1
OG0002744	Ag032G3445100	XP_002894485.1
OG0002745	Ag032G3468000	XP_020867153.1
OG0002745	Ag014G2000100	XP_020888806.1
OG0002746	Ag014G2006700	XP_020887173.1
OG0002746	Ag032G3472700	XP_020867138.1
OG0002747	Ag011G1179200	XP_020872744.1
OG0002748	Ag007G0856500	XP_020879819.1
OG0002749	Ag034G3795900, Ag038G4150500	XP_002892603.1
OG0002749	Ag007G0887900	XP_002868338.1
OG0002750	Ag007G0896800	XP_020891304.1
OG0002751	Ag007G0917800	XP_020873071.1, XP_002870248.1
OG0002752	Ag027G3057100	XP_002885457.1
OG0002753	Ag067G5171500, Ag007G0919400	XP_002888527.1, XP_002888526.1
OG0002754	Ag007G0933600, Ag025G2899700	XP_020872865.1
OG0002754	Ag014G2038200	XP_020889103.1
OG0002755	Ag034G3939900	XP_020869046.1
OG0002755	Ag078G5352600	XP_002887496.1
OG0002756	Ag056G4947600	XP_002889988.1, XP_002862782.2
OG0002756	Ag034G3836800	XP_002880872.1
OG0002757	Ag045G4514800	XP_002867437.1
OG0002757	Ag088G5433400	XP_020887362.1
OG0002758	Ag088G5432000	XP_020887674.1
OG0002759	Ag031G3174500, Ag031G3174300	XP_002888201.1
OG0002760	Ag012G1321800, Ag003G0317100, Ag034G4033700	XP_002882029.2
OG0002761	Ag057G4953600	XP_020890733.1
OG0002762	Ag011G1082300, Ag001G0015800	XP_002866966.2
OG0002762	Ag015G2199600	XP_020884084.1
OG0002763	Ag001G0060700	XP_020869440.1
OG0002764	Ag001G0062400	XP_002894328.1
OG0002764	Ag014G2176400, Ag027G3064500	XP_020889382.1
OG0002765	Ag001G0068200, Ag031G3407500, Ag001G0068500	XP_002889808.1, XP_020880055.1, XP_002894346.1, XP_002894345.1
OG0002766	Ag001G0079500	XP_002863174.1
OG0002766	Ag029G3102400	XP_020889367.1
OG0002767	Ag023G2843800	XP_002881407.1
OG0002767	Ag031G3145000	XP_020874280.1
OG0002768	Ag050G4777200, Ag050G4777300	XP_020874373.1, XP_020874372.1
OG0002769	Ag037G4125600, Ag016G2329200	XP_020882622.1
OG0002769	Ag050G4797400	XP_020874564.1
OG0002770	Ag016G2330800	XP_020890829.1, XP_020871830.1
OG0002770	Ag050G4798100	XP_002870110.1
OG0002771	Ag008G0955100	XP_002877740.1, XP_020871678.1
OG0002772	Ag044G4486300, Ag039G4293900	XP_002881555.1
OG0002773	Ag033G3517000	XP_020873804.1
OG0002773	Ag033G3517300, Ag033G3516800	XP_020872565.1
OG0002774	Ag033G3559800, Ag033G3559000	XP_020873112.1
OG0002775	Ag031G3154800	XP_002884277.1
OG0002776	Ag003G0286100	XP_020882892.1
OG0002776	Ag031G3180900	XP_020879847.1
OG0002777	Ag031G3224000	XP_020880056.1
OG0002778	Ag031G3241000	XP_002878276.1
OG0002778	Ag003G0363700	XP_020884585.1
OG0002779	Ag039G4196000	XP_020883960.1
OG0002779	Ag031G3321700	XP_020879891.1
OG0002780	Ag031G3358500	XP_020881421.1
OG0002780	Ag031G3358200	XP_002876281.1
OG0002781	Ag014G1989700	XP_002885026.2
OG0002782	Ag039G4319800	XP_020883328.1
OG0002782	Ag031G3392100	XP_002876203.1
OG0002783	Ag031G3400500	XP_002876187.1
OG0002784	Ag029G3117500	XP_002885794.1
OG0002785	Ag064G5112700, Ag095G5469100	XP_020886077.1
OG0002786	Ag042G4396800	XP_002884151.2, XP_020889462.1
OG0002787	Ag042G4411800	XP_002879626.1
OG0002788	Ag042G4423200	XP_020882336.1
OG0002788	Ag034G3868700	XP_020867673.1
OG0002789	Ag042G4426200	XP_020888120.1
OG0002790	Ag039G4245100, Ag039G4245900	XP_002879794.1
OG0002791	Ag011G1040700	XP_020872666.1
OG0002791	Ag015G2181600	XP_002880378.1
OG0002792	Ag015G2260500	XP_020868820.1
OG0002793	Ag015G2266500, Ag052G4868200	XP_020868482.1
OG0002793	Ag034G4040200	XP_002887392.1
OG0002794	Ag021G2624600	XP_002875106.1
OG0002795	Ag014G1843200	XP_020887894.1
OG0002795	Ag038G4159800	XP_002872236.1
OG0002796	Ag038G4177600	XP_020876972.1
OG0002796	Ag014G1832000	XP_002884500.1
OG0002797	Ag003G0353400	XP_002880067.1, XP_002876524.1
OG0002798	Ag003G0362100	XP_002894052.1
OG0002798	Ag003G0361700, Ag003G0361600	XP_020883601.1
OG0002799	Ag016G2318800, Ag037G4135300	XP_002868049.1
OG0002800	Ag014G1814900	XP_020886513.1
OG0002800	Ag014G1815200, Ag014G1815100	XP_020888587.1, XP_020887053.1, XP_020887038.1, XP_020887040.1
OG0002802	Ag014G1827900	XP_020886363.1
OG0002803	Ag014G1850800	XP_020886537.1, XP_020878820.1
OG0002804	Ag014G1851000	XP_002882453.2
OG0002804	Ag060G4995600	XP_020878390.1
OG0002805	Ag019G2495800	XP_002872859.1
OG0002805	Ag014G1957300	XP_002883757.2
OG0002806	Ag014G2009800	XP_002875603.1, XP_020886991.1
OG0002807	Ag014G2046700	XP_020889126.1
OG0002807	Ag025G2908200	XP_002868156.1
OG0002808	Ag014G2091700	XP_020887272.1
OG0002810	Ag027G3018900	XP_020888971.1, XP_002870312.2
OG0002811	Ag034G3837700	XP_002892730.1
OG0002811	Ag034G3837200	XP_020869282.1
OG0002812	Ag034G3792900	XP_020870806.1, XP_002888124.1
OG0002813	Ag002G0199300	XP_002888072.1
OG0002813	Ag034G3807100	XP_002889871.1
OG0002814	Ag034G3809700	XP_020870937.1
OG0002814	Ag002G0196100	XP_020890209.1
OG0002815	Ag002G0173800	XP_020890772.1
OG0002815	Ag034G3821600	XP_020867362.1
OG0002816	Ag034G3823100	XP_020868461.1
OG0002817	Ag018G2442800	XP_020868553.1
OG0002818	Ag018G2436100	XP_002887447.1
OG0002818	Ag034G3924800	XP_002890230.1
OG0002819	Ag034G4053600	XP_002888810.1
OG0002820	Ag002G0189900	XP_002877073.2
OG0002821	Ag024G2863900	XP_002887915.1
OG0002822	Ag025G2967600	XP_020866393.1, XP_002894168.1
OG0002823	Ag011G1087500, Ag011G1086000, Ag011G1086800, Ag011G1086500, Ag011G1087100	XP_020872106.1, XP_020872105.1
OG0002824	Ag011G1103100	XP_002876816.1, XP_002876814.1, XP_002865264.1, XP_020881097.1, XP_020881102.1
OG0002825	Ag011G1119300, Ag011G1119000, Ag011G1119100	XP_002869067.1
OG0002826	Ag011G1173400	XP_020874071.1
OG0002827	Ag011G1207800	XP_020872688.1, XP_020888845.1
OG0002828	Ag011G1240900	XP_002869315.1
OG0002829	Ag019G2508000, Ag019G2507900	XP_020876994.1
OG0002844	Ag034G3748500, Ag005G0790300	XP_002875181.1, XP_020877220.1
OG0002845	Ag014G1802400	XP_002884381.2
OG0002845	Ag013G1361700	XP_002873833.1
OG0002846	Ag031G3149400	XP_002882151.1
OG0002846	Ag013G1453000	XP_020877912.1
OG0002847	Ag013G1455200	XP_002871591.1
OG0002848	Ag007G0883600	XP_002875167.1, XP_002875147.1, XP_020875733.1
OG0002848	Ag013G1472700	XP_002885633.1
OG0002849	Ag039G4248700	XP_020881854.1, XP_020882812.1, XP_020879746.1
OG0002850	Ag013G1506100	XP_002873505.1
OG0002851	Ag013G1508700, Ag013G1508400	XP_002873500.1
OG0002852	Ag034G3935200, Ag066G5137200	XP_020866244.1
OG0002852	Ag038G4161100	XP_002872240.1
OG0002853	Ag004G0513100	XP_002872051.2
OG0002853	Ag013G1557000	XP_020877032.1
OG0002854	Ag013G1589300, Ag013G1589100	XP_020884506.1, XP_020883136.1
OG0002855	Ag034G3753600, Ag034G3753800	XP_002892450.2
OG0002855	Ag013G1598300	XP_002880966.1
OG0002856	Ag013G1635300	XP_002881111.1
OG0002856	Ag034G3732200	XP_020869368.1
OG0002857	Ag034G3724000	XP_020869886.1
OG0002857	Ag013G1646200	XP_002879322.1
OG0002858	Ag013G1660700	XP_002879399.1
OG0002858	Ag034G3707700	XP_020868787.1
OG0002859	Ag034G3708900	XP_002892269.1
OG0002859	Ag013G1661900	XP_020883155.1
OG0002860	Ag013G1668100	XP_002881240.1
OG0002860	Ag034G3704200	XP_020867334.1
OG0002861	Ag013G1673000	XP_002881269.1
OG0002861	Ag034G3700400	XP_020867463.1
OG0002862	Ag034G3748000, Ag013G1692800	XP_020867784.1, XP_002868555.1, XP_020873082.1, XP_020879140.1
OG0002863	Ag013G1700100	XP_020873762.1
OG0002864	Ag013G1716300	XP_002890756.1
OG0002865	Ag013G1761000	XP_020883918.1, XP_002893684.1
OG0002866	Ag013G1762900	XP_002890955.2
OG0002867	Ag013G1763700	XP_020870778.1
OG0002868	Ag004G0429600	XP_020871060.1
OG0002868	Ag049G4727500	XP_020882136.1, XP_020866231.1
OG0002869	Ag004G0432500	XP_020885977.1
OG0002870	Ag004G0464600	XP_002864861.1
OG0002871	Ag004G0470200, Ag004G0470300	XP_020885664.1
OG0002872	Ag004G0495000	XP_020878763.1
OG0002872	Ag004G0493900	XP_002866451.1
OG0002873	Ag004G0581300, Ag004G0581100	XP_020878616.1
OG0002873	Ag004G0582900	XP_020877222.1
OG0002874	Ag004G0743900	XP_002867545.1, XP_020884696.1
OG0002875	Ag004G0744200, Ag002G0212100	XP_020889874.1, XP_002869595.1
OG0002876	Ag002G0233100, Ag002G0223300, Ag002G0234700, Ag022G2689500	XP_020879858.1
OG0002877	Ag022G2721500	XP_020881891.1
OG0002878	Ag022G2729200, Ag022G2729700	XP_020880012.1, XP_020891752.1, XP_020879779.1, XP_020879307.1
OG0002879	Ag022G2739900	XP_020878431.1
OG0002879	Ag014G1909100	XP_020886428.1
OG0002880	Ag075G5297200	XP_020875136.1
OG0002881	Ag048G4562400	XP_002889304.2, XP_020885337.1
OG0002882	Ag048G4570700, Ag048G4570100, Ag048G4570000	XP_020865923.1, XP_020865712.1, XP_020891616.1, XP_020865634.1
OG0002883	Ag048G4607100	XP_020890440.1
OG0002883	Ag034G3912200	XP_020869601.1, XP_020872922.1
OG0002884	Ag049G4729900	XP_002877697.1
OG0002885	Ag064G5108700, Ag032G3461300, Ag032G3461700, Ag002G0256000	XP_002883488.1, XP_002883486.1
OG0002886	Ag054G4894300	XP_002881460.1
