Orthogroup	Alyssum_gmelinii	Arabidopsis_arenosa
OG0009517	Ag029G3104700	jg26857, jg26856
OG0009518	Ag029G3119300	jg27102
OG0009519	Ag064G5112000, Ag095G5468800	jg26726
OG0009520	Ag064G5113400, Ag095G5469800	jg27105, jg26737
OG0009521	Ag067G5172000	jg2140
OG0009523	Ag067G5183800	jg2258
OG0009526	Ag067G5188800	jg2293
OG0009527	Ag067G5191300	jg2310
OG0009528	Ag067G5196300	jg2376
OG0009529	Ag067G5196500	jg2374
OG0009530	Ag067G5198400	jg2358
OG0009531	Ag067G5198800	jg2356
OG0009532	Ag067G5200700	jg2381
OG0009533	Ag067G5201200	jg2385
OG0009534	Ag067G5206900	jg2408
OG0009535	Ag081G5398700	jg12037
OG0009536	Ag081G5399300	jg12044
OG0009537	Ag081G5400300	jg21458
OG0009538	Ag086G5421400, Ag042G4378200	jg28073, jg27940
OG0009539	Ag042G4380000	jg27961
OG0009540	Ag042G4394800	jg28038
OG0009541	Ag042G4407600	jg28084
OG0009542	Ag042G4424100	jg28142
OG0009543	Ag042G4424200	jg28143
OG0009544	Ag042G4428000	jg28164
OG0009545	Ag039G4182100, Ag039G4182000	jg19398
OG0009546	Ag039G4189000	jg19375
OG0009547	Ag039G4193300	jg19352
OG0009548	Ag039G4194100	jg19344
OG0009549	Ag039G4195100	jg19339
OG0009550	Ag039G4196400	jg19330
OG0009551	Ag039G4201800	jg19313
OG0009552	Ag039G4201900	jg19312
OG0009553	Ag039G4207000	jg19293
OG0009554	Ag039G4207900	jg19284
OG0009555	Ag039G4212900	jg19272
OG0009556	Ag039G4217600	jg19250
OG0009557	Ag039G4218200	jg19247
OG0009558	Ag039G4225700	jg19218
OG0009559	Ag039G4226100	jg19213
OG0009560	Ag039G4226400	jg19210
OG0009561	Ag039G4226600	jg19209
OG0009562	Ag039G4233300	jg19191
OG0009563	Ag015G2188000, Ag039G4236000	jg14034
OG0009564	Ag039G4240600	jg19174
OG0009565	Ag039G4241000	jg19170
OG0009566	Ag039G4244100, Ag039G4244200	jg19162
OG0009567	Ag039G4250600	jg19132
OG0009568	Ag039G4254100	jg19097
OG0009569	Ag039G4263300	jg19071
OG0009570	Ag039G4267900	jg19063
OG0009571	Ag039G4268000, Ag039G4269100, Ag039G4269000	jg19062
OG0009572	Ag039G4270600	jg19057
OG0009573	Ag039G4271100	jg19055
OG0009574	Ag039G4271400	jg19053
OG0009575	Ag039G4274300	jg19045
OG0009576	Ag039G4274400	jg19044
OG0009577	Ag039G4279000, Ag039G4278900	jg19034
OG0009578	Ag039G4279400, Ag039G4279700, Ag039G4279800	jg19032
OG0009579	Ag039G4285700	jg19009
OG0009580	Ag039G4287800	jg18996
OG0009581	Ag039G4290500	jg18979
OG0009582	Ag039G4292200	jg18972
OG0009583	Ag039G4293200	jg18964
OG0009584	Ag039G4295800	jg12927
OG0009585	Ag039G4295900	jg18950
OG0009586	Ag039G4299400	jg18941
OG0009587	Ag039G4312800	jg18895
OG0009588	Ag039G4313200	jg18890
OG0009589	Ag039G4314200	jg18885
OG0009590	Ag039G4314700	jg13019
OG0009591	Ag039G4314900	jg18882
OG0009592	Ag039G4316400	jg7211
OG0009593	Ag039G4317100	jg18874
OG0009594	Ag039G4320800	jg18859
OG0009595	Ag039G4323100	jg18850
OG0009596	Ag039G4329600	jg18835
OG0009597	Ag039G4329800	jg18833
OG0009598	Ag066G5129500, Ag066G5129200	jg7657
OG0009599	Ag066G5131200	jg7661
OG0009600	Ag066G5140700	jg7689
OG0009601	Ag066G5142000	jg7696
OG0009602	Ag066G5145800	jg7713
OG0009603	Ag066G5149500	jg12938
OG0009604	Ag087G5426400, Ag066G5156000	jg7740
OG0009605	Ag021G2627000, Ag030G3126000	jg7608
OG0009606	Ag030G3133500	jg7639
OG0009607	Ag030G3135500	jg7642
OG0009608	Ag030G3136400	jg7645
OG0009609	Ag015G2178700	jg16534
OG0009610	Ag015G2179400	jg16543
OG0009611	Ag015G2183500	jg16573
OG0009612	Ag015G2184500	jg16580
OG0009613	Ag015G2186900	jg16604
OG0009614	Ag015G2187200	jg16605
OG0009615	Ag015G2199700	jg16806
OG0009616	Ag015G2200700	jg16846
OG0009617	Ag015G2201400	jg16839
OG0009618	Ag015G2204400	jg21415, jg16908
OG0009619	Ag015G2204600	jg17087
OG0009620	Ag015G2207900	jg17051
OG0009621	Ag015G2215000	jg17349
OG0009622	Ag015G2215700	jg17328
OG0009623	Ag015G2218100	jg17314
OG0009624	Ag015G2219500	jg17363
OG0009625	Ag015G2233000	jg10014
OG0009626	Ag015G2239900	jg32570
OG0009627	Ag015G2247900	jg17168
OG0009628	Ag015G2248000	jg32388
OG0009629	Ag015G2252900	jg32284
OG0009630	Ag015G2258800	jg32217
OG0009631	Ag015G2262100	jg32164
OG0009632	Ag015G2262400	jg32161
OG0009633	Ag015G2265000	jg32115
OG0009634	Ag052G4864000, Ag015G2270800	jg32042
OG0009635	Ag015G2274200, Ag052G4861100	jg32402, jg32408
OG0009636	Ag021G2580800, Ag026G3002300, Ag026G3002900	jg7291
OG0009637	Ag026G3001600, Ag021G2581500	jg7287
OG0009638	Ag026G2996900, Ag021G2585200	jg7101, jg7138
OG0009639	Ag021G2591100, Ag026G2994300	jg7160, jg7077
OG0009640	Ag021G2603100	jg7382
OG0009641	Ag021G2605900	jg7412
OG0009642	Ag021G2606300	jg7416
OG0009643	Ag021G2606500	jg7424
OG0009644	Ag021G2608100	jg7430
OG0009645	Ag021G2625100	jg7578
OG0009646	Ag038G4148100	jg5785
OG0009647	Ag038G4148900	jg5788
OG0009648	Ag038G4154900	jg6539
OG0009649	Ag038G4155200	jg6542
OG0009650	Ag038G4156600	jg6547
OG0009651	Ag038G4158200	jg6557
OG0009652	Ag038G4159700	jg6574
OG0009653	Ag038G4163300	jg6589
OG0009654	Ag038G4165800	jg6604
OG0009655	Ag034G3720200, Ag038G4166300	jg13184
OG0009656	Ag038G4168400	jg6621
OG0009657	Ag038G4170000	jg6643
OG0009658	Ag038G4172000	jg6656
OG0009659	Ag038G4172200	jg6657
OG0009660	Ag038G4178600	jg6774
OG0009661	Ag088G5429600	jg28214
OG0009662	Ag088G5430300	jg28219
OG0009663	Ag088G5432900, Ag011G1214900	jg28228
OG0009664	Ag088G5434700	jg28246
OG0009665	Ag088G5436500	jg28252
OG0009666	Ag088G5437800	jg28267
OG0009668	Ag089G5447700	jg14404
OG0009669	Ag089G5447800	jg14403
OG0009670	Ag089G5447900	jg14402
OG0009671	Ag003G0279100	jg20220
OG0009672	Ag003G0279300	jg20217
OG0009673	Ag003G0279700	jg20213, jg9022
OG0009674	Ag003G0280100	jg20209, jg28200
OG0009675	Ag003G0280400	jg20206
OG0009676	Ag003G0280600	jg20204
OG0009677	Ag003G0281300	jg20197
OG0009678	Ag003G0283100	jg20182
OG0009679	Ag003G0300400	jg20079
OG0009680	Ag003G0300600	jg20077
OG0009681	Ag003G0303300	jg20070
OG0009682	Ag003G0304700	jg20058
OG0009683	Ag003G0304800	jg9739
OG0009684	Ag003G0304900	jg20057
OG0009685	Ag003G0305000	jg20056
OG0009686	Ag003G0305700	jg20046
OG0009687	Ag003G0308800	jg32626
OG0009688	Ag003G0308900	jg20026
OG0009689	Ag003G0309700	jg20022
OG0009690	Ag003G0310600	jg20015
OG0009691	Ag003G0311400	jg20008
OG0009692	Ag003G0311900	jg20000
OG0009693	Ag003G0315700	jg19971
OG0009694	Ag003G0316700	jg19969
OG0009695	Ag003G0316900	jg19968
OG0009696	Ag003G0318600	jg19958
OG0009697	Ag003G0321000, Ag027G3056200	jg19942
OG0009698	Ag003G0321200	jg19941
OG0009699	Ag003G0322300	jg19934
OG0009700	Ag003G0324300	jg26962, jg19914
OG0009701	Ag003G0324400	jg19912
OG0009703	Ag003G0326900	jg19899
OG0009704	Ag003G0328600	jg19872
OG0009705	Ag003G0328800	jg19870
OG0009706	Ag003G0336400	jg19831
OG0009707	Ag003G0342800	jg19796
OG0009708	Ag003G0347500	jg19770
OG0009709	Ag003G0348300	jg19760
OG0009710	Ag003G0353200	jg19728
OG0009711	Ag003G0362800	jg19684
OG0009712	Ag003G0365500	jg19667
OG0009713	Ag003G0366000	jg19662
OG0009714	Ag003G0366500	jg15990, jg19660
OG0009715	Ag003G0370900	jg19629
OG0009716	Ag003G0371600	jg19628
OG0009717	Ag003G0373600	jg19618
OG0009718	Ag003G0374100	jg19613
OG0009719	Ag016G2309100, Ag003G0374600	jg20389
OG0009720	Ag003G0375600	jg19601
OG0009721	Ag003G0382000	jg19573
OG0009722	Ag003G0382100	jg19572
OG0009723	Ag003G0388200	jg19546
OG0009724	Ag003G0388300	jg19545
OG0009725	Ag003G0392200	jg19539
OG0009726	Ag003G0393400	jg19532
OG0009727	Ag003G0400000	jg19460, jg26670
OG0009728	Ag003G0403500	jg19476
OG0009729	Ag003G0403900	jg19479
OG0009730	Ag003G0408900	jg19433
OG0009731	Ag037G4129500, Ag014G2122200	jg26081
OG0009732	Ag037G4139300, Ag016G2315700	jg20360
OG0009733	Ag014G1774300	jg23994
OG0009734	Ag014G1777600	jg24023
OG0009736	Ag014G1782000, Ag014G1787800	jg24054
OG0009737	Ag014G1785100	jg24073
OG0009738	Ag014G1785700	jg24080
OG0009739	Ag014G1792000	jg24106
OG0009740	Ag014G1793100	jg24117
OG0009741	Ag014G1796400	jg24145
OG0009742	Ag014G1797200	jg24152
OG0009743	Ag014G1797400	jg24154
OG0009744	Ag014G1801000	jg24184
OG0009745	Ag014G1804300	jg24202
OG0009746	Ag014G1811800	jg24257
OG0009747	Ag014G1813400	jg24268
OG0009748	Ag014G1817400	jg24313
OG0009749	Ag014G1818300	jg24319
OG0009750	Ag014G1820000	jg24336
OG0009751	Ag014G1820200	jg24337
OG0009752	Ag014G1821400	jg24343
OG0009753	Ag014G1822200	jg24350
OG0009754	Ag014G1822500	jg24353
OG0009755	Ag014G1823600	jg24359
OG0009756	Ag014G1825700	jg24379
OG0009757	Ag014G1827700	jg24392
OG0009758	Ag014G1828700	jg24403
OG0009759	Ag014G1829800	jg24412, jg24413
OG0009760	Ag014G1840200	jg24481
OG0009761	Ag014G1848700	jg24537
OG0009762	Ag014G1848900	jg24539
OG0009763	Ag014G1851400	jg24555
OG0009764	Ag014G1852400	jg24559
OG0009765	Ag014G1852500	jg24560
OG0009766	Ag014G1855500	jg24577
OG0009767	Ag014G1857300	jg24598
OG0009769	Ag014G1861600	jg24629
OG0009770	Ag014G1862700	jg9769
OG0009771	Ag014G1862800	jg24639
OG0009772	Ag014G1865100	jg24657
OG0009773	Ag014G1865500	jg24660
OG0009774	Ag014G1865800	jg24664
OG0009775	Ag014G1866700	jg24671
OG0009776	Ag014G1867800	jg24683
OG0009777	Ag014G1867900	jg24684
OG0009778	Ag014G1871100	jg24689
OG0009779	Ag014G1874100	jg24709
OG0009780	Ag014G1875300	jg24721
OG0009781	Ag014G1875500	jg24723
OG0009782	Ag014G1877100	jg24735
OG0009783	Ag014G1878900	jg24751
OG0009784	Ag014G1879200	jg24752
OG0009785	Ag014G1879300	jg24753
OG0009786	Ag014G1879600	jg24754
OG0009787	Ag014G1880300	jg9661
OG0009788	Ag014G1880600	jg24761
OG0009789	Ag014G1880900	jg24765
OG0009790	Ag014G1882300, Ag014G1881900	jg24775
OG0009791	Ag014G1887400	jg24820
OG0009792	Ag014G1888800, Ag014G1890000	jg24830
OG0009793	Ag014G1892500	jg24851
OG0009794	Ag014G1899600, Ag014G1893900	jg24857
OG0009795	Ag014G1896900	jg24866
OG0009796	Ag014G1903300	jg24910
OG0009797	Ag014G1906100	jg24927
OG0009798	Ag014G1907600	jg24947
OG0009799	Ag014G1907700, Ag014G1907900, Ag011G1109700	jg24949
OG0009800	Ag014G1910100	jg24969
OG0009801	Ag014G1913800	jg24989
OG0009802	Ag014G1914700	jg4212, jg24995
OG0009803	Ag014G1918500	jg2068
OG0009804	Ag014G1919900	jg25008
OG0009805	Ag014G1922500	jg25031
OG0009806	Ag014G1924700	jg25042
OG0009807	Ag014G1925700	jg25053
OG0009808	Ag014G1933900	jg25094
OG0009809	Ag014G1935500	jg25101
OG0009811	Ag014G1942000	jg25148
OG0009812	Ag014G1943200	jg25150
OG0009813	Ag014G1944100	jg25158
OG0009814	Ag014G1945900	jg25174
OG0009815	Ag014G1946400	jg25179
OG0009816	Ag014G1947800	jg25186
OG0009817	Ag014G1948600	jg25192
OG0009818	Ag014G1950800	jg25211
OG0009819	Ag014G1951700	jg28034
OG0009820	Ag014G1954200	jg25227
OG0009821	Ag014G1955200	jg25236
OG0009822	Ag014G1955400	jg25238
OG0009823	Ag014G1958300	jg25261
OG0009824	Ag014G1959800	jg25273
OG0009825	Ag014G1960000	jg25275
OG0009826	Ag014G1960100	jg25276
OG0009827	Ag014G1962500	jg25297
OG0009828	Ag014G1963000	jg25304
OG0009829	Ag014G1964700	jg25315
OG0009830	Ag014G1968300	jg25337
OG0009831	Ag014G1969300	jg25514, jg25346
OG0009832	Ag014G1973100	jg25367
OG0009833	Ag014G1973300	jg25368
OG0009834	Ag014G1980900	jg25415
OG0009835	Ag014G1988700	jg25433
OG0009836	Ag014G1989400	jg25436
OG0009837	Ag014G1990300	jg25438
OG0009838	Ag014G1990500	jg25439
OG0009839	Ag014G1991500	jg21184
OG0009840	Ag014G1992400	jg25446
OG0009841	Ag014G1993400	jg25456
OG0009842	Ag014G1999100	jg25491
OG0009843	Ag014G2005200	jg25532
OG0009844	Ag014G2005300	jg25533
OG0009845	Ag014G2006000	jg9776
OG0009846	Ag014G2007000	jg25549
OG0009847	Ag014G2007100	jg25550
OG0009848	Ag014G2008100	jg25553
OG0009849	Ag014G2010100	jg25569
OG0009850	Ag014G2016900	jg25600
OG0009851	Ag014G2021500	jg25628
OG0009852	Ag014G2026800	jg25658
OG0009853	Ag014G2027300	jg25660
OG0009854	Ag014G2027500	jg25662
OG0009855	Ag014G2028000	jg25668
OG0009856	Ag014G2029900	jg25683
OG0009857	Ag014G2030900	jg25688
OG0009858	Ag014G2042600	jg25762
OG0009859	Ag014G2042700	jg25763
OG0009860	Ag014G2087800, Ag014G2050800	jg25814
OG0009861	Ag027G3047800, Ag014G2056200	jg9694, jg9692
OG0009862	Ag014G2065600	jg25895
OG0009863	Ag014G2069500	jg25910
OG0009864	Ag014G2071400	jg25926
OG0009865	Ag014G2076000, Ag014G2075900	jg14798
OG0009866	Ag014G2079000, Ag014G2078500	jg25948
OG0009867	Ag014G2079700	jg25952
OG0009868	Ag014G2080900	jg13049
OG0009869	Ag014G2083700	jg25969
OG0009870	Ag014G2084100	jg25973
OG0009871	Ag014G2086000, Ag014G2085400	jg25982
OG0009872	Ag014G2091400	jg25987
OG0009873	Ag014G2092000	jg25993
OG0009874	Ag014G2092500	jg25997
OG0009875	Ag014G2095400, Ag034G3935600, Ag024G2877000	jg26013
OG0009876	Ag014G2101300	jg26034
OG0009877	Ag014G2104400	jg26038
OG0009878	Ag014G2107300	jg26042
OG0009879	Ag014G2112300	jg26046
OG0009880	Ag014G2113600, Ag014G2112800	jg26052
OG0009881	Ag014G2126200	jg12909
OG0009882	Ag014G2126300	jg26090
OG0009883	Ag014G2126500	jg26092
OG0009884	Ag014G2131300	jg937, jg26112
OG0009885	Ag014G2132200	jg26114, jg21262, jg21251
OG0009886	Ag014G2135200	jg26132
OG0009887	Ag034G3814600, Ag014G2138600	jg29621
OG0009888	Ag014G2142600	jg26146
OG0009889	Ag014G2151100	jg26171
OG0009890	Ag014G2151200	jg26172
OG0009891	Ag014G2151800	jg26178
OG0009892	Ag014G2153200	jg26187
OG0009893	Ag014G2166000	jg26227
OG0009894	Ag014G2169900, Ag027G3071000	jg26258
OG0009895	Ag061G5025400	jg12482
OG0009896	Ag061G5027900	jg12430
OG0009897	Ag061G5029500, Ag061G5029400	jg16936
OG0009898	Ag061G5030200	jg12407
OG0009899	Ag061G5030800	jg12386
OG0009900	Ag061G5034700	jg12324
OG0009901	Ag061G5042800	jg12170
OG0009902	Ag061G5045800	jg12068, jg12063
OG0009903	Ag061G5046500	jg12058, jg12064
OG0009904	Ag061G5050200	jg21246
OG0009905	Ag027G3013400, Ag064G5091500	jg26597
OG0009906	Ag027G3013500	jg26595
OG0009907	Ag027G3019800	jg26558
OG0009908	Ag027G3025400	jg26530
OG0009909	Ag027G3026800	jg28319
OG0009910	Ag027G3031200	jg26513
OG0009911	Ag027G3037700	jg26469
OG0009912	Ag027G3040700	jg26456
OG0009913	Ag027G3041000	jg26452
OG0009914	Ag027G3045800	jg26425
OG0009915	Ag027G3048400	jg27348, jg13711, jg26409
OG0009916	Ag027G3051600	jg26394
OG0009917	Ag027G3051700	jg26393
OG0009918	Ag027G3052300	jg26386
OG0009919	Ag027G3054300	jg26371
OG0009920	Ag027G3059000	jg26345
OG0009921	Ag027G3062600	jg26322
OG0009922	Ag068G5215400	jg9374
OG0009923	Ag068G5215800	jg9380
OG0009924	Ag068G5227100	jg21821
OG0009925	Ag068G5227500	jg9410
OG0009926	Ag068G5231700	jg9425
OG0009927	Ag036G4089700	jg2085
OG0009928	Ag036G4113400	jg1764
OG0009929	Ag036G4117900	jg1908
OG0009930	Ag036G4119100	jg1559
OG0009931	Ag060G4999000	jg5748
OG0009932	Ag060G5000700	jg5742
OG0009933	Ag043G4449200	jg6909
OG0009934	Ag043G4451700	jg6822
OG0009935	Ag043G4451900	jg6823
OG0009936	Ag043G4452700	jg6825
OG0009937	Ag043G4456800	jg21479
OG0009938	Ag043G4456900	jg21478
OG0009939	Ag017G2411900, Ag017G2427700	jg21697
OG0009940	Ag017G2414600	jg15127
OG0009941	Ag017G2415800	jg15122
OG0009942	Ag017G2416000	jg15119
OG0009943	Ag017G2416500	jg15114
OG0009944	Ag017G2420700	jg15094
OG0009945	Ag017G2430000	jg15035
OG0009946	Ag017G2432400	jg15024
OG0009947	Ag017G2433800	jg15011
OG0009948	Ag017G2434400	jg15005
OG0009949	Ag034G3650700	jg28401
OG0009950	Ag034G3651600	jg28412
OG0009951	Ag034G3651700	jg28413
OG0009952	Ag034G3652100	jg28419
OG0009953	Ag034G3656800, Ag018G2477900	jg28455
OG0009954	Ag034G3657800	jg28462
OG0009955	Ag025G2924400, Ag025G2924300, Ag034G3657900	jg9254
OG0009956	Ag034G3661200	jg28496
OG0009957	Ag034G3662000	jg28502
OG0009958	Ag034G3662900	jg28508
OG0009959	Ag034G3663500	jg28515
OG0009960	Ag034G3664200	jg28522
OG0009961	Ag034G3668600	jg28548
OG0009962	Ag034G3670000	jg28554
OG0009963	Ag034G3672800	jg28585
OG0009964	Ag034G3672900	jg28586
OG0009965	Ag034G3673600	jg28592
OG0009966	Ag034G3676900	jg28615
OG0009967	Ag034G3677000	jg28616
OG0009968	Ag034G3678100	jg28623
OG0009969	Ag034G3678300	jg28625
OG0009970	Ag002G0158400, Ag024G2883800, Ag034G3680700	jg28635
OG0009971	Ag034G3683900	jg28662
OG0009972	Ag034G3686000	jg28667
OG0009973	Ag034G3686700	jg28675
OG0009974	Ag034G3687000	jg28676
OG0009975	Ag034G3690700	jg28700
OG0009976	Ag034G3691400	jg28706
OG0009977	Ag034G3692900	jg28714
OG0009978	Ag034G3693700	jg28720
OG0009979	Ag034G3696800	jg28748
OG0009980	Ag034G3699200	jg28768
OG0009981	Ag034G3699600	jg28772
OG0009982	Ag034G3701200	jg28787
OG0009983	Ag034G3701800	jg28789
OG0009984	Ag034G3702500	jg28792
OG0009985	Ag034G3703300	jg28800
OG0009986	Ag034G3703400	jg28801
OG0009987	Ag034G3709800	jg28854
OG0009988	Ag034G3709900	jg28855
OG0009989	Ag034G3713000	jg28879
OG0009990	Ag034G3714000	jg28883
OG0009991	Ag034G3714400	jg28887
OG0009992	Ag034G3716200	jg28897
OG0009993	Ag034G3722900	jg28949
OG0009994	Ag034G3723300	jg28954
OG0009995	Ag034G3725900	jg28976
OG0009996	Ag034G3726200	jg28981
OG0009997	Ag034G3727100	jg25447, jg1090, jg28988
OG0009998	Ag034G3728700	jg29004
OG0010000	Ag034G3729700	jg29014
OG0010001	Ag034G3738600, Ag034G3738400	jg29079
OG0010002	Ag034G3741800	jg29096
OG0010004	Ag034G3748900	jg29158
OG0010005	Ag034G3750000	jg29162
OG0010006	Ag034G3752300, Ag034G3752100, Ag034G3752200	jg29177
OG0010007	Ag034G3753400	jg29184
OG0010008	Ag034G3754900	jg29195
OG0010009	Ag034G3755000	jg29196
OG0010010	Ag034G3756500	jg29207
OG0010011	Ag034G3757200	jg29213
OG0010012	Ag034G3757900	jg29220
OG0010013	Ag034G3758000	jg29221
OG0010014	Ag034G3758400	jg29225
OG0010015	Ag034G3758700	jg31257
OG0010016	Ag034G3758900	jg29229
OG0010017	Ag034G3759700	jg29232
OG0010018	Ag034G3760500	jg29239
OG0010019	Ag034G3761000	jg1900
OG0010020	Ag034G3761300	jg29244
OG0010021	Ag034G3761500	jg29246
OG0010022	Ag034G3763700	jg29264
OG0010023	Ag034G3765400	jg32232, jg24227
OG0010024	Ag034G3768900	jg29294
OG0010025	Ag034G3769400	jg29299
OG0010027	Ag034G3773600	jg29318
OG0010028	Ag034G3773900	jg29319
OG0010029	Ag034G3789100	jg29441
OG0010030	Ag034G3791900	jg29467
OG0010031	Ag034G3792000	jg29468
OG0010033	Ag034G3794300	jg29477
OG0010034	Ag034G3794500	jg29480
OG0010035	Ag034G3796500	jg29495
OG0010036	Ag034G3797000	jg29498
OG0010037	Ag034G3797600, Ag016G2337400	jg11088
OG0010038	Ag034G3800000	jg29523
OG0010039	Ag034G3801200	jg29530
OG0010040	Ag034G3805100	jg29564
OG0010041	Ag034G3805200	jg29565
OG0010042	Ag034G3807900	jg29588
OG0010043	Ag034G3809000	jg29596
OG0010044	Ag002G0194000, Ag034G3810200	jg759
OG0010045	Ag034G3812100	jg29612
OG0010046	Ag034G3814800	jg29622
OG0010047	Ag034G3814900	jg29623
OG0010048	Ag034G3816400	jg29632
OG0010049	Ag034G3820400	jg29658
OG0010050	Ag034G3822700	jg29681
OG0010052	Ag034G3834900	jg29756
OG0010053	Ag034G3835300	jg29759
OG0010054	Ag034G3840800	jg29791
OG0010055	Ag034G3841600	jg29798
OG0010056	Ag034G3847900	jg29839
OG0010057	Ag034G3851000	jg29856
OG0010058	Ag034G3852000	jg29878
OG0010059	Ag034G3853700, Ag034G3853800	jg29863
OG0010060	Ag034G3856600	jg29892
OG0010061	Ag034G3857400, Ag034G3857200	jg29895
OG0010062	Ag034G3859200	jg29899
OG0010063	Ag034G3861500, Ag034G3862800	jg17351
OG0010064	Ag034G3867000	jg29944
OG0010065	Ag034G3876700	jg29983
OG0010066	Ag034G3876900	jg29985
OG0010067	Ag034G3877100	jg29987
OG0010068	Ag034G3877400	jg29991
OG0010069	Ag034G3881200	jg30011
OG0010070	Ag034G3883500	jg30030
OG0010071	Ag034G3883800	jg30033
OG0010072	Ag034G3885000	jg30042
OG0010073	Ag034G3888000	jg30052
OG0010074	Ag034G3895900	jg30088
OG0010075	Ag034G3897200	jg30093
OG0010076	Ag034G3900900	jg30119
OG0010077	Ag034G3901300	jg30123
OG0010078	Ag034G3901500	jg30125
OG0010079	Ag034G3903000	jg30136
OG0010080	Ag034G3903600	jg30138
OG0010082	Ag034G3907900	jg30207, jg30194
OG0010084	Ag034G3914500	jg30238
OG0010085	Ag034G3922700	jg30263
OG0010087	Ag034G3928800	jg30292
OG0010088	Ag034G3939800	jg30341
OG0010089	Ag034G3941200	jg30344
OG0010090	Ag034G3942100	jg30352
OG0010091	Ag034G3944500	jg30368
OG0010092	Ag034G3947400	jg30381
OG0010094	Ag034G3949200	jg30390
OG0010095	Ag034G3950800	jg30398
OG0010096	Ag034G3955400	jg30417
OG0010097	Ag034G3960900	jg30448
OG0010098	Ag034G3961400	jg30454
OG0010099	Ag034G3963000	jg30468
OG0010100	Ag034G3963500	jg30472
OG0010101	Ag034G3963800	jg30476
OG0010102	Ag034G3965700	jg30489
OG0010103	Ag034G3966500	jg30495
OG0010104	Ag034G3968600	jg30504
OG0010105	Ag034G3972400	jg30518
OG0010106	Ag034G3973100	jg30522
OG0010107	Ag034G3973400	jg30525
OG0010108	Ag034G3973500	jg30526
OG0010109	Ag034G3977200	jg30546
OG0010110	Ag034G3977500	jg30547
OG0010111	Ag034G3985200	jg30603
OG0010112	Ag034G3989800	jg30630
OG0010113	Ag034G3989900	jg30631
OG0010114	Ag034G3993100	jg30644
OG0010115	Ag034G3996100	jg30652
OG0010116	Ag034G4013500	jg30759
OG0010117	Ag034G4013700	jg30761
OG0010118	Ag034G4013900	jg30762
OG0010119	Ag034G4017000	jg12963
OG0010120	Ag034G4017800	jg30788
OG0010121	Ag034G4023700	jg30822
OG0010122	Ag034G4025600	jg30831
OG0010123	Ag034G4025800	jg30832
OG0010124	Ag034G4032400	jg30856
OG0010125	Ag034G4035400	jg30870
OG0010126	Ag034G4037300	jg2820
OG0010127	Ag034G4039400	jg2811
OG0010129	Ag034G4043300	jg2788
OG0010130	Ag034G4057400	jg2683
OG0010131	Ag034G4061300	jg2672, jg2671, jg2669
OG0010132	Ag034G4062700	jg2661
OG0010133	Ag034G4064200	jg2651
OG0010134	Ag034G4064300	jg2650
OG0010135	Ag034G4064400	jg2649
OG0010136	Ag034G4064500	jg2647, jg13574
OG0010137	Ag034G4066700	jg2638
OG0010138	Ag034G4067800	jg2635
OG0010139	Ag034G4072300	jg2601
OG0010140	Ag052G4856600	jg31974
OG0010141	Ag024G2856900, Ag024G2857100, Ag002G0093800	jg14014
OG0010142	Ag002G0099000, Ag024G2852200	jg21067
OG0010143	Ag002G0110000	jg491
OG0010144	Ag002G0150700	jg568
OG0010145	Ag002G0162500	jg594
OG0010146	Ag002G0162600	jg595
OG0010147	Ag002G0176000	jg648
OG0010149	Ag002G0192000	jg31987
OG0010150	Ag002G0200500	jg787
OG0010151	Ag002G0202800	jg795
OG0010152	Ag002G0203000	jg797
OG0010153	Ag002G0210500	jg833
OG0010154	Ag002G0212200	jg839
OG0010155	Ag002G0212600	jg843
OG0010156	Ag002G0221000	jg885
OG0010157	Ag002G0228900	jg922
OG0010158	Ag002G0229600	jg925
OG0010159	Ag002G0239900	jg988
OG0010160	Ag002G0242400	jg995
OG0010161	Ag002G0244100	jg999
OG0010163	Ag002G0250600	jg1089
OG0010164	Ag002G0252500	jg1139
OG0010165	Ag002G0252900	jg1152
OG0010166	Ag002G0258400	jg22579
OG0010167	Ag019G2522700, Ag002G0258800	jg8114
OG0010168	Ag002G0259700	jg1184
OG0010169	Ag002G0260100	jg1198
OG0010170	Ag002G0264800	jg1335
OG0010171	Ag002G0267700	jg11159
OG0010172	Ag024G2863000	jg445
OG0010173	Ag024G2884700	jg395
OG0010174	Ag024G2885500	jg392
