Orthogroup	Alyssum_gmelinii	Arabis_alpina
OG0001436	Ag001G0080500	Aa_G204750.h1.t1, Aa_G386130.h1.t1
OG0001436	Ag014G2022400	Aa_G233740.h1.t1
OG0001437	Ag037G4139600, Ag016G2315500	Aa_G41270.h1.t1
OG0001438	Ag050G4796500	Aa_G607240.h1.t1
OG0001438	Ag016G2326300, Ag037G4128300	Aa_G315600.h1.t1
OG0001440	Ag011G1126700	Aa_G379290.h1.t1
OG0001440	Ag044G4503300	Aa_G542160.h1.t1
OG0001441	Ag066G5138700	Aa_G561120.h1.t1, Aa_G912520.h1.t1
OG0001441	Ag033G3528400	Aa_G517260.h1.t1
OG0001442	Ag066G5145400	Aa_G320680.h1.t1
OG0001442	Ag033G3543000	Aa_G117440.h1.t1
OG0001443	Ag033G3594300	Aa_G665640.h3.t1, Aa_G665640.h5.t1, Aa_G665640.h1.t1, Aa_G665640.h4.t1, Aa_G665640.h2.t1
OG0001444	Ag031G3156900	Aa_G417340.h1.t1, Aa_G326910.h1.t1
OG0001445	Ag031G3178800, Ag011G1187800, Ag068G5211900, Ag068G5214500	Aa_G956300.h1.t1, Aa_G717830.h1.t1, Aa_G453300.h1.t1
OG0001446	Ag031G3230200	Aa_G384640.h1.t1
OG0001447	Ag031G3240400	Aa_G451490.h1.t1
OG0001447	Ag003G0362700	Aa_G125270.h1.t1
OG0001448	Ag015G2194200	Aa_G311550.h1.t1
OG0001450	Ag003G0404100	Aa_G422510.h1.t1
OG0001450	Ag031G3294600	Aa_G114870.h1.t1
OG0001451	Ag003G0408700	Aa_G188430.h1.t1
OG0001451	Ag031G3302100	Aa_G614520.h1.t1
OG0001452	Ag031G3339400	Aa_G753680.h1.t1
OG0001452	Ag039G4225900	Aa_G38220.h1.t1
OG0001453	Ag015G2189800	Aa_G91780.h1.t1
OG0001453	Ag031G3348700, Ag011G1054900	Aa_G557570.h1.t1
OG0001454	Ag039G4294200	Aa_G150910.h1.t1
OG0001454	Ag031G3380500	Aa_G265930.h1.t1
OG0001455	Ag031G3386300	Aa_G394510.h1.t1
OG0001455	Ag039G4309400	Aa_G197110.h1.t1
OG0001456	Ag053G4870100, Ag025G2906600	Aa_G139270.h1.t1
OG0001457	Ag042G4381300	Aa_G223710.h1.t1
OG0001458	Ag042G4413600	Aa_G244800.h1.t1
OG0001459	Ag042G4416700	Aa_G244920.h1.t1
OG0001459	Ag065G5127400	Aa_G301260.h1.t1
OG0001460	Ag065G5124400	Aa_G104110.h1.t1
OG0001461	Ag039G4249000, Ag039G4248600	Aa_G412600.h1.t1, Aa_G412610.h1.t1
OG0001462	Ag039G4280500	Aa_G990540.h1.t1, Aa_G441710.h1.t1, Aa_G441700.h1.t1
OG0001463	Ag014G1943300	Aa_G5430.h1.t1
OG0001464	Ag030G3133300	Aa_G410080.h1.t1
OG0001465	Ag011G1037900	Aa_G137780.h1.t1
OG0001466	Ag015G2191200	Aa_G407280.h1.t1
OG0001466	Ag011G1060100	Aa_G486300.h1.t1
OG0001467	Ag015G2200500	Aa_G499190.h1.t1
OG0001468	Ag011G1093200	Aa_G223230.h1.t1
OG0001468	Ag015G2201200	Aa_G531970.h1.t1
OG0001469	Ag015G2204500	Aa_G670610.h1.t1
OG0001469	Ag011G1264200	Aa_G163890.h1.t1
OG0001470	Ag052G4867900, Ag015G2266700	Aa_G377040.h1.t1
OG0001470	Ag015G2266900, Ag052G4867800	Aa_G377050.h1.t1
OG0001471	Ag038G4161400	Aa_G122210.h1.t1, Aa_G269260.h1.t1, Aa_G269270.h1.t1
OG0001472	Ag014G1838900	Aa_G51040.h1.t1
OG0001472	Ag038G4166100	Aa_G429030.h1.t1
OG0001473	Ag038G4166500	Aa_G120190.h1.t1
OG0001473	Ag014G1838600	Aa_G51010.h1.t1
OG0001474	Ag088G5435600	Aa_G422240.h1.t1, Aa_G194460.h1.t1, Aa_G422250.h1.t1
OG0001475	Ag003G0348900	Aa_G100480.h1.t1
OG0001476	Ag037G4128200, Ag016G2326400	Aa_G139420.h1.t1
OG0001477	Ag014G1856700	Aa_G49930.h1.t1
OG0001478	Ag027G3061600	Aa_G229390.h1.t1
OG0001479	Ag034G3784800	Aa_G446410.h1.t1
OG0001479	Ag002G0250700	Aa_G307870.h1.t1
OG0001480	Ag002G0168700	Aa_G357200.h1.t1
OG0001480	Ag034G3823000	Aa_G270610.h1.t1
OG0001481	Ag034G3898300, Ag034G3898400	Aa_G148280.h1.t1
OG0001482	Ag034G3930500, Ag034G3942600	Aa_G201680.h1.t1, Aa_G92220.h1.t1
OG0001483	Ag034G3984800	Aa_G556430.h1.t1
OG0001483	Ag011G1140500	Aa_G180310.h1.t1
OG0001484	Ag034G4032500	Aa_G399850.h1.t1, Aa_G399850.h2.t1
OG0001484	Ag034G4049500	Aa_G232210.h1.t1
OG0001485	Ag016G2357700	Aa_G103100.h1.t1
OG0001486	Ag011G1261800	Aa_G33040.h1.t1
OG0001487	Ag019G2488600	Aa_G352680.h1.t1
OG0001499	Ag067G5173100, Ag034G3973000, Ag093G5459000, Ag033G3498400	Aa_G173030.h1.t1
OG0001500	Ag055G4903400	Aa_G809410.h1.t1
OG0001501	Ag014G1805800	Aa_G44950.h1.t1
OG0001501	Ag013G1353000	Aa_G493690.h1.t1
OG0001502	Ag014G1804100	Aa_G44850.h1.t1
OG0001502	Ag013G1356600	Aa_G387580.h1.t1
OG0001503	Ag013G1423600	Aa_G304350.h1.t1
OG0001503	Ag014G1772200	Aa_G14820.h1.t1
OG0001504	Ag001G0017500, Ag001G0016700	Aa_G180970.h1.t1, Aa_G656550.h1.t1
OG0001505	Ag031G3153700	Aa_G451700.h1.t1
OG0001505	Ag013G1445400	Aa_G258070.h1.t1
OG0001506	Ag014G1948900	Aa_G218370.h1.t1, Aa_G40470.h1.t1
OG0001507	Ag013G1503100	Aa_G116760.h1.t1
OG0001507	Ag004G0544300	Aa_G550320.h1.t1
OG0001508	Ag013G1562400	Aa_G541380.h1.t1
OG0001508	Ag004G0503400	Aa_G94960.h1.t1
OG0001509	Ag013G1564000, Ag013G1564200	Aa_G728240.h1.t1, Aa_G728250.h1.t1
OG0001509	Ag013G1564700	Aa_G611190.h1.t1, Aa_G611180.h1.t1
OG0001510	Ag013G1595600	Aa_G218580.h1.t1
OG0001511	Ag034G3753200	Aa_G151840.h1.t1
OG0001512	Ag034G3747300	Aa_G481460.h1.t1
OG0001512	Ag013G1607600	Aa_G60060.h1.t1
OG0001513	Ag013G1609000, Ag013G1609100	Aa_G264410.h1.t1
OG0001513	Ag034G3745800	Aa_G558380.h1.t1
OG0001514	Ag034G3736600	Aa_G599100.h1.t1
OG0001515	Ag034G3729900	Aa_G22540.h1.t1
OG0001515	Ag013G1638600	Aa_G359800.h1.t1
OG0001516	Ag034G3725000	Aa_G751980.h1.t1
OG0001516	Ag013G1643700	Aa_G359470.h1.t1
OG0001517	Ag034G3709500	Aa_G235380.h1.t1
OG0001517	Ag013G1662800	Aa_G243640.h1.t1
OG0001518	Ag034G3698800	Aa_G38780.h1.t1
OG0001518	Ag013G1675500	Aa_G208610.h1.t1
OG0001519	Ag034G3698200	Aa_G38720.h1.t1
OG0001519	Ag013G1676300	Aa_G520340.h1.t1
OG0001520	Ag013G1677700	Aa_G219580.h1.t1
OG0001521	Ag013G1678000	Aa_G304400.h1.t1, Aa_G265700.h1.t1, Aa_G265720.h1.t1
OG0001522	Ag013G1730100	Aa_G223730.h1.t1, Aa_G142250.h1.t1
OG0001523	Ag023G2817000	Aa_G142210.h1.t1
OG0001523	Ag013G1731600	Aa_G465000.h1.t1
OG0001524	Ag031G3241500	Aa_G686880.h1.t1
OG0001524	Ag013G1752800	Aa_G476200.h1.t1
OG0001525	Ag013G1760800, Ag002G0148600	Aa_G463060.h1.t1
OG0001526	Ag049G4725500	Aa_G52930.h1.t1
OG0001526	Ag004G0427100	Aa_G23610.h1.t1
OG0001527	Ag004G0431500	Aa_G500350.h1.t1
OG0001527	Ag031G3344300	Aa_G306810.h1.t1
OG0001528	Ag011G1135800, Ag011G1135700, Ag011G1135900, Ag011G1136000, Ag004G0467300	Aa_G75120.h1.t1
OG0001529	Ag004G0529100	Aa_G45420.h1.t1
OG0001529	Ag004G0761200	Aa_G97810.h1.t1
OG0001530	Ag002G0142500, Ag002G0142000, Ag002G0142300, Ag002G0141600, Ag002G0142600, Ag002G0142800	Aa_G355090.h1.t1
OG0001531	Ag004G0604700	Aa_G552150.h1.t1, Aa_G552140.h1.t1
OG0001531	Ag004G0604800	Aa_G264060.h1.t1
OG0001532	Ag004G0640300, Ag004G0640100, Ag004G0639900, Ag004G0640000	Aa_G28230.h1.t1, Aa_G28240.h1.t1
OG0001533	Ag034G3697800	Aa_G28180.h1.t1
OG0001533	Ag004G0640800	Aa_G28190.h1.t1
OG0001534	Ag058G4985100, Ag006G0798100, Ag058G4984300	Aa_G58280.h1.t1
OG0001535	Ag004G0711400	Aa_G22110.h1.t1
OG0001536	Ag004G0726800, Ag033G3512500	Aa_G603500.h1.t1, Aa_G603490.h1.t1
OG0001536	Ag002G0129800	Aa_G462370.h1.t1
OG0001537	Ag022G2638200	Aa_G99570.h1.t1
OG0001537	Ag034G3675300	Aa_G6790.h1.t1
OG0001538	Ag034G3677200	Aa_G228420.h1.t1
OG0001539	Ag022G2682900, Ag022G2682800	Aa_G305530.h1.t1
OG0001540	Ag014G1926200	Aa_G333260.h1.t1
OG0001540	Ag022G2712900	Aa_G170350.h1.t1
OG0001541	Ag014G1919000, Ag022G2726100	Aa_G137130.h1.t1, Aa_G331830.h1.t1
OG0001542	Ag022G2753200	Aa_G170110.h1.t1
OG0001542	Ag014G1904200	Aa_G34470.h1.t1
OG0001543	Ag048G4648600	Aa_G215520.h1.t1
OG0001543	Ag034G4001900	Aa_G627000.h1.t1
OG0001544	Ag048G4648700	Aa_G215510.h1.t1
OG0001544	Ag034G4001800	Aa_G627010.h1.t1
OG0001545	Ag048G4658900	Aa_G111000.h1.t1
OG0001545	Ag034G3994600	Aa_G477450.h1.t1
OG0001546	Ag048G4719900, Ag048G4720900	Aa_G259480.h1.t1
OG0001547	Ag040G4335400	Aa_G383770.h1.t1
OG0001548	Ag011G1114200	Aa_G514770.h1.t1
OG0001548	Ag040G4347200	Aa_G261540.h1.t1
OG0001549	Ag007G0884500	Aa_G198090.h1.t1
OG0001549	Ag064G5110300	Aa_G199030.h1.t1
OG0001550	Ag078G5364000	Aa_G30470.h1.t1
OG0001550	Ag034G3944600	Aa_G132400.h1.t1
OG0001551	Ag003G0293400, Ag003G0309400, Ag012G1300600	Aa_G249920.h1.t1
OG0001552	Ag006G0823300	Aa_G176650.h1.t1
OG0001552	Ag050G4756100	Aa_G244600.h1.t1, Aa_G642130.h1.t1
OG0001553	Ag014G2153000	Aa_G152440.h1.t1
OG0001553	Ag001G0036800	Aa_G36850.h1.t1
OG0001554	Ag001G0083200	Aa_G173650.h1.t1
OG0001554	Ag014G2018800	Aa_G32030.h1.t1
OG0001555	Ag037G4135700, Ag016G2318300	Aa_G213840.h1.t1
OG0001555	Ag050G4794100	Aa_G520180.h1.t1
OG0001556	Ag050G4798400	Aa_G96250.h1.t1
OG0001557	Ag031G3158600	Aa_G43700.h1.t1
OG0001558	Ag003G0294900	Aa_G453050.h1.t1
OG0001558	Ag031G3188500	Aa_G511430.h1.t1, Aa_G741200.h1.t1
OG0001559	Ag011G1228200	Aa_G598850.h1.t1
OG0001559	Ag031G3206400	Aa_G773350.h1.t1
OG0001560	Ag003G0348100	Aa_G100550.h1.t1
OG0001560	Ag031G3232100	Aa_G349390.h1.t1
OG0001561	Ag031G3286200, Ag031G3285700, Ag031G3288000, Ag016G2306700, Ag016G2306000, Ag031G3286300	Aa_G345890.h1.t1, Aa_G345880.h1.t1
OG0001562	Ag031G3294100	Aa_G114850.h1.t1
OG0001562	Ag003G0405000	Aa_G67170.h1.t1
OG0001563	Ag039G4184000	Aa_G88500.h1.t1
OG0001563	Ag031G3313900	Aa_G174900.h1.t1
OG0001564	Ag031G3335800	Aa_G386970.h1.t1
OG0001564	Ag039G4225000	Aa_G38280.h1.t1
OG0001565	Ag031G3338400	Aa_G725880.h1.t1, Aa_G494880.h1.t1
OG0001565	Ag031G3337400, Ag031G3337700	Aa_G494900.h1.t1
OG0001566	Ag031G3378000	Aa_G266030.h1.t1
OG0001567	Ag031G3406300	Aa_G192010.h2.t1, Aa_G192010.h1.t1, Aa_G212730.h1.t1
OG0001568	Ag068G5228400	Aa_G506690.h2.t1, Aa_G506690.h1.t1
OG0001568	Ag042G4410800	Aa_G632940.h1.t1
OG0001569	Ag015G2182700	Aa_G50350.h1.t1
OG0001569	Ag011G1041300	Aa_G351920.h1.t1
OG0001570	Ag034G4037800	Aa_G344050.h1.t1
OG0001570	Ag015G2264000	Aa_G554680.h1.t1
OG0001571	Ag034G3681600	Aa_G135130.h1.t1
OG0001571	Ag038G4143100	Aa_G120320.h1.t1
OG0001572	Ag038G4171200	Aa_G25890.h1.t1
OG0001573	Ag038G4178400	Aa_G378500.h1.t1
OG0001573	Ag014G1825000	Aa_G4550.h1.t1
OG0001574	Ag088G5440300, Ag088G5440000, Ag011G1211500	Aa_G194720.h1.t1
OG0001575	Ag024G2873400	Aa_G449110.h1.t1, Aa_G347910.h1.t1
OG0001576	Ag014G1828600	Aa_G719880.h1.t1, Aa_G4840.h1.t1
OG0001577	Ag014G1875100	Aa_G174350.h1.t1
OG0001578	Ag014G2057100	Aa_G53600.h1.t1
OG0001578	Ag025G2926600	Aa_G57630.h1.t1
OG0001580	Ag014G2175300, Ag027G3065500	Aa_G103180.h1.t1
OG0001581	Ag061G5023100	Aa_G245520.h1.t1
OG0001582	Ag034G3710200	Aa_G243670.h1.t1, Aa_G235430.h1.t1
OG0001583	Ag002G0221100	Aa_G72240.h1.t1
OG0001584	Ag034G3873000	Aa_G375730.h1.t1
OG0001585	Ag034G4023000	Aa_G528440.h1.t1
OG0001586	Ag034G4044800, Ag034G4044600	Aa_G560110.h1.t1
OG0001587	Ag034G4058400	Aa_G437990.h1.t1
OG0001588	Ag024G2883100	Aa_G186160.h1.t1
OG0001590	Ag011G1052300, Ag011G1052100, Ag011G1052200	Aa_G544550.h1.t1
OG0001591	Ag011G1062600	Aa_G503370.h1.t1
OG0001592	Ag011G1221800, Ag011G1222000, Ag011G1222100	Aa_G97250.h1.t1, Aa_G97260.h1.t1, Aa_G97240.h1.t1, Aa_G274390.h1.t1
OG0001593	Ag085G5418600	Aa_G329090.h1.t1
OG0001604	Ag055G4928200	Aa_G711570.h1.t1
OG0001606	Ag013G1369800	Aa_G309580.h1.t1
OG0001607	Ag014G1795400	Aa_G111780.h1.t1
OG0001607	Ag013G1374600	Aa_G162220.h1.t1
OG0001608	Ag064G5104600, Ag014G2164300	Aa_G254140.h1.t1, Aa_G407390.h1.t1, Aa_G158680.h1.t1, Aa_G407420.h1.t1
OG0001609	Ag014G1784900	Aa_G59330.h1.t1, Aa_G42410.h1.t1
OG0001610	Ag013G1449500	Aa_G660600.h1.t1, Aa_G217940.h1.t1, Aa_G96750.h1.t1
OG0001611	Ag013G1484600	Aa_G155010.h1.t1
OG0001611	Ag004G0553300	Aa_G181430.h1.t1
OG0001612	Ag004G0553000	Aa_G112750.h1.t1
OG0001612	Ag013G1488300	Aa_G256620.h1.t1
OG0001613	Ag013G1498100	Aa_G267600.h1.t1
OG0001613	Ag004G0549200	Aa_G113020.h1.t1
OG0001614	Ag004G0444300	Aa_G20700.h1.t1
OG0001614	Ag013G1528400	Aa_G159060.h1.t1
OG0001615	Ag013G1528500	Aa_G159050.h1.t1
OG0001616	Ag013G1540200, Ag013G1539800	Aa_G309260.h1.t1
OG0001616	Ag004G0451000	Aa_G21120.h1.t1
OG0001617	Ag013G1548500	Aa_G130410.h1.t1
OG0001617	Ag004G0461700	Aa_G76110.h1.t1
OG0001618	Ag004G0510400	Aa_G97950.h1.t1
OG0001618	Ag013G1559800	Aa_G319310.h1.t1
OG0001619	Ag013G1572400	Aa_G189100.h1.t1
OG0001619	Ag034G3683600	Aa_G134980.h1.t1
OG0001620	Ag034G3743900	Aa_G257570.h1.t1
OG0001620	Ag013G1612000	Aa_G412170.h1.t1
OG0001621	Ag013G1624800	Aa_G161560.h2.t1, Aa_G161560.h1.t1
OG0001621	Ag034G3737500	Aa_G182240.h1.t1
OG0001622	Ag034G3734700	Aa_G441430.h1.t1
OG0001623	Ag013G1635200	Aa_G552370.h1.t1
OG0001623	Ag034G3732100	Aa_G22350.h1.t1
OG0001624	Ag013G1640200	Aa_G86090.h1.t1
OG0001624	Ag034G3728800	Aa_G22700.h1.t1
OG0001625	Ag013G1652300	Aa_G445730.h1.t1
OG0001625	Ag034G3718600	Aa_G219940.h1.t1
OG0001626	Ag013G1672900, Ag034G3700600	Aa_G38960.h1.t1, Aa_G38960.h2.t1, Aa_G363600.h2.t1, Aa_G363600.h1.t1
OG0001627	Ag034G3699300	Aa_G38820.h1.t1
OG0001627	Ag013G1674600	Aa_G208720.h1.t1
OG0001628	Ag013G1685300	Aa_G89660.h1.t1
OG0001629	Ag013G1690600	Aa_G132970.h1.t1
OG0001629	Ag034G3687800	Aa_G134770.h1.t1
OG0001630	Ag013G1700400, Ag078G5381800	Aa_G29590.h1.t1, Aa_G238060.h1.t1
OG0001631	Ag023G2803900	Aa_G32680.h1.t1
OG0001631	Ag013G1712800	Aa_G130870.h1.t1
OG0001632	Ag013G1722600	Aa_G650850.h1.t1
OG0001633	Ag004G0493800	Aa_G435200.h1.t1
OG0001634	Ag004G0501100	Aa_G620780.h1.t1
OG0001635	Ag004G0517800	Aa_G578280.h1.t1
OG0001635	Ag004G0774700	Aa_G426060.h1.t1
OG0001635	Ag004G0773500	Aa_G426050.h1.t1
OG0001636	Ag004G0759100, Ag004G0532800	Aa_G45250.h1.t1
OG0001637	Ag004G0552400, Ag004G0552300	Aa_G112830.h1.t1
OG0001638	Ag004G0562100	Aa_G68340.h1.t1, Aa_G68330.h1.t1
OG0001639	Ag004G0708900	Aa_G21960.h1.t1
OG0001640	Ag004G0739900	Aa_G48400.h1.t1
OG0001641	Ag004G0745800	Aa_G442010.h1.t1
OG0001642	Ag004G0749600	Aa_G483080.h1.t1
OG0001643	Ag010G1007800	Aa_G107270.h1.t1
OG0001643	Ag020G2556700, Ag004G0781100	Aa_G516260.h1.t1
OG0001644	Ag014G1939600	Aa_G102830.h1.t1
OG0001644	Ag022G2743500, Ag022G2683900, Ag002G0169600	Aa_G414710.h1.t1, Aa_G414730.h1.t1
OG0001645	Ag014G1934900	Aa_G869660.h1.t1
OG0001646	Ag022G2709600	Aa_G464230.h1.t1
OG0001646	Ag014G1929600	Aa_G195560.h1.t1
OG0001647	Ag031G3303500	Aa_G520460.h1.t1
OG0001647	Ag022G2741600	Aa_G259000.h1.t1
OG0001648	Ag075G5287000	Aa_G413260.h1.t1
OG0001648	Ag012G1308500	Aa_G263290.h1.t1
OG0001649	Ag075G5291500	Aa_G229820.h1.t1
OG0001649	Ag012G1310600	Aa_G508060.h1.t1
OG0001650	Ag075G5298400	Aa_G165340.h1.t1
OG0001650	Ag002G0109200, Ag063G5083600	Aa_G65890.h1.t1
OG0001652	Ag048G4589000	Aa_G336990.h1.t1
OG0001652	Ag048G4589100	Aa_G336980.h1.t1
OG0001655	Ag036G4103900	Aa_G437270.h1.t1
OG0001655	Ag048G4650700	Aa_G37960.h1.t1, Aa_G590080.h1.t1
OG0001656	Ag048G4661900	Aa_G111110.h1.t1
OG0001656	Ag034G3990100	Aa_G334090.h1.t1
OG0001657	Ag011G1125000	Aa_G527890.h1.t1
OG0001657	Ag040G4337100	Aa_G314480.h1.t1
OG0001658	Ag040G4350000	Aa_G249570.h1.t1
OG0001659	Ag032G3419200	Aa_G205510.h1.t1
OG0001659	Ag025G2901600, Ag014G1954500	Aa_G40100.h1.t1
OG0001660	Ag032G3454700	Aa_G127780.h1.t1
OG0001661	Ag032G3475300	Aa_G396720.h1.t1
OG0001661	Ag014G2009900	Aa_G234920.h1.t1
OG0001662	Ag054G4875800	Aa_G354240.h1.t1
OG0001662	Ag017G2406400	Aa_G608150.h1.t1
OG0001663	Ag054G4883900	Aa_G282260.h2.t1, Aa_G282260.h1.t1
OG0001663	Ag031G3411300	Aa_G100040.h1.t1
OG0001664	Ag054G4890100	Aa_G11750.h1.t1
OG0001664	Ag031G3405500	Aa_G395700.h1.t1
OG0001665	Ag054G4890200	Aa_G11740.h1.t1
OG0001666	Ag007G0907000	Aa_G31020.h1.t1
OG0001666	Ag027G3031100	Aa_G265520.h1.t1
OG0001667	Ag007G0932600	Aa_G565080.h1.t1
OG0001667	Ag014G2033800	Aa_G317060.h1.t1, Aa_G269910.h1.t1
OG0001668	Ag014G2039700	Aa_G617180.h1.t1
OG0001668	Ag025G2900500, Ag007G0934100	Aa_G327180.h1.t1
OG0001669	Ag007G0935300, Ag025G2901300	Aa_G520900.h1.t1
OG0001669	Ag025G2901400, Ag007G0935400	Aa_G520910.h1.t1
OG0001670	Ag078G5366900	Aa_G30560.h1.t1
OG0001670	Ag078G5367100	Aa_G30570.h1.t1, Aa_G30580.h1.t1
OG0001671	Ag011G1187000	Aa_G185360.h1.t1
OG0001671	Ag071G5240400	Aa_G151480.h1.t1
OG0001672	Ag012G1322100	Aa_G25660.h1.t1
OG0001672	Ag034G3834400	Aa_G25690.h1.t1, Aa_G36770.h1.t1, Aa_G36760.h1.t1, Aa_G26560.h1.t1
OG0001673	Ag012G1330400	Aa_G83420.h1.t1
OG0001673	Ag034G3843500	Aa_G398280.h1.t1
OG0001674	Ag014G2126700	Aa_G521620.h1.t1
OG0001674	Ag001G0011900	Aa_G92590.h1.t1
OG0001675	Ag014G2141200	Aa_G50680.h1.t1
OG0001676	Ag001G0056800, Ag001G0057000	Aa_G582100.h1.t1
OG0001677	Ag014G2032400	Aa_G367470.h1.t1
OG0001677	Ag001G0068600	Aa_G685890.h1.t1
OG0001678	Ag001G0069600, Ag001G0069700, Ag001G0069900, Ag001G0070200	Aa_G364670.h1.t1
OG0001679	Ag001G0084500	Aa_G173620.h1.t1
OG0001679	Ag014G2018200	Aa_G507810.h1.t1
OG0001681	Ag050G4794400	Aa_G520140.h1.t1
OG0001681	Ag037G4135500, Ag016G2318600	Aa_G213800.h1.t1
OG0001682	Ag016G2318700, Ag037G4135400	Aa_G213790.h1.t1
OG0001683	Ag044G4494800	Aa_G323530.h1.t1
OG0001683	Ag011G1144600	Aa_G775730.h1.t1
OG0001684	Ag044G4495500	Aa_G70170.h1.t1
OG0001684	Ag011G1142900	Aa_G180390.h1.t1
OG0001685	Ag066G5140900	Aa_G320510.h1.t1
OG0001685	Ag033G3533600	Aa_G371050.h1.t1
OG0001686	Ag033G3533800	Aa_G371010.h1.t1
OG0001686	Ag066G5141300	Aa_G320540.h1.t1
OG0001687	Ag087G5426200, Ag066G5155800	Aa_G257130.h1.t1
OG0001688	Ag033G3643900	Aa_G86440.h1.t1
OG0001689	Ag015G2258300	Aa_G211990.h2.t1, Aa_G211990.h1.t1
OG0001689	Ag028G3078700	Aa_G601720.h1.t1
OG0001690	Ag031G3174900	Aa_G163580.h1.t1, Aa_G163590.h1.t1
OG0001691	Ag031G3176500	Aa_G364320.h1.t1
OG0001691	Ag003G0283700	Aa_G206090.h1.t1
OG0001692	Ag031G3178500	Aa_G605820.h1.t1
OG0001692	Ag003G0281700	Aa_G12870.h1.t1
OG0001693	Ag003G0297200	Aa_G177970.h1.t1
OG0001693	Ag031G3191400	Aa_G2440.h1.t1
OG0001695	Ag031G3224500	Aa_G103450.h1.t1
OG0001695	Ag003G0334500	Aa_G252320.h1.t1
OG0001696	Ag031G3224600	Aa_G103440.h1.t1
OG0001696	Ag003G0338200	Aa_G265040.h1.t1
OG0001697	Ag003G0367100	Aa_G125560.h1.t1
OG0001697	Ag031G3244200	Aa_G568530.h1.t1
OG0001698	Ag003G0375500	Aa_G199980.h1.t1
OG0001698	Ag031G3258900	Aa_G114260.h1.t1
OG0001699	Ag003G0393600	Aa_G210110.h1.t1
OG0001699	Ag031G3287700	Aa_G494440.h1.t1
OG0001700	Ag031G3307900	Aa_G513100.h1.t1
OG0001701	Ag031G3367300	Aa_G411720.h1.t1
OG0001701	Ag039G4267700	Aa_G269480.h1.t1
OG0001702	Ag014G1863700	Aa_G47830.h1.t1
OG0001704	Ag067G5200400	Aa_G375660.h1.t1
OG0001705	Ag039G4220500	Aa_G38340.h1.t1
OG0001706	Ag015G2184700	Aa_G666760.h1.t1
OG0001707	Ag026G2985700, Ag021G2595400	Aa_G97550.h1.t1
OG0001708	Ag021G2597800	Aa_G294820.h1.t1
OG0001708	Ag034G4029500	Aa_G121830.h1.t1
OG0001709	Ag021G2603600	Aa_G273610.h1.t1
OG0001709	Ag052G4856400	Aa_G107870.h1.t1
OG0001710	Ag014G1845300	Aa_G205780.h1.t1
OG0001710	Ag038G4157800	Aa_G40940.h1.t1
OG0001711	Ag038G4173400	Aa_G251070.h1.t1
OG0001712	Ag014G1828100	Aa_G4770.h1.t1
OG0001712	Ag038G4175200	Aa_G251170.h1.t1
OG0001713	Ag003G0362300	Aa_G761690.h1.t1
OG0001713	Ag003G0362400	Aa_G761680.h2.t1, Aa_G761680.h1.t1, Aa_G581260.h1.t1, Aa_G581270.h1.t1
OG0001714	Ag014G1772800	Aa_G14760.h1.t1
OG0001716	Ag034G3758500	Aa_G442550.h1.t1
OG0001716	Ag014G1819400	Aa_G4180.h1.t1
OG0001717	Ag014G2038300	Aa_G617210.h1.t1, Aa_G242750.h1.t1
OG0001717	Ag014G1837800	Aa_G50960.h1.t1
OG0001718	Ag014G1843000	Aa_G333710.h1.t1, Aa_G218120.h1.t1, Aa_G218100.h1.t1
OG0001719	Ag014G1852600	Aa_G47700.h1.t1
OG0001719	Ag060G5000800	Aa_G726480.h1.t1
OG0001720	Ag014G1855200	Aa_G49770.h1.t1
OG0001720	Ag060G5006100	Aa_G372450.h1.t1
OG0001721	Ag014G1856200	Aa_G49860.h1.t1
OG0001723	Ag014G1864000	Aa_G49740.h1.t1
OG0001723	Ag043G4459000	Aa_G675480.h1.t1
OG0001724	Ag014G1902700	Aa_G34550.h1.t1
OG0001726	Ag014G2070400	Aa_G501340.h1.t1
OG0001726	Ag025G2940800	Aa_G110610.h1.t1
OG0001727	Ag014G2079800	Aa_G82110.h1.t1
OG0001727	Ag025G2944000	Aa_G161210.h1.t1
OG0001728	Ag073G5258700	Aa_G398460.h1.t1
OG0001729	Ag017G2430700, Ag017G2431100	Aa_G122710.h1.t1
OG0001730	Ag034G3660000	Aa_G105880.h1.t1
OG0001730	Ag019G2519300	Aa_G67960.h1.t1
OG0001731	Ag019G2518200	Aa_G67910.h1.t1
OG0001731	Ag034G3660400	Aa_G105910.h1.t1
OG0001732	Ag019G2497400	Aa_G46560.h1.t1
OG0001732	Ag034G3668300	Aa_G452100.h1.t1
OG0001733	Ag034G3672300	Aa_G6580.h1.t1
OG0001733	Ag019G2492800	Aa_G191520.h1.t1
OG0001734	Ag002G0260700	Aa_G100920.h1.t1
OG0001735	Ag002G0221200	Aa_G72230.h1.t1
OG0001735	Ag034G3798000	Aa_G457540.h1.t1
OG0001736	Ag002G0212500	Aa_G735160.h1.t1
OG0001736	Ag034G3801500	Aa_G232670.h1.t1
OG0001737	Ag034G3816500	Aa_G418620.h1.t1
OG0001738	Ag002G0179400	Aa_G162420.h1.t1
OG0001739	Ag034G3836400	Aa_G587920.h1.t1
OG0001740	Ag034G4053900	Aa_G665770.h1.t1
OG0001740	Ag034G4035300	Aa_G367250.h1.t1
OG0001741	Ag011G1067600	Aa_G237300.h1.t1
OG0001741	Ag034G4046900	Aa_G763500.h1.t1
