Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0003161	Ag009G0980800, Ag041G4355300	XP_010514883.1, XP_010425974.1
OG0003162	Ag007G0887000	XP_010450167.1, XP_010440534.1, XP_010435229.1, XP_010488478.1
OG0003163	Ag007G0905500	XP_010440404.1, XP_010440405.1, XP_010450004.1, XP_010435079.1
OG0003163	Ag027G3028900	XP_019096439.1
OG0003164	Ag007G0924900	XP_010440272.1, XP_010434938.1, XP_010449915.1
OG0003165	Ag078G5345900	XP_010471412.1, XP_010416164.1, XP_010428277.1
OG0003166	Ag034G3941500	XP_019095064.1, XP_010498213.1, XP_010459438.1
OG0003166	Ag078G5350700, Ag078G5350800	XP_019092994.1
OG0003167	Ag071G5248800	XP_010514498.1, XP_010425568.1, XP_010502794.1, XP_019086510.1
OG0003168	Ag012G1276400	XP_010502866.1, XP_010514634.1, XP_010425720.1
OG0003169	Ag012G1304100	XP_010502764.1, XP_010514464.1
OG0003170	Ag023G2844600, Ag006G0797200	XP_010424461.1
OG0003171	Ag016G2286700, Ag016G2286900	XP_010494616.1, XP_010441762.1
OG0003171	Ag006G0835300	XP_010481615.1
OG0003173	Ag001G0007800	XP_019094560.1, XP_019091139.1
OG0003173	Ag003G0415400	XP_019101072.1, XP_010412995.1, XP_019100728.1
OG0003174	Ag001G0089200, Ag001G0089300, Ag001G0089100	XP_010462153.1, XP_010500926.1, XP_010467414.1
OG0003175	Ag023G2801700	XP_010442094.1, XP_010481921.1, XP_010494262.1
OG0003176	Ag033G3644200	XP_010434654.1, XP_010449603.1, XP_010439992.1
OG0003177	Ag051G4819400	XP_019088078.1, XP_010482459.1, XP_019086169.1, XP_010442610.1
OG0003178	Ag033G3543100	XP_010440994.1, XP_010442439.1, XP_010482260.1, XP_010458945.1, XP_010476503.1, XP_010496121.1
OG0003179	Ag031G3139400	XP_010434813.1, XP_010440148.1, XP_010449779.1
OG0003180	Ag031G3147100	XP_010449670.1, XP_010434724.1, XP_010440059.1, XP_010516688.1, XP_010509642.1
OG0003181	Ag031G3160800	XP_010444801.1, XP_010465534.1, XP_010484649.1, XP_010503769.1, XP_010515475.1, XP_010426632.1
OG0003182	Ag031G3220600	XP_010469176.1, XP_010413551.1, XP_010512377.1
OG0003183	Ag003G0353000	XP_010506282.1, XP_010508371.1, XP_010517961.1
OG0003184	Ag031G3266700	XP_010504792.1, XP_019102431.1, XP_010516486.2, XP_019084934.1
OG0003185	Ag031G3297700	XP_010515286.1
OG0003186	Ag031G3317400, Ag039G4298800	XP_010503170.1, XP_010425945.1, XP_010514862.1
OG0003187	Ag031G3329600	XP_010504483.1, XP_010516202.1
OG0003187	Ag031G3329000, Ag031G3329500	XP_010504489.1, XP_010516205.1, XP_010427413.1, XP_010504487.1, XP_010427412.1, XP_010516203.1
OG0003188	Ag039G4217300	XP_010508910.1, XP_010517420.1, XP_010505730.1
OG0003188	Ag031G3331600	XP_010427400.1, XP_010504466.1, XP_010516189.1
OG0003189	Ag039G4250500	XP_019102535.1, XP_010505590.1
OG0003189	Ag031G3359100	XP_010516047.1, XP_010427234.1, XP_010504330.1
OG0003190	Ag031G3386600	XP_010515869.2, XP_010427024.1
OG0003190	Ag039G4309700	XP_010505340.1, XP_010517021.2, XP_010509326.1
OG0003191	Ag067G5198900	XP_010470735.1, XP_010415401.1, XP_010511767.1
OG0003192	Ag086G5421600, Ag042G4378000	XP_010467595.1, XP_010413244.1, XP_010489440.1
OG0003193	Ag039G4189400	XP_010517577.1, XP_010505858.1, XP_010508784.1
OG0003194	Ag039G4252600	XP_010435975.1, XP_010450661.1, XP_010505589.1, XP_010509060.1, XP_010517258.1
OG0003195	Ag015G2203100	XP_010417106.1, XP_010472357.1, XP_010429313.1
OG0003195	Ag011G1090100	XP_010437285.1, XP_019086385.1
OG0003196	Ag015G2207800	XP_019093898.1, XP_010417278.1, XP_019085130.1
OG0003197	Ag021G2622900	XP_010434611.1, XP_010422118.1, XP_010455577.1, XP_010455575.1, XP_010455576.1
OG0003198	Ag038G4171500	XP_019083989.1, XP_010455114.1, XP_010494003.1
OG0003198	Ag014G1831900	XP_010464049.1, XP_010485964.1, XP_010425345.1
OG0003199	Ag088G5441000	XP_010489013.1, XP_010467788.1
OG0003200	Ag014G1822400	XP_019097010.1, XP_010463957.1, XP_010417830.1
OG0003200	Ag043G4451100	XP_010455191.1, XP_010421701.1, XP_010494105.1
OG0003201	Ag014G1831800	XP_010425236.1, XP_010464047.1, XP_010485960.1
OG0003202	Ag014G1852100, Ag014G1852000	XP_010486114.1, XP_010437136.1, XP_010464191.1
OG0003203	Ag014G1867200	XP_010450124.1, XP_010464340.1, XP_019096957.1, XP_010464337.1, XP_010486267.1
OG0003204	Ag014G1923100, Ag014G1923700, Ag014G1924000	XP_010465218.1, XP_010465217.1
OG0003205	Ag014G1926400	XP_019092782.1, XP_010486743.1, XP_010489770.1, XP_019096200.1, XP_019092178.1, XP_019099480.1, XP_010486728.1
OG0003206	Ag014G1955800	XP_010499565.1, XP_010487011.1, XP_010465062.1
OG0003208	Ag017G2417600, Ag014G2142800, Ag014G2121900, Ag014G2092400	XP_010419060.1, XP_010415270.1, XP_010474196.1, XP_010513645.1, XP_010412734.1, XP_010468267.1, XP_010487788.1, XP_019101736.1
OG0003209	Ag026G2998500	XP_019100933.1
OG0003210	Ag061G5036800	XP_010440902.1, XP_010450966.1
OG0003211	Ag034G3702600	XP_010475136.1, XP_010484126.1, XP_010457530.1
OG0003212	Ag034G3736400, Ag034G3735400, Ag034G3735300, Ag034G3736500	XP_010487166.1, XP_010475466.1
OG0003213	Ag034G3756400	XP_010488865.1, XP_010458081.1, XP_010475643.1, XP_010475642.1, XP_010458079.1, NP_001289915.1
OG0003214	Ag002G0243100	XP_010510979.1, XP_010418834.1, XP_010470161.1
OG0003214	Ag034G3790100	XP_010458403.1, XP_010475923.1
OG0003215	Ag002G0155800	XP_010473544.1
OG0003215	Ag034G3829300	XP_010476246.1, XP_010494547.1, XP_010458707.1
OG0003216	Ag034G3837900	XP_010476307.1, XP_010458760.2, XP_010495033.1
OG0003217	Ag034G3866400	XP_010513964.1, XP_019085782.1, XP_010502219.2, XP_010476520.1, XP_010496260.1, XP_010458963.1
OG0003218	Ag034G3918100	XP_010498072.1, XP_010459303.1, XP_010476872.1
OG0003219	Ag034G4023100, Ag034G4022100, Ag034G4023300, Ag011G1168400, Ag011G1168700	XP_010477516.1, XP_010498732.1, XP_010460014.1
OG0003220	Ag018G2449600	XP_010415921.1, XP_010428053.2, XP_010471222.2
OG0003220	Ag034G4024300	XP_010498746.1, XP_010460025.1, XP_010477524.1
OG0003221	Ag034G4030800	XP_010477564.1
OG0003222	Ag034G4031700	XP_010460061.1, XP_010477567.1, XP_010498782.1
OG0003223	Ag002G0220000	XP_010418045.1, XP_010430087.1, XP_010473298.1
OG0003223	Ag002G0220100	XP_010473302.1, XP_019085201.1, XP_010418046.2
OG0003224	Ag002G0250300	XP_010414666.1, XP_010470208.1, XP_010511027.1
OG0003225	Ag025G2902900	XP_010449864.1
OG0003225	Ag025G2902500	XP_010434899.1, XP_010449867.1, XP_010440225.1
OG0003226	Ag025G2918600	XP_010463262.1, XP_010479201.1, XP_010500308.1, XP_010479202.1, XP_010461600.1, XP_010500309.1
OG0003228	Ag011G1208900, Ag011G1210600, Ag011G1211100, Ag011G1210900, Ag011G1210800, Ag011G1208400	XP_010437727.1, XP_010432522.1, XP_010447204.1
OG0003229	Ag018G2476200	XP_010477822.1, XP_010460272.1, XP_010499004.1, XP_010478930.1, XP_010461306.1, XP_010500026.1
OG0003230	Ag010G1013900	XP_010448099.1, XP_019088528.1, XP_010433339.1
OG0003231	Ag085G5414200	XP_010425183.1, XP_010502406.1, XP_010514154.1, XP_010514144.1, XP_010502396.1
OG0003246	Ag055G4902500	XP_010514994.1, XP_010426367.1, XP_010426111.1, XP_010426106.1
OG0003247	Ag055G4902600	XP_010514998.1, XP_010426120.1, XP_010503294.1
OG0003248	Ag055G4927200	XP_019084804.1, XP_010515121.1
OG0003249	Ag013G1426500, Ag013G1426700, Ag013G1426900, Ag013G1425800, Ag004G0746900, Ag013G1343800, Ag002G0229100, Ag002G0233400, Ag002G0236000, Ag016G2292700	XP_010481447.1, XP_010494830.1, XP_010441573.1, XP_010467989.1
OG0003250	Ag013G1421700, Ag013G1421600	XP_010492338.1, XP_010453642.1, XP_010420168.1
OG0003251	Ag031G3149300	XP_010435686.1, XP_010496415.1
OG0003251	Ag013G1453300	XP_010420025.1
OG0003252	Ag013G1491200	XP_010491956.1, XP_010453263.1, XP_010419784.1
OG0003252	Ag004G0551500	XP_010424341.1, XP_010493873.1
OG0003253	Ag050G4771800, Ag050G4771900, Ag013G1511500	XP_010434536.1, XP_019091401.1, XP_010439854.1, XP_010496224.1
OG0003254	Ag013G1528700	XP_010422870.1, XP_010453051.1
OG0003255	Ag013G1528800	XP_010453050.1, XP_010491680.1
OG0003255	Ag013G1528900	XP_010453047.1, XP_010491679.1, XP_010422874.1
OG0003256	Ag013G1530100, Ag013G1529900, Ag013G1534900	XP_010422885.1, XP_010491668.1, XP_010453038.1
OG0003257	Ag013G1541200	XP_010452961.1, XP_010491603.1, XP_010422958.1
OG0003257	Ag004G0452200	XP_010461870.1, XP_010444384.1
OG0003258	Ag013G1545400	XP_010461645.1, XP_010484206.1, XP_010444363.1, XP_010491573.1, XP_010422982.1, XP_010452936.2
OG0003259	Ag013G1622900	XP_010469930.1, XP_010510459.1, XP_010414343.1
OG0003261	Ag013G1636700	XP_010414250.1, XP_010469839.1, XP_010510340.1
OG0003262	Ag013G1655900	XP_010457645.1, XP_010475257.1, XP_010485067.1, XP_019082799.1
OG0003263	Ag068G5212000, Ag068G5214600, Ag013G1668900	XP_010461767.1, XP_010500471.1, XP_010479362.1
OG0003264	Ag031G3189400	XP_010509940.1, XP_010469522.1, XP_010413921.1
OG0003265	Ag042G4398300	XP_010437218.1, XP_010421953.1, XP_019090551.1
OG0003265	Ag013G1728000, Ag013G1735300	XP_010488354.1
OG0003266	Ag002G0239000, Ag002G0239200, Ag002G0238400, Ag002G0238500, Ag002G0239100, Ag002G0239400, Ag002G0239300, Ag013G1734500, Ag033G3517800, Ag006G0833400, Ag044G4492500	XP_010460237.1, XP_019099193.1, XP_010477780.1
OG0003267	Ag013G1744700	XP_010478426.1
OG0003267	Ag013G1744500	XP_019094638.1, XP_010460833.1, XP_010499572.1
OG0003269	Ag004G0457800	XP_010484178.1, XP_010444334.1
OG0003270	Ag004G0501800, Ag027G3053500	XP_019094605.1, XP_019097600.1, XP_019088504.1, XP_019093281.1, XP_019096077.1
OG0003272	Ag034G3702300	XP_010497494.1
OG0003273	Ag004G0608300	XP_010425933.1, XP_010425931.1, XP_010503153.1, XP_010514836.1
OG0003274	Ag011G1097400, Ag004G0612800	XP_010437329.1, XP_010446772.1, XP_010432160.1
OG0003275	Ag014G1960400, Ag004G0625700, Ag025G2971600	XP_019101462.1, XP_019092191.1, XP_010487052.1
OG0003276	Ag004G0665800	XP_010453733.1, XP_010443583.1, XP_010445551.1, XP_010436703.1
OG0003277	Ag004G0730200	XP_010450575.1
OG0003278	Ag004G0757600, Ag014G2063600	XP_010503632.1, XP_010515327.1, XP_010426490.1, XP_010484421.1, XP_010463562.1, XP_010444596.1
OG0003279	Ag004G0757700	XP_010503630.1, XP_010426488.1, XP_010515324.1, XP_010484408.1, XP_010444583.1, XP_010463494.1
OG0003280	Ag022G2758500	XP_010452192.1, XP_010490788.1, XP_010455097.1, XP_010493987.1
OG0003281	Ag022G2779300	XP_010476205.1, XP_010494091.1, XP_010458664.1
OG0003282	Ag075G5295300	XP_010477624.1, XP_010498836.1, XP_010460116.1
OG0003284	Ag048G4564400	XP_010472944.1, XP_010431655.1, XP_010417716.1
OG0003285	Ag048G4567400, Ag048G4567500	XP_010439775.1, XP_010434470.1, XP_010449420.1, XP_010449446.1, XP_010439792.1, XP_010434480.1
OG0003286	Ag033G3641400, Ag048G4579900	XP_010449308.1, XP_010434368.1, XP_010439662.1
OG0003287	Ag048G4617500	XP_010477487.1, XP_010459976.1, XP_010498695.1, XP_010459968.1, XP_010498689.1
OG0003288	Ag048G4715700	XP_010461890.1, XP_019095821.1, XP_010437799.1, XP_010432465.1, XP_010432609.1, XP_010432608.1, XP_010462689.1, XP_010462956.1
OG0003289	Ag007G0910600, Ag027G3036700	XP_010511384.1, XP_010466525.1
OG0003290	Ag027G3043100	XP_010420938.1, XP_010466491.1, XP_019097036.1
OG0003290	Ag007G0913100	XP_010440360.1, XP_010496130.1, XP_010435006.1
OG0003291	Ag002G0120300, Ag063G5071500	XP_010473603.1, XP_010418382.1, XP_010430459.1, XP_019098617.1, XP_010430460.1, XP_010418383.1, XP_019093582.1
OG0003292	Ag057G4960000	XP_010474233.1, XP_019082649.1
OG0003293	Ag001G0067700	XP_019086363.1
OG0003294	Ag001G0086800	XP_019094788.1, XP_019099516.1, XP_019091379.1, XP_019092622.1, XP_019095663.1, XP_019096720.1
OG0003295	Ag050G4774400	XP_010439864.1, XP_010517548.1, XP_010434547.1
OG0003296	Ag033G3531700	XP_010412500.1
OG0003297	Ag033G3611600	XP_010460029.1, XP_010460010.1, XP_010460021.1, XP_010459998.1, XP_010444206.1, XP_010484049.1, XP_010459987.1, XP_010444207.1, XP_010484048.1
OG0003298	Ag033G3646700	XP_010491251.1, XP_010491106.1, XP_019090452.1, XP_010449326.1, XP_010439678.1, XP_010434382.1
OG0003300	Ag028G3081100, Ag026G2981300	XP_010482002.1, XP_010442152.1, XP_010494162.1, XP_010500575.1, XP_010479477.1
OG0003301	Ag031G3166100	XP_010484688.1, XP_019094763.1
OG0003301	Ag017G2432500	XP_010515547.1, XP_010426694.1, XP_010503831.1
OG0003302	Ag003G0310200	XP_010518283.1, XP_010508057.1, XP_019100650.1
OG0003303	Ag039G4274100	XP_010505502.1, XP_010509149.1
OG0003303	Ag031G3374500	XP_010515935.1, XP_010504209.1
OG0003305	Ag029G3106300	XP_010440638.1, XP_010450261.1, XP_010435325.1, XP_010466949.1, XP_010514092.1, XP_010488637.1
OG0003306	Ag029G3108600	XP_010493643.1, XP_010482076.1, XP_010442249.1
OG0003307	Ag067G5193600	XP_010460441.1, XP_010499161.1, XP_010478000.1, XP_010470707.1, XP_010511738.1, XP_010415367.1
OG0003308	Ag042G4399800, Ag068G5215700	XP_010489589.1, XP_010467707.1, XP_010414627.1
OG0003309	Ag014G1972000, Ag014G1966000, Ag039G4319900	XP_010487132.1, XP_010465214.1, XP_010500993.1
OG0003310	Ag015G2244500	XP_010500158.1
OG0003311	Ag003G0292500	XP_010507915.1
OG0003311	Ag003G0292600	XP_010506755.1, XP_010518417.1, XP_010507916.1
OG0003312	Ag003G0345500	XP_010506340.1, XP_010518024.1, XP_010508315.1
OG0003313	Ag037G4133200, Ag011G1149300	XP_010447050.1, XP_010437581.1, XP_010432390.1
OG0003314	Ag014G1829200	XP_010423254.1, XP_010485911.1, XP_010464018.1
OG0003315	Ag014G1847100	XP_010421504.1, XP_010493898.1, XP_010454989.1
OG0003316	Ag014G1851300	XP_010489695.1, XP_019092155.1
OG0003316	Ag060G4998900	XP_010496741.1, XP_010454155.1, XP_010420679.1
OG0003317	Ag014G1866600	XP_010464329.1, XP_010449720.1, XP_010486262.1
OG0003318	Ag014G2009700	XP_010465490.1, XP_010487355.1, XP_010502796.1, XP_010502809.1, XP_010465493.1
OG0003319	Ag014G2042200	XP_010504697.1, XP_010465706.1, XP_010487553.1
OG0003320	Ag014G2099000	XP_010466020.1, XP_010487815.1, XP_010507285.1
OG0003321	Ag287G5488500	XP_010438473.1, XP_010433233.1, XP_010447992.1
OG0003322	Ag061G5029200	XP_010450863.1, XP_010441009.1, XP_010435788.1
OG0003323	Ag027G3043000	XP_010511117.1, XP_010466499.1, XP_010488243.1
OG0003324	Ag068G5222700	XP_010433020.1, XP_010447758.1, XP_010438209.1
OG0003325	Ag043G4444400	XP_010482220.1, XP_010442413.1, XP_010440606.1
OG0003326	Ag017G2424400	XP_019085569.1, XP_010503877.1
OG0003327	Ag019G2525200	XP_010422790.1, XP_010456230.1, XP_010427577.1
OG0003328	Ag034G3661000	XP_010462522.1, XP_010474728.1
OG0003329	Ag034G3701500, Ag034G3701300	XP_010436321.1
OG0003330	Ag034G3739700	XP_010475483.1
OG0003331	Ag034G3760000	XP_010458123.1, XP_019094375.1
OG0003332	Ag034G3862900	XP_010496058.1
OG0003333	Ag034G3892800	XP_010497462.1
OG0003334	Ag034G3961900	XP_010477142.1, XP_010459595.1
OG0003335	Ag034G3980900	XP_010498475.1, XP_010477281.1, XP_010459727.1
OG0003336	Ag034G4030400	XP_010477560.1
OG0003336	Ag034G4046400	XP_010471153.1, XP_010415846.1
OG0003337	Ag034G4056500	XP_010415760.1
OG0003338	Ag018G2465700	XP_010498946.1, XP_010460198.1, XP_010477744.1
OG0003338	Ag034G4071700	XP_010471006.1, XP_010419120.1, XP_010512077.1
OG0003339	Ag002G0165900	XP_010444760.1, XP_010484608.1, XP_010465137.1
OG0003340	Ag016G2330900	XP_010440028.1, XP_010449637.1, XP_010449635.1, XP_010434686.1
OG0003341	Ag016G2345900, Ag016G2345800	XP_010468415.1
OG0003341	Ag016G2347500	XP_010441851.2
OG0003342	Ag016G2382100	XP_010435550.1, XP_010440827.1, XP_010450477.1
OG0003343	Ag065G5121000	XP_010445067.1, XP_010445066.1, XP_010433095.1, XP_010447851.1, XP_019086560.1, XP_010447850.1, XP_010438297.1
OG0003344	Ag025G2944300	XP_010502543.1, XP_010492649.1, XP_010506988.1, XP_010506987.1, XP_010518639.1
OG0003347	Ag011G1121300	XP_019086053.1, XP_010437449.1, XP_010446903.1, XP_019089794.1
OG0003348	Ag011G1122100, Ag011G1122200	XP_019089464.1, XP_019086519.1, XP_019089473.1, XP_019098208.1, XP_019086434.1
OG0003349	Ag011G1163000	XP_010500145.1, XP_019091416.1
OG0003349	Ag011G1162200, Ag011G1161600	XP_010437657.1, XP_010432451.1, XP_010447123.1
OG0003350	Ag011G1171500	XP_010436296.1, XP_019088576.1, XP_010447403.1
OG0003351	Ag018G2447700	XP_010428072.1, XP_019083166.1, XP_010415943.1, XP_010428067.1, XP_010428074.1
OG0003352	Ag019G2526600	XP_010419634.1, XP_010456244.1, XP_010427457.1, XP_010474758.1
OG0003372	Ag055G4924600	XP_010515109.1, XP_010503420.1, XP_010426270.1
OG0003373	Ag013G1714500, Ag005G0786700	XP_010480688.1
OG0003374	Ag050G4744300, Ag050G4744500, Ag050G4743900, Ag050G4744000, Ag033G3570500, Ag002G0184400, Ag033G3491700, Ag077G5320400, Ag013G1343500, Ag011G1258700, Ag024G2856700, Ag024G2857000, Ag002G0094200	XP_010461094.1, XP_010478698.1, XP_010499820.1
OG0003375	Ag014G2135700, Ag066G5143600	XP_010442732.1, XP_010442578.1, XP_010482424.1
OG0003376	Ag029G3119900, Ag013G1365400, Ag039G4332700	XP_010441957.1, XP_010494382.1
OG0003378	Ag013G1393600	XP_010453780.1, XP_010492507.1, XP_010420308.1, XP_010499659.1, XP_010485581.1, XP_010463681.1
OG0003379	Ag013G1410900, Ag075G5296300	XP_010447300.1, XP_010436857.1, XP_010447290.1, XP_010447266.1, XP_010441290.1, XP_010436075.1, XP_010441291.1, XP_010447277.1, XP_010436076.1
OG0003382	Ag016G2320700, Ag013G1493400, Ag025G2908900, Ag016G2321500, Ag037G4131300, Ag016G2321600, Ag016G2321900, Ag037G4130900, Ag017G2408400	XP_010427900.1, XP_010474265.1, XP_010419145.1, XP_010419146.1, XP_010471098.1, XP_010418871.1
OG0003383	Ag004G0536800	XP_019097983.1, XP_019090583.1
OG0003383	Ag012G1331100	XP_019084554.1, XP_019097610.1
OG0003384	Ag011G1075000, Ag013G1538700	XP_010429244.1, XP_019083743.1, XP_010446642.1, XP_010437201.1, XP_019086135.1
OG0003385	Ag013G1559900	XP_010452795.1, XP_010423125.1, XP_010491442.1
OG0003386	Ag013G1566400	XP_019097854.1, XP_019084376.1, XP_010456436.1
OG0003387	Ag013G1580000	XP_010438954.1, XP_010433708.1, XP_010448500.1
OG0003388	Ag013G1580400	XP_010442093.1, XP_010442528.1, XP_010482354.1
OG0003389	Ag013G1586900	XP_010469573.1, XP_010509998.1, XP_010413980.1, XP_010510850.1, XP_010417831.1, XP_010473070.1
OG0003390	Ag013G1631800	XP_010457861.1, XP_010486989.1, XP_010475452.1, XP_019101412.1, XP_010414291.1, XP_010469882.1
OG0003392	Ag013G1687600, Ag013G1687700	NP_001289907.1, XP_010481774.1, XP_010441951.1
OG0003393	Ag023G2826300	XP_010509696.1, XP_010504969.1
OG0003393	Ag013G1747600	XP_010478486.1, XP_010499601.1, XP_010460867.1
OG0003394	Ag013G1747700	XP_010516645.1
OG0003395	Ag004G0430300	XP_010463712.1, XP_010484440.1
OG0003395	Ag049G4729400	XP_010503643.1, XP_010426502.1, XP_010515340.1
OG0003396	Ag004G0449900	XP_010444404.1, XP_010484251.1, XP_010462907.1, XP_010452976.1, XP_010491617.1, XP_010422944.1
OG0003397	Ag011G1203000, Ag004G0454200	XP_010436275.1, XP_019088707.1, XP_010447221.1
OG0003398	Ag011G1228500, Ag011G1229300, Ag011G1228800, Ag039G4185300, Ag004G0472100, Ag006G0840400, Ag011G1229100, Ag011G1228900, Ag011G1229000, Ag011G1229200, Ag011G1228400, Ag011G1228700	XP_010478231.1, XP_019088378.1, XP_019095858.1, XP_010446249.1
OG0003399	Ag004G0476100, Ag002G0243800	XP_010459480.1, XP_010484009.1, XP_010444160.1
OG0003400	Ag004G0477100	XP_010444142.1, XP_010459411.1
OG0003401	Ag004G0522900, Ag004G0522700, Ag004G0522600	XP_010454684.1, XP_010493527.1, XP_010421206.1
OG0003402	Ag004G0579200, Ag014G2149600, Ag075G5286300, Ag022G2666000	XP_010454404.1, XP_010420940.1, XP_010493208.1
OG0003403	Ag004G0587600	XP_010421007.1
OG0003404	Ag004G0662900	XP_010454003.1, XP_010443609.1, XP_010443608.1, XP_010483464.1
OG0003405	Ag004G0710900	XP_010451380.1, XP_010443314.1, XP_010483144.1
OG0003408	Ag022G2723900	XP_010491024.1, XP_010423514.1, XP_010452396.2
OG0003409	Ag022G2752000	XP_010456378.1
OG0003409	Ag011G1173500, Ag022G2752200	XP_019097291.1, XP_019084396.1, XP_019089981.1
OG0003410	Ag022G2778500	XP_010452044.1, XP_010490628.1, XP_010423897.1
OG0003411	Ag022G2790100	XP_019097747.1, XP_010451967.1
OG0003411	Ag014G1885400	XP_010486435.1, XP_010466212.1, XP_010464505.1
OG0003412	Ag014G1885000	XP_010464503.1, XP_010486431.1
OG0003414	Ag034G3906200	XP_010476801.1, XP_010459228.1
OG0003415	Ag034G3928900, Ag048G4627100, Ag011G1042400	XP_010437020.1, XP_010431876.1, XP_010446432.1
OG0003416	Ag048G4659500	XP_010428717.1, XP_010471808.1, XP_010428716.1, XP_010416572.1, XP_010471806.1
OG0003417	Ag032G3428900	XP_010462421.1, XP_010501186.1
OG0003418	Ag014G1993200	XP_010487242.1, XP_010501889.1, XP_010465332.1
OG0003418	Ag032G3460600	XP_010462269.1, XP_010501024.1
OG0003419	Ag032G3468100	XP_010462239.1, XP_010501267.2, XP_019094599.1, XP_010500990.1, XP_010479904.1, XP_010502001.1, XP_010462234.1, XP_010479902.2, XP_010462235.1, XP_010500991.1
OG0003421	Ag007G0892600, Ag007G0892700	XP_010488445.1, XP_010512699.1, XP_010466721.1, XP_010440524.1
OG0003422	Ag007G0930200	XP_010429275.1, XP_010417081.1
OG0003422	Ag011G1080900	XP_010446681.1, XP_010432071.1, XP_010437243.1
OG0003423	Ag078G5355700	XP_010428306.1
OG0003423	Ag011G1160000, Ag011G1159900	XP_019092916.1
OG0003424	Ag012G1291000	XP_010502850.1, XP_010514553.1, XP_010425628.1
OG0003425	Ag057G4964200	XP_010462963.1, XP_010501417.1, XP_010515227.1, XP_010499706.1, XP_010477823.1, XP_010460270.1, XP_010499003.1
OG0003426	Ag058G4985200, Ag006G0798200	XP_010494788.1, XP_010441613.1, XP_019096036.1, XP_010434545.1, XP_019082296.1
OG0003427	Ag001G0064600	XP_010479682.1, XP_010462018.1, XP_010500762.1
OG0003428	Ag001G0064700	XP_010479681.1, XP_010500763.1
OG0003429	Ag001G0088100	XP_010500915.1, XP_010462143.1
OG0003431	Ag050G4765800	XP_010439824.1, XP_010434499.1, XP_010449481.1
OG0003432	Ag050G4767800	XP_010439835.1
OG0003432	Ag031G3416300	XP_010426883.1, XP_010515734.1, XP_010504010.1
