Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0004398	Ag034G4014700	CARHR022450
OG0004399	Ag034G4023900	CARHR023010
OG0004400	Ag034G4042400	CARHR291080
OG0004401	Ag034G4067500	CARHR063380
OG0004403	Ag002G0140700, Ag002G0140800, Ag002G0138400	CARHR048260
OG0004404	Ag002G0272100	CARHR289790, CARHR289800
OG0004405	Ag024G2891800	CARHR212510
OG0004406	Ag016G2358600, Ag016G2358700, Ag016G2358800, Ag016G2358400, Ag016G2358300	CARHR178700, CARHR178710
OG0004408	Ag011G1059600	CARHR246800
OG0004410	Ag011G1135300	CARHR243500
OG0004411	Ag011G1194600	CARHR241240
OG0004412	Ag011G1198200, Ag019G2539300	CARHR248310
OG0004413	Ag011G1206200	CARHR241750
OG0004414	Ag011G1216500	CARHR241970
OG0004415	Ag011G1219500, Ag011G1219400	CARHR242110
OG0004416	Ag011G1230800	CARHR239930
OG0004417	Ag011G1247700	CARHR239490
OG0004418	Ag011G1256600	CARHR239260
OG0004419	Ag064G5098400	CARHR099600
OG0004420	Ag018G2451900	CARHR286270
OG0004421	Ag019G2515400	CARHR249410
OG0004422	Ag019G2516900, Ag019G2517000	CARHR249370
OG0004423	Ag010G1024500	CARHR236030
OG0004451	Ag093G5462400, Ag093G5463000, Ag033G3502900, Ag093G5462900, Ag025G2910600	CARHR230120
OG0004453	Ag039G4261300	CARHR133690
OG0004454	Ag064G5102000, Ag055G4927500	CARHR174070
OG0004455	Ag074G5271600, Ag035G4074800	CARHR144840
OG0004456	Ag013G1341400	CARHR194960
OG0004457	Ag013G1370900, Ag034G3913400, Ag034G3700900, Ag034G3700800	CARHR004000
OG0004458	Ag013G1376300	CARHR196330
OG0004459	Ag013G1389900, Ag031G3169900	CARHR291550
OG0004460	Ag013G1392900	CARHR197040
OG0004461	Ag013G1404300	CARHR197490
OG0004462	Ag013G1422200	CARHR198200
OG0004463	Ag013G1433800	CARHR198530
OG0004464	Ag013G1444100, Ag044G4495200	CARHR106940
OG0004465	Ag013G1459900	CARHR199690
OG0004466	Ag013G1466400	CARHR199980
OG0004467	Ag013G1469500	CARHR102460
OG0004468	Ag052G4843600, Ag033G3480200, Ag033G3495000, Ag077G5323900, Ag033G3514600, Ag013G1476400	CARHR200340
OG0004469	Ag013G1480000	CARHR200500
OG0004470	Ag013G1486000	CARHR200700
OG0004471	Ag013G1490800	CARHR201080
OG0004472	Ag031G3237900, Ag031G3237800, Ag014G1783400, Ag031G3239200, Ag013G1496400	CARHR201350
OG0004473	Ag004G0541400, Ag013G1511300	CARHR149000, CARHR202190
OG0004475	Ag013G1516800	CARHR202530
OG0004476	Ag013G1523200	CARHR202780
OG0004477	Ag013G1534500	CARHR203390
OG0004478	Ag013G1548600	CARHR204220
OG0004479	Ag013G1561400	CARHR205100
OG0004480	Ag013G1574100, Ag039G4322400	CARHR251560
OG0004481	Ag013G1575500	CARHR251690
OG0004482	Ag025G2903900, Ag053G4872500	CARHR232480
OG0004483	Ag013G1581300	CARHR232160
OG0004484	Ag013G1594200	CARHR120020
OG0004485	Ag013G1600700	CARHR120720
OG0004486	Ag013G1602500	CARHR121010, CARHR121040, CARHR121030
OG0004487	Ag013G1621600	CARHR122930
OG0004488	Ag013G1623000	CARHR123050
OG0004489	Ag013G1624600	CARHR123220
OG0004490	Ag013G1633300	CARHR123620
OG0004491	Ag013G1634900	CARHR123870
OG0004492	Ag013G1635400	CARHR123910
OG0004493	Ag013G1649100	CARHR125150
OG0004494	Ag013G1659900, Ag013G1660100	CARHR126500
OG0004495	Ag013G1667900	CARHR126660
OG0004496	Ag013G1671300	CARHR126960, CARHR126980
OG0004497	Ag013G1675000	CARHR127380
OG0004498	Ag013G1675700	CARHR127450
OG0004499	Ag013G1678200	CARHR180160, CARHR180140
OG0004500	Ag034G3696200	CARHR003590
OG0004500	Ag013G1680800	CARHR179960
OG0004502	Ag013G1700600	CARHR233180
OG0004503	Ag013G1708900, Ag013G1709000	CARHR036280, CARHR036330
OG0004504	Ag013G1714800	CARHR027380
OG0004505	Ag013G1717000	CARHR027600
OG0004506	Ag013G1717400, Ag013G1717500	CARHR027650, CARHR027660, CARHR027640, CARHR024520
OG0004507	Ag013G1718800	CARHR027750
OG0004508	Ag013G1722100	CARHR027980
OG0004509	Ag013G1726500	CARHR028330, CARHR028290
OG0004510	Ag013G1730600	CARHR028720
OG0004511	Ag013G1733800	CARHR028960
OG0004512	Ag013G1735900	CARHR029140
OG0004513	Ag013G1737000	CARHR029600
OG0004514	Ag013G1737100	CARHR140120
OG0004515	Ag013G1741400	CARHR029300
OG0004516	Ag013G1748900, Ag013G1748500, Ag013G1748800	CARHR030170
OG0004518	Ag062G5052000	CARHR145150
OG0004519	Ag062G5057900	CARHR145460
OG0004520	Ag062G5065500, Ag011G1193300	CARHR146010
OG0004521	Ag004G0419900	CARHR280770
OG0004522	Ag029G3110200, Ag004G0435900	CARHR279460
OG0004523	Ag004G0450200	CARHR278590, CARHR287460
OG0004524	Ag004G0457400	CARHR278010
OG0004525	Ag004G0458800, Ag034G4063400, Ag004G0763300	CARHR277950
OG0004526	Ag004G0462800	CARHR098770, CARHR277640
OG0004527	Ag004G0472400	CARHR276980
OG0004528	Ag004G0484000, Ag001G0058800	CARHR276220
OG0004529	Ag004G0487600	CARHR275970
OG0004530	Ag004G0499000	CARHR275180
OG0004531	Ag004G0512400	CARHR190280
OG0004532	Ag004G0515000	CARHR145710
OG0004533	Ag004G0543800	CARHR188030
OG0004534	Ag004G0546400	CARHR187720, CARHR187730
OG0004535	Ag004G0546600	CARHR187700, CARHR187710
OG0004536	Ag004G0552000, Ag014G2152800, Ag014G1962700	CARHR187160
OG0004537	Ag004G0564500	CARHR216480
OG0004538	Ag004G0565500	CARHR192630
OG0004539	Ag004G0572000	CARHR192170
OG0004540	Ag004G0577400	CARHR191970
OG0004541	Ag004G0577700	CARHR191960
OG0004542	Ag004G0580700	CARHR191870
OG0004543	Ag004G0582700	CARHR191740
OG0004544	Ag004G0585000	CARHR191550
OG0004545	Ag004G0592700	CARHR191240
OG0004546	Ag004G0600600	CARHR190850
OG0004547	Ag004G0624700	CARHR273760
OG0004548	Ag004G0632600	CARHR273390
OG0004549	Ag004G0644400	CARHR285710
OG0004550	Ag004G0647600	CARHR285590
OG0004551	Ag004G0662700	CARHR099100, CARHR272520
OG0004552	Ag004G0667600	CARHR272140
OG0004553	Ag004G0668300, Ag034G3776500	CARHR009740
OG0004554	Ag004G0672000	CARHR271870
OG0004555	Ag004G0673100	CARHR271780
OG0004556	Ag033G3641100, Ag004G0680700	CARHR226520
OG0004557	Ag004G0707000	CARHR270600
OG0004558	Ag004G0711100	CARHR270340, CARHR270350
OG0004559	Ag004G0717600	CARHR004660
OG0004560	Ag004G0722300	CARHR269600
OG0004562	Ag004G0756200	CARHR268040
OG0004563	Ag004G0760900	CARHR158360
OG0004564	Ag004G0764200	CARHR181380, CARHR218460, CARHR158090
OG0004565	Ag022G2662200	CARHR205890
OG0004566	Ag022G2726800	CARHR208530, CARHR208520
OG0004567	Ag022G2733000	CARHR208830
OG0004568	Ag022G2742000	CARHR209270
OG0004569	Ag022G2752800	CARHR209840
OG0004570	Ag022G2769100	CARHR210620
OG0004571	Ag014G1883800, Ag022G2794800	CARHR083040
OG0004572	Ag048G4562800, Ag075G5282100	CARHR074240
OG0004573	Ag048G4564500	CARHR074130
OG0004574	Ag048G4573900	CARHR073790, CARHR073800
OG0004575	Ag048G4583600	CARHR073310
OG0004576	Ag048G4605600	CARHR072090
OG0004577	Ag048G4616000	CARHR002860
OG0004578	Ag048G4616600	CARHR071700
OG0004579	Ag048G4624200	CARHR071320
OG0004580	Ag048G4626800, Ag048G4626900	CARHR071270
OG0004581	Ag048G4651800	CARHR070340, CARHR070330
OG0004583	Ag048G4704800	CARHR068920
OG0004584	Ag048G4704900	CARHR068910
OG0004585	Ag048G4705400	CARHR025820
OG0004586	Ag032G3447300, Ag040G4352500	CARHR044500
OG0004587	Ag088G5440600	CARHR111180
OG0004588	Ag032G3471000	CARHR043490
OG0004589	Ag054G4877200	CARHR130270
OG0004590	Ag003G0332500, Ag054G4885400	CARHR140030
OG0004591	Ag011G1244400, Ag011G1244700	CARHR037460
OG0004592	Ag007G0876800, Ag041G4372500	CARHR049490
OG0004593	Ag082G5404400	CARHR265860
OG0004594	Ag007G0851400, Ag039G4235100, Ag065G5123500	CARHR237500
OG0004595	Ag007G0882400	CARHR219060
OG0004596	Ag045G4514500	CARHR220160
OG0004597	Ag007G0898400	CARHR220620
OG0004598	Ag007G0912800	CARHR221660, CARHR221640, CARHR221670, CARHR221650
OG0004598	Ag057G4965000	CARHR221630
OG0004599	Ag078G5328800	CARHR065750
OG0004600	Ag078G5368300	CARHR229270
OG0004601	Ag078G5384300	CARHR067770
OG0004602	Ag056G4949900	CARHR062170
OG0004603	Ag045G4504800, Ag287G5489100	CARHR240400, CARHR236080
OG0004604	Ag045G4518900	CARHR236750
OG0004605	Ag063G5070200, Ag063G5070400, Ag002G0121800, Ag002G0121700, Ag063G5070300, Ag002G0121600	CARHR262200
OG0004606	Ag012G1273800	CARHR257400
OG0004607	Ag012G1332300	CARHR146900
OG0004608	Ag057G4952800	CARHR062960
OG0004609	Ag058G4980800, Ag006G0802100	CARHR175760
OG0004611	Ag001G0050800, Ag042G4406000, Ag024G2871600, Ag014G2164500	CARHR096430
OG0004612	Ag001G0054500	CARHR041370
OG0004613	Ag001G0059700	CARHR041670
OG0004614	Ag001G0061000	CARHR100150
OG0004615	Ag001G0071500, Ag001G0072700	CARHR042260
OG0004616	Ag001G0079000	CARHR042540
OG0004617	Ag001G0088700, Ag001G0088800	CARHR103140, CARHR043170
OG0004618	Ag001G0089000	CARHR224670, CARHR149100, CARHR043180
OG0004619	Ag023G2844500	CARHR129920
OG0004620	Ag050G4765600	CARHR225570
OG0004621	Ag050G4772000	CARHR225260
OG0004622	Ag050G4772700	CARHR219140
OG0004623	Ag050G4775400	CARHR225110
OG0004624	Ag033G3493500, Ag077G5322900	CARHR230930
OG0004625	Ag033G3495800, Ag077G5324300	CARHR230670
OG0004626	Ag044G4494000	CARHR106710
OG0004627	Ag044G4500900	CARHR293390
OG0004628	Ag033G3477300, Ag052G4846700	CARHR231460
OG0004629	Ag033G3478500, Ag052G4845600	CARHR231440
OG0004630	Ag033G3480300, Ag052G4843500	CARHR231260
OG0004631	Ag033G3484500, Ag052G4838800	CARHR231160
OG0004632	Ag014G2176300, Ag027G3064600, Ag033G3520000	CARHR094750
OG0004633	Ag033G3524500	CARHR229240
OG0004635	Ag033G3582400	CARHR227250
OG0004636	Ag031G3151200	CARHR048130, CARHR075080
OG0004637	Ag031G3175200	CARHR173290
OG0004638	Ag031G3175900, Ag003G0280900	CARHR173220
OG0004639	Ag031G3191800	CARHR172400
OG0004640	Ag031G3202400, Ag031G3201300	CARHR096630, CARHR172030
OG0004641	Ag031G3203900	CARHR171930
OG0004642	Ag031G3223600	CARHR170680
OG0004643	Ag031G3237300	CARHR099320, CARHR170020
OG0004645	Ag031G3283500	CARHR168380
OG0004646	Ag031G3287300	CARHR168180
OG0004647	Ag031G3296100	CARHR167640
OG0004648	Ag031G3296700	CARHR167600
OG0004649	Ag031G3303400	CARHR167330
OG0004650	Ag031G3305100	CARHR167270
OG0004651	Ag031G3311100	CARHR166960
OG0004652	Ag031G3315100	CARHR166850
OG0004653	Ag031G3321100	CARHR166530
OG0004654	Ag031G3326100	CARHR166330
OG0004655	Ag031G3340000	CARHR165680
OG0004656	Ag031G3341400	CARHR165620
OG0004657	Ag031G3379600	CARHR163960
OG0004658	Ag031G3381200	CARHR163890
OG0004659	Ag020G2554700	CARHR267630
OG0004660	Ag020G2563000	CARHR267000
OG0004661	Ag067G5192500	CARHR060370
OG0004662	Ag067G5209300	CARHR061270
OG0004663	Ag042G4394900	CARHR109230
OG0004664	Ag042G4410700	CARHR109640
OG0004665	Ag042G4419700	CARHR109860
OG0004666	Ag039G4199800	CARHR135640
OG0004667	Ag014G1949700, Ag039G4206700, Ag015G2190200	CARHR231470
OG0004668	Ag039G4212500	CARHR135260
OG0004669	Ag039G4219100	CARHR135020
OG0004670	Ag039G4224500	CARHR134860
OG0004671	Ag039G4232800	CARHR134560
OG0004672	Ag039G4243400	CARHR134320
OG0004673	Ag039G4243900, Ag039G4244000, Ag039G4254700	CARHR134310
OG0004674	Ag039G4255800, Ag039G4255400	CARHR133840
OG0004675	Ag039G4272200	CARHR133320
OG0004676	Ag039G4293600	CARHR132520
OG0004677	Ag087G5425100, Ag066G5154400	CARHR252770, CARHR107510
OG0004678	Ag030G3133400	CARHR253930, CARHR253910
OG0004679	Ag002G0132600	CARHR036070
OG0004680	Ag026G3000200, Ag021G2583300	CARHR260610
OG0004681	Ag021G2613900	CARHR255420
OG0004682	Ag021G2623900	CARHR254670
OG0004683	Ag038G4158300	CARHR186890
OG0004684	Ag038G4176900, Ag014G1793000	CARHR185680
OG0004685	Ag088G5436400	CARHR110880
OG0004686	Ag089G5449900, Ag011G1090300	CARHR245330
OG0004687	Ag003G0317900	CARHR140880
OG0004688	Ag003G0328300, Ag003G0327800	CARHR140340
OG0004689	Ag003G0339200	CARHR139830
OG0004690	Ag003G0363500	CARHR138520
OG0004691	Ag037G4137800, Ag016G2316700	CARHR174420
OG0004692	Ag014G1772400	CARHR075750
OG0004693	Ag014G1790700	CARHR076760
OG0004694	Ag014G1803500	CARHR077550, CARHR077540
OG0004695	Ag014G1810700	CARHR077980
OG0004696	Ag014G1844700	CARHR080330
OG0004697	Ag014G1846700	CARHR080440
OG0004698	Ag014G1848400	CARHR080530
OG0004699	Ag014G1850000	CARHR080630
OG0004700	Ag014G1853600	CARHR080850
OG0004701	Ag014G1857200	CARHR081080
OG0004702	Ag014G1864900	CARHR081630
OG0004703	Ag014G1874500	CARHR082250
OG0004704	Ag014G1876200	CARHR082390
OG0004705	Ag014G1883400	CARHR083010
OG0004706	Ag014G1894200	CARHR083740
OG0004707	Ag014G1940900	CARHR086380
OG0004708	Ag014G1947700	CARHR086830
OG0004709	Ag014G1952900, Ag014G1953000	CARHR087170
OG0004710	Ag014G1954100	CARHR087220
OG0004712	Ag014G1967600	CARHR088140
OG0004713	Ag014G1977700	CARHR088770
OG0004714	Ag014G1978200	CARHR044560, CARHR044540
OG0004715	Ag061G5048200, Ag014G1986900, Ag014G1987100	CARHR184460
OG0004716	Ag014G2010800	CARHR090420
OG0004718	Ag014G2030000	CARHR091540
OG0004719	Ag014G2033200	CARHR091730
OG0004720	Ag014G2131200, Ag014G2036400	CARHR095100
OG0004721	Ag014G2085000, Ag014G2085100	CARHR093850
OG0004722	Ag014G2091800	CARHR093980, CARHR093970
OG0004723	Ag027G3070500, Ag014G2170700	CARHR096800
OG0004724	Ag027G3069000, Ag014G2172800	CARHR096910
OG0004725	Ag027G3067700, Ag014G2174200	CARHR097000
OG0004726	Ag014G2175800, Ag027G3065100	CARHR097120
OG0004727	Ag014G2175900, Ag027G3065000	CARHR097130
OG0004728	Ag061G5033100	CARHR214230
OG0004729	Ag027G3018700	CARHR099130
OG0004730	Ag027G3032800	CARHR098520, CARHR098510
OG0004731	Ag027G3034100	CARHR098460, CARHR079230, CARHR098470
OG0004732	Ag068G5219600	CARHR238120
OG0004733	Ag060G5006900	CARHR194420
OG0004734	Ag060G5007500	CARHR194460
OG0004735	Ag060G5012200	CARHR194600
OG0004736	Ag017G2418300	CARHR161580
OG0004737	Ag017G2419900	CARHR161540
OG0004738	Ag017G2420800	CARHR264810
OG0004739	Ag019G2546600	CARHR248010
OG0004740	Ag019G2519400	CARHR249190
OG0004741	Ag034G3675900	CARHR002280
OG0004742	Ag016G2331900, Ag034G3688000	CARHR173830
OG0004743	Ag034G3719500	CARHR005280
OG0004743	Ag034G3719300	CARHR005260
OG0004744	Ag034G3723100	CARHR005560
OG0004745	Ag034G3730400	CARHR006400
OG0004746	Ag034G3734800	CARHR006800
OG0004747	Ag034G3749800	CARHR007780
OG0004748	Ag034G3749900	CARHR007790
OG0004749	Ag034G3750700	CARHR007860
OG0004750	Ag034G3757300	CARHR008410
OG0004751	Ag034G3763300	CARHR008910
OG0004752	Ag034G3763800, Ag034G3763900	CARHR008960
OG0004753	Ag034G3766400	CARHR009990
OG0004754	Ag034G3769500	CARHR009340
OG0004755	Ag034G3775800	CARHR009670
OG0004756	Ag034G3780000	CARHR010090
OG0004757	Ag034G3780800, Ag034G3924000	CARHR018040, CARHR117350
OG0004758	Ag034G3781100	CARHR010170
OG0004759	Ag034G3781600	CARHR010180
OG0004760	Ag034G3783600	CARHR010340
OG0004761	Ag034G3791600	CARHR010790
OG0004762	Ag034G3807700, Ag034G3807800, Ag034G3807600	CARHR024470, CARHR024440
OG0004763	Ag034G3820300	CARHR012490
OG0004764	Ag034G3826100	CARHR012840
OG0004765	Ag034G3831400	CARHR259690
OG0004766	Ag034G3832000	CARHR013160
OG0004767	Ag034G3842300	CARHR013760
OG0004768	Ag034G3848000	CARHR014130
OG0004769	Ag034G3882600	CARHR015880
OG0004770	Ag034G3883700	CARHR015990
OG0004772	Ag034G3905500	CARHR017170
OG0004773	Ag034G3925300	CARHR018150
OG0004774	Ag034G3930100	CARHR018330
OG0004775	Ag034G3945500	CARHR230170
OG0004776	Ag034G3946600	CARHR019140
OG0004777	Ag034G3948300	CARHR019270
OG0004778	Ag034G3970800, Ag034G3971400, Ag034G3971700	CARHR020390
OG0004779	Ag034G4013100	CARHR071220
OG0004780	Ag034G4037700	CARHR064730
OG0004781	Ag034G4043600	CARHR291150
OG0004782	Ag034G4055700	CARHR064040
OG0004783	Ag034G4056400	CARHR064000
OG0004784	Ag002G0095800, Ag024G2855700, Ag072G5251600	CARHR067290
OG0004785	Ag002G0264200	CARHR054590, CARHR054650
OG0004786	Ag025G2941000	CARHR038220
OG0004787	Ag025G2941100	CARHR038230
OG0004788	Ag011G1061000	CARHR246690
OG0004789	Ag011G1094900	CARHR245020
OG0004790	Ag011G1099400	CARHR244790
OG0004791	Ag011G1115500	CARHR244160
OG0004792	Ag011G1122500	CARHR243890
OG0004793	Ag011G1155400	CARHR242390
OG0004794	Ag011G1184000	CARHR240870
OG0004795	Ag011G1188700	CARHR241010
OG0004796	Ag011G1192300	CARHR241180
OG0004797	Ag011G1207600	CARHR241780
OG0004798	Ag011G1239400	CARHR239710
OG0004799	Ag064G5107100	CARHR100040
OG0004800	Ag064G5109000	CARHR100130
OG0004801	Ag018G2440700	CARHR065360
OG0004802	Ag018G2442300, Ag018G2442400	CARHR065260
OG0004803	Ag018G2444700	CARHR065070
OG0004804	Ag018G2449000	CARHR064840
OG0004805	Ag018G2459000	CARHR023970
OG0004806	Ag018G2477000	CARHR212640
OG0004807	Ag018G2478300	CARHR025360
OG0004808	Ag010G0997300, Ag010G1000000	CARHR231600
OG0004809	Ag010G1018200	CARHR235670
OG0004810	Ag010G1024000	CARHR235980
OG0004847	Ag055G4907200, Ag083G5411900, Ag024G2885200, Ag015G2211900	CARHR155580
OG0004848	Ag055G4909000, Ag006G0832300	CARHR155920
OG0004849	Ag055G4911100, Ag014G1813600	CARHR267760, CARHR267750
OG0004850	Ag074G5269500, Ag035G4077500	CARHR144090
OG0004851	Ag074G5276600	CARHR144890
OG0004852	Ag013G1347900	CARHR195370
OG0004853	Ag013G1348700	CARHR195400
OG0004854	Ag013G1361100	CARHR195670
OG0004855	Ag013G1368400	CARHR195910
OG0004856	Ag013G1369200	CARHR195980
OG0004857	Ag013G1384900	CARHR196670
OG0004858	Ag013G1412500, Ag013G1412300, Ag013G1391100, Ag013G1412900, Ag014G2037000, Ag039G4274200	CARHR091850, CARHR091840
OG0004859	Ag013G1392200	CARHR197010
OG0004860	Ag013G1407700, Ag013G1459500	CARHR199660
OG0004861	Ag013G1411100	CARHR197750
OG0004862	Ag013G1421300	CARHR198160
OG0004863	Ag013G1423500	CARHR198230
OG0004865	Ag013G1428300	CARHR108840, CARHR183410, CARHR019760, CARHR183420
OG0004866	Ag013G1439400, Ag013G1439100, Ag013G1439200, Ag013G1440800, Ag013G1441000, Ag013G1440700, Ag024G2888500, Ag013G1438900, Ag013G1440000, Ag025G2947200, Ag048G4697000, Ag014G2043800, Ag013G1439700	CARHR198640
OG0004867	Ag013G1446100	CARHR198890
OG0004868	Ag013G1452100	CARHR199210
OG0004869	Ag013G1454600	CARHR199400
OG0004870	Ag013G1455500	CARHR199520
OG0004871	Ag057G4967300, Ag013G1458000	CARHR182680
OG0004872	Ag013G1466700	CARHR200010
OG0004873	Ag013G1468900	CARHR200110
OG0004874	Ag013G1471200	CARHR200230
OG0004875	Ag013G1475100	CARHR200290
OG0004876	Ag013G1476500, Ag014G1959600	CARHR087600
OG0004877	Ag013G1482000	CARHR200580
OG0004879	Ag013G1495300	CARHR201270
OG0004880	Ag013G1497400	CARHR201420
OG0004881	Ag013G1497800	CARHR201460
OG0004882	Ag013G1498600	CARHR187190, CARHR201520
OG0004883	Ag013G1516700	CARHR202520
OG0004884	Ag013G1531300	CARHR203200
OG0004885	Ag013G1536000	CARHR203410
OG0004886	Ag013G1546100	CARHR203970
OG0004887	Ag013G1547900, Ag048G4667800, Ag078G5383100	CARHR204130
OG0004888	Ag013G1548200	CARHR204180
OG0004889	Ag013G1553300	CARHR204470
OG0004890	Ag013G1554200	CARHR204550
OG0004891	Ag013G1567000	CARHR205480
OG0004892	Ag039G4331000, Ag013G1577100	CARHR147560
OG0004893	Ag013G1577600	CARHR251780
OG0004894	Ag013G1578900	CARHR232430
OG0004895	Ag013G1579200	CARHR232400
OG0004896	Ag013G1579600	CARHR152760, CARHR232370, CARHR152770, CARHR152750
OG0004897	Ag013G1581800	CARHR232150
OG0004898	Ag013G1590700	CARHR119660
OG0004899	Ag013G1607000	CARHR121530
OG0004900	Ag013G1607100	CARHR117410, CARHR154080, CARHR121550
OG0004901	Ag013G1619500	CARHR122720
OG0004902	Ag013G1631700	CARHR123500
OG0004903	Ag013G1632800	CARHR123570
OG0004904	Ag013G1636300	CARHR124010, CARHR123990
OG0004905	Ag013G1637000	CARHR124060
OG0004906	Ag013G1645100	CARHR124860
OG0004907	Ag013G1654500	CARHR125590, CARHR125570, CARHR125580
OG0004908	Ag013G1659600	CARHR125970
OG0004909	Ag013G1675900	CARHR127470
OG0004910	Ag013G1685900	CARHR179270
OG0004911	Ag013G1689800	CARHR178900
OG0004912	Ag013G1695700	CARHR232820
OG0004913	Ag013G1702900	CARHR054190, CARHR034590, CARHR037270, CARHR259240
OG0004914	Ag013G1717300	CARHR027630
OG0004915	Ag013G1717800	CARHR027680
OG0004916	Ag013G1721800	CARHR027940
OG0004917	Ag013G1730900	CARHR215400
OG0004918	Ag013G1732300	CARHR234110
OG0004919	Ag013G1732400	CARHR028910
OG0004920	Ag013G1742900	CARHR029670
OG0004921	Ag015G2248300	CARHR287980
OG0004924	Ag013G1769200	CARHR031990
OG0004926	Ag004G0425800	CARHR280210
OG0004927	Ag004G0428500	CARHR280000
OG0004928	Ag004G0431200	CARHR279790
OG0004929	Ag004G0436600	CARHR279390
OG0004930	Ag004G0440600	CARHR279140
OG0004931	Ag034G4016100, Ag004G0444700	CARHR264600
OG0004932	Ag004G0459000	CARHR171950
OG0004933	Ag004G0462400	CARHR277690
OG0004934	Ag004G0485700	CARHR276160
OG0004935	Ag004G0506500	CARHR274590
OG0004936	Ag004G0508200	CARHR274530
OG0004937	Ag004G0512600	CARHR190260
OG0004938	Ag004G0517100	CARHR189930
OG0004939	Ag004G0529400	CARHR115570
OG0004940	Ag004G0552200	CARHR193370
OG0004941	Ag004G0553400	CARHR193500, CARHR193490
OG0004942	Ag004G0558700	CARHR192990
OG0004943	Ag004G0565900	CARHR192590
OG0004944	Ag004G0567700	CARHR192490
OG0004945	Ag004G0570900	CARHR192280
OG0004946	Ag004G0571900	CARHR192180
OG0004947	Ag004G0572300	CARHR192140
OG0004948	Ag004G0573300	CARHR192090
OG0004949	Ag004G0575900	CARHR192040
OG0004950	Ag015G2219700, Ag004G0586700	CARHR191430, CARHR072400
OG0004951	Ag004G0594100	CARHR191170
OG0004952	Ag004G0594300	CARHR191150
OG0004953	Ag004G0631800	CARHR154380
OG0004954	Ag004G0641000	CARHR285880
OG0004955	Ag004G0662500, Ag004G0656100	CARHR272860
OG0004956	Ag004G0661600	CARHR272610
OG0004957	Ag004G0662400	CARHR272580
OG0004958	Ag004G0664800	CARHR272360
OG0004959	Ag004G0665700	CARHR272300
OG0004960	Ag004G0667700	CARHR272130
OG0004961	Ag004G0671100	CARHR271950
OG0004962	Ag004G0699300, Ag004G0677600	CARHR271690
OG0004963	Ag004G0693500	CARHR271120
OG0004964	Ag004G0697500	CARHR270740
OG0004965	Ag004G0732600	CARHR269280
OG0004966	Ag004G0733200	CARHR269220
OG0004967	Ag004G0756500	CARHR267990
OG0004968	Ag078G5351500, Ag039G4191400, Ag004G0758000	CARHR158630
OG0004969	Ag004G0760300	CARHR158490
OG0004970	Ag075G5289500, Ag022G2640600	CARHR250890
OG0004971	Ag022G2652600	CARHR205710
OG0004973	Ag022G2692100	CARHR206920
OG0004975	Ag022G2703000	CARHR207230
OG0004976	Ag022G2710500	CARHR207700
OG0004977	Ag022G2714100	CARHR207830
