Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0004094	Ag014G2133800	ESY3_g29373_DN3_SP8_c0.t1
OG0004095	Ag014G2136300	ESY16_g62116_DN3_SP3_c0.t1
OG0004096	Ag014G2142900, Ag061G5020000	ESY2_g35101_DN3_SP0_c0.t1
OG0004097	Ag061G5021100	ESY8_g60794_DN3_SP0_c0.t1
OG0004098	Ag027G3009800, Ag064G5094800, Ag027G3009700	ESY3_g28363_DN3_SP4_c0.t1, ESY8_g60045_DN3_SP0_c0.t1
OG0004099	Ag027G3014000	ESY3_g28444_DN3_SP0_c0.t1
OG0004100	Ag027G3028500	ESY3_g28883_DN3_SP8_c0.t1
OG0004101	Ag027G3028700	ESY3_g28877_DN3_SP0_c30.t1, ESY3_g32120_DN3_SP0_c26.t1, ESY18_g63063_DN3_SP0_c90.t1, ESY18_g63065_DN3_SP0_c90.t1, ESY18_g63064_DN3_SP0_c90.t1
OG0004103	Ag068G5228700	ESY4_g24476_DN3_SP2_c0.t1
OG0004104	Ag043G4447400	ESY10_g15887_DN3_SP0_c0.t1, ESY3_g32600_DN3_SP0_c0.t1
OG0004105	Ag043G4450500	ESY10_g15836_DN3_SP0_c0.t1
OG0004106	Ag034G3658000	ESY5_g5500_DN3_SP0_c0.t1
OG0004107	Ag034G3660500, Ag034G3660600	ESY5_g5478_DN3_SP1_c0.t1
OG0004108	Ag034G3694300	ESY5_g5074_DN3_SP0_c0.t1, ESY8_g58136_DN3_SP0_c0.t1
OG0004109	Ag034G3726500	ESY5_g4690_DN3_SP0_c0.t1
OG0004111	Ag034G3763100	ESY2_g34240_DN3_SP1_c3.t1, ESY13_g56982_DN2_SP0_c0.t1
OG0004112	Ag016G2389300	ESY7_g16439_DN3_SP1_c0.t1
OG0004112	Ag034G3797700	ESY4_g25689_DN3_SP0_c0.t1
OG0004113	Ag034G3799400	ESY5_g3592_DN3_SP8_c0.t1
OG0004114	Ag002G0165400, Ag034G3824300	ESY2_g33579_DN3_SP0_c0.t1
OG0004115	Ag034G3870700	ESY5_g2845_DN3_SP0_c0.t1
OG0004116	Ag034G3934100, Ag034G3934000	ESY5_g4264_DN3_SP0_c0.t1
OG0004117	Ag034G3938200	ESY5_g4245_DN3_SP8_c0.t1
OG0004119	Ag034G3960200	ESY15_g65087_DN3_SP1_c0.t1
OG0004120	Ag034G4045100	ESY2_g35674_DN2_SP0_c0.t1, ESY2_g35675_DN3_SP0_c0.t1
OG0004121	Ag034G4067100	ESY2_g35534_DN3_SP0_c0.t1
OG0004122	Ag002G0157600	ESY2_g33561_DN3_SP8_c0.t1
OG0004123	Ag002G0160100	ESY8_g59628_DN3_SP0_c0.t1
OG0004124	Ag024G2880200	ESY2_g33309_DN3_SP0_c13.t1
OG0004125	Ag024G2893000, Ag024G2887400, Ag016G2376800	ESY7_g16522_DN3_SP0_c0.t1
OG0004127	Ag016G2384200	ESY5_g2593_DN2_SP0_c0.t1
OG0004128	Ag016G2390000	ESY7_g16438_DN3_SP7_c0.t1
OG0004129	Ag025G2926400, Ag025G2925700	ESY2_g38082_DN3_SP0_c0.t1
OG0004130	Ag011G1077900, Ag011G1077800	ESY4_g26526_DN3_SP8_c0.t1
OG0004131	Ag011G1101900	ESY4_g26191_DN3_SP0_c0.t1
OG0004132	Ag011G1113600	ESY9_g43247_DN2_SP0_c0.t1, ESY4_g26110_DN3_SP0_c8.t1
OG0004133	Ag011G1213000	ESY4_g25804_DN3_SP5_c0.t1
OG0004134	Ag064G5102700, Ag064G5103200, Ag064G5103900	ESY2_g35268_DN2_SP0_c0.t1, ESY3_g28192_DN3_SP0_c0.t1
OG0004135	Ag064G5107600	ESY3_g28128_DN3_SP8_c0.t1
OG0004136	Ag019G2530300	ESY20_g12964_DN3_SP7_c0.t1
OG0004137	Ag010G1019100	ESY6_g47057_DN3_SP7_c0.t1
OG0004165	Ag047G4541400, Ag046G4530200, Ag027G3023800	ESY4_g24642_DN3_SP5_c0.t1
OG0004166	Ag047G4542000, Ag046G4531100	ESY4_g24647_DN3_SP1_c0.t1
OG0004167	Ag047G4545200, Ag046G4533300	ESY4_g24663_DN3_SP0_c0.t1
OG0004168	Ag004G0471900, Ag055G4919900	ESY6_g49725_DN3_SP5_c0.t1
OG0004169	Ag013G1365700	ESY7_g17182_DN3_SP0_c0.t1
OG0004170	Ag013G1375300	ESY7_g17245_DN3_SP6_c0.t1
OG0004171	Ag013G1382400	ESY7_g17263_DN3_SP0_c0.t1
OG0004172	Ag004G0466000, Ag013G1391800, Ag004G0466200	ESY6_g49657_DN3_SP0_c0.t1, ESY6_g50730_DN3_SP0_c0.t1, ESY6_g49656_DN3_SP0_c7.t1
OG0004173	Ag013G1398800	ESY7_g17375_DN3_SP0_c0.t1
OG0004173	Ag013G1398900	ESY7_g17374_DN3_SP0_c0.t1
OG0004174	Ag013G1420700	ESY7_g17484_DN2_SP8_c0.t1
OG0004175	Ag013G1422500	ESY7_g17504_DN3_SP6_c0.t1
OG0004176	Ag013G1425200	ESY7_g18875_DN3_SP0_c0.t1, ESY7_g18874_DN2_SP0_c0.t1
OG0004177	Ag018G2454500, Ag013G1449200	ESY5_g2019_DN3_SP0_c0.t1
OG0004178	Ag013G1453700	ESY7_g17669_DN3_SP0_c0.t1
OG0004180	Ag013G1512500, Ag024G2893600	ESY7_g18131_DN3_SP0_c0.t1
OG0004181	Ag013G1516400, Ag031G3362400	ESY2_g34558_DN3_SP0_c0.t1
OG0004182	Ag013G1516500	ESY7_g18091_DN3_SP2_c0.t1
OG0004182	Ag004G0537900	ESY6_g49999_DN3_SP7_c0.t1
OG0004183	Ag013G1547000, Ag013G1546900	ESY7_g17828_DN3_SP0_c0.t1
OG0004185	Ag013G1556500	ESY7_g18680_DN3_SP7_c0.t1
OG0004186	Ag013G1580600	ESY4_g25025_DN3_SP0_c0.t1, ESY4_g26048_DN3_SP0_c0.t1, ESY4_g26046_DN3_SP0_c0.t1
OG0004187	Ag013G1585700, Ag013G1585800, Ag013G1586000, Ag013G1585900	ESY8_g59146_DN3_SP0_c9.t1, ESY8_g59147_DN3_SP0_c8.t1, ESY8_g59145_DN3_SP0_c9.t1
OG0004188	Ag013G1588200, Ag034G3757000	ESY8_g59100_DN3_SP8_c0.t1
OG0004189	Ag013G1591900	ESY8_g59059_DN3_SP0_c0.t1
OG0004190	Ag013G1594800	ESY16_g62523_DN3_SP0_c0.t1, ESY8_g59037_DN3_SP1_c0.t1, ESY8_g59026_DN3_SP0_c0.t1
OG0004191	Ag013G1606400	ESY8_g58924_DN3_SP6_c0.t1
OG0004192	Ag013G1633800	ESY8_g58661_DN3_SP0_c9.t1
OG0004193	Ag013G1634500	ESY8_g58657_DN2_SP0_c0.t1
OG0004194	Ag013G1635800	ESY8_g58615_DN3_SP0_c22.t1
OG0004195	Ag013G1644300	ESY8_g58544_DN2_SP0_c0.t1
OG0004197	Ag013G1654300	ESY8_g58403_DN3_SP0_c0.t1, ESY8_g58426_DN3_SP0_c0.t1
OG0004199	Ag013G1701700	ESY1_g11680_DN3_SP8_c0.t1
OG0004200	Ag013G1710900	ESY15_g64858_DN1_SP0_c0.t1, ESY1_g11305_DN1_SP0_c0.t1
OG0004201	Ag013G1711900	ESY4_g22419_DN3_SP4_c0.t1
OG0004202	Ag013G1718400	ESY4_g22809_DN3_SP7_c0.t1
OG0004203	Ag013G1727400	ESY4_g23044_DN3_SP8_c0.t1
OG0004204	Ag013G1734000	ESY6_g48883_DN3_SP1_c0.t1
OG0004205	Ag013G1737400	ESY1_g5771_DN3_SP6_c0.t1
OG0004206	Ag013G1742800, Ag002G0128200	ESY4_g23565_DN3_SP8_c0.t1
OG0004207	Ag013G1745100	ESY4_g23660_DN3_SP8_c9.t1
OG0004208	Ag013G1746800	ESY4_g23680_DN3_SP8_c0.t1
OG0004209	Ag013G1752200	ESY16_g62058_DN3_SP0_c0.t1
OG0004210	Ag013G1763800	ESY16_g61777_DN3_SP8_c0.t1
OG0004211	Ag062G5055800	ESY10_g14323_DN3_SP0_c0.t1
OG0004212	Ag004G0420700	ESY4_g25115_DN2_SP0_c0.t1, ESY6_g50359_DN3_SP0_c0.t1
OG0004213	Ag004G0420800, Ag004G0544900	ESY12_g51991_DN3_SP0_c0.t1
OG0004214	Ag004G0421200	ESY6_g50351_DN1_SP0_c0.t1
OG0004215	Ag004G0429000	ESY6_g50428_DN3_SP8_c16.t1
OG0004217	Ag004G0466900	ESY6_g49666_DN3_SP0_c0.t1
OG0004218	Ag004G0477800, Ag016G2367600, Ag016G2367500, Ag016G2367300, Ag007G0872100, Ag007G0878500, Ag066G5150300	ESY6_g49811_DN3_SP5_c0.t1
OG0004219	Ag004G0480900	ESY4_g25565_DN1_SP0_c0.t1
OG0004220	Ag004G0499800	ESY6_g49522_DN3_SP1_c0.t1
OG0004221	Ag004G0507200	ESY6_g49589_DN3_SP2_c0.t1
OG0004222	Ag031G3141200, Ag004G0507400, Ag004G0507300, Ag003G0379400, Ag063G5068100	ESY16_g61497_DN3_SP0_c17.t1
OG0004223	Ag004G0520300	ESY20_g12867_DN2_SP0_c0.t1, ESY20_g12868_DN1_SP0_c0.t1
OG0004224	Ag004G0523500	ESY6_g50113_DN3_SP0_c0.t1
OG0004224	Ag004G0523400	ESY4_g26344_DN3_SP0_c0.t1, ESY5_g5392_DN1_SP0_c0.t1
OG0004225	Ag004G0536200, Ag004G0536100	ESY6_g50012_DN3_SP0_c0.t1
OG0004226	Ag004G0557700	ESY6_g49294_DN3_SP8_c0.t1
OG0004227	Ag004G0572400	ESY6_g49177_DN3_SP2_c0.t1
OG0004228	Ag004G0590600	ESY6_g49043_DN2_SP0_c0.t1
OG0004229	Ag004G0647800	ESY6_g48692_DN3_SP0_c0.t1
OG0004230	Ag004G0653700	ESY6_g48665_DN3_SP2_c0.t1
OG0004231	Ag004G0682200	ESY6_g48475_DN3_SP0_c0.t1
OG0004232	Ag031G3182100, Ag004G0709700	ESY3_g32629_DN3_SP0_c0.t1
OG0004233	Ag030G3131100, Ag011G1148300, Ag033G3505400, Ag004G0711900	ESY26_g42357_DN3_SP0_c0.t1
OG0004234	Ag033G3522600, Ag033G3522500, Ag004G0734000	ESY6_g48093_DN3_SP0_c0.t1
OG0004235	Ag004G0743500	ESY1_g9716_DN3_SP0_c0.t1, ESY7_g16118_DN3_SP0_c0.t1
OG0004236	Ag004G0755000	ESY6_g47930_DN3_SP8_c0.t1
OG0004237	Ag022G2632800	ESY20_g13225_DN3_SP1_c0.t1
OG0004238	Ag022G2644000	ESY20_g13297_DN3_SP0_c0.t1
OG0004239	Ag022G2686200	ESY7_g18766_DN3_SP0_c0.t1
OG0004240	Ag014G1910000	ESY3_g31074_DN3_SP8_c0.t1
OG0004240	Ag022G2737800	ESY7_g19139_DN3_SP2_c0.t1, ESY7_g19135_DN3_SP0_c0.t1, ESY7_g19137_DN3_SP0_c0.t1, ESY7_g19133_DN3_SP0_c0.t1
OG0004241	Ag022G2739800	ESY7_g19164_DN3_SP0_c0.t1
OG0004242	Ag022G2766600	ESY3_g30098_DN3_SP0_c0.t1
OG0004243	Ag022G2790900, Ag002G0254400	ESY7_g19640_DN3_SP0_c0.t1, ESY10_g14730_DN3_SP0_c0.t1
OG0004244	Ag075G5286500	ESY8_g60230_DN3_SP7_c0.t1
OG0004246	Ag048G4574100	ESY2_g36623_DN3_SP0_c0.t1
OG0004247	Ag034G3792600, Ag034G3792700	ESY2_g36699_DN3_SP0_c0.t1
OG0004247	Ag048G4588200, Ag048G4588100	ESY2_g36698_DN3_SP0_c0.t1
OG0004248	Ag048G4597500, Ag034G3908400	ESY2_g36156_DN3_SP0_c0.t1
OG0004249	Ag048G4631200	ESY2_g35092_DN3_SP6_c0.t1
OG0004250	Ag017G2417500, Ag040G4352300, Ag025G2974300, Ag016G2283200, Ag014G1882800	ESY3_g30779_DN3_SP3_c0.t1
OG0004251	Ag032G3425300	ESY2_g36381_DN3_SP0_c0.t1
OG0004252	Ag032G3459700	ESY5_g1212_DN3_SP6_c0.t1
OG0004253	Ag032G3472100	ESY2_g36938_DN3_SP8_c0.t1
OG0004254	Ag007G0882500	ESY1_g9456_DN3_SP0_c0.t1, ESY15_g65619_DN3_SP8_c0.t1
OG0004255	Ag025G2964400, Ag007G0896200, Ag033G3576900, Ag003G0339100	ESY12_g52053_DN3_SP6_c0.t1
OG0004256	Ag078G5330300	ESY2_g35867_DN3_SP8_c0.t1
OG0004257	Ag078G5340400, Ag018G2463900	ESY5_g1878_DN3_SP1_c0.t1
OG0004258	Ag056G4947800, Ag034G3836900	ESY5_g2597_DN3_SP0_c0.t1
OG0004259	Ag071G5240100	ESY8_g60424_DN2_SP0_c0.t1
OG0004260	Ag012G1272400	ESY6_g45818_DN3_SP0_c0.t1
OG0004261	Ag012G1297600	ESY21_g55756_DN2_SP0_c0.t1
OG0004262	Ag012G1328700	ESY10_g13980_DN3_SP4_c0.t1
OG0004263	Ag018G2472900, Ag057G4959500	ESY2_g35442_DN2_SP0_c0.t1
OG0004264	Ag057G4965400	ESY2_g35402_DN3_SP8_c8.t1
OG0004265	Ag006G0797400, Ag058G4989500	ESY10_g15127_DN3_SP0_c0.t1
OG0004266	Ag058G4978400, Ag006G0804000	ESY10_g15229_DN3_SP8_c0.t1
OG0004267	Ag006G0830000, Ag006G0829300	ESY7_g16799_DN3_SP0_c0.t1
OG0004269	Ag001G0001900, Ag083G5410900, Ag083G5410500, Ag083G5411000	ESY8_g59204_DN3_SP0_c0.t1
OG0004270	Ag001G0054200, Ag034G4046300	ESY2_g35670_DN3_SP8_c0.t1
OG0004271	Ag001G0056300	ESY2_g37286_DN2_SP0_c0.t1
OG0004272	Ag001G0064900	ESY16_g61819_DN3_SP0_c0.t1
OG0004273	Ag001G0076800, Ag001G0077000, Ag001G0076600	ESY2_g37086_DN3_SP0_c0.t1
OG0004274	Ag050G4768000	ESY9_g42707_DN3_SP3_c0.t1
OG0004275	Ag050G4769100	ESY9_g42683_DN3_SP6_c0.t1
OG0004277	Ag050G4797100	ESY9_g42440_DN3_SP1_c0.t1
OG0004278	Ag008G0936600, Ag008G0965800, Ag008G0965700	ESY1_g10116_DN3_SP0_c0.t1
OG0004279	Ag033G3487000, Ag077G5315700	ESY23_g193_DN3_SP0_c0.t1
OG0004280	Ag033G3490200, Ag077G5319600	ESY23_g143_DN3_SP0_c0.t1
OG0004281	Ag051G4813200	ESY6_g46419_DN3_SP0_c0.t1
OG0004282	Ag033G3535500, Ag033G3477200, Ag052G4847000	ESY23_g404_DN3_SP0_c0.t1
OG0004283	Ag033G3513800	ESY2_g38094_DN3_SP0_c11.t1
OG0004285	Ag033G3568000	ESY9_g43231_DN3_SP0_c0.t1
OG0004286	Ag033G3591000	ESY9_g43360_DN3_SP0_c0.t1
OG0004287	Ag033G3598500	ESY1_g9102_DN3_SP8_c0.t1, ESY9_g43420_DN3_SP0_c0.t1
OG0004288	Ag031G3145100	ESY16_g61557_DN2_SP0_c0.t1, ESY16_g61562_DN1_SP0_c0.t1
OG0004289	Ag031G3152300	ESY3_g32658_DN1_SP0_c0.t1
OG0004290	Ag003G0381400, Ag031G3171500	ESY6_g49901_DN3_SP7_c0.t1
OG0004291	Ag031G3175100	ESY1_g12534_DN3_SP0_c0.t1
OG0004292	Ag031G3205600	ESY1_g12313_DN3_SP7_c0.t1
OG0004293	Ag014G1894600, Ag014G1894900, Ag014G1895300, Ag014G1895200, Ag031G3213300	ESY1_g12241_DN3_SP8_c0.t1
OG0004294	Ag031G3237600	ESY1_g11860_DN3_SP7_c0.t1
OG0004295	Ag031G3264600	ESY1_g11412_DN3_SP8_c3.t1
OG0004296	Ag031G3275600	ESY1_g11844_DN3_SP0_c0.t1, ESY1_g11486_DN3_SP0_c0.t1
OG0004297	Ag031G3281400	ESY1_g11499_DN3_SP8_c0.t1
OG0004298	Ag031G3291800	ESY1_g11623_DN3_SP8_c0.t1
OG0004299	Ag031G3310000	ESY1_g11778_DN3_SP0_c0.t1
OG0004300	Ag031G3317000	ESY1_g11834_DN3_SP0_c0.t1
OG0004301	Ag031G3324600, Ag031G3324200	ESY2_g36037_DN3_SP0_c0.t1
OG0004302	Ag031G3358000	ESY1_g10802_DN3_SP0_c0.t1
OG0004302	Ag031G3358100	ESY1_g10803_DN3_SP7_c0.t1
OG0004303	Ag016G2301200, Ag016G2302300, Ag020G2573100	ESY6_g47385_DN3_SP1_c0.t1
OG0004304	Ag095G5469400, Ag064G5112800	ESY3_g28044_DN3_SP0_c0.t1
OG0004305	Ag086G5422500, Ag042G4377400	ESY11_g54165_DN2_SP0_c31.t1, ESY11_g54166_DN3_SP0_c31.t1
OG0004306	Ag042G4380800	ESY11_g54216_DN3_SP0_c0.t1
OG0004307	Ag042G4392900	ESY11_g54322_DN3_SP0_c13.t1
OG0004308	Ag042G4421700	ESY11_g54624_DN3_SP6_c0.t1
OG0004309	Ag042G4423300	ESY10_g14536_DN3_SP0_c0.t1, ESY10_g14535_DN3_SP0_c0.t1
OG0004310	Ag039G4182400	ESY12_g51059_DN3_SP8_c0.t1
OG0004311	Ag039G4191700	ESY12_g51012_DN3_SP8_c0.t1
OG0004312	Ag039G4195000	ESY12_g50975_DN3_SP0_c0.t1
OG0004313	Ag039G4217500	ESY9_g45687_DN3_SP8_c0.t1
OG0004314	Ag039G4252900	ESY9_g45461_DN3_SP6_c0.t1
OG0004315	Ag039G4273100, Ag039G4272400	ESY9_g45360_DN3_SP1_c0.t1
OG0004316	Ag039G4308500	ESY9_g44939_DN2_SP1_c0.t1
OG0004317	Ag030G3126900, Ag021G2628200	ESY18_g63045_DN3_SP0_c0.t1
OG0004318	Ag015G2202700	ESY8_g59540_DN3_SP2_c0.t1, ESY7_g19212_DN3_SP0_c0.t1
OG0004319	Ag015G2234800	ESY13_g57116_DN2_SP5_c0.t1
OG0004320	Ag015G2263500, Ag034G3698600	ESY5_g5004_DN2_SP0_c0.t1
OG0004321	Ag021G2624100	ESY3_g32325_DN3_SP0_c0.t1, ESY3_g32322_DN3_SP0_c0.t1, ESY3_g32326_DN3_SP0_c0.t1
OG0004322	Ag038G4157700	ESY10_g15298_DN2_SP0_c0.t1
OG0004323	Ag038G4166700, Ag027G3036600	ESY2_g34427_DN2_SP0_c0.t1
OG0004324	Ag014G1837600, Ag038G4168600	ESY10_g15486_DN3_SP8_c0.t1
OG0004326	Ag003G0296500	ESY12_g51397_DN3_SP0_c0.t1
OG0004328	Ag003G0304500, Ag003G0308000	ESY12_g51674_DN2_SP0_c0.t1, ESY7_g19193_DN1_SP0_c0.t1
OG0004329	Ag003G0307200	ESY12_g51710_DN3_SP1_c0.t1
OG0004330	Ag003G0309600	ESY12_g51730_DN3_SP5_c0.t1
OG0004331	Ag003G0312300	ESY3_g29085_DN3_SP0_c0.t1
OG0004332	Ag003G0317500	ESY12_g51839_DN2_SP5_c0.t1
OG0004333	Ag003G0355300, Ag003G0355500, Ag003G0354400	ESY12_g52178_DN2_SP0_c0.t1
OG0004334	Ag003G0368800	ESY12_g51517_DN3_SP4_c0.t1
OG0004335	Ag003G0370300	ESY1_g11311_DN1_SP0_c0.t1
OG0004336	Ag003G0375000	ESY12_g51563_DN3_SP0_c0.t1
OG0004337	Ag037G4130800, Ag016G2322000	ESY10_g14862_DN3_SP8_c0.t1
OG0004338	Ag016G2318900, Ag037G4135200	ESY10_g14871_DN3_SP0_c0.t1
OG0004339	Ag037G4136900, Ag016G2317200	ESY10_g14894_DN3_SP6_c0.t1
OG0004340	Ag014G1843100	ESY3_g31638_DN3_SP0_c0.t1
OG0004341	Ag014G1847700, Ag014G1847800	ESY3_g31607_DN1_SP0_c0.t1
OG0004342	Ag014G1859500	ESY3_g31425_DN3_SP8_c0.t1, ESY11_g54096_DN3_SP0_c0.t1
OG0004343	Ag014G1861200	ESY3_g31438_DN3_SP6_c0.t1
OG0004344	Ag014G1878400	ESY3_g30727_DN3_SP8_c0.t1
OG0004345	Ag014G1907100	ESY6_g49314_DN3_SP0_c0.t1, ESY3_g31029_DN3_SP4_c0.t1
OG0004346	Ag014G1929900	ESY3_g31225_DN3_SP8_c0.t1
OG0004347	Ag014G1941000	ESY3_g31307_DN3_SP0_c0.t1
OG0004348	Ag014G1943600	ESY3_g31357_DN3_SP0_c0.t1
OG0004350	Ag014G1960900, Ag014G1960800	ESY3_g30162_DN3_SP5_c0.t1
OG0004351	Ag014G1967300	ESY2_g36296_DN3_SP7_c18.t1
OG0004352	Ag014G1974500	ESY3_g30287_DN3_SP4_c0.t1
OG0004353	Ag014G1981000	ESY3_g30335_DN3_SP8_c0.t1
OG0004354	Ag014G1987900	ESY3_g30352_DN3_SP3_c0.t1
OG0004355	Ag014G2001000, Ag014G2000700, Ag014G2000900, Ag014G2000600	ESY3_g30496_DN3_SP0_c0.t1
OG0004356	Ag014G2010400	ESY3_g30569_DN3_SP0_c0.t1
OG0004357	Ag014G2010900	ESY3_g30564_DN3_SP0_c0.t1
OG0004358	Ag014G2011300	ESY3_g30560_DN3_SP2_c0.t1
OG0004359	Ag014G2023500	ESY2_g37075_DN3_SP0_c0.t1, ESY3_g30652_DN3_SP8_c0.t1
OG0004360	Ag014G2038100, Ag014G2037900	ESY11_g54969_DN3_SP0_c0.t1
OG0004361	Ag014G2048700	ESY3_g29842_DN3_SP2_c0.t1
OG0004362	Ag014G2093000	ESY3_g29632_DN2_SP0_c0.t1
OG0004363	Ag014G2101500	ESY3_g29547_DN3_SP6_c0.t1
OG0004364	Ag014G2129500	ESY3_g29397_DN3_SP0_c0.t1
OG0004365	Ag014G2151300	ESY3_g29259_DN3_SP0_c0.t1, ESY9_g42739_DN3_SP0_c0.t1, ESY9_g42741_DN3_SP0_c0.t1
OG0004366	Ag014G2156900, Ag014G2156600	ESY3_g29229_DN2_SP0_c0.t1
OG0004367	Ag027G3070700, Ag014G2170300	ESY3_g29144_DN2_SP0_c0.t1
OG0004368	Ag014G2173300, Ag027G3068200	ESY3_g29123_DN3_SP8_c0.t1
OG0004369	Ag014G2176600, Ag027G3064400	ESY3_g29100_DN3_SP6_c0.t1
OG0004370	Ag061G5038400	ESY8_g61321_DN3_SP0_c0.t1
OG0004371	Ag061G5043700	ESY17_g40164_DN3_SP5_c0.t1
OG0004372	Ag061G5047100	ESY6_g50045_DN3_SP0_c0.t1
OG0004373	Ag027G3005200, Ag064G5101600	ESY3_g28277_DN3_SP1_c0.t1
OG0004374	Ag027G3016800	ESY3_g28514_DN3_SP0_c0.t1
OG0004375	Ag027G3039400	ESY3_g28757_DN3_SP0_c0.t1
OG0004376	Ag027G3052200	ESY3_g28970_DN3_SP5_c0.t1
OG0004377	Ag027G3054700	ESY3_g28985_DN2_SP0_c0.t1
OG0004378	Ag027G3055000	ESY3_g28987_DN3_SP8_c0.t1
OG0004379	Ag027G3059800	ESY8_g59331_DN3_SP0_c0.t1, ESY3_g29055_DN3_SP0_c0.t1
OG0004380	Ag036G4116300	ESY2_g34376_DN3_SP1_c0.t1
OG0004381	Ag060G5005900, Ag034G3716700	ESY7_g16981_DN3_SP8_c0.t1
OG0004382	Ag017G2425600	ESY1_g10199_DN3_SP8_c0.t1
OG0004384	Ag034G3667400	ESY5_g5386_DN3_SP8_c0.t1
OG0004385	Ag034G3684700	ESY5_g5165_DN3_SP8_c0.t1
OG0004387	Ag034G3722100	ESY5_g4734_DN3_SP1_c0.t1
OG0004388	Ag034G3747700	ESY5_g4455_DN3_SP4_c0.t1
OG0004389	Ag034G3765100, Ag034G3765200	ESY5_g3258_DN2_SP0_c0.t1
OG0004391	Ag034G3776400	ESY21_g55427_DN3_SP0_c0.t1
OG0004392	Ag034G3815500	ESY5_g3734_DN3_SP8_c0.t1
OG0004393	Ag034G3825600	ESY5_g3839_DN3_SP0_c0.t1, ESY5_g3822_DN3_SP0_c0.t1
OG0004394	Ag034G3827000	ESY5_g3831_DN3_SP0_c0.t1
OG0004395	Ag034G3829500	ESY5_g3854_DN3_SP7_c0.t1
OG0004396	Ag034G3903800	ESY5_g3065_DN3_SP7_c0.t1
OG0004397	Ag034G4003400	ESY5_g2459_DN3_SP8_c0.t1
OG0004398	Ag034G4014700	ESY2_g34833_DN3_SP0_c6.t1, ESY5_g2360_DN3_SP0_c0.t1, ESY5_g2355_DN3_SP0_c0.t1
OG0004399	Ag034G4023900	ESY5_g2251_DN3_SP8_c0.t1
OG0004400	Ag034G4042400	ESY2_g35711_DN3_SP1_c0.t1
OG0004401	Ag034G4067500	ESY2_g35529_DN3_SP1_c0.t1
OG0004403	Ag002G0140700, Ag002G0140800, Ag002G0138400	ESY2_g33537_DN3_SP1_c0.t1
OG0004404	Ag002G0272100	ESY2_g34226_DN3_SP0_c0.t1
OG0004405	Ag024G2891800	ESY8_g59974_DN1_SP0_c0.t1
OG0004407	Ag011G1032400	ESY3_g31697_DN3_SP0_c0.t1
OG0004408	Ag011G1059600	ESY8_g59709_DN2_SP0_c0.t1
OG0004409	Ag011G1091400	ESY4_g26342_DN3_SP0_c0.t1
OG0004410	Ag011G1135300	ESY10_g14247_DN3_SP0_c0.t1, ESY4_g25454_DN3_SP0_c0.t1
OG0004411	Ag011G1194600	ESY4_g25966_DN3_SP8_c0.t1
OG0004412	Ag011G1198200, Ag019G2539300	ESY20_g12922_DN3_SP0_c0.t1
OG0004413	Ag011G1206200	ESY4_g25833_DN3_SP8_c12.t1
OG0004414	Ag011G1216500	ESY4_g25785_DN3_SP4_c0.t1
OG0004415	Ag011G1219500, Ag011G1219400	ESY4_g25682_DN3_SP1_c0.t1
OG0004416	Ag011G1230800	ESY4_g25056_DN3_SP0_c0.t1, ESY4_g25055_DN1_SP0_c0.t1
OG0004417	Ag011G1247700	ESY4_g24932_DN3_SP0_c0.t1
OG0004418	Ag011G1256600	ESY4_g24874_DN3_SP0_c0.t1
OG0004419	Ag064G5098400	ESY16_g61695_DN3_SP2_c0.t1
OG0004420	Ag018G2451900	ESY3_g31417_DN3_SP0_c0.t1
OG0004421	Ag019G2515400	ESY20_g13064_DN3_SP3_c0.t1
OG0004422	Ag019G2516900, Ag019G2517000	ESY20_g13051_DN3_SP0_c11.t1
OG0004423	Ag010G1024500	ESY11_g54964_DN3_SP0_c0.t1
OG0004451	Ag093G5462400, Ag093G5463000, Ag033G3502900, Ag093G5462900, Ag025G2910600	ESY26_g42410_DN3_SP0_c0.t1
OG0004452	Ag004G0658300	ESY6_g48644_DN3_SP0_c0.t1
OG0004453	Ag055G4918000, Ag066G5170600, Ag039G4261000, Ag025G2907900, Ag039G4261300	ESY9_g45424_DN3_SP0_c0.t1
OG0004454	Ag064G5102000, Ag055G4927500	ESY11_g54659_DN3_SP2_c0.t1
OG0004455	Ag074G5271600, Ag035G4074800	ESY10_g14438_DN3_SP4_c0.t1
OG0004456	Ag013G1341400	ESY7_g17078_DN3_SP8_c0.t1, ESY3_g32175_DN3_SP0_c0.t1
OG0004457	Ag013G1370900, Ag034G3913400	ESY5_g4965_DN1_SP0_c0.t1
OG0004457	Ag034G3700900, Ag034G3700800	ESY7_g17360_DN1_SP0_c0.t1
OG0004458	Ag013G1376300	ESY7_g17246_DN3_SP6_c0.t1
OG0004459	Ag013G1389900, Ag031G3169900	ESY1_g12579_DN3_SP8_c0.t1
OG0004460	Ag013G1392900	ESY7_g17326_DN3_SP0_c0.t1
OG0004461	Ag013G1404300	ESY7_g17396_DN2_SP0_c0.t1
OG0004462	Ag013G1422200	ESY7_g17490_DN3_SP0_c0.t1
OG0004463	Ag013G1433800	ESY7_g17557_DN3_SP8_c0.t1, ESY2_g33357_DN3_SP2_c0.t1
OG0004464	Ag013G1444100, Ag044G4495200	ESY11_g53869_DN3_SP8_c0.t1, ESY4_g24639_DN3_SP0_c0.t1
