Orthogroup	Alyssum_gmelinii	Brassica_rapa
OG0003275	Ag014G1960400, Ag004G0625700, Ag025G2971600	XP_009135282.2, XP_009135285.2, XP_009124708.2
OG0003276	Ag004G0665800	XP_033141386.1, XP_009132279.1, XP_009120355.2
OG0003278	Ag004G0757600, Ag014G2063600	XP_009149712.1, XP_009152207.1
OG0003279	Ag004G0757700	XP_009150125.1
OG0003280	Ag022G2758500	XP_009125487.1
OG0003281	Ag022G2779300	XP_009122810.1, XP_009125438.1
OG0003282	Ag075G5295300	XP_033144221.1
OG0003285	Ag048G4567400, Ag048G4567500	XP_009136970.1, XP_009132304.1
OG0003286	Ag033G3641400, Ag048G4579900	XP_009133184.1, XP_009133175.1, XP_009133165.2, XP_009137017.2
OG0003287	Ag048G4617500	XP_009104585.1, XP_009106521.2
OG0003288	Ag048G4715700	XP_033146009.1
OG0003289	Ag007G0910600, Ag027G3036700	XP_009148046.1
OG0003290	Ag027G3043100	XP_009145416.2
OG0003290	Ag007G0913100	XP_033140821.1
OG0003291	Ag002G0120300, Ag063G5071500	XP_033144230.1
OG0003292	Ag057G4960000	XP_009105638.3
OG0003293	Ag001G0067700	XP_033132426.1
OG0003294	Ag001G0086800	XP_009147655.1, XP_009146231.1
OG0003295	Ag050G4774400	XP_009136926.1, XP_009131621.1
OG0003297	Ag033G3611600	XP_009150384.1
OG0003298	Ag033G3646700	XP_009132976.1
OG0003300	Ag028G3081100, Ag026G2981300	XP_009105314.1
OG0003301	Ag031G3166100	XP_009149079.1
OG0003301	Ag017G2432500	XP_009115817.1
OG0003302	Ag031G3204800	XP_009104317.1, XP_009116821.1
OG0003303	Ag039G4274100	XP_009133275.1
OG0003303	Ag031G3374500	XP_009139259.1
OG0003304	Ag031G3402800	XP_009108849.2
OG0003305	Ag029G3106300	XP_009107670.2, XP_009112683.1
OG0003306	Ag029G3108600	XP_009102403.1
OG0003307	Ag067G5193600	XP_009113808.1, XP_018508212.1
OG0003308	Ag042G4399800, Ag068G5215700	XP_009150721.1
OG0003310	Ag015G2244500	XP_009123064.1
OG0003311	Ag003G0292600	XP_009118824.1, XP_009142549.1
OG0003312	Ag003G0345500	XP_009143011.1
OG0003313	Ag037G4133200, Ag011G1149300	XP_009110778.1
OG0003314	Ag014G1829200	XP_009151231.1, XP_009147278.1, XP_009134810.1
OG0003315	Ag014G1847100	XP_009124948.1
OG0003316	Ag014G1851300	XP_009129650.1
OG0003316	Ag060G4998900	XP_009120929.1
OG0003318	Ag014G2009700	XP_009146263.1
OG0003319	Ag014G2042200	XP_009146056.1, XP_009114175.2
OG0003320	Ag014G2099000	XP_009145845.1
OG0003322	Ag061G5029200	XP_033145838.1
OG0003324	Ag068G5222700	XP_009137893.1
OG0003325	Ag043G4444400	XP_009111881.2
OG0003326	Ag017G2424400	XP_009115879.2, XP_009136634.2
OG0003327	Ag019G2525200	XP_009111444.1
OG0003327	Ag034G3658700	XP_033137937.1
OG0003329	Ag034G3701400, Ag034G3701600, Ag034G3701500, Ag034G3701300	XP_009127692.1
OG0003330	Ag034G3739700	XP_009118447.2, XP_009118969.1
OG0003331	Ag034G3760000	XP_009148126.2, XP_033132317.1
OG0003332	Ag034G3862900	XP_009110543.1
OG0003333	Ag034G3892800	XP_009117798.2, XP_009149017.1
OG0003334	Ag034G3961900	XP_009149412.1, XP_009149407.1, XP_009117552.1, XP_009110282.2, XP_009110283.1
OG0003335	Ag034G3980900	XP_009103342.1
OG0003336	Ag034G4030400	XP_009103215.1
OG0003336	Ag034G4046400	XP_009105806.2
OG0003337	Ag034G4056500	XP_009115557.1
OG0003338	Ag018G2465700, Ag034G4071700	XP_033130289.1, XP_009104968.1
OG0003339	Ag002G0165900	XP_033134119.1
OG0003340	Ag016G2330900	XP_009128970.1
OG0003341	Ag016G2345900, Ag016G2345800	XP_009101692.2
OG0003342	Ag016G2382100	XP_009139711.1
OG0003343	Ag065G5121000	XP_009128695.1
OG0003345	Ag011G1057700	XP_009140088.1, XP_033131094.1
OG0003346	Ag011G1067900	XP_033138925.1
OG0003347	Ag011G1121300	XP_009109286.1, XP_009138380.1, XP_009151452.1, XP_018509315.1, XP_018513560.1
OG0003348	Ag011G1122100, Ag011G1122200	XP_033133164.1, XP_009138379.1, XP_009151705.1, XP_009151594.1
OG0003349	Ag011G1163000	XP_009113403.1
OG0003349	Ag011G1162200, Ag011G1161600	XP_009138268.1
OG0003350	Ag011G1171500	XP_009138078.1, XP_018509150.1, XP_009108879.1
OG0003351	Ag018G2447700	XP_009104877.1, XP_009127898.1
OG0003353	Ag010G1010600	XP_009109131.1, XP_009137666.1, XP_009143539.1
OG0003372	Ag055G4924600	XP_009150779.1, NP_001288820.1
OG0003373	Ag013G1714500, Ag005G0786700	XP_009113714.1
OG0003374	Ag050G4744300, Ag050G4744500, Ag050G4743900, Ag050G4744000, Ag033G3570500, Ag002G0184400, Ag033G3491700, Ag077G5320400, Ag013G1343500, Ag011G1258700, Ag024G2856700, Ag024G2857000, Ag002G0094200	XP_009151453.1, XP_009114857.1
OG0003375	Ag014G2135700, Ag066G5143600	XP_009145736.1, XP_009111476.1
OG0003376	Ag029G3119900, Ag013G1365400, Ag039G4332700	XP_009136197.1, XP_009102355.1
OG0003377	Ag013G1390700, Ag013G1391400	XP_009126108.1, XP_033139556.1, XP_033139557.1, XP_033143170.1
OG0003378	Ag013G1393600	XP_009121503.1, XP_009147347.1
OG0003379	Ag013G1410900, Ag075G5296300	XP_033145432.1
OG0003383	Ag004G0536800	XP_009151022.1
OG0003384	Ag011G1075000, Ag013G1538700	XP_009138503.1
OG0003385	Ag013G1559900	XP_009125720.1, XP_009131042.1, XP_009122429.1
OG0003386	Ag013G1566400	XP_009131008.2, XP_009125700.2
OG0003387	Ag013G1580000	XP_009138660.2
OG0003389	Ag013G1586900	XP_009118163.1, XP_009148635.1
OG0003390	Ag013G1631800	XP_009144319.1, XP_009141050.1
OG0003391	Ag013G1676500	XP_033136519.1, XP_009123891.2
OG0003392	Ag013G1687600, Ag013G1687700	XP_009123931.2, XP_009101736.1
OG0003393	Ag023G2826300	XP_033147214.1
OG0003393	Ag013G1747600	XP_009115120.1
OG0003394	Ag013G1747700	XP_009133006.1, XP_009141406.1
OG0003395	Ag004G0430300	XP_033129429.1
OG0003395	Ag049G4729400	XP_009115659.1
OG0003396	Ag004G0449900	XP_009131122.1
OG0003397	Ag011G1203000	XP_009108786.1, XP_009121158.1, XP_009138195.1
OG0003397	Ag004G0454200	XP_018515249.1
OG0003398	Ag011G1228500, Ag011G1229300, Ag011G1228800, Ag039G4185300, Ag004G0472100, Ag006G0840400, Ag011G1229100, Ag011G1228900, Ag011G1229000, Ag011G1229200, Ag011G1228400, Ag011G1228700	XP_009130244.1
OG0003399	Ag004G0476100, Ag002G0243800	XP_009130242.1, XP_033135739.1
OG0003400	Ag004G0477100	XP_009130238.1
OG0003401	Ag004G0522900, Ag004G0522700, Ag004G0522600	XP_033129570.1, XP_033140506.1
OG0003402	Ag004G0579200, Ag014G2149600, Ag075G5286300, Ag022G2666000	XP_033141491.1, XP_033138618.1
OG0003402	Ag014G1878800	XP_009114479.1
OG0003403	Ag004G0589500, Ag004G0589800	XP_009120683.1
OG0003403	Ag004G0588100, Ag004G0588700	XP_033144658.1
OG0003404	Ag004G0662900	XP_009132034.1
OG0003405	Ag004G0710900	XP_009132187.1, XP_009120180.1
OG0003406	Ag014G2071800, Ag034G3987000, Ag004G0746800	XP_009151586.2
OG0003408	Ag022G2723900	XP_018513165.2, XP_009125582.1, XP_033138162.1
OG0003409	Ag011G1173500, Ag022G2752200	XP_009130764.1
OG0003410	Ag022G2778500	XP_009130684.1
OG0003411	Ag022G2790100, Ag014G1885400	XP_009123801.1
OG0003412	Ag014G1885000	XP_009135087.1, XP_009146976.2
OG0003413	Ag075G5299700	XP_009140150.1
OG0003414	Ag048G4595600, Ag034G3906200	XP_009128320.1, XP_009106607.2
OG0003415	Ag034G3928900, Ag048G4627100, Ag011G1042400	XP_009101896.1, XP_033132994.1
OG0003416	Ag048G4659500	XP_009104670.1, XP_009128182.1, XP_009106321.1
OG0003418	Ag032G3460600	XP_009116933.1
OG0003419	Ag032G3468100	XP_009144771.1
OG0003421	Ag007G0892600, Ag007G0892700	XP_009106438.1, XP_009102595.1
OG0003422	Ag007G0930200	XP_018509956.2
OG0003422	Ag011G1080900	XP_009137459.2
OG0003423	Ag078G5355700	XP_009106028.1, XP_009104798.1
OG0003423	Ag011G1160000, Ag011G1159900	XP_018513555.1
OG0003424	Ag012G1291000	XP_033136950.1, XP_009151868.2
OG0003425	Ag057G4964200	XP_009103106.1, XP_009115400.1
OG0003426	Ag058G4985200, Ag006G0798200	XP_018508030.1, XP_009131645.1
OG0003427	Ag001G0064600	NP_001288913.1, XP_009147731.1
OG0003428	Ag001G0064700	XP_009144879.1
OG0003429	Ag001G0088100	XP_009147647.1
OG0003430	Ag061G5020700, Ag023G2820500	XP_009139914.1
OG0003432	Ag050G4767800	XP_009131990.1
OG0003434	Ag051G4817300	XP_009119432.1, XP_009132607.1
OG0003435	Ag051G4835500	XP_009119423.1, XP_033140987.1, XP_033138056.1
OG0003438	Ag033G3582600	XP_033132463.1, XP_018515291.2
OG0003440	Ag033G3625100	XP_009137218.1, XP_009108535.1, XP_009135379.1, XP_009135393.2
OG0003442	Ag031G3227300	XP_009138867.1, XP_009143043.1
OG0003443	Ag031G3261000	XP_009116543.1, XP_009138946.1, XP_009104166.1
OG0003444	Ag031G3303200, Ag003G0411300	XP_009133486.1
OG0003445	Ag031G3306600, Ag031G3306700	XP_009139050.2, XP_009139053.2
OG0003446	Ag031G3370700, Ag031G3371100, Ag031G3371200, Ag031G3370600, Ag031G3370900, Ag027G3019000, Ag039G4291900, Ag039G4201500, Ag039G4201700, Ag039G4212200, Ag039G4212300	XP_009143233.1, XP_009141877.1
OG0003447	Ag029G3117200	XP_033145019.1, XP_009102362.1
OG0003449	Ag042G4392200	XP_009124616.1
OG0003449	Ag011G1094700	XP_009109333.1, XP_033146472.1
OG0003452	Ag052G4865700, Ag015G2268500	XP_033136102.1
OG0003453	Ag003G0286200	XP_009142537.1
OG0003454	Ag003G0286800	XP_009142542.1
OG0003455	Ag003G0314600, Ag003G0314700	XP_033142437.1, XP_009142364.1, XP_009143170.1
OG0003456	Ag003G0334300	XP_009143067.1
OG0003457	Ag003G0350300	XP_009133649.2
OG0003458	Ag003G0350500, Ag003G0350600	XP_009142236.1, XP_009142979.2
OG0003459	Ag014G1851200, Ag060G4998800	XP_009129651.1
OG0003460	Ag014G1852700, Ag014G1852800, Ag014G1853200	XP_033147242.1
OG0003461	Ag014G1858700	XP_009134914.1
OG0003462	Ag014G1887700	XP_009135075.1, XP_009146954.1
OG0003463	Ag014G1935100	XP_009146722.1
OG0003464	Ag014G1941600	XP_009121027.1, XP_009146670.2, XP_009135195.1
OG0003465	Ag014G1969200	XP_009117633.2, XP_009135312.1, XP_009146469.1, XP_009146520.1
OG0003466	Ag014G1972800	XP_009117519.2, XP_009146459.2
OG0003467	Ag014G2022100, Ag014G2022200	XP_009135460.1, XP_009135462.2, XP_009135463.1
OG0003467	Ag014G2021800	XP_009146500.2
OG0003468	Ag027G3039500	XP_009137991.1, XP_009137982.1
OG0003469	Ag011G1270000	XP_009114608.1
OG0003470	Ag036G4122900, Ag002G0275900	XP_009113414.1
OG0003470	Ag034G3762300	XP_009110866.2, XP_009118334.1, XP_009148151.1
OG0003471	Ag034G3750400, Ag034G3750300, Ag034G3750500	XP_009110909.1
OG0003472	Ag034G3773200, Ag034G3773400, Ag034G3773100	XP_033133455.1, XP_009110824.1, XP_009118317.1, XP_009148248.1
OG0003473	Ag034G3779800	XP_009118288.1, XP_009148314.1
OG0003474	Ag034G3783500	XP_009148340.1
OG0003474	Ag002G0251200	XP_009102924.1
OG0003475	Ag034G3824200	XP_009148589.1
OG0003476	Ag034G3834300	XP_009118046.1
OG0003477	Ag034G3867300	XP_009148845.1, XP_033133745.1
OG0003478	Ag034G3881600	XP_009103670.1
OG0003479	Ag034G3926400	XP_009117701.1
OG0003480	Ag034G3934900	XP_009111594.1
OG0003481	Ag016G2334600	XP_009101386.2, XP_009128999.1
OG0003483	Ag011G1087300, Ag025G2915000	XP_009129412.1, XP_009151956.2
OG0003485	Ag011G1076100	XP_009134675.1
OG0003485	Ag011G1074700	XP_009134560.1
OG0003486	Ag064G5105500	XP_009150254.2, XP_033133994.1, XP_009109272.1
OG0003512	Ag055G4914300, Ag055G4914700	XP_009133998.1
OG0003514	Ag013G1374800	XP_009126145.2
OG0003514	Ag014G1795100	XP_009121427.1, XP_009131571.1
OG0003515	Ag013G1403500	XP_009121538.1
OG0003516	Ag013G1502500	XP_009131204.2, XP_033137721.1
OG0003516	Ag004G0546300	XP_009111668.1
OG0003517	Ag013G1547300	XP_018511099.1
OG0003519	Ag013G1566800	XP_009122317.1
OG0003519	Ag004G0499100	XP_009136468.1
OG0003520	Ag013G1567500	XP_033137910.1, XP_009125696.2
OG0003521	Ag013G1592900	XP_009140787.1
OG0003522	Ag013G1596800	XP_009103614.1
OG0003523	Ag013G1604800, Ag013G1604700	XP_033145166.1, XP_009103676.1
OG0003524	Ag013G1631100, Ag004G0719700	XP_009140312.2
OG0003525	Ag013G1634600	XP_009144303.1
OG0003526	Ag013G1645700	XP_009141147.1, XP_009144228.1
OG0003527	Ag013G1647000	XP_009141167.1
OG0003528	Ag013G1649800	XP_009132804.1, XP_033147610.1
OG0003529	Ag013G1664800	XP_009143961.1, XP_009132840.1
OG0003529	Ag034G3711800	XP_009118595.1
OG0003530	Ag034G3695800	XP_009101768.1, XP_009123900.1
OG0003532	Ag013G1751500	XP_009107764.2, XP_009149748.1
OG0003533	Ag004G0421800	XP_033139889.1, XP_009103454.1
OG0003534	Ag004G0424500, Ag004G0424400, Ag004G0662300	XP_009112368.2, XP_009103435.2, XP_009103432.2
OG0003535	Ag004G0436300	XP_009150633.2
OG0003536	Ag022G2664200	XP_009130982.1
OG0003536	Ag004G0487400	XP_009112012.2
OG0003537	Ag004G0492300	XP_033140414.1, XP_009150119.1
OG0003538	Ag004G0546900, Ag004G0547000	XP_009151095.1
OG0003540	Ag004G0609500, Ag004G0609200, Ag004G0608700, Ag004G0608900, Ag004G0608400, Ag006G0813400, Ag006G0812700	XP_033142415.1, XP_033142411.1, XP_033142413.1, XP_033142409.1, XP_009126578.2
OG0003541	Ag004G0615600	XP_009120581.1, XP_009120583.1
OG0003543	Ag004G0641500	XP_009120460.1, XP_009126695.1
OG0003544	Ag004G0643500	XP_033137996.1, XP_009126698.1, XP_009131998.1
OG0003545	Ag039G4205000, Ag032G3461800, Ag004G0668700	XP_009120337.1, XP_009132068.2, XP_009126768.1
OG0003546	Ag058G4981200, Ag006G0801200, Ag006G0836900, Ag004G0678800	XP_009132107.2, XP_018512815.2
OG0003547	Ag034G3751200	XP_009148063.1
OG0003548	Ag004G0736200	XP_033144577.1, XP_033138714.1
OG0003549	Ag022G2662600	XP_009130983.1, XP_033141756.1, XP_009122362.1
OG0003550	Ag014G1933000	XP_009146734.1
OG0003550	Ag022G2703100, Ag003G0388900, Ag078G5367900, Ag048G4710600	XP_009122204.1
OG0003551	Ag022G2719000	XP_009130870.1, XP_009125590.1
OG0003551	Ag014G1922400	XP_033147834.1
OG0003552	Ag042G4421500	XP_033136747.1
OG0003553	Ag022G2766500, Ag022G2766400	XP_033145045.1, XP_009139531.2
OG0003555	Ag048G4593800, Ag048G4593900	XP_009106615.1, XP_009104555.1
OG0003556	Ag034G4019800	XP_009145343.2
OG0003556	Ag048G4616300	XP_009106538.1
OG0003558	Ag001G0009500, Ag001G0009700, Ag040G4347500, Ag017G2413800	XP_009145108.1, XP_009147892.1
OG0003559	Ag007G0897800	XP_009139515.1
OG0003560	Ag007G0900300	XP_009107785.1, XP_009144692.1, XP_009148621.1
OG0003561	Ag007G0921000	XP_009140873.1
OG0003563	Ag078G5341500, Ag078G5341400	XP_009105978.1, XP_009104823.1
OG0003564	Ag078G5394100	XP_009149378.1
OG0003564	Ag014G2094100, Ag034G3957400	XP_033133170.1, XP_009117574.1
OG0003565	Ag012G1337300	XP_009152113.2, XP_033136452.1
OG0003566	Ag057G4963400	XP_009105500.1
OG0003567	Ag006G0823500	XP_009114399.1
OG0003568	Ag023G2801000	XP_009114023.1, XP_009101823.1
OG0003569	Ag050G4771500	XP_033134621.1, XP_009103170.1
OG0003570	Ag058G4970500	XP_033129620.1, XP_033139014.1
OG0003571	Ag033G3589700, Ag033G3588900, Ag033G3588800, Ag033G3589600, Ag033G3589500	XP_009134043.2, XP_033138954.1
OG0003572	Ag033G3594800	XP_009133224.2
OG0003573	Ag031G3139800	XP_009136777.1
OG0003574	Ag031G3169300	XP_009116999.1
OG0003574	Ag017G2418100	XP_009107348.1
OG0003575	Ag031G3175700	XP_033135540.1, XP_033146752.1
OG0003575	Ag003G0280800	XP_033148639.1
OG0003576	Ag031G3185700	XP_009116905.2
OG0003577	Ag003G0296400	XP_009142569.1
OG0003578	Ag031G3203400	XP_009116832.1
OG0003579	Ag031G3216800	XP_009138818.1
OG0003580	Ag031G3327300	XP_009127351.3, XP_009116313.2
OG0003581	Ag031G3282400	XP_009104107.2
OG0003582	Ag031G3291600	XP_033136062.1, XP_033146413.1, XP_033130984.1
OG0003582	Ag003G0405300	XP_033145667.1, XP_033143843.1, XP_009142788.1
OG0003583	Ag031G3355400	XP_009103952.1, XP_009116213.1
OG0003584	Ag031G3395900	XP_009103854.1
OG0003585	Ag020G2567000	XP_009132464.1
OG0003586	Ag067G5172400	XP_033141316.1
OG0003587	Ag039G4212400	XP_009116299.2
OG0003588	Ag039G4269400	XP_009142169.1
OG0003589	Ag039G4279100	XP_009115852.1, XP_009115850.1
OG0003590	Ag039G4299500	XP_009133204.1, XP_009143450.1, XP_033146945.1, XP_009133205.1
OG0003591	Ag039G4315400, Ag039G4315500	XP_009141353.1
OG0003592	Ag015G2218000	XP_009140738.1
OG0003593	Ag015G2269400, Ag052G4864900	XP_009134166.1, XP_009114771.1, XP_009145156.2
OG0003594	Ag021G2617700	XP_009134236.1, XP_009141047.1, XP_009108174.1
OG0003595	Ag038G4157600	XP_033139351.1, XP_009129934.1, XP_009111711.2
OG0003596	Ag038G4174200	XP_009151222.1
OG0003597	Ag088G5436100	XP_009112666.1
OG0003597	Ag034G3694700	XP_009119329.1
OG0003598	Ag003G0350800, Ag003G0350900, Ag003G0351100, Ag003G0351200	XP_033128458.1, XP_033128456.1, XP_033134852.1
OG0003599	Ag060G5015100	XP_009131647.1
OG0003600	Ag014G1851500, Ag014G1851700	XP_009138285.1
OG0003601	Ag014G1952200	XP_009146604.1, XP_009135242.1, XP_009120462.1
OG0003602	Ag014G2013900	XP_009146240.1
OG0003604	Ag014G2040200	XP_009140531.2
OG0003605	Ag014G2162900	XP_009135700.1, XP_033129947.1
OG0003606	Ag014G2165500	XP_009110293.1, XP_009145603.1
OG0003607	Ag064G5092100, Ag027G3012600	XP_009107989.1
OG0003608	Ag027G3014800	XP_009102634.1, XP_009135853.1
OG0003609	Ag068G5230000, Ag068G5229100	XP_009114216.2, XP_009129180.2
OG0003610	Ag036G4119900	XP_009143775.1
OG0003611	Ag036G4123600, Ag002G0274900	XP_018513646.2
OG0003612	Ag017G2407600, Ag017G2407500	XP_009136676.1, XP_009139454.1, XP_009115942.1
OG0003613	Ag034G3657700	XP_009118817.1
OG0003614	Ag034G3675800	XP_009119597.1, XP_009111176.1
OG0003615	Ag034G3717700	XP_009119130.2, XP_009111042.1
OG0003616	Ag034G3723800	XP_033135621.1, XP_009118555.2, XP_009119089.2
OG0003617	Ag034G3726300	XP_009119069.1
OG0003617	Ag034G3726400	XP_009119067.1, XP_033137610.1
OG0003618	Ag034G3754700	XP_009148087.2
OG0003618	Ag034G3754500, Ag034G3754600	XP_033134017.1
OG0003619	Ag034G3781800	XP_033128269.1, XP_009113921.1
OG0003620	Ag002G0247600	XP_009118254.1
OG0003621	Ag034G3791100	XP_009144433.1, XP_009118243.1, XP_033129880.1
OG0003622	Ag034G3799900	XP_009148443.1
OG0003623	Ag034G3820600	XP_009118105.1, XP_009148609.2
OG0003624	Ag034G3871700, Ag034G3871800, Ag034G3871600	XP_009117872.1
OG0003625	Ag034G3904300	XP_009110449.1
OG0003627	Ag034G3987100	XP_009149551.1
OG0003628	Ag016G2343400, Ag016G2342900, Ag016G2343500	XP_009113902.1
OG0003628	Ag016G2343600	XP_009101646.1
OG0003629	Ag011G1163700	XP_009138267.1, XP_009115735.1
OG0003630	Ag011G1188900	XP_009125119.1
OG0003631	Ag011G1213600	XP_009108773.1, XP_009119230.1
OG0003632	Ag011G1223900	XP_009108891.1
OG0003633	Ag018G2465600	XP_009115464.1, XP_009103132.1
OG0003634	Ag019G2530100	XP_009111472.1
OG0003656	Ag055G4919500	XP_009149819.1
OG0003657	Ag055G4930900, Ag004G0481900	XP_009149866.1
OG0003658	Ag013G1390900	XP_033129862.1
OG0003660	Ag048G4675700, Ag048G4676100	XP_009137257.1, XP_033129819.1, XP_033131010.1
OG0003661	Ag013G1494900	XP_009121899.1, XP_033142505.1
OG0003662	Ag013G1499500	XP_009125822.1, XP_009121925.1
OG0003663	Ag034G3895300	XP_009117795.1, XP_009149026.1
OG0003664	Ag013G1541600, Ag013G1541500, Ag013G1541900, Ag013G1541700, Ag013G1541400	XP_009125363.1, XP_033140967.1, XP_009122528.1, XP_009122530.2
OG0003665	Ag014G1921500, Ag013G1623300, Ag014G1921600, Ag014G1921700	XP_009135132.1, XP_009122617.1, XP_009146805.1
OG0003666	Ag013G1632900	XP_033147397.1
OG0003667	Ag002G0263500	XP_033143301.1
OG0003668	Ag013G1699100	XP_009127253.1, XP_009137537.1
OG0003670	Ag004G0516900	XP_033140402.1, XP_033138606.1, XP_033140401.1, XP_009150889.1, XP_009141613.1
OG0003671	Ag004G0533200	XP_009130005.1
OG0003672	Ag004G0547200	XP_018511755.2, XP_009129948.1, XP_009111673.1
OG0003673	Ag004G0581000	XP_009131834.1
OG0003675	Ag018G2458000, Ag004G0619300	XP_009120572.2, XP_018512229.1, XP_009126608.3, XP_009131917.1
OG0003676	Ag004G0629000	XP_033140229.1, XP_009131957.1
OG0003677	Ag004G0687900	XP_033147625.1
OG0003678	Ag004G0720200	XP_009132308.3, XP_009120154.2
OG0003679	Ag004G0737500	XP_009132373.2, XP_009126997.1, XP_018511111.1
OG0003680	Ag004G0759500, Ag004G0759300	XP_009149729.1
OG0003681	Ag004G0777000	XP_009150180.1, XP_009151501.1
OG0003682	Ag022G2633600	XP_009111292.1, XP_009144573.2
OG0003683	Ag022G2786100, Ag022G2783700	XP_033139514.1, XP_033139520.1, XP_009130662.1
OG0003685	Ag039G4301200, Ag075G5283900, Ag075G5284400, Ag075G5284300, Ag075G5284200	XP_009148030.1
OG0003686	Ag075G5307400	XP_018512345.1
OG0003688	Ag048G4568200	XP_033131451.1, XP_009149901.1, XP_009104465.2, XP_009128421.2
OG0003689	Ag048G4568600	NP_001288946.1
OG0003690	Ag038G4174300, Ag048G4625200	XP_033131919.1
OG0003691	Ag048G4721200, Ag048G4721400, Ag048G4721500	XP_009104727.1
OG0003693	Ag032G3474200	XP_009147630.1
OG0003694	Ag041G4376000, Ag007G0874000	XP_009118895.1, XP_009127362.2, XP_009134048.2, XP_009150665.2
OG0003695	Ag007G0924800	XP_009136705.1, XP_009107849.1
OG0003696	Ag045G4507700	XP_009129573.1
OG0003697	Ag045G4517000, Ag015G2251000	XP_009137813.1
OG0003698	Ag012G1284800	XP_009151893.1
OG0003699	Ag019G2522400, Ag064G5112600, Ag006G0797600	XP_033142104.1, XP_009111423.1, XP_009128499.1
OG0003700	Ag058G4989100, Ag006G0797800	XP_009114369.2, XP_009128848.1
OG0003701	Ag014G2064000, Ag006G0818300	XP_033147256.1, XP_009113822.1
OG0003702	Ag003G0359100, Ag006G0833900, Ag003G0358500	XP_009135918.1
OG0003702	Ag003G0359200	XP_009133619.1
OG0003703	Ag006G0842900	XP_009101628.1
OG0003703	Ag006G0842600	XP_009123615.1
OG0003704	Ag001G0033800	XP_009144952.1
OG0003706	Ag001G0046300, Ag034G3872000	XP_018515494.2, XP_009117869.1
OG0003707	Ag001G0063000	XP_009107168.1, XP_009147740.1
OG0003708	Ag001G0066900, Ag001G0076300	XP_009147728.1
OG0003709	Ag023G2807700	XP_009141335.1
OG0003710	Ag023G2847300	XP_009141523.1
OG0003711	Ag033G3505700, Ag031G3360300	XP_009116168.1
OG0003712	Ag031G3158000	XP_009112381.2, XP_009103502.1
OG0003713	Ag031G3186100	XP_009138727.1, XP_009116904.1, XP_009104380.1, XP_009105549.1
OG0003714	Ag031G3197200	XP_009116854.1
OG0003714	Ag003G0303400	XP_009142622.1
OG0003715	Ag031G3209000	XP_009116799.1, XP_033146750.1
OG0003716	Ag031G3213100	XP_009104293.3, XP_009116779.1
OG0003718	Ag031G3335700	XP_009116277.2
OG0003719	Ag039G4227500, Ag031G3340500	XP_033145934.1, XP_009133383.1, XP_009143286.1
OG0003720	Ag031G3410000, Ag031G3410100, Ag030G3134700	XP_009126177.1, XP_009103958.2, XP_009121397.1
OG0003722	Ag042G4392100	XP_009102239.1, XP_009112495.1
OG0003724	Ag042G4408000	XP_009150709.1
OG0003725	Ag042G4409400	XP_009150707.1, XP_009102202.2
OG0003726	Ag065G5127100	XP_009109023.1, XP_009128436.1
