Orthogroup	Alyssum_gmelinii	Conringia_planisiliqua
OG0004725	Ag027G3067700, Ag014G2174200	CP12_g30463_DN3_SP8_c.t1
OG0004726	Ag014G2175800, Ag027G3065100	CP12_g30472_DN3_SP0_c.t1
OG0004727	Ag014G2175900, Ag027G3065000	CP12_g30473_DN3_SP5_c.t1
OG0004728	Ag061G5033100	CP5_g1642_DN3_SP5_c.t1
OG0004729	Ag027G3018700	CP12_g30676_DN3_SP0_c.t1
OG0004730	Ag027G3032800	CP12_g30627_DN3_SP0_c.t1
OG0004731	Ag027G3034100	CP12_g30622_DN2_SP0_c.t1
OG0004732	Ag068G5219600	CP5_g981_DN3_SP8_c.t1
OG0004733	Ag060G5006900	CP8_g54479_DN2_SP0_c.t1
OG0004734	Ag060G5007500	CP8_g54483_DN3_SP0_c.t1
OG0004735	Ag060G5012200	CP8_g54498_DN3_SP4_c.t1
OG0004736	Ag017G2418300	CP3_g14174_DN3_SP8_c.t1
OG0004737	Ag017G2419900	CP3_g14179_DN3_SP1_c.t1
OG0004738	Ag017G2420800	CP8_g53128_DN3_SP8_c.t1
OG0004739	Ag019G2546600	CP8_g54686_DN3_SP4_c.t1
OG0004740	Ag019G2519400	CP8_g54585_DN3_SP8_c.t1
OG0004742	Ag016G2331900, Ag034G3688000	CP13_g19740_DN3_SP8_c.t1
OG0004743	Ag034G3719300	CP1_g36869_DN3_SP6_c.t1
OG0004744	Ag034G3723100	CP1_g36894_DN3_SP7_c.t1
OG0004745	Ag034G3730400	CP1_g36957_DN3_SP2_c.t1, CP6_g7068_DN3_SP1_c.t1
OG0004746	Ag034G3734800	CP1_g36995_DN3_SP8_c.t1
OG0004747	Ag034G3749800	CP1_g37078_DN3_SP8_c.t1
OG0004748	Ag034G3749900	CP1_g37079_DN3_SP0_c.t1
OG0004750	Ag034G3757300	CP1_g37133_DN3_SP8_c.t1
OG0004751	Ag034G3763300	CP1_g37181_DN3_SP8_c.t1, CP1_g37146_DN2_SP0_c.t1
OG0004752	Ag034G3763800, Ag034G3763900	CP1_g37185_DN3_SP0_c.t1
OG0004753	Ag034G3766400	CP1_g37279_DN3_SP0_c.t1
OG0004754	Ag034G3769500	CP1_g37217_DN3_SP3_c.t1
OG0004755	Ag034G3775800	CP1_g37251_DN3_SP2_c.t1
OG0004756	Ag034G3780000	CP1_g37284_DN3_SP3_c.t1
OG0004757	Ag034G3780800, Ag034G3924000	CP12_g30914_DN3_SP2_c.t1
OG0004758	Ag034G3781100	CP1_g37292_DN3_SP7_c.t1
OG0004759	Ag034G3781600	CP1_g37294_DN3_SP7_c.t1
OG0004760	Ag034G3783600	CP1_g37308_DN2_SP0_c.t1
OG0004761	Ag034G3791600	CP1_g37359_DN3_SP1_c.t1
OG0004763	Ag034G3820300	CP1_g37521_DN3_SP2_c.t1
OG0004764	Ag034G3826100	CP1_g37557_DN3_SP8_c.t1
OG0004765	Ag034G3831400	CP29_g22162_DN2_SP0_c.t1
OG0004766	Ag034G3832000	CP1_g37586_DN3_SP8_c.t1
OG0004767	Ag034G3842300	CP1_g37639_DN3_SP0_c.t1
OG0004768	Ag034G3848000	CP1_g37679_DN3_SP8_c.t1, CP1_g37678_DN3_SP0_c.t1
OG0004769	Ag034G3882600	CP7_g46196_DN2_SP3_c.t1
OG0004770	Ag034G3883700	CP1_g39162_DN3_SP0_c.t1
OG0004772	Ag034G3905500	CP7_g46077_DN3_SP1_c.t1
OG0004773	Ag034G3925300	CP7_g45991_DN3_SP6_c.t1
OG0004774	Ag034G3930100	CP7_g45977_DN3_SP8_c.t1
OG0004775	Ag034G3945500	CP19_g18363_DN3_SP0_c.t1
OG0004777	Ag034G3948300	CP7_g45890_DN3_SP7_c.t1
OG0004778	Ag034G3970800, Ag034G3971400, Ag034G3971700	CP7_g45773_DN3_SP0_c.t1
OG0004779	Ag034G4013100	CP9_g29413_DN3_SP8_c.t1
OG0004780	Ag034G4037700	CP9_g28810_DN3_SP0_c.t1
OG0004781	Ag034G4043600	CP9_g28777_DN3_SP7_c.t1
OG0004782	Ag034G4055700	CP9_g28700_DN3_SP6_c.t1
OG0004785	Ag002G0264200	CP2_g49708_DN3_SP3_c.t1
OG0004786	Ag025G2941000	CP1_g38261_DN3_SP0_c.t1
OG0004787	Ag025G2941100	CP1_g38260_DN3_SP0_c.t1
OG0004788	Ag011G1061000	CP5_g186_DN3_SP8_c.t1
OG0004789	Ag011G1094900	CP5_g349_DN3_SP8_c.t1
OG0004790	Ag011G1099400	CP5_g371_DN3_SP8_c.t1
OG0004791	Ag011G1115500	CP5_g430_DN3_SP7_c.t1
OG0004792	Ag011G1122500	CP5_g455_DN3_SP7_c.t1
OG0004793	Ag011G1155400	CP5_g569_DN3_SP0_c.t1
OG0004794	Ag011G1184000	CP5_g722_DN2_SP0_c.t1
OG0004797	Ag011G1207600	CP5_g643_DN3_SP8_c.t1
OG0004798	Ag011G1239400	CP5_g822_DN3_SP4_c.t1
OG0004799	Ag064G5107100	CP12_g30793_DN3_SP2_c.t1
OG0004800	Ag064G5109000	CP12_g30783_DN3_SP8_c.t1
OG0004802	Ag018G2442300, Ag018G2442400	CP9_g28871_DN3_SP0_c.t1
OG0004803	Ag018G2444700	CP9_g28854_DN3_SP2_c.t1
OG0004804	Ag018G2449000	CP9_g28824_DN3_SP8_c.t1
OG0004805	Ag018G2459000	CP7_g45427_DN3_SP0_c.t1
OG0004806	Ag018G2477000	CP7_g45302_DN3_SP3_c.t1, CP3_g16399_DN2_SP0_c.t1
OG0004807	Ag018G2478300	CP7_g45296_DN2_SP0_c.t1
OG0004808	Ag010G0997300, Ag010G1000000	CP19_g18233_DN3_SP8_c.t1
OG0004809	Ag010G1018200	CP5_g1204_DN3_SP1_c.t1
OG0004810	Ag010G1024000	CP5_g1175_DN3_SP0_c.t1
OG0004847	Ag055G4907200, Ag083G5411900, Ag024G2885200, Ag015G2211900	CP3_g14710_DN2_SP0_c.t1
OG0004849	Ag055G4911100, Ag014G1813600	CP8_g53417_DN3_SP0_c.t1
OG0004850	Ag074G5269500, Ag035G4077500	CP13_g19660_DN3_SP8_c.t1
OG0004851	Ag074G5276600	CP13_g19586_DN3_SP0_c.t1
OG0004852	Ag013G1347900	CP11_g32193_DN3_SP1_c.t1
OG0004853	Ag013G1348700	CP11_g32196_DN3_SP7_c.t1
OG0004854	Ag013G1361100	CP11_g32219_DN3_SP3_c.t1
OG0004855	Ag013G1368400	CP11_g32245_DN2_SP2_c.t1
OG0004856	Ag013G1369200	CP11_g32252_DN3_SP8_c.t1
OG0004858	Ag013G1412500, Ag013G1412300, Ag013G1391100, Ag013G1412900, Ag014G2037000, Ag039G4274200	CP10_g43600_DN3_SP0_c.t1
OG0004859	Ag013G1392200	CP11_g32341_DN3_SP8_c.t1
OG0004860	Ag013G1407700, Ag013G1459500	CP11_g32593_DN3_SP7_c.t1
OG0004861	Ag013G1411100	CP11_g32414_DN3_SP2_c.t1
OG0004862	Ag013G1421300	CP11_g32454_DN3_SP8_c.t1
OG0004863	Ag013G1423500	CP11_g32461_DN3_SP1_c.t1
OG0004867	Ag013G1446100	CP10_g42130_DN3_SP6_c.t1, CP11_g32525_DN3_SP8_c.t1
OG0004869	Ag013G1454600	CP11_g32569_DN3_SP0_c.t1
OG0004870	Ag013G1455500	CP11_g32578_DN2_SP0_c.t1
OG0004871	Ag057G4967300, Ag013G1458000	CP2_g48728_DN3_SP8_c.t1
OG0004872	Ag013G1466700	CP11_g32627_DN3_SP8_c.t1
OG0004873	Ag013G1468900	CP11_g32633_DN3_SP3_c.t1
OG0004874	Ag013G1471200	CP11_g32645_DN3_SP1_c.t1
OG0004875	Ag013G1475100	CP11_g32648_DN3_SP8_c.t1
OG0004876	Ag013G1476500, Ag014G1959600	CP10_g43260_DN3_SP2_c.t1
OG0004877	Ag013G1482000	CP11_g32678_DN3_SP6_c.t1
OG0004879	Ag013G1495300	CP11_g32741_DN3_SP0_c.t1
OG0004880	Ag013G1497400	CP11_g32754_DN2_SP8_c.t1
OG0004881	Ag013G1497800	CP11_g32757_DN3_SP1_c.t1
OG0004882	Ag013G1498600	CP11_g32764_DN3_SP8_c.t1
OG0004883	Ag013G1516700	CP11_g32848_DN3_SP8_c.t1
OG0004884	Ag013G1531300	CP11_g32920_DN3_SP3_c.t1
OG0004885	Ag013G1536000	CP11_g32939_DN3_SP8_c.t1
OG0004887	Ag013G1547900, Ag048G4667800, Ag078G5383100	CP11_g32999_DN3_SP7_c.t1
OG0004888	Ag013G1548200	CP11_g33002_DN3_SP7_c.t1
OG0004889	Ag013G1553300	CP11_g33035_DN3_SP7_c.t1
OG0004890	Ag013G1554200	CP11_g33042_DN3_SP5_c.t1
OG0004891	Ag013G1567000	CP11_g33126_DN3_SP6_c.t1
OG0004893	Ag013G1577600	CP11_g31956_DN3_SP7_c.t1
OG0004894	Ag013G1578900	CP19_g18145_DN3_SP3_c.t1
OG0004895	Ag013G1579200	CP19_g18147_DN3_SP6_c.t1
OG0004896	Ag013G1579600	CP19_g18151_DN3_SP1_c.t1
OG0004897	Ag013G1581800	CP19_g18174_DN3_SP8_c.t1
OG0004899	Ag013G1607000	CP4_g25892_DN3_SP8_c.t1
OG0004900	Ag013G1607100	CP4_g25890_DN3_SP0_c.t1
OG0004902	Ag013G1631700	CP4_g25736_DN3_SP8_c.t1
OG0004903	Ag013G1632800	CP4_g25731_DN3_SP4_c.t1
OG0004904	Ag013G1636300	CP4_g25703_DN3_SP0_c.t1
OG0004905	Ag013G1637000	CP4_g25697_DN3_SP2_c.t1
OG0004906	Ag013G1645100	CP4_g25623_DN3_SP0_c.t1
OG0004907	Ag013G1654500	CP4_g25566_DN3_SP0_c.t1
OG0004908	Ag013G1659600	CP4_g25536_DN3_SP6_c.t1
OG0004909	Ag013G1675900	CP4_g25402_DN3_SP1_c.t1
OG0004910	Ag013G1685900	CP13_g20209_DN3_SP6_c.t1
OG0004911	Ag013G1689800	CP13_g20174_DN3_SP8_c.t1
OG0004912	Ag013G1695700	CP19_g18104_DN3_SP1_c.t1
OG0004913	Ag013G1702900	CP1_g38408_DN3_SP8_c.t1
OG0004914	Ag013G1717300	CP7_g45077_DN3_SP0_c.t1
OG0004915	Ag013G1717800	CP7_g45074_DN3_SP0_c.t1
OG0004916	Ag013G1721800	CP7_g45044_DN3_SP8_c.t1
OG0004917	Ag061G5041800	CP5_g1790_DN3_SP7_c.t1
OG0004917	Ag013G1730900	CP7_g44971_DN2_SP0_c.t1
OG0004918	Ag013G1732300	CP19_g17986_DN3_SP8_c.t1
OG0004919	Ag013G1732400	CP7_g44958_DN3_SP7_c.t1
OG0004920	Ag013G1742900	CP7_g44873_DN3_SP5_c.t1
OG0004921	Ag015G2248300	CP2_g48683_DN3_SP6_c.t1
OG0004922	Ag013G1755700	CP7_g44782_DN3_SP1_c.t1
OG0004923	Ag013G1757200	CP7_g44767_DN3_SP8_c.t1
OG0004924	Ag013G1769200	CP7_g44636_DN3_SP8_c.t1
OG0004925	Ag004G0421300	CP2_g47635_DN2_SP0_c.t1
OG0004926	Ag004G0425800	CP2_g47671_DN3_SP7_c.t1
OG0004927	Ag004G0428500	CP2_g47692_DN3_SP8_c.t1
OG0004928	Ag004G0431200	CP2_g47714_DN3_SP8_c.t1
OG0004929	Ag004G0436600	CP2_g47754_DN2_SP0_c.t1
OG0004930	Ag004G0440600	CP2_g47776_DN3_SP8_c.t1
OG0004931	Ag034G4016100, Ag004G0444700	CP8_g53111_DN3_SP0_c.t1
OG0004933	Ag004G0462400	CP2_g47932_DN3_SP8_c.t1
OG0004934	Ag004G0485700	CP2_g48067_DN3_SP8_c.t1
OG0004935	Ag004G0506500	CP2_g48219_DN3_SP8_c.t1
OG0004936	Ag004G0508200	CP2_g48226_DN3_SP0_c.t1
OG0004937	Ag004G0512600	CP2_g48259_DN3_SP0_c.t1
OG0004938	Ag004G0517100	CP2_g48289_DN3_SP1_c.t1
OG0004939	Ag004G0529400	CP16_g55541_DN3_SP0_c.t1
OG0004940	Ag004G0552200	CP8_g54379_DN3_SP8_c.t1, CP18_g12493_DN3_SP0_c.t1
OG0004941	Ag004G0553400	CP8_g54390_DN3_SP5_c.t1
OG0004943	Ag004G0565900	CP8_g54298_DN3_SP8_c.t1
OG0004944	Ag004G0567700	CP8_g54287_DN3_SP8_c.t1
OG0004945	Ag004G0570900	CP8_g54271_DN3_SP8_c.t1
OG0004946	Ag004G0571900	CP8_g54263_DN2_SP0_c.t1
OG0004947	Ag004G0572300	CP8_g54259_DN3_SP0_c.t1
OG0004948	Ag004G0573300	CP8_g54250_DN3_SP8_c.t1
OG0004950	Ag015G2219700, Ag004G0586700	CP8_g54183_DN3_SP1_c.t1
OG0004951	Ag004G0594100	CP8_g54162_DN3_SP8_c.t1
OG0004952	Ag004G0594300	CP8_g54161_DN3_SP3_c.t1
OG0004953	Ag004G0631800	CP8_g54011_DN3_SP1_c.t1, CP3_g14834_DN3_SP2_c.t1
OG0004955	Ag004G0662500, Ag004G0656100	CP8_g53900_DN3_SP7_c.t1
OG0004956	Ag004G0661600	CP8_g53873_DN3_SP4_c.t1
OG0004957	Ag004G0662400	CP8_g53870_DN3_SP2_c.t1
OG0004958	Ag004G0664800	CP8_g53853_DN1_SP0_c.t1
OG0004959	Ag004G0665700	CP8_g53847_DN3_SP3_c.t1
OG0004960	Ag004G0667700	CP8_g53833_DN3_SP1_c.t1
OG0004961	Ag004G0671100	CP8_g53815_DN3_SP8_c.t1
OG0004962	Ag004G0699300, Ag004G0677600	CP8_g53788_DN3_SP0_c.t1
OG0004964	Ag004G0697500	CP8_g53692_DN3_SP0_c.t1
OG0004965	Ag004G0732600	CP8_g53574_DN3_SP8_c.t1
OG0004966	Ag004G0733200	CP8_g53570_DN3_SP6_c.t1
OG0004967	Ag004G0756500	CP8_g53436_DN3_SP8_c.t1
OG0004969	Ag004G0760300	CP3_g14426_DN3_SP0_c.t1
OG0004970	Ag075G5289500, Ag022G2640600	CP11_g32046_DN3_SP4_c.t1
OG0004971	Ag022G2652600	CP11_g33151_DN3_SP8_c.t1
OG0004973	Ag022G2693800	CP572_g4813_DN3_SP0_p.t1
OG0004973	Ag022G2692100	CP11_g33211_DN3_SP5_c.t1
OG0004975	Ag022G2703000	CP11_g33305_DN3_SP7_c.t1
OG0004976	Ag022G2710500	CP11_g33345_DN3_SP7_c.t1
OG0004977	Ag022G2714100	CP11_g33355_DN2_SP0_c.t1
OG0004978	Ag022G2719800	CP11_g33382_DN3_SP5_c.t1
OG0004979	Ag022G2732700	CP11_g33445_DN2_SP0_c.t1
OG0004980	Ag052G4846600, Ag025G2907700, Ag033G3554200, Ag022G2743600	CP11_g33499_DN3_SP5_c.t1
OG0004981	Ag071G5246100, Ag022G2745400	CP7_g45279_DN3_SP5_c.t1
OG0004982	Ag022G2748700	CP11_g33520_DN3_SP8_c.t1
OG0004983	Ag022G2753700	CP11_g33550_DN3_SP8_c.t1
OG0004984	Ag075G5285000, Ag075G5285100	CP5_g1345_DN3_SP7_c.t1, CP5_g1344_DN3_SP0_c.t1
OG0004985	Ag075G5285300	CP5_g1341_DN3_SP1_c.t1
OG0004987	Ag075G5299900	CP19_g17878_DN3_SP3_c.t1, CP13_g19883_DN3_SP3_c.t1
OG0004988	Ag032G3472200, Ag075G5300900	CP7_g46241_DN3_SP0_c.t1
OG0004990	Ag048G4564200	CP9_g29680_DN3_SP6_c.t1
OG0004991	Ag002G0226000, Ag002G0225800, Ag048G4567200	CP9_g29671_DN3_SP8_c.t1
OG0004993	Ag048G4571200	CP9_g29648_DN3_SP1_c.t1
OG0004994	Ag048G4573200	CP9_g29642_DN3_SP8_c.t1
OG0004995	Ag048G4574900	CP9_g29633_DN3_SP8_c.t1
OG0004996	Ag048G4580700	CP9_g29615_DN3_SP7_c.t1
OG0004997	Ag048G4617800	CP9_g29458_DN3_SP0_c.t1
OG0004998	Ag048G4633300, Ag014G2011100	CP12_g29879_DN3_SP0_c.t1
OG0004999	Ag048G4646500	CP9_g29361_DN1_SP0_c.t1
OG0005000	Ag048G4651400	CP9_g29332_DN3_SP2_c.t1
OG0005002	Ag048G4675500	CP9_g29261_DN3_SP1_c.t1
OG0005003	Ag048G4681400, Ag048G4681600	CP9_g29244_DN3_SP0_c.t1
OG0005005	Ag048G4702500, Ag048G4701300, Ag048G4700900	CP9_g29201_DN3_SP0_c.t1
OG0005006	Ag048G4705100	CP9_g29191_DN3_SP8_c.t1
OG0005007	Ag039G4230900, Ag048G4708800	CP9_g29176_DN3_SP0_c.t1
OG0005008	Ag040G4342200, Ag057G4968100, Ag057G4967900	CP10_g43787_DN2_SP0_c.t1
OG0005010	Ag032G3429400	CP7_g46411_DN3_SP8_c.t1
OG0005011	Ag032G3442600	CP7_g46352_DN3_SP1_c.t1
OG0005013	Ag032G3449000	CP7_g46323_DN1_SP0_c.t1
OG0005014	Ag032G3454100	CP7_g46306_DN3_SP1_c.t1
OG0005015	Ag014G1799900, Ag032G3467200	CP11_g32821_DN3_SP6_c.t1
OG0005016	Ag054G4877300	CP4_g25139_DN3_SP7_c.t1
OG0005017	Ag016G2330400, Ag054G4880500	CP4_g25127_DN3_SP3_c.t1
OG0005018	Ag054G4888400	CP4_g25097_DN3_SP1_c.t1
OG0005019	Ag054G4895100	CP1_g38951_DN3_SP2_c.t1
OG0005020	Ag041G4363400, Ag009G0972900	CP13_g19137_DN3_SP1_c.t1
OG0005021	Ag007G0874900, Ag041G4374500	CP56_g20994_DN3_SP0_c.t1, CP12_g31206_DN3_SP1_c.t1, CP12_g31194_DN3_SP0_c.t1, CP12_g31236_DN3_SP1_c.t1, CP5_g2100_DN3_SP1_c.t1
OG0005022	Ag082G5405800	CP8_g53248_DN3_SP7_c.t1
OG0005023	Ag007G0855200	CP13_g19711_DN3_SP0_c.t1, CP7_g45124_DN3_SP2_c.t1
OG0005025	Ag031G3304400, Ag007G0884400	CP6_g7646_DN3_SP2_c.t1
OG0005026	Ag007G0890100	CP6_g7581_DN3_SP3_c.t1
OG0005027	Ag007G0913500	CP12_g30583_DN3_SP0_c.t1
OG0005028	Ag007G0931000, Ag031G3142000	CP6_g7173_DN3_SP8_c.t1
OG0005029	Ag025G2899600, Ag007G0933500	CP6_g7287_DN3_SP2_c.t1
OG0005030	Ag078G5328700, Ag034G3925600	CP9_g28919_DN1_SP0_c.t1
OG0005031	Ag078G5330500, Ag002G0172500	CP19_g18291_DN3_SP5_c.t1
OG0005032	Ag078G5340200	CP9_g28954_DN3_SP6_c.t1
OG0005033	Ag011G1197900, Ag078G5366800	CP9_g29041_DN3_SP2_c.t1
OG0005035	Ag056G4933800	CP9_g28436_DN3_SP0_c.t1
OG0005036	Ag056G4938300	CP9_g28462_DN3_SP8_c.t1
OG0005037	Ag056G4944800	CP9_g28492_DN3_SP0_c.t1
OG0005038	Ag045G4505800	CP5_g1154_DN3_SP6_c.t1
OG0005039	Ag045G4506000	CP5_g1152_DN2_SP0_c.t1
OG0005040	Ag045G4519000	CP5_g1095_DN3_SP0_c.t1
OG0005042	Ag016G2381500, Ag071G5241500, Ag016G2381900, Ag016G2382000	CP5_g1432_DN2_SP0_c.t1
OG0005043	Ag012G1281400	CP2_g48844_DN3_SP8_c.t1
OG0005044	Ag012G1305800	CP13_g19265_DN3_SP7_c.t1
OG0005045	Ag034G3831700, Ag012G1319300	CP1_g37583_DN2_SP4_c.t1
OG0005046	Ag012G1321200	CP13_g19343_DN3_SP8_c.t1
OG0005047	Ag012G1322600	CP13_g19354_DN3_SP7_c.t1
OG0005048	Ag012G1330300	CP13_g19407_DN3_SP0_c.t1
OG0005049	Ag006G0793900, Ag058G4992200	CP13_g19885_DN3_SP8_c.t1
OG0005050	Ag034G4040100	CP9_g28799_DN3_SP6_c.t1
OG0005051	Ag001G0054100	CP9_g27832_DN1_SP0_c.t1, CP1_g38000_DN2_SP0_c.t1
OG0005052	Ag001G0082300	CP1_g37863_DN3_SP8_c.t1
OG0005053	Ag014G2019000	CP12_g29908_DN3_SP2_c.t1
OG0005054	Ag023G2808600, Ag060G4999500	CP4_g25374_DN3_SP0_c.t1
OG0005055	Ag050G4756300	CP6_g6909_DN2_SP0_c.t1
OG0005056	Ag050G4764700	CP6_g6933_DN3_SP3_c.t1
OG0005057	Ag050G4778000	CP6_g7003_DN3_SP1_c.t1
OG0005058	Ag050G4783300	CP6_g7022_DN3_SP8_c.t1
OG0005059	Ag050G4795500	CP6_g7077_DN3_SP8_c.t1
OG0005060	Ag008G0965000, Ag008G0937100	CP3_g14258_DN3_SP7_c.t1
OG0005061	Ag031G3372800, Ag051G4825400	CP3_g13927_DN3_SP8_c.t1
OG0005062	Ag044G4479700	CP17_g5125_DN3_SP8_c.t1
OG0005063	Ag044G4500700	CP10_g43857_DN3_SP5_c.t1
OG0005064	Ag033G3478800, Ag052G4845400	CP2_g48804_DN3_SP2_c.t1
OG0005065	Ag033G3507900	CP19_g18376_DN3_SP4_c.t1
OG0005066	Ag033G3510200	CP19_g18391_DN3_SP6_c.t1
OG0005067	Ag033G3511900	CP19_g18395_DN3_SP0_c.t1
OG0005068	Ag033G3512400	CP19_g18396_DN3_SP8_c.t1
OG0005069	Ag033G3523500	CP13_g19125_DN3_SP8_c.t1
OG0005070	Ag033G3599000, Ag033G3599100	CP6_g6746_DN3_SP3_c.t1
OG0005072	Ag033G3616700	CP13_g19681_DN3_SP1_c.t1
OG0005073	Ag033G3621800	CP19_g18508_DN3_SP7_c.t1
OG0005074	Ag002G0218800, Ag028G3076200, Ag014G1807100	CP10_g42365_DN3_SP8_c.t1
OG0005075	Ag031G3138200	CP6_g7211_DN2_SP5_c.t1
OG0005077	Ag031G3147800	CP7_g44620_DN3_SP2_c.t1
OG0005078	Ag031G3156000	CP10_g42154_DN3_SP6_c.t1
OG0005079	Ag031G3157500	CP2_g47589_DN3_SP2_c.t1
OG0005080	Ag031G3179700	CP3_g13138_DN3_SP0_c.t1
OG0005081	Ag031G3204300	CP3_g13239_DN3_SP0_c.t1
OG0005082	Ag031G3218600	CP3_g13329_DN3_SP8_c.t1
OG0005083	Ag003G0332000	CP4_g24238_DN3_SP1_c.t1
OG0005083	Ag031G3223800	CP3_g13357_DN3_SP8_c.t1
OG0005084	Ag014G1790900	CP10_g42267_DN3_SP1_c.t1
OG0005085	Ag031G3256800	CP2_g48843_DN3_SP8_c.t1
OG0005086	Ag031G3265200	CP3_g13499_DN3_SP8_c.t1
OG0005087	Ag031G3283800	CP3_g13546_DN3_SP0_c.t1
OG0005088	Ag031G3292100	CP3_g13586_DN3_SP8_c.t1
OG0005089	Ag031G3293000	CP3_g13588_DN3_SP8_c.t1
OG0005090	Ag031G3299600	CP3_g13620_DN3_SP5_c.t1
OG0005091	Ag031G3357800	CP3_g13845_DN3_SP8_c.t1
OG0005092	Ag031G3362600	CP3_g13869_DN3_SP8_c.t1
OG0005093	Ag039G4264200	CP4_g24834_DN3_SP0_c.t1
OG0005093	Ag031G3365600	CP3_g13894_DN3_SP1_c.t1
OG0005094	Ag031G3377300	CP3_g13949_DN3_SP8_c.t1
OG0005095	Ag031G3399700	CP3_g14047_DN3_SP6_c.t1
OG0005096	Ag015G2224900, Ag031G3402100	CP7_g45125_DN3_SP3_c.t1
OG0005097	Ag029G3102900	CP6_g8533_DN2_SP0_c.t1, CP12_g30883_DN3_SP0_c.t1
OG0005098	Ag067G5205800, Ag016G2343700	CP13_g20116_DN2_SP7_c.t1
OG0005099	Ag081G5400600, Ag034G3766000	CP2_g48749_DN3_SP7_c.t1
OG0005100	Ag042G4378500, Ag086G5421100	CP10_g43719_DN3_SP0_c.t1
OG0005101	Ag042G4387700	CP10_g43683_DN3_SP1_c.t1
OG0005102	Ag010G1012700, Ag042G4409000, Ag010G1012900	CP10_g43617_DN3_SP5_c.t1
OG0005103	Ag042G4423800, Ag065G5124500	CP5_g1035_DN2_SP8_c.t1
OG0005104	Ag039G4191600	CP4_g24629_DN3_SP2_c.t1
OG0005105	Ag039G4207700	CP4_g24686_DN2_SP0_c.t1
OG0005106	Ag039G4232400	CP4_g24752_DN3_SP8_c.t1
OG0005107	Ag039G4244400	CP4_g24781_DN3_SP0_c.t1
OG0005108	Ag039G4267800	CP4_g24842_DN3_SP0_c.t1
OG0005109	Ag039G4271700	CP10_g43859_DN3_SP0_c.t1
OG0005110	Ag039G4287600	CP4_g24899_DN3_SP8_c.t1
OG0005111	Ag039G4289000	CP4_g24906_DN3_SP1_c.t1
OG0005112	Ag039G4289600, Ag043G4454800	CP19_g17881_DN2_SP0_c.t1
OG0005113	Ag039G4308700	CP4_g24974_DN3_SP0_c.t1
OG0005114	Ag039G4310300	CP4_g24984_DN3_SP8_c.t1
OG0005115	Ag039G4328500, Ag039G4328600, Ag039G4328300	CP4_g25048_DN3_SP0_c.t1
OG0005116	Ag039G4332900	CP4_g25057_DN3_SP8_c.t1
OG0005117	Ag018G2437600, Ag014G1945700, Ag066G5139600	CP11_g32372_DN3_SP3_c.t1, CP9_g28895_DN3_SP5_c.t1
OG0005118	Ag066G5140600	CP16_g55182_DN3_SP0_c.t1, CP16_g55192_DN3_SP0_c.t1
OG0005119	Ag066G5142300	CP11_g31834_DN3_SP3_c.t1
OG0005120	Ag066G5150800, Ag066G5150900, Ag066G5149700, Ag066G5149400, Ag066G5149600	CP11_g31865_DN3_SP0_c.t1
OG0005121	Ag034G3845400, Ag016G2403800, Ag066G5157200	CP13_g19460_DN3_SP0_c.t1
OG0005122	Ag030G3133000	CP20_g4436_DN3_SP3_c.t1
OG0005123	Ag015G2263900, Ag015G2263400	CP7_g44445_DN1_SP0_c.t1, CP7_g44450_DN3_SP3_c.t1
OG0005124	Ag015G2265100	CP7_g44462_DN2_SP8_c.t1
OG0005125	Ag021G2584900, Ag026G2997400	CP29_g21982_DN3_SP8_c.t1
OG0005126	Ag021G2609400	CP20_g4263_DN3_SP1_c.t1
OG0005128	Ag038G4147200	CP8_g54415_DN3_SP1_c.t1
OG0005129	Ag038G4149400	CP7_g45406_DN2_SP0_c.t1
OG0005130	Ag038G4155300	CP2_g48528_DN3_SP2_c.t1
OG0005131	Ag038G4162800	CP2_g48562_DN3_SP0_c.t1
OG0005132	Ag088G5434600	CP12_g29868_DN3_SP8_c.t1
OG0005133	Ag003G0299300	CP4_g24037_DN3_SP2_c.t1
OG0005134	Ag003G0299700	CP4_g24041_DN3_SP5_c.t1
OG0005135	Ag003G0310800, Ag003G0310900	CP4_g24108_DN3_SP5_c.t1
OG0005137	Ag003G0326400	CP4_g24216_DN3_SP8_c.t1
OG0005138	Ag003G0335400	CP4_g24253_DN3_SP7_c.t1
OG0005139	Ag003G0345300	CP4_g24299_DN2_SP0_c.t1
OG0005140	Ag003G0372100	CP4_g24427_DN3_SP3_c.t1
OG0005141	Ag003G0392600, Ag002G0182800	CP4_g25591_DN3_SP0_c.t1
OG0005142	Ag003G0415300	CP19_g17898_DN3_SP0_c.t1
OG0005144	Ag014G1782100	CP10_g42237_DN3_SP8_c.t1
OG0005145	Ag014G1783700	CP10_g42242_DN3_SP0_c.t1
OG0005147	Ag014G1812300, Ag014G1812200, Ag014G1812100	CP10_g42397_DN3_SP4_c.t1
OG0005148	Ag014G1828500	CP10_g42492_DN3_SP0_c.t1
OG0005149	Ag014G1866300	CP10_g42723_DN3_SP7_c.t1
OG0005150	Ag014G1878300	CP10_g42800_DN3_SP8_c.t1
OG0005151	Ag014G1878600	CP10_g42803_DN3_SP6_c.t1
OG0005152	Ag014G1882600	CP10_g42828_DN3_SP8_c.t1
OG0005153	Ag014G1902000	CP10_g42937_DN3_SP2_c.t1
OG0005155	Ag014G1937000	CP10_g43119_DN3_SP7_c.t1
OG0005156	Ag014G1947500	CP10_g43190_DN3_SP8_c.t1
