Orthogroup	Alyssum_gmelinii	Brassica_oleracea
OG0004028	Ag044G4492700, Ag033G3625500, Ag034G3895600	XP_013603179.1, XP_013604092.1, XP_013639019.1
OG0004029	Ag033G3518500	XP_013599317.1
OG0004030	Ag033G3556300	XP_013592901.1
OG0004031	Ag033G3560300	XP_013613355.1
OG0004031	Ag031G3233500, Ag031G3233700, Ag002G0219200, Ag002G0220400	XP_013614713.1
OG0004032	Ag033G3568200	XP_013627759.1, XP_013597839.1, XP_013595793.1
OG0004033	Ag033G3578500	XP_013628649.1, XP_013598434.1
OG0004034	Ag033G3615100	XP_013630752.1, XP_013605943.1
OG0004035	Ag033G3620500	XP_013595837.1, XP_013621133.1
OG0004036	Ag033G3642200	XP_013624451.1
OG0004037	Ag031G3138800	XP_013598842.1, XP_013639601.1, XP_013624263.1, XP_013618685.1, XP_013602341.1
OG0004038	Ag031G3142600, Ag031G3142700	XP_013604144.1, XP_013596039.1, XP_013636801.1
OG0004039	Ag031G3156600, Ag031G3156300, Ag031G3156500, Ag031G3156200, Ag031G3156400	XP_013586677.1, XP_013638948.1
OG0004040	Ag031G3159100	XP_013609302.1
OG0004041	Ag031G3177500	XP_013637418.1, XP_013604117.1, XP_013588158.1
OG0004042	Ag031G3197300	XP_013603962.1, XP_013636779.1
OG0004043	Ag031G3199500	XP_013602051.1
OG0004044	Ag031G3206700	XP_013604593.1, XP_013632915.1, XP_013631344.1
OG0004045	Ag031G3208800	XP_013632917.1
OG0004045	Ag031G3208600	XP_013590497.1, XP_013605800.1
OG0004046	Ag031G3240700	XP_013632945.1, XP_013599482.1
OG0004047	Ag031G3296800	XP_013634041.1, XP_013602949.1, XP_013590585.1
OG0004048	Ag031G3302300	XP_013618988.1, XP_013596323.1
OG0004049	Ag003G0414500	XP_013634821.1
OG0004049	Ag031G3305200	XP_013602971.1, XP_013603361.1
OG0004050	Ag031G3316800	XP_013599703.1, XP_013592794.1, XP_013592838.1
OG0004051	Ag031G3374100	XP_013602170.1, XP_013589319.1
OG0004052	Ag039G4313000	XP_013633596.1
OG0004053	Ag031G3389000	XP_013605837.1, XP_013613514.1
OG0004054	Ag029G3100200	XP_013595338.1, XP_013622701.1
OG0004055	Ag067G5204000	XP_013613903.1
OG0004056	Ag018G2448700, Ag042G4416900	XP_013589949.1
OG0004058	Ag039G4202100	XP_013634442.1, XP_013625780.1, XP_013632162.1
OG0004059	Ag039G4223300, Ag039G4222700, Ag039G4224300, Ag039G4222800, Ag039G4230400, Ag039G4229300, Ag039G4230300, Ag039G4231000, Ag039G4221600, Ag039G4231300, Ag039G4222500, Ag039G4222200, Ag039G4222000, Ag039G4221000	XP_013633355.1, XP_013633214.1, XP_013633353.1
OG0004060	Ag015G2220400	XP_013630289.1
OG0004061	Ag015G2225500	XP_013597815.1, XP_013602943.1, XP_013606171.1
OG0004062	Ag052G4869000, Ag015G2266000, Ag025G2963800, Ag025G2964200	XP_013614206.1, XP_013613707.1
OG0004063	Ag052G4864200, Ag015G2270500	XP_013586078.1, XP_013600430.1, XP_013591473.1
OG0004064	Ag021G2598800	XP_013620654.1, XP_013612051.1
OG0004065	Ag021G2610800	XP_013604591.1
OG0004066	Ag038G4152600	XP_013612076.1
OG0004068	Ag038G4175900	XP_013598340.1
OG0004069	Ag003G0286600	XP_013622297.1, XP_013637154.1, XP_013632008.1
OG0004070	Ag003G0305300	XP_013632044.1, XP_013629012.1
OG0004071	Ag003G0321100, Ag019G2516300	XP_013592961.1, XP_013609360.1
OG0004072	Ag003G0340600	XP_013633472.1, XP_013632250.1
OG0004073	Ag003G0357700	XP_013633831.1, XP_013628502.1, XP_013632051.1
OG0004074	Ag003G0392900	XP_013604761.1
OG0004075	Ag014G1782300	XP_013627127.1, XP_013627299.1, XP_013584872.1
OG0004076	Ag014G1795900	XP_013627340.1, XP_013618934.1, XP_013583686.1
OG0004077	Ag014G1800800	XP_013585185.1, XP_013583470.1, XP_013591052.1
OG0004078	Ag014G1811900	XP_013585842.1, XP_013629573.1, XP_013621806.1
OG0004080	Ag014G1823400	XP_013626871.1
OG0004080	Ag025G2957300	XP_013626428.1
OG0004081	Ag014G1826700	XP_013585527.1, XP_013612826.1
OG0004082	Ag014G1828000	XP_013586447.1, XP_013629911.1, XP_013584173.1
OG0004083	Ag014G1831200	XP_013587189.1
OG0004084	Ag014G1846100, Ag014G1845400	XP_013588629.1, XP_013584783.1, XP_013626934.1
OG0004085	Ag014G1848800	XP_013638520.1
OG0004086	Ag014G1867600	XP_013638183.1, XP_013630562.1, XP_013620541.1
OG0004087	Ag014G1956800	XP_013627538.1, XP_013585068.1, XP_013593370.1
OG0004088	Ag014G1967400	XP_013610917.1, XP_013628697.1, XP_013586168.1
OG0004089	Ag014G1988600	XP_013584031.1
OG0004090	Ag014G2009300	XP_013627392.1, XP_013638698.1
OG0004091	Ag014G2023600	XP_013586166.1, XP_013628986.1
OG0004092	Ag014G2048900	XP_013627389.1, XP_013589550.1, XP_013584626.1
OG0004093	Ag014G2070200	XP_013592131.1
OG0004094	Ag014G2133800	XP_013628310.1, XP_013608350.1, XP_013637711.1
OG0004095	Ag014G2136300	XP_013596403.1
OG0004096	Ag014G2142900, Ag061G5020000	XP_013619925.1, XP_013596719.1
OG0004097	Ag061G5021100	XP_013613523.1
OG0004098	Ag027G3009800, Ag064G5094800, Ag027G3009700	XP_013636890.1, XP_013631692.1, XP_013595274.1
OG0004099	Ag027G3014000	XP_013592899.1, XP_013597170.1
OG0004100	Ag027G3028500	XP_013625836.1, XP_013635805.1, XP_013583681.1
OG0004101	Ag027G3028700	XP_013585302.1, XP_013619034.1, XP_013626613.1
OG0004102	Ag027G3058500	XP_013591883.1
OG0004103	Ag068G5228700	XP_013608092.1
OG0004104	Ag043G4447400	XP_013599275.1
OG0004105	Ag043G4450500	XP_013606056.1, XP_013599386.1
OG0004107	Ag034G3660500, Ag034G3660600	XP_013602730.1
OG0004108	Ag034G3694300	XP_013586778.1, XP_013604241.1
OG0004109	Ag034G3726500	XP_013605603.1, XP_013603285.1
OG0004110	Ag034G3745100, Ag034G3746800	XP_013585383.1, XP_013604455.1
OG0004111	Ag034G3763100	XP_013586061.1
OG0004112	Ag016G2389300	XP_013627515.1
OG0004113	Ag034G3799400	XP_013602467.1, XP_013583829.1
OG0004114	Ag002G0165400	XP_013606155.1
OG0004116	Ag034G3934100, Ag034G3934000	XP_013599673.1, XP_013613983.1
OG0004117	Ag034G3938200	XP_013603498.1, XP_013587325.1, XP_013603331.1
OG0004119	Ag034G3960200	XP_013611861.1
OG0004120	Ag034G4045100	XP_013591283.1, XP_013619969.1, XP_013592444.1
OG0004121	Ag034G4067100	XP_013619405.1, XP_013590927.1, XP_013603950.1
OG0004122	Ag002G0157600	XP_013613897.1
OG0004123	Ag002G0160100	XP_013593939.1
OG0004124	Ag024G2880200	XP_013606080.1
OG0004125	Ag024G2893000, Ag024G2887400, Ag016G2376800	XP_013606825.1
OG0004128	Ag016G2390000	XP_013612145.1
OG0004129	Ag025G2926400, Ag025G2925700	XP_013590562.1, XP_013598914.1
OG0004130	Ag011G1077900	XP_013622174.1
OG0004130	Ag011G1077800	XP_013593742.1, XP_013634270.1
OG0004131	Ag011G1101900	XP_013625065.1, XP_013593120.1, XP_013617282.1
OG0004132	Ag011G1113600	XP_013605776.1, XP_013598855.1, XP_013621719.1
OG0004133	Ag011G1213000	XP_013627221.1
OG0004134	Ag064G5102700, Ag064G5103200, Ag064G5103900	XP_013597139.1
OG0004135	Ag064G5107600	XP_013622358.1, XP_013618564.1, XP_013597072.1
OG0004136	Ag019G2530300	XP_013612642.1, XP_013621813.1, XP_013595804.1
OG0004137	Ag010G1019100	XP_013613160.1, XP_013622783.1
OG0004165	Ag047G4541400, Ag046G4530200, Ag027G3023800	XP_013597686.1
OG0004166	Ag047G4542000, Ag046G4531100	XP_013598031.1, XP_013623298.1, XP_013598712.1
OG0004167	Ag047G4545200, Ag046G4533300	XP_013597265.1, XP_013627940.1
OG0004168	Ag004G0471900	XP_013628889.1
OG0004169	Ag013G1365700	XP_013607133.1, XP_013622727.1, XP_013622726.1, XP_013619234.1
OG0004170	Ag013G1375300	XP_013620314.1, XP_013622729.1, XP_013611199.1
OG0004171	Ag013G1382400	XP_013623815.1, XP_013614980.1, XP_013616809.1
OG0004172	Ag004G0466000, Ag013G1391800, Ag004G0466200	XP_013614193.1
OG0004173	Ag013G1398800	XP_013621202.1
OG0004173	Ag013G1398900	XP_013625651.1, XP_013606635.1
OG0004174	Ag013G1420700	XP_013627243.1
OG0004175	Ag013G1422500	XP_013619282.1
OG0004176	Ag013G1425200	XP_013620401.1
OG0004177	Ag018G2454500, Ag013G1449200	XP_013599249.1
OG0004178	Ag013G1453700	XP_013628019.1, XP_013618100.1, XP_013608897.1
OG0004179	Ag014G1890900	XP_013624122.1
OG0004180	Ag013G1512500, Ag024G2893600	XP_013620112.1
OG0004181	Ag013G1516400, Ag031G3362400	XP_013599037.1, XP_013618383.1, XP_013610503.1
OG0004182	Ag004G0537900	XP_013611751.1
OG0004183	Ag013G1547000, Ag013G1546900	XP_013608493.1, XP_013619179.1
OG0004185	Ag013G1556500	XP_013625256.1, XP_013620091.1
OG0004187	Ag013G1586000	XP_013615709.1
OG0004188	Ag013G1588200	XP_013633624.1, XP_013632055.1
OG0004189	Ag013G1591900	XP_013626956.1, XP_013631777.1, XP_013632082.1
OG0004190	Ag013G1594800	XP_013622446.1
OG0004191	Ag013G1606400	XP_013632705.1, XP_013622443.1
OG0004192	Ag013G1633800	XP_013631459.1, XP_013622731.1
OG0004193	Ag013G1634500	XP_013634615.1, XP_013635260.1, XP_013627280.1
OG0004194	Ag013G1635800	XP_013630862.1
OG0004195	Ag013G1644300	XP_013634535.1, XP_013625135.1, XP_013633966.1
OG0004196	Ag013G1647400, Ag034G3790900, Ag034G3790800	XP_013601546.1
OG0004197	Ag013G1654300	XP_013636044.1
OG0004198	Ag013G1665900, Ag013G1665800, Ag013G1666000	XP_013635293.1, XP_013635490.1
OG0004199	Ag013G1701700	XP_013588229.1
OG0004200	Ag013G1710900	XP_013603362.1
OG0004201	Ag013G1711900	XP_013586448.1, XP_013600338.1, XP_013589934.1
OG0004202	Ag013G1718400	XP_013599416.1, XP_013638446.1, XP_013622041.1
OG0004203	Ag013G1727400	XP_013627101.1, XP_013596756.1
OG0004204	Ag013G1734000	XP_013592989.1
OG0004205	Ag013G1737400	XP_013628555.1, XP_013635844.1
OG0004206	Ag002G0128200	XP_013629661.1
OG0004207	Ag013G1745100	XP_013587022.1, XP_013628627.1, XP_013598270.1
OG0004208	Ag013G1746800	XP_013599893.1, XP_013592991.1, XP_013586165.1
OG0004210	Ag013G1763800	XP_013605171.1
OG0004211	Ag062G5055800	XP_013616378.1, XP_013609821.1, XP_013593495.1
OG0004212	Ag004G0420700	XP_013607581.1, XP_013594762.1
OG0004214	Ag004G0421200	XP_013619019.1, XP_013596559.1, XP_013610045.1
OG0004215	Ag004G0429000	XP_013630404.1
OG0004216	Ag004G0433100	XP_013588703.1
OG0004216	Ag001G0074700, Ag001G0075800	XP_013589174.1
OG0004217	Ag004G0466900	XP_013612812.1, XP_013622158.1
OG0004218	Ag004G0477800, Ag016G2367600, Ag016G2367500, Ag016G2367300, Ag007G0872100, Ag007G0878500, Ag066G5150300	XP_013607546.1, XP_013627654.1
OG0004219	Ag004G0480900	XP_013630552.1
OG0004220	Ag004G0499800	XP_013595363.1, XP_013613338.1
OG0004221	Ag004G0507200	XP_013610139.1, XP_013616102.1, XP_013618713.1, XP_013595579.1
OG0004222	Ag031G3141200, Ag004G0507400, Ag004G0507300, Ag003G0379400, Ag063G5068100	XP_013637437.1, XP_013596442.1
OG0004223	Ag004G0520300	XP_013593517.1
OG0004224	Ag004G0523500	XP_013624919.1, XP_013596140.1
OG0004225	Ag004G0536200	XP_013593824.1
OG0004226	Ag004G0557700	XP_013628815.1, XP_013611556.1, XP_013620589.1
OG0004227	Ag004G0572400	XP_013615922.1, XP_013613356.1, XP_013623654.1
OG0004228	Ag004G0590600	XP_013607237.1, XP_013615651.1, XP_013627643.1, XP_013619050.1
OG0004229	Ag004G0647800	XP_013623379.1, XP_013615985.1, XP_013607018.1
OG0004230	Ag004G0653700	XP_013626322.1, XP_013618415.1
OG0004231	Ag004G0682200	XP_013608250.1
OG0004232	Ag031G3182100, Ag004G0709700	XP_013614732.1
OG0004233	Ag033G3505400, Ag004G0711900	XP_013593487.1, XP_013609490.1
OG0004234	Ag033G3522600, Ag033G3522500, Ag004G0734000	XP_013625810.1, XP_013609523.1
OG0004235	Ag004G0743500	XP_013600131.1, XP_013629286.1
OG0004236	Ag004G0755000	XP_013629162.1, XP_013612424.1, XP_013620737.1
OG0004237	Ag022G2632800	XP_013625872.1, XP_013619176.1, XP_013610309.1
OG0004238	Ag022G2644000	XP_013615656.1, XP_013612249.1, XP_013629985.1, XP_013600745.1, XP_013627741.1, XP_013627688.1
OG0004239	Ag022G2686200	XP_013606948.1
OG0004240	Ag014G1910000	XP_013585642.1
OG0004241	Ag022G2739800	XP_013623043.1, XP_013612363.1
OG0004242	Ag022G2766600	XP_013628716.1, XP_013609493.1, XP_013616473.1
OG0004243	Ag022G2790900, Ag002G0254400	XP_013628341.1
OG0004244	Ag075G5286500	XP_013592884.1, XP_013630889.1
OG0004245	Ag075G5295900	XP_013591010.1
OG0004246	Ag048G4574100	XP_013619321.1, XP_013590742.1, XP_013590930.1
OG0004247	Ag048G4588100	XP_013614871.1, XP_013588793.1, XP_013590943.1
OG0004248	Ag048G4597500, Ag034G3908400	XP_013590448.1, XP_013590590.1, XP_013618770.1
OG0004249	Ag048G4631200	XP_013614563.1, XP_013617348.1, XP_013590324.1, XP_013590803.1, XP_013590124.1
OG0004250	Ag017G2417500, Ag040G4352300, Ag025G2974300, Ag016G2283200, Ag014G1882800	XP_013586879.1
OG0004251	Ag032G3425300	XP_013588686.1, XP_013632114.1, XP_013590081.1, XP_013622294.1
OG0004252	Ag032G3459700	XP_013587271.1
OG0004253	Ag032G3472100	XP_013592097.1, XP_013629699.1
OG0004254	Ag007G0882500	XP_013637378.1, XP_013613930.1
OG0004255	Ag025G2964400, Ag007G0896200, Ag033G3576900, Ag003G0339100	XP_013634259.1
OG0004256	Ag078G5330300	XP_013620965.1, XP_013589837.1, XP_013589928.1
OG0004257	Ag078G5340400, Ag018G2463900	XP_013585979.1
OG0004258	Ag056G4947800, Ag034G3836900	XP_013600443.1
OG0004260	Ag012G1272400	XP_013619623.1, XP_013627349.1, XP_013610437.1
OG0004261	Ag012G1297600	XP_013610208.1, XP_013615933.1
OG0004262	Ag012G1328700	XP_013598117.1
OG0004263	Ag018G2472900	XP_013639403.1, XP_013603172.1
OG0004264	Ag057G4965400	XP_013592307.1, XP_013592502.1, XP_013603346.1, XP_013621157.1
OG0004265	Ag006G0797400, Ag058G4989500	XP_013606618.1
OG0004266	Ag058G4978400, Ag006G0804000	XP_013618169.1, XP_013609072.1, XP_013598838.1
OG0004267	Ag006G0830000	XP_013621541.1
OG0004269	Ag001G0001900, Ag083G5410900, Ag083G5410500, Ag083G5411000	XP_013605362.1
OG0004271	Ag001G0056300	XP_013584840.1, XP_013591056.1, XP_013627057.1
OG0004272	Ag001G0064900	XP_013588829.1
OG0004273	Ag001G0076800, Ag001G0077000, Ag001G0076600	XP_013588480.1, XP_013590829.1
OG0004274	Ag050G4768000	XP_013629669.1, XP_013607810.1, XP_013598894.1
OG0004275	Ag050G4769100	XP_013616574.1, XP_013627457.1, XP_013596822.1
OG0004276	Ag050G4776800	XP_013601340.1
OG0004277	Ag050G4797100	XP_013595699.1, XP_013609217.1, XP_013609239.1, XP_013626595.1
OG0004278	Ag008G0936600, Ag008G0965800, Ag008G0965700	XP_013604571.1, XP_013598038.1
OG0004279	Ag033G3487000, Ag077G5315700	XP_013626633.1, XP_013584770.1, XP_013595735.1
OG0004280	Ag033G3490200, Ag077G5319600	XP_013607041.1, XP_013593232.1
OG0004281	Ag051G4813200	XP_013611555.1, XP_013622693.1, XP_013618507.1
OG0004282	Ag033G3535500	XP_013625370.1
OG0004282	Ag033G3477200, Ag052G4847000	XP_013583617.1
OG0004283	Ag033G3513800	XP_013636199.1
OG0004284	Ag033G3515200, Ag033G3515300	XP_013593454.1, XP_013629300.1
OG0004285	Ag033G3568000	XP_013597851.1, XP_013599243.1
OG0004287	Ag033G3598500	XP_013639795.1, XP_013622556.1, XP_013598898.1
OG0004288	Ag031G3145100	XP_013601323.1, XP_013602770.1
OG0004289	Ag031G3152300	XP_013625534.1
OG0004290	Ag003G0381400, Ag031G3171500	XP_013595745.1
OG0004291	Ag031G3175100	XP_013600491.1, XP_013590375.1, XP_013633975.1
OG0004292	Ag031G3205600	XP_013604052.1, XP_013588540.1
OG0004293	Ag014G1894600, Ag014G1894900, Ag014G1895300, Ag014G1895200, Ag031G3213300	XP_013599912.1, XP_013587953.1
OG0004295	Ag031G3264600	XP_013605245.1, XP_013637059.1, XP_013598736.1, XP_013592164.1
OG0004296	Ag031G3275600	XP_013635668.1, XP_013588857.1
OG0004297	Ag031G3281400	XP_013602262.1
OG0004298	Ag031G3291800	XP_013635245.1, XP_013590861.1, XP_013600451.1
OG0004299	Ag031G3310000	XP_013599731.1, XP_013633658.1, XP_013589342.1
OG0004300	Ag031G3317000	XP_013590517.1, XP_013602677.1, XP_013633948.1
OG0004301	Ag031G3324600, Ag031G3324200	XP_013632982.1, XP_013632984.1, XP_013614441.1, XP_013635549.1, XP_013635552.1, XP_013635456.1
OG0004302	Ag031G3358100	XP_013604778.1, XP_013589955.1
OG0004303	Ag016G2301200, Ag016G2302300, Ag020G2573100	XP_013606978.1, XP_013625280.1
OG0004304	Ag095G5469400, Ag064G5112800	XP_013596283.1, XP_013587255.1, XP_013627118.1
OG0004305	Ag086G5422500, Ag042G4377400	XP_013597192.1, XP_013610365.1, XP_013627198.1
OG0004306	Ag042G4380800	XP_013623036.1, XP_013593333.1, XP_013612816.1
OG0004307	Ag042G4392900	XP_013596345.1
OG0004308	Ag042G4421700	XP_013606384.1, XP_013600005.1, XP_013593192.1
OG0004310	Ag039G4182400	XP_013637035.1, XP_013626285.1, XP_013634819.1
OG0004311	Ag039G4191700	XP_013629897.1, XP_013636770.1, XP_013635018.1
OG0004312	Ag039G4195000	XP_013632039.1, XP_013634928.1, XP_013626858.1
OG0004313	Ag039G4217500	XP_013635045.1, XP_013634906.1, XP_013626827.1
OG0004314	Ag039G4252900	XP_013634167.1, XP_013628421.1, XP_013628420.1, XP_013626441.1
OG0004315	Ag039G4273100, Ag039G4272400	XP_013634067.1
OG0004316	Ag039G4308500	XP_013627183.1
OG0004317	Ag030G3126900, Ag021G2628200	XP_013606134.1, XP_013619201.1, XP_013618099.1, XP_013625689.1
OG0004318	Ag015G2202700	XP_013631154.1
OG0004319	Ag015G2234800	XP_013596517.1, XP_013625664.1
OG0004320	Ag015G2263500, Ag034G3698600	XP_013604694.1, XP_013601892.1
OG0004321	Ag021G2624100	XP_013628080.1
OG0004322	Ag038G4157700	XP_013608673.1, XP_013620999.1, XP_013597243.1, XP_013626052.1
OG0004323	Ag038G4166700, Ag027G3036600	XP_013618676.1, XP_013598189.1
OG0004324	Ag014G1837600	XP_013587313.1
OG0004324	Ag038G4168600	XP_013595712.1, XP_013613180.1
OG0004325	Ag038G4169200	XP_013618231.1
OG0004326	Ag003G0296500	XP_013627247.1, XP_013634708.1, XP_013634764.1
OG0004327	Ag003G0296600	XP_013635752.1, XP_013628031.1
OG0004328	Ag003G0304500, Ag003G0308000	XP_013636298.1
OG0004329	Ag003G0307200	XP_013621759.1, XP_013632135.1, XP_013636858.1
OG0004330	Ag003G0309600	XP_013634410.1, XP_013614728.1
OG0004331	Ag003G0312300	XP_013586136.1, XP_013626301.1, XP_013584782.1
OG0004332	Ag003G0317500	XP_013628911.1
OG0004333	Ag003G0355300	XP_013633464.1
OG0004333	Ag003G0355500	XP_013627676.1
OG0004333	Ag003G0354400	XP_013633463.1
OG0004334	Ag003G0368800	XP_013626713.1
OG0004335	Ag003G0370300	XP_013631849.1, XP_013622082.1
OG0004336	Ag003G0375000	XP_013626465.1, XP_013634902.1, XP_013634566.1
OG0004337	Ag037G4130800, Ag016G2322000	XP_013610860.1, XP_013598918.1, XP_013618449.1
OG0004338	Ag016G2318900, Ag037G4135200	XP_013612520.1, XP_013610850.1, XP_013593756.1
OG0004339	Ag037G4136900, Ag016G2317200	XP_013596020.1, XP_013609187.1, XP_013618876.1
OG0004340	Ag014G1843100	XP_013584056.1, XP_013635162.1, XP_013615856.1, XP_013626876.1
OG0004341	Ag014G1847700	XP_013635140.1, XP_013585406.1
OG0004342	Ag014G1859500	XP_013621353.1, XP_013630005.1, XP_013585690.1
OG0004343	Ag014G1861200	XP_013630412.1, XP_013635044.1, XP_013635530.1, XP_013585692.1
OG0004344	Ag014G1878400	XP_013637831.1
OG0004345	Ag014G1907100	XP_013603799.1, XP_013629974.1, XP_013583545.1
OG0004346	Ag014G1929900	XP_013628413.1, XP_013624032.1, XP_013586958.1
OG0004347	Ag014G1941000	XP_013628025.1, XP_013586402.1, XP_013587093.1
OG0004348	Ag014G1943600	XP_013611646.1
OG0004349	Ag014G1951900	XP_013605941.1
OG0004350	Ag014G1960900, Ag014G1960800	XP_013634234.1, XP_013638306.1, XP_013623033.1
OG0004352	Ag014G1974500	XP_013610759.1, XP_013629390.1, XP_013587477.1, XP_013591197.1
OG0004353	Ag014G1981000	XP_013610656.1, XP_013586289.1
OG0004354	Ag014G1987900	XP_013584108.1, XP_013610596.1, XP_013625312.1
OG0004355	Ag014G2001000, Ag014G2000700, Ag014G2000900, Ag014G2000600	XP_013583344.1, XP_013584125.1, XP_013625844.1, XP_013639813.1
OG0004356	Ag014G2010400	XP_013586919.1, XP_013610133.1
OG0004357	Ag014G2010900	XP_013585879.1, XP_013583639.1
OG0004358	Ag014G2011300	XP_013606065.1, XP_013618443.1
OG0004359	Ag014G2023500	XP_013628987.1, XP_013636756.1, XP_013586167.1
OG0004360	Ag014G2038100, Ag014G2037900	XP_013598370.1
OG0004361	Ag014G2048700	XP_013637649.1
OG0004362	Ag014G2093000	XP_013624243.1, XP_013620114.1, XP_013587425.1
OG0004363	Ag014G2101500	XP_013622983.1, XP_013622795.1, XP_013615388.1
OG0004364	Ag014G2129500	XP_013638501.1, XP_013622734.1, XP_013618462.1
OG0004365	Ag014G2151300	XP_013637860.1, XP_013615280.1
OG0004366	Ag014G2156900	XP_013584639.1
OG0004366	Ag014G2156600	XP_013585080.1
OG0004367	Ag027G3070700, Ag014G2170300	XP_013626210.1, XP_013584365.1, XP_013585460.1
OG0004368	Ag014G2173300, Ag027G3068200	XP_013625572.1, XP_013607961.1
OG0004369	Ag014G2176600, Ag027G3064400	XP_013597820.1, XP_013585819.1
OG0004370	Ag061G5038400	XP_013634632.1, XP_013588836.1, XP_013637651.1, XP_013631852.1
OG0004371	Ag061G5043700	XP_013636813.1
OG0004373	Ag027G3005200, Ag064G5101600	XP_013596387.1, XP_013626743.1, XP_013587170.1
OG0004374	Ag027G3016800	XP_013584092.1, XP_013626405.1, XP_013596435.1
OG0004375	Ag027G3039400	XP_013585470.1, XP_013628371.1, XP_013607554.1
OG0004376	Ag027G3052200	XP_013622423.1, XP_013583631.1, XP_013607626.1
OG0004377	Ag027G3054700	XP_013626692.1, XP_013585029.1, XP_013589017.1
OG0004378	Ag027G3055000	XP_013625718.1, XP_013638842.1
OG0004379	Ag027G3059800	XP_013589876.1, XP_013626791.1
OG0004381	Ag060G5005900, Ag034G3716700	XP_013622933.1, XP_013613685.1, XP_013611639.1
OG0004382	Ag017G2425600	XP_013594095.1, XP_013605796.1
OG0004383	Ag017G2429500	XP_013604369.1, XP_013597914.1, XP_013627655.1, XP_013615349.1
OG0004384	Ag034G3667400	XP_013632396.1, XP_013593173.1
OG0004385	Ag034G3684700	XP_013600487.1, XP_013637762.1
OG0004386	Ag034G3706700	XP_013635152.1
OG0004386	Ag034G3707400, Ag034G3704300	XP_013604151.1, XP_013603372.1
OG0004387	Ag034G3722100	XP_013605057.1, XP_013638922.1, XP_013600756.1
OG0004388	Ag034G3747700	XP_013601016.1
OG0004389	Ag034G3765100, Ag034G3765200	XP_013603880.1, XP_013603871.1
OG0004390	Ag034G3772000	XP_013638078.1, XP_013638076.1, XP_013587274.1, XP_013587275.1
OG0004392	Ag034G3815500	XP_013604774.1, XP_013602441.1
OG0004393	Ag034G3825600	XP_013602816.1, XP_013602269.1, XP_013583723.1
OG0004394	Ag034G3827000	XP_013615000.1, XP_013602812.1, XP_013584138.1
OG0004395	Ag034G3829500	XP_013604070.1, XP_013601061.1, XP_013586082.1
OG0004396	Ag034G3903800	XP_013604751.1, XP_013583258.1, XP_013607905.1, XP_013586873.1
OG0004397	Ag034G4003400	XP_013614614.1
OG0004398	Ag034G4014700	XP_013605402.1
OG0004399	Ag034G4023900	XP_013638786.1, XP_013602833.1, XP_013595395.1
OG0004400	Ag034G4042400	XP_013592022.1, XP_013614794.1, XP_013595963.1, XP_013587921.1
OG0004401	Ag034G4067500	XP_013588826.1, XP_013616380.1, XP_013589763.1
