protein	mRNA	gene
XP_013630825.1	XM_013775371.1	LOC106336524
XP_013625369.1	XM_013769915.1	LOC106331537
XP_013630030.1	XM_013774576.1	LOC106335902
XP_013623040.1	XM_013767586.1	LOC106329023
XP_013630239.1	XM_013774785.1	LOC106336066
XP_013630238.1	XM_013774784.1	LOC106336065
XP_013625412.1	XM_013769958.1	LOC106331573
XP_013624049.1	XM_013768595.1	LOC106330027
XP_013626799.1	XM_013771345.1	LOC106332852
XP_013622344.1	XM_013766890.1	LOC106328447
XP_013622345.1	XM_013766891.1	LOC106328448
XP_013625828.1	XM_013770374.1	LOC106331934
XP_013625426.1	XM_013769972.1	LOC106331585
XP_013624050.1	XM_013768596.1	LOC106330029
XP_013623065.1	XM_013767611.1	LOC106329042
XP_013622011.1	XM_013766557.1	LOC106328172
XP_013626086.1	XM_013770632.1	LOC106332165
XP_013627123.1	XM_013771669.1	LOC106333191
XP_013625797.1	XM_013770343.1	LOC106331906
XP_013625323.1	XM_013769869.1	LOC106331494
XP_013623605.1	XM_013768151.1	LOC106329487
XP_013623604.1	XM_013768150.1	LOC106329487
XP_013623602.1	XM_013768148.1	LOC106329487
XP_013622526.1	XM_013767072.1	LOC106328597
XP_013627811.1	XM_013772357.1	LOC106333984
XP_013623432.1	XM_013767978.1	LOC106329337
XP_013623156.1	XM_013767702.1	LOC106329110
XP_013627196.1	XM_013771742.1	LOC106333273
XP_013623417.1	XM_013767963.1	LOC106329323
XP_013629547.1	XM_013774093.1	LOC106335548
XP_013624052.1	XM_013768598.1	LOC106330031
XP_013621959.1	XM_013766505.1	LOC106328131
XP_013621958.1	XM_013766504.1	LOC106328131
XP_013626722.1	XM_013771268.1	LOC106332772
XP_013626653.1	XM_013771199.1	LOC106332715
XP_013626654.1	XM_013771200.1	LOC106332715
XP_013628247.1	XM_013772793.1	LOC106334504
XP_013628246.1	XM_013772792.1	LOC106334502
XP_013624053.1	XM_013768599.1	LOC106330032
XP_013621956.1	XM_013766502.1	LOC106328129
XP_013626058.1	XM_013770604.1	LOC106332132
XP_013629387.1	XM_013773933.1	LOC106335412
XP_013624054.1	XM_013768600.1	LOC106330033
XP_013627830.1	XM_013772376.1	LOC106334004
XP_013627887.1	XM_013772433.1	LOC106334082
XP_013625440.1	XM_013769986.1	LOC106331596
XP_013629367.1	XM_013773913.1	LOC106335397
XP_013629366.1	XM_013773912.1	LOC106335397
XP_013623620.1	XM_013768166.1	LOC106329494
XP_013623619.1	XM_013768165.1	LOC106329494
XP_013623618.1	XM_013768164.1	LOC106329494
XP_013623617.1	XM_013768163.1	LOC106329494
XP_013623616.1	XM_013768162.1	LOC106329494
XP_013623613.1	XM_013768159.1	LOC106329494
XP_013623615.1	XM_013768161.1	LOC106329494
XP_013623614.1	XM_013768160.1	LOC106329494
XP_013624055.1	XM_013768601.1	LOC106330035
XP_013627576.1	XM_013772122.1	LOC106333704
XP_013623693.1	XM_013768239.1	LOC106329555
XP_013623694.1	XM_013768240.1	LOC106329555
XP_013622475.1	XM_013767021.1	LOC106328555
XP_013624056.1	XM_013768602.1	LOC106330036
XP_013624057.1	XM_013768603.1	LOC106330037
XP_013622071.1	XM_013766617.1	LOC106328220
XP_013627071.1	XM_013771617.1	LOC106333143
XP_013626211.1	XM_013770757.1	LOC106332285
XP_013625259.1	XM_013769805.1	LOC106331449
XP_013626914.1	XM_013771460.1	LOC106332979
XP_013622219.1	XM_013766765.1	LOC106328340
XP_013622220.1	XM_013766766.1	LOC106328340
XP_013630142.1	XM_013774688.1	LOC106335988
XP_013630140.1	XM_013774686.1	LOC106335986
XP_013630141.1	XM_013774687.1	LOC106335986
XP_013626269.1	XM_013770815.1	LOC106332345
XP_013627911.1	XM_013772457.1	LOC106334113
XP_013624058.1	XM_013768604.1	LOC106330040
XP_013629079.1	XM_013773625.1	LOC106335179
XP_013624059.1	XM_013768605.1	LOC106330041
XP_013623631.1	XM_013768177.1	LOC106329502
XP_013624060.1	XM_013768606.1	LOC106330042
XP_013630793.1	XM_013775339.1	LOC106336500
XP_013624061.1	XM_013768607.1	LOC106330043
XP_013622445.1	XM_013766991.1	LOC106328531
XP_013627765.1	XM_013772311.1	LOC106333930
XP_013630252.1	XM_013774798.1	LOC106336076
XP_013630253.1	XM_013774799.1	LOC106336077
XP_013624062.1	XM_013768608.1	LOC106330044
XP_013626020.1	XM_013770566.1	LOC106332095
XP_013626277.1	XM_013770823.1	LOC106332354
XP_013626276.1	XM_013770822.1	LOC106332354
XP_013627556.1	XM_013772102.1	LOC106333690
XP_013626620.1	XM_013771166.1	LOC106332690
XP_013625671.1	XM_013770217.1	LOC106331804
XP_013626119.1	XM_013770665.1	LOC106332188
XP_013626117.1	XM_013770663.1	LOC106332188
XP_013626118.1	XM_013770664.1	LOC106332188
XP_013629538.1	XM_013774084.1	LOC106335540
XP_013629539.1	XM_013774085.1	LOC106335542
XP_013629540.1	XM_013774086.1	LOC106335543
XP_013625689.1	XM_013770235.1	LOC106331818
XP_013624063.1	XM_013768609.1	LOC106330046
XP_013627094.1	XM_013771640.1	LOC106333165
XP_013624065.1	XM_013768611.1	LOC106330048
XP_013622647.1	XM_013767193.1	LOC106328704
XP_013623406.1	XM_013767952.1	LOC106329312
XP_013630585.1	XM_013775131.1	LOC106336330
XP_013630584.1	XM_013775130.1	LOC106336330
XP_013624066.1	XM_013768612.1	LOC106330049
XP_013624067.1	XM_013768613.1	LOC106330050
XP_013627455.1	XM_013772001.1	LOC106333565
XP_013624068.1	XM_013768614.1	LOC106330051
XP_013630705.1	XM_013775251.1	LOC106336415
XP_013630009.1	XM_013774555.1	LOC106335890
XP_013630007.1	XM_013774553.1	LOC106335890
XP_013630008.1	XM_013774554.1	LOC106335890
XP_013630010.1	XM_013774556.1	LOC106335890
XP_013630011.1	XM_013774557.1	LOC106335890
XP_013625485.1	XM_013770031.1	LOC106331639
XP_013626238.1	XM_013770784.1	LOC106332314
XP_013624069.1	XM_013768615.1	LOC106330053
XP_013623159.1	XM_013767705.1	LOC106329113
XP_013626878.1	XM_013771424.1	LOC106332937
XP_013626248.1	XM_013770794.1	LOC106332326
XP_013630608.1	XM_013775154.1	LOC106336348
XP_013624070.1	XM_013768616.1	LOC106330054
XP_013627870.1	XM_013772416.1	LOC106334058
XP_013626187.1	XM_013770733.1	LOC106332257
XP_013627255.1	XM_013771801.1	LOC106333347
XP_013629520.1	XM_013774066.1	LOC106335524
XP_013629522.1	XM_013774068.1	LOC106335525
XP_013629519.1	XM_013774065.1	LOC106335523
XP_013622395.1	XM_013766941.1	LOC106328492
XP_013622396.1	XM_013766942.1	LOC106328493
XP_013624071.1	XM_013768617.1	LOC106330055
XP_013626203.1	XM_013770749.1	LOC106332276
XP_013626204.1	XM_013770750.1	LOC106332277
XP_013625841.1	XM_013770387.1	LOC106331945
XP_013627618.1	XM_013772164.1	LOC106333751
XP_013623638.1	XM_013768184.1	LOC106329509
XP_013623639.1	XM_013768185.1	LOC106329509
XP_013623641.1	XM_013768187.1	LOC106329509
XP_013627931.1	XM_013772477.1	LOC106334141
XP_013621701.1	XM_013766247.1	LOC106327926
XP_013621700.1	XM_013766246.1	LOC106327926
XP_013626735.1	XM_013771281.1	LOC106332787
XP_013625990.1	XM_013770536.1	LOC106332072
XP_013627762.1	XM_013772308.1	LOC106333925
XP_013625555.1	XM_013770101.1	LOC106331701
XP_013622996.1	XM_013767542.1	LOC106328985
XP_013630637.1	XM_013775183.1	LOC106336367
XP_013630636.1	XM_013775182.1	LOC106336367
XP_013630791.1	XM_013775337.1	LOC106336498
XP_013621856.1	XM_013766402.1	LOC106328046
XP_013622543.1	XM_013767089.1	LOC106328613
XP_013624072.1	XM_013768618.1	LOC106330056
XP_013628792.1	XM_013773338.1	LOC106334944
XP_013629466.1	XM_013774012.1	LOC106335481
XP_013625993.1	XM_013770539.1	LOC106332075
XP_013624073.1	XM_013768619.1	LOC106330057
XP_013630343.1	XM_013774889.1	LOC106336143
XP_013630344.1	XM_013774890.1	LOC106336143
XP_013630345.1	XM_013774891.1	LOC106336144
XP_013627248.1	XM_013771794.1	LOC106333337
XP_013627518.1	XM_013772064.1	LOC106333642
XP_013627441.1	XM_013771987.1	LOC106333553
XP_013630220.1	XM_013774766.1	LOC106336051
XP_013626066.1	XM_013770612.1	LOC106332144
XP_013627515.1	XM_013772061.1	LOC106333640
XP_013625665.1	XM_013770211.1	LOC106331798
XP_013630419.1	XM_013774965.1	LOC106336208
XP_013630526.1	XM_013775072.1	LOC106336283
XP_013622215.1	XM_013766761.1	LOC106328335
XP_013629800.1	XM_013774346.1	LOC106335748
XP_013629801.1	XM_013774347.1	LOC106335748
XP_013626139.1	XM_013770685.1	LOC106332205
XP_013626937.1	XM_013771483.1	LOC106333004
XP_013626941.1	XM_013771487.1	LOC106333004
XP_013626940.1	XM_013771486.1	LOC106333004
XP_013626939.1	XM_013771485.1	LOC106333004
XP_013626936.1	XM_013771482.1	LOC106333004
XP_013627690.1	XM_013772236.1	LOC106333842
XP_013630223.1	XM_013774769.1	LOC106336056
XP_013622018.1	XM_013766564.1	LOC106328180
XP_013629639.1	XM_013774185.1	LOC106335613
XP_013624074.1	XM_013768620.1	LOC106330061
XP_013624075.1	XM_013768621.1	LOC106330062
XP_013626923.1	XM_013771469.1	LOC106332991
XP_013624076.1	XM_013768622.1	LOC106330063
XP_013624077.1	XM_013768623.1	LOC106330064
XP_013627503.1	XM_013772049.1	LOC106333625
XP_013627626.1	XM_013772172.1	LOC106333761
XP_013623658.1	XM_013768204.1	LOC106329520
XP_013623496.1	XM_013768042.1	LOC106329398
XP_013629423.1	XM_013773969.1	LOC106335447
XP_013629421.1	XM_013773967.1	LOC106335446
XP_013628969.1	XM_013773515.1	LOC106335090
XP_013628966.1	XM_013773512.1	LOC106335089
XP_013628967.1	XM_013773513.1	LOC106335089
XP_013628968.1	XM_013773514.1	LOC106335089
XP_013623418.1	XM_013767964.1	LOC106329324
XP_013622304.1	XM_013766850.1	LOC106328414
XP_013622303.1	XM_013766849.1	LOC106328414
XP_013622424.1	XM_013766970.1	LOC106328517
XP_013627520.1	XM_013772066.1	LOC106333645
XP_013625959.1	XM_013770505.1	LOC106332049
XP_013625961.1	XM_013770507.1	LOC106332049
XP_013625960.1	XM_013770506.1	LOC106332049
XP_013624078.1	XM_013768624.1	LOC106330066
XP_013624079.1	XM_013768625.1	LOC106330068
XP_013623380.1	XM_013767926.1	LOC106329291
XP_013626467.1	XM_013771013.1	LOC106332545
XP_013626466.1	XM_013771012.1	LOC106332545
XP_013626041.1	XM_013770587.1	LOC106332119
XP_013626040.1	XM_013770586.1	LOC106332119
XP_013625504.1	XM_013770050.1	LOC106331656
XP_013625503.1	XM_013770049.1	LOC106331656
XP_013625505.1	XM_013770051.1	LOC106331656
XP_013627307.1	XM_013771853.1	LOC106333401
XP_013627306.1	XM_013771852.1	LOC106333401
XP_013622681.1	XM_013767227.1	LOC106328732
XP_013629034.1	XM_013773580.1	LOC106335142
XP_013628257.1	XM_013772803.1	LOC106334514
XP_013624081.1	XM_013768627.1	LOC106330069
XP_013624082.1	XM_013768628.1	LOC106330070
XP_013624083.1	XM_013768629.1	LOC106330071
XP_013628255.1	XM_013772801.1	LOC106334511
XP_013628256.1	XM_013772802.1	LOC106334513
XP_013628254.1	XM_013772800.1	LOC106334510
XP_013624084.1	XM_013768630.1	LOC106330072
XP_013624085.1	XM_013768631.1	LOC106330073
XP_013630205.1	XM_013774751.1	LOC106336038
XP_013624086.1	XM_013768632.1	LOC106330074
XP_013623316.1	XM_013767862.1	LOC106329237
XP_013622483.1	XM_013767029.1	LOC106328560
XP_013622484.1	XM_013767030.1	LOC106328562
XP_013629795.1	XM_013774341.1	LOC106335742
XP_013624087.1	XM_013768633.1	LOC106330078
XP_013626612.1	XM_013771158.1	LOC106332683
XP_013626710.1	XM_013771256.1	LOC106332760
XP_013624089.1	XM_013768635.1	LOC106330079
XP_013621862.1	XM_013766408.1	LOC106328052
XP_013625849.1	XM_013770395.1	LOC106331953
XP_013624090.1	XM_013768636.1	LOC106330080
XP_013624091.1	XM_013768637.1	LOC106330081
XP_013622410.1	XM_013766956.1	LOC106328502
XP_013630213.1	XM_013774759.1	LOC106336046
XP_013630214.1	XM_013774760.1	LOC106336046
XP_013625916.1	XM_013770462.1	LOC106332012
XP_013625917.1	XM_013770463.1	LOC106332012
XP_013630651.1	XM_013775197.1	LOC106336379
XP_013630652.1	XM_013775198.1	LOC106336379
XP_013627218.1	XM_013771764.1	LOC106333303
XP_013624092.1	XM_013768638.1	LOC106330082
XP_013627256.1	XM_013771802.1	LOC106333348
XP_013627719.1	XM_013772265.1	LOC106333876
XP_013627606.1	XM_013772152.1	LOC106333732
XP_013626214.1	XM_013770760.1	LOC106332288
XP_013630106.1	XM_013774652.1	LOC106335955
XP_013624093.1	XM_013768639.1	LOC106330083
XP_013628032.1	XM_013772578.1	LOC106334274
XP_013628033.1	XM_013772579.1	LOC106334274
XP_013628042.1	XM_013772588.1	LOC106334278
XP_013628046.1	XM_013772592.1	LOC106334280
XP_013628034.1	XM_013772580.1	LOC106334275
XP_013628035.1	XM_013772581.1	LOC106334275
XP_013628036.1	XM_013772582.1	LOC106334275
XP_013628037.1	XM_013772583.1	LOC106334275
XP_013628038.1	XM_013772584.1	LOC106334275
XP_013628039.1	XM_013772585.1	LOC106334275
XP_013628047.1	XM_013772593.1	LOC106334281
XP_013628041.1	XM_013772587.1	LOC106334277
XP_013628040.1	XM_013772586.1	LOC106334277
XP_013628044.1	XM_013772590.1	LOC106334279
XP_013628045.1	XM_013772591.1	LOC106334279
XP_013629026.1	XM_013773572.1	LOC106335135
XP_013629649.1	XM_013774195.1	LOC106335623
XP_013624094.1	XM_013768640.1	LOC106330085
XP_013627637.1	XM_013772183.1	LOC106333775
XP_013623242.1	XM_013767788.1	LOC106329175
XP_013627195.1	XM_013771741.1	LOC106333272
XP_013625271.1	XM_013769817.1	LOC106331458
XP_013625873.1	XM_013770419.1	LOC106331977
XP_013630433.1	XM_013774979.1	LOC106336218
XP_013628700.1	XM_013773246.1	LOC106334864
XP_013623153.1	XM_013767699.1	LOC106329109
XP_013623154.1	XM_013767700.1	LOC106329109
XP_013623155.1	XM_013767701.1	LOC106329109
XP_013627154.1	XM_013771700.1	LOC106333232
XP_013625526.1	XM_013770072.1	LOC106331671
XP_013622962.1	XM_013767508.1	LOC106328954
XP_013622961.1	XM_013767507.1	LOC106328954
XP_013622959.1	XM_013767505.1	LOC106328954
XP_013622960.1	XM_013767506.1	LOC106328954
XP_013622958.1	XM_013767504.1	LOC106328954
XP_013625872.1	XM_013770418.1	LOC106331975
XP_013625327.1	XM_013769873.1	LOC106331497
XP_013627777.1	XM_013772323.1	LOC106333943
XP_013627710.1	XM_013772256.1	LOC106333864
XP_013624095.1	XM_013768641.1	LOC106330086
XP_013625757.1	XM_013770303.1	LOC106331872
XP_013626707.1	XM_013771253.1	LOC106332756
XP_013627155.1	XM_013771701.1	LOC106333233
XP_013621784.1	XM_013766330.1	LOC106327990
XP_013621787.1	XM_013766333.1	LOC106327991
XP_013621785.1	XM_013766331.1	LOC106327991
XP_013621788.1	XM_013766334.1	LOC106327992
XP_013626165.1	XM_013770711.1	LOC106332235
XP_013630830.1	XM_013775376.1	LOC106336529
XP_013630831.1	XM_013775377.1	LOC106336529
XP_013630645.1	XM_013775191.1	LOC106336373
XP_013630056.1	XM_013774602.1	LOC106335920
XP_013630054.1	XM_013774600.1	LOC106335920
XP_013630055.1	XM_013774601.1	LOC106335920
XP_013630059.1	XM_013774605.1	LOC106335920
XP_013630060.1	XM_013774606.1	LOC106335920
XP_013630057.1	XM_013774603.1	LOC106335920
XP_013630058.1	XM_013774604.1	LOC106335920
XP_013630053.1	XM_013774599.1	LOC106335919
XP_013622500.1	XM_013767046.1	LOC106328570
XP_013629820.1	XM_013774366.1	LOC106335760
XP_013623161.1	XM_013767707.1	LOC106329116
XP_013622537.1	XM_013767083.1	LOC106328608
XP_013622538.1	XM_013767084.1	LOC106328609
XP_013624096.1	XM_013768642.1	LOC106330087
XP_013629889.1	XM_013774435.1	LOC106335817
XP_013625716.1	XM_013770262.1	LOC106331842
XP_013623623.1	XM_013768169.1	LOC106329497
XP_013624097.1	XM_013768643.1	LOC106330089
XP_013623016.1	XM_013767562.1	LOC106329002
XP_013627721.1	XM_013772267.1	LOC106333880
XP_013623091.1	XM_013767637.1	LOC106329061
XP_013623092.1	XM_013767638.1	LOC106329063
XP_013625598.1	XM_013770144.1	LOC106331740
XP_013625597.1	XM_013770143.1	LOC106331739
XP_013621905.1	XM_013766451.1	LOC106328089
XP_013624098.1	XM_013768644.1	LOC106330090
XP_013625178.1	XM_013769724.1	LOC106331382
XP_013630689.1	XM_013775235.1	LOC106336404
XP_013629475.1	XM_013774021.1	LOC106335490
XP_013628895.1	XM_013773441.1	LOC106335025
XP_013628896.1	XM_013773442.1	LOC106335026
XP_013627338.1	XM_013771884.1	LOC106333442
XP_013623529.1	XM_013768075.1	LOC106329424
XP_013623528.1	XM_013768074.1	LOC106329424
XP_013627153.1	XM_013771699.1	LOC106333230
XP_013626974.1	XM_013771520.1	LOC106333037
XP_013626224.1	XM_013770770.1	LOC106332299
XP_013621903.1	XM_013766449.1	LOC106328087
XP_013621904.1	XM_013766450.1	LOC106328088
XP_013625364.1	XM_013769910.1	LOC106331531
XP_013629346.1	XM_013773892.1	LOC106335381
XP_013626046.1	XM_013770592.1	LOC106332122
XP_013626049.1	XM_013770595.1	LOC106332122
XP_013626048.1	XM_013770594.1	LOC106332122
XP_013626047.1	XM_013770593.1	LOC106332122
XP_013625863.1	XM_013770409.1	LOC106331967
XP_013624099.1	XM_013768645.1	LOC106330094
XP_013623094.1	XM_013767640.1	LOC106329065
XP_013629930.1	XM_013774476.1	LOC106335842
XP_013629929.1	XM_013774475.1	LOC106335842
XP_013629931.1	XM_013774477.1	LOC106335843
XP_013627610.1	XM_013772156.1	LOC106333739
XP_013624101.1	XM_013768647.1	LOC106330095
XP_013629067.1	XM_013773613.1	LOC106335168
XP_013624102.1	XM_013768648.1	LOC106330096
XP_013624103.1	XM_013768649.1	LOC106330097
XP_013629969.1	XM_013774515.1	LOC106335861
XP_013629967.1	XM_013774513.1	LOC106335861
XP_013629965.1	XM_013774511.1	LOC106335861
XP_013629968.1	XM_013774514.1	LOC106335861
XP_013629966.1	XM_013774512.1	LOC106335861
XP_013629963.1	XM_013774509.1	LOC106335861
XP_013629962.1	XM_013774508.1	LOC106335861
XP_013629964.1	XM_013774510.1	LOC106335861
XP_013629961.1	XM_013774507.1	LOC106335861
XP_013628634.1	XM_013773180.1	LOC106334806
XP_013628633.1	XM_013773179.1	LOC106334805
XP_013628632.1	XM_013773178.1	LOC106334804
XP_013628635.1	XM_013773181.1	LOC106334807
XP_013628636.1	XM_013773182.1	LOC106334807
XP_013622316.1	XM_013766862.1	LOC106328425
XP_013630509.1	XM_013775055.1	LOC106336270
XP_013622293.1	XM_013766839.1	LOC106328404
XP_013626331.1	XM_013770877.1	LOC106332416
XP_013625884.1	XM_013770430.1	LOC106331989
XP_013622593.1	XM_013767139.1	LOC106328655
XP_013622592.1	XM_013767138.1	LOC106328653
XP_013628963.1	XM_013773509.1	LOC106335086
XP_013628964.1	XM_013773510.1	LOC106335087
XP_013628624.1	XM_013773170.1	LOC106334798
XP_013628623.1	XM_013773169.1	LOC106334797
XP_013628618.1	XM_013773164.1	LOC106334797
XP_013628622.1	XM_013773168.1	LOC106334797
XP_013628620.1	XM_013773166.1	LOC106334797
XP_013628621.1	XM_013773167.1	LOC106334797
XP_013628619.1	XM_013773165.1	LOC106334797
XP_013628617.1	XM_013773163.1	LOC106334797
XP_013625328.1	XM_013769874.1	LOC106331498
XP_013625389.1	XM_013769935.1	LOC106331556
XP_013630085.1	XM_013774631.1	LOC106335943
XP_013630084.1	XM_013774630.1	LOC106335942
XP_013624104.1	XM_013768650.1	LOC106330099
XP_013625185.1	XM_013769731.1	LOC106331390
XP_013629679.1	XM_013774225.1	LOC106335646
XP_013629750.1	XM_013774296.1	LOC106335706
XP_013628272.1	XM_013772818.1	LOC106334526
XP_013624105.1	XM_013768651.1	LOC106330100
XP_013628271.1	XM_013772817.1	LOC106334525
XP_013628270.1	XM_013772816.1	LOC106334525
XP_013628269.1	XM_013772815.1	LOC106334524
XP_013629574.1	XM_013774120.1	LOC106335564
XP_013629570.1	XM_013774116.1	LOC106335562
XP_013629572.1	XM_013774118.1	LOC106335562
XP_013629571.1	XM_013774117.1	LOC106335562
XP_013621814.1	XM_013766360.1	LOC106328014
XP_013621813.1	XM_013766359.1	LOC106328014
XP_013621812.1	XM_013766358.1	LOC106328013
XP_013624106.1	XM_013768652.1	LOC106330102
XP_013622259.1	XM_013766805.1	LOC106328375
XP_013622260.1	XM_013766806.1	LOC106328375
XP_013622658.1	XM_013767204.1	LOC106328711
XP_013622660.1	XM_013767206.1	LOC106328711
XP_013622659.1	XM_013767205.1	LOC106328711
XP_013628089.1	XM_013772635.1	LOC106334332
XP_013624107.1	XM_013768653.1	LOC106330103
XP_013628090.1	XM_013772636.1	LOC106334333
XP_013628086.1	XM_013772632.1	LOC106334331
XP_013628087.1	XM_013772633.1	LOC106334331
XP_013628085.1	XM_013772631.1	LOC106334331
XP_013630383.1	XM_013774929.1	LOC106336180
XP_013630381.1	XM_013774927.1	LOC106336180
XP_013630384.1	XM_013774930.1	LOC106336180
XP_013624108.1	XM_013768654.1	LOC106330104
XP_013624109.1	XM_013768655.1	LOC106330105
XP_013630573.1	XM_013775119.1	LOC106336322
XP_013622258.1	XM_013766804.1	LOC106328374
XP_013622257.1	XM_013766803.1	LOC106328374
XP_013622399.1	XM_013766945.1	LOC106328495
XP_013622398.1	XM_013766944.1	LOC106328495
XP_013622400.1	XM_013766946.1	LOC106328495
XP_013627339.1	XM_013771885.1	LOC106333443
XP_013625427.1	XM_013769973.1	LOC106331587
XP_013625428.1	XM_013769974.1	LOC106331587
XP_013627524.1	XM_013772070.1	LOC106333651
XP_013621948.1	XM_013766494.1	LOC106328122
XP_013622249.1	XM_013766795.1	LOC106328364
XP_013622248.1	XM_013766794.1	LOC106328363
XP_013629398.1	XM_013773944.1	LOC106335421
XP_013629399.1	XM_013773945.1	LOC106335422
XP_013627108.1	XM_013771654.1	LOC106333174
XP_013628679.1	XM_013773225.1	LOC106334846
XP_013628678.1	XM_013773224.1	LOC106334845
XP_013625806.1	XM_013770352.1	LOC106331917
XP_013629312.1	XM_013773858.1	LOC106335351
XP_013629311.1	XM_013773857.1	LOC106335350
XP_013625534.1	XM_013770080.1	LOC106331679
XP_013627761.1	XM_013772307.1	LOC106333924
XP_013629617.1	XM_013774163.1	LOC106335597
XP_013623708.1	XM_013768254.1	LOC106329566
XP_013623707.1	XM_013768253.1	LOC106329565
XP_013629430.1	XM_013773976.1	LOC106335455
XP_013622458.1	XM_013767004.1	LOC106328543
XP_013622459.1	XM_013767005.1	LOC106328543
XP_013622460.1	XM_013767006.1	LOC106328543
XP_013622461.1	XM_013767007.1	LOC106328543
XP_013622773.1	XM_013767319.1	LOC106328801
XP_013629821.1	XM_013774367.1	LOC106335761
XP_013626215.1	XM_013770761.1	LOC106332289
XP_013625246.1	XM_013769792.1	LOC106331437
XP_013622759.1	XM_013767305.1	LOC106328790
XP_013622760.1	XM_013767306.1	LOC106328791
XP_013623454.1	XM_013768000.1	LOC106329356
XP_013623456.1	XM_013768002.1	LOC106329356
XP_013628764.1	XM_013773310.1	LOC106334920
XP_013628765.1	XM_013773311.1	LOC106334920
XP_013627077.1	XM_013771623.1	LOC106333148
XP_013622536.1	XM_013767082.1	LOC106328606
XP_013625762.1	XM_013770308.1	LOC106331876
XP_013623711.1	XM_013768257.1	LOC106329568
XP_013623710.1	XM_013768256.1	LOC106329568
XP_013624110.1	XM_013768656.1	LOC106330106
XP_013625332.1	XM_013769878.1	LOC106331502
XP_013625406.1	XM_013769952.1	LOC106331569
XP_013625405.1	XM_013769951.1	LOC106331569
XP_013625941.1	XM_013770487.1	LOC106332032
XP_013625940.1	XM_013770486.1	LOC106332032
XP_013629480.1	XM_013774026.1	LOC106335495
XP_013629481.1	XM_013774027.1	LOC106335496
