protein	mRNA	gene
XP_006407643.1	XM_006407580.2	LOC18024125
XP_006407644.1	XM_006407581.2	LOC18024126
XP_006407645.2	XM_006407582.2	LOC18023845
XP_006407646.2	XM_006407583.2	LOC18023846
XP_006407647.1	XM_006407584.2	LOC18023847
XP_006407648.1	XM_006407585.2	LOC18023848
XP_024015698.1	XM_024159930.1	LOC18023849
XP_006407649.1	XM_006407586.2	LOC18023849
XP_024015697.1	XM_024159929.1	LOC18023849
XP_006407650.1	XM_006407587.2	LOC18023850
XP_024015806.1	XM_024160038.1	LOC18023851
XP_024015193.1	XM_024159425.1	LOC18023852
XP_006407652.1	XM_006407589.2	LOC18023852
XP_024014999.1	XM_024159231.1	LOC18023853
XP_006407654.1	XM_006407591.2	LOC18023854
XP_006407655.1	XM_006407592.2	LOC18023855
XP_024015332.1	XM_024159564.1	LOC18023856
XP_006407656.1	XM_006407593.2	LOC18023856
XP_006407657.1	XM_006407594.2	LOC18023857
XP_024015276.1	XM_024159508.1	LOC18023858
XP_024015220.1	XM_024159452.1	LOC18023859
XP_006407660.1	XM_006407597.2	LOC18023859
XP_006407663.1	XM_006407600.1	LOC18023860
XP_006407665.1	XM_006407602.2	LOC18023862
XP_006407666.1	XM_006407603.1	LOC18023863
XP_006407667.1	XM_006407604.2	LOC18023864
XP_006407668.1	XM_006407605.2	LOC18023865
XP_006407669.1	XM_006407606.2	LOC18024541
XP_006407670.1	XM_006407607.2	LOC18024542
XP_006407671.1	XM_006407608.2	LOC18024543
XP_006407673.2	XM_006407610.2	LOC18024544
XP_006407674.1	XM_006407611.2	LOC18024545
XP_006407676.1	XM_006407613.2	LOC18024546
XP_006407677.1	XM_006407614.2	LOC18024547
XP_024015565.1	XM_024159797.1	LOC18024548
XP_006407678.1	XM_006407615.2	LOC18024548
XP_006407679.1	XM_006407616.1	LOC18024549
XP_006407680.2	XM_006407617.2	LOC18024550
XP_024015278.1	XM_024159510.1	LOC18024551
XP_006407683.1	XM_006407620.2	LOC18024553
XP_024015088.1	XM_024159320.1	LOC18024554
XP_024015087.1	XM_024159319.1	LOC18024554
XP_024015089.1	XM_024159321.1	LOC18024554
XP_024015086.1	XM_024159318.1	LOC18024554
XP_006407686.1	XM_006407623.2	LOC18024555
XP_006407687.1	XM_006407624.2	LOC18024556
XP_006407688.1	XM_006407625.2	LOC18024557
XP_006407689.1	XM_006407626.2	LOC18024558
XP_006407691.2	XM_006407628.2	LOC18024559
XP_006407690.1	XM_006407627.2	LOC18024561
XP_006407692.1	XM_006407629.1	LOC18024560
XP_024015279.1	XM_024159511.1	LOC112088947
XP_006407693.1	XM_006407630.1	LOC18024562
XP_006407694.1	XM_006407631.2	LOC18024280
XP_006407695.1	XM_006407632.2	LOC18024281
XP_006407697.1	XM_006407634.2	LOC18024282
XP_006407698.1	XM_006407635.2	LOC18024283
XP_006407699.1	XM_006407636.2	LOC18024284
XP_006407700.2	XM_006407637.2	LOC18024285
XP_006407701.1	XM_006407638.2	LOC18024286
XP_006407703.1	XM_006407640.2	LOC18024287
XP_006407704.1	XM_006407641.2	LOC18024288
XP_006407706.1	XM_006407643.2	LOC18024289
XP_006407707.2	XM_006407644.2	LOC18024290
XP_006407708.1	XM_006407645.2	LOC18024291
XP_006407709.1	XM_006407646.2	LOC18024292
XP_024015070.1	XM_024159302.1	LOC18024292
XP_006407710.1	XM_006407647.2	LOC18024293
XP_006407711.1	XM_006407648.2	LOC18024294
XP_024015552.1	XM_024159784.1	LOC18024295
XP_006407713.1	XM_006407650.2	LOC18024296
XP_006407714.1	XM_006407651.2	LOC18024297
XP_006407715.1	XM_006407652.2	LOC18024298
XP_006407716.1	XM_006407653.2	LOC18024299
XP_006407717.1	XM_006407654.2	LOC18024300
XP_006407718.1	XM_006407655.2	LOC18024212
XP_006407719.1	XM_006407656.2	LOC18024213
XP_006407720.1	XM_006407657.2	LOC18024214
XP_006407721.1	XM_006407658.2	LOC18024215
XP_024015128.1	XM_024159360.1	LOC18024216
XP_024015126.1	XM_024159358.1	LOC18024216
XP_024015129.1	XM_024159361.1	LOC18024216
XP_024015125.1	XM_024159357.1	LOC18024216
XP_006407723.1	XM_006407660.2	LOC18024217
XP_006407724.1	XM_006407661.2	LOC18024218
XP_006407725.1	XM_006407662.2	LOC18024219
XP_024014944.1	XM_024159176.1	LOC18024219
XP_024014945.1	XM_024159177.1	LOC18024219
XP_024014946.1	XM_024159178.1	LOC18024220
XP_006407730.1	XM_006407667.2	LOC18024221
XP_006407729.1	XM_006407666.2	LOC18024223
XP_006407731.1	XM_006407668.2	LOC18024222
XP_006407732.1	XM_006407669.2	LOC18024224
XP_006407733.1	XM_006407670.2	LOC18024225
XP_006407734.1	XM_006407671.2	LOC18024226
XP_024015607.1	XM_024159839.1	LOC18024227
XP_006407736.1	XM_006407673.2	LOC18024228
XP_024015410.1	XM_024159642.1	LOC18024229
XP_006407738.1	XM_006407675.2	LOC18024230
XP_006407739.1	XM_006407676.2	LOC18024231
XP_024015163.1	XM_024159395.1	LOC18024232
XP_006407740.1	XM_006407677.2	LOC18024232
XP_006407741.1	XM_006407678.1	LOC18024233
XP_006407742.1	XM_006407679.2	LOC18024751
XP_006407743.1	XM_006407680.2	LOC18024752
XP_006407745.1	XM_006407682.2	LOC18024753
XP_024015280.1	XM_024159512.1	LOC112088948
XP_024015281.1	XM_024159513.1	LOC112088949
XP_006407746.1	XM_006407683.2	LOC18024754
XP_006407747.1	XM_006407684.2	LOC18024755
XP_006407748.1	XM_006407685.2	LOC18024756
XP_024014885.1	XM_024159117.1	LOC18024756
XP_006407749.1	XM_006407686.2	LOC18024757
XP_024015148.1	XM_024159380.1	LOC18024757
XP_006407751.1	XM_006407688.2	LOC18024758
XP_006407752.1	XM_006407689.2	LOC18024759
XP_006407753.1	XM_006407690.2	LOC18024760
XP_024014862.1	XM_024159094.1	LOC18024761
XP_006407755.1	XM_006407692.2	LOC18024762
XP_006407756.1	XM_006407693.2	LOC18024763
XP_006407757.1	XM_006407694.2	LOC18024764
XP_006407758.1	XM_006407695.2	LOC18024765
XP_006407759.1	XM_006407696.2	LOC18024766
XP_006407760.1	XM_006407697.2	LOC18024767
XP_006407761.1	XM_006407698.2	LOC18024768
XP_006407762.1	XM_006407699.2	LOC18024769
XP_006407763.1	XM_006407700.2	LOC18024770
XP_006407764.1	XM_006407701.2	LOC18024771
XP_006407765.1	XM_006407702.2	LOC18024772
XP_006407766.1	XM_006407703.2	LOC18024729
XP_006407767.1	XM_006407704.2	LOC18024730
XP_006407768.1	XM_006407705.1	LOC18024731
XP_006407769.1	XM_006407706.2	LOC18024732
XP_006407770.1	XM_006407707.2	LOC18024733
XP_024015282.1	XM_024159514.1	LOC112088951
XP_006407771.1	XM_006407708.2	LOC18024734
XP_006407772.1	XM_006407709.2	LOC18024735
XP_024014911.1	XM_024159143.1	LOC18024736
XP_024014909.1	XM_024159141.1	LOC18024738
XP_006407773.1	XM_006407710.2	LOC18024738
XP_006407775.1	XM_006407712.2	LOC18024737
XP_024014907.1	XM_024159139.1	LOC18024737
XP_024014908.1	XM_024159140.1	LOC18024737
XP_006407776.1	XM_006407713.2	LOC18024739
XP_024015375.1	XM_024159607.1	LOC18024740
XP_006407778.1	XM_006407715.2	LOC18024741
XP_024015201.1	XM_024159433.1	LOC18024742
XP_024015199.1	XM_024159431.1	LOC18024742
XP_024015200.1	XM_024159432.1	LOC18024742
XP_006407779.1	XM_006407716.2	LOC18024742
XP_024015198.1	XM_024159430.1	LOC18024742
XP_006407780.1	XM_006407717.2	LOC18024743
XP_024015197.1	XM_024159429.1	LOC18024743
XP_024015628.1	XM_024159860.1	LOC18024744
XP_006407783.1	XM_006407720.2	LOC18024745
XP_006407782.1	XM_006407719.2	LOC18024747
XP_006407784.2	XM_006407721.2	LOC18024746
XP_006407786.1	XM_006407723.2	LOC18024749
XP_006407787.1	XM_006407724.2	LOC18024750
XP_006407788.1	XM_006407725.2	LOC18024707
XP_024015342.1	XM_024159574.1	LOC18024707
XP_006407789.1	XM_006407726.2	LOC18024708
XP_006407791.1	XM_006407728.2	LOC18024710
XP_006407793.1	XM_006407730.2	LOC18024711
XP_006407795.1	XM_006407732.2	LOC18024712
XP_006407794.1	XM_006407731.2	LOC18024712
XP_006407796.1	XM_006407733.2	LOC18024713
XP_006407797.1	XM_006407734.2	LOC18024714
XP_024015067.1	XM_024159299.1	LOC18024715
XP_006407798.1	XM_006407735.2	LOC18024715
XP_024015066.1	XM_024159298.1	LOC18024715
XP_006407799.1	XM_006407736.2	LOC18024716
XP_006407800.1	XM_006407737.2	LOC18024717
XP_024015316.1	XM_024159548.1	LOC18024717
XP_006407801.1	XM_006407738.2	LOC18024718
XP_006407803.2	XM_006407740.2	LOC18024719
XP_006407804.1	XM_006407741.2	LOC18024720
XP_006407805.1	XM_006407742.2	LOC18024721
XP_024014874.1	XM_024159106.1	LOC18024722
XP_006407806.1	XM_006407743.2	LOC18024722
XP_006407807.1	XM_006407744.2	LOC18024723
XP_006407808.1	XM_006407745.2	LOC18024724
XP_006407809.1	XM_006407746.2	LOC18024725
XP_006407810.1	XM_006407747.2	LOC18024726
XP_006407812.1	XM_006407749.2	LOC18024727
XP_006407813.1	XM_006407750.2	LOC18024728
XP_006407814.1	XM_006407751.2	LOC18024342
XP_006407816.1	XM_006407753.1	LOC18024343
XP_024015236.1	XM_024159468.1	LOC18024344
XP_006407818.1	XM_006407755.2	LOC18024345
XP_024015234.1	XM_024159466.1	LOC18024345
XP_006407819.2	XM_006407756.2	LOC18024346
XP_006407820.1	XM_006407757.2	LOC18024347
XP_006407821.1	XM_006407758.2	LOC18024348
XP_006407823.1	XM_006407760.2	LOC18024349
XP_024015752.1	XM_024159984.1	LOC18024351
XP_006407824.1	XM_006407761.2	LOC18024350
XP_006407825.1	XM_006407762.2	LOC18024352
XP_006407826.1	XM_006407763.2	LOC18024353
XP_006407828.1	XM_006407765.2	LOC18024354
XP_006407829.1	XM_006407766.2	LOC18024354
XP_024014863.1	XM_024159095.1	LOC18024355
XP_006407830.2	XM_006407767.2	LOC18024355
XP_024014864.1	XM_024159096.1	LOC18024357
XP_006407833.1	XM_006407770.2	LOC18024358
XP_024015593.1	XM_024159825.1	LOC18024359
XP_006407835.1	XM_006407772.2	LOC18024360
XP_006407836.2	XM_006407773.2	LOC18024361
XP_006407837.1	XM_006407774.2	LOC18024362
XP_006407838.1	XM_006407775.2	LOC18024617
XP_024015627.1	XM_024159859.1	LOC18024618
XP_006407839.1	XM_006407776.2	LOC18024618
XP_006407840.1	XM_006407777.2	LOC18024619
XP_006407841.1	XM_006407778.2	LOC18024620
XP_006407842.1	XM_006407779.2	LOC18024621
XP_024015206.1	XM_024159438.1	LOC18024622
XP_006407843.1	XM_006407780.2	LOC18024622
XP_006407844.2	XM_006407781.2	LOC18024623
XP_006407845.1	XM_006407782.2	LOC18024624
XP_006407846.1	XM_006407783.2	LOC18024625
XP_006407847.1	XM_006407784.2	LOC18024626
XP_006407848.1	XM_006407785.2	LOC18024627
XP_006407850.1	XM_006407787.2	LOC18024628
XP_024015612.1	XM_024159844.1	LOC18024629
XP_024015610.1	XM_024159842.1	LOC18024629
XP_024015611.1	XM_024159843.1	LOC18024629
XP_006407851.1	XM_006407788.2	LOC18024629
XP_024015613.1	XM_024159845.1	LOC18024630
XP_024015557.1	XM_024159789.1	LOC18024631
XP_006407855.1	XM_006407792.2	LOC18024633
XP_024015683.1	XM_024159915.1	LOC18024633
XP_006407854.1	XM_006407791.2	LOC18024632
XP_006407856.1	XM_006407793.2	LOC18024634
XP_006407857.2	XM_006407794.2	LOC18024635
XP_006407858.1	XM_006407795.2	LOC18024636
XP_006407859.1	XM_006407796.2	LOC18024637
XP_006407860.1	XM_006407797.2	LOC18024638
XP_006407861.1	XM_006407798.2	LOC18024639
XP_006407862.1	XM_006407799.2	LOC18024640
XP_006407863.1	XM_006407800.2	LOC18024641
XP_024015147.1	XM_024159379.1	LOC18024641
XP_024015473.1	XM_024159705.1	LOC18024642
XP_024015472.1	XM_024159704.1	LOC18025154
XP_006407864.1	XM_006407801.2	LOC18025154
XP_024015470.1	XM_024159702.1	LOC18025154
XP_024015471.1	XM_024159703.1	LOC18025154
XP_006407866.1	XM_006407803.2	LOC18025153
XP_006407867.1	XM_006407804.2	LOC18025155
XP_006407868.1	XM_006407805.2	LOC18025156
XP_024015284.1	XM_024159516.1	LOC18025157
XP_024014936.1	XM_024159168.1	LOC18025158
XP_006407870.1	XM_006407807.2	LOC18025158
XP_006407871.1	XM_006407808.2	LOC18025159
XP_024015776.1	XM_024160008.1	LOC18025159
XP_006407872.1	XM_006407809.2	LOC18025160
XP_006407873.1	XM_006407810.2	LOC18025160
XP_006407874.1	XM_006407811.2	LOC18025161
XP_024015315.1	XM_024159547.1	LOC18025162
XP_006407875.1	XM_006407812.2	LOC18025162
XP_006407876.1	XM_006407813.2	LOC18025163
XP_006407877.1	XM_006407814.2	LOC18025164
XP_024015421.1	XM_024159653.1	LOC18025165
XP_006407879.1	XM_006407816.2	LOC18025165
XP_006407880.1	XM_006407817.2	LOC18025165
XP_024015239.1	XM_024159471.1	LOC18025166
XP_024015130.1	XM_024159362.1	LOC18025167
XP_006407882.1	XM_006407819.2	LOC18025167
XP_024015131.1	XM_024159363.1	LOC112088910
XP_006407883.1	XM_006407820.2	LOC18025168
XP_024015285.1	XM_024159517.1	LOC18025169
XP_006407886.1	XM_006407823.2	LOC18025171
XP_006407887.1	XM_006407824.2	LOC18025172
XP_006407888.1	XM_006407825.2	LOC18024856
XP_006407889.1	XM_006407826.2	LOC18024857
XP_024015614.1	XM_024159846.1	LOC18024857
XP_006407890.1	XM_006407827.2	LOC18024858
XP_006407891.1	XM_006407828.2	LOC18024859
XP_006407892.1	XM_006407829.2	LOC18024860
XP_024015424.1	XM_024159656.1	LOC18024861
XP_006407894.1	XM_006407831.2	LOC18024862
XP_006407895.1	XM_006407832.2	LOC18024863
XP_006407896.1	XM_006407833.2	LOC18024864
XP_006407897.1	XM_006407834.2	LOC18024865
XP_006407898.1	XM_006407835.2	LOC18024866
XP_006407899.1	XM_006407836.2	LOC18024867
XP_006407900.1	XM_006407837.2	LOC18024868
XP_006407901.1	XM_006407838.2	LOC18024869
XP_006407903.2	XM_006407840.2	LOC18024871
XP_006407902.1	XM_006407839.2	LOC18024870
XP_024015136.1	XM_024159368.1	LOC18024872
XP_006407904.1	XM_006407841.2	LOC18024872
XP_006407905.1	XM_006407842.2	LOC18024873
XP_006407906.1	XM_006407843.2	LOC18024874
XP_006407907.1	XM_006407844.2	LOC18024875
XP_006407908.1	XM_006407845.2	LOC18024875
XP_006407909.1	XM_006407846.2	LOC18024876
XP_006407910.1	XM_006407847.2	LOC18024877
XP_006407911.1	XM_006407848.2	LOC18024878
XP_006407915.1	XM_006407852.2	LOC18023538
XP_006407914.1	XM_006407851.2	LOC18023538
XP_006407916.2	XM_006407853.2	LOC18023539
XP_024015387.1	XM_024159619.1	LOC18023539
XP_024015386.1	XM_024159618.1	LOC18023539
XP_024015388.1	XM_024159620.1	LOC18023539
XP_006407917.1	XM_006407854.2	LOC18023540
XP_024015286.1	XM_024159518.1	LOC18023541
XP_006407919.1	XM_006407856.2	LOC18023542
XP_006407920.1	XM_006407857.2	LOC18023543
XP_006407921.1	XM_006407858.2	LOC18023544
XP_024015789.1	XM_024160021.1	LOC18023544
XP_006407922.1	XM_006407859.2	LOC18023545
XP_006407923.1	XM_006407860.2	LOC18023546
XP_024015169.1	XM_024159401.1	LOC18023547
XP_024015170.1	XM_024159402.1	LOC18023547
XP_024015168.1	XM_024159400.1	LOC18023547
XP_024015171.1	XM_024159403.1	LOC18023547
XP_006407924.1	XM_006407861.2	LOC18023547
XP_024015175.1	XM_024159407.1	LOC18023547
XP_024015173.1	XM_024159405.1	LOC18023547
XP_024015174.1	XM_024159406.1	LOC18023547
XP_006407926.1	XM_006407863.2	LOC18023548
XP_006407927.1	XM_006407864.2	LOC18023549
XP_006407928.1	XM_006407865.2	LOC18023550
XP_006407929.1	XM_006407866.2	LOC18023551
XP_006407930.1	XM_006407867.2	LOC18023552
XP_006407932.1	XM_006407869.2	LOC18023553
XP_006407931.1	XM_006407868.2	LOC18023553
XP_024015287.1	XM_024159519.1	LOC112088952
XP_006407934.1	XM_006407871.2	LOC18023496
XP_006407935.1	XM_006407872.2	LOC18023497
XP_024015007.1	XM_024159239.1	LOC18023498
XP_006407936.1	XM_006407873.2	LOC18023498
XP_024015008.1	XM_024159240.1	LOC18023498
XP_006407937.1	XM_006407874.2	LOC18023499
XP_006407938.1	XM_006407875.2	LOC18023500
XP_006407939.1	XM_006407876.2	LOC18023501
XP_006407940.1	XM_006407877.2	LOC18023502
XP_006407941.1	XM_006407878.2	LOC18023503
XP_006407942.1	XM_006407879.2	LOC18023504
XP_006407943.1	XM_006407880.1	LOC18023505
XP_006407945.1	XM_006407882.2	LOC18023506
XP_006407946.1	XM_006407883.2	LOC18023507
XP_006407947.1	XM_006407884.2	LOC18023508
XP_006407948.1	XM_006407885.2	LOC18023509
XP_006407949.1	XM_006407886.2	LOC18023510
XP_006407951.1	XM_006407888.2	LOC18023511
XP_006407952.1	XM_006407889.2	LOC18023512
XP_024015422.1	XM_024159654.1	LOC18023199
XP_006407954.1	XM_006407891.2	LOC18023200
XP_024015379.1	XM_024159611.1	LOC18023201
XP_006407956.1	XM_006407893.2	LOC18023202
XP_006407957.1	XM_006407894.2	LOC18023203
XP_006407958.2	XM_006407895.2	LOC18023204
XP_024015719.1	XM_024159951.1	LOC18023205
XP_006407960.1	XM_006407897.2	LOC18023205
XP_006407961.2	XM_006407898.2	LOC18023206
XP_006407962.1	XM_006407899.2	LOC18023207
XP_024015306.1	XM_024159538.1	LOC18023207
XP_006407963.1	XM_006407900.2	LOC18023208
XP_024015035.1	XM_024159267.1	LOC18023209
XP_006407964.2	XM_006407901.2	LOC18023209
XP_006407965.1	XM_006407902.2	LOC18023210
XP_006407966.1	XM_006407903.2	LOC18023211
XP_024014854.1	XM_024159086.1	LOC18023212
XP_024014855.1	XM_024159087.1	LOC18023212
XP_024014853.1	XM_024159085.1	LOC18023212
XP_006407967.1	XM_006407904.2	LOC18023212
XP_024014852.1	XM_024159084.1	LOC18023212
XP_006407968.2	XM_006407905.2	LOC18023213
XP_006407970.1	XM_006407907.2	LOC18023214
XP_024015534.1	XM_024159766.1	LOC112088991
XP_024015535.1	XM_024159767.1	LOC112088991
XP_006407971.1	XM_006407908.2	LOC18023215
XP_006407972.1	XM_006407909.2	LOC18023216
XP_006407973.1	XM_006407910.2	LOC18023217
XP_006407974.1	XM_006407911.1	LOC18023218
XP_006407975.1	XM_006407912.2	LOC18023219
XP_006407977.2	XM_006407914.2	LOC18023221
XP_006407979.1	XM_006407916.2	LOC18023602
XP_024014846.1	XM_024159078.1	LOC18023602
XP_006407980.2	XM_006407917.2	LOC18023603
XP_006407982.1	XM_006407919.2	LOC18023604
XP_006407983.1	XM_006407920.2	LOC18023605
XP_006407984.1	XM_006407921.1	LOC18023606
XP_024015289.1	XM_024159521.1	LOC112088953
XP_006407985.1	XM_006407922.2	LOC18023607
XP_006407986.1	XM_006407923.2	LOC18023608
XP_006407987.1	XM_006407924.2	LOC18023609
XP_006407988.1	XM_006407925.2	LOC18023610
XP_006407989.1	XM_006407926.2	LOC18023611
XP_006407991.1	XM_006407928.2	LOC18023611
XP_006407992.1	XM_006407929.2	LOC18023612
XP_006407993.1	XM_006407930.2	LOC18023613
XP_006407994.1	XM_006407931.2	LOC18023614
XP_024015290.1	XM_024159522.1	LOC112088954
XP_006407995.1	XM_006407932.2	LOC18023615
XP_024015308.1	XM_024159540.1	LOC18023619
XP_006408001.1	XM_006407938.2	LOC18023620
XP_006408002.1	XM_006407939.2	LOC18023621
XP_006408003.1	XM_006407940.1	LOC18023622
XP_006408004.1	XM_006407941.2	LOC18023623
XP_006408005.1	XM_006407942.2	LOC18023624
XP_006408006.1	XM_006407943.2	LOC18023932
XP_006408007.1	XM_006407944.2	LOC18023933
XP_024015734.1	XM_024159966.1	LOC18023934
XP_024015735.1	XM_024159967.1	LOC18023934
XP_006408008.1	XM_006407945.2	LOC18023934
XP_006408009.2	XM_006407946.2	LOC18023935
XP_006408010.1	XM_006407947.2	LOC18023936
XP_006408011.1	XM_006407948.2	LOC18023937
XP_006408012.1	XM_006407949.2	LOC18023938
XP_006408013.1	XM_006407950.2	LOC18023939
XP_006408014.1	XM_006407951.2	LOC18023940
XP_024015539.1	XM_024159771.1	LOC18023941
XP_024015230.1	XM_024159462.1	LOC18023942
XP_024015291.1	XM_024159523.1	LOC112088955
XP_024015704.1	XM_024159936.1	LOC18023943
XP_006408018.1	XM_006407955.1	LOC18023944
XP_024015652.1	XM_024159884.1	LOC18023944
XP_006408019.1	XM_006407956.2	LOC18023945
XP_006408020.1	XM_006407957.2	LOC18023946
XP_024015097.1	XM_024159329.1	LOC18023947
XP_006408022.1	XM_006407959.2	LOC18023947
XP_006408021.1	XM_006407958.2	LOC18023947
XP_006408024.1	XM_006407961.1	LOC18023948
XP_006408025.1	XM_006407962.2	LOC18023949
XP_006408026.1	XM_006407963.2	LOC18023950
XP_006408027.1	XM_006407964.2	LOC18023951
XP_024015292.1	XM_024159524.1	LOC18023952
XP_006408030.2	XM_006407967.2	LOC18023954
XP_024015293.1	XM_024159525.1	LOC112088957
XP_024015416.1	XM_024159648.1	LOC18023910
XP_024015664.1	XM_024159896.1	LOC18023911
XP_024015663.1	XM_024159895.1	LOC18023911
XP_024015662.1	XM_024159894.1	LOC18023911
XP_006408033.1	XM_006407970.2	LOC18023911
XP_006408034.1	XM_006407971.1	LOC18023912
XP_006408035.1	XM_006407972.2	LOC18023913
XP_024015543.1	XM_024159775.1	LOC18023913
XP_024015630.1	XM_024159862.1	LOC112089013
XP_024015616.1	XM_024159848.1	LOC112089012
XP_006408036.1	XM_006407973.2	LOC18023914
XP_006408037.1	XM_006407974.2	LOC18023915
XP_006408038.1	XM_006407975.2	LOC18023916
XP_024014836.1	XM_024159068.1	LOC18023917
XP_024014835.1	XM_024159067.1	LOC18023917
XP_024014837.1	XM_024159069.1	LOC18023917
XP_006408040.1	XM_006407977.2	LOC18023918
XP_006408041.1	XM_006407978.2	LOC18023918
XP_006408042.1	XM_006407979.2	LOC18023919
XP_006408043.1	XM_006407980.2	LOC18023920
XP_006408044.1	XM_006407981.2	LOC18023921
XP_006408045.1	XM_006407982.2	LOC18023922
XP_006408046.1	XM_006407983.2	LOC18023923
XP_024015791.1	XM_024160023.1	LOC18023923
XP_024015792.1	XM_024160024.1	LOC18023923
XP_006408047.1	XM_006407984.2	LOC18023924
XP_006408048.1	XM_006407985.2	LOC18023925
XP_006408049.1	XM_006407986.2	LOC18023926
XP_006408050.1	XM_006407987.2	LOC18023927
XP_006408053.2	XM_006407990.2	LOC18023929
XP_006408052.1	XM_006407989.2	LOC18023931
XP_006408054.1	XM_006407991.2	LOC18023930
XP_006408055.1	XM_006407992.2	LOC18024021
XP_006408056.1	XM_006407993.2	LOC18024022
XP_024015703.1	XM_024159935.1	LOC18024022
XP_006408057.1	XM_006407994.1	LOC18024023
XP_006408058.1	XM_006407995.2	LOC18024024
XP_006408059.1	XM_006407996.2	LOC18024025
XP_006408060.2	XM_006407997.2	LOC18024026
XP_006408061.1	XM_006407998.2	LOC18024027
XP_006408062.1	XM_006407999.2	LOC18024028
XP_006408063.1	XM_006408000.2	LOC18024029
XP_024015347.1	XM_024159579.1	LOC18024030
XP_006408066.1	XM_006408003.2	LOC18024031
XP_024015366.1	XM_024159598.1	LOC112088975
XP_024015368.1	XM_024159600.1	LOC112088975
XP_024015367.1	XM_024159599.1	LOC112088975
XP_006408068.1	XM_006408005.2	LOC18024033
XP_006408069.1	XM_006408006.2	LOC18024034
XP_006408070.1	XM_006408007.2	LOC18024035
XP_024015575.1	XM_024159807.1	LOC18024035
XP_006408072.1	XM_006408009.2	LOC18024036
XP_024015295.1	XM_024159527.1	LOC112088958
XP_006408074.1	XM_006408011.1	LOC18024038
XP_006408076.1	XM_006408013.2	LOC18024040
XP_006408077.1	XM_006408014.2	LOC18024040
XP_024015296.1	XM_024159528.1	LOC112088959
XP_024015365.1	XM_024159597.1	LOC18024041
XP_006408078.1	XM_006408015.2	LOC18024041
XP_006408079.1	XM_006408016.2	LOC18024042
XP_006408080.1	XM_006408017.2	LOC18024042
XP_006408081.1	XM_006408018.2	LOC18024043
XP_024015351.1	XM_024159583.1	LOC18024192
XP_024015352.1	XM_024159584.1	LOC18024192
XP_006408082.1	XM_006408019.2	LOC18024192
XP_024015353.1	XM_024159585.1	LOC18024192
XP_024015354.1	XM_024159586.1	LOC18024192
XP_006408083.1	XM_006408020.2	LOC18024193
XP_006408084.1	XM_006408021.2	LOC18024194
XP_024015141.1	XM_024159373.1	LOC18024194
XP_006408085.1	XM_006408022.2	LOC18024195
XP_024015016.1	XM_024159248.1	LOC112081418
XP_024015017.1	XM_024159249.1	LOC18024196
XP_006408088.1	XM_006408025.2	LOC18024197
XP_006408089.1	XM_006408026.2	LOC18024198
XP_006408090.1	XM_006408027.2	LOC18024199
XP_006408091.1	XM_006408028.2	LOC18024200
XP_006408092.1	XM_006408029.2	LOC18024201
XP_006408094.1	XM_006408031.2	LOC18024202
XP_006408093.1	XM_006408030.2	LOC18024202
XP_006408095.1	XM_006408032.2	LOC18024202
