protein	mRNA	gene
XP_023642986.1	XM_023787218.1	LOC111831866
XP_023642987.1	XM_023787219.1	LOC111831866
XP_006300388.2	XM_006300326.2	LOC17894959
XP_023643685.1	XM_023787917.1	LOC17895768
XP_006302095.1	XM_006302033.2	LOC17894437
XP_006300990.1	XM_006300928.2	LOC17895680
XP_023642981.1	XM_023787213.1	LOC17895815
XP_023642980.1	XM_023787212.1	LOC17895815
XP_006302890.2	XM_006302828.2	LOC17894550
XP_006301297.1	XM_006301235.2	LOC17896368
XP_023643065.1	XM_023787297.1	LOC17894139
XP_006301404.1	XM_006301342.2	LOC17894139
XP_006300597.1	XM_006300535.2	LOC17894968
XP_023643396.1	XM_023787628.1	LOC17896033
XP_023643395.1	XM_023787627.1	LOC17895305
XP_006302684.2	XM_006302622.2	LOC17896520
XP_023643740.1	XM_023787972.1	LOC17896409
XP_006302696.1	XM_006302634.2	LOC17896409
XP_023643226.1	XM_023787458.1	LOC17896421
XP_006300733.2	XM_006300671.2	LOC17896421
XP_006303043.2	XM_006302981.2	LOC17896316
XP_006302039.1	XM_006301977.2	LOC17895050
XP_006301979.2	XM_006301917.2	LOC17895450
XP_023643624.1	XM_023787856.1	LOC17895450
XP_006300562.1	XM_006300500.2	LOC17894859
XP_023644348.1	XM_023788580.1	LOC111832193
XP_023644385.1	XM_023788617.1	LOC111832211
XP_023644386.1	XM_023788618.1	LOC111832211
XP_023643218.1	XM_023787450.1	LOC111831897
XP_023643219.1	XM_023787451.1	LOC17895070
XP_023643220.1	XM_023787452.1	LOC111831898
XP_023643222.1	XM_023787454.1	LOC111831899
XP_006302982.2	XM_006302920.2	LOC17896205
XP_023643224.1	XM_023787456.1	LOC111831901
XP_023643863.1	XM_023788095.1	LOC111832017
XP_023643225.1	XM_023787457.1	LOC111831902
XP_023643227.1	XM_023787459.1	LOC111831903
XP_006302469.1	XM_006302407.2	LOC17894498
XP_006302394.1	XM_006302332.2	LOC17894286
XP_006302449.2	XM_006302387.2	LOC17896501
XP_006301004.1	XM_006300942.2	LOC17894852
XP_023643757.1	XM_023787989.1	LOC17895150
XP_006300513.1	XM_006300451.2	LOC17895150
XP_006301062.1	XM_006301000.2	LOC17895006
XP_006302563.1	XM_006302501.2	LOC17894040
XP_006302176.2	XM_006302114.2	LOC17895589
XP_023644351.1	XM_023788583.1	LOC111832195
XP_023644364.1	XM_023788596.1	LOC111832203
XP_006300459.2	XM_006300397.2	LOC17894310
XP_023644009.1	XM_023788241.1	LOC17894310
XP_023643184.1	XM_023787416.1	LOC17894002
XP_023643185.1	XM_023787417.1	LOC17894002
XP_006300910.2	XM_006300848.2	LOC17894070
XP_006302182.1	XM_006302120.2	LOC17895621
XP_023643737.1	XM_023787969.1	LOC17895621
XP_023643738.1	XM_023787970.1	LOC17895621
XP_006300849.1	XM_006300787.2	LOC17894395
XP_006302410.2	XM_006302348.2	LOC17894709
XP_006300875.1	XM_006300813.2	LOC17896514
XP_023644173.1	XM_023788405.1	LOC17896514
XP_023644172.1	XM_023788404.1	LOC17896514
XP_023644174.1	XM_023788406.1	LOC17896514
XP_006300860.1	XM_006300798.2	LOC17894557
XP_006301194.2	XM_006301132.2	LOC17895300
XP_006301892.1	XM_006301830.2	LOC17894717
XP_006301333.1	XM_006301271.2	LOC17896519
XP_023644000.1	XM_023788232.1	LOC17894413
XP_006301753.1	XM_006301691.2	LOC17894934
XP_023643954.1	XM_023788186.1	LOC17894082
XP_006301487.1	XM_006301425.2	LOC17894082
XP_023643709.1	XM_023787941.1	LOC17895349
XP_023643125.1	XM_023787357.1	LOC17894899
XP_023643126.1	XM_023787358.1	LOC17894899
XP_006301231.1	XM_006301169.2	LOC17894899
XP_006302532.2	XM_006302470.2	LOC17895890
XP_006302629.1	XM_006302567.2	LOC17895910
XP_006302491.1	XM_006302429.2	LOC17895162
XP_006301544.1	XM_006301482.2	LOC17895256
XP_023643228.1	XM_023787460.1	LOC111831904
XP_006302694.1	XM_006302632.2	LOC17894727
XP_006301101.1	XM_006301039.2	LOC17896153
XP_006302086.1	XM_006302024.2	LOC17896419
XP_006300607.1	XM_006300545.2	LOC17894983
XP_006301277.1	XM_006301215.1	LOC17895671
XP_023643120.1	XM_023787352.1	LOC111831876
XP_006302017.1	XM_006301955.2	LOC17896124
XP_006303055.2	XM_006302993.2	LOC17895199
XP_023643119.1	XM_023787351.1	LOC17895199
XP_006302977.1	XM_006302915.2	LOC17895204
XP_006300766.1	XM_006300704.2	LOC17895379
XP_006302757.1	XM_006302695.2	LOC17894585
XP_006301625.1	XM_006301563.2	LOC17894528
XP_006301287.2	XM_006301225.2	LOC17896017
XP_006301269.1	XM_006301207.2	LOC17894913
XP_006300795.1	XM_006300733.2	LOC17894129
XP_006302336.1	XM_006302274.2	LOC17896323
XP_006302962.1	XM_006302900.2	LOC17894324
XP_006302963.1	XM_006302901.2	LOC17894324
XP_023643732.1	XM_023787964.1	LOC17896576
XP_006302816.2	XM_006302754.2	LOC17894571
XP_023644028.1	XM_023788260.1	LOC111832050
XP_006300763.1	XM_006300701.2	LOC17895599
XP_006302066.1	XM_006302004.2	LOC17895466
XP_023642827.1	XM_023787059.1	LOC17894525
XP_006301814.1	XM_006301752.2	LOC17895426
XP_006302155.2	XM_006302093.2	LOC17894016
XP_006301878.1	XM_006301816.2	LOC17896212
XP_023643831.1	XM_023788063.1	LOC17895360
XP_023643834.1	XM_023788066.1	LOC17895360
XP_023643835.1	XM_023788067.1	LOC17895360
XP_023643830.1	XM_023788062.1	LOC17895360
XP_023643832.1	XM_023788064.1	LOC17895360
XP_023643833.1	XM_023788065.1	LOC17895360
XP_006302102.1	XM_006302040.2	LOC17895846
XP_023643763.1	XM_023787995.1	LOC17896404
XP_006300839.1	XM_006300777.2	LOC17894165
XP_006302334.1	XM_006302272.2	LOC17894712
XP_023644089.1	XM_023788321.1	LOC17894663
XP_006301151.1	XM_006301089.2	LOC17895093
XP_006302904.2	XM_006302842.2	LOC17895380
XP_006301217.1	XM_006301155.2	LOC17894791
XP_006303027.2	XM_006302965.2	LOC17896402
XP_006300715.1	XM_006300653.2	LOC17896635
XP_006301634.2	XM_006301572.2	LOC17895038
XP_006301783.1	XM_006301721.2	LOC17895884
XP_023642972.1	XM_023787204.1	LOC17895884
XP_006300477.1	XM_006300415.2	LOC17894362
XP_023643446.1	XM_023787678.1	LOC17894362
XP_006302714.2	XM_006302652.2	LOC17896087
XP_023642877.1	XM_023787109.1	LOC17896087
XP_006301660.2	XM_006301598.2	LOC17896087
XP_023642878.1	XM_023787110.1	LOC17896087
XP_023642876.1	XM_023787108.1	LOC17896087
XP_006301946.1	XM_006301884.2	LOC17895404
XP_006302236.1	XM_006302174.2	LOC17894434
XP_023643007.1	XM_023787239.1	LOC17894434
XP_023643008.1	XM_023787240.1	LOC17894434
XP_023643009.1	XM_023787241.1	LOC17894856
XP_023643014.1	XM_023787246.1	LOC17894856
XP_023643012.1	XM_023787244.1	LOC17894856
XP_023643010.1	XM_023787242.1	LOC17894856
XP_023643013.1	XM_023787245.1	LOC17894856
XP_023643011.1	XM_023787243.1	LOC17894856
XP_006302414.1	XM_006302352.2	LOC17894856
XP_006302657.1	XM_006302595.2	LOC17896277
XP_023643501.1	XM_023787733.1	LOC17894013
XP_023643359.1	XM_023787591.1	LOC17896260
XP_006301460.1	XM_006301398.2	LOC17894416
XP_006302920.1	XM_006302858.2	LOC17896552
XP_006301856.1	XM_006301794.1	LOC17896559
XP_023644376.1	XM_023788608.1	LOC17895635
XP_023644160.1	XM_023788392.1	LOC17896453
XP_006302608.2	XM_006302546.2	LOC17894769
XP_006302842.1	XM_006302780.2	LOC17896473
XP_006301739.2	XM_006301677.2	LOC17896442
XP_006302349.1	XM_006302287.2	LOC17894355
XP_006301243.1	XM_006301181.2	LOC17896586
XP_006302557.1	XM_006302495.2	LOC17895320
XP_006301522.1	XM_006301460.2	LOC17895584
XP_006301773.1	XM_006301711.2	LOC17895922
XP_006302719.1	XM_006302657.2	LOC17896036
XP_006302720.1	XM_006302658.2	LOC17896036
XP_006300951.1	XM_006300889.2	LOC17894633
XP_006300315.2	XM_006300253.2	LOC17895409
XP_006300401.1	XM_006300339.2	LOC17895696
XP_023643265.1	XM_023787497.1	LOC17895696
XP_006301659.2	XM_006301597.2	LOC17895764
XP_023643798.1	XM_023788030.1	LOC17895764
XP_023643797.1	XM_023788029.1	LOC17895764
XP_023643796.1	XM_023788028.1	LOC17895764
XP_023643401.1	XM_023787633.1	LOC17895723
XP_006302067.1	XM_006302005.2	LOC17894433
XP_023644161.1	XM_023788393.1	LOC17896448
XP_006301275.1	XM_006301213.2	LOC17896448
XP_006301559.1	XM_006301497.2	LOC17895427
XP_006301530.1	XM_006301468.1	LOC17896329
XP_006302427.1	XM_006302365.2	LOC17895428
XP_006301825.2	XM_006301763.2	LOC17896044
XP_023643582.1	XM_023787814.1	LOC17894025
XP_023643583.1	XM_023787815.1	LOC111831970
XP_006300373.1	XM_006300311.2	LOC17896223
XP_006301650.1	XM_006301588.2	LOC17894986
XP_023644074.1	XM_023788306.1	LOC111832057
XP_006300970.1	XM_006300908.2	LOC17894793
XP_006301153.1	XM_006301091.2	LOC17894378
XP_006300567.1	XM_006300505.2	LOC17895715
XP_006301670.1	XM_006301608.2	LOC17895856
XP_023643441.1	XM_023787673.1	LOC17895779
XP_006301677.1	XM_006301615.2	LOC17894444
XP_023643112.1	XM_023787344.1	LOC17896630
XP_023643113.1	XM_023787345.1	LOC17896630
XP_006301668.1	XM_006301606.1	LOC17895091
XP_023643855.1	XM_023788087.1	LOC17896598
XP_006302237.1	XM_006302175.2	LOC17894442
XP_023643229.1	XM_023787461.1	LOC111831905
XP_023643230.1	XM_023787462.1	LOC111831906
XP_006300465.1	XM_006300403.2	LOC17894963
XP_023643318.1	XM_023787550.1	LOC17896278
XP_006302243.1	XM_006302181.2	LOC17896278
XP_006300876.1	XM_006300814.2	LOC17894007
XP_023644031.1	XM_023788263.1	LOC17896284
XP_023644032.1	XM_023788264.1	LOC17896284
XP_006300892.1	XM_006300830.2	LOC17896284
XP_006300332.1	XM_006300270.2	LOC17894558
XP_023643531.1	XM_023787763.1	LOC17894097
XP_006301237.2	XM_006301175.2	LOC17894049
XP_006300379.1	XM_006300317.2	LOC17894191
XP_006301465.2	XM_006301403.2	LOC17895916
XP_023643845.1	XM_023788077.1	LOC17894799
XP_023643844.1	XM_023788076.1	LOC17894799
XP_006301518.1	XM_006301456.2	LOC17895640
XP_023643438.1	XM_023787670.1	LOC17894635
XP_006301193.1	XM_006301131.2	LOC17896536
XP_023643381.1	XM_023787613.1	LOC17896536
XP_023643380.1	XM_023787612.1	LOC17896536
XP_023643374.1	XM_023787606.1	LOC17896536
XP_023643373.1	XM_023787605.1	LOC17896536
XP_023643370.1	XM_023787602.1	LOC17896536
XP_023643372.1	XM_023787604.1	LOC17896536
XP_023643379.1	XM_023787611.1	LOC17896536
XP_023643377.1	XM_023787609.1	LOC17896536
XP_023643375.1	XM_023787607.1	LOC17896536
XP_023643376.1	XM_023787608.1	LOC17896536
XP_023643378.1	XM_023787610.1	LOC17896536
XP_006301052.1	XM_006300990.2	LOC17896085
XP_006301411.1	XM_006301349.2	LOC17896518
XP_006302241.1	XM_006302179.2	LOC17894030
XP_006302254.2	XM_006302192.2	LOC17894975
XP_006301218.1	XM_006301156.1	LOC17896282
XP_006302821.1	XM_006302759.2	LOC17895950
XP_023644069.1	XM_023788301.1	LOC17896636
XP_006302163.1	XM_006302101.2	LOC17895471
XP_006302438.1	XM_006302376.2	LOC17896611
XP_006302331.1	XM_006302269.2	LOC17895368
XP_006302374.1	XM_006302312.2	LOC17894843
XP_023644006.1	XM_023788238.1	LOC17896549
XP_006301049.2	XM_006300987.2	LOC17896549
XP_023643231.1	XM_023787463.1	LOC111831907
XP_023643232.1	XM_023787464.1	LOC17896592
XP_023643827.1	XM_023788059.1	LOC17895573
XP_006301036.1	XM_006300974.2	LOC17894518
XP_023643019.1	XM_023787251.1	LOC17895560
XP_006300409.1	XM_006300347.2	LOC17895560
XP_006302139.1	XM_006302077.2	LOC17894400
XP_006302377.1	XM_006302315.2	LOC17895730
XP_006302991.1	XM_006302929.2	LOC17895900
XP_023643719.1	XM_023787951.1	LOC17896595
XP_006300571.1	XM_006300509.2	LOC17894507
XP_006303047.1	XM_006302985.2	LOC17894289
XP_006302554.2	XM_006302492.2	LOC17895783
XP_006300326.1	XM_006300264.2	LOC17895054
XP_006301588.1	XM_006301526.2	LOC17895581
XP_006300468.1	XM_006300406.2	LOC17894044
XP_006302389.1	XM_006302327.2	LOC17895549
XP_006301587.1	XM_006301525.2	LOC17894009
XP_006301615.1	XM_006301553.2	LOC17896604
XP_006300381.1	XM_006300319.2	LOC17895548
XP_006300380.1	XM_006300318.2	LOC17895548
XP_006301085.1	XM_006301023.2	LOC17894903
XP_023643839.1	XM_023788071.1	LOC111832013
XP_006301761.1	XM_006301699.2	LOC17896330
XP_006302148.1	XM_006302086.2	LOC17895021
XP_006302869.2	XM_006302807.2	LOC17895907
XP_023643196.1	XM_023787428.1	LOC17894621
XP_023643195.1	XM_023787427.1	LOC17894621
XP_023643194.1	XM_023787426.1	LOC17894621
XP_006300501.1	XM_006300439.2	LOC17894621
XP_023643233.1	XM_023787465.1	LOC111831908
XP_006302007.1	XM_006301945.2	LOC17894612
XP_006301000.1	XM_006300938.2	LOC17896041
XP_023643773.1	XM_023788005.1	LOC17896041
XP_023643234.1	XM_023787466.1	LOC17895130
XP_006302586.1	XM_006302524.2	LOC17895146
XP_006300732.1	XM_006300670.2	LOC17894352
XP_006302291.1	XM_006302229.2	LOC17895667
XP_006302292.1	XM_006302230.2	LOC17896315
XP_006302364.1	XM_006302302.2	LOC17896190
XP_006303064.1	XM_006303002.2	LOC17896191
XP_006301401.1	XM_006301339.2	LOC17895935
XP_023643235.1	XM_023787467.1	LOC17895387
XP_006301932.1	XM_006301870.2	LOC17894965
XP_023642953.1	XM_023787185.1	LOC17894637
XP_006302048.1	XM_006301986.2	LOC17894637
XP_023642952.1	XM_023787184.1	LOC17894644
XP_023642948.1	XM_023787180.1	LOC17894644
XP_023642947.1	XM_023787179.1	LOC17894644
XP_023642951.1	XM_023787183.1	LOC17894644
XP_023642949.1	XM_023787181.1	LOC17894644
XP_023642950.1	XM_023787182.1	LOC17894644
XP_006301821.1	XM_006301759.2	LOC17895457
XP_023643236.1	XM_023787468.1	LOC17896219
XP_006301493.2	XM_006301431.2	LOC17895233
XP_006302674.1	XM_006302612.2	LOC17896140
XP_023643047.1	XM_023787279.1	LOC17895750
XP_023643048.1	XM_023787280.1	LOC17895750
XP_006300306.1	XM_006300244.2	LOC17896295
XP_023643049.1	XM_023787281.1	LOC17896345
XP_023643050.1	XM_023787282.1	LOC17894057
XP_006300922.1	XM_006300860.2	LOC17894057
XP_006301076.1	XM_006301014.1	LOC17895721
XP_023643872.1	XM_023788104.1	LOC17894268
XP_006301802.1	XM_006301740.2	LOC17894268
XP_023644075.1	XM_023788307.1	LOC17894390
XP_006301918.2	XM_006301856.2	LOC17895976
XP_023644105.1	XM_023788337.1	LOC17895976
XP_006301473.1	XM_006301411.2	LOC17894778
XP_006302068.1	XM_006302006.2	LOC17895648
XP_006302767.2	XM_006302705.2	LOC17894700
XP_023643841.1	XM_023788073.1	LOC17895799
XP_006300723.1	XM_006300661.2	LOC17895799
XP_023643843.1	XM_023788075.1	LOC17895799
XP_006300962.1	XM_006300900.2	LOC17895135
XP_006300529.1	XM_006300467.2	LOC17895707
XP_006302941.1	XM_006302879.2	LOC17895225
XP_006302611.1	XM_006302549.2	LOC17894808
XP_006301321.1	XM_006301259.2	LOC17895823
XP_023642843.1	XM_023787075.1	LOC17895823
XP_006301035.1	XM_006300973.1	LOC17895241
XP_006300457.1	XM_006300395.2	LOC17894922
XP_023642870.1	XM_023787102.1	LOC17895559
XP_006300659.1	XM_006300597.2	LOC17895559
XP_006300729.1	XM_006300667.2	LOC17896378
XP_023644339.1	XM_023788571.1	LOC17896378
XP_023644337.1	XM_023788569.1	LOC17896378
XP_023644338.1	XM_023788570.1	LOC17896378
XP_023644350.1	XM_023788582.1	LOC17895777
XP_006300767.2	XM_006300705.2	LOC17895777
XP_006300774.1	XM_006300712.2	LOC17896312
XP_006300932.1	XM_006300870.2	LOC17894529
XP_023644035.1	XM_023788267.1	LOC111832052
XP_006300546.1	XM_006300484.2	LOC17894278
XP_006300545.1	XM_006300483.2	LOC17894278
XP_006300585.2	XM_006300523.2	LOC17894271
XP_023643085.1	XM_023787317.1	LOC17894271
XP_023643086.1	XM_023787318.1	LOC17894271
XP_006300586.2	XM_006300524.2	LOC17894271
XP_006301480.1	XM_006301418.1	LOC17895056
XP_006301500.2	XM_006301438.2	LOC17896022
XP_006300608.1	XM_006300546.2	LOC17894892
XP_023643238.1	XM_023787470.1	LOC17895757
XP_006300981.1	XM_006300919.2	LOC17896125
XP_006301867.1	XM_006301805.1	LOC17895520
XP_023643154.1	XM_023787386.1	LOC17895806
XP_023643862.1	XM_023788094.1	LOC17896464
XP_006301968.1	XM_006301906.2	LOC17894517
XP_006300905.2	XM_006300843.2	LOC17894997
XP_006302892.1	XM_006302830.2	LOC17894452
XP_006301196.1	XM_006301134.2	LOC17895616
XP_006300844.1	XM_006300782.2	LOC17896391
XP_023643660.1	XM_023787892.1	LOC17896391
XP_023644016.1	XM_023788248.1	LOC17896521
XP_023644015.1	XM_023788247.1	LOC17896521
XP_023644014.1	XM_023788246.1	LOC17896521
XP_023643181.1	XM_023787413.1	LOC17894668
XP_023643182.1	XM_023787414.1	LOC17896339
XP_006302267.1	XM_006302205.2	LOC17895506
XP_006301185.1	XM_006301123.2	LOC17895871
XP_006302281.1	XM_006302219.2	LOC17896170
XP_023643505.1	XM_023787737.1	LOC17896170
XP_023643503.1	XM_023787735.1	LOC17896170
XP_023643502.1	XM_023787734.1	LOC17896170
XP_006301215.1	XM_006301153.2	LOC17896144
XP_006301591.1	XM_006301529.2	LOC17896181
XP_006301483.2	XM_006301421.2	LOC17896633
XP_006301557.1	XM_006301495.2	LOC17895552
XP_006300935.1	XM_006300873.2	LOC17894895
XP_006302899.1	XM_006302837.2	LOC17896166
XP_006301132.2	XM_006301070.2	LOC17894281
XP_006302304.1	XM_006302242.2	LOC17896397
XP_006302971.1	XM_006302909.2	LOC17894601
XP_006300518.1	XM_006300456.2	LOC17896470
XP_023643239.1	XM_023787471.1	LOC17894579
XP_006301329.1	XM_006301267.1	LOC17895011
XP_006301531.2	XM_006301469.2	LOC17895961
XP_006300900.1	XM_006300838.2	LOC17894930
XP_006302026.1	XM_006301964.2	LOC17896045
XP_023643089.1	XM_023787321.1	LOC17896045
XP_023643090.1	XM_023787322.1	LOC17896045
XP_006300768.1	XM_006300706.2	LOC17894105
XP_006301308.1	XM_006301246.1	LOC17895207
XP_006302973.1	XM_006302911.2	LOC17894530
XP_006301357.1	XM_006301295.1	LOC17894694
XP_023643244.1	XM_023787476.1	LOC111831910
XP_006300615.1	XM_006300553.2	LOC17894208
XP_023643489.1	XM_023787721.1	LOC17895595
XP_006302444.1	XM_006302382.2	LOC17895595
XP_023643245.1	XM_023787477.1	LOC111831911
XP_006301074.2	XM_006301012.2	LOC17896380
XP_006302490.1	XM_006302428.2	LOC17894848
XP_023644021.1	XM_023788253.1	LOC17894388
XP_006301658.1	XM_006301596.2	LOC17894388
XP_023643292.1	XM_023787524.1	LOC17894726
XP_006301740.2	XM_006301678.2	LOC17894726
XP_006302106.1	XM_006302044.2	LOC17894432
XP_023642842.1	XM_023787074.1	LOC17894169
XP_023642840.1	XM_023787072.1	LOC17894169
XP_023642841.1	XM_023787073.1	LOC17894169
XP_006301941.2	XM_006301879.2	LOC17895627
XP_006300485.1	XM_006300423.2	LOC17895405
XP_006302183.1	XM_006302121.2	LOC17894653
XP_006301382.1	XM_006301320.2	LOC17894223
XP_006302482.1	XM_006302420.2	LOC17894396
XP_023643246.1	XM_023787478.1	LOC111831912
XP_006302496.1	XM_006302434.2	LOC17894946
XP_023643705.1	XM_023787937.1	LOC111831987
XP_023642863.1	XM_023787095.1	LOC17894297
XP_023642864.1	XM_023787096.1	LOC17894731
XP_006302724.1	XM_006302662.2	LOC17895541
XP_006300926.1	XM_006300864.2	LOC17895974
XP_023643868.1	XM_023788100.1	LOC111832020
XP_023643869.1	XM_023788101.1	LOC111832020
XP_023643249.1	XM_023787481.1	LOC17895987
XP_023643251.1	XM_023787483.1	LOC17895987
XP_023643250.1	XM_023787482.1	LOC17895987
XP_023643252.1	XM_023787484.1	LOC17895987
XP_006301799.2	XM_006301737.2	LOC17894272
XP_006302505.1	XM_006302443.2	LOC17894876
XP_006302506.1	XM_006302444.2	LOC17894876
XP_023643168.1	XM_023787400.1	LOC17894876
XP_023643506.1	XM_023787738.1	LOC17895973
XP_006301228.1	XM_006301166.2	LOC17894739
XP_006302097.2	XM_006302035.2	LOC17895016
XP_023644347.1	XM_023788579.1	LOC17895016
XP_006300800.1	XM_006300738.2	LOC17896646
XP_023643394.1	XM_023787626.1	LOC17895682
XP_006300344.1	XM_006300282.2	LOC17894543
XP_006301253.1	XM_006301191.1	LOC17896240
XP_006300628.2	XM_006300566.2	LOC17896201
XP_023643698.1	XM_023787930.1	LOC17896201
XP_023643541.1	XM_023787773.1	LOC111831962
XP_006301054.1	XM_006300992.2	LOC17894041
XP_023643611.1	XM_023787843.1	LOC17894041
XP_006302526.1	XM_006302464.2	LOC17895215
XP_023643480.1	XM_023787712.1	LOC17894032
XP_023644202.1	XM_023788434.1	LOC17894885
XP_006301870.1	XM_006301808.1	LOC17894069
XP_006300508.1	XM_006300446.2	LOC17894422
XP_023642955.1	XM_023787187.1	LOC17895838
XP_023642954.1	XM_023787186.1	LOC17895838
XP_006300557.1	XM_006300495.2	LOC17895838
XP_006302027.2	XM_006301965.2	LOC17895001
XP_006302300.1	XM_006302238.2	LOC17895066
XP_023643782.1	XM_023788014.1	LOC17895066
XP_006300871.1	XM_006300809.2	LOC17895208
XP_006301654.2	XM_006301592.2	LOC17896467
XP_006301900.1	XM_006301838.1	LOC17894555
XP_006300421.1	XM_006300359.1	LOC17894421
XP_006300928.1	XM_006300866.1	LOC17894868
XP_023644131.1	XM_023788363.1	LOC17894149
XP_023644132.1	XM_023788364.1	LOC17894149
XP_006301438.2	XM_006301376.2	LOC17894274
XP_006301572.1	XM_006301510.1	LOC17895568
XP_023643490.1	XM_023787722.1	LOC17894108
XP_006301436.1	XM_006301374.2	LOC17895441
XP_023643255.1	XM_023787487.1	LOC17895441
XP_023643253.1	XM_023787485.1	LOC17895441
XP_023643409.1	XM_023787641.1	LOC17895173
XP_023643410.1	XM_023787642.1	LOC17895173
XP_023643414.1	XM_023787646.1	LOC17895173
XP_023643418.1	XM_023787650.1	LOC17895173
XP_023643415.1	XM_023787647.1	LOC17895173
XP_023643411.1	XM_023787643.1	LOC17895173
XP_023643412.1	XM_023787644.1	LOC17895173
XP_023643416.1	XM_023787648.1	LOC17895173
XP_023643413.1	XM_023787645.1	LOC17895173
XP_023643417.1	XM_023787649.1	LOC17895173
XP_006301089.1	XM_006301027.2	LOC17895612
XP_006302259.2	XM_006302197.2	LOC17896382
XP_023643256.1	XM_023787488.1	LOC17895025
XP_023643661.1	XM_023787893.1	LOC17895955
XP_023643662.1	XM_023787894.1	LOC17895955
XP_023643884.1	XM_023788116.1	LOC17894107
XP_006300742.1	XM_006300680.2	LOC17894107
XP_023643885.1	XM_023788117.1	LOC17894107
XP_006300393.1	XM_006300331.2	LOC17894060
XP_006301332.2	XM_006301270.2	LOC17896342
XP_023643257.1	XM_023787489.1	LOC17895773
XP_006302607.1	XM_006302545.2	LOC17895834
XP_006300336.2	XM_006300274.2	LOC17896211
XP_006301435.1	XM_006301373.2	LOC17895237
XP_006300391.1	XM_006300329.2	LOC17895611
XP_023643387.1	XM_023787619.1	LOC17895611
XP_006302397.1	XM_006302335.2	LOC17895717
XP_023644346.1	XM_023788578.1	LOC17896504
XP_006300441.1	XM_006300379.2	LOC17894196
XP_006301737.1	XM_006301675.1	LOC17894199
XP_006302902.1	XM_006302840.2	LOC17894078
XP_006302703.1	XM_006302641.2	LOC17895318
XP_006300335.1	XM_006300273.2	LOC17896400
XP_023643498.1	XM_023787730.1	LOC111831958
XP_006301199.1	XM_006301137.2	LOC17896428
XP_006302316.1	XM_006302254.2	LOC17896524
XP_006300514.1	XM_006300452.2	LOC17896226
XP_006302542.1	XM_006302480.2	LOC17896534
XP_023643630.1	XM_023787862.1	LOC111831974
XP_023644063.1	XM_023788295.1	LOC17895007
XP_006301719.1	XM_006301657.2	LOC17895170
XP_006301626.1	XM_006301564.2	LOC17894361
XP_006302375.1	XM_006302313.2	LOC17895201
XP_023643046.1	XM_023787278.1	LOC17896593
XP_006300660.1	XM_006300598.2	LOC17896593
XP_023643042.1	XM_023787274.1	LOC17896593
XP_023643043.1	XM_023787275.1	LOC17896593
XP_023642853.1	XM_023787085.1	LOC17894914
XP_023642854.1	XM_023787086.1	LOC17894914
XP_023642855.1	XM_023787087.1	LOC17895959
XP_023644094.1	XM_023788326.1	LOC17895891
XP_006301638.1	XM_006301576.2	LOC17894578
XP_023643258.1	XM_023787490.1	LOC17895609
XP_023643259.1	XM_023787491.1	LOC17894366
XP_006302601.1	XM_006302539.2	LOC17895641
