protein	mRNA	gene
XP_018483444.1	XM_018627942.1	LOC108854396
XP_018483445.1	XM_018627943.1	LOC108854397
XP_018483443.1	XM_018627941.1	LOC108854395
XP_018479923.1	XM_018624421.1	LOC108850982
XP_018482442.1	XM_018626940.1	LOC108853527
XP_018481020.1	XM_018625518.1	LOC108852031
XP_018484215.1	XM_018628713.1	LOC108855029
XP_018484216.1	XM_018628714.1	LOC108855029
XP_018484214.1	XM_018628712.1	LOC108855028
XP_018484160.1	XM_018628658.1	LOC108854977
XP_018480803.1	XM_018625301.1	LOC108851831
XP_018481001.1	XM_018625499.1	LOC108852015
XP_018478486.1	XM_018622984.1	LOC108849431
XP_018480842.1	XM_018625340.1	LOC108851865
XP_018482667.1	XM_018627165.1	LOC108853731
XP_018478208.1	XM_018622706.1	LOC108849186
XP_018479925.1	XM_018624423.1	LOC108850983
XP_018478226.1	XM_018622724.1	LOC108849200
XP_018479926.1	XM_018624424.1	LOC108850984
XP_018482438.1	XM_018626936.1	LOC108853522
XP_018481827.1	XM_018626325.1	LOC108852846
XP_018479927.1	XM_018624425.1	LOC108850985
XP_018481646.1	XM_018626144.1	LOC108852647
XP_018481752.1	XM_018626250.1	LOC108852765
XP_018480719.1	XM_018625217.1	LOC108851752
XP_018483037.1	XM_018627535.1	LOC108854047
XP_018483040.1	XM_018627538.1	LOC108854047
XP_018483036.1	XM_018627534.1	LOC108854047
XP_018483038.1	XM_018627536.1	LOC108854047
XP_018483039.1	XM_018627537.1	LOC108854047
XP_018477716.1	XM_018622214.1	LOC108848779
XP_018481027.1	XM_018625525.1	LOC108852036
XP_018484664.1	XM_018629162.1	LOC108855357
XP_018478598.1	XM_018623096.1	LOC108849539
XP_018482261.1	XM_018626759.1	LOC108853337
XP_018481199.1	XM_018625697.1	LOC108852193
XP_018479928.1	XM_018624426.1	LOC108850987
XP_018478813.1	XM_018623311.1	LOC108849716
XP_018478817.1	XM_018623315.1	LOC108849717
XP_018478815.1	XM_018623313.1	LOC108849717
XP_018478816.1	XM_018623314.1	LOC108849717
XP_018478814.1	XM_018623312.1	LOC108849717
XP_018482497.1	XM_018626995.1	LOC108853592
XP_018482734.1	XM_018627232.1	LOC108853791
XP_018482736.1	XM_018627234.1	LOC108853792
XP_018482735.1	XM_018627233.1	LOC108853792
XP_018482743.1	XM_018627241.1	LOC108853798
XP_018483357.1	XM_018627855.1	LOC108854330
XP_018483356.1	XM_018627854.1	LOC108854329
XP_018483359.1	XM_018627857.1	LOC108854331
XP_018481460.1	XM_018625958.1	LOC108852452
XP_018482707.1	XM_018627205.1	LOC108853770
XP_018482706.1	XM_018627204.1	LOC108853770
XP_018478067.1	XM_018622565.1	LOC108849061
XP_018479929.1	XM_018624427.1	LOC108850988
XP_018477767.1	XM_018622265.1	LOC108848819
XP_018485058.1	XM_018629556.1	LOC108855681
XP_018479930.1	XM_018624428.1	LOC108850990
XP_018481564.1	XM_018626062.1	LOC108852559
XP_018479931.1	XM_018624429.1	LOC108850991
XP_018484264.1	XM_018628762.1	LOC108855060
XP_018484265.1	XM_018628763.1	LOC108855060
XP_018484263.1	XM_018628761.1	LOC108855059
XP_018484738.1	XM_018629236.1	LOC108855420
XP_018484737.1	XM_018629235.1	LOC108855419
XP_018482872.1	XM_018627370.1	LOC108853893
XP_018481847.1	XM_018626345.1	LOC108852869
XP_018485129.1	XM_018629627.1	LOC108855740
XP_018477142.1	XM_018621640.1	LOC108848311
XP_018477143.1	XM_018621641.1	LOC108848312
XP_018480783.1	XM_018625281.1	LOC108851813
XP_018480722.1	XM_018625220.1	LOC108851756
XP_018477429.1	XM_018621927.1	LOC108848537
XP_018484208.1	XM_018628706.1	LOC108855022
XP_018484209.1	XM_018628707.1	LOC108855023
XP_018483370.1	XM_018627868.1	LOC108854338
XP_018483369.1	XM_018627867.1	LOC108854337
XP_018479933.1	XM_018624431.1	LOC108850993
XP_018485140.1	XM_018629638.1	LOC108855747
XP_018485141.1	XM_018629639.1	LOC108855748
XP_018482568.1	XM_018627066.1	LOC108853652
XP_018478578.1	XM_018623076.1	LOC108849517
XP_018482838.1	XM_018627336.1	LOC108853879
XP_018479934.1	XM_018624432.1	LOC108850994
XP_018479935.1	XM_018624433.1	LOC108850995
XP_018479936.1	XM_018624434.1	LOC108850996
XP_018479937.1	XM_018624435.1	LOC108850997
XP_018479938.1	XM_018624436.1	LOC108850998
XP_018483736.1	XM_018628234.1	LOC108854630
XP_018483737.1	XM_018628235.1	LOC108854630
XP_018483740.1	XM_018628238.1	LOC108854632
XP_018483741.1	XM_018628239.1	LOC108854632
XP_018483738.1	XM_018628236.1	LOC108854631
XP_018483739.1	XM_018628237.1	LOC108854631
XP_018484790.1	XM_018629288.1	LOC108855456
XP_018484793.1	XM_018629291.1	LOC108855457
XP_018484794.1	XM_018629292.1	LOC108855457
XP_018484792.1	XM_018629290.1	LOC108855457
XP_018484791.1	XM_018629289.1	LOC108855457
XP_018478310.1	XM_018622808.1	LOC108849261
XP_018478311.1	XM_018622809.1	LOC108849262
XP_018478526.1	XM_018623024.1	LOC108849470
XP_018478527.1	XM_018623025.1	LOC108849470
XP_018482166.1	XM_018626664.1	LOC108853220
XP_018480532.1	XM_018625030.1	LOC108851576
XP_018480509.1	XM_018625007.1	LOC108851561
XP_018484981.1	XM_018629479.1	LOC108855616
XP_018484982.1	XM_018629480.1	LOC108855617
XP_018484980.1	XM_018629478.1	LOC108855615
XP_018484976.1	XM_018629474.1	LOC108855614
XP_018484975.1	XM_018629473.1	LOC108855614
XP_018484977.1	XM_018629475.1	LOC108855614
XP_018484979.1	XM_018629477.1	LOC108855614
XP_018479940.1	XM_018624438.1	LOC108850999
XP_018482273.1	XM_018626771.1	LOC108853353
XP_018479941.1	XM_018624439.1	LOC108851000
XP_018477519.1	XM_018622017.1	LOC108848615
XP_018477518.1	XM_018622016.1	LOC108848615
XP_018477520.1	XM_018622018.1	LOC108848615
XP_018477521.1	XM_018622019.1	LOC108848615
XP_018482021.1	XM_018626519.1	LOC108853056
XP_018481706.1	XM_018626204.1	LOC108852709
XP_018484868.1	XM_018629366.1	LOC108855520
XP_018479942.1	XM_018624440.1	LOC108851001
XP_018484869.1	XM_018629367.1	LOC108855521
XP_018478442.1	XM_018622940.1	LOC108849391
XP_018478441.1	XM_018622939.1	LOC108849390
XP_018478905.1	XM_018623403.1	LOC108849798
XP_018477725.1	XM_018622223.1	LOC108848789
XP_018479944.1	XM_018624442.1	LOC108851004
XP_018479945.1	XM_018624443.1	LOC108851006
XP_018483885.1	XM_018628383.1	LOC108854744
XP_018479946.1	XM_018624444.1	LOC108851007
XP_018483886.1	XM_018628384.1	LOC108854745
XP_018484138.1	XM_018628636.1	LOC108854958
XP_018484139.1	XM_018628637.1	LOC108854959
XP_018484137.1	XM_018628635.1	LOC108854956
XP_018479947.1	XM_018624445.1	LOC108851008
XP_018483660.1	XM_018628158.1	LOC108854561
XP_018483661.1	XM_018628159.1	LOC108854561
XP_018481828.1	XM_018626326.1	LOC108852848
XP_018484319.1	XM_018628817.1	LOC108855103
XP_018484318.1	XM_018628816.1	LOC108855102
XP_018484317.1	XM_018628815.1	LOC108855100
XP_018484316.1	XM_018628814.1	LOC108855100
XP_018482037.1	XM_018626535.1	LOC108853074
XP_018485239.1	XM_018629737.1	LOC108855824
XP_018477118.1	XM_018621616.1	LOC108848293
XP_018477119.1	XM_018621617.1	LOC108848295
XP_018481995.1	XM_018626493.1	LOC108853024
XP_018480962.1	XM_018625460.1	LOC108851979
XP_018481478.1	XM_018625976.1	LOC108852471
XP_018481479.1	XM_018625977.1	LOC108852471
XP_018478986.1	XM_018623484.1	LOC108849870
XP_018478985.1	XM_018623483.1	LOC108849869
XP_018480735.1	XM_018625233.1	LOC108851768
XP_018485067.1	XM_018629565.1	LOC108855689
XP_018481291.1	XM_018625789.1	LOC108852283
XP_018483095.1	XM_018627593.1	LOC108854088
XP_018483097.1	XM_018627595.1	LOC108854090
XP_018483098.1	XM_018627596.1	LOC108854090
XP_018483096.1	XM_018627594.1	LOC108854089
XP_018477103.1	XM_018621601.1	LOC108848280
XP_018478726.1	XM_018623224.1	LOC108849639
XP_018481844.1	XM_018626342.1	LOC108852866
XP_018480727.1	XM_018625225.1	LOC108851760
XP_018480726.1	XM_018625224.1	LOC108851760
XP_018484855.1	XM_018629353.1	LOC108855508
XP_018484856.1	XM_018629354.1	LOC108855508
XP_018483678.1	XM_018628176.1	LOC108854578
XP_018483677.1	XM_018628175.1	LOC108854577
XP_018483679.1	XM_018628177.1	LOC108854579
XP_018483680.1	XM_018628178.1	LOC108854579
XP_018483683.1	XM_018628181.1	LOC108854579
XP_018485291.1	XM_018629789.1	LOC108855869
XP_018483975.1	XM_018628473.1	LOC108854807
XP_018481947.1	XM_018626445.1	LOC108852979
XP_018481948.1	XM_018626446.1	LOC108852979
XP_018477146.1	XM_018621644.1	LOC108848315
XP_018477722.1	XM_018622220.1	LOC108848785
XP_018478161.1	XM_018622659.1	LOC108849146
XP_018478338.1	XM_018622836.1	LOC108849289
XP_018478204.1	XM_018622702.1	LOC108849183
XP_018480273.1	XM_018624771.1	LOC108851354
XP_018477570.1	XM_018622068.1	LOC108848648
XP_018477569.1	XM_018622067.1	LOC108848648
XP_018478162.1	XM_018622660.1	LOC108849147
XP_018481532.1	XM_018626030.1	LOC108852527
XP_018481533.1	XM_018626031.1	LOC108852527
XP_018481627.1	XM_018626125.1	LOC108852626
XP_018479948.1	XM_018624446.1	LOC108851012
XP_018484487.1	XM_018628985.1	LOC108855221
XP_018479949.1	XM_018624447.1	LOC108851013
XP_018477595.1	XM_018622093.1	LOC108848671
XP_018479951.1	XM_018624449.1	LOC108851014
XP_018480673.1	XM_018625171.1	LOC108851711
XP_018480672.1	XM_018625170.1	LOC108851711
XP_018478665.1	XM_018623163.1	LOC108849596
XP_018478660.1	XM_018623158.1	LOC108849596
XP_018478664.1	XM_018623162.1	LOC108849596
XP_018478663.1	XM_018623161.1	LOC108849596
XP_018478661.1	XM_018623159.1	LOC108849596
XP_018478662.1	XM_018623160.1	LOC108849596
XP_018478659.1	XM_018623157.1	LOC108849595
XP_018485189.1	XM_018629687.1	LOC108855785
XP_018485190.1	XM_018629688.1	LOC108855785
XP_018485187.1	XM_018629685.1	LOC108855784
XP_018478961.1	XM_018623459.1	LOC108849846
XP_018478960.1	XM_018623458.1	LOC108849846
XP_018482572.1	XM_018627070.1	LOC108853657
XP_018481325.1	XM_018625823.1	LOC108852325
XP_018481393.1	XM_018625891.1	LOC108852393
XP_018479952.1	XM_018624450.1	LOC108851015
XP_018480230.1	XM_018624728.1	LOC108851319
XP_018482312.1	XM_018626810.1	LOC108853395
XP_018478880.1	XM_018623378.1	LOC108849776
XP_018481916.1	XM_018626414.1	LOC108852943
XP_018479953.1	XM_018624451.1	LOC108851016
XP_018482943.1	XM_018627441.1	LOC108853962
XP_018482942.1	XM_018627440.1	LOC108853961
XP_018482941.1	XM_018627439.1	LOC108853960
XP_018483977.1	XM_018628475.1	LOC108854810
XP_018483976.1	XM_018628474.1	LOC108854808
XP_018481943.1	XM_018626441.1	LOC108852973
XP_018481383.1	XM_018625881.1	LOC108852381
XP_018483022.1	XM_018627520.1	LOC108854033
XP_018484282.1	XM_018628780.1	LOC108855074
XP_018484283.1	XM_018628781.1	LOC108855075
XP_018477524.1	XM_018622022.1	LOC108848617
XP_018477525.1	XM_018622023.1	LOC108848617
XP_018477526.1	XM_018622024.1	LOC108848617
XP_018477527.1	XM_018622025.1	LOC108848617
XP_018484648.1	XM_018629146.1	LOC108855346
XP_018479954.1	XM_018624452.1	LOC108851017
XP_018478937.1	XM_018623435.1	LOC108849830
XP_018479955.1	XM_018624453.1	LOC108851018
XP_018478935.1	XM_018623433.1	LOC108849828
XP_018478936.1	XM_018623434.1	LOC108849828
XP_018484267.1	XM_018628765.1	LOC108855061
XP_018484270.1	XM_018628768.1	LOC108855063
XP_018484268.1	XM_018628766.1	LOC108855062
XP_018484269.1	XM_018628767.1	LOC108855062
XP_018480606.1	XM_018625104.1	LOC108851646
XP_018480607.1	XM_018625105.1	LOC108851646
XP_018477600.1	XM_018622098.1	LOC108848676
XP_018480628.1	XM_018625126.1	LOC108851667
XP_018480629.1	XM_018625127.1	LOC108851667
XP_018482626.1	XM_018627124.1	LOC108853703
XP_018482622.1	XM_018627120.1	LOC108853703
XP_018482624.1	XM_018627122.1	LOC108853703
XP_018482623.1	XM_018627121.1	LOC108853703
XP_018482625.1	XM_018627123.1	LOC108853703
XP_018478746.1	XM_018623244.1	LOC108849655
XP_018480737.1	XM_018625235.1	LOC108851770
XP_018480739.1	XM_018625237.1	LOC108851770
XP_018481467.1	XM_018625965.1	LOC108852461
XP_018482521.1	XM_018627019.1	LOC108853609
XP_018477784.1	XM_018622282.1	LOC108848834
XP_018477786.1	XM_018622284.1	LOC108848834
XP_018477785.1	XM_018622283.1	LOC108848834
XP_018477796.1	XM_018622294.1	LOC108848844
XP_018477798.1	XM_018622296.1	LOC108848844
XP_018477797.1	XM_018622295.1	LOC108848844
XP_018481657.1	XM_018626155.1	LOC108852660
XP_018477937.1	XM_018622435.1	LOC108848964
XP_018478013.1	XM_018622511.1	LOC108849020
XP_018479956.1	XM_018624454.1	LOC108851020
XP_018480853.1	XM_018625351.1	LOC108851873
XP_018482516.1	XM_018627014.1	LOC108853605
XP_018482517.1	XM_018627015.1	LOC108853605
XP_018479957.1	XM_018624455.1	LOC108851021
XP_018484680.1	XM_018629178.1	LOC108855370
XP_018484679.1	XM_018629177.1	LOC108855369
XP_018477281.1	XM_018621779.1	LOC108848417
XP_018478286.1	XM_018622784.1	LOC108849244
XP_018481324.1	XM_018625822.1	LOC108852324
XP_018478227.1	XM_018622725.1	LOC108849202
XP_018478547.1	XM_018623045.1	LOC108849491
XP_018481559.1	XM_018626057.1	LOC108852554
XP_018478358.1	XM_018622856.1	LOC108849307
XP_018477290.1	XM_018621788.1	LOC108848426
XP_018479959.1	XM_018624457.1	LOC108851022
XP_018479960.1	XM_018624458.1	LOC108851023
XP_018481716.1	XM_018626214.1	LOC108852722
XP_018482814.1	XM_018627312.1	LOC108853861
XP_018478988.1	XM_018623486.1	LOC108849872
XP_018479961.1	XM_018624459.1	LOC108851024
XP_018480948.1	XM_018625446.1	LOC108851966
XP_018478750.1	XM_018623248.1	LOC108849658
XP_018478573.1	XM_018623071.1	LOC108849514
XP_018477554.1	XM_018622052.1	LOC108848636
XP_018480998.1	XM_018625496.1	LOC108852013
XP_018479962.1	XM_018624460.1	LOC108851025
XP_018480535.1	XM_018625033.1	LOC108851581
XP_018480818.1	XM_018625316.1	LOC108851847
XP_018484994.1	XM_018629492.1	LOC108855627
XP_018484998.1	XM_018629496.1	LOC108855630
XP_018484997.1	XM_018629495.1	LOC108855630
XP_018484995.1	XM_018629493.1	LOC108855628
XP_018484996.1	XM_018629494.1	LOC108855629
XP_018479963.1	XM_018624461.1	LOC108851026
XP_018479964.1	XM_018624462.1	LOC108851027
XP_018481323.1	XM_018625821.1	LOC108852323
XP_018478244.1	XM_018622742.1	LOC108849214
XP_018479965.1	XM_018624463.1	LOC108851028
XP_018484506.1	XM_018629004.1	LOC108855239
XP_018484507.1	XM_018629005.1	LOC108855239
XP_018484510.1	XM_018629008.1	LOC108855240
XP_018484509.1	XM_018629007.1	LOC108855240
XP_018482000.1	XM_018626498.1	LOC108853030
XP_018478078.1	XM_018622576.1	LOC108849071
XP_018485357.1	XM_018629855.1	LOC108855925
XP_018484428.1	XM_018628926.1	LOC108855176
XP_018484427.1	XM_018628925.1	LOC108855176
XP_018484429.1	XM_018628927.1	LOC108855177
XP_018485363.1	XM_018629861.1	LOC108855931
XP_018484457.1	XM_018628955.1	LOC108855197
XP_018484456.1	XM_018628954.1	LOC108855197
XP_018484458.1	XM_018628956.1	LOC108855199
XP_018477186.1	XM_018621684.1	LOC108848347
XP_018477187.1	XM_018621685.1	LOC108848347
XP_018477185.1	XM_018621683.1	LOC108848346
XP_018477184.1	XM_018621682.1	LOC108848346
XP_018481938.1	XM_018626436.1	LOC108852968
XP_018477261.1	XM_018621759.1	LOC108848402
XP_018477260.1	XM_018621758.1	LOC108848401
XP_018478774.1	XM_018623272.1	LOC108849683
XP_018477919.1	XM_018622417.1	LOC108848947
XP_018484383.1	XM_018628881.1	LOC108855147
XP_018484005.1	XM_018628503.1	LOC108854834
XP_018484004.1	XM_018628502.1	LOC108854833
XP_018482198.1	XM_018626696.1	LOC108853260
XP_018484919.1	XM_018629417.1	LOC108855567
XP_018484918.1	XM_018629416.1	LOC108855567
XP_018484917.1	XM_018629415.1	LOC108855567
XP_018484916.1	XM_018629414.1	LOC108855566
XP_018477605.1	XM_018622103.1	LOC108848682
XP_018477606.1	XM_018622104.1	LOC108848682
XP_018478395.1	XM_018622893.1	LOC108849346
XP_018483467.1	XM_018627965.1	LOC108854416
XP_018483468.1	XM_018627966.1	LOC108854416
XP_018483469.1	XM_018627967.1	LOC108854417
XP_018483470.1	XM_018627968.1	LOC108854417
XP_018483472.1	XM_018627970.1	LOC108854417
XP_018483471.1	XM_018627969.1	LOC108854417
XP_018481327.1	XM_018625825.1	LOC108852328
XP_018478749.1	XM_018623247.1	LOC108849657
XP_018479967.1	XM_018624465.1	LOC108851030
XP_018483567.1	XM_018628065.1	LOC108854491
XP_018483568.1	XM_018628066.1	LOC108854492
XP_018483566.1	XM_018628064.1	LOC108854490
XP_018477403.1	XM_018621901.1	LOC108848512
XP_018477402.1	XM_018621900.1	LOC108848511
XP_018483310.1	XM_018627808.1	LOC108854286
XP_018483311.1	XM_018627809.1	LOC108854286
XP_018481463.1	XM_018625961.1	LOC108852455
XP_018482010.1	XM_018626508.1	LOC108853042
XP_018482009.1	XM_018626507.1	LOC108853042
XP_018477440.1	XM_018621938.1	LOC108848546
XP_018477427.1	XM_018621925.1	LOC108848535
XP_018477426.1	XM_018621924.1	LOC108848534
XP_018477939.1	XM_018622437.1	LOC108848966
XP_018481918.1	XM_018626416.1	LOC108852946
XP_018480888.1	XM_018625386.1	LOC108851912
XP_018481310.1	XM_018625808.1	LOC108852306
XP_018481108.1	XM_018625606.1	LOC108852110
XP_018481696.1	XM_018626194.1	LOC108852697
XP_018482661.1	XM_018627159.1	LOC108853726
XP_018482373.1	XM_018626871.1	LOC108853457
XP_018477043.1	XM_018621541.1	LOC108848232
XP_018479968.1	XM_018624466.1	LOC108851032
XP_018479969.1	XM_018624467.1	LOC108851033
XP_018479970.1	XM_018624468.1	LOC108851034
XP_018479971.1	XM_018624469.1	LOC108851035
XP_018477884.1	XM_018622382.1	LOC108848918
XP_018477204.1	XM_018621702.1	LOC108848361
XP_018477125.1	XM_018621623.1	LOC108848300
XP_018484873.1	XM_018629371.1	LOC108855524
XP_018481500.1	XM_018625998.1	LOC108852494
XP_018479973.1	XM_018624471.1	LOC108851037
XP_018478899.1	XM_018623397.1	LOC108849795
XP_018478900.1	XM_018623398.1	LOC108849795
XP_018477900.1	XM_018622398.1	LOC108848931
XP_018480884.1	XM_018625382.1	LOC108851906
XP_018478138.1	XM_018622636.1	LOC108849127
XP_018478137.1	XM_018622635.1	LOC108849127
XP_018478596.1	XM_018623094.1	LOC108849537
XP_018478597.1	XM_018623095.1	LOC108849538
XP_018483812.1	XM_018628310.1	LOC108854688
XP_018481156.1	XM_018625654.1	LOC108852149
XP_018484865.1	XM_018629363.1	LOC108855516
XP_018480883.1	XM_018625381.1	LOC108851905
XP_018478152.1	XM_018622650.1	LOC108849140
XP_018478151.1	XM_018622649.1	LOC108849140
XP_018478579.1	XM_018623077.1	LOC108849518
XP_018478580.1	XM_018623078.1	LOC108849519
XP_018483814.1	XM_018628312.1	LOC108854692
XP_018481118.1	XM_018625616.1	LOC108852120
XP_018484864.1	XM_018629362.1	LOC108855515
XP_018479975.1	XM_018624473.1	LOC108851038
XP_018477491.1	XM_018621989.1	LOC108848593
XP_018478484.1	XM_018622982.1	LOC108849427
XP_018478483.1	XM_018622981.1	LOC108849427
XP_018478485.1	XM_018622983.1	LOC108849427
XP_018479976.1	XM_018624474.1	LOC108851039
XP_018478891.1	XM_018623389.1	LOC108849786
XP_018484075.1	XM_018628573.1	LOC108854894
XP_018484076.1	XM_018628574.1	LOC108854894
XP_018484077.1	XM_018628575.1	LOC108854895
XP_018484079.1	XM_018628577.1	LOC108854896
XP_018479977.1	XM_018624475.1	LOC108851040
XP_018484080.1	XM_018628578.1	LOC108854897
XP_018482139.1	XM_018626637.1	LOC108853190
XP_018481545.1	XM_018626043.1	LOC108852538
XP_018479978.1	XM_018624476.1	LOC108851041
XP_018482253.1	XM_018626751.1	LOC108853326
XP_018482336.1	XM_018626834.1	LOC108853423
XP_018482784.1	XM_018627282.1	LOC108853837
XP_018482777.1	XM_018627275.1	LOC108853831
XP_018482774.1	XM_018627272.1	LOC108853827
XP_018482781.1	XM_018627279.1	LOC108853834
XP_018482776.1	XM_018627274.1	LOC108853830
XP_018482775.1	XM_018627273.1	LOC108853828
XP_018482780.1	XM_018627278.1	LOC108853833
XP_018482787.1	XM_018627285.1	LOC108853839
XP_018482782.1	XM_018627280.1	LOC108853835
XP_018482783.1	XM_018627281.1	LOC108853836
XP_018482785.1	XM_018627283.1	LOC108853838
XP_018482778.1	XM_018627276.1	LOC108853832
XP_018485029.1	XM_018629527.1	LOC108855658
XP_018483637.1	XM_018628135.1	LOC108854542
XP_018483636.1	XM_018628134.1	LOC108854541
XP_018482352.1	XM_018626850.1	LOC108853439
XP_018478624.1	XM_018623122.1	LOC108849564
XP_018481229.1	XM_018625727.1	LOC108852223
XP_018480711.1	XM_018625209.1	LOC108851744
XP_018483473.1	XM_018627971.1	LOC108854419
XP_018479979.1	XM_018624477.1	LOC108851044
XP_018477345.1	XM_018621843.1	LOC108848471
XP_018484481.1	XM_018628979.1	LOC108855215
XP_018479980.1	XM_018624478.1	LOC108851047
XP_018484203.1	XM_018628701.1	LOC108855015
XP_018484204.1	XM_018628702.1	LOC108855016
XP_018479981.1	XM_018624479.1	LOC108851048
XP_018482257.1	XM_018626755.1	LOC108853330
XP_018482256.1	XM_018626754.1	LOC108853330
XP_018480404.1	XM_018624902.1	LOC108851465
XP_018478863.1	XM_018623361.1	LOC108849759
XP_018480732.1	XM_018625230.1	LOC108851764
XP_018483388.1	XM_018627886.1	LOC108854346
XP_018483389.1	XM_018627887.1	LOC108854347
XP_018483393.1	XM_018627891.1	LOC108854352
XP_018483386.1	XM_018627884.1	LOC108854344
XP_018483385.1	XM_018627883.1	LOC108854344
XP_018483383.1	XM_018627881.1	LOC108854344
XP_018483382.1	XM_018627880.1	LOC108854344
XP_018483380.1	XM_018627878.1	LOC108854344
XP_018483381.1	XM_018627879.1	LOC108854344
XP_018483391.1	XM_018627889.1	LOC108854349
XP_018483390.1	XM_018627888.1	LOC108854348
XP_018483387.1	XM_018627885.1	LOC108854345
XP_018483392.1	XM_018627890.1	LOC108854351
XP_018482589.1	XM_018627087.1	LOC108853671
XP_018477138.1	XM_018621636.1	LOC108848308
XP_018477140.1	XM_018621638.1	LOC108848308
XP_018477139.1	XM_018621637.1	LOC108848308
XP_018477137.1	XM_018621635.1	LOC108848308
XP_018479983.1	XM_018624481.1	LOC108851049
XP_018482121.1	XM_018626619.1	LOC108853168
XP_018479984.1	XM_018624482.1	LOC108851050
XP_018478077.1	XM_018622575.1	LOC108849070
XP_018482255.1	XM_018626753.1	LOC108853328
XP_018482254.1	XM_018626752.1	LOC108853327
XP_018478339.1	XM_018622837.1	LOC108849290
XP_018478340.1	XM_018622838.1	LOC108849290
XP_018480937.1	XM_018625435.1	LOC108851955
XP_018479985.1	XM_018624483.1	LOC108851051
XP_018481287.1	XM_018625785.1	LOC108852280
XP_018485151.1	XM_018629649.1	LOC108855756
XP_018477906.1	XM_018622404.1	LOC108848935
XP_018480899.1	XM_018625397.1	LOC108851920
XP_018478449.1	XM_018622947.1	LOC108849397
XP_018478576.1	XM_018623074.1	LOC108849516
XP_018478575.1	XM_018623073.1	LOC108849516
XP_018478577.1	XM_018623075.1	LOC108849516
XP_018479986.1	XM_018624484.1	LOC108851053
XP_018481879.1	XM_018626377.1	LOC108852900
XP_018485181.1	XM_018629679.1	LOC108855780
