protein	mRNA	gene
XP_013740424.2	XM_013884970.3	LOC106443402
XP_013733956.1	XM_013878502.3	LOC106437595
XP_013733955.1	XM_013878501.3	LOC106437594
XP_013733953.1	XM_013878499.3	LOC106437593
XP_048630432.1	XM_048774475.1	LOC106443401
XP_048630433.1	XM_048774476.1	LOC125603573
XP_048630436.1	XM_048774479.1	LOC125603597
XP_013740419.1	XM_013884965.3	LOC106443398
XP_048630434.1	XM_048774477.1	LOC125603589
XP_013740420.1	XM_013884966.3	LOC106443399
XP_048630463.1	XM_048774506.1	LOC125603618
XP_048630470.1	XM_048774513.1	LOC106441708
XP_013738942.1	XM_013883488.3	LOC106441707
XP_048630481.1	XM_048774524.1	LOC106387870
XP_013733952.1	XM_013878498.3	LOC106437591
XP_022571603.1	XM_022715882.2	LOC106437590
XP_048630490.1	XM_048774533.1	LOC106437588
XP_022571606.2	XM_022715885.2	LOC106437589
XP_022571605.2	XM_022715884.2	LOC106437589
XP_013733948.2	XM_013878494.3	LOC106437589
XP_013733945.2	XM_013878491.3	LOC106437587
XP_013733943.1	XM_013878489.3	LOC106437584
XP_013733944.1	XM_013878490.3	LOC106437586
XP_013733940.1	XM_013878486.3	LOC106437581
XP_013733939.1	XM_013878485.3	LOC106437579
XP_048630515.1	XM_048774558.1	LOC106437576
XP_048630512.1	XM_048774555.1	LOC106437576
XP_022571609.1	XM_022715888.2	LOC106437578
XP_022571610.1	XM_022715889.2	LOC106437578
XP_013733937.1	XM_013878483.3	LOC106437577
XP_048621134.1	XM_048765177.1	LOC125591275
XP_048621141.1	XM_048765184.1	LOC125591276
XP_013733934.1	XM_013878480.3	LOC106437574
XP_013733935.3	XM_013878481.3	LOC106437575
XP_013740417.1	XM_013884963.3	LOC106443397
XP_013733932.1	XM_013878478.2	LOC106437571
XP_048630532.1	XM_048774575.1	LOC106437570
XP_048630534.1	XM_048774577.1	LOC106443395
XP_013740412.1	XM_013884958.3	LOC106443394
XP_013733931.1	XM_013878477.3	LOC106437569
XP_048630540.1	XM_048774583.1	LOC106437568
XP_013733929.2	XM_013878475.3	LOC106437567
XP_013733930.2	XM_013878476.3	LOC106437567
XP_013740411.1	XM_013884957.3	LOC106443393
XP_013740410.1	XM_013884956.3	LOC106443392
XP_013741738.2	XM_013886284.2	LOC106444866
XP_013733928.2	XM_013878474.3	LOC106437566
XP_013740408.1	XM_013884954.3	LOC106443391
XP_013740407.2	XM_013884953.3	LOC106443390
XP_013738941.2	XM_013883487.3	LOC106441706
XP_048630586.1	XM_048774629.1	LOC111198187
XP_022571616.1	XM_022715895.2	LOC111198187
XP_022571613.1	XM_022715892.2	LOC111198187
XP_013734167.1	XM_013878713.3	LOC111198187
XP_022571615.1	XM_022715894.2	LOC111198187
XP_013734166.1	XM_013878712.3	LOC111198187
XP_013683225.1	XM_013827771.3	LOC106387844
XP_013734164.1	XM_013878710.3	LOC106437754
XP_022571617.1	XM_022715896.2	LOC111214032
XP_013740464.2	XM_013885010.3	LOC106443450
XP_048630617.1	XM_048774660.1	LOC125603986
XP_048630618.1	XM_048774661.1	LOC125603986
XP_013734161.2	XM_013878707.3	LOC106437752
XP_013734160.1	XM_013878706.3	LOC106437751
XP_048630637.1	XM_048774680.1	LOC106443448
XP_013734159.1	XM_013878705.3	LOC106437749
XP_022571630.1	XM_022715909.2	LOC106437749
XP_013734158.1	XM_013878704.2	LOC106437748
XP_013734157.1	XM_013878703.3	LOC106437745
XP_013734156.2	XM_013878702.3	LOC106437744
XP_013734155.1	XM_013878701.3	LOC106437743
XP_048630658.1	XM_048774701.1	LOC106437740
XP_022571634.1	XM_022715913.2	LOC106437740
XP_013734148.1	XM_013878694.3	LOC106437740
XP_013734149.1	XM_013878695.3	LOC106437740
XP_013734147.1	XM_013878693.3	LOC106437740
XP_022571635.1	XM_022715914.2	LOC106437740
XP_013734146.1	XM_013878692.3	LOC106437740
XP_013740462.1	XM_013885008.3	LOC106443446
XP_013734145.2	XM_013878691.3	LOC106437739
XP_022571636.2	XM_022715915.2	LOC106437739
XP_013734144.1	XM_013878690.3	LOC106437738
XP_013734143.1	XM_013878689.3	LOC106437737
XP_013740461.1	XM_013885007.3	LOC106443445
XP_013740460.3	XM_013885006.3	LOC106443442
XP_013734128.1	XM_013878674.3	LOC106437728
XP_048630694.1	XM_048774737.1	LOC125604314
XP_048630692.1	XM_048774735.1	LOC125604314
XP_013734132.1	XM_013878678.3	LOC106437732
XP_048630701.1	XM_048774744.1	LOC106437730
XP_048630708.1	XM_048774751.1	LOC125575465
XP_048630706.1	XM_048774749.1	LOC106437734
XP_048630707.1	XM_048774750.1	LOC106437734
XP_048630709.1	XM_048774752.1	LOC125604346
XP_013734123.1	XM_013878669.3	LOC106437724
XP_013734122.1	XM_013878668.3	LOC106437724
XP_013734121.1	XM_013878667.3	LOC106437722
XP_013734126.1	XM_013878672.3	LOC106437726
XP_013734124.1	XM_013878670.3	LOC106437725
XP_048630679.1	XM_048774722.1	LOC125604260
XP_048621155.1	XM_048765198.1	LOC125591281
XP_013734127.2	XM_013878673.3	LOC106437727
XP_048630674.1	XM_048774717.1	LOC106437721
XP_048630675.1	XM_048774718.1	LOC106437721
NP_001302809.1	NM_001315880.1	LOC106437720
XP_048630721.1	XM_048774764.1	LOC106441775
XP_013734119.1	XM_013878665.3	LOC106437719
XP_022571643.1	XM_022715922.2	LOC106441774
XP_013734117.2	XM_013878663.3	LOC106437718
XP_013734113.1	XM_013878659.3	LOC106437716
NP_001302800.1	NM_001315871.1	LOC106437717
XP_048630747.1	XM_048774790.1	LOC106437715
XP_013734112.1	XM_013878658.3	LOC106437715
XP_013734110.1	XM_013878656.3	LOC106437713
XP_013734111.1	XM_013878657.3	LOC106437713
XP_013734109.1	XM_013878655.3	LOC106437712
XP_013734108.1	XM_013878654.3	LOC106437711
XP_013734106.3	XM_013878652.3	LOC106437710
XP_013734107.2	XM_013878653.3	LOC106437710
XP_013734104.1	XM_013878650.3	LOC106437709
XP_048630774.1	XM_048774817.1	LOC106437709
XP_013734100.1	XM_013878646.3	LOC106437707
XP_013734099.1	XM_013878645.3	LOC106437706
XP_013734098.1	XM_013878644.3	LOC106437703
XP_013734097.1	XM_013878643.3	LOC106437702
XP_013734096.1	XM_013878642.3	LOC106437701
XP_048630797.1	XM_048774840.1	LOC106437701
XP_022573259.1	XM_022717538.2	LOC106441773
XP_013734095.1	XM_013878641.3	LOC106437700
XP_013734093.1	XM_013878639.3	LOC106437698
XP_013740458.1	XM_013885004.3	LOC106443441
XP_013734091.1	XM_013878637.3	LOC106437697
XP_013740457.1	XM_013885003.3	LOC106443440
XP_013734090.1	XM_013878636.3	LOC106437696
XP_048630820.1	XM_048774863.1	LOC106437696
XP_048630819.1	XM_048774862.1	LOC106437696
XP_013738993.1	XM_013883539.3	LOC106441772
XP_013738992.1	XM_013883538.3	LOC106441771
XP_013734086.2	XM_013878632.3	LOC106437693
XP_013734084.2	XM_013878630.3	LOC106437693
XP_013734089.2	XM_013878635.3	LOC106437695
XP_013734083.1	XM_013878629.3	LOC106437692
XP_013734081.1	XM_013878627.3	LOC106437692
XP_013740456.1	XM_013885002.3	LOC106443438
XP_048630850.1	XM_048774893.1	LOC125604629
XP_048630853.1	XM_048774896.1	LOC125575092
XP_013734176.1	XM_013878722.3	LOC125575092
XP_013740476.1	XM_013885022.3	LOC106443461
XP_013739002.1	XM_013883548.3	LOC106441781
XP_013739004.2	XM_013883550.3	LOC106441783
XP_048630878.1	XM_048774921.1	LOC111198548
XP_048630871.1	XM_048774914.1	LOC111198548
XP_048630869.1	XM_048774912.1	LOC111198548
XP_013734179.1	XM_013878725.3	LOC106437764
XP_013734183.1	XM_013878729.3	LOC106437764
XP_013734180.1	XM_013878726.3	LOC106437764
XP_013734184.1	XM_013878730.3	LOC106437765
XP_013734185.1	XM_013878731.3	LOC106437765
XP_013740479.1	XM_013885025.3	LOC106443462
XP_013734186.1	XM_013878732.3	LOC106437767
XP_013734187.1	XM_013878733.3	LOC106437768
XP_013734189.1	XM_013878735.3	LOC106437769
XP_013734191.1	XM_013878737.3	LOC106437769
XP_013734190.1	XM_013878736.3	LOC106437769
XP_013734192.1	XM_013878738.3	LOC106437769
XP_013734193.1	XM_013878739.3	LOC106437770
XP_013734194.1	XM_013878740.3	LOC106437771
XP_048630938.1	XM_048774981.1	LOC111214747
XP_048630948.1	XM_048774991.1	LOC111214746
XP_013740480.1	XM_013885026.3	LOC106443464
XP_048630962.1	XM_048775005.1	LOC106437772
XP_013739005.2	XM_013883551.3	LOC106441784
XP_013734199.1	XM_013878745.3	LOC106437774
XP_013740481.3	XM_013885027.3	LOC106443465
XP_013734200.1	XM_013878746.3	LOC106437775
XP_013740482.1	XM_013885028.2	LOC106443466
XP_013739006.1	XM_013883552.1	LOC106441787
XP_013739007.1	XM_013883553.1	LOC106441788
XP_022573261.1	XM_022717540.2	LOC111214575
XP_022573262.1	XM_022717541.2	LOC111214576
XP_013734201.1	XM_013878747.3	LOC106437776
XP_048631010.1	XM_048775053.1	LOC106437778
XP_013734205.1	XM_013878751.3	LOC106437778
XP_013734206.1	XM_013878752.3	LOC106437778
XP_022571648.1	XM_022715927.2	LOC106437778
XP_022571649.1	XM_022715928.2	LOC106437778
XP_048631009.1	XM_048775052.1	LOC106437778
XP_013734207.1	XM_013878753.3	LOC106437778
XP_013734203.1	XM_013878749.3	LOC106437777
XP_013734204.1	XM_013878750.3	LOC106437777
XP_048631016.1	XM_048775059.1	LOC106437779
XP_048631017.1	XM_048775060.1	LOC106437780
XP_013739009.2	XM_013883555.2	LOC106441789
XP_048631020.1	XM_048775063.1	LOC106437781
XP_048631025.1	XM_048775068.1	LOC106437781
XP_013734211.1	XM_013878757.3	LOC106437783
XP_013644750.2	XM_013789296.3	LOC106349345
XP_013734214.1	XM_013878760.3	LOC106437784
XP_013734215.1	XM_013878761.3	LOC106437785
XP_013734216.1	XM_013878762.3	LOC106437787
XP_013734217.1	XM_013878763.3	LOC106437788
XP_013740484.1	XM_013885030.3	LOC106443469
XP_013741729.3	XM_013886275.3	LOC106444852
XP_013740485.1	XM_013885031.3	LOC106443471
NP_001302985.1	NM_001316056.1	LOC106437789
XP_013738574.1	XM_013883120.3	LOC106441286
XP_048631066.1	XM_048775109.1	LOC106437793
XP_048621165.1	XM_048765208.1	LOC125591284
XP_013734220.2	XM_013878766.3	LOC106437791
XP_013734221.2	XM_013878767.3	LOC106437792
XP_013734224.1	XM_013878770.3	LOC106437795
XP_048631084.1	XM_048775127.1	LOC106437796
XP_013734226.1	XM_013878772.3	LOC106437796
XP_048631106.1	XM_048775149.1	LOC106437797
XP_013734228.1	XM_013878774.3	LOC106437797
XP_013734229.1	XM_013878775.3	LOC106437797
XP_013734227.1	XM_013878773.3	LOC106437797
XP_048631089.1	XM_048775132.1	LOC106437798
XP_013740486.1	XM_013885032.3	LOC106443472
XP_013740487.1	XM_013885033.3	LOC106443473
XP_013734232.2	XM_013878778.3	LOC106437799
XP_013734233.1	XM_013878779.3	LOC106437799
XP_048631118.1	XM_048775161.1	LOC106447173
XP_048621170.1	XM_048765213.1	LOC125591285
XP_048621172.1	XM_048765215.1	LOC106448824
XP_048631122.1	XM_048775165.1	LOC125605245
XP_013744505.1	XM_013889051.3	LOC106447178
XP_013744490.1	XM_013889036.3	LOC106447164
XP_013744504.1	XM_013889050.3	LOC106447177
XP_013744493.1	XM_013889039.3	LOC106447167
XP_013744494.1	XM_013889040.3	LOC106447167
XP_013744491.1	XM_013889037.3	LOC106447165
XP_013744498.1	XM_013889044.2	LOC106447183
XP_048631156.1	XM_048775199.1	BNAA03G15560D
XP_022574002.2	XM_022718281.2	LOC111215087
XP_013686858.2	XM_013831404.3	LOC106390865
XP_013734250.1	XM_013878796.3	LOC106437809
XP_013734248.2	XM_013878794.3	LOC106437808
XP_013734249.1	XM_013878795.3	LOC106437808
XP_022571651.1	XM_022715930.2	LOC106437805
XP_048631157.1	XM_048775200.1	LOC106437807
XP_013740493.1	XM_013885039.3	LOC106443479
XP_048631164.1	XM_048775207.1	LOC125605487
XP_048631166.1	XM_048775209.1	LOC125605487
XP_048631159.1	XM_048775202.1	LOC125605487
XP_048631163.1	XM_048775206.1	LOC125605487
XP_013740494.2	XM_013885040.3	LOC106443480
XP_013740496.2	XM_013885042.3	LOC106443481
XP_013740497.1	XM_013885043.3	LOC106443482
XP_048631188.1	XM_048775231.1	LOC106437812
XP_013734254.1	XM_013878800.3	LOC106437813
XP_048621186.1	XM_048765229.1	LOC106443483
XP_048631198.1	XM_048775241.1	LOC106406762
XP_013734255.1	XM_013878801.3	LOC106437814
XP_048631217.1	XM_048775260.1	LOC106437815
XP_013734256.1	XM_013878802.3	LOC106437815
XP_022571652.1	XM_022715931.2	LOC106437815
XP_013734257.1	XM_013878803.3	LOC106437817
XP_048631215.1	XM_048775258.1	LOC106437817
XP_013740500.1	XM_013885046.3	BNAA03G15790D
XP_013734258.2	XM_013878804.3	LOC106437818
XP_013734259.1	XM_013878805.3	LOC106437819
XP_048631226.1	XM_048775269.1	LOC106437819
XP_013734263.1	XM_013878809.3	LOC106437820
XP_022573263.2	XM_022717542.2	LOC111214577
XP_022550513.2	XM_022694792.2	LOC111202248
XP_048621207.1	XM_048765250.1	LOC106441803
XP_048631228.1	XM_048775271.1	LOC106437821
XP_013734265.1	XM_013878811.3	LOC106437822
XP_048631229.1	XM_048775272.1	LOC106437823
XP_013739022.2	XM_013883568.3	LOC106441804
XP_013734266.1	XM_013878812.3	LOC106437824
XP_013734268.1	XM_013878814.3	LOC106437825
XP_022573265.1	XM_022717544.2	LOC111214579
XP_013734269.1	XM_013878815.3	LOC106437826
XP_013734270.1	XM_013878816.3	LOC106437826
XP_013734271.2	XM_013878817.3	LOC106437827
XP_013734272.1	XM_013878818.3	LOC106437829
XP_013734274.1	XM_013878820.3	LOC106437831
XP_013734273.1	XM_013878819.3	LOC106437830
XP_013734276.1	XM_013878822.3	LOC106437832
XP_013734277.1	XM_013878823.3	LOC106437833
XP_013734278.1	XM_013878824.3	LOC106437836
XP_013674311.1	XM_013818857.3	LOC106378779
XP_048631261.1	XM_048775304.1	LOC106443489
XP_013734279.1	XM_013878825.3	LOC106437840
XP_013701651.1	XM_013846197.3	LOC106405677
XP_013734280.3	XM_013878826.3	LOC106437841
XP_048621219.1	XM_048765262.1	LOC125591296
XP_013734281.2	XM_013878827.3	LOC106437842
XP_013734284.1	XM_013878830.3	LOC106437844
XP_013734288.2	XM_013878834.3	LOC106437848
XP_022571654.1	XM_022715933.2	LOC106437846
XP_013734286.1	XM_013878832.3	LOC106437846
XP_022571655.1	XM_022715934.2	LOC106437846
XP_048631282.1	XM_048775325.1	LOC106437846
XP_013734287.1	XM_013878833.3	LOC106437847
XP_048631284.1	XM_048775327.1	LOC106443491
XP_013740503.1	XM_013885049.3	LOC106443491
XP_013734289.1	XM_013878835.3	LOC106437849
XP_013740507.1	XM_013885053.3	LOC106443492
XP_013734291.1	XM_013878837.3	LOC106437850
XP_022571656.1	XM_022715935.2	LOC106437852
XP_013734292.1	XM_013878838.3	LOC106437852
XP_013734294.1	XM_013878840.3	LOC106437852
XP_048631286.1	XM_048775329.1	LOC106437852
XP_013734293.1	XM_013878839.3	LOC106437852
XP_048631287.1	XM_048775330.1	LOC106443494
XP_013740508.3	XM_013885054.3	LOC106443494
XP_013740509.1	XM_013885055.3	LOC106443495
XP_048631301.1	XM_048775344.1	LOC111203597
XP_048631292.1	XM_048775335.1	LOC106441811
XP_048631288.1	XM_048775331.1	LOC106437854
XP_048631289.1	XM_048775332.1	LOC106437854
XP_048631290.1	XM_048775333.1	LOC106437854
XP_048631305.1	XM_048775348.1	LOC106437853
XP_048631309.1	XM_048775352.1	LOC106437853
XP_013740510.2	XM_013885056.3	LOC106443496
XP_013734304.1	XM_013878850.3	LOC106437856
XP_022571660.1	XM_022715939.2	LOC106437856
XP_013734306.1	XM_013878852.3	LOC106437857
XP_013734308.1	XM_013878854.3	LOC106437858
XP_013734309.1	XM_013878855.3	LOC106437858
XP_013734310.1	XM_013878856.3	LOC106437859
XP_013740513.1	XM_013885059.3	LOC106443497
XP_013740514.1	XM_013885060.2	LOC106443498
XP_013740515.1	XM_013885061.3	LOC106443499
XP_048631392.1	XM_048775435.1	LOC106437860
XP_013734321.1	XM_013878867.3	LOC106437866
XP_013734314.2	XM_013878860.3	LOC106437862
XP_013734313.2	XM_013878859.3	LOC106437861
XP_013734318.1	XM_013878864.3	LOC106437864
XP_013734319.1	XM_013878865.3	LOC106437864
XP_013734322.1	XM_013878868.3	BNAA03G16350D
XP_013734323.1	XM_013878869.3	LOC106437868
XP_013734325.2	XM_013878871.3	LOC106437870
XP_013740516.2	XM_013885062.3	LOC106443500
XP_048631450.1	XM_048775493.1	LOC125606424
XP_013740518.2	XM_013885064.2	LOC106443503
XP_013695721.2	XM_013840267.3	LOC106399814
XP_048631477.1	XM_048775520.1	LOC106443506
XP_048631474.1	XM_048775517.1	LOC125606449
XP_022554765.2	XM_022699044.2	LOC111204418
XP_013744713.2	XM_013889259.3	LOC106447354
XP_048631478.1	XM_048775521.1	LOC111198090
XP_013734331.2	XM_013878877.3	LOC106437874
XP_048631479.1	XM_048775522.1	LOC106437876
XP_013740521.2	XM_013885067.3	LOC106443507
XP_048631483.1	XM_048775526.1	LOC125606577
XP_048632916.1	XM_048776959.1	LOC125607136
XP_013687373.1	XM_013831919.3	LOC106391301
XP_013687374.1	XM_013831920.3	LOC106391302
NP_001302482.1	NM_001315553.1	LOC106385410
XP_048631494.1	XM_048775537.1	LOC125606602
XP_013734372.2	XM_013878918.3	LOC106437905
XP_013734371.2	XM_013878917.3	LOC106437904
XP_013740543.2	XM_013885089.3	LOC106443527
XP_048631528.1	XM_048775571.1	LOC106443526
XP_048631526.1	XM_048775569.1	LOC106443526
XP_013734370.2	XM_013878916.3	LOC106437903
XP_048631550.1	XM_048775593.1	LOC106437902
XP_013740541.2	XM_013885087.3	LOC106443525
XP_013734367.2	XM_013878913.3	LOC106437901
XP_013740540.2	XM_013885086.3	LOC106443524
XP_013683573.2	XM_013828119.3	LOC106388121
XP_013734365.2	XM_013878911.3	LOC111198026
XP_013734362.2	XM_013878908.3	LOC106437898
XP_013734363.2	XM_013878909.3	LOC106437898
XP_013734361.2	XM_013878907.3	LOC106352319
XP_048631601.1	XM_048775644.1	LOC106352318
XP_013734360.2	XM_013878906.3	LOC106437896
XP_013734358.1	XM_013878904.3	LOC106437895
XP_013739043.2	XM_013883589.3	LOC106441829
XP_013734356.2	XM_013878902.3	LOC106437894
XP_013734355.2	XM_013878901.3	LOC106437893
XP_048631627.1	XM_048775670.1	LOC106441827
XP_013659280.2	XM_013803826.2	LOC106364204
XP_013734354.2	XM_013878900.3	LOC106437892
XP_013734353.2	XM_013878899.3	LOC106437891
XP_048631640.1	XM_048775683.1	LOC125606829
XP_048631641.1	XM_048775684.1	LOC106437889
XP_013740533.1	XM_013885079.3	LOC106443519
XP_013734348.2	XM_013878894.3	LOC106437888
XP_013740531.2	XM_013885077.3	LOC106443518
XP_048631642.1	XM_048775685.1	LOC106443518
XP_013740530.2	XM_013885076.3	LOC106443517
XP_048631644.1	XM_048775687.1	LOC106442821
XP_013738284.2	XM_013882830.3	LOC106441056
XP_048631643.1	XM_048775686.1	LOC106441055
XP_048631645.1	XM_048775688.1	LOC106444735
XP_048631648.1	XM_048775691.1	LOC106441057
XP_048631646.1	XM_048775689.1	LOC106441057
XP_048631647.1	XM_048775690.1	LOC106441057
XP_013738285.1	XM_013882831.3	LOC106441058
XP_013738287.2	XM_013882833.3	LOC106441060
XP_013738286.2	XM_013882832.3	LOC106441060
XP_013738288.2	XM_013882834.3	LOC106441061
XP_022571665.2	XM_022715944.2	LOC106392662
XP_048631649.1	XM_048775692.1	LOC106441063
XP_048631650.1	XM_048775693.1	LOC106441063
NP_001302919.1	NM_001315990.1	LOC106392705
XP_048631651.1	XM_048775694.1	LOC106392712
XP_013688978.1	XM_013833524.3	LOC106392722
XP_013716319.1	XM_013860865.3	LOC106420027
XP_013716341.1	XM_013860887.3	BNAA03G17060D
XP_022571668.1	XM_022715947.2	LOC106420066
XP_013705811.1	XM_013850357.1	LOC106409797
XP_048632917.1	XM_048776960.1	LOC125607137
XP_013688985.1	XM_013833531.3	LOC106392732
XP_013688992.2	XM_013833538.3	LOC106392741
XP_048631652.1	XM_048775695.1	LOC106392747
XP_013689001.1	XM_013833547.2	LOC106392756
XP_013716400.2	XM_013860946.3	LOC106420087
XP_022571669.2	XM_022715948.2	LOC106420087
XP_013716377.2	XM_013860923.3	LOC106420087
XP_013716406.2	XM_013860952.3	LOC106420087
XP_013716393.2	XM_013860939.3	LOC106420087
XP_048631653.1	XM_048775696.1	LOC106420087
XP_013689010.2	XM_013833556.3	LOC106392764
XP_013716418.1	XM_013860964.3	LOC106420122
XP_022573269.1	XM_022717548.2	LOC106420122
XP_013689014.1	XM_013833560.3	LOC106392773
XP_013689019.1	XM_013833565.3	LOC106392773
XP_013716429.2	XM_013860975.3	LOC106420132
XP_013689026.2	XM_013833572.3	LOC106392787
XP_013689038.2	XM_013833584.3	LOC106392796
XP_013689033.2	XM_013833579.3	LOC106392796
XP_048631654.1	XM_048775697.1	LOC106392796
XP_013716440.1	XM_013860986.3	LOC106420141
XP_022573270.1	XM_022717549.2	LOC106420152
XP_013716470.2	XM_013861016.3	LOC106420169
XP_013689046.2	XM_013833592.3	LOC106392811
XP_013689054.2	XM_013833600.3	LOC106392811
XP_013689069.2	XM_013833615.3	LOC106392836
XP_013689084.2	XM_013833630.3	LOC106392843
XP_013689089.2	XM_013833635.3	LOC106392843
XP_022571670.2	XM_022715949.2	LOC106392843
XP_013689078.2	XM_013833624.3	LOC106392843
XP_013689098.2	XM_013833644.3	LOC106392865
XP_013689105.2	XM_013833651.3	LOC106392875
XP_013689119.1	XM_013833665.3	LOC106392890
XP_048631655.1	XM_048775698.1	LOC106392899
XP_048631657.1	XM_048775700.1	LOC125606833
XP_048631658.1	XM_048775701.1	LOC106409817
XP_022571671.2	XM_022715950.2	LOC106392916
XP_013689145.2	XM_013833691.3	LOC106392916
XP_013689143.2	XM_013833689.3	LOC106392916
XP_013689159.2	XM_013833705.3	LOC106392934
XP_013716481.2	XM_013861027.3	LOC106420179
XP_048631660.1	XM_048775703.1	LOC125606836
XP_048632918.1	XM_048776961.1	LOC125607138
XP_048631659.1	XM_048775702.1	LOC125606835
XP_048631661.1	XM_048775704.1	LOC125606837
XP_013723910.2	XM_013868456.3	BNAC03G72080D
XP_013734720.2	XM_013879266.3	LOC106438183
XP_013734719.2	XM_013879265.3	LOC106438183
XP_022571673.2	XM_022715952.2	LOC106438183
XP_022571674.2	XM_022715953.2	LOC106438183
XP_048631662.1	XM_048775705.1	LOC106438183
XP_013734722.2	XM_013879268.3	LOC106438183
XP_013734718.1	XM_013879264.3	LOC106438182
XP_013723888.2	XM_013868434.3	LOC106427715
XP_048631663.1	XM_048775706.1	LOC106386780
XP_013734715.2	XM_013879261.3	LOC106438179
XP_013734714.2	XM_013879260.3	LOC106438178
XP_013734711.2	XM_013879257.3	LOC106438176
XP_013734712.2	XM_013879258.3	LOC106438177
XP_048631665.1	XM_048775708.1	LOC106438173
XP_048631666.1	XM_048775709.1	LOC106438175
XP_013740625.1	XM_013885171.3	LOC106443621
XP_013734708.1	XM_013879254.3	LOC106438172
XP_013734707.2	XM_013879253.3	LOC106438171
XP_013734706.2	XM_013879252.3	LOC106438170
XP_048631667.1	XM_048775710.1	LOC106438168
XP_013734701.2	XM_013879247.3	LOC106438167
XP_048631668.1	XM_048775711.1	LOC125606839
XP_048631669.1	XM_048775712.1	LOC125606839
XP_048631670.1	XM_048775713.1	LOC106438165
XP_013695409.1	XM_013839955.3	LOC106399470
XP_013734697.2	XM_013879243.3	LOC106438163
XP_013734693.2	XM_013879239.3	LOC106438161
XP_013734692.2	XM_013879238.3	LOC106438161
XP_013734690.2	XM_013879236.3	LOC106438159
XP_013740623.2	XM_013885169.3	LOC106443619
XP_048631671.1	XM_048775714.1	LOC106438158
XP_013740622.2	XM_013885168.3	LOC106443618
XP_013740619.1	XM_013885165.3	LOC106443615
XP_013740618.1	XM_013885164.3	LOC106443615
XP_013734686.2	XM_013879232.3	LOC106438157
XP_048631672.1	XM_048775715.1	LOC106443614
