protein	mRNA	gene
XP_010511851.1	XM_010513549.1	LOC104787893
XP_010511852.1	XM_010513550.1	LOC104787895
XP_010511853.1	XM_010513551.1	LOC104787896
XP_010511854.1	XM_010513552.1	LOC104787897
XP_010511856.1	XM_010513554.1	LOC104787897
XP_010511858.1	XM_010513556.2	LOC104787899
XP_010513663.1	XM_010515361.1	LOC104789707
XP_010513664.1	XM_010515362.1	LOC104789708
XP_010511859.1	XM_010513557.2	LOC104787900
XP_010511860.1	XM_010513558.2	LOC104787901
XP_010511861.1	XM_010513559.1	LOC104787902
XP_010511862.1	XM_010513560.1	LOC104787903
XP_010511864.2	XM_010513562.2	LOC104787905
XP_019101622.1	XM_019246077.1	LOC104787905
XP_019101621.1	XM_019246076.1	LOC104787905
XP_010511863.1	XM_010513561.2	LOC104787905
XP_019101620.1	XM_019246075.1	LOC104787905
XP_010511866.1	XM_010513564.1	LOC104787907
XP_010511865.1	XM_010513563.2	LOC104787906
XP_010511868.1	XM_010513566.2	LOC104787908
XP_010511869.1	XM_010513567.2	LOC104787909
XP_010513665.1	XM_010515363.1	LOC104789710
XP_010511870.1	XM_010513568.1	LOC104787910
XP_010511871.1	XM_010513569.2	LOC104787911
XP_010511872.1	XM_010513570.1	LOC104787912
XP_010511874.1	XM_010513572.2	LOC104787913
XP_010511873.1	XM_010513571.2	LOC104787913
XP_010511876.1	XM_010513574.2	LOC104787914
XP_010511878.1	XM_010513576.2	LOC104787915
XP_010511877.1	XM_010513575.2	LOC104787915
XP_019101623.1	XM_019246078.1	LOC104787917
XP_019101624.1	XM_019246079.1	LOC104787918
XP_010513667.1	XM_010515365.1	LOC104789711
XP_019100956.1	XM_019245411.1	LOC104787919
XP_019101052.1	XM_019245507.1	LOC104787921
XP_019100957.1	XM_019245412.1	LOC109132938
XP_019100958.1	XM_019245413.1	LOC104789712
XP_019101627.1	XM_019246082.1	LOC104787922
XP_019101626.1	XM_019246081.1	LOC104787922
XP_010513669.1	XM_010515367.1	LOC104789714
XP_019101628.1	XM_019246083.1	LOC104787923
XP_019101629.1	XM_019246084.1	LOC104787923
XP_010511885.1	XM_010513583.2	LOC104787923
XP_010511882.1	XM_010513580.2	LOC104787923
XP_010511886.1	XM_010513584.2	LOC104787924
XP_010511889.1	XM_010513587.2	LOC104787926
XP_010511887.1	XM_010513585.2	LOC104787925
XP_010511890.1	XM_010513588.2	LOC104787927
XP_010511891.1	XM_010513589.1	LOC104787928
XP_010511892.1	XM_010513590.1	LOC104787929
XP_010513670.2	XM_010515368.2	LOC104789715
XP_010511893.1	XM_010513591.2	LOC104787930
XP_019101068.1	XM_019245523.1	LOC109132998
XP_010511894.1	XM_010513592.1	LOC104787931
XP_010511895.1	XM_010513593.1	LOC104787932
XP_010511896.1	XM_010513594.2	LOC104787933
XP_010511897.1	XM_010513595.2	LOC104787934
XP_010511899.1	XM_010513597.2	LOC104787935
XP_010511900.1	XM_010513598.2	LOC104787936
XP_010511901.1	XM_010513599.2	LOC104787937
XP_010511902.1	XM_010513600.2	LOC104787938
XP_019101030.1	XM_019245485.1	LOC109132971
XP_010511903.1	XM_010513601.2	LOC104787940
XP_010511904.1	XM_010513602.2	LOC104787941
XP_010511905.1	XM_010513603.2	LOC104787942
XP_019100959.1	XM_019245414.1	LOC104789717
XP_010511907.1	XM_010513605.2	LOC104787943
XP_010511908.1	XM_010513606.2	LOC104787944
XP_010511909.1	XM_010513607.1	LOC104787945
XP_010511910.1	XM_010513608.1	LOC104787946
XP_010513674.1	XM_010515372.1	LOC104789719
XP_010513675.1	XM_010515373.2	LOC104789720
XP_010513676.1	XM_010515374.1	LOC104789721
XP_010511911.1	XM_010513609.2	LOC104787948
XP_010511913.1	XM_010513611.2	LOC104787948
XP_019101630.1	XM_019246085.1	LOC104787948
XP_019100960.1	XM_019245415.1	LOC109132940
XP_019101115.1	XM_019245570.1	LOC109133039
XP_019101105.1	XM_019245560.1	LOC109133030
XP_010511914.1	XM_010513612.2	LOC104787950
XP_010511915.1	XM_010513613.2	LOC104787950
XP_019101631.1	XM_019246086.1	LOC104787950
XP_010511916.1	XM_010513614.2	LOC104787950
XP_019101632.1	XM_019246087.1	LOC104787951
XP_010511918.1	XM_010513616.2	LOC104787951
XP_010511919.1	XM_010513617.1	LOC104787952
XP_010511922.1	XM_010513620.2	LOC104787954
XP_019101633.1	XM_019246088.1	LOC104787953
XP_010511921.1	XM_010513619.2	LOC104787953
XP_010511920.1	XM_010513618.2	LOC104787953
XP_010511923.1	XM_010513621.2	LOC104787955
XP_010511924.1	XM_010513622.2	LOC104787956
XP_010511928.1	XM_010513626.2	LOC104787959
XP_010511927.1	XM_010513625.1	LOC104787959
XP_010511925.1	XM_010513623.2	LOC104787957
XP_010511930.1	XM_010513628.2	LOC104787960
XP_019101038.1	XM_019245493.1	LOC109132975
XP_010511931.1	XM_010513629.2	LOC104787961
XP_010511932.1	XM_010513630.2	LOC104787962
XP_010511933.1	XM_010513631.1	LOC104787963
XP_010511934.1	XM_010513632.1	LOC104787964
XP_019100961.1	XM_019245416.1	LOC109132941
XP_010511936.1	XM_010513634.2	LOC104787967
XP_019100962.1	XM_019245417.1	LOC109132942
XP_010511937.1	XM_010513635.2	LOC104787970
XP_010511938.1	XM_010513636.2	LOC104787971
XP_010511940.1	XM_010513638.2	LOC104787972
XP_010511941.1	XM_010513639.2	LOC104787972
XP_010511942.1	XM_010513640.1	LOC104787973
XP_019101634.1	XM_019246089.1	LOC104787977
XP_019101635.1	XM_019246090.1	LOC104787977
XP_010511944.2	XM_010513642.2	LOC104787976
XP_010511943.1	XM_010513641.2	LOC104787975
XP_010511947.1	XM_010513645.1	LOC104787980
XP_010511946.1	XM_010513644.2	LOC104787979
XP_019101636.1	XM_019246091.1	LOC104787981
XP_010511949.1	XM_010513647.2	LOC104787982
XP_010511950.1	XM_010513648.2	LOC104787983
XP_019100963.1	XM_019245418.1	LOC104789725
XP_010511951.1	XM_010513649.1	LOC104787984
XP_010511953.1	XM_010513651.2	LOC104787986
XP_010511952.1	XM_010513650.2	LOC104787985
XP_010511954.1	XM_010513652.1	LOC104787987
XP_010511955.1	XM_010513653.2	LOC104787988
XP_010511956.1	XM_010513654.1	LOC104787990
XP_010511957.1	XM_010513655.2	LOC104787991
XP_010511958.1	XM_010513656.2	LOC104787992
XP_010511960.1	XM_010513658.2	LOC104787993
XP_010511962.1	XM_010513660.1	LOC104787995
XP_010511961.1	XM_010513659.2	LOC104787994
XP_010511963.1	XM_010513661.2	LOC104787996
XP_010511965.1	XM_010513663.2	LOC104787997
XP_010511966.1	XM_010513664.1	LOC104787998
XP_019100964.1	XM_019245419.1	LOC104789726
XP_019100965.1	XM_019245420.1	LOC109132943
XP_010511967.1	XM_010513665.2	LOC104787999
XP_010511968.1	XM_010513666.2	LOC104788001
XP_010511969.1	XM_010513667.2	LOC104788002
XP_010511970.1	XM_010513668.1	LOC104788003
XP_010511971.1	XM_010513669.1	LOC104788003
XP_010513681.1	XM_010515379.1	LOC104789728
XP_010511973.1	XM_010513671.2	LOC104788004
XP_010511974.1	XM_010513672.2	LOC104788005
XP_010511975.1	XM_010513673.1	LOC104788006
XP_010513682.1	XM_010515380.1	LOC104789729
XP_019101640.1	XM_019246095.1	LOC104788007
XP_010511978.1	XM_010513676.2	LOC104788007
XP_010511983.1	XM_010513681.2	LOC104788007
XP_019101639.1	XM_019246094.1	LOC104788007
XP_019101638.1	XM_019246093.1	LOC104788007
XP_010511986.1	XM_010513684.1	LOC104788009
XP_010511987.1	XM_010513685.2	LOC104788010
XP_010511989.1	XM_010513687.2	LOC104788012
XP_010511990.1	XM_010513688.2	LOC104788012
XP_010511988.1	XM_010513686.2	LOC104788011
XP_019101641.1	XM_019246096.1	LOC104788011
XP_010511993.1	XM_010513691.2	LOC104788014
XP_010511991.1	XM_010513689.2	LOC104788013
XP_010511992.1	XM_010513690.2	LOC104788013
XP_010511994.1	XM_010513692.2	LOC104788017
XP_010511997.1	XM_010513695.2	LOC104788018
XP_010511999.1	XM_010513697.2	LOC104788018
XP_010511995.1	XM_010513693.2	LOC104788018
XP_010512000.1	XM_010513698.2	LOC104788018
XP_010512001.1	XM_010513699.2	LOC104788021
XP_010512002.1	XM_010513700.2	LOC104788022
XP_010512004.1	XM_010513702.2	LOC104788022
XP_010512005.1	XM_010513703.2	LOC104788024
XP_019101642.1	XM_019246097.1	LOC104788025
XP_010512006.1	XM_010513704.1	LOC104788025
XP_019100966.1	XM_019245421.1	LOC109132945
XP_019100967.1	XM_019245422.1	LOC109132946
XP_019101643.1	XM_019246098.1	LOC104788028
XP_010512010.1	XM_010513708.2	LOC104788029
XP_010512012.1	XM_010513710.1	LOC104788032
XP_010512014.1	XM_010513712.1	LOC104788033
XP_010512013.1	XM_010513711.1	LOC104788033
XP_010513685.1	XM_010515383.1	LOC104789732
XP_010512015.1	XM_010513713.1	LOC104788034
XP_010513686.1	XM_010515384.1	LOC104789733
XP_019100968.1	XM_019245423.1	LOC104789735
XP_010513688.1	XM_010515386.1	LOC104789736
XP_010512016.1	XM_010513714.2	LOC104788037
XP_010512017.1	XM_010513715.2	LOC104788037
XP_010512019.1	XM_010513717.2	LOC104788040
XP_010512021.1	XM_010513719.2	LOC104788040
XP_010512020.1	XM_010513718.2	LOC104788040
XP_010513689.1	XM_010515387.1	LOC104789738
XP_019101645.1	XM_019246100.1	LOC104788045
XP_010512025.1	XM_010513723.2	LOC104788045
XP_010512024.1	XM_010513722.2	LOC104788044
XP_019101644.1	XM_019246099.1	LOC104788043
XP_019101646.1	XM_019246101.1	LOC104788047
XP_010512027.1	XM_010513725.2	LOC104788047
XP_010512028.1	XM_010513726.2	LOC104788048
XP_010512029.1	XM_010513727.2	LOC104788048
XP_010512030.1	XM_010513728.2	LOC104788050
XP_010512031.1	XM_010513729.2	LOC104788051
XP_010512032.1	XM_010513730.1	LOC104788052
XP_010513690.1	XM_010515388.1	LOC104789739
XP_010512033.1	XM_010513731.2	LOC104788055
XP_010512035.1	XM_010513733.1	LOC104788056
XP_019100969.1	XM_019245424.1	LOC109132947
XP_010512036.1	XM_010513734.2	LOC104788057
XP_010512038.1	XM_010513736.2	LOC104788058
XP_010512037.1	XM_010513735.2	LOC104788058
XP_010512039.1	XM_010513737.2	LOC104788059
XP_010512040.1	XM_010513738.2	LOC104788060
XP_010513691.1	XM_010515389.1	LOC104789741
XP_010512041.1	XM_010513739.2	LOC104788061
XP_010512044.1	XM_010513742.2	LOC104788062
XP_010512043.1	XM_010513741.2	LOC104788062
XP_010512045.1	XM_010513743.2	LOC104788062
XP_010512042.1	XM_010513740.2	LOC104788062
XP_010512046.1	XM_010513744.2	LOC104788064
XP_010513692.1	XM_010515390.1	LOC104789742
XP_010512048.1	XM_010513746.2	LOC104788065
XP_010512049.1	XM_010513747.2	LOC104788066
XP_010512052.1	XM_010513750.2	LOC104788069
XP_010512051.1	XM_010513749.2	LOC104788068
XP_010512050.1	XM_010513748.2	LOC104788067
XP_010513693.1	XM_010515391.1	LOC104789743
XP_010512056.1	XM_010513754.2	LOC104788070
XP_010512055.1	XM_010513753.2	LOC104788070
XP_019101647.1	XM_019246102.1	LOC104788070
XP_010512054.1	XM_010513752.2	LOC104788070
XP_010512057.1	XM_010513755.2	LOC104788072
XP_019100970.1	XM_019245425.1	LOC104789745
XP_010512059.1	XM_010513757.2	LOC104788074
XP_010512061.1	XM_010513759.2	LOC104788075
XP_010512060.1	XM_010513758.2	LOC104788075
XP_010512062.1	XM_010513760.2	LOC104788076
XP_010512063.1	XM_010513761.2	LOC104788077
XP_010512065.1	XM_010513763.2	LOC104788078
XP_010512064.1	XM_010513762.2	LOC104788078
XP_019101651.1	XM_019246106.1	LOC104788081
XP_019101650.1	XM_019246105.1	LOC104788081
XP_019101657.1	XM_019246112.1	LOC104788081
XP_019101655.1	XM_019246110.1	LOC104788081
XP_019101648.1	XM_019246103.1	LOC104788081
XP_019101656.1	XM_019246111.1	LOC104788081
XP_019101659.1	XM_019246114.1	LOC104788081
XP_019101649.1	XM_019246104.1	LOC104788081
XP_019101660.1	XM_019246115.1	LOC104788081
XP_019101652.1	XM_019246107.1	LOC104788081
XP_010512068.1	XM_010513766.2	LOC104788081
XP_019101658.1	XM_019246113.1	LOC104788081
XP_019101662.1	XM_019246117.1	LOC104788081
XP_019101653.1	XM_019246108.1	LOC104788081
XP_019101654.1	XM_019246109.1	LOC104788081
XP_019101661.1	XM_019246116.1	LOC104788081
XP_019100971.1	XM_019245426.1	LOC104789747
XP_019101065.1	XM_019245520.1	LOC104788084
XP_010512071.1	XM_010513769.1	LOC104788085
XP_010512072.1	XM_010513770.2	LOC104788086
XP_010513699.1	XM_010515397.1	LOC104789750
XP_010512073.1	XM_010513771.2	LOC104788087
XP_019101091.1	XM_019245546.1	LOC104788088
XP_010512077.1	XM_010513775.2	LOC104788091
XP_010512078.1	XM_010513776.2	LOC104788091
XP_010512076.1	XM_010513774.1	LOC104788089
XP_010512079.1	XM_010513777.1	LOC104788094
XP_010512080.1	XM_010513778.2	LOC104788095
XP_010512083.1	XM_010513781.2	LOC104788099
XP_010512087.1	XM_010513785.2	LOC104788099
XP_010512089.1	XM_010513787.2	LOC104788099
XP_010512085.1	XM_010513783.2	LOC104788099
XP_010512088.1	XM_010513786.2	LOC104788099
XP_010512084.1	XM_010513782.2	LOC104788099
XP_019100972.1	XM_019245427.1	LOC104788096
XP_010513701.1	XM_010515399.1	LOC104789752
XP_019101663.1	XM_019246118.1	LOC104788100
XP_019100973.1	XM_019245428.1	LOC104789753
XP_010512091.2	XM_010513789.2	LOC104788103
XP_010513703.1	XM_010515401.1	LOC104789755
XP_010512092.1	XM_010513790.1	LOC104788104
XP_010512093.1	XM_010513791.2	LOC104788106
XP_019101664.1	XM_019246119.1	LOC104788106
XP_010512094.1	XM_010513792.2	LOC104788107
XP_010512095.1	XM_010513793.1	LOC104788108
XP_010512096.1	XM_010513794.2	LOC104788109
XP_010512097.1	XM_010513795.2	LOC104788110
XP_010512098.1	XM_010513796.2	LOC104788111
XP_010512100.1	XM_010513798.2	LOC104788112
XP_010512099.1	XM_010513797.2	LOC104788112
XP_010512102.1	XM_010513800.2	LOC104788113
XP_010512101.1	XM_010513799.2	LOC104788113
XP_010512103.1	XM_010513801.2	LOC104788115
XP_010512105.1	XM_010513803.2	LOC104788116
XP_010512104.1	XM_010513802.2	LOC104788116
XP_019101074.1	XM_019245529.1	LOC109133002
XP_010513705.2	XM_010515403.2	LOC104789756
XP_010513706.1	XM_010515404.1	LOC104789757
XP_010512106.1	XM_010513804.2	LOC104788118
XP_010512107.1	XM_010513805.2	LOC104788118
XP_019101665.1	XM_019246120.1	LOC104788118
XP_010512110.1	XM_010513808.2	LOC104788119
XP_010512109.1	XM_010513807.2	LOC104788119
XP_010512112.1	XM_010513810.2	LOC104788120
XP_010512111.1	XM_010513809.2	LOC104788120
XP_010512113.1	XM_010513811.2	LOC104788121
XP_010512118.1	XM_010513816.2	LOC104788124
XP_010512115.1	XM_010513813.2	LOC104788124
XP_010512116.1	XM_010513814.2	LOC104788124
XP_010512114.1	XM_010513812.2	LOC104788124
XP_010512119.1	XM_010513817.2	LOC104788124
XP_010512120.1	XM_010513818.2	LOC104788125
XP_010512121.1	XM_010513819.2	LOC104788125
XP_010513707.1	XM_010515405.2	LOC104789758
XP_019100975.1	XM_019245430.1	LOC104788126
XP_010512123.1	XM_010513821.2	LOC104788127
XP_010512124.1	XM_010513822.1	LOC104788128
XP_010513709.1	XM_010515407.1	LOC104789761
XP_019100976.1	XM_019245431.1	LOC104789762
XP_010512125.1	XM_010513823.2	LOC104788132
XP_010513712.1	XM_010515410.2	LOC104789763
XP_010513713.1	XM_010515411.2	LOC104789764
XP_010513714.1	XM_010515412.1	LOC104789765
XP_010512127.1	XM_010513825.2	LOC104788134
XP_010512128.1	XM_010513826.1	LOC104788137
XP_010512129.1	XM_010513827.2	LOC104788138
XP_010512130.1	XM_010513828.2	LOC104788139
XP_010512133.1	XM_010513831.2	LOC104788141
XP_010512132.1	XM_010513830.2	LOC104788140
XP_019101666.1	XM_019246121.1	LOC104788140
XP_010512131.1	XM_010513829.2	LOC104788140
XP_010512134.1	XM_010513832.2	LOC104788143
XP_010512135.1	XM_010513833.2	LOC104788144
XP_010512136.1	XM_010513834.2	LOC104788144
XP_010512140.1	XM_010513838.2	LOC104788146
XP_010512138.1	XM_010513836.2	LOC104788146
XP_019101667.1	XM_019246122.1	LOC104788146
XP_010512141.1	XM_010513839.2	LOC104788147
XP_010512142.1	XM_010513840.2	LOC104788147
XP_010512143.1	XM_010513841.2	LOC104788148
XP_010512145.1	XM_010513843.2	LOC104788151
XP_010512144.1	XM_010513842.2	LOC104788149
XP_019101668.1	XM_019246123.1	LOC104788152
XP_019101669.1	XM_019246124.1	LOC104788152
XP_019101670.1	XM_019246125.1	LOC109125046
XP_010512148.1	XM_010513846.2	LOC104788153
XP_019101671.1	XM_019246126.1	LOC104788153
XP_019100977.1	XM_019245432.1	LOC104789768
XP_010513717.2	XM_010515415.2	LOC104789769
XP_019100978.1	XM_019245433.1	LOC104789770
XP_019100979.1	XM_019245434.1	LOC109132951
XP_010513719.2	XM_010515417.2	LOC104789771
XP_010512152.1	XM_010513850.2	LOC104788155
XP_010512153.1	XM_010513851.2	LOC104788155
XP_019101672.1	XM_019246127.1	LOC104788157
XP_010512155.1	XM_010513853.2	LOC104788158
XP_010512156.1	XM_010513854.1	LOC104788159
XP_010512157.1	XM_010513855.2	LOC104788161
XP_019101693.1	XM_019246148.1	LOC104788166
XP_010512175.1	XM_010513873.2	LOC104788166
XP_019101692.1	XM_019246147.1	LOC104788166
XP_019101686.1	XM_019246141.1	LOC104788163
XP_019101684.1	XM_019246139.1	LOC104788163
XP_019101682.1	XM_019246137.1	LOC104788163
XP_019101690.1	XM_019246145.1	LOC104788163
XP_019101675.1	XM_019246130.1	LOC104788163
XP_019101673.1	XM_019246128.1	LOC104788163
XP_019101674.1	XM_019246129.1	LOC104788163
XP_019101687.1	XM_019246142.1	LOC104788163
XP_019101679.1	XM_019246134.1	LOC104788163
XP_019101678.1	XM_019246133.1	LOC104788163
XP_019101685.1	XM_019246140.1	LOC104788163
XP_019101683.1	XM_019246138.1	LOC104788163
XP_019101681.1	XM_019246136.1	LOC104788163
XP_019101680.1	XM_019246135.1	LOC104788163
XP_019101677.1	XM_019246132.1	LOC104788163
XP_019101676.1	XM_019246131.1	LOC104788163
XP_019101688.1	XM_019246143.1	LOC104788163
XP_019101689.1	XM_019246144.1	LOC104788163
XP_019101691.1	XM_019246146.1	LOC104788163
XP_019101070.1	XM_019245525.1	LOC104789773
XP_010512176.1	XM_010513874.2	LOC104788167
XP_010512177.1	XM_010513875.1	LOC104788168
XP_010512178.1	XM_010513876.1	LOC104788168
XP_010512181.1	XM_010513879.2	LOC104788171
XP_010512180.1	XM_010513878.1	LOC104788170
XP_010512184.1	XM_010513882.2	LOC104788172
XP_010512183.1	XM_010513881.2	LOC104788172
XP_019101694.1	XM_019246149.1	LOC104788173
XP_019101695.1	XM_019246150.1	LOC104788173
XP_019100980.1	XM_019245435.1	LOC109132952
XP_010513723.1	XM_010515421.1	LOC104789774
XP_010513724.1	XM_010515422.1	LOC104789776
XP_010513725.1	XM_010515423.1	LOC104789777
XP_010513726.1	XM_010515424.1	LOC104789778
XP_019101697.1	XM_019246152.1	LOC104789779
XP_019101696.1	XM_019246151.1	LOC104789779
XP_019100981.1	XM_019245436.1	LOC104789780
XP_010513730.1	XM_010515428.2	LOC104789781
XP_010513731.1	XM_010515429.1	LOC104789782
XP_010512185.1	XM_010513883.2	LOC104788174
XP_010512187.1	XM_010513885.1	LOC104788175
XP_010512186.1	XM_010513884.1	LOC104788175
XP_010512192.1	XM_010513890.2	LOC104788176
XP_010512189.1	XM_010513887.2	LOC104788176
XP_010512191.1	XM_010513889.2	LOC104788176
XP_019101698.1	XM_019246153.1	LOC104788176
XP_010512194.1	XM_010513892.2	LOC104788180
XP_010512196.1	XM_010513894.2	LOC104788181
XP_010512195.1	XM_010513893.2	LOC104788181
XP_010512197.1	XM_010513895.2	LOC104788182
XP_010512200.1	XM_010513898.2	LOC104788183
XP_010512198.1	XM_010513896.2	LOC104788183
XP_010512199.1	XM_010513897.2	LOC104788183
XP_010512201.1	XM_010513899.2	LOC104788185
XP_010512203.1	XM_010513901.2	LOC104788186
XP_010512202.1	XM_010513900.1	LOC104788186
XP_019100982.1	XM_019245437.1	LOC104789784
XP_010512205.1	XM_010513903.2	LOC104788187
XP_010512206.1	XM_010513904.1	LOC104788188
XP_010512207.1	XM_010513905.2	LOC104788189
XP_019101699.1	XM_019246154.1	LOC104788189
XP_010512208.1	XM_010513906.1	LOC104788189
XP_010512210.1	XM_010513908.2	LOC104788191
XP_010512209.1	XM_010513907.2	LOC104788190
XP_010512211.1	XM_010513909.2	LOC104788192
XP_010513735.1	XM_010515433.2	LOC104789785
XP_010512217.1	XM_010513915.1	LOC104788195
XP_010512214.1	XM_010513912.2	LOC104788194
XP_010512215.1	XM_010513913.2	LOC104788194
XP_010512213.1	XM_010513911.1	LOC104788194
XP_019101701.1	XM_019246156.1	LOC104788196
XP_019101702.1	XM_019246157.1	LOC104788197
XP_010512219.1	XM_010513917.2	LOC104788198
XP_019101705.1	XM_019246160.1	LOC104788199
XP_019101704.1	XM_019246159.1	LOC104788199
XP_010512222.1	XM_010513920.2	LOC104788200
XP_010512225.1	XM_010513923.2	LOC104788208
XP_010512226.2	XM_010513924.2	LOC104788209
XP_010512227.1	XM_010513925.2	LOC104788210
XP_010512228.1	XM_010513926.2	LOC104788211
XP_019100984.1	XM_019245439.1	LOC104789787
XP_019101706.1	XM_019246161.1	LOC104788213
XP_010512231.1	XM_010513929.2	LOC104788214
XP_010512233.1	XM_010513931.2	LOC104788215
XP_010513738.1	XM_010515436.1	LOC104789788
XP_019101709.1	XM_019246164.1	LOC104788218
XP_010512239.1	XM_010513937.1	LOC104788218
XP_010512238.1	XM_010513936.2	LOC104788218
XP_019101708.1	XM_019246163.1	LOC104788217
XP_019101707.1	XM_019246162.1	LOC104788217
XP_010512237.1	XM_010513935.2	LOC104788217
XP_010512235.1	XM_010513933.1	LOC104788216
XP_010512236.1	XM_010513934.1	LOC104788216
XP_010512241.1	XM_010513939.1	LOC104788219
XP_010512242.1	XM_010513940.1	LOC104788220
XP_010512244.1	XM_010513942.2	LOC104788222
XP_010512243.1	XM_010513941.2	LOC104788222
XP_019101710.1	XM_019246165.1	LOC104788222
XP_010512245.1	XM_010513943.2	LOC104788224
XP_010513739.1	XM_010515437.1	LOC104789789
XP_010512246.1	XM_010513944.1	LOC104788225
XP_010512247.1	XM_010513945.2	LOC104788227
XP_010512249.1	XM_010513947.2	LOC104788228
XP_010512252.1	XM_010513950.2	LOC104788230
XP_019101711.1	XM_019246166.1	LOC104749366
XP_010512253.1	XM_010513951.2	LOC104788231
XP_010512256.1	XM_010513954.1	LOC104788233
XP_010512255.1	XM_010513953.2	LOC104788232
XP_010512257.1	XM_010513955.2	LOC104788234
XP_010512258.1	XM_010513956.2	LOC104788234
XP_010512260.1	XM_010513958.2	LOC104788235
XP_010512267.1	XM_010513965.2	LOC104788239
XP_010512268.1	XM_010513966.2	LOC104788239
XP_010512266.1	XM_010513964.2	LOC104788238
XP_019101713.1	XM_019246168.1	LOC104788237
XP_010512261.1	XM_010513959.2	LOC104788236
XP_010513740.1	XM_010515438.1	LOC104789792
XP_010512271.1	XM_010513969.2	LOC104788241
XP_010512273.1	XM_010513971.1	LOC104788241
XP_010512272.1	XM_010513970.1	LOC104788241
XP_019101714.1	XM_019246169.1	LOC104788242
XP_019101717.1	XM_019246172.1	LOC104788243
XP_019101716.1	XM_019246171.1	LOC104788243
XP_010512275.1	XM_010513973.2	LOC104788243
XP_010512276.1	XM_010513974.2	LOC104788244
XP_010512281.1	XM_010513979.1	LOC104788247
XP_019101719.1	XM_019246174.1	LOC104788245
XP_010512280.1	XM_010513978.2	LOC104788245
XP_019101718.1	XM_019246173.1	LOC104788245
XP_010512279.1	XM_010513977.2	LOC104788245
XP_010512278.1	XM_010513976.2	LOC104788245
XP_010512277.1	XM_010513975.2	LOC104788245
