protein	mRNA	gene
XP_020887390.1	XM_021031731.1	LOC9321053
XP_002882845.1	XM_002882799.2	LOC9321054
XP_020888926.1	XM_021033267.1	LOC9318912
XP_020888925.1	XM_021033266.1	LOC9318913
XP_020888832.1	XM_021033173.1	LOC9321055
XP_020885925.1	XM_021030266.1	LOC9321056
XP_002884990.1	XM_002884944.2	LOC9318915
XP_020889067.1	XM_021033408.1	LOC9321057
XP_002882849.1	XM_002882803.2	LOC9321057
XP_020888057.1	XM_021032398.1	LOC9318917
XP_002882852.1	XM_002882806.2	LOC9318918
XP_002882854.1	XM_002882808.2	LOC9318920
XP_002884991.1	XM_002884945.2	LOC9318921
XP_020885982.1	XM_021030323.1	LOC9321058
XP_020885983.1	XM_021030324.1	LOC9321058
XP_020885980.1	XM_021030321.1	LOC9321059
XP_020885981.1	XM_021030322.1	LOC9321059
XP_002882855.1	XM_002882809.2	LOC9321059
XP_002884993.1	XM_002884947.2	LOC9318922
XP_002884994.1	XM_002884948.2	LOC9321060
XP_002882856.1	XM_002882810.2	LOC9321061
XP_020888039.1	XM_021032380.1	LOC9318923
XP_020888038.1	XM_021032379.1	LOC9318924
XP_020888037.1	XM_021032378.1	LOC9318924
XP_002882858.2	XM_002882812.2	LOC9321062
XP_002882859.1	XM_002882813.2	LOC9318925
XP_020888695.1	XM_021033036.1	LOC9318926
XP_002884997.1	XM_002884951.2	LOC9321063
XP_020888793.1	XM_021033134.1	LOC9321064
XP_002884998.1	XM_002884952.2	LOC9318927
XP_002882862.1	XM_002882816.2	LOC9318928
XP_020886589.1	XM_021030930.1	LOC110229867
XP_020885866.1	XM_021030207.1	LOC9318930
XP_020885865.1	XM_021030206.1	LOC9318930
XP_002884999.1	XM_002884953.2	LOC9318931
XP_002885000.2	XM_002884954.2	LOC9321066
XP_002885001.1	XM_002884955.2	LOC9321067
XP_020886749.1	XM_021031090.1	LOC9321068
XP_020886750.1	XM_021031091.1	LOC9321068
XP_020886748.1	XM_021031089.1	LOC9321068
XP_020886752.1	XM_021031093.1	LOC9321069
XP_020886751.1	XM_021031092.1	LOC9321069
XP_002882865.1	XM_002882819.2	LOC9321070
XP_020887917.1	XM_021032258.1	LOC9321070
XP_020888646.1	XM_021032987.1	LOC9318932
XP_002882866.1	XM_002882820.2	LOC9318932
XP_020885911.1	XM_021030252.1	LOC9318933
XP_002885005.1	XM_002884959.2	LOC9321071
XP_002885006.1	XM_002884960.2	LOC9321072
XP_002885007.1	XM_002884961.2	LOC9321073
XP_020886594.1	XM_021030935.1	LOC9321074
XP_020888117.1	XM_021032458.1	LOC9321075
XP_002885010.1	XM_002884964.2	LOC9321076
XP_020888118.1	XM_021032459.1	LOC9321076
XP_002885011.1	XM_002884965.2	LOC9321077
XP_020886614.1	XM_021030955.1	LOC9321078
XP_020886616.1	XM_021030957.1	LOC9321078
XP_020886606.1	XM_021030947.1	LOC9318934
XP_002882868.1	XM_002882822.2	LOC9321079
XP_020886613.1	XM_021030954.1	LOC9318935
XP_020886612.1	XM_021030953.1	LOC9318935
XP_020886605.1	XM_021030946.1	LOC9321080
XP_020886608.1	XM_021030949.1	LOC9318936
XP_020886595.1	XM_021030936.1	LOC110229868
XP_020886609.1	XM_021030950.1	LOC110229874
XP_020886610.1	XM_021030951.1	LOC110229874
XP_020886611.1	XM_021030952.1	LOC110229874
XP_020886607.1	XM_021030948.1	LOC9321081
XP_020887170.1	XM_021031511.1	LOC9318937
XP_020887169.1	XM_021031510.1	LOC9318937
XP_020887168.1	XM_021031509.1	LOC9321082
XP_002885017.1	XM_002884971.2	LOC9321083
XP_020888130.1	XM_021032471.1	LOC9321084
XP_020888129.1	XM_021032470.1	LOC9321084
XP_002882871.1	XM_002882825.2	LOC9321085
XP_020888657.1	XM_021032998.1	LOC9321086
XP_020888658.1	XM_021032999.1	LOC9321086
XP_020886171.1	XM_021030512.1	LOC9321087
XP_002885022.1	XM_002884976.2	LOC9321088
XP_002882872.1	XM_002882826.2	LOC9321089
XP_002882873.1	XM_002882827.2	LOC9318939
XP_020887984.1	XM_021032325.1	LOC9318940
XP_002885024.1	XM_002884978.2	LOC9321090
XP_020886985.1	XM_021031326.1	LOC9321091
XP_002885026.2	XM_002884980.2	LOC9321092
XP_002885027.1	XM_002884981.2	LOC9321093
XP_020888656.1	XM_021032997.1	LOC9321094
XP_020888655.1	XM_021032996.1	LOC9321094
XP_020889365.1	XM_021033706.1	LOC9321096
XP_020889366.1	XM_021033707.1	LOC9318941
XP_020889074.1	XM_021033415.1	LOC9321097
XP_002885032.1	XM_002884986.2	LOC9321098
XP_020886846.1	XM_021031187.1	LOC9321099
XP_020888651.1	XM_021032992.1	LOC9321100
XP_020886596.1	XM_021030937.1	LOC9321103
XP_020886672.1	XM_021031013.1	LOC9321104
XP_020886673.1	XM_021031014.1	LOC110229894
XP_002882876.1	XM_002882830.2	LOC9321105
XP_020889072.1	XM_021033413.1	LOC9318943
XP_002885040.1	XM_002884994.2	LOC9321106
XP_020889041.1	XM_021033382.1	LOC9321107
XP_020886082.1	XM_021030423.1	LOC9321108
XP_002882878.2	XM_002882832.2	LOC9318944
XP_020886081.1	XM_021030422.1	LOC9318945
XP_020886083.1	XM_021030424.1	LOC9321109
XP_002885043.1	XM_002884997.2	LOC9321109
XP_020886084.1	XM_021030425.1	LOC9321109
XP_020886085.1	XM_021030426.1	LOC9321109
XP_020889418.1	XM_021033759.1	LOC110230512
XP_020889419.1	XM_021033760.1	LOC110230512
XP_020889416.1	XM_021033757.1	LOC9321110
XP_020889417.1	XM_021033758.1	LOC9321110
XP_002885044.1	XM_002884998.2	LOC9318946
XP_002885045.1	XM_002884999.2	LOC9321111
XP_020889448.1	XM_021033789.1	LOC9321112
XP_020886597.1	XM_021030938.1	LOC110229869
XP_002885046.1	XM_002885000.2	LOC9318947
XP_020886603.1	XM_021030944.1	LOC110229873
XP_020889447.1	XM_021033788.1	LOC9321113
XP_020889446.1	XM_021033787.1	LOC9321113
XP_020886617.1	XM_021030958.1	LOC9318948
XP_002885048.2	XM_002885002.2	LOC9321114
XP_020888857.1	XM_021033198.1	LOC9321115
XP_002882882.1	XM_002882836.2	LOC9321116
XP_020886815.1	XM_021031156.1	LOC9318949
XP_002882884.1	XM_002882838.2	LOC9318950
XP_020886816.1	XM_021031157.1	LOC9318951
XP_002882885.2	XM_002882839.2	LOC9321117
XP_020886820.1	XM_021031161.1	LOC9318952
XP_020886818.1	XM_021031159.1	LOC9318953
XP_020886817.1	XM_021031158.1	LOC9318953
XP_020886819.1	XM_021031160.1	LOC9318953
XP_020886571.1	XM_021030912.1	LOC110229858
XP_020886572.1	XM_021030913.1	LOC9321118
XP_002882890.1	XM_002882844.2	LOC9318956
XP_020889054.1	XM_021033395.1	LOC9318956
XP_002882889.1	XM_002882843.2	LOC9318955
XP_020886334.1	XM_021030675.1	LOC9318957
XP_002885052.1	XM_002885006.2	LOC9318958
XP_020886336.1	XM_021030677.1	LOC9321119
XP_002885053.1	XM_002885007.2	LOC9321119
XP_020886338.1	XM_021030679.1	LOC9321120
XP_020886337.1	XM_021030678.1	LOC9321120
XP_002882892.1	XM_002882846.2	LOC9321121
XP_002885055.1	XM_002885009.2	LOC9318959
XP_020886040.1	XM_021030381.1	LOC9321122
XP_020886637.1	XM_021030978.1	LOC9321123
XP_020886636.1	XM_021030977.1	LOC9321123
XP_020886642.1	XM_021030983.1	LOC110229882
XP_020886639.1	XM_021030980.1	LOC110229882
XP_020886641.1	XM_021030982.1	LOC110229882
XP_020886638.1	XM_021030979.1	LOC110229882
XP_020886640.1	XM_021030981.1	LOC110229882
XP_002885057.1	XM_002885011.2	LOC9318960
XP_002882894.2	XM_002882848.2	LOC9321124
XP_020888806.1	XM_021033147.1	LOC9318961
XP_020888812.1	XM_021033153.1	LOC9318961
XP_020888811.1	XM_021033152.1	LOC9318961
XP_020888808.1	XM_021033149.1	LOC9318961
XP_020888807.1	XM_021033148.1	LOC9318961
XP_020888810.1	XM_021033151.1	LOC9318961
XP_020888809.1	XM_021033150.1	LOC9318961
XP_020888795.1	XM_021033136.1	LOC9318962
XP_020888819.1	XM_021033160.1	LOC9318963
XP_020888805.1	XM_021033146.1	LOC9318964
XP_002885058.1	XM_002885012.2	LOC9318964
XP_020888813.1	XM_021033154.1	LOC9321125
XP_020888814.1	XM_021033155.1	LOC9321125
XP_020888820.1	XM_021033161.1	LOC9318965
XP_020888802.1	XM_021033143.1	LOC9318966
XP_020888800.1	XM_021033141.1	LOC9318966
XP_020888799.1	XM_021033140.1	LOC9318966
XP_020888801.1	XM_021033142.1	LOC9318966
XP_020888798.1	XM_021033139.1	LOC9318966
XP_020888797.1	XM_021033138.1	LOC9318966
XP_020888804.1	XM_021033145.1	LOC9318967
XP_020888815.1	XM_021033156.1	LOC9321126
XP_002882902.1	XM_002882856.2	LOC9318968
XP_020888816.1	XM_021033157.1	LOC9318969
XP_002882904.1	XM_002882858.2	LOC9318970
XP_020888803.1	XM_021033144.1	LOC9318971
XP_020888817.1	XM_021033158.1	LOC9318972
XP_002885062.1	XM_002885016.2	LOC9321128
XP_002885063.1	XM_002885017.2	LOC9321129
XP_020887454.1	XM_021031795.1	LOC9321130
XP_020887453.1	XM_021031794.1	LOC9321130
XP_020887689.1	XM_021032030.1	LOC9321131
XP_020887602.1	XM_021031943.1	LOC9318973
XP_020887589.1	XM_021031930.1	LOC9318974
XP_020888950.1	XM_021033291.1	LOC9318975
XP_020888949.1	XM_021033290.1	LOC9318975
XP_020887933.1	XM_021032274.1	LOC9318976
XP_002885065.1	XM_002885019.2	LOC9318977
XP_020888829.1	XM_021033170.1	LOC9321132
XP_020887450.1	XM_021031791.1	LOC9321133
XP_020887448.1	XM_021031789.1	LOC9318978
XP_020887449.1	XM_021031790.1	LOC9318978
XP_020888078.1	XM_021032419.1	LOC9321134
XP_020888077.1	XM_021032418.1	LOC9318979
XP_002882914.1	XM_002882868.2	LOC9318980
XP_002885068.1	XM_002885022.2	LOC9318981
XP_020886654.1	XM_021030995.1	LOC9321135
XP_002885070.1	XM_002885024.2	LOC9321136
XP_020886301.1	XM_021030642.1	LOC110229785
XP_020886302.1	XM_021030643.1	LOC110229785
XP_020886304.1	XM_021030645.1	LOC9321137
XP_020886299.1	XM_021030640.1	LOC110229783
XP_020886303.1	XM_021030644.1	LOC9321138
XP_002885073.1	XM_002885027.2	LOC9321139
XP_002882915.1	XM_002882869.2	LOC9321140
XP_002882916.1	XM_002882870.2	LOC9318982
XP_002882918.1	XM_002882872.2	LOC9318984
XP_020886884.1	XM_021031225.1	LOC9318984
XP_002882919.1	XM_002882873.2	LOC9318985
XP_002885074.1	XM_002885028.2	LOC9318986
XP_002882920.1	XM_002882874.2	LOC9321141
XP_002882921.2	XM_002882875.2	LOC9318987
XP_020887183.1	XM_021031524.1	LOC9318988
XP_020887173.1	XM_021031514.1	LOC9318988
XP_020887181.1	XM_021031522.1	LOC9318988
XP_020887178.1	XM_021031519.1	LOC9318988
XP_020887180.1	XM_021031521.1	LOC9318988
XP_020887176.1	XM_021031517.1	LOC9318988
XP_020887179.1	XM_021031520.1	LOC9318988
XP_020887175.1	XM_021031516.1	LOC9318988
XP_020887177.1	XM_021031518.1	LOC9318988
XP_020887174.1	XM_021031515.1	LOC9318988
XP_002882922.1	XM_002882876.2	LOC9321142
XP_020887185.1	XM_021031526.1	LOC9318989
XP_020887184.1	XM_021031525.1	LOC9321143
XP_020887186.1	XM_021031527.1	LOC110230010
XP_002885077.1	XM_002885031.2	LOC9318990
XP_002882924.1	XM_002882878.2	LOC9321144
XP_002885078.2	XM_002885032.2	LOC9318991
XP_002882925.1	XM_002882879.2	LOC9321145
XP_002882926.1	XM_002882880.2	LOC9318992
XP_002882927.1	XM_002882881.2	LOC9318993
XP_002882928.1	XM_002882882.2	LOC9318994
XP_020886622.1	XM_021030963.1	LOC9318995
XP_020889273.1	XM_021033614.1	LOC9318996
XP_020889272.1	XM_021033613.1	LOC9318996
XP_020889274.1	XM_021033615.1	LOC9318996
XP_020886018.1	XM_021030359.1	LOC9321146
XP_020886017.1	XM_021030358.1	LOC9321146
XP_020886012.1	XM_021030353.1	LOC9318997
XP_020886013.1	XM_021030354.1	LOC9318997
XP_020886014.1	XM_021030355.1	LOC9318997
XP_020886011.1	XM_021030352.1	LOC9318997
XP_020886016.1	XM_021030357.1	LOC9318997
XP_020886015.1	XM_021030356.1	LOC9318997
XP_002885081.1	XM_002885035.2	LOC9321147
XP_020886991.1	XM_021031332.1	LOC9321149
XP_002882932.1	XM_002882886.2	LOC9318998
XP_020886992.1	XM_021031333.1	LOC9318999
XP_002885083.1	XM_002885037.2	LOC9319000
XP_020887703.1	XM_021032044.1	LOC9321150
XP_020887702.1	XM_021032043.1	LOC9321150
XP_020887705.1	XM_021032046.1	LOC9319001
XP_020886632.1	XM_021030973.1	LOC9319002
XP_002882937.1	XM_002882891.2	LOC9319003
XP_020888545.1	XM_021032886.1	LOC9319004
XP_020886366.1	XM_021030707.1	LOC9319005
XP_020886377.1	XM_021030718.1	LOC110229802
XP_020886374.1	XM_021030715.1	LOC110229800
XP_020886373.1	XM_021030714.1	LOC110229799
XP_020886376.1	XM_021030717.1	LOC110229801
XP_020886375.1	XM_021030716.1	LOC110229801
XP_020886368.1	XM_021030709.1	LOC9319006
XP_020886369.1	XM_021030710.1	LOC9319006
XP_020886367.1	XM_021030708.1	LOC9319006
XP_020886371.1	XM_021030712.1	LOC9319006
XP_020886372.1	XM_021030713.1	LOC9319006
XP_020886370.1	XM_021030711.1	LOC9319006
XP_020888775.1	XM_021033116.1	LOC9321152
XP_002882940.1	XM_002882894.2	LOC9321152
XP_020888774.1	XM_021033115.1	LOC9319007
XP_020886836.1	XM_021031177.1	LOC9319008
XP_020886841.1	XM_021031182.1	LOC9319009
XP_020886840.1	XM_021031181.1	LOC9319009
XP_020886839.1	XM_021031180.1	LOC9321153
XP_020886838.1	XM_021031179.1	LOC9321153
XP_020886837.1	XM_021031178.1	LOC9321153
XP_002885087.1	XM_002885041.2	LOC9319010
XP_020886298.1	XM_021030639.1	LOC9321154
XP_002885088.1	XM_002885042.2	LOC9319011
XP_002885089.1	XM_002885043.2	LOC9321155
XP_002885090.1	XM_002885044.2	LOC9321156
XP_020888642.1	XM_021032983.1	LOC9321157
XP_002882947.1	XM_002882901.2	LOC9319013
XP_020888633.1	XM_021032974.1	LOC9319014
XP_002882949.1	XM_002882903.2	LOC9319015
XP_002885091.1	XM_002885045.2	LOC9319016
XP_020887160.1	XM_021031501.1	LOC9319016
XP_020887162.1	XM_021031503.1	LOC9321158
XP_020887501.1	XM_021031842.1	LOC9321159
XP_020889277.1	XM_021033618.1	LOC9319017
XP_020886633.1	XM_021030974.1	LOC110229880
XP_002882952.1	XM_002882906.2	LOC9321160
XP_002885094.1	XM_002885048.2	LOC9319019
XP_020888062.1	XM_021032403.1	LOC110230233
XP_002885095.1	XM_002885049.2	LOC9321161
XP_020888063.1	XM_021032404.1	LOC9321162
XP_020886634.1	XM_021030975.1	LOC110229881
XP_020887647.1	XM_021031988.1	LOC9321163
XP_020887648.1	XM_021031989.1	LOC9321163
XP_002885097.1	XM_002885051.2	LOC9319020
XP_020887649.1	XM_021031990.1	LOC9321164
XP_020887646.1	XM_021031987.1	LOC9321165
XP_020889493.1	XM_021033834.1	LOC9321166
XP_020886635.1	XM_021030976.1	LOC9321167
XP_020888464.1	XM_021032805.1	LOC9319021
XP_002882956.1	XM_002882910.2	LOC9321168
XP_020888139.1	XM_021032480.1	LOC9319023
XP_020888138.1	XM_021032479.1	LOC9321169
XP_020889433.1	XM_021033774.1	LOC9321170
XP_020889434.1	XM_021033775.1	LOC9321170
XP_020888689.1	XM_021033030.1	LOC9319024
XP_002885104.2	XM_002885058.2	LOC9319025
XP_020888772.1	XM_021033113.1	LOC9321171
XP_020888771.1	XM_021033112.1	LOC9321172
XP_002885106.1	XM_002885060.2	LOC9321172
XP_020888770.1	XM_021033111.1	LOC9321172
XP_002882959.1	XM_002882913.2	LOC9321174
XP_020889501.1	XM_021033842.1	LOC9319026
XP_002882960.1	XM_002882914.2	LOC9321175
XP_020885915.1	XM_021030256.1	LOC9319027
XP_020885916.1	XM_021030257.1	LOC9319027
XP_002882962.1	XM_002882916.2	LOC9319028
XP_020885914.1	XM_021030255.1	LOC9319029
XP_002882963.1	XM_002882917.2	LOC9319029
XP_020885913.1	XM_021030254.1	LOC9319029
XP_002882964.1	XM_002882918.2	LOC9319030
XP_002885109.1	XM_002885063.2	LOC9319031
XP_002882965.1	XM_002882919.2	LOC9321176
XP_002882966.1	XM_002882920.2	LOC9321177
XP_002885111.1	XM_002885065.2	LOC9319033
XP_020887061.1	XM_021031402.1	LOC9321178
XP_002885112.1	XM_002885066.2	LOC9319034
XP_020886990.1	XM_021031331.1	LOC110229983
XP_020886989.1	XM_021031330.1	LOC9321179
XP_020889475.1	XM_021033816.1	LOC9321180
XP_020889476.1	XM_021033817.1	LOC9321180
XP_020889478.1	XM_021033819.1	LOC9319035
XP_020889474.1	XM_021033815.1	LOC9321181
XP_020889479.1	XM_021033820.1	LOC9321182
XP_020889480.1	XM_021033821.1	LOC9321182
XP_020889481.1	XM_021033822.1	LOC9321182
XP_002885116.1	XM_002885070.2	LOC9321182
XP_020889492.1	XM_021033833.1	LOC9321184
XP_020889491.1	XM_021033832.1	LOC9321184
XP_020889490.1	XM_021033831.1	LOC9321184
XP_020886236.1	XM_021030577.1	LOC9319036
XP_020886235.1	XM_021030576.1	LOC9319036
XP_020886233.1	XM_021030574.1	LOC9321187
XP_020886234.1	XM_021030575.1	LOC9321187
XP_020886108.1	XM_021030449.1	LOC9321188
XP_020886107.1	XM_021030448.1	LOC110229716
XP_020886109.1	XM_021030450.1	LOC9319037
XP_020887245.1	XM_021031586.1	LOC110230019
XP_020886643.1	XM_021030984.1	LOC9319038
XP_020887246.1	XM_021031587.1	LOC9319039
XP_002882974.1	XM_002882928.2	LOC9319040
XP_002885122.2	XM_002885076.2	LOC9319041
XP_002882975.1	XM_002882929.2	LOC9321189
XP_002885123.1	XM_002885077.2	LOC9319042
XP_002882976.1	XM_002882930.2	LOC9321190
XP_002882977.1	XM_002882931.2	LOC9319043
XP_020887606.1	XM_021031947.1	LOC9319043
XP_020888096.1	XM_021032437.1	LOC9319044
XP_020888097.1	XM_021032438.1	LOC9319044
XP_020888095.1	XM_021032436.1	LOC9319045
XP_002885125.1	XM_002885079.2	LOC9319046
XP_020886644.1	XM_021030985.1	LOC110229883
XP_020888448.1	XM_021032789.1	LOC9321192
XP_020888447.1	XM_021032788.1	LOC9321192
XP_020888449.1	XM_021032790.1	LOC9321192
XP_020887887.1	XM_021032228.1	LOC9319047
XP_020887886.1	XM_021032227.1	LOC110230185
XP_020889011.1	XM_021033352.1	LOC9319048
XP_020889009.1	XM_021033350.1	LOC9319049
XP_020889008.1	XM_021033349.1	LOC9319049
XP_002885126.1	XM_002885080.2	LOC9319049
XP_002882983.1	XM_002882937.2	LOC9321193
XP_002882984.1	XM_002882938.2	LOC9319050
XP_002885127.1	XM_002885081.2	LOC9319051
XP_002885128.1	XM_002885082.2	LOC9321194
XP_002885129.1	XM_002885083.2	LOC9321195
XP_020886472.1	XM_021030813.1	LOC9321196
XP_002885130.1	XM_002885084.2	LOC9319052
XP_020887321.1	XM_021031662.1	LOC9321197
XP_020887319.1	XM_021031660.1	LOC9321197
XP_020887320.1	XM_021031661.1	LOC9321197
XP_020887323.1	XM_021031664.1	LOC9321197
XP_020887324.1	XM_021031665.1	LOC9321197
XP_020887318.1	XM_021031659.1	LOC9319053
XP_020887317.1	XM_021031658.1	LOC9319053
XP_020887447.1	XM_021031788.1	LOC9319054
XP_002885131.1	XM_002885085.2	LOC9319055
XP_002882989.2	XM_002882943.2	LOC9321198
XP_002882990.1	XM_002882944.2	LOC9319056
XP_002882991.2	XM_002882945.2	LOC9319057
XP_002882993.1	XM_002882947.2	LOC9319059
XP_002882994.1	XM_002882948.2	LOC9319060
XP_002882995.1	XM_002882949.2	LOC9319061
XP_020887440.1	XM_021031781.1	LOC9319062
XP_002885133.1	XM_002885087.2	LOC9319064
XP_020887441.1	XM_021031782.1	LOC9321200
XP_020888624.1	XM_021032965.1	LOC9321201
XP_020888626.1	XM_021032967.1	LOC9321201
XP_020888625.1	XM_021032966.1	LOC9321201
XP_020888628.1	XM_021032969.1	LOC9319065
XP_002883000.1	XM_002882954.2	LOC9321203
XP_020889168.1	XM_021033509.1	LOC9319067
XP_002883002.2	XM_002882956.2	LOC9321204
XP_020889183.1	XM_021033524.1	LOC9319069
XP_002885138.1	XM_002885092.2	LOC9319070
XP_020889140.1	XM_021033481.1	LOC9321205
XP_002885139.1	XM_002885093.2	LOC9319071
XP_020889240.1	XM_021033581.1	LOC9319071
XP_020889141.1	XM_021033482.1	LOC9321206
XP_002885140.1	XM_002885094.2	LOC9321206
XP_020889134.1	XM_021033475.1	LOC9321207
XP_020889135.1	XM_021033476.1	LOC9321207
XP_020889200.1	XM_021033541.1	LOC9319072
XP_020889202.1	XM_021033543.1	LOC110230459
XP_020889201.1	XM_021033542.1	LOC9319073
XP_002883007.1	XM_002882961.2	LOC9319073
XP_020889194.1	XM_021033535.1	LOC9319074
XP_020889199.1	XM_021033540.1	LOC9319075
XP_020889114.1	XM_021033455.1	LOC9319076
XP_020889116.1	XM_021033457.1	LOC9319076
XP_020889117.1	XM_021033458.1	LOC9319076
XP_020889115.1	XM_021033456.1	LOC9319076
XP_020889151.1	XM_021033492.1	LOC9319077
XP_020889149.1	XM_021033490.1	LOC9319077
XP_020889150.1	XM_021033491.1	LOC9319077
XP_020889133.1	XM_021033474.1	LOC9321208
XP_020889166.1	XM_021033507.1	LOC9319078
XP_002885143.1	XM_002885097.2	LOC9321209
XP_020889187.1	XM_021033528.1	LOC9321210
XP_020889144.1	XM_021033485.1	LOC9321212
XP_020889206.1	XM_021033547.1	LOC9321213
XP_020889245.1	XM_021033586.1	LOC9321215
XP_020889179.1	XM_021033520.1	LOC110230458
XP_020889137.1	XM_021033478.1	LOC9319079
XP_020889208.1	XM_021033549.1	LOC9321217
XP_002883013.1	XM_002882967.2	LOC9321218
XP_002885152.1	XM_002885106.2	LOC9319081
XP_002885153.1	XM_002885107.2	LOC9321219
XP_002883015.1	XM_002882969.2	LOC9321220
XP_002885155.2	XM_002885109.2	LOC9321221
XP_020889120.1	XM_021033461.1	LOC9321222
XP_020889122.1	XM_021033463.1	LOC9321223
XP_002885157.1	XM_002885111.2	LOC9321223
XP_020889089.1	XM_021033430.1	LOC9321224
XP_020889103.1	XM_021033444.1	LOC9321225
XP_020889104.1	XM_021033445.1	LOC9321225
XP_020889105.1	XM_021033446.1	LOC9321225
XP_020889231.1	XM_021033572.1	LOC9321226
XP_020889139.1	XM_021033480.1	LOC9321227
XP_002883017.1	XM_002882971.2	LOC9319083
XP_002883018.1	XM_002882972.2	LOC9319084
XP_020889223.1	XM_021033564.1	LOC9321228
XP_020889224.1	XM_021033565.1	LOC9321228
XP_002883019.1	XM_002882973.2	LOC9321228
XP_020889213.1	XM_021033554.1	LOC9319086
XP_020889217.1	XM_021033558.1	LOC9321229
XP_020889216.1	XM_021033557.1	LOC9321229
XP_002883021.2	XM_002882975.2	LOC9319087
XP_020889132.1	XM_021033473.1	LOC9319087
XP_020888692.1	XM_021033033.1	LOC9319088
XP_020889198.1	XM_021033539.1	LOC9321230
XP_002885164.1	XM_002885118.2	LOC9319089
XP_020889167.1	XM_021033508.1	LOC9321231
XP_020889247.1	XM_021033588.1	LOC110230468
XP_020889138.1	XM_021033479.1	LOC9319090
XP_002883025.1	XM_002882979.2	LOC9319091
XP_002883026.2	XM_002882980.2	LOC9319092
XP_002883027.1	XM_002882981.2	LOC9319093
XP_020889185.1	XM_021033526.1	LOC9319094
XP_020889186.1	XM_021033527.1	LOC9319094
XP_002885165.1	XM_002885119.2	LOC9319095
XP_020886646.1	XM_021030987.1	LOC9321233
XP_002885168.1	XM_002885122.2	LOC9321234
XP_020886647.1	XM_021030988.1	LOC110229885
XP_002885169.2	XM_002885123.2	LOC9321235
XP_002885170.2	XM_002885124.2	LOC9321236
XP_020889239.1	XM_021033580.1	LOC110230464
XP_020886648.1	XM_021030989.1	LOC9321237
XP_002883029.1	XM_002882983.2	LOC9321238
XP_020889101.1	XM_021033442.1	LOC9319096
XP_020889102.1	XM_021033443.1	LOC9319096
XP_020889146.1	XM_021033487.1	LOC9321239
XP_020889145.1	XM_021033486.1	LOC9321239
XP_002883030.1	XM_002882984.2	LOC9321239
XP_020889118.1	XM_021033459.1	LOC9319097
XP_002885173.1	XM_002885127.2	LOC9319098
XP_020889225.1	XM_021033566.1	LOC9321240
XP_020889246.1	XM_021033587.1	LOC9321241
XP_020889123.1	XM_021033464.1	LOC9319099
XP_002885175.1	XM_002885129.2	LOC9319099
XP_020886649.1	XM_021030990.1	LOC110229886
XP_002883033.1	XM_002882987.2	LOC9321242
XP_020889127.1	XM_021033468.1	LOC9319100
XP_002885177.1	XM_002885131.2	LOC9321243
XP_020889244.1	XM_021033585.1	LOC110230467
XP_020889238.1	XM_021033579.1	LOC9321244
XP_002883035.1	XM_002882989.2	LOC9321245
XP_020889099.1	XM_021033440.1	LOC9321245
XP_020889126.1	XM_021033467.1	LOC9319102
XP_020889234.1	XM_021033575.1	LOC9321246
XP_002885181.2	XM_002885135.2	LOC9321247
XP_002883036.1	XM_002882990.2	LOC9321248
XP_020889214.1	XM_021033555.1	LOC9319103
XP_020889197.1	XM_021033538.1	LOC9321249
XP_020889193.1	XM_021033534.1	LOC9319104
XP_020889192.1	XM_021033533.1	LOC9319104
XP_002885183.1	XM_002885137.2	LOC9319105
XP_020889121.1	XM_021033462.1	LOC9321250
XP_020889124.1	XM_021033465.1	LOC9321251
XP_020889203.1	XM_021033544.1	LOC9321252
XP_020889205.1	XM_021033546.1	LOC9321252
XP_002885186.1	XM_002885140.2	LOC9319106
XP_002883040.1	XM_002882994.2	LOC9321253
XP_002883041.2	XM_002882995.2	LOC9319107
XP_020889172.1	XM_021033513.1	LOC9319108
XP_020889215.1	XM_021033556.1	LOC9319109
XP_020889229.1	XM_021033570.1	LOC9319110
XP_020889220.1	XM_021033561.1	LOC9319111
XP_020889218.1	XM_021033559.1	LOC9319111
XP_002885187.1	XM_002885141.2	LOC9319112
XP_020889232.1	XM_021033573.1	LOC9321254
XP_020889248.1	XM_021033589.1	LOC9321255
XP_002883047.1	XM_002883001.2	LOC9319113
XP_002883048.1	XM_002883002.2	LOC9319114
