protein	mRNA	gene
XP_009131532.2	XM_009133284.3	LOC103856189
XP_033143158.1	XM_033287267.1	LOC103856189
XP_033143156.1	XM_033287265.1	LOC103856190
XP_033143159.1	XM_033287268.1	LOC117132574
XP_033143165.1	XM_033287274.1	LOC117132575
XP_033143170.1	XM_033287279.1	LOC117132577
XP_033143169.1	XM_033287278.1	LOC117132576
XP_033143161.1	XM_033287270.1	LOC103856191
XP_009131536.1	XM_009133288.2	LOC103856192
XP_009131537.1	XM_009133289.2	LOC103856193
XP_009131538.1	XM_009133290.3	LOC103856194
XP_018513631.1	XM_018658115.2	LOC103856195
XP_009131539.1	XM_009133291.3	LOC103856195
XP_009131541.2	XM_009133293.3	LOC103856197
XP_009131542.2	XM_009133294.3	LOC103856197
XP_009131540.1	XM_009133292.3	LOC103856196
XP_009131543.1	XM_009133295.3	LOC103856199
XP_018513144.1	XM_018657628.2	LOC103856200
XP_009131546.1	XM_009133298.3	LOC103856201
XP_009131547.2	XM_009133299.3	LOC103856202
XP_009131549.1	XM_009133301.3	LOC103856204
XP_009131548.2	XM_009133300.3	LOC103856203
XP_009131550.1	XM_009133302.2	LOC103856206
XP_009131551.1	XM_009133303.2	LOC103856206
XP_018513145.1	XM_018657629.2	LOC103856205
XP_009131552.1	XM_009133304.3	LOC103856208
XP_009131554.1	XM_009133306.3	LOC103856209
XP_009131553.1	XM_009133305.3	LOC103856209
XP_033144650.1	XM_033288759.1	LOC103856873
XP_009132248.1	XM_009134000.1	LOC103856872
XP_018513370.1	XM_018657854.2	LOC103856210
XP_009131555.1	XM_009133307.3	LOC103856210
XP_009131556.2	XM_009133308.3	LOC103856211
XP_033144669.1	XM_033288778.1	LOC103856212
XP_033144670.1	XM_033288779.1	LOC103856212
XP_033144667.1	XM_033288776.1	LOC103856212
XP_033144665.1	XM_033288774.1	LOC103856212
XP_033144664.1	XM_033288773.1	LOC103856212
XP_033144668.1	XM_033288777.1	LOC103856212
XP_033144666.1	XM_033288775.1	LOC103856212
XP_009131558.1	XM_009133310.3	LOC103856213
XP_009131561.1	XM_009133313.3	LOC103856215
XP_009131563.1	XM_009133315.3	LOC103856218
XP_009131565.1	XM_009133317.3	LOC103856219
XP_009131566.1	XM_009133318.3	LOC103856220
XP_033144662.1	XM_033288771.1	LOC103856221
XP_009131568.1	XM_009133320.3	LOC103856221
XP_018512806.1	XM_018657290.2	LOC103856876
XP_033144675.1	XM_033288784.1	LOC103856876
XP_033144661.1	XM_033288770.1	LOC103834302
XP_009131569.1	XM_009133321.3	LOC103856222
XP_009131571.1	XM_009133323.3	LOC103856225
XP_009131570.1	XM_009133322.3	LOC103856224
XP_009131572.1	XM_009133324.2	LOC103856226
XP_009131573.1	XM_009133325.3	LOC103856227
XP_009131574.2	XM_009133326.3	LOC103856228
XP_033145013.1	XM_033289122.1	LOC103856878
XP_033144671.1	XM_033288780.1	LOC103856230
XP_009131576.2	XM_009133328.3	LOC103856230
XP_033144673.1	XM_033288782.1	LOC103856230
XP_033144672.1	XM_033288781.1	LOC103856230
XP_018512584.2	XM_018657068.2	LOC103856230
XP_033144674.1	XM_033288783.1	LOC103856230
XP_009132254.2	XM_009134006.3	LOC103856230
XP_009131578.2	XM_009133330.3	LOC103856233
XP_009131582.1	XM_009133334.3	LOC103856236
XP_009131583.1	XM_009133335.3	LOC103856237
XP_009131584.1	XM_009133336.3	LOC103856237
XP_009131585.1	XM_009133337.3	LOC103856238
XP_009131586.1	XM_009133338.3	LOC103856239
XP_009131588.1	XM_009133340.3	LOC103856241
XP_009131589.1	XM_009133341.3	LOC103856242
XP_009131590.1	XM_009133342.3	LOC103856243
XP_033145014.1	XM_033289123.1	LOC117133071
XP_009131593.1	XM_009133345.3	LOC103856246
XP_009131592.1	XM_009133344.3	LOC103856244
XP_033143055.1	XM_033287164.1	LOC103856247
XP_033143054.1	XM_033287163.1	LOC103856247
XP_033143053.1	XM_033287162.1	LOC103856247
XP_009131594.1	XM_009133346.3	LOC103856248
XP_018513230.2	XM_018657714.2	LOC103856249
XP_009131595.2	XM_009133347.3	LOC103856249
XP_018513090.2	XM_018657574.2	LOC103856251
XP_009131598.1	XM_009133350.3	LOC103856254
XP_009131599.1	XM_009133351.3	LOC103856255
XP_009131601.1	XM_009133353.3	LOC103856256
XP_009131602.1	XM_009133354.3	LOC103856257
XP_009131603.2	XM_009133355.3	LOC103856258
XP_009131604.2	XM_009133356.3	LOC103856258
XP_033143057.1	XM_033287166.1	LOC103856259
XP_009131606.1	XM_009133358.2	LOC103856260
XP_009131607.2	XM_009133359.3	LOC103856261
XP_009131608.1	XM_009133360.3	LOC103856263
XP_033143056.1	XM_033287165.1	LOC103856264
XP_009131611.1	XM_009133363.3	LOC103856266
XP_009131612.1	XM_009133364.2	LOC103856267
XP_009131613.1	XM_009133365.3	LOC103856268
XP_009131614.1	XM_009133366.3	LOC103856269
XP_033143049.1	XM_033287158.1	LOC103856272
XP_033143050.1	XM_033287159.1	LOC103856272
XP_009131622.1	XM_009133374.3	LOC103856273
XP_009131618.1	XM_009133370.3	LOC103856273
XP_009131619.1	XM_009133371.3	LOC103856273
XP_009131623.2	XM_009133375.2	LOC103856274
XP_009131624.1	XM_009133376.3	LOC103856275
XP_009131625.1	XM_009133377.3	LOC103856276
XP_009131627.1	XM_009133379.3	LOC103856277
XP_009131630.2	XM_009133382.3	LOC103856281
XP_033143059.1	XM_033287168.1	LOC103856281
XP_009131628.1	XM_009133380.3	LOC103856278
XP_033143058.1	XM_033287167.1	LOC103856279
XP_018513010.1	XM_018657494.2	LOC103856279
XP_009131629.1	XM_009133381.3	LOC103856279
XP_009131631.1	XM_009133383.3	LOC103856282
XP_009131641.1	XM_009133393.3	LOC103856290
XP_009131640.1	XM_009133392.3	LOC103856289
XP_009131638.1	XM_009133390.3	LOC103856288
XP_009131639.1	XM_009133391.3	LOC103856288
XP_009131637.1	XM_009133389.3	LOC103856287
XP_033143060.1	XM_033287169.1	LOC117132546
XP_033143061.1	XM_033287170.1	LOC103856286
XP_009131635.1	XM_009133387.3	LOC103856285
XP_009131634.2	XM_009133386.3	LOC103856284
XP_033142654.1	XM_033286763.1	LOC103856881
XP_009131643.2	XM_009133395.3	LOC103856292
XP_009131642.2	XM_009133394.3	LOC103856292
XP_033142656.1	XM_033286765.1	LOC103856293
XP_033142655.1	XM_033286764.1	LOC103856293
XP_033142657.1	XM_033286766.1	LOC103856293
XP_009131647.1	XM_009133399.3	LOC103856294
XP_009131648.1	XM_009133400.3	LOC103856295
XP_033142661.1	XM_033286770.1	LOC103856882
XP_009131649.1	XM_009133401.3	LOC103856296
XP_033145025.1	XM_033289134.1	LOC103856299
XP_009131653.1	XM_009133405.3	LOC103856301
XP_009131654.2	XM_009133406.3	LOC103856302
XP_009131657.1	XM_009133409.3	LOC103856304
XP_033142659.1	XM_033286768.1	LOC103856303
XP_009131659.1	XM_009133411.2	LOC103856305
XP_009131660.1	XM_009133412.3	LOC103856305
XP_009131663.1	XM_009133415.3	LOC103856306
XP_033142658.1	XM_033286767.1	LOC103856306
XP_009131661.1	XM_009133413.3	LOC103856306
XP_009131662.1	XM_009133414.3	LOC103856306
XP_033142662.1	XM_033286771.1	LOC103856307
XP_009131664.2	XM_009133416.2	LOC103856307
XP_009131666.1	XM_009133418.3	LOC103856310
XP_009131665.1	XM_009133417.3	LOC103856310
XP_033142664.1	XM_033286773.1	LOC103856311
XP_009131670.1	XM_009133422.3	LOC103856313
XP_009131669.1	XM_009133421.2	LOC103856312
XP_009131671.1	XM_009133423.3	LOC103856314
XP_009131672.1	XM_009133424.3	LOC103856315
XP_009131673.1	XM_009133425.3	LOC103856316
XP_009131674.1	XM_009133426.3	LOC103856316
XP_033142663.1	XM_033286772.1	LOC103856318
XP_009131677.2	XM_009133429.3	LOC103856319
XP_009131678.1	XM_009133430.3	LOC103856321
XP_009131679.1	XM_009133431.3	LOC103856322
XP_009131681.1	XM_009133433.3	LOC103856323
XP_009131683.1	XM_009133435.2	LOC103856325
XP_009131684.1	XM_009133436.3	LOC103856327
XP_009131685.2	XM_009133437.3	LOC103856328
XP_018512580.2	XM_018657064.2	LOC103856329
XP_018512579.2	XM_018657063.2	LOC103856329
XP_033142666.1	XM_033286775.1	LOC103856330
XP_033142665.1	XM_033286774.1	LOC103856335
XP_018512558.1	XM_018657042.2	LOC103856334
XP_009131692.1	XM_009133444.3	LOC117125627
XP_009131695.2	XM_009133447.3	LOC103856337
XP_009131694.1	XM_009133446.3	LOC117125628
XP_033142667.1	XM_033286776.1	LOC103856336
XP_033142668.1	XM_033286777.1	LOC103856336
XP_009131693.2	XM_009133445.3	LOC103856336
XP_033142669.1	XM_033286778.1	LOC103856336
XP_009131697.1	XM_009133449.3	LOC103856340
XP_009131700.1	XM_009133452.3	LOC103856345
XP_009131699.1	XM_009133451.3	LOC103856344
XP_009131698.1	XM_009133450.3	LOC103856343
XP_009131702.1	XM_009133454.3	LOC103856346
XP_033142671.1	XM_033286780.1	LOC103856346
XP_009131703.1	XM_009133455.3	LOC103856347
XP_009131704.1	XM_009133456.3	LOC103856348
XP_009131705.1	XM_009133457.3	LOC103856349
XP_033142670.1	XM_033286779.1	LOC103856350
XP_033143045.1	XM_033287154.1	LOC103856351
XP_009131708.1	XM_009133460.3	LOC103856351
XP_009131707.1	XM_009133459.3	LOC103856351
XP_009131709.1	XM_009133461.3	LOC103856351
XP_033143044.1	XM_033287153.1	LOC103856351
XP_033143034.1	XM_033287143.1	LOC103856355
XP_009131712.1	XM_009133464.3	LOC103856355
XP_033141972.1	XM_033286081.1	LOC103856356
XP_033143040.1	XM_033287149.1	LOC117125696
XP_009131714.1	XM_009133466.3	LOC103856357
XP_009131718.1	XM_009133470.3	LOC103856359
XP_009131717.1	XM_009133469.3	LOC103856359
XP_009131715.1	XM_009133467.3	LOC103856358
XP_009131716.1	XM_009133468.3	LOC103856358
XP_009131719.1	XM_009133471.3	LOC103856361
XP_033143038.1	XM_033287147.1	LOC103856362
XP_033143037.1	XM_033287146.1	LOC103856362
XP_009131720.1	XM_009133472.3	LOC103856362
XP_009131721.2	XM_009133473.2	LOC103856363
XP_033143041.1	XM_033287150.1	LOC103856363
XP_009131723.1	XM_009133475.3	LOC103856365
XP_009131724.1	XM_009133476.3	LOC103856368
XP_033143043.1	XM_033287152.1	LOC103856885
XP_009131725.1	XM_009133477.3	LOC103856369
XP_009131726.2	XM_009133478.3	LOC103856370
XP_009131727.1	XM_009133479.3	LOC103856371
XP_009131728.1	XM_009133480.3	LOC103856373
XP_009131730.1	XM_009133482.3	LOC103856374
XP_009131729.1	XM_009133481.3	LOC103856374
XP_009131733.1	XM_009133485.3	LOC103856376
XP_009131734.1	XM_009133486.3	LOC103856377
XP_009131735.1	XM_009133487.3	LOC103856378
XP_009131736.2	XM_009133488.3	LOC103856379
XP_009131737.1	XM_009133489.3	LOC103856380
XP_009131739.1	XM_009133491.3	LOC103856382
XP_009131738.1	XM_009133490.3	LOC103856381
XP_009131740.1	XM_009133492.3	LOC103856384
XP_009131741.2	XM_009133493.2	LOC103856385
XP_009131742.1	XM_009133494.3	LOC103856386
XP_009131744.1	XM_009133496.2	LOC103856387
XP_009131745.1	XM_009133497.3	LOC103856388
XP_009131747.1	XM_009133499.3	LOC103856389
XP_009131746.1	XM_009133498.3	LOC103856389
XP_033143032.1	XM_033287141.1	LOC103856389
XP_018513378.1	XM_018657862.2	LOC103856389
XP_033143033.1	XM_033287142.1	LOC103856389
XP_009131748.1	XM_009133500.2	LOC103856390
XP_009131749.1	XM_009133501.3	LOC103856391
XP_009131750.2	XM_009133502.3	LOC103856392
XP_009131752.2	XM_009133504.3	LOC103856395
XP_033143036.1	XM_033287145.1	LOC103856395
XP_009131751.1	XM_009133503.2	LOC103856394
XP_033143031.1	XM_033287140.1	LOC103856396
XP_009131753.2	XM_009133505.3	LOC103856396
XP_009131755.1	XM_009133507.3	LOC103856398
XP_018512527.1	XM_018657011.2	LOC103856400
XP_009131757.1	XM_009133509.3	LOC103856400
XP_009131756.2	XM_009133508.3	LOC103856399
XP_018512528.2	XM_018657012.2	LOC103856399
XP_009131758.1	XM_009133510.3	LOC103856401
XP_009131759.2	XM_009133511.3	LOC103856402
XP_033141980.1	XM_033286089.1	LOC103856403
XP_009131760.1	XM_009133512.3	LOC103856408
XP_033141981.1	XM_033286090.1	LOC103856887
XP_033141982.1	XM_033286091.1	LOC117125752
XP_009131763.2	XM_009133515.3	LOC103856410
XP_009131764.1	XM_009133516.3	LOC103856413
XP_018513597.1	XM_018658081.2	LOC103856412
XP_009131765.1	XM_009133517.2	LOC103856414
XP_009131766.1	XM_009133518.3	LOC103856415
XP_009131767.1	XM_009133519.3	LOC103856416
XP_009131769.1	XM_009133521.3	LOC103856417
XP_033144632.1	XM_033288741.1	LOC103856417
XP_009131770.1	XM_009133522.3	LOC103856418
XP_033144631.1	XM_033288740.1	LOC103856419
XP_009131771.1	XM_009133523.3	LOC103856419
XP_009131772.1	XM_009133524.3	LOC103856420
XP_033144641.1	XM_033288750.1	LOC103856420
XP_009131773.1	XM_009133525.2	LOC103856420
XP_033144642.1	XM_033288751.1	LOC103856421
XP_033144634.1	XM_033288743.1	LOC103856424
XP_033144636.1	XM_033288745.1	LOC103856424
XP_033144638.1	XM_033288747.1	LOC103856424
XP_033144637.1	XM_033288746.1	LOC103856424
XP_033144640.1	XM_033288749.1	LOC103856424
XP_033144639.1	XM_033288748.1	LOC103856424
XP_033144635.1	XM_033288744.1	LOC103856424
XP_033144633.1	XM_033288742.1	LOC103856424
XP_009131777.1	XM_009133529.3	LOC103856426
XP_009131779.2	XM_009133531.3	LOC103856427
XP_033141977.1	XM_033286086.1	LOC103856428
XP_009131781.1	XM_009133533.3	LOC103856429
XP_009131782.1	XM_009133534.3	LOC103856430
XP_009131783.1	XM_009133535.3	LOC103856431
XP_033144629.1	XM_033288738.1	LOC103856431
XP_033144630.1	XM_033288739.1	LOC103856431
XP_033144628.1	XM_033288737.1	LOC103856431
XP_009131784.1	XM_009133536.3	LOC103856432
XP_033142905.1	XM_033287014.1	LOC103856433
XP_018512771.1	XM_018657255.2	LOC103856435
XP_033142907.1	XM_033287016.1	LOC103856435
XP_009131786.1	XM_009133538.3	LOC103856435
XP_009131788.2	XM_009133540.3	LOC103856437
XP_009131790.1	XM_009133542.3	LOC103856438
XP_033142552.1	XM_033286661.1	LOC103856439
XP_018513163.1	XM_018657647.2	LOC103856440
XP_018513162.1	XM_018657646.2	LOC103856441
XP_033142548.1	XM_033286657.1	LOC103856441
XP_033142547.1	XM_033286656.1	LOC103856441
XP_009131792.1	XM_009133544.2	LOC103856441
XP_009131793.1	XM_009133545.2	LOC103856441
XP_033142549.1	XM_033286658.1	LOC103856442
XP_009131794.1	XM_009133546.3	LOC103856442
XP_033142551.1	XM_033286660.1	LOC103856443
XP_009131796.1	XM_009133548.3	LOC103856445
XP_009131797.1	XM_009133549.3	LOC103856446
XP_009131798.2	XM_009133550.3	LOC103856447
XP_009131800.1	XM_009133552.3	LOC103856450
XP_009131801.1	XM_009133553.3	LOC103856451
XP_033145008.1	XM_033289117.1	LOC103856453
XP_009131802.1	XM_009133554.3	LOC103856453
XP_033145009.1	XM_033289118.1	LOC103856453
XP_009131804.1	XM_009133556.3	LOC103856454
XP_033145010.1	XM_033289119.1	LOC103856455
XP_033145011.1	XM_033289120.1	LOC103856455
XP_033145012.1	XM_033289121.1	LOC103856457
XP_033143734.1	XM_033287843.1	LOC103856458
XP_009131809.2	XM_009133561.3	LOC103856458
XP_009131811.1	XM_009133563.3	LOC103856460
XP_009131813.1	XM_009133565.3	LOC103856460
XP_009131814.1	XM_009133566.3	LOC103856461
XP_009131815.1	XM_009133567.3	LOC103856462
XP_009131816.1	XM_009133568.3	LOC103856463
XP_009131817.1	XM_009133569.3	LOC103856464
XP_009131818.2	XM_009133570.3	LOC103856465
XP_009131819.1	XM_009133571.3	LOC103856466
XP_009131820.1	XM_009133572.3	LOC103856468
XP_009131821.1	XM_009133573.3	LOC103856469
XP_033143944.1	XM_033288053.1	LOC103856470
XP_009131824.2	XM_009133576.3	LOC103856471
XP_018513189.2	XM_018657673.2	LOC103856472
XP_009131826.2	XM_009133578.3	LOC103856472
XP_009131825.2	XM_009133577.3	LOC103856472
XP_033143943.1	XM_033288052.1	LOC117132818
XP_009131827.1	XM_009133579.3	LOC103856473
XP_009131829.1	XM_009133581.3	LOC103856474
XP_009131831.1	XM_009133583.3	LOC103856476
XP_009131830.2	XM_009133582.3	LOC103856475
XP_009131833.1	XM_009133585.3	LOC103856477
XP_009131834.1	XM_009133586.2	LOC103856478
XP_009131835.1	XM_009133587.3	LOC103856479
XP_009131837.2	XM_009133589.3	LOC103856480
XP_009131838.1	XM_009133590.3	LOC103856481
XP_009131839.1	XM_009133591.3	LOC103856482
XP_009131842.1	XM_009133594.3	LOC103856485
XP_009131840.1	XM_009133592.3	LOC103856483
XP_009131841.1	XM_009133593.3	LOC103856483
XP_009131843.1	XM_009133595.3	LOC103856486
XP_009131845.1	XM_009133597.3	LOC103856487
XP_033143942.1	XM_033288051.1	LOC108869646
XP_009131846.2	XM_009133598.3	LOC103856488
XP_009131847.2	XM_009133599.3	LOC103856489
XP_009131848.1	XM_009133600.3	LOC103856490
XP_033141998.1	XM_033286107.1	LOC103856490
XP_033141997.1	XM_033286106.1	LOC103856492
XP_009131851.2	XM_009133603.3	LOC103856492
XP_033141996.1	XM_033286105.1	LOC103856492
XP_009131852.2	XM_009133604.3	LOC103856492
XP_009131850.2	XM_009133602.3	LOC103856492
XP_009131854.1	XM_009133606.3	LOC103856494
XP_009131853.1	XM_009133605.3	LOC103856493
XP_009131855.1	XM_009133607.3	LOC103856495
XP_009131856.2	XM_009133608.3	LOC103856497
XP_009131857.2	XM_009133609.3	LOC103856499
XP_009131860.2	XM_009133612.3	LOC103856501
XP_009131861.1	XM_009133613.3	LOC103856502
XP_033141978.1	XM_033286087.1	LOC103856503
XP_033144658.1	XM_033288767.1	LOC117132996
XP_033144659.1	XM_033288768.1	LOC117132996
XP_009131867.1	XM_009133619.3	LOC103856506
XP_009131865.2	XM_009133617.3	LOC103856505
XP_009131868.1	XM_009133620.3	LOC103856507
XP_009131869.2	XM_009133621.3	LOC103856508
XP_009131870.1	XM_009133622.3	LOC103856509
XP_009131873.1	XM_009133625.3	LOC103856512
XP_033144657.1	XM_033288766.1	LOC103856512
XP_009131875.1	XM_009133627.3	LOC103856512
XP_009131871.1	XM_009133623.3	LOC103856510
XP_009131872.2	XM_009133624.3	LOC103856511
XP_009131876.1	XM_009133628.2	LOC103856513
XP_009131877.2	XM_009133629.3	LOC103856515
XP_033144656.1	XM_033288765.1	LOC103856516
XP_009131878.1	XM_009133630.3	LOC103856516
XP_009131879.1	XM_009133631.3	LOC103856516
XP_009131880.1	XM_009133632.3	LOC103856517
XP_033144653.1	XM_033288762.1	LOC103856518
XP_033144654.1	XM_033288763.1	LOC103856518
XP_033144652.1	XM_033288761.1	LOC103856518
XP_009131881.1	XM_009133633.3	LOC103856520
XP_009131882.1	XM_009133634.3	LOC103856521
XP_009131883.1	XM_009133635.2	LOC103856522
XP_033143798.1	XM_033287907.1	LOC103856524
XP_009132264.1	XM_009134016.1	LOC103856891
XP_009131884.1	XM_009133636.2	LOC103856523
XP_033143797.1	XM_033287906.1	LOC103856523
XP_033141983.1	XM_033286092.1	LOC103856892
XP_009131886.1	XM_009133638.3	LOC103856525
XP_033143710.1	XM_033287819.1	LOC103856526
XP_018513435.2	XM_018657919.2	LOC103856527
XP_009131887.1	XM_009133639.3	LOC103856528
XP_009131888.2	XM_009133640.3	LOC103856529
XP_009131889.2	XM_009133641.3	LOC103856529
XP_009131890.1	XM_009133642.3	LOC103856531
XP_009131891.1	XM_009133643.3	LOC103856532
XP_033142418.1	XM_033286527.1	LOC103856533
XP_033142422.1	XM_033286531.1	LOC103856893
XP_009131894.1	XM_009133646.3	LOC103856534
XP_009131895.2	XM_009133647.2	LOC103856535
XP_009131897.1	XM_009133649.3	LOC103856536
XP_009131898.1	XM_009133650.3	LOC103856537
XP_033142424.1	XM_033286533.1	LOC103856537
XP_009131900.1	XM_009133652.3	LOC103856541
XP_009131901.1	XM_009133653.2	LOC103856542
XP_033141994.1	XM_033286103.1	LOC117132357
XP_033142414.1	XM_033286523.1	LOC117132455
XP_033142413.1	XM_033286522.1	LOC117132455
XP_033141995.1	XM_033286104.1	LOC117132358
XP_033142411.1	XM_033286520.1	LOC117132454
XP_033142412.1	XM_033286521.1	LOC117132454
XP_033142409.1	XM_033286518.1	LOC117132453
XP_033142410.1	XM_033286519.1	LOC117132453
XP_033142430.1	XM_033286539.1	LOC117132457
XP_033142416.1	XM_033286525.1	LOC103856543
XP_033142415.1	XM_033286524.1	LOC103856543
XP_033142425.1	XM_033286534.1	LOC103856544
XP_018513393.2	XM_018657877.2	LOC103856545
XP_009131905.1	XM_009133657.3	LOC103856546
XP_009131904.1	XM_009133656.3	LOC103856546
XP_009131906.1	XM_009133658.2	LOC103856549
XP_009131907.1	XM_009133659.3	LOC103856550
XP_009131908.2	XM_009133660.2	LOC103856551
XP_018512520.1	XM_018657004.2	LOC103856552
XP_009131911.1	XM_009133663.2	LOC103856555
XP_009131912.1	XM_009133664.3	LOC103856556
XP_033142428.1	XM_033286537.1	LOC103856558
XP_033142427.1	XM_033286536.1	LOC103856558
XP_009131915.1	XM_009133667.3	LOC103856559
XP_009131917.1	XM_009133669.3	LOC103856561
XP_009131916.2	XM_009133668.3	LOC103856560
XP_033142434.1	XM_033286543.1	LOC103856562
XP_009131919.2	XM_009133671.3	LOC103856563
XP_033142423.1	XM_033286532.1	LOC103856564
XP_009131921.1	XM_009133673.3	LOC103856565
XP_018513359.1	XM_018657843.2	LOC103856570
XP_033142433.1	XM_033286542.1	LOC117132458
XP_033142419.1	XM_033286528.1	LOC103856569
XP_033141999.1	XM_033286108.1	LOC117132359
XP_009131923.1	XM_009133675.3	LOC103856566
XP_009131927.1	XM_009133679.3	LOC103856571
XP_009131928.2	XM_009133680.3	LOC103856572
XP_009131930.1	XM_009133682.3	LOC103856574
XP_009131931.1	XM_009133683.3	LOC103856575
XP_009131933.1	XM_009133685.3	LOC103856576
XP_009131934.2	XM_009133686.3	LOC103856577
XP_009131938.1	XM_009133690.2	LOC103856578
XP_009131935.1	XM_009133687.3	LOC103856578
XP_009131937.1	XM_009133689.3	LOC103856578
XP_009131939.1	XM_009133691.3	LOC103856578
XP_009131940.3	XM_009133692.3	LOC103856579
XP_009131942.1	XM_009133694.3	LOC103856581
XP_033142426.1	XM_033286535.1	LOC103856581
XP_033142420.1	XM_033286529.1	LOC103833831
XP_033142405.1	XM_033286514.1	LOC103856582
XP_009131948.2	XM_009133700.3	LOC103856582
XP_009131952.2	XM_009133704.3	LOC103856582
XP_009131951.2	XM_009133703.3	LOC103856582
XP_009131950.2	XM_009133702.3	LOC103856582
XP_009131949.2	XM_009133701.3	LOC103856582
XP_009131947.2	XM_009133699.3	LOC103856582
XP_009131943.2	XM_009133695.3	LOC103856582
XP_009131944.2	XM_009133696.3	LOC103856582
XP_033142421.1	XM_033286530.1	LOC117132456
XP_033142407.1	XM_033286516.1	LOC103856584
XP_033142406.1	XM_033286515.1	LOC103856584
XP_033142408.1	XM_033286517.1	LOC103856584
XP_009131954.2	XM_009133706.3	LOC103856584
XP_033142417.1	XM_033286526.1	LOC103856585
XP_009131955.1	XM_009133707.3	LOC103856585
XP_009131956.1	XM_009133708.2	LOC103856587
XP_009131957.1	XM_009133709.3	LOC103856588
XP_009131958.1	XM_009133710.2	LOC103856590
XP_009131959.1	XM_009133711.3	LOC103856592
XP_009131960.1	XM_009133712.3	LOC103856593
XP_009131961.1	XM_009133713.3	LOC103856595
XP_018513341.2	XM_018657825.2	LOC103856596
XP_009131963.1	XM_009133715.2	LOC103856597
XP_033142431.1	XM_033286540.1	LOC103856598
XP_009131964.1	XM_009133716.3	LOC103856598
XP_009131965.1	XM_009133717.3	LOC103856599
XP_009131966.1	XM_009133718.3	LOC103856600
XP_009131967.1	XM_009133719.3	LOC103856601
XP_009131968.1	XM_009133720.3	LOC103856601
XP_009131970.2	XM_009133722.3	LOC103856604
