Orthogroup	Brassica_napus	Brassica_oleracea
OG0000482	XP_048628789.1, XP_013743511.2, XP_013672042.1	XP_013637401.1
OG0000482	XP_048633359.1, XP_013660717.1	XP_013636154.1
OG0000482	XP_013725632.1	XP_013635885.1
OG0000482	XP_048633357.1, XP_048610723.1	XP_013635883.1
OG0000482	XP_013676375.2	XP_013619222.1, XP_013619178.1
OG0000482	XP_013674781.1	XP_013615687.1
OG0000483	XP_048607256.1, XP_022551102.1	XP_013619894.1
OG0000483	XP_022573243.1, XP_022568475.1	XP_013627874.1
OG0000483	XP_022568511.1, XP_013640681.2	XP_013622597.1
OG0000483	XP_013680813.1	XP_013619412.1
OG0000483	XP_013714578.2, XP_013676188.1	XP_013618479.1
OG0000483	XP_013713942.1, XP_013665787.1	XP_013610214.1
OG0000483	XP_013666940.1, XP_013703398.1, XP_013648809.1	XP_013608192.1, XP_013609184.1
OG0000484	XP_013644649.1, XP_022561186.1	XP_013595180.1
OG0000484	XP_013714869.1	XP_013610929.1
OG0000484	XP_048625027.1	XP_013619507.1, XP_013608586.1
OG0000484	XP_022554446.2	XP_013630633.1
OG0000486	XP_013700515.2, XP_048604322.1, XP_048602457.1	XP_013620003.1, XP_013619926.1
OG0000487	XP_048601718.1, XP_013725930.1	XP_013625506.1
OG0000487	XP_048633228.1, XP_013666482.1, XP_022547249.1, XP_013698785.2, XP_013720545.1	XP_013587404.1
OG0000488	XP_013721138.3	XP_013613968.1
OG0000488	XP_013672559.1, XP_013706141.2	XP_013597405.1
OG0000489	XP_013716319.1	XP_013623643.1
OG0000490	XP_048613614.1	XP_013639075.1
OG0000490	XP_048599187.1, XP_048599186.1, XP_048613612.1	XP_013638579.1
OG0000490	XP_048599288.1, XP_048613611.1	XP_013638572.1, XP_013619545.1
OG0000490	XP_022548699.2	XP_013639076.1
OG0000490	XP_048599289.1, XP_048613609.1	XP_013639072.1
OG0000490	XP_013666240.1	XP_013585394.1
OG0000490	XP_048621808.1	XP_013601909.1
OG0000490	XP_013673020.1	XP_013603918.1
OG0000491	XP_048605780.1	XP_013616903.1
OG0000491	XP_022570731.2, XP_013680016.2	XP_013613479.1
OG0000491	XP_013712763.2, XP_048602516.1	XP_013619701.1
OG0000491	XP_013682205.2, XP_013715941.1	XP_013625683.1
OG0000492	XP_013680877.1	XP_013626267.1
OG0000492	XP_022565321.1, XP_048633686.1	XP_013614889.1
OG0000492	XP_013747052.2	XP_013634447.1
OG0000492	XP_048604567.1, XP_013708203.2	XP_013619465.1
OG0000495	XP_013707085.1, XP_048620513.1	XP_013598902.1
OG0000495	XP_048620500.1, XP_048619177.1	XP_013596759.1
OG0000495	XP_048619179.1	XP_013596483.1
OG0000495	XP_048619173.1	XP_013594319.1
OG0000495	XP_013654895.2, XP_013680195.2	XP_013624946.1
OG0000495	XP_048606459.1, XP_013685918.2	XP_013624945.1
OG0000495	XP_022547055.2	XP_013602892.1
OG0000495	XP_048594559.1, XP_013708740.2	XP_013614493.1
OG0000496	XP_048613293.1	XP_013615871.1
OG0000496	XP_048600567.1, XP_048604166.1, XP_048604105.1, XP_048604842.1	XP_013617288.1
OG0000496	XP_022564294.1, XP_048624405.1	XP_013613564.1
OG0000496	XP_048619623.1	XP_013626141.1, XP_013631827.1
OG0000496	XP_048611185.1, XP_013709276.2, XP_048625988.1, XP_013726424.1, XP_048600146.1, XP_013650810.2, XP_048633297.1	XP_013615704.1
OG0000497	XP_048623745.1	XP_013607877.1
OG0000497	XP_048619521.1	XP_013608154.1
OG0000497	XP_048611702.1, XP_048624147.1, XP_048624764.1, XP_048619873.1, XP_048619875.1	XP_013589439.1
OG0000498	XP_013666804.2, XP_013714902.1	XP_013606978.1
OG0000498	XP_013682792.1, XP_013733864.1	XP_013625280.1
OG0000498	XP_013704049.2, XP_013738206.1	XP_013595884.1
OG0000498	XP_013669958.1, XP_013741523.2	XP_013589409.1
OG0000498	XP_013679630.2, XP_048606074.1	XP_013627863.1
OG0000499	XP_048591374.1, XP_048601432.1	XP_013591039.1
OG0000499	XP_013737237.2, XP_013703754.2	XP_013593878.1
OG0000499	XP_013736244.1, XP_013682333.1	XP_013628237.1
OG0000499	XP_013714252.1, XP_013644163.2	XP_013610420.1
OG0000500	XP_048596590.1, XP_013721383.1	XP_013610853.1
OG0000500	XP_048596549.1, XP_013711417.1	XP_013603271.1
OG0000500	XP_048619467.1	XP_013596568.1
OG0000501	XP_013749257.1, XP_013702697.1	XP_013637737.1
OG0000501	XP_013654626.1	XP_013627546.1
OG0000501	XP_048623392.1	XP_013614045.1
OG0000501	XP_013670077.2, XP_048627475.1, XP_013700992.2, XP_013723663.1	XP_013615358.1
OG0000503	XP_013674343.3	XP_013615027.1, XP_013594321.1
OG0000503	XP_048616120.1, XP_048593599.1, XP_048612383.1, XP_048612378.1, XP_048612380.1, XP_048612381.1, XP_048612384.1, XP_048612382.1, XP_048633681.1, XP_048633683.1, XP_048633680.1, XP_048633301.1, XP_022574482.2	XP_013615028.1
OG0000503	XP_048637531.1, XP_048611884.1	XP_013633171.1
OG0000503	XP_048612144.1, XP_048612154.1, XP_048612147.1, XP_048612155.1, XP_048612151.1, XP_048612150.1, XP_013691690.2, XP_048612152.1, XP_048612148.1, XP_048612149.1, XP_048612145.1	XP_013635746.1
OG0000504	XP_013666173.2, XP_013685260.1	XP_013609104.1
OG0000504	XP_013716974.1	XP_013626542.1
OG0000504	XP_013736039.1, XP_013750370.2	XP_013583730.1
OG0000504	XP_022558069.1	XP_013625492.1, XP_013583960.1
OG0000505	XP_013643720.2, XP_013707109.1	XP_013593438.1
OG0000505	XP_013648818.2	XP_013609742.1
OG0000505	XP_013659161.2, XP_013659136.2	XP_013610476.1
OG0000505	XP_048604286.1, XP_013700231.1	XP_013613364.1
OG0000505	XP_013683435.1	XP_013630626.1
OG0000505	XP_013704974.2, XP_048591079.1	XP_013595009.1
OG0000505	XP_048620241.1	XP_013596779.1
OG0000505	XP_013678116.2, XP_013700194.1	XP_013615988.1
OG0000505	XP_048604283.1, XP_013700200.1	XP_013618001.1
OG0000506	XP_048623200.1, XP_013715623.1	XP_013609440.1
OG0000506	XP_048624570.1	XP_013623414.1
OG0000506	NP_001302820.1, XP_013728589.1	XP_013592286.1
OG0000506	XP_013691403.2, XP_022570994.1	XP_013612789.1
OG0000506	XP_022572975.2	XP_013595174.1
OG0000506	XP_013672387.1, XP_013649513.1	XP_013588232.1
OG0000507	XP_048604255.1	XP_013617731.1
OG0000507	XP_013716977.2	XP_013626611.1
OG0000508	XP_013721744.1, XP_013711986.2	XP_013596157.1, XP_013595676.1
OG0000508	XP_013683619.1	XP_013623679.1
OG0000508	XP_048605353.1	XP_013625462.1
OG0000508	XP_048610924.1	XP_013635731.1
OG0000508	XP_048607932.1	XP_013623807.1
OG0000509	XP_022550578.1	XP_013626849.1
OG0000509	XP_013691139.1, XP_048624904.1	XP_013591814.1
OG0000509	XP_013706264.1, XP_013737355.1	XP_013598638.1
OG0000509	XP_013741445.2, XP_013708333.1	XP_013600231.1
OG0000510	XP_048599246.1, XP_022549787.2	XP_013592321.1
OG0000510	XP_048595827.1	XP_013607723.1
OG0000510	XP_022556406.1	XP_013610099.1
OG0000510	XP_013642007.3, XP_013747087.1	XP_013610498.1
OG0000511	XP_013736789.2, XP_048635226.1	XP_013637929.1
OG0000511	XP_022555348.2, XP_013736588.1	XP_013630486.1
OG0000511	XP_013660619.1, XP_048600379.1	XP_013632299.1
OG0000511	XP_013666134.2, XP_048594590.1, XP_013654707.1	XP_013602485.1
OG0000511	XP_013671921.2, XP_013668433.1	XP_013616157.1
OG0000511	XP_048616704.1, XP_048629616.1, XP_048628105.1	XP_013614635.1
OG0000511	XP_022571107.1, XP_013644410.1	XP_013611135.1
OG0000512	XP_022571990.2, XP_022556103.2	XP_013598896.1
OG0000512	XP_013739765.3, XP_013694184.2	XP_013595107.1
OG0000512	XP_022571988.2, XP_013698419.2	XP_013598837.1
OG0000512	XP_048618825.1, XP_048619017.1	XP_013597042.1
OG0000512	XP_048618868.1	XP_013595108.1
OG0000513	XP_013698874.1, XP_013647937.2	XP_013588472.1
OG0000513	XP_048620567.1	XP_013600675.1
OG0000513	XP_013737887.2, XP_013742585.1	XP_013613501.1
OG0000513	XP_013642544.1, XP_013701723.1	XP_013625580.1
OG0000513	XP_013672837.1, XP_013642694.1	XP_013625281.1
OG0000513	XP_013699014.1	XP_013636165.1
OG0000513	XP_013707964.2	XP_013608957.1
OG0000513	XP_048628224.1, XP_048628254.1	XP_013625396.1
OG0000513	XP_013680930.2, XP_048602580.1	XP_013621371.1
OG0000514	XP_022552448.1, XP_013640854.2	XP_013584705.1
OG0000514	XP_048628478.1, XP_013652616.2, XP_013728661.1	XP_013638146.1
OG0000514	XP_013681191.2, XP_048632492.1, XP_013684941.2, XP_022572258.2	XP_013629707.1
OG0000514	XP_022552446.1, XP_013640842.2	XP_013637416.1
OG0000515	XP_048611321.1, XP_048615388.1	XP_013613553.1
OG0000515	XP_048596299.1	XP_013606464.1
OG0000515	XP_048618491.1, XP_048637449.1	XP_013599086.1
OG0000515	XP_048603527.1	XP_013615971.1
OG0000515	XP_013676480.1	XP_013620902.1
OG0000515	XP_048592057.1, XP_048617255.1	XP_013589750.1
OG0000516	XP_048602206.1	XP_013592775.1
OG0000516	XP_048618316.1, XP_048632013.1	XP_013597429.1
OG0000516	XP_013680039.1, XP_013704721.1	XP_013594247.1
OG0000516	XP_048633041.1	XP_013595145.1
OG0000516	XP_048620451.1	XP_013597462.1
OG0000516	XP_048637383.1, XP_048601348.1, XP_048637378.1	XP_013593785.1
OG0000516	XP_013658673.2, XP_013658642.3	XP_013603844.1
OG0000520	XP_013648428.1, XP_013750203.1	XP_013618531.1
OG0000520	XP_013725168.1, XP_013740651.2	XP_013609483.1
OG0000520	XP_013695237.2	XP_013595875.1
OG0000521	XP_013714605.1, XP_013749256.2	XP_013587239.1
OG0000521	XP_013722141.1, XP_013730528.1	XP_013599726.1
OG0000521	XP_013666526.2	XP_013599449.1
OG0000521	XP_013676329.1, NP_001302608.1	XP_013592287.1
OG0000521	XP_013650162.1, XP_013649981.1	XP_013592736.1
OG0000521	XP_013714576.1, XP_013693950.1	XP_013620875.1
OG0000522	XP_013662261.2	XP_013587636.1
OG0000522	XP_013662262.1, XP_013671834.3	XP_013587637.1
OG0000522	XP_013735981.2, XP_013654802.3	XP_013606909.1
OG0000523	XP_048634790.1	XP_013635739.1
OG0000523	XP_013708202.1	XP_013637086.1
OG0000523	XP_013640320.2, XP_048634789.1	XP_013634834.1
OG0000523	XP_013709603.1	XP_013601735.1
OG0000523	XP_013709602.1, XP_013658821.2	XP_013601734.1
OG0000524	NP_001302495.1	XP_013583265.1, XP_013614628.1
OG0000524	XP_048615432.1, XP_048615338.1	XP_013615750.1
OG0000524	XP_013684631.2, XP_022572012.1	XP_013626396.1
OG0000524	XP_022555175.1, XP_022572011.1	XP_013628956.1
OG0000524	XP_048600802.1, XP_048628861.1, XP_013724124.2	XP_013614631.1
OG0000524	XP_013647390.2, XP_048591249.1	XP_013596317.1
OG0000525	XP_013649972.1, XP_048592345.1	XP_013591486.1
OG0000525	XP_013641605.1, XP_013660444.2	XP_013585326.1
OG0000525	XP_013719762.2, XP_048635800.1, XP_013677241.1	XP_013586552.1
OG0000525	XP_022550949.1, XP_013644676.2	XP_013616418.1
OG0000525	XP_013640606.1, XP_013748860.2	XP_013592137.1
OG0000525	XP_048627148.1, XP_048628193.1, XP_048616664.1	XP_013613494.1
OG0000526	XP_013708822.1, XP_022560412.1	XP_013618410.1
OG0000526	XP_048638613.1, XP_048606746.1	XP_013630402.1
OG0000526	XP_013646330.2, XP_013705541.1	XP_013596092.1
OG0000526	XP_013642631.2, XP_048606745.1	XP_013625115.1
OG0000526	XP_013645577.2	XP_013624681.1
OG0000527	XP_048610653.1	XP_013632276.1
OG0000527	XP_013675904.2, XP_022573741.2	XP_013631312.1, XP_013620731.1
OG0000527	XP_048622154.1	XP_013600914.1
OG0000527	XP_048634305.1	XP_013634976.1
OG0000527	XP_013642602.1, XP_013644422.1	XP_013619175.1
OG0000527	XP_013734373.1, XP_013644420.1	XP_013621114.1
OG0000529	XP_013724005.1, XP_013665876.2	XP_013609646.1
OG0000529	XP_013681422.2	XP_013627776.1
OG0000530	XP_013657449.1, XP_048622313.1	XP_013600759.1
OG0000530	XP_048620867.1, XP_022554438.2	XP_013625865.1, XP_013614844.1
OG0000530	XP_048607969.1	XP_013614847.1, XP_013627296.1
OG0000530	XP_048626936.1	XP_013614846.1
OG0000530	XP_013680516.1	XP_013626385.1
OG0000530	XP_022553764.1	XP_013627691.1
OG0000530	XP_048620870.1, XP_048608895.1	XP_013623818.1
OG0000531	XP_048600019.1, XP_048600020.1, XP_013650429.2	XP_013633119.1, XP_013624972.1
OG0000532	XP_048599994.1	XP_013608181.1, XP_013634011.1
OG0000533	XP_022570173.1, XP_013743536.1	XP_013614562.1
OG0000533	XP_013644945.1, XP_022555702.1, XP_013712259.1	XP_013595941.1, XP_013626196.1
OG0000534	XP_013652581.2, XP_022571580.1	XP_013591335.1
OG0000535	XP_048592156.1, XP_013718722.1	XP_013592398.1
OG0000535	XP_048599798.1, XP_022572233.1, XP_013691870.2	XP_013618268.1
OG0000535	XP_013664963.1, XP_013736165.1	XP_013595460.1
OG0000535	XP_013713867.1, XP_013690468.1	XP_013609349.1
OG0000536	XP_013679139.2, XP_048609722.1, XP_048596677.1, XP_048622647.1, XP_048628423.1, XP_022565186.1, XP_048613526.1, XP_048591044.1, XP_048613716.1, XP_048632904.1, XP_048634669.1, XP_048628424.1, XP_048635295.1, XP_048597588.1, XP_048593765.1	XP_013614627.1
OG0000537	XP_013740806.1, XP_013727770.2	XP_013627306.1
OG0000537	XP_013691213.1, XP_013685763.2	XP_013601880.1, XP_013608638.1
OG0000537	XP_048593643.1, XP_013710657.2	XP_013602856.1
OG0000537	XP_048632279.1, XP_048606115.1	XP_013627614.1
OG0000537	XP_013750574.1, XP_013696148.1	XP_013584926.1
OG0000538	NP_001302855.1	XP_013623530.1
OG0000538	XP_013740420.1, XP_048630436.1, XP_013680731.1	XP_013626300.1
OG0000538	XP_013687998.1, XP_013725442.2	XP_013634891.1
OG0000538	XP_013699190.2	XP_013629833.1
OG0000539	XP_013677212.1, XP_048631507.1, XP_013702162.1	XP_013618020.1
OG0000539	XP_048633794.1, XP_048609878.1	XP_013633970.1
OG0000539	XP_013744226.2	XP_013631764.1
OG0000539	XP_048636852.1	XP_013635386.1
OG0000539	XP_013748928.2, XP_048636851.1	XP_013635346.1
OG0000540	XP_013748923.2, XP_048636846.1, XP_013751373.2	XP_013634707.1
OG0000540	XP_013744218.2, XP_013747163.1	XP_013634184.1
OG0000540	XP_013744219.2, XP_013744264.3	XP_013634839.1
OG0000540	XP_013744263.1, XP_013744221.2	XP_013632129.1
OG0000541	XP_013744623.1	XP_013623249.1
OG0000541	XP_048634151.1	XP_013630927.1
OG0000541	XP_013667906.1	XP_013607186.1
OG0000541	XP_013744252.1	XP_013632126.1
OG0000542	XP_022567500.2, XP_048607939.1	XP_013625486.1
OG0000542	XP_048602357.1, XP_013649854.1	XP_013621332.1
OG0000542	XP_022566171.1, XP_013667605.1	XP_013611217.1
OG0000542	XP_013682570.1, XP_048595662.1	XP_013633735.1
OG0000542	XP_013661462.2, XP_048626822.1, XP_048614259.1	XP_013587531.1
OG0000542	XP_013735701.1, XP_048606004.1	XP_013625416.1
OG0000543	XP_013658847.2, XP_013657913.1	XP_013601761.1
OG0000543	XP_048633665.1, XP_022556916.2, XP_013745935.1	XP_013633250.1
OG0000544	XP_013679773.1	XP_013624228.1
OG0000544	XP_013665650.2, XP_048613735.1	XP_013583878.1
OG0000544	XP_013716335.2	XP_013603804.1
OG0000544	XP_022548689.2, XP_013665651.2	XP_013584939.1
OG0000544	XP_013716354.2	XP_013603902.1, XP_013603296.1
OG0000544	XP_048594297.1, XP_048622009.1	XP_013602869.1
OG0000544	XP_022573300.2, XP_013695938.3	XP_013602871.1
OG0000545	XP_013652448.1, XP_013701262.1	XP_013588748.1
OG0000545	XP_013681782.1	XP_013591837.1
OG0000545	XP_022568254.1, XP_048613790.1	XP_013619014.1
OG0000545	XP_013702947.1	XP_013589897.1
OG0000546	XP_013675084.2	XP_013628079.1
OG0000546	XP_048593279.1, XP_048619549.1	XP_013596911.1
OG0000546	XP_048607145.1, XP_022573409.1	XP_013627748.1
OG0000546	XP_013724890.1, XP_048619737.1	XP_013597069.1
OG0000547	XP_013713461.1	XP_013608019.1
OG0000547	XP_022560254.2	XP_013591095.1
OG0000550	XP_013687374.1, XP_048631413.1, XP_013687804.1, XP_013663132.1, XP_013748454.1, XP_048631412.1, XP_022574934.1, XP_013683587.1, XP_013692353.1, XP_013663268.2, XP_013686654.1	XP_013634862.1
OG0000550	XP_048633976.1, XP_048616462.1	XP_013634027.1, XP_013633058.1
OG0000551	XP_048606620.1, XP_013643123.1	XP_013628520.1
OG0000551	XP_013700891.1, XP_048616675.1, XP_013678371.2	XP_013620488.1
OG0000551	NP_001302956.1, XP_013701472.1	XP_013611243.1
OG0000551	XP_013735764.2, NP_001302952.1	XP_013600406.1
OG0000551	XP_013680298.1, XP_048607836.1, XP_048625238.1	XP_013628583.1
OG0000552	XP_048596913.1	XP_013594087.1
OG0000552	XP_013695282.2	XP_013587100.1
OG0000552	XP_013663954.1	XP_013600243.1
OG0000552	XP_022573549.2	XP_013588469.1
OG0000552	XP_013734857.1, XP_013734884.1	XP_013623008.1
OG0000554	XP_013714541.1, XP_048615239.1	XP_013621436.1
OG0000554	XP_013728703.2, XP_048595912.1	XP_013612682.1
OG0000554	XP_013706465.1	XP_013598608.1
OG0000554	XP_013672343.2, XP_013751004.2	XP_013606313.1
OG0000554	XP_048612091.1, XP_013712915.1	XP_013631624.1
OG0000555	XP_013653821.2, XP_048628535.1	XP_013614823.1
OG0000555	XP_048624282.1	XP_013608024.1
OG0000555	XP_022546451.2	XP_013619890.1
OG0000555	XP_013658347.2	XP_013608025.1
OG0000555	XP_013663797.1	XP_013639153.1
OG0000556	XP_013724398.2	XP_013606918.1, XP_013597865.1
OG0000556	XP_013644342.1, XP_013677961.1, XP_013699541.1	XP_013616414.1
OG0000556	XP_022555391.1, XP_013657052.1	XP_013622562.1
OG0000556	XP_013731140.1, XP_013731705.1	XP_013593420.1
OG0000556	XP_048595638.1, XP_013742419.1	XP_013609170.1
OG0000557	XP_013746361.1, XP_013691341.2	XP_013634696.1
OG0000557	XP_013711862.1, XP_013710619.1	XP_013605198.1
OG0000557	XP_013752140.1, XP_013691234.2	XP_013635007.1
OG0000557	XP_048608653.1, XP_013734784.2	XP_013625667.1
OG0000558	XP_013679339.1	XP_013623903.1
OG0000558	XP_048608363.1	XP_013623901.1
OG0000558	XP_048636777.1, XP_013751305.2, XP_013751312.2	XP_013632627.1
OG0000559	XP_013668310.2, XP_013707312.1	XP_013611299.1
OG0000559	XP_048624347.1	XP_013608557.1
OG0000559	XP_048624345.1	XP_013608556.1
OG0000559	XP_048624185.1	XP_013608558.1
OG0000560	XP_013682319.2	XP_013625869.1
OG0000560	XP_048608162.1	XP_013622911.1
OG0000560	XP_013732561.2	XP_013629631.1
OG0000560	XP_013664819.2	XP_013600617.1
OG0000560	XP_013720432.1, XP_022547242.2	XP_013602363.1
OG0000560	XP_013695090.1, XP_013666494.2	XP_013638850.1
OG0000561	XP_013678382.1	XP_013620184.1, XP_013615676.1, XP_013620187.1
OG0000561	XP_022569533.1, XP_022543287.1	XP_013628773.1
OG0000562	XP_013684484.1, XP_022572219.2	XP_013630670.1
OG0000562	XP_048615385.1	XP_013637810.1
OG0000562	XP_013725449.2	XP_013586226.1
OG0000562	XP_013714384.1	XP_013622276.1
OG0000562	XP_013643968.1, XP_013643800.1	XP_013599368.1
OG0000562	XP_013737444.2, XP_013660836.2	XP_013612998.1
OG0000563	XP_048614119.1	XP_013585748.1
OG0000563	XP_013640728.2, XP_048616397.1	XP_013591390.1
OG0000563	XP_048617662.1, XP_048617652.1, XP_013684791.2, XP_013702787.2, XP_013640872.2	XP_013614927.1, XP_013589001.1
OG0000564	XP_048605912.1	XP_013628248.1
OG0000564	XP_022571137.2	XP_013633253.1
OG0000565	XP_048630268.1, XP_048628259.1, XP_013668509.2, XP_048628258.1, XP_022560255.2, XP_048616719.1	XP_013591170.1
OG0000566	XP_013721942.2	XP_013619827.1
OG0000566	XP_048623374.1, XP_048599059.1	XP_013610540.1
OG0000566	XP_013667275.3, XP_013706040.1	XP_013610848.1
OG0000567	XP_048594777.1	XP_013594628.1
OG0000567	XP_048607874.1, XP_013650792.1, XP_048625670.1	XP_013623783.1
OG0000567	XP_013737383.1, XP_013743849.2	XP_013593287.1
OG0000567	XP_013711043.1, XP_048626954.1, XP_013655372.1	XP_013604823.1
OG0000567	XP_048594612.1	XP_013601309.1
OG0000568	XP_048626818.1	XP_013624687.1
OG0000568	XP_048613125.1, XP_048593380.1	XP_013624449.1
OG0000568	XP_022560612.2, XP_048616158.1, XP_022550066.2	XP_013594659.1, XP_013594886.1
OG0000569	XP_013747302.2, XP_013658316.1	XP_013631932.1
OG0000569	XP_048608635.1, XP_048631780.1	XP_013624001.1
OG0000569	XP_013739090.2, XP_013704559.1	XP_013625089.1
OG0000569	XP_013752204.2	XP_013632494.1
OG0000569	XP_022575974.2, XP_048609455.1	XP_013635450.1
OG0000570	XP_048636257.1	XP_013583862.1
OG0000570	XP_013700324.1, XP_048614076.1, XP_013750964.1	XP_013638257.1
OG0000570	XP_013735665.1, XP_013684215.1	XP_013622611.1
OG0000570	XP_013677630.1	XP_013609181.1
OG0000570	XP_013705132.1	XP_013595982.1
OG0000571	XP_013665864.1, XP_013705620.1	XP_013610235.1
OG0000571	XP_013708775.1	XP_013637782.1
OG0000571	XP_013708776.1	XP_013637781.1
OG0000571	XP_013696555.2, XP_013716454.2	XP_013603607.1
OG0000571	XP_013729508.1	XP_013603124.1
OG0000571	XP_013716233.1, XP_013695009.2	XP_013601867.1
OG0000572	XP_022553524.2	XP_013624651.1
OG0000572	XP_013743943.2, XP_048591759.1	XP_013591096.1
OG0000572	XP_048615996.1	XP_013590362.1
OG0000572	XP_013702265.1, XP_013649650.1	XP_013587763.1
OG0000573	XP_048626048.1, XP_013652392.1	XP_013607707.1
OG0000574	XP_048613333.1, XP_022564858.2	XP_013607885.1
OG0000574	XP_013669230.1	XP_013618965.1
OG0000574	XP_013689837.1, XP_022566530.2	XP_013636991.1
OG0000574	XP_013698998.1	XP_013613456.1
OG0000575	XP_013646961.1, XP_022568549.1	XP_013626340.1
OG0000575	XP_013666285.1, XP_022572767.1	XP_013598759.1
OG0000575	XP_013738414.1	XP_013585665.1
OG0000578	XP_013645767.2, XP_013640911.1	XP_013585672.1
OG0000578	XP_013641342.1, XP_013716420.1	XP_013604481.1
OG0000578	XP_013714644.1, XP_022569287.1	XP_013606668.1
OG0000578	XP_013655445.1	XP_013615541.1
OG0000578	XP_013671147.2, XP_022569198.1	XP_013591796.1
OG0000579	XP_013717760.1, XP_048598723.1	XP_013608949.1
OG0000579	XP_013686847.1, XP_013733909.1	XP_013625277.1
OG0000579	XP_013654970.1, XP_013712976.1	XP_013602475.1
OG0000579	XP_013739916.1, XP_022563004.1	XP_013635769.1
OG0000579	XP_013703109.1, XP_013738084.1	XP_013595376.1
OG0000579	XP_022570157.1	XP_013590042.1
OG0000579	XP_048633484.1	XP_013633563.1
OG0000580	XP_013690431.1, XP_013691068.1	XP_013634467.1
OG0000580	XP_013681859.1, XP_013740638.2	XP_013627327.1
OG0000580	XP_022575959.2, XP_013688655.1	XP_013635179.1
OG0000580	XP_048630718.1, XP_022554065.1	XP_013584785.1
OG0000580	XP_013691202.1, XP_013688629.2	XP_013634873.1, XP_013635298.1
OG0000580	XP_013691182.2, XP_013691137.1	XP_013634865.1
OG0000581	XP_048632305.1, XP_048606147.1	XP_013625818.1
OG0000581	XP_048600755.1, XP_013724063.2	XP_013616513.1
OG0000581	XP_048635990.1, XP_048615282.1	XP_013584267.1
