Orthogroup	Brassica_napus	Alyssum_gmelinii
OG0001011	XP_022546643.1, XP_022553793.1, XP_013749185.1, XP_048635175.1, XP_013749184.1, XP_048628342.1, XP_048596429.1	Ag007G578540, Ag007G578530
OG0001012	XP_013730540.2, XP_013686772.1, XP_048600922.1, XP_013746507.1	Ag004G367190
OG0001012	XP_013646446.2, XP_013695750.3, XP_013640292.1, XP_013655338.1	Ag004G310400
OG0001013	XP_013705772.1, XP_022544116.2, XP_048607116.1, XP_048632617.1, XP_013701024.2, XP_022551740.2	Ag004G334210, Ag004G334230
OG0001015	XP_013722578.1, XP_013656522.2, XP_013705800.1, XP_013741534.2, XP_013642045.1, XP_013740003.2	Ag007G585540, Ag004G399030, Ag004G399130, Ag004G401170
OG0001016	XP_013726297.1, XP_013661883.1, XP_013712644.1, XP_022549338.2, XP_013678601.2	Ag007G606390
OG0001016	XP_022547964.2, XP_013660869.3, XP_048629455.1, XP_048591083.1, XP_013706459.1	Ag008G721070
OG0001017	XP_013733222.1, XP_013643229.2	Ag008G733230, Ag008G733300
OG0001017	XP_013748805.2, XP_013651781.1	Ag007G581540
OG0001017	XP_013663185.2, XP_048624956.1, XP_048626233.1	Ag007G605060
OG0001018	XP_048625084.1, XP_013680342.1, XP_013715656.2, XP_022565795.1, XP_048603323.1, XP_013692122.1, XP_048617945.1, XP_013647161.2, XP_013675562.2, XP_048626299.1, XP_048628278.1, XP_048602560.1	Ag007G601520
OG0001019	XP_013737297.2, XP_022572493.1	Ag006G577240
OG0001020	XP_013723398.2, XP_022550295.1, XP_048632794.1, XP_013707790.1, XP_013726851.1, XP_013655969.2	Ag006G576710
OG0001020	XP_048596626.1, XP_013746814.1, XP_013703117.1, XP_013693324.2	Ag002G119270
OG0001021	XP_013670549.1, XP_013710071.2, XP_013652054.1, XP_013731570.1, XP_013746269.1, XP_013746299.1	Ag001G098280
OG0001021	XP_013732554.1, XP_013747507.1, XP_013690409.1	Ag002G206470
OG0001022	XP_022554898.1, XP_013734891.2	Ag002G205560, Ag002G205450
OG0001022	XP_013648758.2	Ag007G616300, Ag007G616230
OG0001022	XP_013749451.1, XP_048597327.1	Ag001G097170
OG0001023	XP_048598996.1, XP_013704083.1	Ag008G713060
OG0001025	XP_013723260.2, XP_013695530.1	Ag004G305870
OG0001025	XP_013722567.1, XP_013643573.2, XP_013733939.1, XP_013702262.2	Ag007G592200
OG0001026	XP_013729694.2, XP_048602016.1, XP_048605990.1, XP_013735648.1	Ag005G490440
OG0001026	XP_013659606.1, XP_022549240.1, XP_022568216.1, XP_048607919.1, XP_022554386.2, XP_048626374.1	Ag007G617280
OG0001027	XP_022547208.2, XP_048622993.1	Ag004G316930
OG0001028	XP_013673977.3, XP_013752220.2, XP_048609402.1, XP_013752218.2, XP_048609404.1, XP_048609405.1, XP_048636451.1, XP_048636450.1, XP_048636449.1, XP_013690807.1	Ag002G181060
OG0001028	XP_048610006.1, XP_022573670.2	Ag001G077340
OG0001029	XP_022564676.1, XP_013722095.2, XP_013653392.2, XP_013721836.2, XP_048612773.1, XP_013693857.2	Ag004G338100
OG0001029	XP_013681291.1, XP_048615798.1, XP_013693789.2, XP_048603346.1	Ag003G216820
OG0001030	XP_013646715.1, XP_013709945.2	Ag004G332840
OG0001030	XP_013717865.2, XP_048592232.1, XP_013718622.1, XP_013670324.1	Ag003G225590
OG0001031	XP_013669888.1, XP_013642017.2, XP_013729465.1, XP_013741500.1, XP_013705997.2, XP_013681937.1	Ag004G333350
OG0001031	XP_013717813.1, XP_013699019.1, XP_048616337.1, XP_013648760.1	Ag003G224310
OG0001032	XP_013652109.1, XP_013652116.1, XP_022571311.1, XP_013693708.1	Ag003G219910
OG0001032	XP_013742038.2, XP_048638504.1	Ag001G065830, Ag004G335930
OG0001033	XP_013705667.2, XP_013663791.1	Ag004G353890
OG0001033	XP_013746229.1	Ag002G190710
OG0001033	XP_013651196.1	Ag002G190700
OG0001033	XP_022558580.2	Ag002G125260
OG0001034	XP_013665721.1, XP_013651582.2	Ag003G241620
OG0001034	XP_013717451.2, XP_013652200.1	Ag004G344510
OG0001035	XP_013689627.1, XP_048615910.1, XP_013679786.1, XP_013674154.3, XP_013658108.3	Ag004G398770
OG0001035	XP_022568445.1, XP_022547394.2, XP_022547392.2, XP_022568452.1	Ag005G485720, Ag005G485730, Ag005G485740
OG0001036	XP_013694055.1, XP_013676784.1	Ag003G213340, Ag003G213360
OG0001036	XP_013650135.2, XP_013685900.2	Ag003G213190, Ag003G213200
OG0001036	XP_013650136.2	Ag003G213320
OG0001037	XP_048628930.1, XP_048611735.1, XP_022554626.2, XP_013699401.1, XP_048591678.1, XP_013650308.2, XP_013726993.2	Ag003G210580
OG0001037	XP_048605446.1, XP_048615280.1	Ag006G570330, Ag005G477620
OG0001039	XP_022559420.1, XP_013639871.1, XP_013652212.2, XP_013654608.2, XP_013654657.1	Ag001G025920
OG0001039	XP_013681640.1, XP_013741101.1, XP_013705693.1, XP_048631178.1, XP_013639964.1, XP_013719114.2	Ag005G457580
OG0001040	NP_001302867.1, XP_013655549.1, XP_048630074.1, XP_013749047.2, XP_013726826.1	Ag001G010610
OG0001040	XP_013736612.2, XP_013685046.1, XP_013685049.2, XP_013736608.2, XP_013670250.2, XP_013674707.1	Ag005G442290, Ag005G443580
OG0001041	XP_013691513.2, XP_013748447.1	Ag006G563530
OG0001041	XP_013691495.1	Ag001G053920
OG0001042	XP_013714072.1, XP_048636959.1	Ag005G449150
OG0001043	XP_048636911.1, XP_013749028.2, XP_048637749.1	Ag001G010130, Ag001G010170
OG0001043	XP_048616607.1	Ag001G010120, Ag001G010110
OG0001043	XP_013640724.2, XP_013699249.2	Ag001G010100
OG0001044	XP_048592979.1, XP_048616770.1, XP_013692916.2, XP_013710398.2, XP_048620620.1, XP_013742339.1, XP_022568097.1	Ag001G078590
OG0001044	XP_048609395.1, XP_013752230.2	Ag002G182360, Ag002G182330
OG0001045	XP_022560052.1, XP_013746279.2, XP_048638558.1, XP_048638559.1, XP_048638560.1	Ag003G229490, Ag003G227370, Ag003G227510, Ag003G227560
OG0001046	XP_048625397.1, XP_048620142.1, XP_048605546.1, XP_048614973.1	Ag004G360860
OG0001047	XP_013679126.1	Ag005G490120, Ag005G490210
OG0001048	XP_013681593.1, XP_013724277.1	Ag006G500370
OG0001048	XP_048603609.1, XP_048616958.1, XP_013659444.2, XP_013665777.2, XP_013720783.1, XP_013720795.2, XP_048625233.1, XP_048625231.1	Ag006G499720, Ag006G499410, Ag006G499420
OG0001051	XP_013641989.1, XP_013655849.2, XP_013685167.1, XP_013736815.2	Ag005G417440
OG0001051	XP_013656155.2, XP_013717992.1, XP_013670600.2, XP_013731054.2	Ag003G283300
OG0001052	XP_013718065.2, XP_048619335.1, XP_013718064.2, XP_013730946.1	Ag003G284530, Ag003G283870
OG0001053	XP_013672224.1, XP_048595836.1, XP_013733138.1, XP_013744720.2	Ag004G368540
OG0001053	XP_022569925.2, XP_013716421.2	Ag004G310950
OG0001054	XP_013672459.3, XP_022575794.2	Ag004G377770, Ag001G023070, Ag004G377790
OG0001055	XP_013723130.1, XP_048604523.1, XP_013652916.2, XP_022552742.2, XP_048626320.1, XP_022552741.2, NP_001302500.1	Ag004G342720, Ag004G342750, Ag004G342760
OG0001056	XP_048635945.1, XP_013670327.1, XP_048609522.1, XP_048600699.1	Ag005G475450
OG0001057	XP_022567454.2, XP_013668281.1, XP_013705463.3, XP_013741587.1	Ag004G381450
OG0001057	XP_013681088.1, XP_013730828.3, XP_013733498.1	Ag002G203230
OG0001058	XP_013748838.1, XP_022561214.1	Ag003G286850
OG0001059	XP_048592583.1, XP_048601829.1, XP_013713857.1, XP_048596591.1, XP_013697178.1	Ag002G102850
OG0001059	XP_048620942.1, XP_013717350.1, XP_048627602.1, XP_013734028.1, XP_013660888.1	Ag008G704200, Ag006G569720
OG0001060	XP_013695581.1, XP_013734056.2, XP_013742588.2, XP_048634023.1	Ag001G037950
OG0001060	XP_048592512.1, XP_022552010.2, XP_013732911.1, XP_048601646.1, XP_013711974.1, XP_013685436.2	Ag005G432380
OG0001061	XP_048635190.1, XP_048612861.1, NP_001303016.1, XP_022576023.1	Ag005G436340
OG0001061	XP_048601874.1, XP_013734374.2, XP_048631737.1, XP_013644418.1	Ag001G036430
OG0001062	XP_013745450.2	Ag008G734190
OG0001063	XP_013677458.2, XP_048637077.1, XP_048601807.1, XP_013657477.2, XP_048595732.1	Ag001G022580
OG0001064	NP_001302615.1, XP_013694760.2, NP_001303114.1, XP_048611047.1	Ag002G170730
OG0001064	XP_013750013.2, XP_048592953.1, XP_022543902.2, NP_001303204.1, XP_013684774.1, XP_013666976.1, NP_001302899.1	Ag001G072080
OG0001065	XP_013691215.1, XP_022554734.1, XP_022571668.1, XP_013691135.1, XP_048636521.1	Ag002G171290
OG0001065	XP_048610893.1, XP_013651897.1, XP_013640120.1, XP_013661122.2	Ag001G072550
OG0001066	XP_013688985.1, XP_013738305.2, XP_013692252.2, XP_013694669.2, XP_048611053.1, XP_022574077.2	Ag002G171350
OG0001066	XP_013678329.1, XP_013661120.1, XP_013647925.2, XP_013750032.1	Ag001G072590
OG0001067	XP_013676914.2, XP_048592359.1, XP_048629888.1, XP_022559073.2, XP_048603380.1	Ag003G212210
OG0001067	XP_013711049.2, XP_013682931.2, XP_013711182.2, XP_022563890.1	Ag004G325430
OG0001068	XP_048633656.1, XP_013743875.1, XP_013688377.1, XP_022551842.1, XP_013702546.1, NP_001302623.1, XP_013743327.1, XP_013729351.1	Ag003G239880
OG0001069	XP_013698897.1, XP_013649931.1, XP_013648890.1, XP_013682534.1	Ag003G227650
OG0001069	XP_013696538.1, XP_013641895.1, XP_013737959.2, XP_013746614.2, XP_013664647.1, XP_013664433.1	Ag004G332070
OG0001070	XP_013697582.1, XP_013642103.1, XP_013657193.1, XP_048593938.1, XP_048626650.1	Ag003G247160
OG0001070	XP_048617805.1, XP_048593251.1	Ag005G415800
OG0001071	XP_048638225.1, XP_013693229.2, XP_048614010.1, XP_013727228.2	Ag004G319670
OG0001071	XP_013677797.2, XP_013657373.1	Ag004G319700
OG0001072	XP_013661033.1, XP_013661023.2	Ag005G457860, Ag004G381180, Ag002G184210, Ag006G495420, Ag008G723360
OG0001073	XP_048622959.1, XP_013664029.3, XP_048591889.1, XP_022560724.2	Ag002G121140, Ag002G115220, Ag007G581390
OG0001075	XP_048635771.1, XP_013702782.1, XP_048609062.1, XP_013702077.2, XP_013697638.1, XP_048635769.1, XP_048635770.1, XP_013697641.1, XP_048595085.1, XP_013682821.1	Ag005G462970
OG0001076	XP_013665658.1, XP_048627509.1, XP_048630511.1, XP_022569812.2, XP_048608668.1, XP_048612787.1, XP_013730696.2, XP_013730701.1	Ag005G475140, Ag001G056780
OG0001077	XP_048636360.1	Ag002G105880
OG0001084	XP_048597530.1, XP_013733106.1	Ag005G403690
OG0001084	XP_013734669.1, XP_013696286.1, XP_013703116.1, XP_013738230.2, XP_048621758.1	Ag003G254320
OG0001085	XP_013744435.1, XP_048593108.1, XP_013671721.1, XP_013670897.1, XP_013732461.1, XP_013664453.1	Ag005G405350
OG0001085	XP_013693277.1, XP_013681652.1, XP_013713323.1, XP_013685932.1, XP_048593659.1	Ag003G257840
OG0001086	XP_013672254.1, XP_013707345.2, XP_013735174.1, XP_013664211.1, XP_013656251.2, XP_013701820.2	Ag003G276320
OG0001086	XP_013736712.2, XP_022555421.1, XP_022562123.1, XP_048591592.1	Ag003G276420, Ag003G276350
OG0001087	XP_048634980.1, XP_022569989.1, XP_048628413.1, XP_013666764.2, XP_013656173.2	Ag003G282330
OG0001087	XP_013648704.2, XP_022569988.1	Ag003G282350
OG0001088	XP_013644616.1, XP_048618083.1, XP_013677562.2, XP_048600932.1, XP_048618084.1, XP_013644617.1, XP_013725092.2	Ag008G671230, Ag001G058180
OG0001089	XP_013646137.2, XP_048618115.1	Ag008G678430
OG0001089	XP_013665666.1, XP_048631465.1, XP_013675535.2, XP_013694057.1, XP_013689113.2, XP_013657960.2, XP_048631463.1, XP_048627535.1	Ag008G728030, Ag004G349920
OG0001090	XP_022564440.2, XP_048596990.1	Ag002G176920
OG0001090	XP_013730628.1	Ag001G063180
OG0001091	XP_013727054.1, XP_022552604.1, XP_013744927.2, XP_022556748.2	Ag008G691170
OG0001091	XP_013682852.1, XP_013683300.1	Ag008G677410
OG0001092	XP_013718893.1, XP_013718892.2, XP_013746252.3, XP_013693891.1	Ag006G505480
OG0001092	XP_013715247.2, XP_013745639.3	Ag006G505510, Ag006G504320, Ag006G505500, Ag006G505530, Ag006G505570, Ag006G504330, Ag006G505520
OG0001093	XP_022555443.2, XP_013721979.3, XP_048624962.1, XP_013665925.1	Ag008G719510
OG0001093	XP_013668005.1, XP_013720811.1	Ag007G609150
OG0001094	XP_048598408.1, XP_048626273.1, XP_013712735.2, XP_013678618.1	Ag007G604040
OG0001094	XP_013678434.1, XP_048616794.1, XP_022562492.2, XP_048626578.1, XP_048590857.1, XP_048626571.1, XP_048606598.1	Ag008G732610
OG0001095	XP_013723141.1, XP_013695976.2, XP_013719583.2, XP_022545523.1, XP_013708205.2	Ag001G020780, Ag001G020940
OG0001096	XP_013648371.1, XP_013728425.1, XP_013686060.1, XP_048609686.1, XP_048609684.1, XP_013678336.1, XP_013663529.1, XP_013699147.1	Ag001G086120
OG0001096	XP_048634683.1, XP_048608609.1, XP_013724378.1	Ag002G192900
OG0001097	XP_013709869.1, XP_013660033.1	Ag001G023420
OG0001098	XP_013710440.1, XP_013741704.1, XP_013647108.2, XP_013646579.1, XP_013712014.3, XP_013722427.2, XP_048627053.1	Ag008G733600
OG0001099	XP_013693709.1, XP_013666324.1	Ag003G271730, Ag004G298420
OG0001099	XP_048625484.1, XP_013660542.2, XP_013684345.2, XP_013735320.2, NP_001302991.1, XP_048612304.1, XP_013718524.2	Ag006G515610
OG0001100	XP_013695949.1, XP_013747214.1, XP_013675817.1	Ag007G589140, Ag007G589200, Ag007G589130, Ag007G589190
OG0001100	XP_013687380.2	Ag004G303930
OG0001101	XP_013667686.1, XP_013714561.2, XP_048604373.1	Ag007G614670
OG0001101	XP_048617211.1, XP_022544854.2, XP_013701081.2	Ag002G125370, Ag005G476370, Ag008G708680, Ag004G356080
OG0001102	XP_048601994.1, XP_048633271.1, XP_048614283.1, XP_013678404.2, XP_048632157.1, XP_013735675.2	Ag005G489810
OG0001102	XP_013728393.2, XP_013728721.2, XP_013728764.1, XP_013720927.1, XP_013667787.2	Ag007G619710
OG0001103	XP_022548008.2, XP_022568441.1	Ag007G638480
OG0001103	XP_013740888.1, XP_013745060.1, XP_013640656.1, XP_048614526.1, XP_013746439.2, XP_048591656.1	Ag005G485510
OG0001105	XP_013650339.2, XP_013727006.1, XP_048630824.1, XP_013676934.2, XP_013692746.2, XP_013648575.2, XP_013699169.1	Ag003G209360
OG0001105	XP_013710202.2, XP_013662220.2, XP_013687645.2, XP_013641703.2	Ag004G323900
OG0001106	XP_013641612.1, XP_013682948.2	Ag004G325680
OG0001106	XP_013676804.1, XP_013676780.1, XP_013676909.1, XP_048617547.1, XP_013731198.1, XP_013711220.1, XP_013650121.2, XP_013701649.2	Ag003G212520
OG0001107	XP_048621125.1, XP_013664592.2, XP_013723359.2, XP_013641740.1	Ag004G328670
OG0001108	XP_048613750.1, XP_013672189.1, XP_048592213.1, XP_013700626.2, XP_022548960.1, XP_013682507.1	Ag003G229540
OG0001108	XP_022546036.2, XP_013728124.1, XP_013715406.1, XP_022559666.2	Ag004G331110
OG0001109	XP_013696245.2, XP_013650033.2, XP_013685367.2, XP_048609795.1	Ag003G217700, Ag003G217610, Ag003G217570
OG0001110	XP_013671150.2, XP_013678037.2, XP_013690927.1	Ag004G347160, Ag004G347010
OG0001110	XP_048592685.1, XP_013666512.1, XP_013698071.2, XP_013662788.1	Ag003G243550
OG0001111	XP_013668656.2, XP_013688300.1, XP_013706899.1, XP_048616135.1, XP_013701831.1	Ag004G355900
OG0001111	XP_048618402.1, XP_048592634.1, XP_013652998.2, XP_013662516.1, XP_022555612.1, XP_013659835.1	Ag008G726950
OG0001112	XP_013743643.2, XP_013688667.2, XP_013666855.2, XP_013711672.1	Ag002G130780
OG0001113	XP_013743188.1, XP_013715249.2, XP_048624751.1, XP_013715681.1, XP_013743187.2, XP_013743186.2, XP_013715682.1, XP_048623166.1	Ag006G505670
OG0001113	NP_001302897.1, XP_048598512.1	Ag006G505620
OG0001114	XP_048624165.1, XP_048623193.1, XP_048624163.1, XP_048624166.1, XP_048624168.1, XP_048624167.1, XP_013679582.1, XP_013715331.1, XP_048598083.1, XP_013699796.2, XP_013715334.1, XP_048624159.1, XP_048624156.1, XP_013668580.2, XP_013715339.2	Ag006G504590, Ag006G504580
OG0001115	XP_013700688.1, XP_013729344.1, XP_013746827.2, XP_013649551.1, XP_013698814.1, XP_022544738.1	Ag003G239710
OG0001115	XP_048638349.1, XP_013682971.2, XP_048594102.1	Ag004G327150
OG0001116	XP_048630075.1, XP_013749050.2, XP_013726848.1	Ag001G010770
OG0001116	XP_048630317.1, XP_013718120.2, XP_013693192.2, XP_013640422.1, XP_013672494.1, XP_013685039.1, XP_013736615.2	Ag005G442620, Ag005G443770
OG0001117	XP_013710659.2, XP_013654712.2, XP_048628111.1, XP_013689357.1, XP_013741269.2	Ag001G032630, Ag001G032740
OG0001117	XP_013745549.2	Ag001G032580, Ag001G032620
OG0001118	XP_013732905.2, XP_048628097.1, NP_001302986.1, XP_013640463.1, XP_013683391.2, XP_013712131.2, XP_022560625.2, XP_048637407.1, XP_013640457.1	Ag001G003870, Ag008G687180, Ag001G003530
OG0001119	XP_048594763.1, XP_022546466.2, XP_048605868.1, XP_022546657.2, XP_013656122.2, XP_013722904.2	Ag001G007860
OG0001120	XP_048607215.1, XP_048629118.1, XP_013656483.2, XP_022561691.1, XP_013748856.1	Ag003G286910
OG0001120	XP_013693795.1, XP_048595581.1, XP_048617820.1, XP_048593235.1	Ag005G414500
OG0001121	XP_048608296.1, XP_013647592.2, XP_048604198.1, XP_048591899.1, XP_048616145.1, XP_048610875.1	Ag008G693860, Ag008G694200
OG0001124	XP_013741712.1, XP_013711743.1, XP_013738141.1, XP_048619110.1, XP_013742639.1	Ag003G251080
OG0001125	XP_048595028.1, XP_013659281.1	Ag007G579160
OG0001127	XP_048614040.1, XP_013696071.1, XP_022543883.2, XP_013657390.2, XP_013677784.1	Ag004G321030
OG0001127	XP_048624475.1, XP_048596660.1, XP_013691839.2, XP_048637246.1, XP_013736158.1	Ag003G225890
OG0001128	XP_013731084.1, XP_013710432.2, XP_013669997.2, XP_013691364.1	Ag004G318380
OG0001129	XP_013644518.2, XP_013703352.1, XP_048602955.1, XP_013665663.1, XP_048631458.1, XP_048602956.1, XP_048602953.1, XP_013703353.1, XP_048591287.1, XP_013677578.2, XP_048631457.1, XP_013666619.2, XP_013703462.1, XP_048591286.1	Ag006G514020
OG0001130	XP_013644464.2, XP_048618131.1, XP_013697647.2, XP_013660791.2, XP_013698470.2	Ag008G674550
OG0001130	XP_013707009.1, XP_013665358.2, XP_013699140.1	Ag007G647640
OG0001131	XP_022549018.1, XP_013696969.1	Ag008G702130
OG0001132	XP_013706254.1, XP_022549533.2, XP_048623973.1, XP_013745929.2, XP_013720238.2, XP_048602617.1	Ag006G494530
OG0001132	XP_048600734.1, XP_013724095.2, XP_048632299.1, XP_048606133.1	Ag005G476670
OG0001133	XP_013738126.3, XP_013707018.1, XP_013741756.2, XP_013742468.1, XP_013725659.1, XP_013656546.2, XP_013666828.1, XP_013666952.1, XP_013685781.1	Ag003G250820, Ag008G694900
OG0001134	XP_013679653.1, XP_013640510.1, XP_022554337.1, XP_013728253.1, XP_013728234.2, XP_022554338.1, XP_013667931.1, XP_022549284.1, XP_048604067.1, XP_013640511.1	Ag007G611750, Ag007G611740
OG0001135	XP_048603262.1, XP_048630944.1, XP_013678428.1, XP_013710646.1, XP_048595464.1, XP_013671004.2, XP_013729796.1	Ag008G731910
OG0001135	XP_013722909.1, XP_013715388.1, XP_048603570.1, XP_048602717.1	Ag007G603720
OG0001136	XP_048638059.1, XP_013654623.2, XP_048594666.1, XP_013741049.2, XP_013706191.1, XP_048632792.1	Ag006G576750
OG0001136	XP_013693067.2, XP_013703268.1, XP_013661965.1, XP_013743291.1	Ag002G120100
OG0001137	XP_013721661.1, XP_013656410.2, XP_013681701.2, XP_013674835.1, XP_013712839.1, XP_013723627.2	Ag002G103820
OG0001137	XP_022562871.2, XP_048628575.1, XP_048629087.1, XP_013716072.2, XP_022565448.2, XP_013670307.2	Ag006G571520
OG0001138	XP_013734010.2, XP_013672047.2, XP_013678650.1, XP_013656125.2	Ag006G553570
OG0001138	XP_048624270.1	Ag002G140620
OG0001139	XP_013685306.1, XP_013656965.1, XP_013662495.1, XP_013714849.1, XP_013653240.2, XP_013685412.2	Ag007G583870
OG0001139	XP_013663214.1, XP_013721612.1, XP_048592637.1, XP_013662537.1, XP_013698259.1	Ag004G374810
OG0001140	XP_022552925.2, XP_013643742.2, XP_013748988.2, XP_022562786.2, XP_048607219.1, XP_013675271.1, XP_013654948.2, XP_048590978.1, XP_022553943.2, XP_013695417.2, XP_013659288.1	Ag003G287800
OG0001141	XP_013704799.1, XP_048590730.1, XP_013711615.2, XP_013671997.1	Ag001G052110
OG0001142	XP_013749200.1, XP_048627822.1, XP_013691333.1	Ag005G437730
OG0001142	XP_013655688.2, XP_048621909.1, XP_013664769.1, XP_013668465.1, XP_048628118.1, XP_013730400.1, XP_048636833.1, XP_048628250.1, XP_013703028.1	Ag001G035250
OG0001143	XP_048634767.1, XP_013665709.1, XP_013734794.2, XP_022551676.1	Ag002G201140
OG0001143	XP_013691276.2, XP_048634264.1, XP_013651976.2, XP_022570762.2, XP_013712128.2	Ag001G093220
OG0001144	XP_013708399.1, XP_013663819.1, XP_013742071.1, XP_048609629.1	Ag001G092190
OG0001144	XP_013688619.2, XP_013688641.1	Ag002G199410
OG0001145	XP_013750723.1, XP_048636109.1	Ag005G483750, Ag005G483770, Ag005G483830
OG0001146	XP_013734466.1, XP_013647891.1, XP_013747824.1, XP_048610401.1	Ag008G730280, Ag002G191440
OG0001146	XP_013736105.1, XP_013684738.1	Ag005G475750
OG0001147	XP_013695816.1, XP_013659343.1, XP_013664372.1, XP_048625902.1, XP_013690705.1, XP_013743854.2	Ag004G381030
OG0001148	XP_048602712.1	Ag002G105850, Ag007G603010
OG0001149	XP_013718190.1, XP_013644370.1, XP_013737156.2, XP_013745556.2, XP_013655028.1, XP_048596999.1	Ag001G067640
OG0001149	XP_048631530.1, XP_013702003.1, XP_013712904.1, XP_013653740.1	Ag001G099510
OG0001150	XP_022567496.2, XP_048607936.1, XP_013651294.2, XP_013667606.2, XP_013667809.2	Ag007G621120
OG0001150	XP_013659457.2, XP_022544178.1, XP_013659279.2, XP_048626823.1, XP_048614260.1, XP_048606003.1, XP_048632176.1	Ag005G489140
OG0001151	XP_013681047.2, XP_013681024.1, XP_013644007.2, XP_013696345.1	Ag005G480860
OG0001152	XP_048597140.1, XP_048620649.1, XP_022556880.1, XP_013746452.2	Ag001G081200
OG0001152	XP_048611164.1, XP_048634195.1, XP_013692940.1, XP_013747863.1	Ag002G187340
OG0001153	XP_048608463.1, XP_048631550.1, XP_013748445.1, XP_013748441.2, XP_013686493.2	Ag002G166760
OG0001154	XP_013702819.1, XP_013649919.1, XP_013693172.2, XP_022568260.1, XP_013682543.2, XP_013648906.1	Ag003G227190
OG0001154	XP_013664652.1, XP_013664439.1, XP_013697730.2, XP_013641887.1	Ag004G332220
