Orthogroup	Cardamine_glauca	Capsella_rubella
OG0005361	Cg008G2741500	XP_006287563.1
OG0005362	Cg002G0667900	XP_023638393.1
OG0005363	Cg001G0072400	XP_006284676.1
OG0005364	Cg008G2739700	XP_006289589.1
OG0005365	Cg008G2739400	XP_006288762.1
OG0005366	Cg008G2732200	XP_006289698.1
OG0005367	Cg008G2729700	XP_006287877.1
OG0005368	Cg008G2728800	XP_006288951.1
OG0005369	Cg008G2677500	XP_023636723.1
OG0005370	Cg008G2726900	XP_006288750.1
OG0005371	Cg008G2724700	XP_006288176.1
OG0005372	Cg008G2724100, Cg008G2724200	XP_006289017.1
OG0005373	Cg008G2716100	XP_006286841.1, XP_023637199.1
OG0005374	Cg008G2715600	XP_006287400.1
OG0005375	Cg008G2712200	XP_006290029.1, XP_023636483.1
OG0005376	Cg008G2709900	XP_006289585.1
OG0005377	Cg008G2709300	XP_006287280.2
OG0005378	Cg008G2708400	XP_023636176.1
OG0005379	Cg008G2707700	XP_006286528.1
OG0005380	Cg008G2705700	XP_006287460.1
OG0005381	Cg008G2704500	XP_006288869.1
OG0005382	Cg008G2695400	XP_006289174.1
OG0005383	Cg008G2693800	XP_006286685.1
OG0005384	Cg008G2692100	XP_006288441.1
OG0005385	Cg008G2690600	XP_023636007.1
OG0005386	Cg008G2687700	XP_006287139.1
OG0005387	Cg008G2686800	XP_006290018.1
OG0005388	Cg008G2670800	XP_006286881.2
OG0005389	Cg008G2669700	XP_006289596.1
OG0005390	Cg008G2667100	XP_006286962.1
OG0005391	Cg001G0161600	XP_006283899.1, XP_006284965.1
OG0005392	Cg008G2654500	XP_006287933.1
OG0005393	Cg008G2653200	XP_023636601.1
OG0005394	Cg008G2652900	XP_006289635.1
OG0005395	Cg001G0153400	XP_006282498.1
OG0005396	Cg005G1681800	XP_006294238.1
OG0005397	Cg005G1676900	XP_006293583.1
OG0005398	Cg005G1620800	XP_006293520.1
OG0005399	Cg005G1617200	XP_006295368.1
OG0005400	Cg005G1616200	XP_006293605.1
OG0005401	Cg005G1612500	XP_006294029.2
OG0005402	Cg005G1606000	XP_006294663.2
OG0005403	Cg005G1605900	XP_006295218.1
OG0005404	Cg005G1605500	XP_006296101.1
OG0005405	Cg005G1605400	XP_023639639.1
OG0005406	Cg005G1601900	XP_006295486.1
OG0005407	Cg005G1598000	XP_006295012.1
OG0005409	Cg008G2937200	XP_006280474.1
OG0005410	Cg008G2938100	XP_006281349.2
OG0005411	Cg006G2228200	XP_006305353.2
OG0005412	Cg001G0151200	XP_006285411.1
OG0005413	Cg001G0151100	XP_006284547.1
OG0005414	Cg001G0148100	XP_006284555.1
OG0005415	Cg001G0147500	XP_006283401.1
OG0005416	Cg001G0162400	XP_006283818.1
OG0005417	Cg006G1860200	XP_023645198.1
OG0005418	Cg006G1861200	XP_006304986.1
OG0005419	Cg008G2920100	XP_006281327.1
OG0005420	Cg006G1998000	XP_006304950.2
OG0005421	Cg006G1997700	XP_006303891.1
OG0005424	Cg006G1992800	XP_023632752.1
OG0005425	Cg006G1992700	XP_006304012.1
OG0005426	Cg006G1991600	XP_006306124.1
OG0005427	Cg006G1991300	XP_006307026.1
OG0005428	Cg006G1990800	XP_023632883.1
OG0005430	Cg006G1983500	XP_006307440.1
OG0005431	Cg006G1980800	XP_006303616.1
OG0005432	Cg006G1956300	XP_006306704.1
OG0005433	Cg006G1955400	XP_006304905.2
OG0005434	Cg006G1950900	XP_006306544.1
OG0005435	Cg002G0682300	XP_006291051.1
OG0005436	Cg002G0678200	XP_006291439.1
OG0005437	Cg002G0675400	XP_006291946.2
OG0005438	Cg003G1062500	XP_006281022.1
OG0005439	Cg003G1054000	XP_006279684.1
OG0005440	Cg003G1052500	XP_006281399.1
OG0005441	Cg003G1048500	XP_006281291.1
OG0005442	Cg003G1046300	XP_023642316.1
OG0005443	Cg003G1045200	XP_006281251.1
OG0005445	Cg003G1039200	XP_006280583.1
OG0005446	Cg003G1038700	XP_006279642.2
OG0005447	Cg003G1038600	XP_006279641.1
OG0005448	Cg003G1037000	XP_023637975.1
OG0005449	Cg003G1036800	XP_006281164.1
OG0005450	Cg003G1033500	XP_006281437.2
OG0005451	Cg003G1025700	XP_023633537.1
OG0005452	Cg003G1025400	XP_006281875.1
OG0005454	Cg003G1019800	XP_023633586.1
OG0005455	Cg002G0547800	XP_006290560.1
OG0005456	Cg003G1015600	XP_006280917.1
OG0005457	Cg003G1015400	XP_006280703.1
OG0005458	Cg003G1013500	XP_006279685.2
OG0005459	Cg003G1012300	XP_023640210.1
OG0005460	Cg003G1011900	XP_006280748.1
OG0005461	Cg003G1011000	XP_023633601.1
OG0005462	Cg003G1010700	XP_006280201.1, XP_006290761.1
OG0005463	Cg002G0585600	XP_023638886.1
OG0005464	Cg003G1005100	XP_006280783.1
OG0005465	Cg003G0999100	XP_006282052.1
OG0005466	Cg008G2794400	XP_006286765.1, XP_023637521.1
OG0005467	Cg005G1751500, Cg008G2794600	XP_006295548.1
OG0005468	Cg008G2794900	XP_006287831.2
OG0005469	Cg005G1556500	XP_006293821.1
OG0005470	Cg008G2796000	XP_006288435.1
OG0005471	Cg008G2805100	XP_006288509.1
OG0005472	Cg008G2807400	XP_006288525.2
OG0005473	Cg008G2809900	XP_006287278.1
OG0005474	Cg008G2814400	XP_006287237.1
OG0005475	Cg008G2818400	XP_006287532.1
OG0005476	Cg008G2818500	XP_006289955.1
OG0005477	Cg008G2762900	XP_006288335.1
OG0005478	Cg008G2764900	XP_023636550.1
OG0005479	Cg008G2765100	XP_006288107.1
OG0005480	Cg008G2767800	XP_006287899.2
OG0005481	Cg008G2771000	XP_023635892.1
OG0005482	Cg008G2772400	XP_006288810.1
OG0005483	Cg008G2772700	XP_006289752.1
OG0005484	Cg008G2775800	XP_006288254.1
OG0005485	Cg008G2777700	XP_006287935.1
OG0005486	Cg008G2778400	XP_006289148.1
OG0005487	Cg008G2781200	XP_006287714.1
OG0005488	Cg008G2782700	XP_006288119.1
OG0005489	Cg008G2786100	XP_006289136.1
OG0005490	Cg003G0998300	XP_006280904.1
OG0005491	Cg003G0996700	XP_006280191.2
OG0005492	Cg003G0996500	XP_006280640.1
OG0005493	Cg003G0994300	XP_006282113.1
OG0005494	Cg003G0993300	XP_006280744.2
OG0005495	Cg003G0992300, Cg003G0993000	XP_023636117.1
OG0005496	Cg003G0991000	XP_006280235.1
OG0005497	Cg003G0987800	XP_006282043.1
OG0005498	Cg003G0984800	XP_006281201.1
OG0005500	Cg003G0982300	XP_006279711.1
OG0005501	Cg003G0978900	XP_023633476.1
OG0005502	Cg003G0977300	XP_006281962.1
OG0005503	Cg003G0975800	XP_006280842.1
OG0005504	Cg003G0974100	XP_006282336.1
OG0005505	Cg003G0966800	XP_006281908.1
OG0005506	Cg003G0965300	XP_006281125.1
OG0005507	Cg003G0965100	XP_006280773.2
OG0005508	Cg003G0964000	XP_023641824.1
OG0005510	Cg003G0960400	XP_006280155.1
OG0005511	Cg003G0830300, Cg003G0878600	XP_023634816.1
OG0005513	Cg003G0951000	XP_006280023.1
OG0005514	Cg003G0951100	XP_006281221.1
OG0005515	Cg003G0946000	XP_006281435.1
OG0005516	Cg003G0945600	XP_023637642.1
OG0005517	Cg003G0944600	XP_006279810.1
OG0005518	Cg003G0940900	XP_006280225.1
OG0005519	Cg003G0936600	XP_006279646.1
OG0005520	Cg003G0934700	XP_006279976.1
OG0005521	Cg002G0533700	XP_006291560.1
OG0005522	Cg003G0723400, Cg014G3031300	XP_006287709.1
OG0005523	Cg014G3030600, Cg003G0724100	XP_023637589.1, XP_006288508.1
OG0005524	Cg003G0724500, Cg014G3030200	XP_006288893.1
OG0005525	Cg014G3028800, Cg003G0725800	XP_006288197.1
OG0005526	Cg008G2646200	XP_006289803.1
OG0005527	Cg008G2644100, Cg008G2928300	XP_006286817.1
OG0005528	Cg008G2640100	XP_006289659.1
OG0005529	Cg008G2639500	XP_006290135.1
OG0005530	Cg008G2636300	XP_023636555.1
OG0005531	Cg008G2635000	XP_006288909.1
OG0005532	Cg008G2633600	XP_006287645.2
OG0005533	Cg001G0292900	XP_006282670.1
OG0005534	Cg008G2619500	XP_006288324.1
OG0005535	Cg008G2618400	XP_006288622.1
OG0005536	Cg008G2613500	XP_006287975.1
OG0005537	Cg008G2612600	XP_006289221.1
OG0005538	Cg008G2607300	XP_023637646.1
OG0005539	Cg008G2604500	XP_023635837.1
OG0005540	Cg008G2599600	XP_006287143.1
OG0005541	Cg008G2597300	XP_006289012.1
OG0005542	Cg008G2594800	XP_006288496.1
OG0005543	Cg008G2593500	XP_006286718.2
OG0005544	Cg008G2592800	XP_023637653.1
OG0005545	Cg008G2590800	XP_006288286.1, XP_006305425.1
OG0005547	Cg008G2589100	XP_006287771.1
OG0005548	Cg005G1630000	XP_006296113.2
OG0005549	Cg007G2290100	XP_006301802.1
OG0005550	Cg008G2927200	XP_006281377.1
OG0005551	Cg007G2577300, Cg003G0837400	XP_023642928.1
OG0005552	Cg007G2575100	XP_006302813.1
OG0005553	Cg007G2569800	XP_023643243.1
OG0005554	Cg007G2565400	XP_006302459.1
OG0005555	Cg007G2564200	XP_006301697.1
OG0005556	Cg007G2563300	XP_023643488.1
OG0005557	Cg007G2561800	XP_006302974.1
OG0005558	Cg007G2557300	XP_006300547.1
OG0005559	Cg007G2555700	XP_006302527.1
OG0005560	Cg007G2551600	XP_023643573.1
OG0005561	Cg007G2551300	XP_006302477.1
OG0005562	Cg007G2550800	XP_006302931.1
OG0005563	Cg007G2549800	XP_006300576.1
OG0005564	Cg007G2544400	XP_006303003.1
OG0005565	Cg004G1103500	XP_006299637.1
OG0005566	Cg008G2865900, Cg008G2850400	XP_006279794.1
OG0005567	Cg007G2538500	XP_023644327.1
OG0005568	Cg007G2535600	XP_006302871.1
OG0005569	Cg007G2533400	XP_023643402.1
OG0005570	Cg007G2527300	XP_006300301.1
OG0005571	Cg007G2526400	XP_006302550.1
OG0005572	Cg007G2525900	XP_006302829.1
OG0005573	Cg007G2525200	XP_006302135.1
OG0005574	Cg004G1305200	XP_006296631.1
OG0005575	Cg007G2524500	XP_006302968.1
OG0005576	Cg007G2522600	XP_006302559.2
OG0005577	Cg007G2521300	XP_006302679.1
OG0005578	Cg014G3043800, Cg003G0712200	XP_006289901.1
OG0005579	Cg006G2017600	XP_006304186.1
OG0005580	Cg002G0634700	XP_023638707.1
OG0005581	Cg004G1414300, Cg004G1374300	XP_006297674.1
OG0005582	Cg006G1789000	XP_006307563.1
OG0005583	Cg006G1791900	XP_006304278.2
OG0005584	Cg006G1801400	XP_023645344.1, XP_023644652.1
OG0005585	Cg006G1801800	XP_006306035.2
OG0005586	Cg006G1802100	XP_006307625.2
OG0005587	Cg005G1574000	XP_006295808.1
OG0005588	Cg005G1568500	XP_023639702.1
OG0005589	Cg005G1568400	XP_023639999.1, XP_006295565.1
OG0005590	Cg003G0912700	XP_006281032.2
OG0005591	Cg003G0913200	XP_006282071.2
OG0005592	Cg003G0914100	XP_006280696.1
OG0005593	Cg001G0261200	XP_006286200.1
OG0005594	Cg007G2502100	XP_006301877.1
OG0005595	Cg007G2502200	XP_006300617.1
OG0005596	Cg007G2504300	XP_023644127.1
OG0005597	Cg007G2512600	XP_006302358.1
OG0005598	Cg007G2512700	XP_006301032.1
OG0005599	Cg007G2512800	XP_006302688.1
OG0005600	Cg008G2879200	XP_006280568.1
OG0005602	Cg007G2517200	XP_006302520.1
OG0005603	Cg007G2518900	XP_006301094.1
OG0005604	Cg007G2454700	XP_006302031.1
OG0005605	Cg007G2455300	XP_006302519.1
OG0005606	Cg007G2458400	XP_006300994.1
OG0005607	Cg007G2460800	XP_006302573.1
OG0005608	Cg006G1999800	XP_006304629.1
OG0005609	Cg007G2462900	XP_006302661.1
OG0005610	Cg001G0117800	XP_023633776.1
OG0005611	Cg001G0116400	XP_006284018.1
OG0005612	Cg001G0112300	XP_006284040.1
OG0005613	Cg001G0111800	XP_006283211.1
OG0005614	Cg001G0111000	XP_006283829.1
OG0005615	Cg008G2693700	XP_023636032.1
OG0005616	Cg001G0110500	XP_006283510.1
OG0005617	Cg005G1776300	XP_006296164.1
OG0005618	Cg007G2265900	XP_006302889.1
OG0005619	Cg002G0631000	XP_006291730.1
OG0005620	Cg002G0645600	XP_006291515.1
OG0005621	Cg002G0632300	XP_006290690.1
OG0005622	Cg002G0649000	XP_006292048.2
OG0005623	Cg002G0650200	XP_006290571.1
OG0005624	Cg004G1350600	XP_006297880.1
OG0005626	Cg002G0657600	XP_006291141.1
OG0005627	Cg002G0666600	XP_006292632.1
OG0005628	Cg002G0669100	XP_006292064.1
OG0005629	Cg007G2467900	XP_006302610.1
OG0005630	Cg007G2467000	XP_006302537.1
OG0005631	Cg007G2465900	XP_006302512.1
OG0005632	Cg008G2970800	XP_006279625.1
OG0005633	Cg008G2970700	XP_006281669.1
OG0005634	Cg008G2967400	XP_006281330.1
OG0005635	Cg008G2966300, Cg007G2355800	XP_006281607.1
OG0005637	Cg008G2961600	XP_023642028.1, XP_006279990.1
OG0005638	Cg008G2959800	XP_006281586.1
OG0005639	Cg006G1829500	XP_006307373.1
OG0005640	Cg006G1821500	XP_023632694.1, XP_006306101.1
OG0005641	Cg006G1813400	XP_006304204.1
OG0005642	Cg005G1594500	XP_006295226.1
OG0005643	Cg005G1589500	XP_006293573.1
OG0005644	Cg005G1589100	XP_006296326.1
OG0005645	Cg006G2103300	XP_006303325.2
OG0005646	Cg002G0551500	XP_006293147.1
OG0005647	Cg005G1580900	XP_006294318.1
OG0005648	Cg005G1580400	XP_006296261.1
OG0005649	Cg001G0206300	XP_006283560.2
OG0005650	Cg001G0206400	XP_006283421.1
OG0005651	Cg001G0207300	XP_006283177.1
OG0005652	Cg001G0212300	XP_006283847.1
OG0005653	Cg001G0214900	XP_006286146.1
OG0005654	Cg001G0220300	XP_006284116.1
OG0005655	Cg001G0226900	XP_023635117.1
OG0005656	Cg001G0229800	XP_023633857.1
OG0005657	Cg008G2972200	XP_006280775.1
OG0005658	Cg002G0516900	XP_006292264.1
OG0005659	Cg002G0518100	XP_006291897.1
OG0005660	Cg001G0167400	XP_006283520.1
OG0005661	Cg001G0169500	XP_006285721.1
OG0005662	Cg003G0900400	XP_006280740.1
OG0005663	Cg003G0895300	XP_006280145.2
OG0005664	Cg003G0893400	XP_006281051.1
OG0005665	Cg006G1853700	XP_023645462.1
OG0005666	Cg004G1382100, Cg004G1389900	XP_006298050.1
OG0005667	Cg004G1404300	XP_006299086.1
OG0005668	Cg001G0165800	XP_006285460.1
OG0005669	Cg001G0183000	XP_006286235.1
OG0005670	Cg001G0184200	XP_006285893.1
OG0005671	Cg001G0196800	XP_006285272.1
OG0005672	Cg001G0194600	XP_006284564.2
OG0005673	Cg001G0193400	XP_006284888.1
OG0005674	Cg001G0192400	XP_006282950.1
OG0005675	Cg001G0202800	XP_006284463.1
OG0005676	Cg007G2331000	XP_006286173.2
OG0005677	Cg003G0792800	XP_006282549.1
OG0005678	Cg001G0240400	XP_006286116.1
OG0005679	Cg006G2003700	XP_006305383.1
OG0005680	Cg001G0238500	XP_006284444.2
OG0005681	Cg001G0231900	XP_006285145.1
OG0005682	Cg003G1066100	XP_006291196.1
OG0005683	Cg003G1066300	XP_006281818.1
OG0005684	Cg002G0395600	XP_023643992.1, XP_006302006.1, XP_023638364.1
OG0005685	Cg002G0398900	XP_006291783.1
OG0005686	Cg002G0401900	XP_023637770.1
OG0005687	Cg002G0404800	XP_006293253.1
OG0005688	Cg002G0408200	XP_006291837.1
OG0005689	Cg007G2408700, Cg007G2400800	XP_006303018.1
OG0005690	Cg002G0412800	XP_023637996.1
OG0005691	Cg002G0414500	XP_006291008.2
OG0005692	Cg002G0415700	XP_006291934.1
OG0005693	Cg002G0416900	XP_006291414.1
OG0005694	Cg002G0419500	XP_006292241.1
OG0005695	Cg002G0420700	XP_006291810.1
OG0005696	Cg002G0421900	XP_023639001.1
OG0005698	Cg001G0264000	XP_006290992.1
OG0005699	Cg005G1496600	XP_006294037.1
OG0005700	Cg002G0434300	XP_006291606.1
OG0005701	Cg002G0435300	XP_006290922.1
OG0005703	Cg005G1508700	XP_006295148.1
OG0005704	Cg002G0449400	XP_006292816.1
OG0005705	Cg002G0449800	XP_006290389.1
OG0005706	Cg002G0453700	XP_006291782.1
OG0005707	Cg002G0454800	XP_006292177.1
OG0005708	Cg002G0458300	XP_006290969.1
OG0005709	Cg002G0460900	XP_023637964.1
OG0005710	Cg002G0462100	XP_006291799.1
OG0005711	Cg002G0462500	XP_006291977.1
OG0005712	Cg002G0463700	XP_006290618.1
OG0005713	Cg002G0479100	XP_006292259.1
OG0005714	Cg002G0479600	XP_006291161.1
OG0005715	Cg006G2063200	XP_006305481.1
OG0005716	Cg002G0486900	XP_006291344.1
OG0005717	Cg002G0489200	XP_006290596.1
OG0005719	Cg003G0915900	XP_006280670.1
OG0005720	Cg003G0915800	XP_006281356.1
OG0005721	Cg004G1331200	XP_006298364.1
OG0005722	Cg004G1352700	XP_006286189.1
OG0005723	Cg007G2431900, Cg007G2432000	XP_023643175.1
OG0005724	Cg007G2438100	XP_023642964.1, XP_006301067.1
OG0005725	Cg007G2439900	XP_023643087.1
OG0005726	Cg007G2440500	XP_023643183.1
OG0005727	Cg007G2442700	XP_006301293.1
OG0005728	Cg007G2443700	XP_006300835.1
OG0005729	Cg007G2451700	XP_006300541.1
OG0005731	Cg007G2452900	XP_006302964.1
OG0005732	Cg004G1416500	XP_006296744.1
OG0005733	Cg004G1419000	XP_006298199.1
OG0005734	Cg004G1080600	XP_023641618.1
OG0005735	Cg004G1432000	XP_023642388.1
OG0005736	Cg004G1431200	XP_006297581.1
OG0005737	Cg005G1522600, Cg005G1523000	XP_006294143.1
OG0005738	Cg005G1524400	XP_006296492.1
OG0005739	Cg005G1526400	XP_006296202.2
OG0005740	Cg005G1531400	XP_006295672.1
OG0005741	Cg005G1531900	XP_006295396.1
OG0005742	Cg005G1534600	XP_006293784.1
OG0005743	Cg005G1535900	XP_006294362.1
OG0005744	Cg005G1538900	XP_006293598.1
OG0005745	Cg005G1539200	XP_023640109.1
OG0005746	Cg005G1539300	XP_006294709.1
OG0005747	Cg004G1353900	XP_006279422.2
OG0005748	Cg005G1540900	XP_006295687.1
OG0005749	Cg005G1548700	XP_006294121.1
OG0005750	Cg005G1549000	XP_006293973.2
OG0005751	Cg005G1551900	XP_006294698.1
OG0005752	Cg005G1553900	XP_006293872.1
OG0005753	Cg005G1554300	XP_006294549.1
OG0005754	Cg005G1557300	XP_006294459.1
OG0005755	Cg005G1557500	XP_006295210.2
OG0005756	Cg005G1559800	XP_023640184.1
OG0005757	Cg005G1563500	XP_006295240.1
OG0005758	Cg006G2126300	XP_006306867.1
OG0005759	Cg003G0747400	XP_006287068.1
OG0005760	Cg003G0745500	XP_023636507.1
OG0005761	Cg003G0740400, Cg003G0857300	XP_006288870.1
OG0005762	Cg003G0857700, Cg003G0740000	XP_006287112.1
OG0005764	Cg005G1763800	XP_006296098.1
OG0005765	Cg005G1758500	XP_006294264.1
OG0005766	Cg005G1758300	XP_006295352.1
OG0005767	Cg005G1748600	XP_023640986.1
OG0005768	Cg006G1885000	XP_006307198.2
OG0005769	Cg006G1875500	XP_006306050.1
OG0005770	Cg006G1935700	XP_006304771.2
OG0005771	Cg006G1937000	XP_006306798.1
OG0005772	Cg003G0802600	XP_006286377.1
OG0005773	Cg003G0803600	XP_006288349.2
OG0005774	Cg003G0773600	XP_006288402.1
OG0005775	Cg003G0766900	XP_023636641.1
OG0005776	Cg003G0765000	XP_006289656.1
OG0005777	Cg003G0757600	XP_006287353.1
OG0005778	Cg003G0757300	XP_006288574.1
OG0005779	Cg003G0755800	XP_006287290.2
OG0005780	Cg008G2756300	XP_006288577.1
OG0005781	Cg008G2819900	XP_006288650.1
OG0005782	Cg008G2832100	XP_023635889.1
OG0005783	Cg004G1437800	XP_006300042.1
OG0005784	Cg004G1078300	XP_023641069.1
OG0005785	Cg004G1442900	XP_006298870.1
OG0005786	Cg005G1452200	XP_006295139.1
OG0005787	Cg005G1454800	XP_006295685.1
OG0005789	Cg005G1459700	XP_006294837.1
OG0005790	Cg005G1461000	XP_023640058.1
OG0005791	Cg005G1461200	XP_023640574.1
OG0005792	Cg005G1463700	XP_006296369.1
OG0005793	Cg006G2117400	XP_006306556.1
OG0005794	Cg005G1469300	XP_006295673.1
OG0005796	Cg005G1475400	XP_006296305.1
OG0005797	Cg005G1476200	XP_006293447.2
OG0005798	Cg005G1477600	XP_006294955.1
OG0005799	Cg005G1483000	XP_006296201.1
OG0005800	Cg005G1487800	XP_006293351.2
OG0005802	Cg005G1498000	XP_006293647.1
OG0005803	Cg005G1502000	XP_023640498.1
OG0005804	Cg005G1504500	XP_006296565.1
OG0005805	Cg005G1504800	XP_006295804.1
OG0005806	Cg005G1506600	XP_006296375.1
OG0005807	Cg007G2423500	XP_023643540.1
OG0005808	Cg005G1507300	XP_006294953.1
OG0005809	Cg005G1510000	XP_006294827.1
OG0005810	Cg005G1510400	XP_006295481.1
OG0005811	Cg005G1510800	XP_023639911.1
OG0005812	Cg005G1513900	XP_006294692.1
OG0005813	Cg008G2981800	XP_006279696.1
OG0005814	Cg004G1079900	XP_006299954.2
OG0005815	Cg004G1084200	XP_006297226.1
OG0005816	Cg004G1087000	XP_006298650.1
OG0005817	Cg004G1089500	XP_006298583.1
OG0005818	Cg004G1089900	XP_006296584.2
OG0005819	Cg004G1091600	XP_006299229.1
OG0005820	Cg004G1092300	XP_006297191.1
OG0005821	Cg004G1093400	XP_006298723.1
OG0005822	Cg004G1103700	XP_006299649.1
OG0005823	Cg004G1110600	XP_006296847.1
OG0005824	Cg004G1113700	XP_006297819.1
OG0005825	Cg004G1114200	XP_006296629.1
OG0005826	Cg004G1116600	XP_006298819.1
OG0005827	Cg004G1121400	XP_006296605.1
OG0005828	Cg004G1125600	XP_006299272.1
OG0005829	Cg004G1125900	XP_006296751.1
OG0005830	Cg004G1127400	XP_006297647.1
OG0005831	Cg004G1129900	XP_023641977.1
OG0005832	Cg004G1131500	XP_006298655.1
OG0005833	Cg004G1132600	XP_006297065.1
OG0005834	Cg004G1133100	XP_006296956.1
OG0005835	Cg004G1134200	XP_006297183.1
OG0005836	Cg004G1135000	XP_023641630.1
OG0005837	Cg004G1137700	XP_023642009.1
OG0005838	Cg004G1138000	XP_006298437.1
OG0005839	Cg004G1140000	XP_006297942.1
OG0005840	Cg004G1145800	XP_006299350.1
OG0005841	Cg004G1151900	XP_006297548.2
OG0005842	Cg004G1153200	XP_006297974.1
OG0005843	Cg004G1228300	XP_023642008.1
OG0005844	Cg004G1164900	XP_006297941.2
OG0005845	Cg004G1169600	XP_023641584.1
OG0005846	Cg004G1170500	XP_006296753.2
OG0005847	Cg004G1171700	XP_006297665.1
OG0005848	Cg004G1176900	XP_006299615.2
OG0005849	Cg004G1181200	XP_006298127.1
OG0005850	Cg004G1186700	XP_006298400.1
OG0005851	Cg004G1187600	XP_006299769.1
OG0005852	Cg004G1188000	XP_006300038.1
OG0005853	Cg004G1196500	XP_023642724.1, XP_006299795.1, XP_006299034.1
OG0005854	Cg004G1193200	XP_006300220.1
OG0005855	Cg001G0251000	XP_006283124.1
OG0005856	Cg004G1197400	XP_023641071.1
OG0005857	Cg004G1199500	XP_006297048.2
OG0005858	Cg004G1203200	XP_006300053.1
OG0005859	Cg004G1203400	XP_023642802.1
OG0005860	Cg004G1204100	XP_006299671.1
OG0005861	Cg004G1211600	XP_023642140.1
OG0005862	Cg004G1212000	XP_006297817.1
OG0005863	Cg004G1220000	XP_006297661.1
OG0005864	Cg004G1223800	XP_023642379.1
OG0005865	Cg004G1224800	XP_006299634.1
OG0005866	Cg004G1226800	XP_006298401.1
OG0005867	Cg004G1229700	XP_006297850.1
OG0005868	Cg008G2916700	XP_006280258.1
OG0005869	Cg004G1234900	XP_006298702.1
OG0005870	Cg004G1237200, Cg004G1237400	XP_006299452.1
OG0005871	Cg004G1240400	XP_023642231.1
OG0005872	Cg004G1242200	XP_006299424.1
OG0005873	Cg004G1243800	XP_006299778.1
OG0005874	Cg004G1245400	XP_023642285.1
OG0005875	Cg004G1247400	XP_006299414.1
OG0005876	Cg004G1247600	XP_006297861.1
OG0005877	Cg004G1250200	XP_006300163.1
OG0005878	Cg004G1252800	XP_006299814.1
OG0005879	Cg004G1253600	XP_006299288.1
OG0005880	Cg004G1255400	XP_006297564.1
OG0005881	Cg004G1255700	XP_006299472.1
OG0005882	Cg002G0398800	XP_006299791.2
OG0005883	Cg004G1259000	XP_006297872.1
OG0005884	Cg004G1283600	XP_006297509.1
OG0005885	Cg004G1261200	XP_006298849.1
OG0005886	Cg004G1265500	XP_006297645.1
OG0005887	Cg004G1265800	XP_006297993.2
OG0005888	Cg004G1267100	XP_006298273.1
OG0005890	Cg004G1270100	XP_006296699.1
OG0005891	Cg004G1270200	XP_006297578.2
OG0005892	Cg004G1273400	XP_006297611.2
OG0005893	Cg002G0623600, Cg001G0361900	XP_006292942.1
OG0005894	Cg001G0319800	XP_006286274.1
OG0005895	Cg004G1294300	XP_006299680.1
OG0005896	Cg004G1305500	XP_006298111.1
OG0005897	Cg004G1304300	XP_006299834.1
OG0005898	Cg004G1300500	XP_006299256.1
OG0005900	Cg004G1295200	XP_006297773.1
OG0005901	Cg004G1293500	XP_006298700.1
OG0005902	Cg004G1292900	XP_006299850.1
OG0005903	Cg004G1292100	XP_006297264.1
OG0005904	Cg004G1291000	XP_006297830.1
OG0005905	Cg004G1289100	XP_023641088.1
OG0005906	Cg001G0100400, Cg001G0094700	XP_023634929.1
OG0005907	Cg007G2427300	XP_006302299.1
OG0005908	Cg008G2835000	XP_006288662.1
OG0005909	Cg008G2837300	XP_006279350.1
OG0005910	Cg008G2866200, Cg008G2850700	XP_006279665.1
