Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0002119	Cg001G0257600	XP_020875325.1
OG0002119	Cg004G1287700	XP_020887502.1
OG0002120	Cg001G0140000	XP_020870347.1, XP_020869808.1
OG0002121	Cg001G0253300	XP_020872196.1
OG0002121	Cg008G2974100	XP_002863399.1
OG0002122	Cg001G0251300	XP_002870230.1
OG0002123	Cg001G0011600	XP_002868898.1
OG0002124	Cg006G2089300	XP_002890232.2
OG0002124	Cg007G2497800	XP_020891522.1
OG0002125	Cg004G1436100	XP_002886018.1
OG0002125	Cg001G0110600	XP_002867423.1
OG0002126	Cg002G0638400	XP_020881413.1, XP_020881398.1
OG0002127	Cg002G0654200	XP_020880323.1
OG0002127	Cg001G0380600	XP_002870676.1
OG0002128	Cg008G2963000	XP_020868556.1
OG0002128	Cg001G0210500	XP_002867964.1
OG0002129	Cg006G1819900	XP_002894320.1
OG0002129	Cg004G1278000	XP_020885851.1
OG0002130	Cg004G1221600	XP_020888689.1
OG0002130	Cg006G1809100	XP_002894393.1
OG0002131	Cg005G1586000	XP_020885164.1
OG0002131	Cg008G2974000	XP_002865177.1
OG0002132	Cg002G0640100, Cg002G0639800, Cg002G0639900, Cg002G0643500	XP_002877133.1, XP_002877148.1
OG0002133	Cg001G0167200	XP_002867695.1
OG0002134	Cg001G0056700	XP_020872151.1
OG0002134	Cg004G1393200	XP_020889421.1
OG0002135	Cg004G1401000	XP_002884009.1
OG0002135	Cg001G0052500	XP_020874612.1
OG0002136	Cg003G0765900	XP_002874660.1
OG0002137	Cg001G0165300	XP_020873823.1
OG0002138	Cg001G0077800	XP_020872657.1
OG0002138	Cg005G1726200	XP_020882664.1
OG0002139	Cg001G0329300	XP_002893786.1, XP_002891065.1, XP_002869811.1
OG0002140	Cg001G0201900	XP_020873111.1
OG0002141	Cg001G0201700	XP_020872209.1
OG0002141	Cg008G2951100	XP_020868622.1
OG0002142	Cg001G0198200	XP_002869935.1
OG0002143	Cg001G0193600	XP_020872174.1
OG0002143	Cg003G0734900, Cg003G0863500	XP_002872758.1
OG0002144	Cg003G0786000	XP_002872452.1
OG0002144	Cg006G1910800	XP_002891197.1
OG0002145	Cg005G1452400	XP_002880319.1
OG0002146	Cg005G1465000	XP_020884624.1
OG0002146	Cg002G0413300	XP_020880822.1
OG0002147	Cg002G0414700	XP_020882533.1
OG0002147	Cg005G1467900	XP_002880222.1
OG0002148	Cg002G0419900	XP_020880420.1
OG0002148	Cg005G1474800	XP_020885589.1
OG0002149	Cg002G0425400	XP_002878326.1
OG0002150	Cg002G0444100	XP_020880173.1
OG0002150	Cg005G1510500	XP_020885170.1
OG0002151	Cg005G1519600	XP_002879905.1
OG0002151	Cg002G0456000	XP_020880084.1
OG0002152	Cg002G0457000	XP_020880238.1
OG0002152	Cg005G1518900	XP_002879912.1
OG0002153	Cg002G0460300	XP_002878085.1
OG0002153	Cg005G1522100	XP_002881741.1
OG0002154	Cg005G1545900	XP_002881605.1
OG0002155	Cg005G1562500	XP_002881490.1
OG0002155	Cg002G0493100	XP_002877914.1
OG0002156	Cg003G0919200	XP_002865978.1
OG0002156	Cg001G0125800	XP_002869548.1
OG0002157	Cg004G1233600	XP_002885173.1
OG0002157	Cg001G0244500	XP_020872617.1
OG0002158	Cg001G0284100	XP_020876339.1
OG0002158	Cg004G1315100	XP_020886497.1
OG0002160	Cg007G2443000	XP_002888611.1
OG0002160	Cg006G2003600	XP_002890712.1
OG0002161	Cg007G2447800	XP_020865969.1
OG0002161	Cg006G2006800	XP_002890697.1
OG0002162	Cg004G1423600	XP_002884154.1
OG0002162	Cg001G0099200	XP_020874569.1
OG0002164	Cg005G1531600	XP_020885734.1
OG0002165	Cg005G1559100	XP_020885556.1
OG0002167	Cg005G1776500	XP_020885000.1
OG0002167	Cg001G0007400	XP_020875421.1
OG0002168	Cg005G1774700	XP_020883982.1
OG0002169	Cg001G0009300	XP_002868885.2
OG0002169	Cg005G1774100	XP_020884193.1
OG0002170	Cg005G1767300	XP_020884291.1
OG0002170	Cg005G1771000	XP_020885608.1
OG0002171	Cg003G0774100	XP_020876773.1
OG0002172	Cg008G2833000	XP_020876929.1
OG0002172	Cg004G1110100	XP_002882384.1
OG0002174	Cg005G1471900	XP_002862253.2, XP_020883902.1
OG0002175	Cg008G2837500	XP_002869619.2, XP_020878905.1
OG0002176	Cg004G1119200	XP_020887210.1, XP_020873809.1
OG0002176	Cg008G2824200	XP_020878698.1
OG0002177	Cg004G1133800	XP_020888782.1
OG0002177	Cg008G2863600, Cg008G2848700	XP_020890474.1
OG0002178	Cg008G2869200, Cg008G2853400	XP_020871929.1
OG0002178	Cg004G1135800	XP_002882515.1
OG0002179	Cg004G1146200	XP_020887356.1
OG0002179	Cg004G1146100	XP_002882576.1
OG0002180	Cg004G1181000	XP_002884884.1
OG0002180	Cg008G2639800	XP_002873278.1
OG0002181	Cg006G1850500	XP_020868386.1
OG0002181	Cg004G1239800	XP_020889207.1
OG0002182	Cg004G1247000	XP_020888849.1
OG0002182	Cg006G1846300	XP_020867041.1
OG0002183	Cg006G1840900	XP_020870612.1
OG0002183	Cg004G1250000	XP_020887395.1
OG0002184	Cg006G1834600	XP_020866711.1
OG0002185	Cg002G0642500	XP_020882234.1
OG0002185	Cg001G0367400	XP_020872961.1
OG0002186	Cg004G1292200	XP_020886727.1, XP_002862235.1, XP_002885301.1
OG0002186	Cg001G0260900	XP_002870278.1
OG0002187	Cg001G0319900	XP_020872210.1
OG0002187	Cg007G2392000	XP_020890942.1
OG0002188	Cg006G2174300	XP_020867883.1
OG0002188	Cg007G2347800	XP_020869486.1
OG0002189	Cg005G1574700	XP_002879581.1
OG0002191	Cg006G2210000	XP_002892302.1
OG0002191	Cg005G1613500	XP_002879349.1
OG0002193	Cg007G2311700	XP_020890279.1
OG0002193	Cg006G2159800	XP_020866468.1
OG0002194	Cg007G2308600	XP_002886648.1
OG0002194	Cg006G2159100	XP_002892573.1
OG0002195	Cg007G2298700	XP_020890035.1
OG0002195	Cg006G2153700	XP_020866950.1
OG0002196	Cg006G2140300	XP_002886451.1
OG0002196	Cg001G0177500	XP_002892683.1
OG0002197	Cg006G2113000	XP_002890085.1
OG0002197	Cg002G0695300	XP_020882522.1, XP_020880633.1
OG0002198	Cg007G2481100	XP_002888817.1
OG0002199	Cg006G2036000	XP_002890550.1
OG0002200	Cg007G2482000	XP_002887348.2, XP_020891143.1
OG0002201	Cg007G2278400	XP_002888017.1
OG0002201	Cg007G2418600, Cg007G2418500	XP_020890536.1, XP_002888019.1
OG0002202	Cg007G2259200	XP_002887878.1
OG0002203	Cg001G0107200	XP_020873130.1
OG0002204	Cg005G1679700	XP_020886130.1, XP_020885239.1
OG0002205	Cg007G2418700	XP_020889725.1
OG0002206	Cg007G2520200	XP_020890805.1
OG0002207	Cg005G1771100	XP_020884877.1
OG0002207	Cg001G0012400	XP_002866844.1
OG0002208	Cg001G0027000	XP_020875302.1
OG0002208	Cg005G1757900	XP_002878661.1
OG0002209	Cg001G0062300	XP_020874800.1, XP_020873884.1
OG0002210	Cg001G0058500	XP_020872187.1
OG0002210	Cg004G1385000	XP_020889502.1
OG0002211	Cg001G0276000	XP_020874396.1
OG0002211	Cg004G1308200	XP_002883467.1
OG0002212	Cg006G2001600	XP_020867903.1
OG0002212	Cg006G2001700	XP_002890724.1
OG0002213	Cg001G0134100	XP_020873480.1
OG0002213	Cg003G0939600	XP_002862180.1, XP_002864375.1
OG0002214	Cg007G2435200	XP_002888560.1
OG0002216	Cg001G0079200	XP_020875445.1
OG0002221	Cg006G1946300	XP_020870595.1
OG0002221	Cg005G1580800	XP_002862198.1, XP_002881383.1
OG0002222	Cg006G1988300	XP_020869630.1, XP_020866010.1
OG0002223	Cg008G2738400	XP_002873830.1
OG0002224	Cg001G0157500	XP_002869709.1
OG0002225	Cg008G2710200	XP_020878482.1
OG0002225	Cg004G1075900	XP_020886217.1
OG0002226	Cg004G1404200, Cg003G0781600, Cg003G0781200, Cg003G0781000, Cg003G0780600, Cg003G0780800, Cg003G0781700, Cg003G0781300, Cg003G0781400, Cg003G0781100, Cg003G0780700, Cg003G0780900	XP_002873629.1
OG0002227	Cg005G1675600	XP_020884183.1
OG0002227	Cg006G2179600	XP_002889692.1
OG0002228	Cg005G1647700	XP_002879183.2
OG0002228	Cg006G2186000	XP_020869393.1
OG0002229	Cg005G1612900	XP_020882956.1
OG0002229	Cg006G2210300	XP_020869875.1
OG0002230	Cg006G2223700	XP_002892210.1
OG0002230	Cg008G2931000	XP_020871105.1
OG0002231	Cg006G2224800	XP_002892201.1
OG0002231	Cg008G2934700	XP_020871032.1
OG0002232	Cg008G2942600	XP_002863599.1
OG0002232	Cg006G2229600	XP_020869259.1
OG0002234	Cg001G0152400	XP_002867623.1
OG0002235	Cg001G0151600	XP_020873436.1
OG0002235	Cg006G1968900	XP_002890878.1
OG0002236	Cg003G0904900	XP_002865901.1
OG0002237	Cg005G1591600	XP_002881324.1
OG0002238	Cg004G1417200	XP_002884115.2
OG0002239	Cg005G1584300	XP_002881362.1
OG0002239	Cg006G1965300	XP_002893647.1
OG0002240	Cg006G1958700	XP_002893845.1
OG0002241	Cg006G1949000	XP_020869919.1
OG0002241	Cg005G1579300	XP_002881394.1
OG0002242	Cg003G1058300	XP_002866718.1
OG0002242	Cg002G0525400	XP_002877738.1
OG0002243	Cg008G2645100	XP_020878612.1
OG0002243	Cg003G1008700	XP_002866456.1
OG0002244	Cg003G0998700	XP_020888623.1, XP_020871754.1, XP_002883607.1, XP_020886045.1, XP_002862645.1, XP_020871780.1, XP_020889025.1, XP_020872197.1, XP_002866397.1, XP_002862648.1, XP_002862646.1, XP_020871746.1
OG0002246	Cg008G2770100	XP_020878286.1
OG0002247	Cg008G2772300	XP_020875879.1
OG0002248	Cg001G0289500	XP_002863177.1
OG0002249	Cg003G0987900	XP_002866345.1
OG0002249	Cg002G0567800	XP_002877458.1
OG0002250	Cg003G0976900	XP_002866284.1
OG0002250	Cg004G1077900	XP_020886966.1
OG0002251	Cg003G0965900	XP_020868444.1
OG0002251	Cg001G0145300	XP_020873385.1
OG0002252	Cg001G0140200	XP_002869617.1
OG0002252	Cg003G0955500	XP_020880931.1
OG0002253	Cg003G0936700	XP_002866062.1
OG0002253	Cg001G0132200	XP_002869581.1
OG0002254	Cg006G2235400	XP_020869078.1
OG0002254	Cg003G0724900, Cg014G3029800	XP_020877396.1
OG0002255	Cg004G1401300	XP_020888008.1
OG0002255	Cg001G0184900	XP_020873404.1
OG0002256	Cg004G1173100	XP_020888291.1
OG0002256	Cg008G2630100	XP_020876014.1
OG0002257	Cg004G1170200	XP_020887854.1
OG0002257	Cg008G2625700	XP_020875962.1
OG0002258	Cg005G1547800	XP_002879747.1
OG0002258	Cg008G2607100	XP_020876507.1
OG0002259	Cg008G2600700	XP_002870999.1
OG0002259	Cg008G2600800	XP_020877579.1, XP_002871001.1
OG0002260	Cg005G1550400	XP_002879732.1
OG0002261	Cg001G0381100	XP_020872456.1
OG0002261	Cg002G0654500	XP_002877027.1
OG0002262	Cg007G2577900	XP_002889306.1
OG0002262	Cg006G2109600	XP_002890101.1
OG0002263	Cg006G2108400	XP_020867926.1
OG0002264	Cg007G2574100	XP_002889277.1
OG0002264	Cg006G2104900	XP_002890132.1
OG0002265	Cg006G2044700	XP_020869441.1
OG0002265	Cg007G2551000	XP_002887715.1
OG0002266	Cg007G2548300	XP_020891016.1
OG0002266	Cg006G2046900	XP_020867046.1
OG0002267	Cg007G2540400	XP_002889109.1
OG0002268	Cg007G2533200	XP_002887628.1
OG0002269	Cg007G2525800	XP_020891357.1
OG0002269	Cg006G2068400	XP_002890352.1
OG0002270	Cg006G2069200	XP_020867332.1
OG0002270	Cg007G2524800	XP_020891185.1
OG0002271	Cg002G0427500	XP_002878314.1
OG0002271	Cg006G1786100	XP_002894516.1
OG0002272	Cg001G0163800, Cg004G1194400	XP_002882822.2
OG0002272	Cg006G1787200	XP_002894508.1
OG0002273	Cg004G1195300	XP_002882828.1
OG0002273	Cg006G1788100	XP_020868902.1
OG0002274	Cg004G1301700	XP_002883421.1
OG0002274	Cg001G0268500	XP_002868289.1
OG0002275	Cg001G0266400	XP_002868281.1
OG0002275	Cg001G0266500	XP_002868282.1
OG0002276	Cg007G2504000	XP_002888928.1
OG0002276	Cg006G2085700	XP_002892974.1
OG0002277	Cg007G2460700	XP_020865978.1
OG0002277	Cg006G2014300	XP_002890666.1
OG0002278	Cg001G0117700	XP_020874883.1
OG0002278	Cg004G1443400	XP_002886294.1
OG0002279	Cg001G0114000	XP_020872483.1
OG0002279	Cg004G1439700	XP_002885991.1
OG0002280	Cg001G0376400	XP_020874720.1
OG0002280	Cg002G0649200	XP_002877065.1
OG0002281	Cg002G0652400	XP_020881211.1
OG0002281	Cg001G0379700	XP_020874926.1
OG0002282	Cg006G2129200	XP_020867865.1
OG0002282	Cg002G0667600	XP_002875297.1
OG0002283	Cg004G1261600	XP_020887132.1
OG0002283	Cg006G1833400	XP_002891540.1
OG0002284	Cg006G1812400	XP_020868003.1
OG0002284	Cg004G1225300	XP_020888096.1
OG0002285	Cg005G1589700	XP_020883126.1
OG0002285	Cg005G1589600	XP_020885763.1
OG0002287	Cg001G0238600	XP_020872208.1
OG0002287	Cg005G1576200	XP_002881409.1
OG0002288	Cg008G2976000	XP_020871588.1
OG0002288	Cg001G0223000	XP_002868030.1
OG0002289	Cg001G0229600	XP_002870109.1
OG0002290	Cg004G1165500	XP_002884799.1, XP_002872443.2
OG0002291	Cg002G0522600	XP_020879769.1
OG0002292	Cg002G0527000	XP_020879999.1
OG0002292	Cg002G0527100	XP_002877730.1
OG0002293	Cg001G0170400	XP_002867714.1
OG0002293	Cg003G0895200	XP_002865853.1
OG0002294	Cg008G2948900	XP_020891554.1
OG0002294	Cg001G0199700	XP_020874727.1
OG0002295	Cg003G0790700	XP_002872359.1
OG0002295	Cg006G2116800	XP_002890069.1
OG0002296	Cg005G1576400	XP_002879567.1
OG0002296	Cg001G0236500	XP_020873153.1
OG0002297	Cg005G1447900	XP_020883654.1
OG0002298	Cg005G1471000	XP_020883116.1
OG0002298	Cg002G0417700	XP_020881562.1
OG0002299	Cg002G0452100	XP_002876402.2
OG0002299	Cg005G1515700	XP_020883888.1
OG0002300	Cg002G0460400	XP_020882576.1
OG0002300	Cg005G1522200	XP_002881740.2
OG0002301	Cg005G1530000	XP_020883942.1
OG0002301	Cg002G0465000	XP_020880437.1
OG0002302	Cg005G1537300	XP_020883744.1
OG0002302	Cg002G0473200	XP_020880106.1
OG0002303	Cg002G0476100	XP_020880443.1
OG0002303	Cg005G1539400	XP_020883274.1
OG0002304	Cg006G2117500	XP_002892818.1
OG0002304	Cg006G2023900	XP_002885714.1
OG0002305	Cg007G2447200	XP_020890543.1
OG0002306	Cg006G2216200	XP_020870963.1
OG0002306	Cg003G0746400	XP_002872675.1
OG0002307	Cg005G1772800	XP_002878559.1
OG0002307	Cg001G0010500	XP_020872544.1
OG0002308	Cg001G0018000	XP_002866900.1
OG0002308	Cg005G1766500	XP_020883256.1
OG0002309	Cg006G1905200	XP_020868907.1
OG0002310	Cg003G0771900	XP_002888500.2, XP_002872518.1
OG0002310	Cg003G0771800	XP_002872519.1
OG0002312	Cg001G0227000	XP_002870097.1
OG0002313	Cg004G1131600	XP_020888043.1
OG0002313	Cg008G2844800, Cg008G2844700, Cg008G2844600	XP_002865725.2
OG0002315	Cg004G1241600	XP_020889110.1
OG0002315	Cg006G1849300	XP_002891428.1
OG0002316	Cg006G1848700	XP_002894113.1
OG0002316	Cg004G1242900	XP_002885229.1
OG0002317	Cg004G1243900	XP_020889084.1
OG0002318	Cg004G1249000	XP_020888673.1
OG0002318	Cg006G1845000	XP_002891453.1
OG0002319	Cg002G0567000	XP_002877476.2, XP_002877474.1, XP_002877475.1
OG0002320	Cg006G2252400	XP_002892042.1
OG0002320	Cg014G3051200, Cg003G0704400	XP_020876326.1
OG0002321	Cg006G2252000	XP_020870063.1
OG0002321	Cg014G3050800, Cg003G0704800	XP_020878512.1
OG0002322	Cg014G3053300, Cg003G0702700	XP_020878882.1
OG0002323	Cg006G2240800	XP_020868941.1, XP_020868942.1
OG0002324	Cg006G2189900, Cg006G2189500	XP_020870896.1, XP_020870898.1
OG0002325	Cg006G2175000	XP_002892475.1
OG0002326	Cg006G2160300	XP_020867484.1
OG0002326	Cg007G2311000	XP_002888188.1
OG0002327	Cg002G0685700	XP_020881092.1
OG0002327	Cg006G2118300	XP_002892815.1
OG0002328	Cg006G2102200	XP_002890154.1
OG0002328	Cg007G2567600	XP_020891604.1
OG0002329	Cg006G2101400	XP_020869558.1
OG0002329	Cg007G2566400	XP_020891331.1
OG0002330	Cg006G2089900	XP_020867522.1
OG0002330	Cg007G2496900	XP_020865950.1
OG0002332	Cg007G2516300	XP_020891472.1
OG0002332	Cg006G2077100	XP_020870494.1
OG0002333	Cg007G2491400	XP_002887419.1
OG0002333	Cg006G2041400	XP_020869833.1
OG0002334	Cg006G2027700	XP_002890598.1
OG0002335	Cg006G2024300	XP_020885979.1, XP_002890616.1
OG0002335	Cg007G2470300	XP_002888749.1
OG0002336	Cg007G2281700	XP_002886482.1
OG0002337	Cg007G2308400	XP_020890650.1
OG0002337	Cg007G2308500	XP_020891659.1
OG0002338	Cg008G2984900	XP_020888818.1
OG0002339	Cg004G1406900	XP_020887615.1, XP_020887616.1
OG0002340	Cg004G1399900	XP_002886234.1
OG0002340	Cg001G0053900	XP_002867107.1
OG0002341	Cg001G0066000	XP_020872808.1
OG0002342	Cg004G1390400, Cg004G1382800	XP_020887344.1
OG0002342	Cg001G0061100	XP_020874463.1
OG0002343	Cg001G0087600	XP_002867293.1
OG0002343	Cg005G1740900	XP_002880602.1
OG0002344	Cg001G0087700	XP_020874498.1
OG0002344	Cg005G1741100	XP_020885203.1
OG0002345	Cg005G1744700	XP_002878743.1
OG0002345	Cg001G0092700	XP_020873046.1
OG0002346	Cg001G0136400	XP_020873466.1
OG0002352	Cg001G0098400	XP_002869378.2
OG0002353	Cg008G2737600	XP_002871764.1
OG0002353	Cg004G1094600	XP_002882283.1
OG0002354	Cg008G2734300	XP_020878395.1
OG0002354	Cg004G1092900	XP_002882275.2
OG0002355	Cg008G2734000, Cg008G2734100	XP_020877818.1
OG0002355	Cg008G2734200	XP_002873808.1
OG0002356	Cg008G2730500	XP_020878205.1
OG0002356	Cg004G1090900	XP_020886852.1
OG0002357	Cg008G2723900	XP_002871693.2
OG0002357	Cg008G2612200	XP_020878429.1, XP_020884771.1
OG0002358	Cg004G1083100	XP_020886903.1
OG0002358	Cg008G2720200	XP_002871671.1
OG0002359	Cg008G2718100	XP_002871661.1
OG0002359	Cg004G1080700	XP_002882198.1
OG0002360	Cg008G2694400	XP_020879300.1
OG0002360	Cg006G2002800	XP_020870383.1
OG0002361	Cg008G2806700	XP_020878484.1
OG0002361	Cg008G2676400	XP_020876737.1
OG0002362	Cg003G1040500	XP_020871117.1
OG0002362	Cg008G2666100	XP_002873431.1
OG0002363	Cg003G1027200	XP_002866567.1
OG0002364	Cg008G2792700	XP_020876252.1
OG0002364	Cg008G2657200	XP_020878155.1, XP_002871342.1
OG0002365	Cg008G2651500, Cg008G2651100	XP_020877019.1, XP_020877014.1
OG0002367	Cg005G1641700	XP_002862602.1, XP_020885298.1, XP_020884931.1
OG0002368	Cg006G2214500	XP_020868215.1
OG0002368	Cg005G1608500	XP_020883156.1
OG0002369	Cg008G2933800	XP_020871044.1
OG0002369	Cg006G2224600	XP_002892202.1
OG0002370	Cg008G2936400	XP_020871730.1
OG0002370	Cg006G2225500	XP_002889493.1
OG0002371	Cg006G2229300	XP_002892180.1
OG0002371	Cg008G2941900	XP_020867815.1
OG0002372	Cg001G0146400, Cg001G0146700	XP_002869660.1, XP_002869661.1
OG0002374	Cg001G0245900	XP_020875243.1
OG0002375	Cg002G0676400	XP_020882378.1
OG0002376	Cg003G1001300	XP_020871404.1, XP_020871473.1
OG0002377	Cg002G0596800	XP_020881231.1
OG0002377	Cg008G2775200	XP_020876823.1
OG0002378	Cg002G0591700	XP_020881513.1
OG0002378	Cg008G2780300	XP_020876661.1
OG0002379	Cg002G0559000	XP_020881660.1
OG0002379	Cg003G0981700	XP_002866318.1
OG0002380	Cg001G0088400	XP_020874806.1
OG0002380	Cg003G0960500	XP_020877509.1
OG0002381	Cg003G0942500	XP_002866095.1
OG0002381	Cg001G0135800	XP_002869596.1
OG0002382	Cg003G0934500	XP_002866053.1
OG0002382	Cg001G0130800	XP_002869573.1
OG0002383	Cg001G0128700	XP_002869563.1
OG0002383	Cg003G0927400	XP_002866028.1
OG0002385	Cg004G1173700	XP_020888294.1, XP_002878024.1, XP_020876016.1
OG0002386	Cg004G1164800	XP_020888984.1
OG0002386	Cg008G2618900	XP_020877225.1
OG0002387	Cg008G2612100	XP_020878424.1
OG0002387	Cg004G1161000	XP_020886100.1
OG0002388	Cg001G0389500	XP_020874437.1
OG0002388	Cg007G2262700	XP_002886358.1
OG0002389	Cg006G2097600	XP_002890182.1
OG0002389	Cg007G2561500	XP_002889226.1
OG0002390	Cg007G2546900	XP_020872960.1, XP_020890630.1
OG0002390	Cg006G2048000	XP_002890469.1
OG0002391	Cg006G2050600	XP_020867724.1
OG0002392	Cg007G2534100	XP_020890989.1
OG0002392	Cg006G2061100	XP_020868923.1
OG0002393	Cg004G1411700	XP_020887286.1
OG0002394	Cg001G0039100	XP_020874030.1
OG0002394	Cg004G1415100	XP_020887365.1
OG0002395	Cg004G1190100	XP_020889350.1
OG0002395	Cg006G1783000	XP_020870119.1
OG0002396	Cg004G1198100	XP_020887389.1
OG0002396	Cg006G1790500	XP_020870241.1
OG0002397	Cg004G1200500	XP_002885000.2
OG0002397	Cg006G1792100	XP_002891796.1
OG0002398	Cg004G1211900	XP_020888949.1
OG0002399	Cg001G0055700	XP_002869142.1
OG0002400	Cg006G1805200	XP_002894420.2
OG0002401	Cg005G1571100	XP_002881433.1
OG0002401	Cg002G0500800	XP_020881338.1
OG0002402	Cg001G0294800	XP_002863203.2
OG0002402	Cg004G1324000	XP_020888583.1
OG0002403	Cg001G0289100	XP_020875741.1
OG0002403	Cg004G1319800	XP_020886113.1
OG0002404	Cg004G1312400	XP_020886177.1
OG0002405	Cg001G0273200	XP_002868319.1
OG0002405	Cg001G0273100	XP_020872048.1
OG0002406	Cg001G0262800	XP_002868258.1
OG0002407	Cg001G0260100	XP_002868242.1
OG0002407	Cg004G1291300	XP_020886719.1
OG0002408	Cg006G2086000	XP_020866828.1
OG0002408	Cg007G2502700	XP_002888917.1
OG0002409	Cg007G2506800	XP_020890527.1
OG0002409	Cg006G2085000	XP_020869039.1
OG0002410	Cg007G2513400	XP_020865590.1
OG0002411	Cg006G2078100	XP_002893011.1
OG0002412	Cg006G2075900	XP_020866862.1
OG0002412	Cg007G2518400	XP_002888990.1
OG0002413	Cg007G2454600	XP_002888672.1
OG0002413	Cg002G0569900	XP_020881797.1, XP_020880013.1
OG0002414	Cg007G2455600	XP_020891130.1
OG0002415	Cg006G2012600	XP_020870988.1
OG0002415	Cg007G2456000	XP_020890219.1
OG0002416	Cg007G2456300	XP_020890218.1
OG0002416	Cg006G2012400	XP_002893414.1
OG0002417	Cg006G2014700	XP_002890665.1
OG0002417	Cg007G2463600	XP_020865846.1
OG0002418	Cg007G2459300	XP_002887217.1
OG0002418	Cg007G2463100	XP_020890226.1
OG0002419	Cg001G0116200	XP_002869494.1
OG0002419	Cg004G1441700	XP_002886279.1
OG0002420	Cg001G0386000	XP_020874162.1
OG0002420	Cg007G2268200	XP_020890229.1
OG0002421	Cg006G2171700	XP_002889738.1
OG0002421	Cg007G2334400	XP_020868301.1
OG0002422	Cg002G0630900	XP_002875417.1
OG0002423	Cg006G2135200	XP_002892715.1
OG0002423	Cg002G0658700	XP_020881034.1
OG0002424	Cg003G0829900	XP_002884224.2
OG0002425	Cg008G2966700	XP_002865216.1
OG0002425	Cg001G0216700	XP_002867988.1
OG0002426	Cg008G2960900	XP_020867528.1
OG0002427	Cg006G1991700	XP_020867485.1
OG0002427	Cg005G1594100	XP_020882696.1
OG0002429	Cg001G0229100	XP_002870106.1
OG0002429	Cg008G2983200	XP_020885538.1
OG0002431	Cg001G0010900	XP_020872548.1
OG0002431	Cg004G1117600	XP_002884516.1
OG0002432	Cg001G0176100	XP_020873622.1
OG0002432	Cg003G0752700	XP_020877705.1
OG0002433	Cg001G0172800	XP_002877312.1
OG0002434	Cg003G0749300	XP_020877700.1
OG0002434	Cg001G0178400	XP_020873564.1
OG0002435	Cg003G0747800	XP_002874786.1
OG0002435	Cg001G0179700	XP_002869826.1
OG0002436	Cg003G0746900	XP_002872670.1
OG0002436	Cg001G0181200	XP_002867778.1
OG0002437	Cg008G2950600	XP_002863546.1
OG0002437	Cg001G0201200	XP_020872856.1
OG0002438	Cg001G0195000	XP_020872102.1
OG0002438	Cg001G0195100	XP_002867869.1
OG0002439	Cg001G0323600, Cg003G0836500	XP_002864020.1
OG0002440	Cg003G0863000, Cg003G0735400	XP_020876457.1
OG0002440	Cg001G0193100	XP_020873939.1
OG0002441	Cg001G0189100	XP_020873437.1
OG0002441	Cg001G0189000	XP_020873449.1
OG0002442	Cg001G0187800, Cg001G0187900	XP_020873304.1, XP_020873298.1
OG0002442	Cg001G0187700	XP_020873271.1
OG0002443	Cg002G0578200	XP_002875714.1
OG0002444	Cg008G2609100	XP_020878252.1
OG0002444	Cg006G2245700	XP_020866514.1
OG0002445	Cg007G2298000, Cg007G2298600	XP_002888121.2, XP_002886576.1
OG0002446	Cg002G0418300	XP_020881599.1
OG0002446	Cg005G1471500	XP_002880197.1
OG0002447	Cg005G1493100	XP_020883637.1
OG0002447	Cg002G0431000	XP_020882082.1
OG0002448	Cg006G1850900	XP_002891415.1
