Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0003041	Cg002G0426800	XP_013602564.1, XP_013634663.1, XP_013591561.1, XP_013599775.1
OG0003042	Cg002G0433800	XP_013599762.1
OG0003043	Cg002G0443400	XP_013590078.1
OG0003044	Cg002G0491100	XP_013605463.1, XP_013592509.1, XP_013613513.1
OG0003045	Cg004G1094300	XP_013591191.1, XP_013619678.1, XP_013584487.1
OG0003047	Cg007G2441500	XP_013592362.1
OG0003048	Cg007G2442300	XP_013621356.1
OG0003049	Cg007G2445900	XP_013587767.1, XP_013618263.1, XP_013592707.1
OG0003050	Cg007G2411100, Cg007G2398500	XP_013620915.1
OG0003050	Cg001G0321100	XP_013592579.1
OG0003051	Cg001G0155700	XP_013599563.1
OG0003052	Cg001G0006400	XP_013593612.1
OG0003053	Cg005G1665900, Cg005G1665700	XP_013591015.1
OG0003054	Cg003G0762500	XP_013621596.1
OG0003054	Cg001G0198400	XP_013593541.1
OG0003055	Cg008G2756000	XP_013610591.1, XP_013608368.1, XP_013610730.1, XP_013615231.1
OG0003056	Cg004G1123100, Cg008G2757800	XP_013624256.1
OG0003057	Cg008G2820500	XP_013608674.1
OG0003057	Cg008G2820400	XP_013619911.1, XP_013596720.1
OG0003058	Cg004G1109000	XP_013625657.1, XP_013584003.1
OG0003059	Cg005G1454200	XP_013636808.1, XP_013632358.1
OG0003061	Cg005G1490700	XP_013635299.1
OG0003062	Cg005G1490900	XP_013627959.1, XP_013635725.1, XP_013635788.1, XP_013633466.1, XP_013633467.1, XP_013635782.1
OG0003063	Cg006G2011600	XP_013635560.1, XP_013635207.1, XP_013635398.1
OG0003064	Cg004G1113500	XP_013587520.1
OG0003064	Cg008G2829200	XP_013598705.1
OG0003067	Cg004G1130400, Cg008G2841300	XP_013612496.1
OG0003068	Cg004G1147400	XP_013622744.1, XP_013584520.1
OG0003069	Cg004G1169300	XP_013627295.1, XP_013589918.1
OG0003070	Cg006G1786900	XP_013629397.1, XP_013638365.1, XP_013607690.1
OG0003071	Cg008G2937900	XP_013633320.1
OG0003072	Cg004G1245600	XP_013639597.1, XP_013625560.1
OG0003073	Cg004G1248700	XP_013586340.1
OG0003074	Cg007G2427100	XP_013590899.1, XP_013613999.1
OG0003075	Cg008G2753300, Cg008G2753100, Cg008G2752900	XP_013612763.1
OG0003077	Cg006G2250700	XP_013583918.1
OG0003077	Cg003G0702300, Cg014G3053700	XP_013611084.1
OG0003078	Cg006G2238600	XP_013603379.1, XP_013626895.1, XP_013603099.1, XP_013584471.1
OG0003079	Cg006G2232900	XP_013583732.1
OG0003080	Cg005G1623000	XP_013636345.1
OG0003081	Cg007G2301500	XP_013605799.1
OG0003081	Cg006G2154600	XP_013585886.1
OG0003082	Cg002G0691700	XP_013619192.1, XP_013609688.1
OG0003083	Cg006G2113500	XP_013603290.1, XP_013584180.1, XP_013603047.1
OG0003084	Cg006G2108800	XP_013585839.1
OG0003085	Cg006G2080600	XP_013586515.1
OG0003085	Cg007G2511300	XP_013604296.1
OG0003086	Cg007G2533500	XP_013591112.1
OG0003087	Cg006G2059900	XP_013595429.1, XP_013604083.1
OG0003088	Cg006G2059700	XP_013597183.1
OG0003088	Cg006G2059800	XP_013587710.1
OG0003090	Cg006G2041500	XP_013596250.1
OG0003091	Cg006G1886700	XP_013608080.1
OG0003092	Cg008G2947600, Cg008G2947500	XP_013600460.1
OG0003093	Cg001G0036200	XP_013606732.1, XP_013596958.1, XP_013595764.1, XP_013625071.1
OG0003094	Cg001G0052200	XP_013622102.1
OG0003094	Cg001G0052100	XP_013627797.1
OG0003095	Cg003G0719200, Cg014G3036600	XP_013611862.1
OG0003095	Cg001G0052400	XP_013635607.1
OG0003096	Cg001G0082000, Cg001G0081800, Cg001G0081900	XP_013596785.1, XP_013594732.1, XP_013623290.1
OG0003097	Cg006G2019900	XP_013586201.1, XP_013604543.1
OG0003098	Cg014G3038100, Cg003G0717500	XP_013621904.1, XP_013619475.1, XP_013590868.1, XP_013585949.1, XP_013621903.1
OG0003101	Cg004G1418000	XP_013622571.1
OG0003102	Cg001G0095800	XP_013601295.1
OG0003102	Cg005G1748900, Cg008G2944500	XP_013598587.1
OG0003103	Cg005G1644700	XP_013634622.1
OG0003116	Cg005G1751000	XP_013636248.1
OG0003116	Cg001G0097600	XP_013597687.1
OG0003117	Cg008G2742900	XP_013608592.1, XP_013621754.1
OG0003118	Cg008G2724300	XP_013612574.1
OG0003118	Cg004G1086100	XP_013622302.1
OG0003119	Cg008G2713300	XP_013625759.1, XP_013628575.1, XP_013606307.1
OG0003120	Cg003G1044700	XP_013612912.1
OG0003121	Cg005G1604100	XP_013631468.1, XP_013634740.1, XP_013621855.1
OG0003122	Cg003G0813400, Cg001G0151700, Cg001G0120600	XP_013599156.1, XP_013609353.1
OG0003123	Cg001G0092300	XP_013585512.1
OG0003124	Cg006G1987300	XP_013621843.1
OG0003125	Cg006G1961800	XP_013637678.1
OG0003125	Cg006G2161700	XP_013638185.1
OG0003127	Cg003G1061600	XP_013598692.1
OG0003128	Cg001G0331900	XP_013605210.1
OG0003129	Cg003G1026200	XP_013612554.1, XP_013630101.1
OG0003130	Cg003G1021200	XP_013611847.1
OG0003131	Cg008G2646400	XP_013610491.1
OG0003132	Cg002G0536300	XP_013599558.1
OG0003132	Cg008G2796700	XP_013599450.1
OG0003133	Cg007G2290200, Cg007G2290500	XP_013606241.1, XP_013611551.1
OG0003134	Cg004G1290400	XP_013585164.1, XP_013625286.1
OG0003138	Cg003G0906300	XP_013616676.1, XP_013626360.1
OG0003139	Cg003G0963000, Cg001G0144300	XP_013613066.1
OG0003140	Cg006G2047000	XP_013583982.1, XP_013596529.1
OG0003141	Cg004G1234800	XP_013585073.1, XP_013626977.1, XP_013626721.1
OG0003142	Cg014G3032800, Cg003G0722400, Cg006G2237800	XP_013616119.1, XP_013610982.1
OG0003143	Cg003G0723500, Cg014G3031200	XP_013610597.1
OG0003143	Cg014G3031500, Cg003G0723200	XP_013618952.1
OG0003145	Cg008G2619200	XP_013626839.1, XP_013626036.1
OG0003146	Cg004G1164200	XP_013588930.1, XP_013586553.1
OG0003146	Cg008G2616800	XP_013608534.1, XP_013592481.1, XP_013611813.1
OG0003147	Cg002G0653300	XP_013588799.1, XP_013610563.1
OG0003148	Cg007G2269500	XP_013611383.1, XP_013612794.1, XP_013631038.1
OG0003150	Cg007G2576700	XP_013621497.1
OG0003150	Cg006G2108500	XP_013586747.1
OG0003151	Cg007G2566100	XP_013618902.1, XP_013592571.1
OG0003152	Cg006G2100800	XP_013600228.1
OG0003153	Cg007G2559500	XP_013588114.1, XP_013589443.1
OG0003154	Cg007G2539600	XP_013588299.1
OG0003154	Cg006G2054800	XP_013637848.1, XP_013600485.1
OG0003156	Cg002G0668300	XP_013597351.1, XP_013584395.1
OG0003157	Cg007G2523000	XP_013587972.1, XP_013637788.1
OG0003158	Cg006G1802800	XP_013591932.1
OG0003159	Cg005G1572400	XP_013634458.1, XP_013627561.1, XP_013635219.1, XP_013635148.1
OG0003160	Cg005G1569400	XP_013626053.1, XP_013636514.1
OG0003161	Cg002G0574800	XP_013628717.1
OG0003163	Cg001G0262600	XP_013590267.1
OG0003163	Cg004G1295100	XP_013584581.1
OG0003164	Cg004G1282600	XP_013638428.1
OG0003164	Cg001G0250500	XP_013601296.1
OG0003165	Cg007G2504700	XP_013588343.1, XP_013616529.1
OG0003166	Cg006G2083300	XP_013586943.1
OG0003167	Cg002G0629500	XP_013595347.1, XP_013615808.1, XP_013618483.1, XP_013616401.1
OG0003167	Cg001G0374800	XP_013634686.1
OG0003168	Cg002G0626400	XP_013592981.1
OG0003169	Cg001G0377500	XP_013631931.1
OG0003169	Cg002G0649900	XP_013598377.1
OG0003175	Cg008G2922800, Cg006G1872600	XP_013637468.1, XP_013614074.1
OG0003177	Cg003G0894900	XP_013615869.1, XP_013619601.1
OG0003178	Cg003G0841600	XP_013623218.1
OG0003178	Cg006G2118800	XP_013637689.1
OG0003179	Cg001G0240100	XP_013601448.1
OG0003179	Cg005G1575900	XP_013633852.1
OG0003180	Cg001G0232200, Cg005G1581600	XP_013599880.1, XP_013601254.1
OG0003181	Cg002G0518400	XP_013596066.1, XP_013604625.1, XP_013587411.1
OG0003182	Cg002G0423300	XP_013602188.1
OG0003182	Cg002G0567700	XP_013592667.1
OG0003183	Cg002G0429600	XP_013636188.1, XP_013592846.1
OG0003185	Cg002G0576800	XP_013633212.1, XP_013633697.1
OG0003189	Cg002G0476800	XP_013599987.1
OG0003190	Cg005G1558600	XP_013637052.1
OG0003191	Cg006G2007500	XP_013622350.1
OG0003192	Cg004G1415800	XP_013629365.1
OG0003193	Cg002G0457600	XP_013637505.1
OG0003194	Cg001G0244400, Cg005G1540000	XP_013634166.1, XP_013622577.1, XP_013636900.1
OG0003195	Cg001G0031600	XP_013594088.1, XP_013587371.1
OG0003196	Cg005G1734000	XP_013604482.1
OG0003198	Cg008G2828300	XP_013599214.1
OG0003199	Cg004G1443200	XP_013598936.1
OG0003200	Cg008G2835500	XP_013597464.1, XP_013620153.1
OG0003201	Cg004G1114700, Cg008G2828500	XP_013637007.1, XP_013630501.1
OG0003202	Cg008G2754100	XP_013629186.1
OG0003203	Cg004G1136500	XP_013637974.1
OG0003206	Cg004G1187300	XP_013626292.1, XP_013589107.1, XP_013584086.1
OG0003207	Cg004G1205500	XP_013617240.1, XP_013614751.1
OG0003208	Cg004G1252300	XP_013583243.1, XP_013592561.1, XP_013624242.1
OG0003210	Cg001G0342800	XP_013588442.1
OG0003211	Cg006G2219400	XP_013585969.1, XP_013604927.1
OG0003212	Cg006G2193600	XP_013603992.1
OG0003213	Cg006G2179500	XP_013600465.1
OG0003214	Cg007G2306400	XP_013639274.1
OG0003215	Cg006G2136500	XP_013601056.1, XP_013584903.1
OG0003216	Cg006G2131800	XP_013605689.1
OG0003217	Cg002G0687100	XP_013595349.1
OG0003218	Cg006G2091800	XP_013600644.1, XP_013638400.1
OG0003220	Cg006G2039900	XP_013587604.1
OG0003221	Cg006G2037400	XP_013585215.1
OG0003222	Cg006G2037000	XP_013586243.1
OG0003224	Cg007G2311300	XP_013611455.1
OG0003226	Cg006G1852900, Cg001G0314500, Cg001G0314400, Cg006G1852800	XP_013584912.1, XP_013590751.1
OG0003227	Cg001G0058100	XP_013595915.1, XP_013636291.1
OG0003228	Cg001G0064400	XP_013596875.1
OG0003229	Cg006G2018200	XP_013604042.1, XP_013584937.1
OG0003230	Cg001G0126700	XP_013600854.1
OG0003230	Cg007G2386800, Cg007G2386700	XP_013621552.1
OG0003231	Cg002G0673900	XP_013596305.1
OG0003231	Cg002G0674800	XP_013619343.1
OG0003233	Cg001G0037400, Cg003G0838000	XP_013598410.1, XP_013625066.1
OG0003236	Cg005G1763700	XP_013635155.1, XP_013600370.1
OG0003239	Cg002G0575200	XP_013596319.1
OG0003239	Cg002G0575500, Cg002G0575400, Cg002G0575300, Cg002G0575700	XP_013629364.1
OG0003247	Cg002G0560300	XP_013628916.1
OG0003247	Cg003G0982900	XP_013603198.1
OG0003248	Cg002G0546700	XP_013604989.1
OG0003250	Cg008G2715700	XP_013609999.1, XP_013626748.1
OG0003251	Cg008G2704200	XP_013628017.1
OG0003252	Cg008G2818100	XP_013617902.1
OG0003254	Cg008G2669300	XP_013621877.1
OG0003255	Cg008G2669100	XP_013609933.1
OG0003256	Cg008G2668300	XP_013612271.1, XP_013628481.1
OG0003257	Cg008G2663400	XP_013622892.1, XP_013606296.1
OG0003258	Cg003G1034300	XP_013618601.1, XP_013625676.1
OG0003258	Cg008G2661600	XP_013613268.1
OG0003259	Cg005G1636300	XP_013636853.1
OG0003260	Cg005G1627600	XP_013637083.1, XP_013630190.1
OG0003261	Cg005G1626900	XP_013631130.1, XP_013631192.1, XP_013631547.1
OG0003263	Cg006G1839200, Cg006G1839100	XP_013639595.1, XP_013594292.1, XP_013590881.1
OG0003266	Cg006G2021400	XP_013584161.1, XP_013601991.1
OG0003267	Cg006G1970500	XP_013638641.1
OG0003267	Cg006G1970600	XP_013598069.1
OG0003268	Cg003G1007800	XP_013595030.1, XP_013588798.1
OG0003269	Cg003G1031400	XP_013628721.1, XP_013618320.1
OG0003270	Cg003G1002900	XP_013620443.1, XP_013603998.1, XP_013620012.1, XP_013628049.1, XP_013599160.1, XP_013601746.1
OG0003275	Cg004G1190500	XP_013629035.1, XP_013629003.1, XP_013611055.1
OG0003276	Cg003G0974500	XP_013616950.1, XP_013623849.1, XP_013608263.1
OG0003277	Cg001G0137500	XP_013637852.1, XP_013598721.1
OG0003278	Cg002G0531100	XP_013600017.1, XP_013601415.1
OG0003279	Cg002G0531300, Cg003G1049200	XP_013629284.1
OG0003280	Cg008G2842800, Cg006G1828800	XP_013618798.1
OG0003281	Cg006G2140000	XP_013606293.1, XP_013620134.1
OG0003282	Cg006G2033200	XP_013625686.1, XP_013618927.1, XP_013589991.1, XP_013586686.1
OG0003283	Cg005G1722600	XP_013618150.1
OG0003284	Cg001G0324800, Cg001G0325300	XP_013615302.1, XP_013594268.1, XP_013590411.1, XP_013618775.1, XP_013592888.1, XP_013630841.1, XP_013623729.1
OG0003285	Cg001G0211900	XP_013595287.1, XP_013597144.1
OG0003286	Cg001G0203800	XP_013590315.1, XP_013587751.1, XP_013596550.1
OG0003287	Cg006G2043800, Cg006G2043400	XP_013588203.1, XP_013588687.1
OG0003289	Cg004G1291700	XP_013601899.1
OG0003289	Cg001G0260400	XP_013599760.1
OG0003290	Cg004G1289300	XP_013585579.1
OG0003290	Cg001G0259000	XP_013602618.1
OG0003291	Cg007G2268600	XP_013610417.1
OG0003292	Cg006G2019400	XP_013603948.1, XP_013585218.1
OG0003293	Cg001G0387100	XP_013624975.1
OG0003294	Cg006G1806700	XP_013590367.1, XP_013584644.1, XP_013590010.1
OG0003295	Cg001G0218300	XP_013596396.1, XP_013593683.1
OG0003296	Cg006G1917900	XP_013610386.1
OG0003297	Cg003G0872900, Cg003G1023200	XP_013627992.1
OG0003298	Cg001G0204900	XP_013597444.1
OG0003299	Cg003G0895100	XP_013628653.1
OG0003300	Cg006G1830900	XP_013591583.1
OG0003301	Cg003G1069000	XP_013606872.1
OG0003301	Cg002G0514900	XP_013604985.1
OG0003303	Cg005G1546000	XP_013625096.1
OG0003303	Cg002G0485100	XP_013637094.1
OG0003304	Cg001G0131000	XP_013624053.1
OG0003305	Cg001G0293700	XP_013605021.1, XP_013609024.1
OG0003306	Cg004G1326200	XP_013599181.1
OG0003306	Cg008G2878500	XP_013597997.1
OG0003307	Cg007G2445200	XP_013588345.1
OG0003308	Cg004G1423700	XP_013596115.1
OG0003309	Cg006G1789600	XP_013627449.1, XP_013588108.1
OG0003310	Cg006G1868900	XP_013587823.1
OG0003311	Cg005G1457200	XP_013636455.1, XP_013623399.1, XP_013637098.1
OG0003312	Cg007G2533000	XP_013591778.1
OG0003312	Cg005G1487200	XP_013633862.1
OG0003313	Cg001G0054500	XP_013617435.1
OG0003314	Cg008G2831900	XP_013597363.1
OG0003315	Cg008G2819600, Cg004G1122500	XP_013624312.1
OG0003316	Cg004G1124900	XP_013584446.1
OG0003316	Cg008G2754300	XP_013612414.1
OG0003317	Cg008G2869600, Cg008G2853700	XP_013618091.1, XP_013594178.1
OG0003318	Cg004G1216600	XP_013638705.1, XP_013617790.1
OG0003319	Cg004G1233200	XP_013586220.1, XP_013609528.1
OG0003320	Cg006G1838100	XP_013638364.1
OG0003321	Cg001G0077900	XP_013603993.1, XP_013592610.1
OG0003322	Cg001G0354700	XP_013635149.1
OG0003323	Cg004G1289600	XP_013615501.1
OG0003324	Cg001G0101000	XP_013596126.1
OG0003324	Cg002G0672300	XP_013583986.1
OG0003325	Cg008G2841200	XP_013612669.1
OG0003326	Cg002G0511100	XP_013603048.1, XP_013598609.1
OG0003327	Cg014G3048900, Cg003G0706600	XP_013608711.1
OG0003328	Cg014G3046500, Cg003G0709300	XP_013629961.1
OG0003330	Cg005G1637400	XP_013610583.1
OG0003331	Cg006G2176400	XP_013586543.1
OG0003332	Cg006G2119700	XP_013602028.1, XP_013594619.1
OG0003332	Cg002G0683400	XP_013595615.1
OG0003333	Cg006G2105000	XP_013601816.1, XP_013583790.1
OG0003334	Cg006G2072100	XP_013584344.1, XP_013584274.1, XP_013600307.1, XP_013603207.1
OG0003335	Cg006G2062000	XP_013593319.1, XP_013587156.1
OG0003336	Cg006G2037800	XP_013592978.1
OG0003336	Cg007G2484000	XP_013587762.1
OG0003337	Cg006G2034100	XP_013605807.1
OG0003338	Cg006G2024600, Cg007G2470800	XP_013591291.1, XP_013591580.1
OG0003339	Cg003G1063200	XP_013609647.1, XP_013609452.1
OG0003340	Cg008G2983500	XP_013615958.1, XP_013595774.1
OG0003342	Cg007G2418200	XP_013618506.1
OG0003342	Cg001G0329700	XP_013636454.1
OG0003343	Cg001G0107500	XP_013594086.1
OG0003347	Cg001G0045100	XP_013630706.1, XP_013593542.1, XP_013637586.1, XP_013594202.1
OG0003349	Cg001G0059500	XP_013598221.1
OG0003350	Cg001G0079700	XP_013599173.1, XP_013604699.1, XP_013621886.1
OG0003351	Cg007G2490600, Cg007G2490500	XP_013589975.1, XP_013620859.1
OG0003352	Cg006G2249800	XP_013623337.1
OG0003353	Cg001G0128000, Cg001G0128100	XP_013604996.1, XP_013597203.1
OG0003354	Cg008G2968200	XP_013584518.1, XP_013586808.1, XP_013603375.1, XP_013601406.1, XP_013614496.1, XP_013603053.1, XP_013614583.1, XP_013604159.1
OG0003356	Cg006G1997500	XP_013614712.1
OG0003360	Cg004G1388400	XP_013627810.1
OG0003362	Cg006G1816600	XP_013639750.1
OG0003367	Cg005G1730300	XP_013593035.1
OG0003372	Cg002G0547400	XP_013616779.1, XP_013604323.1
OG0003374	Cg006G1944100	XP_013584260.1
OG0003375	Cg003G0890900, Cg003G0891000	XP_013637877.1, XP_013617073.1
OG0003376	Cg004G1347600	XP_013625258.1, XP_013593096.1
OG0003377	Cg008G2727800	XP_013616806.1, XP_013615821.1, XP_013628658.1, XP_013628657.1
OG0003378	Cg008G2726700	XP_013606169.1
OG0003381	Cg008G2688900	XP_013612647.1
OG0003383	Cg008G2805800	XP_013598733.1
OG0003384	Cg003G0893700, Cg001G0025800	XP_013629811.1, XP_013592943.1
OG0003385	Cg008G2653700	XP_013618361.1, XP_013626460.1, XP_013602446.1, XP_013609416.1
OG0003386	Cg008G2649500	XP_013610254.1
OG0003386	Cg008G2649400	XP_013629401.1
OG0003387	Cg001G0154600	XP_013618742.1
OG0003388	Cg001G0155000	XP_013616979.1
OG0003389	Cg005G1607500, Cg005G1684400	XP_013604312.1, XP_013585438.1
OG0003390	Cg005G1631100	XP_013634405.1, XP_013634327.1
OG0003392	Cg008G2940900	XP_013620882.1, XP_013596349.1
OG0003393	Cg006G1968200	XP_013638487.1
OG0003394	Cg006G1968100	XP_013638283.1, XP_013625692.1, XP_013631824.1
OG0003395	Cg003G1051200	XP_013619717.1
OG0003395	Cg002G0530200	XP_013629467.1, XP_013603752.1
OG0003396	Cg008G2664300	XP_013610910.1
OG0003397	Cg001G0066100	XP_013625288.1, XP_013636914.1, XP_013595981.1, XP_013629305.1
OG0003398	Cg003G1022700	XP_013620013.1
OG0003399	Cg003G1020500	XP_013618921.1, XP_013590630.1, XP_013610352.1
OG0003400	Cg003G1019500	XP_013618338.1
OG0003401	Cg008G2796200	XP_013619754.1
OG0003402	Cg008G2773600	XP_013620479.1, XP_013608983.1
OG0003404	Cg003G0976400	XP_013606559.1
OG0003405	Cg003G0955800	XP_013628295.1, XP_013612471.1
OG0003406	Cg006G1842300, Cg006G1858500	XP_013597665.1
OG0003408	Cg008G2621800	XP_013628260.1, XP_013616351.1, XP_013611032.1, XP_013612406.1
OG0003409	Cg008G2606800	XP_013623744.1
OG0003410	Cg004G1152900	XP_013638731.1
OG0003410	Cg008G2593600	XP_013625554.1
OG0003411	Cg004G1148300	XP_013617637.1
OG0003412	Cg004G1148000	XP_013628808.1, XP_013586333.1
OG0003413	Cg004G1182800	XP_013633915.1
OG0003414	Cg007G2560300, Cg006G2096800	XP_013620374.1, XP_013592071.1
OG0003415	Cg001G0009800	XP_013593978.1, XP_013614669.1, XP_013622789.1
OG0003416	Cg007G2536600, Cg007G2536700	XP_013591903.1, XP_013614461.1
OG0003418	Cg004G1206400	XP_013586057.1
OG0003419	Cg006G1801200	XP_013613493.1
OG0003421	Cg004G1306100	XP_013606752.1, XP_013598938.1
OG0003422	Cg001G0028600	XP_013595810.1
OG0003423	Cg007G2506900	XP_013592359.1
OG0003424	Cg002G0636400	XP_013608843.1, XP_013593982.1
OG0003425	Cg006G2018300	XP_013597600.1
OG0003426	Cg001G0218200	XP_013598581.1, XP_013620913.1
OG0003427	Cg006G1817400	XP_013592589.1, XP_013588555.1
OG0003428	Cg006G1817300	XP_013592882.1
OG0003429	Cg004G1445000	XP_013593461.1
OG0003430	Cg002G0643700	XP_013593002.1
OG0003430	Cg001G0365900, Cg001G0366200, Cg001G0366300	XP_013613544.1
OG0003431	Cg001G0214000, Cg001G0214100	XP_013624282.1, XP_013597102.1
OG0003432	Cg001G0215300	XP_013619547.1
OG0003433	Cg002G0521200	XP_013596481.1
OG0003434	Cg003G0895600, Cg003G0895800	XP_013607205.1, XP_013622636.1
OG0003435	Cg003G0894700	XP_013613914.1, XP_013615015.1
OG0003437	Cg008G2951700	XP_013606074.1
OG0003438	Cg001G0197300	XP_013622370.1, XP_013600913.1, XP_013596195.1
OG0003439	Cg004G1162800	XP_013592953.1
OG0003441	Cg006G1922300	XP_013604864.1, XP_013589812.1
OG0003442	Cg002G0426600	XP_013634054.1
OG0003442	Cg005G1484300	XP_013633988.1
OG0003443	Cg002G0438900	XP_013599889.1, XP_013631297.1, XP_013591648.1
OG0003444	Cg005G1516200	XP_013634010.1
OG0003445	Cg002G0454200, Cg002G0454300, Cg008G2927000	XP_013614082.1, XP_013614084.1
OG0003446	Cg005G1529000	XP_013635181.1
OG0003447	Cg004G1339100	XP_013626784.1, XP_013594223.1
OG0003448	Cg004G1313900	XP_013616644.1, XP_013625697.1, XP_013593497.1
OG0003449	Cg001G0034400	XP_013611335.1, XP_013629705.1, XP_013622715.1
OG0003451	Cg004G1445900	XP_013602723.1
OG0003452	Cg003G0783600	XP_013612184.1
OG0003452	Cg006G1926200	XP_013588160.1
OG0003453	Cg001G0367100, Cg003G0776300	XP_013635095.1, XP_013635744.1
OG0003454	Cg005G1455700	XP_013632171.1, XP_013634235.1
OG0003455	Cg005G1471400	XP_013627673.1, XP_013637319.1, XP_013634901.1
OG0003456	Cg005G1481800	XP_013635007.1
OG0003457	Cg005G1490100	XP_013628877.1
OG0003458	Cg005G1490400	XP_013636708.1, XP_013633857.1, XP_013632410.1
OG0003459	Cg008G2754400	XP_013614318.1
OG0003462	Cg004G1151400	XP_013629775.1, XP_013586893.1
OG0003463	Cg002G0683100	XP_013638201.1
OG0003464	Cg004G1178900	XP_013611705.1, XP_013587225.1, XP_013630809.1
OG0003465	Cg004G1196300	XP_013619976.1, XP_013627979.1, XP_013638036.1, XP_013583374.1
OG0003466	Cg004G1197600	XP_013637068.1, XP_013638762.1
OG0003467	Cg004G1223100	XP_013627162.1
OG0003468	Cg001G0160400	XP_013599457.1, XP_013614065.1
OG0003469	Cg001G0094000	XP_013607016.1
OG0003470	Cg006G2174600	XP_013602435.1, XP_013604975.1, XP_013586292.1
OG0003471	Cg006G2183900, Cg006G2184000	XP_013600001.1
OG0003472	Cg006G2169000	XP_013603167.1, XP_013615692.1, XP_013583798.1
OG0003473	Cg006G2163700	XP_013602918.1, XP_013584456.1
OG0003474	Cg006G2161300	XP_013637925.1
OG0003474	Cg007G2312700	XP_013618818.1
OG0003475	Cg006G2138900	XP_013637905.1
OG0003476	Cg006G2134300, Cg002G0660700	XP_013601063.1
OG0003477	Cg006G2117200	XP_013586480.1, XP_013604177.1
OG0003478	Cg001G0232100	XP_013609828.1, XP_013630865.1
OG0003479	Cg001G0372800, Cg001G0372200	XP_013635175.1
OG0003480	Cg003G0902300	XP_013612788.1
OG0003481	Cg008G2987100, Cg001G0231200	XP_013595275.1, XP_013618156.1
OG0003482	Cg004G1235200	XP_013585553.1, XP_013628810.1
OG0003483	Cg005G1466400	XP_013616143.1, XP_013597830.1
OG0003484	Cg001G0002800	XP_013593320.1
OG0003485	Cg001G0026200	XP_013600752.1
OG0003485	Cg001G0026100	XP_013600744.1
OG0003486	Cg001G0043200	XP_013617943.1, XP_013622572.1, XP_013595465.1
OG0003487	Cg001G0054800	XP_013589231.1, XP_013627112.1, XP_013599000.1
OG0003488	Cg005G1744100	XP_013599825.1
OG0003496	Cg007G2433200, Cg007G2433300	XP_013624366.1
OG0003504	Cg004G1303200, Cg004G1303900	XP_013615176.1
OG0003504	Cg004G1303500, Cg004G1304000	XP_013622321.1
OG0003512	Cg004G1305900	XP_013626608.1
OG0003514	Cg008G2732900	XP_013620312.1
OG0003515	Cg008G2723200	XP_013612153.1
OG0003516	Cg008G2681700	XP_013626846.1, XP_013606187.1
OG0003517	Cg004G1263900	XP_013638480.1
OG0003518	Cg008G2657600	XP_013604078.1, XP_013609731.1
OG0003519	Cg003G1004800	XP_013597932.1
OG0003521	Cg005G1674200	XP_013631783.1
OG0003522	Cg005G1660400	XP_013631710.1
OG0003523	Cg005G1653000	XP_013636763.1, XP_013630850.1
OG0003525	Cg005G1628400	XP_013634151.1
