Orthogroup	Cardamine_glauca	Noccaea_praecox
OG0002152	Cg005G1518900	Np006G3306200
OG0002153	Cg002G0460300	Np001G0582300, Np001G0606000
OG0002153	Cg005G1522100	Np006G3310400
OG0002154	Cg005G1545900	Np006G3351400
OG0002155	Cg005G1562500	Np006G3377800
OG0002155	Cg002G0493100	Np001G0562100
OG0002156	Cg003G0919200	Np003G1637400
OG0002156	Cg001G0125800	Np005G2773600
OG0002157	Cg004G1233600	Np007G3916300
OG0002157	Cg001G0244500	Np005G3012700
OG0002158	Cg001G0284100	Np005G3088200
OG0002158	Cg004G1315100	Np007G3870000
OG0002160	Cg007G2443000	Np002G0912800
OG0002160	Cg006G2003600	Np004G2099300
OG0002161	Cg006G2006800	Np004G2095800
OG0002162	Cg004G1423600	Np001G0288700, Np007G3741300
OG0002162	Cg001G0099200	Np005G2734200
OG0002163	Cg005G1517700	Np006G3305000
OG0002164	Cg005G1531600	Np006G3325600, Np006G3325000, Np001G0567300
OG0002165	Cg005G1559100	Np006G3371800, Np006G3371700
OG0002167	Cg005G1776500	Np006G3709100
OG0002168	Cg005G1774700	Np006G3706000
OG0002169	Cg001G0009300	Np005G2611500
OG0002169	Cg005G1774100	Np006G3705600
OG0002170	Cg005G1767300	Np006G3692800
OG0002170	Cg005G1771000	Np006G3702400
OG0002171	Cg003G0774100	Np003G1783300
OG0002172	Cg008G2833000	Np001G0155300
OG0002172	Cg004G1110100	Np007G4196100
OG0002174	Cg005G1471900	Np006G3237400
OG0002175	Cg008G2837500	Np001G0161400, Np005G2796300
OG0002176	Cg008G2824200	Np001G0145000
OG0002177	Cg004G1133800	Np007G4162700
OG0002177	Cg008G2863600, Cg008G2848700	Np001G0167900
OG0002178	Cg008G2869200, Cg008G2853400	Np001G0172600
OG0002178	Cg004G1135800	Np007G4158900
OG0002179	Cg004G1146200	Np007G4143800
OG0002179	Cg004G1146100	Np007G4143900
OG0002180	Cg004G1181000	Np007G4093200
OG0002180	Cg008G2639800	Np003G1324600
OG0002181	Cg006G1850500	Np004G1997500
OG0002181	Cg004G1239800	Np007G3926100
OG0002182	Cg004G1247000	Np007G3938800
OG0002182	Cg006G1846300	Np004G1991900
OG0002183	Cg006G1840900	Np007G3943300
OG0002184	Cg006G1834600	Np004G1977400
OG0002185	Cg002G0642500	Np001G0193500
OG0002185	Cg001G0367400	Np005G3159600
OG0002186	Cg004G1292200	Np007G3833200
OG0002186	Cg001G0260900	Np005G3040600
OG0002187	Cg001G0319900	Np005G3106800
OG0002187	Cg007G2392000	Np002G0997900
OG0002188	Cg007G2347800	Np002G1062500
OG0002189	Cg005G1574700	Np006G3399000
OG0002191	Cg006G2210000	Np004G2543400
OG0002191	Cg005G1613500	Np006G3557300
OG0002193	Cg007G2311700	Np002G1145500
OG0002193	Cg006G2159800	Np004G2484300
OG0002194	Cg007G2308600	Np002G1151400
OG0002194	Cg006G2159100	Np004G2483000
OG0002195	Cg007G2298700	Np002G1170800
OG0002195	Cg006G2153700	Np004G2476800
OG0002196	Cg006G2140300	Np002G1209600
OG0002196	Cg001G0177500	Np004G2455800
OG0002197	Cg006G2113000	Np004G2413800
OG0002197	Cg002G0695300	Np001G0279600
OG0002198	Cg006G2036300	Np004G2311200
OG0002199	Cg006G2036000	Np004G2310800
OG0002200	Cg007G2482000	Np002G0839800
OG0002202	Cg001G0393600	Np005G3202800
OG0002202	Cg007G2259200	Np002G1244600
OG0002203	Cg001G0107200	Np005G2750300
OG0002205	Cg007G2418700	Np002G0970500
OG0002207	Cg001G0012400	Np005G2614800
OG0002208	Cg001G0027000	Np005G2693700
OG0002208	Cg005G1757900	Np006G3677700
OG0002209	Cg001G0062300	Np002G0954400, Np001G0401400, Np005G2646000, Np005G2647700
OG0002210	Cg001G0058500	Np005G2645500
OG0002210	Cg004G1375900	Np007G3785000
OG0002211	Cg001G0276000	Np005G3069400
OG0002211	Cg004G1308200	Np007G3856300
OG0002212	Cg006G2001700	Np004G2100600
OG0002213	Cg001G0134100	Np005G2787100
OG0002221	Cg005G1580800	Np006G3407800
OG0002223	Cg008G2738400	Np003G1448000
OG0002225	Cg008G2710200	Np003G1415500
OG0002225	Cg004G1075900	Np007G4248600
OG0002226	Cg004G1404200, Cg003G0781600, Cg003G0781200, Cg003G0781000, Cg003G0780600, Cg003G0780800, Cg003G0781700, Cg003G0781300, Cg003G0781400, Cg003G0781100, Cg003G0780700, Cg003G0780900	Np003G1406900
OG0002227	Cg006G2179600	Np004G2509300
OG0002228	Cg005G1647700	Np006G3598400
OG0002228	Cg006G2186000	Np004G2515900
OG0002229	Cg005G1612900	Np006G3559000
OG0002229	Cg006G2210300	Np004G2543700
OG0002230	Cg006G2223700	Np004G2559600
OG0002230	Cg008G2931000	Np001G0412400
OG0002231	Cg006G2224800	Np004G2560700
OG0002231	Cg008G2934700	Np001G0408300
OG0002232	Cg008G2942600	Np001G0400300
OG0002232	Cg006G2229600	Np004G2566400
OG0002234	Cg003G0894800	Np003G1844700
OG0002234	Cg001G0152400	Np005G2811600
OG0002235	Cg001G0151600	Np005G2810900
OG0002235	Cg006G1968900	Np004G2140400
OG0002236	Cg003G0904900	Np003G1664700
OG0002236	Cg001G0148300	Np005G2806600
OG0002237	Cg006G1985800, Cg005G1591600	Np004G2119700
OG0002238	Cg006G1972300	Np004G2135100
OG0002239	Cg005G1584300	Np003G1841700
OG0002240	Cg006G1958700	Np004G2159200
OG0002241	Cg006G1949000	Np004G2051700
OG0002241	Cg005G1579300	Np006G3406500
OG0002242	Cg003G1058300	Np001G0016800
OG0002242	Cg002G0525400	Np001G0516900
OG0002243	Cg008G2645100	Np003G1332600
OG0002243	Cg003G1008700	Np001G0086900
OG0002244	Cg003G0998700	Np001G0099200
OG0002246	Cg008G2770100	Np001G0431000
OG0002248	Cg001G0289500	Np005G3080600
OG0002249	Cg003G0987900	Np003G1526300
OG0002249	Cg002G0567800	Np001G0458300
OG0002250	Cg003G0976900	Np003G1541600
OG0002250	Cg004G1077900	Np007G4246900
OG0002251	Cg003G0965900	Np003G1557700
OG0002251	Cg001G0145300	Np005G2801900
OG0002252	Cg001G0140200	Np005G2795100
OG0002252	Cg003G0955500	Np003G1573400
OG0002253	Cg003G0936700	Np003G1612400
OG0002253	Cg001G0132200	Np005G2785000
OG0002254	Cg006G2235400	Np004G2573500
OG0002254	Cg003G0724900, Cg014G3029800	Np003G1862600
OG0002255	Cg004G1401300	Np007G3770500
OG0002255	Cg001G0184900	Np005G2863500
OG0002256	Cg004G1173100	Np007G4105400
OG0002256	Cg008G2630100	Np003G1309800
OG0002257	Cg004G1170200	Np007G4110300
OG0002257	Cg008G2625700	Np003G1303700
OG0002258	Cg005G1547800	Np006G3354100
OG0002258	Cg008G2607100	Np003G1280000
OG0002259	Cg008G2600700	Np003G1271200
OG0002260	Cg005G1550400	Np006G3358200
OG0002261	Cg001G0381100	Np005G3184000
OG0002261	Cg002G0654500	Np001G0212700
OG0002262	Cg006G2109600	Np004G2409600
OG0002263	Cg006G2108400	Np004G2407900
OG0002264	Cg007G2574100	Np002G0712500
OG0002264	Cg006G2104900	Np004G2404200
OG0002265	Cg006G2044700	Np004G2326300
OG0002266	Cg007G2548300	Np002G0745000
OG0002266	Cg006G2046900	Np004G2328600
OG0002267	Cg007G2540400	Np002G0756400
OG0002268	Cg007G2533200	Np002G0768400
OG0002269	Cg007G2525800	Np002G0779500
OG0002269	Cg006G2068400	Np004G2357600
OG0002270	Cg006G2069200	Np004G2358600
OG0002270	Cg007G2524800	Np002G0780700
OG0002271	Cg002G0427500	Np001G0653400
OG0002271	Cg006G1786100	Np004G1908200
OG0002272	Cg001G0163800, Cg004G1194400	Np007G4076100
OG0002272	Cg006G1787200	Np004G1909700
OG0002273	Cg004G1195300	Np007G4074500
OG0002273	Cg006G1788100	Np004G1911900
OG0002274	Cg004G1301700	Np007G3845000
OG0002274	Cg001G0268500	Np005G3055800
OG0002275	Cg001G0266400	Np005G3053400
OG0002275	Cg001G0266500	Np005G3053500, Np004G2287600
OG0002276	Cg007G2504000	Np002G0811400
OG0002276	Cg006G2085700	Np004G2380300
OG0002277	Cg007G2460700	Np002G0875600
OG0002278	Cg001G0117700	Np007G3718500
OG0002279	Cg001G0114000	Np005G2759600
OG0002279	Cg004G1439700	Np007G3722800
OG0002280	Cg001G0376400	Np005G3176900
OG0002280	Cg002G0649200	Np001G0205700
OG0002281	Cg002G0652400	Np001G0209300
OG0002281	Cg001G0379700	Np005G3182000
OG0002282	Cg006G2129200	Np004G2436200
OG0002282	Cg002G0667600	Np001G0230700
OG0002283	Cg004G1261600	Np007G3968600
OG0002283	Cg006G1833400	Np004G1972400
OG0002284	Cg006G1812400	Np004G1946500
OG0002285	Cg005G1589700	Np006G3425300
OG0002285	Cg005G1589600	Np006G3425100
OG0002287	Cg001G0238600	Np005G2992800
OG0002287	Cg005G1576200	Np006G3400900
OG0002288	Cg008G2976000	Np001G0344800
OG0002288	Cg001G0223000	Np005G2930000, Np005G2929800
OG0002289	Cg001G0229600	Np005G2955300
OG0002290	Cg004G1165500	Np001G0124700, Np007G4115400
OG0002291	Cg002G0522600	Np001G0520800
OG0002292	Cg002G0527100	Np001G0513400
OG0002293	Cg001G0170400	Np005G2838100
OG0002293	Cg003G0895200	Np003G1845000
OG0002294	Cg008G2948900	Np001G0392700
OG0002294	Cg001G0199700	Np005G2886000
OG0002295	Cg003G0790700	Np003G1763200
OG0002295	Cg006G2116800	Np004G2418300
OG0002296	Cg005G1576400	Np006G3401200
OG0002296	Cg001G0236500	Np005G2982700
OG0002297	Cg005G1447900	Np006G3203900
OG0002298	Cg005G1471000	Np006G3236400
OG0002298	Cg002G0417700	Np001G0670300
OG0002299	Cg002G0452100	Np001G0617500
OG0002299	Cg005G1515700	Np006G3301400
OG0002300	Cg005G1522200	Np006G3310800
OG0002301	Cg005G1530000	Np006G3321500
OG0002301	Cg002G0465000	Np001G0599400
OG0002302	Cg005G1537300	Np006G3337100
OG0002302	Cg002G0473200	Np001G0588900
OG0002303	Cg002G0476100	Np001G0585300
OG0002303	Cg005G1539400	Np006G3340300
OG0002304	Cg006G2023900	Np004G2277000
OG0002305	Cg007G2447200	Np002G0902500
OG0002306	Cg003G0746400	Np003G1830000
OG0002307	Cg005G1772800	Np006G3700100
OG0002307	Cg001G0010500	Np005G2612800
OG0002308	Cg001G0018000	Np005G2622500
OG0002308	Cg005G1766500	Np006G3690300
OG0002310	Cg003G0771900	Np003G1784900, Np003G1784800
OG0002310	Cg003G0771800	Np003G1785700
OG0002312	Cg001G0227000	Np005G2945300
OG0002313	Cg008G2844800, Cg008G2844700, Cg008G2844600	Np001G0165500
OG0002315	Cg004G1241600	Np007G3928500
OG0002315	Cg006G1849300	Np004G1996200
OG0002316	Cg006G1848700	Np004G1994900
OG0002316	Cg004G1242900	Np007G3930500
OG0002317	Cg006G1848100	Np004G1993700
OG0002317	Cg004G1243900	Np007G3932200
OG0002318	Cg004G1249000	Np007G3941600
OG0002318	Cg006G1845000	Np004G1990100
OG0002320	Cg006G2252400	Np004G2594400, Np004G2594300
OG0002321	Cg006G2252000	Np004G2593800
OG0002321	Cg014G3050800, Cg003G0704800	Np003G1891100
OG0002322	Cg014G3053300, Cg003G0702700	Np003G1893000
OG0002322	Cg006G2251400	Np004G2593100
OG0002323	Cg006G2240800	Np004G2578800
OG0002324	Cg006G2189900, Cg006G2189500	Np004G2520600, Np004G2520400
OG0002325	Cg006G2175000	Np004G2503600
OG0002326	Cg006G2160300	Np004G2485000
OG0002326	Cg007G2311000	Np002G1146800
OG0002327	Cg002G0685700	Np001G0258900
OG0002327	Cg006G2118300	Np004G2421300
OG0002328	Cg006G2102200	Np004G2400600
OG0002328	Cg007G2567600	Np002G0717300
OG0002329	Cg006G2101400	Np004G2399800
OG0002329	Cg007G2566400	Np002G0720800
OG0002330	Cg006G2089900	Np004G2385800
OG0002330	Cg004G1354300	Np002G0821100
OG0002331	Cg007G2509700	Np002G0801000
OG0002332	Cg006G2077100	Np004G2369000
OG0002333	Cg007G2491400	Np002G0828200
OG0002333	Cg006G2041400	Np004G2320800
OG0002334	Cg006G2027700	Np004G2294900
OG0002335	Cg006G2024300	Np004G2284400
OG0002335	Cg007G2470300	Np002G0860300
OG0002336	Cg007G2281700	Np002G1197200
OG0002337	Cg007G2308400	Np002G1151600, Np002G1151700, Np002G1151900, Np005G2739800, Np005G2843700
OG0002339	Cg004G1406900	Np007G3762000
OG0002340	Cg004G1399900	Np007G3772300
OG0002340	Cg001G0053900	Np005G2653200
OG0002341	Cg001G0066000	Np005G2637800
OG0002342	Cg004G1390400, Cg004G1382800	Np007G3781700
OG0002342	Cg001G0061100	Np005G2642700
OG0002343	Cg001G0087600	Np005G2716300
OG0002343	Cg005G1740900	Np006G3654800
OG0002344	Cg001G0087700	Np005G2716400
OG0002344	Cg005G1741100	Np006G3655300
OG0002345	Cg005G1744700	Np006G3659800
OG0002346	Cg001G0136400	Np005G2789600
OG0002352	Cg001G0098400	Np005G2733000
OG0002353	Cg008G2737600	Np003G1447200
OG0002353	Cg004G1094600	Np007G4223500
OG0002354	Cg008G2734300	Np003G1442700
OG0002354	Cg004G1092900	Np007G4225400
OG0002355	Cg008G2734000, Cg008G2734100, Cg008G2734200	Np003G1442400, Np005G3021400, Np003G1442500
OG0002356	Cg008G2730500	Np003G1437900
OG0002356	Cg004G1090900	Np007G4228900
OG0002357	Cg008G2723900	Np003G1429500
OG0002357	Cg008G2612200	Np003G1285700
OG0002358	Cg004G1083100	Np007G4238000
OG0002358	Cg008G2720200	Np003G1425200
OG0002359	Cg008G2718100	Np003G1422700
OG0002359	Cg004G1080700	Np007G4243200
OG0002360	Cg008G2694400	Np003G1397600
OG0002360	Cg006G2002800	Np004G2102000
OG0002361	Cg008G2806700	Np001G0124300
OG0002361	Cg008G2676400	Np003G1373100
OG0002362	Cg003G1040500	Np001G0038800
OG0002362	Cg008G2666100	Np003G1362100
OG0002363	Cg003G1027200	Np001G0056200
OG0002364	Cg008G2792700	Np001G0107300
OG0002364	Cg008G2657200	Np003G1348900
OG0002365	Cg008G2651500, Cg008G2651100	Np003G1340900, Np003G1341200
OG0002367	Cg005G1641700	Np006G3604800
OG0002368	Cg006G2214500	Np004G2549400
OG0002368	Cg005G1608500	Np006G3568100
OG0002369	Cg008G2933800	Np001G0409800
OG0002369	Cg006G2224600	Np004G2560500
OG0002370	Cg008G2936400	Np001G0406300
OG0002370	Cg006G2225500	Np004G2561300
OG0002371	Cg008G2941900	Np001G0401300, Np005G2958200
OG0002372	Cg001G0146400, Cg001G0146700	Np005G2803200, Np005G2803400
OG0002376	Cg003G1001200	Np001G0096300
OG0002376	Cg003G1001300	Np005G3167700, Np005G3167600
OG0002377	Cg002G0596800	Np001G0436000
OG0002377	Cg008G2775200	Np003G1495100
OG0002378	Cg002G0591700	Np001G0439300
OG0002378	Cg008G2780300	Np003G1503000
OG0002379	Cg002G0559000	Np001G0466200
OG0002379	Cg003G0981700	Np003G1534900
OG0002380	Cg001G0088400	Np005G2717200, Np005G2736600
OG0002380	Cg003G0960500	Np003G1564700
OG0002381	Cg003G0942500	Np003G1600300
OG0002381	Cg001G0135800	Np005G2789000
OG0002382	Cg003G0934500	Np003G1633300
OG0002382	Cg001G0130800	Np005G2783500
OG0002383	Cg001G0128700	Np005G2779900
OG0002385	Cg004G1173700	Np007G4104600
OG0002386	Cg004G1164800	Np007G4116400
OG0002386	Cg008G2618900	Np003G1293000
OG0002387	Cg008G2612100	Np003G1285500
OG0002387	Cg004G1161000	Np007G4121100
OG0002388	Cg001G0389500	Np005G3197500
OG0002388	Cg007G2262700	Np002G1238800
OG0002389	Cg007G2561500	Np002G0727000
OG0002390	Cg007G2546900	Np002G0747200
OG0002390	Cg006G2048000	Np004G2333100
OG0002391	Cg006G2050600	Np004G2337600
OG0002392	Cg007G2534100	Np002G0767100
OG0002392	Cg006G2061100	Np004G2349600
OG0002393	Cg004G1411700	Np007G3757300
OG0002394	Cg001G0039100	Np005G2676900
OG0002394	Cg004G1415100	Np007G3751900
OG0002395	Cg004G1190100	Np007G4081800
OG0002396	Cg004G1198100	Np007G4067200
OG0002396	Cg006G1790500	Np004G1915200
OG0002397	Cg004G1200500	Np007G4063500
OG0002397	Cg006G1792100	Np004G1917600
OG0002398	Cg004G1211900	Np007G4047800
OG0002399	Cg001G0055700	Np005G2648700
OG0002400	Cg006G1805200	Np004G1936900
OG0002401	Cg005G1571100	Np006G3394600
OG0002401	Cg002G0500800	Np001G0549800
OG0002402	Cg001G0294800	Np005G3077100
OG0002402	Cg004G1324000	Np007G3880500
OG0002403	Cg001G0289100	Np005G3082500
OG0002403	Cg004G1319800	Np007G3876200
OG0002404	Cg004G1312400	Np007G3863100
OG0002405	Cg001G0273200	Np005G3063800
OG0002405	Cg001G0273100	Np005G3063700
OG0002407	Cg001G0260100	Np005G3039300
OG0002407	Cg004G1291300	Np007G3832000
OG0002408	Cg006G2086000	Np004G2380700
OG0002408	Cg007G2502700	Np002G0813200
OG0002409	Cg007G2506800	Np002G0804400
OG0002409	Cg006G2085000	Np004G2378700
OG0002411	Cg006G2078100	Np004G2369900
OG0002412	Cg006G2075900	Np004G2367600
OG0002412	Cg007G2518400	Np002G0788800
OG0002413	Cg007G2454600, Cg002G0569900	Np002G0889200
OG0002415	Cg006G2012600	Np004G2088700
OG0002416	Cg007G2456300	Np002G0887100
OG0002416	Cg006G2012400	Np004G2088900
OG0002417	Cg006G2014700	Np004G2252400
OG0002417	Cg007G2463600	Np002G0873600
OG0002418	Cg007G2459300	Np002G0876800, Np002G0966200
OG0002418	Cg007G2463100	Np002G0873000
OG0002419	Cg001G0116200	Np005G2762700
OG0002419	Cg004G1441700	Np007G3720800
OG0002420	Cg001G0386000	Np005G3192400
OG0002420	Cg007G2268200	Np002G1228200
OG0002421	Cg006G2171700	Np004G2499100
OG0002421	Cg007G2334400	Np002G1084300
OG0002422	Cg002G0630900	Np001G0202000
OG0002423	Cg002G0658700	Np001G0219800
OG0002424	Cg003G0878000	Np004G2468600
OG0002425	Cg001G0216700	Np005G2915500
OG0002426	Cg008G2960900	Np001G0373100
OG0002427	Cg005G1594100	Np006G3433100
OG0002429	Cg001G0229100	Np005G2954200
OG0002430	Cg003G0759500	Np003G1804400
OG0002431	Cg001G0010900	Np005G2613200
OG0002431	Cg004G1117600	Np007G4186100
OG0002432	Cg001G0176100	Np005G2847200
OG0002432	Cg003G0752700	Np003G1817700
OG0002434	Cg003G0749300	Np003G1825300
OG0002434	Cg001G0178400	Np005G2850500
OG0002435	Cg003G0747800	Np003G1827200
OG0002436	Cg003G0746900	Np003G1828800
OG0002436	Cg001G0181200	Np005G2856400
OG0002437	Cg008G2950600	Np001G0389000
OG0002437	Cg001G0201200	Np005G2887600
OG0002438	Cg001G0195000	Np005G3118300
OG0002438	Cg001G0195100	Np005G2871400
OG0002440	Cg003G0863000, Cg003G0735400	Np003G1848900
OG0002440	Cg001G0193100	Np005G2875000
OG0002441	Cg001G0189100	Np005G2869200
OG0002441	Cg001G0189000	Np005G2869100
OG0002442	Cg001G0187800, Cg001G0187900	Np005G2868000
OG0002443	Cg002G0578200, Cg002G0395100	Np005G3071500, Np004G1899900
OG0002445	Cg007G2298000, Cg007G2298600, Cg001G0263600	Np002G1169500, Np002G1170700
OG0002446	Cg002G0418300	Np001G0669500
OG0002446	Cg005G1471500	Np006G3237000
OG0002447	Cg005G1493100	Np006G3266500
OG0002447	Cg002G0431000	Np001G0648800
OG0002449	Cg002G0445700	Np001G0626800
OG0002449	Cg006G1819300	Np004G1954800
OG0002450	Cg005G1512600	Np006G3296600
OG0002450	Cg002G0450100	Np001G0620700
OG0002451	Cg005G1516900	Np006G3303700
OG0002451	Cg002G0453200	Np001G0616000
OG0002452	Cg002G0454000, Cg002G0454100	Np001G0615200
OG0002453	Cg002G0484300	Np001G0573400
OG0002453	Cg005G1545100	Np006G3350100
OG0002454	Cg005G1563100	Np006G3378800
OG0002455	Cg002G0493200	Np007G3908300, Np001G0561200
OG0002456	Cg005G1572800	Np001G0547100
OG0002457	Cg004G1415900	Np007G3750900, Np001G0215000
OG0002458	Cg004G1420100	Np007G3746200
OG0002458	Cg001G0035400	Np005G2682700
OG0002459	Cg004G1422400	Np007G3742600
OG0002459	Cg001G0033200	Np005G2685100
OG0002460	Cg001G0099900	Np005G2735200
OG0002461	Cg001G0110000	Np005G2754200
OG0002461	Cg004G1435800	Np007G3727900
OG0002462	Cg005G1524600	Np006G3313500
OG0002464	Cg001G0174200	Np005G2844500
OG0002464	Cg003G0755200	Np003G1814500
OG0002465	Cg001G0031100	Np005G2687200
OG0002465	Cg005G1754400	Np006G3670700
OG0002467	Cg003G0752000	Np003G1820500, Np003G1818400
OG0002467	Cg001G0176800	Np005G2848100
OG0002468	Cg008G2819000	Np001G0138900
OG0002468	Cg004G1122600	Np007G4177900
OG0002469	Cg001G0116100	Np005G2762600
OG0002470	Cg005G1485500	Np006G3256700
OG0002472	Cg008G2796800	Np006G3269500
OG0002473	Cg006G1853200	Np007G4224500
OG0002473	Cg004G1106300	Np007G4204000
OG0002474	Cg004G1106600	Np007G4203500
OG0002474	Cg008G2835100	Np001G0157500
OG0002476	Cg004G1147000	Np007G4143000
OG0002477	Cg008G2588800	Np003G1255200
OG0002477	Cg004G1148700	Np007G4140500
OG0002478	Cg008G2627300	Np004G1954200
OG0002480	Cg004G1200200	Np007G4063800
OG0002481	Cg004G1203000	Np007G4060300
OG0002481	Cg006G1793800	Np004G1920300
OG0002483	Cg004G1234500	Np007G3918000
OG0002483	Cg001G0242400	Np005G3007100
OG0002484	Cg001G0242900	Np005G3072300, Np005G3072200
OG0002484	Cg004G1235300	Np007G3919000
OG0002485	Cg001G0367000	Np005G3159400
OG0002486	Cg007G2426400	Np002G0950400
OG0002487	Cg001G0325900	Np005G3111400
OG0002489	Cg008G2752200	Np003G1466600
OG0002491	Cg006G2241900	Np004G2580600
OG0002491	Cg007G2480000	Np002G0843100
OG0002492	Cg006G2167100	Np004G2493800
OG0002493	Cg006G2165000	Np004G2492000
OG0002494	Cg006G2160200	Np004G2484800
OG0002494	Cg006G2160100	Np004G2484700
OG0002495	Cg007G2271800	Np002G1217900
OG0002496	Cg006G2134400	Np004G2445900
OG0002497	Cg006G2128300	Np004G2434200
OG0002497	Cg002G0672700	Np001G0237500
OG0002498	Cg002G0679700	Np001G0247900
OG0002498	Cg006G2123800	Np004G2428200
OG0002499	Cg002G0684200	Np001G0253600
OG0002499	Cg006G2119300	Np004G2422600
OG0002500	Cg006G2116100	Np004G2417600
OG0002500	Cg002G0689200	Np001G0264900
OG0002501	Cg006G2107300	Np004G2406700
OG0002502	Cg003G0881000, Cg003G0832100	Np003G1727800
OG0002503	Cg006G2043500	Np004G2325100
OG0002504	Cg006G2032300	Np004G2303800
OG0002504	Cg007G2475000	Np002G0852100
OG0002505	Cg006G2030800	Np004G2301200
OG0002506	Cg007G2471700	Np002G0857500
OG0002506	Cg006G2025000	Np004G2287500
OG0002507	Cg006G2147900	Np004G2468200
OG0002507	Cg007G2286700	Np002G1187500
OG0002508	Cg005G1778400	Np006G3712100
OG0002508	Cg001G0005500	Np005G2605500
OG0002509	Cg001G0015800	Np005G2620000
OG0002510	Cg001G0025400	Np005G2695900
OG0002510	Cg005G1759600	Np006G3680300
OG0002511	Cg001G0027700	Np005G2693100
OG0002511	Cg005G1757500	Np006G3677300
OG0002512	Cg001G0029100	Np005G2689800
OG0002512	Cg005G1756000	Np006G3674800
OG0002513	Cg001G0049500	Np005G2660100
OG0002514	Cg004G1387700, Cg004G1380000	Np005G2644700, Np007G3782900
OG0002515	Cg001G0073400	Np005G2629200
OG0002515	Cg005G1718300	Np006G3631700
OG0002516	Cg005G1730200	Np006G3641500
OG0002516	Cg001G0081500	Np005G2708300
OG0002519	Cg007G2388400	Np005G2775500, Np002G1004500
OG0002520	Cg007G2430700	Np002G0943500
OG0002522	Cg005G1636500	Np001G0154000
OG0002523	Cg003G0789500, Cg003G0790000	Np003G1763400, Np003G1763500
OG0002523	Cg003G0790300	Np003G1763600
OG0002530	Cg005G1749900	Np006G3664900
OG0002531	Cg001G0006300	Np005G2606200
OG0002532	Cg002G0562900	Np001G0463700
OG0002533	Cg002G0541700	Np001G0491900
OG0002533	Cg003G1025200	Np001G0059100
OG0002534	Cg002G0548200	Np001G0478300, Np005G2960300
OG0002535	Cg002G0687900	Np001G0263000
OG0002535	Cg006G2116900	Np004G2418400
OG0002536	Cg008G2738100	Np003G1447700
OG0002537	Cg007G2538100	Np002G0759900, Np003G1440200, Np003G1440100
OG0002538	Cg008G2727900	Np003G1434500
OG0002539	Cg008G2723500	Np003G1428700
OG0002539	Cg008G2723400	Np003G1428600
OG0002540	Cg008G2720500	Np003G1425500
OG0002540	Cg004G1083600	Np007G4237600
OG0002541	Cg008G2712900	Np003G1417900
