Orthogroup	Cardamine_glauca	Arabis_alpina
OG0002647	Cg008G2745900	Aa_G185590.h1.t1
OG0002648	Cg004G1132300	Aa_G47060.h1.t1
OG0002649	Cg004G1152700	Aa_G403710.h1.t1
OG0002650	Cg004G1153900	Aa_G403590.h1.t1, Aa_G403570.h1.t1
OG0002651	Cg004G1176200	Aa_G397590.h1.t1
OG0002652	Cg004G1190600	Aa_G378980.h1.t1
OG0002652	Cg004G1190800	Aa_G378970.h1.t1
OG0002653	Cg006G1847200	Aa_G110620.h1.t1
OG0002653	Cg004G1245200	Aa_G501330.h1.t1
OG0002654	Cg005G1760400	Aa_G389590.h1.t1
OG0002655	Cg001G0364300	Aa_G245490.h1.t1
OG0002656	Cg001G0265300	Aa_G658530.h1.t1
OG0002656	Cg004G1297700	Aa_G423890.h1.t1
OG0002657	Cg004G1296800	Aa_G51840.h1.t1
OG0002658	Cg004G1290500	Aa_G326770.h1.t1
OG0002660	Cg001G0339200	Aa_G505930.h1.t1
OG0002661	Cg008G2836200	Aa_G90290.h1.t1
OG0002661	Cg008G2836400	Aa_G90310.h1.t1
OG0002662	Cg003G0716100, Cg014G3039500	Aa_G46840.h1.t1
OG0002663	Cg006G2236200	Aa_G617730.h1.t1, Aa_G617740.h1.t1
OG0002665	Cg006G2167700	Aa_G161030.h1.t1
OG0002665	Cg007G2324200	Aa_G361970.h1.t1
OG0002666	Cg006G2162400	Aa_G171380.h1.t1
OG0002666	Cg007G2314200	Aa_G450920.h1.t1
OG0002667	Cg007G2296800	Aa_G392500.h1.t1
OG0002667	Cg006G2156500	Aa_G545760.h1.t1
OG0002668	Cg006G2149900	Aa_G89300.h1.t1
OG0002670	Cg006G2125700	Aa_G569510.h1.t1
OG0002670	Cg002G0677000	Aa_G480470.h1.t1
OG0002672	Cg002G0692300	Aa_G736670.h1.t1
OG0002672	Cg006G2114100	Aa_G368720.h1.t1
OG0002673	Cg006G2111900	Aa_G121100.h1.t1, Aa_G125970.h1.t1
OG0002674	Cg006G2094200	Aa_G274940.h1.t1
OG0002675	Cg006G2091100	Aa_G495500.h1.t1
OG0002677	Cg001G0001200	Aa_G487110.h1.t1, Aa_G236090.h1.t1
OG0002678	Cg001G0006100	Aa_G137980.h1.t1
OG0002679	Cg001G0017300	Aa_G702330.h1.t1
OG0002680	Cg005G1759700	Aa_G671720.h1.t1
OG0002680	Cg001G0025100	Aa_G661970.h1.t1
OG0002681	Cg001G0055100	Aa_G547720.h1.t1
OG0002681	Cg004G1398300, Cg004G1398400	Aa_G110280.h1.t1
OG0002682	Cg001G0056400	Aa_G144850.h1.t1, Aa_G59800.h1.t1
OG0002682	Cg004G1396800	Aa_G110370.h1.t1
OG0002683	Cg001G0059000	Aa_G570540.h1.t1
OG0002685	Cg005G1716300	Aa_G480900.h1.t1
OG0002685	Cg001G0072100	Aa_G661840.h1.t1
OG0002687	Cg004G1371300	Aa_G395350.h1.t1
OG0002688	Cg005G1734700	Aa_G393020.h1.t1
OG0002688	Cg001G0084400	Aa_G45820.h1.t1
OG0002690	Cg006G2003100, Cg006G2000900	Aa_G415680.h1.t1, Aa_G61830.h1.t1
OG0002694	Cg007G2309900	Aa_G5900.h1.t1, Aa_G11190.h1.t1
OG0002695	Cg004G1142900	Aa_G820270.h1.t1, Aa_G820270.h2.t1, Aa_G820270.h3.t1, Aa_G767420.h1.t1
OG0002696	Cg005G1709600, Cg005G1749100, Cg005G1749200, Cg005G1749300, Cg005G1749700, Cg005G1757300, Cg001G0223200, Cg001G0366600	Aa_G294510.h1.t1, Aa_G653490.h1.t1
OG0002699	Cg003G0900700	Aa_G261140.h1.t1
OG0002700	Cg003G0904300	Aa_G536500.h1.t1, Aa_G59570.h1.t1
OG0002705	Cg003G0932900	Aa_G432980.h1.t1
OG0002707	Cg004G1399400	Aa_G633320.h1.t1, Aa_G529350.h1.t1, Aa_G633330.h1.t1
OG0002708	Cg008G2713700	Aa_G450420.h1.t1, Aa_G450430.h1.t1
OG0002708	Cg004G1078500	Aa_G14850.h1.t1
OG0002710	Cg008G2687300	Aa_G233050.h1.t1, Aa_G233040.h1.t1, Aa_G233070.h1.t1
OG0002711	Cg008G2664000	Aa_G309250.h1.t1
OG0002711	Cg003G1037500	Aa_G21080.h1.t1
OG0002712	Cg001G0348300, Cg001G0348900	Aa_G682470.h2.t1, Aa_G682470.h1.t1
OG0002712	Cg002G0525600, Cg002G0525500	Aa_G320960.h1.t1, Aa_G379460.h1.t1
OG0002713	Cg008G2658600	Aa_G521430.h1.t1
OG0002714	Cg003G1005400	Aa_G664890.h1.t1
OG0002714	Cg008G2648600	Aa_G700100.h1.t1, Aa_G412290.h1.t1
OG0002715	Cg006G2181200	Aa_G151760.h1.t1
OG0002716	Cg005G1660100	Aa_G371230.h1.t1
OG0002717	Cg005G1616000	Aa_G460450.h1.t1
OG0002717	Cg006G2207700	Aa_G220710.h1.t1
OG0002718	Cg006G2221600	Aa_G38830.h1.t1
OG0002718	Cg005G1599600	Aa_G208730.h1.t1
OG0002719	Cg008G2601000, Cg008G2934400	Aa_G203690.h1.t1
OG0002720	Cg001G0148600, Cg001G0148500	Aa_G29780.h1.t1, Aa_G29790.h1.t1
OG0002721	Cg006G1858700	Aa_G332890.h1.t1
OG0002723	Cg005G1587200	Aa_G229260.h1.t1
OG0002723	Cg006G1973000	Aa_G538650.h1.t1
OG0002724	Cg005G1582600	Aa_G263930.h1.t1
OG0002725	Cg002G0408500	Aa_G2480.h1.t1
OG0002726	Cg008G2810000	Aa_G70640.h1.t1
OG0002727	Cg002G0600000	Aa_G252740.h1.t1
OG0002727	Cg008G2772600	Aa_G646640.h1.t1
OG0002728	Cg002G0577000	Aa_G647970.h1.t1
OG0002729	Cg002G0574200	Aa_G653010.h1.t1
OG0002729	Cg003G0993600	Aa_G139240.h1.t1
OG0002730	Cg001G0263000	Aa_G361070.h1.t1, Aa_G361060.h1.t1
OG0002731	Cg003G0948700, Cg001G0137600	Aa_G537130.h1.t1
OG0002732	Cg002G0535700	Aa_G102600.h1.t1
OG0002733	Cg008G2643800	Aa_G244260.h1.t1
OG0002733	Cg003G1013000	Aa_G315930.h1.t1
OG0002734	Cg008G2635700	Aa_G414810.h1.t1
OG0002734	Cg004G1176500	Aa_G397560.h1.t1
OG0002735	Cg005G1528300, Cg004G1350500	Aa_G340370.h1.t1
OG0002736	Cg008G2622000	Aa_G303940.h1.t1
OG0002736	Cg004G1166700	Aa_G137030.h1.t1
OG0002738	Cg001G0119200	Aa_G18360.h1.t1
OG0002738	Cg004G1444000	Aa_G627420.h1.t1
OG0002740	Cg004G1149000	Aa_G24180.h1.t1
OG0002740	Cg008G2587600	Aa_G53980.h1.t1
OG0002741	Cg006G2096400, Cg007G2559900	Aa_G370250.h1.t1
OG0002742	Cg001G0047000	Aa_G527830.h1.t1
OG0002742	Cg004G1409300	Aa_G461540.h1.t1
OG0002743	Cg001G0130600, Cg003G0933300	Aa_G432960.h1.t1
OG0002744	Cg004G1199700	Aa_G472340.h1.t1
OG0002744	Cg006G1791400	Aa_G184630.h1.t1
OG0002745	Cg006G1801100	Aa_G74190.h1.t1
OG0002745	Cg004G1210000	Aa_G1510.h1.t1
OG0002746	Cg004G1215400	Aa_G1070.h1.t1
OG0002746	Cg006G1803600	Aa_G381990.h1.t1
OG0002747	Cg002G0590400	Aa_G192400.h1.t1
OG0002747	Cg001G0075600	Aa_G153930.h1.t1
OG0002748	Cg001G0157800	Aa_G394560.h1.t1
OG0002749	Cg001G0276200	Aa_G140650.h1.t1
OG0002750	Cg007G2420900	Aa_G581100.h1.t1
OG0002751	Cg001G0255700, Cg001G0255600	Aa_G351540.h1.t1, Aa_G351550.h1.t1
OG0002752	Cg004G1284300	Aa_G171720.h1.t1
OG0002753	Cg007G2430200, Cg007G2428000, Cg007G2430300	Aa_G560410.h1.t1, Aa_G560400.h1.t1
OG0002754	Cg001G0247100	Aa_G493300.h1.t1
OG0002755	Cg007G2506100	Aa_G203180.h1.t1
OG0002756	Cg006G2132200	Aa_G587940.h1.t1, Aa_G587950.h1.t1
OG0002757	Cg001G0113800	Aa_G182730.h1.t1
OG0002758	Cg004G1438600	Aa_G228570.h1.t1
OG0002759	Cg002G0400300	Aa_G163610.h1.t1
OG0002760	Cg001G0381400	Aa_G229830.h1.t1, Aa_G43220.h1.t1, Aa_G7610.h1.t1
OG0002761	Cg007G2468700	Aa_G144600.h1.t1
OG0002761	Cg006G2022000	Aa_G126690.h1.t1
OG0002762	Cg001G0029500	Aa_G590090.h1.t1
OG0002762	Cg005G1755000	Aa_G396340.h1.t1
OG0002763	Cg006G1819600	Aa_G434990.h1.t1
OG0002763	Cg004G1278300	Aa_G161990.h1.t1
OG0002764	Cg006G1818300	Aa_G611060.h1.t1
OG0002764	Cg004G1279900	Aa_G497600.h1.t1
OG0002765	Cg011G3014200	Aa_G501500.h1.t1
OG0002766	Cg001G0289300	Aa_G634850.h1.t1
OG0002766	Cg004G1320200	Aa_G380140.h1.t1
OG0002767	Cg005G1576600	Aa_G24750.h1.t1
OG0002768	Cg001G0219800	Aa_G176410.h1.t1, Aa_G176400.h1.t1
OG0002769	Cg008G2983100	Aa_G162910.h1.t1
OG0002769	Cg001G0229000	Aa_G96130.h1.t1
OG0002771	Cg003G1058800	Aa_G649300.h1.t1
OG0002772	Cg005G1553600	Aa_G150890.h1.t1
OG0002773	Cg001G0178100, Cg001G0178000	Aa_G147680.h1.t1, Aa_G147690.h1.t1
OG0002774	Cg001G0201800	Aa_G204120.h1.t1
OG0002775	Cg008G2710900	Aa_G7850.h1.t1
OG0002775	Cg004G1076400	Aa_G553370.h1.t1
OG0002776	Cg005G1455000	Aa_G226210.h1.t1
OG0002776	Cg002G0405100	Aa_G167810.h1.t1
OG0002777	Cg002G0425000	Aa_G77400.h1.t1
OG0002778	Cg002G0431500	Aa_G451540.h1.t1
OG0002778	Cg005G1495700	Aa_G125330.h1.t1
OG0002779	Cg005G1523800	Aa_G401760.h1.t1
OG0002780	Cg002G0476600	Aa_G651010.h1.t1
OG0002780	Cg002G0476500	Aa_G651000.h1.t1
OG0002782	Cg005G1562200	Aa_G457140.h1.t1
OG0002782	Cg002G0492900	Aa_G14130.h1.t1
OG0002784	Cg004G1339400	Aa_G196700.h1.t1
OG0002784	Cg001G0316700	Aa_G44210.h1.t1
OG0002785	Cg004G1312900	Aa_G476360.h1.t1
OG0002787	Cg005G1566100	Aa_G25320.h1.t1
OG0002788	Cg002G0688900	Aa_G609680.h1.t1
OG0002789	Cg001G0106600	Aa_G134320.h1.t1
OG0002790	Cg005G1538100	Aa_G358220.h1.t1
OG0002791	Cg001G0009000	Aa_G714490.h1.t1
OG0002792	Cg003G0790900	Aa_G61140.h1.t1
OG0002792	Cg006G1916500	Aa_G737010.h1.t1, Aa_G389430.h1.t1
OG0002793	Cg006G1925000	Aa_G377020.h1.t1
OG0002793	Cg007G2487300	Aa_G245800.h1.t1
OG0002795	Cg004G1120400	Aa_G269290.h1.t1
OG0002795	Cg008G2822600	Aa_G189850.h1.t1
OG0002796	Cg004G1114800	Aa_G5130.h1.t1, Aa_G5120.h1.t1
OG0002798	Cg005G1494600	Aa_G581280.h1.t1, Aa_G581300.h1.t1, Aa_G581290.h1.t1, Aa_G581310.h1.t1
OG0002799	Cg008G2980800	Aa_G213780.h1.t1
OG0002802	Cg004G1111000	Aa_G4750.h1.t1
OG0002803	Cg004G1124700, Cg008G2755200	Aa_G163050.h1.t1
OG0002804	Cg004G1125200	Aa_G524330.h1.t1, Aa_G524330.h2.t1
OG0002804	Cg008G2754800	Aa_G83650.h1.t1
OG0002805	Cg003G0712100, Cg014G3043900	Aa_G191380.h1.t1
OG0002805	Cg004G1353100	Aa_G512910.h1.t1
OG0002807	Cg004G1234400	Aa_G20410.h1.t1
OG0002807	Cg001G0243600	Aa_G461370.h1.t1
OG0002808	Cg004G1251700	Aa_G104690.h1.t1
OG0002809	Cg004G1272500	Aa_G250630.h1.t1
OG0002810	Cg004G1299700, Cg001G0266300	Aa_G312930.h1.t1
OG0002811	Cg006G2131900	Aa_G501010.h1.t1
OG0002812	Cg006G2156200	Aa_G353490.h1.t1
OG0002813	Cg006G2148500	Aa_G688380.h1.t1
OG0002814	Cg006G2147300	Aa_G594250.h1.t1
OG0002814	Cg007G2286500	Aa_G706910.h1.t1
OG0002815	Cg006G2140500	Aa_G366100.h1.t1
OG0002816	Cg006G2139500	Aa_G270620.h1.t1
OG0002817	Cg006G2091700, Cg007G2493000	Aa_G324120.h1.t1
OG0002818	Cg007G2497300	Aa_G187310.h1.t1
OG0002818	Cg006G2089600	Aa_G528310.h1.t1
OG0002819	Cg007G2479900	Aa_G610790.h1.t1
OG0002819	Cg006G2035800	Aa_G367200.h1.t1
OG0002821	Cg007G2262800	Aa_G135530.h1.t1
OG0002822	Cg006G1838900	Aa_G95980.h1.t1
OG0002823	Cg001G0030800	Aa_G214270.h1.t1, Aa_G454920.h1.t1, Aa_G214300.h1.t1, Aa_G214290.h1.t1, Aa_G789500.h1.t1
OG0002824	Cg002G0685200, Cg008G2957200	Aa_G323200.h1.t1
OG0002825	Cg001G0044300	Aa_G157060.h1.t1
OG0002826	Cg001G0078800	Aa_G9880.h1.t1
OG0002827	Cg001G0064500	Aa_G214700.h1.t1
OG0002827	Cg004G1368300	Aa_G105060.h1.t1
OG0002828	Cg005G1737000, Cg001G0086000	Aa_G155570.h1.t1
OG0002835	Cg002G0640300	Aa_G142520.h1.t1
OG0002835	Cg002G0639600	Aa_G142490.h1.t1
OG0002837	Cg003G0915400, Cg005G1652800	Aa_G94220.h1.t1
OG0002844	Cg002G0681700, Cg001G0320200	Aa_G146390.h1.t1, Aa_G333960.h1.t1
OG0002845	Cg004G1095900	Aa_G783860.h1.t1
OG0002845	Cg008G2738900	Aa_G255810.h1.t1
OG0002846	Cg004G1071400	Aa_G52400.h1.t1
OG0002846	Cg008G2704400	Aa_G354680.h1.t1
OG0002847	Cg008G2703000	Aa_G52330.h1.t1, Aa_G289990.h1.t1
OG0002848	Cg001G0281800	Aa_G124890.h1.t1
OG0002850	Cg008G2680100	Aa_G158510.h1.t1
OG0002850	Cg008G2810400	Aa_G322400.h1.t1
OG0002851	Cg008G2679300	Aa_G84630.h1.t1, Aa_G84600.h1.t1
OG0002852	Cg008G2823000	Aa_G691110.h1.t1
OG0002853	Cg008G2655200	Aa_G691920.h1.t1
OG0002854	Cg005G1679400, Cg005G1679600	Aa_G624470.h1.t1
OG0002855	Cg006G2181400, Cg006G2181500	Aa_G151790.h1.t1
OG0002856	Cg006G2196800	Aa_G22340.h1.t1
OG0002857	Cg006G2203800	Aa_G706800.h1.t1
OG0002857	Cg005G1618700	Aa_G167520.h1.t1
OG0002858	Cg005G1607400	Aa_G346500.h1.t1
OG0002859	Cg006G2214600	Aa_G235350.h1.t1
OG0002859	Cg005G1608400	Aa_G243590.h1.t1
OG0002860	Cg006G2217900	Aa_G217790.h1.t1
OG0002861	Cg005G1601000	Aa_G363590.h1.t1
OG0002861	Cg006G2220600	Aa_G38940.h1.t1
OG0002862	Cg003G0793500, Cg006G2185000	Aa_G345280.h1.t1
OG0002863	Cg001G0146300	Aa_G29630.h1.t1
OG0002864	Cg006G1995700	Aa_G48020.h1.t1
OG0002865	Cg006G1956000	Aa_G463040.h1.t1
OG0002867	Cg006G1953000	Aa_G302500.h1.t1, Aa_G502590.h1.t1
OG0002868	Cg003G1051800	Aa_G23460.h1.t1
OG0002869	Cg003G1049400	Aa_G81290.h1.t1
OG0002869	Cg002G0531200	Aa_G225300.h1.t1
OG0002871	Cg003G1024300	Aa_G75300.h1.t1
OG0002871	Cg002G0542600	Aa_G373790.h1.t1, Aa_G373790.h2.t1
OG0002872	Cg003G1007900	Aa_G435210.h1.t1
OG0002873	Cg008G2775900	Aa_G444240.h1.t1
OG0002874	Cg001G0135400	Aa_G86670.h1.t1
OG0002875	Cg003G0941600	Aa_G480140.h1.t1
OG0002878	Cg008G2618800	Aa_G388280.h1.t1
OG0002879	Cg008G2612400	Aa_G140800.h1.t1
OG0002879	Cg004G1161400	Aa_G322150.h1.t1
OG0002880	Cg001G0386400	Aa_G309380.h1.t1, Aa_G569210.h1.t1, Aa_G247410.h1.t1, Aa_G547840.h1.t1
OG0002883	Cg007G2556300	Aa_G343730.h1.t1
OG0002884	Cg003G1050900	Aa_G23370.h1.t1
OG0002884	Cg002G0530400	Aa_G462730.h1.t1
OG0002885	Cg004G1296700	Aa_G51850.h1.t1
OG0002886	Cg005G1567000	Aa_G758490.h1.t1
OG0002886	Cg002G0496100	Aa_G211600.h1.t1
OG0002887	Cg001G0160100	Aa_G201720.h1.t1
OG0002888	Cg001G0299100, Cg001G0299400	Aa_G283120.h1.t1
OG0002889	Cg004G1318100	Aa_G284690.h1.t1
OG0002890	Cg001G0283500	Aa_G66720.h1.t1
OG0002890	Cg004G1314000	Aa_G26920.h1.t1
OG0002893	Cg008G2962300	Aa_G118050.h1.t1
OG0002895	Cg004G1220900	Aa_G507800.h1.t1
OG0002895	Cg006G1808000	Aa_G173630.h1.t1
OG0002896	Cg001G0146900, Cg001G0147000	Aa_G239370.h1.t1, Aa_G151900.h1.t1
OG0002897	Cg004G1382300, Cg004G1390000, Cg004G1390100	Aa_G405270.h1.t1
OG0002898	Cg008G2981000	Aa_G136410.h1.t1
OG0002899	Cg001G0053600	Aa_G238280.h1.t1
OG0002899	Cg004G1400600	Aa_G313580.h1.t1
OG0002900	Cg001G0174300	Aa_G20070.h1.t1
OG0002900	Cg003G0755100	Aa_G475360.h1.t1
OG0002901	Cg008G2946100	Aa_G479970.h1.t1
OG0002902	Cg003G0741100, Cg003G0856700	Aa_G189380.h1.t1
OG0002903	Cg003G1066700	Aa_G44080.h1.t1
OG0002904	Cg003G1068300	Aa_G113880.h1.t1
OG0002905	Cg003G1069700	Aa_G113750.h1.t1
OG0002905	Cg002G0514200	Aa_G122720.h1.t1
OG0002906	Cg005G1457000	Aa_G249860.h1.t1
OG0002906	Cg002G0406600	Aa_G167660.h1.t1
OG0002907	Cg005G1459000	Aa_G178000.h1.t1
OG0002908	Cg005G1465200	Aa_G196850.h1.t1
OG0002909	Cg005G1466000	Aa_G536060.h1.t1
OG0002910	Cg005G1476700	Aa_G289700.h1.t1
OG0002910	Cg002G0421400	Aa_G48650.h1.t1
OG0002911	Cg005G1491400	Aa_G445440.h1.t1
OG0002912	Cg002G0469900	Aa_G213620.h1.t1
OG0002913	Cg002G0481900	Aa_G591930.h1.t1
OG0002914	Cg003G0917800	Aa_G198240.h1.t1
OG0002915	Cg004G1351800	Aa_G116390.h1.t1
OG0002916	Cg001G0036500	Aa_G179540.h1.t1
OG0002916	Cg004G1417800	Aa_G606700.h1.t1
OG0002917	Cg003G0963800	Aa_G307410.h1.t1
OG0002920	Cg005G1474400	Aa_G16150.h1.t1
OG0002921	Cg004G1094200	Aa_G267910.h1.t1
OG0002922	Cg008G2830200	Aa_G251080.h1.t1
OG0002922	Cg004G1112700	Aa_G4890.h1.t1
OG0002923	Cg004G1119300	Aa_G51160.h1.t1
OG0002924	Cg004G1144100	Aa_G258670.h1.t1
OG0002924	Cg004G1195600	Aa_G463620.h1.t1
OG0002925	Cg004G1149100	Aa_G24170.h1.t1, Aa_G24160.h1.t1, Aa_G53970.h1.t1
OG0002926	Cg004G1158900	Aa_G324410.h1.t1
OG0002926	Cg004G1159000	Aa_G324400.h1.t1
OG0002927	Cg004G1193100	Aa_G595510.h1.t1, Aa_G595500.h1.t1
OG0002928	Cg004G1211700	Aa_G1330.h1.t1
OG0002930	Cg004G1222700	Aa_G233660.h1.t1
OG0002931	Cg004G1246100	Aa_G63000.h1.t1
OG0002931	Cg004G1246200	Aa_G62990.h1.t1
OG0002932	Cg004G1247300	Aa_G549530.h1.t1, Aa_G181800.h1.t1
OG0002932	Cg004G1247200	Aa_G181810.h1.t1
OG0002933	Cg004G1259500	Aa_G441970.h1.t1, Aa_G611840.h1.t1
OG0002933	Cg004G1259400	Aa_G611830.h1.t1
OG0002935	Cg004G1285700	Aa_G399620.h1.t1
OG0002936	Cg004G1284800	Aa_G171680.h1.t1
OG0002937	Cg007G2408900, Cg007G2400600	Aa_G474670.h1.t1
OG0002938	Cg003G0701800, Cg014G3054100	Aa_G299920.h1.t1
OG0002939	Cg003G0715400, Cg014G3040200	Aa_G46780.h1.t1
OG0002940	Cg006G2203100	Aa_G751990.h1.t1
OG0002941	Cg006G2112200	Aa_G121060.h1.t1
OG0002942	Cg006G2068200	Aa_G526700.h1.t1
OG0002942	Cg006G2068300	Aa_G544410.h1.t1, Aa_G544400.h1.t1
OG0002943	Cg007G2269300	Aa_G747900.h1.t1
OG0002944	Cg007G2294200	Aa_G482480.h1.t1
OG0002944	Cg007G2294400	Aa_G485790.h1.t1
OG0002945	Cg007G2323000, Cg007G2322700	Aa_G56990.h1.t1
OG0002946	Cg005G1757100	Aa_G204820.h1.t1
OG0002947	Cg003G0739400	Aa_G257060.h1.t1
OG0002949	Cg001G0011300	Aa_G352030.h1.t1
OG0002950	Cg001G0022500	Aa_G237360.h1.t1
OG0002950	Cg005G1761600	Aa_G224800.h1.t1
OG0002952	Cg001G0079000	Aa_G9890.h1.t1
OG0002952	Cg005G1728700	Aa_G269880.h1.t1
OG0002953	Cg005G1706700	Aa_G647380.h1.t1
OG0002953	Cg001G0069500	Aa_G288260.h1.t1
OG0002954	Cg001G0081400	Aa_G314990.h1.t1
OG0002955	Cg005G1733300	Aa_G373630.h1.t1
OG0002957	Cg003G0712800	Aa_G191470.h1.t1
OG0002958	Cg004G1443800	Aa_G627440.h1.t1
OG0002958	Cg001G0118800	Aa_G18410.h1.t1
OG0002962	Cg001G0020700, Cg007G2397500, Cg007G2411600, Cg002G0638100	Aa_G294450.h1.t1, Aa_G294460.h1.t1
OG0002971	Cg008G2626500	Aa_G170420.h1.t1
OG0002972	Cg005G1751400	Aa_G166900.h1.t1
OG0002972	Cg001G0097700	Aa_G678150.h1.t1
OG0002973	Cg004G1140400	Aa_G658010.h1.t1, Aa_G174340.h1.t1, Aa_G52030.h1.t1
OG0002975	Cg005G1736800	Aa_G155610.h1.t1
OG0002976	Cg008G2732800	Aa_G162260.h1.t1
OG0002976	Cg004G1092000	Aa_G111850.h1.t1
OG0002977	Cg008G2724600	Aa_G379090.h1.t1
OG0002978	Cg008G2705200	Aa_G72880.h1.t1
OG0002979	Cg008G2697200	Aa_G19570.h1.t1
OG0002981	Cg008G2670200	Aa_G159120.h1.t1
OG0002982	Cg008G2664900	Aa_G152860.h1.t1
OG0002982	Cg003G1038500	Aa_G20990.h1.t1
OG0002983	Cg007G2284600, Cg001G0168200	Aa_G55820.h1.t1
OG0002984	Cg002G0656300	Aa_G120860.h1.t1
OG0002985	Cg006G2193100	Aa_G435900.h1.t1
OG0002988	Cg006G1999300	Aa_G326520.h1.t1
OG0002989	Cg005G1585400	Aa_G138840.h1.t1
OG0002991	Cg005G1579900	Aa_G658280.h1.t1, Aa_G52080.h1.t1
OG0002992	Cg003G1055200	Aa_G383070.h1.t1
OG0002993	Cg002G0528400	Aa_G383020.h1.t1
OG0002994	Cg003G1053500	Aa_G23620.h1.t1
OG0002996	Cg008G2784700, Cg008G2784800	Aa_G173770.h1.t1
OG0002996	Cg002G0582600	Aa_G241020.h1.t1
OG0002997	Cg003G0993900, Cg003G0993800	Aa_G456980.h1.t1, Aa_G457000.h1.t1, Aa_G456990.h1.t1
OG0002998	Cg003G0977900	Aa_G148030.h1.t1, Aa_G148040.h1.t1
OG0002999	Cg003G0970600, Cg003G0971700	Aa_G31480.h1.t1, Aa_G31600.h1.t1
OG0003000	Cg003G0950100	Aa_G216680.h1.t1
OG0003000	Cg003G0950000	Aa_G640210.h1.t1
OG0003002	Cg003G0938300	Aa_G542680.h1.t1
OG0003002	Cg001G0133300	Aa_G363750.h1.t1
OG0003003	Cg003G0937900	Aa_G542620.h1.t1
OG0003004	Cg006G1831600, Cg008G2799600	Aa_G516390.h1.t1
OG0003005	Cg008G2639300	Aa_G386330.h1.t1, Aa_G386330.h2.t1
OG0003005	Cg008G2639200	Aa_G386310.h1.t1
OG0003006	Cg006G2234800	Aa_G358070.h1.t1
OG0003006	Cg014G3028300, Cg003G0726400	Aa_G188860.h1.t1
OG0003008	Cg002G0450700	Aa_G461230.h1.t1
OG0003010	Cg003G0836900, Cg001G0383800, Cg001G0383700	Aa_G298310.h1.t1
OG0003011	Cg006G2046200	Aa_G272130.h1.t1
OG0003011	Cg007G2549700	Aa_G526830.h1.t1
OG0003014	Cg001G0044800	Aa_G157110.h1.t1
OG0003015	Cg001G0044700	Aa_G157100.h1.t1
OG0003015	Cg004G1412100	Aa_G580100.h1.t1
OG0003016	Cg003G0801700, Cg006G1992300	Aa_G12630.h1.t1
OG0003017	Cg004G1320300	Aa_G674050.h1.t1
OG0003018	Cg004G1319100	Aa_G311170.h1.t1
OG0003020	Cg001G0274600	Aa_G206680.h1.t1
OG0003021	Cg007G2509600	Aa_G30420.h1.t1
OG0003022	Cg006G2012200	Aa_G283440.h1.t1
OG0003022	Cg007G2457000	Aa_G193440.h1.t1
OG0003023	Cg001G0110100	Aa_G343430.h1.t1
OG0003023	Cg001G0107600	Aa_G332430.h1.t1
OG0003024	Cg006G2055000, Cg004G1336300, Cg007G2539400	Aa_G165010.h1.t1
OG0003025	Cg002G0632200	Aa_G34350.h1.t1
OG0003026	Cg002G0632400	Aa_G768640.h1.t1
OG0003027	Cg008G2961300	Aa_G239420.h1.t1, Aa_G386610.h1.t1
OG0003029	Cg004G1272300	Aa_G250590.h1.t1
OG0003030	Cg006G1838600	Aa_G95950.h1.t1
OG0003031	Cg004G1279500	Aa_G430400.h1.t1
OG0003032	Cg004G1226100	Aa_G568120.h1.t1
OG0003033	Cg005G1550600, Cg005G1550500	Aa_G979100.h1.t1
OG0003034	Cg003G1064100	Aa_G43730.h1.t1
OG0003037	Cg003G0736700, Cg003G0861500	Aa_G41850.h1.t1, Aa_G41840.h1.t1
OG0003039	Cg002G0420900	Aa_G48700.h1.t1
OG0003039	Cg005G1475700	Aa_G289590.h1.t1
OG0003040	Cg002G0424000	Aa_G77290.h1.t1
OG0003041	Cg002G0426800	Aa_G103290.h1.t1, Aa_G218970.h1.t1, Aa_G218980.h1.t1
OG0003042	Cg002G0433800	Aa_G271310.h1.t1
OG0003043	Cg002G0443400	Aa_G98590.h1.t1
OG0003044	Cg002G0491100	Aa_G402260.h1.t1
OG0003045	Cg004G1094300	Aa_G267900.h1.t1
OG0003046	Cg002G0500900	Aa_G698170.h1.t1
OG0003047	Cg007G2441600	Aa_G335170.h1.t1, Aa_G604840.h1.t1
OG0003047	Cg007G2441500	Aa_G335160.h1.t1
OG0003048	Cg007G2442300	Aa_G7230.h1.t1
OG0003049	Cg007G2445900	Aa_G469590.h1.t1
OG0003050	Cg007G2411100, Cg007G2398500	Aa_G748140.h2.t1, Aa_G748140.h1.t1
OG0003052	Cg001G0006400	Aa_G137950.h1.t1
OG0003053	Cg005G1665900, Cg005G1665700	Aa_G529510.h1.t1
OG0003054	Cg001G0198400	Aa_G572320.h1.t1
OG0003055	Cg008G2756000	Aa_G128890.h1.t1
OG0003056	Cg008G2757800	Aa_G441560.h1.t1
OG0003057	Cg008G2820500	Aa_G40980.h1.t1
OG0003057	Cg008G2820400	Aa_G40990.h1.t1
OG0003058	Cg004G1109000	Aa_G4520.h1.t1
OG0003059	Cg003G0890800	Aa_G241230.h1.t1, Aa_G714150.h1.t1
OG0003060	Cg005G1495400, Cg005G1476300	Aa_G289650.h1.t1
OG0003061	Cg005G1490700	Aa_G831400.h1.t1
