Orthogroup	Cardamine_glauca	Brassica_rapa
OG0002662	Cg003G0716100, Cg014G3039500	XP_009134479.1
OG0002663	Cg006G2236200	XP_009111159.2, XP_009118711.1
OG0002664	Cg006G2188800	XP_009110936.1
OG0002665	Cg006G2167700	XP_009148266.1, XP_009110813.1
OG0002666	Cg006G2162400	XP_018514483.1
OG0002666	Cg007G2314200	XP_033133497.1, XP_033143862.1
OG0002667	Cg007G2296800	XP_009113180.2
OG0002667	Cg006G2156500	XP_009144419.1
OG0002668	Cg006G2149900	XP_018510480.2, XP_033134451.1, XP_033136607.1, XP_018510484.1, XP_009148462.2, XP_033128955.1, XP_009118189.2, XP_018515323.2
OG0002670	Cg006G2125700	XP_009129088.1
OG0002670	Cg002G0677000	XP_009114154.1, XP_033128882.1
OG0002672	Cg002G0692300, Cg006G2114100	XP_009114228.2, XP_009101333.1
OG0002673	Cg006G2111900	XP_009117843.1, XP_009110504.1, XP_009148900.1
OG0002674	Cg006G2094200	XP_009149144.1
OG0002674	Cg007G2556000	XP_009106560.1
OG0002675	Cg007G2494100	XP_018508624.1
OG0002675	Cg006G2091100	XP_009149182.1
OG0002677	Cg001G0001200	XP_009101955.2, XP_009125879.1
OG0002678	Cg001G0006100	XP_009101932.1, NP_001289049.1
OG0002679	Cg001G0017300	XP_009109429.1, XP_009128894.2
OG0002680	Cg001G0025100	XP_033142581.1, XP_009134121.1
OG0002681	Cg001G0055100	XP_033144274.1, XP_033142460.1
OG0002681	Cg004G1398300, Cg004G1398400	XP_018513386.1
OG0002682	Cg001G0056400	XP_009108729.1, XP_009112399.1
OG0002682	Cg004G1396800	XP_009121225.1
OG0002683	Cg001G0059000	XP_009115347.1
OG0002683	Cg004G1379800, Cg004G1387800	XP_009123232.1
OG0002685	Cg005G1716300	XP_009117035.2
OG0002685	Cg001G0072100	XP_009125229.1
OG0002687	Cg004G1371300	XP_009102314.1
OG0002688	Cg005G1734700	XP_009117085.1
OG0002688	Cg001G0084400	XP_009138047.1
OG0002690	Cg006G2003100, Cg006G2000900	XP_009109817.2, XP_009109821.2
OG0002695	Cg004G1142900	XP_033148219.1, XP_009134998.2
OG0002696	Cg005G1709600, Cg005G1749100, Cg005G1749200, Cg005G1749300, Cg005G1749700, Cg005G1757300, Cg001G0223200, Cg001G0366600	XP_018509104.2
OG0002699	Cg003G0900700	XP_009132581.1, XP_009107033.1
OG0002700	Cg003G0904300	XP_033138469.1
OG0002705	Cg003G0932900	XP_009119976.1
OG0002707	Cg004G1399400	XP_009136307.1, XP_009112386.1, XP_009136308.2
OG0002708	Cg008G2713700	XP_033141637.1
OG0002708	Cg004G1078500	XP_009147417.1
OG0002710	Cg008G2687300	XP_009121890.1
OG0002711	Cg008G2664000	XP_009122536.1
OG0002711	Cg003G1037500	XP_009112143.1
OG0002713	Cg008G2658600	XP_009122482.1
OG0002714	Cg003G1005400	XP_009136476.1
OG0002714	Cg008G2648600	XP_009125697.1
OG0002715	Cg005G1663000	XP_009103611.1, XP_009133887.2
OG0002715	Cg006G2181200	XP_009148083.1
OG0002716	Cg005G1660100	XP_009133885.1
OG0002717	Cg005G1616000	XP_009132810.1
OG0002717	Cg006G2207700	XP_009118574.1
OG0002718	Cg006G2221600	XP_009119289.1
OG0002718	Cg005G1599600	XP_009143871.2
OG0002719	Cg008G2601000, Cg008G2934400	XP_009123902.1, XP_009117333.1
OG0002720	Cg001G0148600, Cg001G0148500	XP_009109203.1
OG0002721	Cg006G1858700	XP_009114049.1
OG0002723	Cg006G1973000	XP_009109616.1, XP_009115191.1
OG0002724	Cg006G1962600	XP_018509458.1
OG0002724	Cg005G1582600	XP_009143705.1
OG0002725	Cg002G0408500	XP_009104370.1, XP_009116893.1
OG0002726	Cg008G2810000	XP_033140484.1, XP_009151062.1
OG0002728	Cg003G0997200	XP_009120602.1
OG0002729	Cg003G0993600	XP_009131933.1, XP_009120541.1
OG0002730	Cg001G0263000	XP_009148406.1
OG0002731	Cg001G0137600	XP_009142444.1
OG0002732	Cg002G0535700	XP_009151884.1, XP_009149757.2
OG0002733	Cg008G2643800	XP_009122365.1
OG0002733	Cg003G1013000	XP_009151343.1
OG0002734	Cg004G1176500	XP_009121251.1
OG0002735	Cg005G1528300, Cg004G1350500	XP_009141881.2, XP_009133428.1, XP_009143227.1
OG0002736	Cg008G2622000	XP_009130851.1
OG0002736	Cg004G1166700	XP_009122673.1, XP_009135128.1
OG0002738	Cg001G0119200	XP_009144326.1, XP_009137777.1
OG0002740	Cg004G1149000	XP_009146970.1
OG0002740	Cg008G2587600	XP_009125404.1
OG0002741	Cg006G2096400	XP_009117744.1
OG0002742	Cg001G0047000	XP_009102235.1
OG0002742	Cg004G1409300	XP_009121125.1
OG0002743	Cg001G0130600	XP_009137648.1, XP_009143243.1
OG0002743	Cg003G0933300	XP_009127083.1, XP_009132438.1
OG0002744	Cg006G1791400	XP_009106913.1, XP_009107079.2
OG0002745	Cg006G1801100	XP_009147604.1
OG0002745	Cg004G1210000	XP_009146322.1
OG0002746	Cg004G1215400	XP_009146277.1
OG0002746	Cg006G1803600	XP_009144791.1
OG0002747	Cg002G0590400	XP_009123310.1
OG0002747	Cg001G0075600	XP_009125713.1
OG0002748	Cg001G0157800	XP_009138265.1, XP_009109243.1, XP_009137462.1
OG0002749	Cg001G0276200	XP_033132442.1, XP_009139597.1
OG0002750	Cg007G2420900	NP_001288830.1, XP_009105177.1
OG0002751	Cg001G0255700, Cg001G0255600	XP_009136685.1, XP_009147461.1
OG0002752	Cg004G1284300	XP_009145466.1
OG0002753	Cg007G2430100	XP_009148656.1
OG0002753	Cg007G2430200, Cg007G2428000, Cg007G2430300	XP_009105216.1
OG0002754	Cg001G0247100	XP_018513588.2
OG0002754	Cg004G1231300	XP_009114660.1, XP_009146068.1
OG0002755	Cg007G2506100	XP_009106023.1
OG0002756	Cg004G1421200	XP_009150729.1
OG0002757	Cg001G0113800	XP_009129299.1
OG0002760	Cg001G0381400	XP_009139992.2
OG0002761	Cg007G2468700	XP_009105655.2
OG0002761	Cg006G2022000	XP_009103119.1
OG0002762	Cg001G0029500	XP_009138478.1
OG0002762	Cg005G1755000	XP_009117282.1
OG0002763	Cg004G1278300	XP_009135728.1
OG0002764	Cg006G1818300	XP_009144890.1
OG0002764	Cg004G1279900	XP_009145502.1
OG0002766	Cg001G0289300	XP_009102442.1
OG0002767	Cg005G1576600	XP_009133032.1
OG0002767	Cg001G0235200	XP_009145334.1
OG0002768	Cg001G0219800	XP_009131523.1, XP_009123729.1, XP_033133277.1, XP_009108355.2
OG0002769	Cg008G2983100	XP_009128964.1
OG0002769	Cg001G0229000	XP_009144520.1, XP_009144529.1
OG0002770	Cg001G0229700	XP_009144590.1
OG0002771	Cg003G1058800	XP_009103462.1
OG0002772	Cg005G1553600	XP_009141702.1, XP_018514348.1
OG0002773	Cg001G0178100, Cg001G0178000	XP_009136044.2
OG0002774	Cg008G2951000	XP_009113889.2
OG0002774	Cg001G0201800	XP_009133320.1
OG0002775	Cg008G2710900	XP_033137828.1
OG0002775	Cg004G1076400	XP_009147440.1
OG0002776	Cg005G1455000	XP_009142535.1
OG0002776	Cg002G0405100	XP_009116918.2
OG0002777	Cg005G1481100	XP_009133690.1
OG0002777	Cg002G0425000	XP_009116713.1, XP_009138843.1
OG0002778	Cg002G0431500	XP_033135970.1
OG0002778	Cg005G1495700	XP_009142931.1
OG0002779	Cg005G1523800	XP_009133448.1
OG0002780	Cg002G0476600	XP_009103947.1
OG0002780	Cg002G0476500	XP_009116198.1
OG0002781	Cg004G1204700	XP_009146388.1
OG0002782	Cg002G0492900	XP_009116031.3, XP_033145904.1
OG0002783	Cg002G0496500	XP_033128325.1, XP_033146025.1, XP_018515098.1
OG0002784	Cg004G1339400	XP_009136167.1
OG0002784	Cg001G0316700	XP_009124254.1
OG0002785	Cg004G1312900	XP_033144200.1
OG0002786	Cg004G1423000, Cg004G1423100	XP_009102227.1, XP_033146356.1, XP_009150722.1, XP_009112557.1
OG0002788	Cg002G0688900	XP_009101297.1
OG0002789	Cg001G0106600	XP_009137853.1, XP_009137854.1
OG0002790	Cg005G1538200	XP_009141804.2
OG0002790	Cg005G1538100	XP_009141805.1, XP_009133363.1
OG0002791	Cg001G0009000	XP_009150026.2, XP_009109502.1
OG0002791	Cg005G1774500	XP_009140277.1
OG0002793	Cg007G2487300	XP_009105842.2, XP_009104891.1
OG0002795	Cg008G2822600	XP_009151162.1, XP_009111720.1
OG0002796	Cg004G1114800	XP_018512998.1
OG0002798	Cg005G1494500	XP_033142841.1, XP_033142840.1, XP_009133612.1, XP_009133607.1
OG0002799	Cg008G2980800	XP_009114296.1, XP_009128942.1
OG0002802	Cg008G2831200	XP_009111932.1
OG0002802	Cg004G1111000	XP_009134806.1
OG0002803	Cg008G2755200	XP_009120923.1
OG0002804	Cg004G1125200	XP_009124936.1
OG0002805	Cg003G0712100, Cg014G3043900	XP_009134452.1, XP_009111324.1
OG0002805	Cg004G1353100	XP_009112390.1
OG0002806	Cg004G1216700	XP_009115615.1
OG0002807	Cg004G1234400	XP_009135507.1
OG0002807	Cg001G0243600	XP_009146394.1
OG0002808	Cg004G1251700	XP_009112621.1, XP_009145879.1, XP_009135585.1
OG0002809	Cg006G1825500	XP_009144936.1, XP_009147796.1
OG0002809	Cg004G1272500	XP_009145616.1
OG0002810	Cg001G0266300	XP_033146653.1
OG0002811	Cg006G2131900	XP_009110599.1
OG0002812	Cg006G2156200	XP_009148412.1
OG0002812	Cg007G2296400	XP_009113184.1
OG0002813	Cg006G2148500	XP_009148482.1, XP_009110723.1
OG0002814	Cg006G2147300	XP_033136604.1
OG0002814	Cg007G2286500	XP_009105258.1
OG0002815	Cg007G2277100, Cg006G2140500	XP_009112702.1, XP_009113054.1
OG0002818	Cg007G2497300	XP_018512273.2, XP_009105932.1
OG0002818	Cg006G2089600	XP_033134650.1
OG0002819	Cg007G2479900	XP_009105761.2
OG0002819	Cg006G2035800	XP_033134604.1
OG0002821	Cg007G2262800	XP_009112811.1, XP_009112894.1
OG0002822	Cg006G1838900	XP_009107309.1, XP_009102051.1, XP_009147907.1
OG0002823	Cg001G0030800	XP_009139351.1, XP_009138466.1, XP_009139287.1
OG0002824	Cg002G0685200, Cg008G2957200	XP_009101263.2
OG0002825	Cg001G0044300	XP_009151156.2
OG0002826	Cg001G0078800	XP_009126053.1, XP_009138081.2
OG0002827	Cg001G0064500	XP_009120274.1
OG0002827	Cg004G1368300	XP_009136242.1
OG0002828	Cg001G0086000	XP_009126691.1
OG0002829	Cg014G3038800, Cg003G0716800	XP_033141057.1, XP_009111357.1
OG0002830	Cg006G1808700	XP_033129210.1
OG0002832	Cg003G1018600	XP_009136038.1, XP_009135552.2
OG0002835	Cg002G0640300	XP_009151841.1
OG0002835	Cg002G0639600	XP_009151844.2, XP_033140732.1
OG0002837	Cg003G0915400, Cg005G1652800	XP_009119857.1, XP_009132498.1, XP_033141806.1
OG0002845	Cg008G2738900	XP_033138426.1
OG0002846	Cg004G1071400	XP_009127042.1
OG0002846	Cg008G2704400	XP_033143146.1
OG0002847	Cg008G2703000	XP_009131369.2, XP_009121714.2, XP_009125955.2, XP_033135300.1, XP_009129739.1
OG0002848	Cg001G0281800	XP_009107906.1
OG0002850	Cg008G2680100	XP_009121968.1
OG0002850	Cg008G2810400	XP_033134491.1
OG0002851	Cg008G2679300	XP_018508572.2, XP_009125793.1
OG0002852	Cg008G2823000	XP_009111770.1, XP_009151164.1
OG0002853	Cg008G2655200	XP_009131056.2
OG0002854	Cg005G1679400, Cg005G1679600	XP_009103578.2, XP_009140760.1
OG0002855	Cg006G2181400, Cg006G2181500	XP_009118384.1
OG0002855	Cg005G1659100	XP_009140827.1
OG0002856	Cg006G2196800	XP_009119017.2, XP_009110971.1, XP_009118472.1
OG0002857	Cg006G2203800	XP_009118554.1
OG0002857	Cg005G1618700	XP_009132779.1, XP_009144217.2
OG0002858	Cg005G1607400	XP_009144004.1
OG0002858	Cg006G2215300	XP_009119208.1
OG0002859	Cg006G2214600	XP_009119200.1
OG0002860	Cg006G2217900	XP_009118620.1, XP_009111075.1
OG0002861	Cg005G1601000	XP_009143881.1
OG0002861	Cg006G2220600	XP_009118628.1, XP_033138316.1
OG0002863	Cg001G0146300	XP_009139407.1, XP_009139426.2
OG0002864	Cg006G1995700	XP_009113712.2
OG0002865	Cg006G1956000	XP_009145233.1, XP_009114968.1
OG0002867	Cg006G1953000	XP_009143658.1
OG0002868	Cg003G1051800	XP_009112205.1
OG0002868	Cg002G0529800	XP_009101448.1
OG0002869	Cg003G1049400	XP_009150662.1
OG0002869	Cg002G0531200	XP_009136515.1
OG0002870	Cg003G1034100	XP_009130268.1
OG0002870	Cg008G2658000	XP_009131085.1
OG0002871	Cg003G1024300	XP_033141651.1
OG0002871	Cg002G0542600	XP_018508152.1
OG0002872	Cg003G1007600	XP_009136510.1
OG0002872	Cg003G1007900	XP_009136512.1
OG0002873	Cg008G2774600	XP_033138587.1
OG0002873	Cg008G2775900	XP_009126507.2, XP_033138519.1, XP_033138515.1
OG0002874	Cg001G0135400	XP_009137611.1, XP_009142725.1
OG0002875	Cg003G0941600	XP_009127011.1
OG0002876	Cg002G0524600	XP_009115709.2, XP_009128663.1, XP_009102397.1
OG0002877	Cg006G2135700	XP_009106822.1
OG0002878	Cg008G2618800	XP_009122928.1
OG0002879	Cg004G1161400	XP_009123043.1, XP_018514864.1
OG0002880	Cg001G0386400	XP_009140085.1
OG0002880	Cg007G2266300	XP_009125181.1
OG0002883	Cg006G2094300	XP_009149141.1, XP_033129692.1
OG0002884	Cg003G1050900	XP_009112204.1
OG0002884	Cg002G0530400	XP_009101260.1
OG0002885	Cg004G1296700	XP_033145114.1, XP_033147288.1, XP_033129422.1
OG0002886	Cg005G1567000	XP_009143564.1
OG0002886	Cg002G0496100	XP_009139432.1
OG0002887	Cg001G0160100	XP_009138011.1
OG0002888	Cg001G0299100, Cg001G0299400	XP_009108483.1
OG0002889	Cg004G1318100	XP_009102476.1
OG0002890	Cg001G0283500	XP_009139632.1
OG0002890	Cg004G1314000	XP_009135891.1
OG0002891	Cg006G2057300	XP_009149571.1
OG0002893	Cg008G2962300	XP_009114403.1
OG0002895	Cg004G1220900	XP_009144818.1
OG0002895	Cg006G1808000	XP_009147669.1
OG0002896	Cg001G0146900, Cg001G0147000	XP_009109196.2
OG0002897	Cg004G1390100	XP_009119412.2, XP_009136271.1
OG0002898	Cg008G2981000	XP_009128944.1, XP_009128945.1, XP_009101444.1
OG0002899	Cg001G0053600	XP_009109269.1
OG0002899	Cg004G1400600	XP_009121212.1
OG0002900	Cg001G0174300	XP_009136588.1
OG0002900	Cg003G0755100	XP_009102714.1
OG0002901	Cg008G2946100	XP_009113908.1
OG0002902	Cg003G0741100, Cg003G0856700	XP_009134317.1
OG0002903	Cg003G1066700	XP_033131234.1
OG0002905	Cg003G1069700	NP_001288967.1
OG0002905	Cg002G0514200	XP_009149006.1, XP_033136984.1
OG0002906	Cg005G1457000	XP_009133805.1
OG0002906	Cg002G0406600	XP_009116902.1
OG0002907	Cg005G1459000	XP_009142574.1, XP_009142463.1
OG0002909	Cg005G1466000	XP_009142659.1, XP_009133771.1
OG0002910	Cg005G1476700	XP_009143123.2
OG0002910	Cg002G0421400	XP_009138817.1, XP_009116754.2
OG0002911	Cg005G1491400	XP_009142960.1
OG0002912	Cg002G0469900	XP_033135571.1
OG0002914	Cg003G0917800	XP_009119888.1
OG0002914	Cg001G0123800	XP_018508983.1
OG0002915	Cg004G1351800	XP_009102341.1
OG0002916	Cg004G1417800	XP_033136737.1, XP_009102261.1
OG0002917	Cg003G0963800	XP_009102208.1
OG0002918	Cg005G1555200, Cg005G1554900, Cg005G1555300, Cg005G1555400	XP_009133207.1
OG0002919	Cg008G2757200, Cg008G2757100	XP_009126312.1, XP_009126313.2
OG0002920	Cg005G1474400	XP_009143150.1, XP_009133729.1, XP_009133730.2
OG0002921	Cg004G1094200	XP_033148194.1
OG0002922	Cg008G2830200	XP_009151217.1
OG0002923	Cg004G1119300	XP_009147210.1, XP_009124863.1
OG0002924	Cg004G1144100	XP_009135012.1
OG0002924	Cg004G1195600	XP_009135310.1
OG0002925	Cg004G1149100	XP_009146969.1
OG0002926	Cg004G1159000	XP_009146881.1
OG0002927	Cg004G1193100	XP_033148259.1, XP_009146536.1
OG0002928	Cg004G1211700	XP_009146297.2, XP_033142451.1, XP_009116545.1
OG0002930	Cg004G1222700	XP_009146195.2, XP_009135457.1, XP_009115229.1
OG0002931	Cg004G1246100	XP_009113531.1
OG0002931	Cg004G1246200	XP_009113523.1
OG0002932	Cg004G1247200	XP_009113475.2, XP_018514325.1, XP_018514326.2
OG0002933	Cg004G1259400	XP_009111878.1, XP_009145796.1
OG0002935	Cg004G1285700	XP_033142801.1
OG0002936	Cg004G1284800	XP_009135765.1, XP_009145464.1, XP_009109403.2
OG0002938	Cg003G0701800, Cg014G3054100	XP_009128484.1, XP_009111490.2
OG0002938	Cg006G2250300	XP_009118821.2, XP_009119710.1
OG0002939	Cg006G2242400	XP_009119641.3
OG0002939	Cg003G0715400, Cg014G3040200	XP_009111344.1
OG0002940	Cg005G1620900	XP_009132771.1
OG0002940	Cg006G2203100	XP_009119083.1
OG0002941	Cg006G2112200	XP_009117845.1, XP_009110506.1
OG0002942	Cg006G2068300	XP_009110260.1, XP_009149461.1
OG0002943	Cg007G2269300	XP_009112937.1
OG0002946	Cg005G1757000	XP_033145462.1
OG0002946	Cg005G1757100	XP_009117290.1
OG0002947	Cg003G0739400	XP_009114533.1, XP_009134324.1
OG0002948	Cg001G0008200	XP_009144504.2, XP_009101910.1
OG0002949	Cg001G0011300	XP_033129468.1
OG0002949	Cg001G0011000	XP_009101888.1
OG0002950	Cg001G0022500	XP_009109400.1, XP_009132311.1
OG0002952	Cg001G0079000	XP_009126062.1
OG0002952	Cg005G1728700	XP_009117054.1
OG0002953	Cg005G1706700	XP_009133943.1
OG0002953	Cg001G0069500	XP_009138175.1
OG0002954	Cg005G1730100	XP_009147957.1
OG0002954	Cg001G0081400	XP_009126351.2
OG0002955	Cg005G1733300	XP_009140631.1
OG0002957	Cg003G0712800	XP_009123539.2
OG0002958	Cg004G1443800	XP_033136500.1
OG0002958	Cg001G0118800	XP_009144375.1
OG0002962	Cg001G0020700, Cg007G2397500, Cg007G2411600, Cg002G0638100	XP_009131413.1, XP_033132989.1, XP_033132988.1, XP_033132987.1
OG0002971	Cg008G2626500	XP_009122152.1, XP_009125601.1
OG0002972	Cg005G1751400	XP_009140504.1
OG0002972	Cg001G0097700	XP_009137924.1
OG0002973	Cg004G1140400	XP_009147050.2
OG0002975	Cg005G1736800	XP_009140598.1, XP_009117099.1
OG0002976	Cg008G2732800, Cg004G1092000	XP_009131569.1, XP_009121426.1
OG0002977	Cg008G2724600	XP_009122869.1
OG0002978	Cg008G2705200	XP_009121693.1, XP_009131387.1
OG0002979	Cg008G2697200	XP_009121771.1, XP_009125902.1, XP_009131331.1
OG0002980	Cg007G2422300, Cg007G2422400	XP_018513090.2
OG0002981	Cg008G2670200	XP_009130503.2
OG0002982	Cg008G2664900	XP_009122117.1
OG0002982	Cg003G1038500	XP_009112150.1
OG0002983	Cg007G2284600, Cg001G0168200	XP_009137168.1, XP_009137360.1
OG0002984	Cg002G0656300	XP_033129178.1, XP_009129453.1
OG0002985	Cg006G2193100	XP_009118984.1, XP_018509205.1
OG0002985	Cg005G1633700	XP_009144339.1, XP_009141028.1
OG0002986	Cg002G0447100	XP_033142147.1, XP_033142153.1
OG0002987	Cg008G2940500	XP_009113951.1
OG0002988	Cg008G2891600	XP_009114033.1
OG0002988	Cg006G1999300	XP_009102962.1
OG0002989	Cg005G1585400	XP_033146280.1, XP_009133000.1, XP_033148771.1
OG0002990	Cg006G1967400	XP_009102689.1
OG0002992	Cg003G1055200	XP_009103426.1, XP_033140772.1, XP_009141044.1, XP_033140770.1, XP_009112373.2, XP_009112378.2, XP_009112374.2
OG0002993	Cg003G1054700	XP_009130545.1, XP_009112219.1
OG0002994	Cg003G1053500	XP_009150694.1, XP_009112213.1
OG0002995	Cg003G0999300	XP_033135017.1
OG0002996	Cg008G2784700, Cg008G2784800	XP_009120644.2
OG0002996	Cg002G0582600	XP_009149701.1
OG0002997	Cg003G0993900, Cg003G0993800	XP_009126618.2, XP_033138136.1, XP_009120547.2, XP_009120549.2, XP_009131930.1
OG0002998	Cg003G0977900	XP_009126737.1
OG0002999	Cg003G0970600, Cg003G0971700	XP_018512220.1, XP_009120321.1, XP_009132086.2, XP_009126795.2
OG0003000	Cg003G0950100	XP_009132330.1, XP_009120133.1
OG0003000	Cg003G0950000	XP_009120131.1
OG0003001	Cg006G2201700, Cg006G2201500	XP_009110994.2
OG0003002	Cg003G0938300	XP_009132416.1
OG0003002	Cg001G0133300	XP_009109159.1
OG0003004	Cg006G1831600, Cg008G2799600	XP_009118303.1
OG0003005	Cg008G2639300	XP_009122284.1
OG0003005	Cg008G2639200	XP_009122283.1
OG0003006	Cg014G3028300, Cg003G0726400	XP_009111256.1
OG0003008	Cg002G0450700	XP_009139037.1, XP_009116440.1
OG0003009	Cg008G2598800	XP_009122760.1
OG0003009	Cg004G1155400	XP_009135048.1
OG0003010	Cg003G0836900, Cg001G0383800, Cg001G0383700	XP_009125176.1, XP_033145809.1, XP_009107662.1
OG0003011	Cg006G2046200	XP_009145379.1
OG0003011	Cg007G2549700	XP_009106432.2
OG0003013	Cg007G2546400	XP_009104617.1
OG0003013	Cg006G2048700	XP_009149697.1
OG0003014	Cg001G0044800	XP_009109285.2
OG0003015	Cg004G1412100	XP_009150778.1
OG0003016	Cg006G1992300	XP_018515018.2
OG0003017	Cg004G1320300	XP_009136097.1, XP_009102441.1
OG0003018	Cg004G1319100	XP_018510169.1
OG0003020	Cg001G0274600	XP_009139576.2, XP_009107497.2
OG0003021	Cg006G2081500	XP_009149284.1
OG0003021	Cg007G2509600	XP_009106045.1
OG0003022	Cg006G2012200	XP_009115343.1
OG0003022	Cg007G2457000	XP_009105021.1
OG0003023	Cg001G0110100	XP_018512740.1
OG0003023	Cg001G0107600	XP_009128708.1
OG0003024	Cg006G2055000, Cg004G1336300, Cg007G2539400	XP_033141094.1, XP_009104657.1
OG0003025	Cg002G0632200	XP_009129381.1, XP_009151894.1
OG0003026	Cg002G0632400	XP_009129380.1, XP_009111591.1
OG0003027	Cg008G2961300	XP_009128805.1
OG0003028	Cg004G1261800, Cg004G1262000	XP_009111676.1
OG0003029	Cg006G1826500	XP_009147805.1
OG0003029	Cg004G1272300	XP_009145620.1, XP_009135690.1
OG0003030	Cg006G1838600	XP_033128466.1, XP_009144984.2
OG0003031	Cg004G1279500	XP_033137015.1, XP_009135737.1
OG0003032	Cg004G1226100	XP_009114896.1
OG0003033	Cg005G1550600, Cg005G1550500	XP_009133238.1
OG0003034	Cg003G1064100	XP_009146667.1
OG0003034	Cg002G0519600	XP_009115763.2
OG0003037	Cg003G0736700, Cg003G0861500	XP_009114495.1
OG0003039	Cg002G0420900	XP_009116762.1, XP_009138811.1
OG0003039	Cg005G1475700	XP_009143136.1
OG0003040	Cg002G0424000	XP_009138836.1, XP_009104260.1, XP_009138835.1
OG0003041	Cg002G0426800	XP_009116691.1, XP_009138869.1, XP_009104245.1, XP_009116689.1
OG0003042	Cg002G0433800	XP_009117196.2
OG0003043	Cg002G0443400	XP_009104106.1
OG0003044	Cg002G0491100	XP_009116048.1, XP_009103867.1, XP_009139395.2
OG0003045	Cg004G1094300	XP_033142257.1, XP_033141346.1, XP_009130351.1
OG0003047	Cg007G2441500	XP_009105284.1
OG0003048	Cg007G2442300	XP_009127558.1
OG0003049	Cg007G2445900	XP_009105339.1, XP_009127585.1, XP_009105086.1
OG0003050	Cg007G2411100, Cg007G2398500	XP_009127390.1
OG0003050	Cg001G0321100	XP_009144656.1
OG0003051	Cg001G0155700	XP_009138572.1
OG0003052	Cg001G0006400	XP_009109529.1
OG0003053	Cg005G1665900, Cg005G1665700	XP_009114749.1
OG0003054	Cg003G0762500	XP_033140708.1
OG0003054	Cg001G0198400	XP_018515003.1
OG0003055	Cg008G2756000	XP_009120917.1, XP_009126298.1, XP_009126299.1
OG0003056	Cg004G1123100, Cg008G2757800	XP_009124943.1
OG0003057	Cg008G2820500	XP_009111709.1
OG0003057	Cg008G2820400	XP_033141212.1
OG0003058	Cg004G1109000	XP_009134789.2, XP_009124200.1
OG0003059	Cg005G1454200	XP_033148022.1
OG0003061	Cg005G1490700	XP_009142232.1
OG0003062	Cg005G1490900	XP_009133643.1, XP_033145459.1, XP_009142299.2, XP_033145457.1
OG0003063	Cg006G2011600	XP_009142771.2, XP_009142772.1
OG0003064	Cg004G1113500	XP_009124069.1
OG0003064	Cg008G2829200	XP_009151208.1
OG0003067	Cg004G1130400, Cg008G2841300	XP_009111879.1, XP_009129785.1
OG0003068	Cg004G1147400	XP_009135090.1, XP_009146980.1
OG0003069	Cg004G1169300	XP_009135138.2, XP_009122559.1
OG0003070	Cg006G1786900	XP_009135304.1, XP_009146498.1, XP_009124744.1
OG0003071	Cg008G2937900	XP_018510802.1
OG0003071	Cg004G1224700	XP_009135845.1
OG0003072	Cg004G1245600	XP_009113573.2, XP_009135565.1
OG0003072	Cg006G1847000	XP_009145944.1
OG0003073	Cg004G1248700	XP_018514773.1
OG0003073	Cg006G1845200	XP_009144999.2
OG0003074	Cg007G2427100	XP_009105207.1, XP_009148657.1
