Orthogroup	Cardamine_glauca	Conringia_planisiliqua
OG0002566	Cg008G2799500	CP2_g48351_DN3_SP8_c.t1
OG0002566	Cg002G0535000	CP3_g14448_DN3_SP8_c.t1
OG0002567	Cg002G0576000	CP3_g14887_DN3_SP2_c.t1
OG0002567	Cg003G0994500	CP8_g54059_DN3_SP6_c.t1
OG0002568	Cg003G0993500	CP8_g54046_DN3_SP6_c.t1
OG0002568	Cg002G0574100	CP3_g14870_DN3_SP8_c.t1
OG0002569	Cg003G0990600	CP8_g54024_DN3_SP8_c.t1
OG0002569	Cg002G0570800	CP3_g14849_DN3_SP3_c.t1
OG0002570	Cg002G0556500	CP3_g14695_DN3_SP8_c.t1
OG0002570	Cg003G0978800	CP8_g53893_DN3_SP7_c.t1
OG0002572	Cg007G2579000	CP9_g29712_DN3_SP8_c.t1
OG0002573	Cg004G1301800	CP12_g30696_DN3_SP8_c.t1
OG0002574	Cg003G0964600	CP8_g53740_DN3_SP8_c.t1
OG0002574	Cg001G0144800	CP19_g18057_DN3_SP8_c.t1
OG0002577	Cg003G0942900	CP8_g53523_DN2_SP0_c.t1
OG0002577	Cg003G0942600	CP8_g53519_DN3_SP0_c.t1
OG0002578	Cg007G2336000, Cg007G2336600, Cg007G2336200, Cg007G2336300	CP13_g19844_DN3_SP0_c.t1
OG0002580	Cg004G1181600	CP10_g43183_DN3_SP7_c.t1
OG0002581	Cg008G2629400	CP11_g33330_DN3_SP0_c.t1
OG0002581	Cg002G0450900	CP3_g13614_DN2_SP0_c.t1
OG0002582	Cg004G1165700	CP10_g43025_DN3_SP8_c.t1
OG0002582	Cg008G2619800	CP11_g33418_DN3_SP8_c.t1
OG0002583	Cg008G2613000	CP10_g42988_DN3_SP8_c.t1
OG0002584	Cg004G1148900	CP10_g42857_DN3_SP8_c.t1
OG0002584	Cg008G2588200	CP11_g33718_DN3_SP7_c.t1
OG0002585	Cg001G0382500	CP19_g17935_DN3_SP2_c.t1
OG0002586	Cg006G2108600	CP7_g46179_DN3_SP1_c.t1
OG0002586	Cg007G2576800	CP9_g29689_DN3_SP2_c.t1
OG0002588	Cg007G2536800	CP9_g29297_DN3_SP8_c.t1
OG0002588	Cg006G2057100	CP7_g45674_DN3_SP8_c.t1
OG0002589	Cg006G2058600	CP7_g45688_DN3_SP1_c.t1
OG0002589	Cg007G2535500	CP9_g29283_DN3_SP8_c.t1
OG0002590	Cg007G2534000	CP9_g29269_DN3_SP8_c.t1
OG0002590	Cg006G2061200	CP7_g45711_DN3_SP8_c.t1
OG0002591	Cg006G2062700	CP7_g45730_DN3_SP0_c.t1
OG0002591	Cg007G2532100	CP9_g29253_DN3_SP0_c.t1
OG0002592	Cg006G2063700	CP7_g45740_DN3_SP7_c.t1
OG0002592	Cg007G2531000	CP9_g29248_DN3_SP0_c.t1
OG0002593	Cg008G2867600, Cg008G2851900, Cg002G0646900, Cg002G0646800, Cg008G2825300	CP2_g48575_DN2_SP0_c.t1
OG0002594	Cg005G1743500, Cg002G0407300	CP16_g55148_DN1_SP0_c.t1
OG0002595	Cg006G1781700, Cg006G1781600	CP7_g46463_DN2_SP0_c.t1
OG0002596	Cg006G1793100	CP7_g46331_DN3_SP8_c.t1
OG0002596	Cg004G1201200	CP10_g43371_DN3_SP8_c.t1
OG0002597	Cg006G1793300	CP7_g46329_DN3_SP0_c.t1
OG0002597	Cg004G1201800	CP10_g43374_DN3_SP0_c.t1
OG0002598	Cg006G1795000	CP7_g46316_DN3_SP0_c.t1, CP7_g46315_DN3_SP2_c.t1, CP7_g46313_DN3_SP2_c.t1
OG0002600	Cg002G0500700	CP3_g14085_DN1_SP0_c.t1
OG0002600	Cg005G1570700	CP4_g25115_DN2_SP0_c.t1
OG0002601	Cg004G1306600	CP12_g30750_DN3_SP8_c.t1
OG0002601	Cg001G0272200	CP6_g7563_DN3_SP8_c.t1
OG0002602	Cg001G0262200	CP6_g7452_DN3_SP8_c.t1
OG0002602	Cg004G1294700	CP12_g30641_DN3_SP1_c.t1
OG0002604	Cg007G2513900	CP9_g29075_DN3_SP0_c.t1
OG0002605	Cg006G2010200	CP7_g45233_DN3_SP3_c.t1
OG0002605	Cg007G2454300	CP9_g28434_DN3_SP8_c.t1
OG0002606	Cg006G2011300	CP7_g45243_DN3_SP0_c.t1
OG0002607	Cg005G1590600	CP4_g25324_DN3_SP0_c.t1
OG0002607	Cg003G0805600	CP14_g23423_DN3_SP8_c.t1
OG0002608	Cg008G2951800	CP13_g20088_DN2_SP0_c.t1
OG0002608	Cg001G0202000	CP6_g6833_DN3_SP0_c.t1
OG0002609	Cg004G1257100	CP12_g30256_DN3_SP8_c.t1
OG0002611	Cg004G1272400	CP12_g30410_DN3_SP2_c.t1
OG0002611	Cg006G1825900	CP1_g38034_DN3_SP4_c.t1
OG0002612	Cg004G1218600	CP12_g29885_DN3_SP8_c.t1
OG0002612	Cg006G1806200	CP7_g46206_DN3_SP6_c.t1
OG0002613	Cg006G1806000	CP7_g46208_DN3_SP6_c.t1
OG0002613	Cg004G1218400	CP12_g29883_DN3_SP5_c.t1
OG0002614	Cg004G1218300	CP12_g29882_DN3_SP7_c.t1
OG0002614	Cg006G1805900	CP7_g46209_DN3_SP5_c.t1
OG0002616	Cg008G2879700	CP3_g14275_DN2_SP0_c.t1
OG0002618	Cg004G1397300	CP10_g43988_DN3_SP0_c.t1
OG0002618	Cg001G0055800	CP5_g556_DN3_SP0_c.t1
OG0002619	Cg004G1231200	CP12_g30011_DN2_SP0_c.t1
OG0002620	Cg004G1403000	CP10_g43888_DN3_SP5_c.t1
OG0002621	Cg004G1403400	CP10_g43882_DN3_SP6_c.t1
OG0002621	Cg001G0050100	CP5_g502_DN3_SP8_c.t1
OG0002623	Cg003G0760200, Cg003G0760300	CP20_g4331_DN3_SP1_c.t1
OG0002624	Cg002G0400200	CP3_g13093_DN3_SP7_c.t1
OG0002624	Cg005G1448000	CP4_g23913_DN3_SP8_c.t1
OG0002625	Cg002G0416100	CP3_g13254_DN3_SP8_c.t1
OG0002625	Cg005G1469800	CP4_g24126_DN3_SP8_c.t1
OG0002626	Cg002G0429400	CP3_g13407_DN3_SP8_c.t1
OG0002626	Cg005G1491000	CP4_g24342_DN3_SP7_c.t1
OG0002627	Cg002G0445100	CP3_g13554_DN3_SP0_c.t1
OG0002628	Cg005G1507700	CP4_g24494_DN1_SP0_c.t1
OG0002629	Cg002G0450800	CP3_g13613_DN3_SP3_c.t1
OG0002629	Cg005G1514300	CP4_g24559_DN3_SP8_c.t1
OG0002630	Cg002G0463300	CP3_g13736_DN3_SP8_c.t1
OG0002630	Cg005G1526900	CP4_g24681_DN3_SP8_c.t1
OG0002631	Cg002G0474400	CP3_g13832_DN3_SP2_c.t1
OG0002632	Cg004G1304400, Cg004G1304600	CP12_g30722_DN3_SP5_c.t1, CP1_g38471_DN3_SP1_c.t1
OG0002633	Cg005G1554700	CP4_g24942_DN3_SP3_c.t1
OG0002633	Cg002G0487600	CP3_g13968_DN3_SP3_c.t1
OG0002634	Cg001G0125400	CP5_g1229_DN3_SP8_c.t1
OG0002634	Cg007G2449300, Cg003G0918700	CP8_g53317_DN3_SP7_c.t1
OG0002635	Cg004G1334800	CP12_g31130_DN2_SP0_c.t1
OG0002635	Cg001G0315800	CP5_g2117_DN3_SP0_c.t1
OG0002636	Cg001G0353300	CP5_g1618_DN3_SP3_c.t1
OG0002636	Cg007G2439100	CP9_g28267_DN3_SP3_c.t1
OG0002637	Cg001G0107800	CP5_g1057_DN3_SP7_c.t1
OG0002637	Cg004G1434400	CP10_g43560_DN3_SP6_c.t1
OG0002638	Cg005G1536700	CP4_g24770_DN3_SP2_c.t1
OG0002639	Cg006G2007000	CP7_g45202_DN3_SP8_c.t1
OG0002640	Cg003G0710800, Cg014G3045000	CP1_g36500_DN2_SP0_c.t1, CP8_g54554_DN3_SP0_c.t1
OG0002641	Cg001G0007300	CP16_g54751_DN3_SP0_c.t1, CP5_g74_DN3_SP0_c.t1
OG0002642	Cg001G0010000	CP5_g100_DN3_SP4_c.t1
OG0002643	Cg003G0772700	CP20_g4223_DN3_SP4_c.t1
OG0002644	Cg004G1446800	CP12_g29802_DN3_SP8_c.t1
OG0002645	Cg002G0424700	CP3_g13354_DN3_SP3_c.t1
OG0002646	Cg005G1493800	CP4_g24369_DN2_SP2_c.t1
OG0002647	Cg008G2745900	CP8_g54516_DN3_SP3_c.t1
OG0002648	Cg004G1132300	CP10_g42689_DN3_SP1_c.t1
OG0002649	Cg004G1152700	CP10_g42895_DN3_SP8_c.t1
OG0002650	Cg004G1153900	CP10_g42905_DN3_SP3_c.t1
OG0002651	Cg004G1176200	CP10_g43124_DN3_SP8_c.t1
OG0002651	Cg008G2635300	CP11_g33222_DN3_SP5_c.t1
OG0002652	Cg004G1190600	CP10_g43267_DN3_SP3_c.t1
OG0002652	Cg004G1190800	CP10_g43268_DN3_SP6_c.t1
OG0002653	Cg004G1245200	CP12_g30132_DN3_SP8_c.t1
OG0002654	Cg005G1760400	CP16_g54915_DN3_SP0_c.t1
OG0002654	Cg001G0024100	CP5_g236_DN3_SP7_c.t1
OG0002655	Cg001G0364300	CP5_g1528_DN3_SP7_c.t1
OG0002657	Cg001G0264300	CP6_g7479_DN3_SP0_c.t1
OG0002658	Cg004G1290500	CP12_g30602_DN3_SP8_c.t1
OG0002658	Cg004G1290300	CP12_g30600_DN3_SP5_c.t1
OG0002660	Cg001G0339200	CP5_g1735_DN3_SP2_c.t1
OG0002660	Cg007G2425400	CP9_g28171_DN3_SP2_c.t1
OG0002661	Cg008G2836200	CP2_g48666_DN3_SP7_c.t1
OG0002661	Cg008G2836400	CP2_g48667_DN3_SP6_c.t1
OG0002662	Cg003G0716100, Cg014G3039500	CP11_g32157_DN3_SP6_c.t1
OG0002663	Cg006G2236200	CP1_g36745_DN3_SP0_c.t1, CP16_g55223_DN3_SP0_c.t1
OG0002665	Cg006G2167700	CP2_g49668_DN3_SP0_c.t1
OG0002666	Cg006G2162400	CP1_g37295_DN3_SP0_c.t1
OG0002666	Cg007G2314200	CP2_g49404_DN3_SP8_c.t1
OG0002667	Cg007G2296800	CP2_g49224_DN3_SP8_c.t1
OG0002667	Cg006G2156500	CP1_g37366_DN3_SP8_c.t1
OG0002670	Cg006G2125700	CP1_g37688_DN3_SP2_c.t1
OG0002670	Cg002G0677000	CP13_g19501_DN3_SP8_c.t1
OG0002672	Cg006G2114100	CP1_g37801_DN2_SP0_c.t1
OG0002673	Cg006G2111900	CP1_g37822_DN3_SP2_c.t1
OG0002674	Cg006G2094200	CP7_g46042_DN3_SP8_c.t1
OG0002674	Cg007G2556000	CP9_g29488_DN3_SP6_c.t1
OG0002675	Cg007G2494100	CP9_g28878_DN3_SP8_c.t1
OG0002675	Cg006G2091100	CP7_g46010_DN3_SP8_c.t1
OG0002677	Cg005G1578800	CP4_g25200_DN3_SP2_c.t1
OG0002677	Cg001G0001200	CP5_g9_DN3_SP4_c.t1
OG0002678	Cg001G0006100	CP5_g54_DN3_SP0_c.t1
OG0002679	Cg001G0017300	CP5_g177_DN3_SP8_c.t1
OG0002680	Cg001G0025100	CP5_g244_DN3_SP8_c.t1
OG0002681	Cg001G0055100	CP5_g550_DN3_SP6_c.t1
OG0002682	Cg001G0056400	CP5_g561_DN3_SP8_c.t1
OG0002682	Cg004G1396800	CP10_g43994_DN3_SP6_c.t1
OG0002683	Cg001G0059000	CP5_g588_DN3_SP0_c.t1
OG0002683	Cg004G1379800, Cg004G1387800	CP17_g4848_DN2_SP0_c.t1
OG0002684	Cg001G0077500	CP16_g55517_DN3_SP5_c.t1
OG0002685	Cg005G1716300	CP18_g12567_DN3_SP7_c.t1
OG0002685	Cg001G0072100	CP5_g715_DN3_SP6_c.t1
OG0002687	Cg004G1371300	CP15_g34743_DN3_SP1_c.t1
OG0002688	Cg005G1734700	CP16_g55226_DN3_SP6_c.t1
OG0002688	Cg001G0084400	CP5_g814_DN3_SP3_c.t1
OG0002690	Cg006G2003100, Cg006G2000900	CP7_g45137_DN3_SP0_c.t1, CP7_g45162_DN3_SP0_c.t1
OG0002695	Cg004G1142900	CP10_g42795_DN3_SP0_c.t1, CP10_g42796_DN3_SP0_c.t1
OG0002699	Cg003G0900700	CP8_g53126_DN3_SP1_c.t1
OG0002700	Cg003G0904300	CP8_g53166_DN3_SP0_c.t1
OG0002705	Cg003G0932900	CP8_g53418_DN3_SP0_c.t1
OG0002706	Cg008G2741400	CP11_g32198_DN3_SP0_c.t1
OG0002707	Cg004G1399400	CP10_g43951_DN3_SP3_c.t1, CP10_g43950_DN3_SP6_c.t1
OG0002708	Cg008G2713700	CP11_g32472_DN3_SP1_c.t1
OG0002708	Cg004G1078500	CP16_g55004_DN3_SP0_c.t1
OG0002711	Cg008G2664000	CP11_g32957_DN3_SP7_c.t1
OG0002711	Cg003G1037500	CP2_g47839_DN3_SP8_c.t1
OG0002713	Cg008G2658600	CP11_g33020_DN3_SP8_c.t1
OG0002714	Cg003G1005400	CP2_g48158_DN3_SP5_c.t1
OG0002715	Cg005G1663000	CP4_g26027_DN3_SP6_c.t1
OG0002715	Cg006G2181200	CP1_g37107_DN3_SP6_c.t1
OG0002716	Cg005G1660100	CP4_g25999_DN3_SP0_c.t1
OG0002717	Cg005G1616000	CP4_g25585_DN3_SP8_c.t1
OG0002717	Cg006G2207700	CP1_g36874_DN3_SP8_c.t1
OG0002718	Cg006G2221600	CP1_g36625_DN3_SP7_c.t1
OG0002718	Cg005G1599600	CP4_g25416_DN3_SP4_c.t1
OG0002719	Cg008G2601000, Cg008G2934400	CP13_g20245_DN3_SP3_c.t1
OG0002720	Cg001G0148600, Cg001G0148500	CP19_g18094_DN3_SP5_c.t1, CP19_g18095_DN3_SP0_c.t1
OG0002721	Cg006G1858700	CP1_g38434_DN3_SP2_c.t1
OG0002723	Cg005G1587200	CP4_g25282_DN3_SP7_c.t1
OG0002724	Cg006G1962600	CP7_g44790_DN3_SP8_c.t1
OG0002724	Cg005G1582600	CP4_g25234_DN3_SP8_c.t1
OG0002725	Cg002G0408500	CP3_g13176_DN3_SP8_c.t1
OG0002726	Cg001G0079500	CP5_g773_DN3_SP1_c.t1
OG0002727	Cg002G0600000	CP3_g15930_DN3_SP6_c.t1
OG0002728	Cg002G0577000	CP3_g14901_DN2_SP0_c.t1
OG0002729	Cg002G0574200	CP17_g5682_DN2_SP0_c.t1
OG0002729	Cg003G0993600	CP8_g54047_DN1_SP0_c.t1
OG0002731	Cg001G0137600	CP19_g17985_DN3_SP3_c.t1
OG0002732	Cg002G0535700	CP3_g14455_DN3_SP2_c.t1
OG0002733	Cg008G2643800	CP11_g33181_DN3_SP8_c.t1
OG0002733	Cg003G1013000	CP2_g48081_DN3_SP8_c.t1
OG0002734	Cg004G1176500	CP10_g43127_DN3_SP0_c.t1
OG0002735	Cg005G1528300, Cg004G1350500	CP4_g24691_DN3_SP8_c.t1
OG0002738	Cg001G0119200	CP5_g1174_DN3_SP1_c.t1
OG0002738	Cg004G1444000	CP12_g29827_DN2_SP1_c.t1
OG0002740	Cg004G1149000	CP10_g42858_DN3_SP8_c.t1
OG0002740	Cg008G2587600	CP11_g33724_DN3_SP5_c.t1
OG0002741	Cg006G2096400	CP7_g46067_DN3_SP7_c.t1
OG0002742	Cg001G0047000	CP5_g470_DN3_SP3_c.t1
OG0002742	Cg004G1409300	CP10_g43811_DN3_SP8_c.t1
OG0002744	Cg004G1199700	CP10_g43356_DN3_SP8_c.t1
OG0002744	Cg006G1791400	CP7_g46350_DN3_SP8_c.t1
OG0002745	Cg006G1801100	CP7_g46264_DN3_SP3_c.t1
OG0002745	Cg004G1210000	CP10_g43450_DN3_SP1_c.t1
OG0002746	Cg004G1215400	CP10_g43489_DN3_SP5_c.t1
OG0002746	Cg006G1803600	CP7_g46236_DN3_SP7_c.t1
OG0002747	Cg002G0590400	CP3_g15261_DN3_SP6_c.t1
OG0002747	Cg001G0075600	CP5_g743_DN3_SP8_c.t1
OG0002748	Cg001G0157800	CP19_g18190_DN3_SP7_c.t1
OG0002749	Cg001G0276200	CP6_g7656_DN3_SP8_c.t1
OG0002750	Cg007G2420900	CP20_g3937_DN3_SP0_c.t1, CP20_g4084_DN3_SP1_c.t1, CP9_g28127_DN3_SP8_c.t1
OG0002751	Cg001G0255700, Cg001G0255600	CP6_g7376_DN3_SP0_c.t1, CP6_g7375_DN3_SP0_c.t1
OG0002752	Cg004G1284300	CP12_g30526_DN3_SP8_c.t1
OG0002753	Cg007G2430200, Cg007G2428000, Cg007G2430300	CP9_g28200_DN3_SP0_c.t1, CP9_g28507_DN3_SP0_c.t1
OG0002754	Cg001G0247100	CP6_g7286_DN3_SP7_c.t1
OG0002754	Cg004G1231300	CP12_g30012_DN3_SP8_c.t1
OG0002755	Cg007G2506100	CP9_g28998_DN3_SP7_c.t1
OG0002757	Cg001G0113800	CP5_g1116_DN3_SP5_c.t1
OG0002757	Cg004G1439400	CP10_g43513_DN3_SP2_c.t1
OG0002761	Cg007G2468700	CP9_g28593_DN3_SP7_c.t1
OG0002761	Cg006G2022000	CP7_g45339_DN3_SP3_c.t1
OG0002762	Cg001G0029500	CP5_g293_DN3_SP8_c.t1
OG0002763	Cg006G1819600	CP1_g37973_DN3_SP6_c.t1
OG0002763	Cg004G1278300	CP12_g30462_DN3_SP7_c.t1
OG0002764	Cg006G1818300	CP1_g37959_DN3_SP8_c.t1
OG0002764	Cg004G1279900	CP12_g30477_DN3_SP4_c.t1
OG0002765	Cg011G3014200, Cg006G1815300	CP9_g28304_DN1_SP0_c.t1
OG0002766	Cg001G0289300	CP6_g8573_DN3_SP0_c.t1
OG0002767	Cg005G1576600	CP4_g25174_DN3_SP0_c.t1
OG0002767	Cg001G0235200	CP6_g7149_DN1_SP0_c.t1
OG0002769	Cg001G0229000	CP6_g7093_DN3_SP8_c.t1
OG0002770	Cg001G0229700	CP6_g7100_DN3_SP6_c.t1
OG0002771	Cg003G1058800	CP2_g47631_DN3_SP0_c.t1
OG0002772	Cg005G1553600	CP4_g24930_DN3_SP0_c.t1
OG0002773	Cg001G0178100, Cg001G0178000	CP19_g18420_DN2_SP0_c.t1
OG0002774	Cg008G2951200	CP13_g20089_DN3_SP1_c.t1
OG0002774	Cg001G0201800	CP6_g6830_DN3_SP0_c.t1
OG0002775	Cg008G2710900	CP11_g32498_DN3_SP0_c.t1
OG0002775	Cg004G1076400	CP10_g42143_DN2_SP0_c.t1
OG0002776	Cg005G1455000	CP4_g23977_DN3_SP5_c.t1
OG0002776	Cg002G0405100	CP3_g13144_DN3_SP1_c.t1
OG0002777	Cg005G1481100	CP4_g24242_DN3_SP7_c.t1
OG0002777	Cg002G0425000	CP3_g13358_DN3_SP6_c.t1
OG0002778	Cg002G0431500	CP3_g13434_DN3_SP0_c.t1
OG0002778	Cg005G1495700	CP4_g24387_DN3_SP1_c.t1
OG0002779	Cg005G1523800	CP4_g24651_DN3_SP8_c.t1
OG0002780	Cg002G0476600	CP3_g13849_DN3_SP6_c.t1
OG0002780	Cg002G0476500	CP3_g13848_DN3_SP5_c.t1
OG0002781	Cg004G1204700	CP10_g43400_DN3_SP0_c.t1
OG0002782	Cg005G1562200	CP4_g25025_DN3_SP7_c.t1
OG0002782	Cg002G0492900	CP3_g14021_DN3_SP8_c.t1
OG0002783	Cg002G0496500	CP3_g14051_DN2_SP0_c.t1, CP3_g14052_DN3_SP0_c.t1
OG0002784	Cg004G1339400	CP12_g31486_DN3_SP0_c.t1
OG0002784	Cg001G0316700	CP5_g2098_DN3_SP0_c.t1
OG0002785	Cg004G1312900	CP12_g30819_DN3_SP0_c.t1
OG0002786	Cg004G1423000, Cg004G1423100	CP10_g43645_DN3_SP0_c.t1
OG0002788	Cg002G0688900	CP13_g19622_DN3_SP3_c.t1
OG0002789	Cg001G0106600	CP5_g1043_DN3_SP0_c.t1
OG0002790	Cg005G1538100	CP4_g24782_DN3_SP6_c.t1
OG0002791	Cg001G0009000	CP5_g91_DN3_SP8_c.t1
OG0002791	Cg005G1774500	CP16_g54772_DN3_SP1_c.t1
OG0002792	Cg006G1916500	CP7_g44371_DN3_SP0_c.t1
OG0002793	Cg006G1925000	CP7_g44477_DN3_SP7_c.t1
OG0002793	Cg007G2487300	CP9_g28798_DN3_SP8_c.t1
OG0002795	Cg008G2822600	CP2_g48555_DN3_SP1_c.t1
OG0002796	Cg004G1114800	CP10_g42519_DN3_SP2_c.t1
OG0002799	Cg008G2980800	CP13_g19780_DN3_SP8_c.t1
OG0002802	Cg008G2831200	CP2_g48625_DN3_SP5_c.t1
OG0002802	Cg004G1111000	CP10_g42489_DN3_SP8_c.t1
OG0002803	Cg008G2755200	CP8_g54432_DN2_SP0_c.t1
OG0002804	Cg004G1125200	CP10_g42622_DN2_SP0_c.t1
OG0002804	Cg008G2754800	CP8_g54436_DN1_SP0_c.t1
OG0002805	Cg004G1353100	CP10_g43929_DN3_SP0_c.t1
OG0002806	Cg004G1216700	CP10_g43504_DN3_SP0_c.t1
OG0002807	Cg004G1234400	CP12_g30038_DN3_SP8_c.t1
OG0002807	Cg001G0243600	CP6_g7234_DN3_SP8_c.t1
OG0002808	Cg004G1251700	CP12_g30196_DN3_SP1_c.t1
OG0002809	Cg006G1825500	CP1_g38031_DN3_SP5_c.t1
OG0002809	Cg004G1272500	CP12_g30411_DN3_SP6_c.t1
OG0002810	Cg001G0266300	CP6_g7500_DN2_SP0_c.t1
OG0002811	Cg006G2131900	CP1_g37618_DN3_SP0_c.t1
OG0002812	Cg006G2156200	CP1_g37368_DN3_SP0_c.t1
OG0002812	Cg007G2296400	CP2_g49227_DN3_SP0_c.t1
OG0002814	Cg006G2147300	CP1_g37457_DN3_SP7_c.t1
OG0002814	Cg007G2286500	CP2_g49092_DN3_SP8_c.t1
OG0002815	Cg007G2277100	CP2_g49006_DN3_SP8_c.t1
OG0002816	Cg007G2275300	CP2_g48989_DN2_SP0_c.t1, CP2_g48990_DN3_SP0_c.t1
OG0002817	Cg007G2493000	CP9_g28864_DN3_SP0_c.t1, CP9_g28868_DN3_SP0_c.t1
OG0002819	Cg007G2479900	CP9_g28724_DN2_SP0_c.t1
OG0002819	Cg006G2035800	CP7_g45479_DN3_SP0_c.t1
OG0002821	Cg007G2262800	CP13_g19103_DN3_SP8_c.t1
OG0002822	Cg006G1838900	CP1_g38177_DN3_SP3_c.t1
OG0002823	Cg001G0030800	CP5_g307_DN3_SP1_c.t1, CP5_g306_DN3_SP0_c.t1
OG0002825	Cg001G0044300	CP5_g442_DN3_SP0_c.t1
OG0002826	Cg005G1728600	CP16_g55389_DN3_SP5_c.t1
OG0002826	Cg001G0078800	CP5_g766_DN3_SP8_c.t1
OG0002827	Cg001G0064500	CP5_g641_DN3_SP8_c.t1
OG0002827	Cg004G1368300	CP15_g34852_DN3_SP8_c.t1
OG0002828	Cg005G1737000	CP16_g55172_DN3_SP8_c.t1
OG0002828	Cg001G0086000	CP5_g828_DN3_SP1_c.t1
OG0002829	Cg014G3038800, Cg003G0716800	CP8_g54526_DN3_SP0_c.t1, CP1_g39646_DN3_SP0_c.t1
OG0002835	Cg002G0640300	CP13_g19162_DN3_SP0_c.t1
OG0002835	Cg002G0639600	CP13_g19165_DN3_SP0_c.t1
OG0002837	Cg003G0915400, Cg005G1652800	CP8_g53279_DN3_SP8_c.t1
OG0002845	Cg004G1095900	CP10_g42339_DN3_SP0_c.t1
OG0002845	Cg008G2738900	CP11_g32220_DN3_SP7_c.t1
OG0002846	Cg004G1071400	CP10_g42099_DN3_SP7_c.t1
OG0002846	Cg008G2704400	CP11_g32562_DN3_SP8_c.t1
OG0002847	Cg008G2703000	CP11_g32576_DN2_SP7_c.t1, CP2_g48767_DN2_SP1_c.t1, CP2_g48765_DN2_SP0_c.t1, CP10_g42093_DN2_SP0_c.t1
OG0002848	Cg001G0281800	CP6_g7881_DN3_SP0_c.t1
OG0002850	Cg008G2680100	CP11_g32802_DN3_SP1_c.t1
OG0002851	Cg008G2679300	CP9_g29220_DN3_SP0_c.t1, CP11_g32810_DN3_SP1_c.t1
OG0002852	Cg008G2823000	CP2_g48558_DN3_SP5_c.t1
OG0002853	Cg008G2790300	CP2_g48264_DN3_SP0_c.t1
OG0002853	Cg008G2655200	CP11_g33057_DN2_SP0_c.t1
OG0002854	Cg005G1679400, Cg005G1679600	CP4_g26252_DN3_SP5_c.t1, CP4_g26249_DN3_SP4_c.t1
OG0002855	Cg005G1659100	CP4_g25984_DN3_SP0_c.t1
OG0002856	Cg006G2196800	CP1_g36975_DN3_SP8_c.t1
OG0002857	Cg005G1618700	CP4_g25614_DN3_SP8_c.t1
OG0002858	Cg005G1607400	CP4_g25530_DN3_SP4_c.t1
OG0002858	Cg006G2215300	CP1_g36566_DN3_SP2_c.t1
OG0002859	Cg006G2214600	CP1_g36560_DN3_SP0_c.t1
OG0002859	Cg005G1608400	CP4_g25520_DN3_SP0_c.t1
OG0002860	Cg006G2217900	CP1_g36591_DN3_SP1_c.t1
OG0002861	Cg006G2220600	CP1_g36615_DN3_SP8_c.t1
OG0002863	Cg001G0146600	CP19_g18075_DN3_SP0_c.t1
OG0002863	Cg001G0146300	CP19_g18073_DN3_SP0_c.t1
OG0002864	Cg006G1995700	CP7_g45087_DN3_SP2_c.t1
OG0002864	Cg007G2487500	CP3_g13766_DN1_SP0_c.t1
OG0002865	Cg006G1956000	CP7_g44736_DN3_SP2_c.t1
OG0002866	Cg006G1954000	CP10_g43803_DN2_SP0_c.t1
OG0002867	Cg006G1953000	CP7_g44697_DN3_SP8_c.t1, CP4_g25187_DN3_SP5_c.t1
OG0002868	Cg003G1051800	CP2_g47705_DN3_SP0_c.t1, CP2_g47699_DN3_SP0_c.t1
OG0002870	Cg003G1034100	CP2_g47940_DN3_SP8_c.t1
OG0002870	Cg008G2658000	CP11_g33027_DN3_SP6_c.t1
OG0002871	Cg003G1024300	CP2_g47973_DN3_SP1_c.t1
OG0002871	Cg002G0542600	CP3_g14525_DN3_SP0_c.t1
OG0002872	Cg003G1007600	CP2_g48133_DN3_SP5_c.t1
OG0002872	Cg003G1007900	CP2_g48131_DN3_SP1_c.t1
OG0002873	Cg008G2775900	CP8_g54212_DN3_SP2_c.t1
OG0002874	Cg001G0135400	CP19_g17962_DN3_SP8_c.t1
OG0002875	Cg003G0941600	CP8_g53503_DN3_SP7_c.t1
OG0002876	Cg002G0524600	CP8_g52970_DN3_SP0_c.t1, CP8_g52971_DN3_SP0_c.t1, CP11_g31816_DN1_SP0_c.t1, CP3_g14342_DN3_SP0_c.t1
OG0002879	Cg008G2612400	CP11_g33484_DN3_SP0_c.t1
OG0002879	Cg004G1161400	CP10_g42986_DN3_SP4_c.t1
OG0002880	Cg001G0386400	CP19_g17890_DN3_SP8_c.t1
OG0002883	Cg007G2556300	CP9_g29491_DN3_SP0_c.t1
OG0002883	Cg006G2094300	CP7_g46043_DN3_SP2_c.t1
OG0002884	Cg003G1050900	CP2_g47710_DN3_SP0_c.t1
OG0002884	Cg002G0530400	CP3_g14400_DN3_SP0_c.t1
OG0002886	Cg005G1567000	CP4_g25075_DN3_SP3_c.t1
OG0002887	Cg001G0160100	CP19_g18212_DN3_SP4_c.t1
OG0002888	Cg001G0299100, Cg001G0299400	CP6_g9596_DN3_SP1_c.t1, CP6_g9566_DN3_SP2_c.t1
OG0002889	Cg004G1318100	CP12_g30858_DN3_SP7_c.t1
OG0002890	Cg001G0283500	CP6_g8034_DN3_SP8_c.t1
OG0002890	Cg004G1314000	CP12_g30827_DN3_SP3_c.t1
OG0002891	Cg006G2057300	CP7_g45676_DN3_SP0_c.t1
OG0002893	Cg008G2962300	CP13_g19964_DN3_SP8_c.t1
OG0002895	Cg006G1808000	CP1_g37855_DN3_SP8_c.t1
