Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0004239	Cg008G2635900	Ag022G2686200
OG0004240	Cg004G1162300	Ag014G1910000
OG0004241	Cg008G2612500	Ag022G2739800
OG0004242	Cg008G2600600	Ag022G2766600
OG0004243	Cg008G2586700	Ag022G2790900, Ag002G0254400
OG0004244	Cg007G2435100, Cg001G0309800, Cg001G0379800	Ag075G5286500
OG0004246	Cg007G2570900, Cg007G2574200	Ag048G4574100
OG0004247	Cg007G2565200	Ag048G4588200, Ag048G4588100
OG0004248	Cg007G2559200	Ag048G4597500
OG0004248	Cg006G2095200	Ag034G3908400
OG0004249	Cg007G2547800	Ag048G4631200
OG0004250	Cg004G1146500	Ag017G2417500, Ag040G4352300, Ag025G2974300, Ag016G2283200, Ag014G1882800
OG0004251	Cg006G1783300	Ag032G3425300
OG0004253	Cg006G1803100	Ag032G3472100
OG0004254	Cg001G0282700	Ag007G0882500
OG0004255	Cg005G1483400	Ag025G2964400, Ag007G0896200, Ag033G3576900, Ag003G0339100
OG0004256	Cg007G2499200	Ag078G5330300
OG0004257	Cg006G2026700	Ag078G5340400, Ag018G2463900
OG0004258	Cg006G2132100	Ag056G4947800, Ag034G3836900
OG0004260	Cg003G0888200	Ag012G1272400
OG0004261	Cg002G0648400	Ag012G1297600
OG0004262	Cg002G0667100	Ag012G1328700
OG0004263	Cg006G2019800	Ag018G2472900
OG0004263	Cg007G2466700	Ag057G4959500
OG0004264	Cg007G2461500	Ag057G4965400
OG0004265	Cg008G2970500	Ag006G0797400, Ag058G4989500
OG0004266	Cg008G2967300	Ag058G4978400, Ag006G0804000
OG0004267	Cg008G2961400	Ag006G0830000
OG0004269	Cg005G1697400	Ag001G0001900, Ag083G5410900, Ag083G5410500, Ag083G5411000
OG0004270	Cg007G2484300	Ag001G0054200
OG0004271	Cg006G1821300	Ag001G0056300
OG0004272	Cg006G1817100	Ag001G0064900
OG0004273	Cg006G1812100	Ag001G0076800, Ag001G0077000, Ag001G0076600
OG0004274	Cg001G0215500	Ag050G4768000
OG0004275	Cg001G0216100	Ag050G4769100
OG0004277	Cg001G0228500	Ag050G4797100
OG0004278	Cg002G0517000	Ag008G0965700
OG0004279	Cg001G0167100	Ag033G3487000, Ag077G5315700
OG0004280	Cg001G0169400	Ag033G3490200, Ag077G5319600
OG0004281	Cg003G0898000	Ag051G4813200
OG0004282	Cg001G0163400	Ag033G3477200, Ag052G4847000
OG0004283	Cg005G1583800	Ag033G3513800
OG0004284	Cg003G0750600, Cg001G0177600	Ag033G3515200, Ag033G3515300
OG0004285	Cg001G0201100	Ag033G3568000
OG0004286	Cg001G0195700	Ag033G3591000
OG0004287	Cg001G0193300	Ag033G3598500
OG0004288	Cg001G0234900, Cg001G0234300, Cg001G0234500, Cg001G0234600, Cg001G0234000, Cg001G0235000	Ag031G3145100
OG0004289	Cg008G2706900, Cg004G1074100	Ag031G3152300
OG0004290	Cg003G0777700, Cg008G2817900	Ag003G0381400, Ag031G3171500
OG0004291	Cg002G0400700	Ag031G3175100
OG0004292	Cg002G0415000	Ag031G3205600
OG0004293	Cg002G0418900	Ag014G1894600, Ag014G1894900, Ag014G1895300, Ag014G1895200, Ag031G3213300
OG0004295	Cg002G0439400	Ag031G3264600
OG0004296	Cg002G0442300	Ag031G3275600
OG0004297	Cg002G0442600	Ag031G3281400
OG0004298	Cg002G0448000	Ag031G3291800
OG0004299	Cg002G0455200	Ag031G3310000
OG0004300	Cg002G0458100	Ag031G3317000
OG0004301	Cg002G0461700	Ag031G3324600, Ag031G3324200
OG0004302	Cg002G0476200	Ag031G3358000
OG0004302	Cg002G0476400	Ag031G3358100
OG0004303	Cg003G0917600	Ag016G2301200, Ag016G2302300, Ag020G2573100
OG0004304	Cg004G1313000	Ag095G5469400, Ag064G5112800
OG0004305	Cg004G1415300	Ag086G5422500, Ag042G4377400
OG0004306	Cg004G1417700	Ag042G4380800
OG0004307	Cg004G1402300	Ag042G4392900
OG0004308	Cg004G1431900	Ag042G4421700
OG0004309	Cg002G0689000	Ag042G4423300
OG0004310	Cg005G1518500	Ag039G4182400
OG0004311	Cg005G1521100	Ag039G4191700
OG0004312	Cg005G1523200	Ag039G4195000
OG0004313	Cg005G1530400	Ag039G4217500
OG0004314	Cg005G1540100	Ag039G4252900
OG0004315	Cg005G1545800	Ag039G4273100, Ag039G4272400
OG0004316	Cg005G1557700	Ag039G4308500
OG0004317	Cg003G0752800	Ag030G3126900, Ag021G2628200
OG0004318	Cg005G1753200	Ag015G2202700
OG0004319	Cg006G2007400	Ag015G2234800
OG0004320	Cg005G1718500, Cg006G2222400	Ag015G2263500, Ag034G3698600
OG0004322	Cg008G2820800	Ag038G4157700
OG0004324	Cg008G2826400	Ag038G4168600
OG0004325	Cg008G2827000	Ag038G4169200
OG0004326	Cg005G1458600	Ag003G0296500
OG0004327	Cg005G1458700	Ag003G0296600
OG0004328	Cg008G2758700, Cg005G1463900, Cg005G1652700	Ag003G0304500, Ag003G0308000
OG0004329	Cg005G1465700	Ag003G0307200
OG0004330	Cg005G1467100, Cg006G2015700	Ag003G0309600
OG0004331	Cg004G1280900	Ag003G0312300
OG0004332	Cg005G1472500	Ag003G0317500
OG0004333	Cg005G1492200	Ag003G0355500
OG0004334	Cg005G1498200	Ag003G0368800
OG0004336	Cg005G1501200	Ag003G0375000
OG0004337	Cg008G2981300	Ag037G4130800, Ag016G2322000
OG0004338	Cg008G2980900	Ag016G2318900, Ag037G4135200
OG0004339	Cg008G2980100	Ag037G4136900, Ag016G2317200
OG0004340	Cg004G1120300	Ag014G1843100
OG0004341	Cg004G1122800	Ag014G1847700
OG0004341	Cg002G0484700	Ag014G1847800
OG0004342	Cg004G1131100	Ag014G1859500
OG0004343	Cg004G1131800	Ag014G1861200
OG0004344	Cg004G1143300	Ag014G1878400
OG0004345	Cg004G1159700	Ag014G1907100
OG0004346	Cg001G0369500, Cg004G1172400	Ag014G1929900
OG0004347	Cg004G1178300	Ag014G1941000
OG0004348	Cg004G1180100	Ag014G1943600
OG0004349	Cg004G1185000	Ag014G1951900
OG0004350	Cg004G1191000	Ag014G1960900, Ag014G1960800
OG0004351	Cg004G1194700	Ag014G1967300
OG0004352	Cg004G1198700	Ag014G1974500
OG0004353	Cg004G1202800	Ag014G1981000
OG0004354	Cg004G1204000	Ag014G1987900
OG0004355	Cg004G1210200	Ag014G2001000, Ag014G2000700, Ag014G2000900, Ag014G2000600
OG0004356	Cg004G1217100	Ag014G2010400
OG0004357	Cg004G1217600	Ag014G2010900
OG0004358	Cg004G1218000	Ag014G2011300
OG0004359	Cg004G1224100	Ag014G2023500
OG0004360	Cg004G1444300, Cg004G1444200	Ag014G2038100, Ag014G2037900
OG0004361	Cg004G1235900	Ag014G2048700
OG0004362	Cg004G1252700	Ag014G2093000
OG0004363	Cg004G1255800	Ag014G2101500
OG0004364	Cg004G1261700	Ag014G2129500
OG0004366	Cg004G1271700	Ag014G2156900
OG0004367	Cg004G1276500	Ag027G3070700, Ag014G2170300
OG0004368	Cg004G1278200	Ag014G2173300, Ag027G3068200
OG0004369	Cg004G1280000	Ag014G2176600, Ag027G3064400
OG0004370	Cg001G0339400	Ag061G5038400
OG0004371	Cg001G0327700	Ag061G5043700
OG0004372	Cg008G2884300, Cg016G3060200, Cg003G0873500	Ag061G5047100
OG0004373	Cg004G1307100	Ag027G3005200, Ag064G5101600
OG0004374	Cg004G1300800	Ag027G3016800
OG0004375	Cg004G1290800	Ag027G3039400
OG0004376	Cg004G1286500	Ag027G3052200
OG0004377	Cg004G1285000	Ag027G3054700
OG0004378	Cg004G1284900	Ag027G3055000
OG0004379	Cg004G1282500	Ag027G3059800
OG0004380	Cg007G2409500, Cg007G2399300	Ag036G4116300
OG0004381	Cg008G2750600	Ag060G5005900, Ag034G3716700
OG0004382	Cg002G0512300	Ag017G2425600
OG0004384	Cg006G2243000, Cg006G2240900	Ag034G3667400
OG0004385	Cg006G2231800	Ag034G3684700
OG0004388	Cg006G2185200	Ag034G3747700
OG0004390	Cg006G2169400	Ag034G3772000
OG0004391	Cg006G2166200	Ag034G3776400
OG0004392	Cg006G2144000	Ag034G3815500
OG0004393	Cg006G2138200	Ag034G3825600
OG0004394	Cg006G2137700	Ag034G3827000
OG0004395	Cg006G2136300	Ag034G3829500
OG0004396	Cg006G2098700	Ag034G3903800
OG0004397	Cg006G2052200	Ag034G4003400
OG0004398	Cg006G2045500	Ag034G4014700
OG0004399	Cg006G2040000	Ag034G4023900
OG0004400	Cg007G2486200	Ag034G4042400
OG0004401	Cg007G2472800	Ag034G4067500
OG0004403	Cg007G2271600	Ag002G0140700, Ag002G0140800, Ag002G0138400
OG0004404	Cg007G2338200	Ag002G0272100
OG0004405	Cg001G0394100, Cg007G2259800	Ag024G2891800
OG0004408	Cg001G0017200	Ag011G1059600
OG0004410	Cg001G0049200	Ag011G1135300
OG0004411	Cg001G0069700	Ag011G1194600
OG0004412	Cg003G0700500	Ag011G1198200, Ag019G2539300
OG0004413	Cg001G0065400	Ag011G1206200
OG0004414	Cg001G0063100	Ag011G1216500
OG0004415	Cg001G0061700	Ag011G1219500, Ag011G1219400
OG0004416	Cg001G0082600	Ag011G1230800
OG0004417	Cg001G0087400	Ag011G1247700
OG0004418	Cg001G0089500	Ag011G1256600
OG0004419	Cg004G1305800	Ag064G5098400
OG0004420	Cg006G1916200	Ag018G2451900
OG0004421	Cg014G3045700, Cg003G0710000	Ag019G2515400
OG0004422	Cg014G3046300, Cg003G0709500	Ag019G2516900, Ag019G2517000
OG0004423	Cg001G0118900	Ag010G1024500
OG0004451	Cg001G0173600	Ag093G5462400, Ag093G5463000, Ag033G3502900, Ag093G5462900, Ag025G2910600
OG0004453	Cg005G1542400	Ag039G4261300
OG0004455	Cg002G0685800	Ag074G5271600, Ag035G4074800
OG0004456	Cg008G2745200	Ag013G1341400
OG0004457	Cg006G2220200	Ag013G1370900, Ag034G3913400, Ag034G3700900, Ag034G3700800
OG0004458	Cg008G2732300	Ag013G1376300
OG0004459	Cg002G0396700	Ag013G1389900, Ag031G3169900
OG0004460	Cg008G2727100	Ag013G1392900
OG0004461	Cg008G2722800	Ag013G1404300
OG0004462	Cg008G2715500	Ag013G1422200
OG0004463	Cg008G2712100	Ag013G1433800
OG0004464	Cg004G1402100	Ag013G1444100, Ag044G4495200
OG0004465	Cg008G2701200	Ag013G1459900
OG0004466	Cg008G2698300	Ag013G1466400
OG0004468	Cg008G2695000	Ag052G4843600, Ag033G3480200, Ag033G3495000, Ag077G5323900, Ag033G3514600, Ag013G1476400
OG0004469	Cg008G2693200	Ag013G1480000
OG0004470	Cg008G2691100	Ag013G1486000
OG0004471	Cg008G2687500	Ag013G1490800
OG0004472	Cg008G2685200	Ag031G3237900, Ag031G3237800, Ag014G1783400, Ag031G3239200, Ag013G1496400
OG0004473	Cg008G2678500	Ag004G0541400, Ag013G1511300
OG0004474	Cg005G1683400	Ag013G1514600
OG0004475	Cg008G2675100	Ag013G1516800
OG0004476	Cg008G2672500	Ag013G1523200
OG0004477	Cg008G2666200	Ag013G1534500
OG0004478	Cg008G2659500	Ag013G1548600
OG0004479	Cg008G2652800	Ag013G1561400
OG0004480	Cg003G0868300, Cg003G0729900	Ag013G1574100, Ag039G4322400
OG0004481	Cg003G0867300, Cg003G0731000	Ag013G1575500
OG0004482	Cg001G0153000	Ag025G2903900, Ag053G4872500
OG0004483	Cg001G0156000	Ag013G1581300
OG0004484	Cg005G1669700	Ag013G1594200
OG0004485	Cg005G1657300	Ag013G1600700
OG0004486	Cg005G1655300	Ag013G1602500
OG0004487	Cg005G1637800	Ag013G1621600
OG0004488	Cg005G1636200	Ag013G1623000
OG0004489	Cg005G1634100	Ag013G1624600
OG0004490	Cg005G1629900	Ag013G1633300
OG0004491	Cg005G1628300	Ag013G1634900
OG0004492	Cg005G1627900	Ag013G1635400
OG0004493	Cg005G1617100	Ag013G1649100
OG0004494	Cg005G1606600	Ag013G1659900, Ag013G1660100
OG0004495	Cg005G1605300	Ag013G1667900
OG0004496	Cg005G1602600	Ag013G1671300
OG0004497	Cg005G1599000	Ag013G1675000
OG0004498	Cg005G1598300	Ag013G1675700
OG0004499	Cg008G2929700	Ag013G1678200
OG0004500	Cg006G2224400	Ag034G3696200
OG0004500	Cg008G2933400	Ag013G1680800
OG0004502	Cg001G0146000	Ag013G1700600
OG0004503	Cg006G1866500, Cg006G1866400	Ag013G1708900, Ag013G1709000
OG0004504	Cg006G1996900	Ag013G1714800
OG0004505	Cg006G1994800	Ag013G1717000
OG0004506	Cg006G1994300, Cg006G1994100	Ag013G1717400, Ag013G1717500
OG0004507	Cg006G1992900	Ag013G1718800
OG0004508	Cg006G1990200	Ag013G1722100
OG0004509	Cg006G1986800	Ag013G1726500
OG0004510	Cg006G1980700	Ag013G1730600
OG0004511	Cg006G1978800	Ag013G1733800
OG0004512	Cg006G1976400	Ag013G1735900
OG0004513	Cg006G1975700	Ag013G1737000
OG0004514	Cg005G1480800	Ag013G1737100
OG0004515	Cg006G1973100	Ag013G1741400
OG0004516	Cg006G1967500	Ag013G1748900, Ag013G1748500, Ag013G1748800
OG0004518	Cg002G0683600	Ag062G5052000
OG0004519	Cg002G0680700	Ag062G5057900
OG0004520	Cg002G0675300	Ag062G5065500, Ag011G1193300
OG0004521	Cg003G1060000	Ag004G0419900
OG0004522	Cg003G1046900	Ag029G3110200, Ag004G0435900
OG0004523	Cg003G1037600, Cg003G1037700	Ag004G0450200
OG0004524	Cg003G1031700	Ag004G0457400
OG0004525	Cg003G1031100	Ag004G0458800, Ag034G4063400, Ag004G0763300
OG0004526	Cg003G1028100	Ag004G0462800
OG0004527	Cg003G1022400	Ag004G0472400
OG0004528	Cg003G1015000	Ag004G0484000, Ag001G0058800
OG0004529	Cg003G1012500	Ag004G0487600
OG0004530	Cg003G1005000	Ag004G0499000
OG0004531	Cg008G2789700	Ag004G0512400
OG0004532	Cg002G0677900	Ag004G0515000
OG0004533	Cg008G2810800	Ag004G0543800
OG0004534	Cg008G2813200	Ag004G0546400
OG0004535	Cg008G2813300	Ag004G0546600
OG0004536	Cg008G2818600	Ag004G0552000, Ag014G2152800, Ag014G1962700
OG0004537	Cg001G0321300	Ag004G0564500
OG0004538	Cg008G2767100	Ag004G0565500
OG0004539	Cg008G2770800	Ag004G0572000
OG0004540	Cg008G2773200	Ag004G0577400
OG0004541	Cg008G2773300	Ag004G0577700
OG0004542	Cg008G2774200	Ag004G0580700
OG0004543	Cg008G2775600	Ag004G0582700
OG0004544	Cg008G2777500	Ag004G0585000
OG0004545	Cg008G2780700	Ag004G0592700
OG0004546	Cg008G2784300	Ag004G0600600
OG0004547	Cg003G0992500	Ag004G0624700
OG0004548	Cg003G0988700	Ag004G0632600
OG0004549	Cg003G0983700	Ag004G0644400
OG0004550	Cg003G0982600	Ag004G0647600
OG0004551	Cg003G0976600	Ag004G0662700
OG0004552	Cg003G0973200	Ag004G0667600
OG0004553	Cg006G2166100	Ag004G0668300, Ag034G3776500
OG0004554	Cg003G0970700	Ag004G0672000
OG0004555	Cg003G0969600	Ag004G0673100
OG0004556	Cg001G0203500	Ag033G3641100, Ag004G0680700
OG0004557	Cg003G0957500	Ag004G0707000
OG0004558	Cg003G0955600	Ag004G0711100
OG0004559	Cg006G2214200	Ag004G0717600
OG0004560	Cg003G0950400	Ag004G0722300
OG0004561	Cg003G0937300	Ag004G0752400
OG0004562	Cg003G0935400	Ag004G0756200
OG0004563	Cg002G0534000	Ag004G0760900
OG0004564	Cg002G0535400	Ag004G0764200
OG0004565	Cg008G2644500	Ag022G2662200
OG0004566	Cg008G2619700	Ag022G2726800
OG0004567	Cg008G2616500	Ag022G2733000
OG0004569	Cg008G2606300	Ag022G2752800
OG0004570	Cg008G2599100	Ag022G2769100
OG0004571	Cg004G1147200	Ag014G1883800, Ag022G2794800
OG0004572	Cg007G2577000	Ag048G4562800, Ag075G5282100
OG0004573	Cg007G2575900	Ag048G4564500
OG0004574	Cg007G2573900	Ag048G4573900
OG0004575	Cg007G2567100	Ag048G4583600
OG0004576	Cg007G2556900	Ag048G4605600
OG0004578	Cg007G2552900	Ag048G4616600
OG0004579	Cg007G2549100	Ag048G4624200
OG0004580	Cg007G2548500	Ag048G4626800, Ag048G4626900
OG0004581	Cg007G2539200	Ag048G4651800
OG0004583	Cg007G2526200	Ag048G4704800
OG0004584	Cg007G2526100	Ag048G4704900
OG0004585	Cg006G2012100	Ag048G4705400
OG0004586	Cg006G1792900	Ag032G3447300, Ag040G4352500
OG0004587	Cg004G1443100	Ag088G5440600
OG0004588	Cg006G1802700	Ag032G3471000
OG0004589	Cg005G1573200	Ag054G4877200
OG0004590	Cg005G1633500, Cg005G1481300	Ag003G0332500, Ag054G4885400
OG0004591	Cg001G0087000	Ag011G1244400, Ag011G1244700
OG0004593	Cg003G0911800	Ag082G5404400
OG0004594	Cg001G0106400	Ag007G0851400, Ag039G4235100, Ag065G5123500
OG0004595	Cg001G0282900	Ag007G0882400
OG0004596	Cg001G0271500	Ag045G4514500
OG0004597	Cg001G0266900	Ag007G0898400
OG0004598	Cg001G0259600	Ag007G0912800
OG0004599	Cg007G2498500	Ag078G5328800
OG0004600	Cg001G0180200	Ag078G5368300
OG0004601	Cg007G2515700	Ag078G5384300
OG0004602	Cg007G2463000	Ag056G4949900
OG0004603	Cg001G0078000, Cg001G0118400	Ag045G4504800, Ag287G5489100
OG0004604	Cg001G0111700	Ag045G4518900
OG0004605	Cg001G0370900	Ag063G5070200, Ag063G5070400, Ag002G0121800, Ag002G0121700, Ag063G5070300, Ag002G0121600
OG0004606	Cg003G0888400	Ag012G1273800
OG0004607	Cg002G0668600	Ag012G1332300
OG0004608	Cg007G2469100	Ag057G4952800
OG0004609	Cg008G2968300	Ag058G4980800, Ag006G0802100
OG0004611	Cg004G1273300	Ag001G0050800, Ag042G4406000, Ag024G2871600, Ag014G2164500
OG0004612	Cg006G1821700	Ag001G0054500
OG0004613	Cg006G1819800	Ag001G0059700
OG0004614	Cg004G1310200	Ag001G0061000
OG0004615	Cg006G1813500	Ag001G0071500, Ag001G0072700
OG0004616	Cg006G1811300	Ag001G0079000
OG0004617	Cg004G1341300, Cg004G1341100, Cg004G1341200, Cg006G1805800	Ag001G0088700, Ag001G0088800
OG0004618	Cg001G0221900, Cg006G1805700	Ag001G0089000
OG0004619	Cg005G1576500	Ag023G2844500
OG0004620	Cg001G0213800	Ag050G4765600
OG0004621	Cg001G0217400	Ag050G4772000
OG0004622	Cg001G0281900	Ag050G4772700
OG0004623	Cg001G0218700	Ag050G4775400
OG0004624	Cg001G0168300	Ag033G3493500, Ag077G5322900
OG0004625	Cg001G0170500	Ag033G3495800, Ag077G5324300
OG0004626	Cg004G1399800	Ag044G4494000
OG0004627	Cg004G1405900	Ag044G4500900
OG0004628	Cg001G0163500	Ag033G3477300, Ag052G4846700
OG0004629	Cg001G0163700	Ag033G3478500, Ag052G4845600
OG0004630	Cg001G0165200	Ag033G3480300, Ag052G4843500
OG0004631	Cg001G0166200	Ag033G3484500, Ag052G4838800
OG0004633	Cg001G0180600	Ag033G3524500
OG0004635	Cg001G0197500	Ag033G3582400
OG0004636	Cg007G2270800	Ag031G3151200
OG0004637	Cg002G0400800	Ag031G3175200
OG0004638	Cg002G0401500	Ag031G3175900, Ag003G0280900
OG0004639	Cg002G0409400	Ag031G3191800
OG0004640	Cg004G1275200, Cg002G0413000	Ag031G3202400, Ag031G3201300
OG0004641	Cg002G0414100	Ag031G3203900
OG0004642	Cg002G0424600	Ag031G3223600
OG0004643	Cg002G0430900	Ag031G3237300
OG0004645	Cg002G0444000	Ag031G3283500
OG0004646	Cg002G0445800	Ag031G3287300
OG0004647	Cg002G0449900	Ag031G3296100
OG0004648	Cg002G0450300	Ag031G3296700
OG0004649	Cg002G0452500	Ag031G3303400
OG0004650	Cg002G0453300	Ag031G3305100
OG0004651	Cg002G0456500	Ag031G3311100
OG0004652	Cg002G0457300	Ag031G3315100
OG0004653	Cg002G0460700	Ag031G3321100
OG0004654	Cg002G0462900	Ag031G3326100
OG0004656	Cg002G0470200	Ag031G3341400
OG0004657	Cg002G0486300	Ag031G3379600
OG0004658	Cg002G0487000	Ag031G3381200
OG0004659	Cg003G0932100	Ag020G2554700
OG0004660	Cg003G0922500	Ag020G2563000
OG0004661	Cg007G2444700	Ag067G5192500
OG0004662	Cg007G2453800	Ag067G5209300
OG0004663	Cg004G1422600	Ag042G4394900
OG0004664	Cg004G1428400	Ag042G4410700
OG0004665	Cg004G1430900	Ag042G4419700
OG0004666	Cg005G1525000	Ag039G4199800
OG0004668	Cg005G1529200	Ag039G4212500
OG0004669	Cg005G1531200	Ag039G4219100
OG0004670	Cg005G1532600	Ag039G4224500
OG0004671	Cg005G1535000	Ag039G4232800
OG0004672	Cg005G1537600	Ag039G4243400
OG0004673	Cg005G1537700	Ag039G4243900, Ag039G4244000, Ag039G4254700
OG0004674	Cg005G1541200	Ag039G4255800, Ag039G4255400
OG0004675	Cg005G1545700	Ag039G4272200
OG0004676	Cg005G1553400	Ag039G4293600
OG0004677	Cg003G0740500, Cg003G0857200	Ag087G5425100, Ag066G5154400
OG0004678	Cg003G0750500	Ag030G3133400
OG0004679	Cg006G1869600	Ag002G0132600
OG0004680	Cg003G0784600	Ag026G3000200, Ag021G2583300
OG0004681	Cg003G0761900	Ag021G2613900
OG0004682	Cg003G0756200	Ag021G2623900
OG0004683	Cg008G2821300	Ag038G4158300
OG0004684	Cg008G2832200	Ag038G4176900, Ag014G1793000
OG0004685	Cg004G1440900	Ag088G5436400
OG0004686	Cg001G0031900	Ag089G5449900, Ag011G1090300
OG0004687	Cg005G1472900	Ag003G0317900
OG0004688	Cg005G1478700	Ag003G0328300, Ag003G0327800
OG0004689	Cg005G1483500	Ag003G0339200
OG0004690	Cg005G1495500	Ag003G0363500
OG0004691	Cg008G2979800	Ag037G4137800, Ag016G2316700
OG0004692	Cg004G1079200	Ag014G1772400
OG0004693	Cg004G1088900	Ag014G1790700
OG0004694	Cg004G1096900	Ag014G1803500
OG0004695	Cg004G1100000	Ag014G1810700
OG0004696	Cg004G1121100	Ag014G1844700
OG0004697	Cg004G1122400	Ag014G1846700
OG0004698	Cg004G1123400	Ag014G1848400
OG0004699	Cg004G1124300	Ag014G1850000
OG0004700	Cg004G1126600	Ag014G1853600
OG0004701	Cg004G1128800	Ag014G1857200
OG0004702	Cg004G1134500	Ag014G1864900
OG0004703	Cg004G1139800	Ag014G1874500
OG0004704	Cg004G1141300	Ag014G1876200
OG0004705	Cg004G1146900	Ag014G1883400
OG0004706	Cg004G1153400	Ag014G1894200
OG0004707	Cg004G1178200	Ag014G1940900
OG0004708	Cg004G1182400	Ag014G1947700
OG0004709	Cg004G1185600	Ag014G1952900, Ag014G1953000
OG0004710	Cg004G1186100	Ag014G1954100
OG0004712	Cg004G1195000	Ag014G1967600
OG0004713	Cg004G1200300	Ag014G1977700
OG0004714	Cg004G1200700, Cg006G1792300	Ag014G1978200
OG0004715	Cg009G2990100, Cg008G2888900	Ag061G5048200, Ag014G1986900, Ag014G1987100
OG0004716	Cg004G1217500	Ag014G2010800
OG0004717	Cg004G1218100	Ag014G2011400
OG0004718	Cg004G1227700	Ag014G2030000
OG0004719	Cg004G1230100	Ag014G2033200
OG0004720	Cg004G1262500	Ag014G2131200, Ag014G2036400
OG0004721	Cg004G1250700	Ag014G2085000, Ag014G2085100
OG0004722	Cg004G1251800	Ag014G2091800
OG0004723	Cg004G1276700	Ag027G3070500, Ag014G2170700
OG0004724	Cg004G1277900	Ag027G3069000, Ag014G2172800
OG0004725	Cg004G1278500	Ag027G3067700, Ag014G2174200
OG0004726	Cg004G1279700	Ag014G2175800, Ag027G3065100
OG0004727	Cg004G1279800	Ag014G2175900, Ag027G3065000
OG0004728	Cg001G0350500	Ag061G5033100
OG0004729	Cg004G1299900	Ag027G3018700
OG0004730	Cg004G1293200, Cg004G1293100	Ag027G3032800
OG0004731	Cg004G1292600	Ag027G3034100
OG0004732	Cg001G0100500	Ag068G5219600
OG0004733	Cg008G2750100	Ag060G5006900
OG0004734	Cg008G2749700	Ag060G5007500
OG0004735	Cg008G2748000	Ag060G5012200
OG0004736	Cg002G0509300	Ag017G2418300
OG0004737	Cg002G0509700	Ag017G2419900
OG0004738	Cg003G0900900	Ag017G2420800
OG0004739	Cg006G2206800	Ag019G2546600
OG0004740	Cg014G3047500, Cg003G0708000	Ag019G2519400
OG0004741	Cg006G2236700	Ag034G3675900
OG0004742	Cg008G2984400	Ag016G2331900, Ag034G3688000
OG0004743	Cg006G2208200	Ag034G3719300
OG0004744	Cg006G2204500	Ag034G3723100
OG0004745	Cg006G2198400	Ag034G3730400
OG0004746	Cg006G2194000	Ag034G3734800
OG0004747	Cg006G2184400	Ag034G3749800
OG0004748	Cg006G2184300	Ag034G3749900
OG0004749	Cg006G2183800	Ag034G3750700
OG0004750	Cg006G2178600	Ag034G3757300
OG0004751	Cg006G2173900	Ag034G3763300
OG0004752	Cg006G2173400, Cg006G2173500	Ag034G3763800, Ag034G3763900
OG0004753	Cg006G2164000	Ag034G3766400, Ag034G3779400
OG0004754	Cg006G2170500	Ag034G3769500
OG0004755	Cg006G2167200	Ag034G3775800
OG0004756	Cg006G2163500	Ag034G3780000
OG0004757	Cg006G2090200	Ag034G3780800, Ag034G3924000
OG0004758	Cg006G2162700	Ag034G3781100
OG0004759	Cg006G2162500	Ag034G3781600
OG0004760	Cg006G2161200	Ag034G3783600
OG0004761	Cg006G2157100	Ag034G3791600
OG0004762	Cg006G2025500, Cg006G2025700	Ag034G3807700, Ag034G3807800, Ag034G3807600
OG0004763	Cg006G2141400	Ag034G3820300
OG0004764	Cg006G2138100	Ag034G3826100
OG0004765	Cg003G0798800, Cg002G0621500, Cg008G2857300	Ag034G3831400
OG0004766	Cg006G2135000	Ag034G3832000
OG0004767	Cg006G2129700	Ag034G3842300
OG0004768	Cg006G2126600	Ag034G3848000
OG0004769	Cg006G2110000	Ag034G3882600
OG0004770	Cg006G2109000	Ag034G3883700
OG0004772	Cg006G2097500	Ag034G3905500
OG0004773	Cg006G2089100	Ag034G3925300
OG0004774	Cg006G2087700	Ag034G3930100
OG0004776	Cg006G2080400	Ag034G3946600
OG0004777	Cg006G2079200	Ag034G3948300
OG0004778	Cg006G2066600	Ag034G3970800, Ag034G3971400, Ag034G3971700
OG0004780	Cg007G2488400	Ag034G4037700
OG0004781	Cg007G2485500	Ag034G4043600
OG0004782	Cg007G2478100	Ag034G4055700
OG0004783	Cg007G2477500	Ag034G4056400
OG0004785	Cg007G2325800	Ag002G0264200
OG0004786	Cg006G1846900	Ag025G2941000
OG0004787	Cg006G1846800	Ag025G2941100
OG0004788	Cg001G0018300	Ag011G1061000
OG0004789	Cg001G0034600	Ag011G1094900
OG0004791	Cg001G0043100	Ag011G1115500
OG0004792	Cg001G0045500	Ag011G1122500
OG0004793	Cg001G0057300	Ag011G1155400
OG0004794	Cg001G0073000, Cg001G0072900	Ag011G1184000
OG0004795	Cg001G0071700	Ag011G1188700
