Orthogroup	Cardamine_glauca	Euclidium_syriacum
OG0003985	Cg003G0965400	ESY6_g48454_DN3_SP0_c0.t1, ESY6_g48446_DN3_SP8_c0.t1
OG0003986	Cg003G0950800	ESY6_g48179_DN3_SP0_c0.t1
OG0003987	Cg002G0537700	ESY1_g9366_DN3_SP0_c0.t1
OG0003988	Cg003G0932000	ESY6_g47843_DN3_SP4_c0.t1
OG0003989	Cg008G2642100	ESY7_g18479_DN2_SP0_c0.t1
OG0003991	Cg008G2624900	ESY17_g39835_DN3_SP0_c29.t1, ESY21_g55358_DN3_SP0_c29.t1, ESY1_g10644_DN3_SP0_c29.t1, ESY7_g19070_DN2_SP0_c29.t1
OG0003992	Cg008G2622500	ESY7_g18986_DN3_SP8_c0.t1, ESY7_g17272_DN3_SP0_c0.t1
OG0003993	Cg008G2618300	ESY7_g19069_DN3_SP6_c0.t1
OG0003994	Cg008G2604900	ESY7_g19326_DN3_SP1_c0.t1
OG0003995	Cg008G2595200	ESY7_g19511_DN3_SP0_c0.t1
OG0003996	Cg008G2595100	ESY7_g19512_DN3_SP7_c3.t1
OG0003998	Cg004G1162900	ESY3_g31077_DN3_SP8_c0.t1
OG0003999	Cg006G2149100	ESY20_g12706_DN3_SP0_c0.t1, ESY20_g12852_DN3_SP0_c0.t1
OG0004000	Cg007G2535800	ESY2_g34738_DN3_SP3_c0.t1
OG0004001	Cg006G2060600	ESY5_g3930_DN2_SP0_c13.t1
OG0004001	Cg007G2534800	ESY2_g34752_DN3_SP0_c14.t1
OG0004002	Cg007G2530500, Cg007G2530600	ESY2_g34815_DN3_SP0_c0.t1
OG0004003	Cg008G2945800	ESY7_g16584_DN3_SP6_c0.t1
OG0004004	Cg006G1797600	ESY2_g36411_DN3_SP3_c0.t1
OG0004005	Cg006G1782400	ESY2_g36403_DN3_SP0_c0.t1
OG0004006	Cg006G1784300	ESY2_g36371_DN3_SP0_c0.t1, ESY2_g36370_DN3_SP0_c0.t1, ESY2_g36363_DN3_SP0_c0.t1
OG0004007	Cg006G1787700	ESY8_g59239_DN2_SP0_c0.t1, ESY2_g36289_DN2_SP0_c0.t1, ESY2_g38583_DN1_SP0_c0.t1
OG0004008	Cg007G2329600	ESY2_g36269_DN3_SP0_c0.t1
OG0004009	Cg006G1876900	ESY14_g20918_DN3_SP3_c0.t1
OG0004010	Cg006G1797400	ESY2_g36168_DN3_SP8_c0.t1
OG0004011	Cg005G1569600	ESY2_g33495_DN3_SP5_c0.t1
OG0004012	Cg003G0913300	ESY12_g52171_DN3_SP4_c0.t1
OG0004013	Cg001G0266600	ESY22_g40535_DN3_SP0_c0.t1
OG0004014	Cg001G0262700	ESY22_g40757_DN3_SP0_c0.t1
OG0004015	Cg001G0248700	ESY9_g44788_DN3_SP0_c0.t1
OG0004015	Cg001G0248800	ESY2_g38669_DN3_SP0_c0.t1
OG0004016	Cg007G2504400	ESY2_g35934_DN3_SP7_c0.t1
OG0004017	Cg007G2513300	ESY2_g34954_DN3_SP0_c0.t1
OG0004020	Cg002G0654300	ESY10_g13739_DN3_SP0_c0.t1
OG0004021	Cg001G0186900	ESY9_g43600_DN3_SP8_c0.t1
OG0004023	Cg004G1264300	ESY3_g29356_DN3_SP8_c0.t1, ESY2_g37489_DN3_SP4_c0.t1
OG0004024	Cg004G1264400	ESY3_g29354_DN3_SP3_c0.t1
OG0004024	Cg006G1830700	ESY2_g37488_DN3_SP1_c0.t1
OG0004025	Cg005G1583500	ESY6_g48873_DN3_SP0_c0.t1
OG0004026	Cg008G2752400, Cg005G1582200	ESY7_g16952_DN3_SP2_c0.t1
OG0004027	Cg008G2972800, Cg001G0220600	ESY10_g15087_DN3_SP0_c0.t1
OG0004028	Cg006G2104300	ESY5_g2993_DN3_SP0_c0.t1
OG0004029	Cg001G0178600, Cg003G0749200	ESY9_g43794_DN3_SP8_c0.t1
OG0004030	Cg006G1891400	ESY4_g24996_DN3_SP0_c0.t1, ESY4_g24994_DN2_SP0_c0.t1, ESY4_g25407_DN3_SP0_c0.t1
OG0004031	Cg003G0841700	ESY2_g33900_DN3_SP0_c0.t1
OG0004032	Cg001G0200900	ESY9_g43233_DN3_SP0_c0.t1
OG0004033	Cg008G2947700, Cg001G0198800	ESY9_g43271_DN3_SP2_c0.t1
OG0004034	Cg003G0738700, Cg003G0859300	ESY7_g16414_DN3_SP3_c0.t1
OG0004034	Cg001G0187600	ESY9_g42677_DN2_SP0_c9.t1
OG0004035	Cg001G0186200	ESY9_g43581_DN3_SP0_c0.t1, ESY9_g43580_DN3_SP0_c0.t1
OG0004036	Cg004G1246400	ESY3_g29717_DN3_SP0_c0.t1
OG0004037	Cg001G0240600	ESY16_g61472_DN3_SP0_c0.t1
OG0004038	Cg001G0237500	ESY16_g61508_DN3_SP0_c0.t1
OG0004039	Cg004G1077700	ESY3_g32620_DN3_SP3_c0.t1
OG0004040	Cg005G1729100	ESY9_g43413_DN3_SP5_c0.t1, ESY6_g50276_DN3_SP0_c0.t1
OG0004041	Cg002G0403200	ESY1_g12504_DN3_SP8_c0.t1
OG0004042	Cg002G0411400	ESY1_g12372_DN3_SP2_c0.t1
OG0004043	Cg005G1715400	ESY8_g59259_DN3_SP1_c0.t1
OG0004044	Cg002G0415900	ESY1_g12293_DN3_SP8_c0.t1
OG0004045	Cg002G0416300	ESY1_g12283_DN3_SP0_c0.t1
OG0004046	Cg002G0431300	ESY7_g16516_DN3_SP0_c0.t1
OG0004047	Cg002G0450400	ESY1_g11689_DN3_SP2_c0.t1
OG0004048	Cg002G0694900	ESY10_g14644_DN3_SP0_c0.t1
OG0004050	Cg002G0458000	ESY1_g11832_DN3_SP0_c0.t1
OG0004051	Cg002G0484900, Cg002G0484800	ESY1_g10984_DN2_SP0_c0.t1
OG0004052	Cg002G0490500	ESY1_g11089_DN3_SP8_c0.t1
OG0004053	Cg002G0491300	ESY1_g11100_DN3_SP8_c0.t1
OG0004054	Cg004G1319200	ESY11_g54533_DN3_SP0_c21.t1, ESY3_g27598_DN3_SP0_c0.t1
OG0004055	Cg006G1785300	ESY2_g36349_DN3_SP5_c0.t1
OG0004056	Cg007G2489800	ESY2_g35754_DN3_SP0_c0.t1
OG0004058	Cg005G1525900	ESY12_g50908_DN1_SP0_c0.t1
OG0004060	Cg005G1746800	ESY8_g59431_DN3_SP0_c0.t1
OG0004061	Cg008G2759000, Cg001G0157900	ESY13_g57135_DN3_SP3_c0.t1
OG0004062	Cg006G1840300	ESY2_g37765_DN3_SP0_c0.t1, ESY2_g37758_DN3_SP0_c0.t1
OG0004063	Cg006G1927700	ESY14_g20156_DN3_SP1_c0.t1
OG0004064	Cg003G0776700, Cg003G0776900	ESY19_g41185_DN3_SP0_c0.t1
OG0004065	Cg003G0765500	ESY18_g63901_DN3_SP8_c0.t1
OG0004066	Cg008G2758000	ESY7_g16868_DN3_SP8_c5.t1
OG0004068	Cg008G2831400	ESY3_g31829_DN3_SP0_c0.t1
OG0004069	Cg005G1455300	ESY12_g52216_DN3_SP0_c0.t1
OG0004070	Cg005G1464400	ESY12_g51689_DN3_SP0_c0.t1
OG0004071	Cg004G1381500, Cg004G1386200	ESY9_g43696_DN3_SP8_c0.t1, ESY33_g12624_DN3_SP0_c0.t1
OG0004072	Cg005G1483900	ESY12_g52061_DN3_SP0_c0.t1
OG0004073	Cg005G1493000	ESY12_g52190_DN3_SP8_c0.t1
OG0004074	Cg006G2094000	ESY5_g4372_DN3_SP0_c0.t1
OG0004076	Cg004G1092600	ESY3_g32377_DN3_SP4_c0.t1, ESY2_g37731_DN1_SP0_c0.t1
OG0004077	Cg004G1095500, Cg004G1095400	ESY3_g32303_DN3_SP0_c0.t1
OG0004078	Cg004G1100900	ESY3_g32153_DN3_SP8_c0.t1
OG0004079	Cg008G2836500	ESY10_g15835_DN3_SP5_c0.t1
OG0004080	Cg004G1107600	ESY3_g31953_DN3_SP4_c0.t1, ESY3_g29758_DN3_SP0_c0.t1, ESY3_g31954_DN2_SP5_c0.t1
OG0004081	Cg004G1110500, Cg008G2830400	ESY3_g31892_DN3_SP1_c0.t1
OG0004082	Cg004G1111100	ESY3_g31827_DN3_SP1_c0.t1
OG0004083	Cg004G1114100	ESY3_g31793_DN3_SP0_c0.t1
OG0004084	Cg004G1121600	ESY3_g31619_DN3_SP0_c0.t1
OG0004085	Cg004G1123800	ESY3_g31593_DN3_SP6_c0.t1
OG0004086	Cg004G1136800	ESY3_g31399_DN3_SP0_c0.t1
OG0004087	Cg004G1188100	ESY3_g30127_DN3_SP0_c0.t1, ESY3_g30128_DN3_SP0_c0.t1, ESY3_g30126_DN3_SP0_c0.t1
OG0004088	Cg004G1194800	ESY2_g36294_DN3_SP0_c0.t1, ESY3_g30219_DN3_SP1_c0.t1, ESY2_g36295_DN3_SP0_c0.t1
OG0004089	Cg004G1204200	ESY3_g30367_DN3_SP0_c0.t1
OG0004090	Cg004G1216300	ESY3_g30553_DN3_SP0_c0.t1
OG0004091	Cg004G1224200	ESY3_g30653_DN3_SP0_c0.t1
OG0004092	Cg004G1236000	ESY3_g29841_DN3_SP0_c0.t1
OG0004093	Cg004G1245100	ESY3_g29731_DN3_SP1_c0.t1
OG0004094	Cg004G1263800	ESY3_g29373_DN3_SP8_c0.t1
OG0004095	Cg008G2863000, Cg008G2848500	ESY16_g62116_DN3_SP3_c0.t1
OG0004096	Cg002G0622300	ESY2_g35101_DN3_SP0_c0.t1
OG0004097	Cg001G0365300	ESY8_g60794_DN3_SP0_c0.t1
OG0004098	Cg004G1305100	ESY8_g60045_DN3_SP0_c0.t1
OG0004099	Cg004G1302300	ESY3_g28444_DN3_SP0_c0.t1
OG0004100	Cg004G1295400	ESY3_g28883_DN3_SP8_c0.t1
OG0004101	Cg004G1295300	ESY3_g28877_DN3_SP0_c30.t1, ESY3_g32120_DN3_SP0_c26.t1, ESY18_g63063_DN3_SP0_c90.t1, ESY18_g63065_DN3_SP0_c90.t1, ESY18_g63064_DN3_SP0_c90.t1
OG0004103	Cg001G0102600, Cg007G2461300, Cg007G2464100	ESY4_g24476_DN3_SP2_c0.t1
OG0004104	Cg004G1406700, Cg008G2838900	ESY10_g15887_DN3_SP0_c0.t1, ESY3_g32600_DN3_SP0_c0.t1
OG0004105	Cg008G2836600	ESY10_g15836_DN3_SP0_c0.t1
OG0004106	Cg003G0700900	ESY20_g12927_DN3_SP0_c0.t1
OG0004106	Cg006G2250000	ESY5_g5500_DN3_SP0_c0.t1
OG0004107	Cg006G2248000	ESY5_g5478_DN3_SP1_c0.t1
OG0004108	Cg006G2226200	ESY5_g5074_DN3_SP0_c0.t1, ESY8_g58136_DN3_SP0_c0.t1
OG0004109	Cg006G2202000	ESY5_g4690_DN3_SP0_c0.t1
OG0004111	Cg007G2344400	ESY2_g34240_DN3_SP1_c3.t1, ESY13_g56982_DN2_SP0_c0.t1
OG0004112	Cg003G0860000, Cg003G0738000	ESY4_g25689_DN3_SP0_c0.t1
OG0004113	Cg006G2152600	ESY5_g3592_DN3_SP8_c0.t1
OG0004114	Cg007G2274400, Cg006G2138800	ESY2_g33579_DN3_SP0_c0.t1
OG0004115	Cg006G2115800	ESY5_g2845_DN3_SP0_c0.t1
OG0004116	Cg006G2086300	ESY5_g4264_DN3_SP0_c0.t1
OG0004117	Cg008G2931900, Cg006G2084800	ESY5_g4245_DN3_SP8_c0.t1
OG0004119	Cg003G0840600	ESY15_g65087_DN3_SP1_c0.t1
OG0004120	Cg007G2484700	ESY2_g35674_DN2_SP0_c0.t1, ESY2_g35675_DN3_SP0_c0.t1
OG0004122	Cg006G2136700, Cg007G2272400	ESY2_g33561_DN3_SP8_c0.t1
OG0004123	Cg002G0695700	ESY8_g59628_DN3_SP0_c0.t1
OG0004124	Cg007G2262200	ESY2_g33309_DN3_SP0_c13.t1
OG0004125	Cg003G0863400, Cg003G0735000	ESY7_g16522_DN3_SP0_c0.t1
OG0004127	Cg005G1718100	ESY5_g2593_DN2_SP0_c0.t1
OG0004128	Cg003G0859900, Cg003G0738100	ESY7_g16438_DN3_SP7_c0.t1
OG0004129	Cg006G1850800	ESY2_g38082_DN3_SP0_c0.t1
OG0004130	Cg001G0026800	ESY4_g26526_DN3_SP8_c0.t1
OG0004131	Cg004G1417400, Cg001G0037800	ESY4_g26191_DN3_SP0_c0.t1
OG0004132	Cg001G0041400	ESY9_g43247_DN2_SP0_c0.t1, ESY4_g26110_DN3_SP0_c8.t1
OG0004133	Cg001G0064000	ESY4_g25804_DN3_SP5_c0.t1
OG0004134	Cg004G1307900	ESY2_g35268_DN2_SP0_c0.t1, ESY3_g28192_DN3_SP0_c0.t1
OG0004135	Cg004G1309600	ESY3_g28128_DN3_SP8_c0.t1
OG0004136	Cg014G3051600, Cg003G0704000	ESY20_g12964_DN3_SP7_c0.t1
OG0004137	Cg003G0910800, Cg001G0122900	ESY6_g47057_DN3_SP7_c0.t1
OG0004138	Cg006G2025100	ESY2_g34115_DN2_SP0_c0.t1
OG0004138	Cg006G2025200	ESY7_g16148_DN1_SP0_c0.t1
OG0004141	Cg007G2352200	ESY2_g34272_DN3_SP0_c0.t1, ESY2_g34275_DN3_SP0_c0.t1
OG0004146	Cg005G1645300	ESY8_g58857_DN3_SP0_c0.t1
OG0004146	Cg006G2188300	ESY5_g4501_DN1_SP0_c0.t1
OG0004147	Cg005G1639800, Cg005G1640100	ESY8_g58355_DN2_SP0_c0.t1
OG0004148	Cg002G0695000	ESY10_g14645_DN3_SP0_c0.t1
OG0004149	Cg002G0629600	ESY21_g55698_DN3_SP3_c0.t1
OG0004152	Cg003G0799200	ESY21_g55164_DN3_SP0_c0.t1
OG0004153	Cg001G0130200	ESY16_g62254_DN3_SP0_c0.t1
OG0004155	Cg003G1023300, Cg003G1023400	ESY3_g29020_DN2_SP0_c0.t1, ESY7_g16574_DN1_SP0_c0.t1, ESY7_g16596_DN2_SP0_c0.t1
OG0004157	Cg005G1585100	ESY1_g5634_DN3_SP2_c0.t1
OG0004165	Cg005G1750800	ESY4_g24642_DN3_SP5_c0.t1
OG0004166	Cg001G0097000	ESY4_g24647_DN3_SP1_c0.t1
OG0004167	Cg001G0096600	ESY4_g24663_DN3_SP0_c0.t1
OG0004168	Cg003G1022900	ESY6_g49725_DN3_SP5_c0.t1
OG0004169	Cg008G2737200	ESY7_g17182_DN3_SP0_c0.t1
OG0004170	Cg008G2732400	ESY7_g17245_DN3_SP6_c0.t1
OG0004171	Cg008G2730900	ESY7_g17263_DN3_SP0_c0.t1
OG0004173	Cg008G2724500	ESY7_g17374_DN3_SP0_c0.t1
OG0004174	Cg008G2715900	ESY7_g17484_DN2_SP8_c0.t1
OG0004175	Cg008G2715400	ESY7_g17504_DN3_SP6_c0.t1
OG0004177	Cg006G2030700	ESY5_g2019_DN3_SP0_c0.t1
OG0004178	Cg004G1071300, Cg008G2704100	ESY7_g17669_DN3_SP0_c0.t1
OG0004180	Cg008G2678100	ESY7_g18131_DN3_SP0_c0.t1
OG0004181	Cg002G0644800	ESY2_g34558_DN3_SP0_c0.t1
OG0004182	Cg008G2675400	ESY7_g18091_DN3_SP2_c0.t1
OG0004182	Cg008G2806200	ESY6_g49999_DN3_SP7_c0.t1
OG0004184	Cg008G2656300	ESY7_g18689_DN3_SP2_c0.t1, ESY7_g18690_DN3_SP0_c0.t1
OG0004185	Cg008G2655700	ESY7_g18680_DN3_SP7_c0.t1
OG0004186	Cg001G0155200	ESY4_g25025_DN3_SP0_c0.t1, ESY4_g26048_DN3_SP0_c0.t1, ESY4_g26046_DN3_SP0_c0.t1
OG0004187	Cg003G0898900	ESY8_g59146_DN3_SP0_c9.t1, ESY8_g59147_DN3_SP0_c8.t1, ESY8_g59145_DN3_SP0_c9.t1
OG0004188	Cg005G1681500	ESY8_g59100_DN3_SP8_c0.t1
OG0004189	Cg005G1674400	ESY8_g59059_DN3_SP0_c0.t1
OG0004190	Cg005G1667200	ESY16_g62523_DN3_SP0_c0.t1, ESY8_g59037_DN3_SP1_c0.t1, ESY8_g59026_DN3_SP0_c0.t1
OG0004191	Cg005G1651300	ESY8_g58924_DN3_SP6_c0.t1
OG0004192	Cg005G1629200	ESY8_g58661_DN3_SP0_c9.t1
OG0004193	Cg005G1628500	ESY8_g58657_DN2_SP0_c0.t1
OG0004194	Cg005G1627500	ESY8_g58615_DN3_SP0_c22.t1
OG0004195	Cg005G1620000	ESY8_g58544_DN2_SP0_c0.t1
OG0004199	Cg008G2903600, Cg006G1853800	ESY1_g11680_DN3_SP8_c0.t1
OG0004200	Cg003G0818800, Cg006G1863700	ESY15_g64858_DN1_SP0_c0.t1, ESY1_g11305_DN1_SP0_c0.t1
OG0004201	Cg006G1861700	ESY4_g22419_DN3_SP4_c0.t1
OG0004202	Cg006G1993200	ESY4_g22809_DN3_SP7_c0.t1
OG0004203	Cg005G1591700, Cg006G1986000	ESY4_g23044_DN3_SP8_c0.t1
OG0004204	Cg006G1978700, Cg006G1978600	ESY6_g48883_DN3_SP1_c0.t1
OG0004205	Cg005G1588900, Cg006G1975400	ESY1_g5771_DN3_SP6_c0.t1
OG0004206	Cg006G1971900	ESY4_g23565_DN3_SP8_c0.t1
OG0004207	Cg006G1970000	ESY4_g23660_DN3_SP8_c9.t1
OG0004208	Cg006G1968700	ESY4_g23680_DN3_SP8_c0.t1
OG0004209	Cg006G1964900, Cg006G1964800	ESY7_g17508_DN1_SP0_c0.t1, ESY16_g62058_DN3_SP0_c0.t1
OG0004210	Cg006G1952900	ESY16_g61777_DN3_SP8_c0.t1
OG0004211	Cg002G0682000	ESY10_g14323_DN3_SP0_c0.t1
OG0004212	Cg003G1059200	ESY4_g25115_DN2_SP0_c0.t1, ESY6_g50359_DN3_SP0_c0.t1
OG0004214	Cg003G1058500	ESY6_g50351_DN1_SP0_c0.t1
OG0004215	Cg003G1052100	ESY6_g50428_DN3_SP8_c16.t1
OG0004215	Cg002G0529600	ESY12_g51794_DN2_SP0_c0.t1
OG0004217	Cg003G1025800	ESY6_g49666_DN3_SP0_c0.t1
OG0004218	Cg003G1019200	ESY6_g49811_DN3_SP5_c0.t1
OG0004219	Cg006G1927000, Cg003G1016700	ESY4_g25565_DN1_SP0_c0.t1
OG0004220	Cg003G1003900	ESY6_g49522_DN3_SP1_c0.t1
OG0004221	Cg003G0999200	ESY6_g49589_DN3_SP2_c0.t1
OG0004222	Cg001G0238300	ESY16_g61497_DN3_SP0_c17.t1
OG0004223	Cg008G2929400, Cg003G0796200	ESY20_g12867_DN2_SP0_c0.t1, ESY20_g12868_DN1_SP0_c0.t1
OG0004225	Cg008G2805300, Cg008G2805200	ESY6_g50012_DN3_SP0_c0.t1
OG0004226	Cg008G2763300	ESY6_g49294_DN3_SP8_c0.t1
OG0004227	Cg008G2771200	ESY6_g49177_DN3_SP2_c0.t1
OG0004228	Cg008G2780200	ESY6_g49043_DN2_SP0_c0.t1
OG0004229	Cg003G0982500	ESY6_g48692_DN3_SP0_c0.t1
OG0004230	Cg003G0980000	ESY6_g48665_DN3_SP2_c0.t1
OG0004233	Cg001G0174500	ESY26_g42357_DN3_SP0_c0.t1
OG0004234	Cg003G0946700	ESY6_g48093_DN3_SP0_c0.t1
OG0004235	Cg002G0531500	ESY1_g9716_DN3_SP0_c0.t1, ESY7_g16118_DN3_SP0_c0.t1
OG0004236	Cg003G0936100	ESY6_g47930_DN3_SP8_c0.t1
OG0004237	Cg003G0721500, Cg014G3033800	ESY20_g13225_DN3_SP1_c0.t1
OG0004238	Cg014G3029000, Cg003G0725600	ESY20_g13297_DN3_SP0_c0.t1
OG0004239	Cg008G2635900	ESY7_g18766_DN3_SP0_c0.t1
OG0004240	Cg004G1162300	ESY3_g31074_DN3_SP8_c0.t1
OG0004241	Cg008G2612500	ESY7_g19164_DN3_SP0_c0.t1
OG0004242	Cg008G2600600	ESY3_g30098_DN3_SP0_c0.t1
OG0004243	Cg008G2586700	ESY7_g19640_DN3_SP0_c0.t1, ESY10_g14730_DN3_SP0_c0.t1
OG0004244	Cg007G2435100, Cg001G0309800, Cg001G0379800	ESY8_g60230_DN3_SP7_c0.t1
OG0004246	Cg007G2570900, Cg007G2574200	ESY2_g36623_DN3_SP0_c0.t1
OG0004247	Cg007G2565200	ESY2_g36698_DN3_SP0_c0.t1
OG0004248	Cg007G2559200, Cg006G2095200	ESY2_g36156_DN3_SP0_c0.t1
OG0004249	Cg007G2547800	ESY2_g35092_DN3_SP6_c0.t1
OG0004250	Cg004G1146500	ESY3_g30779_DN3_SP3_c0.t1
OG0004251	Cg006G1783300	ESY2_g36381_DN3_SP0_c0.t1
OG0004252	Cg006G2008800	ESY5_g1212_DN3_SP6_c0.t1
OG0004253	Cg006G1803100	ESY2_g36938_DN3_SP8_c0.t1
OG0004254	Cg001G0282700	ESY1_g9456_DN3_SP0_c0.t1, ESY15_g65619_DN3_SP8_c0.t1
OG0004255	Cg005G1483400	ESY12_g52053_DN3_SP6_c0.t1
OG0004256	Cg007G2499200	ESY2_g35867_DN3_SP8_c0.t1
OG0004257	Cg006G2026700	ESY5_g1878_DN3_SP1_c0.t1
OG0004258	Cg006G2132100	ESY5_g2597_DN3_SP0_c0.t1
OG0004259	Cg002G0636000	ESY21_g55410_DN3_SP0_c0.t1
OG0004260	Cg003G0888200	ESY6_g45818_DN3_SP0_c0.t1
OG0004261	Cg002G0648400	ESY21_g55756_DN2_SP0_c0.t1
OG0004262	Cg002G0667100	ESY10_g13980_DN3_SP4_c0.t1
OG0004263	Cg006G2019800, Cg007G2466700	ESY2_g35442_DN2_SP0_c0.t1
OG0004264	Cg007G2461500	ESY2_g35402_DN3_SP8_c8.t1
OG0004265	Cg008G2970500	ESY10_g15127_DN3_SP0_c0.t1
OG0004266	Cg008G2967300	ESY10_g15229_DN3_SP8_c0.t1
OG0004267	Cg008G2961400	ESY7_g16799_DN3_SP0_c0.t1
OG0004269	Cg005G1697400	ESY8_g59204_DN3_SP0_c0.t1
OG0004270	Cg007G2484300	ESY2_g35670_DN3_SP8_c0.t1
OG0004271	Cg006G1821300	ESY2_g37286_DN2_SP0_c0.t1
OG0004272	Cg006G1817100	ESY16_g61819_DN3_SP0_c0.t1
OG0004273	Cg006G1812100	ESY2_g37086_DN3_SP0_c0.t1
OG0004274	Cg001G0215500	ESY9_g42707_DN3_SP3_c0.t1
OG0004275	Cg001G0216100	ESY9_g42683_DN3_SP6_c0.t1
OG0004277	Cg001G0228500	ESY9_g42440_DN3_SP1_c0.t1
OG0004278	Cg002G0517000	ESY1_g10116_DN3_SP0_c0.t1
OG0004279	Cg001G0167100	ESY23_g193_DN3_SP0_c0.t1
OG0004280	Cg001G0169400	ESY23_g143_DN3_SP0_c0.t1
OG0004281	Cg003G0898000	ESY6_g46419_DN3_SP0_c0.t1
OG0004282	Cg001G0163400	ESY23_g404_DN3_SP0_c0.t1
OG0004283	Cg005G1583800	ESY2_g38094_DN3_SP0_c11.t1
OG0004285	Cg001G0201100	ESY9_g43231_DN3_SP0_c0.t1
OG0004286	Cg001G0195700	ESY9_g43360_DN3_SP0_c0.t1
OG0004287	Cg001G0193300	ESY1_g9102_DN3_SP8_c0.t1, ESY9_g43420_DN3_SP0_c0.t1
OG0004288	Cg001G0234900, Cg001G0234300, Cg001G0234500, Cg001G0234600, Cg001G0234000, Cg001G0235000	ESY16_g61557_DN2_SP0_c0.t1, ESY16_g61562_DN1_SP0_c0.t1
OG0004289	Cg008G2706900, Cg004G1074100	ESY3_g32658_DN1_SP0_c0.t1
OG0004290	Cg003G0777700, Cg008G2817900	ESY6_g49901_DN3_SP7_c0.t1
OG0004291	Cg002G0400700	ESY1_g12534_DN3_SP0_c0.t1
OG0004292	Cg002G0415000	ESY1_g12313_DN3_SP7_c0.t1
OG0004293	Cg002G0418900	ESY1_g12241_DN3_SP8_c0.t1
OG0004294	Cg006G1791700	ESY1_g11860_DN3_SP7_c0.t1
OG0004295	Cg002G0439400	ESY1_g11412_DN3_SP8_c3.t1
OG0004296	Cg002G0442300	ESY1_g11844_DN3_SP0_c0.t1, ESY1_g11486_DN3_SP0_c0.t1
OG0004297	Cg002G0442600	ESY1_g11499_DN3_SP8_c0.t1
OG0004298	Cg002G0448000	ESY1_g11623_DN3_SP8_c0.t1
OG0004299	Cg002G0455200	ESY1_g11778_DN3_SP0_c0.t1
OG0004300	Cg002G0458100	ESY1_g11834_DN3_SP0_c0.t1
OG0004301	Cg002G0461700	ESY2_g36037_DN3_SP0_c0.t1
OG0004302	Cg002G0476200	ESY1_g10802_DN3_SP0_c0.t1
OG0004302	Cg002G0476400	ESY1_g10803_DN3_SP7_c0.t1
OG0004303	Cg003G0917600	ESY6_g47385_DN3_SP1_c0.t1
OG0004304	Cg004G1313000	ESY2_g34710_DN3_SP2_c0.t1, ESY3_g28044_DN3_SP0_c0.t1
OG0004305	Cg004G1415300	ESY11_g54165_DN2_SP0_c31.t1, ESY11_g54166_DN3_SP0_c31.t1
OG0004306	Cg004G1417700	ESY11_g54216_DN3_SP0_c0.t1
OG0004307	Cg004G1402300	ESY11_g54322_DN3_SP0_c13.t1
OG0004308	Cg004G1431900	ESY11_g54624_DN3_SP6_c0.t1
OG0004309	Cg002G0689000	ESY10_g14536_DN3_SP0_c0.t1, ESY10_g14535_DN3_SP0_c0.t1
OG0004310	Cg005G1518500	ESY12_g51059_DN3_SP8_c0.t1
OG0004311	Cg005G1521100	ESY12_g51012_DN3_SP8_c0.t1
OG0004312	Cg005G1523200	ESY12_g50975_DN3_SP0_c0.t1
OG0004313	Cg005G1530400	ESY9_g45687_DN3_SP8_c0.t1
OG0004314	Cg005G1540100	ESY9_g45461_DN3_SP6_c0.t1
OG0004315	Cg005G1545800	ESY9_g45360_DN3_SP1_c0.t1
OG0004316	Cg005G1557700	ESY9_g44939_DN2_SP1_c0.t1
OG0004317	Cg003G0752800	ESY18_g63045_DN3_SP0_c0.t1
OG0004318	Cg005G1753200	ESY8_g59540_DN3_SP2_c0.t1
OG0004319	Cg006G2007400	ESY13_g57116_DN2_SP5_c0.t1
OG0004320	Cg005G1718500, Cg006G2222400	ESY5_g5004_DN2_SP0_c0.t1
OG0004322	Cg008G2820800	ESY10_g15298_DN2_SP0_c0.t1
OG0004324	Cg008G2826400	ESY10_g15486_DN3_SP8_c0.t1
OG0004326	Cg005G1458600	ESY12_g51397_DN3_SP0_c0.t1
OG0004328	Cg008G2758700, Cg005G1463900, Cg005G1652700	ESY12_g51674_DN2_SP0_c0.t1, ESY7_g19193_DN1_SP0_c0.t1
OG0004329	Cg005G1465700	ESY12_g51710_DN3_SP1_c0.t1
OG0004330	Cg005G1467100, Cg006G2015700	ESY12_g51730_DN3_SP5_c0.t1
OG0004331	Cg004G1280900	ESY3_g29085_DN3_SP0_c0.t1
OG0004332	Cg005G1472500	ESY12_g51839_DN2_SP5_c0.t1
OG0004333	Cg005G1492200	ESY12_g52178_DN2_SP0_c0.t1
OG0004334	Cg005G1498200	ESY12_g51517_DN3_SP4_c0.t1
OG0004335	Cg005G1498700	ESY12_g51528_DN3_SP0_c0.t1
OG0004336	Cg005G1501200	ESY12_g51563_DN3_SP0_c0.t1
OG0004337	Cg008G2981300	ESY10_g14862_DN3_SP8_c0.t1
OG0004338	Cg008G2980900	ESY10_g14871_DN3_SP0_c0.t1
OG0004339	Cg008G2980100	ESY10_g14894_DN3_SP6_c0.t1
OG0004340	Cg004G1120300	ESY3_g31638_DN3_SP0_c0.t1
OG0004341	Cg004G1122800, Cg002G0484700	ESY3_g31607_DN1_SP0_c0.t1
OG0004342	Cg004G1131100	ESY3_g31425_DN3_SP8_c0.t1, ESY11_g54096_DN3_SP0_c0.t1
OG0004343	Cg004G1131800	ESY3_g31438_DN3_SP6_c0.t1
OG0004344	Cg004G1143300	ESY3_g30727_DN3_SP8_c0.t1
