Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0001315	Cg006G2125800	CARHR014220
OG0001316	Cg003G1009100	CARHR275600
OG0001316	Cg006G2000700	CARHR027040
OG0001317	Cg002G0539700	CARHR157610
OG0001318	Cg003G0994100	CARHR273970
OG0001319	Cg003G0988300	CARHR273360
OG0001319	Cg002G0568200	CARHR154470
OG0001321	Cg003G0945500	CARHR268980
OG0001321	Cg001G0136600	CARHR234220
OG0001322	Cg006G2252500	CARHR000520
OG0001322	Cg005G1747300	CARHR118010, CARHR118000
OG0001323	Cg008G2637100	CARHR206710
OG0001323	Cg004G1177800	CARHR086340
OG0001324	Cg008G2634400	CARHR206930
OG0001324	Cg004G1175400	CARHR086120
OG0001325	Cg008G2634100	CARHR206900
OG0001325	Cg004G1175200	CARHR086100
OG0001326	Cg008G2621000	CARHR208410
OG0001326	Cg004G1166200	CARHR085240
OG0001327	Cg001G0389700	CARHR272970
OG0001328	Cg007G2561000, Cg007G2560900	CARHR072600, CARHR072630
OG0001329	Cg007G2545300	CARHR070960
OG0001329	Cg006G2049400	CARHR022090
OG0001330	Cg006G2051200	CARHR021910
OG0001331	Cg006G1785700	CARHR045360
OG0001331	Cg004G1193500	CARHR087950
OG0001332	Cg006G1792200	CARHR044570
OG0001332	Cg004G1200600	CARHR088800
OG0001333	Cg002G0650800	CARHR148860, CARHR148880
OG0001334	Cg001G0270100	CARHR220360
OG0001334	Cg001G0270200, Cg001G0270300	CARHR220350
OG0001335	Cg001G0263900	CARHR221000
OG0001335	Cg004G1296300	CARHR098870
OG0001336	Cg001G0263500	CARHR221020
OG0001336	Cg004G1295900	CARHR098850
OG0001336	Cg004G1400400, Cg004G1296000	CARHR098840
OG0001337	Cg004G1292800	CARHR221370, CARHR098450
OG0001338	Cg007G2501500	CARHR066120
OG0001338	Cg006G2087000	CARHR018400
OG0001339	Cg006G2130800	CARHR013640
OG0001339	Cg002G0670900	CARHR146650
OG0001340	Cg008G2965600	CARHR176140
OG0001340	Cg001G0214300	CARHR225520
OG0001341	Cg008G2961800	CARHR176530, CARHR176520
OG0001342	Cg008G2960100	CARHR176730
OG0001342	Cg001G0207600	CARHR226140
OG0001343	Cg001G0205000	CARHR226390
OG0001343	Cg008G2955700	CARHR177350
OG0001344	Cg006G1820600	CARHR041600
OG0001344	Cg005G1574900	CARHR130100
OG0001345	Cg006G1809900	CARHR042700
OG0001345	Cg004G1222000	CARHR090840
OG0001346	Cg006G1806500	CARHR043100
OG0001346	Cg004G1218900	CARHR090560
OG0001347	Cg001G0212000	CARHR225780
OG0001347	Cg001G0047400, Cg005G1759200	CARHR243680
OG0001348	Cg002G0518900	CARHR160490
OG0001348	Cg003G1065500, Cg006G2147700	CARHR281300
OG0001349	Cg003G0762000	CARHR255440
OG0001349	Cg001G0166300	CARHR231150
OG0001350	Cg001G0176500	CARHR229740
OG0001350	Cg003G0752400	CARHR254140, CARHR184900, CARHR229750, CARHR254150
OG0001351	Cg001G0196300	CARHR227370
OG0001353	Cg002G0404300	CARHR172920
OG0001353	Cg005G1454500	CARHR142880
OG0001355	Cg002G0425700	CARHR170560
OG0001355	Cg004G1169900	CARHR085530, CARHR129340
OG0001356	Cg002G0426900	CARHR170430
OG0001356	Cg005G1485100	CARHR139670, CARHR139660
OG0001357	Cg005G1503700	CARHR137790
OG0001358	Cg002G0454700	CARHR167110
OG0001358	Cg005G1518300	CARHR136290
OG0001359	Cg002G0457400	CARHR159440, CARHR166820, CARHR159430, CARHR166840
OG0001360	Cg001G0355100	CARHR263790
OG0001361	Cg005G1593300	CARHR247990
OG0001362	Cg008G2869700, Cg008G2853900	CARHR183280
OG0001362	Cg004G1136200	CARHR081850
OG0001364	Cg006G1919500	CARHR034010
OG0001364	Cg006G2043200	CARHR022680
OG0001365	Cg006G1943900	CARHR032190
OG0001365	Cg003G0770300	CARHR256010
OG0001366	Cg004G1116000	CARHR079760
OG0001366	Cg008G2827600	CARHR186160
OG0001368	Cg002G0437200	CARHR169240
OG0001368	Cg005G1461100	CARHR142140
OG0001371	Cg004G1102200	CARHR078210
OG0001371	Cg008G2747000	CARHR194770
OG0001372	Cg004G1105500	CARHR078700
OG0001373	Cg008G2622600	CARHR208230
OG0001373	Cg004G1167000	CARHR085320
OG0001374	Cg001G0358100	CARHR263480
OG0001374	Cg001G0358300, Cg003G0889500	CARHR263460
OG0001375	Cg004G1210100	CARHR089780
OG0001375	Cg004G1429200	CARHR105580
OG0001376	Cg004G1215300	CARHR090200
OG0001376	Cg006G1803500	CARHR043400
OG0001377	Cg006G1848600	CARHR038060
OG0001377	Cg004G1243000	CARHR093130
OG0001378	Cg008G2693400	CARHR200480
OG0001378	Cg004G1275300	CARHR096640
OG0001379	Cg006G1821200	CARHR041440
OG0001379	Cg005G1616100	CARHR125300
OG0001380	Cg008G2747300	CARHR194740
OG0001381	Cg007G2298800	CARHR051960
OG0001384	Cg006G2032900	CARHR023760
OG0001385	Cg001G0031500	CARHR245360
OG0001386	Cg006G1937200	CARHR032800
OG0001387	Cg001G0062800	CARHR241990
OG0001387	Cg004G1375000	CARHR284870
OG0001390	Cg004G1298700	CARHR105500
OG0001390	Cg005G1747700	CARHR118120
OG0001390	Cg004G1298300	CARHR099030
OG0001390	Cg004G1298600	CARHR099020
OG0001392	Cg008G2755700	CARHR193880
OG0001392	Cg008G2755800	CARHR193870
OG0001396	Cg003G0933000	CARHR267780
OG0001397	Cg001G0130100	CARHR234970
OG0001397	Cg003G0932600	CARHR267720
OG0001398	Cg003G0713000, Cg014G3042900	CARHR249710
OG0001398	Cg014G3043000, Cg003G0712900	CARHR249700
OG0001398	Cg001G0375500	CARHR261630
OG0001399	Cg004G1099400	CARHR077850
OG0001399	Cg008G2743100	CARHR195200
OG0001400	Cg001G0368100	CARHR262380
OG0001400	Cg008G2716300	CARHR198110
OG0001401	Cg008G2690400	CARHR200760
OG0001401	Cg008G2759400	CARHR193530
OG0001402	Cg008G2678000	CARHR202230
OG0001402	Cg008G2808100	CARHR188260
OG0001403	Cg008G2665500	CARHR203480
OG0001403	Cg003G1039100	CARHR278730
OG0001404	Cg008G2654700	CARHR204830
OG0001404	Cg008G2789600	CARHR190290
OG0001405	Cg005G1648300	CARHR121790
OG0001405	Cg006G2186300	CARHR007580
OG0001406	Cg006G2193200	CARHR006880
OG0001407	Cg005G1633100	CARHR217240
OG0001407	Cg004G1078400	CARHR075640
OG0001408	Cg005G1624600	CARHR124300
OG0001409	Cg005G1623300	CARHR124470
OG0001409	Cg006G2200900	CARHR006040
OG0001410	Cg006G2213900	CARHR004690
OG0001410	Cg005G1609100	CARHR126200
OG0001411	Cg006G1863200	CARHR036680
OG0001411	Cg008G2924000	CARHR180940
OG0001412	Cg005G1590000	CARHR128380
OG0001412	Cg006G1979400	CARHR028920
OG0001413	Cg006G1952500	CARHR031450
OG0001413	Cg001G0278500	CARHR219430
OG0001414	Cg002G0529300	CARHR158940
OG0001414	Cg003G1052700	CARHR280010
OG0001415	Cg002G0530700	CARHR279820, CARHR158790
OG0001416	Cg003G1025500	CARHR277360
OG0001416	Cg002G0541000	CARHR157440
OG0001417	Cg003G0980500	CARHR285260, CARHR285280
OG0001417	Cg002G0559700	CARHR154890
OG0001417	Cg002G0559600	CARHR059810
OG0001418	Cg004G1370500	CARHR105210
OG0001419	Cg003G0948400	CARHR269360
OG0001419	Cg001G0137200	CARHR234150
OG0001420	Cg014G3031100, Cg003G0723600	CARHR250820
OG0001421	Cg008G2622800	CARHR208210
OG0001422	Cg008G2586900	CARHR211960
OG0001422	Cg004G1148500	CARHR083220
OG0001423	Cg002G0651300	CARHR148800
OG0001423	Cg001G0378000	CARHR261400
OG0001425	Cg001G0047800	CARHR243640
OG0001425	Cg004G1408200	CARHR107400
OG0001426	Cg004G1193300	CARHR087930
OG0001426	Cg006G1785500	CARHR045380
OG0001427	Cg006G1786700	CARHR045260
OG0001427	Cg004G1194100	CARHR088010
OG0001428	Cg002G0497200	CARHR162910
OG0001428	Cg005G1567500	CARHR130900
OG0001429	Cg001G0124400	CARHR235550
OG0001429	Cg003G0912800	CARHR265980
OG0001430	Cg001G0161200	CARHR231680
OG0001430	Cg003G0841400	CARHR259060
OG0001431	Cg013G3026100, Cg013G3026700	CARHR116080
OG0001431	Cg005G1774600	CARHR112330
OG0001432	Cg006G2020300	CARHR025020
OG0001432	Cg007G2467700	CARHR062830
OG0001433	Cg001G0212900	CARHR225650
OG0001433	Cg008G2964700	CARHR176230
OG0001434	Cg001G0204600	CARHR226440
OG0001434	Cg008G2955100	CARHR177440
OG0001435	Cg004G1267000	CARHR095590
OG0001435	Cg006G1828900	CARHR040490
OG0001436	Cg006G1810600	CARHR042640
OG0001436	Cg004G1223300	CARHR091000
OG0001437	Cg008G2979300	CARHR174470
OG0001437	Cg001G0225700	CARHR224410
OG0001438	Cg001G0228000	CARHR224140
OG0001438	Cg008G2982200	CARHR174080
OG0001439	Cg003G0761600	CARHR255390
OG0001440	Cg001G0048300	CARHR243590
OG0001440	Cg004G1406500	CARHR293470
OG0001441	Cg003G0746200	CARHR253420
OG0001441	Cg001G0181600	CARHR229130
OG0001442	Cg003G0742100, Cg003G0855300	CARHR252940
OG0001442	Cg001G0184000	CARHR228800
OG0001443	Cg001G0194400	CARHR227540
OG0001443	Cg001G0194300	CARHR227550
OG0001444	Cg001G0166900	CARHR231100
OG0001444	Cg004G1078000	CARHR075580
OG0001445	Cg002G0403900	CARHR172950
OG0001446	Cg004G1392000	CARHR106010
OG0001446	Cg008G2870800, Cg008G2855300	CARHR037480, CARHR291980
OG0001447	Cg002G0431100	CARHR169970
OG0001447	Cg005G1494900	CARHR138590
OG0001448	Cg005G1762500	CARHR113840
OG0001448	Cg001G0021500	CARHR246370
OG0001449	Cg008G2851800, Cg008G2867500	CARHR169490
OG0001450	Cg005G1511700	CARHR136950
OG0001450	Cg002G0449200	CARHR167750
OG0001451	Cg005G1515300	CARHR136610
OG0001451	Cg002G0452000	CARHR167400
OG0001452	Cg002G0469000	CARHR165710
OG0001453	Cg005G1767200	CARHR113320
OG0001453	Cg001G0015500	CARHR246990
OG0001454	Cg005G1553800	CARHR132490
OG0001454	Cg002G0486700	CARHR163920
OG0001455	Cg002G0489300	CARHR163600
OG0001455	Cg005G1558300	CARHR132060
OG0001456	Cg004G1233700	CARHR092140
OG0001456	Cg001G0244100	CARHR222430
OG0001458	Cg004G1428800	CARHR109670
OG0001458	Cg004G1429100	CARHR109690
OG0001459	Cg004G1430300	CARHR109800
OG0001459	Cg001G0104200	CARHR237750
OG0001460	Cg004G1432200	CARHR109950
OG0001460	Cg001G0105700	CARHR237580
OG0001461	Cg005G1539100	CARHR134070
OG0001462	Cg005G1548200	CARHR133100
OG0001462	Cg005G1548100	CARHR133110
OG0001463	Cg004G1179800	CARHR086560
OG0001464	Cg003G0750700	CARHR253940
OG0001464	Cg003G0750800	CARHR253950
OG0001465	Cg005G1775700	CARHR112210
OG0001465	Cg001G0007900	CARHR247800
OG0001466	Cg005G1766400	CARHR113560
OG0001466	Cg001G0017600	CARHR246750
OG0001467	Cg005G1754000	CARHR063890, CARHR263830
OG0001467	Cg005G1753900	CARHR263840, CARHR114730
OG0001468	Cg001G0033100	CARHR245180
OG0001468	Cg005G1752600	CARHR184820
OG0001469	Cg001G0092500	CARHR238940
OG0001470	Cg006G1925500	CARHR033700
OG0001471	Cg008G2823300	CARHR186670
OG0001472	Cg004G1118000	CARHR080040
OG0001472	Cg008G2825400	CARHR186350
OG0001473	Cg004G1117700	CARHR080010
OG0001474	Cg004G1440800, Cg004G1440700	CARHR110870
OG0001475	Cg002G0428700	CARHR170230
OG0001475	Cg005G1488900	CARHR139250
OG0001476	Cg008G2982500	CARHR174050, CARHR174060
OG0001477	Cg008G2837700	CARHR185560
OG0001477	Cg004G1128400	CARHR081020
OG0001478	Cg004G1281300	CARHR097300, CARHR097280
OG0001478	Cg006G1815900	CARHR042050
OG0001479	Cg006G2160700	CARHR010390
OG0001479	Cg007G2312400	CARHR283780
OG0001480	Cg007G2275400	CARHR048870
OG0001480	Cg006G2139600	CARHR012680
OG0001481	Cg006G2102900	CARHR016610
OG0001482	Cg003G0834700	CARHR216310, CARHR258770
OG0001482	Cg001G0160500	CARHR231760
OG0001483	Cg006G2060400	CARHR021090
OG0001483	Cg001G0050200	CARHR243370
OG0001484	Cg006G2036400	CARHR023360
OG0001484	Cg007G2481900	CARHR064420
OG0001485	Cg008G2944000	CARHR178740
OG0001485	Cg008G2944100	CARHR178720
OG0001485	Cg008G2944700	CARHR178670
OG0001486	Cg001G0091200	CARHR239080
OG0001486	Cg005G1745800	CARHR117710
OG0001487	Cg006G2024000	CARHR024680, CARHR024660
OG0001488	Cg005G1678400	CARHR119510
OG0001489	Cg007G2304000	CARHR053720
OG0001491	Cg005G1629000	CARHR139790
OG0001492	Cg004G1274100	CARHR096510, CARHR096530, CARHR096500
OG0001499	Cg007G2432300	CARHR058920
OG0001500	Cg006G1975500	CARHR029560
OG0001501	Cg004G1097700	CARHR077670
OG0001501	Cg008G2740900	CARHR195480
OG0001502	Cg004G1097000	CARHR077560
OG0001502	Cg008G2739800	CARHR195580
OG0001503	Cg008G2714800	CARHR198240
OG0001503	Cg004G1079000	CARHR075730
OG0001504	Cg006G1832600	CARHR040090
OG0001505	Cg004G1075100	CARHR075300
OG0001505	Cg008G2708800	CARHR198830
OG0001506	Cg008G2702200	CARHR199580
OG0001506	Cg004G1183400	CARHR086920
OG0001507	Cg008G2681200	CARHR201810
OG0001507	Cg008G2811500	CARHR187990
OG0001508	Cg008G2651700	CARHR205190
OG0001508	Cg003G1001800	CARHR274820
OG0001509	Cg008G2650400	CARHR205330
OG0001510	Cg006G2007600	CARHR026270
OG0001510	Cg007G2450000	CARHR060850
OG0001511	Cg005G1658800	CARHR120550
OG0001511	Cg006G2181900	CARHR008030
OG0001512	Cg006G2185400	CARHR007680
OG0001512	Cg005G1649900	CARHR121610
OG0001513	Cg005G1648500	CARHR121780
OG0001513	Cg006G2186600	CARHR007540
OG0001514	Cg006G2193500	CARHR006850
OG0001514	Cg005G1633000	CARHR123360
OG0001515	Cg006G2198800	CARHR006360
OG0001515	Cg005G1624900	CARHR124260
OG0001516	Cg006G2203200	CARHR005710
OG0001516	Cg005G1620600	CARHR124780
OG0001517	Cg006G2214300	CARHR004640
OG0001517	Cg005G1608800	CARHR126230
OG0001518	Cg006G2222100	CARHR003810
OG0001518	Cg005G1598500	CARHR127430
OG0001519	Cg006G2222800	CARHR003000
OG0001519	Cg008G2928100	CARHR180350
OG0001520	Cg006G2223400	CARHR003700
OG0001520	Cg008G2929500	CARHR180200
OG0001521	Cg007G2567900	CARHR073400
OG0001521	Cg006G2102600	CARHR016650
OG0001522	Cg006G1983300, Cg006G1982900, Cg006G1983200, Cg006G1983000, Cg006G1983100	CARHR028670
OG0001523	Cg005G1590100	CARHR128370
OG0001523	Cg006G1980100	CARHR028840
OG0001524	Cg002G0431900	CARHR169880
OG0001524	Cg006G1964100	CARHR030380
OG0001526	Cg002G0528800	CARHR159000
OG0001526	Cg003G1053400	CARHR280080
OG0001527	Cg003G1050000	CARHR279750
OG0001527	Cg002G0471900	CARHR165430
OG0001528	Cg003G1025600	CARHR277370
OG0001528	Cg001G0049400, Cg001G0048500, Cg005G1678200, Cg005G1678000	CARHR243480, CARHR042990
OG0001529	Cg008G2801000	CARHR188980
OG0001529	Cg002G0534200	CARHR158310
OG0001531	Cg008G2785700	CARHR190700, CARHR190710
OG0001532	Cg003G0986100	CARHR273070
OG0001532	Cg003G0985900	CARHR273040
OG0001532	Cg003G0986000	CARHR273060
OG0001533	Cg003G0985500	CARHR273000
OG0001534	Cg008G2970200	CARHR175590
OG0001534	Cg001G0224000	CARHR224580
OG0001535	Cg001G0140100	CARHR233820
OG0001535	Cg003G0955400	CARHR270320
OG0001536	Cg001G0385700	CARHR213080
OG0001536	Cg007G2269700	CARHR047890
OG0001537	Cg003G0722600, Cg014G3032600	CARHR250720
OG0001537	Cg006G2237400	CARHR002220
OG0001538	Cg006G2235700	CARHR002380
OG0001538	Cg014G3030500, Cg003G0724200	CARHR250880
OG0001540	Cg004G1171000	CARHR085650
OG0001540	Cg008G2627100	CARHR207750
OG0001541	Cg008G2620000	CARHR208480
OG0001542	Cg008G2606100	CARHR209860
OG0001542	Cg004G1158100	CARHR084390
OG0001543	Cg007G2540900	CARHR070490
OG0001543	Cg006G2053000	CARHR021780
OG0001544	Cg007G2540800	CARHR070480
OG0001544	Cg006G2053100	CARHR021770
OG0001545	Cg007G2537200	CARHR070140
OG0001545	Cg006G2056400	CARHR021470
OG0001546	Cg007G2520800	CARHR068340
OG0001546	Cg007G2521200	CARHR068380
OG0001547	Cg001G0047300	CARHR243690, CARHR284160, CARHR119570
OG0001547	Cg004G1408800	CARHR107450
OG0001548	Cg001G0042600	CARHR244210
OG0001548	Cg004G1413200	CARHR108050
OG0001549	Cg001G0281100	CARHR219210
OG0001549	Cg004G1310800	CARHR100210
OG0001550	Cg007G2510100	CARHR067060
OG0001550	Cg006G2081000	CARHR019080
OG0001551	Cg008G2794300	CARHR189730, CARHR189760, CARHR005940
OG0001552	Cg008G2964100	CARHR176310
OG0001552	Cg001G0211300	CARHR225890
OG0001553	Cg004G1270300	CARHR095960
OG0001553	Cg006G1827400	CARHR040690
OG0001554	Cg006G1808300	CARHR042840
OG0001554	Cg004G1221300	CARHR090740
OG0001555	Cg008G2980300	CARHR174310
OG0001555	Cg001G0226200	CARHR224360
OG0001556	Cg008G2984800	CARHR173810
OG0001556	Cg001G0230200	CARHR223900
OG0001557	Cg003G1063900	CARHR281170
OG0001557	Cg002G0520000	CARHR160360
OG0001558	Cg005G1458000	CARHR142550
OG0001558	Cg002G0406900	CARHR172600
OG0001559	Cg001G0082200	CARHR239980
OG0001559	Cg005G1730500	CARHR116250
OG0001560	Cg005G1488300	CARHR139320
OG0001561	Cg002G0445000	CARHR168280
OG0001562	Cg005G1511600	CARHR136970
OG0001563	Cg005G1519000	CARHR136230
OG0001563	Cg002G0456900	CARHR166910
OG0001564	Cg002G0467500	CARHR165880
OG0001564	Cg005G1533000	CARHR134820
OG0001565	Cg002G0468300	CARHR165800
OG0001565	Cg002G0468200	CARHR165810
OG0001566	Cg002G0486200	CARHR163970
OG0001567	Cg002G0581600	CARHR151170
OG0001567	Cg002G0581700	CARHR151180
OG0001567	Cg007G2431000	CARHR058820
OG0001568	Cg001G0102400	CARHR237940
OG0001568	Cg004G1428500	CARHR109650
OG0001569	Cg005G1773800	CARHR112430
OG0001569	Cg001G0009700	CARHR247600
OG0001570	Cg007G2488300	CARHR064720
OG0001570	Cg003G0785400	CARHR260500
OG0001570	Cg006G1922700	CARHR033870
OG0001571	Cg006G2233900	CARHR002560
OG0001571	Cg008G2755300	CARHR193920
OG0001572	Cg004G1114900	CARHR079650
OG0001572	Cg008G2828200	CARHR186100
OG0001573	Cg008G2833400	CARHR185020
OG0001573	Cg004G1109300	CARHR079130
OG0001574	Cg001G0116900	CARHR236240
OG0001574	Cg004G1442800	CARHR111150
OG0001575	Cg004G1103900	CARHR078500
OG0001576	Cg008G2831500	CARHR185770
OG0001576	Cg004G1112100	CARHR079390
OG0001577	Cg008G2878600	CARHR184000
OG0001577	Cg004G1140300	CARHR082300
OG0001578	Cg004G1239400	CARHR092730
OG0001578	Cg006G1850700	CARHR037840
OG0001580	Cg001G0144000	CARHR233410
OG0001580	Cg001G0143900	CARHR233420
OG0001580	Cg008G2943100	CARHR178850
OG0001580	Cg008G2943200, Cg008G2943300	CARHR178820
OG0001581	Cg001G0364000	CARHR262880, CARHR258220
OG0001581	Cg001G0363500	CARHR262890
OG0001581	Cg001G0364100	CARHR262850
OG0001581	Cg001G0363400	CARHR262900
OG0001582	Cg005G1609200	CARHR126190
OG0001582	Cg006G2213800	CARHR004700
OG0001583	Cg006G2153400	CARHR011190
OG0001583	Cg007G2299000	CARHR051980
OG0001584	Cg006G2114700	CARHR015400
OG0001584	Cg002G0690900	CARHR144240
OG0001585	Cg006G2041100	CARHR022920
OG0001585	Cg006G2041000	CARHR022930, CARHR022940, CARHR022950
OG0001586	Cg002G0672400	CARHR146510
OG0001587	Cg006G2033400	CARHR023700
OG0001587	Cg007G2476900	CARHR063910
OG0001588	Cg007G2261800	CARHR046630
OG0001588	Cg001G0391100	CARHR212780
OG0001589	Cg002G0631700	CARHR149700
OG0001589	Cg002G0631900, Cg002G0631800	CARHR149770
OG0001590	Cg001G0014000	CARHR050900
OG0001591	Cg005G1764800	CARHR113610
OG0001591	Cg004G1206700	CARHR089330
OG0001591	Cg001G0019000	CARHR246620
OG0001592	Cg001G0060100	CARHR121600
OG0001592	Cg001G0060200	CARHR109350
OG0001593	Cg006G2128600	CARHR013880
OG0001593	Cg002G0672200	CARHR146560
OG0001594	Cg007G2473300	CARHR063490, CARHR063550, CARHR063570, CARHR063470
OG0001595	Cg007G2403200	CARHR057190
OG0001595	Cg007G2407500, Cg007G2401400, Cg007G2407300, Cg007G2401600, Cg007G2408100, Cg007G2407900, Cg007G2401700, Cg007G2407700	CARHR057200
OG0001597	Cg008G2691000	CARHR200710, CARHR028430
OG0001598	Cg008G2651800	CARHR205180
OG0001598	Cg003G1001500	CARHR274790
OG0001598	Cg003G1001600	CARHR274800
OG0001603	Cg002G0543200	CARHR157210
OG0001604	Cg002G0545800	CARHR156900
OG0001605	Cg001G0328100, Cg001G0343200, Cg001G0328800, Cg001G0343000, Cg001G0328500, Cg001G0329000	CARHR214730
OG0001606	Cg008G2735700	CARHR196020
OG0001606	Cg004G1093300	CARHR077180
OG0001607	Cg004G1092200	CARHR077060
OG0001607	Cg008G2733100	CARHR196250
OG0001608	Cg004G1273200	CARHR096420
OG0001609	Cg008G2725100	CARHR197240
OG0001609	Cg004G1086500	CARHR076530
OG0001610	Cg006G2001800, Cg006G2002000	CARHR026930
OG0001611	Cg008G2692000	CARHR200620
OG0001611	Cg008G2759700	CARHR193480
OG0001612	Cg008G2760000	CARHR193440
OG0001612	Cg008G2689100	CARHR200890
OG0001613	Cg008G2684400	CARHR201490
OG0001613	Cg008G2816500, Cg008G2816100	CARHR187230
OG0001614	Cg003G1044100	CARHR293810
OG0001614	Cg008G2669600	CARHR203030
OG0001615	Cg005G1766000	CARHR113510
OG0001615	Cg008G2669500	CARHR203040
OG0001616	Cg003G1037200	CARHR278540
OG0001617	Cg008G2659600	CARHR204210
OG0001617	Cg003G1029100	CARHR277750
OG0001618	Cg008G2788100	CARHR190440
OG0001618	Cg008G2653800	CARHR204990
OG0001619	Cg003G0869300, Cg003G0728500	CARHR251400
OG0001619	Cg006G2232200	CARHR002790
OG0001620	Cg006G2188400	CARHR007360
OG0001620	Cg005G1645200	CARHR122100
OG0001621	Cg005G1634000	CARHR123230
OG0001621	Cg006G2192800	CARHR006910
OG0001622	Cg006G2194100	CARHR006790
OG0001622	Cg005G1632200	CARHR123430
OG0001623	Cg005G1628100	CARHR123880
OG0001623	Cg006G2196900	CARHR006550
OG0001624	Cg005G1623800	CARHR124430
OG0001625	Cg005G1615300	CARHR125420
OG0001625	Cg006G2208600	CARHR005230
OG0001626	Cg005G1601100, Cg006G2220400	CARHR003980
OG0001627	Cg006G2221700	CARHR003850
OG0001627	Cg005G1599500	CARHR127340
OG0001628	Cg006G2226300	CARHR003410
OG0001628	Cg008G2937300	CARHR179430
OG0001629	Cg003G0865300, Cg003G0733100	CARHR251960
OG0001629	Cg006G2230400	CARHR003010
OG0001630	Cg001G0146200	CARHR233160
OG0001630	Cg003G0908900	CARHR265570
OG0001631	Cg008G2924800	CARHR180850
OG0001631	Cg006G1998500	CARHR027230
OG0001632	Cg005G1593200	CARHR128030
OG0001632	Cg006G1989700	CARHR028030
OG0001633	Cg003G1008000	CARHR275500
OG0001634	Cg003G1003100	CARHR274990
OG0001634	Cg006G2125100	CARHR014280
OG0001636	Cg008G2802500	CARHR188840
OG0001636	Cg002G0532600	CARHR158560
OG0001637	Cg008G2760700	CARHR193380
OG0001638	Cg007G2269200	CARHR192840, CARHR193470
OG0001638	Cg008G2765200	CARHR192860
OG0001640	Cg001G0136200	CARHR234270
OG0001640	Cg003G0943500	CARHR268820
OG0001641	Cg003G0940400	CARHR268540
OG0001642	Cg003G0939000	CARHR268370, CARHR268380
OG0001643	Cg001G0129800	CARHR235000
OG0001643	Cg003G0928000	CARHR267500
OG0001644	Cg004G1177200	CARHR086260
OG0001645	Cg004G1174300	CARHR086000
OG0001645	Cg008G2633100	CARHR206810
OG0001646	Cg008G2627800	CARHR207660
OG0001646	Cg004G1171900	CARHR085760
OG0001647	Cg002G0452600	CARHR167320
OG0001647	Cg008G2611900	CARHR209240
OG0001648	Cg001G0380100	CARHR213750
OG0001648	Cg002G0653100	CARHR148550
OG0001649	Cg001G0381500	CARHR213540
OG0001649	Cg002G0655200	CARHR148370
OG0001650	Cg001G0386800	CARHR212940
OG0001650	Cg007G2266000	CARHR047370
OG0001651	Cg006G2102000	CARHR016710
OG0001651	Cg007G2567200	CARHR073320
OG0001652	Cg007G2564600	CARHR073000
OG0001652	Cg007G2564500	CARHR072980
OG0001653	Cg006G2099800	CARHR016930
OG0001653	Cg007G2563700	CARHR072860
OG0001654	Cg006G1953100	CARHR214140
OG0001654	Cg005G1646100	CARHR031370
