Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0003332	Cg006G2119700	AT1G14410.1
OG0003332	Cg002G0683400	AT2G02740.1
OG0003333	Cg006G2105000	AT1G15860.3
OG0003334	Cg006G2072100	AT1G19320.1
OG0003335	Cg006G2062000	AT1G20450.1, AT1G20440.1
OG0003336	Cg006G2037800	AT1G22880.1
OG0003336	Cg007G2484000	AT1G71380.1
OG0003337	Cg006G2034100	AT1G23190.1
OG0003338	Cg006G2024600	AT1G24190.3
OG0003338	Cg007G2470800	AT1G70060.1
OG0003339	Cg003G1063200	AT5G66640.5
OG0003340	Cg008G2983500	AT4G17310.1, AT5G47455.4
OG0003341	Cg008G2947900	AT5G44620.1
OG0003342	Cg007G2418200	AT1G65820.3
OG0003343	Cg001G0107500	AT4G29460.1, AT4G29470.1
OG0003345	Cg001G0386600	AT5G41370.1, AT5G41360.1
OG0003347	Cg001G0045100	AT4G35600.2
OG0003349	Cg001G0059500	AT4G34180.1
OG0003350	Cg013G3024500	AT2G25480.2
OG0003350	Cg001G0079700	AT4G32330.1
OG0003351	Cg007G2490600, Cg007G2490500	AT1G72125.1, AT1G72120.1
OG0003352	Cg003G0705900, Cg014G3049600	AT4G01370.1
OG0003352	Cg006G2249800	AT1G01560.2
OG0003353	Cg001G0128000, Cg001G0128100	AT4G27500.1
OG0003355	Cg005G1712400, Cg001G0376600, Cg001G0376500	AT1G31580.1
OG0003356	Cg006G1997500	AT1G61470.1, AT1G27890.1, AT1G27820.1
OG0003360	Cg004G1388400	AT2G15260.1
OG0003360	Cg001G0282000	AT4G13490.1
OG0003361	Cg003G0909200	AT5G52620.1
OG0003362	Cg006G1816600	AT1G51840.1
OG0003363	Cg002G0556800	AT3G47020.1
OG0003367	Cg005G1730300	AT3G13433.1
OG0003372	Cg002G0547400	AT3G47990.1
OG0003373	Cg006G1996100	AT1G28010.1
OG0003374	Cg006G1944100	AT1G32780.1
OG0003375	Cg003G0890900, Cg003G0891000	AT5G50960.1
OG0003376	Cg004G1347600	AT2G05840.1
OG0003377	Cg008G2727800	AT5G16330.1
OG0003378	Cg008G2726700	AT5G16230.1
OG0003381	Cg008G2688900	AT5G12210.1
OG0003383	Cg008G2805800	AT5G24980.1
OG0003384	Cg003G0893700, Cg001G0025800	AT4G37608.1
OG0003385	Cg008G2653700	AT5G08180.1
OG0003386	Cg008G2649400	AT5G07740.2
OG0003387	Cg003G0884400	AT5G50680.1, AT5G50580.2
OG0003387	Cg001G0154600	AT4G24940.1
OG0003388	Cg001G0155000	AT4G24890.1
OG0003389	Cg005G1607500	AT2G32560.1
OG0003389	Cg005G1684400	AT2G26850.1
OG0003390	Cg005G1631100	AT2G30210.1
OG0003391	Cg008G2928600, Cg008G2928400	AT5G43340.1, AT4G08895.1
OG0003392	Cg008G2940900	AT5G44120.3
OG0003393	Cg006G1968200	AT1G30620.1
OG0003394	Cg006G1968100	AT2G34840.1, AT1G30630.1
OG0003395	Cg002G0530200	AT3G49760.1
OG0003396	Cg008G2664300	AT5G64650.1, AT5G09770.1
OG0003397	Cg001G0066100	AT4G33580.2
OG0003398	Cg003G1022700	AT5G63170.1
OG0003399	Cg003G1020500	AT5G62950.1, AT3G28956.10
OG0003400	Cg003G1019500	AT5G62880.1
OG0003401	Cg008G2796200	AT5G23980.1, AT5G23990.2
OG0003402	Cg008G2773600	AT5G20920.1
OG0003405	Cg003G0955800	AT5G56680.1, AT1G70980.1
OG0003406	Cg009G2990000, Cg008G2888800	AT5G47880.1
OG0003408	Cg008G2621800	AT5G04940.1
OG0003410	Cg008G2593600	AT5G02120.1
OG0003411	Cg004G1148300	AT3G08880.1
OG0003412	Cg004G1148000	AT3G08850.1
OG0003412	Cg008G2585300	AT5G01770.1
OG0003413	Cg004G1182800	AT3G12340.1
OG0003414	Cg006G2096800	AT1G16780.1
OG0003415	Cg001G0009800	AT4G39160.2
OG0003416	Cg007G2536600	AT1G76520.1
OG0003417	Cg006G1785800, Cg004G1193600	AT1G55670.1
OG0003419	Cg006G1801200	AT1G53440.1, AT1G53430.1
OG0003421	Cg004G1306100	AT3G23670.1
OG0003422	Cg001G0028600	AT4G37270.1
OG0003424	Cg002G0636500	AT3G28490.1
OG0003424	Cg002G0636400	AT3G28480.2
OG0003425	Cg006G2018300	AT1G26740.1
OG0003426	Cg008G2970100	AT5G46190.2
OG0003426	Cg001G0218200	AT4G18375.2
OG0003427	Cg006G1817400	AT1G51760.1
OG0003428	Cg006G1817300	AT1G51770.1
OG0003429	Cg004G1445000	AT2G20770.1
OG0003431	Cg001G0214000	AT4G18680.1
OG0003431	Cg001G0214100	AT4G18690.1
OG0003432	Cg001G0215300	AT4G18590.1
OG0003432	Cg002G0501800	AT3G52630.1
OG0003433	Cg002G0521200	AT3G50740.1
OG0003434	Cg003G0895600	AT5G51370.2
OG0003434	Cg003G0895800	AT5G51380.1
OG0003435	Cg003G0894700	AT5G51230.1
OG0003437	Cg008G2951300	AT5G35810.1, AT3G54065.1
OG0003437	Cg008G2951700	AT5G35830.1, AT3G54070.1
OG0003438	Cg001G0197300	AT4G20440.1
OG0003441	Cg006G1922300	AT1G34570.1, AT3G15750.1
OG0003442	Cg002G0426600	AT3G60150.1
OG0003442	Cg005G1484300	AT2G44525.1
OG0003443	Cg002G0438900	AT2G42650.1, AT3G58660.1
OG0003444	Cg002G0452400	AT2G41420.1
OG0003445	Cg002G0454200, Cg002G0454300, Cg008G2927000	AT3G57010.1
OG0003446	Cg005G1529000	AT2G40250.1
OG0003447	Cg004G1339100	AT2G05160.1
OG0003448	Cg004G1313900	AT3G24350.2
OG0003449	Cg001G0034400	AT4G36690.1
OG0003450	Cg001G0018500, Cg005G1764900	AT2G22420.1
OG0003452	Cg003G0783600	AT4G09760.1
OG0003453	Cg001G0367100, Cg003G0776300	AT2G47430.1
OG0003454	Cg005G1455700	AT2G47370.1, AT5G28660.1, AT2G16760.1
OG0003455	Cg005G1471400	AT2G45760.1
OG0003456	Cg005G1481800	AT2G44790.1
OG0003457	Cg005G1490100	AT2G43945.1
OG0003458	Cg005G1490400	AT2G43910.1, AT2G43920.1
OG0003459	Cg004G1125000	AT3G06200.1
OG0003462	Cg004G1151400	AT3G09190.1
OG0003463	Cg002G0683100	AT3G11470.1
OG0003464	Cg004G1178900	AT3G11930.3
OG0003465	Cg004G1196300	AT3G13610.1
OG0003466	Cg004G1197600	AT3G13710.1, AT3G13720.1
OG0003467	Cg004G1223100	AT3G15870.1
OG0003468	Cg001G0160400	AT4G24340.1, AT4G24350.1
OG0003469	Cg001G0094000	AT4G30870.1
OG0003469	Cg003G0892100	AT5G39770.1
OG0003470	Cg006G2174600	AT1G08930.1
OG0003471	Cg006G2183900	AT1G08050.1
OG0003472	Cg006G2169000	AT1G09520.1
OG0003473	Cg006G2163700	AT1G09950.1
OG0003473	Cg007G2316700	AT1G58330.1
OG0003474	Cg006G2161300	AT1G10210.1
OG0003474	Cg007G2312700	AT1G59580.1
OG0003475	Cg007G2274600	AT1G62950.1
OG0003475	Cg006G2138900	AT1G12460.1
OG0003476	Cg006G2134300	AT1G12910.1
OG0003476	Cg002G0660700	AT3G26640.1
OG0003477	Cg006G2117200	AT1G14650.1
OG0003478	Cg001G0232100	AT1G70400.3
OG0003479	Cg001G0372800, Cg001G0372200	AT5G40090.1
OG0003481	Cg008G2987100	AT5G47770.1
OG0003481	Cg001G0231200	AT4G17190.1
OG0003482	Cg004G1235200	AT2G18790.1, AT4G16250.1
OG0003483	Cg005G1466400	AT2G46290.1, AT2G46280.1, AT5G57650.1
OG0003484	Cg001G0002800	AT4G38420.1
OG0003485	Cg001G0026200	AT4G37550.5
OG0003485	Cg001G0026100	AT4G37560.1
OG0003486	Cg001G0043200	AT4G35785.2
OG0003487	Cg001G0054800	AT4G34600.1
OG0003488	Cg005G1744100	AT2G24240.1
OG0003488	Cg001G0093400	AT4G30940.1
OG0003489	Cg006G2034600	AT1G23130.1
OG0003496	Cg007G2433200, Cg007G2433300	AT1G66855.1, AT4G16165.1, AT1G66870.2, AT1G66852.1
OG0003501	Cg008G2798700	AT5G24180.1, AT5G24220.1, AT5G24190.1
OG0003504	Cg004G1303200, Cg004G1303900	AT3G23460.1
OG0003504	Cg004G1303700	AT3G23480.2, AT3G23470.2
OG0003512	Cg004G1305900	AT2G26560.1
OG0003514	Cg008G2732900	AT5G16890.1
OG0003515	Cg008G2723200	AT5G15870.1
OG0003516	Cg008G2681700	AT5G11470.1
OG0003517	Cg004G1263900	AT3G19770.1
OG0003518	Cg008G2657600	AT5G08535.1, AT3G52350.1
OG0003519	Cg003G1004800	AT5G61410.1
OG0003520	Cg008G2648500	AT5G07630.1
OG0003521	Cg005G1674200	AT2G27285.1
OG0003522	Cg005G1660400	AT2G27680.1
OG0003523	Cg005G1653000	AT2G28340.1
OG0003525	Cg005G1628400	AT2G30410.1
OG0003526	Cg005G1619200	AT2G31305.1
OG0003527	Cg005G1618200	AT2G31400.1
OG0003529	Cg005G1610100	AT2G32260.1
OG0003530	Cg006G2224700	AT1G04230.1
OG0003532	Cg006G1966100, Cg006G1965400	AT1G30800.1
OG0003533	Cg003G1058000	AT5G67100.1
OG0003534	Cg003G1055800, Cg008G2891300	AT5G67310.1
OG0003535	Cg003G1046500	AT5G65440.3
OG0003536	Cg003G1012700, Cg008G2644000	AT5G62200.1
OG0003537	Cg003G1008800	AT5G61820.1
OG0003538	Cg008G2813700, Cg008G2813600	AT5G25757.1, AT5G25754.1
OG0003539	Cg007G2458200	AT1G68845.1
OG0003540	Cg008G2786900	AT5G22980.1
OG0003542	Cg003G0786300	AT4G09550.1
OG0003543	Cg003G0985100	AT5G59490.1
OG0003544	Cg003G0984000	AT5G59380.1
OG0003545	Cg003G0972800	AT5G58290.1
OG0003546	Cg003G0967800	AT5G57800.1
OG0003547	Cg006G2183700	AT1G08065.1
OG0003548	Cg003G0945200	AT5G55630.1
OG0003549	Cg008G2644200	AT5G07210.1, AT2G27070.1
OG0003550	Cg008G2631700	AT5G05970.2
OG0003551	Cg008G2624000	AT5G05170.1
OG0003552	Cg004G1431700	AT4G08800.1, AT2G19470.1
OG0003554	Cg002G0651000	AT3G27460.4
OG0003554	Cg001G0377700	AT5G40550.3
OG0003555	Cg007G2561200	AT1G78990.1
OG0003556	Cg007G2553300, Cg006G2042500	AT1G22410.1
OG0003557	Cg004G1407900	AT2G17265.1
OG0003559	Cg001G0268000	AT4G14380.1
OG0003560	Cg001G0265100	AT4G14570.1
OG0003562	Cg001G0247800	AT4G15802.1
OG0003563	Cg007G2502800, Cg007G2502900	AT1G73260.1
OG0003564	Cg006G2075700	AT1G18950.2
OG0003565	Cg002G0670700	AT3G25770.1, AT3G25760.1
OG0003566	Cg007G2465200	AT1G69523.1
OG0003567	Cg008G2963800	AT5G45650.1
OG0003568	Cg008G2922000	AT5G42930.1
OG0003569	Cg006G2031300	AT1G23500.1
OG0003572	Cg001G0203100	AT4G19810.1
OG0003572	Cg001G0203200	AT4G19770.1, AT4G19800.1, AT4G19740.1
OG0003573	Cg001G0239700	AT4G16515.2
OG0003574	Cg002G0509000	AT3G51970.1
OG0003575	Cg002G0401300	AT3G62950.1
OG0003575	Cg005G1450700	AT2G47870.1
OG0003576	Cg002G0406500	AT5G48350.1
OG0003577	Cg005G1458500	AT2G47060.4
OG0003577	Cg002G0407400	AT3G62220.1
OG0003578	Cg004G1105200, Cg006G2212200	AT5G05620.1, AT3G61650.1
OG0003579	Cg002G0421500	AT3G60740.1
OG0003580	Cg002G0463200	AT3G56150.1
OG0003581	Cg002G0443300	AT3G58110.1
OG0003581	Cg005G1507100	AT2G42370.1
OG0003582	Cg002G0447800	AT3G57690.1
OG0003582	Cg005G1511300	AT2G41905.1
OG0003583	Cg002G0475000	AT3G55120.1
OG0003584	Cg006G2057000	AT3G53270.1
OG0003585	Cg003G0920100	AT5G53620.1
OG0003586	Cg001G0347700	AT5G38110.1
OG0003586	Cg007G2431700	AT1G66740.1
OG0003587	Cg002G0464500	AT3G56030.1
OG0003587	Cg005G1529100	AT2G40240.1
OG0003590	Cg005G1555800	AT2G37770.2
OG0003591	Cg008G2606200	AT5G03490.1
OG0003592	Cg005G1710000	AT2G26270.1, AT3G43930.1
OG0003593	Cg006G1927300	AT1G34020.1
OG0003594	Cg003G0759600	AT4G11370.1, AT4G11360.1
OG0003595	Cg008G2820700	AT5G26710.1
OG0003596	Cg008G2830800	AT5G27220.1
OG0003597	Cg006G2225800	AT1G04120.1
OG0003598	Cg006G1840600	AT2G21920.1
OG0003599	Cg008G2746700	AT5G18250.1
OG0003599	Cg004G1101800	AT3G04040.1
OG0003600	Cg004G1124800, Cg004G1125400, Cg003G0890200	AT3G06160.2
OG0003601	Cg004G1185300	AT3G12630.1
OG0003603	Cg004G1225400	AT3G16110.1
OG0003604	Cg005G1744600	AT2G24280.1
OG0003605	Cg004G1273100	AT3G20600.1, AT3G20590.1
OG0003606	Cg004G1273500	AT3G20650.1
OG0003607	Cg004G1303100	AT3G23450.1
OG0003608	Cg004G1301600	AT3G23300.1
OG0003609	Cg002G0687600, Cg002G0687500	AT2G02000.1
OG0003610	Cg007G2358200	AT1G54520.1
OG0003611	Cg007G2347200, Cg007G2347100	AT1G54850.1
OG0003612	Cg002G0504200	AT3G52430.1
OG0003613	Cg006G2250200	AT1G01590.1
OG0003614	Cg006G2236800	AT1G02920.1, AT1G02930.1
OG0003616	Cg006G2204000	AT1G06120.1, AT1G06090.1
OG0003617	Cg006G2202100	AT1G06290.1
OG0003618	Cg006G2180700	AT1G08310.2
OG0003619	Cg006G2162200	AT1G10095.1
OG0003620	Cg007G2309600	AT1G59820.1
OG0003621	Cg006G2157500	AT1G10586.1, AT1G10585.1
OG0003622	Cg006G2152000	AT1G11120.1
OG0003623	Cg006G2141200	AT1G12200.1
OG0003627	Cg006G2059600	AT1G20720.2
OG0003628	Cg008G2949400	AT5G44720.1
OG0003629	Cg001G0059600	AT3G42050.1
OG0003630	Cg001G0071600	AT4G33010.1
OG0003630	Cg005G1715200	AT2G26080.1
OG0003631	Cg001G0063800	AT4G33790.1
OG0003632	Cg013G3026500	AT2G25355.1
OG0003632	Cg001G0081000	AT4G32175.1
OG0003633	Cg006G2024700	AT1G24180.1
OG0003634	Cg003G0704300, Cg014G3051300	AT4G00620.1
OG0003636	Cg005G1642300	AT2G29125.1
OG0003639	Cg003G0882100, Cg003G0832800	AT5G50490.1, AT5G27910.1, AT5G50480.1
OG0003640	Cg003G1026600	AT5G63600.2
OG0003646	Cg003G0903300	AT5G52050.1
OG0003647	Cg025G3077300, Cg040G3083800	ATCG00490.1
OG0003656	Cg002G0543500	AT3G48430.1
OG0003657	Cg002G0549300	AT3G47833.1
OG0003659	Cg004G1082200	AT3G02090.2
OG0003660	Cg001G0180300	AT4G22350.2, AT4G22285.1
OG0003661	Cg008G2686300	AT5G11920.1
OG0003662	Cg008G2683300	AT5G11630.1
OG0003664	Cg008G2663300	AT5G09640.1
OG0003665	Cg004G1167300	AT3G10780.1
OG0003666	Cg005G1630700	AT1G06960.1, AT2G30260.1
OG0003668	Cg001G0147900	AT4G25570.2
OG0003669	Cg006G1986900	AT4G14600.1, AT1G29060.1
OG0003670	Cg008G2792600	AT5G23580.1
OG0003671	Cg008G2802900	AT5G24660.1, AT5G24655.1
OG0003672	Cg008G2813900	AT5G25770.3
OG0003673	Cg008G2774500	AT5G21010.1
OG0003674	Cg002G0592900	AT3G44220.1
OG0003674	Cg008G2779700	AT5G22200.1
OG0003675	Cg003G0994800	AT5G60400.3
OG0003676	Cg003G0991100	AT5G60030.1
OG0003677	Cg005G1590400, Cg005G1590500	AT2G34240.1, AT2G34220.2, AT2G34230.1
OG0003678	Cg001G0139200	AT4G26390.1
OG0003679	Cg003G0944400	AT5G55560.1
OG0003680	Cg002G0532200	AT3G49570.1
OG0003681	Cg002G0540900	AT3G48690.1, AT3G48700.1
OG0003682	Cg003G0721700, Cg014G3033600	AT4G02400.1
OG0003683	Cg008G2590200	AT5G01290.1
OG0003684	Cg002G0650300	AT3G27520.1
OG0003685	Cg006G2185700	AT1G07830.1
OG0003686	Cg001G0393300	AT5G41990.1
OG0003686	Cg007G2257700	AT1G64630.1
OG0003688	Cg007G2574700	AT5G51280.1
OG0003689	Cg007G2571600, Cg003G0897600	AT1G80500.1
OG0003691	Cg007G2521000, Cg007G2521100	AT1G75040.1
OG0003692	Cg006G1782100	AT1G56070.1
OG0003693	Cg006G1804100, Cg006G1804000	AT1G53130.1
OG0003694	Cg003G0873000, Cg016G3059900	AT5G50200.1
OG0003695	Cg001G0250600	AT4G15630.1, AT4G15620.1
OG0003696	Cg001G0116600	AT4G28510.1
OG0003697	Cg001G0112900	AT4G28880.1
OG0003697	Cg001G0113000	AT4G28860.1
OG0003698	Cg001G0373600	AT5G40190.1
OG0003699	Cg014G3048000, Cg003G0707500	AT4G01150.1
OG0003700	Cg008G2970300	AT5G46210.1
OG0003701	Cg004G1242300	AT3G17700.1
OG0003702	Cg005G1493500	AT2G43600.2
OG0003703	Cg008G2952900	AT5G44990.1
OG0003703	Cg008G2953300	AT5G45020.1
OG0003704	Cg006G1828400	AT1G50500.2
OG0003705	Cg004G1408600	AT3G20400.1
OG0003706	Cg006G2114800	AT1G14850.1
OG0003707	Cg006G1817900	AT1G51710.1
OG0003708	Cg004G1374800	AT2G14830.1
OG0003709	Cg005G1596400	AT2G33670.1
OG0003710	Cg005G1575000	AT2G35810.1, AT2G35830.2, AT2G35820.2
OG0003711	Cg002G0477600	AT3G54900.1
OG0003712	Cg003G1063500, Cg003G1063400	AT5G66620.1
OG0003713	Cg002G0406700	AT3G62300.2
OG0003714	Cg005G1462900	AT2G46620.1
OG0003715	Cg002G0416500	AT4G07940.1, AT3G61370.1
OG0003716	Cg002G0418700	AT3G61160.2
OG0003717	Cg002G0435000, Cg005G1719000, Cg002G0434900	AT3G59170.1, AT3G59160.1
OG0003718	Cg002G0467400	AT3G55780.1
OG0003719	Cg005G1534400	AT2G39770.1
OG0003720	Cg008G2736800	AT5G17320.1, AT1G34650.1
OG0003721	Cg006G2004900	AT1G24510.1, AT1G67760.1
OG0003722	Cg004G1421600	AT2G18510.1
OG0003724	Cg004G1427500, Cg004G1427700, Cg004G1427000, Cg004G1427300, Cg004G1427100, Cg004G1427600	AT2G19060.1, AT2G19050.1
OG0003725	Cg004G1428100	AT2G19110.1
OG0003726	Cg001G0104300	AT4G29840.1
OG0003727	Cg001G0329900, Cg003G0874700, Cg003G0832600, Cg003G0881600, Cg003G0881800	AT5G37190.1, AT4G00930.1
OG0003730	Cg004G1117300	AT3G05550.1
OG0003731	Cg005G1527300, Cg005G1690100	AT2G40360.1
OG0003732	Cg005G1478600	AT1G65681.1, AT2G45110.1
OG0003733	Cg005G1489000	AT2G44065.1
OG0003734	Cg005G1490200	AT2G43940.1
OG0003735	Cg007G2324400, Cg005G1491600	AT2G43780.4
OG0003736	Cg004G1126800	AT3G06350.1
OG0003737	Cg004G1139700	AT3G07560.1
OG0003738	Cg004G1144700	AT3G08040.1
OG0003739	Cg004G1203300	AT3G14130.1
OG0003740	Cg004G1207400	AT3G29430.1, AT3G32040.1, AT3G14530.1, AT3G14550.1, AT3G14510.1
OG0003741	Cg006G2110900	AT1G15270.1
OG0003742	Cg004G1246800	AT3G18140.1
OG0003742	Cg005G1768300	AT2G22040.1
OG0003743	Cg004G1251500	AT3G18570.1
OG0003744	Cg004G1285400	AT3G21750.1
OG0003746	Cg006G2209600, Cg006G2234700	AT1G03140.1
OG0003747	Cg006G2208900	AT1G05675.1, AT1G05680.1
OG0003749	Cg007G2569300	AT1G80890.1, AT1G16000.1
OG0003750	Cg006G2094900	AT1G16930.1, AT1G16945.1
OG0003751	Cg006G2091300	AT1G17340.1
OG0003752	Cg007G2483100, Cg007G2483200	AT1G71250.1
OG0003753	Cg007G2477000	AT1G70670.1
OG0003755	Cg007G2259500	AT1G64520.1, AT5G42040.1
OG0003756	Cg001G0194500	AT4G20980.1
OG0003757	Cg006G1851300	AT1G48160.1
OG0003758	Cg006G1846600	AT3G27740.1
OG0003759	Cg006G1838800	AT1G49320.1
OG0003760	Cg001G0004100	AT4G38540.1, AT5G05320.1
OG0003761	Cg001G0014300, Cg001G0333300	AT4G39630.1
OG0003762	Cg001G0014900	AT4G39670.1
OG0003763	Cg005G1764200	AT2G22475.1, AT4G40100.1
OG0003764	Cg001G0035100	AT4G36640.1
OG0003765	Cg001G0144200	AT4G25900.1
OG0003767	Cg003G0705800, Cg014G3049700	AT4G01390.1, AT4G00780.1
OG0003768	Cg001G0119700	AT4G28240.1
OG0003769	Cg006G1969000	AT1G30545.2
OG0003772	Cg007G2424200	AT1G66180.1
OG0003772	Cg001G0335600	AT5G37540.1
OG0003776	Cg001G0239900	AT4G16500.1
OG0003777	Cg008G2930000, Cg008G2930200, Cg008G2929900, Cg008G2930300, Cg008G2930800, Cg008G2929800, Cg008G2930100	AT4G15755.1
OG0003790	Cg008G2736900	AT5G17330.1
OG0003791	Cg002G0584300	AT5G37130.1
OG0003792	Cg008G2725400	AT5G16100.2
OG0003793	Cg008G2878700, Cg008G2699900	AT5G13620.1
OG0003794	Cg008G2685900	AT3G14390.1, AT5G11880.1
OG0003795	Cg008G2674400	AT5G10720.1
OG0003796	Cg008G2664200	AT5G09760.2
OG0003797	Cg008G2655500	AT5G08360.1
OG0003797	Cg008G2791000	AT5G23380.1
OG0003798	Cg001G0155500, Cg002G0638700	AT4G24820.1
OG0003799	Cg005G1654800	AT2G28210.1
OG0003800	Cg005G1624000, Cg005G1619300	AT2G30910.1
OG0003801	Cg005G1615600	AT2G31710.1
OG0003802	Cg005G1612700	AT2G31980.1
OG0003803	Cg005G1598200	AT2G33450.1
OG0003804	Cg001G0151400	AT5G51450.2, AT4G25230.1
OG0003805	Cg001G0367700	AT5G39800.1, AT5G40080.1
OG0003806	Cg006G1957500	AT1G31650.1
OG0003808	Cg003G1057400	AT5G67160.1
OG0003809	Cg003G0844800, Cg003G0875900, Cg003G1027800	AT5G63700.1
OG0003810	Cg003G1022500	AT5G63150.1
OG0003811	Cg003G1016600	AT5G62620.1
OG0003812	Cg007G2439300, Cg001G0118500	AT4G28360.1, AT1G52370.1
OG0003813	Cg003G0698000	AT4G01710.1
OG0003813	Cg003G1044800	AT5G65274.1
OG0003814	Cg008G2791400	AT5G23420.1
OG0003815	Cg008G2682300	AT5G11530.1
OG0003816	Cg008G2778700	AT5G22090.1
OG0003817	Cg003G0997300	AT5G60690.1
OG0003818	Cg002G0412300, Cg003G0969800	AT5G58003.1
OG0003819	Cg001G0137800	AT4G26510.1
OG0003821	Cg003G0939200	AT5G55070.1
OG0003822	Cg003G0931900	AT5G54300.1
OG0003824	Cg008G2633700	AT5G06160.1
OG0003825	Cg003G0924700	AT3G43490.1
OG0003826	Cg008G2860500, Cg008G2845700	AT5G49210.1
OG0003827	Cg008G2615300	AT5G04350.1
OG0003830	Cg007G2560000	AT1G78900.1
OG0003832	Cg002G0673000	AT2G04046.1, AT2G04045.1
OG0003833	Cg006G1784800	AT1G55790.1
OG0003834	Cg006G1791100	AT1G29580.1, AT1G55080.1
OG0003835	Cg002G0571400	AT3G45750.1, AT3G45760.1
OG0003836	Cg002G0572800, Cg002G0572400, Cg002G0572500	AT3G45650.2, AT3G45660.2
OG0003837	Cg001G0299200	AT4G12790.1
OG0003838	Cg003G0914500	AT4G15417.2
OG0003840	Cg006G2080500	AT1G18510.1
OG0003840	Cg007G2511400	AT1G74045.1
OG0003841	Cg007G2463500	AT1G69250.1
OG0003842	Cg007G2467600	AT1G69750.1, AT1G66590.2
OG0003843	Cg006G1828200	AT1G50560.1, AT1G50520.1
OG0003844	Cg004G1271200	AT3G20410.1, AT1G50700.2
OG0003845	Cg005G1736400	AT2G24840.1
OG0003846	Cg002G0643800	AT3G29020.2
OG0003849	Cg001G0167000	AT4G23700.1
OG0003850	Cg001G0169600	AT4G23430.2
OG0003851	Cg004G1258700	AT3G19250.1
OG0003851	Cg004G1070900	AT3G19330.1
OG0003852	Cg004G1075200	AT3G01610.2
OG0003854	Cg005G1476600	AT1G48860.1, AT2G45300.1
OG0003855	Cg002G0433700	AT3G59280.1
OG0003856	Cg002G0443100	AT2G27340.2, AT3G58130.1
OG0003857	Cg002G0444700	AT3G57990.1
OG0003858	Cg005G1509000	AT2G42150.1
OG0003859	Cg002G0486500	AT3G54040.2
OG0003860	Cg002G0693500	AT5G50650.1, AT5G50550.1
OG0003860	Cg003G0889300	AT2G01470.1
OG0003861	Cg001G0305600	AT4G12700.1
OG0003861	Cg004G1327100	AT2G04280.1
OG0003862	Cg004G1313800	AT3G24340.1
OG0003865	Cg005G1560600	AT2G37300.2
OG0003866	Cg005G1564800	AT2G36900.1
OG0003866	Cg003G0832400, Cg003G0881200	AT5G50440.1
OG0003867	Cg005G1764100	AT2G22480.1
OG0003868	Cg006G1875400	AT1G44170.1
OG0003869	Cg006G1934300	AT1G33760.1
OG0003870	Cg006G1934700	AT1G33680.1
OG0003871	Cg007G2270500	AT1G63310.1
OG0003872	Cg003G0759200	AT4G11420.1
OG0003873	Cg005G1572700	AT2G36070.1
OG0003874	Cg005G1460500	AT2G46870.1
OG0003875	Cg005G1492800	AT2G43670.1
OG0003876	Cg007G2368400	AT1G54380.1
OG0003876	Cg005G1506000	AT2G42510.2
OG0003877	Cg005G1510900	AT2G41930.1
OG0003878	Cg005G1515200	AT2G05720.1
OG0003879	Cg008G2731900	AT5G16790.1
OG0003879	Cg004G1091400	AT3G02950.1
OG0003880	Cg004G1136700	AT3G07270.1
OG0003881	Cg004G1142600	AT3G07810.2
OG0003882	Cg004G1174000	AT3G11420.1
OG0003883	Cg004G1400500	AT2G16530.3, AT1G72590.1
OG0003884	Cg004G1221900	AT3G15720.1
OG0003885	Cg006G2243900	AT1G01010.1
OG0003886	Cg003G0902500	AT5G51960.1
OG0003887	Cg002G0505200	AT3G52300.1
OG0003888	Cg006G2223600	AT1G04350.1
OG0003889	Cg006G2213300	AT1G05280.1
OG0003890	Cg002G0577900	AT3G45180.1
OG0003891	Cg006G2174700	AT1G08920.2
OG0003892	Cg006G2173700	AT1G09040.1, AT1G09050.1
OG0003893	Cg006G2170300	AT1G09400.1
OG0003895	Cg007G2315500, Cg007G2315400, Cg007G2315200, Cg007G2274700, Cg006G2139100	AT1G12440.1
OG0003896	Cg006G2083000	AT1G18280.1
OG0003897	Cg006G2078300	AT1G18710.1
OG0003898	Cg006G2075500	AT1G18980.1, AT1G18970.1
OG0003899	Cg006G2073100	AT1G19250.1
OG0003900	Cg003G0716400, Cg014G3039200	AT4G01590.1, AT4G35685.1
OG0003901	Cg007G2278300	AT1G62620.1, AT1G63370.1, AT1G62600.1
OG0003902	Cg007G2293900	AT1G61130.1
OG0003903	Cg007G2321300	AT1G58060.1
OG0003905	Cg008G2986000	AT5G47650.2
OG0003906	Cg005G1779300	AT2G20930.1
OG0003907	Cg002G0556400	AT3G47070.1
OG0003908	Cg001G0035800	AT4G36550.1
OG0003909	Cg006G2213200	AT4G34880.2
OG0003910	Cg001G0057900	AT4G34330.1, AT4G34320.1
OG0003911	Cg001G0091600	AT4G31130.1
OG0003912	Cg006G2033700	AT1G23220.1
OG0003913	Cg001G0124100	AT4G27880.1
OG0003914	Cg006G2209400	AT1G05615.1, AT2G24670.1
OG0003915	Cg019G3066500, Cg019G3067000, Cg019G3068400	AT2G07698.1
OG0003916	Cg006G1916800	AT1G28630.4
OG0003917	Cg003G0789100	AT4G09170.1
OG0003917	Cg006G1913500	AT1G35430.1
OG0003920	Cg005G1763600, Cg005G1763500	AT2G22520.1
OG0003922	Cg002G0620200	AT3G29575.1
OG0003925	Cg003G0998600	AT5G60830.1
