Orthogroup	Cardamine_glauca	Raphanus_sativus
OG0001340	Cg001G0214300	XP_018469268.1
OG0001341	Cg008G2961800	XP_018454141.1, XP_018483353.1
OG0001341	Cg001G0209400	XP_018441029.1
OG0001342	Cg008G2960100	XP_018442067.1, XP_018452096.1
OG0001342	Cg001G0207600	XP_018468493.1, XP_018480585.1
OG0001343	Cg001G0205000	XP_018451251.1, XP_018470207.1, XP_018472406.1
OG0001343	Cg008G2955700	XP_018433185.1, XP_018483781.1
OG0001344	Cg006G1820600	XP_018447822.1, XP_018489356.1
OG0001344	Cg005G1574900	XP_018478696.1, XP_018482918.1, XP_018476036.1
OG0001345	Cg006G1809900	XP_018449622.1, XP_018491187.1
OG0001345	Cg004G1222000	XP_018488587.1, XP_018439621.1, XP_018439533.1
OG0001346	Cg006G1806500	XP_018469627.1
OG0001346	Cg004G1218900	XP_018490713.1, XP_018459446.1, XP_018434054.1, XP_018434020.1, XP_018490926.1
OG0001347	Cg001G0212000	XP_018450003.1, XP_018450916.1, XP_018449884.1
OG0001347	Cg001G0047400, Cg005G1759200	XP_018467835.1
OG0001348	Cg002G0518900	XP_018484494.1
OG0001348	Cg003G1065500, Cg006G2147700	XP_018441873.1
OG0001349	Cg003G0762000	XP_018474731.1
OG0001349	Cg001G0166300	XP_018468552.1, XP_018482617.1
OG0001350	Cg001G0176500	XP_018478142.1
OG0001350	Cg003G0752400	XP_018452758.1
OG0001351	Cg001G0196300	XP_018450302.1, XP_018471131.1, XP_018447264.1, XP_018483974.1
OG0001353	Cg002G0404300	XP_018488926.1, XP_018480700.1, XP_018467305.1
OG0001353	Cg005G1454500	XP_018437213.1
OG0001355	Cg002G0425700	XP_018482415.1
OG0001356	Cg002G0426900	XP_018486958.1, XP_018459089.1
OG0001356	Cg005G1485100	XP_018480730.1, XP_018480834.1, XP_018480776.1, XP_018437003.1
OG0001357	Cg005G1503700	XP_018474594.1
OG0001357	Cg002G0438700	XP_018480566.1
OG0001358	Cg002G0454700	XP_018458570.1, XP_018465396.1, XP_018489537.1
OG0001358	Cg005G1518300	XP_018439601.1, XP_018438067.1, XP_018475281.1
OG0001359	Cg002G0457400	XP_018444863.1
OG0001360	Cg001G0355100	XP_018484722.1
OG0001362	Cg008G2869700, Cg008G2853900	XP_018482890.1
OG0001362	Cg004G1136200	XP_018461636.1, XP_018435313.1, XP_018485402.1
OG0001364	Cg006G2043200	XP_018450844.1
OG0001365	Cg006G1943900	XP_018492840.1, XP_018434167.1
OG0001365	Cg003G0770300	XP_018452390.1, XP_018476383.1
OG0001366	Cg004G1116000	XP_018490581.1, XP_018493486.1, XP_018433398.1, XP_018439571.1
OG0001366	Cg008G2827600	XP_018440235.1, XP_018435094.1
OG0001368	Cg005G1461100	XP_018484952.1, XP_018483149.1, XP_018484941.1, XP_018440551.1
OG0001369	Cg005G1492500	XP_018484217.1
OG0001371	Cg004G1102200	XP_018485492.1, XP_018440913.1
OG0001371	Cg008G2747000	XP_018472595.1, XP_018442999.1, XP_018442700.1
OG0001372	Cg004G1105500	XP_018488769.1, XP_018491434.1, XP_018439235.1
OG0001373	Cg004G1167000	XP_018432714.1, XP_018461712.1, XP_018434691.1
OG0001374	Cg001G0358100	XP_018459744.1, XP_018459840.1, XP_018483060.1, XP_018484666.1
OG0001374	Cg001G0358300, Cg003G0889500	XP_018483023.1, XP_018482718.1
OG0001375	Cg004G1210100, Cg004G1429200	XP_018492244.1, XP_018440629.1, XP_018486106.1, XP_018466455.1
OG0001376	Cg004G1215300	XP_018466262.1, XP_018459439.1, XP_018434754.1
OG0001376	Cg006G1803500	XP_018447839.1, XP_018469523.1
OG0001377	Cg006G1848600	XP_018451488.1, XP_018448138.1
OG0001377	Cg004G1243000	XP_018492854.1, XP_018485930.1, XP_018440208.1, XP_018489290.1, XP_018489289.1
OG0001378	Cg008G2693400	XP_018474309.1, XP_018476766.1, XP_018445499.1
OG0001378	Cg004G1275300	XP_018490671.1
OG0001379	Cg006G1821200	XP_018448084.1, XP_018490190.1
OG0001379	Cg005G1616100	XP_018440040.1
OG0001380	Cg008G2747300	XP_018444426.1, XP_018444636.1
OG0001381	Cg007G2298800	XP_018442000.1
OG0001381	Cg006G2153600	XP_018491713.1, XP_018483562.1
OG0001382	Cg006G2118900	XP_018455841.1, XP_018461773.1, XP_018489131.1
OG0001383	Cg006G2047200, Cg006G2047100	XP_018473631.1
OG0001384	Cg006G2032900	XP_018450623.1, XP_018450621.1
OG0001385	Cg001G0031500	XP_018481276.1
OG0001387	Cg001G0062800	XP_018461093.1, XP_018482685.1
OG0001387	Cg004G1375000	XP_018438219.1, XP_018453934.1, XP_018453937.1, XP_018452895.1, XP_018461410.1
OG0001390	Cg004G1298700, Cg004G1298500, Cg005G1747700, Cg004G1298300, Cg004G1298600	XP_018485392.1
OG0001391	Cg005G1603800, Cg005G1617900	XP_018482435.1
OG0001392	Cg008G2755700	XP_018469674.1
OG0001392	Cg008G2755800	XP_018464557.1
OG0001396	Cg001G0130500	XP_018448653.1
OG0001396	Cg003G0933000	XP_018476000.1
OG0001397	Cg001G0130100	XP_018472306.1
OG0001397	Cg003G0932600	XP_018470416.1
OG0001398	Cg003G0713000, Cg014G3042900, Cg014G3043000, Cg003G0712900	XP_018455570.1
OG0001398	Cg001G0375500	XP_018483924.1
OG0001399	Cg004G1099400	XP_018492951.1
OG0001399	Cg008G2743100	XP_018467995.1, XP_018445793.1, XP_018476134.1
OG0001400	Cg001G0368100	XP_018484061.1
OG0001400	Cg008G2716300	XP_018472764.1, XP_018442437.1, XP_018474994.1, XP_018445389.1
OG0001401	Cg008G2690400	XP_018446706.1, XP_018446699.1, XP_018471437.1
OG0001401	Cg008G2759400	XP_018476275.1, XP_018443949.1
OG0001402	Cg008G2678000	XP_018473362.1, XP_018474468.1
OG0001402	Cg008G2808100	XP_018459220.1
OG0001403	Cg008G2665500	XP_018476016.1
OG0001403	Cg003G1039100	XP_018456336.1, XP_018439726.1, XP_018491235.1
OG0001404	Cg008G2654700	XP_018446634.1, XP_018476832.1, XP_018471570.1
OG0001404	Cg008G2789600	XP_018477894.1, XP_018477901.1
OG0001405	Cg005G1648300	XP_018481329.1, XP_018437421.1
OG0001405	Cg006G2186300	XP_018489332.1, XP_018449554.1, XP_018442498.1
OG0001407	Cg005G1633100	XP_018478805.1, XP_018476110.1
OG0001407	Cg004G1078400	XP_018432732.1
OG0001408	Cg005G1624600	XP_018434674.1, XP_018478057.1
OG0001408	Cg007G2425000	XP_018480710.1
OG0001409	Cg005G1623300	XP_018440080.1, XP_018440117.1
OG0001409	Cg006G2200900	XP_018449064.1, XP_018492916.1
OG0001410	Cg006G2213900	XP_018447643.1
OG0001411	Cg006G1863200	XP_018447688.1, XP_018459746.1, XP_018437305.1
OG0001411	Cg008G2924000	XP_018484237.1, XP_018455083.1
OG0001412	Cg005G1590000	XP_018436348.1, XP_018466586.1, XP_018478717.1
OG0001412	Cg006G1979400	XP_018448707.1, XP_018488707.1
OG0001413	Cg006G1952500	XP_018485840.1, XP_018485733.1
OG0001414	Cg002G0529300	XP_018471448.1, XP_018481071.1, XP_018481056.1
OG0001414	Cg003G1052700	XP_018488954.1
OG0001415	Cg002G0530700	XP_018452495.1, XP_018457015.1, XP_018432591.1, XP_018491204.1, XP_018452050.1, XP_018440293.1
OG0001416	Cg002G0541000	XP_018433505.1
OG0001417	Cg003G0980700	XP_018455562.1, XP_018455559.1, XP_018466462.1
OG0001417	Cg002G0559700, Cg002G0559600	XP_018465905.1
OG0001419	Cg003G0948400	XP_018470646.1
OG0001419	Cg001G0137200	XP_018484223.1
OG0001420	Cg014G3031100, Cg003G0723600	XP_018472939.1, XP_018474706.1, XP_018465234.1, XP_018455003.1, XP_018456005.1
OG0001421	Cg008G2622800	XP_018468543.1, XP_018469577.1
OG0001422	Cg008G2586900	XP_018442104.1
OG0001422	Cg004G1148500	XP_018485708.1, XP_018491495.1
OG0001423	Cg002G0651300	XP_018483868.1, XP_018434153.1, XP_018434849.1
OG0001425	Cg001G0047800	XP_018469731.1, XP_018470841.1
OG0001425	Cg004G1408200	XP_018439298.1, XP_018458027.1, XP_018492335.1
OG0001426	Cg004G1193300	XP_018440120.1, XP_018488498.1
OG0001427	Cg006G1786700	XP_018449720.1
OG0001427	Cg004G1194100	XP_018435100.1, XP_018489192.1, XP_018488495.1
OG0001428	Cg002G0497200	XP_018434572.1, XP_018434608.1, XP_018442949.1, XP_018477933.1
OG0001428	Cg005G1567500	XP_018474634.1, XP_018474643.1
OG0001429	Cg001G0124400	XP_018478869.1
OG0001429	Cg003G0912800	XP_018455783.1, XP_018457490.1, XP_018468412.1
OG0001430	Cg001G0161200	XP_018483139.1, XP_018479116.1, XP_018445757.1
OG0001430	Cg003G0841400	XP_018476221.1, XP_018465488.1
OG0001431	Cg013G3026100, Cg013G3026700	XP_018436179.1
OG0001432	Cg006G2020300	XP_018466799.1, XP_018449348.1
OG0001432	Cg007G2467700	XP_018444135.1, XP_018454953.1, XP_018454957.1
OG0001433	Cg001G0212900	XP_018480484.1, XP_018458629.1
OG0001433	Cg008G2964700	XP_018463830.1, XP_018477512.1
OG0001434	Cg001G0204600	XP_018451899.1
OG0001434	Cg008G2955100	XP_018478006.1, XP_018455897.1
OG0001435	Cg004G1267000	XP_018487030.1, XP_018438436.1, XP_018440342.1, XP_018436655.1
OG0001435	Cg006G1828900	XP_018469002.1, XP_018492635.1, XP_018463508.1
OG0001436	Cg006G1810600	XP_018480677.1, XP_018486397.1
OG0001436	Cg004G1223300	XP_018432709.1, XP_018438232.1
OG0001437	Cg008G2979300	XP_018455341.1, XP_018438309.1, XP_018481758.1
OG0001437	Cg001G0225700	XP_018461089.1
OG0001438	Cg001G0228000	XP_018448538.1, XP_018484090.1, XP_018463745.1
OG0001438	Cg008G2982200	XP_018464003.1, XP_018466246.1
OG0001439	Cg003G0761500, Cg003G0761600	XP_018473756.1, XP_018462010.1, XP_018458957.1, XP_018465424.1
OG0001440	Cg001G0048300	XP_018477352.1, XP_018450921.1, XP_018471933.1
OG0001440	Cg004G1406500	XP_018492394.1, XP_018440650.1
OG0001441	Cg001G0181600	XP_018445616.1
OG0001442	Cg003G0742100, Cg003G0855300	XP_018453366.1, XP_018457885.1
OG0001442	Cg001G0184000	XP_018471393.1, XP_018470398.1, XP_018477682.1, XP_018480644.1
OG0001443	Cg001G0194400	XP_018450199.1, XP_018469697.1, XP_018482359.1
OG0001444	Cg001G0166900	XP_018480590.1, XP_018460372.1, XP_018466229.1, XP_018465071.1
OG0001444	Cg004G1078000	XP_018439123.1
OG0001445	Cg002G0403900	XP_018467555.1, XP_018444816.1, XP_018461357.1, XP_018490318.1
OG0001447	Cg002G0431100	XP_018442478.1
OG0001447	Cg005G1494900	XP_018434817.1, XP_018476896.1
OG0001448	Cg005G1762500	XP_018440419.1, XP_018435023.1
OG0001448	Cg001G0021500	XP_018443616.1, XP_018459993.1
OG0001450	Cg005G1511700	XP_018481383.1, XP_018436443.1
OG0001450	Cg002G0449200	XP_018446465.1, XP_018459496.1
OG0001451	Cg005G1515300	XP_018488658.1, XP_018488611.1, XP_018465278.1
OG0001451	Cg002G0452000	XP_018458586.1, XP_018460288.1
OG0001452	Cg002G0469000	XP_018481076.1, XP_018486001.1
OG0001453	Cg005G1767200	XP_018434730.1, XP_018438870.1, XP_018477441.1
OG0001453	Cg001G0015500	XP_018447481.1
OG0001454	Cg005G1553800	XP_018477716.1, XP_018473219.1, XP_018437005.1
OG0001454	Cg002G0486700	XP_018442677.1
OG0001455	Cg002G0489300	XP_018485578.1, XP_018483826.1
OG0001456	Cg004G1233700	XP_018489241.1, XP_018488920.1, XP_018463464.1
OG0001456	Cg001G0244100	XP_018470027.1, XP_018483743.1
OG0001458	Cg004G1428800	XP_018438017.1, XP_018462518.1, XP_018437485.1
OG0001458	Cg004G1429100	XP_018436231.1
OG0001459	Cg004G1430300	XP_018436758.1, XP_018454974.1, XP_018454911.1
OG0001459	Cg001G0104200	XP_018481075.1, XP_018481498.1
OG0001460	Cg004G1432200	XP_018456619.1
OG0001460	Cg001G0105700	XP_018472290.1
OG0001461	Cg005G1539100	XP_018473213.1, XP_018436392.1, XP_018484138.1, XP_018458149.1, XP_018484137.1
OG0001462	Cg005G1548200	XP_018473044.1, XP_018483369.1
OG0001462	Cg005G1548100	XP_018474047.1, XP_018476023.1, XP_018436380.1, XP_018436381.1
OG0001463	Cg004G1179800	XP_018491969.1
OG0001464	Cg003G0750700	XP_018460338.1, XP_018472540.1, XP_018474626.1
OG0001465	Cg001G0007900	XP_018454211.1, XP_018450574.1, XP_018483849.1
OG0001466	Cg005G1766400	XP_018480772.1, XP_018467531.1
OG0001466	Cg001G0017600	XP_018447230.1, XP_018459821.1, XP_018485051.1
OG0001468	Cg001G0033100	XP_018469078.1, XP_018462729.1, XP_018483061.1, XP_018484642.1
OG0001468	Cg005G1752600	XP_018440908.1, XP_018436189.1
OG0001469	Cg005G1745300	XP_018481749.1, XP_018437633.1
OG0001469	Cg001G0092500	XP_018461182.1, XP_018480805.1, XP_018470890.1
OG0001470	Cg006G1925500	XP_018447064.1, XP_018485609.1
OG0001472	Cg004G1118000	XP_018489561.1, XP_018490260.1, XP_018438852.1, XP_018433453.1
OG0001472	Cg008G2825400	XP_018455378.1, XP_018479320.1
OG0001473	Cg008G2825700	XP_018483796.1
OG0001473	Cg004G1117700	XP_018491853.1, XP_018433454.1, XP_018438853.1, XP_018432523.1
OG0001474	Cg004G1440800, Cg004G1440700	XP_018434968.1, XP_018462100.1
OG0001475	Cg002G0428700	XP_018444020.1
OG0001475	Cg005G1488900	XP_018478177.1, XP_018478166.1
OG0001476	Cg008G2982500, Cg008G2982400	XP_018454930.1, XP_018464001.1
OG0001477	Cg008G2837700	XP_018490800.1, XP_018438539.1, XP_018481208.1
OG0001477	Cg004G1128400	XP_018489043.1, XP_018437286.1
OG0001478	Cg006G1815900	XP_018489899.1
OG0001479	Cg006G2160700	XP_018493338.1, XP_018441398.1, XP_018436296.1
OG0001479	Cg007G2312400	XP_018440599.1
OG0001480	Cg007G2275400	XP_018453267.1
OG0001480	Cg006G2139600	XP_018490311.1
OG0001481	Cg006G2102900	XP_018436055.1, XP_018438757.1
OG0001482	Cg003G0834700	XP_018473403.1, XP_018476312.1
OG0001482	Cg001G0160500	XP_018445262.1, XP_018445113.1, XP_018484371.1
OG0001483	Cg006G2060400	XP_018458482.1, XP_018434639.1
OG0001483	Cg001G0050200	XP_018477269.1, XP_018469163.1, XP_018447171.1
OG0001484	Cg006G2036400	XP_018466127.1, XP_018449690.1
OG0001484	Cg007G2481900	XP_018452899.1, XP_018444248.1
OG0001485	Cg008G2944000, Cg008G2944100	XP_018479507.1, XP_018479506.1
OG0001485	Cg008G2944700	XP_018457438.1
OG0001486	Cg001G0091200	XP_018471939.1, XP_018465116.1, XP_018483241.1, XP_018450426.1, XP_018451238.1
OG0001486	Cg005G1745800	XP_018465880.1
OG0001487	Cg006G2024000	XP_018435692.1, XP_018448046.1
OG0001488	Cg005G1678400	XP_018463951.1, XP_018469338.1
OG0001492	Cg004G1274100	XP_018435476.1, XP_018435475.1, XP_018435473.1, XP_018435474.1, XP_018487589.1, XP_018491894.1, XP_018487614.1, XP_018487615.1
OG0001499	Cg007G2432300	XP_018454925.1
OG0001500	Cg006G1975500	XP_018432742.1, XP_018462842.1
OG0001501	Cg004G1097700	XP_018489974.1, XP_018489742.1
OG0001501	Cg008G2740900	XP_018446132.1
OG0001502	Cg004G1097000	XP_018435101.1, XP_018490767.1
OG0001502	Cg008G2739800	XP_018473138.1
OG0001503	Cg008G2714800	XP_018444853.1, XP_018473469.1, XP_018473412.1, XP_018476881.1
OG0001503	Cg004G1079000	XP_018432624.1, XP_018446705.1
OG0001504	Cg006G1832600	XP_018454181.1, XP_018491770.1, XP_018438476.1
OG0001505	Cg004G1075100	XP_018465728.1
OG0001505	Cg008G2708800	XP_018467625.1, XP_018473697.1
OG0001506	Cg004G1183400	XP_018490598.1, XP_018467152.1, XP_018490431.1, XP_018436639.1
OG0001507	Cg008G2681200	XP_018472106.1, XP_018444826.1
OG0001507	Cg008G2811500	XP_018434536.1, XP_018485367.1
OG0001508	Cg008G2651700	XP_018444025.1
OG0001508	Cg003G1001800	XP_018486349.1, XP_018457006.1, XP_018433835.1
OG0001509	Cg008G2650400	XP_018470402.1, XP_018456933.1, XP_018470118.1, XP_018476994.1
OG0001510	Cg006G2007600	XP_018489487.1
OG0001510	Cg007G2450000	XP_018469247.1
OG0001511	Cg005G1658800	XP_018483396.1
OG0001511	Cg006G2181900	XP_018451604.1, XP_018486173.1, XP_018485456.1
OG0001512	Cg006G2185400	XP_018435812.1, XP_018482210.1, XP_018471659.1
OG0001512	Cg005G1649900	XP_018474985.1
OG0001513	Cg005G1648500	XP_018481573.1, XP_018437760.1
OG0001513	Cg006G2186600	XP_018487113.1, XP_018448207.1, XP_018465872.1
OG0001514	Cg006G2193500	XP_018469104.1, XP_018468854.1, XP_018489399.1, XP_018458416.1, XP_018447872.1
OG0001514	Cg005G1633000	XP_018476109.1
OG0001515	Cg006G2198800	XP_018451143.1, XP_018472701.1, XP_018493467.1
OG0001515	Cg005G1624900	XP_018440152.1
OG0001516	Cg006G2203200	XP_018437032.1
OG0001516	Cg005G1620600	XP_018480610.1, XP_018440797.1
OG0001517	Cg006G2214300	XP_018447374.1, XP_018486205.1
OG0001517	Cg005G1608800	XP_018434191.1
OG0001518	Cg006G2222100	XP_018489971.1, XP_018466533.1, XP_018487133.1
OG0001518	Cg005G1598500	XP_018482441.1
OG0001519	Cg006G2222800	XP_018447096.1, XP_018447965.1, XP_018461439.1, XP_018488135.1, XP_018488142.1
OG0001519	Cg008G2928100	XP_018457485.1, XP_018457484.1
OG0001520	Cg006G2223400	XP_018465174.1, XP_018490322.1
OG0001520	Cg008G2929500	XP_018455431.1, XP_018455430.1
OG0001521	Cg007G2567900	XP_018456978.1, XP_018456980.1
OG0001521	Cg006G2102600	XP_018482153.1, XP_018439932.1
OG0001523	Cg005G1590100	XP_018439863.1
OG0001523	Cg006G1980100	XP_018490468.1, XP_018435413.1, XP_018451281.1, XP_018451273.1
OG0001524	Cg002G0431900	XP_018442144.1, XP_018460713.1
OG0001524	Cg006G1964100	XP_018449185.1, XP_018449599.1
OG0001525	Cg006G1956200	XP_018459286.1
OG0001526	Cg002G0528800	XP_018481058.1, XP_018434537.1, XP_018449507.1, XP_018481069.1
OG0001527	Cg003G1050000	XP_018488175.1, XP_018491828.1
OG0001527	Cg002G0471900	XP_018446051.1, XP_018457029.1
OG0001528	Cg003G1025600	XP_018435565.1, XP_018462780.1
OG0001529	Cg008G2801000	XP_018478688.1, XP_018457413.1
OG0001529	Cg002G0534200	XP_018487043.1, XP_018436990.1
OG0001530	Cg003G0958300	XP_018473131.1
OG0001531	Cg008G2785700	XP_018453364.1
OG0001532	Cg003G0986100, Cg003G0985900	XP_018475836.1, XP_018475835.1, XP_018452466.1, XP_018468651.1
OG0001534	Cg008G2970200	XP_018435787.1
OG0001535	Cg001G0140100	XP_018472181.1
OG0001535	Cg003G0955400	XP_018452141.1
OG0001536	Cg001G0385700	XP_018480455.1, XP_018457863.1
OG0001536	Cg007G2269700	XP_018452304.1, XP_018456725.1
OG0001537	Cg003G0722600, Cg014G3032600	XP_018472993.1, XP_018453748.1, XP_018457184.1, XP_018465471.1
OG0001537	Cg006G2237400	XP_018451072.1
OG0001538	Cg006G2235700	XP_018439199.1
OG0001538	Cg014G3030500, Cg003G0724200	XP_018457095.1, XP_018473550.1, XP_018462142.1
OG0001539	Cg003G0934300	XP_018443376.1, XP_018443381.1, XP_018467252.1
OG0001540	Cg004G1171000	XP_018489132.1, XP_018465740.1, XP_018485409.1
OG0001540	Cg008G2627100	XP_018446941.1
OG0001542	Cg008G2606100	XP_018470958.1, XP_018470957.1
OG0001542	Cg004G1158100	XP_018432536.1, XP_018490690.1
OG0001543	Cg007G2540900	XP_018443096.1, XP_018444027.1, XP_018442979.1
OG0001543	Cg006G2053000	XP_018459931.1
OG0001544	Cg007G2540800	XP_018442497.1
OG0001544	Cg006G2053100	XP_018436574.1, XP_018462733.1, XP_018447815.1, XP_018442014.1
OG0001545	Cg007G2537200	XP_018442701.1
OG0001545	Cg006G2056400	XP_018450323.1
OG0001546	Cg007G2520800	XP_018468742.1, XP_018468676.1
OG0001546	Cg007G2521200	XP_018444261.1, XP_018444245.1, XP_018464651.1, XP_018464064.1
OG0001547	Cg004G1408800	XP_018462541.1, XP_018471409.1
OG0001548	Cg001G0042600	XP_018477379.1
OG0001548	Cg004G1413200	XP_018434904.1, XP_018434923.1
OG0001549	Cg001G0281100	XP_018447143.1
OG0001549	Cg004G1310800	XP_018441978.1, XP_018486911.1, XP_018486894.1
OG0001550	Cg007G2510100	XP_018452643.1
OG0001550	Cg006G2081000	XP_018435843.1, XP_018451520.1
OG0001551	Cg008G2794300	XP_018453768.1, XP_018449021.1, XP_018452602.1, XP_018463203.1
OG0001552	Cg008G2964100	XP_018461599.1, XP_018477836.1, XP_018455996.1
OG0001552	Cg001G0211300	XP_018482647.1
OG0001553	Cg004G1270300	XP_018439949.1, XP_018490777.1
OG0001553	Cg006G1827400	XP_018459878.1
OG0001554	Cg006G1808300	XP_018486913.1
OG0001554	Cg004G1221300	XP_018437098.1, XP_018432974.1
OG0001555	Cg008G2980300	XP_018434987.1, XP_018482024.1
OG0001555	Cg001G0226200	XP_018482980.1
OG0001556	Cg008G2984800	XP_018439046.1
OG0001556	Cg001G0230200	XP_018481981.1, XP_018481979.1
OG0001557	Cg003G1063900	XP_018433093.1, XP_018457764.1, XP_018433511.1
OG0001557	Cg002G0520000	XP_018449029.1
OG0001558	Cg005G1458000	XP_018441472.1, XP_018477480.1, XP_018476608.1
OG0001558	Cg002G0406900	XP_018485294.1
OG0001559	Cg001G0082200	XP_018480238.1, XP_018480242.1, XP_018472156.1
OG0001559	Cg005G1730500	XP_018437520.1, XP_018490436.1
OG0001560	Cg005G1488300	XP_018475264.1, XP_018461825.1
OG0001561	Cg002G0445000	XP_018491994.1, XP_018463687.1
OG0001562	Cg005G1511600	XP_018459949.1
OG0001563	Cg005G1519000	XP_018472823.1, XP_018440932.1
OG0001563	Cg002G0456900	XP_018465800.1, XP_018461051.1, XP_018483567.1, XP_018477440.1, XP_018479967.1
OG0001564	Cg002G0467500	XP_018485162.1, XP_018485885.1, XP_018485859.1
OG0001564	Cg005G1533000	XP_018440570.1, XP_018476008.1
OG0001565	Cg002G0468300	XP_018489626.1
OG0001565	Cg002G0468200	XP_018442951.1
OG0001566	Cg002G0486200	XP_018490645.1
OG0001567	Cg007G2431000, Cg002G0582200	XP_018457951.1, XP_018470000.1, XP_018438630.1
OG0001568	Cg001G0102400	XP_018470492.1, XP_018470494.1, XP_018483517.1
OG0001568	Cg004G1428500	XP_018456660.1, XP_018441778.1
OG0001569	Cg005G1773800	XP_018433856.1, XP_018474838.1, XP_018474635.1
OG0001569	Cg001G0009700	XP_018471560.1
OG0001570	Cg007G2488300	XP_018452212.1, XP_018446226.1
OG0001571	Cg006G2233900	XP_018486866.1
OG0001571	Cg008G2755300	XP_018474543.1, XP_018445822.1, XP_018445819.1
OG0001572	Cg004G1114900	XP_018488323.1, XP_018438556.1
OG0001572	Cg008G2828200	XP_018477950.1, XP_018441549.1
OG0001573	Cg008G2833400	XP_018461282.1, XP_018452580.1, XP_018477510.1
OG0001573	Cg004G1109300	XP_018489660.1, XP_018438051.1
OG0001574	Cg001G0116900	XP_018450515.1, XP_018471565.1, XP_018484254.1
OG0001574	Cg004G1442800	XP_018441700.1, XP_018441702.1
OG0001575	Cg004G1103900	XP_018455448.1, XP_018455490.1, XP_018455368.1, XP_018465980.1, XP_018454048.1
OG0001576	Cg008G2831500	XP_018457788.1, XP_018484082.1
OG0001577	Cg008G2878600	XP_018478908.1
OG0001577	Cg004G1140300	XP_018435120.1, XP_018485794.1, XP_018481487.1, XP_018481499.1, XP_018485663.1
OG0001578	Cg004G1239400	XP_018485622.1
OG0001578	Cg006G1850700	XP_018447382.1
OG0001580	Cg001G0143900	XP_018448407.1, XP_018448409.1, XP_018450015.1
OG0001580	Cg008G2943100, Cg008G2943200, Cg008G2943300	XP_018479513.1
OG0001581	Cg001G0364000, Cg001G0363500, Cg001G0364100	XP_018467192.1, XP_018481642.1
OG0001581	Cg001G0363400	XP_018477104.1
OG0001582	Cg005G1609200	XP_018484754.1, XP_018437853.1
OG0001582	Cg006G2213800	XP_018487097.1
OG0001583	Cg006G2153400	XP_018466739.1
OG0001583	Cg007G2299000	XP_018452576.1, XP_018458645.1, XP_018434204.1
OG0001584	Cg006G2114700	XP_018484725.1
OG0001584	Cg002G0690900	XP_018477723.1, XP_018434166.1
OG0001585	Cg006G2041100, Cg008G2903100, Cg008G2903000	XP_018433322.1
