Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0005237	Cg006G2074500	jg30435
OG0005238	Cg006G2073800	jg30445
OG0005239	Cg006G2071800	jg30461
OG0005240	Cg006G2067100	jg30511
OG0005241	Cg006G2063600	jg30549
OG0005242	Cg006G2061800	jg30583
OG0005243	Cg007G2542500	jg3380
OG0005244	Cg007G2484500	jg2775
OG0005245	Cg007G2482300, Cg007G2482400	jg2742
OG0005248	Cg007G2293400	jg854
OG0005249	Cg007G2298300	jg891
OG0005250	Cg004G1266900	jg26155
OG0005251	Cg007G2308900	jg1012
OG0005252	Cg008G2974400	jg20403
OG0005253	Cg008G2985600	jg20275
OG0005254	Cg008G2986200	jg20269
OG0005255	Cg003G0737000, Cg003G0861300	jg7780
OG0005256	Cg003G0860300, Cg003G0737700	jg7772
OG0005257	Cg001G0106200	jg9460
OG0005258	Cg001G0104000	jg9432
OG0005259	Cg001G0243000	jg11030, jg11035
OG0005260	Cg006G1850400	jg32902
OG0005261	Cg005G1764000	jg16676
OG0005262	Cg001G0022100	jg8566, jg8716, jg8719, jg8543
OG0005263	Cg001G0024200	jg8559
OG0005264	Cg001G0026400	jg8580
OG0005265	Cg001G0030300	jg8625
OG0005266	Cg001G0046300	jg8799
OG0005267	Cg001G0048700	jg8826
OG0005268	Cg001G0054900	jg8893
OG0005269	Cg001G0056300	jg8906
OG0005270	Cg001G0057200	jg8917
OG0005272	Cg002G0452900	jg16357, jg15671
OG0005273	Cg001G0079900	jg9163
OG0005274	Cg001G0074400	jg9115
OG0005275	Cg001G0074200	jg9113, jg9054
OG0005276	Cg001G0073100	jg9102
OG0005277	Cg001G0071200	jg9083
OG0005278	Cg001G0081200	jg9184
OG0005279	Cg001G0083600	jg9204, jg9202
OG0005280	Cg001G0084700	jg9216
OG0005281	Cg001G0085400	jg9222
OG0005282	Cg001G0087800	jg9245
OG0005283	Cg001G0088000	jg9248
OG0005284	Cg001G0093300	jg9304
OG0005285	Cg001G0095200	jg9332
OG0005286	Cg001G0095300	jg9333
OG0005287	Cg004G1307500	jg26646
OG0005288	Cg007G2491200	jg2848
OG0005289	Cg007G2489500	jg2831
OG0005290	Cg007G2488900	jg2823
OG0005291	Cg006G2032500	jg30907
OG0005292	Cg006G2023800	jg31020
OG0005293	Cg006G2020700	jg31045
OG0005294	Cg006G2019600	jg31057
OG0005295	Cg001G0144500	jg9873
OG0005296	Cg006G2006100	jg31213
OG0005297	Cg014G3035600, Cg003G0720000	jg7993
OG0005298	Cg003G0716000, Cg014G3039600	jg8073
OG0005299	Cg003G0716500, Cg014G3039100	jg8081
OG0005300	Cg014G3044700, Cg003G0711100	jg8159
OG0005301	Cg014G3050000, Cg003G0705500	jg8165
OG0005302	Cg003G0705000, Cg014G3050600	jg8169
OG0005303	Cg003G0702400, Cg014G3053600	jg8199
OG0005304	Cg001G0123400	jg9646
OG0005305	Cg002G0673800	jg13188
OG0005306	Cg001G0119000	jg9606
OG0005307	Cg002G0673400	jg13198
OG0005308	Cg002G0672100	jg13219
OG0005309	Cg006G2066000	jg30523
OG0005310	Cg006G2023600	jg31022
OG0005312	Cg006G2001000	jg31269
OG0005314	Cg006G1888600	jg32495
OG0005314	Cg002G0525000	jg21108
OG0005315	Cg006G1839600	jg33023
OG0005317	Cg007G2568800	jg3802, jg3052, jg3682
OG0005319	Cg004G1095100	jg24167
OG0005320	Cg004G1384400, Cg004G1375600	jg27532
OG0005321	Cg008G2955200	jg20598, jg20599, jg27609
OG0005322	Cg004G1422100	jg28027
OG0005322	Cg004G1422200	jg28028
OG0005324	Cg002G0622400	jg13782
OG0005324	Cg001G0360800	jg12484
OG0005325	Cg002G0527600	jg14874
OG0005327	Cg008G2793200	jg6212
OG0005328	Cg003G0782400	jg7303
OG0005329	Cg001G0216400	jg10742
OG0005332	Cg008G2872500	jg21388, jg21195
OG0005346	Cg001G0098600	jg9372
OG0005347	Cg005G1484900	jg4128
OG0005349	Cg001G0096100	jg9344
OG0005350	Cg001G0095500	jg9338
OG0005351	Cg002G0558500	jg14479, jg17549
OG0005352	Cg003G0932700	jg22251
OG0005353	Cg002G0696700	jg12903
OG0005354	Cg002G0690700	jg12970
OG0005355	Cg002G0687000	jg13022
OG0005356	Cg002G0688100	jg13005
OG0005357	Cg002G0684600	jg13057
OG0005358	Cg008G2744000	jg5632
OG0005359	Cg008G2742600	jg5625
OG0005360	Cg008G2742100	jg5619
OG0005361	Cg008G2741500	jg5613
OG0005362	Cg002G0667900	jg13275
OG0005363	Cg001G0072400	jg9096
OG0005364	Cg008G2739700	jg5593
OG0005365	Cg008G2739400	jg5589
OG0005366	Cg008G2732200	jg5512
OG0005367	Cg008G2729700	jg5484
OG0005368	Cg008G2728800	jg5472
OG0005369	Cg008G2677500	jg4930
OG0005370	Cg008G2726900	jg5449
OG0005371	Cg008G2724700	jg5428
OG0005372	Cg008G2724100, Cg008G2724200	jg5423
OG0005373	Cg008G2716100	jg5344, jg5343
OG0005374	Cg008G2715600	jg5338
OG0005375	Cg008G2712200	jg5303
OG0005376	Cg008G2709900	jg5279
OG0005377	Cg008G2709300	jg5274
OG0005378	Cg008G2708400	jg5263
OG0005379	Cg008G2707700	jg5256
OG0005380	Cg008G2705700	jg5233
OG0005381	Cg008G2704500	jg5221
OG0005382	Cg008G2695400	jg5131
OG0005383	Cg008G2693800	jg5113
OG0005384	Cg008G2692100	jg5094
OG0005385	Cg008G2690600	jg5078
OG0005386	Cg008G2687700	jg5047
OG0005387	Cg008G2686800	jg5037
OG0005388	Cg008G2670800	jg4868
OG0005389	Cg008G2669700	jg4858
OG0005390	Cg008G2667100	jg4826
OG0005391	Cg001G0161600	jg10059
OG0005392	Cg008G2654500	jg4673
OG0005393	Cg008G2653200	jg4659
OG0005394	Cg008G2652900	jg4655
OG0005395	Cg001G0153400	jg9969
OG0005396	Cg005G1681800	jg17555
OG0005397	Cg005G1676900	jg17597
OG0005398	Cg005G1620800	jg18169
OG0005399	Cg005G1617200	jg18213
OG0005400	Cg005G1616200	jg18227
OG0005401	Cg005G1612500	jg18266
OG0005402	Cg005G1606000	jg18347
OG0005403	Cg005G1605900	jg18348
OG0005404	Cg005G1605500	jg18351
OG0005405	Cg005G1605400	jg18352
OG0005406	Cg005G1601900	jg18400
OG0005407	Cg005G1598000	jg18445
OG0005409	Cg008G2937200	jg20802
OG0005410	Cg008G2938100	jg20797
OG0005411	Cg006G2228200	jg28707
OG0005412	Cg001G0151200	jg9944
OG0005413	Cg001G0151100	jg9943, jg12017
OG0005414	Cg001G0148100	jg9911
OG0005415	Cg001G0147500	jg9906
OG0005416	Cg001G0162400	jg10067
OG0005417	Cg006G1860200	jg32769
OG0005418	Cg006G1861200	jg32754
OG0005419	Cg008G2920100	jg21003
OG0005420	Cg006G1998000	jg31300
OG0005421	Cg006G1997700	jg31303
OG0005423	Cg006G1995800	jg31324
OG0005424	Cg006G1992800	jg31349
OG0005425	Cg006G1992700	jg31350
OG0005426	Cg006G1991600	jg31362
OG0005427	Cg006G1991300	jg31365
OG0005428	Cg006G1990800	jg31371
OG0005429	Cg006G1985100	jg31441
OG0005430	Cg006G1983500	jg31457
OG0005431	Cg006G1980800	jg31463
OG0005432	Cg006G1956300	jg31801
OG0005433	Cg006G1955400	jg31811
OG0005434	Cg006G1950900	jg31861
OG0005435	Cg002G0682300	jg13085
OG0005436	Cg002G0678200	jg13134
OG0005437	Cg002G0675400	jg13171
OG0005438	Cg003G1062500	jg23720
OG0005439	Cg003G1054000	jg23633
OG0005440	Cg003G1052500	jg23619
OG0005441	Cg003G1048500	jg23579
OG0005442	Cg003G1046300	jg23555
OG0005443	Cg003G1045200	jg23542
OG0005445	Cg003G1039200	jg23482
OG0005446	Cg003G1038700	jg23477
OG0005447	Cg003G1038600	jg23476
OG0005448	Cg003G1037000	jg23459
OG0005449	Cg003G1036800	jg23457
OG0005450	Cg003G1033500	jg23415
OG0005451	Cg003G1025700	jg23325
OG0005452	Cg003G1025400	jg23320
OG0005454	Cg003G1019800	jg23248
OG0005455	Cg002G0547800	jg14597
OG0005456	Cg003G1015600	jg23202
OG0005457	Cg003G1015400	jg23199
OG0005458	Cg003G1013500	jg23180
OG0005459	Cg003G1012300	jg23166
OG0005460	Cg003G1011900	jg23162
OG0005461	Cg003G1011000	jg23148
OG0005462	Cg003G1010700	jg23143
OG0005464	Cg003G1005100	jg23088
OG0005465	Cg003G0999100	jg23028
OG0005466	Cg008G2794400	jg6232
OG0005467	Cg005G1751500, Cg008G2794600	jg16849
OG0005468	Cg008G2794900	jg6236
OG0005469	Cg005G1556500	jg18931
OG0005470	Cg008G2796000	jg6244
OG0005471	Cg008G2805100	jg6362
OG0005472	Cg008G2807400	jg6391
OG0005473	Cg008G2809900	jg6412
OG0005474	Cg008G2814400	jg6464
OG0005475	Cg008G2818400	jg6522
OG0005476	Cg008G2818500	jg6530, jg6525, jg6527
OG0005477	Cg008G2762900	jg5837
OG0005478	Cg008G2764900	jg5859
OG0005479	Cg008G2765100	jg5861
OG0005480	Cg008G2767800	jg5893
OG0005481	Cg008G2771000	jg5930
OG0005482	Cg008G2772400	jg5944
OG0005483	Cg008G2772700	jg5947
OG0005484	Cg008G2775800	jg5979
OG0005485	Cg008G2777700	jg6001
OG0005486	Cg008G2778400	jg6009
OG0005487	Cg008G2781200	jg6041
OG0005488	Cg008G2782700	jg6056
OG0005489	Cg008G2786100	jg6124
OG0005490	Cg003G0998300	jg23021
OG0005491	Cg003G0996700	jg23003
OG0005492	Cg003G0996500	jg23001
OG0005493	Cg003G0994300	jg22978
OG0005494	Cg003G0993300	jg22965
OG0005495	Cg003G0992300, Cg003G0993000	jg22959
OG0005496	Cg003G0991000	jg22941
OG0005497	Cg003G0987800	jg22909
OG0005498	Cg003G0984800	jg22879
OG0005499	Cg003G0984100	jg22872
OG0005500	Cg003G0982300	jg22852
OG0005501	Cg003G0978900	jg22805
OG0005503	Cg003G0975800	jg22772
OG0005504	Cg003G0974100	jg22755
OG0005505	Cg003G0966800	jg22671
OG0005506	Cg003G0965300	jg22652
OG0005507	Cg003G0965100	jg22650
OG0005508	Cg003G0964000	jg22638
OG0005510	Cg003G0960400	jg22601
OG0005511	Cg003G0830300, Cg003G0878600	jg21703
OG0005512	Cg003G0953800	jg22527
OG0005513	Cg003G0951000	jg22475
OG0005514	Cg003G0951100	jg22476
OG0005515	Cg003G0946000	jg22407
OG0005516	Cg003G0945600	jg22403
OG0005517	Cg003G0944600	jg22393
OG0005518	Cg003G0940900	jg22350
OG0005519	Cg003G0936600	jg17318, jg22304
OG0005520	Cg003G0934700	jg22289
OG0005521	Cg002G0533700	jg14782
OG0005522	Cg003G0723400, Cg014G3031300	jg7966
OG0005523	Cg014G3030600, Cg003G0724100	jg7957
OG0005524	Cg003G0724500, Cg014G3030200	jg7952
OG0005525	Cg014G3028800, Cg003G0725800	jg7851
OG0005526	Cg008G2646200	jg4584
OG0005527	Cg008G2644100, Cg008G2928300	jg4550
OG0005528	Cg008G2640100	jg4501
OG0005529	Cg008G2639500	jg4494
OG0005530	Cg008G2636300	jg4416
OG0005531	Cg008G2635000	jg4394
OG0005532	Cg008G2633600	jg4377
OG0005533	Cg001G0292900	jg11628, jg12413
OG0005534	Cg008G2619500	jg4222
OG0005535	Cg008G2618400	jg4209
OG0005536	Cg008G2613500	jg4169
OG0005537	Cg008G2612600	jg4159
OG0005538	Cg008G2607300	jg4103
OG0005539	Cg008G2604500	jg4064
OG0005540	Cg008G2599600	jg4014
OG0005541	Cg008G2597300	jg3991
OG0005542	Cg008G2594800	jg3961
OG0005543	Cg008G2593500	jg3942
OG0005544	Cg008G2592800	jg3933
OG0005545	Cg008G2590800	jg3904
OG0005547	Cg008G2589100	jg3890
OG0005548	Cg005G1630000	jg18069
OG0005549	Cg007G2290100	jg819, jg822, jg824
OG0005550	Cg008G2927200	jg20916
OG0005551	Cg007G2577300, Cg003G0837400	jg24631
OG0005552	Cg007G2575100	jg3725
OG0005553	Cg007G2569800	jg3676
OG0005554	Cg007G2565400	jg3632
OG0005555	Cg007G2564200	jg3616
OG0005556	Cg007G2563300	jg3604
OG0005557	Cg007G2561800	jg3591
OG0005558	Cg007G2557300	jg3542
OG0005559	Cg007G2555700	jg3521
OG0005560	Cg007G2551600	jg3485
OG0005561	Cg007G2551300	jg3481
OG0005562	Cg007G2550800	jg3475
OG0005563	Cg007G2549800	jg3462
OG0005564	Cg007G2544400	jg3403
OG0005565	Cg004G1103500	jg24307
OG0005566	Cg008G2865900, Cg008G2850400	jg21464
OG0005567	Cg007G2538500	jg3337
OG0005568	Cg007G2535600	jg3303
OG0005569	Cg007G2533400	jg3280
OG0005570	Cg007G2527300	jg3224
OG0005571	Cg007G2526400	jg3211
OG0005572	Cg007G2525900	jg3206
OG0005573	Cg007G2525200	jg3198
OG0005574	Cg004G1305200	jg26611
OG0005575	Cg007G2524500	jg3191
OG0005576	Cg007G2522600	jg3170
OG0005577	Cg007G2521300	jg3159
OG0005578	Cg014G3043800, Cg003G0712200	jg8030
OG0005579	Cg006G2017600	jg31090
OG0005580	Cg001G0291200	jg13603, jg13607
OG0005581	Cg004G1414300, Cg004G1374300	jg27920
OG0005582	Cg006G1789000	jg33687
OG0005583	Cg006G1791900	jg33656
OG0005584	Cg006G1801400	jg33548
OG0005585	Cg006G1801800	jg33544
OG0005586	Cg006G1802100	jg33538
OG0005587	Cg005G1574000	jg18726
OG0005588	Cg005G1568500	jg18784
OG0005589	Cg005G1568400	jg18785, jg18786
OG0005590	Cg003G0912700	jg22022, jg22015
OG0005591	Cg003G0913200	jg22027
OG0005592	Cg003G0914100	jg22036
OG0005593	Cg001G0261200	jg11262
OG0005594	Cg007G2502100	jg2961
OG0005595	Cg007G2502200	jg2962
OG0005596	Cg007G2504300	jg2983
OG0005597	Cg007G2512600	jg3075
OG0005598	Cg007G2512700	jg3076
OG0005599	Cg007G2512800	jg3077
OG0005600	Cg008G2879200	jg21354
OG0005602	Cg007G2517200	jg3114
OG0005603	Cg007G2518900	jg3134
OG0005604	Cg007G2454700	jg2428
OG0005605	Cg007G2455300	jg2434
OG0005606	Cg007G2458400	jg2467
OG0005607	Cg007G2460800	jg2494
OG0005608	Cg006G1999800	jg31282
OG0005609	Cg007G2462900	jg2510
OG0005610	Cg001G0117800	jg9597
OG0005611	Cg001G0116400	jg9579
OG0005612	Cg001G0112300	jg9537
OG0005613	Cg001G0111800	jg9532
OG0005614	Cg001G0111000	jg9524
OG0005615	Cg008G2693700	jg5112
OG0005616	Cg001G0110500	jg9520
OG0005617	Cg005G1776300	jg16540
OG0005618	Cg007G2265900	jg480
OG0005619	Cg002G0631000	jg13560
OG0005620	Cg002G0645600	jg13721
OG0005621	Cg002G0632300	jg13578
OG0005622	Cg002G0649000	jg13520
OG0005623	Cg002G0650200	jg13509
OG0005624	Cg004G1350600	jg27169, jg27166, jg27172
OG0005626	Cg002G0657600	jg13397
OG0005627	Cg002G0666600	jg13294
OG0005628	Cg002G0669100	jg13261
OG0005629	Cg007G2467900	jg2570
OG0005630	Cg007G2467000	jg2561
OG0005631	Cg007G2465900	jg2545
OG0005632	Cg008G2970800	jg20444
OG0005633	Cg008G2970700	jg20445
OG0005634	Cg008G2967400	jg20469
OG0005635	Cg008G2966300, Cg007G2355800	jg20490
OG0005637	Cg008G2961600	jg20538
OG0005638	Cg008G2959800	jg20559
OG0005639	Cg006G1829500	jg33179
OG0005640	Cg006G1821500	jg33274, jg33275
OG0005641	Cg006G1813400	jg33393
OG0005642	Cg005G1594500	jg18487
OG0005643	Cg005G1589500	jg18536
OG0005644	Cg005G1589100	jg18541
OG0005645	Cg006G2103300	jg30095
OG0005646	Cg002G0551500	jg14567, jg19893
OG0005647	Cg005G1580900	jg18643
OG0005648	Cg005G1580400	jg18649
OG0005649	Cg001G0206300	jg10636
OG0005650	Cg001G0206400	jg10638
OG0005651	Cg001G0207300	jg10647
OG0005652	Cg001G0212300	jg10701
OG0005653	Cg001G0214900	jg10727
OG0005654	Cg001G0220300	jg10791
OG0005655	Cg001G0226900	jg10859
OG0005656	Cg001G0229800	jg10887
OG0005657	Cg008G2972200	jg20433
OG0005658	Cg002G0516900	jg14998
OG0005659	Cg002G0518100	jg14984
OG0005660	Cg001G0167400	jg10130
OG0005661	Cg001G0169500	jg10158
OG0005662	Cg003G0900400	jg21863, jg22266, jg22275
OG0005663	Cg003G0895300	jg21794
OG0005664	Cg003G0893400	jg21772
OG0005665	Cg006G1853700	jg32831, jg32830
OG0005666	Cg004G1382100, Cg004G1389900	jg27570
OG0005667	Cg004G1404300	jg27792
OG0005668	Cg001G0165800	jg10109
OG0005669	Cg001G0183000	jg10332
OG0005670	Cg001G0184200	jg10343
OG0005671	Cg001G0196800	jg10498
OG0005672	Cg001G0194600	jg10476
OG0005673	Cg001G0193400	jg10459
OG0005674	Cg001G0192400	jg10446
OG0005675	Cg001G0202800	jg10596
OG0005676	Cg001G0203300	jg10601, jg10602
OG0005676	Cg007G2331000	jg10603
OG0005677	Cg003G0792800	jg9838
OG0005678	Cg001G0240400	jg11001
OG0005679	Cg006G2003700	jg31241
OG0005680	Cg001G0238500	jg10960
OG0005681	Cg001G0231900	jg10909
OG0005682	Cg003G1066100	jg23760, jg13290
OG0005683	Cg003G1066300	jg23762
OG0005684	Cg002G0395600	jg16448
OG0005685	Cg002G0398900	jg16409, jg16393
OG0005686	Cg002G0401900	jg16356
OG0005687	Cg002G0404800	jg16326
OG0005688	Cg002G0408200	jg16284
OG0005690	Cg002G0412800	jg16237
OG0005691	Cg002G0414500	jg16215
OG0005692	Cg002G0415700	jg16202
OG0005693	Cg002G0416900	jg16182
OG0005694	Cg002G0419500	jg16153
OG0005695	Cg002G0420700	jg16139
OG0005696	Cg002G0421900	jg16126
OG0005698	Cg001G0264000	jg16009
OG0005699	Cg005G1496600	jg19663
OG0005700	Cg002G0434300	jg15961
OG0005701	Cg002G0435300	jg15952
OG0005704	Cg002G0449400	jg15762
OG0005705	Cg002G0449800	jg15756
OG0005706	Cg002G0453700	jg15679
OG0005707	Cg002G0454800	jg15689
OG0005708	Cg002G0458300	jg15627
OG0005709	Cg002G0460900	jg15607
OG0005710	Cg002G0462100	jg15595
OG0005711	Cg002G0462500	jg15592
OG0005712	Cg002G0463700	jg15616, jg15579
OG0005713	Cg002G0479100	jg15414
OG0005714	Cg002G0479600	jg15408
OG0005715	Cg006G2063200	jg30554
OG0005716	Cg002G0486900	jg15336
OG0005717	Cg002G0489200	jg15307
OG0005719	Cg003G0915900	jg22044
OG0005720	Cg003G0915800	jg22043
OG0005721	Cg004G1331200	jg26971
OG0005722	Cg004G1352700	jg11926
OG0005723	Cg007G2431900, Cg007G2432000	jg2166
OG0005724	Cg007G2438100	jg2231
OG0005725	Cg007G2439900	jg2255
OG0005726	Cg007G2440500	jg2261
OG0005727	Cg007G2442700	jg2294
OG0005728	Cg007G2443700	jg2307, jg2309
OG0005729	Cg007G2451700	jg2395
OG0005731	Cg007G2452900	jg2407
OG0005732	Cg004G1416500	jg27949
OG0005733	Cg004G1419000	jg27985
OG0005734	Cg004G1080600	jg23992
OG0005735	Cg004G1432000	jg28134
OG0005736	Cg004G1431200	jg28128
OG0005737	Cg005G1522600	jg19343
OG0005738	Cg005G1524400	jg19327
OG0005739	Cg005G1526400	jg19304
OG0005740	Cg005G1531400	jg19242, jg19240
OG0005741	Cg005G1531900	jg19231
OG0005742	Cg005G1534600	jg19197
OG0005743	Cg005G1535900	jg19186
OG0005744	Cg005G1538900	jg19119
OG0005745	Cg005G1539200	jg19122
OG0005746	Cg005G1539300	jg19125
OG0005747	Cg004G1353900	jg27291
OG0005748	Cg005G1540900	jg19095
OG0005749	Cg005G1548700	jg19017
OG0005750	Cg005G1549000	jg19014
OG0005751	Cg005G1551900	jg18977
OG0005752	Cg005G1553900	jg18957
OG0005753	Cg005G1554300	jg18953
OG0005754	Cg005G1557300	jg18921
OG0005755	Cg005G1557500	jg18919
OG0005756	Cg005G1559800	jg18887
OG0005758	Cg006G2126300	jg29846
OG0005759	Cg003G0747400	jg11289, jg7669
OG0005760	Cg003G0745500	jg7687
OG0005761	Cg003G0740400, Cg003G0857300	jg7732
OG0005762	Cg003G0857700, Cg003G0740000	jg7737
OG0005764	Cg005G1763800	jg16677
OG0005765	Cg005G1758500	jg16753
OG0005766	Cg005G1758300	jg16755
OG0005767	Cg005G1748600	jg16876
OG0005768	Cg006G1885000	jg32536
OG0005769	Cg006G1875500	jg32605
OG0005770	Cg006G1935700	jg32418
OG0005771	Cg006G1937000	jg31990
OG0005772	Cg003G0802600	jg7153, jg7088
OG0005773	Cg003G0803600	jg7087, jg7154
OG0005774	Cg003G0773600	jg7380
OG0005775	Cg003G0766900	jg7432
OG0005776	Cg003G0765000	jg7463
OG0005777	Cg003G0757600	jg7539
OG0005778	Cg003G0757300	jg7549
OG0005779	Cg003G0755800	jg7571
OG0005780	Cg008G2756300	jg5767
OG0005781	Cg008G2819900	jg6544
OG0005782	Cg008G2832100	jg6716
OG0005783	Cg004G1437800	jg28215
OG0005784	Cg004G1078300	jg23962
OG0005785	Cg004G1442900	jg28280
OG0005786	Cg005G1452200	jg20186
OG0005787	Cg005G1454800	jg20158
OG0005789	Cg005G1459700	jg20100
OG0005790	Cg005G1461000	jg20087
OG0005791	Cg005G1461200	jg20085
OG0005792	Cg005G1463700	jg15962, jg20061
OG0005793	Cg006G2117400	jg29943
OG0005794	Cg005G1469300	jg19999
OG0005795	Cg005G1466500	jg20118, jg19993, jg11060
OG0005796	Cg005G1475400	jg19933
OG0005797	Cg005G1476200	jg19927
OG0005798	Cg005G1477600	jg19907
OG0005799	Cg005G1483000	jg19825
OG0005800	Cg005G1487800	jg19772
OG0005801	Cg005G1494000	jg2636
OG0005802	Cg005G1498000	jg19642
OG0005803	Cg005G1502000	jg19600
OG0005804	Cg005G1504500	jg19577
OG0005805	Cg005G1504800	jg19574
OG0005806	Cg005G1506600	jg19547
OG0005807	Cg007G2423500	jg2057
OG0005808	Cg005G1507300	jg19538
OG0005809	Cg005G1510000	jg19503
OG0005810	Cg005G1510400	jg19494
OG0005811	Cg005G1510800	jg19490
OG0005812	Cg005G1513900	jg19454
OG0005813	Cg008G2981800	jg20327
OG0005814	Cg004G1079900	jg23984
OG0005815	Cg004G1084200	jg24043, jg26806
OG0005816	Cg004G1087000	jg24074
OG0005817	Cg004G1089500	jg24102
OG0005818	Cg004G1089900	jg24105
OG0005819	Cg004G1091600	jg24123
OG0005820	Cg004G1092300	jg24134
OG0005821	Cg004G1093400	jg24148
OG0005822	Cg004G1103700	jg24309
OG0005823	Cg004G1110600	jg24389, jg24390
OG0005824	Cg004G1113700	jg24419
OG0005825	Cg004G1114200	jg24422
OG0005826	Cg004G1116600	jg24454
OG0005827	Cg004G1121400	jg24515
OG0005828	Cg004G1125600	jg24556
OG0005830	Cg004G1127400	jg24576
OG0005831	Cg004G1129900	jg24604
OG0005832	Cg004G1131500	jg24622
OG0005833	Cg004G1132600	jg24636
OG0005834	Cg004G1133100	jg24641
OG0005835	Cg004G1134200	jg24653
OG0005836	Cg004G1135000	jg24661
OG0005837	Cg004G1137700	jg24690
OG0005839	Cg004G1140000	jg24714
OG0005840	Cg004G1145800	jg24773
OG0005842	Cg004G1153200	jg24858
OG0005843	Cg004G1228300	jg25689
OG0005844	Cg004G1164900	jg27434, jg24997
OG0005845	Cg004G1169600	jg25038
OG0005846	Cg004G1170500	jg25049
OG0005847	Cg004G1171700	jg25065
OG0005848	Cg004G1176900	jg25120
OG0005849	Cg004G1181200	jg25171
OG0005850	Cg004G1186700	jg25232
OG0005851	Cg004G1187600	jg25241
OG0005852	Cg004G1188000	jg25243
OG0005853	Cg004G1196500	jg2759, jg25350
OG0005854	Cg004G1193200	jg25308
OG0005855	Cg001G0251000	jg11147
OG0005856	Cg004G1197400	jg25362
OG0005857	Cg004G1199500	jg25391
OG0005858	Cg004G1203200	jg25420
OG0005859	Cg004G1203400	jg25423
OG0005860	Cg004G1204100	jg25430
OG0005861	Cg004G1211600	jg25519
OG0005862	Cg004G1212000	jg25523
OG0005863	Cg004G1220000	jg25601
OG0005864	Cg004G1223800	jg25637
OG0005865	Cg004G1224800	jg25649
OG0005866	Cg004G1226800	jg25671
OG0005867	Cg004G1229700	jg25704
OG0005868	Cg008G2916700	jg21127, jg21129
OG0005869	Cg004G1234900	jg25780
OG0005870	Cg004G1237200, Cg004G1237400	jg25815
OG0005871	Cg004G1240400	jg25854
OG0005872	Cg004G1242200	jg25876
OG0005873	Cg004G1243800	jg25900
OG0005874	Cg004G1245400	jg25919
OG0005875	Cg004G1247400	jg25939
OG0005876	Cg004G1247600	jg25941
OG0005877	Cg004G1250200	jg25974
OG0005878	Cg004G1252800	jg26002
OG0005879	Cg004G1253600	jg26010
OG0005880	Cg004G1255400	jg26033
OG0005881	Cg004G1255700	jg26036
OG0005882	Cg002G0398800	jg16402, jg16394, jg16410
OG0005883	Cg004G1259000	jg26073
OG0005884	Cg004G1283600	jg26352
OG0005885	Cg004G1261200	jg26096
OG0005886	Cg004G1265500	jg26140
OG0005887	Cg004G1265800	jg26144
OG0005888	Cg004G1267100	jg26156
OG0005890	Cg004G1270100	jg26184
OG0005891	Cg004G1270200	jg26185
OG0005892	Cg004G1273400	jg26224
OG0005893	Cg002G0623600, Cg001G0361900	jg13761
OG0005894	Cg001G0319800	jg12022
OG0005895	Cg004G1294300	jg26512
OG0005896	Cg004G1305500	jg26614
OG0005897	Cg004G1304300	jg26602
OG0005898	Cg004G1300500	jg26572
OG0005900	Cg004G1295200	jg26518
OG0005901	Cg004G1293500	jg26499
OG0005902	Cg004G1292900	jg26492
OG0005903	Cg004G1292100	jg26483
OG0005904	Cg004G1291000	jg26468
OG0005905	Cg004G1289100	jg26443
OG0005906	Cg001G0094700	jg9389
OG0005907	Cg007G2427300	jg2113
OG0005908	Cg008G2835000	jg6800
OG0005909	Cg008G2837300	jg6907
OG0005910	Cg008G2866200, Cg008G2850700	jg21460
OG0005911	Cg004G1436300	jg28187
OG0005913	Cg002G0510400	jg15083
OG0005914	Cg002G0510600	jg15066, jg15059, jg15081
OG0005915	Cg003G0703400, Cg014G3052400	jg8190
OG0005916	Cg006G2251200	jg28452
OG0005917	Cg006G2246400	jg28506
OG0005918	Cg006G2243200	jg28534
OG0005919	Cg006G2242600	jg28541
OG0005920	Cg006G2237200	jg28601
OG0005921	Cg006G2233200	jg28648
OG0005922	Cg006G2226400	jg28724
OG0005923	Cg006G2222900	jg28758
OG0005924	Cg006G2219800	jg28790
OG0005925	Cg006G2208500	jg28917
OG0005926	Cg006G2203400	jg28965
OG0005927	Cg006G2196700	jg29039
OG0005928	Cg006G2194400	jg29060
OG0005929	Cg006G2192600	jg29074
OG0005930	Cg006G2185600	jg29141
OG0005931	Cg006G2189600	jg29101
OG0005932	Cg006G2189100	jg29107
