Orthogroup	Cardamine_glauca	Eutrema_salsugineum
OG0001435	Cg004G1267000	XP_006406423.1
OG0001435	Cg006G1828900	XP_024006357.1
OG0001436	Cg006G1810600	XP_006392910.1
OG0001436	Cg004G1223300	XP_006406905.1
OG0001437	Cg008G2979300	XP_006398394.1
OG0001437	Cg001G0225700	XP_006414199.1
OG0001438	Cg001G0228000	XP_024004766.1
OG0001438	Cg008G2982200	XP_006398424.1
OG0001439	Cg003G0761500, Cg003G0761600	XP_006396936.1, XP_006396935.1
OG0001440	Cg001G0048300	XP_006412126.1
OG0001440	Cg004G1406500	XP_006409346.1
OG0001441	Cg001G0181600	XP_006413678.1
OG0001442	Cg003G0742100, Cg003G0855300	XP_006396681.1
OG0001442	Cg001G0184000	XP_006413699.1
OG0001443	Cg001G0194400	XP_006413835.1, XP_006391784.1
OG0001444	Cg001G0166900	XP_006413525.1
OG0001444	Cg004G1078000	XP_006408498.2
OG0001445	Cg002G0403900	XP_006402354.2
OG0001446	Cg004G1392000, Cg004G1392200	XP_024016594.1
OG0001447	Cg002G0431100	XP_006402676.1
OG0001447	Cg005G1494900	XP_006397520.1
OG0001448	Cg005G1762500	XP_006404724.2
OG0001448	Cg001G0021500	XP_006411832.1
OG0001449	Cg008G2851800, Cg008G2867500	XP_006395103.1
OG0001450	Cg005G1511700	XP_006411456.1
OG0001450	Cg002G0449200	XP_006402868.1
OG0001451	Cg005G1515300	XP_006411415.1
OG0001451	Cg002G0452000	XP_006396061.1, XP_006402897.1
OG0001452	Cg002G0469000	XP_006403432.1
OG0001453	Cg005G1767200	XP_006404670.1, XP_006404666.1, XP_006404669.1, XP_006404667.1, XP_006404672.1
OG0001453	Cg001G0015500	XP_024005879.1
OG0001454	Cg005G1553800	XP_006410993.1
OG0001454	Cg002G0486700	XP_006403627.1
OG0001455	Cg005G1558300	XP_006410942.1
OG0001456	Cg004G1233700	XP_006406796.1
OG0001456	Cg001G0244100	XP_006414388.1
OG0001458	Cg004G1428800	XP_006409079.1
OG0001458	Cg004G1429100	XP_006409078.1
OG0001459	Cg004G1430300	XP_006409063.1
OG0001459	Cg001G0104200	XP_006412800.1
OG0001460	Cg004G1432200	XP_006409039.1
OG0001460	Cg001G0105700	XP_006412815.1
OG0001461	Cg005G1539100	XP_006411159.1
OG0001462	Cg005G1548200	XP_024004162.1
OG0001463	Cg004G1179800	XP_006407382.2, XP_024009272.1
OG0001464	Cg003G0750700	XP_006396780.1, XP_006396779.1, XP_006396778.1
OG0001464	Cg003G0750800	XP_006396781.1
OG0001465	Cg005G1775700	XP_006404572.1
OG0001465	Cg001G0007900	XP_006411692.1
OG0001466	Cg005G1766400	XP_006404690.1
OG0001466	Cg001G0017600	XP_006411796.1
OG0001467	Cg005G1754000	XP_006404850.2
OG0001468	Cg001G0033100	XP_006411958.2
OG0001468	Cg005G1752600	XP_006404862.1
OG0001469	Cg005G1745300	XP_006404955.1
OG0001469	Cg001G0092500	XP_006412638.1
OG0001470	Cg006G1925500	XP_006396080.1
OG0001472	Cg004G1118000	XP_006408050.1
OG0001472	Cg008G2825400	XP_006394934.1
OG0001473	Cg008G2825700	XP_006394936.1
OG0001473	Cg004G1117700	XP_006408054.1
OG0001474	Cg004G1440800, Cg004G1440700	XP_006404072.2, XP_006408952.1
OG0001475	Cg002G0428700	XP_006402641.1
OG0001475	Cg005G1488900	XP_006397584.1
OG0001477	Cg008G2837700	XP_024007346.1
OG0001477	Cg004G1128400	XP_006407939.1
OG0001479	Cg006G2160700	XP_006417482.1
OG0001479	Cg007G2312400	XP_006392273.1
OG0001480	Cg007G2275400	XP_006391810.1
OG0001480	Cg006G2139600	XP_006417240.2
OG0001481	Cg006G2102900	XP_024007867.1
OG0001482	Cg003G0834700	XP_006402205.1
OG0001482	Cg001G0160500	XP_024004391.1
OG0001483	Cg006G2060400	XP_006416378.1
OG0001483	Cg001G0050200	XP_006412154.1
OG0001484	Cg006G2036400	XP_006416134.1
OG0001484	Cg007G2481900	XP_006390800.1
OG0001485	Cg008G2944700	XP_006398053.1
OG0001486	Cg001G0091200	XP_006412620.2
OG0001486	Cg005G1745800	XP_024009758.1, XP_006404963.1
OG0001487	Cg006G2024000	XP_006391686.1
OG0001488	Cg005G1678400	XP_006398665.1
OG0001492	Cg004G1274100	XP_006406358.1, XP_024015001.1
OG0001499	Cg007G2432300	XP_006391434.1
OG0001500	Cg006G1975500	XP_006415539.1
OG0001501	Cg004G1097700	XP_006408285.1
OG0001501	Cg008G2740900	XP_006400312.1
OG0001502	Cg004G1097000	XP_006408292.1
OG0001502	Cg008G2739800	XP_024011427.1
OG0001503	Cg008G2714800	XP_006400026.1
OG0001503	Cg004G1079000	XP_024015666.1
OG0001504	Cg006G1832600	XP_006393194.1
OG0001505	Cg004G1075100	XP_006408529.1
OG0001505	Cg008G2708800	XP_006399960.1
OG0001506	Cg008G2702200	XP_006399887.1
OG0001506	Cg004G1183400	XP_006407336.1
OG0001507	Cg008G2681200	XP_006399646.1
OG0001507	Cg008G2811500	XP_006394799.1
OG0001508	Cg008G2651700	XP_006399286.1
OG0001508	Cg003G1001800	XP_006394538.1
OG0001509	Cg008G2650400	XP_024012461.1, XP_006399268.1
OG0001509	Cg008G2650300	XP_006399267.2
OG0001510	Cg006G2007600	XP_024008745.1
OG0001510	Cg007G2450000	XP_006391177.2
OG0001511	Cg005G1658800	XP_006409801.1, XP_006412464.2
OG0001511	Cg006G2181900	XP_006417716.1
OG0001512	Cg006G2185400	XP_006417758.1
OG0001512	Cg005G1649900	XP_006409888.1
OG0001513	Cg005G1648500	XP_006409900.1
OG0001513	Cg006G2186600	XP_006417771.1
OG0001514	Cg006G2193500	XP_006417838.1
OG0001514	Cg005G1633000	XP_024004229.1
OG0001515	Cg006G2198800	XP_006417894.1
OG0001515	Cg005G1624900	XP_006410179.1
OG0001516	Cg006G2203200	XP_006417949.1
OG0001516	Cg005G1620600	XP_006410249.1
OG0001517	Cg006G2214300	XP_006418055.1
OG0001517	Cg005G1608800	XP_006410373.2
OG0001518	Cg006G2222100	XP_006418125.1
OG0001518	Cg005G1598500	XP_006410484.2
OG0001519	Cg008G2928100	XP_006403261.1, XP_006403260.1
OG0001520	Cg006G2223400	XP_006418136.1
OG0001520	Cg008G2929500	XP_006403243.1
OG0001521	Cg007G2567900	XP_006389861.1
OG0001521	Cg006G2102600	XP_024007868.1
OG0001522	Cg006G1983300, Cg006G1982900, Cg006G1983200, Cg006G1983000, Cg006G1983100	XP_006415583.2
OG0001523	Cg005G1590100	XP_006410572.1
OG0001523	Cg006G1980100	XP_006415572.1
OG0001524	Cg002G0431900	XP_006402683.1
OG0001524	Cg006G1964100	XP_006415396.1
OG0001526	Cg002G0528800	XP_024013654.1
OG0001526	Cg003G1053400	XP_006411865.1
OG0001527	Cg003G1050000	XP_006393990.1
OG0001527	Cg002G0471900	XP_024013413.1
OG0001528	Cg003G1025600	XP_006395293.1
OG0001528	Cg001G0049400, Cg001G0048500, Cg005G1678200, Cg005G1678000	XP_024005797.1
OG0001529	Cg008G2801000	XP_024016575.1, XP_024006179.1
OG0001529	Cg002G0534200	XP_006404152.1
OG0001530	Cg003G0958300	XP_006401267.1, XP_006401268.2
OG0001531	Cg008G2785700	XP_006408695.1, XP_006408697.2
OG0001532	Cg003G0986100, Cg003G0985900	XP_006400944.1, XP_006417027.2
OG0001534	Cg008G2970200	XP_024011124.1, XP_024011126.1
OG0001534	Cg001G0224000	XP_006414180.1
OG0001535	Cg001G0140100	XP_006413209.1
OG0001535	Cg003G0955400	XP_006401301.1
OG0001536	Cg001G0385700	XP_006405380.1
OG0001536	Cg007G2269700	XP_006391740.2
OG0001537	Cg003G0722600, Cg014G3032600	XP_006396454.1
OG0001537	Cg006G2237400	XP_006418294.1
OG0001538	Cg006G2235700	XP_006418274.1
OG0001538	Cg014G3030500, Cg003G0724200	XP_006396471.1
OG0001539	Cg003G0934300	XP_006399123.1
OG0001540	Cg004G1171000	XP_006407474.1
OG0001540	Cg008G2627100	XP_006399013.1
OG0001541	Cg008G2620000	XP_006396112.2
OG0001542	Cg008G2606100	XP_024011507.1
OG0001542	Cg004G1158100	XP_006407628.1
OG0001543	Cg007G2540900	XP_006390134.1
OG0001543	Cg006G2053000	XP_006416308.1
OG0001544	Cg007G2540800	XP_006390135.1
OG0001544	Cg006G2053100	XP_006416309.1
OG0001545	Cg007G2537200	XP_006390173.1
OG0001545	Cg006G2056400	XP_006416340.1
OG0001546	Cg007G2520800	XP_006390358.1
OG0001546	Cg007G2521200	XP_006390357.1
OG0001547	Cg001G0047300	XP_006412112.1
OG0001548	Cg001G0042600	XP_006412053.1
OG0001548	Cg004G1413200	XP_006409253.1
OG0001549	Cg001G0281100	XP_006414882.1
OG0001549	Cg004G1310800	XP_006418792.2
OG0001550	Cg007G2510100	XP_006390489.1
OG0001550	Cg006G2081000	XP_006416601.1
OG0001551	Cg008G2794300	XP_024010828.1
OG0001552	Cg008G2964100	XP_006398248.1
OG0001552	Cg001G0211300	XP_006414032.1
OG0001553	Cg004G1270300	XP_024015685.1
OG0001553	Cg006G1827400	XP_024006312.1
OG0001554	Cg006G1808300	XP_006392878.1
OG0001554	Cg004G1221300	XP_006406938.1
OG0001555	Cg008G2980300	XP_006398403.1
OG0001555	Cg001G0226200	XP_006414205.1
OG0001556	Cg001G0230200	XP_006414247.1
OG0001557	Cg003G1063900	XP_006393852.1
OG0001557	Cg002G0520000	XP_006403995.1
OG0001558	Cg005G1458000	XP_006397908.1
OG0001558	Cg002G0406900	XP_006402392.1
OG0001559	Cg001G0082200	XP_006412518.1
OG0001559	Cg005G1730500	XP_006405148.1
OG0001560	Cg005G1488300	XP_006397594.1
OG0001561	Cg002G0445000	XP_024012927.1
OG0001562	Cg005G1511600	XP_006411459.1
OG0001563	Cg005G1519000	XP_006411380.1
OG0001563	Cg002G0456900	XP_006402951.1
OG0001564	Cg002G0467500	XP_006403418.1
OG0001564	Cg005G1533000	XP_006411234.1
OG0001565	Cg002G0468300	XP_006403427.1
OG0001565	Cg002G0468200	XP_006403426.1
OG0001566	Cg002G0486200	XP_006403619.2
OG0001567	Cg002G0581700	XP_006419094.1
OG0001567	Cg007G2431000, Cg002G0582200	XP_006391422.1
OG0001568	Cg001G0102400	XP_006412776.1
OG0001568	Cg004G1428500	XP_024016398.1
OG0001569	Cg005G1773800	XP_024014328.1
OG0001569	Cg001G0009700	XP_006411716.1
OG0001570	Cg007G2488300	XP_006390729.1
OG0001571	Cg006G2233900	XP_006418251.2
OG0001571	Cg008G2755300	XP_006400462.1
OG0001572	Cg004G1114900	XP_006408091.1
OG0001572	Cg008G2828200	XP_006394958.1
OG0001573	Cg008G2833400	XP_006395009.1
OG0001573	Cg004G1109300	XP_006408140.1
OG0001574	Cg001G0116900	XP_006412951.1
OG0001574	Cg004G1442800	XP_006408987.1
OG0001575	Cg004G1103900	XP_006405253.1
OG0001576	Cg008G2831500	XP_006394992.1
OG0001576	Cg004G1112100	XP_006408115.1
OG0001577	Cg008G2878600	XP_024007162.1
OG0001577	Cg004G1140300	XP_006407818.1
OG0001578	Cg004G1239400	XP_006406734.1
OG0001581	Cg001G0363400	XP_024014613.1
OG0001582	Cg005G1609200	XP_024003849.1
OG0001582	Cg006G2213800	XP_006418050.1
OG0001583	Cg006G2153400	XP_006417400.1
OG0001583	Cg007G2299000	XP_006392090.1
OG0001584	Cg006G2114700	XP_006416963.1
OG0001584	Cg002G0690900	XP_006395863.1
OG0001585	Cg006G2041100, Cg008G2903100, Cg008G2903000	XP_006416185.1
OG0001585	Cg006G2041000	XP_006416184.1
OG0001586	Cg002G0672400	XP_006395675.1, XP_006418637.1
OG0001587	Cg006G2033400	XP_006416107.1
OG0001587	Cg007G2476900	XP_024012577.1
OG0001588	Cg007G2261800	XP_024015728.1
OG0001588	Cg001G0391100	XP_006405307.1
OG0001589	Cg002G0631700	XP_006395378.1
OG0001591	Cg005G1764800	XP_024014202.1
OG0001591	Cg004G1206700	XP_024015358.1
OG0001591	Cg001G0019000	XP_024005595.1
OG0001593	Cg006G2128600	XP_006417116.1
OG0001593	Cg002G0672200	XP_006395645.1
OG0001595	Cg007G2407500, Cg007G2401400, Cg007G2407300, Cg007G2401600, Cg007G2408100, Cg007G2407900, Cg007G2401700, Cg007G2407700	XP_006391550.1
OG0001598	Cg008G2651800	XP_024012326.1
OG0001603	Cg002G0543200	XP_006404257.1
OG0001604	Cg002G0545800	XP_006404290.1
OG0001605	Cg001G0328100, Cg001G0343200, Cg001G0328800, Cg001G0343000, Cg001G0328500, Cg001G0329000	XP_006405493.2
OG0001606	Cg008G2735700	XP_006400249.1
OG0001606	Cg004G1093300	XP_024015378.1
OG0001607	Cg004G1092200	XP_006408348.1
OG0001607	Cg008G2733100	XP_006400233.1
OG0001608	Cg004G1273200	XP_006407630.2
OG0001609	Cg008G2725100	XP_006400139.1
OG0001609	Cg004G1086500	XP_006408410.1
OG0001610	Cg006G2001800, Cg006G2002000	XP_006415776.1, XP_006415774.1
OG0001611	Cg008G2692000	XP_024012406.1
OG0001611	Cg008G2759700	XP_006400505.1
OG0001612	Cg008G2760000	XP_024012221.1
OG0001612	Cg008G2689100	XP_024011882.1
OG0001613	Cg008G2684400	XP_006399687.1
OG0001613	Cg008G2816500, Cg008G2816100	XP_006394845.1
OG0001614	Cg003G1044100	XP_006394091.1
OG0001614	Cg008G2669600	XP_006399520.1
OG0001615	Cg005G1766000	XP_006404685.1
OG0001616	Cg008G2663900	XP_006399455.1
OG0001616	Cg003G1037200	XP_006394136.1
OG0001617	Cg008G2659600	XP_006399392.1
OG0001617	Cg003G1029100	XP_006394236.1
OG0001618	Cg008G2788100	XP_006394577.1
OG0001618	Cg008G2653800	XP_006399306.1
OG0001619	Cg003G0869300, Cg003G0728500	XP_006396528.1
OG0001619	Cg006G2232200	XP_006418235.1
OG0001620	Cg006G2188400	XP_006417790.1
OG0001620	Cg005G1645200	XP_024016663.1
OG0001621	Cg005G1634000	XP_006410049.1
OG0001621	Cg006G2192800	XP_024008415.1
OG0001622	Cg006G2194100	XP_006417846.1
OG0001622	Cg005G1632200	XP_006410079.1
OG0001623	Cg005G1628100	XP_006410093.1
OG0001623	Cg006G2196900	XP_006417872.1
OG0001624	Cg005G1623800	XP_006410192.1
OG0001624	Cg006G2199700	XP_006417904.1
OG0001625	Cg005G1615300	XP_024003772.1
OG0001625	Cg006G2208600	XP_006417995.1
OG0001626	Cg005G1601100, Cg006G2220400	XP_006410462.1
OG0001627	Cg006G2221700	XP_006418122.1
OG0001627	Cg005G1599500	XP_006410473.1
OG0001628	Cg006G2226300	XP_006418171.1
OG0001628	Cg008G2937300	XP_006403156.1
OG0001629	Cg003G0865300, Cg003G0733100	XP_006396580.1
OG0001629	Cg006G2230400	XP_024008760.1
OG0001630	Cg001G0146200	XP_006413280.1
OG0001630	Cg003G0908900	XP_024011971.1
OG0001631	Cg008G2924800	XP_006403295.1
OG0001631	Cg006G1998500	XP_024008666.1
OG0001632	Cg005G1593200	XP_006410540.1
OG0001632	Cg006G1989700	XP_006415639.1
OG0001633	Cg003G1007700	XP_024003915.1
OG0001633	Cg003G1008000	XP_024007096.1
OG0001634	Cg003G1003100	XP_006394525.1
OG0001634	Cg006G2125100	XP_006417079.1
OG0001635	Cg002G0539900	XP_006404217.1
OG0001636	Cg002G0532600	XP_006404130.1
OG0001637	Cg008G2760700	XP_006400512.1
OG0001638	Cg007G2269200	XP_006400566.1
OG0001638	Cg008G2765200	XP_006400565.1
OG0001639	Cg003G0956900	XP_024011690.1
OG0001640	Cg001G0136200	XP_006413154.1
OG0001641	Cg003G0940400	XP_006401482.1
OG0001642	Cg003G0939000	XP_024012617.1
OG0001643	Cg001G0129800	XP_006413087.1
OG0001643	Cg003G0928000	XP_006401599.1
OG0001644	Cg004G1177200	XP_006407420.2
OG0001645	Cg004G1174300	XP_006407446.1
OG0001645	Cg008G2633100	XP_006399072.1
OG0001646	Cg008G2627800	XP_006399021.1
OG0001646	Cg004G1171900	XP_006407466.1
OG0001647	Cg002G0452600	XP_006402902.1
OG0001647	Cg008G2611900	XP_006398863.1
OG0001648	Cg001G0380100	XP_006405430.1
OG0001648	Cg002G0653100	XP_006395460.1
OG0001649	Cg001G0381500	XP_006405416.1
OG0001649	Cg002G0655200	XP_006395477.1
OG0001650	Cg001G0386800	XP_006405356.1
OG0001650	Cg007G2266000	XP_006391707.1
OG0001651	Cg006G2102000	XP_006416838.1
OG0001651	Cg007G2567200	XP_006389871.1
OG0001652	Cg007G2564600	XP_006389898.1
OG0001652	Cg007G2564500	XP_006389899.1
OG0001653	Cg006G2099800	XP_006416816.1
OG0001653	Cg007G2563700	XP_006389908.1
OG0001654	Cg006G1953100	XP_006415264.1
OG0001654	Cg006G1953300, Cg005G1646100	XP_006415265.1
OG0001655	Cg007G2402900	XP_006391553.1
OG0001655	Cg001G0198000	XP_006413873.1
OG0001656	Cg007G2536100	XP_006390192.1
OG0001656	Cg006G2057700	XP_006416353.1
OG0001657	Cg001G0046600	XP_006412100.1
OG0001657	Cg004G1409900	XP_006409309.2
OG0001658	Cg004G1414600	XP_006409225.1
OG0001658	Cg001G0039700	XP_006412031.1
OG0001659	Cg006G1780300	XP_006392556.1
OG0001659	Cg004G1186500	XP_006407299.1
OG0001660	Cg006G1796700	XP_006392745.1
OG0001660	Cg004G1205400	XP_006407094.1
OG0001661	Cg006G1805000	XP_006392839.1
OG0001661	Cg004G1216800	XP_006406983.1
OG0001662	Cg005G1573700	XP_024004143.1
OG0001662	Cg002G0503800	XP_006403801.1
OG0001663	Cg005G1570500	XP_024003961.1
OG0001663	Cg002G0500600	XP_024013476.1
OG0001664	Cg005G1568300	XP_006410827.1
OG0001664	Cg002G0497900	XP_006403747.1
OG0001665	Cg002G0497800, Cg005G1568200	XP_024013436.1, XP_006403746.1
OG0001666	Cg001G0261800	XP_024005685.1
OG0001666	Cg004G1294500	XP_006406128.1
OG0001667	Cg001G0247900	XP_006414444.1
OG0001667	Cg004G1230400	XP_024015426.1
OG0001668	Cg001G0246700	XP_006414582.2, XP_024005411.1
OG0001669	Cg001G0246200	XP_006414415.1, XP_006414584.2
OG0001669	Cg001G0246100	XP_006414412.1, XP_006414587.1
OG0001670	Cg007G2511000	XP_024008974.1
OG0001670	Cg007G2511100	XP_006390477.1
OG0001671	Cg002G0636600	XP_006395359.1
OG0001671	Cg001G0371900	XP_006405561.1
OG0001672	Cg002G0661000	XP_006395540.1
OG0001672	Cg006G2134200	XP_006417174.1
OG0001673	Cg002G0667800	XP_024006721.1
OG0001673	Cg006G2129300	XP_024009039.1
OG0001674	Cg004G1261100	XP_006406492.1
OG0001674	Cg006G1833800	XP_006393210.1
OG0001675	Cg004G1265700	XP_006406437.1
OG0001676	Cg004G1277700	XP_006406329.1
OG0001676	Cg006G1820900	XP_006393058.1
OG0001677	Cg004G1229600	XP_006406832.1
OG0001677	Cg006G1815200	XP_006392973.1
OG0001679	Cg006G1807900	XP_006392875.1
OG0001679	Cg004G1220800	XP_006406947.1
OG0001680	Cg001G0343600, Cg001G0343700	XP_006393379.2
OG0001681	Cg001G0226500	XP_006414209.1
OG0001681	Cg008G2980600	XP_006398405.1
OG0001682	Cg008G2980700, Cg006G1920400	XP_006398406.1
OG0001683	Cg004G1401500	XP_006409413.1
OG0001683	Cg001G0051800	XP_006412169.1
OG0001684	Cg004G1402600	XP_006409401.1
OG0001684	Cg001G0051100	XP_006412163.1
OG0001685	Cg003G0744700	XP_006396706.1
OG0001685	Cg001G0182500	XP_024005440.1
OG0001686	Cg001G0182700	XP_006413690.1
OG0001686	Cg003G0743800	XP_006396701.1
OG0001687	Cg001G0185700	XP_006413729.1
OG0001687	Cg003G0857800, Cg003G0739900	XP_006396661.1
OG0001688	Cg004G1323200	XP_006418636.2
OG0001689	Cg006G1911400	XP_006397461.1
OG0001689	Cg003G0787000	XP_006397189.1
OG0001690	Cg002G0400500	XP_006402316.1
OG0001690	Cg005G1449000	XP_006397996.1
OG0001691	Cg002G0402300	XP_006402334.1
OG0001691	Cg005G1452900	XP_006397959.1
OG0001692	Cg002G0403700	XP_006402352.1
OG0001692	Cg005G1451400	XP_006393442.1
OG0001693	Cg002G0408800	XP_006402414.2
OG0001694	Cg001G0352500, Cg001G0352800, Cg001G0352700, Cg001G0352300, Cg001G0352400, Cg001G0358200, Cg005G1591500, Cg005G1534200	XP_024013543.1
OG0001695	Cg002G0425500	XP_006402600.1
OG0001696	Cg002G0425600	XP_006402602.1
OG0001696	Cg005G1482900	XP_006397649.1
OG0001697	Cg005G1497200	XP_006397489.1
OG0001697	Cg002G0433200	XP_006402694.1
OG0001698	Cg005G1501700	XP_006411553.1
OG0001698	Cg002G0437600	XP_024012819.1
OG0001699	Cg002G0446200	XP_006402839.1
OG0001700	Cg002G0454600	XP_006402926.1, XP_006402925.1
OG0001701	Cg002G0481400	XP_006403558.1
OG0001701	Cg005G1543700	XP_006411105.1
OG0001702	Cg003G0920900, Cg003G0920600	XP_024011217.1, XP_024011216.1
OG0001703	Cg004G1330900	XP_006418569.1, XP_006395950.1
OG0001705	Cg003G0745400, Cg003G0745300	XP_024010103.1
OG0001705	Cg005G1532400	XP_024004254.1
OG0001706	Cg001G0011100	XP_006411728.1
OG0001706	Cg005G1772200	XP_006404620.1
OG0001707	Cg003G0795200	XP_006397251.1
OG0001708	Cg003G0777100	XP_006397109.1
OG0001708	Cg006G2038200	XP_006416151.1
OG0001709	Cg003G0772200	XP_006397067.2
OG0001709	Cg006G1939800	XP_006415120.1
OG0001710	Cg008G2820900	XP_006394893.1
OG0001711	Cg008G2830100	XP_006394978.1
OG0001712	Cg004G1111200	XP_006408118.1
OG0001712	Cg008G2831300	XP_006394990.1
OG0001714	Cg004G1079500	XP_006408478.1
OG0001715	Cg004G1094100	XP_006408326.1, XP_006409226.2
OG0001715	Cg004G1094000	XP_006408327.2
OG0001716	Cg006G2177400	XP_006417664.1
OG0001716	Cg004G1105600	XP_006408182.1
OG0001717	Cg004G1231400	XP_006406818.1
OG0001717	Cg004G1117100	XP_006408060.2
OG0001719	Cg004G1126200	XP_006407963.1
OG0001719	Cg008G2753400	XP_006400443.1
OG0001720	Cg004G1127300	XP_006407951.1
OG0001720	Cg008G2750300	XP_006400411.1
OG0001721	Cg004G1127900	XP_006407943.1, XP_006407942.1
OG0001722	Cg004G1131300, Cg004G1131200	XP_006400861.1, XP_006407911.1
OG0001723	Cg004G1134100	XP_024015131.1
OG0001723	Cg008G2865800, Cg008G2850300	XP_006395133.2
OG0001724	Cg003G0802000	XP_006397289.1
OG0001724	Cg004G1157200	XP_006407636.1
OG0001726	Cg004G1245300	XP_006406666.1
OG0001726	Cg006G1847100	XP_006393387.2
OG0001727	Cg004G1248900	XP_006406620.1
OG0001727	Cg006G1845100	XP_024006229.1
OG0001728	Cg001G0123000	XP_006413006.1
OG0001728	Cg003G0911300	XP_006401767.1
OG0001729	Cg002G0514400, Cg002G0514300	XP_024013489.1
OG0001730	Cg006G2248500	XP_006418421.1
OG0001730	Cg014G3047400, Cg003G0708200	XP_006396302.1
OG0001731	Cg006G2248100	XP_006418418.1
OG0001732	Cg003G0713100, Cg014G3042800	XP_006396393.1
OG0001732	Cg006G2242200	XP_006418349.1
OG0001733	Cg003G0718900, Cg014G3037100	XP_006396421.1
OG0001734	Cg007G2320700	XP_006392338.1
OG0001734	Cg006G2165700	XP_006417535.1
OG0001735	Cg007G2298900	XP_006392092.1
OG0001735	Cg006G2153500	XP_006417401.1
OG0001736	Cg007G2292100	XP_006392026.1
OG0001736	Cg006G2151400	XP_006417383.1
OG0001737	Cg006G1971100	XP_024005319.1
OG0001737	Cg006G2143500	XP_024008383.1
OG0001738	Cg006G2141800	XP_006417266.1
OG0001739	Cg006G2132500	XP_006417155.1
OG0001740	Cg006G2035500	XP_006416127.1
OG0001741	Cg001G0021700	XP_006411834.1
OG0001741	Cg008G2822400	XP_006390781.1
OG0001742	Cg007G2475500	XP_006390872.2
OG0001742	Cg006G2032600	XP_006416094.2
OG0001745	Cg001G0015700	XP_006411773.1
OG0001745	Cg005G1767000	XP_006404674.2
OG0001746	Cg005G1764700	XP_006404700.1
OG0001746	Cg001G0019400	XP_006411810.1
OG0001747	Cg001G0026000	XP_006411873.1
OG0001747	Cg005G1758700	XP_006404772.1
OG0001748	Cg006G1830000	XP_024006005.1
OG0001749	Cg004G1400800	XP_006409422.1
OG0001750	Cg001G0087300	XP_024004602.1
OG0001751	Cg001G0092900	XP_024005882.1
OG0001752	Cg006G2028000	XP_024007686.1
OG0001752	Cg006G2028100	XP_024008163.1
OG0001754	Cg004G1396600, Cg004G1396400	XP_006409469.1
OG0001755	Cg002G0580900, Cg002G0581000	XP_006419089.1
OG0001756	Cg001G0256300	XP_024005153.1
OG0001756	Cg001G0256200	XP_024005841.1
OG0001763	Cg004G1096700	XP_006400003.2
OG0001763	Cg008G2739300	XP_006400295.1
OG0001764	Cg004G1091200	XP_006408361.1
OG0001765	Cg008G2728500	XP_006400180.2
OG0001765	Cg004G1089300	XP_024014833.1
OG0001766	Cg008G2727700	XP_006400171.1
OG0001767	Cg006G2149000	XP_024007715.1
OG0001768	Cg007G2473100	XP_006390898.1
OG0001768	Cg008G2712700	XP_024011554.1
OG0001769	Cg008G2707800	XP_006399949.1
OG0001770	Cg007G2572400	XP_006389810.1
OG0001770	Cg008G2705900	XP_006399931.1
OG0001771	Cg003G0723000, Cg014G3031700	XP_024009921.1
OG0001771	Cg006G1957400	XP_006415318.1
OG0001772	Cg008G2672700	XP_006399552.1
OG0001772	Cg003G1048200	XP_006394007.1
OG0001773	Cg003G1046000	XP_024007549.1
OG0001773	Cg008G2671300	XP_024012423.1
OG0001774	Cg008G2652000	XP_006399289.1
OG0001774	Cg003G1000600	XP_006394544.1
