Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0002060	Cg008G2744100	g29027
OG0002062	Cg008G2732000	g5019
OG0002063	Cg008G2728600	g29193
OG0002064	Cg008G2726800	g5059
OG0002065	Cg004G1086300	g7868
OG0002065	Cg008G2724800	g29204
OG0002066	Cg004G1085800	g7873
OG0002066	Cg008G2723800	g29213
OG0002067	Cg008G2707900, Cg004G1074400	g5190
OG0002068	Cg008G2699200	g29347
OG0002068	Cg004G1184100	g7306
OG0002069	Cg006G2002900	g45613, g32260
OG0002070	Cg008G2814900	g619
OG0002070	Cg008G2683700	g29430
OG0002072	Cg008G2665900	g29539, g5438
OG0002073	Cg008G2662300	g45515
OG0002073	Cg008G2662400	g29556, g45516
OG0002074	Cg003G1003200	g9910
OG0002075	Cg003G0728400, Cg003G0869400	g39629
OG0002075	Cg006G2232800	g30820
OG0002076	Cg005G1657800, Cg008G2864000, Cg008G2864400, Cg008G2849200	g40076
OG0002076	Cg005G1657700	g53433
OG0002077	Cg005G1653400	g40047
OG0002077	Cg006G2184100	g49604, g31098
OG0002078	Cg006G2210800	g30935
OG0002078	Cg005G1612400	g51282
OG0002079	Cg005G1610000	g39788, g37923
OG0002080	Cg006G2228600	g49433
OG0002080	Cg008G2941000	g39681
OG0002081	Cg008G2893100	g37031
OG0002082	Cg006G2120200	g31522
OG0002082	Cg002G0682700	g10694
OG0002083	Cg003G1061700	g18262
OG0002083	Cg004G1420800	g13956
OG0002084	Cg002G0528500, Cg003G1054400	g9681
OG0002085	Cg003G1041100	g9733
OG0002086	Cg003G1008500	g398
OG0002087	Cg002G0532300	g19395
OG0002087	Cg008G2802800	g553
OG0002088	Cg008G2803700, Cg008G2803900, Cg008G2803800, Cg008G2803400	g18082, g18081
OG0002089	Cg008G2769700	g28930
OG0002090	Cg008G2786500, Cg002G0580400	g41340, g3071
OG0002091	Cg003G0987400	g28757
OG0002092	Cg001G0143400	g23725
OG0002092	Cg003G0961900	g28623
OG0002093	Cg001G0142000	g28590
OG0002093	Cg003G0958800	g1091
OG0002094	Cg001G0138700	g23702
OG0002095	Cg003G0941500	g28513
OG0002096	Cg003G0937400	g979
OG0002096	Cg001G0132600	g23661
OG0002097	Cg003G0725200	g39602
OG0002097	Cg006G2235300	g49398
OG0002098	Cg001G0057100	g25483
OG0002099	Cg008G2629700	g29709, g45430, g5627
OG0002100	Cg008G2590900	g5815
OG0002101	Cg004G1093500	g12765
OG0002101	Cg003G0839000	g44736
OG0002102	Cg001G0381300	g16813
OG0002103	Cg007G2309000	g19275, g19265
OG0002103	Cg006G2111600	g49932
OG0002104	Cg006G2106700	g27312, g31616
OG0002105	Cg006G2102400	g31640
OG0002105	Cg007G2567800	g44309
OG0002106	Cg006G2100000	g31650
OG0002106	Cg007G2564000	g44328
OG0002107	Cg006G2099700	g49972
OG0002108	Cg007G2563200	g46505
OG0002108	Cg006G2099400	g27341
OG0002109	Cg006G2044900	g50228
OG0002110	Cg006G2052600	g31994
OG0002111	Cg006G2055900	g31965
OG0002111	Cg007G2538000	g46303
OG0002112	Cg006G1786300	g36724
OG0002112	Cg004G1193900	g13173
OG0002113	Cg006G1787100	g36719
OG0002113	Cg004G1194300	g7240
OG0002114	Cg004G1196000	g7228
OG0002114	Cg006G1788700	g27983
OG0002115	Cg007G2443300	g41650
OG0002115	Cg006G2003800	g32254
OG0002116	Cg001G0275200, Cg004G1307800	g11743
OG0002117	Cg001G0268100	g24531
OG0002117	Cg004G1301200	g6539
OG0002118	Cg001G0265700	g24527
OG0002119	Cg004G1287700	g13407
OG0002121	Cg001G0253300	g24464
OG0002122	Cg001G0251300	g24441
OG0002123	Cg005G1771700	g50880
OG0002124	Cg006G2089300	g31714
OG0002124	Cg007G2497800	g46015
OG0002125	Cg001G0110600	g47694
OG0002126	Cg002G0638400	g10404
OG0002127	Cg002G0654200	g10506, g1611
OG0002128	Cg008G2963000	g40571, g10975
OG0002128	Cg001G0210500	g17449
OG0002129	Cg006G1819900	g36507
OG0002129	Cg004G1278000	g6690
OG0002130	Cg004G1221600	g12113
OG0002131	Cg005G1586000	g37101
OG0002131	Cg008G2974000	g18481
OG0002132	Cg002G0640100, Cg002G0639800, Cg002G0639900, Cg002G0643500	g10360
OG0002133	Cg001G0167200	g23880
OG0002134	Cg001G0056700	g14234
OG0002134	Cg004G1393200	g6154
OG0002135	Cg004G1401000	g6127
OG0002136	Cg001G0164600, Cg003G0765900	g47482, g23861
OG0002138	Cg001G0077800	g23269
OG0002138	Cg005G1726200	g38326
OG0002139	Cg001G0329300	g17283
OG0002141	Cg001G0201700	g11025
OG0002143	Cg001G0193600	g17392
OG0002143	Cg003G0734900, Cg003G0863500	g40475
OG0002144	Cg003G0786000	g25851
OG0002144	Cg006G1910800	g50771
OG0002146	Cg005G1465000	g37663
OG0002146	Cg002G0413300	g1824
OG0002147	Cg002G0414700	g1841
OG0002147	Cg005G1467900	g37647, g52297
OG0002148	Cg002G0419900	g1884
OG0002148	Cg005G1474800	g52250
OG0002149	Cg002G0425400	g1927, g1926
OG0002150	Cg002G0444100	g18966
OG0002150	Cg005G1510500	g38175
OG0002151	Cg002G0456000	g19008, g2060
OG0002152	Cg002G0457000	g19013
OG0002152	Cg005G1518900	g51975
OG0002153	Cg002G0460300	g2145
OG0002154	Cg005G1545900	g51729
OG0002154	Cg002G0485000	g2306
OG0002155	Cg005G1562500	g51628
OG0002155	Cg002G0493100	g2359, g19201
OG0002156	Cg003G0919200	g28429
OG0002156	Cg001G0125800	g47641, g23614
OG0002157	Cg004G1233600	g12070
OG0002157	Cg001G0244500	g47133
OG0002158	Cg001G0284100	g24698
OG0002158	Cg004G1315100	g11723
OG0002160	Cg007G2443000	g44890
OG0002160	Cg006G2003600	g32256
OG0002161	Cg006G2006800	g50394
OG0002162	Cg004G1423600	g5992
OG0002162	Cg001G0099200	g47744
OG0002163	Cg005G1517700	g37383
OG0002164	Cg005G1531600	g37343, g51846
OG0002167	Cg001G0007400	g18324
OG0002168	Cg005G1774700	g38531
OG0002169	Cg001G0009300	g18309, g22686
OG0002170	Cg005G1767300	g36937
OG0002170	Cg005G1771000	g38519
OG0002171	Cg003G0774100	g40302, g42642, g25783
OG0002172	Cg008G2833000	g10159
OG0002172	Cg004G1110100	g7734
OG0002174	Cg005G1471900	g37626, g52274
OG0002176	Cg008G2824200	g10122
OG0002177	Cg008G2863600, Cg008G2848700	g7618, g10219
OG0002178	Cg008G2869200, Cg008G2853400	g12955
OG0002178	Cg004G1135800	g7608
OG0002179	Cg004G1146200	g7544, g12417
OG0002179	Cg004G1146100	g7545
OG0002180	Cg004G1181000	g13134
OG0002180	Cg008G2639800	g29658
OG0002181	Cg006G1850500	g13285
OG0002181	Cg004G1239800	g12047
OG0002182	Cg004G1247000	g12020
OG0002185	Cg002G0642500	g10384
OG0002185	Cg001G0367400	g16885
OG0002186	Cg004G1292200, Cg001G0260900	g13427
OG0002187	Cg001G0319900	g46853
OG0002187	Cg007G2392000	g18061
OG0002189	Cg005G1574700	g51549
OG0002191	Cg006G2210000	g49504
OG0002191	Cg005G1613500	g39824
OG0002193	Cg007G2311700	g38257, g28145
OG0002193	Cg006G2159800	g31248
OG0002194	Cg006G2159100	g49729
OG0002195	Cg007G2298700	g53350
OG0002195	Cg006G2153700	g27131
OG0002197	Cg006G2113000	g49929
OG0002198	Cg007G2481100	g45900
OG0002199	Cg006G2036000	g50277
OG0002200	Cg007G2482000	g45908
OG0002202	Cg007G2259200	g40755
OG0002203	Cg001G0107200	g23465
OG0002205	Cg007G2418700	g45045
OG0002206	Cg007G2520200	g46175, g44490
OG0002207	Cg005G1771100	g36957
OG0002208	Cg001G0027000, Cg005G1757900	g22832
OG0002209	Cg001G0062300	g23145
OG0002210	Cg001G0058500	g23109
OG0002210	Cg004G1375900	g14309
OG0002211	Cg001G0276000	g47017
OG0002211	Cg004G1308200	g6494
OG0002212	Cg006G2001700	g50409
OG0002213	Cg001G0134100	g23671, g47607
OG0002214	Cg007G2436500, Cg007G2433600, Cg007G2435200	g13653
OG0002221	Cg006G1946300, Cg005G1580800	g27782
OG0002223	Cg008G2738400	g29130
OG0002224	Cg001G0157500	g23824
OG0002225	Cg008G2710200, Cg004G1075900	g29301
OG0002226	Cg004G1404200, Cg003G0781600, Cg003G0781200, Cg003G0781000, Cg003G0780600, Cg003G0780800, Cg003G0781700, Cg003G0781300, Cg003G0781400, Cg003G0781100, Cg003G0780700, Cg003G0780900	g45628, g5240
OG0002227	Cg006G2179600	g49688, g31120, g31121
OG0002228	Cg006G2186000	g49584
OG0002229	Cg005G1612900	g39822
OG0002229	Cg006G2210300	g49503
OG0002230	Cg008G2931000	g39724
OG0002231	Cg008G2934700	g39712
OG0002232	Cg008G2942600	g11058
OG0002232	Cg006G2229600	g39672, g49428
OG0002234	Cg003G0894800, Cg001G0152400	g1337
OG0002235	Cg001G0151600	g23785
OG0002235	Cg006G1968900	g50545
OG0002236	Cg003G0904900	g41207
OG0002236	Cg001G0148300	g47550
OG0002238	Cg006G1972300	g32449
OG0002239	Cg006G1965300	g27717, g32495
OG0002240	Cg006G1958700	g50595
OG0002241	Cg006G1949000	g32613
OG0002241	Cg005G1579300	g37134
OG0002242	Cg003G1058300	g9662
OG0002242	Cg002G0525400	g2586
OG0002243	Cg008G2645100	g29632
OG0002244	Cg003G0998700	g451
OG0002245	Cg005G1485400	g37552
OG0002249	Cg003G0987900	g28760
OG0002249	Cg002G0567800	g19567
OG0002250	Cg003G0976900	g1211
OG0002250	Cg004G1077900	g12732
OG0002251	Cg003G0965900	g39303
OG0002251	Cg001G0145300	g47558
OG0002252	Cg001G0140200	g17139
OG0002252	Cg003G0955500	g1078
OG0002253	Cg003G0936700, Cg001G0132200	g23659, g47614
OG0002254	Cg006G2235400	g30809
OG0002254	Cg003G0724900, Cg014G3029800	g39599
OG0002255	Cg004G1401300	g14096
OG0002255	Cg001G0184900	g23978
OG0002256	Cg004G1173100	g12325
OG0002256	Cg008G2630100	g5622
OG0002257	Cg004G1170200	g7400
OG0002257	Cg008G2625700	g45426
OG0002258	Cg005G1547800	g51723
OG0002259	Cg008G2600700	g5764
OG0002260	Cg005G1550400	g45288, g51706
OG0002261	Cg001G0381100	g46659
OG0002261	Cg002G0654500	g10512
OG0002262	Cg006G2109600	g49938, g27299
OG0002264	Cg007G2574100	g46557
OG0002264	Cg006G2104900	g31622
OG0002265	Cg006G2044700	g50229
OG0002266	Cg007G2548300	g46385
OG0002266	Cg006G2046900	g50222
OG0002267	Cg007G2540400	g44376
OG0002268	Cg007G2533200	g46256
OG0002269	Cg007G2525800	g46205
OG0002269	Cg006G2068400	g50096
OG0002270	Cg006G2069200	g31869
OG0002270	Cg007G2524800	g46197
OG0002271	Cg002G0427500	g1940
OG0002271	Cg006G1786100	g54315
OG0002272	Cg001G0163800, Cg004G1194400	g7239
OG0002272	Cg006G1787200	g54318
OG0002273	Cg006G1788100	g54321, g36711
OG0002274	Cg001G0268500	g47045
OG0002275	Cg001G0266400	g47047
OG0002275	Cg001G0266500	g47046
OG0002276	Cg007G2504000	g46062
OG0002276	Cg006G2085700	g31741
OG0002277	Cg007G2460700	g45777
OG0002279	Cg001G0114000	g17024, g23530
OG0002280	Cg001G0376400	g16842
OG0002280	Cg002G0649200	g10468
OG0002281	Cg002G0652400	g10496
OG0002282	Cg006G2129200	g49874
OG0002282	Cg002G0667600	g10592, g1582
OG0002283	Cg006G1833400	g36414
OG0002284	Cg004G1225300	g7043
OG0002285	Cg005G1589600	g37085
OG0002287	Cg001G0238600	g17570
OG0002287	Cg005G1576200	g51540
OG0002288	Cg008G2976000	g10926
OG0002288	Cg001G0223000	g17515
OG0002289	Cg001G0229600	g24269
OG0002290	Cg004G1165500	g7422
OG0002291	Cg002G0522600	g19359, g2555
OG0002293	Cg003G0895200	g28329
OG0002294	Cg008G2948900	g40506
OG0002295	Cg003G0790700, Cg006G2116800	g40246
OG0002296	Cg001G0236500	g17561, g24313
OG0002298	Cg005G1471000	g52281
OG0002298	Cg002G0417700	g11169
OG0002299	Cg002G0452100	g18994
OG0002299	Cg005G1515700	g51994
OG0002300	Cg005G1522200	g38150
OG0002301	Cg005G1530000	g51865
OG0002301	Cg002G0465000	g2175
OG0002302	Cg005G1537300	g51779
OG0002302	Cg002G0473200	g37319
OG0002303	Cg002G0476100	g2240
OG0002303	Cg005G1539400	g37314
OG0002304	Cg006G2023900	g15801
OG0002305	Cg007G2447200	g41582
OG0002306	Cg006G2216200	g30888
OG0002306	Cg003G0746400	g40422
OG0002307	Cg005G1772800	g22694
OG0002308	Cg001G0018000	g22763
OG0002308	Cg005G1766500	g38497
OG0002309	Cg006G1905200	g35932, g35931
OG0002310	Cg003G0771800	g40316
OG0002312	Cg001G0227000	g24251
OG0002313	Cg008G2844800, Cg008G2844700, Cg008G2844600	g10201
OG0002315	Cg004G1241600	g12038
OG0002315	Cg006G1849300	g54074
OG0002316	Cg004G1242900	g12032
OG0002317	Cg006G1848100	g36327
OG0002317	Cg004G1243900	g13295
OG0002318	Cg004G1249000	g6884
OG0002318	Cg006G1845000	g54097
OG0002320	Cg006G2252400	g49301
OG0002321	Cg014G3050800, Cg003G0704800	g25370
OG0002322	Cg014G3053300, Cg003G0702700	g25364
OG0002322	Cg006G2251400	g49305, g49307
OG0002323	Cg006G2240800	g30775
OG0002324	Cg006G2189900, Cg006G2189500	g31068, g49564
OG0002325	Cg007G2349800, Cg006G2175000	g31144
OG0002326	Cg007G2311000	g44090
OG0002327	Cg006G2118300	g27279
OG0002328	Cg007G2567600	g46536
OG0002329	Cg006G2101400	g31644
OG0002330	Cg006G2089900	g50002
OG0002331	Cg006G2081200, Cg007G2509700	g50043
OG0002332	Cg007G2516300	g44514
OG0002332	Cg006G2077100	g31809
OG0002333	Cg007G2491400	g45962
OG0002333	Cg006G2041400	g27521
OG0002334	Cg006G2027700	g50304
OG0002335	Cg006G2024300	g50327
OG0002336	Cg007G2281700	g44209
OG0002337	Cg007G2308400, Cg007G2308500	g44102
OG0002338	Cg008G2984900	g40709
OG0002339	Cg004G1406900	g14044
OG0002340	Cg004G1399900	g47892
OG0002340	Cg001G0053900	g23061
OG0002342	Cg004G1390400, Cg004G1382800	g6158
OG0002342	Cg001G0061100	g18193
OG0002343	Cg001G0087600	g23316
OG0002344	Cg001G0087700	g23318
OG0002344	Cg005G1741100	g38364
OG0002345	Cg001G0092700	g47763
OG0002346	Cg001G0136400	g17125, g23682
OG0002352	Cg001G0098400	g47745
OG0002353	Cg008G2737600	g29137
OG0002353	Cg004G1094600	g12649
OG0002354	Cg008G2734300	g45746
OG0002354	Cg004G1092900	g7835
OG0002355	Cg008G2734000, Cg008G2734100, Cg008G2734200	g29152
OG0002356	Cg008G2730500, Cg004G1090900	g5029, g29180
OG0002357	Cg008G2723900	g29212
OG0002357	Cg008G2612200	g5704
OG0002358	Cg004G1083100, Cg008G2720200	g29241
OG0002360	Cg008G2694400, Cg006G2002800	g29376
OG0002361	Cg008G2806700	g10040
OG0002361	Cg008G2676400	g29472
OG0002362	Cg003G1040500	g9741
OG0002362	Cg008G2666100	g202
OG0002363	Cg003G1027200	g280
OG0002364	Cg008G2792700	g496
OG0002364	Cg008G2657200	g5495
OG0002365	Cg008G2651500, Cg008G2651100	g5527, g5524
OG0002367	Cg005G1641700	g40019
OG0002368	Cg006G2214500	g30911
OG0002368	Cg005G1608500	g51300
OG0002369	Cg008G2933800	g39717
OG0002370	Cg008G2936400	g11089
OG0002370	Cg006G2225500	g30859
OG0002371	Cg008G2941900	g39675, g11063
OG0002372	Cg001G0146400, Cg001G0146700	g23740, g47555
OG0002374	Cg001G0245900	g17611
OG0002375	Cg002G0676000, Cg002G0676400	g16678
OG0002376	Cg003G1001200	g9924
OG0002377	Cg002G0596800	g41374
OG0002377	Cg008G2775200	g28905
OG0002378	Cg002G0591700	g28878
OG0002379	Cg002G0559000	g11418, g2820
OG0002379	Cg003G0981700	g39246
OG0002380	Cg001G0088400	g23322
OG0002380	Cg003G0960500	g47784, g28603
OG0002381	Cg003G0942500	g1013
OG0002381	Cg001G0135800	g17123
OG0002382	Cg003G0934500	g964
OG0002382	Cg001G0130800	g23651
OG0002383	Cg001G0128700	g17087
OG0002385	Cg004G1173700	g12324, g39747
OG0002386	Cg004G1164800	g13101
OG0002386	Cg008G2618900	g29780
OG0002387	Cg004G1161000	g12375
OG0002388	Cg007G2262700	g40823
OG0002390	Cg007G2546900	g46375
OG0002391	Cg006G2050600	g31999
OG0002392	Cg007G2534100	g46265
OG0002392	Cg006G2061100	g31939
OG0002394	Cg001G0039100	g47952
OG0002394	Cg004G1415100	g13990
OG0002395	Cg004G1190100	g12252
OG0002396	Cg004G1198100	g13195, g12217
OG0002397	Cg004G1200500	g12209
OG0002397	Cg006G1792100	g54340
OG0002399	Cg001G0055700	g23080
OG0002401	Cg005G1571100	g37161
OG0002401	Cg002G0500800	g19219
OG0002402	Cg004G1324000	g13523
OG0002403	Cg004G1319800	g11678, g11684
OG0002404	Cg004G1312400	g13487
OG0002405	Cg001G0273200	g47035
OG0002406	Cg001G0262800	g24507, g17719
OG0002407	Cg001G0260100, Cg004G1291300	g13423
OG0002408	Cg006G2086000	g31738
OG0002408	Cg007G2502700	g50020
OG0002409	Cg007G2506800	g44561
OG0002409	Cg006G2085000	g31746
OG0002410	Cg007G2513400	g46134
OG0002411	Cg006G2078100	g31801, g27417
OG0002412	Cg007G2518400	g44504
OG0002413	Cg002G0569900	g18017, g41516
OG0002414	Cg006G2011000	g32193
OG0002415	Cg006G2012600	g32184
OG0002416	Cg007G2456300	g44816
OG0002416	Cg006G2012400	g32187
OG0002417	Cg006G2014700	g32164
OG0002417	Cg007G2463600	g45780
OG0002418	Cg007G2459300	g50680
OG0002418	Cg007G2463100	g46930
OG0002419	Cg004G1441700	g13851
OG0002420	Cg001G0386000	g16790, g44966
OG0002420	Cg007G2268200	g40782
OG0002421	Cg006G2171700	g31172
OG0002421	Cg007G2334400	g41111
OG0002422	Cg002G0630900	g10444
OG0002424	Cg003G0878000	g31322
OG0002424	Cg003G0829900	g25025
OG0002425	Cg008G2966700	g43975
OG0002425	Cg001G0216700	g24183
OG0002426	Cg008G2960900	g10983
OG0002427	Cg005G1594100	g51401
OG0002429	Cg001G0229100	g47204
OG0002429	Cg008G2983200	g10869
OG0002430	Cg003G0759500	g40368
OG0002431	Cg001G0010900, Cg004G1117600	g22696
OG0002432	Cg001G0176100, Cg003G0752700	g40392
OG0002433	Cg001G0172800	g23913
OG0002434	Cg003G0749300	g40405
OG0002434	Cg001G0178400	g47428
OG0002435	Cg003G0747800	g25652
OG0002435	Cg001G0179700	g47424
OG0002436	Cg003G0746900	g40417
OG0002436	Cg001G0181200	g17304, g47415
OG0002437	Cg001G0201200	g24077
OG0002438	Cg001G0195000	g24039
OG0002438	Cg001G0195100	g24040
OG0002440	Cg003G0863000, Cg003G0735400, Cg001G0193100	g47365
OG0002441	Cg001G0189000	g24004, g47380
OG0002442	Cg001G0187800, Cg001G0187900	g23996
OG0002443	Cg002G0578200, Cg002G0395100	g18712
OG0002444	Cg008G2609100	g12664, g10279
OG0002445	Cg001G0263600	g40996
OG0002446	Cg002G0418300	g18688
OG0002446	Cg005G1471500	g52276
OG0002447	Cg005G1493100	g38217
OG0002448	Cg006G1850900	g36284, g42124
OG0002449	Cg002G0445700	g18973
OG0002449	Cg006G1819300	g36510
OG0002450	Cg005G1512600	g37407
OG0002453	Cg002G0484300	g2302
OG0002454	Cg005G1563100	g38055
OG0002455	Cg002G0493200	g19203
OG0002456	Cg002G0502400	g2411
OG0002457	Cg004G1415900	g6031
OG0002458	Cg001G0035400	g22917
OG0002459	Cg001G0033200	g47976
OG0002460	Cg004G1424200, Cg001G0099900	g47738
OG0002461	Cg001G0110000	g23494
OG0002461	Cg004G1435800	g13893
OG0002462	Cg005G1524600	g51922
OG0002463	Cg005G1548800, Cg005G1544300, Cg005G1544400	g51717
OG0002464	Cg003G0755200	g40383, g25681
OG0002465	Cg001G0031100	g22880
OG0002467	Cg003G0752000	g40397
OG0002467	Cg001G0176800	g47436
OG0002468	Cg008G2819000	g10099
OG0002468	Cg004G1122600	g7678
OG0002470	Cg002G0573800	g37551
OG0002470	Cg005G1485500	g37550
OG0002471	Cg004G1413400, Cg004G1413300	g13749
OG0002471	Cg005G1486400	g38231
OG0002472	Cg005G1495100	g52120
OG0002473	Cg004G1106300	g7751
OG0002474	Cg004G1106600	g12594
OG0002474	Cg008G2835100	g12813
OG0002476	Cg004G1147000	g12985
OG0002477	Cg008G2588800	g5828
OG0002477	Cg004G1148700	g7527
OG0002478	Cg008G2627300	g12336
OG0002480	Cg003G0771700	g7200
OG0002481	Cg004G1203000	g12201
OG0002481	Cg006G1793800	g36682
OG0002482	Cg001G0253900	g17662
OG0002483	Cg001G0242400	g47148
OG0002484	Cg001G0242900	g24365, g24374
OG0002484	Cg004G1235300	g12059
OG0002485	Cg001G0367200	g53265
OG0002486	Cg007G2426400	g44986
OG0002489	Cg004G1126400	g7654
OG0002489	Cg008G2752200	g41455
OG0002490	Cg002G0515100, Cg002G0515200	g2484
OG0002491	Cg006G2241900	g49366
OG0002491	Cg007G2480000	g44667
OG0002492	Cg007G2317700	g44032
OG0002492	Cg006G2167100	g41055
OG0002493	Cg006G2165000	g31222
OG0002494	Cg006G2160200	g27111
OG0002494	Cg006G2160100	g27116
OG0002495	Cg007G2271800	g40850
OG0002496	Cg006G2134400	g31414
OG0002497	Cg006G2128300	g49876
OG0002497	Cg002G0672700	g10630
OG0002498	Cg006G2123800	g31490
OG0002499	Cg002G0684200	g49906
OG0002500	Cg006G2116100	g31548
OG0002500	Cg002G0689200	g10747
OG0002501	Cg006G2107300	g31615, g49947
OG0002502	Cg006G2091900, Cg003G0881000, Cg003G0832100	g31691
OG0002503	Cg006G2043500	g32025
OG0002504	Cg006G2032300	g32109
OG0002505	Cg006G2030800	g50300
OG0002506	Cg007G2471700	g45829
OG0002506	Cg006G2025000	g50321
OG0002507	Cg006G2147900	g31324
OG0002507	Cg007G2286700	g40940
OG0002508	Cg001G0005500	g18338
OG0002510	Cg001G0025400	g22822
OG0002511	Cg001G0027700	g47985
OG0002511	Cg005G1757500	g38445
OG0002512	Cg005G1756000	g50951
OG0002513	Cg001G0049500	g23023
OG0002514	Cg004G1387700, Cg004G1380000	g23119
OG0002515	Cg005G1718300	g16915
OG0002516	Cg005G1730200	g38334
OG0002516	Cg001G0081500	g16934
OG0002517	Cg001G0086800, Cg001G0087200	g23313
OG0002519	Cg007G2388400	g23623
OG0002520	Cg007G2430700	g41876
OG0002522	Cg005G1636500	g28340, g28373
OG0002523	Cg003G0790300	g25869
OG0002530	Cg005G1749900	g36887
OG0002531	Cg001G0006300	g18332, g18013, g53656, g22666
OG0002532	Cg002G0562900	g2870
OG0002533	Cg002G0541700	g19424
OG0002533	Cg003G1025200	g296
OG0002534	Cg002G0548200	g2753, g19492
OG0002535	Cg002G0687900, Cg006G2116900	g1509, g1511
OG0002536	Cg008G2738100	g4991
OG0002537	Cg007G2538100	g17970
OG0002538	Cg008G2727900	g29196, g29197
OG0002539	Cg008G2723500	g45711
OG0002539	Cg008G2723400	g5077
OG0002540	Cg004G1083600	g7894
OG0002541	Cg008G2712900	g5155
OG0002542	Cg008G2709000	g5184
OG0002542	Cg004G1075400	g7934
OG0002543	Cg002G0491900	g2348
OG0002544	Cg008G2686600	g5336
OG0002545	Cg003G1035500	g234
OG0002546	Cg003G1029400	g267
OG0002546	Cg008G2660000	g5471
OG0002547	Cg003G0870100, Cg003G0727800	g39624, g25489
OG0002548	Cg003G0866400, Cg003G0731900	g39645
OG0002549	Cg006G2187700	g49575
OG0002549	Cg005G1645600	g51113
OG0002550	Cg005G1636600	g51180
OG0002551	Cg005G1624800	g51225
OG0002551	Cg006G2198900	g31016
OG0002552	Cg005G1608600	g39798
OG0002552	Cg006G2214400	g30912
OG0002553	Cg005G1600800	g51336
OG0002553	Cg006G2220700	g49459
OG0002554	Cg006G2225600	g30857
OG0002555	Cg008G2940600	g11076
OG0002556	Cg006G1995100	g32316
OG0002557	Cg006G1992600	g32325, g50461
OG0002558	Cg006G1950800	g32594
OG0002559	Cg002G0523500	g2566
OG0002560	Cg003G1045900	g9718
OG0002561	Cg008G2664500	g29545
OG0002563	Cg003G1014800	g360
OG0002564	Cg008G2644300	g5564
OG0002565	Cg008G2646800	g29627
OG0002566	Cg008G2799500	g534
OG0002566	Cg002G0535000	g19410
OG0002567	Cg002G0576000	g2988
OG0002567	Cg003G0994500	g28816
OG0002568	Cg003G0993500	g28806
OG0002569	Cg003G0990600	g1300
OG0002569	Cg002G0570800	g2913
OG0002570	Cg002G0556500	g2806
OG0002570	Cg003G0978800	g1227
OG0002572	Cg007G2579000	g54325, g46597
OG0002573	Cg004G1301800	g6537, g47044
OG0002574	Cg003G0964600	g28642
OG0002574	Cg001G0144800	g17149
OG0002577	Cg003G0942600	g39375
OG0002578	Cg007G2336000, Cg007G2336600, Cg007G2336200, Cg007G2336300	g17911, g17918, g17900, g17896
OG0002579	Cg003G0720500, Cg014G3035100	g1474, g25462
OG0002579	Cg014G3035000, Cg003G0720600	g45229
OG0002580	Cg008G2641200	g5581
OG0002581	Cg008G2629400	g29712
OG0002581	Cg002G0450900	g18990
OG0002582	Cg004G1165700	g13104
OG0002582	Cg008G2619800	g5667
