Orthogroup	Arabis_alpina	Noccaea_praecox
OG0001309	Aa_G97910.h1.t1	Np001G0101700
OG0001310	Aa_G345270.h1.t1	Np004G2514900
OG0001310	Aa_G158240.h1.t1	Np006G3594000
OG0001311	Aa_G220640.h1.t1	Np004G2538700
OG0001311	Aa_G640470.h1.t1	Np006G3553200
OG0001312	Aa_G339570.h1.t1	Np006G3427400
OG0001312	Aa_G688980.h1.t1	Np004G2120700
OG0001314	Aa_G117770.h1.t1	Np004G2423300
OG0001314	Aa_G146220.h1.t1	Np001G0251700
OG0001315	Aa_G437650.h1.t1	Np004G2430200
OG0001315	Aa_G480490.h1.t1	Np001G0245600
OG0001316	Aa_G61550.h1.t1, Aa_G815830.h1.t1	Np001G0086300
OG0001316	Aa_G807280.h1.t1, Aa_G807280.h2.t1, Aa_G845300.h1.t1, Aa_G845300.h2.t1	Np004G2102500
OG0001317	Aa_G578270.h1.t1	Np001G0108200
OG0001317	Aa_G106950.h1.t1	Np001G0494600
OG0001319	Aa_G448450.h1.t1	Np003G1525800
OG0001319	Aa_G318750.h1.t1	Np001G0457700
OG0001320	Aa_G54540.h1.t1	Np003G1571000
OG0001321	Aa_G418050.h1.t1	Np003G1593400
OG0001323	Aa_G5640.h1.t1	Np007G4099100
OG0001324	Aa_G216020.h1.t1	Np007G4102200
OG0001325	Aa_G209830.h1.t1	Np003G1315300
OG0001325	Aa_G216040.h1.t1	Np007G4102400
OG0001326	Aa_G304060.h1.t1	Np003G1295300
OG0001326	Aa_G137080.h1.t1	Np007G4114500
OG0001327	Aa_G135570.h1.t1	Np005G3198500
OG0001327	Aa_G417290.h1.t1	Np005G2832600
OG0001328	Aa_G293120.h1.t1, Aa_G100000.h1.t1	Np004G2083400
OG0001329	Aa_G129280.h1.t1	Np002G0749700
OG0001329	Aa_G454160.h1.t1	Np004G2335100
OG0001330	Aa_G453460.h1.t1	Np004G2338200, Np004G2338500
OG0001330	Aa_G104340.h1.t1	Np002G0752100
OG0001331	Aa_G600250.h1.t1	Np004G1907800, Np007G4077600
OG0001332	Aa_G118250.h1.t1	Np004G1918000
OG0001332	Aa_G237700.h1.t1	Np007G4063300
OG0001334	Aa_G509790.h2.t1, Aa_G509790.h1.t1	Np005G3059200
OG0001334	Aa_G250800.h1.t1	Np005G3059300
OG0001335	Aa_G51910.h1.t1	Np007G3838800
OG0001336	Aa_G413550.h1.t1	Np005G3045300, Np007G3838400
OG0001337	Aa_G31110.h1.t1	Np005G3041300
OG0001337	Aa_G91310.h1.t1	Np007G3834600
OG0001338	Aa_G341860.h1.t1	Np002G0814500
OG0001338	Aa_G80290.h1.t1	Np004G2382100
OG0001339	Aa_G164300.h1.t1	Np004G2440600
OG0001339	Aa_G409770.h1.t1	Np001G0235100
OG0001340	Aa_G419960.h1.t1	Np001G0362100
OG0001340	Aa_G501810.h1.t1	Np005G2911700
OG0001341	Aa_G386600.h1.t1, Aa_G770240.h1.t1, Aa_G751760.h1.t1, Aa_G566330.h1.t1, Aa_G78110.h1.t1, Aa_G78090.h1.t1	Np001G0371400
OG0001342	Aa_G290950.h1.t1	Np001G0373900
OG0001342	Aa_G357050.h1.t1	Np005G2901200
OG0001343	Aa_G254550.h1.t1, Aa_G148390.h1.t1	Np005G2896100
OG0001343	Aa_G254530.h1.t1	Np001G0381900
OG0001344	Aa_G645080.h1.t1, Aa_G782480.h1.t1	Np006G3399300
OG0001345	Aa_G465590.h1.t1	Np004G1954400, Np004G1942800
OG0001345	Aa_G32190.h1.t1	Np007G3899900
OG0001346	Aa_G173490.h1.t1	Np004G1939000
OG0001346	Aa_G424000.h1.t1	Np007G4035800
OG0001347	Aa_G203380.h1.t1	Np005G2906700
OG0001348	Aa_G11500.h1.t1	Np001G0525500
OG0001348	Aa_G43840.h1.t1	Np001G0006900
OG0001349	Aa_G289320.h1.t1	Np003G1800600
OG0001349	Aa_G417280.h1.t1	Np005G2832500
OG0001350	Aa_G35110.h1.t1	Np003G1818100
OG0001351	Aa_G369920.h1.t1	Np005G2870200, Np005G2870500
OG0001352	Aa_G86320.h1.t1	Np007G3878500
OG0001353	Aa_G609020.h1.t1	Np001G0689600
OG0001353	Aa_G731310.h1.t1	Np006G3212300
OG0001355	Aa_G103430.h1.t1	Np001G0657300
OG0001355	Aa_G170540.h1.t1, Aa_G468970.h1.t1, Aa_G136780.h1.t1	Np006G3408400
OG0001356	Aa_G218960.h1.t1	Np001G0655400
OG0001357	Aa_G374660.h1.t1	Np006G3282100
OG0001358	Aa_G483550.h1.t1	Np001G0614600
OG0001358	Aa_G88430.h1.t1	Np006G3305500
OG0001359	Aa_G174960.h1.t1	Np001G0609600
OG0001360	Aa_G282170.h1.t1	Np005G3143100
OG0001362	Aa_G627270.h1.t1	Np001G0172900
OG0001362	Aa_G78720.h1.t1	Np007G4158500
OG0001364	Aa_G507070.h1.t1	Np004G2040300
OG0001364	Aa_G292660.h1.t1	Np004G2324900
OG0001365	Aa_G376020.h1.t1	Np004G2057700
OG0001365	Aa_G129070.h1.t1	Np003G1786700
OG0001366	Aa_G75620.h1.t1	Np007G4188800
OG0001366	Aa_G25970.h1.t1	Np001G0148700
OG0001368	Aa_G638270.h1.t1	Np006G3223300
OG0001370	Aa_G67150.h1.t1, Aa_G67110.h1.t1	Np006G3295200
OG0001371	Aa_G553060.h1.t1	Np007G4210000
OG0001373	Aa_G137000.h1.t1	Np007G4113400, Np007G4109800
OG0001374	Aa_G443210.h1.t1	Np005G3145800
OG0001374	Aa_G1015840.h1.t1, Aa_G508120.h1.t1	Np005G3146200
OG0001375	Aa_G1500.h1.t1	Np007G4050100
OG0001376	Aa_G1080.h1.t1	Np007G4045200
OG0001376	Aa_G382000.h1.t1	Np004G1934100
OG0001377	Aa_G110750.h1.t1	Np004G1994800
OG0001377	Aa_G498880.h1.t1	Np007G3930800
OG0001378	Aa_G155180.h1.t1	Np003G1396600
OG0001378	Aa_G133250.h1.t1	Np007G3805100
OG0001379	Aa_G582070.h1.t1	Np004G1957100
OG0001379	Aa_G92460.h1.t1	Np007G3853500
OG0001380	Aa_G416150.h1.t1, Aa_G83760.h1.t1	Np003G1459100, Np003G1458800, Np003G1780600
OG0001380	Aa_G416160.h1.t1	Np003G1458700
OG0001381	Aa_G457530.h1.t1	Np004G2476600
OG0001383	Aa_G272240.h1.t1	Np004G2329800
OG0001384	Aa_G17680.h1.t1, Aa_G17690.h1.t1	Np002G0851000
OG0001384	Aa_G62490.h1.t1	Np004G2304700
OG0001385	Aa_G604720.h1.t1	Np005G2686800
OG0001387	Aa_G614960.h1.t1	Np005G2641100
OG0001387	Aa_G269040.h1.t1	Np007G3789000, Np005G2951400
OG0001389	Aa_G400990.h1.t1, Aa_G701410.h1.t1	Np007G3908100
OG0001391	Aa_G235050.h1.t1	Np006G3552200, Np006G3551700
OG0001396	Aa_G432970.h1.t1	Np003G1630800
OG0001397	Aa_G107300.h1.t1	Np005G2781500
OG0001397	Aa_G553210.h1.t1	Np003G1628200, Np003G1630000
OG0001398	Aa_G46550.h1.t1, Aa_G206210.h1.t1	Np003G1872600
OG0001398	Aa_G495360.h1.t1	Np005G3175600
OG0001399	Aa_G438140.h1.t1	Np007G4215600
OG0001399	Aa_G70380.h1.t1	Np003G1453100
OG0001400	Aa_G582890.h1.t1	Np005G3160500
OG0001400	Aa_G320980.h1.t1	Np003G1420900
OG0001401	Aa_G138210.h1.t1	Np003G1392100
OG0001401	Aa_G181390.h1.t1	Np003G1473800
OG0001402	Aa_G765980.h1.t1	Np003G1375500
OG0001402	Aa_G267330.h1.t1	Np001G0125700
OG0001403	Aa_G152760.h1.t1	Np003G1361300
OG0001404	Aa_G319180.h1.t1	Np003G1344900
OG0001404	Aa_G746010.h1.t1	Np001G0103300
OG0001405	Aa_G682710.h1.t1	Np006G3597800
OG0001405	Aa_G558420.h1.t1	Np004G2516100
OG0001406	Aa_G435910.h1.t1, Aa_G85630.h1.t1, Aa_G435910.h2.t1, Aa_G85630.h2.t1	Np006G3520300
OG0001407	Aa_G85500.h1.t1	Np006G3517600
OG0001407	Aa_G14860.h1.t1	Np007G4245800
OG0001408	Aa_G694440.h1.t1	Np006G3539900, Np006G3468200, Np006G3539700, Np006G3468700, Np006G3539800, Np006G3468600
OG0001408	Aa_G694420.h1.t1, Aa_G359780.h1.t1	Np006G3469200
OG0001408	Aa_G67090.h1.t1	Np003G1748800, Np003G1749600
OG0001409	Aa_G555080.h1.t1	Np006G3541300, Np006G3488800
OG0001409	Aa_G22830.h1.t1	Np004G2533200
OG0001411	Aa_G171140.h1.t1	Np004G2012000
OG0001411	Aa_G584440.h1.t1	Np001G0418800
OG0001412	Aa_G142200.h1.t1	Np006G3425700
OG0001412	Aa_G465120.h1.t1	Np004G2126400
OG0001413	Aa_G302420.h1.t1, Aa_G302420.h2.t1	Np006G3678700, Np004G2181700
OG0001413	Aa_G302410.h1.t1	Np005G3071100
OG0001414	Aa_G52880.h1.t1	Np001G0509800
OG0001414	Aa_G23540.h1.t1	Np001G0023800
OG0001415	Aa_G23350.h1.t1	Np001G0025700
OG0001415	Aa_G342170.h1.t1, Aa_G282850.h1.t1	Np001G0508100
OG0001416	Aa_G75130.h1.t1	Np001G0058700
OG0001416	Aa_G168330.h1.t1	Np001G0492700
OG0001418	Aa_G739940.h1.t1	Np007G3792600
OG0001419	Aa_G441200.h1.t1	Np003G1585400
OG0001420	Aa_G354910.h1.t1	Np007G4099700
OG0001421	Aa_G634250.h1.t1	Np003G1298400, Np006G3486200
OG0001421	Aa_G303850.h1.t1, Aa_G303830.h1.t1	Np003G1297700
OG0001422	Aa_G53880.h1.t1	Np003G1252900
OG0001422	Aa_G24230.h1.t1	Np007G4140700
OG0001423	Aa_G27520.h1.t1, Aa_G266730.h1.t1	Np001G0208200, Np005G3179600
OG0001424	Aa_G95680.h1.t1, Aa_G639850.h1.t1, Aa_G412930.h1.t1	Np005G2952400, Np001G0412900
OG0001425	Aa_G293840.h1.t1	Np005G2662300
OG0001425	Aa_G383800.h1.t1	Np007G3760600
OG0001426	Aa_G175960.h1.t1	Np007G4077800
OG0001427	Aa_G193210.h1.t1	Np004G1909200
OG0001427	Aa_G176040.h1.t1	Np007G4076600
OG0001428	Aa_G212770.h1.t1	Np001G0553600
OG0001429	Aa_G308710.h1.t1	Np003G1647600
OG0001430	Aa_G82770.h1.t1	Np003G1748700
OG0001431	Aa_G87290.h1.t1	Np006G3640100
OG0001432	Aa_G391780.h1.t1	Np002G0864300
OG0001433	Aa_G150210.h1.t1	Np005G2910000
OG0001433	Aa_G220210.h1.t1	Np001G0367900
OG0001434	Aa_G148360.h1.t1	Np005G2894900
OG0001434	Aa_G98820.h1.t1	Np001G0382300
OG0001435	Aa_G178310.h1.t1	Np004G1966500
OG0001436	Aa_G386130.h1.t1	Np004G1943400
OG0001436	Aa_G233740.h1.t1	Np007G3901100
OG0001437	Aa_G41270.h1.t1	Np001G0336900
OG0001438	Aa_G607240.h1.t1	Np005G2947400
OG0001438	Aa_G315600.h1.t1	Np005G3039500
OG0001440	Aa_G379290.h1.t1	Np005G2661200
OG0001440	Aa_G542160.h1.t1	Np007G3762500
OG0001441	Aa_G912520.h1.t1	Np003G1830200
OG0001441	Aa_G517260.h1.t1	Np005G2857300
OG0001442	Aa_G320680.h1.t1	Np003G1835500
OG0001442	Aa_G117440.h1.t1	Np005G2862000
OG0001443	Aa_G665640.h3.t1, Aa_G665640.h5.t1, Aa_G665640.h1.t1, Aa_G665640.h4.t1, Aa_G665640.h2.t1	Np005G2872700, Np005G2872400, Np005G2872000
OG0001444	Aa_G417340.h1.t1	Np005G2833200
OG0001445	Aa_G956300.h1.t1, Aa_G717830.h1.t1, Aa_G453300.h1.t1	Np001G0690900
OG0001446	Aa_G384640.h1.t1	Np007G3748400
OG0001447	Aa_G451490.h1.t1	Np001G0648300
OG0001447	Aa_G125270.h1.t1	Np006G3269300
OG0001448	Aa_G311550.h1.t1	Np006G3686300
OG0001450	Aa_G422510.h1.t1	Np006G3295300
OG0001450	Aa_G114870.h1.t1	Np001G0622700
OG0001451	Aa_G188430.h1.t1	Np006G3300900
OG0001451	Aa_G614520.h1.t1	Np001G0617600
OG0001452	Aa_G753680.h1.t1	Np001G0502300, Np001G0595300
OG0001452	Aa_G38220.h1.t1	Np006G3329500
OG0001453	Aa_G91780.h1.t1	Np006G3692700
OG0001453	Aa_G557570.h1.t1	Np005G2619100
OG0001454	Aa_G150910.h1.t1	Np006G3364100
OG0001454	Aa_G265930.h1.t1	Np001G0570400
OG0001455	Aa_G394510.h1.t1	Np001G0565500
OG0001455	Aa_G197110.h1.t1	Np006G3370700
OG0001456	Aa_G139270.h1.t1	Np005G3012400
OG0001457	Aa_G223710.h1.t1, Aa_G318500.h1.t1, Aa_G318490.h1.t1	Np001G0430900, Np001G0453300, Np003G1791700
OG0001458	Aa_G244800.h1.t1	Np007G3737000, Np007G3736900
OG0001459	Aa_G244920.h1.t1	Np007G3735500
OG0001459	Aa_G301260.h1.t1	Np005G2746200
OG0001460	Aa_G143510.h1.t1	Np007G3732900
OG0001460	Aa_G104110.h1.t1	Np005G2748000
OG0001461	Aa_G37320.h1.t1	Np006G3339900
OG0001461	Aa_G412600.h1.t1, Aa_G412610.h1.t1	Np006G3339800
OG0001462	Aa_G990540.h1.t1, Aa_G441710.h1.t1, Aa_G441700.h1.t1	Np006G3354500, Np006G3354600
OG0001463	Aa_G5430.h1.t1	Np007G4095500
OG0001464	Aa_G410080.h1.t1	Np003G1821700
OG0001464	Aa_G410090.h1.t1, Aa_G410100.h1.t1, Aa_G35000.h1.t1	Np003G1821600
OG0001465	Aa_G137780.h1.t1	Np005G2609300
OG0001466	Aa_G407280.h1.t1	Np006G3690500
OG0001466	Aa_G486300.h1.t1	Np005G2622100
OG0001467	Aa_G499190.h1.t1	Np006G3669000
OG0001467	Aa_G499180.h1.t1	Np006G3669200
OG0001468	Aa_G223230.h1.t1	Np005G2685200
OG0001468	Aa_G531970.h1.t1	Np006G3667100
OG0001469	Aa_G670610.h1.t1	Np006G3659500
OG0001469	Aa_G163890.h1.t1	Np005G2724400
OG0001470	Aa_G377040.h1.t1	Np004G2085700
OG0001470	Aa_G377050.h1.t1	Np004G2085600
OG0001471	Aa_G122210.h1.t1, Aa_G269260.h1.t1, Aa_G269270.h1.t1	Np001G0143900
OG0001472	Aa_G51040.h1.t1	Np007G4185500
OG0001473	Aa_G120190.h1.t1	Np001G0146700
OG0001473	Aa_G51010.h1.t1	Np007G4185800
OG0001474	Aa_G771240.h1.t1	Np005G2761000
OG0001474	Aa_G422240.h1.t1, Aa_G194460.h1.t1, Aa_G422250.h1.t1	Np002G1211800, Np007G3721800
OG0001475	Aa_G132620.h1.t1	Np001G0652000
OG0001475	Aa_G100480.h1.t1	Np006G3260300
OG0001476	Aa_G132340.h1.t1	Np005G3077200
OG0001477	Aa_G49930.h1.t1	Np007G4169400
OG0001478	Aa_G229390.h1.t1	Np007G3813900
OG0001478	Aa_G229380.h1.t1	Np004G1950600
OG0001479	Aa_G446410.h1.t1	Np004G2483800, Np004G2485900
OG0001479	Aa_G307870.h1.t1	Np002G1143300
OG0001480	Aa_G357200.h1.t1	Np002G1210700
OG0001480	Aa_G270610.h1.t1	Np004G2454900
OG0001482	Aa_G201680.h1.t1	Np003G1743900
OG0001482	Aa_G92220.h1.t1	Np005G2824800
OG0001483	Aa_G556430.h1.t1	Np004G2348800
OG0001483	Aa_G180310.h1.t1	Np005G2658300
OG0001484	Aa_G399850.h1.t1, Aa_G399850.h2.t1	Np004G2311500
OG0001484	Aa_G232210.h1.t1	Np002G0839900
OG0001485	Aa_G103100.h1.t1	Np001G0397800
OG0001486	Aa_G33040.h1.t1	Np005G2722800
OG0001486	Aa_G310080.h1.t1	Np006G3658300
OG0001487	Aa_G352680.h1.t1	Np004G2284100, Np004G2283900, Np004G2283700
OG0001488	Aa_G36950.h1.t1, Aa_G18750.h1.t1	Np003G1261500
OG0001493	Aa_G658420.h1.t1	Np007G3856800
OG0001499	Aa_G173030.h1.t1	Np002G0940700, Np005G3045000
OG0001501	Aa_G44950.h1.t1	Np007G4218400, Np007G4217900
OG0001501	Aa_G493690.h1.t1	Np003G1450600
OG0001502	Aa_G44850.h1.t1	Np007G4219900
OG0001502	Aa_G387580.h1.t1	Np003G1449600
OG0001503	Aa_G304350.h1.t1	Np003G1419500
OG0001503	Aa_G14820.h1.t1	Np007G4245300
OG0001505	Aa_G451700.h1.t1	Np007G4249400
OG0001505	Aa_G258070.h1.t1	Np003G1414100
OG0001506	Aa_G218370.h1.t1, Aa_G40470.h1.t1	Np007G4090200
OG0001507	Aa_G116760.h1.t1	Np003G1380400
OG0001507	Aa_G550320.h1.t1	Np001G0130600
OG0001508	Aa_G541380.h1.t1	Np003G1341600
OG0001508	Aa_G94960.h1.t1	Np001G0095700
OG0001509	Aa_G728240.h1.t1, Aa_G728250.h1.t1	Np003G1340200, Np003G1339100
OG0001509	Aa_G611190.h1.t1, Aa_G611180.h1.t1	Np003G1340100, Np001G0507900, Np003G1339000
OG0001510	Aa_G233470.h1.t1	Np004G2094300
OG0001510	Aa_G218580.h1.t1	Np002G0898300
OG0001511	Aa_G151840.h1.t1	Np004G2511400
OG0001512	Aa_G60060.h1.t1	Np006G3595700
OG0001513	Aa_G264410.h1.t1	Np006G3597700
OG0001513	Aa_G558380.h1.t1	Np004G2517300
OG0001514	Aa_G599100.h1.t1	Np004G2524900
OG0001515	Aa_G22540.h1.t1	Np004G2530600
OG0001515	Aa_G359800.h1.t1	Np006G3539100, Np006G3469600, Np006G3538800
OG0001516	Aa_G751980.h1.t1	Np004G2535900
OG0001516	Aa_G359470.h1.t1	Np006G3481900, Np006G3547500
OG0001517	Aa_G235380.h1.t1	Np004G2549200
OG0001517	Aa_G243640.h1.t1	Np006G3567200
OG0001518	Aa_G38780.h1.t1	Np004G2558400
OG0001518	Aa_G208610.h1.t1	Np006G3452600, Np009G4319700
OG0001519	Aa_G38720.h1.t1	Np004G2559000
OG0001519	Aa_G520340.h1.t1	Np001G0414400
OG0001520	Aa_G219580.h1.t1	Np001G0413300
OG0001521	Aa_G304400.h1.t1, Aa_G265700.h1.t1, Aa_G265720.h1.t1	Np002G0717000
OG0001522	Aa_G223730.h1.t1, Aa_G142250.h1.t1	Np004G2124100
OG0001523	Aa_G142210.h1.t1	Np006G3425800
OG0001523	Aa_G465000.h1.t1	Np004G2125500
OG0001524	Aa_G686880.h1.t1	Np001G0647400
OG0001524	Aa_G476200.h1.t1	Np004G2148000
OG0001526	Aa_G52930.h1.t1	Np001G0510300
OG0001526	Aa_G23610.h1.t1	Np001G0023100
OG0001527	Aa_G500350.h1.t1	Np001G0026400, Np001G0026700
OG0001527	Aa_G306810.h1.t1	Np001G0590900
OG0001528	Aa_G75120.h1.t1	Np001G0189300, Np001G0189200
OG0001529	Aa_G45420.h1.t1	Np001G0117800
OG0001529	Aa_G97810.h1.t1	Np001G0503400
OG0001531	Aa_G552150.h1.t1, Aa_G552140.h1.t1	Np003G1510400, Np005G3004300
OG0001531	Aa_G264060.h1.t1	Np005G3004400
OG0001532	Aa_G28230.h1.t1, Aa_G28240.h1.t1	Np003G1528200, Np003G1528300
OG0001533	Aa_G28190.h1.t1	Np003G1528900
OG0001534	Aa_G58280.h1.t1	Np001G0358800
OG0001535	Aa_G115120.h1.t1	Np005G2795000
OG0001535	Aa_G22110.h1.t1	Np003G1573500
OG0001536	Aa_G603500.h1.t1, Aa_G603490.h1.t1	Np005G3190600
OG0001536	Aa_G462370.h1.t1	Np002G1225900
OG0001537	Aa_G99570.h1.t1	Np003G1866300
OG0001538	Aa_G228420.h1.t1	Np004G2573800
OG0001539	Aa_G305530.h1.t1	Np003G1320800
OG0001540	Aa_G333260.h1.t1	Np007G4109000
OG0001540	Aa_G170350.h1.t1	Np003G1305400
OG0001541	Aa_G137130.h1.t1	Np007G4115100
OG0001541	Aa_G331830.h1.t1	Np003G1294400
OG0001542	Aa_G170110.h1.t1	Np003G1277700
OG0001542	Aa_G34470.h1.t1	Np007G4127700
OG0001543	Aa_G215520.h1.t1	Np002G0755300
OG0001543	Aa_G627000.h1.t1	Np004G2340500
OG0001544	Aa_G215510.h1.t1	Np002G0760400, Np002G0755400
OG0001544	Aa_G627010.h1.t1	Np004G2340700
OG0001545	Aa_G111000.h1.t1	Np002G0761700
OG0001545	Aa_G477450.h1.t1	Np004G2343800
OG0001546	Aa_G263360.h1.t1	Np002G0785100
OG0001546	Aa_G259480.h1.t1	Np002G0785000
OG0001547	Aa_G548460.h1.t1	Np005G2663300
OG0001547	Aa_G383770.h1.t1	Np007G3760400
OG0001548	Aa_G514770.h1.t1	Np006G3274700, Np005G2673900
OG0001548	Aa_G261540.h1.t1	Np007G3754900
OG0001549	Aa_G198090.h1.t1	Np005G3072600
OG0001549	Aa_G199030.h1.t1	Np007G3861800
OG0001550	Aa_G30470.h1.t1	Np002G0800600, Np002G0807000, Np002G0807100
OG0001550	Aa_G132400.h1.t1	Np004G2373500
OG0001551	Aa_G249920.h1.t1	Np006G3653000
OG0001552	Aa_G176650.h1.t1	Np001G0369400
OG0001552	Aa_G244600.h1.t1	Np005G2905300
OG0001553	Aa_G152440.h1.t1	Np007G3993300
OG0001553	Aa_G36850.h1.t1	Np004G1964500
OG0001554	Aa_G173650.h1.t1	Np004G1941700
OG0001554	Aa_G32030.h1.t1	Np007G4028700
OG0001555	Aa_G213840.h1.t1	Np001G0332200
OG0001555	Aa_G520180.h1.t1	Np005G2939200
OG0001556	Aa_G96250.h1.t1	Np005G2957900
OG0001557	Aa_G43700.h1.t1	Np001G0008400
OG0001557	Aa_G113230.h1.t1	Np001G0524500
OG0001558	Aa_G453050.h1.t1	Np006G3217900
OG0001558	Aa_G511430.h1.t1, Aa_G741200.h1.t1	Np001G0685200
OG0001559	Aa_G598850.h1.t1	Np005G2709600
OG0001559	Aa_G773350.h1.t1	Np006G3641600
OG0001560	Aa_G100550.h1.t1	Np006G3259600
OG0001560	Aa_G349390.h1.t1	Np001G0652500
OG0001561	Aa_G345890.h1.t1, Aa_G345880.h1.t1	Np001G0627600
OG0001562	Aa_G114850.h1.t1, Aa_G67170.h1.t1	Np001G0623100
OG0001563	Aa_G88500.h1.t1	Np006G3306300
OG0001563	Aa_G174900.h1.t1	Np001G0612400
OG0001564	Aa_G386970.h1.t1	Np001G0597100
OG0001564	Aa_G38280.h1.t1	Np006G3328600
OG0001565	Aa_G725880.h1.t1, Aa_G494880.h1.t1	Np001G0596100
OG0001565	Aa_G494900.h1.t1	Np001G0596300
OG0001566	Aa_G150870.h1.t1	Np006G3363200
OG0001568	Aa_G506690.h2.t1, Aa_G506690.h1.t1	Np005G2744200
OG0001568	Aa_G632940.h1.t1	Np007G3737500
OG0001569	Aa_G50350.h1.t1	Np006G3705100
OG0001569	Aa_G351920.h1.t1	Np005G2611900
OG0001570	Aa_G344050.h1.t1	Np002G0832600
OG0001570	Aa_G554680.h1.t1	Np004G2088400
OG0001571	Aa_G135130.h1.t1	Np004G2571500
OG0001571	Aa_G120320.h1.t1	Np003G1469500
OG0001572	Aa_G25890.h1.t1	Np001G0175500, Np001G0149400
OG0001573	Aa_G378500.h1.t1	Np001G0155800
OG0001573	Aa_G4550.h1.t1	Np007G4199800
OG0001574	Aa_G44740.h1.t1	Np005G2763800
OG0001574	Aa_G194720.h1.t1	Np007G3719000
OG0001575	Aa_G449110.h1.t1, Aa_G347910.h1.t1	Np002G0961300
OG0001576	Aa_G719880.h1.t1, Aa_G4840.h1.t1	Np007G4193800
OG0001577	Aa_G174350.h1.t1	Np007G4152400
OG0001578	Aa_G53600.h1.t1	Np007G3925600
OG0001578	Aa_G57630.h1.t1	Np005G2615000, Np004G1997700
OG0001580	Aa_G103180.h1.t1	Np001G0399600
OG0001581	Aa_G245510.h1.t1	Np005G3155300
OG0001581	Aa_G245520.h1.t1	Np005G3155000
OG0001582	Aa_G243670.h1.t1	Np006G3566700
OG0001582	Aa_G235430.h1.t1	Np004G2548700
OG0001583	Aa_G457550.h1.t1	Np004G2476400
OG0001583	Aa_G72240.h1.t1	Np002G1171400
OG0001584	Aa_G375730.h1.t1	Np004G2416100
OG0001584	Aa_G244120.h1.t1, Aa_G244130.h1.t1	Np001G0268400
OG0001585	Aa_G528440.h1.t1	Np004G2320400
OG0001585	Aa_G528450.h1.t1	Np004G2320300
OG0001586	Aa_G560110.h1.t1	Np001G0240500
OG0001587	Aa_G437990.h1.t1	Np002G0848300
OG0001588	Aa_G186160.h1.t1	Np002G1241000
OG0001588	Aa_G185100.h1.t1	Np005G3200300
OG0001589	Aa_G34330.h1.t1	Np001G0201000
OG0001590	Aa_G544550.h1.t1	Np005G2617500
OG0001591	Aa_G407220.h1.t1	Np006G3689600
OG0001591	Aa_G56180.h1.t1	Np007G4055500
OG0001591	Aa_G503370.h1.t1	Np005G2623500
OG0001592	Aa_G97250.h1.t1, Aa_G97260.h1.t1, Aa_G97240.h1.t1, Aa_G274390.h1.t1	Np005G2643700
OG0001593	Aa_G109590.h1.t1	Np004G2434400
OG0001593	Aa_G329090.h1.t1	Np001G0237200
OG0001594	Aa_G473220.h1.t1	Np001G0141700
OG0001597	Aa_G308020.h1.t1, Aa_G308030.h1.t1, Aa_G308040.h1.t1	Np002G0913700
OG0001598	Aa_G94940.h1.t1	Np001G0096100
OG0001599	Aa_G301810.h1.t1, Aa_G301830.h1.t1, Aa_G839890.h1.t1, Aa_G23910.h1.t1, Aa_G23920.h1.t1, Aa_G301850.h1.t1	Np005G2759000
OG0001603	Aa_G768750.h1.t1	Np001G0485300
OG0001603	Aa_G75390.h1.t1	Np001G0061400
OG0001604	Aa_G711570.h1.t1	Np001G0481200
OG0001606	Aa_G309580.h1.t1	Np003G1443700
OG0001607	Aa_G111780.h1.t1	Np007G4226500
OG0001607	Aa_G162220.h1.t1	Np003G1441100
OG0001608	Aa_G407390.h1.t1, Aa_G158680.h1.t1, Aa_G407420.h1.t1	Np007G3802300, Np007G3802000
OG0001609	Aa_G42410.h1.t1	Np007G4233300
OG0001610	Aa_G660600.h1.t1, Aa_G217940.h1.t1, Aa_G96750.h1.t1	Np004G2100900, Np004G2100700
OG0001611	Aa_G155010.h1.t1	Np003G1395100
OG0001611	Aa_G181430.h1.t1	Np003G1474200
OG0001612	Aa_G112750.h1.t1	Np003G1474500
OG0001612	Aa_G256620.h1.t1	Np003G1390800
OG0001613	Aa_G267600.h1.t1	Np003G1384400
OG0001613	Aa_G113020.h1.t1	Np001G0135800
OG0001614	Aa_G159060.h1.t1	Np003G1365600
OG0001615	Aa_G91690.h1.t1	Np006G3691200
OG0001615	Aa_G159050.h1.t1	Np003G1365500, Np004G2192600
OG0001616	Aa_G21120.h1.t1	Np001G0042900
OG0001617	Aa_G130410.h1.t1	Np003G1353100
OG0001617	Aa_G76110.h1.t1	Np001G0053100
OG0001618	Aa_G97950.h1.t1	Np001G0100900
OG0001618	Aa_G319310.h1.t1	Np003G1343800
OG0001619	Aa_G189100.h1.t1	Np003G1857300
OG0001619	Aa_G134980.h1.t1	Np004G2570100
OG0001620	Aa_G257570.h1.t1	Np004G2519300
OG0001620	Aa_G412170.h1.t1	Np006G3600400
OG0001621	Aa_G161560.h2.t1, Aa_G161560.h1.t1	Np006G3521200
OG0001621	Aa_G182240.h1.t1	Np004G2523800
OG0001622	Aa_G441430.h1.t1	Np004G2525500
OG0001623	Aa_G552370.h1.t1	Np006G3476400, Np006G3531700
OG0001623	Aa_G22350.h1.t1	Np004G2527900
OG0001624	Aa_G86090.h1.t1	Np006G3489200, Np006G3540900
OG0001624	Aa_G22700.h1.t1	Np004G2531500
OG0001625	Aa_G445730.h1.t1	Np006G3555200
