Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0004521	Aa_G180810.h1.t1	g53, g9659
OG0004522	Aa_G527010.h1.t1	g149, g9711
OG0004523	Aa_G21070.h1.t1	g9754
OG0004524	Aa_G268340.h1.t1	g253
OG0004525	Aa_G268280.h1.t1	g9789
OG0004526	Aa_G102450.h1.t1	g36057, g36059
OG0004527	Aa_G320880.h1.t1, Aa_G320870.h1.t1	g9824
OG0004528	Aa_G207470.h1.t1	g19514
OG0004528	Aa_G13500.h1.t1	g2774
OG0004529	Aa_G131030.h1.t1, Aa_G131020.h1.t1	g373
OG0004530	Aa_G606850.h1.t1	g18593, g422
OG0004531	Aa_G104890.h1.t1	g479
OG0004532	Aa_G480350.h1.t1	g10666
OG0004533	Aa_G517860.h1.t1	g18557
OG0004534	Aa_G539240.h1.t1	g10064, g610
OG0004535	Aa_G539250.h1.t1	g611
OG0004536	Aa_G112860.h1.t1	g10098, g18531
OG0004537	Aa_G463760.h1.t1, Aa_G463790.h1.t1	g46845
OG0004538	Aa_G68140.h1.t1	g28947, g41405
OG0004539	Aa_G15420.h1.t1	g28925
OG0004540	Aa_G501630.h1.t1	g28913
OG0004541	Aa_G672110.h1.t1	g741, g41384
OG0004542	Aa_G404800.h1.t1	g41380
OG0004543	Aa_G444260.h1.t1	g758, g28902
OG0004544	Aa_G8920.h1.t1	g28890
OG0004545	Aa_G459190.h1.t1	g43751, g789
OG0004546	Aa_G173810.h1.t1	g28865, g808
OG0004547	Aa_G234670.h1.t1	g28798
OG0004548	Aa_G33760.h1.t1	g1287
OG0004549	Aa_G27940.h1.t1	g1265
OG0004550	Aa_G297120.h1.t1	g1259
OG0004551	Aa_G147850.h1.t1	g1209
OG0004552	Aa_G344290.h1.t1	g1160
OG0004553	Aa_G460500.h1.t1, Aa_G160870.h1.t1	g31214
OG0004554	Aa_G31590.h1.t1	g39284
OG0004555	Aa_G482040.h1.t1, Aa_G182560.h1.t1	g39285, g1142
OG0004556	Aa_G148220.h1.t1	g24114, g17402
OG0004557	Aa_G629700.h1.t1	g1086, g28573, g39334
OG0004558	Aa_G22090.h1.t1	g39341
OG0004560	Aa_G216650.h1.t1	g1056
OG0004561	Aa_G149080.h1.t1	g28494
OG0004562	Aa_G439470.h1.t1	g41733, g39402
OG0004563	Aa_G97800.h1.t1, Aa_G355450.h1.t1, Aa_G102530.h1.t1	g19400
OG0004564	Aa_G102550.h1.t1	g2632, g11381
OG0004565	Aa_G365250.h1.t1, Aa_G564930.h1.t1, Aa_G564940.h1.t1	g5561
OG0004566	Aa_G331860.h1.t1	g29773
OG0004567	Aa_G302820.h1.t1	g45400
OG0004569	Aa_G170090.h1.t1	g5727
OG0004570	Aa_G260680.h1.t1	g45339, g5780
OG0004572	Aa_G497470.h1.t1, Aa_G161550.h1.t1	g44279
OG0004573	Aa_G312100.h1.t1	g44284
OG0004574	Aa_G21650.h1.t1	g46558
OG0004576	Aa_G236160.h1.t1, Aa_G656420.h1.t1	g46464
OG0004578	Aa_G508960.h1.t1	g46432
OG0004579	Aa_G526870.h1.t1	g46390
OG0004580	Aa_G121580.h1.t1	g46387
OG0004581	Aa_G165050.h1.t1	g46315
OG0004582	Aa_G785460.h1.t1	g46266
OG0004583	Aa_G533870.h1.t1	g46212
OG0004584	Aa_G533880.h1.t1	g44452, g46211
OG0004585	Aa_G902400.h1.t1, Aa_G902400.h2.t1	g50369, g27598
OG0004586	Aa_G118280.h1.t1	g54347, g36686
OG0004587	Aa_G447130.h1.t1	g25108
OG0004588	Aa_G501490.h1.t1	g36616
OG0004589	Aa_G354180.h1.t1	g51562, g37146
OG0004590	Aa_G467110.h1.t1	g52195
OG0004592	Aa_G266900.h1.t1	g17888
OG0004593	Aa_G695140.h1.t1	g28395
OG0004595	Aa_G66630.h1.t1	g17880
OG0004597	Aa_G55000.h1.t1	g24530, g1828, g42722, g41859
OG0004598	Aa_G594610.h1.t1	g24491
OG0004599	Aa_G366490.h1.t1	g44592
OG0004600	Aa_G419760.h1.t1	g23959, g47423
OG0004601	Aa_G547190.h1.t1	g44517
OG0004602	Aa_G446000.h1.t1	g44766, g45787
OG0004603	Aa_G44510.h1.t1	g47173, g16408
OG0004604	Aa_G186640.h1.t1	g47688, g23511
OG0004605	Aa_G151540.h1.t1	g36689
OG0004606	Aa_G124260.h1.t1	g41158, g1365, g28297
OG0004607	Aa_G257380.h1.t1	g10600, g1580
OG0004608	Aa_G144550.h1.t1	g45821, g18016
OG0004610	Aa_G290930.h1.t1	g10987
OG0004611	Aa_G254130.h1.t1	g6714
OG0004612	Aa_G415010.h1.t1	g36492
OG0004613	Aa_G370100.h1.t1	g54186, g36508
OG0004614	Aa_G225000.h1.t1	g13478
OG0004618	Aa_G396660.h1.t1	g36596, g54280
OG0004619	Aa_G24730.h1.t1	g51538
OG0004620	Aa_G507690.h1.t1	g17462, g47279
OG0004621	Aa_G748360.h1.t1	g47271, g17478
OG0004622	Aa_G276430.h1.t1	g46998
OG0004623	Aa_G155410.h1.t1	g17480
OG0004624	Aa_G55810.h1.t1	g47463
OG0004625	Aa_G92780.h1.t1	g17269, g17266
OG0004627	Aa_G542130.h1.t1	g14047, g13721
OG0004628	Aa_G186860.h1.t1	g23851
OG0004629	Aa_G556310.h2.t1, Aa_G556310.h1.t1	g17232
OG0004630	Aa_G124440.h1.t1	g47478, g23864
OG0004631	Aa_G503910.h1.t1	g23874
OG0004633	Aa_G419800.h1.t1	g17296, g47421, g23961
OG0004636	Aa_G52540.h1.t1	g40845
OG0004637	Aa_G163560.h1.t1	g18752
OG0004637	Aa_G13040.h1.t1	g37769
OG0004638	Aa_G364390.h1.t1	g18745
OG0004641	Aa_G128050.h1.t1, Aa_G170450.h1.t1	g24221
OG0004642	Aa_G282440.h1.t1, Aa_G77360.h1.t1	g18827, g1922
OG0004643	Aa_G323000.h1.t1	g18881
OG0004644	Aa_G362300.h1.t1	g23816, g17192
OG0004645	Aa_G221110.h1.t1	g18965
OG0004646	Aa_G345800.h1.t1	g18974, g2131
OG0004647	Aa_G145750.h1.t1, Aa_G401940.h1.t1	g2104
OG0004648	Aa_G461160.h1.t1	g18987
OG0004649	Aa_G520470.h1.t1	g2083, g18998
OG0004650	Aa_G238660.h1.t1	g2076
OG0004651	Aa_G562490.h1.t1	g2057
OG0004652	Aa_G174940.h1.t1	g19015
OG0004653	Aa_G373110.h1.t1	g2147, g19027
OG0004654	Aa_G268610.h1.t1	g11266, g11270
OG0004655	Aa_G213650.h1.t1	g4871, g2188
OG0004656	Aa_G213570.h1.t1	g19078, g2190
OG0004657	Aa_G266020.h1.t1, Aa_G266010.h1.t1	g19169
OG0004657	Aa_G266000.h1.t1	g11304
OG0004659	Aa_G54550.h1.t1	g28477
OG0004660	Aa_G231640.h1.t1	g936, g36082
OG0004661	Aa_G156860.h1.t1	g41602, g41623
OG0004662	Aa_G169760.h1.t1	g44839
OG0004664	Aa_G632950.h1.t1	g13923
OG0004665	Aa_G143420.h1.t1	g33351, g33353
OG0004666	Aa_G677920.h1.t1	g51914
OG0004667	Aa_G91720.h1.t1	g38505
OG0004668	Aa_G482760.h1.t1	g51871, g37350
OG0004669	Aa_G224250.h1.t1	g37345
OG0004670	Aa_G38320.h1.t1	g51836
OG0004671	Aa_G451100.h1.t1	g51801
OG0004672	Aa_G357530.h1.t1	g51776
OG0004673	Aa_G357520.h1.t1	g51775
OG0004674	Aa_G444070.h1.t1	g15050, g38115
OG0004676	Aa_G150880.h1.t1	g51686
OG0004677	Aa_G954650.h1.t1, Aa_G895350.h1.t1	g40452
OG0004678	Aa_G410070.h1.t1	g40404
OG0004679	Aa_G255980.h1.t1, Aa_G64930.h1.t1	g53920
OG0004680	Aa_G3250.h1.t1, Aa_G3240.h1.t1	g40267
OG0004681	Aa_G289310.h1.t1	g40351, g25741
OG0004682	Aa_G452400.h1.t1	g25687
OG0004683	Aa_G40870.h1.t1	g4851
OG0004684	Aa_G251220.h1.t1, Aa_G373250.h1.t1	g10157
OG0004685	Aa_G422260.h1.t1	g5911, g13858
OG0004686	Aa_G637760.h1.t1	g22884
OG0004687	Aa_G15970.h1.t1	g52266
OG0004689	Aa_G265100.h1.t1	g52182, g37561
OG0004690	Aa_G125310.h1.t1	g52117, g37502
OG0004691	Aa_G476760.h1.t1	g10903
OG0004692	Aa_G14800.h1.t1	g7924
OG0004693	Aa_G250400.h1.t1	g12758, g12675
OG0004695	Aa_G185510.h1.t1	g7806, g12803
OG0004698	Aa_G163200.h1.t1, Aa_G276550.h1.t1	g7665
OG0004699	Aa_G163090.h1.t1	g7661
OG0004700	Aa_G47750.h1.t1	g7653, g12494
OG0004701	Aa_G49980.h1.t1	g12483
OG0004702	Aa_G78890.h1.t1	g7612, g12459
OG0004703	Aa_G174410.h1.t1	g12975, g12437
OG0004704	Aa_G174270.h1.t1	g12435, g7573
OG0004705	Aa_G24360.h1.t1	g12986, g7539, g12413
OG0004706	Aa_G403650.h1.t1	g7495, g13041
OG0004707	Aa_G5600.h1.t1	g12308, g7349
OG0004708	Aa_G40570.h1.t1	g7319, g12288
OG0004710	Aa_G40130.h1.t1	g7289
OG0004711	Aa_G39930.h1.t1	g7271
OG0004712	Aa_G176140.h1.t1	g7234
OG0004713	Aa_G237730.h1.t1	g12211, g7199
OG0004714	Aa_G237690.h1.t1	g36688
OG0004715	Aa_G103510.h1.t1, Aa_G168800.h1.t1	g10303
OG0004716	Aa_G234990.h1.t1	g13235, g7085
OG0004717	Aa_G235060.h1.t1	g7081
OG0004718	Aa_G223550.h1.t1	g7017
OG0004719	Aa_G367530.h1.t1, Aa_G367520.h1.t1	g7003
OG0004720	Aa_G164470.h1.t1	g6783
OG0004721	Aa_G390030.h1.t1	g6870, g13308
OG0004722	Aa_G104680.h1.t1	g11998
OG0004723	Aa_G136610.h1.t1	g11884, g6694
OG0004724	Aa_G161930.h1.t1	g6691
OG0004725	Aa_G162000.h1.t1	g6688
OG0004726	Aa_G635090.h1.t1	g6683
OG0004727	Aa_G635100.h1.t1	g13381
OG0004728	Aa_G417830.h1.t1	g46912
OG0004729	Aa_G312960.h2.t1, Aa_G312960.h1.t1, Aa_G312960.h3.t1	g6546
OG0004730	Aa_G95440.h1.t1	g6573
OG0004731	Aa_G91330.h1.t1	g11810, g11813, g41802
OG0004732	Aa_G624330.h1.t1	g47737, g23424
OG0004733	Aa_G545370.h1.t1	g29062
OG0004734	Aa_G280250.h1.t1	g29051, g29055
OG0004735	Aa_G276240.h1.t1	g4038, g4919, g29043
OG0004736	Aa_G87950.h1.t1	g19282
OG0004737	Aa_G695970.h1.t1	g2442
OG0004738	Aa_G261120.h1.t1	g28354, g1311
OG0004739	Aa_G106200.h1.t1	g49287, g30727
OG0004740	Aa_G67970.h1.t1	g25395, g39471
OG0004741	Aa_G6900.h1.t1	g30801
OG0004742	Aa_G248590.h1.t1	g10862
OG0004744	Aa_G140100.h1.t1	g49530, g30971, g30966
OG0004745	Aa_G22500.h1.t1	g19212, g49551
OG0004746	Aa_G441420.h1.t1	g31045
OG0004747	Aa_G751640.h1.t1, Aa_G670000.h1.t1, Aa_G670010.h1.t1	g31097
OG0004749	Aa_G286050.h1.t1	g27019, g49605
OG0004750	Aa_G442680.h1.t1	g27027, g49674, g31123
OG0004751	Aa_G19270.h1.t1	g31155, g27060
OG0004752	Aa_G19240.h1.t1	g31158
OG0004753	Aa_G774820.h1.t1, Aa_G438930.h1.t1, Aa_G438900.h1.t1	g49714
OG0004754	Aa_G698280.h1.t1	g31180
OG0004755	Aa_G160950.h1.t1	g31210, g49697
OG0004756	Aa_G440220.h1.t1	g49719
OG0004757	Aa_G166180.h1.t1, Aa_G67520.h1.t1	g31708
OG0004758	Aa_G171350.h1.t1	g31235
OG0004759	Aa_G171360.h1.t1	g49721
OG0004761	Aa_G535900.h1.t1	g31266
OG0004762	Aa_G9850.h1.t1	g50318, g50320, g50319
OG0004763	Aa_G261890.h1.t1	g31358
OG0004764	Aa_G10660.h1.t1	g49825, g31391
OG0004767	Aa_G563230.h1.t1	g27222, g31454
OG0004768	Aa_G437560.h1.t1, Aa_G118650.h1.t1	g49893
OG0004769	Aa_G121320.h1.t1	g49936
OG0004770	Aa_G163820.h1.t1	g49941, g27304, g31601
OG0004771	Aa_G205030.h1.t1	g31641
OG0004772	Aa_G103780.h1.t1	g31659, g49979
OG0004773	Aa_G528260.h1.t1	g31716, g50008
OG0004774	Aa_G454450.h1.t1	g50015, g31723, g27383
OG0004776	Aa_G132470.h1.t1	g31786
OG0004777	Aa_G119090.h1.t1	g31796
OG0004777	Aa_G119070.h1.t1	g27414
OG0004779	Aa_G272220.h1.t1	g27509
OG0004780	Aa_G344040.h1.t1	g45980
OG0004781	Aa_G319440.h1.t1	g45929
OG0004782	Aa_G163360.h1.t1	g45880, g44680
OG0004783	Aa_G163400.h1.t1	g45876
OG0004785	Aa_G229610.h1.t1	g44006
OG0004786	Aa_G110590.h1.t1, Aa_G110580.h1.t1	g28100, g36339
OG0004787	Aa_G110570.h1.t1	g36340
OG0004788	Aa_G486230.h1.t1	g22765
OG0004789	Aa_G493140.h1.t1	g22912
OG0004790	Aa_G179550.h1.t1	g18253
OG0004792	Aa_G426430.h1.t1	g22991
OG0004793	Aa_G144750.h1.t1	g23100, g47878
OG0004794	Aa_G960710.h1.t1, Aa_G960710.h2.t1	g23236
OG0004795	Aa_G58540.h1.t1	g23212
OG0004796	Aa_G432620.h1.t1	g23202
OG0004797	Aa_G214740.h1.t1	g47848
OG0004798	Aa_G74800.h1.t1	g23307, g16943
OG0004799	Aa_G358510.h1.t1	g6485, g11733
OG0004800	Aa_G199070.h1.t1	g13479, g6472
OG0004801	Aa_G199290.h1.t1	g45996
OG0004803	Aa_G252200.h1.t1	g45957
OG0004804	Aa_G259610.h1.t1, Aa_G697930.h1.t1	g45969
OG0004805	Aa_G62300.h1.t1	g50298, g32097
OG0004806	Aa_G185000.h1.t1	g50359
OG0004807	Aa_G617610.h1.t1	g50362, g32153
OG0004808	Aa_G160670.h1.t1	g47490, g23847
OG0004809	Aa_G350730.h1.t1	g47650, g23584
OG0004810	Aa_G445250.h1.t1	g17050, g23565
OG0004818	Aa_G402990.h1.t1, Aa_G174200.h1.t1	g7570
OG0004819	Aa_G186450.h1.t1	g1516, g10735
OG0004820	Aa_G234280.h1.t1	g10394
OG0004823	Aa_G425380.h1.t1	g10169
OG0004826	Aa_G43090.h1.t1	g47575, g17147
OG0004828	Aa_G49300.h1.t1	g47168
OG0004829	Aa_G573920.h1.t1	g17649, g24452
OG0004830	Aa_G338560.h1.t1, Aa_G338560.h2.t1	g41241
OG0004831	Aa_G257310.h1.t1	g20668, g8101, g48724
OG0004847	Aa_G88880.h1.t1	g2812, g19526
OG0004848	Aa_G41600.h1.t1	g11407, g2797
OG0004849	Aa_G531300.h1.t1, Aa_G52290.h1.t1	g963
OG0004850	Aa_G509940.h1.t1	g10792
OG0004851	Aa_G323240.h1.t1	g10723
OG0004852	Aa_G106500.h1.t1	g29013
OG0004853	Aa_G106550.h1.t1	g29008, g29010
OG0004854	Aa_G255820.h1.t1	g4989, g28987
OG0004855	Aa_G523390.h1.t1	g29142, g4994
OG0004856	Aa_G334650.h1.t1	g29145
OG0004857	Aa_G158080.h1.t1	g45736
OG0004858	Aa_G292300.h1.t1	g13265
OG0004859	Aa_G96790.h1.t1	g5053
OG0004860	Aa_G209610.h1.t1	g5245, g29337
OG0004861	Aa_G431390.h1.t1	g45699
OG0004862	Aa_G240280.h1.t1	g45686
OG0004863	Aa_G304360.h1.t1	g5137, g45680
OG0004867	Aa_G258140.h1.t1	g5188
OG0004868	Aa_G72870.h1.t1	g29320, g5210, g5212
OG0004869	Aa_G354740.h1.t1	g5226, g45634
OG0004870	Aa_G290010.h1.t1	g29329
OG0004871	Aa_G382470.h1.t1	g10218
OG0004872	Aa_G19710.h1.t1	g29356
OG0004873	Aa_G19580.h1.t1	g5276
OG0004874	Aa_G19470.h1.t1	g29368, g5285
OG0004875	Aa_G349780.h1.t1	g5287, g29382
OG0004876	Aa_G558240.h1.t1, Aa_G369120.h1.t1, Aa_G290250.h1.t1	g7265
OG0004877	Aa_G155050.h1.t1	g29391
OG0004878	Aa_G256500.h1.t1	g5325
OG0004879	Aa_G279010.h1.t1	g29423
OG0004880	Aa_G267650.h1.t1	g5357
OG0004881	Aa_G267620.h1.t1	g5358
OG0004882	Aa_G267570.h1.t1	g5362, g29429
OG0004883	Aa_G398170.h1.t1, Aa_G782590.h1.t1	g29476, g5400
OG0004884	Aa_G458470.h1.t1	g5429
OG0004885	Aa_G195890.h1.t1	g29537, g5437
OG0004886	Aa_G365610.h1.t1	g5455
OG0004887	Aa_G130470.h2.t1, Aa_G130470.h1.t1	g5469
OG0004888	Aa_G130440.h1.t1	g5472
OG0004889	Aa_G210800.h1.t1	g45502, g29578, g5494
OG0004890	Aa_G210740.h1.t1	g29584
OG0004891	Aa_G76340.h1.t1, Aa_G76360.h1.t1	g45486, g29613
OG0004893	Aa_G384420.h1.t1	g39646, g45189
OG0004894	Aa_G658260.h1.t1	g17184, g23804
OG0004896	Aa_G213440.h1.t1	g23808
OG0004897	Aa_G130150.h1.t1	g17196
OG0004898	Aa_G164080.h1.t1	g40126
OG0004899	Aa_G158250.h1.t1	g40026, g37842
OG0004900	Aa_G158260.h1.t1	g51087, g40025
OG0004901	Aa_G199660.h1.t1	g51160
OG0004902	Aa_G35480.h1.t1	g39935
OG0004903	Aa_G35400.h1.t1	g39927
OG0004904	Aa_G159370.h1.t1	g39908
OG0004905	Aa_G351180.h1.t1	g39902
OG0004906	Aa_G343100.h1.t1	g39853
OG0004907	Aa_G154740.h1.t1	g51272
OG0004908	Aa_G346430.h1.t1	g51294
OG0004909	Aa_G208570.h1.t1	g39740
OG0004910	Aa_G89570.h1.t1	g39690
OG0004911	Aa_G776950.h1.t1	g39671, g3038, g3045
OG0004912	Aa_G90990.h1.t1	g23764
OG0004913	Aa_G29370.h1.t1	g36260, g54010
OG0004915	Aa_G48160.h1.t1	g32321
OG0004916	Aa_G498690.h1.t1	g32351, g50474
OG0004917	Aa_G758040.h1.t1	g46803, g18123
OG0004918	Aa_G69730.h1.t1	g23691
OG0004919	Aa_G465110.h1.t1	g50511
OG0004920	Aa_G416970.h1.t1	g50530
OG0004922	Aa_G299240.h1.t1	g27754
OG0004923	Aa_G414350.h1.t1	g27748
OG0004924	Aa_G16480.h1.t1	g50653
OG0004925	Aa_G482350.h1.t1	g64
OG0004926	Aa_G383030.h1.t1	g9674, g93
OG0004927	Aa_G23530.h1.t1	g9684, g110
OG0004928	Aa_G23330.h1.t1	g127, g9696
OG0004929	Aa_G292870.h1.t1	g154
OG0004930	Aa_G37220.h1.t1	g164
OG0004931	Aa_G687770.h1.t1	g28349
OG0004932	Aa_G268260.h1.t1	g258
OG0004933	Aa_G76050.h1.t1	g274
OG0004934	Aa_G13450.h1.t1	g362
OG0004935	FULhit_1.1, FULhit_2.1	g446, g9942
OG0004936	Aa_G165610.h1.t1	g9944
OG0004937	Aa_G104870.h1.t1	g480
OG0004938	Aa_G143170.h1.t1	g18585
OG0004939	Aa_G35790.h1.t1	g38321
OG0004940	Aa_G112840.h1.t1	g642
OG0004941	Aa_G181420.h1.t1, Aa_G181410.h1.t1	g29115
OG0004942	Aa_G68440.h1.t1, Aa_G230380.h1.t1	g673
OG0004943	Aa_G68100.h1.t1	g28944, g709
OG0004944	Aa_G490430.h1.t1, Aa_G15720.h1.t1	g716
OG0004945	Aa_G15510.h1.t1	g41400
OG0004946	Aa_G15430.h1.t1	g725
OG0004947	Aa_G15390.h1.t1	g729
OG0004948	Aa_G314230.h1.t1	g735
OG0004949	Aa_G314290.h1.t1	g28916
OG0004950	Aa_G8780.h1.t1	g775
OG0004951	Aa_G459130.h1.t1	g28872
OG0004952	Aa_G459120.h1.t1	g41360
OG0004953	Aa_G33820.h1.t1	g28770
OG0004955	Aa_G246230.h1.t1	g28709
OG0004956	Aa_G147930.h1.t1, Aa_G147860.h1.t1	g1213
OG0004957	Aa_G147880.h1.t1	g1210
OG0004958	Aa_G93830.h1.t1	g1195
OG0004959	Aa_G93770.h1.t1	g1187
OG0004960	Aa_G344280.h1.t1	g1159
OG0004961	Aa_G31510.h1.t1	g1153, g28688
OG0004962	Aa_G31720.h1.t1	g28668
OG0004963	Aa_G307370.h1.t1	g28635, g1100
OG0004964	Aa_G607870.h1.t1	g1094, g39329
OG0004965	Aa_G641230.h1.t1	g28532, g1037
OG0004966	Aa_G571540.h1.t1	g28529, g1036, g39360
OG0004967	Aa_G439490.h1.t1	g39404, g970
OG0004968	Aa_G548930.h1.t1, Aa_G225270.h1.t1	g2619
OG0004969	Aa_G315180.h1.t1	g2625
OG0004970	Aa_G807840.h1.t1, Aa_G179990.h1.t1	g45245, g39594
OG0004971	Aa_G275610.h1.t1	g29628
OG0004972	Aa_G416360.h1.t1	g46782, g46789
OG0004973	Aa_G209810.h1.t1	g5608
OG0004975	Aa_G285180.h1.t1	g5614, g29701
OG0004976	Aa_G170330.h1.t1	g5632
OG0004977	Aa_G144510.h1.t1, Aa_G170440.h1.t1	g29729
OG0004978	Aa_G634180.h1.t1	g29746, g45416
OG0004979	Aa_G73130.h1.t1	g5685, g45403
OG0004980	Aa_G337130.h1.t1	g29808
OG0004981	Aa_G350150.h1.t1	g27593
OG0004982	Aa_G556570.h1.t1	g5718, g29828
OG0004983	Aa_G170160.h1.t1, Aa_G555760.h1.t1	g5732
OG0004984	Aa_G553560.h1.t1	g46663
OG0004985	Aa_G307160.h1.t1	g46661
OG0004986	Aa_G298230.h1.t1	g46824, g46815
OG0004987	Aa_G165240.h1.t1, Aa_G165260.h1.t1	g16782, g16780, g16775
OG0004988	Aa_G236310.h1.t1, Aa_G674990.h1.t1	g36612
OG0004989	Aa_G121310.h1.t1	g31591
OG0004990	Aa_G312120.h1.t1	g46585
OG0004991	Aa_G772470.h1.t1	g44288
OG0004992	Aa_G410390.h1.t1	g46573
OG0004993	Aa_G21520.h1.t1, Aa_G729160.h1.t1	g46565
OG0004994	Aa_G21600.h1.t1	g46562
OG0004995	Aa_G21690.h1.t1	g46553
OG0004996	Aa_G293600.h1.t1	g46541
OG0004997	Aa_G485950.h1.t1	g46425
OG0004998	Aa_G235020.h1.t1	g7083
OG0004999	Aa_G215700.h1.t1	g44365
OG0005000	Aa_G164980.h1.t1	g46311, g44383
OG0005001	Aa_G111070.h1.t1	g46283
OG0005002	Aa_G87790.h1.t1	g46255
OG0005004	Aa_G281680.h1.t1	g46241
OG0005005	Aa_G52660.h1.t1, Aa_G64800.h1.t1	g44442
OG0005006	Aa_G579640.h1.t1	g44453
OG0005007	Aa_G198410.h1.t1	g44465
OG0005008	Aa_G344740.h1.t1	g14013
OG0005009	Aa_G420910.h1.t1	g54309, g36727
OG0005010	Aa_G600290.h1.t1, Aa_G600290.h2.t1	g36725
OG0005011	Aa_G243330.h1.t1	g12213, g13203
OG0005012	Aa_G118290.h1.t1	g54348
OG0005013	Aa_G610370.h1.t1	g36681
OG0005014	Aa_G127820.h1.t1	g36670, g35874
OG0005015	Aa_G74270.h1.t1	g29460
OG0005016	Aa_G354170.h1.t1	g38025, g37147
OG0005017	Aa_G714380.h1.t1	g6241, g19236
OG0005017	Aa_G177450.h1.t1	g37150
OG0005018	Aa_G426240.h1.t1	g51584
OG0005020	Aa_G247570.h1.t1	g10373, g4233
OG0005021	Aa_G44200.h1.t1	g13567
OG0005022	Aa_G308700.h1.t1	g898
OG0005023	Aa_G17330.h1.t1	g50418, g40518
OG0005025	Aa_G198080.h1.t1	g47005
OG0005026	Aa_G115760.h1.t1	g17774, g47036, g24573
OG0005027	Aa_G418500.h1.t1	g17700, g17701, g17699
OG0005028	Aa_G406710.h1.t1	g24326
OG0005029	Aa_G493310.h1.t1	g17616, g47126
OG0005030	Aa_G366480.h1.t1	g46019
OG0005031	Aa_G357300.h1.t1	g47468
OG0005032	Aa_G428840.h1.t1	g46053
OG0005033	Aa_G30550.h1.t1	g46113
OG0005034	Aa_G492840.h1.t1	g17986
OG0005035	Aa_G110420.h1.t1	g44834
OG0005036	Aa_G182980.h1.t1	g44805
OG0005037	Aa_G283320.h1.t1	g45775, g44780
OG0005038	Aa_G44690.h1.t1	g47672
OG0005040	Aa_G186630.h1.t1	g47689
OG0005042	Aa_G151350.h1.t1	g16857
OG0005043	Aa_G534650.h1.t1	g10313
OG0005044	Aa_G437760.h1.t1	g16555
OG0005045	Aa_G292090.h1.t1	g31407
OG0005046	Aa_G25590.h1.t1	g10553
OG0005047	Aa_G25700.h1.t1, Aa_G375040.h1.t1	g10562
OG0005048	Aa_G83400.h1.t1	g10594
OG0005049	Aa_G206390.h1.t1	g10948, g40611
OG0005050	Aa_G160340.h1.t1	g45950
OG0005051	Aa_G584160.h1.t1	g28042
OG0005052	Aa_G465540.h1.t1	g36581
OG0005053	Aa_G32050.h1.t1	g13243, g7064
OG0005054	Aa_G113460.h1.t1	g37073
OG0005055	Aa_G244620.h1.t1	g17452
OG0005056	Aa_G150180.h1.t1	g24160
OG0005057	Aa_G648630.h1.t1, Aa_G176360.h1.t1	g24207
OG0005058	Aa_G287480.h1.t1	g24225
OG0005059	Aa_G73690.h1.t1	g24252, g47220, g47215
OG0005061	Aa_G276990.h1.t1	g2298
OG0005062	Aa_G126210.h1.t1, Aa_G269020.h1.t1	g13682
OG0005063	Aa_G466410.h1.t1	g13720, g6099
OG0005064	Aa_G102210.h1.t1	g10283
OG0005065	Aa_G20000.h1.t1	g17274
OG0005066	Aa_G429170.h1.t1	g17278, g35032, g35309, g34354
OG0005067	Aa_G674750.h1.t1, Aa_G456820.h1.t1	g23941
OG0005068	Aa_G6230.h1.t1	g23944, g47442
OG0005069	Aa_G247670.h1.t1	g10363
OG0005070	Aa_G37570.h1.t1	g17366, g47364
OG0005071	Aa_G318010.h1.t1	g24013
OG0005072	Aa_G251470.h1.t1	g10806
OG0005073	Aa_G298570.h1.t1	g23986, g47401
OG0005074	Aa_G45040.h1.t1	g12789
OG0005075	Aa_G49530.h1.t1	g24360, g47157
OG0005076	Aa_G49400.h1.t1	g24347, g24344, g2662, g2669, g2668
OG0005077	Aa_G16620.h1.t1	g32635, g13331
OG0005078	Aa_G326980.h1.t1	g12963
OG0005079	Aa_G43540.h1.t1	g9638
OG0005080	Aa_G167870.h1.t1	g1755, g18790
OG0005081	Aa_G128000.h1.t1	g1839
OG0005082	Aa_G353990.h1.t1	g18805
OG0005083	Aa_G77390.h1.t1	g18833, g1923
OG0005084	Aa_G250390.h1.t1	g12674
OG0005085	Aa_G534660.h1.t1	g10311
OG0005086	Aa_G574080.h1.t1	g18945
OG0005087	Aa_G221080.h1.t1	g18967
OG0005088	Aa_G114730.h1.t1	g18980
OG0005089	Aa_G114800.h1.t1	g2119
OG0005090	Aa_G369750.h1.t1	g2085
OG0005091	Aa_G501210.h1.t1, Aa_G217960.h1.t1	g11283, g2239, g19129
OG0005092	Aa_G381290.h1.t1	g19132
OG0005093	Aa_G511020.h1.t1	g2275
OG0005094	Aa_G348570.h1.t1	g19167, g2309
OG0005095	Aa_G211590.h1.t1	g2382
OG0005096	Aa_G415740.h1.t1	g27636
OG0005097	Aa_G76940.h1.t1, Aa_G356240.h1.t1	g6433
OG0005098	Aa_G123740.h1.t1	g11035, g40509
OG0005099	Aa_G139010.h1.t1	g1634
OG0005100	Aa_G197390.h1.t1	g6030
OG0005101	Aa_G99880.h1.t1	g6016
OG0005102	Aa_G386800.h1.t1	g5977
OG0005103	Aa_G104050.h1.t1, Aa_G104050.h2.t1	g47702
OG0005104	Aa_G144160.h1.t1	g51962, g37371
OG0005105	Aa_G268090.h1.t1	g51879, g37355
