Orthogroup	Arabis_alpina	Alyssum_gmelinii
OG0001398	Aa_G495360.h1.t1	Ag005G0789300
OG0001399	Aa_G438140.h1.t1	Ag014G1808100
OG0001399	Aa_G70380.h1.t1	Ag013G1344900
OG0001400	Aa_G582890.h1.t1	Ag061G5017700
OG0001400	Aa_G320980.h1.t1	Ag013G1419800
OG0001401	Aa_G138210.h1.t1	Ag013G1486500
OG0001401	Aa_G181390.h1.t1	Ag004G0553600
OG0001402	Aa_G765980.h1.t1	Ag013G1512800
OG0001402	Aa_G267330.h1.t1	Ag004G0540000
OG0001403	Aa_G152760.h1.t1	Ag013G1537000
OG0001404	Aa_G319180.h1.t1	Ag013G1557600
OG0001404	Aa_G746010.h1.t1	Ag004G0512300
OG0001405	Aa_G682710.h1.t1	Ag015G2186800, Ag013G1609200
OG0001405	Aa_G558420.h1.t1	Ag034G3746300
OG0001407	Aa_G85500.h1.t1	Ag013G1625400
OG0001407	Aa_G14860.h1.t1	Ag014G1771300
OG0001408	Aa_G694440.h1.t1, Aa_G694420.h1.t1, Aa_G359780.h1.t1, Aa_G67090.h1.t1	Ag013G1639300
OG0001409	Aa_G555080.h1.t1	Ag013G1640600
OG0001409	Aa_G22830.h1.t1	Ag034G3727700
OG0001411	Aa_G171140.h1.t1	Ag013G1711300
OG0001411	Aa_G584440.h1.t1	Ag023G2803600
OG0001412	Aa_G465120.h1.t1	Ag013G1732500
OG0001413	Aa_G302420.h1.t1, Aa_G302420.h2.t1	Ag013G1764500
OG0001413	Aa_G302410.h1.t1, Aa_G79860.h1.t1, Aa_G79880.h1.t1, Aa_G79870.h1.t1	Ag013G1764400
OG0001414	Aa_G52880.h1.t1	Ag002G0137900
OG0001414	Aa_G23540.h1.t1	Ag004G0428400
OG0001415	Aa_G23350.h1.t1	Ag004G0431000
OG0001415	Aa_G342170.h1.t1, Aa_G282850.h1.t1	Ag049G4731000
OG0001416	Aa_G75130.h1.t1	Ag004G0467400
OG0001416	Aa_G168330.h1.t1	Ag004G0777100
OG0001417	Aa_G345500.h1.t1	Ag004G0652800
OG0001417	Aa_G500710.h1.t1	Ag025G2950200
OG0001418	Aa_G739940.h1.t1	Ag004G0727100, Ag040G4352000
OG0001419	Aa_G441200.h1.t1	Ag004G0730500
OG0001419	Aa_G69760.h1.t1	Ag010G0991900
OG0001420	Aa_G354910.h1.t1	Ag022G2639500
OG0001421	Aa_G303850.h1.t1, Aa_G303830.h1.t1	Ag022G2721000, Ag022G2721300, Ag022G2722400, Ag022G2722300
OG0001422	Aa_G53880.h1.t1	Ag022G2790600
OG0001422	Aa_G24230.h1.t1	Ag014G1885500
OG0001423	Aa_G27520.h1.t1, Aa_G266730.h1.t1	Ag012G1305100, Ag075G5282000
OG0001424	Aa_G95680.h1.t1, Aa_G639850.h1.t1, Aa_G412930.h1.t1	Ag048G4679900
OG0001425	Aa_G293840.h1.t1	Ag011G1130000
OG0001425	Aa_G383800.h1.t1	Ag040G4335100
OG0001426	Aa_G175960.h1.t1	Ag014G1963500
OG0001427	Aa_G193210.h1.t1	Ag032G3430200
OG0001427	Aa_G176040.h1.t1	Ag014G1965100
OG0001428	Aa_G212770.h1.t1	Ag031G3404500
OG0001428	Aa_G402650.h1.t1	Ag054G4892500
OG0001429	Aa_G308710.h1.t1	Ag082G5405700
OG0001430	Aa_G82770.h1.t1	Ag007G0856600
OG0001431	Aa_G87290.h1.t1	Ag014G2094300, Ag007G0890400
OG0001432	Aa_G391780.h1.t1	Ag057G4957600
OG0001433	Aa_G150210.h1.t1	Ag050G4764000
OG0001433	Aa_G220210.h1.t1	Ag006G0817900
OG0001434	Aa_G148360.h1.t1	Ag033G3643000
OG0001434	Aa_G98820.h1.t1	Ag006G0839700
OG0001435	Aa_G178310.h1.t1	Ag001G0031400
OG0001436	Aa_G204750.h1.t1, Aa_G386130.h1.t1	Ag001G0080500
OG0001436	Aa_G233740.h1.t1	Ag014G2022400
OG0001437	Aa_G41270.h1.t1	Ag037G4139600, Ag016G2315500
OG0001438	Aa_G607240.h1.t1	Ag050G4796500
OG0001438	Aa_G315600.h1.t1	Ag016G2326300, Ag037G4128300
OG0001440	Aa_G379290.h1.t1	Ag011G1126700
OG0001440	Aa_G542160.h1.t1	Ag044G4503300
OG0001441	Aa_G561120.h1.t1, Aa_G912520.h1.t1	Ag066G5138700
OG0001441	Aa_G517260.h1.t1	Ag033G3528400
OG0001442	Aa_G320680.h1.t1	Ag066G5145400
OG0001442	Aa_G117440.h1.t1	Ag033G3543000
OG0001443	Aa_G665640.h3.t1, Aa_G665640.h5.t1, Aa_G665640.h1.t1, Aa_G665640.h4.t1, Aa_G665640.h2.t1	Ag033G3594300
OG0001444	Aa_G417340.h1.t1, Aa_G326910.h1.t1	Ag031G3156900
OG0001445	Aa_G956300.h1.t1, Aa_G717830.h1.t1, Aa_G453300.h1.t1	Ag031G3178800, Ag011G1187800, Ag068G5211900, Ag068G5214500
OG0001446	Aa_G384640.h1.t1	Ag031G3230200
OG0001447	Aa_G451490.h1.t1	Ag031G3240400
OG0001447	Aa_G125270.h1.t1	Ag003G0362700
OG0001448	Aa_G311550.h1.t1	Ag015G2194200
OG0001450	Aa_G422510.h1.t1	Ag003G0404100
OG0001450	Aa_G114870.h1.t1	Ag031G3294600
OG0001451	Aa_G188430.h1.t1	Ag003G0408700
OG0001451	Aa_G614520.h1.t1	Ag031G3302100
OG0001452	Aa_G753680.h1.t1	Ag031G3339400
OG0001452	Aa_G38220.h1.t1	Ag039G4225900
OG0001453	Aa_G91780.h1.t1	Ag015G2189800
OG0001453	Aa_G557570.h1.t1	Ag031G3348700, Ag011G1054900
OG0001454	Aa_G150910.h1.t1	Ag039G4294200
OG0001454	Aa_G265930.h1.t1	Ag031G3380500
OG0001455	Aa_G394510.h1.t1	Ag031G3386300
OG0001455	Aa_G197110.h1.t1	Ag039G4309400
OG0001456	Aa_G139270.h1.t1	Ag053G4870100, Ag025G2906600
OG0001457	Aa_G223710.h1.t1	Ag042G4381300
OG0001458	Aa_G244800.h1.t1	Ag042G4413600
OG0001459	Aa_G244920.h1.t1	Ag042G4416700
OG0001459	Aa_G301260.h1.t1	Ag065G5127400
OG0001460	Aa_G104110.h1.t1	Ag065G5124400
OG0001461	Aa_G412600.h1.t1, Aa_G412610.h1.t1	Ag039G4249000, Ag039G4248600
OG0001462	Aa_G990540.h1.t1, Aa_G441710.h1.t1, Aa_G441700.h1.t1	Ag039G4280500
OG0001463	Aa_G5430.h1.t1	Ag014G1943300
OG0001464	Aa_G410080.h1.t1	Ag030G3133300
OG0001465	Aa_G137780.h1.t1	Ag011G1037900
OG0001466	Aa_G407280.h1.t1	Ag015G2191200
OG0001466	Aa_G486300.h1.t1	Ag011G1060100
OG0001467	Aa_G499190.h1.t1	Ag015G2200500
OG0001468	Aa_G223230.h1.t1	Ag011G1093200
OG0001468	Aa_G531970.h1.t1	Ag015G2201200
OG0001469	Aa_G670610.h1.t1	Ag015G2204500
OG0001469	Aa_G163890.h1.t1	Ag011G1264200
OG0001470	Aa_G377040.h1.t1	Ag052G4867900, Ag015G2266700
OG0001470	Aa_G377050.h1.t1	Ag015G2266900, Ag052G4867800
OG0001471	Aa_G122210.h1.t1, Aa_G269260.h1.t1, Aa_G269270.h1.t1	Ag038G4161400
OG0001472	Aa_G51040.h1.t1	Ag014G1838900
OG0001472	Aa_G429030.h1.t1	Ag038G4166100
OG0001473	Aa_G120190.h1.t1	Ag038G4166500
OG0001473	Aa_G51010.h1.t1	Ag014G1838600
OG0001474	Aa_G422240.h1.t1, Aa_G194460.h1.t1, Aa_G422250.h1.t1	Ag088G5435600
OG0001475	Aa_G100480.h1.t1	Ag003G0348900
OG0001476	Aa_G139420.h1.t1	Ag037G4128200, Ag016G2326400
OG0001477	Aa_G49930.h1.t1	Ag014G1856700
OG0001478	Aa_G229390.h1.t1	Ag027G3061600
OG0001479	Aa_G446410.h1.t1	Ag034G3784800
OG0001479	Aa_G307870.h1.t1	Ag002G0250700
OG0001480	Aa_G357200.h1.t1	Ag002G0168700
OG0001480	Aa_G270610.h1.t1	Ag034G3823000
OG0001481	Aa_G148280.h1.t1	Ag034G3898300, Ag034G3898400
OG0001482	Aa_G201680.h1.t1, Aa_G92220.h1.t1	Ag034G3930500, Ag034G3942600
OG0001483	Aa_G556430.h1.t1	Ag034G3984800
OG0001483	Aa_G180310.h1.t1	Ag011G1140500
OG0001484	Aa_G399850.h1.t1, Aa_G399850.h2.t1	Ag034G4032500
OG0001484	Aa_G232210.h1.t1	Ag034G4049500
OG0001485	Aa_G103100.h1.t1	Ag016G2357700
OG0001486	Aa_G33040.h1.t1	Ag011G1261800
OG0001487	Aa_G352680.h1.t1	Ag019G2488600
OG0001499	Aa_G173030.h1.t1	Ag067G5173100, Ag034G3973000, Ag093G5459000, Ag033G3498400
OG0001500	Aa_G809410.h1.t1	Ag055G4903400
OG0001501	Aa_G44950.h1.t1	Ag014G1805800
OG0001501	Aa_G493690.h1.t1	Ag013G1353000
OG0001502	Aa_G44850.h1.t1	Ag014G1804100
OG0001502	Aa_G387580.h1.t1	Ag013G1356600
OG0001503	Aa_G304350.h1.t1	Ag013G1423600
OG0001503	Aa_G14820.h1.t1	Ag014G1772200
OG0001504	Aa_G180970.h1.t1, Aa_G656550.h1.t1	Ag001G0017500, Ag001G0016700
OG0001505	Aa_G451700.h1.t1	Ag031G3153700
OG0001505	Aa_G258070.h1.t1	Ag013G1445400
OG0001506	Aa_G218370.h1.t1, Aa_G40470.h1.t1	Ag014G1948900
OG0001507	Aa_G116760.h1.t1	Ag013G1503100
OG0001507	Aa_G550320.h1.t1	Ag004G0544300
OG0001508	Aa_G541380.h1.t1	Ag013G1562400
OG0001508	Aa_G94960.h1.t1	Ag004G0503400
OG0001509	Aa_G728240.h1.t1, Aa_G728250.h1.t1	Ag013G1564000, Ag013G1564200
OG0001509	Aa_G611190.h1.t1, Aa_G611180.h1.t1	Ag013G1564700
OG0001510	Aa_G218580.h1.t1	Ag013G1595600
OG0001511	Aa_G151840.h1.t1	Ag034G3753200
OG0001512	Aa_G481460.h1.t1	Ag034G3747300
OG0001512	Aa_G60060.h1.t1	Ag013G1607600
OG0001513	Aa_G264410.h1.t1	Ag013G1609000, Ag013G1609100
OG0001513	Aa_G558380.h1.t1	Ag034G3745800
OG0001514	Aa_G599100.h1.t1	Ag034G3736600
OG0001515	Aa_G22540.h1.t1	Ag034G3729900
OG0001515	Aa_G359800.h1.t1	Ag013G1638600
OG0001516	Aa_G751980.h1.t1	Ag034G3725000
OG0001516	Aa_G359470.h1.t1	Ag013G1643700
OG0001517	Aa_G235380.h1.t1	Ag034G3709500
OG0001517	Aa_G243640.h1.t1	Ag013G1662800
OG0001518	Aa_G38780.h1.t1	Ag034G3698800
OG0001518	Aa_G208610.h1.t1	Ag013G1675500
OG0001519	Aa_G38720.h1.t1	Ag034G3698200
OG0001519	Aa_G520340.h1.t1	Ag013G1676300
OG0001520	Aa_G219580.h1.t1	Ag013G1677700
OG0001521	Aa_G304400.h1.t1, Aa_G265700.h1.t1, Aa_G265720.h1.t1	Ag013G1678000
OG0001522	Aa_G223730.h1.t1, Aa_G142250.h1.t1	Ag013G1730100
OG0001523	Aa_G142210.h1.t1	Ag023G2817000
OG0001523	Aa_G465000.h1.t1	Ag013G1731600
OG0001524	Aa_G686880.h1.t1	Ag031G3241500
OG0001524	Aa_G476200.h1.t1	Ag013G1752800
OG0001525	Aa_G463060.h1.t1	Ag013G1760800, Ag002G0148600
OG0001526	Aa_G52930.h1.t1	Ag049G4725500
OG0001526	Aa_G23610.h1.t1	Ag004G0427100
OG0001527	Aa_G500350.h1.t1	Ag004G0431500
OG0001527	Aa_G306810.h1.t1	Ag031G3344300
OG0001528	Aa_G75120.h1.t1	Ag011G1135800, Ag011G1135700, Ag011G1135900, Ag011G1136000, Ag004G0467300
OG0001529	Aa_G45420.h1.t1	Ag004G0529100
OG0001529	Aa_G97810.h1.t1	Ag004G0761200
OG0001530	Aa_G355090.h1.t1	Ag002G0142500, Ag002G0142000, Ag002G0142300, Ag002G0141600, Ag002G0142600, Ag002G0142800
OG0001531	Aa_G552150.h1.t1, Aa_G552140.h1.t1	Ag004G0604700
OG0001531	Aa_G264060.h1.t1	Ag004G0604800
OG0001532	Aa_G28230.h1.t1, Aa_G28240.h1.t1	Ag004G0640300, Ag004G0640100, Ag004G0639900, Ag004G0640000
OG0001533	Aa_G28180.h1.t1	Ag034G3697800
OG0001533	Aa_G28190.h1.t1	Ag004G0640800
OG0001534	Aa_G58280.h1.t1	Ag058G4985100, Ag006G0798100, Ag058G4984300
OG0001535	Aa_G22110.h1.t1	Ag004G0711400
OG0001536	Aa_G603500.h1.t1, Aa_G603490.h1.t1	Ag004G0726800, Ag033G3512500
OG0001536	Aa_G462370.h1.t1	Ag002G0129800
OG0001537	Aa_G99570.h1.t1	Ag022G2638200
OG0001537	Aa_G6790.h1.t1	Ag034G3675300
OG0001538	Aa_G228420.h1.t1	Ag034G3677200
OG0001539	Aa_G305530.h1.t1	Ag022G2682900, Ag022G2682800
OG0001540	Aa_G333260.h1.t1	Ag014G1926200
OG0001540	Aa_G170350.h1.t1	Ag022G2712900
OG0001541	Aa_G137130.h1.t1, Aa_G331830.h1.t1	Ag014G1919000, Ag022G2726100
OG0001542	Aa_G170110.h1.t1	Ag022G2753200
OG0001542	Aa_G34470.h1.t1	Ag014G1904200
OG0001543	Aa_G215520.h1.t1	Ag048G4648600
OG0001543	Aa_G627000.h1.t1	Ag034G4001900
OG0001544	Aa_G215510.h1.t1	Ag048G4648700
OG0001544	Aa_G627010.h1.t1	Ag034G4001800
OG0001545	Aa_G111000.h1.t1	Ag048G4658900
OG0001545	Aa_G477450.h1.t1	Ag034G3994600
OG0001546	Aa_G259480.h1.t1	Ag048G4719900, Ag048G4720900
OG0001547	Aa_G383770.h1.t1	Ag040G4335400
OG0001548	Aa_G514770.h1.t1	Ag011G1114200
OG0001548	Aa_G261540.h1.t1	Ag040G4347200
OG0001549	Aa_G198090.h1.t1	Ag007G0884500
OG0001549	Aa_G199030.h1.t1	Ag064G5110300
OG0001550	Aa_G30470.h1.t1	Ag078G5364000
OG0001550	Aa_G132400.h1.t1	Ag034G3944600
OG0001551	Aa_G249920.h1.t1	Ag003G0293400, Ag003G0309400, Ag012G1300600
OG0001552	Aa_G176650.h1.t1	Ag006G0823300
OG0001552	Aa_G244600.h1.t1, Aa_G642130.h1.t1	Ag050G4756100
OG0001553	Aa_G152440.h1.t1	Ag014G2153000
OG0001553	Aa_G36850.h1.t1	Ag001G0036800
OG0001554	Aa_G173650.h1.t1	Ag001G0083200
OG0001554	Aa_G32030.h1.t1	Ag014G2018800
OG0001555	Aa_G213840.h1.t1	Ag037G4135700, Ag016G2318300
OG0001555	Aa_G520180.h1.t1	Ag050G4794100
OG0001556	Aa_G96250.h1.t1	Ag050G4798400
OG0001557	Aa_G43700.h1.t1	Ag031G3158600
OG0001558	Aa_G453050.h1.t1	Ag003G0294900
OG0001558	Aa_G511430.h1.t1, Aa_G741200.h1.t1	Ag031G3188500
OG0001559	Aa_G598850.h1.t1	Ag011G1228200
OG0001559	Aa_G773350.h1.t1	Ag031G3206400
OG0001560	Aa_G100550.h1.t1	Ag003G0348100
OG0001560	Aa_G349390.h1.t1	Ag031G3232100
OG0001561	Aa_G345890.h1.t1, Aa_G345880.h1.t1	Ag031G3286200, Ag031G3285700, Ag031G3288000, Ag016G2306700, Ag016G2306000, Ag031G3286300
OG0001562	Aa_G114850.h1.t1	Ag031G3294100
OG0001562	Aa_G67170.h1.t1	Ag003G0405000
OG0001563	Aa_G88500.h1.t1	Ag039G4184000
OG0001563	Aa_G174900.h1.t1	Ag031G3313900
OG0001564	Aa_G386970.h1.t1	Ag031G3335800
OG0001564	Aa_G38280.h1.t1	Ag039G4225000
OG0001565	Aa_G725880.h1.t1, Aa_G494880.h1.t1	Ag031G3338400
OG0001565	Aa_G494900.h1.t1	Ag031G3337400, Ag031G3337700
OG0001566	Aa_G266030.h1.t1	Ag031G3378000
OG0001567	Aa_G192010.h2.t1, Aa_G192010.h1.t1, Aa_G212730.h1.t1	Ag031G3406300
OG0001568	Aa_G506690.h2.t1, Aa_G506690.h1.t1	Ag068G5228400
OG0001568	Aa_G632940.h1.t1	Ag042G4410800
OG0001569	Aa_G50350.h1.t1	Ag015G2182700
OG0001569	Aa_G351920.h1.t1	Ag011G1041300
OG0001570	Aa_G344050.h1.t1	Ag034G4037800
OG0001570	Aa_G554680.h1.t1	Ag015G2264000
OG0001571	Aa_G135130.h1.t1	Ag034G3681600
OG0001571	Aa_G120320.h1.t1	Ag038G4143100
OG0001572	Aa_G25890.h1.t1	Ag038G4171200
OG0001573	Aa_G378500.h1.t1	Ag038G4178400
OG0001573	Aa_G4550.h1.t1	Ag014G1825000
OG0001574	Aa_G194720.h1.t1	Ag088G5440300, Ag088G5440000, Ag011G1211500
OG0001575	Aa_G449110.h1.t1, Aa_G347910.h1.t1	Ag024G2873400
OG0001576	Aa_G719880.h1.t1, Aa_G4840.h1.t1	Ag014G1828600
OG0001577	Aa_G174350.h1.t1	Ag014G1875100
OG0001578	Aa_G53600.h1.t1	Ag014G2057100
OG0001578	Aa_G57630.h1.t1	Ag025G2926600
OG0001580	Aa_G103180.h1.t1	Ag014G2175300, Ag027G3065500
OG0001581	Aa_G245520.h1.t1	Ag061G5023100
OG0001582	Aa_G243670.h1.t1, Aa_G235430.h1.t1	Ag034G3710200
OG0001583	Aa_G72240.h1.t1	Ag002G0221100
OG0001584	Aa_G375730.h1.t1	Ag034G3873000
OG0001585	Aa_G528440.h1.t1	Ag034G4023000
OG0001586	Aa_G560110.h1.t1	Ag034G4044800, Ag034G4044600
OG0001587	Aa_G437990.h1.t1	Ag034G4058400
OG0001588	Aa_G186160.h1.t1	Ag024G2883100
OG0001590	Aa_G544550.h1.t1	Ag011G1052300, Ag011G1052100, Ag011G1052200
OG0001591	Aa_G503370.h1.t1	Ag011G1062600
OG0001592	Aa_G97250.h1.t1, Aa_G97260.h1.t1, Aa_G97240.h1.t1, Aa_G274390.h1.t1	Ag011G1221800, Ag011G1222000, Ag011G1222100
OG0001593	Aa_G329090.h1.t1	Ag085G5418600
OG0001604	Aa_G711570.h1.t1	Ag055G4928200
OG0001606	Aa_G309580.h1.t1	Ag013G1369800
OG0001607	Aa_G111780.h1.t1	Ag014G1795400
OG0001607	Aa_G162220.h1.t1	Ag013G1374600
OG0001608	Aa_G254140.h1.t1, Aa_G407390.h1.t1, Aa_G158680.h1.t1, Aa_G407420.h1.t1	Ag064G5104600, Ag014G2164300
OG0001609	Aa_G59330.h1.t1, Aa_G42410.h1.t1	Ag014G1784900
OG0001610	Aa_G660600.h1.t1, Aa_G217940.h1.t1, Aa_G96750.h1.t1	Ag013G1449500
OG0001611	Aa_G155010.h1.t1	Ag013G1484600
OG0001611	Aa_G181430.h1.t1	Ag004G0553300
OG0001612	Aa_G112750.h1.t1	Ag004G0553000
OG0001612	Aa_G256620.h1.t1	Ag013G1488300
OG0001613	Aa_G267600.h1.t1	Ag013G1498100
OG0001613	Aa_G113020.h1.t1	Ag004G0549200
OG0001614	Aa_G20700.h1.t1	Ag004G0444300
OG0001614	Aa_G159060.h1.t1	Ag013G1528400
OG0001615	Aa_G159050.h1.t1	Ag013G1528500
OG0001616	Aa_G309260.h1.t1	Ag013G1540200, Ag013G1539800
OG0001616	Aa_G21120.h1.t1	Ag004G0451000
OG0001617	Aa_G130410.h1.t1	Ag013G1548500
OG0001617	Aa_G76110.h1.t1	Ag004G0461700
OG0001618	Aa_G97950.h1.t1	Ag004G0510400
OG0001618	Aa_G319310.h1.t1	Ag013G1559800
OG0001619	Aa_G189100.h1.t1	Ag013G1572400
OG0001619	Aa_G134980.h1.t1	Ag034G3683600
OG0001620	Aa_G257570.h1.t1	Ag034G3743900
OG0001620	Aa_G412170.h1.t1	Ag013G1612000
OG0001621	Aa_G161560.h2.t1, Aa_G161560.h1.t1	Ag013G1624800
OG0001621	Aa_G182240.h1.t1	Ag034G3737500
OG0001622	Aa_G441430.h1.t1	Ag034G3734700
OG0001623	Aa_G552370.h1.t1	Ag013G1635200
OG0001623	Aa_G22350.h1.t1	Ag034G3732100
OG0001624	Aa_G86090.h1.t1	Ag013G1640200
OG0001624	Aa_G22700.h1.t1	Ag034G3728800
OG0001625	Aa_G445730.h1.t1	Ag013G1652300
OG0001625	Aa_G219940.h1.t1	Ag034G3718600
OG0001626	Aa_G38960.h1.t1, Aa_G38960.h2.t1, Aa_G363600.h2.t1, Aa_G363600.h1.t1	Ag013G1672900, Ag034G3700600
OG0001627	Aa_G38820.h1.t1	Ag034G3699300
OG0001627	Aa_G208720.h1.t1	Ag013G1674600
OG0001628	Aa_G89660.h1.t1	Ag013G1685300
OG0001629	Aa_G132970.h1.t1	Ag013G1690600
OG0001629	Aa_G134770.h1.t1	Ag034G3687800
OG0001630	Aa_G29590.h1.t1, Aa_G238060.h1.t1	Ag013G1700400, Ag078G5381800
OG0001631	Aa_G32680.h1.t1	Ag023G2803900
OG0001631	Aa_G130870.h1.t1	Ag013G1712800
OG0001632	Aa_G650850.h1.t1	Ag013G1722600
OG0001633	Aa_G435200.h1.t1	Ag004G0493800
OG0001634	Aa_G620780.h1.t1	Ag004G0501100
OG0001635	Aa_G578280.h1.t1	Ag004G0517800
OG0001635	Aa_G426060.h1.t1	Ag004G0774700
OG0001635	Aa_G426050.h1.t1	Ag004G0773500
OG0001636	Aa_G45250.h1.t1	Ag004G0759100, Ag004G0532800
OG0001637	Aa_G112830.h1.t1	Ag004G0552400, Ag004G0552300
OG0001638	Aa_G68340.h1.t1, Aa_G68330.h1.t1	Ag004G0562100
OG0001639	Aa_G21960.h1.t1	Ag004G0708900
OG0001640	Aa_G48400.h1.t1	Ag004G0739900
OG0001641	Aa_G442010.h1.t1	Ag004G0745800
OG0001642	Aa_G483080.h1.t1	Ag004G0749600
OG0001643	Aa_G107270.h1.t1	Ag010G1007800
OG0001643	Aa_G516260.h1.t1	Ag020G2556700, Ag004G0781100
OG0001644	Aa_G102830.h1.t1	Ag014G1939600
OG0001644	Aa_G414710.h1.t1, Aa_G414730.h1.t1	Ag022G2743500, Ag022G2683900, Ag002G0169600
OG0001645	Aa_G869660.h1.t1	Ag014G1934900
OG0001646	Aa_G464230.h1.t1	Ag022G2709600
OG0001646	Aa_G195560.h1.t1	Ag014G1929600
OG0001647	Aa_G520460.h1.t1	Ag031G3303500
OG0001647	Aa_G259000.h1.t1	Ag022G2741600
OG0001648	Aa_G413260.h1.t1	Ag075G5287000
OG0001648	Aa_G263290.h1.t1	Ag012G1308500
OG0001649	Aa_G229820.h1.t1	Ag075G5291500
OG0001649	Aa_G508060.h1.t1	Ag012G1310600
OG0001650	Aa_G165340.h1.t1	Ag075G5298400
OG0001650	Aa_G65890.h1.t1	Ag002G0109200, Ag063G5083600
OG0001652	Aa_G336990.h1.t1	Ag048G4589000
OG0001652	Aa_G336980.h1.t1	Ag048G4589100
OG0001655	Aa_G437270.h1.t1	Ag036G4103900
OG0001655	Aa_G37960.h1.t1, Aa_G590080.h1.t1	Ag048G4650700
OG0001656	Aa_G111110.h1.t1	Ag048G4661900
OG0001656	Aa_G334090.h1.t1	Ag034G3990100
OG0001657	Aa_G527890.h1.t1	Ag011G1125000
OG0001657	Aa_G314480.h1.t1	Ag040G4337100
OG0001658	Aa_G249570.h1.t1	Ag040G4350000
OG0001659	Aa_G205510.h1.t1	Ag032G3419200
OG0001659	Aa_G40100.h1.t1	Ag025G2901600, Ag014G1954500
OG0001660	Aa_G127780.h1.t1	Ag032G3454700
OG0001661	Aa_G396720.h1.t1	Ag032G3475300
OG0001661	Aa_G234920.h1.t1	Ag014G2009900
OG0001662	Aa_G354240.h1.t1	Ag054G4875800
OG0001662	Aa_G608150.h1.t1	Ag017G2406400
OG0001663	Aa_G282260.h2.t1, Aa_G282260.h1.t1	Ag054G4883900
OG0001663	Aa_G100040.h1.t1	Ag031G3411300
OG0001664	Aa_G11750.h1.t1	Ag054G4890100
OG0001664	Aa_G395700.h1.t1	Ag031G3405500
OG0001665	Aa_G11740.h1.t1	Ag054G4890200
OG0001666	Aa_G31020.h1.t1	Ag007G0907000
OG0001666	Aa_G265520.h1.t1	Ag027G3031100
OG0001667	Aa_G565080.h1.t1	Ag007G0932600
OG0001667	Aa_G317060.h1.t1, Aa_G269910.h1.t1	Ag014G2033800
OG0001668	Aa_G617180.h1.t1	Ag014G2039700
OG0001668	Aa_G327180.h1.t1	Ag025G2900500, Ag007G0934100
OG0001669	Aa_G520900.h1.t1	Ag007G0935300, Ag025G2901300
OG0001669	Aa_G520910.h1.t1	Ag025G2901400, Ag007G0935400
OG0001670	Aa_G30560.h1.t1	Ag078G5366900
OG0001670	Aa_G30570.h1.t1, Aa_G30580.h1.t1	Ag078G5367100
OG0001671	Aa_G185360.h1.t1	Ag011G1187000
OG0001671	Aa_G151480.h1.t1	Ag071G5240400
OG0001672	Aa_G25660.h1.t1	Ag012G1322100
OG0001672	Aa_G25690.h1.t1, Aa_G36770.h1.t1, Aa_G36760.h1.t1, Aa_G26560.h1.t1	Ag034G3834400
OG0001673	Aa_G83420.h1.t1	Ag012G1330400
OG0001673	Aa_G398280.h1.t1	Ag034G3843500
OG0001674	Aa_G521620.h1.t1	Ag014G2126700
OG0001674	Aa_G92590.h1.t1	Ag001G0011900
OG0001675	Aa_G50680.h1.t1	Ag014G2141200
OG0001676	Aa_G582100.h1.t1	Ag001G0056800, Ag001G0057000
OG0001677	Aa_G367470.h1.t1	Ag014G2032400
OG0001677	Aa_G685890.h1.t1	Ag001G0068600
OG0001678	Aa_G364670.h1.t1	Ag001G0069600, Ag001G0069700, Ag001G0069900, Ag001G0070200
OG0001679	Aa_G173620.h1.t1	Ag001G0084500
OG0001679	Aa_G507810.h1.t1	Ag014G2018200
OG0001681	Aa_G520140.h1.t1	Ag050G4794400
OG0001681	Aa_G213800.h1.t1	Ag037G4135500, Ag016G2318600
OG0001682	Aa_G213790.h1.t1	Ag016G2318700, Ag037G4135400
OG0001683	Aa_G323530.h1.t1	Ag044G4494800
OG0001683	Aa_G775730.h1.t1	Ag011G1144600
OG0001684	Aa_G70170.h1.t1	Ag044G4495500
OG0001684	Aa_G180390.h1.t1	Ag011G1142900
OG0001685	Aa_G320510.h1.t1	Ag066G5140900
OG0001685	Aa_G371050.h1.t1	Ag033G3533600
OG0001686	Aa_G371010.h1.t1	Ag033G3533800
OG0001686	Aa_G320540.h1.t1	Ag066G5141300
OG0001687	Aa_G257130.h1.t1	Ag087G5426200, Ag066G5155800
OG0001688	Aa_G86440.h1.t1	Ag033G3643900
OG0001689	Aa_G211990.h2.t1, Aa_G211990.h1.t1	Ag015G2258300
OG0001689	Aa_G601720.h1.t1	Ag028G3078700
OG0001690	Aa_G163580.h1.t1, Aa_G163590.h1.t1	Ag031G3174900
OG0001691	Aa_G364320.h1.t1	Ag031G3176500
OG0001691	Aa_G206090.h1.t1	Ag003G0283700
OG0001692	Aa_G605820.h1.t1	Ag031G3178500
OG0001692	Aa_G12870.h1.t1	Ag003G0281700
OG0001693	Aa_G177970.h1.t1	Ag003G0297200
OG0001693	Aa_G2440.h1.t1	Ag031G3191400
OG0001695	Aa_G103450.h1.t1	Ag031G3224500
OG0001695	Aa_G252320.h1.t1	Ag003G0334500
OG0001696	Aa_G103440.h1.t1	Ag031G3224600
OG0001696	Aa_G265040.h1.t1	Ag003G0338200
OG0001697	Aa_G125560.h1.t1	Ag003G0367100
OG0001697	Aa_G568530.h1.t1	Ag031G3244200
OG0001698	Aa_G199980.h1.t1	Ag003G0375500
OG0001698	Aa_G114260.h1.t1	Ag031G3258900
