Orthogroup	Arabis_alpina	Cardamine_glauca
OG0002468	Aa_G205860.h1.t1	Cg004G1122600
OG0002469	Aa_G387140.h1.t1	Cg001G0116100
OG0002470	Aa_G288440.h1.t1	Cg005G1485500
OG0002471	Aa_G218610.h1.t1	Cg004G1413400, Cg004G1413300
OG0002471	Aa_G479540.h1.t1	Cg005G1486400
OG0002472	Aa_G125290.h1.t1	Cg005G1495100
OG0002472	Aa_G46270.h1.t1	Cg008G2796800
OG0002473	Aa_G653020.h1.t1	Cg006G1853200
OG0002474	Aa_G65460.h1.t1	Cg004G1106600
OG0002474	Aa_G4290.h1.t1	Cg008G2835100
OG0002476	Aa_G24350.h1.t1	Cg004G1147100
OG0002476	Aa_G271800.h1.t1	Cg004G1147000
OG0002477	Aa_G54090.h1.t1	Cg008G2588800
OG0002477	Aa_G24210.h1.t1	Cg004G1148700
OG0002478	Aa_G333230.h1.t1	Cg004G1171200, Cg008G2627300
OG0002480	Aa_G472280.h1.t1, Aa_G237740.h1.t1	Cg003G0771700
OG0002481	Aa_G237560.h1.t1	Cg004G1203000
OG0002481	Aa_G610390.h1.t1	Cg006G1793800
OG0002482	Aa_G327210.h1.t1	Cg001G0253900
OG0002483	Aa_G20400.h1.t1	Cg004G1234500
OG0002483	Aa_G380690.h1.t1	Cg001G0242400
OG0002484	Aa_G380650.h1.t1	Cg001G0242900
OG0002484	Aa_G56920.h1.t1	Cg004G1235300
OG0002485	Aa_G308810.h1.t1, Aa_G308800.h1.t1	Cg001G0367200
OG0002485	Aa_G308790.h1.t1	Cg001G0367000
OG0002486	Aa_G211000.h1.t1	Cg007G2426400
OG0002489	Aa_G126170.h1.t1	Cg008G2752200
OG0002490	Aa_G122610.h1.t1	Cg002G0515100, Cg002G0515200
OG0002492	Aa_G656780.h1.t1	Cg007G2317700
OG0002492	Aa_G160940.h1.t1	Cg006G2167100
OG0002493	Aa_G57020.h1.t1	Cg007G2323100, Cg007G2323300
OG0002493	Aa_G463970.h1.t1	Cg006G2165000
OG0002494	Aa_G318550.h1.t1	Cg006G2160200
OG0002494	Aa_G318540.h1.t1	Cg006G2160100
OG0002495	Aa_G292000.h1.t1	Cg007G2271800, Cg006G2136000
OG0002496	Aa_G26540.h1.t1	Cg006G2134400
OG0002497	Aa_G109550.h1.t1	Cg006G2128300
OG0002497	Aa_G309810.h1.t1	Cg002G0672700
OG0002498	Aa_G536750.h1.t1	Cg002G0679700
OG0002498	Aa_G585780.h1.t1	Cg006G2123800
OG0002499	Aa_G484300.h1.t1	Cg002G0684200
OG0002500	Aa_G242480.h1.t1	Cg006G2116100
OG0002500	Aa_G609710.h1.t1	Cg002G0689200
OG0002501	Aa_G525760.h1.t1	Cg006G2107300
OG0002501	Aa_G410340.h1.t1	Cg007G2574800
OG0002502	Aa_G496810.h1.t1	Cg006G2091900, Cg003G0881000, Cg003G0832100
OG0002503	Aa_G292640.h1.t1	Cg006G2043500
OG0002504	Aa_G62430.h1.t1	Cg006G2032300
OG0002504	Aa_G17580.h1.t1	Cg007G2475000
OG0002505	Aa_G62280.h1.t1	Cg006G2030800
OG0002505	Aa_G101670.h1.t1	Cg007G2474200
OG0002506	Aa_G221870.h1.t1	Cg007G2471700
OG0002506	Aa_G281140.h1.t1	Cg006G2025000
OG0002507	Aa_G469930.h1.t1	Cg006G2147900
OG0002507	Aa_G178960.h1.t1, Aa_G35690.h1.t1	Cg007G2286700
OG0002508	Aa_G36620.h1.t1	Cg005G1778400
OG0002508	Aa_G138020.h1.t1	Cg001G0005500
OG0002509	Aa_G406830.h1.t1	Cg001G0015800
OG0002510	Aa_G561540.h1.t1	Cg001G0025400
OG0002510	Aa_G671700.h1.t1	Cg005G1759600
OG0002511	Aa_G688260.h1.t1	Cg001G0027700
OG0002511	Aa_G288640.h1.t1	Cg005G1757500
OG0002512	Aa_G253030.h1.t1	Cg005G1756000
OG0002513	Aa_G395550.h1.t1, Aa_G452780.h1.t1	Cg001G0049500
OG0002514	Aa_G570520.h1.t1, Aa_G246820.h1.t1	Cg004G1387700, Cg004G1380000
OG0002515	Aa_G404980.h1.t1	Cg001G0073400
OG0002515	Aa_G480940.h1.t1	Cg005G1718300
OG0002516	Aa_G87320.h1.t1, Aa_G87310.h1.t1	Cg005G1730200
OG0002516	Aa_G315010.h1.t1	Cg001G0081500
OG0002519	Aa_G141570.h1.t1	Cg007G2388400
OG0002523	Aa_G61170.h1.t1	Cg003G0790300
OG0002530	Aa_G166780.h1.t1	Cg005G1749900
OG0002531	Aa_G137960.h1.t1	Cg001G0006300
OG0002532	Aa_G28200.h1.t1	Cg003G0985600, Cg002G0562900
OG0002533	Aa_G737490.h1.t1	Cg002G0541700
OG0002533	Aa_G75190.h1.t1	Cg003G1025200
OG0002534	Aa_G492020.h1.t1, Aa_G492030.h1.t1	Cg002G0548200
OG0002535	Aa_G449000.h1.t1	Cg002G0687900
OG0002535	Aa_G115560.h1.t1	Cg006G2116900
OG0002536	Aa_G192850.h1.t1	Cg008G2738100
OG0002537	Aa_G162310.h1.t1	Cg007G2538100
OG0002538	Aa_G539800.h1.t1	Cg008G2727900
OG0002539	Aa_G356640.h1.t1, Aa_G600910.h1.t1	Cg008G2723500
OG0002539	Aa_G57380.h1.t1	Cg008G2723400
OG0002540	Aa_G421090.h1.t1	Cg008G2720500
OG0002540	Aa_G71610.h1.t1	Cg004G1083600
OG0002541	Aa_G8100.h1.t1	Cg008G2712900
OG0002541	Aa_G326970.h1.t1	Cg004G1077600
OG0002542	Aa_G258030.h1.t1	Cg008G2709000
OG0002542	Aa_G451730.h1.t1	Cg004G1075400
OG0002543	Aa_G13930.h1.t1	Cg002G0491900
OG0002543	Aa_G30030.h1.t1	Cg005G1560800
OG0002544	Aa_G423110.h1.t1	Cg008G2818000
OG0002545	Aa_G51470.h1.t1	Cg003G1035500
OG0002546	Aa_G76140.h1.t1	Cg003G1029400
OG0002546	Aa_G130450.h1.t1	Cg008G2660000
OG0002547	Aa_G189040.h1.t1, Aa_G135060.h1.t1	Cg003G0870100, Cg003G0727800
OG0002548	Aa_G134890.h1.t1	Cg006G2231600
OG0002548	Aa_G187820.h1.t1	Cg003G0866400, Cg003G0731900
OG0002549	Aa_G257630.h1.t1	Cg006G2187700
OG0002551	Aa_G359790.h1.t1	Cg005G1624800
OG0002551	Aa_G22550.h1.t1	Cg006G2198900
OG0002552	Aa_G243620.h1.t1	Cg005G1608600
OG0002552	Aa_G235370.h1.t1	Cg006G2214400
OG0002553	Aa_G363570.h1.t1	Cg005G1600800
OG0002553	Aa_G38930.h1.t1	Cg006G2220700
OG0002554	Aa_G400440.h1.t1	Cg006G2225600
OG0002554	Aa_G89700.h1.t1	Cg008G2936700
OG0002555	Aa_G134480.h1.t1	Cg006G2227800
OG0002556	Aa_G48090.h1.t1, Aa_G48060.h1.t1	Cg006G1995100
OG0002557	Aa_G329870.h1.t1	Cg006G1992600
OG0002558	Aa_G542330.h2.t1, Aa_G542330.h1.t1, Aa_G502550.h1.t1, Aa_G502550.h2.t1	Cg005G1578000
OG0002559	Aa_G466830.h1.t1	Cg002G0523500
OG0002559	Aa_G180760.h1.t1	Cg003G1060400
OG0002560	Aa_G37450.h1.t1	Cg003G1045900
OG0002561	Aa_G309200.h1.t1	Cg008G2664500
OG0002563	Aa_G13480.h1.t1	Cg003G1014800
OG0002563	Aa_G207460.h1.t1	Cg002G0553700
OG0002564	Aa_G131120.h1.t1	Cg003G1011800
OG0002564	Aa_G564970.h1.t1	Cg008G2644300
OG0002565	Aa_G583380.h1.t1	Cg003G1007200
OG0002566	Aa_G46020.h1.t1	Cg008G2799500
OG0002566	Aa_G102520.h1.t1	Cg002G0535000
OG0002567	Aa_G280090.h1.t1	Cg002G0576000
OG0002567	Aa_G362150.h1.t1	Cg003G0994500
OG0002568	Aa_G234790.h1.t1	Cg003G0993500
OG0002568	Aa_G653000.h1.t1	Cg002G0574100
OG0002569	Aa_G33950.h1.t1	Cg003G0990600
OG0002569	Aa_G699380.h1.t1	Cg002G0570800
OG0002570	Aa_G88970.h1.t1	Cg002G0556500
OG0002570	Aa_G246270.h1.t1	Cg003G0978800
OG0002571	Aa_G42480.h1.t1	Cg006G2107000
OG0002572	Aa_G484970.h1.t1	Cg007G2579000
OG0002573	Aa_G388870.h2.t1, Aa_G388870.h1.t1, Aa_G388870.h3.t1, Aa_G538340.h2.t1, Aa_G538340.h4.t1, Aa_G538340.h3.t1, Aa_G388870.h4.t1, Aa_G538340.h1.t1	Cg004G1301800
OG0002574	Aa_G607620.h1.t1	Cg003G0964600
OG0002574	Aa_G760.h1.t1	Cg001G0144800
OG0002575	Aa_G168120.h1.t1	Cg003G0959700
OG0002577	Aa_G48300.h1.t1	Cg003G0942900, Cg003G0942600
OG0002578	Aa_G178120.h1.t1, Aa_G496380.h1.t1, Aa_G506220.h1.t1	Cg007G2336000, Cg007G2336600, Cg007G2336200, Cg007G2336300
OG0002580	Aa_G566920.h1.t1	Cg008G2641200
OG0002580	Aa_G40660.h1.t1	Cg004G1181600
OG0002581	Aa_G261310.h1.t1	Cg008G2629400
OG0002581	Aa_G461250.h1.t1	Cg002G0450900
OG0002582	Aa_G137140.h1.t1	Cg004G1165700
OG0002582	Aa_G331850.h1.t1	Cg008G2619800
OG0002583	Aa_G140750.h1.t1	Cg008G2613000
OG0002584	Aa_G24190.h1.t1	Cg004G1148900
OG0002584	Aa_G54040.h1.t1	Cg008G2588200
OG0002585	Aa_G120890.h1.t1	Cg002G0656700
OG0002585	Aa_G370850.h1.t1	Cg001G0382500
OG0002586	Aa_G317070.h1.t1	Cg006G2108600
OG0002586	Aa_G497450.h1.t1, Aa_G85640.h1.t1	Cg007G2576800
OG0002588	Aa_G111040.h1.t1	Cg007G2536800
OG0002588	Aa_G33350.h1.t1	Cg006G2057100
OG0002589	Aa_G111180.h1.t1	Cg007G2535500
OG0002590	Aa_G315420.h1.t1	Cg007G2534000
OG0002590	Aa_G148860.h1.t1	Cg006G2061200
OG0002591	Aa_G436670.h1.t1	Cg006G2062700
OG0002591	Aa_G87870.h1.t1	Cg007G2532100
OG0002592	Aa_G393460.h1.t1	Cg006G2063700
OG0002592	Aa_G410810.h1.t1	Cg007G2531000
OG0002593	Aa_G622180.h1.t1	Cg008G2867600, Cg008G2851900, Cg002G0646900, Cg002G0646800, Cg008G2825300
OG0002594	Aa_G2570.h1.t1, Aa_G2580.h1.t1	Cg005G1743500, Cg002G0407300
OG0002595	Aa_G205610.h1.t1	Cg006G1781700, Cg006G1781600
OG0002596	Aa_G118300.h1.t1	Cg006G1793100
OG0002596	Aa_G237640.h1.t1	Cg004G1201200
OG0002597	Aa_G118320.h1.t1	Cg006G1793300
OG0002597	Aa_G237600.h1.t1	Cg004G1201800
OG0002598	Aa_G751080.h1.t1	Cg006G1795000
OG0002599	Aa_G127800.h1.t1	Cg006G1796500
OG0002600	Aa_G100050.h1.t1	Cg002G0500700
OG0002600	Aa_G282240.h2.t1	Cg005G1570700
OG0002601	Aa_G92480.h1.t1	Cg004G1306600
OG0002601	Aa_G191150.h1.t1	Cg001G0272200
OG0002602	Aa_G562250.h1.t1	Cg001G0262200
OG0002602	Aa_G265560.h1.t1	Cg004G1294700
OG0002603	Aa_G608520.h1.t1	Cg001G0251400
OG0002604	Aa_G283750.h1.t1	Cg007G2513900
OG0002605	Aa_G442270.h1.t1	Cg006G2010200
OG0002605	Aa_G110400.h1.t1	Cg007G2454300
OG0002606	Aa_G596320.h1.t1	Cg006G2011300
OG0002608	Aa_G362970.h1.t1	Cg008G2951800
OG0002609	Aa_G240020.h1.t1	Cg004G1257100
OG0002610	Aa_G181040.h1.t1	Cg006G1832000
OG0002611	Aa_G250620.h1.t1	Cg004G1272400
OG0002611	Aa_G563580.h1.t1	Cg006G1825900
OG0002612	Aa_G467660.h1.t1, Aa_G471360.h1.t1	Cg004G1218600
OG0002612	Aa_G173460.h1.t1	Cg006G1806200
OG0002613	Aa_G471380.h1.t1	Cg004G1218400
OG0002614	Aa_G471390.h1.t1	Cg004G1218300
OG0002614	Aa_G396640.h1.t1	Cg006G1805900
OG0002616	Aa_G434320.h1.t1	Cg008G2879700
OG0002618	Aa_G110320.h1.t1	Cg004G1397300
OG0002619	Aa_G313510.h1.t1	Cg004G1401200
OG0002619	Aa_G695260.h1.t1	Cg004G1231200
OG0002620	Aa_G70120.h1.t1	Cg004G1403000
OG0002620	Aa_G472290.h1.t1, Aa_G180350.h1.t1	Cg001G0050600
OG0002621	Aa_G70090.h1.t1	Cg004G1403400
OG0002621	Aa_G723200.h1.t1	Cg001G0050100
OG0002623	Aa_G495040.h1.t1	Cg003G0760200, Cg003G0760300
OG0002624	Aa_G163640.h1.t1	Cg002G0400200
OG0002624	Aa_G13240.h1.t1	Cg005G1448000
OG0002625	Aa_G81050.h1.t1	Cg002G0416100
OG0002625	Aa_G17040.h1.t1	Cg005G1469800
OG0002626	Aa_G132730.h1.t1	Cg002G0429400
OG0002626	Aa_G551990.h1.t1	Cg005G1491000
OG0002627	Aa_G345870.h1.t1	Cg002G0445100
OG0002628	Aa_G494420.h1.t1	Cg002G0446500
OG0002628	Aa_G210120.h1.t1	Cg005G1507700
OG0002629	Aa_G546880.h1.t1, Aa_G461240.h1.t1	Cg002G0450800
OG0002629	Aa_G546870.h1.t1	Cg005G1514300
OG0002630	Aa_G560420.h1.t1	Cg005G1526900
OG0002631	Aa_G507220.h1.t1	Cg002G0474400
OG0002631	Aa_G358190.h1.t1	Cg005G1538300
OG0002632	Aa_G87580.h1.t1, Aa_G87570.h1.t1, Aa_G293300.h1.t1	Cg004G1304400, Cg004G1304600
OG0002633	Aa_G115320.h1.t1	Cg005G1554700
OG0002633	Aa_G582260.h1.t1	Cg002G0487600
OG0002634	Aa_G212590.h1.t1	Cg001G0125400
OG0002634	Aa_G349260.h1.t1	Cg007G2449300, Cg003G0918700
OG0002635	Aa_G44170.h1.t1	Cg001G0315800
OG0002636	Aa_G685650.h1.t1	Cg007G2439100
OG0002637	Aa_G726610.h1.t1	Cg004G1434400
OG0002638	Aa_G461900.h1.t1	Cg005G1536700
OG0002639	Aa_G431880.h1.t1	Cg006G2007000
OG0002640	Aa_G290680.h1.t1	Cg006G2245900
OG0002640	Aa_G78360.h1.t1	Cg003G0710800, Cg014G3045000
OG0002641	Aa_G314660.h1.t1	Cg001G0007300
OG0002642	Aa_G351950.h1.t1	Cg001G0010000
OG0002643	Aa_G380500.h1.t1	Cg003G0772700
OG0002644	Aa_G601330.h1.t1	Cg004G1446800
OG0002645	Aa_G175340.h1.t1	Cg005G1480600
OG0002646	Aa_G909880.h1.t1, Aa_G909880.h4.t1, Aa_G909880.h3.t1, Aa_G909880.h2.t1, Aa_G89290.h1.t1	Cg005G1493800
OG0002647	Aa_G185590.h1.t1	Cg008G2745900
OG0002648	Aa_G47060.h1.t1	Cg004G1132300
OG0002649	Aa_G403710.h1.t1	Cg004G1152700
OG0002650	Aa_G403590.h1.t1, Aa_G403570.h1.t1	Cg004G1153900
OG0002651	Aa_G397590.h1.t1	Cg004G1176200
OG0002652	Aa_G378980.h1.t1	Cg004G1190600
OG0002652	Aa_G378970.h1.t1	Cg004G1190800
OG0002653	Aa_G110620.h1.t1	Cg006G1847200
OG0002653	Aa_G501330.h1.t1	Cg004G1245200
OG0002654	Aa_G389590.h1.t1	Cg005G1760400
OG0002655	Aa_G245490.h1.t1	Cg001G0364300
OG0002656	Aa_G658530.h1.t1	Cg001G0265300
OG0002656	Aa_G423890.h1.t1	Cg004G1297700
OG0002657	Aa_G51840.h1.t1	Cg004G1296800
OG0002658	Aa_G326770.h1.t1	Cg004G1290500
OG0002660	Aa_G505930.h1.t1	Cg001G0339200
OG0002661	Aa_G90290.h1.t1	Cg008G2836200
OG0002661	Aa_G90310.h1.t1	Cg008G2836400
OG0002662	Aa_G46840.h1.t1	Cg003G0716100, Cg014G3039500
OG0002663	Aa_G617730.h1.t1, Aa_G617740.h1.t1	Cg006G2236200
OG0002665	Aa_G161030.h1.t1	Cg006G2167700
OG0002665	Aa_G361970.h1.t1	Cg007G2324200
OG0002666	Aa_G171380.h1.t1	Cg006G2162400
OG0002666	Aa_G450920.h1.t1	Cg007G2314200
OG0002667	Aa_G392500.h1.t1	Cg007G2296800
OG0002667	Aa_G545760.h1.t1	Cg006G2156500
OG0002668	Aa_G89300.h1.t1	Cg006G2149900
OG0002670	Aa_G569510.h1.t1	Cg006G2125700
OG0002670	Aa_G480470.h1.t1	Cg002G0677000
OG0002672	Aa_G736670.h1.t1	Cg002G0692300
OG0002672	Aa_G368720.h1.t1	Cg006G2114100
OG0002673	Aa_G121100.h1.t1, Aa_G125970.h1.t1	Cg006G2111900
OG0002674	Aa_G274940.h1.t1	Cg006G2094200
OG0002675	Aa_G495500.h1.t1	Cg006G2091100
OG0002677	Aa_G487110.h1.t1, Aa_G236090.h1.t1	Cg001G0001200
OG0002678	Aa_G137980.h1.t1	Cg001G0006100
OG0002679	Aa_G702330.h1.t1	Cg001G0017300
OG0002680	Aa_G671720.h1.t1	Cg005G1759700
OG0002680	Aa_G661970.h1.t1	Cg001G0025100
OG0002681	Aa_G547720.h1.t1	Cg001G0055100
OG0002681	Aa_G110280.h1.t1	Cg004G1398300, Cg004G1398400
OG0002682	Aa_G144850.h1.t1, Aa_G59800.h1.t1	Cg001G0056400
OG0002682	Aa_G110370.h1.t1	Cg004G1396800
OG0002683	Aa_G570540.h1.t1	Cg001G0059000
OG0002685	Aa_G480900.h1.t1	Cg005G1716300
OG0002685	Aa_G661840.h1.t1	Cg001G0072100
OG0002687	Aa_G395350.h1.t1	Cg004G1371300
OG0002688	Aa_G393020.h1.t1	Cg005G1734700
OG0002688	Aa_G45820.h1.t1	Cg001G0084400
OG0002690	Aa_G415680.h1.t1, Aa_G61830.h1.t1	Cg006G2003100, Cg006G2000900
OG0002694	Aa_G5900.h1.t1, Aa_G11190.h1.t1	Cg007G2309900
OG0002695	Aa_G820270.h1.t1, Aa_G820270.h2.t1, Aa_G820270.h3.t1, Aa_G767420.h1.t1	Cg004G1142900
OG0002696	Aa_G294510.h1.t1, Aa_G653490.h1.t1	Cg005G1709600, Cg005G1749100, Cg005G1749200, Cg005G1749300, Cg005G1749700, Cg005G1757300, Cg001G0223200, Cg001G0366600
OG0002699	Aa_G261140.h1.t1	Cg003G0900700
OG0002700	Aa_G536500.h1.t1, Aa_G59570.h1.t1	Cg003G0904300
OG0002705	Aa_G432980.h1.t1	Cg003G0932900
OG0002707	Aa_G633320.h1.t1, Aa_G529350.h1.t1, Aa_G633330.h1.t1	Cg004G1399400
OG0002708	Aa_G450420.h1.t1, Aa_G450430.h1.t1	Cg008G2713700
OG0002708	Aa_G14850.h1.t1	Cg004G1078500
OG0002710	Aa_G233050.h1.t1, Aa_G233040.h1.t1, Aa_G233070.h1.t1	Cg008G2687300
OG0002711	Aa_G309250.h1.t1	Cg008G2664000
OG0002711	Aa_G21080.h1.t1	Cg003G1037500
OG0002712	Aa_G682470.h2.t1, Aa_G682470.h1.t1	Cg001G0348300, Cg001G0348900
OG0002712	Aa_G320960.h1.t1, Aa_G379460.h1.t1	Cg002G0525600, Cg002G0525500
OG0002713	Aa_G521430.h1.t1	Cg008G2658600
OG0002714	Aa_G664890.h1.t1	Cg003G1005400
OG0002714	Aa_G700100.h1.t1, Aa_G412290.h1.t1	Cg008G2648600
OG0002715	Aa_G151760.h1.t1	Cg006G2181200
OG0002716	Aa_G371230.h1.t1	Cg005G1660100
OG0002717	Aa_G460450.h1.t1	Cg005G1616000
OG0002717	Aa_G220710.h1.t1	Cg006G2207700
OG0002718	Aa_G38830.h1.t1	Cg006G2221600
OG0002718	Aa_G208730.h1.t1	Cg005G1599600
OG0002719	Aa_G203690.h1.t1	Cg008G2601000, Cg008G2934400
OG0002720	Aa_G29780.h1.t1, Aa_G29790.h1.t1	Cg001G0148600, Cg001G0148500
OG0002721	Aa_G332890.h1.t1	Cg006G1858700
OG0002723	Aa_G229260.h1.t1	Cg005G1587200
OG0002723	Aa_G538650.h1.t1	Cg006G1973000
OG0002724	Aa_G263930.h1.t1	Cg005G1582600
OG0002725	Aa_G2480.h1.t1	Cg002G0408500
OG0002726	Aa_G70640.h1.t1	Cg008G2810000
OG0002727	Aa_G252740.h1.t1	Cg002G0600000
OG0002727	Aa_G646640.h1.t1	Cg008G2772600
OG0002728	Aa_G647970.h1.t1	Cg002G0577000
OG0002729	Aa_G653010.h1.t1	Cg002G0574200
OG0002729	Aa_G139240.h1.t1	Cg003G0993600
OG0002730	Aa_G361070.h1.t1, Aa_G361060.h1.t1	Cg001G0263000
OG0002731	Aa_G537130.h1.t1	Cg003G0948700, Cg001G0137600
OG0002732	Aa_G102600.h1.t1	Cg002G0535700
OG0002733	Aa_G244260.h1.t1	Cg008G2643800
OG0002733	Aa_G315930.h1.t1	Cg003G1013000
OG0002734	Aa_G414810.h1.t1	Cg008G2635700
OG0002734	Aa_G397560.h1.t1	Cg004G1176500
OG0002735	Aa_G340370.h1.t1	Cg005G1528300, Cg004G1350500
OG0002736	Aa_G303940.h1.t1	Cg008G2622000
OG0002736	Aa_G137030.h1.t1	Cg004G1166700
OG0002738	Aa_G18360.h1.t1	Cg001G0119200
OG0002738	Aa_G627420.h1.t1	Cg004G1444000
OG0002740	Aa_G24180.h1.t1	Cg004G1149000
OG0002740	Aa_G53980.h1.t1	Cg008G2587600
OG0002741	Aa_G370250.h1.t1	Cg006G2096400, Cg007G2559900
OG0002742	Aa_G527830.h1.t1	Cg001G0047000
OG0002742	Aa_G461540.h1.t1	Cg004G1409300
OG0002743	Aa_G432960.h1.t1	Cg001G0130600, Cg003G0933300
OG0002744	Aa_G472340.h1.t1	Cg004G1199700
OG0002744	Aa_G184630.h1.t1	Cg006G1791400
OG0002745	Aa_G74190.h1.t1	Cg006G1801100
OG0002745	Aa_G1510.h1.t1	Cg004G1210000
OG0002746	Aa_G1070.h1.t1	Cg004G1215400
OG0002746	Aa_G381990.h1.t1	Cg006G1803600
OG0002747	Aa_G192400.h1.t1	Cg002G0590400
OG0002747	Aa_G153930.h1.t1	Cg001G0075600
OG0002748	Aa_G394560.h1.t1	Cg001G0157800
OG0002749	Aa_G140650.h1.t1	Cg001G0276200
OG0002750	Aa_G581100.h1.t1	Cg007G2420900
OG0002751	Aa_G351540.h1.t1, Aa_G351550.h1.t1	Cg001G0255700, Cg001G0255600
OG0002752	Aa_G171720.h1.t1	Cg004G1284300
OG0002753	Aa_G560410.h1.t1, Aa_G560400.h1.t1	Cg007G2430200, Cg007G2428000, Cg007G2430300
OG0002754	Aa_G493300.h1.t1	Cg001G0247100
OG0002755	Aa_G203180.h1.t1	Cg007G2506100
OG0002756	Aa_G587940.h1.t1, Aa_G587950.h1.t1	Cg006G2132200
OG0002757	Aa_G182730.h1.t1	Cg001G0113800
OG0002758	Aa_G228570.h1.t1	Cg004G1438600
OG0002759	Aa_G163610.h1.t1	Cg002G0400300
OG0002760	Aa_G229830.h1.t1, Aa_G43220.h1.t1, Aa_G7610.h1.t1	Cg001G0381400
OG0002761	Aa_G144600.h1.t1	Cg007G2468700
OG0002761	Aa_G126690.h1.t1	Cg006G2022000
OG0002762	Aa_G590090.h1.t1	Cg001G0029500
OG0002762	Aa_G396340.h1.t1	Cg005G1755000
OG0002763	Aa_G434990.h1.t1	Cg006G1819600
OG0002763	Aa_G161990.h1.t1	Cg004G1278300
OG0002764	Aa_G611060.h1.t1	Cg006G1818300
OG0002764	Aa_G497600.h1.t1	Cg004G1279900
OG0002765	Aa_G501500.h1.t1	Cg011G3014200
OG0002766	Aa_G634850.h1.t1	Cg001G0289300
OG0002766	Aa_G380140.h1.t1	Cg004G1320200
OG0002767	Aa_G24750.h1.t1	Cg005G1576600
OG0002768	Aa_G176410.h1.t1, Aa_G176400.h1.t1	Cg001G0219800
OG0002769	Aa_G162910.h1.t1	Cg008G2983100
OG0002769	Aa_G96130.h1.t1	Cg001G0229000
OG0002771	Aa_G649300.h1.t1	Cg003G1058800
OG0002772	Aa_G150890.h1.t1	Cg005G1553600
OG0002773	Aa_G147680.h1.t1, Aa_G147690.h1.t1	Cg001G0178100, Cg001G0178000
OG0002774	Aa_G204120.h1.t1	Cg001G0201800
OG0002775	Aa_G7850.h1.t1	Cg008G2710900
OG0002775	Aa_G553370.h1.t1	Cg004G1076400
OG0002776	Aa_G226210.h1.t1	Cg005G1455000
OG0002776	Aa_G167810.h1.t1	Cg002G0405100
OG0002777	Aa_G77400.h1.t1	Cg002G0425000
OG0002778	Aa_G451540.h1.t1	Cg002G0431500
OG0002778	Aa_G125330.h1.t1	Cg005G1495700
OG0002779	Aa_G401760.h1.t1	Cg005G1523800
OG0002780	Aa_G651010.h1.t1	Cg002G0476600
OG0002780	Aa_G651000.h1.t1	Cg002G0476500
OG0002782	Aa_G457140.h1.t1	Cg005G1562200
OG0002782	Aa_G14130.h1.t1	Cg002G0492900
OG0002784	Aa_G196700.h1.t1	Cg004G1339400
OG0002784	Aa_G44210.h1.t1	Cg001G0316700
OG0002785	Aa_G476360.h1.t1	Cg004G1312900
OG0002787	Aa_G25320.h1.t1	Cg005G1566100
OG0002788	Aa_G609680.h1.t1	Cg002G0688900
OG0002789	Aa_G134320.h1.t1	Cg001G0106600
OG0002790	Aa_G358220.h1.t1	Cg005G1538100
OG0002791	Aa_G714490.h1.t1	Cg001G0009000
OG0002792	Aa_G61140.h1.t1	Cg003G0790900
OG0002792	Aa_G737010.h1.t1, Aa_G389430.h1.t1	Cg006G1916500
OG0002793	Aa_G377020.h1.t1	Cg006G1925000
OG0002793	Aa_G245800.h1.t1	Cg007G2487300
OG0002795	Aa_G269290.h1.t1	Cg004G1120400
OG0002795	Aa_G189850.h1.t1	Cg008G2822600
OG0002796	Aa_G5130.h1.t1, Aa_G5120.h1.t1	Cg004G1114800
OG0002798	Aa_G581280.h1.t1, Aa_G581300.h1.t1, Aa_G581290.h1.t1, Aa_G581310.h1.t1	Cg005G1494600
OG0002799	Aa_G213780.h1.t1	Cg008G2980800
OG0002802	Aa_G4750.h1.t1	Cg004G1111000
OG0002803	Aa_G163050.h1.t1	Cg004G1124700, Cg008G2755200
OG0002804	Aa_G524330.h1.t1, Aa_G524330.h2.t1	Cg004G1125200
OG0002804	Aa_G83650.h1.t1	Cg008G2754800
OG0002805	Aa_G191380.h1.t1	Cg003G0712100, Cg014G3043900
OG0002805	Aa_G512910.h1.t1	Cg004G1353100
OG0002807	Aa_G20410.h1.t1	Cg004G1234400
OG0002807	Aa_G461370.h1.t1	Cg001G0243600
OG0002808	Aa_G104690.h1.t1	Cg004G1251700
OG0002809	Aa_G250630.h1.t1	Cg004G1272500
OG0002810	Aa_G312930.h1.t1	Cg004G1299700, Cg001G0266300
OG0002811	Aa_G501010.h1.t1	Cg006G2131900
OG0002812	Aa_G353490.h1.t1	Cg006G2156200
OG0002813	Aa_G688380.h1.t1	Cg006G2148500
OG0002814	Aa_G594250.h1.t1	Cg006G2147300
OG0002814	Aa_G706910.h1.t1	Cg007G2286500
OG0002815	Aa_G366100.h1.t1	Cg006G2140500
OG0002816	Aa_G270620.h1.t1	Cg006G2139500
OG0002817	Aa_G324120.h1.t1	Cg006G2091700, Cg007G2493000
OG0002818	Aa_G187310.h1.t1	Cg007G2497300
OG0002818	Aa_G528310.h1.t1	Cg006G2089600
OG0002819	Aa_G610790.h1.t1	Cg007G2479900
OG0002819	Aa_G367200.h1.t1	Cg006G2035800
OG0002821	Aa_G135530.h1.t1	Cg007G2262800
OG0002822	Aa_G95980.h1.t1	Cg006G1838900
OG0002823	Aa_G214270.h1.t1, Aa_G454920.h1.t1, Aa_G214300.h1.t1, Aa_G214290.h1.t1, Aa_G789500.h1.t1	Cg001G0030800
