Orthogroup	Capsella_rubella	Cardamine_glauca
OG0002800	XP_006288040.1, XP_023637164.1	Cg008G284360
OG0002801	XP_006290612.1	Cg002G064840
OG0002801	XP_006287059.2	Cg008G301250
OG0002802	XP_006291818.1, XP_006291815.1	Cg002G064470
OG0002802	XP_006288424.2	Cg008G301510
OG0002803	XP_023638050.1	Cg002G059960
OG0002803	XP_006281572.1	Cg003G106480
OG0002804	XP_006281664.1	Cg003G114720
OG0002805	XP_006294043.1	Cg005G177240
OG0002806	XP_006289321.1	Cg003G077840, Cg014G331810
OG0002807	XP_006286760.1, XP_023632542.1	Cg003G094790, Cg003G079210
OG0002808	XP_006294074.1	Cg005G174250
OG0002808	XP_006307341.1	Cg006G241190
OG0002809	XP_006294598.1	Cg005G175300
OG0002809	XP_023645090.1	Cg006G240090
OG0002810	XP_006306172.2	Cg006G239580
OG0002810	XP_006295800.1	Cg005G175920
OG0002811	XP_006295621.2	Cg005G177730
OG0002812	XP_006295638.2	Cg005G180920
OG0002812	XP_006305122.2	Cg006G237700
OG0002813	XP_006298008.1	Cg004G116340
OG0002813	XP_006287987.1	Cg008G294580
OG0002814	XP_006287848.1	Cg008G295900
OG0002814	XP_006296612.1	Cg004G117360
OG0002817	XP_006297372.1	Cg004G119970
OG0002817	XP_006287478.1	Cg008G298840
OG0002818	XP_006298191.1	Cg004G120710
OG0002818	XP_006288342.1	Cg008G307240
OG0002819	XP_023641421.1	Cg004G122120
OG0002820	XP_006299360.1	Cg004G122420
OG0002821	XP_006299740.1	Cg004G122880
OG0002821	XP_006281463.1	Cg008G308860, Cg008G310510
OG0002822	XP_006297826.1	Cg004G120220
OG0002823	XP_006291052.1	Cg002G054010
OG0002823	XP_023640547.1	Cg005G170320
OG0002824	XP_023637877.1	Cg002G052630
OG0002824	XP_006296185.1	Cg005G168590
OG0002825	XP_006302032.1	Cg007G281250
OG0002825	XP_006307055.1	Cg006G230360
OG0002826	XP_006301899.1	Cg007G280430
OG0002826	XP_023633258.1	Cg006G229880
OG0002827	XP_006307711.1	Cg006G228500
OG0002827	XP_006300497.1	Cg007G273140
OG0002828	XP_006303887.1	Cg006G228460
OG0002828	XP_006300656.1	Cg007G273180
OG0002829	XP_006305334.1	Cg006G228100
OG0002830	XP_006302716.1	Cg007G275030
OG0002830	XP_023645483.1	Cg001G041990, Cg006G227190
OG0002831	XP_006301494.1	Cg007G275250
OG0002831	XP_006306597.2	Cg006G227070
OG0002832	XP_006305225.1	Cg006G225470
OG0002832	XP_006302478.1	Cg007G276900
OG0002833	XP_006307131.1	Cg006G225460
OG0002833	XP_006302074.1	Cg007G276910
OG0002834	XP_006306746.1	Cg006G221990
OG0002835	XP_006300410.1	Cg007G269710
OG0002835	XP_006306487.1	Cg006G220660
OG0002837	XP_006302578.1	Cg007G268580
OG0002837	XP_023645854.1	Cg006G220110
OG0002838	XP_006283214.1	Cg001G034750
OG0002838	XP_006282334.1	Cg003G091150
OG0002840	XP_006285920.1	Cg001G001000
OG0002840	XP_023640006.1	Cg005G193300
OG0002841	XP_006294218.1	Cg005G174210
OG0002841	XP_006306165.1	Cg006G241210
OG0002842	XP_006296506.1, XP_006304586.1	Cg006G243380
OG0002844	XP_006289274.2	Cg008G295150
OG0002845	XP_006288947.1	Cg008G299150
OG0002845	XP_006298855.1	Cg004G122250
OG0002847	XP_006306222.1	Cg006G194250
OG0002848	XP_006290824.1	Cg002G057470
OG0002849	XP_006291525.1	Cg002G057620
OG0002849	XP_006288227.1	Cg008G303990
OG0002850	XP_023633569.1	Cg003G109460
OG0002850	XP_006279131.2	Cg003G109430
OG0002851	XP_006287432.1	Cg008G303370
OG0002851	XP_006292226.1	Cg002G058080
OG0002852	XP_006287609.1	Cg008G303280
OG0002853	XP_006279767.1, XP_023640284.1	Cg003G109540
OG0002854	XP_006279869.2	Cg003G106380
OG0002855	XP_006300236.2	Cg004G116680
OG0002855	XP_006280715.1	Cg003G106280
OG0002856	XP_006292254.1	Cg002G059810
OG0002856	XP_023643525.1	Cg003G106240
OG0002857	XP_006293111.2	Cg002G056750
OG0002858	XP_006290854.2	Cg002G057690
OG0002859	XP_006280747.1	Cg003G107410
OG0002859	XP_006291393.2	Cg002G061080
OG0002860	XP_006284916.1	Cg001G005730
OG0002860	XP_006299088.1	Cg004G152010
OG0002861	XP_023633218.1	Cg006G243950
OG0002861	XP_006302975.2	Cg007G271430
OG0002862	XP_006285337.1, XP_006298432.1, XP_006302649.1	Cg007G274910
OG0002863	XP_006302695.2	Cg007G280930
OG0002863	XP_006306471.1	Cg006G230010
OG0002864	XP_006297132.1	Cg004G129310
OG0002865	XP_006306926.2	Cg006G195120
OG0002865	XP_006297185.1	Cg004G129660
OG0002866	XP_023642179.1	Cg004G129930
OG0002866	XP_006304336.1	Cg006G195300
OG0002867	XP_006299840.1	Cg004G130070
OG0002867	XP_006306969.1	Cg006G195400
OG0002868	XP_006299837.1	Cg004G131820
OG0002868	XP_006305245.2	Cg006G196780
OG0002869	XP_006298836.1	Cg004G137390
OG0002871	XP_006300143.1	Cg004G150540, Cg004G149610
OG0002871	XP_006300232.1	Cg004G150590, Cg004G149700, Cg004G150550
OG0002872	XP_006283405.1	Cg001G019090
OG0002872	XP_023641883.1	Cg004G152480
OG0002873	XP_006282690.1	Cg001G010220
OG0002873	XP_006298262.1	Cg004G154970
OG0002874	XP_006297453.1	Cg004G157370
OG0002875	XP_023632874.1	Cg006G198880
OG0002875	XP_006298590.2	Cg004G137430
OG0002876	XP_006306575.1	Cg006G200290
OG0002877	XP_023637817.1	Cg002G051490
OG0002877	XP_023639657.1	Cg005G167000
OG0002878	XP_023640055.1	Cg005G165390
OG0002879	XP_006293269.2	Cg002G049180
OG0002879	XP_006295858.2	Cg005G164630
OG0002880	XP_006291349.1	Cg002G048950
OG0002880	XP_006289139.1	Cg008G286550
OG0002884	XP_006299656.2	Cg004G139030
OG0002884	XP_006299328.1	Cg004G139040
OG0002885	XP_023641319.1	Cg004G133460
OG0002886	XP_006288393.1	Cg008G296620
OG0002887	XP_006286821.1	Cg008G298490
OG0002890	XP_006297349.1	Cg004G157040
OG0002890	XP_006285362.1	Cg001G012200
OG0002891	XP_006294670.1	Cg005G190860
OG0002891	XP_006282680.1	Cg001G010000
OG0002892	XP_006294896.1	Cg005G188810
OG0002893	XP_023634496.1	Cg001G008350
OG0002893	XP_006294512.1	Cg005G188320
OG0002894	XP_006290528.1	Cg002G063600
OG0002894	XP_006283040.1	Cg001G007740
OG0002895	XP_006296251.1	Cg005G186470
OG0002895	XP_006285517.1	Cg001G007360
OG0002896	XP_006283797.1	Cg001G006600
OG0002896	XP_006297740.1	Cg004G148410
OG0002897	XP_006283435.1	Cg001G005490
OG0002897	XP_006299348.1	Cg004G152380
OG0002898	XP_006296873.1	Cg004G133080
OG0002898	XP_006296855.1	Cg004G152470
OG0002899	XP_006304313.1	Cg006G213880
OG0002899	XP_006295261.1	Cg005G171070
OG0002900	XP_006295987.2	Cg005G170920
OG0002900	XP_023634049.1	Cg001G024250
OG0002901	XP_006306091.1	Cg006G235310
OG0002901	XP_006301658.1	Cg007G249840
OG0002902	XP_023643719.1	Cg007G248730
OG0002902	XP_006306199.1	Cg006G234420
OG0002903	XP_006307353.1	Cg006G230710
OG0002904	XP_006291462.1	Cg002G074960
OG0002905	XP_006292817.2	Cg002G068840
OG0002906	XP_023642985.1	Cg007G246660
OG0002906	XP_023635087.1	Cg001G042200
OG0002907	XP_006279496.1	Cg003G105050
OG0002907	XP_006284224.2	Cg001G014900
OG0002908	XP_023639744.1	Cg002G044910
OG0002909	XP_006299116.1	Cg004G126280
OG0002909	XP_006287349.1	Cg008G285600
OG0002910	XP_006286762.1	Cg008G287170
OG0002910	XP_006299502.1	Cg004G127430
OG0002911	XP_006299308.1	Cg004G128160
OG0002911	XP_006289334.1	Cg008G293990
OG0002912	XP_006280243.1	Cg003G100790
OG0002912	XP_006306207.1	Cg006G220990
OG0002913	XP_006279874.1	Cg003G101700
OG0002914	XP_006279470.1	Cg003G103320
OG0002914	XP_006283041.1	Cg001G014160
OG0002915	XP_023635950.1, XP_023635848.1	Cg003G105760, Cg003G105650
OG0002916	XP_006307742.2, XP_023644643.1	Cg006G219180, Cg006G219410
OG0002917	XP_006288676.1, XP_006291862.1	Cg008G305870
OG0002918	XP_006287889.1	Cg008G302920
OG0002918	XP_006290205.2	Cg008G289080
OG0002919	XP_023637696.1	Cg008G288570
OG0002920	XP_006280889.1	Cg003G109910
OG0002921	XP_006282785.1	Cg001G023650
OG0002921	XP_006282360.2	Cg008G324980
OG0002924	XP_006288336.1	Cg003G081580
OG0002924	XP_023634430.1	Cg001G018220
OG0002925	XP_006284321.1	Cg001G018020
OG0002926	XP_006288572.2	Cg003G083790
OG0002927	XP_006305458.1	Cg006G211730
OG0002928	XP_006306204.1	Cg006G210690
OG0002928	XP_006300879.1	Cg007G272200
OG0002929	XP_006304125.1	Cg006G223640
OG0002930	XP_006294393.1	Cg005G172740
OG0002930	XP_006306809.2	Cg006G218250
OG0002931	XP_006283798.1	Cg001G004600
OG0002932	XP_006282441.1	Cg001G003150
OG0002932	XP_006295611.1	Cg005G191200
OG0002933	XP_006283369.1	Cg001G002810
OG0002933	XP_006293849.2	Cg005G191570
OG0002934	XP_006283909.1	Cg001G002270
OG0002934	XP_006294386.1	Cg005G192050
OG0002935	XP_006283385.1	Cg001G000980
OG0002936	XP_006283963.1	Cg001G000900
OG0002937	XP_006285298.1	Cg001G000810
OG0002937	XP_023635362.1	Cg001G000800
OG0002940	XP_023640923.1	Cg005G172360
OG0002942	XP_006284242.1	Cg001G028310
OG0002942	XP_006298237.1	Cg004G141340
OG0002943	XP_006283240.1	Cg001G041930
OG0002943	XP_023635619.1	Cg003G091200, Cg001G041940
OG0002944	XP_006290836.1	Cg002G044130
OG0002945	XP_006303695.2	Cg006G230200
OG0002946	XP_006295364.1	Cg005G159390
OG0002947	XP_006290567.1	Cg002G046250
OG0002947	XP_006293435.1	Cg005G160910
OG0002949	XP_023639780.1	Cg005G161380
OG0002949	XP_023643015.1	Cg002G061750
OG0002950	XP_023641461.1	Cg003G115860
OG0002950	XP_023637755.1	Cg002G055390
OG0002951	XP_006295606.1	Cg005G161900
OG0002952	XP_006294794.1	Cg005G162170
OG0002952	XP_023638530.1	Cg002G046910
OG0002953	XP_023640022.1	Cg005G162370
OG0002954	XP_006290629.2	Cg002G046960
OG0002954	XP_006293654.1	Cg005G162450
OG0002955	XP_006287547.1	Cg008G282410
OG0002955	XP_006299427.1	Cg004G124570
OG0002956	XP_023637185.1	Cg008G301450
OG0002956	XP_023637370.1	Cg008G301570
OG0002957	XP_006291625.1	Cg002G061790
OG0002957	XP_006291626.2	Cg003G107990
OG0002959	XP_006288516.2	Cg008G290760
OG0002959	XP_006279497.2	Cg003G113250
OG0002960	XP_006280051.1	Cg003G114350
OG0002961	XP_023639185.1	Cg003G115260
OG0002961	XP_006290333.2	Cg002G055980
OG0002962	XP_023633133.1	Cg006G217900
OG0002963	XP_023637394.1	Cg003G077260, Cg014G332360
OG0002963	XP_006304344.1	Cg006G244370
OG0002964	XP_006289196.2	Cg003G078270, Cg014G331380
OG0002964	XP_006287480.1	Cg014G331370, Cg003G078280
OG0002965	XP_006281207.1	Cg008G320400
OG0002965	XP_006306056.1	Cg006G242660
OG0002966	XP_023645629.1	Cg006G242520
OG0002966	XP_023641796.1	Cg008G320260
OG0002967	XP_023640699.1	Cg008G319840
OG0002967	XP_023644461.1	Cg006G242320
OG0002968	XP_006303136.1	Cg006G242310
OG0002968	XP_006279893.1	Cg008G319810
OG0002969	XP_006305424.1	Cg006G241910
OG0002969	XP_006294681.1	Cg005G173320
OG0002970	XP_006295706.1	Cg005G173450
OG0002970	XP_006303679.1	Cg006G241800
OG0002971	XP_023645863.1	Cg006G241820
OG0002971	XP_023640678.1	Cg005G173430
OG0002972	XP_023645114.1	Cg006G241180
OG0002972	XP_006294322.1	Cg005G174260
OG0002973	XP_006303605.1	Cg006G240020
OG0002974	XP_023640132.1	Cg005G178160
OG0002974	XP_006306950.1	Cg006G238430
OG0002975	XP_006284236.1	Cg001G007500
OG0002975	XP_006294767.2	Cg005G186750
OG0002976	XP_006287951.2	Cg008G294700
OG0002976	XP_023641625.1	Cg004G116440
OG0002977	XP_006298677.1	Cg004G116520
OG0002977	XP_006288772.1	Cg008G294890
OG0002978	XP_006282192.1	Cg003G106460
OG0002979	XP_006280100.1	Cg003G102660
OG0002979	XP_006283237.1	Cg001G013980
OG0002980	XP_006288229.1	Cg008G306940
OG0002981	XP_006297256.1	Cg004G122070
OG0002981	XP_023636633.1	Cg008G299460
OG0002982	XP_006294849.1	Cg005G170270
OG0002982	XP_006290378.1	Cg002G054000
OG0002983	XP_006293519.1	Cg005G169870
OG0002983	XP_006292303.1	Cg002G053500
OG0002984	XP_006285001.1, XP_006279166.1	Cg005G185350
OG0002985	XP_006293952.1	Cg005G169360
OG0002985	XP_006292269.1	Cg002G053170
OG0002986	XP_006304869.2	Cg008G292390
OG0002987	XP_006306876.1	Cg006G229810
OG0002988	XP_006302219.1	Cg007G275970
OG0002988	XP_006306074.1	Cg006G226320
OG0002990	XP_006307339.1	Cg006G220190
OG0002990	XP_006302169.1	Cg007G268700
OG0002991	XP_006283185.1, XP_023635402.1	Cg001G015270, Cg001G015280
OG0002992	XP_023633405.1	Cg003G090340
OG0002993	XP_006306631.1, XP_006306628.2	Cg006G199590, Cg008G304000
OG0002995	XP_006286270.1, XP_023634704.1	Cg001G020250
OG0002995	XP_006307444.1	Cg006G243120
OG0002996	XP_006286759.2	Cg008G306130
OG0002997	XP_006282584.1	Cg008G307760
OG0002998	XP_023639550.1, XP_023636888.1	Cg008G287730
OG0002998	XP_006298351.1	Cg004G127960
OG0002999	XP_006290198.1	Cg008G286270
OG0003000	XP_023637229.1, XP_006279517.1	Cg003G108950
OG0003001	XP_006279954.1	Cg003G110030
OG0003001	XP_023636435.1	Cg008G287990
OG0003002	XP_023638683.1	Cg002G061800
OG0003003	XP_006303348.1	Cg006G228620
OG0003003	XP_006302774.1	Cg007G272880
OG0003004	XP_006303543.1	Cg006G196230
OG0003004	XP_023642439.1	Cg004G130950
OG0003005	XP_023641535.1	Cg004G133090
OG0003006	XP_006283433.1	Cg001G025090
OG0003006	XP_023641063.1	Cg004G133420
OG0003007	XP_006284789.1	Cg001G024970
OG0003007	XP_006299525.1	Cg004G133430
OG0003008	XP_006305898.1	Cg006G201070
OG0003008	XP_023642007.1	Cg004G134930
OG0003009	XP_006297182.1	Cg004G136290
OG0003009	XP_006306956.1	Cg006G199750
OG0003010	XP_006307701.1	Cg006G198630
OG0003010	XP_006299562.1	Cg004G137650, Cg003G087300, Cg007G264530
OG0003011	XP_006296643.1, XP_006298959.1	Cg004G141080
OG0003012	XP_006296773.1	Cg004G142080
OG0003013	XP_006297756.1	Cg004G152670
OG0003013	XP_006283702.2	Cg001G005200
OG0003014	XP_006297219.1	Cg004G154090
OG0003015	XP_023641162.1	Cg004G156030
OG0003015	XP_006284758.1	Cg001G011090
OG0003016	XP_006307155.1	Cg006G198100
OG0003016	XP_006297366.1	Cg004G138220
OG0003017	XP_006290627.1	Cg002G048420
OG0003017	XP_006306818.1	Cg006G198200
OG0003018	XP_006292693.1	Cg002G051320
OG0003018	XP_023640098.1	Cg005G166870
OG0003019	XP_006297678.2	Cg004G131140
OG0003020	XP_006294506.1	Cg005G161760
OG0003020	XP_006291417.1	Cg002G046690
OG0003022	XP_006292568.2	Cg001G038290, Cg001G038260, Cg001G038240, Cg001G038280, Cg001G038250
OG0003022	XP_006286211.1	Cg001G038930
OG0003022	XP_006285950.1	Cg005G172460, Cg005G166450
OG0003023	XP_006300175.1, XP_006299184.1	Cg004G133620
OG0003025	XP_006284588.1	Cg001G015080
OG0003027	XP_006299565.1	Cg004G137600
OG0003033	XP_006284299.1	Cg001G011730
OG0003033	XP_006298317.1	Cg004G156570
OG0003036	XP_006285308.2	Cg001G006050
OG0003036	XP_023642713.1	Cg004G150820, Cg004G149900
OG0003037	XP_006286163.2	Cg006G241060
OG0003038	XP_023632634.1	Cg006G214990
OG0003038	XP_006294493.2	Cg005G170950
OG0003039	XP_006306076.1	Cg006G235610
OG0003039	XP_006300657.1	Cg007G251230
OG0003040	XP_023644063.1, XP_023643630.1	Cg007G251100
OG0003040	XP_006302542.1	Cg007G251090
OG0003041	XP_006301941.2	Cg007G249800
OG0003041	XP_006304314.1	Cg006G235280
OG0003042	XP_006291729.1	Cg002G068490
OG0003043	XP_006302994.1	Cg007G263590, Cg007G262560
OG0003044	XP_023645238.1	Cg006G233610
OG0003044	XP_006302066.1	Cg007G247670
OG0003046	XP_023643327.1	Cg003G100320
OG0003046	XP_006283056.1	Cg001G012760
OG0003047	XP_023641456.1	Cg003G112200
OG0003048	XP_006281338.1	Cg003G112180
OG0003048	XP_023637134.1	Cg008G289460
OG0003049	XP_006281997.1	Cg008G324710
OG0003050	XP_006288513.1	Cg003G081620
OG0003050	XP_006284357.1	Cg001G018210
OG0003051	XP_023635228.1	Cg001G017940
OG0003051	XP_006287184.1	Cg003G081890
OG0003052	XP_023636687.1	Cg003G085260
OG0003052	XP_006306961.1	Cg006G210430
OG0003053	XP_006287079.1	Cg003G088050
OG0003053	XP_006293708.1	Cg005G175690
OG0003054	XP_006307520.1	Cg006G202750
OG0003054	XP_006279885.2	Cg008G315160
OG0003055	XP_023645807.1	Cg006G218410
OG0003056	XP_006305266.1	Cg006G218350
OG0003058	XP_006285189.1	Cg001G003200
OG0003059	XP_006296111.1	Cg005G171520
OG0003060	XP_023637560.1	Cg003G080240, Cg003G093730
OG0003061	XP_006284410.1	Cg001G023670
OG0003062	XP_006299724.2	Cg004G146580
OG0003063	XP_006297684.1	Cg004G142640
OG0003064	XP_006298891.1	Cg004G140810
OG0003065	XP_006284906.1	Cg001G026390
OG0003065	XP_006300206.1	Cg004G138910
OG0003066	XP_023643965.1, XP_006300525.1	Cg007G263870, Cg007G246390
OG0003067	XP_006291552.1	Cg002G045820
OG0003068	XP_006292783.1, XP_006294349.1	Cg005G161980
OG0003069	XP_006292110.1	Cg002G049100
OG0003069	XP_006295311.1	Cg005G164550
OG0003070	XP_006293128.1, XP_006289996.1	Cg008G301310
OG0003071	XP_006292450.1	Cg002G062170
OG0003071	XP_006281214.1	Cg003G108370
OG0003072	XP_006280128.1	Cg003G108030, Cg003G108020
OG0003073	XP_023642215.1	Cg004G121640
OG0003073	XP_006286399.2	Cg008G306340
OG0003074	XP_006291633.1	Cg002G057100
OG0003074	XP_006280935.1	Cg003G113910
OG0003075	XP_006279535.1	Cg003G114000
OG0003075	XP_006292265.1	Cg002G057030
OG0003076	XP_023644266.1	Cg003G114880
OG0003076	XP_006291367.1	Cg002G056360
OG0003077	XP_023634400.1	Cg001G016720
OG0003078	XP_006291736.1	Cg002G055580
OG0003079	XP_006304638.1	Cg006G245040
OG0003080	XP_023639574.1	Cg005G175070
OG0003080	XP_023645476.1	Cg006G240480
OG0003082	XP_006294053.1	Cg005G176210
OG0003083	XP_023640037.1	Cg005G177300
OG0003084	XP_006295264.1	Cg005G179740
OG0003085	XP_006294624.1	Cg005G181470
OG0003087	XP_006297603.1	Cg004G118420
OG0003088	XP_006299352.2	Cg004G139780
OG0003089	XP_006298123.1	Cg004G121540
OG0003089	XP_006288233.1	Cg008G306490
OG0003090	XP_006286363.1	Cg008G299340
OG0003090	XP_006297026.1	Cg004G122180, Cg004G122170
OG0003091	XP_023638176.1	Cg002G055070
OG0003093	XP_006300629.1	Cg007G281240
OG0003094	XP_006307605.1	Cg006G228920
OG0003094	XP_006302333.1	Cg007G279170
OG0003095	XP_006307109.1	Cg006G228700
OG0003095	XP_006280247.1	Cg003G090590, Cg003G096170
OG0003096	XP_006281166.1, XP_006281178.1	Cg006G222990
OG0003097	XP_006303937.1	Cg006G221630
OG0003097	XP_006301045.1	Cg007G270420
OG0003098	XP_006304133.1	Cg006G231030
OG0003099	XP_006290402.2	Cg002G056470
OG0003100	XP_006305208.1	Cg006G239370
OG0003101	XP_023637030.1	Cg008G295110
OG0003101	XP_006282333.1	Cg004G116650
OG0003102	XP_006290124.1	Cg004G152810, Cg003G084780, Cg003G084830, Cg003G084760, Cg003G084710, Cg003G084730, Cg003G084800, Cg003G084850, Cg003G084790, Cg003G084720, Cg003G084750, Cg003G084770
OG0003103	XP_006279856.1	Cg003G109190
OG0003103	XP_006286959.1	Cg008G288490
OG0003104	XP_023633439.1	Cg006G212510, Cg003G109420
OG0003104	XP_006279962.1	Cg003G109450
OG0003105	XP_006290495.1, XP_023638014.1	Cg002G059090
OG0003106	XP_006279622.1	Cg003G115550
OG0003107	XP_006279906.1	Cg003G110210
OG0003107	XP_023637782.1	Cg002G059660
OG0003108	XP_006290600.1	Cg002G064810
OG0003108	XP_006289752.1	Cg008G301260
OG0003109	XP_006302823.1	Cg007G273720, Cg007G273730
OG0003110	XP_023644728.1	Cg006G194020
OG0003111	XP_006303178.1	Cg006G194750
OG0003112	XP_023642002.1	Cg004G124070
OG0003112	XP_023641065.1	Cg004G129390
OG0003113	XP_006298254.1	Cg004G132210
OG0003114	XP_006298223.1	Cg004G135940
OG0003115	XP_006303488.1	Cg006G198120
OG0003116	XP_006296683.1	Cg004G141030
OG0003117	XP_006299105.2	Cg004G142730
OG0003118	XP_023641297.1	Cg004G146610
OG0003118	XP_006287526.1	Cg003G077410, Cg014G332210
OG0003119	XP_006297614.1	Cg004G152230
OG0003120	XP_006297087.1	Cg004G152280
OG0003120	XP_006283215.1	Cg001G005530
OG0003121	XP_006296845.1	Cg004G129850
OG0003121	XP_006304604.1	Cg006G195210
OG0003122	XP_006305895.2	Cg006G215760
OG0003123	XP_023638105.1	Cg002G052990
OG0003124	XP_006294111.1	Cg005G168470
OG0003127	XP_023642996.1	Cg007G246750, Cg007G246780
OG0003130	XP_006299516.1, XP_006279044.2	Cg004G123950
OG0003139	XP_023634032.1	Cg001G011340
OG0003139	XP_006282861.1	Cg001G011070
OG0003141	XP_023634971.1	Cg001G005890
OG0003142	XP_023634716.1	Cg001G004930
OG0003142	XP_006299883.1	Cg004G153060
OG0003143	XP_006282574.1	Cg001G024720
OG0003144	XP_006305951.1	Cg006G235110
OG0003144	XP_006301799.2	Cg007G250320
OG0003145	XP_006304451.1	Cg006G235080
OG0003146	XP_006292801.1	Cg002G074610
OG0003147	XP_006286072.1	Cg001G041810
OG0003147	XP_023638084.1	Cg002G071480
OG0003148	XP_006292474.2	Cg002G071150
OG0003149	XP_006282090.1	Cg003G109440, Cg006G212440, Cg006G212450
OG0003150	XP_006290933.1	Cg002G068130
OG0003151	XP_006283832.1	Cg001G034430
OG0003151	XP_006300494.1	Cg007G262310, Cg007G263850
OG0003152	XP_006301732.1	Cg007G246100
OG0003152	XP_023634336.1	Cg001G042500
OG0003153	XP_006303011.1	Cg007G246110
OG0003153	XP_023635084.1	Cg001G042470
OG0003154	XP_023642989.1	Cg007G246820
OG0003155	XP_006289738.1	Cg008G285800
OG0003157	XP_006284183.1	Cg001G013950
OG0003158	XP_023635899.1	Cg008G290550
OG0003159	XP_023635154.1	Cg001G020390
OG0003160	XP_006305464.1	Cg006G219010
OG0003161	XP_006301664.2	Cg002G069440, Cg007G263910, Cg007G262220
OG0003161	XP_006283272.1	Cg001G002090
OG0003162	XP_006302911.1	Cg007G264940
OG0003163	XP_006289634.2	Cg003G080400, Cg003G093580
OG0003164	XP_006285842.1	Cg001G029570
OG0003164	XP_006297780.1	Cg004G142190
OG0003165	XP_006301909.1	Cg007G279510
OG0003166	XP_006294536.1	Cg005G159780
OG0003166	XP_006291404.1	Cg002G045320
OG0003167	XP_023639331.1	Cg005G160290
OG0003168	XP_006296779.2, XP_006299756.1	Cg004G124590
OG0003169	XP_006299797.1	Cg004G125210
OG0003169	XP_006288714.1	Cg008G283480
OG0003170	XP_006280940.1	Cg003G114170
OG0003171	XP_006288017.1	Cg003G077980, Cg014G331680
OG0003172	XP_023637094.1, XP_023637654.1	Cg014G331750, Cg003G077910
OG0003174	XP_006287734.1	Cg003G079470, Cg003G094540
OG0003174	XP_006307501.1	Cg006G242900
OG0003175	XP_006306689.1	Cg006G241530
OG0003177	XP_023639558.1, XP_006294939.1	Cg005G184700, Cg005G177520, Cg005G177510
OG0003178	XP_006287365.1	Cg008G294280
OG0003179	XP_006300265.2	Cg004G116020
OG0003179	XP_006286781.1	Cg008G294200
OG0003180	XP_006289663.1	Cg008G307670
OG0003181	XP_006299796.1	Cg004G121300
OG0003182	XP_006300034.1, XP_023641246.1	Cg004G124580
OG0003182	XP_006289419.1	Cg008G282350
OG0003183	XP_006285261.2	Cg001G025180
OG0003183	XP_006293868.1	Cg005G167060
OG0003184	XP_006295518.1	Cg005G170460
OG0003185	XP_006294282.1, XP_023640190.1	Cg005G168150
OG0003186	XP_023645693.1	Cg006G227540
