Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0004150	XP_006280364.1	Ag008G711110
OG0004151	XP_006280285.1	Ag008G707070
OG0004152	XP_006280805.1	Ag004G384710, Ag008G730780
OG0004154	XP_023637413.1	Ag006G515450, Ag006G515460
OG0004155	XP_006290127.1	Ag006G515250
OG0004156	XP_006288964.1	Ag006G511030
OG0004157	XP_006287064.1	Ag006G510870
OG0004158	XP_006286360.1, XP_023639089.1	Ag007G587400
OG0004159	XP_006304183.1	Ag004G302220
OG0004160	XP_006296241.1	Ag007G590190
OG0004161	XP_006296239.1	Ag007G590440
OG0004162	XP_006294038.1	Ag007G592360
OG0004163	XP_006294613.1	Ag007G592490
OG0004164	XP_006303336.1	Ag004G306090
OG0004164	XP_006296407.1	Ag007G592690
OG0004166	XP_006294007.1, XP_006292330.1	Ag006G527090
OG0004168	XP_023636004.1	Ag007G613610
OG0004168	XP_023642095.1	Ag001G100740
OG0004169	XP_023641743.1	Ag005G488110
OG0004170	XP_006299962.1	Ag005G486310
OG0004171	XP_023642799.1	Ag005G485570
OG0004172	XP_006299536.2	Ag005G484510
OG0004173	XP_006297808.2	Ag005G484630
OG0004174	XP_006298214.1	Ag005G479500
OG0004175	XP_006296245.1	Ag002G187110
OG0004176	XP_006294573.2	Ag002G174040
OG0004178	XP_006305067.1	Ag004G324760
OG0004179	XP_006304683.1	Ag004G331540
OG0004181	XP_006306601.1	Ag004G334850
OG0004182	XP_006302060.1, XP_006303977.1	Ag003G240750
OG0004183	XP_023633803.1	Ag006G528720
OG0004184	XP_023633785.1	Ag007G598340
OG0004185	XP_006283902.1	Ag007G598510
OG0004186	XP_006284842.1, XP_006288965.1	Ag007G580640
OG0004187	XP_006285813.1	Ag007G586380
OG0004188	XP_023635284.1	Ag004G308420, Ag007G649600
OG0004189	XP_006304591.1	Ag004G317020
OG0004190	XP_006305294.2	Ag004G316030
OG0004191	XP_006303511.1	Ag004G308360, Ag004G308370
OG0004192	XP_006306008.1	Ag004G300370, Ag002G119850
OG0004193	XP_006279212.2, XP_006301848.2, XP_006290056.2, XP_006281616.2	Ag007G621110
OG0004194	XP_006286354.1	Ag007G621800
OG0004195	XP_006287034.1	Ag007G624750
OG0004196	XP_006286599.2	Ag007G636150, Ag005G438290
OG0004197	XP_006289894.1	Ag006G506040
OG0004198	XP_006286985.1	Ag008G720140
OG0004199	XP_023633741.1	Ag003G272140
OG0004201	XP_006288018.2	Ag008G724020
OG0004203	XP_006284315.1, XP_006304438.1	Ag008G727790
OG0004204	XP_006280123.1	Ag008G728040
OG0004205	XP_023639249.1, XP_006280848.1	Ag008G706110
OG0004206	XP_006292116.1, XP_006292108.1	Ag008G693080
OG0004207	XP_006290833.1	Ag010G740740, Ag001G050540
OG0004208	XP_006300893.1, XP_006289010.1	Ag003G234290, Ag008G711340
OG0004209	XP_006301876.1	Ag004G342800
OG0004210	XP_023643453.1	Ag004G342480
OG0004211	XP_006301795.1	Ag005G407140, Ag003G240720
OG0004212	XP_006300688.2	Ag003G215960, Ag003G215950
OG0004213	XP_006301032.1	Ag003G278860, Ag008G710410, Ag001G094050, Ag002G164830, Ag003G231800
OG0004214	XP_006301012.1	Ag004G331660, Ag003G236990
OG0004215	XP_006301003.1	Ag003G214490, Ag003G214370, Ag003G214350, Ag003G214340
OG0004216	XP_006302787.1	Ag003G209710
OG0004217	XP_006297668.2	Ag005G470720
OG0004219	XP_006298605.1	Ag005G463350
OG0004220	XP_006297165.1	Ag005G462310
OG0004221	XP_023635186.1	Ag006G569880
OG0004223	XP_006297888.2	Ag005G452400
OG0004224	XP_006297700.1	Ag005G450720
OG0004225	XP_006298327.1	Ag005G449080
OG0004226	XP_006296870.1	Ag005G442370, Ag005G443680
OG0004227	XP_006298243.1	Ag005G440980
OG0004228	XP_023642123.1	Ag005G440860
OG0004229	XP_006299050.1	Ag005G439120
OG0004230	XP_006296824.1	Ag005G438770
OG0004231	XP_006299601.1	Ag005G437060
OG0004232	XP_023641771.1, XP_023641772.1	Ag005G434350, Ag005G433490, Ag005G434360
OG0004233	XP_006299757.1	Ag005G433780, Ag005G432450
OG0004234	XP_006299979.1	Ag005G413170, Ag005G413690
OG0004235	XP_006296837.1	Ag005G408210
OG0004236	XP_023634450.1	Ag003G255860
OG0004238	XP_006306482.1, XP_006304662.1	Ag001G000840
OG0004239	XP_023645889.1	Ag001G001050
OG0004240	XP_023645080.1	Ag001G003840
OG0004241	XP_006306231.1	Ag001G004850
OG0004242	XP_023645344.1, XP_023644652.1	Ag001G006260
OG0004243	XP_006307086.1	Ag001G006680
OG0004244	XP_006303378.2	Ag001G011310
OG0004245	XP_006291107.2	Ag001G024660
OG0004246	XP_006284902.2	Ag001G026740, Ag001G026670
OG0004248	XP_006296625.1	Ag005G481170
OG0004249	XP_006289724.1	Ag001G091100, Ag007G608190
OG0004250	XP_023643569.1, XP_006302980.1	Ag003G208980
OG0004251	XP_006291720.1	Ag001G084610
OG0004253	XP_006290509.1, XP_006300653.1	Ag001G093530
OG0004254	XP_006287661.1, XP_006291039.1	Ag001G095160
OG0004255	XP_023639219.1	Ag001G097160
OG0004256	XP_006289900.1	Ag001G014590, Ag006G495740, Ag003G279280
OG0004256	XP_023637644.1	Ag006G495760
OG0004257	XP_023639384.1, XP_006289466.2	Ag002G178060
OG0004259	XP_006279766.1, XP_006296022.1	Ag002G198450, Ag002G198440, Ag002G198420, Ag002G198410
OG0004261	XP_006285287.1	Ag004G378390
OG0004261	XP_023637475.1, XP_006306007.1	Ag004G397060
OG0004262	XP_006300350.1, XP_023642994.1	Ag004G388020, Ag004G393150
OG0004275	XP_023634997.1	Ag003G256100
OG0004276	XP_006291848.1, XP_006298481.2	Ag005G409530
OG0004277	XP_006283224.1	Ag003G261350
OG0004278	XP_006284565.1	Ag003G268000
OG0004279	XP_006282807.2	Ag003G268820
OG0004280	XP_006285817.1	Ag003G276710
OG0004281	XP_006284461.1	Ag003G273710, Ag003G273720
OG0004282	XP_023634019.1	Ag003G282210
OG0004283	XP_006283663.1	Ag003G284310
OG0004284	XP_006306664.1, XP_006305838.2	Ag007G579370
OG0004285	XP_006306544.1	Ag007G578390
OG0004286	XP_006302650.1, XP_023643325.1	Ag004G366100
OG0004287	XP_006293056.1	Ag005G452920, Ag006G566270
OG0004288	XP_006292606.1	Ag008G660880
OG0004289	XP_006291182.1	Ag008G663610
OG0004290	XP_006291222.1	Ag008G668950
OG0004291	XP_006281100.1	Ag005G432370, Ag001G054990
OG0004294	XP_023639359.1	Ag002G194640
OG0004295	XP_006293964.1	Ag002G189910
OG0004296	XP_006297203.2	Ag005G476010
OG0004297	XP_006298725.2	Ag005G473650
OG0004298	XP_006297353.1	Ag005G472140
OG0004299	XP_006282414.2	Ag008G675530
OG0004300	XP_023639926.1	Ag008G676300
OG0004301	XP_006280024.1	Ag006G570710
OG0004302	XP_006280530.1	Ag008G680460
OG0004304	XP_006279994.1	Ag008G705070
OG0004305	XP_006286540.1	Ag008G719740, Ag005G469720, Ag005G446370
OG0004306	XP_006288546.1	Ag007G611760
OG0004307	XP_006287608.1, XP_006303986.1	Ag007G608370
OG0004309	XP_006287914.1	Ag007G601380
OG0004310	XP_006288089.1	Ag007G600820
OG0004311	XP_006282264.2	Ag002G116430
OG0004312	XP_006282645.1	Ag006G575250
OG0004313	XP_006284664.2	Ag006G572860
OG0004314	XP_006285562.1	Ag006G559370
OG0004315	XP_023635203.1	Ag006G561370
OG0004316	XP_006284564.2	Ag006G562990, Ag006G563020
OG0004317	XP_006284888.1	Ag006G563670
OG0004318	XP_006286193.1, XP_006285811.1	Ag006G551590, Ag006G551600
OG0004319	XP_006283611.1	Ag006G551220
OG0004320	XP_006284119.1	Ag006G548640, Ag006G545880, Ag006G548130, Ag006G546550
OG0004321	XP_006284034.1	Ag006G543990, Ag006G543600
OG0004324	XP_006298232.1	Ag005G437640
OG0004325	XP_006307039.1	Ag007G656490, Ag001G006700
OG0004326	XP_006305756.1	Ag007G581810
OG0004327	XP_023645883.1	Ag007G580590
OG0004328	XP_006305006.1	Ag007G580420
OG0004329	XP_023639527.1	Ag007G597360
OG0004330	XP_006285074.1	Ag003G286610
OG0004331	XP_006282739.1	Ag003G289550
OG0004332	XP_006283840.2	Ag003G289690
OG0004333	XP_006288339.1	Ag002G148630
OG0004335	XP_023633839.1, XP_023635283.1	Ag006G557190, Ag006G557320, Ag006G557450, Ag006G557490
OG0004336	XP_006298591.1, XP_006282706.1	Ag004G372690
OG0004337	XP_006299309.1, XP_006286161.1	Ag005G426480
OG0004338	XP_023634445.1	Ag001G043170
OG0004339	XP_006284667.1	Ag001G036730
OG0004340	XP_023633995.1, XP_023633993.1	Ag001G035810
OG0004341	XP_006286200.1	Ag001G035240
OG0004342	XP_006304634.1, XP_006280499.1	Ag002G113750, Ag002G121490, Ag002G121780, Ag002G114110, Ag001G000310
OG0004343	XP_006290445.1	Ag001G098230
OG0004344	XP_006295958.1	Ag002G204620
OG0004345	XP_006293860.2	Ag002G203360
OG0004346	XP_006295122.1	Ag002G202980
OG0004347	XP_006294486.1, XP_023643601.1	Ag002G199090
OG0004348	XP_006294646.1	Ag002G196540
OG0004349	XP_006290626.1	Ag001G086280
OG0004350	XP_006286940.1	Ag008G719100
OG0004352	XP_006295267.1	Ag002G184820
OG0004353	XP_006288518.2	Ag008G715070
OG0004354	XP_006280885.1	Ag008G708130
OG0004355	XP_023635364.1	Ag008G730150, Ag004G344020
OG0004356	XP_006281775.1	Ag008G692390, Ag004G345130, Ag008G730620
OG0004357	XP_023639731.1	Ag008G733010
OG0004358	XP_006281742.1	Ag008G734660
OG0004359	XP_006280268.1	Ag008G734790
OG0004360	XP_023644718.1	Ag004G297400
OG0004361	XP_006289505.1	Ag006G517020
OG0004362	XP_006305017.1	Ag004G300970
OG0004363	XP_006294340.1	Ag007G588140
OG0004364	XP_006294908.1	Ag007G588190
OG0004365	XP_006303899.1	Ag004G304990
OG0004366	XP_006296079.1	Ag007G591440
OG0004368	XP_006293696.1	Ag007G592410
OG0004369	XP_006294259.1	Ag007G592580
OG0004370	XP_006294068.1	Ag007G592650
OG0004371	XP_006294257.2	Ag007G593510
OG0004372	XP_006282134.1, XP_006297180.2	Ag001G100200, Ag001G100230, Ag001G100220, Ag001G100210, Ag001G100240
OG0004373	XP_006297511.1	Ag005G488640
OG0004374	XP_006297335.1	Ag005G484160
OG0004375	XP_023637497.1	Ag005G484020
OG0004376	XP_006297722.1	Ag005G483440
OG0004377	XP_006300138.1	Ag005G482420, Ag005G482430
OG0004378	XP_006279063.1	Ag005G482190
OG0004379	XP_006297647.1	Ag005G481540
OG0004380	XP_023641667.1	Ag005G480230
OG0004381	XP_006293941.2	Ag002G165580
OG0004382	XP_023639689.1	Ag002G166100
OG0004383	XP_006294203.1	Ag002G169890, Ag002G169880, Ag002G169910
OG0004384	XP_023638669.1	Ag001G072910
OG0004385	XP_006303325.2	Ag004G324490
OG0004386	XP_023632966.1	Ag004G328140
OG0004387	XP_023642845.1, XP_006300298.1	Ag003G236320
OG0004388	XP_023643973.1	Ag003G233140
OG0004389	XP_006304114.1, XP_006303555.1	Ag004G330500
OG0004390	XP_006302009.1	Ag003G218790
OG0004391	XP_006301764.1	Ag003G240800
OG0004392	XP_006279779.1	Ag002G126470, Ag002G126500, Ag002G126580
OG0004393	XP_006306284.1	Ag003G245170
OG0004394	XP_006304175.1	Ag006G530730
OG0004395	XP_006296685.1, XP_006283181.1	Ag007G598530
OG0004396	XP_006294084.1	Ag005G460070
OG0004397	XP_023645358.1	Ag004G317980
OG0004398	XP_023645148.1	Ag004G316770
OG0004399	XP_023645620.1	Ag004G316460
OG0004400	XP_006305596.1	Ag004G314840
OG0004401	XP_006303174.1	Ag004G313080
OG0004402	XP_006306228.1	Ag004G312290
OG0004403	XP_006305039.1	Ag004G311200
OG0004404	XP_006279050.2, XP_006304854.2	Ag004G309250
OG0004405	XP_023645368.1	Ag004G307860, Ag004G307870, Ag004G307880
OG0004406	XP_023645626.1	Ag004G307650
OG0004407	XP_006288834.1	Ag003G207440, Ag007G617680
OG0004408	XP_006286968.1	Ag007G621700
OG0004409	XP_023636415.1	Ag007G623990
OG0004410	XP_006289214.1	Ag007G630280
OG0004411	XP_006288468.1	Ag004G304390, Ag007G630020
OG0004412	XP_006287991.1	Ag007G634760
OG0004413	XP_006288848.1	Ag007G636600
OG0004414	XP_006281899.1	Ag007G643050
OG0004416	XP_006287907.1	Ag008G720390
OG0004417	XP_023637412.1	Ag008G723060
OG0004417	XP_006289402.1	Ag008G723050
OG0004418	XP_006288824.1	Ag005G416320, Ag008G723820
OG0004419	XP_006286554.1	Ag008G724390, Ag007G600880
OG0004420	XP_006280822.1	Ag008G725750
OG0004421	XP_023639250.1	Ag008G695230
OG0004422	XP_006300495.1	Ag004G353210
OG0004423	XP_023643547.1	Ag003G236690, Ag007G607280, Ag004G348250
OG0004424	XP_006302413.1	Ag004G345850
OG0004425	XP_006302673.1	Ag004G344420
OG0004426	XP_006302893.1	Ag004G341810
OG0004427	XP_023643260.1, XP_006302084.1	Ag003G240580
OG0004428	XP_006301163.1	Ag003G225740
OG0004429	XP_006301340.1	Ag003G230460
OG0004430	XP_023643213.1	Ag003G230480
OG0004430	XP_023644317.1	Ag003G230490
OG0004431	XP_006302370.1	Ag003G238290
OG0004432	XP_006302631.1	Ag003G213490
OG0004433	XP_023643519.1	Ag003G212400
OG0004434	XP_023643056.1	Ag003G211860
OG0004435	XP_006302423.1	Ag003G210990
OG0004436	XP_006298077.1	Ag005G470370
OG0004437	XP_006298814.1	Ag005G467470
OG0004438	XP_006296734.1	Ag005G466410
OG0004439	XP_006299971.1	Ag005G466050
OG0004440	XP_006296616.1	Ag005G464380
OG0004441	XP_006297233.1	Ag005G463880
OG0004443	XP_023642072.1	Ag005G461660
OG0004445	XP_023641616.1	Ag005G448380
OG0004445	XP_023645030.1	Ag001G015880
OG0004446	XP_006299376.1	Ag004G371410, Ag004G371300
OG0004447	XP_006299654.1	Ag005G442960, Ag005G444250
OG0004448	XP_006298013.1	Ag005G444210, Ag005G442940
OG0004449	XP_006297383.1	Ag002G202790
OG0004450	XP_006298275.1	Ag005G440420
OG0004451	XP_006299575.1	Ag005G435470
OG0004452	XP_023634999.1	Ag001G095600
OG0004453	XP_006297972.1	Ag005G410520
OG0004454	XP_006299149.1	Ag005G412580
OG0004455	XP_006299421.1, XP_006299730.1	Ag005G408450
OG0004456	XP_006299774.1, XP_006295848.1	Ag005G403630
OG0004457	XP_006307223.1	Ag001G008550
OG0004458	XP_006305632.1	Ag001G010920
OG0004459	XP_006303233.1	Ag001G014550, Ag001G014490, Ag001G014600
OG0004460	XP_006305883.1	Ag001G024700
OG0004461	XP_023640553.1	Ag007G581480
OG0004462	XP_023638472.1	Ag001G065400
OG0004463	XP_006291961.1	Ag001G073790, Ag001G073950
OG0004464	XP_006293143.1	Ag001G077220
OG0004465	XP_006292721.1	Ag001G080890
OG0004466	XP_006291972.1	Ag001G082260
OG0004467	XP_023633394.1, XP_006281995.1	Ag006G500480
OG0004468	XP_006291219.1	Ag001G086140
OG0004469	XP_023638455.1, XP_023642169.1, XP_006279040.1	Ag001G086320
OG0004470	XP_006290799.1	Ag001G088150
OG0004472	XP_023639058.1	Ag001G094770
OG0004474	XP_006291375.1	Ag001G098330
OG0004475	XP_006304445.1	Ag001G021580, Ag006G538750, Ag006G536250, Ag001G021620
OG0004477	XP_006282295.1	Ag006G558390
OG0004478	XP_006291651.2	Ag001G092890
OG0004480	XP_023640074.1	Ag002G171710
OG0004482	XP_006303037.1, XP_006303408.2	Ag004G314010, Ag004G314020, Ag004G314000
OG0004483	XP_006303066.2	Ag004G345780
OG0004484	XP_006282137.1	Ag004G381010
OG0004485	XP_006292930.2, XP_006291077.2, XP_023643261.1	Ag004G390800
OG0004488	XP_006289957.1	Ag007G612110
OG0004489	XP_023634254.1	Ag008G667290
OG0004498	XP_006284530.2	Ag003G253800
OG0004499	XP_006284018.1	Ag003G254590
OG0004500	XP_023634890.1	Ag003G255870
OG0004501	XP_006284250.1	Ag003G259780
OG0004502	XP_023635061.1	Ag008G702340
OG0004503	XP_006284097.1	Ag003G261410
OG0004504	XP_006295101.1	Ag005G436480, Ag003G266120, Ag003G265330
OG0004505	XP_006285431.1	Ag003G264230, Ag003G262810
OG0004506	XP_006286110.1	Ag003G266740
OG0004508	XP_006284195.1	Ag003G271130
OG0004510	XP_006284578.2, XP_006294895.1	Ag003G273190
OG0004511	XP_006284926.2	Ag003G277410
OG0004512	XP_006286097.1	Ag003G281550
OG0004513	XP_006283934.1	Ag003G281950
OG0004514	XP_006285170.1	Ag004G392710, Ag008G724780, Ag008G724790, Ag002G195080, Ag001G101780
OG0004515	XP_006300660.1	Ag004G370060
OG0004516	XP_006302068.1	Ag004G375500
OG0004516	XP_006307118.1	Ag004G313440, Ag004G313430
OG0004517	XP_023643751.1	Ag002G205800, Ag003G209620, Ag008G733100
OG0004518	XP_006284695.1	Ag006G542070, Ag006G547020, Ag006G515140
OG0004519	XP_006291920.1	Ag008G658140, Ag008G659290
OG0004520	XP_006303908.2, XP_006299435.2, XP_023644294.1	Ag001G005090
OG0004521	XP_006292064.1	Ag008G665000
OG0004522	XP_006290384.1	Ag008G673270
OG0004525	XP_023643822.1	Ag004G364020
OG0004526	XP_006304261.1	Ag004G315830
OG0004527	XP_006298658.1	Ag005G470960
OG0004529	XP_023642242.1	Ag005G471420
OG0004530	XP_006282063.1	Ag008G710040
OG0004531	XP_023633457.1	Ag008G696550
OG0004532	XP_006280373.1	Ag008G698230
OG0004533	XP_006281445.1	Ag008G699890
OG0004534	XP_006280390.1	Ag008G700050, Ag001G097530
OG0004535	XP_006281522.1, XP_006281808.1	Ag008G703320, Ag008G703300
OG0004536	XP_006281604.1	Ag008G704590, Ag008G701490
OG0004537	XP_006279396.1	Ag005G466560, Ag005G466490, Ag005G466530, Ag007G644640
OG0004538	XP_006288326.2	Ag007G609920
OG0004539	XP_006286884.1	Ag007G609480
OG0004540	XP_023637033.1	Ag007G608950
OG0004541	XP_023636397.1	Ag007G608380
OG0004542	XP_006286964.1	Ag007G606470
OG0004543	XP_006287358.1	Ag007G605470
OG0004544	XP_006289596.1	Ag007G604460
OG0004545	XP_006289693.1	Ag007G602030
OG0004546	XP_006288315.1	Ag007G600700
OG0004547	XP_006287548.2	Ag006G508430
OG0004548	XP_006284508.1	Ag006G574820
OG0004550	XP_006282955.1	Ag006G572120
OG0004551	XP_006288749.1	Ag006G552150
OG0004552	XP_023634537.1	Ag006G548400, Ag006G546230
OG0004553	XP_023635089.1	Ag006G545950, Ag006G548610
OG0004554	XP_006285208.1	Ag006G544120, Ag006G543400
OG0004556	XP_006305968.1	Ag002G104570, Ag002G104540
OG0004557	XP_006304691.1	Ag007G584510, Ag007G584520
OG0004558	XP_006286048.1	Ag001G034500
OG0004558	XP_006303207.1	Ag007G583670
OG0004559	XP_006306677.1	Ag007G583090
OG0004560	XP_006304138.1	Ag007G583050
OG0004561	XP_006304077.1	Ag007G581610
OG0004562	XP_023644892.1	Ag007G581000
OG0004563	XP_006307602.2	Ag007G579840
OG0004564	XP_006285317.1	Ag003G285620
OG0004565	XP_023633784.1	Ag003G285830
OG0004566	XP_006283951.1	Ag003G288750
OG0004567	XP_006285574.2	Ag003G294260
OG0004568	XP_006285953.1	Ag008G718310
OG0004569	XP_006282446.1	Ag007G645420
OG0004570	XP_006285870.1	Ag007G648920
OG0004571	XP_006293147.1	Ag002G162300
OG0004572	XP_006295389.1	Ag002G162430
OG0004573	XP_006281122.1	Ag002G120850, Ag002G115520
OG0004574	XP_006294551.1	Ag002G164490
OG0004575	XP_006296063.1	Ag002G158940, Ag007G629050
OG0004576	XP_006289873.1	Ag002G147030, Ag007G606440
OG0004577	XP_006288586.1	Ag002G146420
OG0004578	XP_006285107.1	Ag002G132030
OG0004580	XP_006280794.2	Ag008G684720, Ag005G477840, Ag003G226410, Ag002G158130, Ag002G127220
OG0004581	XP_023644210.1	Ag002G108820, Ag002G112850
OG0004582	XP_023638894.1	Ag002G115380, Ag002G121020
OG0004583	XP_006282689.1	Ag006G570680, Ag006G557120, Ag006G557090, Ag006G557080
OG0004584	XP_006285453.1	Ag001G038910
OG0004585	XP_006282877.1	Ag001G037820
OG0004586	XP_023641088.1	Ag005G439340
OG0004588	XP_023639649.1	Ag002G201200, Ag003G222990
OG0004589	XP_006295245.1	Ag005G410880, Ag006G560700, Ag001G021530, Ag001G037040, Ag008G662580, Ag004G364330, Ag002G199810
OG0004590	XP_006294994.1	Ag002G199800
OG0004591	XP_006296160.1	Ag002G199660
OG0004592	XP_006294556.1	Ag002G197110
OG0004593	XP_006287879.2	Ag006G493000
OG0004594	XP_006287947.1	Ag006G495460
OG0004595	XP_006287414.1	Ag008G717580
OG0004596	XP_006289179.1	Ag008G716650
OG0004597	XP_006289299.1	Ag008G715560
OG0004598	XP_006287471.1	Ag008G714170
OG0004599	XP_006279645.1	Ag008G729070
OG0004600	XP_006279598.2	Ag008G730160
OG0004601	XP_006280792.1	Ag008G730760
OG0004602	XP_006281164.1	Ag008G731410
OG0004604	XP_006279503.1	Ag005G426440, Ag008G733050
OG0004605	XP_006280479.1	Ag008G734520
OG0004606	XP_006280818.1	Ag001G100090
OG0004607	XP_006290347.1	Ag001G067440
OG0004608	XP_006282145.1	Ag008G724170
OG0004609	XP_023637345.1	Ag006G511730
OG0004610	XP_006279531.1	Ag008G723380
OG0004611	XP_006294591.1	Ag007G588600
OG0004612	XP_006296276.1	Ag007G590990
OG0004614	XP_006304143.1	Ag007G597240
OG0004615	XP_006294987.1	Ag007G596940
OG0004616	XP_023645066.1, XP_006296995.1	Ag004G330450, Ag001G100520
OG0004617	XP_006299087.1	Ag001G100720, Ag001G100710
OG0004618	XP_023636395.1	Ag007G613180
OG0004619	XP_023641228.1	Ag001G101050
OG0004620	XP_006298777.1	Ag005G478630
OG0004621	XP_006296955.1	Ag001G091830
OG0004622	XP_023641725.1	Ag005G488350
OG0004624	XP_006296737.1	Ag005G482880
OG0004625	XP_006298515.1	Ag005G482640
OG0004626	XP_006298596.1	Ag005G482350
OG0004627	XP_006298131.1	Ag005G482310
OG0004628	XP_006297692.1	Ag005G481770
OG0004629	XP_006298437.1	Ag005G479760
OG0004630	XP_006298554.1	Ag005G479350
OG0004631	XP_006297469.2	Ag002G147440
OG0004632	XP_006298443.1	Ag005G479130
OG0004633	XP_006298911.1	Ag005G479110
OG0004634	XP_006295288.1	Ag002G187370
OG0004635	XP_006294294.1	Ag002G185850
OG0004636	XP_006295748.1	Ag002G185780
OG0004637	XP_006295484.1	Ag002G185090
OG0004638	XP_006294361.1	Ag002G183090
OG0004639	XP_023639682.1	Ag002G166930
OG0004640	XP_006294194.1	Ag002G167220
OG0004641	XP_006294559.2	Ag002G169170
OG0004642	XP_006294619.1	Ag002G172780
OG0004643	XP_023639874.1	Ag002G177740
OG0004644	XP_006303351.1	Ag004G324100
OG0004645	XP_023645091.1	Ag004G324300
OG0004646	XP_006304577.1	Ag004G328640, Ag004G328650
OG0004647	XP_006305192.1	Ag004G330230
OG0004648	XP_006304793.1	Ag004G333110, Ag004G333020, Ag004G333090
OG0004649	XP_006305555.1	Ag004G336980
OG0004651	XP_006304707.1	Ag003G241980, Ag003G241960
OG0004653	XP_023644791.1	Ag003G242270
OG0004654	XP_006305507.1	Ag003G244320
OG0004656	XP_006283843.1	Ag007G598470
OG0004658	XP_006282560.1	Ag007G585450
OG0004659	XP_006296174.1	Ag006G525390
OG0004661	XP_006303220.1	Ag004G316110
OG0004662	XP_006304195.1	Ag004G311410
OG0004663	XP_006306692.1	Ag004G310990
OG0004664	XP_023644690.1	Ag008G705580, Ag004G310590
OG0004665	XP_006305129.1	Ag004G310340
OG0004666	XP_023645203.1	Ag004G309410, Ag004G309420
OG0004667	XP_023645329.1	Ag004G309220
OG0004668	XP_006304902.1	Ag004G308640
OG0004669	XP_006305894.1	Ag004G307810
OG0004670	XP_023644576.1	Ag004G306290
OG0004671	XP_006303497.2	Ag004G303080
OG0004672	XP_006287815.1	Ag007G613570
OG0004673	XP_006288951.1	Ag007G622410
OG0004674	XP_006286529.1	Ag007G627760
OG0004675	XP_006288938.2	Ag007G628030
OG0004676	XP_006287752.1	Ag007G630390
OG0004678	XP_006288577.1	Ag007G632590
OG0004679	XP_006286486.1	Ag007G635450
OG0004680	XP_006288621.2	Ag005G488400, Ag007G637680
OG0004681	XP_023633890.1, XP_006289338.1, XP_023637494.1	Ag007G641400
OG0004684	XP_006279691.2	Ag007G643060
OG0004685	XP_006286669.1	Ag007G612440
OG0004686	XP_006280444.1	Ag007G644780
OG0004687	XP_023636133.1, XP_006290264.1	Ag001G090860
