Orthogroup	Capsella_rubella	Noccaea_praecox
OG0001651	XP_006280374.1	Np003G157340
OG0001652	XP_006297548.2	Np007G413630
OG0001652	XP_006289577.1	Np003G126080
OG0001653	XP_023641152.1	Np007G412860
OG0001653	XP_006286389.2	Np003G175770
OG0001654	XP_006287591.1	Np003G127760
OG0001654	XP_023642237.1, XP_006297503.1	Np007G412770
OG0001655	XP_006287509.1	Np003G130530
OG0001655	XP_006297404.2	Np007G410900
OG0001656	XP_006298580.1	Np007G409020
OG0001656	XP_006288684.1	Np003G140710
OG0001657	XP_006283830.1	Np005G278580
OG0001657	XP_006280607.1	Np003G160930
OG0001658	XP_006280442.1	Np003G160430
OG0001658	XP_023635146.1	Np005G278720
OG0001659	XP_006289803.1	Np003G133370
OG0001659	XP_006286828.1	Np003G133360
OG0001660	XP_006285192.1	Np005G288390
OG0001660	XP_006280400.1	Np001G039420
OG0001661	XP_006288038.1	Np003G181800
OG0001662	XP_006284133.1	Np005G284650
OG0001662	XP_006290008.2	Np003G181600
OG0001663	XP_006288926.1	Np003G177890
OG0001663	XP_006305741.2	Np004G231330
OG0001664	XP_006296411.1	Np006G341760
OG0001664	XP_023646025.1	Np004G213760
OG0001665	XP_023640165.1	Np006G341610
OG0001666	XP_023634733.1	Np005G267380, Np006G327460
OG0001666	XP_006298413.1	Np007G375480
OG0001667	XP_006295331.1	Np006G367550
OG0001667	XP_006285964.2	Np005G269120
OG0001668	XP_006283849.1	Np005G269510
OG0001668	XP_006295487.1	Np006G367940
OG0001669	XP_006295067.1	Np006G369260
OG0001669	XP_006284584.2	Np005G261900
OG0001670	XP_006294544.1	Np006G370900
OG0001671	XP_006286977.1	Np003G175970
OG0001672	XP_006305558.1	Np004G210560
OG0001672	XP_006288578.1	Np003G128910
OG0001673	XP_023634838.1	Np005G310310
OG0001673	XP_006298759.1	Np007G388650
OG0001674	XP_006283660.1	Np005G305920
OG0001674	XP_006283605.1	Np005G305910
OG0001675	XP_006295081.1	Np006G322030
OG0001675	XP_006290283.1	Np001G068310
OG0001676	XP_006294088.1	Np006G325510
OG0001676	XP_023642488.1	Np006G325540
OG0001677	XP_006290307.1	Np001G064640
OG0001677	XP_006294325.1	Np006G327250
OG0001678	XP_023637931.1	Np001G063730
OG0001678	XP_006295872.1	Np006G327920
OG0001679	XP_006292641.1	Np001G063400
OG0001679	XP_006293841.1	Np006G328340
OG0001681	XP_006280785.1	Np001G000840
OG0001681	XP_006291313.2	Np001G052450
OG0001682	XP_006290096.1	Np003G185720
OG0001682	XP_006305009.1	Np004G257000
OG0001683	XP_006306368.1	Np004G256260
OG0001683	XP_006281990.1	Np001G040530
OG0001684	XP_006280788.1	Np001G041440
OG0001684	XP_023645479.1	Np004G255890
OG0001685	XP_006303777.1	Np004G255860
OG0001685	XP_023638596.1	Np001G041450
OG0001686	XP_006307243.1	Np004G255770
OG0001687	XP_006307517.1	Np004G255480
OG0001687	XP_006294172.1	Np006G357700
OG0001688	XP_006303456.2	Np004G253580
OG0001688	XP_006294854.1	Np006G354740, Np006G348180
OG0001689	XP_006303580.1	Np004G253050
OG0001689	XP_006296023.1	Np006G346950, Np006G353900, Np006G353870
OG0001690	XP_006294509.1	Np006G353160, Np006G347630
OG0001690	XP_006305147.1	Np004G252780
OG0001691	XP_006303356.1	Np004G252540
OG0001691	XP_006295008.1	Np006G352330
OG0001692	XP_006295277.1, XP_006305795.1	Np006G352020
OG0001693	XP_023639512.1	Np006G360030
OG0001693	XP_006307675.1	Np004G251920
OG0001694	XP_006286350.1	Np003G144100
OG0001694	XP_006296860.1	Np007G422650
OG0001695	XP_006305180.1	Np004G250640
OG0001695	XP_006298023.1	Np007G420500
OG0001696	XP_023642433.1	Np007G419380
OG0001697	XP_023641501.1	Np007G416610
OG0001697	XP_023642529.1	Np001G016450
OG0001698	XP_006295906.1	Np006G332850
OG0001698	XP_023638094.1	Np001G059710
OG0001699	XP_006292273.1	Np001G056390
OG0001699	XP_023639901.1	Np006G337380, Np006G337370, Np006G337360
OG0001700	XP_023643156.1	Np002G072430
OG0001700	XP_023645760.1	Np002G115790, Np004G239740
OG0001701	XP_006303918.1	Np004G235100
OG0001701	XP_006301553.1	Np002G076900
OG0001702	XP_006302726.1	Np002G075530
OG0001702	XP_006305527.2	Np004G234040
OG0001703	XP_006303331.1	Np004G233260, Np004G231600
OG0001703	XP_006302670.1	Np002G074640
OG0001704	XP_006306722.1	Np004G231280
OG0001704	XP_006300351.1	Np002G083700
OG0001705	XP_006306219.1	Np004G230650
OG0001705	XP_006301230.1	Np002G084680
OG0001706	XP_023645055.1, XP_006303492.1	Np004G210080, Np004G210060
OG0001707	XP_023645172.1	Np004G213090
OG0001708	XP_006289501.1	Np001G014100
OG0001708	XP_006298830.2	Np007G417890
OG0001709	XP_006280776.1	Np001G006800
OG0001709	XP_006291481.1	Np001G048040
OG0001710	XP_006305440.1	Np004G234170, Np005G309780
OG0001711	XP_006299574.1	Np007G391300
OG0001711	XP_006285957.1	Np005G302040
OG0001712	XP_006305579.2	Np004G198010
OG0001712	XP_006298564.1	Np007G395800
OG0001713	XP_006307361.1	Np004G197330
OG0001713	XP_006297544.1	Np007G396480
OG0001714	XP_006297547.1	Np001G028130
OG0001714	XP_006307368.1	Np004G196200
OG0001715	XP_006297170.1	Np007G387240
OG0001715	XP_006299531.1	Np007G386910
OG0001720	XP_023638449.1, XP_023638034.1, XP_023638010.1	Np001G060340
OG0001721	XP_023637779.1, XP_006306033.1	Np004G244340, Np004G230590
OG0001722	XP_006282198.2	Np003G157880, Np003G157910
OG0001724	XP_006294352.2	Np006G353960, Np006G346860, Np006G353980, Np006G353970, Np006G346850
OG0001724	XP_023640189.1	Np006G346910
OG0001725	XP_006289884.1	Np003G145860
OG0001728	XP_006287931.1, XP_006289608.1, XP_006286512.1, XP_006306141.2	Np001G014170
OG0001730	XP_006284867.1	Np005G276620
OG0001731	XP_006303912.1	Np005G274190
OG0001731	XP_006283080.1	Np005G274200
OG0001732	XP_006284662.1	Np005G274050
OG0001732	XP_006298682.1	Np007G373910
OG0001733	XP_006286176.1	Np005G273130
OG0001733	XP_006293366.1	Np006G366520
OG0001734	XP_023634709.1	Np005G272630
OG0001734	XP_023640636.1	Np006G366270
OG0001735	XP_006284046.1	Np005G264090
OG0001736	XP_006283971.1	Np005G266320
OG0001736	XP_006299387.1	Np007G376030
OG0001737	XP_006295438.1	Np006G341000
OG0001737	XP_006306094.1	Np004G215060
OG0001738	XP_006296123.2	Np004G205290
OG0001739	XP_006302321.1	Np002G112490
OG0001739	XP_006307657.1	Np004G249470
OG0001740	XP_023644018.1	Np002G113530
OG0001740	XP_006306176.1	Np004G248910
OG0001741	XP_023644701.1	Np004G248420
OG0001741	XP_023642866.1	Np002G114540
OG0001742	XP_023644202.1	Np002G116050
OG0001742	XP_006299071.1	Np007G389910, Np007G387960
OG0001743	XP_006305476.1	Np004G247400
OG0001743	XP_006302611.1	Np002G117760
OG0001744	XP_006282744.1	Np005G318770
OG0001744	XP_006291933.1	Np001G021690
OG0001745	XP_006291663.1	Np001G020820
OG0001745	XP_006284302.1	Np005G317950
OG0001746	XP_006292070.1	Np001G019800
OG0001746	XP_006284631.2	Np005G316500
OG0001747	XP_006292974.1	Np001G018630
OG0001748	XP_006291554.1	Np005G313360
OG0001748	XP_006300548.1	Np002G093470
OG0001749	XP_023643653.1	Np002G124090
OG0001749	XP_006282431.1	Np005G320020
OG0001750	XP_006302676.2, XP_006302401.1	Np002G122580
OG0001751	XP_006300109.1	Np007G409920
OG0001751	XP_006288674.1	Np003G132010
OG0001752	XP_023638904.1	Np004G197540, Np001G049430
OG0001752	XP_023633848.1	Np005G295350, Np005G295360
OG0001753	XP_023642254.1	Np007G409140
OG0001753	XP_006288172.1	Np003G132650
OG0001754	XP_006282261.1	Np003G170310
OG0001754	XP_006283129.1, XP_023634042.1	Np005G281210
OG0001755	XP_006284181.1	Np005G280280
OG0001755	XP_006280857.1	Np003G165340
OG0001756	XP_006280943.1	Np003G164750
OG0001756	XP_023634164.1	Np005G277180
OG0001757	XP_006283574.1	Np005G278990
OG0001758	XP_006287466.1	Np003G147410
OG0001758	XP_006289217.1	Np003G139500
OG0001759	XP_023637517.1	Np003G134160
OG0001759	XP_006281754.1	Np001G009600
OG0001760	XP_006284364.1	Np005G294470
OG0001760	XP_006280965.1	Np001G033190
OG0001761	XP_006286146.1	Np005G291310
OG0001762	XP_023634086.1	Np005G290520
OG0001762	XP_006280692.1	Np001G036940
OG0001763	XP_023633869.1	Np005G288850
OG0001764	XP_006288602.1	Np003G183210
OG0001764	XP_006282894.2	Np005G285830
OG0001765	XP_006286574.1, XP_006289266.1	Np003G180200, Np003G180190, Np003G180240, Np003G180250
OG0001766	XP_006289036.1	Np003G178390
OG0001767	XP_006302494.1	Np002G083260
OG0001768	XP_006295034.1	Np006G344920, Np009G432460
OG0001768	XP_023644888.1	Np004G210870
OG0001769	XP_006299191.1	Np007G375260
OG0001769	XP_006284948.1	Np005G267600
OG0001770	XP_006281275.1	Np005G269590
OG0001770	XP_006291932.2	Np001G051030
OG0001771	XP_006295418.1	Np006G368340
OG0001772	XP_023633975.1	Np005G260420
OG0001772	XP_023643406.1	Np002G090250
OG0001773	XP_006280376.1	Np003G165860
OG0001773	XP_006293347.2	Np006G342470
OG0001775	XP_023633998.1	Np005G286190
OG0001775	XP_006287678.1	Np003G183540
OG0001776	XP_023637102.1	Np001G038000
OG0001777	XP_006287033.2	Np003G187250
OG0001777	XP_006283152.1	Np005G317550
OG0001778	XP_006294240.1	Np006G321000
OG0001778	XP_006291142.1	Np001G069230
OG0001779	XP_006292630.1	Np001G069100
OG0001779	XP_023641039.1	Np006G321100
OG0001780	XP_006294970.1	Np006G324820
OG0001780	XP_006291787.1	Np001G066310
OG0001781	XP_006293076.1	Np001G065490
OG0001781	XP_023639862.1	Np006G325770
OG0001782	XP_006290468.1	Np001G064300
OG0001782	XP_006294098.1	Np006G327600
OG0001783	XP_006286561.1	Np003G148560, Np005G306130
OG0001784	XP_006281433.1	Np001G002190
OG0001784	XP_006291765.1	Np001G051070
OG0001785	XP_006287569.1	Np003G189380
OG0001785	XP_006307308.1	Np004G259160
OG0001786	XP_006303927.1	Np004G258870
OG0001786	XP_023636465.1	Np003G188530
OG0001787	XP_006288569.1	Np003G187300
OG0001787	XP_006304164.1	Np004G258080
OG0001788	XP_006289329.1	Np003G186980
OG0001788	XP_006305682.1	Np004G257760
OG0001790	XP_006294347.1	Np006G355090
OG0001790	XP_023645254.1	Np004G253680
OG0001791	XP_006293369.1	Np006G354120, Np006G348870
OG0001792	XP_006296469.1	Np006G352460
OG0001792	XP_006306138.1	Np004G252600
OG0001793	XP_006307292.1	Np004G252370
OG0001793	XP_006294046.1	Np006G352110
OG0001794	XP_006304049.2	Np004G252130
OG0001794	XP_006294781.2	Np006G360570
OG0001795	XP_006297400.1	Np007G423330
OG0001796	XP_006298811.1	Np007G422580
OG0001796	XP_006295715.1, XP_006286604.1	Np003G144360
OG0001797	XP_006287967.1	Np003G144950
OG0001797	XP_006299622.1	Np007G421990
OG0001798	XP_006290071.1	Np001G013890
OG0001799	XP_006290161.1	Np001G014900
OG0001799	XP_023642229.1	Np007G417780
OG0001800	XP_023642731.1	Np007G417190
OG0001800	XP_023637379.1	Np003G146440
OG0001801	XP_006280540.1	Np001G017020
OG0001801	XP_006297767.1	Np007G416170
OG0001802	XP_006301445.1	Np002G094350
OG0001803	XP_006295031.1	Np006G339150
OG0001803	XP_006291949.1	Np001G055180
OG0001804	XP_006300906.1	Np002G071700
OG0001804	XP_006305808.1	Np004G240080
OG0001805	XP_006302937.1	Np002G072880
OG0001805	XP_006303354.2	Np004G239360
OG0001806	XP_006300438.1	Np002G082600
OG0001806	XP_006307188.1	Np004G238870
OG0001807	XP_006295494.2	Np006G340010
OG0001807	XP_023633026.1	Np004G236050
OG0001808	XP_006300921.1	Np002G076980
OG0001808	XP_006306122.1	Np004G235180
OG0001809	XP_006302365.1	Np002G085830
OG0001809	XP_006304530.1	Np004G228720
OG0001810	XP_006304248.1	Np004G225970
OG0001810	XP_023644175.1	Np002G087270
OG0001811	XP_006301709.2	Np002G089830
OG0001811	XP_006306551.1	Np004G209420
OG0001812	XP_006306974.1	Np004G209570
OG0001814	XP_006295299.1	Np006G370070
OG0001814	XP_006284830.1	Np005G261330
OG0001815	XP_006288026.1	Np003G146450
OG0001816	XP_023642548.1	Np007G419310
OG0001816	XP_006287284.1	Np001G015210
OG0001817	XP_006287961.1	Np003G130610
OG0001817	XP_006300190.2	Np007G410730, Np007G410690
OG0001818	XP_006290782.1	Np001G050340
OG0001818	XP_006286479.1	Np001G011780
OG0001819	XP_006280513.1	Np001G000730
OG0001819	XP_006291031.1	Np001G052540
OG0001820	XP_006290987.1	Np001G049440
OG0001821	XP_006307544.1	Np004G194440
OG0001821	XP_006297687.1	Np007G390210
OG0001822	XP_006300159.1	Np007G381380
OG0001822	XP_006305947.1	Np004G195050
OG0001823	XP_023642162.1, XP_006299006.2, XP_006299702.2	Np007G372170, Np002G121170
OG0001824	XP_006294028.2	Np006G337060
OG0001824	XP_023639299.1	Np001G056550
OG0001825	XP_006295744.1	Np006G332940
OG0001825	XP_006291993.1	Np001G059530, Np001G050230
OG0001826	XP_023638756.1	Np001G061240
OG0001826	XP_006293901.1	Np006G330620
OG0001827	XP_006291619.2	Np001G061480
OG0001827	XP_006292870.1	Np001G061470
OG0001828	XP_006296120.1	Np006G325480
OG0001828	XP_006293166.1	Np001G065640
OG0001831	XP_006280956.1	Np003G184110, Np006G322680, Np006G322700, Np006G322690
OG0001832	XP_006294366.1, XP_006296484.1	Np006G340330, Np006G357990
OG0001833	XP_006283597.2	Np005G271580
OG0001835	XP_006305899.1	Np004G235360
OG0001835	XP_006304433.1	Np004G235350
OG0001836	XP_006301559.1	Np002G119710
OG0001837	XP_023637319.1	Np003G129830, Np006G348610
OG0001838	XP_006285186.1	Np005G294830, Np005G294880
OG0001839	XP_006295093.2	Np003G126140
OG0001840	XP_006292962.1	Np001G051220
OG0001844	XP_006283831.1	Np005G275330
OG0001844	XP_006299675.1	Np007G372860, Np001G036480
OG0001845	XP_006285169.2	Np005G273290
OG0001846	XP_006297944.1	Np007G376270
OG0001846	XP_006283968.1	Np005G266100
OG0001847	XP_006284156.1, XP_006286180.1	Np005G298220
OG0001847	XP_006285541.1	Np005G298250
OG0001848	XP_006301719.1	Np002G115130
OG0001848	XP_023645239.1	Np004G248290
OG0001850	XP_006291900.1, XP_023638407.1	Np001G021550, Np001G021450
OG0001850	XP_006284573.1	Np005G318560
OG0001851	XP_006282691.1	Np005G318090
OG0001851	XP_006291631.1	Np001G020880
OG0001852	XP_023634628.1	Np005G315730
OG0001852	XP_006291582.1	Np001G019170
OG0001854	XP_006301446.1	Np002G097050
OG0001855	XP_006300555.1	Np002G098370
OG0001855	XP_006285929.1	Np005G288360
OG0001856	XP_023644376.1	Np002G119990
OG0001856	XP_006304470.1	Np004G245860
OG0001857	XP_006286042.1	Np005G279740
OG0001857	XP_006282246.1	Np003G156570
OG0001858	XP_023636726.1	Np003G128660
OG0001858	XP_006298186.1	Np007G412020
OG0001859	XP_006297536.1	Np007G411690
OG0001859	XP_006287589.1	Np003G129150
OG0001860	XP_006288553.1	Np003G130620
OG0001860	XP_006298418.1	Np007G410660
OG0001861	XP_006298193.1	Np007G410540
OG0001861	XP_006288294.1	Np003G130970
OG0001862	XP_006287513.1	Np003G132130
OG0001862	XP_006297466.1	Np007G409780
OG0001863	XP_006283388.1	Np005G281050
OG0001864	XP_006284522.2	Np005G278250
OG0001865	XP_006280058.1	Np003G163370
OG0001865	XP_006285461.1	Np005G278380
OG0001866	XP_006280251.2	Np003G160970
OG0001866	XP_006283454.2	Np005G278560
OG0001867	XP_006283565.1	Np005G280140
OG0001868	XP_006286382.1	Np003G147520
OG0001868	XP_006286556.2	Np003G138960
OG0001869	XP_023643733.1	Np001G002860
OG0001869	XP_006287181.1	Np003G136860
OG0001870	XP_006281320.1	Np001G003110
OG0001870	XP_023636717.1	Np003G136760
OG0001871	XP_006282330.1	Np001G003380
OG0001871	XP_006288962.1	Np003G136290
OG0001872	XP_006280475.2	Np001G004040
OG0001872	XP_006286499.1	Np003G136150
OG0001873	XP_006299907.1, XP_006288306.1	Np003G135740
OG0001874	XP_006290155.1	Np003G135240
OG0001875	XP_006288817.1	Np003G134370
OG0001875	XP_023635732.1	Np001G010090
OG0001876	XP_006280119.2	Np001G009710
OG0001876	XP_006287282.1	Np003G134180
OG0001877	XP_006289810.1	Np003G133350
OG0001878	XP_006284491.1	Np005G294730
OG0001878	XP_023633064.1	Np005G303940
OG0001879	XP_006283693.1	Np005G292990, Np005G292970
OG0001879	XP_006282167.1	Np001G034480
OG0001880	XP_023635665.1, XP_023635668.1	Np005G292190, Np005G292180
OG0001881	XP_023633820.1, XP_023644262.1, XP_023633821.1, XP_006292541.1	Np005G287190, Np005G287230, Np005G287260
OG0001882	XP_006288655.1	Np003G184040
OG0001882	XP_023635225.1	Np005G286870
OG0001883	XP_006288545.1	Np003G183770
OG0001883	XP_006284435.1	Np005G286420
OG0001884	XP_023645183.1	Np004G241190
OG0001884	XP_023642853.1	Np001G054300
OG0001885	XP_006306983.1	Np004G206090
OG0001885	XP_006286418.1	Np003G178400
OG0001886	XP_006304719.1	Np004G204560
OG0001886	XP_006287300.2	Np003G176930, Np003G176850
OG0001887	XP_006287379.1, XP_023638637.1	Np003G175610
OG0001888	XP_006304230.1, XP_006295511.1	Np004G211960
OG0001889	XP_006297195.1	Np007G374640
OG0001889	XP_023634767.1	Np005G268230
OG0001890	XP_006285086.1, XP_006284001.1	Np005G262640
OG0001891	XP_006282856.2	Np005G279920
OG0001891	XP_006303653.1	Np004G247970
OG0001892	XP_006280020.1	Np001G041790
OG0001892	XP_023633095.1	Np004G210540
OG0001893	XP_006288068.1	Np003G178560
OG0001894	XP_006295052.1	Np006G332750
OG0001894	XP_023636505.1	Np003G183190
OG0001895	XP_023641049.1	Np005G307710, Np005G308100
OG0001896	XP_023634585.1	Np005G307740
OG0001896	XP_023641724.1	Np007G415460
OG0001897	XP_006298696.2	Np007G385590
OG0001898	XP_006300270.2	Np007G383600
OG0001898	XP_023635256.1	Np005G304280
OG0001899	XP_006298398.1	Np007G389020, Np007G382610
OG0001900	XP_006290701.1	Np005G286890
OG0001900	XP_006283231.1	Np005G320000
OG0001901	XP_006293559.1	Np004G199670
OG0001901	XP_006292696.1	Np001G069110
OG0001902	XP_023638997.1	Np001G068300
OG0001902	XP_006294290.1	Np006G322050
OG0001903	XP_006290271.1	Np001G066440
OG0001903	XP_006295629.1	Np006G324720
OG0001904	XP_006295342.1	Np006G324830
OG0001905	XP_023638841.1	Np001G065210
OG0001906	XP_023638736.1	Np001G064630
OG0001906	XP_023640633.1	Np006G327270
OG0001907	XP_006290391.1	Np001G048530
OG0001907	XP_023643539.1	Np001G006140
OG0001909	XP_006303137.2	Np004G257870
OG0001910	XP_006286575.1	Np003G185140
OG0001910	XP_006305692.1	Np004G256740
OG0001911	XP_006282000.1	Np001G041330
OG0001911	XP_006305893.1	Np004G255920
OG0001912	XP_006293867.1	Np006G355970
OG0001912	XP_023633266.1	Np004G254460
OG0001913	XP_023640042.1	Np006G355510
OG0001914	XP_023640389.1, XP_006296436.2, XP_006295811.2	Np006G355210
OG0001915	XP_023640475.1	Np006G354800, Np006G348100
OG0001915	XP_006307566.2	Np004G253590
OG0001916	XP_023645794.1	Np004G252190
OG0001916	XP_006294810.1	Np006G350170, Np008G428180
OG0001917	XP_006296346.2	Np006G359760
OG0001918	XP_006291236.1, XP_023640292.1	Np006G361690, Np006G362350
OG0001919	XP_006289256.1	Np003G141270
OG0001919	XP_006299049.1	Np007G425030
OG0001920	XP_006286577.1	Np003G143470
OG0001920	XP_006298548.2	Np007G423090
OG0001921	XP_006288374.1	Np003G143490
OG0001921	XP_006299282.2	Np007G423040
OG0001922	XP_023642112.1	Np007G418500
OG0001922	XP_006286743.1	Np001G014570
OG0001923	XP_023640109.1	Np006G334000, Np006G333370
OG0001923	XP_023638526.1	Np001G058620
OG0001924	XP_006290499.1	Np001G056310
OG0001924	XP_006293441.1	Np006G337580
OG0001925	XP_006295789.1	Np006G336310
OG0001926	XP_006294150.1	Np006G335860
OG0001926	XP_023638829.1	Np001G053730
OG0001927	XP_006306837.1	Np004G240660
OG0001928	XP_006302546.1	Np002G073430, Np002G073420
OG0001928	XP_023645140.1	Np004G239030
OG0001929	XP_006305629.1	Np004G238270
OG0001929	XP_006302831.1	Np002G081610
OG0001930	XP_006307492.1	Np004G237030
OG0001930	XP_023642963.1	Np002G079330
OG0001931	XP_006302109.1	Np002G078920
OG0001931	XP_006307186.1	Np004G236770
OG0001932	XP_006305906.1	Np004G236220
OG0001932	XP_006301214.2, XP_006300418.1, XP_006300502.1	Np002G078450
OG0001933	XP_006303434.2	Np004G234220
OG0001933	XP_006300355.2	Np002G075770
OG0001934	XP_006304513.1	Np004G232640
OG0001934	XP_006301018.1	Np002G074190
OG0001935	XP_006305759.1	Np004G230740
OG0001935	XP_006301002.1	Np002G084600, Np002G084590
OG0001936	XP_006301577.1	Np002G085800
OG0001937	XP_006305472.2	Np004G226860
OG0001937	XP_006302737.1	Np002G086860
OG0001938	XP_023645439.1	Np004G210170
OG0001938	XP_006305227.1	Np004G210160
OG0001939	XP_006293690.1	Np006G370590
OG0001939	XP_006286207.1	Np005G261100
OG0001940	XP_006287565.2	Np001G068720
OG0001943	XP_006297206.1	Np007G410020
OG0001944	XP_006299389.1	Np007G410220
OG0001944	XP_006289833.2	Np003G131550
OG0001945	XP_006289064.1	Np001G011940
OG0001945	XP_023638018.1	Np001G050520
OG0001946	XP_006291566.1	Np001G049460
OG0001946	XP_006289641.1	Np001G010820
OG0001947	XP_006292286.1	Np001G044620
OG0001947	XP_023638896.1	Np001G044640, Np001G044650
OG0001948	XP_006292804.1	Np001G043890
OG0001949	XP_006286914.1	Np003G148670
OG0001950	XP_006299984.1	Np007G406400
OG0001950	XP_023645888.1	Np004G191680
OG0001951	XP_006298046.1	Np007G404850
OG0001952	XP_006285658.2	Np005G301520
OG0001952	XP_006302739.1	Np007G391450
OG0001953	XP_006297641.1	Np007G396060
OG0001953	XP_006307323.1	Np004G197730
OG0001954	XP_006288291.1	Np003G139650
OG0001954	XP_006298010.2	Np007G380500
OG0001955	XP_006307333.1	Np004G195330
OG0001955	XP_023642324.1	Np007G381200
