Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0003287	XP_006284124.1	g17708, g24495
OG0003288	XP_006280350.1	g50831
OG0003289	XP_006296003.1	g37525
OG0003290	XP_006287350.1, XP_023637016.1	g5802
OG0003292	XP_006289156.2, XP_023636449.1	g810
OG0003293	XP_006290729.1	g19420
OG0003294	XP_006281386.1, XP_006288969.1	g29542
OG0003295	XP_006290548.1	g11375
OG0003295	XP_006279943.1	g9697
OG0003296	XP_006279829.1	g33
OG0003296	XP_006292971.2	g2526
OG0003297	XP_023638376.1	g2512
OG0003298	XP_006281535.1	g39684
OG0003299	XP_006295065.1	g39808
OG0003299	XP_023645770.1	g26953
OG0003300	XP_006295366.1	g51183
OG0003301	XP_006293453.1, XP_006293454.1	g40132, g40134
OG0003302	XP_006295415.1	g38278
OG0003302	XP_006285466.1	g23196
OG0003303	XP_006287937.1	g29326, g45635
OG0003304	XP_006296741.1	g7537
OG0003305	XP_006287873.1	g29155, g5015
OG0003306	XP_006298205.1	g7739
OG0003306	XP_006288228.2	g10163
OG0003307	XP_006298054.1	g12843
OG0003308	XP_006298757.1	g7579
OG0003309	XP_006283973.1	g17178
OG0003310	XP_023632732.1	g31680
OG0003311	XP_006305593.1	g27367
OG0003312	XP_006302579.1	g46063
OG0003312	XP_006303627.1	g31770
OG0003313	XP_006303729.1	g31755
OG0003313	XP_006301923.1	g46080
OG0003316	XP_023632718.1, XP_006304762.1	g46427
OG0003317	XP_006301142.1, XP_006300971.1, XP_006301344.1, XP_006301788.1, XP_006284897.2, XP_006306009.2	g50249, g27523
OG0003318	XP_006304050.1	g50284
OG0003319	XP_023644841.1	g32139
OG0003319	XP_023643463.1	g27582
OG0003321	XP_006294253.1	g38336
OG0003321	XP_023633738.1	g47799
OG0003323	XP_023645285.1	g49570
OG0003324	XP_006287626.1	g5133
OG0003326	XP_023637273.1	g5588
OG0003327	XP_006287444.2, XP_006287339.1, XP_023639101.1	g29713
OG0003328	XP_023636972.1	g18579, g18577, g18575
OG0003329	XP_006302623.1, XP_006302929.1	g41604
OG0003330	XP_006302053.1	g44723
OG0003331	XP_006302655.1	g13613
OG0003332	XP_006305120.1	g31854
OG0003333	XP_006301497.1	g46105
OG0003334	XP_006301927.1, XP_006300474.1	g46480
OG0003335	XP_006303390.1	g27351
OG0003336	XP_023642515.1	g13163, g13164
OG0003337	XP_006298728.1	g6967
OG0003338	XP_023641087.1	g11833
OG0003340	XP_023645396.1, XP_023637766.1	g18989
OG0003341	XP_023639310.1, XP_006292940.1, XP_023643968.1	g2040
OG0003342	XP_006290420.1	g1991
OG0003343	XP_006281441.2	g1320, g1775
OG0003344	XP_023634341.1	g17527
OG0003350	XP_006282869.2, XP_006283645.2	g23313
OG0003351	XP_006285025.2	g17288
OG0003353	XP_023635372.1	g13589
OG0003354	XP_006299097.1	g14388
OG0003354	XP_006282299.1	g34461
OG0003355	XP_006301904.2, XP_006301443.2	g10243
OG0003356	XP_006298960.1, XP_006292614.2	g7422
OG0003359	XP_006284987.1	g16936
OG0003360	XP_023634527.1	g16924, g23277
OG0003362	XP_006299800.1, XP_006283361.1	g23153
OG0003363	XP_006298767.1	g18203
OG0003364	XP_023635114.1	g47897
OG0003366	XP_006294082.1	g51503
OG0003367	XP_006292904.2	g10734
OG0003368	XP_006290659.1, XP_006289823.1	g25065, g25042
OG0003370	XP_006290661.1	g49873
OG0003370	XP_023638180.1	g10607
OG0003371	XP_006284021.1	g16837
OG0003371	XP_006291373.1	g1625
OG0003372	XP_006284328.1	g16888
OG0003372	XP_006293097.1	g10379
OG0003373	XP_023635590.1	g46774
OG0003374	XP_006302216.1	g45116
OG0003374	XP_006283681.1	g23620
OG0003375	XP_006302819.2	g16788
OG0003376	XP_023634386.1	g47564, g23728
OG0003377	XP_006295784.2, XP_006295817.2	g39328
OG0003378	XP_006280173.1, XP_006285271.1	g47505, g47506
OG0003379	XP_006279572.1, XP_006282565.2	g1008
OG0003380	XP_006279594.1	g1138, g39290, g28659
OG0003381	XP_006282153.1	g39288
OG0003382	XP_023635550.1, XP_006287293.2	g29508
OG0003383	XP_006280926.1	g423
OG0003384	XP_006284229.1	g17456
OG0003385	XP_006280941.2, XP_006284391.1	g24054, g17378
OG0003387	XP_006288116.1	g40309
OG0003389	XP_006293463.2	g51412
OG0003390	XP_006305999.1	g32462
OG0003391	XP_023635345.1	g18256, g22910
OG0003392	XP_006285632.1	g22784, g18297
OG0003393	XP_006284177.1	g18300
OG0003394	XP_006289978.1	g46818
OG0003395	XP_006286238.2, XP_006284252.1	g47341
OG0003396	XP_006287995.1, XP_006289222.1	g43177, g40360
OG0003397	XP_006281088.1	g40567
OG0003398	XP_006283900.1	g24890
OG0003399	XP_006282589.1	g52014
OG0003400	XP_006285703.1, XP_006285986.1	g17813, g47020
OG0003401	XP_006284581.1	g17719, g24507
OG0003402	XP_006285994.1, XP_006285714.1	g47104
OG0003403	XP_006292766.1	g18747
OG0003404	XP_006293795.2	g37720
OG0003405	XP_023637742.1, XP_006295323.1	g1961
OG0003406	XP_006292439.1	g10651
OG0003407	XP_006299577.1	g13005
OG0003408	XP_006292387.1	g19387
OG0003409	XP_006279521.1, XP_006290363.1	g9680, g94
OG0003411	XP_023636531.1	g45241
OG0003412	XP_006304766.1	g30910
OG0003413	XP_006295756.1	g39904, g51218
OG0003415	XP_006297963.1, XP_006289216.2	g7935
OG0003416	XP_006287900.1	g29198
OG0003417	XP_006300214.1	g12572
OG0003417	XP_023637218.1	g4691
OG0003418	XP_006298278.1	g12855, g7711
OG0003419	XP_006286442.1	g29079
OG0003421	XP_006300648.1	g37164
OG0003422	XP_006295587.1	g51633
OG0003422	XP_006290640.1	g2346
OG0003424	XP_006293281.1	g2307
OG0003425	XP_023645810.1, XP_023643650.1	g31602
OG0003426	XP_006305567.1	g31692, g49995
OG0003427	XP_006306614.1	g27478
OG0003427	XP_023641437.1	g7428
OG0003428	XP_006291870.1, XP_006291836.2	g50167, g31968
OG0003429	XP_006303143.1	g31971
OG0003430	XP_006304840.1	g32074
OG0003431	XP_023632826.1	g32130
OG0003432	XP_006304969.1	g50384
OG0003433	XP_006294920.1	g38343
OG0003433	XP_006284464.1	g23298
OG0003436	XP_006303836.1	g31185
OG0003437	XP_006280724.1	g27395, g13348
OG0003438	XP_006297996.1	g7925
OG0003438	XP_006288061.1	g45676
OG0003439	XP_006287847.2	g28985
OG0003440	XP_006287789.1	g5969
OG0003441	XP_006306131.1, XP_006280803.1	g373
OG0003442	XP_006281091.1, XP_006291853.1	g330
OG0003443	XP_023637430.1	g520
OG0003444	XP_006290744.1	g19489, g2762, g50663
OG0003445	XP_006291692.2	g41334
OG0003446	XP_006300987.1	g45889
OG0003448	XP_006302466.1, XP_006307722.2	g44322
OG0003449	XP_006298805.1	g12268
OG0003450	XP_023641154.1	g13189
OG0003451	XP_006297066.1, XP_023642549.1	g13291
OG0003452	XP_006297463.1	g6906
OG0003454	XP_006297553.1, XP_006296609.1	g6160
OG0003456	XP_006299729.1	g5886
OG0003457	XP_006290589.1	g2258
OG0003457	XP_006293664.1	g38121
OG0003458	XP_023638577.1	g18818
OG0003458	XP_006291085.1	g1908
OG0003459	XP_006303464.1	g36701
OG0003459	XP_006300126.1	g54334
OG0003460	XP_023632882.1, XP_023640998.1, XP_023644449.1	g46971
OG0003463	XP_006306252.2	g31612
OG0003464	XP_006298834.2	g12532
OG0003466	XP_006287610.2	g45490
OG0003481	XP_006296037.1	g47714
OG0003483	XP_006304074.1	g36247
OG0003483	XP_023633957.1	g47765
OG0003484	XP_006285676.1	g23275
OG0003485	XP_006284186.1	g9767
OG0003487	XP_006303742.1	g31135
OG0003488	XP_006302356.2, XP_006302373.1	g41077
OG0003489	XP_006300441.1, XP_006305877.1	g44107
OG0003490	XP_006303370.1	g31300
OG0003491	XP_023638535.1	g10485
OG0003492	XP_006300565.1, XP_023634714.1	g46829
OG0003493	XP_006298176.1	g7456
OG0003493	XP_006298180.1	g13597
OG0003494	XP_006303791.2	g1497, g27273
OG0003495	XP_006279824.1	g1336
OG0003496	XP_006280339.2	g891
OG0003497	XP_006282756.1	g47563
OG0003498	XP_023642859.1	g5383, g29453
OG0003499	XP_006298216.1	g5449
OG0003499	XP_006280875.1	g229
OG0003500	XP_023635901.1	g256
OG0003501	XP_023642320.1	g6776
OG0003502	XP_023634818.1	g47388
OG0003503	XP_006285075.1, XP_006286136.1	g23896
OG0003504	XP_006305303.1	g32731, g50730
OG0003505	XP_006305761.1, XP_006288873.1	g40245, g25875
OG0003506	XP_023645076.1	g50548
OG0003507	XP_006304015.1	g32490
OG0003507	XP_006305939.1	g27712
OG0003508	XP_006298143.1	g6053
OG0003508	XP_006284060.1	g22982
OG0003509	XP_006283636.1	g22939
OG0003510	XP_023633708.1	g22848
OG0003511	XP_006291420.1	g46767
OG0003512	XP_006303344.2	g36183
OG0003513	XP_006287092.1, XP_006282798.1	g40467
OG0003515	XP_006281527.1, XP_006284544.2	g40726
OG0003517	XP_023634143.1, XP_006286120.1	g25845, g18080
OG0003518	XP_006284514.1	g11682
OG0003520	XP_023641820.1	g13463
OG0003521	XP_006285078.1	g16812
OG0003522	XP_006295829.1	g37583
OG0003523	XP_006292898.2, XP_023640488.1	g2039, g11216
OG0003524	XP_006291050.1	g2697
OG0003524	XP_006279614.1	g287
OG0003525	XP_006290108.1	g45531
OG0003526	XP_006291199.1	g11372
OG0003527	XP_006282421.2, XP_023635441.1	g65
OG0003528	XP_006296399.1	g39934, g51191
OG0003529	XP_006285750.1	g17107
OG0003530	XP_006287217.1	g29211
OG0003530	XP_023642440.1	g7869
OG0003531	XP_006286966.1	g12908
OG0003532	XP_006297046.1	g12465
OG0003533	XP_006300962.1, XP_023639938.1, XP_006295102.1	g51775
OG0003534	XP_006294578.1	g2259
OG0003535	XP_023640770.1	g37173
OG0003536	XP_006307236.2	g31682
OG0003537	XP_006306937.1	g31758
OG0003538	XP_023645218.1	g50059
OG0003539	XP_023644007.1	g45973
OG0003539	XP_006307658.2	g27525
OG0003540	XP_006307091.1	g32062
OG0003541	XP_006300881.1	g45851
OG0003543	XP_006307210.1	g27618
OG0003544	XP_006283028.1	g46828
OG0003546	XP_006295298.1	g51277
OG0003547	XP_006287570.1	g45750
OG0003548	XP_006287032.1, XP_023637200.1	g41451
OG0003549	XP_006297252.1, XP_006279872.1	g12933
OG0003550	XP_006281079.1	g10240
OG0003551	XP_006289550.1	g554, g18567
OG0003553	XP_006281325.1, XP_023637778.1	g18617
OG0003554	XP_006293138.1	g19347
OG0003555	XP_006292435.1	g19428
OG0003556	XP_006305189.1	g50270
OG0003557	XP_023641919.1, XP_006302211.1, XP_006297558.1, XP_006300152.2	g46089
OG0003558	XP_006300751.1	g46489
OG0003559	XP_023642823.1, XP_023645029.1	g49967
OG0003560	XP_006304511.2, XP_006298072.1	g13214
OG0003561	XP_006298019.1	g7140
OG0003562	XP_006299477.1	g6990
OG0003564	XP_023645117.1	g28030
OG0003565	XP_006296836.1	g11751
OG0003567	XP_006299428.1, XP_006298125.1	g5994
OG0003568	XP_023636161.1, XP_023642614.1	g18126
OG0003569	XP_023637311.1, XP_006304909.1	g27991
OG0003570	XP_006296493.1	g46917
OG0003570	XP_006296520.2	g39777
OG0003572	XP_006285225.1, XP_006286322.2, XP_006285275.1	g24508
OG0003574	XP_006289377.1	g4965, g4918
OG0003575	XP_006288709.1	g29100
OG0003576	XP_006282777.1, XP_006286025.1	g34398
OG0003584	XP_006284994.1	g47696
OG0003585	XP_023638150.1	g2188, g4871
OG0003586	XP_006284287.1	g47749, g23394
OG0003587	XP_023640065.1, XP_023640219.1	g18613, g32838
OG0003588	XP_006289867.1	g29793
OG0003589	XP_006284362.1	g47871
OG0003590	XP_006297938.1	g6113
OG0003594	XP_006303274.1	g27267
OG0003595	XP_006290404.1	g16518
OG0003595	XP_006291518.1	g10412
OG0003597	XP_023633231.1	g49846
OG0003598	XP_006296653.1	g12411
OG0003599	XP_006296763.1, XP_023642271.1	g12345, g7407
OG0003600	XP_006292644.1	g7379
OG0003601	XP_006297382.2	g25052, g25046, g25092, g5960
OG0003603	XP_006284110.1	g23592
OG0003603	XP_006280840.1	g41283
OG0003604	XP_006286093.1	g47631, g23628
OG0003604	XP_006281842.2	g28443
OG0003605	XP_006295479.1	g11152
OG0003606	XP_006282707.1	g47586, g23689
OG0003608	XP_006292012.1	g31081
OG0003609	XP_006288241.1	g5422
OG0003610	XP_006288819.1, XP_006281236.1	g214, g9752
OG0003611	XP_006285662.1	g24190
OG0003612	XP_006283539.1	g47272
OG0003613	XP_006287155.1, XP_006286834.1	g10107
OG0003614	XP_023632828.1	g50440
OG0003615	XP_006303823.2, XP_023640252.1	g27670
OG0003616	XP_023633687.1	g47935
OG0003617	XP_006287803.2	g40272
OG0003618	XP_006303651.1, XP_023638309.1	g2367
OG0003619	XP_006299817.1	g13107, g7412
OG0003620	XP_023640966.1, XP_006282244.2	g11044, g40499
OG0003621	XP_006282255.1	g40511, g40510
OG0003622	XP_023638643.1	g40634
OG0003625	XP_006294557.1, XP_006298115.1	g37723
OG0003626	XP_006291341.1	g1766
OG0003627	XP_006295550.1	g52277, g38246, g37628
OG0003628	XP_023637885.1, XP_023639457.1	g18855, g18844
OG0003629	XP_006298947.1	g13749
OG0003629	XP_006295592.1	g38231
OG0003630	XP_006291607.1	g52144
OG0003631	XP_023635957.1	g41382, g28910
OG0003632	XP_023632726.1	g49911
OG0003633	XP_006290913.1, XP_023639261.1	g2547
OG0003634	XP_006290398.1	g2546
OG0003636	XP_006305119.1	g39489
OG0003636	XP_006290113.1	g45248
OG0003638	XP_006288687.1	g39607
OG0003640	XP_006289230.1	g5181, g29304
OG0003641	XP_006298097.1	g12574
OG0003642	XP_006286610.1	g10129
OG0003643	XP_006294448.2	g37331, g51811
OG0003644	XP_006287070.1, XP_006300740.1	g36636
OG0003645	XP_006307647.1	g27347
OG0003646	XP_023643600.1, XP_006305904.2	g50043
OG0003646	XP_006307538.1	g27405
OG0003647	XP_006307229.1	g31831
OG0003648	XP_006307235.1	g32033, g50243
OG0003650	XP_023638588.1	g1976
OG0003650	XP_006292893.1	g18957
OG0003652	XP_006306351.1	g30992
OG0003653	XP_006307470.1, XP_023644962.1	g30946
OG0003655	XP_006289380.1	g45741
OG0003656	XP_006286655.1, XP_006303739.1	g45748
OG0003657	XP_006298707.1	g13143, g7294, g12274
OG0003658	XP_023637661.1, XP_006287208.2	g29777
OG0003659	XP_006279771.1	g406
OG0003660	XP_006281504.1, XP_006282808.1	g1186, g28725
OG0003662	XP_006290594.2	g2823
OG0003662	XP_006281878.1	g19542
OG0003663	XP_006302713.1	g44748
OG0003665	XP_006304920.2	g45952, g31693
OG0003666	XP_006302054.1, XP_006281491.1	g44289
OG0003667	XP_006296826.1	g7261
OG0003670	XP_006299043.1	g13211
OG0003671	XP_006303507.1	g7098
OG0003672	XP_006296857.1	g6979
OG0003672	XP_006283034.1	g24373, g24364
OG0003673	XP_006298053.1	g13495, g11725
OG0003674	XP_006280308.1	g10280
OG0003675	XP_023632940.1	g1067
OG0003676	XP_023642167.1	g12460
OG0003676	XP_006285785.1	g47855
OG0003678	XP_006297940.1	g11900
OG0003679	XP_006291950.1	g19263
OG0003680	XP_006290861.1, XP_006290857.1	g19254
OG0003681	XP_006293678.1	g51645
OG0003682	XP_006290618.1	g11268
OG0003683	XP_006292828.1	g18474
OG0003686	XP_023644328.1	g44372, g44371
OG0003686	XP_006279147.1, XP_023642536.1	g18422
OG0003687	XP_006279103.2, XP_006302642.2	g1730
OG0003695	XP_006286223.1, XP_006285806.1	g47664, g23556
OG0003696	XP_006284105.1	g16988
OG0003696	XP_006300101.1	g47731
OG0003697	XP_006283723.1	g23123, g18199
OG0003698	XP_006284143.1	g47899
OG0003699	XP_006303289.2, XP_006284570.1	g38127, g874
OG0003701	XP_006290959.2	g10737
OG0003702	XP_006292728.1	g10559
OG0003703	XP_023638655.1	g46760
OG0003704	XP_023642972.1	g40891
OG0003705	XP_006294048.1	g51961, g37370
OG0003707	XP_006281099.1	g26795, g1414
OG0003708	XP_006280688.1	g1026, g28524
OG0003709	XP_006280241.1	g1079
OG0003710	XP_006287373.1	g29360
OG0003711	XP_006282964.1	g17533, g24258
OG0003714	XP_006283486.1	g47422
OG0003715	XP_006286857.1	g40371
OG0003718	XP_023644544.1	g36526
OG0003718	XP_023641978.1	g54247
OG0003719	XP_006288039.1	g5765, g45343
OG0003720	XP_023645574.1	g5799
OG0003721	XP_006290137.1	g40362
OG0003723	XP_023642178.1	g13469
OG0003724	XP_023642650.1	g13391
OG0003724	XP_006286201.1	g24445
OG0003726	XP_006293429.1	g39241, g28052
OG0003727	XP_023639488.1	g37648
OG0003728	XP_006295709.2	g38224
OG0003730	XP_006290358.1	g18969
OG0003731	XP_006288612.2	g47315
OG0003732	XP_006281852.1, XP_006281623.1	g28743
OG0003733	XP_023639403.1, XP_006304378.2	g39715
OG0003735	XP_006286635.1, XP_006281582.1	g39733
OG0003736	XP_006295274.1	g37937
OG0003738	XP_006295291.1	g51263
OG0003739	XP_023643837.1	g51239
OG0003740	XP_006307671.1	g30996
OG0003741	XP_023639889.1	g37804
OG0003742	XP_006294453.1, XP_006296486.1	g40156
OG0003743	XP_023636221.1	g12747
OG0003744	XP_006283168.1, XP_023634036.1	g46647
OG0003747	XP_023642448.1, XP_006298156.1	g12957, g12448
OG0003748	XP_023641602.1	g7565, g12983, g12431
OG0003749	XP_006299121.1	g7551, g12421, g12423, g12422
OG0003750	XP_006298442.1	g11277
OG0003752	XP_006306075.1	g31696
OG0003753	XP_006302951.2	g46394
OG0003753	XP_006304309.1	g27510
OG0003754	XP_006307526.2	g50323, g32075
OG0003755	XP_023632920.1, XP_006305850.1	g50351, g27585
OG0003756	XP_006286102.1, XP_006286134.2	g47503
OG0003758	XP_006284091.1	g50896
OG0003759	XP_006304397.1	g49920, g27283
OG0003760	XP_006306226.1, XP_006305580.1	g31189, g49624
OG0003762	XP_006282048.1, XP_006296136.1	g1203
OG0003763	XP_006296825.1	g5912
OG0003763	XP_006306584.1	g30854
OG0003764	XP_006306882.1	g30748
OG0003764	XP_006287167.1	g45260
OG0003765	XP_006287120.1, XP_006303166.2	g5080
OG0003766	XP_006287289.2	g30090, g30097, g22343, g22274, g22486, g36091, g22507, g22468, g22287, g36092, g30096, g22485, g22271, g22467, g22506, g22286, g30089
OG0003767	XP_006288568.1	g9962
OG0003768	XP_023644146.1, XP_006295190.1	g326
OG0003769	XP_006279634.1	g28697, g1158
OG0003771	XP_006281061.1	g1207
OG0003772	XP_006283617.1	g47856
OG0003773	XP_023643702.1	g45781
OG0003774	XP_006302462.2, XP_023643280.1	g44756
OG0003775	XP_006302765.2	g44357
OG0003777	XP_006301720.1	g44346
OG0003778	XP_006297345.1	g11949, g6775
OG0003779	XP_006297579.1	g6720
OG0003781	XP_006289638.1, XP_006300136.2	g6483
OG0003782	XP_023642208.1	g13571
OG0003785	XP_006307680.1	g36713
OG0003786	XP_023645116.1	g36522
OG0003787	XP_006304908.2	g36409
OG0003789	XP_006292931.1	g11284
OG0003791	XP_006292703.1	g19017
OG0003792	XP_006291314.1, XP_006291310.1	g11257
OG0003795	XP_006294142.1	g50923
OG0003795	XP_006292848.1, XP_006292348.2	g36928
OG0003798	XP_006304111.1	g31919
OG0003798	XP_006304113.1	g27458, g50136
OG0003799	XP_006301645.1	g44804
OG0003803	XP_006283107.1	g17406
OG0003804	XP_023640739.1, XP_006294831.2	g53282
OG0003806	XP_006279138.1, XP_006289411.1	g801
OG0003806	XP_006286426.1	g14404
OG0003807	XP_006281446.1	g447
OG0003810	XP_006292769.1	g2630
OG0003823	XP_006284850.1	g17052
OG0003824	XP_023634984.1	g47786, g23314
OG0003826	XP_023638102.1	g31245
OG0003827	XP_006284527.1, XP_006299480.1	g23068
OG0003828	XP_006306526.1	g32520
OG0003829	XP_006307150.1	g32528
OG0003830	XP_006301606.1, XP_023644213.1, XP_023644212.1	g1681
OG0003831	XP_006303181.1	g31228
OG0003832	XP_023639297.1	g10798
OG0003833	XP_006295266.1	g51207
OG0003834	XP_023634459.1	g40758
OG0003835	XP_006303147.1	g27189
OG0003835	XP_006300607.1	g40869
OG0003836	XP_023641131.1, XP_006288935.1	g13038
OG0003837	XP_006290031.1, XP_023641604.1	g29552
OG0003838	XP_006281528.1, XP_006280448.1	g1334
OG0003839	XP_006281642.1	g28472, g950
OG0003840	XP_006279654.1	g1019
OG0003841	XP_006280237.2	g28556
OG0003842	XP_006289832.1	g5297, g29387
OG0003843	XP_006286946.1	g29440
OG0003844	XP_006281916.1	g10950, g40606
OG0003845	XP_006285118.1	g17462
OG0003846	XP_006284582.1	g23879, g47469
OG0003847	XP_006283122.1	g47470
OG0003848	XP_006306164.1, XP_006303802.1	g32703
OG0003849	XP_023646067.1	g27805, g32722
OG0003850	XP_006305132.1	g28124, g53941
OG0003851	XP_006305778.1	g24483
OG0003852	XP_006283537.1	g22965, g47942
OG0003853	XP_023635598.1	g47991
OG0003854	XP_006282746.1	g46779
OG0003855	XP_023646060.1, XP_023636419.1	g40210
OG0003856	XP_006304446.1	g28150
OG0003858	XP_006279579.1, XP_006306893.1	g26657, g18459, g36500
OG0003859	XP_006288543.1	g25691
OG0003860	XP_006295032.1	g52195
OG0003861	XP_006282397.2	g18398
OG0003862	XP_023640015.1	g10951
OG0003863	XP_023643063.1	g40718, g10846
OG0003864	XP_006291167.1	g18728
OG0003865	XP_006294099.1	g1809
OG0003866	XP_006294730.1	g52245
OG0003867	XP_023637159.1	g45292
OG0003868	XP_006280004.1	g832
OG0003869	XP_006281674.1, XP_006279833.1	g28823
OG0003870	XP_006281387.1	g41324, g28818
OG0003871	XP_006281086.1, XP_006301506.1	g28788
OG0003872	XP_006289805.2, XP_006288063.1, XP_006288073.1	g45270
OG0003873	XP_006299712.1, XP_023637184.1	g5079, g39510
OG0003874	XP_006287802.1	g39604
OG0003876	XP_023640266.1	g39832
OG0003877	XP_006285228.1	g47622
OG0003878	XP_006297172.2	g12926
OG0003879	XP_023641741.1	g12961, g7603, g12447
OG0003880	XP_023641967.1, XP_023644572.1	g37949, g25033
OG0003882	XP_006303831.1	g50037
OG0003883	XP_006306255.1	g27398
OG0003884	XP_006305767.1	g32148
OG0003885	XP_006284118.1	g23810
OG0003885	XP_006280825.1	g28282
OG0003886	XP_006295476.1	g50978
OG0003887	XP_006306449.1, XP_006279174.1	g31558
OG0003889	XP_006304417.1	g31149, g49652, g27058
OG0003890	XP_006293642.1	g51250, g51247, g26965
OG0003891	XP_006288751.1	g29216
OG0003893	XP_023636976.1	g41477
OG0003894	XP_006287727.1	g10145
OG0003895	XP_006301821.1	g47963, g4983
OG0003896	XP_006280141.2	g4661
OG0003897	XP_023635953.1	g5615
OG0003898	XP_006282178.2, XP_006289495.1	g29756, g5649
OG0003899	XP_006287441.2, XP_023637548.1	g10074
OG0003900	XP_006279650.1	g11376
OG0003900	XP_006291513.1	g2612
OG0003901	XP_006292106.1, XP_023636288.1	g19498
OG0003902	XP_006292995.1	g2805
OG0003903	XP_006284443.1	g41506, g22723
OG0003904	XP_023642887.1, XP_023642884.1	g46286
OG0003906	XP_006301586.1	g46077
OG0003907	XP_006301120.1	g17974
OG0003908	XP_006300883.1	g44350
OG0003909	XP_006301621.1	g46516
OG0003910	XP_006297871.1	g7175
OG0003911	XP_006300178.1, XP_006298002.1	g13219
OG0003914	XP_006297318.2	g7042
OG0003916	XP_006297804.1	g11953, g13345
OG0003918	XP_006298521.1	g6715
OG0003919	XP_006300264.2, XP_023641593.1	g6627, g13397, g6625, g6624, g6613
