Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0001802	g28533	XP_002866118.1
OG0001802	g17128	XP_020873343.1
OG0001803	g7353	XP_002884864.1
OG0001804	g45429	XP_002883521.2, XP_020876024.1, XP_020886506.1
OG0001805	g12369	XP_002882680.1
OG0001806	g13076, g13080	XP_002882659.1
OG0001806	g29802	XP_002871078.1
OG0001807	g5703	XP_002873136.1
OG0001807	g13074	XP_020886426.1
OG0001808	g5751	XP_020877380.1
OG0001809	g10501	XP_020880968.1
OG0001809	g16827	XP_002870678.1
OG0001810	g18249	XP_002867022.1
OG0001811	g27363	XP_020866551.1
OG0001811	g46453	XP_002887737.1
OG0001812	g45051, g31977, g44377	XP_020865584.1
OG0001813	g44384	XP_002889106.1, XP_002893156.1
OG0001814	g31966	XP_020869250.1
OG0001815	g44414	XP_002889057.1
OG0001815	g31916	XP_020868655.1
OG0001817	g28333	XP_002868806.1
OG0001818	g50085	XP_002893043.1
OG0001819	g22996	XP_020887283.1, XP_020875187.1
OG0001820	g18238	XP_002867042.1
OG0001821	g51583	XP_020885224.1
OG0001821	g2393	XP_002876174.2
OG0001822	g10564	XP_020880096.1
OG0001822	g37186	XP_020883460.1
OG0001824	g46027, g44581	XP_020889762.1
OG0001824	g27389	XP_002890245.1
OG0001826	g44533	XP_020890838.1
OG0001826	g31800	XP_020867618.1
OG0001827	g23497	XP_020874616.1
OG0001827	g13812	XP_002883967.2
OG0001828	g50346	XP_020870103.1
OG0001828	g44755	XP_020891242.1
OG0001829	g10953	XP_020877652.1
OG0001830	g17445	XP_020874546.1
OG0001831	g16675, g16677	XP_020870673.1, XP_020886491.1, XP_002889644.2, XP_020869758.1
OG0001832	g6680	XP_002883294.1
OG0001832	g54225, g36517	XP_020867788.1
OG0001833	g12099	XP_020887886.1
OG0001834	g41224	XP_002865913.1
OG0001836	g27006	XP_020866942.1
OG0001837	g6159, g13696	XP_002883899.1
OG0001838	g6106	XP_020887412.1
OG0001838	g47914, g23015	XP_002867081.1
OG0001839	g23872	XP_020873465.1
OG0001839	g40347	XP_020878448.1
OG0001840	g23932	XP_020873620.1
OG0001840	g40389	XP_020877707.1
OG0001842	g26905	XP_002889449.1
OG0001842	g47342	XP_020874252.1
OG0001843	g40473, g25537	XP_002872755.1
OG0001844	g40459	XP_020876470.1
OG0001844	g24003	XP_020873746.1
OG0001845	g27021	XP_002892438.1
OG0001845	g19011, g27366	XP_020870859.1
OG0001846	g18999	XP_002876397.1
OG0001846	g38158	XP_002879926.1
OG0001847	g18738	XP_020883169.1, XP_002878480.1
OG0001848	g1777	XP_020881581.1
OG0001849	g1900	XP_020881462.1
OG0001849	g37588	XP_020884494.1
OG0001850	g18836	XP_002876545.1
OG0001850	g37566	XP_002880137.1
OG0001851	g18842	XP_020880775.1
OG0001851	g52178	XP_020884934.1
OG0001852	g18860	XP_020882376.1
OG0001852	g37540	XP_020884112.1
OG0001853	g1946	XP_020879827.1
OG0001854	g11200	XP_002876521.2
OG0001855	g37375	XP_002881751.1
OG0001855	g2134	XP_002878099.1
OG0001856	g38133	XP_002862287.1, XP_002879822.1
OG0001856	g19073	XP_020880281.1
OG0001857	g19136, g2270	XP_020882499.1, XP_020882502.1
OG0001858	g2364	XP_020882364.1
OG0001858	g51626	XP_002879650.2
OG0001859	g47970	XP_020875558.1
OG0001859	g6013	XP_020887398.1
OG0001860	g47975	XP_002866990.1
OG0001860	g5998	XP_002886185.1
OG0001861	g42039	XP_002888457.1
OG0001862	g25637, g25647, g25634, g25644, g25646	XP_002874779.1, XP_002874778.1
OG0001863	g25590	XP_020878875.1
OG0001864	g50913	XP_020882967.1
OG0001864	g22804	XP_020874282.1
OG0001865	g35903, g27954	XP_002893922.1
OG0001865	g40222	XP_020877462.1
OG0001866	g49701, g31215	XP_002892522.1
OG0001866	g12988	XP_020887330.1
OG0001867	g37452	XP_020884460.1, XP_002881859.1
OG0001868	g44049	XP_020871446.1, XP_020874771.1, XP_020866245.1
OG0001869	g39849	XP_020868620.1
OG0001869	g52046	XP_020885219.1
OG0001871	g7863	XP_020886876.1
OG0001872	g12504	XP_020889393.1
OG0001872	g6516	XP_020887533.1
OG0001873	g49901	XP_002892782.1
OG0001873	g1534	XP_002875197.1
OG0001874	g38322	XP_002880697.1
OG0001874	g16917, g35238	XP_020875746.1
OG0001875	g46697	XP_020872969.1
OG0001875	g10375	XP_020882368.1
OG0001876	g16892	XP_002868712.1
OG0001876	g46699	XP_002868713.1
OG0001877	g46749	XP_002870852.1
OG0001877	g44939	XP_020891753.1
OG0001878	g45274	XP_020878502.1
OG0001878	g30736	XP_002889361.1
OG0001879	g49736	XP_002892589.1
OG0001879	g47567	XP_020873235.1
OG0001880	g31272	XP_002889832.1
OG0001880	g41003	XP_020890080.1
OG0001881	g49799	XP_002889907.1
OG0001881	g44224, g40913	XP_020891481.1
OG0001882	g31351	XP_020869241.1
OG0001882	g44231	XP_020865856.1
OG0001883	g40856	XP_002886433.1
OG0001883	g31400	XP_020869525.1
OG0001884	g10625	XP_002876920.1
OG0001884	g31439	XP_020869889.1
OG0001885	g10715	XP_020881098.1
OG0001885	g49908	XP_020867996.1
OG0001886	g36367	XP_002894146.1, XP_002894147.1
OG0001888	g18004	XP_020889687.1
OG0001888	g49996	XP_002890217.1
OG0001889	g31709	XP_020867526.1
OG0001890	g1521	XP_002875122.1, XP_002875123.1
OG0001891	g45827	XP_020891199.1
OG0001891	g32076, g50322	XP_002893329.1
OG0001892	g22794	XP_002868953.1
OG0001892	g22795	XP_002868955.1
OG0001893	g51050	XP_020884889.1
OG0001893	g23271	XP_020872620.1
OG0001894	g6189	XP_020886831.1
OG0001894	g23149	XP_020874633.1
OG0001895	g47780	XP_002869331.1
OG0001896	g38382	XP_020883908.1
OG0001896	g23335	XP_020874472.1
OG0001897	g23368	XP_002867322.1, XP_002867321.1
OG0001897	g38394	XP_002880560.1
OG0001898	g48892, g42364, g22064, g42914, g38839	XP_020866258.1, XP_020884648.1, XP_020877152.1
OG0001899	g3726	XP_020866106.1
OG0001900	g16877	XP_002870750.1
OG0001900	g10398	XP_002877136.1
OG0001902	g51355, g51354	XP_002864136.1, XP_002874116.1, XP_002874115.1
OG0001910	g16983	XP_002867341.1
OG0001910	g38402	XP_002880536.1
OG0001911	g38398	XP_002878716.1
OG0001912	g29194	XP_002873774.1
OG0001912	g7859	XP_020889331.1
OG0001913	g12970	XP_002867475.1
OG0001913	g7592	XP_020888954.1
OG0001914	g12751	XP_002882223.1
OG0001914	g5082	XP_002871686.2
OG0001915	g29351	XP_020878507.1
OG0001916	g647	XP_020879404.1
OG0001916	g45590, g29398	XP_020878115.1
OG0001917	g644, g41423	XP_020878027.1
OG0001918	g10034	XP_020878028.1
OG0001918	g29482	XP_020876740.1
OG0001919	g566	XP_020878608.1
OG0001919	g29490	XP_020876764.1
OG0001920	g165	XP_020868724.1, XP_002871401.1
OG0001921	g45525	XP_020878803.1
OG0001922	g50914	XP_020882971.1
OG0001922	g29551	XP_020877282.1
OG0001923	g9776	XP_002864892.1
OG0001924	g9917	XP_002864724.1
OG0001925	g31023	XP_002892358.1
OG0001926	g39899	XP_020883949.1
OG0001926	g31021	XP_020868595.1
OG0001927	g26969	XP_002892327.1
OG0001927	g39863	XP_020884815.1
OG0001929	g39755, g51330	XP_020883868.1
OG0001930	g11067	XP_002865382.1
OG0001930	g26911	XP_020869767.1
OG0001931	g47547, g23762	XP_002869670.1
OG0001932	g32311, g32310, g32309	XP_020883111.1, XP_020885603.1, XP_020866879.1
OG0001933	g51363, g37066	XP_002879456.1, XP_020866880.1
OG0001934	g27758	XP_020870296.1
OG0001934	g37120	XP_002879530.1
OG0001935	g32619	XP_002893726.1
OG0001936	g38001	XP_020882940.1
OG0001937	g2593	XP_020881753.1
OG0001937	g9668	XP_002865015.1
OG0001938	g7121	XP_020887450.1
OG0001938	g13231	XP_002864709.1
OG0001939	g18583	XP_020879059.1
OG0001939	g2683	XP_020880785.1
OG0001940	g23270	XP_002867242.1
OG0001941	g28941	XP_002873989.1
OG0001941	g714	XP_020890337.1
OG0001942	g3075	XP_002875702.1
OG0001942	g41343	XP_002872023.1
OG0001943	g41329	XP_002864689.1
OG0001943	g2995	XP_002877395.1
OG0001945	g41008	XP_020865866.1
OG0001945	g44142	XP_020890093.1
OG0001946	g1184	XP_020886393.1
OG0001946	g28726	XP_002873297.1
OG0001947	g17882	XP_002869654.1, XP_002866213.1
OG0001948	g23732	XP_020873432.1
OG0001949	g13719	XP_020888532.1
OG0001949	g14053	XP_020885923.1
OG0001950	g10329	XP_020882200.1
OG0001951	g23695	XP_020873642.1
OG0001952	g982	XP_020871691.1
OG0001952	g23662	XP_002867529.1
OG0001953	g969	XP_020871292.1
OG0001953	g23654	XP_020873316.1
OG0001954	g7316	XP_020888283.1
OG0001954	g29651	XP_020875781.1
OG0001955	g29671, g5592	XP_020877614.1
OG0001955	g12306, g7348	XP_020888248.1
OG0001956	g12363	XP_020886856.1
OG0001956	g29764	XP_002873171.1
OG0001957	g45358, g5726	XP_020878194.1
OG0001958	g29838, g5743	XP_002890223.1, XP_002871024.1
OG0001959	g7522, g47835	XP_020873185.1
OG0001960	g10491	XP_002877047.1
OG0001961	g31617	XP_002890124.1
OG0001961	g13599	XP_002889288.1
OG0001962	g46547	XP_002887809.1
OG0001963	g31630	XP_020867562.1
OG0001964	g27338	XP_020869557.1
OG0001965	g31957, g50161	XP_020868621.1
OG0001965	g46287	XP_020891505.1
OG0001966	g47931	XP_020872242.1
OG0001967	g31942, g27463	XP_020868624.1
OG0001967	g13625	XP_002887633.1
OG0001968	g46240	XP_020865863.1
OG0001969	g6112	XP_002884045.1
OG0001969	g23012	XP_020874548.1
OG0001970	g22997	XP_020874384.1
OG0001971	g6048	XP_020889004.1, XP_020875296.1
OG0001972	g22963	XP_020873050.1
OG0001973	g12206	XP_020886751.1
OG0001973	g54343	XP_002891794.1
OG0001974	g7132	XP_002885062.1
OG0001974	g36619	XP_020867175.1
OG0001975	g19213, g2387	XP_002876178.1
OG0001975	g51592	XP_002879617.1
OG0001977	g24655	XP_002870371.2
OG0001977	g46973	XP_020887972.1
OG0001978	g36070, g15600, g45810, g37948, g36026	XP_020872163.1
OG0001978	g7878	XP_020886895.1
OG0001979	g6555	XP_002870306.1
OG0001979	g13451, g11771	XP_002885542.1
OG0001980	g24513	XP_020874648.1
OG0001980	g11784	XP_020886048.1
OG0001981	g7000	XP_020889139.1
OG0001982	g2169	XP_020881139.1
OG0001982	g51877	XP_020883884.1
OG0001983	g36974	XP_002875778.1
OG0001983	g2887	XP_002875779.1
OG0001984	g27205	XP_002876987.1, XP_020867859.1
OG0001985	g10981	XP_002865237.1
OG0001985	g17446	XP_020874524.1
OG0001986	g28069	XP_002894213.1
OG0001987	g28047	XP_020870654.1
OG0001987	g11904	XP_002883258.1
OG0001988	g54217	XP_002891646.1
OG0001988	g13379	XP_020889064.1
OG0001989	g7041	XP_020888447.1
OG0001989	g54255	XP_020868005.1
OG0001990	g16825	XP_020868852.1, XP_020886143.1
OG0001992	g17511	XP_020874649.1
OG0001992	g40646	XP_002865164.1
OG0001993	g49357	XP_002889391.2
OG0001994	g23930	XP_020877715.1
OG0001994	g47448	XP_020873670.1
OG0001995	g47418	XP_020873671.1, XP_020871139.1
OG0001995	g23963	XP_020873713.1
OG0001997	g40466	XP_002874836.1
OG0001997	g24023	XP_020872909.1
OG0001998	g37767	XP_020884478.1
OG0001999	g52248	XP_002880180.1
OG0002000	g37582	XP_002880155.1, XP_002876566.1
OG0002001	g18808	XP_002878341.1
OG0002002	g1939	XP_020882460.1
OG0002002	g37539	XP_002881956.1
OG0002003	g27120, g31253	XP_020868833.1
OG0002003	g2053	XP_020881540.1
OG0002004	g52000	XP_002881783.1
OG0002004	g2089	XP_020881524.1
OG0002005	g23613	XP_002869547.1
OG0002005	g924	XP_002865977.1
OG0002007	g38110	XP_020884416.1
OG0002007	g50972	XP_002879773.1
OG0002008	g37283, g37282, g38090	XP_020885741.1, XP_020889574.1, XP_020884354.1
OG0002009	g51704	XP_020883680.1
OG0002011	g38546	XP_020884102.1
OG0002011	g18328	XP_002866820.1
OG0002012	g40276	XP_020879044.1
OG0002013	g12542	XP_020886157.1
OG0002013	g4799	XP_020876938.1
OG0002014	g37747	XP_020883168.1
OG0002015	g37734	XP_020885246.1
OG0002015	g18717	XP_002878471.1
OG0002016	g17760, g39393, g6237	XP_020889232.1
OG0002017	g37430	XP_020884634.1
OG0002017	g2046	XP_002876451.1
OG0002020	g12049	XP_002883047.1
OG0002020	g13276	XP_020889248.1
OG0002021	g6956	XP_020889131.1
OG0002021	g36277	XP_020868223.1
OG0002022	g12048	XP_020889177.1
OG0002022	g42129, g36285	XP_020868379.1
OG0002023	g10355	XP_002877175.1
OG0002023	g16897	XP_020872988.1
OG0002024	g16744	XP_002870534.1
OG0002025	g11827	XP_020886689.1
OG0002025	g17705	XP_002868239.1
OG0002026	g29065	XP_002871826.2
OG0002027	g39488	XP_020878268.1
OG0002027	g30740	XP_020868346.1
OG0002028	g39467	XP_002875002.1, XP_002892069.1, XP_020866205.1
OG0002029	g39466	XP_020877998.1
OG0002029	g30746, g49328	XP_002892071.1
OG0002030	g39548	XP_002892117.1, XP_020877430.1
OG0002031	g30937	XP_002892298.2
OG0002031	g26959, g45340, g4568	XP_002892295.1
OG0002032	g41103	XP_020870790.1
OG0002033	g31259	XP_020867232.1
OG0002033	g41026	XP_020890974.1
OG0002034	g49770	XP_002889857.1
OG0002034	g27146	XP_002888093.1
OG0002035	g27168	XP_020866929.1
OG0002035	g44204	XP_020890608.1
OG0002036	g31397, g49842	XP_002886438.1, XP_020869779.1, XP_002892700.1
OG0002037	g31424, g49863, g27208	XP_020867960.1
OG0002038	g49916, g31542, g27282	XP_020867215.1
OG0002041	g32066	XP_002890576.2
OG0002041	g45875, g44687	XP_002888789.1
OG0002042	g40832	XP_020890557.1
OG0002043	g18367	XP_020880860.1, XP_020880858.1, XP_020872872.1
OG0002044	g14084	XP_002886070.1
OG0002045	g47833	XP_020872675.1
OG0002045	g38293	XP_020884606.1
OG0002047	g11362	XP_002876033.1, XP_002876032.1
OG0002056	g1223	XP_020891578.1
OG0002056	g19519, g2803	XP_020881716.1
OG0002057	g9836	XP_020890289.1
OG0002058	g29033	XP_020876694.1
OG0002058	g12617	XP_002882318.1
OG0002059	g29032	XP_002873874.1
OG0002059	g4935	XP_020877563.1
OG0002060	g4937	XP_020877797.1
OG0002060	g29027	XP_002873865.1
OG0002061	g7825, g12774	XP_002882293.1
OG0002062	g5019	XP_020879327.1
OG0002062	g29168, g12668	XP_020888992.1
OG0002063	g29193	XP_020878349.1
OG0002064	g5059	XP_002871710.1
OG0002065	g7868	XP_002884323.1
OG0002065	g29204	XP_002873752.1
OG0002066	g7873	XP_020886908.1
OG0002066	g29213	XP_020876597.1
OG0002067	g5190	XP_002873663.1, XP_020885951.1
OG0002068	g29347	XP_002873617.1
OG0002068	g7306	XP_002884908.1
OG0002069	g45613, g32260	XP_002893458.1
OG0002070	g29430	XP_020877554.1
OG0002072	g29539, g5438	XP_020876647.1
OG0002073	g45515	XP_020877764.1
OG0002073	g29556, g45516	XP_020877761.1
OG0002074	g9910	XP_020871206.1
OG0002075	g39629	XP_020876365.1
OG0002075	g30820	XP_020870310.1
OG0002076	g40076	XP_020883831.1
OG0002076	g53433	XP_002879124.1
OG0002077	g40047	XP_020885557.1
OG0002077	g49604, g31098	XP_002892430.1
OG0002078	g30935	XP_020866809.1
OG0002078	g51282	XP_002881209.1
OG0002079	g30925	XP_020869721.1
OG0002079	g37923	XP_002879377.2
OG0002080	g49433	XP_002892185.1
OG0002080	g39681	XP_020871949.1
OG0002081	g37031	XP_002863736.1
OG0002082	g31522	XP_002892801.1
OG0002082	g10694	XP_002875146.1
OG0002083	g18262	XP_020883788.1
OG0002083	g13956	XP_020887642.1
OG0002084	g9681	XP_020879863.1, XP_002865003.2
OG0002086	g9883	XP_020879849.1
OG0002087	g19395	XP_020880299.1
OG0002087	g553	XP_020879175.1
OG0002088	g18082, g18081	XP_020878661.1, XP_020878662.1
OG0002089	g11551	XP_002877256.1
OG0002089	g28930	XP_002873999.1
OG0002090	g41340, g3071	XP_002874104.1, XP_020879685.1
OG0002091	g28757	XP_020885428.1
OG0002092	g23725	XP_020873374.1
OG0002092	g28623	XP_020871460.1
OG0002093	g28590	XP_020873580.1
OG0002093	g1091	XP_002864489.1
OG0002094	g23702	XP_020873623.1
OG0002095	g47603	XP_002869594.1
OG0002095	g28513	XP_002866085.1
OG0002096	g979	XP_002864361.1
OG0002096	g23661	XP_002867528.1
OG0002097	g39602	XP_020876277.1
OG0002097	g49398	XP_020870643.1
OG0002098	g25483	XP_020873147.1
OG0002099	g29709, g45430, g5627	XP_002871180.1
OG0002100	g5815	XP_020878565.1
OG0002101	g12765	XP_002882278.1
OG0002101	g44736	XP_020878966.1
OG0002102	g16813	XP_020872140.1
OG0002103	g19275, g19265	XP_020890274.1
OG0002103	g49932	XP_020870060.1
OG0002104	g27312, g31616	XP_020870647.1
OG0002105	g31640	XP_002890153.1
OG0002105	g44309	XP_002889262.1
OG0002106	g31650	XP_002890166.2
OG0002106	g44328	XP_020891697.1
OG0002108	g46505	XP_002889235.1
OG0002108	g27341	XP_002890169.1
OG0002109	g50228	XP_020866041.1
OG0002109	g46403	XP_002889173.1
OG0002110	g31994	XP_020867682.1
OG0002111	g31965	XP_002893149.1
OG0002111	g46303	XP_020891042.1
OG0002112	g36724	XP_002894514.1
OG0002112	g13173	XP_020886844.1
OG0002113	g36719	XP_020867877.1
OG0002113	g7240	XP_020887159.1
OG0002114	g7228	XP_020888589.1
OG0002114	g27983	XP_002891828.1
OG0002115	g41650	XP_002888613.1
OG0002115	g32254	XP_002890710.1
OG0002116	g11743	XP_020874691.1, XP_020886452.1
OG0002117	g24531	XP_020873062.1
OG0002117	g6539	XP_020885931.1
OG0002118	g24527	XP_002870309.1
OG0002119	g13407	XP_020887502.1
OG0002120	g17106	XP_002869583.1
OG0002121	g17502	XP_020873126.1
OG0002121	g24464	XP_020872196.1
OG0002122	g24441	XP_002870230.1, XP_020886041.1
OG0002124	g31714	XP_002890232.2
OG0002124	g46015	XP_020891522.1
OG0002125	g47694	XP_002867423.1
OG0002127	g10506, g1611	XP_020880323.1
OG0002128	g40571, g10975	XP_020868556.1
OG0002128	g17449	XP_002867964.1
OG0002129	g36507	XP_002894320.1
OG0002129	g6690	XP_020885851.1
OG0002130	g12113	XP_020888689.1
OG0002131	g37101	XP_020885164.1
OG0002131	g18481	XP_002865177.1
OG0002132	g10360	XP_002877133.1, XP_002877148.1
OG0002133	g23880	XP_002867695.1
OG0002134	g14234	XP_020872151.1
OG0002134	g6154	XP_020889421.1
OG0002135	g6127	XP_002884009.1
OG0002136	g47482, g23861	XP_020873591.1, XP_002874660.1
OG0002138	g23269	XP_020872657.1
OG0002138	g38326	XP_020882664.1
OG0002139	g17283	XP_002893786.1, XP_002891065.1, XP_002869811.1
OG0002141	g11025	XP_020872209.1
OG0002143	g17392	XP_020872174.1
OG0002143	g40475	XP_002872758.1
OG0002144	g25851	XP_002872452.1
OG0002144	g50771	XP_002891197.1
OG0002145	g1745, g37748	XP_020882156.1
OG0002146	g37663	XP_020884624.1
OG0002146	g1824	XP_020880822.1
OG0002147	g1841	XP_020882533.1
OG0002147	g37647, g52297	XP_002880222.1
OG0002148	g1884	XP_020880420.1
OG0002148	g52250	XP_020885589.1
OG0002149	g18838	XP_020880884.1
OG0002149	g1927, g1926	XP_002878326.1
OG0002150	g18966	XP_020880173.1
OG0002150	g38175	XP_020885170.1
OG0002151	g19008, g2060	XP_020880084.1
OG0002152	g19013	XP_020880238.1
OG0002152	g51975	XP_002879912.1
OG0002153	g2145	XP_002878085.1
OG0002154	g51729	XP_002881605.1
OG0002155	g51628	XP_002881490.1
OG0002155	g2359, g19201	XP_002877914.1
OG0002156	g28429	XP_002865978.1
OG0002156	g47641, g23614	XP_002869548.1
OG0002157	g12070	XP_002885173.1
OG0002157	g47133	XP_020872617.1
OG0002158	g24698	XP_020876339.1
OG0002158	g11723	XP_020886497.1
OG0002160	g44890	XP_002888611.1
OG0002160	g32256	XP_002890712.1
OG0002161	g50394	XP_002890697.1
OG0002162	g5992	XP_002884154.1
OG0002162	g47744	XP_020874569.1
OG0002163	g51984	XP_020885015.1, XP_002879918.1
OG0002164	g37343, g51846	XP_020885734.1
OG0002166	g10896	XP_020877952.1
OG0002167	g18324	XP_020875421.1
OG0002168	g38531	XP_020883982.1
OG0002168	g18310	XP_002866830.1
OG0002169	g18309, g22686	XP_002868885.2
OG0002170	g36937	XP_020884291.1
OG0002170	g38519	XP_020885608.1
OG0002171	g40302, g42642, g25783	XP_020876773.1
OG0002172	g10159	XP_020876929.1
OG0002172	g7734	XP_002882384.1
OG0002174	g37626, g52274	XP_002862253.2, XP_020883902.1
OG0002176	g10122	XP_020878698.1
OG0002177	g7618, g10219	XP_020890474.1
OG0002178	g12955	XP_020871929.1
OG0002178	g7608	XP_002882515.1
OG0002179	g7544, g12417	XP_020887356.1
OG0002179	g7545	XP_002882576.1
OG0002180	g13134	XP_002884884.1
OG0002180	g29658	XP_002873278.1
OG0002181	g13285	XP_020868386.1
OG0002181	g12047	XP_020889207.1
OG0002182	g12020	XP_020888849.1
OG0002184	g6813	XP_002885307.1
OG0002185	g10384	XP_020882234.1
OG0002185	g16885	XP_020872961.1
OG0002186	g13427	XP_020886727.1, XP_002862235.1, XP_002885301.1, XP_002870278.1
OG0002187	g46853	XP_020872210.1
OG0002187	g18061	XP_020890942.1
OG0002189	g51549	XP_002879581.1
OG0002190	g51867	XP_002881700.1
OG0002191	g49504	XP_002892302.1
OG0002191	g39824	XP_002879349.1
OG0002192	g27110	XP_020867794.1
OG0002193	g38257, g28145	XP_020890279.1
OG0002193	g31248	XP_020866468.1
OG0002194	g49729	XP_002892573.1
OG0002195	g53350	XP_020890035.1
OG0002195	g27131	XP_020866950.1
OG0002196	g49818, g31375	XP_002892683.1
OG0002197	g49929	XP_002890085.1
OG0002198	g50276	XP_002890547.1
OG0002198	g45900	XP_002888817.1
OG0002199	g44665	XP_020891382.1
OG0002199	g50277	XP_002890550.1
OG0002200	g45908	XP_002887348.2, XP_020891143.1
OG0002202	g40755	XP_002887878.1
OG0002203	g23465	XP_020873130.1
OG0002203	g17006, g13810	XP_002883976.1
OG0002205	g45045	XP_020889725.1
OG0002206	g46175, g44490	XP_020890805.1
OG0002207	g36957	XP_020884877.1
OG0002207	g50884	XP_020891557.1
OG0002208	g22832	XP_020875302.1, XP_002878661.1
OG0002209	g23145	XP_020874800.1, XP_020873884.1
OG0002210	g23109	XP_020872187.1
OG0002211	g47017	XP_020874396.1
OG0002211	g6494	XP_002883467.1
OG0002212	g50409	XP_002890724.1
OG0002213	g23671, g47607	XP_020873480.1
OG0002214	g13653	XP_002888560.1
OG0002214	g46751	XP_020874197.1
OG0002216	g47814	XP_020872450.1
OG0002218	g53959, g35587, g53383, g51853, g25072, g173, g41392, g25073, g53280, g35586, g53384, g53960, g43662, g15802	XP_020886880.1, XP_020867780.1, XP_020887743.1, XP_020883482.1
OG0002221	g27782	XP_020870595.1, XP_002862198.1, XP_002881383.1
OG0002223	g29130	XP_002873830.1
OG0002224	g41151	XP_020871229.1
OG0002224	g23824	XP_002869709.1
OG0002225	g29301	XP_020878482.1, XP_020886217.1
OG0002226	g45628, g5240	XP_002873629.1
OG0002227	g49688, g31120, g31121	XP_002889692.1
OG0002228	g49584	XP_020869393.1
OG0002229	g39822	XP_020882956.1
OG0002229	g49503	XP_020869875.1
