Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0002705	g23646	XP_009143267.2
OG0002707	g13706	XP_009136307.1, XP_009112386.1
OG0002707	g14198	XP_009136308.2
OG0002708	g45676	XP_033141637.1
OG0002708	g7925	XP_009147417.1
OG0002710	g29412, g45584	NP_001288818.1, XP_009125845.1
OG0002710	g5332	XP_009121890.1
OG0002711	g216	XP_009112143.1
OG0002713	g5485	XP_009122482.1
OG0002714	g18597	XP_009136476.1, XP_009125697.1
OG0002715	g37802	XP_009133887.2
OG0002715	g40095	XP_009148083.1
OG0002716	g13631	XP_009103616.2, XP_009140817.1
OG0002717	g30954	XP_009118574.1
OG0002718	g30875	XP_009119289.1
OG0002719	g39714	XP_009117333.1
OG0002720	g23761	XP_009137530.1, XP_009109203.1
OG0002721	g36243	XP_009114049.1
OG0002722	g28133, g28132, g28131, g29183	XP_033147283.1, XP_033135271.1, XP_033148556.1, XP_033143923.1
OG0002724	g51497	XP_009143705.1
OG0002725	g1775, g1320	XP_009104370.1, XP_009116893.1
OG0002726	g593, g18563	XP_033140484.1, XP_009151062.1
OG0002728	g28840	XP_009120602.1
OG0002729	g854	XP_009131933.1, XP_009120541.1
OG0002730	g24508	XP_009148406.1
OG0002731	g1042	XP_009120114.1
OG0002731	g23690	XP_009142444.1
OG0002732	g2635	XP_009151884.1, XP_009149757.2
OG0002733	g45475	XP_009122365.1
OG0002733	g370	XP_009151343.1
OG0002735	g51466	XP_009141881.2, XP_009133428.1, XP_009143227.1
OG0002736	g5653	XP_009130851.1
OG0002736	g12360	XP_009122673.1, XP_009135128.1
OG0002737	g13485	XP_009125512.1
OG0002737	g5721	XP_009125513.1
OG0002738	g23564	XP_009144326.1, XP_009137777.1
OG0002739	g5802	XP_009132200.3, XP_033142360.1, XP_009125434.2
OG0002740	g7525, g13009	XP_009146970.1, XP_009125404.1
OG0002741	g27351	XP_009117744.1
OG0002742	g13734	XP_009121125.1
OG0002743	g23650	XP_009137648.1, XP_009143243.1
OG0002743	g28479	XP_009127083.1, XP_009132438.1
OG0002744	g27988	XP_009106913.1, XP_009107079.2
OG0002745	g13225	XP_009146322.1
OG0002746	g7108	XP_009146277.1
OG0002746	g36608	XP_009144791.1
OG0002747	g23250, g11464	XP_009123310.1
OG0002748	g47515, g23827	XP_009138265.1, XP_009109243.1, XP_009137462.1
OG0002749	g24608	XP_033132442.1, XP_009139597.1
OG0002750	g18055	NP_001288830.1, XP_009105177.1
OG0002751	g47094	XP_009136685.1, XP_009147461.1
OG0002752	g6636	XP_009145466.1
OG0002753	g44975	XP_009105216.1
OG0002754	g24408	XP_018513588.2
OG0002754	g7001	XP_009114660.1, XP_009146068.1
OG0002755	g46080	XP_009106023.1
OG0002756	g49865, g31434	XP_009118025.1, XP_009148545.1
OG0002757	g23528	XP_009129299.1
OG0002758	g47690	XP_009129033.1
OG0002759	g28238	XP_009138687.1
OG0002759	g40802	XP_009112913.1
OG0002760	g16812	XP_009139992.2
OG0002761	g44723	XP_009105655.2
OG0002761	g27574	XP_009103119.1
OG0002762	g22866	XP_009138478.1
OG0002762	g38429	XP_009117282.1
OG0002763	g11880	XP_009135728.1
OG0002764	g36516	XP_009144890.1, XP_009145502.1
OG0002766	g24796	XP_009102442.1
OG0002767	g38008	XP_009133032.1
OG0002768	g17487, g24206	XP_009131523.1, XP_009123729.1, XP_033133277.1, XP_009108355.2
OG0002769	g17553	XP_009144520.1, XP_009144529.1
OG0002770	g10867	XP_009101423.2
OG0002771	g2584	XP_009101772.2
OG0002772	g51685	XP_009141702.1, XP_018514348.1
OG0002772	g2314	XP_009103901.1
OG0002773	g17288	XP_009136044.2
OG0002774	g24081	XP_009113889.2
OG0002774	g24080	XP_009133320.1
OG0002775	g29293	XP_033137828.1
OG0002776	g37730	XP_009142535.1
OG0002776	g1757	XP_009116918.2
OG0002777	g37570	XP_009133690.1, XP_009116713.1, XP_009138843.1
OG0002778	g38212, g37500	XP_009142931.1
OG0002779	g51945	XP_009133448.1
OG0002779	g2148	XP_018510027.1
OG0002780	g11285	XP_009103947.1
OG0002781	g7169	XP_009146388.1
OG0002782	g19199	XP_009116031.3, XP_033145904.1
OG0002784	g13572	XP_009136167.1
OG0002784	g6356	XP_009124254.1
OG0002786	g5994	XP_009102227.1, XP_033146356.1, XP_009150722.1, XP_009112557.1
OG0002787	g50865	XP_009119350.2, XP_009118684.1
OG0002788	g1508	XP_009101297.1
OG0002789	g17005	XP_009137853.1
OG0002790	g38126	XP_009141804.2
OG0002790	g51771	XP_009141805.1, XP_009133363.1
OG0002791	g22683	XP_009150026.2, XP_009109502.1, XP_009140277.1
OG0002792	g40245	XP_009134131.1
OG0002793	g44634	XP_009105842.2, XP_009104891.1
OG0002795	g10117, g4826	XP_009151162.1, XP_009111720.1
OG0002796	g7710	XP_018512998.1
OG0002797	g37522, g52132	XP_009133635.2, XP_009142961.1, XP_009104224.1
OG0002798	g37505	XP_033142841.1, XP_033142840.1, XP_009133612.1, XP_009133607.1
OG0002799	g40686	XP_009114296.1, XP_009128942.1
OG0002801	g7724	XP_009147296.1
OG0002802	g7722	XP_009111932.1
OG0002802	g12836	XP_009134806.1
OG0002803	g12923	XP_009129647.1, XP_009134876.1, XP_009120923.1
OG0002804	g12500	XP_009124936.1
OG0002805	g39535	XP_009134452.1, XP_009111324.1
OG0002807	g6985	XP_009135507.1
OG0002807	g47138	XP_009146394.1
OG0002808	g11999, g6865	XP_009112621.1, XP_009145879.1, XP_009135585.1
OG0002810	g47048	XP_033146653.1
OG0002811	g49868	XP_009148786.1
OG0002812	g44139	XP_009113184.1
OG0002813	g31317, g27156	XP_009148482.1, XP_009110723.1
OG0002814	g31325	XP_033136604.1
OG0002815	g40886, g31374	XP_009112702.1, XP_009113054.1
OG0002817	g31693	XP_009149176.1
OG0002818	g44599, g46011	XP_018512273.2, XP_009105932.1
OG0002818	g50004	XP_033134650.1
OG0002819	g45889	XP_009105761.2
OG0002820	g13604	XP_018509447.1, XP_018513022.1
OG0002821	g40822	XP_009112811.1, XP_009112894.1
OG0002822	g36385	XP_009107309.1
OG0002823	g22874	XP_009139351.1, XP_009138466.1, XP_009139287.1
OG0002824	g16705	XP_009101263.2
OG0002826	g16922, g23274	XP_009126053.1, XP_009138081.2
OG0002827	g23160	XP_009120274.1
OG0002828	g51026	XP_009126691.1
OG0002833	g5926	XP_009112644.1
OG0002833	g23441, g47729	XP_018509452.1
OG0002835	g16489	XP_009151844.2, XP_033140732.1
OG0002836	g47929	XP_033144047.1
OG0002837	g28408	XP_009119857.1, XP_009132498.1, XP_033141806.1, XP_009144044.1
OG0002839	g2993	XP_033128457.1, XP_033143695.1, XP_033134850.1
OG0002844	g25042, g25065	XP_009118673.1
OG0002845	g28985	XP_033138426.1
OG0002846	g29325	XP_033143146.1
OG0002847	g5230	XP_009131369.2, XP_009121714.2, XP_009125955.2, XP_033135300.1, XP_009129739.1
OG0002850	g5379	XP_009121968.1
OG0002851	g29453, g5383	XP_018508572.2
OG0002852	g4815	XP_009111770.1, XP_009151164.1
OG0002853	g5505	XP_009131056.2
OG0002854	g40134, g40132	XP_009103578.2, XP_009140760.1
OG0002855	g49614	XP_009118384.1
OG0002855	g40083	XP_009140827.1
OG0002856	g49556	XP_009119017.2, XP_009110971.1, XP_009118472.1
OG0002857	g30978	XP_009118554.1
OG0002857	g39846	XP_009132779.1, XP_009144217.2
OG0002858	g39808	XP_009144004.1
OG0002858	g26953	XP_009119208.1
OG0002859	g30910	XP_009119200.1
OG0002860	g49468	XP_009118620.1, XP_009111075.1
OG0002861	g30880	XP_009118628.1, XP_033138316.1
OG0002862	g47012, g49600	XP_009118407.1, XP_033128627.1
OG0002863	g17157	XP_009139407.1, XP_009139426.2
OG0002865	g27726	XP_009145233.1, XP_009114968.1
OG0002866	g14176, g14116, g14163, g14135, g14125, g14184, g14155, g14132, g14170, g14149, g14157, g14152, g14187, g14142, g14137, g14166, g14178, g14172, g14145	XP_009108004.1
OG0002867	g32552	XP_009145216.1, XP_009107999.1
OG0002868	g2604	XP_009101448.1
OG0002869	g9697	XP_009150662.1
OG0002869	g11375	XP_009136515.1
OG0002870	g5488	XP_009131085.1
OG0002871	g9818	XP_033141651.1
OG0002871	g19420	XP_018508152.1
OG0002872	g404	XP_009136512.1
OG0002873	g41372	XP_009126507.2, XP_033138519.1, XP_033138515.1
OG0002874	g23677	XP_009137611.1, XP_009142725.1
OG0002875	g1008	XP_009127011.1, XP_033133172.1
OG0002876	g19363, g19364	XP_009115709.2, XP_009128663.1, XP_009102397.1
OG0002878	g32414, g29781	XP_009122928.1
OG0002879	g7441	XP_009123043.1, XP_018514864.1
OG0002880	g46648	XP_009140085.1
OG0002880	g16788	XP_009125181.1
OG0002881	g28302, g14732	XP_033140156.1, XP_033141196.1, XP_033141198.1, XP_009104450.1, XP_033132060.1
OG0002883	g31680	XP_009149141.1, XP_033129692.1
OG0002884	g19388	XP_009101260.1
OG0002887	g47505, g47506	XP_009134037.1, XP_009138011.1
OG0002888	g25845, g18080	XP_009108483.1
OG0002889	g6442	XP_009102476.1
OG0002889	g24730	XP_009139642.1
OG0002890	g24694	XP_009139632.1
OG0002891	g27478	XP_009149571.1
OG0002891	g7428	XP_009146915.2
OG0002892	g44527, g46141	XP_009128044.2, XP_009104762.1, XP_009106106.2, XP_009106105.2
OG0002893	g40567	XP_009114403.1
OG0002895	g54271	XP_009144818.1
OG0002896	g23742	XP_009109196.2
OG0002897	g6160	XP_009110190.1, XP_009119412.2, XP_009136271.1
OG0002898	g40688	XP_009128944.1, XP_009128945.1, XP_009101444.1
OG0002899	g23058	XP_009109269.1
OG0002901	g24061	XP_009108467.1
OG0002903	g2490	XP_009115795.1
OG0002904	g2487	XP_009115803.1, XP_009136605.1
OG0002905	g19311	NP_001288967.1
OG0002905	g2472	XP_009149006.1, XP_033136984.1
OG0002906	g50817	XP_009133805.1
OG0002906	g1762	XP_009116902.1
OG0002907	g1772	XP_009104372.1
OG0002907	g50808	XP_009142574.1, XP_009142463.1
OG0002908	g50779	XP_009142649.2, XP_009133779.1, XP_009142417.1
OG0002909	g37656	XP_009142659.1, XP_009133771.1
OG0002910	g11184	XP_009143123.2
OG0002911	g11195	XP_009138895.1
OG0002912	g11277	XP_033135571.1
OG0002914	g921	XP_009119888.1
OG0002914	g23590	XP_018508983.1
OG0002915	g46878, g25245	XP_009108020.2, XP_009108022.1
OG0002915	g11580	XP_009102341.1
OG0002916	g6024	XP_033136737.1, XP_009102261.1
OG0002917	g13933	XP_009102208.1, XP_009102209.1, XP_009102211.1
OG0002919	g29100	XP_009126312.1, XP_009126313.2
OG0002920	g52255	XP_009143150.1, XP_009133729.1, XP_009133730.2
OG0002921	g12768	XP_033148194.1
OG0002921	g4993	XP_009131588.1
OG0002922	g4679	XP_009151217.1
OG0002923	g12535	XP_009147210.1, XP_009124863.1
OG0002924	g7555	XP_009135012.1
OG0002924	g12237	XP_009135310.1
OG0002925	g13010	XP_009146969.1
OG0002926	g7456	XP_009146881.1
OG0002927	g13164, g13163	XP_033148259.1, XP_009146536.1
OG0002928	g12156	XP_009116545.1
OG0002930	g7056	XP_009146195.2, XP_009135457.1, XP_009115229.1
OG0002931	g6906	XP_009113523.1
OG0002932	g13301	XP_009113475.2, XP_018514325.1, XP_018514326.2
OG0002933	g6806	XP_009111878.1, XP_009145796.1
OG0002934	g41980	XP_033134316.1
OG0002935	g13398	XP_033142801.1
OG0002935	g6611, g6623	XP_009135770.2, XP_009145452.1
OG0002936	g11859, g6631, g6632	XP_009135765.1, XP_009145464.1, XP_009109403.2
OG0002937	g45098	XP_009124229.1, XP_009105145.1
OG0002938	g25357	XP_009128484.1, XP_009111490.2
OG0002938	g49311	XP_009118821.2, XP_009119710.1
OG0002939	g49362	XP_009119641.3
OG0002939	g45226	XP_009111344.1
OG0002940	g39862	XP_009132771.1
OG0002940	g49537	XP_009119083.1
OG0002941	g27293	XP_009117845.1, XP_009110506.1
OG0002942	g31877	XP_009110260.1, XP_009149461.1
OG0002943	g44256	XP_009112937.1
OG0002945	g41077	XP_009102565.1
OG0002946	g36913	XP_009117290.1
OG0002947	g17817	XP_009146404.1
OG0002947	g25564	XP_009134324.1
OG0002948	g18318	XP_009101916.1
OG0002949	g22698	XP_033129468.1
OG0002950	g47998	XP_009109400.1, XP_009132311.1
OG0002951	g22980	XP_009121096.1, XP_009112442.1, XP_009150777.1
OG0002952	g23275	XP_009126062.1
OG0002953	g38278	XP_009133943.1
OG0002953	g23196	XP_009138175.1
OG0002954	g47803	XP_009126351.2
OG0002955	g47799	XP_009126471.1
OG0002955	g38336	XP_009140631.1
OG0002956	g11732, g6483	XP_009135874.1, XP_009126439.2, XP_009106181.1
OG0002957	g39531	XP_009123539.2
OG0002958	g23558	XP_009144375.1
OG0002962	g18291, g22790	XP_009131413.1, XP_033132989.1, XP_033132988.1, XP_033132987.1
OG0002963	g13274	XP_009114238.1, XP_033134779.1, XP_009114314.1, XP_033132816.1
OG0002971	g45427	XP_009122152.1, XP_009125601.1
OG0002972	g38409	XP_009140504.1
OG0002973	g36013, g12436	XP_009147050.2
OG0002975	g51027, g38358	XP_009140598.1, XP_009117099.1
OG0002976	g5015, g29155	XP_009131569.1, XP_009121426.1
OG0002977	g22287, g22468, g22507, g30097, g30090, g22343, g22274, g22486, g36091, g30096, g36092, g22485, g22467, g22271, g22286, g22506, g30089	XP_009122869.1
OG0002978	g5213, g45638	XP_009121693.1, XP_009131387.1
OG0002979	g32466	XP_009110116.1
OG0002979	g29360	XP_009121771.1, XP_009125902.1, XP_009131331.1
OG0002981	g163	XP_009130503.2
OG0002982	g29542	XP_009122117.1, XP_009112150.1
OG0002983	g23896	XP_009137168.1, XP_009137360.1
OG0002984	g10524	XP_033129178.1
OG0002985	g51183	XP_009144339.1, XP_009141028.1
OG0002987	g39684, g11077	XP_009113951.1
OG0002988	g37039	XP_009114033.1
OG0002988	g32292	XP_009102962.1
OG0002989	g37103	XP_033146280.1, XP_009133000.1, XP_033148771.1
OG0002990	g27712	XP_009115054.1
OG0002990	g32490	XP_009102689.1
OG0002991	g32620	XP_009151434.1
OG0002992	g19372	XP_033140772.1
OG0002992	g9672	XP_009141044.1, XP_033140770.1, XP_009112373.2, XP_009112378.2, XP_009112374.2
OG0002993	g94, g9680	XP_009130545.1, XP_009112219.1
OG0002994	g104	XP_009150694.1, XP_009112213.1
OG0002996	g810	XP_009120644.2, XP_009149701.1
OG0002997	g28811	XP_009126618.2, XP_033138136.1, XP_009120547.2, XP_009120549.2
OG0002999	g28682	XP_018512220.1, XP_009120321.1, XP_009132086.2, XP_009126795.2
OG0003000	g1055	XP_009132330.1, XP_009120133.1, XP_009120131.1
OG0003002	g986	XP_009132416.1
OG0003002	g47612	XP_009109159.1
OG0003003	g17107	XP_009142954.1, XP_033144050.1
OG0003004	g31203, g49620	XP_009118303.1
OG0003005	g5588	XP_009122284.1
OG0003006	g39607	XP_009111256.1
OG0003007	g12799, g36097	XP_009125010.1, XP_009112221.1
OG0003008	g18989	XP_009139037.1, XP_009116440.1
OG0003009	g29848, g5781	XP_009122760.1
OG0003009	g13057	XP_009135048.1
OG0003010	g14376	XP_009125176.1, XP_033145809.1
OG0003011	g27510	XP_009145379.1
OG0003011	g46394	XP_009106432.2
OG0003013	g46371	XP_009104617.1
OG0003014	g22983	XP_009109285.2
OG0003015	g6053	XP_009150778.1
OG0003016	g25941	XP_009134096.1, XP_009113487.2
OG0003016	g40218	XP_018515018.2
OG0003017	g11682	XP_009136097.1, XP_009102441.1
OG0003018	g17884	XP_009139686.1
OG0003019	g52014	XP_009142022.1
OG0003020	g17813, g47020	XP_009139576.2, XP_009107497.2
OG0003021	g50041	XP_009149284.1
OG0003021	g46105	XP_009106045.1
OG0003022	g44804	XP_009105021.1
OG0003023	g23495	XP_018512740.1
OG0003024	g31971	XP_033141094.1, XP_009104657.1
OG0003025	g10438	XP_009129381.1, XP_009151894.1
OG0003026	g10433	XP_009129380.1, XP_009111591.1, XP_009139968.1
OG0003027	g18395, g16730	XP_009128805.1
OG0003028	g6788	XP_009111676.1
OG0003028	g54153	XP_009107249.1
OG0003029	g28048	XP_009147805.1
OG0003030	g36389	XP_033128466.1, XP_009144984.2
OG0003031	g11875	XP_033137015.1, XP_009135737.1
OG0003032	g12097	XP_009114896.1
OG0003032	g28015	XP_009107146.1
OG0003033	g51705	XP_009133238.1
OG0003034	g33	XP_009146667.1
OG0003034	g2526	XP_009115763.2
OG0003035	g17382	XP_018512616.1, XP_009133755.1, XP_018508979.2
OG0003037	g40467	XP_009114495.1
OG0003039	g37607	XP_009143136.1
OG0003040	g18823	XP_009138836.1, XP_009104260.1
OG0003041	g18857, g1932	XP_009116691.1, XP_009138869.1, XP_009104245.1, XP_009116689.1
OG0003042	g37489	XP_018513394.2, XP_009142288.2, XP_009142916.2
OG0003043	g2039	XP_009142831.1
OG0003043	g11216	XP_009104106.1
OG0003044	g2343	XP_009116048.1, XP_009103867.1, XP_009139395.2
OG0003045	g12769, g7829	XP_033142257.1, XP_033141346.1, XP_009130351.1
OG0003047	g44902	XP_009105284.1
OG0003048	g32258	XP_009127558.1, XP_018509341.2, XP_009103004.1
OG0003049	g41604	XP_009105086.1
OG0003050	g18127	XP_009144656.1
OG0003051	g23819	XP_009138572.1
OG0003052	g18331	XP_009109529.1
OG0003053	g50744	XP_009114749.1
OG0003054	g25748	XP_033140708.1
OG0003054	g47341	XP_018515003.1
OG0003056	g12908	XP_009124943.1
OG0003057	g4855	XP_009111709.1
OG0003057	g10105, g4856	XP_033141212.1
OG0003058	g7739	XP_009134789.2, XP_009124200.1
OG0003060	g52245	XP_033147582.1
OG0003061	g52140	XP_009142975.1, XP_033148359.1
OG0003061	g52138	XP_009142232.1
OG0003062	g37525	XP_009133643.1, XP_033145459.1, XP_009142299.2, XP_033145457.1
OG0003063	g38169	XP_009142771.2, XP_009142772.1
OG0003064	g12572	XP_009124069.1
OG0003064	g4691	XP_009151208.1
OG0003065	g12869, g7702	XP_009147227.1, XP_009134829.1, XP_009124018.1
OG0003066	g12532	XP_009124859.1, XP_009147214.1
OG0003067	g12933	XP_009111879.1, XP_009129785.1
OG0003068	g7537	XP_009135090.1, XP_009146980.1
OG0003069	g7407	XP_009122559.1
OG0003070	g13176, g7241	XP_009135304.1, XP_009146498.1, XP_009124744.1
OG0003072	g12022	XP_009145944.1
OG0003073	g6887	XP_018514773.1
OG0003073	g36364	XP_009144999.2
OG0003075	g41451	XP_009120935.1
OG0003076	g26866	XP_009118831.2
OG0003077	g25165	XP_009119713.1, XP_009111487.2
OG0003078	g26899	XP_009118746.1
OG0003078	g30790	XP_009109724.1, XP_009109723.2, XP_009111183.1, XP_009119612.1
OG0003079	g30819	XP_009119549.1
OG0003081	g31281	XP_009148418.1
OG0003082	g10776	XP_009101330.2, XP_009129220.2, XP_018510015.1
OG0003083	g49927	XP_009110512.1, XP_009148884.1, XP_009117859.1
OG0003084	g31602	XP_009148940.1
OG0003085	g31785	XP_009149293.1
OG0003086	g17972	XP_009106276.1, XP_009110223.1
OG0003089	g31968, g50167	XP_033129108.1, XP_033130983.1
OG0003090	g27520	XP_009103234.1
OG0003092	g40499	XP_009110594.1
OG0003093	g22923, g47968	XP_009144195.1, XP_009144127.1, XP_009138429.1, XP_009109314.1
OG0003094	g47899	XP_009108695.1
OG0003095	g47897	XP_009108028.2
OG0003096	g16936, g23287	XP_009138067.1, XP_009130110.2, XP_009126385.2
OG0003097	g32139	XP_009115415.1, XP_009110042.1
OG0003098	g39504	XP_009134484.1, XP_009128513.1, XP_009151456.1, XP_009134481.1, XP_009134482.1
OG0003101	g6023	XP_009150747.1
OG0003102	g23381	XP_009127643.2, XP_018509273.2
OG0003104	g39905	XP_033135290.1, XP_033142401.1
OG0003104	g39906	XP_033145609.1
OG0003105	g44274	XP_009120083.2
OG0003117	g5969	XP_033132081.1
OG0003118	g29211	XP_009121530.1
OG0003118	g7869	XP_009134674.1
OG0003119	g45675	XP_009131430.1, XP_009121622.1
OG0003120	g45531	XP_009122063.1
OG0003122	g17178	XP_009137503.1, XP_009138982.1
OG0003123	g47765	XP_009108954.1, XP_009127279.1
OG0003124	g51412	XP_009132972.2
OG0003125	g31237	XP_009148337.1
OG0003127	g46	XP_009103487.1
OG0003128	g46818	XP_009131882.1, XP_009120652.1
OG0003129	g287, g2697	XP_009112088.2, XP_009150411.1
OG0003130	g18617	XP_009150366.1, XP_009112052.1, XP_009112048.1
OG0003133	g44174	XP_033133490.1, XP_009113135.1
OG0003134	g28969	XP_018512527.1
OG0003134	g11823	XP_009145389.1, XP_009135802.1
OG0003135	g10754	XP_009109522.2
OG0003136	g801	XP_033134346.1
OG0003136	g14404	XP_033140100.1
OG0003138	g28365	XP_009127244.1
OG0003138	g41219	XP_009127250.1, XP_009132533.1
OG0003139	g39308, g47563	XP_009120252.1
OG0003140	g27508, g32018	XP_009145385.1, XP_009103273.2
OG0003141	g6981	XP_018514493.1
OG0003141	g12061	XP_009146048.1, XP_009135509.1, XP_033143957.1
OG0003142	g25468	XP_033139976.1, XP_033134572.1
OG0003143	g45237, g45241	XP_009111279.2
OG0003145	g29777	XP_009130833.2
OG0003146	g5686	XP_009122594.1
OG0003147	g16821	XP_009140039.1, XP_009125162.2, XP_009111561.1
OG0003148	g40781	XP_009112941.1, XP_009112750.1
OG0003149	g36636	XP_009139126.1, XP_009147592.1
OG0003150	g44280	XP_033141834.1
OG0003150	g49943	XP_009148946.1
OG0003151	g44319	XP_009128363.1, XP_009104526.1
OG0003152	g44322	XP_009104529.1, XP_009117767.1
OG0003153	g46482	XP_009106600.1, XP_009104565.1
OG0003156	g31897	XP_009103362.1, XP_009149497.1
OG0003157	g44474	XP_009104713.1
OG0003157	g31854	XP_009149434.1
OG0003158	g7129	XP_009147615.1
OG0003159	g38026, g51569	XP_033147443.1, XP_009133064.1, XP_009141561.1
OG0003160	g37164	XP_009133078.1, XP_009141587.1
OG0003161	g2971	XP_009150068.1
OG0003162	g47011	XP_009107745.1, XP_009139602.1, XP_009102560.1
OG0003163	g24504, g24502	XP_009148357.1
OG0003164	g13391	XP_033147469.1
OG0003165	g46063	XP_009104808.1, XP_009127995.1
OG0003166	g31758, g50035	XP_009149269.1
OG0003167	g10453	XP_009151914.1, XP_033140676.1, XP_009139991.1
OG0003168	g10367	XP_009151808.1
OG0003169	g16837	XP_009140020.1
OG0003169	g1625	XP_018515514.1
OG0003172	g45058	XP_009140719.1
OG0003173	g19112	XP_033128450.1
OG0003175	g36183	XP_009101819.1, XP_009123703.1
OG0003176	g17533, g24258	XP_009136851.1, XP_009130677.1
OG0003177	g1336, g41160	XP_033138769.1, XP_033137903.1, XP_009119427.2, XP_009127317.1
OG0003178	g1497, g27273	XP_033128037.1
OG0003179	g47162	XP_009136775.1, XP_009145854.1
OG0003180	g24294, g51503	XP_009108293.1, XP_009145206.1
OG0003181	g2512	XP_009136578.1, XP_009115775.1
OG0003182	g1908	XP_009116731.1
OG0003182	g18818	XP_009104266.1
OG0003183	g1961	XP_009138892.1, XP_009116647.1, XP_009104225.1
OG0003184	g18955	XP_009104141.1
OG0003186	g36352, g19376	XP_033134380.1
OG0003187	g19045	XP_009116302.2
OG0003188	g2178	XP_009116288.1, XP_033131697.1, XP_009141872.1
OG0003189	g2258	XP_009116195.2
OG0003190	g51645	XP_009141670.1
OG0003191	g27614, g50390	XP_009109867.1
OG0003192	g6032	XP_009150755.2
