Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0000386	g50718	XP_010463112.1
OG0000386	g32707	XP_019095915.1, XP_010461209.1, XP_019094727.1
OG0000386	g32710	XP_010499926.1, XP_010461211.1
OG0000388	g13288	XP_010487640.1, XP_010465803.1
OG0000388	g34348, g35026, g34350, g28458, g28439, g35303	XP_010477263.1, XP_019099108.1
OG0000388	g6787	XP_010468314.1, XP_010466112.1, XP_019096246.1, XP_019092417.1, XP_010468300.1
OG0000389	g43635, g1338, g1343	XP_019088084.1, XP_010451389.1, XP_019087654.1, XP_019087655.1, XP_010465875.1, XP_019087811.1, XP_019092401.1, XP_019087656.1
OG0000390	g50242	XP_010477496.1, XP_010498707.1, XP_010477497.1, XP_010459992.1
OG0000390	g27516	XP_010498706.1, XP_010459988.1, XP_010477495.1
OG0000391	g46059, g46056	XP_019093620.1, XP_010416123.1, XP_010428247.1
OG0000391	g7432	XP_010426467.1, XP_010503611.1, XP_010515304.1, XP_010484310.1, XP_010464720.1, XP_010486651.1
OG0000392	g47536	XP_010448451.1, XP_010433658.1
OG0000393	g46706	XP_010450835.1
OG0000393	g46707, g53730	XP_010450836.1, XP_010435820.1
OG0000394	g27880	XP_010479807.1, XP_010500902.1, XP_019095016.1
OG0000394	g24279	XP_010460572.1, XP_010478155.1, XP_010499297.1
OG0000395	g31494	XP_010495747.1, XP_010458885.1, XP_010476441.1
OG0000395	g6162, g14272	XP_010467297.1, XP_010488954.1, XP_010518146.1
OG0000395	g49902	XP_010458880.1, XP_010495739.1, XP_010476440.1
OG0000396	g16098	XP_010469488.1, XP_010430877.1, XP_010445480.1, XP_010422301.1
OG0000397	g36029, g3758, g12040	XP_010468689.1, XP_010467502.1, XP_010515232.1, XP_010423011.1, XP_010468696.1
OG0000398	g22154	XP_019101849.1, XP_010474573.1, XP_010495578.1, XP_010412529.1, XP_010431376.1, XP_010495783.1, XP_019085521.1, XP_019094558.1
OG0000399	g25452	XP_010456084.1, XP_010422641.1, XP_010429159.1
OG0000399	g41120	XP_010511270.1
OG0000399	g31165	XP_010458197.1, XP_010475745.1, XP_010489783.1
OG0000402	g9656	XP_010444718.1, XP_010464770.1
OG0000404	g11863	XP_010477699.1
OG0000404	g23221	XP_010451343.1
OG0000407	g36060, g14938, g43281, g11474, g7650	XP_010481842.1, XP_010474951.1, XP_010460297.1, XP_010462891.2, XP_010518416.1, XP_010506753.1
OG0000409	g27666	XP_010460979.1, XP_010499707.1, XP_010478903.1, XP_010460977.1, XP_019099259.1, XP_010478238.1
OG0000409	g50490	XP_019099253.1, XP_010499396.1, XP_019099258.1, XP_019095131.1, XP_010499588.1, XP_019091062.1, XP_019095128.1, XP_019091794.1
OG0000410	g40411	XP_010422228.1, XP_010422229.1, XP_010433312.1, XP_010455705.1
OG0000411	g50674, g6276, g3083, g6257, g6259, g6273, g38385	XP_010474148.1, XP_010412620.1, XP_010417206.1, XP_010417205.1, XP_010466070.1, XP_010466707.1, XP_010443642.1, XP_010468448.1, XP_010446036.1, XP_010513211.1, XP_010513192.1, XP_019096447.1, XP_010511683.1, XP_010482173.1, XP_010472456.1
OG0000412	g45737	XP_019083838.1, XP_010453820.1, XP_010492569.1
OG0000412	g46788	XP_010435595.1, XP_010450518.1, XP_010440874.1
OG0000412	g45009	XP_010511548.1, XP_010470493.1, XP_010415162.1
OG0000412	g6918, g13293	XP_010505938.1, XP_010487679.1, XP_019092422.1
OG0000413	g12223, g12228	XP_010465210.1
OG0000413	g54333	XP_010440817.1
OG0000413	g27985	XP_010480046.1, XP_010462363.1, XP_010501132.1
OG0000414	g40900	XP_010418242.1, XP_010430304.1, XP_010473466.1
OG0000414	g13659	XP_010488821.1, XP_010413891.1, XP_010467159.1
OG0000414	g47091	XP_010436582.1, XP_010449961.1, XP_010440330.1
OG0000415	g20406, g21339	XP_010455442.1, XP_019090874.1, XP_010418897.1, XP_010507441.1, XP_019093585.1, XP_019090029.1
OG0000416	g26677, g49171, g425, g53223, g43811, g43816, g31442, g43802	XP_019089828.1
OG0000419	g51508	XP_019101107.1
OG0000420	g4802, g4813	XP_010456499.1, XP_010424063.1, XP_010495157.1
OG0000421	g39358	XP_010482633.1, XP_010442803.1, XP_010445119.1
OG0000421	g47588	XP_010438732.1, XP_010491086.1, XP_010448245.1, XP_010448248.1, XP_010433476.1
OG0000423	g6329, g34479	XP_010445359.1, XP_010438340.1, XP_019101798.1
OG0000423	g6331	XP_019085397.1
OG0000423	g32550	XP_019097237.1
OG0000424	g28489	XP_010443041.1, XP_010448438.1, XP_010482870.1
OG0000424	g47623	XP_010448165.1, XP_010438646.1, XP_010433394.1
OG0000424	g36484	XP_010461941.1, XP_010500675.1, XP_010479561.1
OG0000426	g40973, g23602	XP_019086793.1, XP_010468665.1, XP_010467413.1
OG0000429	g18956	XP_019101938.1, XP_010427747.1, XP_019100408.1
OG0000429	g2032	XP_010507519.1, XP_010507520.2, XP_010507517.1, XP_010427740.1, XP_010412847.1
OG0000430	g23976, g17311	XP_010434097.1, XP_010448956.1, XP_010439386.1, XP_010439390.1
OG0000430	g13575	XP_010412704.1, XP_010488773.1, XP_010467090.1
OG0000431	g1437	XP_019101515.1
OG0000431	g6194	XP_010479710.1, XP_010481133.1, XP_019099487.1
OG0000432	g24067	XP_010445254.2, XP_010439607.1, XP_010449212.1
OG0000432	g17626	XP_010434309.2
OG0000433	g17099, g17097, g17100, g17096	XP_010448169.1, XP_010438650.1, XP_010448170.1, XP_010438652.1, XP_010438649.1, NP_001289903.1, XP_010448171.1, XP_010448168.1
OG0000434	g36218, g36226, g36221	XP_010450777.1, XP_010445662.1, XP_010450781.1, XP_010435862.1, XP_010440950.1, XP_010450910.1
OG0000436	g19572	XP_010503214.1, XP_010426027.1, XP_010514925.1
OG0000436	g41304	XP_010483636.1, XP_010455704.1, XP_010443774.1
OG0000436	g1293	XP_010483637.1, XP_010443776.1, XP_010455715.1
OG0000436	g19571	XP_010426028.1, XP_010514926.1, XP_010503215.1
OG0000437	g39339, g1080, g28563	XP_010443321.1, XP_010483148.1, XP_010451403.1, XP_010438783.1, XP_010448305.1, XP_010433532.1
OG0000439	g45982, g16494, g44625	XP_010471204.1, XP_010428037.2, XP_010415904.1
OG0000439	g13576	XP_010471205.1, XP_010428038.1, XP_010419159.1
OG0000439	g29695	XP_010425915.1, XP_010503136.1, XP_010491171.1
OG0000442	g37725	XP_019101138.1, XP_019100674.1, XP_019082440.1
OG0000443	g23276	XP_010437916.1, XP_010432727.1
OG0000443	g45564	XP_010419675.1, XP_010453166.1, XP_010491838.1
OG0000443	g598	XP_010493796.1, XP_019090443.1
OG0000444	g51246	XP_010414131.1, XP_010510201.1, XP_010469704.1
OG0000444	g2023	XP_010469311.1, XP_010512210.1
OG0000444	g49529	XP_010480362.1, XP_010475323.1, XP_010462577.1, XP_010501336.1, XP_010485800.1, XP_010475326.1
OG0000445	g502, g2678, g19442, g19454, g9989	XP_010454662.1, XP_010421183.1, XP_010493497.1
OG0000446	g1408	XP_010456639.1
OG0000446	g21423	XP_019089945.1, XP_010493361.1
OG0000447	g51571	XP_010515728.1, XP_010426877.1, XP_010504004.1, XP_010486813.1, XP_010516824.1, XP_010505148.1, XP_010509506.1, XP_010496575.1, XP_010464864.1
OG0000448	g4323	XP_010425615.1, XP_010412435.1, XP_010430842.1, XP_010514540.1, XP_010425617.1, XP_010425621.1, XP_010514543.1, XP_010502833.1
OG0000448	g10425	XP_010514536.1
OG0000451	g50836	XP_010473213.1, XP_010417968.1, XP_019094717.1, XP_019099394.1, XP_010479755.1
OG0000452	g45250	XP_010419477.1, XP_019085679.1, XP_010418333.1, XP_010418334.1, XP_010431712.1, XP_019093674.1
OG0000456	g25732, g5758, g34781, g37098, g1164, g41680, g40619, g14339, g51065, g14276, g3102, g45013, g27783, g13781, g28519, g26141, g32500, g13197, g46070, g24627, g27472, g1417, g40113, g4039, g13941, g23744, g46072, g28737, g44439, g11315, g23839, g11546, g53398, g23865, g2198, g25659, g22664, g40910, g40906, g23746, g13943, g45214, g51852, g24540, g27784, g45012, g28738, g18154, g25731, g10437, g34932, g27822, g28520, g17651, g42042, g38420, g46071, g13779, g17650, g46074, g14275, g3101, g40907, g13198, g17061, g32501, g54330, g26144	XP_010485125.1
OG0000457	g7774, g12606, g30872, g12810, g7765	XP_010457497.1, XP_010413881.1
OG0000458	g50497	XP_010478268.1, XP_010499428.1, XP_010460683.1
OG0000459	g17375	XP_019087376.1
OG0000459	g54231, g33385	XP_019093172.1
OG0000460	g12238	XP_019087894.1, XP_019087805.1, XP_019095752.1, XP_019087123.1, XP_019086102.1, XP_019089393.1, XP_019094935.1, XP_019091667.1, XP_019099532.1
OG0000463	g32899	XP_010490514.1, XP_010461291.1, XP_010500014.1
OG0000466	g25526, g25938	XP_010455880.1, XP_010431209.1
OG0000466	g25525, g44791, g44879, g17389	XP_010467483.1, XP_010422446.1, XP_019085181.1
OG0000466	g32989, g31982	XP_010464107.1, XP_019096195.1, XP_010464110.2, XP_010430900.1, XP_010464108.1, XP_010486037.1, XP_010486036.1, XP_010464106.1
OG0000468	g6609	XP_010413027.1, XP_010515583.2
OG0000468	g37276	XP_010510346.2, XP_010509036.1, XP_010517267.1
OG0000469	g1996, g10969, g40576, g47280, g17461	XP_010516520.1
OG0000470	g17411, g17424	XP_010453361.1
OG0000472	g4134	XP_010484860.1, XP_010418863.1, XP_010480732.1, XP_010456816.1, XP_010490147.1, XP_019086262.1, XP_019095600.1, XP_010471706.1
OG0000473	g49273	XP_010496697.1, XP_010479268.1, XP_019098230.1, XP_010496715.1, XP_010511349.1, XP_010414810.1, XP_010480305.1, XP_010493027.1
OG0000473	g30720, g1438	XP_010496713.1, XP_010496480.1, XP_019098284.1, XP_010479259.1
OG0000473	g51663	XP_010509285.1, XP_010505369.1, XP_010517046.1
OG0000474	g49450	XP_010483396.1, XP_010475082.1, XP_010457473.1
OG0000474	g50694	XP_019089141.1
OG0000474	g50021	XP_010442760.1, XP_010482592.1, XP_010444723.1
OG0000475	g40945	XP_010418144.1, XP_010473386.1, XP_010430191.1
OG0000476	g37782, g4812, g4800, g4814	XP_019097411.1, XP_010495345.2, XP_010495414.1, XP_010493449.1, XP_010495401.1, XP_010495400.2, XP_010495396.2, XP_010480813.1, XP_010420973.2, XP_010424267.2, XP_019095814.1, XP_010499740.1, XP_019089827.1, XP_010461120.1, XP_010463060.1, XP_019084677.1, XP_010424393.1, XP_010455071.1, XP_010424369.1, XP_010495530.1, XP_019097413.1
OG0000477	g353	XP_010459009.1, XP_010444102.1, XP_010483967.1
OG0000477	g27266	XP_010496054.1, XP_010458937.1, XP_010476494.1
OG0000480	g40981	XP_019085776.1, XP_019093615.1
OG0000480	g10730	XP_010502227.1, XP_010495963.1, XP_010513972.1
OG0000480	g1517	XP_010513973.1, XP_019099990.1, XP_010495961.1
OG0000481	g44045	XP_010414737.1, XP_010470262.1
OG0000481	g27100	XP_010490519.1, XP_010458325.1
OG0000481	g31232	XP_010475860.1, XP_010490556.1, XP_010475859.1, XP_010458324.1
OG0000483	g10089	XP_010424331.2, XP_010421456.1, XP_010493858.1, XP_010493857.1
OG0000484	g47740	XP_010482054.1, XP_010442224.1, XP_010439278.1
OG0000484	g47741, g47742, g23417	XP_010447741.1, XP_010433003.1, XP_010438195.1, XP_010438196.1, XP_010447743.1, XP_010447742.1, XP_010433005.1
OG0000485	g23902	XP_010445173.1, XP_019086520.1
OG0000485	g24586, g23899, g23901	XP_010425917.1, XP_010467932.1
OG0000486	g46992, g26157, g46989	XP_010480533.1, XP_010462777.1, XP_010513157.1, XP_010462748.1, XP_010474012.1, XP_010418827.1, XP_019095364.1
OG0000491	g19467	XP_019102285.1, XP_010426318.1, XP_010503460.1
OG0000491	g41553, g11391	XP_019101881.1
OG0000492	g19139, g11288	XP_010427180.1, XP_010516009.1, XP_010504284.1
OG0000492	g37303	XP_010509096.1, XP_010517219.1
OG0000493	g16860	XP_010451805.1, XP_010480551.1, XP_010477231.1, XP_010445670.1, XP_019086341.1, XP_010436822.1, XP_010497002.2, XP_010481185.1, XP_010481186.2, XP_010481140.2, XP_019092249.1, XP_010481184.1
OG0000494	g11331	XP_010412736.1, XP_019100291.1
OG0000495	g17535	XP_010412584.1, XP_010503232.1, XP_010431034.1, XP_010426048.1, XP_010507226.1, XP_019085505.1, XP_010503230.1, XP_010412582.1, XP_019101869.1
OG0000496	g2743	XP_010426225.1, XP_019100203.1, XP_010515082.1, XP_010503385.1, XP_010426229.1
OG0000496	g19502	XP_010426224.1
OG0000496	g2744	XP_010503388.1, XP_010515083.1, XP_010426227.1
OG0000497	g12212	XP_010416036.1, XP_010471304.1, XP_010428171.1
OG0000497	g27989	XP_010487172.1, XP_010501441.1, XP_010465264.1, XP_010502017.1, XP_010480021.1, XP_019091751.1
OG0000498	g6058	XP_019096596.1, XP_010422952.1, XP_010514884.1
OG0000498	g6063	XP_019098369.1, XP_010422899.1
OG0000499	g6742	XP_010466222.1, XP_010488012.1, XP_019102485.1
OG0000500	g46747, g18097, g41800, g18041, g44922, g44926	XP_010511625.1, XP_010470602.1, XP_010415258.1
OG0000501	g50671, g32646	XP_019099349.1
OG0000501	g50679	XP_019095351.1, XP_010461117.1
OG0000501	g40318	XP_019090056.1, XP_019090403.1
OG0000502	g46703, g46704	XP_010441044.1, XP_019089433.1, XP_010435827.2
OG0000502	g37779	XP_019087499.1, XP_010435828.1, XP_010450827.1
OG0000503	g53150, g41815, g53151, g46567, g31147, g33131, g42117	XP_010415994.1
OG0000506	g29645, g45471, g28728, g1183, g39280	XP_010515129.1, XP_010489362.1, XP_010467507.1
OG0000506	g5569	XP_010509192.1
OG0000507	g52819	XP_010488846.1
OG0000507	g3111, g27067, g12541, g24850, g36336, g18639, g22861, g13024, g51671, g39956, g22859	XP_010421281.1, XP_010480433.1, XP_010481003.1, XP_010495304.1, XP_010489808.1
OG0000509	g24336	XP_019088940.1, XP_010445347.1
OG0000509	g24334, g24335	XP_010440141.1, XP_010440143.1, XP_010434805.1, XP_010449761.1, XP_010440133.1, XP_010440132.1, XP_010449760.1
OG0000510	g46683, g46681	XP_010435927.1, XP_010441139.1, XP_019087512.1, XP_010450701.1
OG0000510	g18100	XP_019089674.1, XP_010441134.1, XP_010435922.1
OG0000511	g36452	XP_010485115.1, XP_019095756.1
OG0000513	g27109	XP_019094686.1, XP_019099517.1
OG0000516	g44889, g42659, g42668, g4054, g53638, g3459, g26813	XP_010418540.1, XP_010415295.1, XP_010513602.1, XP_010496860.1, XP_010513628.1, XP_010470625.1, XP_010419050.1, XP_010475845.1, XP_010513639.1, XP_010474189.1
OG0000517	g29147, g29148, g29150	XP_010438435.1
OG0000518	g28418, g28417	XP_019091450.1
OG0000518	g5308	XP_010453319.1, XP_010492003.1, XP_010492001.1, XP_010495694.1, XP_019097644.1, XP_019097645.1, XP_010441804.1, XP_010494561.1, XP_010492524.2, XP_010492529.1, XP_010453795.2, XP_010420325.1
OG0000519	g8	XP_010444863.1, XP_010484711.1, XP_010466396.1
OG0000520	g51206	XP_010452949.1, XP_010491592.1
OG0000521	g185, g186	XP_010444482.1, XP_010462319.1, XP_010484311.1, XP_019094195.1, XP_010444480.1, XP_010484312.1
OG0000521	g9727	XP_019088243.1, XP_010462391.1, XP_010444474.1, XP_010428774.1, XP_010471873.1, XP_019095372.1
OG0000522	g37317	XP_010505608.1, XP_010509022.1, XP_010517283.1
OG0000522	g13045, g12397, g7487	XP_010464597.1, XP_010473767.1, XP_010486523.1
OG0000523	g54035	XP_019088116.1
OG0000523	g54031	XP_010445030.1, XP_010432827.2
OG0000524	g45181, g45202	XP_010456875.1, XP_010424544.1, XP_010468683.1, XP_010434195.1, XP_010455589.1, XP_010422129.1
OG0000525	g52116	XP_019099762.1, XP_010412910.1
OG0000525	g50869	XP_010512879.1, XP_010512878.1, XP_010484813.2
OG0000526	g29070	XP_010492905.1, XP_010492908.1, XP_019097203.1, XP_010495030.1, XP_010495289.1, XP_010492907.1
OG0000529	g39835, g51257	XP_010429438.1, XP_010472465.1, XP_010417212.1
OG0000529	g51197, g37897	XP_010510391.1, XP_010510380.1, XP_010473948.2
OG0000530	g41237, g890	XP_010442815.1, XP_010445234.1, XP_010482643.1
OG0000531	g10041, g580	XP_010461230.1
OG0000533	g14003	XP_010492466.1, XP_019096588.1, XP_010502000.1, XP_010463439.1, XP_010463249.1, XP_010470124.2, XP_019083103.1, XP_019101471.1
OG0000534	g17931	XP_010479264.1, XP_010500367.1
OG0000535	g2040	XP_010427711.2, XP_010504753.1, XP_010504754.1, XP_010516455.1, XP_010427710.1, XP_010504752.1
OG0000536	g46832	XP_019088103.1
OG0000536	g46831	XP_019086316.1, XP_019089194.1
OG0000536	g25662	XP_010435547.1
OG0000537	g12430	XP_010464425.1, XP_010458152.1, XP_010486355.1
OG0000538	g10345	XP_010425760.1, XP_010502981.1
OG0000539	g51136	XP_019083074.1, XP_010510523.1
OG0000539	g46875	XP_010414393.1, XP_010469962.2, XP_019101437.1
OG0000540	g39867	XP_010513355.1, XP_010474552.1, XP_010484775.1, XP_010513354.1, XP_010419426.1, XP_010473927.1, XP_010513174.1, XP_010418734.1, XP_010513170.1
OG0000541	g25889, g35773, g34755, g42643, g24439, g35785, g48337, g19953, g20499, g34573, g34035, g33128, g4096, g45112, g4108, g43641, g34576, g35383, g34082, g42718, g34754, g52450, g16276, g16172, g34757, g33354, g42022, g42959, g19927, g33223, g10332, g21454, g48067, g48047, g21520, g30393, g30392, g21535, g48068, g21519, g48069, g15351, g9243, g52982, g52520, g34769, g43642, g52449, g21396, g30248, g22188, g19922, g4068, g35367, g21240, g35795, g3403, g42322, g33585, g42325, g42249, g8828, g34038, g34085, g48070, g24691	XP_010510109.2
OG0000542	g31250	XP_010491190.1, XP_010475906.1, XP_010458391.1
OG0000542	g44098	XP_010511000.1, XP_010470181.1, XP_019083116.1
OG0000542	g49727	XP_010477768.1, XP_010498965.1, XP_010460215.1, XP_010415667.1, XP_010470997.1, XP_010512062.1, XP_010501410.2
OG0000544	g47326	XP_010451353.1
OG0000544	g36111, g47327	XP_019087370.1, XP_010436457.1
OG0000545	g26718, g30027, g30017, g3550, g3652, g52610, g3586, g44459, g23480, g24027, g16401, g26649	XP_010437366.2
OG0000546	g12390	XP_019083180.1
OG0000547	g52123, g37511	XP_010506253.1, XP_010517938.1, XP_010508399.1
OG0000549	g51324	XP_010473867.2
OG0000549	g39784	XP_010473868.1, XP_010513099.1, XP_019082962.1
OG0000549	g51327	XP_019100789.1, XP_019082524.1, XP_010473866.1
OG0000553	g11687	XP_010513787.1, XP_010466918.1, XP_010488596.1
OG0000554	g14052, g40408, g25607, g25625, g25606, g25632, g25629, g25605, g25619, g25621	XP_010422221.1, XP_010422218.1, XP_010455697.1, XP_010433390.1, XP_010422217.1, XP_010433400.1, XP_010455696.1, XP_019098752.1, XP_010455695.1, XP_010422216.1, XP_010433403.1
OG0000557	g38464	XP_010429242.1, XP_010472298.1
OG0000557	g50928, g50931, g50935, g50932	XP_010472296.1, XP_010429230.1, XP_010429234.1
OG0000561	g16898	XP_010435830.2, XP_010450826.1, XP_010441045.1
OG0000561	g7907	XP_010463593.1, XP_010485437.1, XP_010439112.1
OG0000561	g5112, g45694	XP_010453685.1, XP_010492388.1, XP_010420210.1
OG0000562	g40099	XP_010473144.1, XP_010417905.1, XP_010510762.1
OG0000562	g797	XP_010454506.1, XP_010421033.1, XP_010493328.1
OG0000563	g24348, g2664, g37712, g50813	XP_010506742.1, XP_010507927.1, XP_010518402.1, XP_010413295.1, XP_010512610.1, XP_010468976.1, XP_010460127.1, XP_010498849.1, XP_010477636.1
OG0000564	g1879	XP_010508123.1, XP_010413493.1, XP_010512439.1, XP_010506530.1
OG0000564	g52272	XP_010442209.1, XP_010439077.1
OG0000565	g33057, g33090, g33065	XP_010480441.1, XP_019091515.1, XP_010496744.1
OG0000565	g27159	XP_010493017.1, XP_010458561.1, XP_010476087.1
OG0000566	g44024, g44018	XP_010511352.1, XP_010470317.1, XP_010510801.1, XP_019101556.1, XP_010414809.1
OG0000566	g16614, g18133	XP_010450996.1
OG0000567	g32338	XP_010479244.1, XP_010473236.1, XP_010417993.1, XP_010435010.1, XP_010440355.1, XP_019086541.1, XP_010496118.1, XP_019089240.1
OG0000568	g37536	XP_019099807.1
OG0000569	g10717, g18677, g76	XP_010484526.1, XP_010464322.1, XP_010444677.1
OG0000569	g47779	XP_010423459.2, XP_010491085.1, XP_019090277.1
OG0000571	g47464	XP_010468071.2, XP_010486506.1, XP_019097356.1, XP_010464584.1
OG0000572	g18462	XP_010442182.1, XP_010482012.1, XP_010494154.1
OG0000573	g40463	XP_010431738.1, XP_010455847.1, XP_010422386.1
OG0000573	g25545	XP_010431705.1, XP_019090627.1, XP_010422412.1, XP_010422384.1, XP_010455844.1
OG0000578	g16398	XP_010434014.1
OG0000578	g3247	XP_010506952.1
OG0000579	g7906	XP_010441141.1, XP_010485441.1, XP_010463597.1
OG0000579	g9919	XP_010443933.1, XP_010483780.1, XP_010457011.1
OG0000580	g39847	XP_010457730.1, XP_010485698.1, XP_010475337.1, XP_010414138.1, XP_010469697.1, XP_010510208.1
OG0000581	g720	XP_010495327.1, XP_010424199.1
OG0000582	g17977	XP_010493325.2, XP_010421031.1, XP_010454504.1
OG0000582	g19605	XP_010514783.1, XP_010425872.1, XP_010503102.1
OG0000583	g36635	XP_010462242.1, XP_010479911.1, XP_010501002.1
OG0000583	g46461	XP_010417456.1, XP_010472689.1
OG0000584	g44179	XP_010484904.1, XP_010484905.1
OG0000586	g3220	XP_010431093.1, XP_010480980.1
OG0000587	g44684, g44686	XP_010498519.1, XP_019091023.1, XP_019094424.1, XP_019094804.1
OG0000587	g2580	XP_010481244.2, XP_010418952.1, XP_019085557.1, XP_010507367.1, XP_019085525.1, XP_010412695.2, XP_019094423.1, XP_019091022.1, XP_010501539.1
OG0000588	g51164	XP_010414382.1, XP_010469950.1, XP_010510487.1
OG0000588	g37885	XP_010510489.1, XP_010414383.1, XP_019093244.1
OG0000588	g51163	XP_010414384.1, XP_010510490.1, XP_010469952.1
OG0000589	g39380	XP_010449249.1, XP_019097352.1, XP_010443137.1, XP_010482946.1
OG0000589	g28961	XP_010420828.1, XP_010420831.1, XP_010493092.1, XP_010454293.1
OG0000589	g28509	XP_010420833.1, XP_010454296.1, XP_010493094.1
OG0000590	g46709, g22602, g22608, g28292	XP_010450839.1, XP_010445642.1
