Orthogroup	Cochlearia_excelsa	Cardamine_glauca
OG0004451	g47451, g23918	Cg001G0173600
OG0004452	g2804	Cg002G0555800
OG0004453	g37304	Cg005G1542400
OG0004455	g10726	Cg002G0685800
OG0004457	g30883	Cg006G2220200
OG0004458	g5017	Cg008G2732300
OG0004459	g18693, g18694	Cg002G0396700
OG0004460	g45724, g5057	Cg008G2727100
OG0004461	g29216	Cg008G2722800
OG0004462	g45684, g5135	Cg008G2715500
OG0004463	g5159, g41470, g27881	Cg008G2712100
OG0004464	g14086	Cg004G1402100
OG0004465	g5248, g28125, g29338	Cg008G2701200
OG0004466	g5270, g29354	Cg008G2698300
OG0004468	g29379	Cg008G2695000
OG0004469	g45603, g29386	Cg008G2693200
OG0004470	g5310	Cg008G2691100
OG0004471	g29410	Cg008G2687500
OG0004472	g5348	Cg008G2685200
OG0004473	g10055, g29458	Cg008G2678500
OG0004474	g50175	Cg005G1683400
OG0004476	g29494, g5408, g45543	Cg008G2672500
OG0004478	g45508, g29569	Cg008G2659500
OG0004479	g29601, g5518	Cg008G2652800
OG0004480	g25502	Cg003G0868300, Cg003G0729900
OG0004481	g25513	Cg003G0867300, Cg003G0731000
OG0004482	g23797	Cg001G0153000
OG0004483	g47522, g23820	Cg001G0156000
OG0004484	g40109, g40110	Cg005G1669700
OG0004485	g53438, g40075	Cg005G1657300
OG0004486	g40064	Cg005G1655300
OG0004487	g37877	Cg005G1637800
OG0004488	g37881	Cg005G1636200
OG0004489	g39958, g51182	Cg005G1634100
OG0004490	g51195, g39926	Cg005G1629900
OG0004491	g51208	Cg005G1628300
OG0004492	g39913	Cg005G1627900
OG0004493	g37906, g51254, g39838	Cg005G1617100
OG0004494	g51307	Cg005G1606600
OG0004495	g37937	Cg005G1605300
OG0004496	g51325, g37953	Cg005G1602600
OG0004497	g51350	Cg005G1599000
OG0004498	g51359	Cg005G1598300
OG0004499	g38309, g39725	Cg008G2929700
OG0004500	g49446	Cg006G2224400
OG0004502	g17155, g45193	Cg001G0146000
OG0004503	g53976	Cg006G1866500, Cg006G1866400
OG0004504	g27643, g50447, g50444	Cg006G1996900
OG0004505	g32318	Cg006G1994800
OG0004507	g50457	Cg006G1992900
OG0004508	g50484, g32354	Cg006G1990200
OG0004509	g32377	Cg006G1986800
OG0004510	g50507	Cg006G1980700
OG0004511	g32405	Cg006G1978800
OG0004512	g32413	Cg006G1976400
OG0004513	g24483, g32417	Cg006G1975700
OG0004514	g16841	Cg005G1480800
OG0004515	g50526, g32445	Cg006G1973100
OG0004516	g32482	Cg006G1967500
OG0004518	g10702, g1523	Cg002G0683600
OG0004519	g1528, g10676	Cg002G0680700
OG0004520	g10657	Cg002G0675300
OG0004521	g9659	Cg003G1060000
OG0004522	g149, g9711	Cg003G1046900
OG0004523	g9754	Cg003G1037600, Cg003G1037700
OG0004524	g9787	Cg003G1031700
OG0004525	g9789	Cg003G1031100
OG0004526	g36057, g36059	Cg003G1028100
OG0004527	g9824	Cg003G1022400
OG0004528	g2774	Cg003G1015000, Cg002G0553600
OG0004529	g373	Cg003G1012500
OG0004530	g18593, g422	Cg003G1005000
OG0004531	g479	Cg008G2789700
OG0004532	g10666	Cg002G0677900
OG0004533	g18557	Cg008G2810800
OG0004534	g10064, g610	Cg008G2813200
OG0004535	g611	Cg008G2813300
OG0004536	g10098, g18531	Cg008G2818600
OG0004537	g46845	Cg001G0321300
OG0004538	g28947, g41405	Cg008G2767100
OG0004539	g28925	Cg008G2770800
OG0004540	g28913	Cg008G2773200
OG0004541	g741, g41384	Cg008G2773300
OG0004542	g41380	Cg008G2774200
OG0004543	g758, g28902	Cg008G2775600
OG0004544	g28890	Cg008G2777500
OG0004545	g43751, g789	Cg008G2780700
OG0004546	g28865, g808	Cg008G2784300
OG0004547	g28798	Cg003G0992500
OG0004548	g1287	Cg003G0988700
OG0004549	g1265	Cg003G0983700
OG0004550	g1259	Cg003G0982600
OG0004551	g1209	Cg003G0976600
OG0004552	g1160	Cg003G0973200
OG0004553	g27096, g31214	Cg006G2166100
OG0004554	g39284	Cg003G0970700
OG0004555	g39285, g1142	Cg003G0969600
OG0004556	g24114, g17402	Cg001G0203500
OG0004557	g1086, g28573, g39334	Cg003G0957500
OG0004558	g39341	Cg003G0955600
OG0004560	g1056	Cg003G0950400
OG0004561	g28494	Cg003G0937300
OG0004562	g41733, g39402	Cg003G0935400
OG0004563	g19400	Cg002G0534000
OG0004564	g2632, g11381	Cg002G0535400
OG0004565	g5561	Cg008G2644500
OG0004566	g29773	Cg008G2619700
OG0004569	g5727	Cg008G2606300
OG0004570	g45339, g5780	Cg008G2599100
OG0004572	g44279	Cg007G2577000
OG0004573	g44284	Cg007G2575900
OG0004574	g46558	Cg007G2573900
OG0004575	g46532, g44315	Cg007G2567100
OG0004576	g46464	Cg007G2556900
OG0004578	g46432	Cg007G2552900
OG0004579	g46390	Cg007G2549100
OG0004580	g46387	Cg007G2548500
OG0004582	g13626	Cg007G2535000
OG0004583	g46212	Cg007G2526200
OG0004584	g44452, g46211	Cg007G2526100
OG0004585	g50369, g27598	Cg006G2012100
OG0004586	g54347, g36686	Cg006G1792900
OG0004588	g36616	Cg006G1802700
OG0004589	g51562, g37146	Cg005G1573200
OG0004590	g52195	Cg005G1633500, Cg005G1481300
OG0004593	g28395	Cg003G0911800
OG0004595	g17880	Cg001G0282900
OG0004597	g35962	Cg001G0266800
OG0004597	g24530, g1828, g42722, g41859	Cg001G0266900
OG0004598	g24491	Cg001G0259600
OG0004599	g46020, g44592	Cg007G2498500
OG0004600	g23959, g47423	Cg001G0180200
OG0004601	g44517	Cg007G2515700
OG0004602	g44766, g45787	Cg007G2463000
OG0004603	g47173, g16408	Cg001G0078000, Cg001G0118400
OG0004604	g23511	Cg001G0111700
OG0004606	g41158, g1365, g28297	Cg003G0888400
OG0004607	g10600, g1580	Cg002G0668600
OG0004608	g45821, g18016	Cg007G2469100
OG0004609	g40601	Cg008G2968300
OG0004610	g10987	Cg008G2960300
OG0004611	g6714	Cg004G1273300
OG0004612	g36492	Cg006G1821700
OG0004613	g54186, g36508	Cg006G1819800
OG0004614	g13478	Cg004G1310200
OG0004617	g54279, g36594	Cg004G1341300, Cg004G1341100, Cg004G1341200, Cg006G1805800
OG0004618	g36596, g54280	Cg001G0221900, Cg006G1805700
OG0004619	g51538	Cg005G1576500
OG0004620	g17462, g47279	Cg001G0213800
OG0004621	g47271, g17478	Cg001G0217400
OG0004622	g46998	Cg001G0281900
OG0004623	g17480	Cg001G0218700
OG0004624	g47463	Cg001G0168300
OG0004625	g17269, g17266	Cg001G0170500
OG0004627	g14047, g13721	Cg004G1405900
OG0004628	g23851	Cg001G0163500
OG0004629	g17232	Cg001G0163700
OG0004630	g47478, g23864	Cg001G0165200
OG0004631	g23874	Cg001G0166200
OG0004633	g17296, g47421, g23961	Cg001G0180600
OG0004635	g24057, g17379	Cg001G0197500
OG0004636	g40845	Cg007G2270800
OG0004637	g18752	Cg002G0400800
OG0004638	g18745	Cg002G0401500
OG0004641	g24221	Cg002G0414100
OG0004642	g18827, g1922	Cg002G0424600
OG0004643	g18881	Cg002G0430900
OG0004644	g23816, g17192	Cg001G0155400
OG0004645	g2043	Cg002G0444000
OG0004646	g18974, g2131	Cg002G0445800
OG0004647	g2104	Cg002G0449900
OG0004648	g18987	Cg002G0450300
OG0004649	g2083, g18998	Cg002G0452500
OG0004650	g2076	Cg002G0453300
OG0004651	g2057	Cg002G0456500
OG0004652	g19015	Cg002G0457300
OG0004653	g2147, g19027	Cg002G0460700
OG0004654	g11266, g11270	Cg002G0462900
OG0004656	g19078, g2190	Cg002G0470200
OG0004657	g11304	Cg002G0486300
OG0004658	g2320	Cg002G0487000
OG0004659	g28477	Cg003G0932100
OG0004660	g936, g36082	Cg003G0922500
OG0004661	g41602, g41623	Cg007G2444700
OG0004662	g44839	Cg007G2453800
OG0004664	g13923	Cg004G1428400
OG0004665	g33351, g33353	Cg004G1430900
OG0004666	g51914	Cg005G1525000
OG0004667	g38505	Cg005G1765700
OG0004668	g51871, g37350	Cg005G1529200
OG0004669	g37345	Cg005G1531200
OG0004670	g51836	Cg005G1532600
OG0004671	g51801	Cg005G1535000
OG0004672	g51776	Cg005G1537600
OG0004673	g51775	Cg005G1537700
OG0004674	g15050	Cg005G1541200
OG0004675	g38100	Cg005G1545700
OG0004676	g51686	Cg005G1553400
OG0004677	g40452	Cg003G0740500, Cg003G0857200
OG0004678	g40404	Cg003G0750500
OG0004679	g53920	Cg006G1869600
OG0004680	g40267	Cg003G0784500, Cg003G0784600
OG0004681	g40351	Cg003G0761900
OG0004682	g25687	Cg003G0756200
OG0004683	g4851	Cg008G2821300
OG0004684	g10157	Cg008G2832200
OG0004685	g5911, g13858	Cg004G1440900
OG0004686	g22884	Cg001G0031900
OG0004687	g37619, g52266	Cg005G1472900
OG0004689	g52182	Cg005G1483500
OG0004690	g52117, g37502	Cg005G1495500
OG0004691	g10903	Cg008G2979800
OG0004692	g7924	Cg004G1079200
OG0004693	g12758, g12675	Cg004G1088900
OG0004695	g7806, g12803	Cg004G1100000
OG0004696	g12904	Cg004G1121100
OG0004697	g12514	Cg004G1122400
OG0004698	g7665	Cg004G1123400
OG0004699	g7661	Cg004G1124300
OG0004700	g7653, g12494	Cg004G1126600
OG0004701	g12483	Cg004G1128800
OG0004702	g12948, g7612, g12459	Cg004G1134500
OG0004703	g7582, g12975, g12437	Cg004G1139800
OG0004704	g12435, g7573	Cg004G1141300
OG0004705	g12986, g7539, g12413	Cg004G1146900
OG0004706	g7495, g13041	Cg004G1153400
OG0004707	g12308, g7349	Cg004G1178200
OG0004708	g7319, g12288	Cg004G1182400
OG0004710	g7289	Cg004G1186100
OG0004711	g7271	Cg004G1188400
OG0004712	g13182, g7234	Cg004G1195000
OG0004713	g12211	Cg004G1200300
OG0004714	g36688	Cg006G1792300
OG0004715	g10303	Cg009G2990100, Cg008G2888900
OG0004716	g13235, g7085	Cg004G1217500
OG0004717	g7081	Cg004G1218100
OG0004718	g7017	Cg004G1227700
OG0004719	g7003	Cg004G1230100
OG0004721	g6870, g13308	Cg004G1250700
OG0004722	g11998	Cg004G1251800
OG0004723	g11884, g6694	Cg004G1276700
OG0004724	g6691	Cg004G1277900
OG0004725	g6688	Cg004G1278500
OG0004726	g6683	Cg004G1279700
OG0004727	g13381	Cg004G1279800
OG0004728	g46912	Cg001G0350500
OG0004729	g6546	Cg004G1299900
OG0004730	g6573	Cg004G1293200, Cg004G1293100
OG0004731	g11810, g11813, g41802	Cg004G1292600
OG0004732	g47737, g23424	Cg001G0100500
OG0004733	g29062	Cg008G2750100
OG0004734	g29051, g29055	Cg008G2749700
OG0004735	g4038, g4919, g29043	Cg008G2748000
OG0004736	g19282	Cg002G0509300
OG0004737	g2442	Cg002G0509700
OG0004738	g28354, g1311	Cg003G0900900
OG0004740	g25395, g39471	Cg014G3047500, Cg003G0708000
OG0004741	g30801	Cg006G2236700
OG0004742	g10862	Cg008G2984400
OG0004744	g49530, g30971, g30966	Cg006G2204500
OG0004745	g19212, g49551	Cg006G2198400
OG0004746	g31045	Cg006G2194000
OG0004747	g31097	Cg006G2184400
OG0004749	g27019	Cg006G2183800
OG0004750	g49674, g31123	Cg006G2178600
OG0004751	g31155	Cg006G2173900
OG0004752	g31158	Cg006G2173400, Cg006G2173500
OG0004753	g49714	Cg006G2164000
OG0004754	g31180	Cg006G2170500
OG0004755	g31210, g49697	Cg006G2167200
OG0004758	g31235	Cg006G2162700
OG0004759	g49721	Cg006G2162500
OG0004760	g49724	Cg006G2161200
OG0004761	g31266	Cg006G2157100
OG0004762	g50318, g50320, g50319	Cg006G2025500, Cg006G2025700
OG0004763	g31358	Cg006G2141400
OG0004764	g49825, g31391	Cg006G2138100
OG0004766	g31410, g49848	Cg006G2135000
OG0004767	g27222, g31454	Cg006G2129700
OG0004768	g49893	Cg006G2126600
OG0004769	g49936	Cg006G2110000
OG0004770	g49941, g27304, g31601	Cg006G2109000
OG0004772	g31659, g49979	Cg006G2097500
OG0004773	g31716	Cg006G2089100
OG0004774	g50015, g31723, g27383	Cg006G2087700
OG0004776	g27409, g31786	Cg006G2080400
OG0004777	g27414	Cg006G2079200
OG0004778	g50108	Cg006G2066600
OG0004780	g45980	Cg007G2488400
OG0004781	g45929	Cg007G2485500
OG0004782	g45880, g44680	Cg007G2478100
OG0004783	g45876	Cg007G2477500
OG0004785	g44006	Cg007G2325800
OG0004786	g28100, g36339	Cg006G1846900
OG0004787	g36340	Cg006G1846800
OG0004788	g22765	Cg001G0018300
OG0004789	g22912	Cg001G0034600
OG0004791	g18234, g22972	Cg001G0043100
OG0004792	g22991	Cg001G0045500
OG0004793	g23100, g47878	Cg001G0057300
OG0004794	g23236	Cg001G0073000, Cg001G0072900
OG0004795	g23212	Cg001G0071700
OG0004796	g23202	Cg001G0070200
OG0004797	g47848	Cg004G1368000, Cg001G0064900
OG0004798	g23307, g16943	Cg001G0085200
OG0004799	g6485, g11733	Cg004G1309400
OG0004800	g13479, g6472	Cg004G1310100
OG0004801	g45996	Cg007G2494400
OG0004802	g45993	Cg007G2493400
OG0004803	g45957	Cg007G2491900
OG0004804	g45969	Cg007G2489700
OG0004805	g50298, g32097	Cg006G2031000
OG0004806	g50359	Cg001G0392600
OG0004807	g50362, g32153	Cg006G2016800
OG0004808	g47490, g23847	Cg001G0162000
OG0004809	g47650, g23584	Cg001G0123200
OG0004810	g17050	Cg001G0119300
OG0004815	g18742	Cg002G0401800
OG0004815	g31969	Cg006G2055200
OG0004818	g7570	Cg003G0834800, Cg003G0833800, Cg007G2411400, Cg007G2397600, Cg004G1141800
OG0004819	g1516, g10735	Cg002G0687200
OG0004820	g10394	Cg002G0642200
OG0004826	g47575, g17147	Cg001G0142300
OG0004827	g17206	Cg001G0158600, Cg001G0158500
OG0004828	g47168	Cg001G0239200
OG0004829	g17649, g24452	Cg001G0252300
OG0004830	g41241	Cg003G0911100
OG0004847	g2812, g19526	Cg002G0557800
OG0004848	g11407, g2797	Cg002G0554900
OG0004849	g963	Cg003G0932800
OG0004850	g10792	Cg002G0692700
OG0004851	g10723	Cg002G0685500
OG0004852	g29013	Cg008G2741900
OG0004853	g29008, g29010, g41496	Cg008G2741600
OG0004854	g4989, g28987	Cg008G2739000
OG0004855	g29142, g4994	Cg008G2736700
OG0004856	g29145	Cg008G2736100
OG0004857	g45736	Cg008G2729600
OG0004858	g13265	Cg004G1230900
OG0004859	g5053	Cg008G2727400
OG0004860	g5245, g29337	Cg008G2701500
OG0004861	g45699	Cg008G2720100
OG0004862	g45686	Cg008G2715800
OG0004863	g45680	Cg008G2715200
OG0004867	g5188	Cg008G2708200
OG0004868	g29320, g5210, g5212	Cg008G2705300
OG0004869	g5226, g45634	Cg008G2703600
OG0004870	g29329	Cg008G2702800
OG0004871	g10218	Cg008G2862900, Cg008G2848400
OG0004872	g45621, g29356	Cg008G2698100
OG0004873	g5276	Cg008G2697300
OG0004874	g29368, g5285	Cg008G2696000
OG0004875	g5287, g29382	Cg008G2695500
OG0004876	g7265	Cg004G1189800
OG0004877	g29391	Cg008G2692500
OG0004878	g29405	Cg008G2688300
OG0004879	g29423	Cg008G2686000
OG0004880	g5357	Cg008G2684800
OG0004882	g5362, g29429	Cg008G2815500, Cg008G2684000
OG0004883	g29476, g5400	Cg008G2675200
OG0004884	g29520, g5429	Cg008G2667900
OG0004885	g29537, g5437	Cg008G2666000
OG0004886	g5455	Cg008G2661400
OG0004887	g5469	Cg008G2660200
OG0004889	g45502, g29578, g5494	Cg008G2657400
OG0004890	g29584	Cg008G2656700
OG0004891	g45486, g29613	Cg008G2648900
OG0004892	g10563	Cg002G0661900
OG0004893	g39646, g45189	Cg003G0866000, Cg003G0732400
OG0004894	g17184, g23804	Cg001G0153500
OG0004895	g17185, g23805	Cg001G0153900
OG0004896	g23808	Cg001G0154200
OG0004898	g40126	Cg005G1676500
OG0004899	g40026, g37842	Cg005G1650600
OG0004900	g51087, g40025	Cg005G1650500
OG0004901	g51160	Cg005G1639400, Cg005G1700700, Cg005G1639300
OG0004902	g39935	Cg005G1631300
OG0004903	g39927	Cg005G1630300
OG0004904	g51217, g39908	Cg005G1627100
OG0004905	g39902	Cg005G1626600
OG0004906	g39853	Cg005G1619700
OG0004907	g51272	Cg005G1613800
OG0004908	g51294	Cg005G1610800
OG0004909	g39740	Cg005G1598100
OG0004910	g39690	Cg008G2938300
OG0004911	g39671, g3038, g3045, g11057	Cg008G2942700
OG0004912	g23764	Cg001G0149600
OG0004913	g36260, g54010	Cg006G1856300
OG0004914	g50450	Cg006G1994400
OG0004915	g32321	Cg006G1993800
OG0004916	g32351, g50474	Cg006G1990700
OG0004918	g23691	Cg001G0137700
OG0004919	g50511	Cg006G1979500
OG0004920	g50530	Cg006G1971600
OG0004923	g27748	Cg006G1960400
OG0004924	g50653	Cg006G1883500, Cg006G1883100, Cg006G1883000, Cg006G1883600, Cg006G1946800
OG0004926	g9674, g93	Cg003G1054800
OG0004927	g9684, g110	Cg003G1052600
OG0004928	g127, g9696	Cg003G1050400
OG0004930	g164	Cg003G1041800
OG0004931	g28349	Cg003G0899200
OG0004933	g274	Cg003G1028500
OG0004934	g362	Cg003G1014500
OG0004935	g446, g9942	Cg003G0999600
OG0004936	g9944	Cg003G0998800
OG0004937	g480	Cg008G2789900
OG0004938	g18585	Cg008G2793000
OG0004939	g38321	Cg005G1723500, Cg005G1723600
OG0004940	g642	Cg008G2760800
OG0004941	g29115	Cg008G2759600
OG0004942	g673	Cg008G2764000
OG0004943	g28944, g709	Cg008G2767500
OG0004944	g716	Cg008G2768500
OG0004945	g41400	Cg008G2769900
OG0004946	g725	Cg008G2770600
OG0004947	g729	Cg008G2771100
OG0004948	g735	Cg008G2771700
OG0004949	g28916	Cg008G2772500
OG0004950	g775	Cg008G2778800
OG0004951	g28872	Cg008G2781500
OG0004953	g28770	Cg007G2542200
OG0004955	g1231, g28709	Cg003G0979300
OG0004956	g1213	Cg003G0977100
OG0004957	g1210	Cg003G0976800
OG0004958	g1195	Cg003G0975300
OG0004959	g1187, g28724	Cg003G0974600
OG0004960	g1159	Cg003G0973100
OG0004961	g28688	Cg003G0971400
OG0004962	g28668	Cg003G0968800
OG0004963	g28635, g1100	Cg003G0963400
OG0004964	g1094, g39329	Cg003G0959400
OG0004965	g28532, g1037	Cg003G0947500
OG0004966	g28529, g1036, g39360	Cg003G0947100
OG0004967	g39404, g970	Cg003G0935000
OG0004969	g2625	Cg002G0533300
OG0004970	g45245, g39594	Cg014G3030400, Cg003G0724300
OG0004971	g29628	Cg008G2646300
OG0004973	g5608	Cg008G2634300
OG0004976	g5632	Cg008G2627400
OG0004977	g29729	Cg008G2626300
OG0004978	g29746, g45416	Cg008G2623700
OG0004979	g5685, g45403	Cg008G2616900
OG0004980	g29808	Cg008G2610900
OG0004983	g5732	Cg008G2605600
OG0004984	g46663	Cg001G0379100
OG0004985	g46661	Cg001G0379300
OG0004986	g46824, g46815	Cg001G0385300
OG0004987	g16782, g16780, g16775	Cg001G0387400
OG0004988	g36612	Cg006G1803200
OG0004989	g31591	Cg006G2110100
OG0004990	g46585	Cg007G2576100
OG0004991	g44288	Cg007G2575000
OG0004992	g46573	Cg007G2571700
OG0004994	g46562	Cg007G2573500
OG0004995	g46553	Cg007G2570600
OG0004996	g46541	Cg007G2569000
OG0004997	g46425	Cg007G2552200
OG0004998	g7083	Cg004G1217800
OG0004999	g44365	Cg006G2081600
OG0005000	g46311, g44383	Cg007G2539700
OG0005001	g46283	Cg007G2536400
OG0005002	g46255	Cg007G2533100
OG0005004	g46241	Cg007G2530400
OG0005005	g44442	Cg007G2527000
OG0005006	g44453	Cg007G2526000
OG0005007	g44465	Cg007G2525000
OG0005008	g14013	Cg004G1411800
OG0005010	g36725	Cg006G1786200
OG0005011	g12213, g13203	Cg004G1199300
OG0005012	g54348	Cg006G1793000
OG0005013	g36681	Cg006G1794000
OG0005014	g36670, g35874	Cg006G1796300
OG0005015	g29460	Cg006G1800400
OG0005016	g38025, g37147	Cg005G1573100
OG0005018	g51584	Cg005G1569000
OG0005020	g10373, g4233	Cg001G0373300, Cg002G0644700
OG0005021	g13567	Cg001G0316600
OG0005022	g898	Cg003G0912900
OG0005023	g50418, g40518	Cg006G1999600
OG0005025	g47005	Cg006G1937100
OG0005026	g17774, g47036, g24573	Cg001G0272800
OG0005027	g17700, g17701, g17699	Cg001G0258800
OG0005028	g24326	Cg001G0238000
OG0005029	g17616, g47126	Cg001G0247200
OG0005030	g46019	Cg007G2498400
OG0005031	g47468	Cg001G0167300, Cg004G1167500
OG0005032	g46053	Cg007G2502400
OG0005033	g46113	Cg007G2510900
OG0005034	g17986	Cg007G2516500, Cg007G2516600
OG0005035	g44834	Cg007G2454500
OG0005036	g44805	Cg007G2456800
OG0005038	g47672	Cg001G0117400
OG0005040	g23510, g47689	Cg001G0111600
OG0005042	g16857	Cg001G0373100
OG0005043	g10313	Cg002G0608600
OG0005044	g16555	Cg002G0651600
OG0005045	g31407	Cg006G2135300
OG0005046	g10553	Cg002G0660200
OG0005047	g10562	Cg001G0342900, Cg002G0661600
OG0005048	g10594	Cg002G0667700
OG0005049	g10948, g40611	Cg008G2971000
OG0005050	g45950	Cg007G2487600
OG0005051	g28042	Cg006G1822400, Cg006G1822300
OG0005052	g36581	Cg006G1809400
OG0005054	g37073	Cg005G1595900
OG0005055	g17452	Cg001G0211100
OG0005056	g24160	Cg001G0213200
OG0005057	g24207	Cg001G0220100
OG0005058	g24225	Cg001G0221500
OG0005059	g24252, g47220, g47215	Cg001G0227100
OG0005061	g2298	Cg002G0483800
OG0005062	g13682	Cg004G1374900
OG0005063	g13720, g6099	Cg004G1405200
OG0005064	g10283	Cg005G1716500, Cg001G0289400
OG0005065	g17274	Cg001G0174700
OG0005066	g17278, g35032, g35309, g34354	Cg001G0175900
OG0005067	g23941	Cg001G0176200
OG0005068	g23944, g47442	Cg001G0176300
OG0005069	g10363	Cg002G0625500
OG0005070	g17366, g47364	Cg001G0193200
OG0005071	g24013	Cg001G0190100
OG0005072	g10806	Cg002G0694600
OG0005073	g23986, g47401	Cg001G0185900
OG0005074	g12789	Cg004G1098800
OG0005075	g24360, g47157	Cg001G0241400
OG0005076	g24347, g24344, g2662, g2669, g2668	Cg001G0240200
OG0005077	g32635	Cg006G1944500
OG0005078	g12963	Cg004G1077500
OG0005079	g19646, g9638	Cg003G1063100
OG0005080	g1755, g18790	Cg002G0404500
OG0005081	g1839	Cg002G0414600
OG0005082	g18805	Cg002G0422300
OG0005083	g18833, g1923	Cg002G0424900
OG0005084	g12674	Cg004G1089100
OG0005085	g10311	Cg003G0786900
OG0005086	g1984, g18945	Cg002G0439700
OG0005087	g18967	Cg002G0444300
OG0005088	g18980	Cg002G0448200
OG0005089	g2119	Cg002G0448500
OG0005090	g2085	Cg002G0451400
OG0005091	g19129	Cg002G0476000
OG0005092	g19132	Cg002G0478900
OG0005093	g2275	Cg002G0480800
OG0005094	g19167, g2309	Cg002G0486000
OG0005095	g2382	Cg002G0496200
OG0005096	g27636	Cg006G1999700
OG0005097	g6433	Cg004G1321000
OG0005098	g11035, g40509	Cg008G2949200
OG0005099	g1634	Cg008G2851200, Cg008G2867000
OG0005100	g6030	Cg004G1416100
OG0005101	g6016	Cg004G1419300
OG0005102	g5977	Cg004G1427900
OG0005103	g47702	Cg001G0105500
OG0005104	g51962, g37371	Cg005G1521000
OG0005105	g51879, g37355	Cg005G1527800
OG0005106	g51810, g37328	Cg005G1534800
OG0005107	g51772	Cg005G1538000
OG0005108	g37295	Cg005G1543800
OG0005109	g6098	Cg004G1405000
OG0005110	g51711	Cg005G1549900
OG0005111	g37258	Cg005G1550700
OG0005112	g51702	Cg005G1551100
OG0005113	g51649	Cg005G1557900
OG0005114	g51644	Cg005G1558800
OG0005115	g51617	Cg005G1564500
OG0005116	g38050, g51609	Cg005G1565600
OG0005117	g45713	Cg007G2495800
OG0005119	g45154, g25591	Cg003G0743300
OG0005120	g40448	Cg003G0856100, Cg003G0741300
OG0005121	g31467	Cg006G2128000
OG0005122	g40402	Cg003G0751000
OG0005123	g32769	Cg006G1922600
OG0005124	g27850, g27815	Cg006G1923500
OG0005125	g40235	Cg003G0794600
OG0005126	g25730, g25766	Cg003G0766600
OG0005127	g40380, g40377, g40168, g14960, g47808	Cg008G2933200
OG0005128	g41434	Cg008G2756800
OG0005129	g50302	Cg006G2028500
OG0005130	g35557, g48284, g35552, g18528	Cg008G2819800
OG0005131	g18520	Cg008G2823600
OG0005132	g13861, g5917	Cg004G1440100
OG0005133	g37698	Cg005G1460900
OG0005135	g37646	Cg005G1468200
OG0005136	g52279	Cg005G1471200
OG0005137	g38243, g37587	Cg005G1478100
OG0005138	g37564	Cg005G1482400
OG0005139	g38228	Cg005G1487000
OG0005140	g38202, g37476	Cg005G1499800
OG0005142	g44967, g18118	Cg001G0385900
OG0005143	g40673, g10905	Cg008G2979600
OG0005144	g7876, g12684	Cg004G1085400
