Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0001050	g25048, g36889	Np002G1077500, Np002G1081500
OG0001051	g26765, g26752, g26772, g26764	Np003G1740200, Np003G1740300
OG0001052	g40587	Np001G0362900
OG0001052	g24176, g17469	Np005G2913700
OG0001053	g12118	Np007G4028800
OG0001054	g6121	Np007G3768500
OG0001054	g23035	Np005G2657100
OG0001056	g37327, g51789	Np006G3333400
OG0001057	g11661, g6390	Np007G3881800
OG0001058	g17104, g23657, g5968, g47621	Np005G2784800, Np007G3736100
OG0001059	g13128, g12299	Np007G4096500
OG0001060	g44609, g45995	Np002G0825600
OG0001061	g44040	Np002G1133600, Np002G1133700
OG0001061	g7688	Np007G4179700
OG0001062	g6955	Np007G3923400
OG0001063	g11856	Np007G3818300, Np007G3822300
OG0001063	g11857	Np007G3822000
OG0001064	g44988	Np002G0950900, Np002G0951000
OG0001065	g25341	Np003G1898000
OG0001065	g37594	Np006G3245200
OG0001065	g49295	Np004G2597100
OG0001066	g25931, g31501	Np004G2427100
OG0001068	g30656	Np011G4366300, Np007G4002300, Np006G3465600, Np008G4285600, Np008G4280100, Np008G4259700, Np001G0309100, Np011G4368600, Np009G4302100, Np008G4264200
OG0001068	g39103, g21055	Np005G2952300, Np006G3464300, Np011G4365500, Np006G3465400
OG0001069	g38261	Np002G1188100
OG0001069	g40938	Np002G1187900, Np002G1188200
OG0001070	g40496	Np001G0395200
OG0001071	g54120, g54121	Np004G1984800, Np004G1984700, Np004G1984900
OG0001076	g13268	Np003G1767600, Np003G1767900, Np003G1768100
OG0001076	g18040	Np003G1456500
OG0001077	g18113	Np005G3133400
OG0001078	g25495	Np003G1856800
OG0001079	g19149	Np001G0576200
OG0001081	g46220	Np002G0778000, Np002G0777900
OG0001083	g51302	Np001G0091900
OG0001085	g24168	Np005G2911500
OG0001085	g11721	Np007G3870100
OG0001086	g24580, g17809	Np005G3066800
OG0001086	g6503	Np007G3854800
OG0001087	g6997	Np007G3914600
OG0001088	g50944	Np006G3675800
OG0001088	g38442	Np006G3675700
OG0001089	g45549	Np001G0197300
OG0001090	g10542, g16608	Np001G0219400
OG0001091	g32116	Np004G2276900, Np007G4021400, Np004G2280200
OG0001091	g27567	Np002G0861100
OG0001092	g11001	Np001G0380300, Np001G0380600
OG0001094	g12110, g7061, g13245	Np007G4027500
OG0001094	g36579	Np004G1942500
OG0001095	g47259	Np005G2922600
OG0001095	g17489, g17488	Np005G2922400
OG0001096	g31204, g49695, g27093	Np004G2494800
OG0001096	g41079	Np002G1125000
OG0001097	g18898	Np001G0646100, Np001G0646200
OG0001098	g38065, g51631	Np006G3376600
OG0001098	g2349, g19195	Np001G0562900
OG0001099	g13512	Np007G3872200, Np007G3871900, Np007G3869200
OG0001099	g11711	Np007G3872500
OG0001100	g34274, g35257, g48942, g25870	Np004G2540700
OG0001101	g51963	Np006G3357100
OG0001102	g40451	Np003G1836900
OG0001103	g4833	Np001G0142700
OG0001103	g12903, g12524	Np007G4180000
OG0001104	g7717	Np007G4193400
OG0001105	g7634	Np007G4167400
OG0001106	g12371, g12372, g7430, g13099	Np007G4117400
OG0001107	g54107	Np004G1987300
OG0001108	g43687, g43860	Np004G2001000
OG0001109	g31560, g49925, g49923, g49924	Np004G2415900
OG0001111	g36304	Np004G1996600
OG0001111	g6935	Np007G3927700
OG0001112	g24289, g17556	Np005G2961000
OG0001112	g47940, g22966	Np005G2674100
OG0001115	g24581, g35924, g40550, g45129, g2969, g46849	Np001G0377100, Np001G0512200
OG0001120	g51295	Np006G3563200
OG0001120	g39786	Np006G3563100
OG0001121	g5271, g29355, g45622, g5272	Np003G1402600
OG0001123	g45539, g29498	Np003G1367900
OG0001123	g9715	Np001G0030600
OG0001124	g51124, g51128, g37871	Np006G3603800, Np006G3604400
OG0001125	g51323	Np006G3576500
OG0001127	g27668, g27669	Np004G2116300, Np004G2116400, Np004G2116200
OG0001128	g44848	Np002G0896000
OG0001129	g45025, g32527	Np004G2159500
OG0001129	g51533	Np006G3402300
OG0001131	g17111, g47606	Np005G2787200
OG0001131	g1001	Np003G1604500
OG0001132	g12368	Np007G4116800
OG0001132	g5680	Np003G1291900
OG0001133	g29819	Np003G1282500
OG0001134	g5744, g45348	Np003G1275000
OG0001136	g16772	Np005G3200100
OG0001136	g32737, g52865	Np005G2869000
OG0001137	g45188, g2455	Np001G0391000
OG0001137	g44303	Np002G0716000
OG0001138	g44329	Np002G0724100
OG0001139	g46483	Np002G0729000
OG0001139	g49982	Np004G2393200
OG0001140	g44389	Np002G0760700
OG0001140	g44390	Np002G0760800
OG0001141	g10732	Np001G0261400
OG0001141	g31536	Np004G2420700
OG0001142	g45881	Np002G0845600, Np002G0845700
OG0001143	g31862, g50091	Np004G2359500
OG0001143	g46192	Np002G0781700
OG0001144	g36717	Np004G1909900
OG0001144	g7236	Np007G4075400
OG0001145	g46054	Np002G0813400
OG0001145	g50019, g31737	Np004G2380800
OG0001146	g13849	Np007G3719500
OG0001146	g47674	Np005G2763700
OG0001148	g10319	Np001G0184900
OG0001149	g24213, g17494	Np005G2925200
OG0001150	g1835	Np001G0653900, Np001G0675300
OG0001150	g37654	Np006G3230500
OG0001151	g52233, g37585	Np006G3247800
OG0001151	g1906	Np001G0663400
OG0001153	g19032	Np001G0604700
OG0001153	g51912	Np006G3314700
OG0001154	g50876	Np006G3700200
OG0001156	g7735, g12579, g12582	Np001G0155500
OG0001157	g37691	Np006G3224100
OG0001157	g37690	Np006G3224200, Np005G3105600
OG0001160	g41480	Np003G1457000
OG0001161	g12610	Np004G2436700, Np007G4209600
OG0001162	g31371, g49813	Np004G2456900
OG0001162	g44235	Np002G1206800
OG0001163	g27261	Np004G2425100
OG0001163	g31511	Np004G2425000
OG0001163	g2886	Np001G0460500
OG0001164	g46377	Np002G0746100
OG0001164	g27506, g32015	Np004G2330300
OG0001166	g28097, g36357	Np004G1990600
OG0001167	g24918	Np005G3077000
OG0001168	g47885, g23067	Np005G2652000
OG0001168	g18215	Np005G2652100
OG0001169	g23182, g18153	Np005G2635400
OG0001169	g6220	Np007G3797400
OG0001170	g5760	Np001G0250300, Np006G3311900, Np002G0846900, Np003G1272000
OG0001174	g40387, g25674	Np003G1815900
OG0001174	g47447, g23931	Np005G2846400
OG0001175	g29218	Np003G1427300
OG0001175	g12687	Np007G4235800
OG0001176	g7885	Np007G4237000
OG0001176	g29235	Np003G1426700
OG0001177	g45586	Np003G1390300
OG0001177	g41427, g650	Np003G1473200
OG0001178	g29536	Np003G1362200, Np001G0038700
OG0001179	g9755	Np001G0043000
OG0001180	g39828	Np001G0609300, Np002G0992300
OG0001182	g36180	Np004G2020100
OG0001183	g32401	Np006G3426000, Np004G2124200
OG0001184	g51531	Np006G3403200
OG0001184	g50616	Np004G2174500
OG0001185	g123	Np001G0025900
OG0001186	g499	Np001G0108000
OG0001186	g19430, g2696	Np001G0493700
OG0001189	g18038	Np002G0921600, Np002G0921500
OG0001189	g29126	Np003G1476200
OG0001190	g17081	Np005G2775800
OG0001190	g28452	Np003G1622300
OG0001191	g17077	Np005G2773800
OG0001191	g28457	Np003G1623600
OG0001192	g46253	Np002G0768800
OG0001192	g50135	Np004G2350900
OG0001193	g27975, g54383	Np004G1902200
OG0001193	g10361, g7278	Np001G0189000
OG0001194	g44509	Np002G0789600
OG0001197	g12253	Np007G4082500
OG0001197	g7266	Np007G4082300
OG0001198	g45965	Np002G0829800
OG0001199	g47242	Np005G2933600
OG0001199	g40650	Np001G0342700
OG0001200	g47209, g47208, g47207	Np005G2948400, Np005G2948900
OG0001201	g23966	Np005G2857400
OG0001202	g24309	Np005G2982600
OG0001202	g47180	Np005G2982300
OG0001203	g2491, g19321	Np001G0529000
OG0001203	g19632	Np001G0006200
OG0001204	g18690, g11168	Np001G0670500
OG0001204	g52282	Np006G3236300
OG0001205	g18874	Np006G3259500, Np001G0652300
OG0001206	g18904	Np001G0486900, Np001G0644600, Np001G0645100
OG0001207	g2037	Np001G0629500
OG0001207	g38182	Np006G3286800
OG0001208	g52024	Np006G3291100
OG0001208	g2044	Np001G0628600
OG0001209	g2054	Np006G3289000, Np004G2144400
OG0001210	g37200	Np006G3376700
OG0001210	g2350	Np001G0562800
OG0001211	g13898	Np007G3729700
OG0001212	g37353, g37347	Np006G3322400, Np006G3322600
OG0001212	g51862	Np006G3322300, Np006G3322200, Np006G3331100
OG0001214	g12476	Np007G4165300
OG0001214	g10202	Np001G0165600
OG0001215	g13040	Np007G4134900, Np007G3852300
OG0001216	g11987, g6854	Np007G3950800
OG0001216	g13325	Np004G1983900
OG0001217	g23722	Np005G2798500
OG0001217	g23723	Np005G2798700, Np005G2798600
OG0001218	g50700, g50698	Np004G2062600
OG0001219	g5476	Np003G1352500
OG0001220	g23347	Np005G2722700
OG0001221	g10864	Np001G0317400, Np001G0315900
OG0001222	g13993	Np007G3752500
OG0001222	g22956	Np005G2676500
OG0001223	g27586	Np004G2263400
OG0001224	g44056, g41814, g44067, g27885	Np002G1138600, Np002G1138700
OG0001225	g23953, g23954	Np005G2853000
OG0001226	g33114, g15119, g44911	Np005G2980200
OG0001231	g12761	Np007G4225300
OG0001231	g5005, g29153, g45745	Np003G1441900
OG0001233	g23660	Np005G2785300
OG0001234	g29474, g45552	Np003G1372300
OG0001235	g29575	Np003G1350700
OG0001235	g276	Np001G0055700
OG0001236	g7578	Np007G4152500
OG0001236	g25488	Np003G1859800
OG0001237	g51129	Np006G3604900
OG0001238	g45127	Np001G0093500
OG0001240	g30901	Np004G2553900
OG0001240	g37930	Np006G3571900, Np006G3572200, Np006G3572100, Np006G3571200
OG0001241	g39772	Np006G3572600
OG0001242	g32372	Np006G3430000, Np004G2117800
OG0001243	g10158	Np001G0155200
OG0001243	g4717	Np001G0155100, Np001G0154900
OG0001244	g9683	Np001G0023600
OG0001244	g2601	Np001G0509900
OG0001245	g9802	Np001G0054100
OG0001246	g41690, g44903	Np002G0919000
OG0001246	g50412	Np004G2100100
OG0001247	g9884	Np001G0087200
OG0001247	g5551	Np003G1333100
OG0001248	g772	Np003G1500200
OG0001248	g29397	Np001G0437700
OG0001249	g28729, g1167	Np003G1546000
OG0001249	g29646	Np003G1328200
OG0001250	g41089, g41082, g41085	Np002G1122200
OG0001250	g43986	Np002G1110600
OG0001251	g945	Np003G1622200
OG0001252	g45235	Np003G1866000
OG0001252	g25470	Np004G2575200
OG0001253	g45219	Np003G1861700
OG0001253	g25485	Np003G1861400
OG0001254	g7476	Np007G4130900, Np007G4131800
OG0001254	g29844, g5762	Np003G1271800
OG0001256	g46484	Np002G0728900
OG0001256	g31671	Np004G2393500
OG0001257	g46314	Np002G0757900
OG0001258	g35970	Np002G0781500
OG0001258	g44470	Np005G2747300, Np002G0781600
OG0001259	g44475, g46190	Np002G0782300
OG0001260	g13735, g6092	Np007G3759700
OG0001260	g23002	Np005G2664800
OG0001261	g47934	Np005G2672600
OG0001261	g14007	Np007G3755500
OG0001262	g7243, g13174, g12242	Np007G4076700
OG0001263	g2407	Np001G0550400
OG0001263	g38034	Np006G3393000
OG0001264	g46950, g26286	Np005G3076000
OG0001265	g6574	Np007G3834800
OG0001265	g11806	Np005G3041900
OG0001266	g46154	Np002G0790100
OG0001267	g34447	Np005G2748800
OG0001269	g6268, g40545, g6267	Np001G0379400
OG0001269	g10998	Np001G0380000
OG0001271	g13368	Np007G3980800
OG0001272	g54171	Np004G1967500
OG0001272	g4807, g3849, g43217, g11942	Np007G3980900
OG0001273	g47466	Np003G1802800
OG0001273	g23883	Np005G2834400
OG0001274	g26925, g30860	Np004G2561200
OG0001275	g40831	Np005G3198600, Np005G3199300, Np005G3001500, Np002G1239900, Np002G1240000
OG0001276	g17315	Np005G2862600
OG0001276	g25581	Np003G1836200
OG0001277	g40455	Np003G1838700
OG0001277	g47399	Np005G2866000
OG0001278	g1864	Np001G0672300
OG0001279	g1951, g18877	Np001G0652900
OG0001280	g37451, g52057, g52065	Np006G3283500
OG0001280	g1981, g18950	Np001G0634000
OG0001282	g18972, g2132	Np005G2708400, Np001G0626900
OG0001282	g11224	Np006G3288500
OG0001283	g12991	Np007G4144800
OG0001283	g2180	Np001G0598800
OG0001284	g2189	Np001G0594500
OG0001284	g37332, g51812	Np006G3330800
OG0001285	g905	Np003G1645100
OG0001285	g47645	Np005G2772800
OG0001286	g51622	Np006G3379500
OG0001286	g19204, g2368	Np001G0560400
OG0001287	g47958, g47955, g22944	Np005G2678600
OG0001288	g50995	Np006G3656000
OG0001288	g23326, g16953	Np005G2717800
OG0001289	g52171	Np006G3255500
OG0001290	g10264	Np001G0176900
OG0001290	g12971	Np007G4154200
OG0001292	g12075	Np007G3914300
OG0001293	g47994	Np004G2567200
OG0001295	g50005, g27373	Np004G2385100
OG0001295	g46014	Np002G0819900
OG0001297	g10382	Np001G0193300
OG0001298	g44873	Np002G0905300
OG0001299	g51453	Np006G3420000
OG0001303	g19568	Np001G0458100
OG0001305	g31562	Np004G2415300
OG0001305	g10777	Np001G0270600
OG0001306	g7908, g12693	Np007G4240800
OG0001306	g29244	Np003G1424000
OG0001307	g12713	Np007G4245400
OG0001307	g5140	Np003G1419400
OG0001309	g29595, g45494	Np003G1343900
OG0001309	g463	Np001G0101700
OG0001310	g31093	Np004G2514900
OG0001310	g40030	Np006G3594000
OG0001311	g49518	Np004G2538700
OG0001311	g51259	Np006G3553200
OG0001312	g51425	Np006G3427400
OG0001312	g50501, g32388	Np004G2120700
OG0001314	g31524	Np004G2423300
OG0001314	g10696	Np001G0251700
OG0001315	g31481	Np004G2430200
OG0001315	g10660	Np001G0245600
OG0001316	g9882	Np001G0086300
OG0001316	g50413	Np004G2102500
OG0001317	g25597, g35964, g500	Np001G0108200
OG0001317	g2685	Np001G0494600
OG0001318	g28813, g852	Np003G1519700
OG0001319	g28762	Np003G1525800
OG0001319	g2928	Np001G0457700
OG0001320	g28567, g24657	Np003G1571000
OG0001321	g26842	Np003G1593400
OG0001321	g23683	Np005G2789800
OG0001323	g29677	Np003G1320500
OG0001323	g13123, g7352, g12310	Np007G4099100
OG0001324	g29692	Np003G1315600
OG0001324	g7373	Np007G4102200
OG0001325	g29693	Np003G1315300
OG0001325	g12318	Np007G4102400
OG0001326	g45412	Np003G1295300
OG0001326	g7420	Np007G4114500
OG0001327	g40826	Np002G1239100
OG0001327	g47472	Np005G2832600
OG0001328	g44348, g13976	Np004G2083400
OG0001329	g46355	Np002G0749700
OG0001329	g32006	Np004G2335100
OG0001330	g27489	Np004G2338200, Np004G2338500, Np002G0752100
OG0001331	g54312, g27980	Np004G1907800
OG0001331	g7246	Np007G4077600
OG0001332	g54341	Np004G1918000
OG0001332	g7193	Np007G4063300
OG0001334	g24550	Np005G3059200
OG0001334	g24557	Np005G3059300
OG0001335	g13443	Np007G3838800
OG0001337	g47079	Np005G3041300
OG0001337	g6577	Np007G3834600
OG0001338	g46035	Np002G0814500
OG0001338	g31730	Np004G2382100
OG0001339	g27219, g31446	Np004G2440600
OG0001340	g10967	Np001G0362100
OG0001340	g24169	Np005G2911700
OG0001341	g16731, g18396	Np001G0371400
OG0001342	g10993	Np001G0373900
OG0001342	g17436	Np005G2901200
OG0001343	g47317	Np005G2896100
OG0001343	g40540	Np001G0381900
OG0001344	g36501	Np004G1956400
OG0001344	g38012	Np006G3399300
OG0001345	g36576	Np004G1954400, Np004G1942800
OG0001345	g7060	Np007G3899900
OG0001346	g12137	Np004G1939000
OG0001346	g7075	Np007G4035800
OG0001347	g47293	Np005G2906700
OG0001347	g17457	Np005G2906800
OG0001348	g2517	Np001G0525500
OG0001348	g25	Np001G0006900
OG0001349	g40350	Np003G1800600
OG0001349	g23876	Np005G2832500
OG0001350	g25669	Np003G1818100
OG0001351	g47350	Np005G2870200, Np005G2870500
OG0001353	g11149, g18789	Np001G0689600
OG0001353	g50827	Np006G3212300
OG0001355	g1928, g18840, g42086	Np001G0657300, Np006G3408400
OG0001356	g1933, g18858, g37547	Np001G0655400
OG0001357	g18939, g1994	Np001G0636200
OG0001358	g2067	Np001G0614600
OG0001358	g37382	Np006G3305500
OG0001360	g27600	Np004G2379600
OG0001360	g46728	Np005G3143100
OG0001362	g10242	Np001G0172900
OG0001362	g12956	Np007G4158500
OG0001365	g50667	Np004G2057700
OG0001365	g40320	Np003G1786700
OG0001366	g12863, g12556	Np007G4188800
OG0001368	g50799	Np006G3223300
OG0001370	g38173	Np003G1748900
OG0001371	g7791, g12800	Np007G4210000
OG0001372	g10167	Np001G0156700
OG0001373	g12357	Np007G4113400, Np007G4109800
OG0001374	g46720	Np005G3145800
OG0001374	g46715	Np005G3146200
OG0001375	g13227, g7141	Np007G4050100
OG0001376	g13232	Np007G4045200
OG0001376	g36609	Np004G1934100
OG0001377	g28105	Np004G1994800
OG0001377	g6921	Np007G3930800
OG0001378	g5296	Np003G1396600
OG0001378	g11895, g6705	Np007G3805100
OG0001379	g54189, g36494	Np004G1957100
OG0001379	g6511	Np007G3853500
OG0001380	g12100, g12101	Np003G1780600
OG0001380	g41474	Np003G1458700
OG0001381	g49758, g27133, g31288	Np004G2476600
OG0001383	g27507	Np004G2329800
OG0001384	g32073	Np004G2304700
OG0001385	g50955	Np005G2686800
OG0001386	g50696, g50697	Np004G2062500
OG0001387	g23148	Np005G2641100
OG0001389	g7008, g12090	Np007G3908100
OG0001391	g44144	Np006G3552200, Np006G3551700
OG0001395	g33263, g53602, g34260, g44129, g44937, g23401, g39501, g25964, g18388, g5067, g16619, g9283, g25058, g15858, g53993, g43147, g18106, g44721, g46756, g35459, g6178, g25148, g52544, g24780, g34422, g53884, g4298, g8754, g49091, g10080, g53460, g52661, g42950, g3448, g42945, g50921, g43200, g22341, g41338, g18277, g49811, g47251, g34295, g43094, g32931, g18032, g15530	Np005G2967800
OG0001396	g17095	Np005G2782600
OG0001396	g28478	Np003G1630800
OG0001397	g17094	Np005G2781500
OG0001397	g959	Np003G1628200, Np003G1630000
OG0001399	g12792	Np007G4215600
OG0001399	g29026	Np003G1453100
OG0001400	g5130, g45688	Np003G1420900
OG0001401	g5312	Np003G1392100
OG0001401	g29114	Np003G1473800
OG0001402	g29463	Np003G1375500
OG0001402	g585	Np001G0125700
OG0001403	g5442	Np003G1361300
OG0001403	g206	Np001G0040800
OG0001404	g29591, g5508	Np003G1344900
OG0001404	g472	Np001G0103300
OG0001405	g39988	Np006G3597800
OG0001405	g49588, g31076	Np004G2516100
OG0001406	g31047	Np001G0470200
OG0001407	g37889, g39954	Np006G3517600
OG0001407	g7926	Np007G4245800
OG0001408	g39891	Np006G3539900, Np006G3468200, Np006G3539700, Np006G3468700, Np006G3539800, Np006G3468600
OG0001408	g38172	Np003G1748800, Np003G1749600
OG0001409	g39881	Np006G3541300, Np006G3488800
OG0001409	g49546, g30998	Np004G2533200
OG0001410	g30917, g36607	Np004G2548800
OG0001411	g53956	Np004G2012000
OG0001411	g37042	Np001G0418800
OG0001412	g51437	Np006G3425700
OG0001412	g50512	Np004G2126400
OG0001413	g27768	Np006G3678700, Np004G2181700
OG0001414	g2602	Np001G0509800
OG0001414	g109	Np001G0023800
OG0001415	g11370, g2610	Np001G0025700, Np001G0508100
OG0001416	g294	Np001G0058700
OG0001416	g2698	Np001G0492700
OG0001419	g39359	Np003G1585400
OG0001419	g47589	Np005G2790700
OG0001420	g45243	Np007G4099700
OG0001421	g29751	Np003G1298400, Np006G3486200, Np003G1297700
OG0001422	g5844	Np003G1252900
OG0001422	g7528	Np007G4140700
OG0001423	g10488	Np001G0208200
OG0001423	g16835	Np005G3179600
OG0001424	g46888, g43131, g52351, g36151, g39186, g40695, g46887, g47022, g32218	Np005G2952400
OG0001424	g26023, g28673, g37454, g10390	Np001G0412900
OG0001425	g13727	Np005G2662300
OG0001425	g6114	Np007G3760600
OG0001426	g7249	Np007G4077800
OG0001426	g54311	Np004G1907500
OG0001427	g12241, g13175, g7242	Np007G4076600
OG0001428	g11318, g2386, g19210	Np001G0553600
OG0001429	g47647	Np005G2771900
OG0001429	g41252	Np003G1647600
OG0001430	g23844	Np005G2826000
OG0001432	g32129	Np004G2273300
OG0001432	g44727, g45813	Np002G0864300
OG0001433	g47287	Np005G2910000
OG0001433	g10970	Np001G0367900
OG0001434	g24120	Np005G2894900
OG0001434	g40537, g11008	Np001G0382300
OG0001435	g13365	Np007G3983600
OG0001435	g54175	Np004G1966500
OG0001436	g13247	Np004G1943400
OG0001436	g7051	Np007G3901100
OG0001437	g40671	Np001G0336900
OG0001437	g47233	Np005G2937500
OG0001438	g24262	Np005G2947400
OG0001438	g40692	Np005G3039500
OG0001440	g47915	Np005G2661200
OG0001440	g13722	Np007G3762500
OG0001441	g40424	Np003G1830200
OG0001441	g23965	Np005G2857300
OG0001442	g47406, g23975	Np005G2862000
OG0001443	g24038	Np005G2872700, Np005G2872400, Np005G2872000
OG0001444	g7927	Np007G4246800
OG0001444	g17261	Np005G2833200
OG0001447	g18882	Np001G0648300
OG0001447	g38213	Np006G3269300
OG0001448	g38481	Np006G3686300
OG0001448	g22799, g18905	Np005G2626700
OG0001449	g10220, g10235	Np001G0171700, Np001G0168300
OG0001450	g37416	Np006G3295300
OG0001450	g2112	Np001G0622700
OG0001451	g51997	Np006G3300900
OG0001451	g2084	Np001G0617600
OG0001452	g19071	Np001G0502300, Np001G0595300
OG0001452	g51822	Np006G3329500
OG0001453	g18141	Np005G2619100
OG0001454	g51683	Np006G3364100
OG0001454	g2317	Np001G0570400
OG0001455	g38074	Np006G3370700
OG0001456	g12065	Np007G3916700
OG0001456	g24396	Np005G3012400
OG0001458	g5970	Np007G3737000, Np007G3736900
OG0001459	g13914	Np007G3735500
OG0001459	g16998	Np005G2746200
OG0001460	g13804	Np007G3732900, Np005G2748000
OG0001462	g43709, g51721	Np006G3354500
OG0001462	g37274	Np006G3354600
OG0001463	g7340	Np007G4095500
OG0001464	g40403	Np003G1821700
OG0001465	g18320	Np005G2609300
OG0001466	g50894	Np006G3690500
OG0001466	g22760	Np005G2622100
OG0001467	g38428	Np006G3669200
OG0001468	g18258	Np005G2685200
