Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0004782	g45880, g44680	Ag034G4055700
OG0004783	g45876	Ag034G4056400
OG0004785	g44006	Ag002G0264200
OG0004786	g28100, g36339	Ag025G2941000
OG0004787	g36340	Ag025G2941100
OG0004788	g22765	Ag011G1061000
OG0004789	g22912	Ag011G1094900
OG0004790	g18253	Ag011G1099400
OG0004791	g18234, g22972	Ag011G1115500
OG0004792	g22991	Ag011G1122500
OG0004793	g23100, g47878	Ag011G1155400
OG0004794	g23236	Ag011G1184000
OG0004795	g23212	Ag011G1188700
OG0004796	g23202	Ag011G1192300
OG0004797	g47848	Ag011G1207600
OG0004798	g23307, g16943	Ag011G1239400
OG0004799	g6485, g11733	Ag064G5107100
OG0004800	g13479, g6472	Ag064G5109000
OG0004801	g45996	Ag018G2440700
OG0004802	g45993	Ag018G2442300, Ag018G2442400
OG0004803	g45957	Ag018G2444700
OG0004804	g45969	Ag018G2449000
OG0004805	g50298, g32097	Ag018G2459000
OG0004806	g50359	Ag018G2477000
OG0004807	g50362, g32153	Ag018G2478300
OG0004808	g47490, g23847	Ag010G0997300, Ag010G1000000
OG0004809	g47650, g23584	Ag010G1018200
OG0004810	g17050, g23565	Ag010G1024000
OG0004847	g2812, g19526	Ag055G4907200, Ag083G5411900, Ag024G2885200, Ag015G2211900
OG0004849	g963	Ag055G4911100, Ag014G1813600
OG0004850	g10792	Ag074G5269500, Ag035G4077500
OG0004851	g10723	Ag074G5276600
OG0004852	g29013	Ag013G1347900
OG0004853	g29008, g29010	Ag013G1348700
OG0004854	g4989, g28987	Ag013G1361100
OG0004855	g29142, g4994	Ag013G1368400
OG0004856	g29145	Ag013G1369200
OG0004857	g5041	Ag013G1384900
OG0004858	g13265	Ag013G1412500, Ag013G1412300, Ag013G1391100, Ag013G1412900, Ag014G2037000, Ag039G4274200
OG0004859	g5053	Ag013G1392200
OG0004860	g5245, g29337	Ag013G1407700, Ag013G1459500
OG0004861	g45699	Ag013G1411100
OG0004862	g45686	Ag013G1421300
OG0004863	g5137, g45680	Ag013G1423500
OG0004865	g5149	Ag013G1428300
OG0004867	g5188	Ag013G1446100
OG0004868	g5210, g5212	Ag013G1452100
OG0004869	g5226, g45634	Ag013G1454600
OG0004870	g29329	Ag013G1455500
OG0004871	g10218	Ag057G4967300, Ag013G1458000
OG0004872	g45621, g29356	Ag013G1466700
OG0004873	g5276	Ag013G1468900
OG0004874	g29368, g5285	Ag013G1471200
OG0004875	g29382	Ag013G1475100
OG0004876	g7265	Ag013G1476500, Ag014G1959600
OG0004877	g29391	Ag013G1482000
OG0004879	g29423	Ag013G1495300
OG0004881	g5358	Ag013G1497800
OG0004882	g5362, g29429	Ag013G1498600
OG0004883	g29476, g5400	Ag013G1516700
OG0004884	g29520	Ag013G1531300
OG0004885	g29537, g5437	Ag013G1536000
OG0004886	g5455	Ag013G1546100
OG0004887	g5469	Ag013G1547900, Ag048G4667800, Ag078G5383100
OG0004889	g45502, g29578, g5494	Ag013G1553300
OG0004890	g29584	Ag013G1554200
OG0004891	g45486, g29613	Ag013G1567000
OG0004892	g10563	Ag039G4331000, Ag013G1577100
OG0004893	g45189	Ag013G1577600
OG0004894	g17184, g23804	Ag013G1578900
OG0004895	g17185, g23805	Ag013G1579200
OG0004896	g23808	Ag013G1579600
OG0004897	g17196	Ag013G1581800
OG0004898	g40126	Ag013G1590700
OG0004899	g40026, g37842	Ag013G1607000
OG0004900	g51087, g40025	Ag013G1607100
OG0004901	g51160	Ag013G1619500
OG0004902	g39935	Ag013G1631700
OG0004903	g39927	Ag013G1632800
OG0004904	g51217, g39908	Ag013G1636300
OG0004905	g39902	Ag013G1637000
OG0004906	g39853	Ag013G1645100
OG0004907	g51272	Ag013G1654500
OG0004908	g51294	Ag013G1659600
OG0004909	g39740	Ag013G1675900
OG0004910	g39690	Ag013G1685900
OG0004911	g39671, g3038, g3045	Ag013G1689800
OG0004912	g23764	Ag013G1695700
OG0004913	g54010	Ag013G1702900
OG0004914	g50450	Ag013G1717300
OG0004915	g32321	Ag013G1717800
OG0004916	g32351, g50474	Ag013G1721800
OG0004917	g46803, g18123	Ag013G1730900
OG0004918	g23691	Ag013G1732300
OG0004919	g50511	Ag013G1732400
OG0004920	g50530	Ag013G1742900
OG0004922	g27754	Ag013G1755700
OG0004923	g27748	Ag013G1757200
OG0004924	g50653	Ag013G1769200
OG0004925	g64	Ag004G0421300
OG0004926	g9674, g93	Ag004G0425800
OG0004927	g9684, g110	Ag004G0428500
OG0004928	g127, g9696	Ag004G0431200
OG0004929	g154, g9716	Ag004G0436600
OG0004930	g164	Ag004G0440600
OG0004931	g28349	Ag034G4016100, Ag004G0444700
OG0004932	g258	Ag004G0459000
OG0004933	g274	Ag004G0462400
OG0004934	g362	Ag004G0485700
OG0004935	g446, g9942	Ag004G0506500
OG0004936	g9944	Ag004G0508200
OG0004937	g480	Ag004G0512600
OG0004938	g18585	Ag004G0517100
OG0004939	g38321	Ag004G0529400
OG0004940	g642	Ag004G0552200
OG0004941	g29115	Ag004G0553400
OG0004942	g673	Ag004G0558700
OG0004943	g28944, g709	Ag004G0565900
OG0004944	g716	Ag004G0567700
OG0004945	g41400	Ag004G0570900
OG0004946	g725	Ag004G0571900
OG0004947	g729	Ag004G0572300
OG0004948	g735	Ag004G0573300
OG0004949	g28916	Ag004G0575900
OG0004950	g775	Ag015G2219700, Ag004G0586700
OG0004951	g28872	Ag004G0594100
OG0004952	g41360	Ag004G0594300
OG0004953	g28770	Ag004G0631800
OG0004954	g39231	Ag004G0641000
OG0004955	g1231, g28709	Ag004G0662500, Ag004G0656100
OG0004956	g1213	Ag004G0661600
OG0004957	g1210	Ag004G0662400
OG0004958	g1195	Ag004G0664800
OG0004959	g1187, g28724	Ag004G0665700
OG0004960	g1159	Ag004G0667700
OG0004961	g1153, g28688	Ag004G0671100
OG0004962	g28668	Ag004G0699300, Ag004G0677600
OG0004963	g28635, g1100	Ag004G0693500
OG0004964	g1094, g39329	Ag004G0697500
OG0004965	g28532, g1037	Ag004G0732600
OG0004966	g28529, g1036, g39360	Ag004G0733200
OG0004967	g39404, g970	Ag004G0756500
OG0004969	g2625	Ag004G0760300
OG0004970	g45245, g39594	Ag075G5289500, Ag022G2640600
OG0004971	g29628	Ag022G2652600
OG0004972	g46782	Ag022G2691800
OG0004973	g5608	Ag022G2692100
OG0004975	g5614, g29701	Ag022G2703000
OG0004976	g5632	Ag022G2710500
OG0004977	g29729	Ag022G2714100
OG0004978	g29746, g45416	Ag022G2719800
OG0004979	g5685, g45403	Ag022G2732700
OG0004980	g29808	Ag052G4846600, Ag025G2907700, Ag033G3554200, Ag022G2743600
OG0004981	g27593	Ag071G5246100, Ag022G2745400
OG0004982	g5718, g29828	Ag022G2748700
OG0004983	g5732	Ag022G2753700
OG0004984	g46663	Ag075G5285000, Ag075G5285100
OG0004985	g46661	Ag075G5285300
OG0004986	g46824, g46815	Ag075G5295700
OG0004987	g16782, g16780, g16775	Ag075G5299900
OG0004988	g36612	Ag032G3472200, Ag075G5300900
OG0004989	g31591, g49935	Ag048G4561300, Ag048G4561200
OG0004990	g46585	Ag048G4564200
OG0004991	g44288	Ag002G0226000, Ag002G0225800, Ag048G4567200
OG0004992	g46573	Ag048G4568700
OG0004993	g46565	Ag048G4571200
OG0004994	g46562	Ag048G4573200
OG0004995	g46553	Ag048G4574900
OG0004996	g46541	Ag048G4580700
OG0004997	g46425	Ag048G4617800
OG0004998	g7083	Ag048G4633300, Ag014G2011100
OG0004999	g44365	Ag034G3943900, Ag048G4646500
OG0005000	g46311, g44383	Ag048G4651400
OG0005001	g46283	Ag048G4660200, Ag048G4660300
OG0005002	g46255	Ag048G4675500
OG0005004	g46241	Ag048G4686200, Ag048G4686300, Ag048G4687200, Ag048G4686100
OG0005005	g44442	Ag048G4702500, Ag048G4701300, Ag048G4700900
OG0005006	g44453	Ag048G4705100
OG0005007	g44465	Ag039G4230900, Ag048G4708800
OG0005008	g14013	Ag040G4342200, Ag057G4968100, Ag057G4967900
OG0005009	g54309, g36727	Ag032G3427600
OG0005010	g36725	Ag032G3429400
OG0005011	g13203	Ag032G3442600
OG0005012	g54348	Ag032G3447400
OG0005013	g36681	Ag032G3449000
OG0005014	g36670, g35874	Ag032G3454100
OG0005015	g29460	Ag014G1799900, Ag032G3467200
OG0005016	g38025, g37147	Ag054G4877300
OG0005017	g6241, g19236	Ag016G2330400
OG0005017	g37150	Ag054G4880500
OG0005018	g51584	Ag054G4888400
OG0005019	g37177	Ag054G4895100
OG0005020	g10373, g4233	Ag041G4363400, Ag009G0972900
OG0005021	g13567	Ag007G0874900, Ag041G4374500
OG0005022	g898	Ag082G5405800
OG0005023	g50418, g40518	Ag007G0855200
OG0005025	g47005	Ag031G3304400, Ag007G0884400
OG0005026	g17774, g47036, g24573	Ag007G0890100
OG0005027	g17700, g17701, g17699	Ag007G0913500
OG0005028	g24326	Ag007G0931000, Ag031G3142000
OG0005029	g17616, g47126	Ag025G2899600, Ag007G0933500
OG0005030	g46019	Ag078G5328700
OG0005031	g47468	Ag078G5330500, Ag002G0172500
OG0005032	g46053	Ag078G5340200
OG0005033	g46113	Ag011G1197900, Ag078G5366800
OG0005034	g17986	Ag078G5386500
OG0005035	g44834	Ag056G4933800
OG0005036	g44805	Ag056G4938300
OG0005037	g45775, g44780	Ag056G4944800
OG0005038	g47672	Ag045G4505800
OG0005040	g47689	Ag045G4519000
OG0005043	g10313	Ag012G1281400
OG0005044	g16555	Ag012G1305800
OG0005045	g31407	Ag034G3831700
OG0005045	g10543	Ag012G1319300
OG0005046	g10553	Ag012G1321200
OG0005047	g10562	Ag012G1322600
OG0005048	g10594	Ag012G1330300
OG0005049	g10948, g40611	Ag006G0793900, Ag058G4992200
OG0005050	g45950	Ag034G4040100
OG0005051	g28042	Ag001G0054100
OG0005052	g36581	Ag001G0082300
OG0005053	g13243	Ag001G0083100
OG0005053	g7064	Ag014G2019000
OG0005054	g37073	Ag023G2808600, Ag060G4999500
OG0005055	g17452	Ag050G4756300
OG0005056	g24160	Ag050G4764700
OG0005057	g24207	Ag050G4778000
OG0005058	g24225	Ag050G4783300
OG0005059	g24252, g47220, g47215	Ag050G4795500
OG0005060	g19333	Ag031G3162600
OG0005061	g2298	Ag031G3372800, Ag051G4825400
OG0005062	g13682	Ag044G4479700
OG0005063	g13720, g6099	Ag044G4500700
OG0005064	g10283	Ag033G3478800, Ag052G4845400
OG0005065	g17274	Ag033G3507900
OG0005066	g17278, g35032, g35309, g34354	Ag033G3510200
OG0005067	g23941	Ag033G3511900
OG0005068	g23944, g47442	Ag033G3512400
OG0005069	g10363	Ag033G3523500
OG0005070	g17366, g47364	Ag033G3599000, Ag033G3599100
OG0005071	g24013	Ag033G3608700
OG0005072	g10806	Ag033G3616700
OG0005073	g23986, g47401	Ag033G3621800
OG0005074	g12789	Ag002G0218800, Ag028G3076200, Ag014G1807100
OG0005075	g47157	Ag031G3138200
OG0005076	g24347, g24344, g2662, g2669, g2668	Ag031G3139300
OG0005077	g32635, g13331	Ag031G3147800
OG0005078	g12963	Ag031G3156000
OG0005079	g9638	Ag031G3157500
OG0005080	g1755, g18790	Ag031G3179700
OG0005081	g1839	Ag031G3204300
OG0005082	g18805	Ag031G3218600
OG0005083	g18833, g1923	Ag031G3223800
OG0005084	g12674	Ag014G1790900, Ag031G3231600
OG0005085	g10311	Ag031G3256800
OG0005086	g18945	Ag031G3265200
OG0005087	g18967	Ag031G3283800
OG0005088	g18980	Ag031G3292100
OG0005089	g2119	Ag031G3293000
OG0005090	g2085	Ag031G3299600
OG0005091	g11283, g2239, g19129	Ag031G3357800
OG0005092	g19132	Ag031G3362600
OG0005093	g2275	Ag031G3365600
OG0005094	g19167, g2309	Ag031G3377300
OG0005095	g2382	Ag031G3399700
OG0005096	g27636	Ag015G2224900, Ag031G3402100
OG0005097	g6433	Ag029G3102900
OG0005098	g11035, g40509	Ag067G5205800, Ag016G2343700
OG0005099	g1634	Ag081G5400600, Ag034G3766000
OG0005100	g6030	Ag042G4378500, Ag086G5421100
OG0005101	g6016	Ag042G4387700
OG0005102	g5977	Ag010G1012700, Ag042G4409000, Ag010G1012900
OG0005103	g47702	Ag042G4423800, Ag065G5124500
OG0005104	g51962, g37371	Ag039G4191600
OG0005105	g51879, g37355	Ag039G4207700
OG0005106	g51810	Ag039G4232400
OG0005107	g51772	Ag039G4244400
OG0005108	g37295	Ag039G4267800
OG0005109	g6098	Ag039G4271700
OG0005110	g51711	Ag039G4287600
OG0005111	g37258	Ag039G4289000
OG0005112	g51702	Ag039G4289600, Ag043G4454800
OG0005113	g51649	Ag039G4308700
OG0005114	g51644	Ag039G4310300
OG0005115	g51617	Ag039G4328500, Ag039G4328600, Ag039G4328300
OG0005116	g38050, g51609	Ag039G4332900
OG0005117	g45713	Ag018G2437600, Ag014G1945700, Ag066G5139600
OG0005118	g38352, g38350	Ag066G5140600
OG0005119	g45154, g25591	Ag066G5142300
OG0005120	g40448	Ag066G5150500, Ag066G5150800, Ag066G5150900, Ag066G5149700, Ag066G5149400, Ag066G5149600
OG0005121	g16660, g31467	Ag034G3845400, Ag016G2403800, Ag066G5157200
OG0005122	g40402	Ag030G3133000
OG0005123	g32769	Ag015G2263900, Ag015G2263400
OG0005124	g27850, g27815	Ag015G2265100
OG0005125	g40235	Ag021G2584900, Ag026G2997400
OG0005126	g25730, g25766	Ag021G2609400
OG0005127	g40377, g40168, g14960, g47808	Ag021G2624200
OG0005128	g29099, g41434	Ag038G4147200
OG0005129	g50302	Ag038G4149400
OG0005130	g35557, g48284, g35552, g18528	Ag014G2112700
OG0005131	g18520	Ag038G4162800
OG0005132	g13861, g5917	Ag088G5434600
OG0005133	g37698	Ag003G0299300
OG0005134	g37696	Ag003G0299700
OG0005135	g37646	Ag003G0310800, Ag003G0310900
OG0005136	g52279	Ag003G0314400
OG0005137	g38243, g37587	Ag003G0326400
OG0005138	g37564	Ag003G0335400
OG0005139	g38228	Ag003G0345300
OG0005140	g38202, g37476	Ag003G0372100
OG0005142	g44967, g18118	Ag003G0415300
OG0005143	g10905	Ag016G2315900, Ag037G4139200
OG0005144	g7876, g12684	Ag014G1782100
OG0005145	g12752, g7871	Ag014G1783700
OG0005146	g12667	Ag014G1794600
OG0005147	g7798	Ag014G1812300, Ag014G1812200, Ag014G1812100
OG0005148	g12576, g12839	Ag014G1828500
OG0005149	g12450	Ag014G1866300
OG0005150	g7561, g12984	Ag014G1878300
OG0005151	g7558	Ag014G1878600
OG0005152	g12987	Ag014G1882600
OG0005154	g7426	Ag014G1913900
OG0005155	g7372	Ag014G1937000
OG0005156	g12289, g7317	Ag014G1947500
OG0005158	g7256, g12248	Ag014G1962100
OG0005159	g7224	Ag014G1969100
OG0005160	g7148	Ag014G1996700
OG0005161	g12158, g7133	Ag014G2002300
OG0005162	g7122, g13230	Ag014G2004400
OG0005163	g7113, g12146	Ag014G2005900
OG0005164	g7073	Ag014G2015300
OG0005165	g13259	Ag014G2028100
OG0005166	g7006	Ag014G2032900
OG0005167	g13271	Ag014G2041000
OG0005168	g11988, g6855	Ag014G2095600
OG0005171	g11961	Ag014G2115300
OG0005172	g11967, g6816	Ag014G2116200
OG0005173	g6761	Ag014G2141100
OG0005174	g6708	Ag014G2166500
OG0005175	g6707	Ag014G2166600
OG0005176	g6687	Ag027G3065800, Ag014G2175000
OG0005178	g13431	Ag027G3032600
OG0005179	g13429, g6579	Ag027G3034500
OG0005180	g11860, g6660	Ag027G3057400
OG0005181	g11873	Ag027G3063400
OG0005182	g23428, g16989	Ag068G5224400
OG0005183	g16990, g23430	Ag068G5225300, Ag068G5225200
OG0005184	g29077	Ag060G5000500
OG0005185	g29048, g41467	Ag060G5008400
OG0005186	g4917	Ag060G5010100
OG0005187	g29045	Ag060G5010800
OG0005188	g4666, g10188	Ag043G4445500
OG0005189	g10186	Ag043G4446400
OG0005190	g10281	Ag043G4460100
OG0005191	g13874, g44247	Ag096G5472700
OG0005192	g19250, g11329	Ag017G2407000
OG0005193	g19257	Ag017G2407900
OG0005194	g19286, g2452	Ag017G2421800
OG0005195	g19298	Ag017G2427600, Ag017G2428100
OG0005197	g49349	Ag034G3663800
OG0005198	g49435	Ag024G2867100, Ag034G3685400
OG0005199	g30837	Ag034G3689300
OG0005200	g49486	Ag034G3708300
OG0005202	g26961	Ag034G3717000
OG0005203	g49539	Ag034G3725700
OG0005204	g31028, g49555	Ag034G3732000
OG0005205	g27009	Ag034G3741600
OG0005205	g31060	Ag034G3741500
OG0005206	g49579, g27011	Ag034G3744600
OG0005207	g49607, g27024	Ag034G3752700
OG0005208	g31122, g49685	Ag034G3756700
OG0005209	g49715	Ag034G3766200, Ag034G3779500
OG0005210	g27071, g49636	Ag034G3769000
OG0005212	g49732, g31260	Ag034G3791000
OG0005213	g27122, g49734	Ag034G3791300
OG0005214	g31267	Ag034G3791800
OG0005215	g43239	Ag034G3809800
OG0005216	g49786, g31340	Ag034G3815400
OG0005217	g27182	Ag034G3819000
OG0005218	g49806	Ag034G3820000
OG0005219	g31376	Ag034G3822500
OG0005220	g40865	Ag002G0164300, Ag034G3826400
OG0005221	g31399, g49845	Ag034G3828900
OG0005223	g27198	Ag034G3831900
OG0005224	g31452	Ag034G3841800
OG0005225	g31552, g52269	Ag034G3871100
OG0005226	g31572, g49930	Ag034G3877900
OG0005227	g27298	Ag034G3882800
OG0005228	g27328	Ag034G3893100
OG0005229	g31649	Ag034G3901900
OG0005230	g27350, g31663	Ag034G3906000
OG0005231	g31665	Ag034G3906300
OG0005233	g31686	Ag034G3914300, Ag034G3917700
OG0005234	g27393, g27390	Ag034G3930900, Ag034G3930700
OG0005235	g31744, g50026	Ag034G3936500
OG0005236	g31806	Ag034G3951000
OG0005237	g50064	Ag034G3959400
OG0005238	g31824	Ag034G3960000
OG0005239	g50084	Ag034G3962400
OG0005240	g50104, g31886	Ag034G3970100
OG0005241	g50128	Ag034G3977700
OG0005242	g31921, g50140	Ag034G3981300
OG0005243	g31996	Ag034G4004000
OG0005244	g45925	Ag034G4045300
OG0005245	g45909	Ag034G4048900
OG0005246	g18144, g37126, g37124	Ag002G0198400
OG0005247	g40966, g44178	Ag002G0204400
OG0005248	g44155	Ag002G0214600
OG0005249	g40994	Ag002G0222900
OG0005250	g11940, g13366	Ag002G0238300
OG0005251	g44099, g41042	Ag002G0246500
OG0005252	g40636	Ag016G2293800
OG0005253	g10852, g40714	Ag016G2333100
OG0005254	g40720	Ag016G2333700
OG0005255	g25544	Ag016G2384300
OG0005256	g43697, g40462	Ag016G2388300
OG0005257	g23460	Ag065G5123700
OG0005258	g16997	Ag065G5127600
OG0005259	g24366, g24375	Ag025G2911300
OG0005260	g54063	Ag025G2927200, Ag025G2927000
OG0005261	g18298	Ag011G1064500
OG0005262	g48000	Ag011G1068100
OG0005263	g22811	Ag011G1072000
OG0005264	g22827	Ag011G1077200
OG0005265	g22871	Ag011G1084700
OG0005266	g47919, g22999	Ag011G1124100
OG0005267	g47912, g23017	Ag011G1131600
OG0005268	g18209, g23074	Ag011G1150300
OG0005269	g23084, g47881	Ag011G1152700
OG0005270	g23099, g47879	Ag011G1155000
OG0005271	g18198	Ag011G1164800
OG0005272	g4983, g47963	Ag011G1169300
OG0005273	g47805	Ag011G1171200
OG0005274	g23246	Ag011G1182100
OG0005275	g23245, g47823	Ag011G1182500
OG0005276	g23237	Ag011G1183700
OG0005277	g47832	Ag011G1189300
OG0005280	g23303	Ag011G1237000
OG0005281	g47792, g43007, g50910	Ag011G1239700
OG0005282	g16948	Ag011G1248400
OG0005283	g23319	Ag011G1249000
OG0005284	g23364, g16967, g23365	Ag011G1268300
OG0005285	g47757	Ag011G1271600
OG0005286	g16971	Ag011G1271800
OG0005287	g6504	Ag064G5101800
OG0005288	g45964	Ag018G2447100
OG0005289	g45971	Ag018G2449300
OG0005290	g44622	Ag018G2451100
OG0005291	g32110, g50293	Ag018G2456800, Ag018G2456700
OG0005292	g32115	Ag018G2468600
OG0005293	g27576	Ag018G2472200
OG0005294	g27581	Ag018G2473100
OG0005295	g47561, g23729	Ag018G2482900
OG0005296	g50395, g32240	Ag018G2486700
OG0005297	g39553	Ag019G2489200
OG0005298	g25422	Ag019G2505500
OG0005299	g25417, g25420, g39509	Ag019G2507600
OG0005300	g45265	Ag019G2513000
OG0005301	g25376, g39460	Ag019G2528000
OG0005302	g25372	Ag019G2529000
OG0005303	g45272, g25362	Ag019G2532800
OG0005304	g23588	Ag010G1017700
OG0005305	g10646	Ag085G5415500, Ag010G1020600
OG0005306	g47661, g23560	Ag010G1024300
OG0005307	g10638	Ag085G5416900
OG0005308	g10626	Ag085G5418900
OG0005346	g23407	Ag047G4537700, Ag046G4526700
OG0005347	g52168	Ag047G4541500, Ag046G4530300, Ag003G0341400
OG0005348	g16975	Ag046G4535200, Ag047G4547500
OG0005349	g23384	Ag047G4547900, Ag046G4535600
OG0005350	g47754	Ag047G4549500, Ag046G4536600
OG0005351	g19532	Ag055G4906900
OG0005352	g960	Ag055G4911200
OG0005353	g10824	Ag074G5267300, Ag035G4081100
OG0005354	g10766	Ag074G5270700, Ag035G4076200
OG0005355	g10733	Ag074G5272800
OG0005356	g10740	Ag074G5275100
OG0005357	g10716	Ag074G5277500
OG0005358	g41494	Ag013G1343000, Ag021G2607000
OG0005359	g29020	Ag013G1345200
OG0005360	g29014, g4957	Ag013G1346600
OG0005361	g29009, g29007	Ag013G1348800
OG0005363	g47826	Ag013G1357700, Ag019G2500600, Ag016G2400600, Ag019G2539200, Ag011G1185600
OG0005364	g41500, g28990	Ag013G1358200
OG0005365	g28989	Ag013G1360700, Ag013G1358700
OG0005366	g5018	Ag013G1376400
OG0005367	g29184	Ag013G1384800
OG0005368	g5045	Ag013G1387200
OG0005369	g29467, g5392	Ag013G1388900, Ag013G1513500
OG0005370	g5058	Ag013G1393300
OG0005371	g5071	Ag013G1397900
OG0005372	g25077	Ag013G1400500
OG0005373	g5131	Ag013G1420100
OG0005374	g5134, g45685	Ag013G1422100
OG0005375	g5158, g45672	Ag013G1433400
OG0005376	g5179, g29302	Ag013G1442100
OG0005377	g45661, g5182	Ag013G1444200
OG0005378	g29308, g43308, g34695, g5186	Ag013G1445900
OG0005379	g29312	Ag013G1447000
OG0005380	g45652	Ag013G1451200
OG0005381	g5219	Ag013G1452900
OG0005382	g29381, g5288	Ag013G1475400
OG0005383	g5294, g29372	Ag013G1479500
OG0005385	g45594, g45595	Ag013G1486300
OG0005386	g29407, g5330	Ag013G1490400
OG0005387	g5334	Ag013G1494100
OG0005389	g29504	Ag013G1528100
OG0005390	g29525	Ag013G1532100
OG0005391	g23845, g17221	Ag013G1545100
OG0005392	g29593, g45498	Ag013G1558900
OG0005393	g29599	Ag013G1560800
OG0005394	g5517	Ag013G1561200
OG0005395	g47528	Ag013G1578800
OG0005396	g40145	Ag013G1588100
OG0005397	g40127	Ag013G1600500
OG0005398	g39861	Ag013G1643400
OG0005400	g37907	Ag013G1650300
OG0005401	g51281	Ag013G1656500
OG0005402	g51311	Ag013G1667000
OG0005403	g39773	Ag013G1667100
OG0005404	g51314	Ag013G1667500, Ag013G1667400
OG0005405	g37936, g39771	Ag013G1667800
OG0005406	g39754	Ag013G1672100
OG0005407	g39739	Ag013G1676000
OG0005409	g39696	Ag013G1685200
OG0005410	g11083	Ag013G1685700
OG0005411	g26909	Ag034G3692000
OG0005412	g47534	Ag013G1694000
OG0005413	g47535	Ag013G1694100
OG0005414	g23759	Ag013G1698900
OG0005415	g17160	Ag013G1699500
OG0005416	g47488	Ag013G1701100
OG0005417	g28120, g36229	Ag013G1705400
OG0005418	g36228, g53985	Ag013G1706100
OG0005419	g37055	Ag013G1709900, Ag078G5362900, Ag002G0180400, Ag023G2800700
OG0005420	g27640, g50437	Ag013G1713500
OG0005421	g50438, g32297, g32301, g32300	Ag013G1713800
OG0005423	g27646	Ag013G1716000
OG0005424	g50459	Ag013G1719300
OG0005425	g50460	Ag013G1719400
OG0005426	g32340	Ag013G1720500
OG0005427	g32345, g50466	Ag013G1720800
OG0005428	g32350, g50473	Ag013G1721500
OG0005430	g32398	Ag013G1729800
OG0005431	g50506	Ag013G1730500
OG0005432	g50604, g50607	Ag013G1760600
OG0005433	g50611	Ag013G1761600
OG0005434	g27775	Ag013G1765800
OG0005435	g10688	Ag062G5055100
OG0005436	g10669, g51438	Ag062G5060600
OG0005438	g39	Ag004G0416900
OG0005439	g99	Ag004G0426500
OG0005440	g111	Ag004G0428700
OG0005441	g9701	Ag004G0433300
OG0005442	g152	Ag004G0436500
OG0005443	g159	Ag004G0439400
OG0005444	g9732	Ag004G0445700
OG0005445	g205	Ag004G0448100
OG0005446	g18647, g210	Ag004G0449000
OG0005447	g18646, g211	Ag004G0449100
OG0005448	g9758, g221	Ag004G0451200
OG0005449	g222	Ag004G0451400
OG0005450	g243	Ag004G0455600
OG0005451	g18641	Ag004G0467200, Ag004G0467000
OG0005452	g295	Ag004G0467600
OG0005453	g18626	Ag004G0474500, Ag004G0473800
