Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0000501	g50679	XP_013587637.1
OG0000502	g46703, g46704	XP_013635269.1
OG0000502	g37779	XP_013635124.1
OG0000503	g53150, g41815	XP_013608128.1
OG0000503	g53151, g46567, g31147, g33131, g42117	XP_013594403.1, XP_013594694.1, XP_013589168.1, XP_013594430.1, XP_013615274.1, XP_013624570.1
OG0000506	g45471, g28728, g1183, g39280	XP_013606318.1, XP_013622449.1, XP_013622723.1, XP_013611586.1, XP_013618171.1
OG0000507	g52818	XP_013616532.1
OG0000507	g52819	XP_013634590.1
OG0000507	g3111, g27067, g12541, g24850, g36336, g18639, g22861, g13024, g51671, g39956, g22859	XP_013602442.1
OG0000509	g24336	XP_013626849.1, XP_013591814.1
OG0000509	g24334, g24335	XP_013598638.1, XP_013600231.1
OG0000510	g46683, g46681	XP_013635778.1
OG0000510	g18100	XP_013596689.1, XP_013633635.1
OG0000511	g36452	XP_013615733.1
OG0000511	g942, g943	XP_013617030.1, XP_013627605.1, XP_013623884.1
OG0000516	g44889, g42659, g42668, g4054, g53638, g3459, g26813	XP_013589587.1
OG0000517	g29147, g29148, g29150	XP_013600759.1
OG0000518	g28419, g28418, g28417	XP_013618999.1, XP_013608151.1
OG0000518	g5308	XP_013627770.1
OG0000519	g8	XP_013618020.1
OG0000519	g51153, g51147, g51144, g51152, g51149, g51133	XP_013631764.1, XP_013633970.1
OG0000521	g9727	XP_013615676.1, XP_013620187.1, XP_013620184.1
OG0000522	g37317	XP_013626542.1
OG0000522	g12397, g7487	XP_013583730.1, XP_013583960.1, XP_013625492.1
OG0000523	g51022, g51021	XP_013614261.1
OG0000523	g54035	XP_013595163.1, XP_013595165.1
OG0000523	g54031	XP_013628248.1
OG0000524	g45181, g45202	XP_013608019.1, XP_013591095.1
OG0000525	g37492, g37493	XP_013631964.1, XP_013631846.1
OG0000525	g52116	XP_013638823.1
OG0000526	g29070	XP_013627110.1, XP_013626796.1, XP_013610815.1, XP_013623824.1
OG0000529	g51197, g37897	XP_013635665.1
OG0000530	g41237, g890	XP_013612820.1, XP_013612819.1, XP_013626535.1, XP_013626440.1, XP_013619438.1, XP_013614293.1, XP_013614290.1, XP_013619681.1, XP_013619755.1
OG0000533	g14004	XP_013597527.1
OG0000534	g38275	XP_013591087.1
OG0000535	g2040	XP_013632962.1
OG0000536	g46832	XP_013637606.1
OG0000537	g12430	XP_013628956.1, XP_013614631.1
OG0000537	g37940, g37932, g12429	XP_013626396.1, XP_013614628.1, XP_013583265.1, XP_013615750.1
OG0000539	g51136	XP_013632126.1, XP_013607186.1
OG0000540	g39867	XP_013635802.1, XP_013616724.1
OG0000541	g25889, g35773	XP_013624673.1
OG0000541	g34755, g42643, g24439, g35785, g48337, g19953, g20499, g34573, g34035, g33128, g4096, g45112, g4108, g43641, g34576, g35383, g34082, g42718, g34754, g52450, g16276, g16172, g34757, g33354, g42022, g42959, g19927, g33223, g10332, g21454, g48067, g48047, g21520, g30393, g30392, g21535, g48068, g21519, g48069, g15351, g9243, g52982, g52520, g34769, g43642, g52449, g21396, g30248, g22188, g19922, g4068, g35367, g21240, g35795, g3403, g42322, g33585, g42325, g42249, g8828, g34038, g34085, g48070, g24691	XP_013601617.1, XP_013624419.1
OG0000542	g31250	XP_013585672.1, XP_013604481.1
OG0000542	g44098	XP_013606668.1
OG0000542	g49727	XP_013615541.1, XP_013591796.1
OG0000543	g11013	XP_013603271.1
OG0000543	g18472	XP_013596568.1
OG0000544	g36111, g47327	XP_013614130.1
OG0000547	g52123, g37511	XP_013623530.1
OG0000547	g51516	XP_013629833.1
OG0000548	g36985	XP_013632076.1
OG0000549	g51327	XP_013631101.1, XP_013627508.1
OG0000553	g11687	XP_013609170.1, XP_013622562.1, XP_013593420.1
OG0000554	g25607, g25625, g25606, g25632, g25629, g25605, g25619, g25621	XP_013625485.1, XP_013635893.1, XP_013615836.1, XP_013609782.1
OG0000557	g38464	XP_013630249.1, XP_013604409.1
OG0000557	g28220	XP_013637045.1, XP_013634984.1
OG0000561	g16898	XP_013636776.1, XP_013613723.1
OG0000561	g5112, g45694	XP_013623198.1, XP_013612823.1, XP_013612129.1
OG0000562	g40099	XP_013631368.1, XP_013631025.1
OG0000562	g797	XP_013608728.1, XP_013625204.1, XP_013618113.1
OG0000563	g24348, g2664, g37712, g50813	XP_013588469.1, XP_013600243.1, XP_013631869.1, XP_013623008.1, XP_013594087.1, XP_013587100.1
OG0000565	g27159	XP_013599747.1
OG0000566	g44024, g44018	XP_013612672.1, XP_013612732.1, XP_013607176.1, XP_013612626.1
OG0000566	g18132, g16748	XP_013627904.1
OG0000567	g32338	XP_013615614.1, XP_013627377.1, XP_013584133.1
OG0000569	g10717, g18677, g76	XP_013597541.1
OG0000572	g18462	XP_013621535.1
OG0000573	g40463	XP_013607314.1
OG0000573	g25545	XP_013607083.1
OG0000578	g16398	XP_013594799.1
OG0000578	g3247	XP_013624076.1, XP_013620942.1, XP_013615061.1, XP_013601332.1, XP_013639174.1, XP_013607563.1
OG0000578	g16399	XP_013619550.1
OG0000579	g7906	XP_013638257.1, XP_013583862.1
OG0000579	g433	XP_013609181.1
OG0000580	g39847	XP_013625138.1, XP_013630432.1, XP_013632625.1, XP_013635800.1, XP_013635787.1, XP_013635732.1
OG0000581	g720	XP_013610848.1
OG0000582	g19605	XP_013626037.1
OG0000583	g36635	XP_013613494.1, XP_013592137.1
OG0000583	g27359	XP_013585326.1
OG0000583	g46461	XP_013591486.1
OG0000586	g3220	XP_013624774.1
OG0000587	g2580	XP_013601595.1, XP_013603907.1, XP_013601596.1
OG0000588	g51164	XP_013634184.1
OG0000588	g37885	XP_013634839.1
OG0000588	g51163	XP_013632129.1
OG0000589	g39380	XP_013616292.1, XP_013606510.1
OG0000589	g28961	XP_013620667.1, XP_013630283.1
OG0000590	g46709, g22602, g22608, g28292	XP_013631306.1, XP_013631572.1, XP_013637551.1
OG0000591	g23678, g47594	XP_013600524.1, XP_013593840.1
OG0000592	g46462	XP_013616329.1
OG0000592	g49988	XP_013584837.1
OG0000592	g23624	XP_013597202.1
OG0000593	g46398	XP_013590582.1, XP_013587874.1
OG0000593	g13318, g11992	XP_013584093.1, XP_013608583.1, XP_013625630.1
OG0000594	g50705	XP_013592775.1, XP_013597429.1
OG0000595	g41726	XP_013610416.1
OG0000595	g40992, g6247	XP_013607714.1
OG0000595	g17988	XP_013590020.1, XP_013588475.1
OG0000595	g10088	XP_013630860.1
OG0000596	g38393	XP_013627887.1, XP_013621933.1
OG0000597	g17740, g16321	XP_013631399.1
OG0000597	g24549	XP_013631400.1
OG0000598	g27801	XP_013624382.1, XP_013595081.1, XP_013595082.1
OG0000598	g7814	XP_013593807.1, XP_013614274.1, XP_013634114.1
OG0000599	g18305	XP_013614562.1, XP_013626196.1, XP_013599590.1, XP_013595941.1
OG0000600	g12549	XP_013584582.1, XP_013603904.1
OG0000600	g53288, g7700	XP_013596675.1
OG0000602	g12937	XP_013637827.1, XP_013638827.1
OG0000604	g28384, g887, g41228	XP_013608949.1, XP_013625277.1
OG0000604	g23738	XP_013595376.1
OG0000605	g39480	XP_013628964.1
OG0000605	g25435	XP_013603247.1, XP_013610077.1, XP_013609900.1, XP_013627721.1
OG0000607	g50152	XP_013587646.1
OG0000609	g6101	XP_013628079.1, XP_013597069.1
OG0000610	g50998	XP_013615644.1, XP_013632077.1
OG0000613	g19206	XP_013588422.1
OG0000613	g12391, g7465, g13062	XP_013585358.1, XP_013606982.1, XP_013627986.1
OG0000613	g5741	XP_013628234.1
OG0000615	g25928	XP_013602939.1
OG0000615	g13347	XP_013633230.1
OG0000615	g25927	XP_013639792.1
OG0000616	g16963	XP_013589824.1, XP_013597498.1, XP_013589040.1
OG0000616	g31850	XP_013603567.1
OG0000617	g45438	XP_013612465.1
OG0000617	g29704	XP_013627276.1, XP_013610243.1
OG0000618	g5854	XP_013622716.1
OG0000618	g7358	XP_013628472.1
OG0000619	g54384	XP_013625027.1
OG0000620	g11041	XP_013610284.1
OG0000621	g2125	XP_013606728.1
OG0000622	g19196, g37198	XP_013614757.1, XP_013629665.1, XP_013631840.1
OG0000623	g22949, g47953, g18248	XP_013625070.1, XP_013584042.1, XP_013599425.1
OG0000625	g13165, g7245	XP_013583707.1
OG0000625	g54314	XP_013591080.1
OG0000626	g31431	XP_013599483.1, XP_013632255.1, XP_013632169.1, XP_013609726.1, XP_013601055.1
OG0000626	g23320	XP_013615378.1, XP_013619874.1, XP_013622074.1
OG0000627	g44133	XP_013610498.1
OG0000628	g23152	XP_013595172.1, XP_013627487.1, XP_013624903.1
OG0000628	g11460	XP_013595170.1
OG0000628	g47857	XP_013627070.1
OG0000633	g50324	XP_013639371.1
OG0000635	g830	XP_013610235.1
OG0000636	g28768	XP_013616421.1, XP_013609658.1, XP_013608779.1, XP_013623049.1
OG0000636	g49733, g14247	XP_013585193.1, XP_013603883.1
OG0000637	g2921	XP_013636165.1, XP_013625281.1
OG0000637	g19186	XP_013613501.1, XP_013600675.1
OG0000638	g1289	XP_013623570.1, XP_013619843.1, XP_013609906.1
OG0000639	g1837	XP_013591912.1
OG0000639	g52299, g37652	XP_013637367.1, XP_013630510.1
OG0000641	g13897, g23476, g17007	XP_013601362.1
OG0000642	g37665, g37664	XP_013626707.1, XP_013631017.1
OG0000642	g38249	XP_013637120.1
OG0000643	g7477, g12395, g29845	XP_013611300.1, XP_013625636.1, XP_013618202.1, XP_013630172.1
OG0000644	g17492	XP_013615028.1, XP_013633171.1, XP_013635746.1
OG0000645	g31077	XP_013615355.1, XP_013603835.1
OG0000646	g19197, g2358	XP_013605172.1, XP_013591857.1
OG0000646	g38064	XP_013622493.1, XP_013637392.1, XP_013636971.1
OG0000647	g35170	XP_013614922.1
OG0000647	g26908	XP_013601090.1
OG0000648	g7513	XP_013583434.1
OG0000649	g27399, g31749, g50029	XP_013603334.1, XP_013587459.1
OG0000649	g6901	XP_013610846.1, XP_013613965.1
OG0000650	g6843	XP_013608503.1, XP_013626493.1
OG0000650	g23142	XP_013619907.1, XP_013628168.1
OG0000650	g18192	XP_013596227.1
OG0000652	g12661	XP_013637989.1
OG0000652	g5008, g5012	XP_013626890.1, XP_013612018.1
OG0000653	g11148, g37743	XP_013622417.1, XP_013636544.1, XP_013631341.1, XP_013600167.1, XP_013588341.1
OG0000655	g51449, g37082, g7149	XP_013635660.1
OG0000655	g32425	XP_013622620.1, XP_013586087.1
OG0000656	g10673	XP_013609762.1, XP_013606332.1, XP_013621174.1, XP_013597726.1
OG0000656	g31492	XP_013587495.1, XP_013599833.1, XP_013599676.1
OG0000658	g9960	XP_013595918.1, XP_013596268.1, XP_013609633.1, XP_013619255.1, XP_013618053.1, XP_013618044.1
OG0000660	g28538	XP_013614459.1
OG0000660	g28539	XP_013591241.1
OG0000661	g37733, g50833	XP_013634018.1, XP_013631620.1
OG0000661	g30793	XP_013600959.1, XP_013583538.1
OG0000661	g39558	XP_013612021.1
OG0000663	g27410	XP_013583607.1, XP_013599959.1, XP_013602047.1
OG0000663	g46124, g44549	XP_013616205.1, XP_013588558.1
OG0000665	g36560	XP_013584117.1, XP_013588023.1
OG0000667	g1892, g18715, g37597	XP_013633968.1, XP_013633833.1
OG0000669	g32732, g40273	XP_013586073.1, XP_013606957.1, XP_013592464.1, XP_013630239.1
OG0000671	g25667	XP_013608025.1, XP_013608024.1, XP_013619890.1, XP_013639153.1, XP_013614823.1
OG0000672	g19546	XP_013589589.1
OG0000672	g48922	XP_013624061.1
OG0000673	g30919, g30920	XP_013603902.1, XP_013603296.1, XP_013602869.1, XP_013602871.1
OG0000674	g13131	XP_013634476.1, XP_013583397.1, XP_013589321.1, XP_013583401.1, XP_013583399.1, XP_013583400.1
OG0000679	g49954, g31625, g51289	XP_013634402.1
OG0000680	g1753, g13730	XP_013591006.1
OG0000681	g36563, g54263	XP_013629378.1, XP_013591895.1, XP_013591807.1
OG0000682	g37077, g37094, g6394, g45137, g37420	XP_013632627.1
OG0000683	g10368	XP_013617826.1
OG0000683	g12697	XP_013635998.1, XP_013586001.1
OG0000684	g18931	XP_013634145.1, XP_013604794.1, XP_013601703.1
OG0000684	g18930, g1998	XP_013604793.1, XP_013592766.1
OG0000685	g12753	XP_013627683.1
OG0000685	g932	XP_013610419.1
OG0000686	g50338	XP_013598210.1
OG0000687	g53790	XP_013588276.1
OG0000689	g53596, g43317, g586	XP_013617925.1, XP_013614504.1
OG0000689	g48909, g26796	XP_013608030.1
OG0000689	g24797	XP_013594721.1
OG0000690	g18149, g23193	XP_013617025.1, XP_013594128.1
OG0000691	g5081	XP_013610154.1
OG0000691	g7879, g6216	XP_013635043.1, XP_013625856.1
OG0000693	g51261, g51258, g39834	XP_013633560.1, XP_013631591.1, XP_013628156.1, XP_013628155.1, XP_013633509.1, XP_013633510.1
OG0000694	g39803	XP_013635833.1, XP_013635832.1
OG0000695	g17578	XP_013602029.1, XP_013636654.1, XP_013598642.1
OG0000695	g18804	XP_013588712.1, XP_013629428.1
OG0000696	g2629	XP_013622778.1
OG0000696	g47643	XP_013601027.1, XP_013601020.1
OG0000697	g860, g862	XP_013616922.1, XP_013619664.1
OG0000699	g51991	XP_013603722.1, XP_013589483.1, XP_013603843.1, XP_013591060.1, XP_013602817.1, XP_013639815.1, XP_013585076.1, XP_013639812.1, XP_013639814.1, XP_013632308.1, XP_013633249.1
OG0000700	g28045, g28051	XP_013624963.1, XP_013585333.1, XP_013592316.1, XP_013591163.1, XP_013591225.1
OG0000701	g53817	XP_013633161.1, XP_013637339.1, XP_013632571.1
OG0000701	g14277	XP_013594452.1
OG0000702	g52005	XP_013614879.1
OG0000703	g37337	XP_013636491.1, XP_013631684.1
OG0000703	g19066	XP_013603613.1
OG0000703	g19065	XP_013631455.1
OG0000704	g4789, g10133	XP_013590352.1, XP_013600258.1, XP_013636260.1
OG0000705	g37342	XP_013621879.1
OG0000705	g13022, g7512	XP_013621859.1, XP_013587701.1, XP_013615221.1
OG0000706	g50800	XP_013634673.1, XP_013631736.1
OG0000706	g45222	XP_013618648.1, XP_013608807.1
OG0000707	g52160, g37530	XP_013631739.1, XP_013633597.1
OG0000707	g10812	XP_013612896.1, XP_013593543.1, XP_013616063.1
OG0000708	g12089	XP_013609649.1
OG0000708	g12085, g12088, g12084, g12086, g12087, g12083	XP_013586355.1
OG0000713	g4632, g39532	XP_013591442.1, XP_013623728.1, XP_013594277.1, XP_013615594.1, XP_013626489.1, XP_013624643.1, XP_013624395.1
OG0000715	g18570	XP_013596900.1
OG0000716	g36715	XP_013591741.1, XP_013629407.1
OG0000716	g54319	XP_013628698.1, XP_013612105.1, XP_013630543.1
OG0000717	g31518	XP_013602563.1, XP_013602104.1, XP_013583625.1
OG0000717	g45812	XP_013592142.1, XP_013615951.1
OG0000718	g16643	XP_013609926.1, XP_013621668.1, XP_013594255.1
OG0000719	g1309	XP_013608109.1, XP_013615654.1, XP_013626614.1, XP_013618935.1
OG0000719	g1310	XP_013619709.1
OG0000720	g18725, g18726, g18727, g18724	XP_013586599.1, XP_013604115.1, XP_013604116.1, XP_013635953.1
OG0000723	g1518, g1520	XP_013596247.1, XP_013618583.1, XP_013621295.1
OG0000724	g30842, g49434	XP_013605762.1, XP_013585667.1
OG0000726	g4059	XP_013608249.1
OG0000726	g44626	XP_013603651.1
OG0000728	g45753	XP_013621820.1
OG0000730	g46550	XP_013588377.1, XP_013615500.1
OG0000730	g39816	XP_013631289.1
OG0000730	g31624	XP_013585750.1
OG0000732	g587	XP_013620018.1
OG0000732	g18655	XP_013590652.1, XP_013619311.1, XP_013622677.1
OG0000734	g28342, g1326, g41169	XP_013608929.1, XP_013629993.1
OG0000736	g50687, g39240	XP_013618401.1, XP_013618637.1, XP_013607161.1
OG0000737	g39592	XP_013612334.1, XP_013614540.1
OG0000737	g45240, g25475	XP_013590963.1
OG0000738	g29827	XP_013609951.1
OG0000738	g19214	XP_013637326.1
OG0000740	g46440	XP_013592736.1, XP_013620875.1, XP_013592287.1
OG0000740	g32883, g27873	XP_013587239.1
OG0000741	g46133, g44537	XP_013590065.1, XP_013590112.1, XP_013620748.1
OG0000742	g36539	XP_013589036.1
OG0000742	g36535	XP_013609679.1
OG0000742	g28026	XP_013627381.1, XP_013627380.1
OG0000744	g18713	XP_013635492.1
OG0000745	g47697	XP_013630726.1, XP_013620281.1, XP_013598345.1
OG0000745	g23710	XP_013602280.1, XP_013594259.1
OG0000747	g6993	XP_013583315.1
OG0000747	g49388, g30789, g26898	XP_013600096.1, XP_013602000.1, XP_013583596.1
OG0000748	g17396, g44135, g44131	XP_013608221.1, XP_013610671.1, XP_013594418.1
OG0000749	g10211	XP_013594964.1
OG0000749	g4581	XP_013631628.1, XP_013604728.1
OG0000750	g23088, g23092	XP_013585116.1, XP_013596389.1, XP_013596399.1, XP_013627708.1, XP_013627186.1, XP_013627304.1, XP_013629208.1, XP_013629209.1, XP_013603201.1
OG0000751	g16954, g25974	XP_013589764.1, XP_013602641.1
OG0000761	g6195	XP_013606002.1
OG0000761	g19417	XP_013608373.1
OG0000762	g12773	XP_013635349.1
OG0000763	g5274	XP_013620205.1
OG0000763	g29359	XP_013628487.1, XP_013610157.1
OG0000764	g38506	XP_013604011.1, XP_013636933.1
OG0000764	g29511	XP_013616116.1
OG0000764	g22739	XP_013606521.1
OG0000766	g28866, g807	XP_013625593.1
OG0000766	g3089	XP_013583952.1
OG0000767	g5584	XP_013622971.1
OG0000767	g5583, g1670	XP_013606691.1, XP_013607099.1, XP_013608775.1
OG0000768	g50704	XP_013594783.1
OG0000768	g45398	XP_013609855.1, XP_013611709.1, XP_013606963.1
OG0000769	g38177, g9749	XP_013636569.1
OG0000770	g31913	XP_013602094.1, XP_013586471.1
OG0000770	g50129	XP_013598621.1
OG0000771	g19649	XP_013606086.1, XP_013598888.1
OG0000772	g41820	XP_013590476.1, XP_013591438.1, XP_013591440.1, XP_013620163.1, XP_013607997.1
OG0000772	g46750	XP_013636837.1, XP_013632161.1
OG0000774	g6414	XP_013597075.1
OG0000774	g47581	XP_013597955.1, XP_013600296.1
OG0000775	g27461	XP_013599105.1, XP_013584245.1
OG0000776	g31967	XP_013599399.1, XP_013602316.1
OG0000777	g36973	XP_013585301.1
OG0000777	g12736	XP_013633132.1
OG0000782	g24567	XP_013629485.1, XP_013636640.1
OG0000782	g30936, g49502	XP_013599510.1
OG0000783	g51317, g51340, g51316	XP_013627955.1, XP_013630533.1
OG0000784	g50452, g50492	XP_013625850.1
OG0000786	g706	XP_013610268.1
OG0000787	g1090	XP_013628975.1
OG0000787	g23718	XP_013595557.1, XP_013605290.1
OG0000787	g11321	XP_013636564.1
OG0000788	g18150	XP_013629202.1, XP_013598284.1
OG0000788	g29776	XP_013611470.1
OG0000789	g19178	XP_013602602.1
OG0000789	g37224	XP_013590653.1
OG0000790	g32229	XP_013593857.1, XP_013625643.1
OG0000790	g44869	XP_013613079.1, XP_013590931.1
OG0000791	g31729	XP_013590785.1, XP_013615587.1
OG0000793	g12159	XP_013638287.1
OG0000793	g54285	XP_013628861.1
OG0000793	g52074	XP_013636050.1
OG0000794	g10410	XP_013593107.1, XP_013619036.1, XP_013606622.1
OG0000795	g44749	XP_013589942.1, XP_013590019.1, XP_013618398.1, XP_013609525.1, XP_013602792.1
OG0000796	g32196	XP_013593219.1, XP_013615534.1, XP_013594916.1
OG0000797	g2808	XP_013630109.1
OG0000797	g2807	XP_013583286.1
OG0000799	g36525	XP_013588820.1
OG0000800	g17612	XP_013598620.1, XP_013602736.1
OG0000801	g1754	XP_013587865.1, XP_013605658.1
OG0000801	g39542	XP_013621785.1, XP_013620529.1
OG0000802	g19102	XP_013636152.1
OG0000803	g38223	XP_013627641.1, XP_013623541.1, XP_013630369.1, XP_013632185.1
OG0000803	g37524	XP_013632296.1
OG0000804	g7507, g2527	XP_013625818.1, XP_013616513.1
OG0000804	g13025	XP_013584364.1, XP_013584267.1
OG0000806	g53643, g38564, g21523, g42181, g35103, g32971, g42285, g43204, g41932	XP_013639199.1
OG0000806	g19898	XP_013633203.1, XP_013601107.1
OG0000813	g6899, g13299	XP_013587843.1
OG0000813	g54336	XP_013602934.1
OG0000814	g27166	XP_013601778.1, XP_013601845.1
OG0000817	g29708	XP_013606950.1
OG0000817	g13113	XP_013619727.1
OG0000818	g5834	XP_013606939.1, XP_013620353.1
OG0000818	g5833	XP_013622738.1
OG0000822	g24320, g47203	XP_013605253.1
OG0000824	g11934	XP_013626262.1, XP_013637992.1, XP_013637990.1
OG0000825	g6958	XP_013624223.1, XP_013586830.1
OG0000825	g13279	XP_013583301.1
OG0000826	g31013	XP_013603451.1
OG0000827	g41060	XP_013605130.1, XP_013611947.1
OG0000827	g49716	XP_013605500.1
OG0000827	g27098	XP_013584162.1
OG0000828	g27587	XP_013637687.1, XP_013625216.1
OG0000828	g32151	XP_013590364.1
OG0000829	g11006	XP_013619446.1, XP_013629247.1, XP_013619801.1
OG0000832	g39999	XP_013633577.1
OG0000832	g2880	XP_013603007.1
OG0000832	g1260	XP_013629824.1, XP_013614204.1
OG0000833	g46873	XP_013633313.1
OG0000834	g49354	XP_013584168.1, XP_013603168.1
OG0000834	g49351	XP_013602713.1
OG0000835	g37905	XP_013608077.1
OG0000836	g18547, g18546	XP_013595000.1
OG0000837	g778	XP_013608343.1
OG0000839	g29846, g5767	XP_013611602.1, XP_013630313.1
OG0000839	g7481	XP_013586897.1, XP_013612104.1
OG0000840	g54357, g54355, g54356	XP_013592777.1, XP_013626953.1, XP_013626570.1
OG0000841	g26701	XP_013606494.1, XP_013628289.1, XP_013628285.1, XP_013609536.1, XP_013615670.1, XP_013607310.1
OG0000842	g36403, g36381	XP_013591100.1, XP_013590136.1, XP_013639603.1, XP_013588704.1
OG0000843	g1795	XP_013601737.1
OG0000844	g2152	XP_013588318.1
OG0000844	g19031	XP_013626163.1, XP_013634401.1
OG0000845	g40312	XP_013616109.1, XP_013606961.1
OG0000845	g27798, g32658	XP_013587936.1, XP_013616082.1, XP_013610048.1
OG0000846	g4864	XP_013593251.1, XP_013594194.1, XP_013615540.1
OG0000847	g28734	XP_013589534.1
OG0000850	g24753	XP_013593751.1
OG0000851	g48007	XP_013596325.1
OG0000851	g38444	XP_013603018.1, XP_013592924.1
OG0000853	g50344	XP_013594671.1, XP_013603959.1, XP_013593290.1
OG0000857	g46806	XP_013589239.1
OG0000857	g29451	XP_013597121.1, XP_013608478.1, XP_013607590.1
OG0000858	g37044	XP_013614864.1, XP_013631023.1
OG0000859	g28935	XP_013608903.1
