Orthogroup	Cochlearia_excelsa	Capsella_rubella
OG0001278	g1864	XP_006290645.1
OG0001279	g1951, g18877	XP_006291137.1
OG0001280	g52057, g52065	XP_006293841.1
OG0001280	g1981, g18950	XP_023636817.1, XP_006292641.1
OG0001282	g18972, g2132	XP_006290821.1
OG0001282	g11224	XP_023639545.1
OG0001283	g12991	XP_006297293.1
OG0001283	g2180	XP_006290813.1
OG0001284	g2189	XP_006290649.1
OG0001284	g37332, g51812	XP_006293364.2
OG0001285	g905	XP_023635116.1
OG0001285	g47645	XP_006283941.1
OG0001286	g51622	XP_006293761.1
OG0001286	g19204, g2368	XP_006290660.1
OG0001287	g47958, g47955, g22944	XP_006283620.1, XP_006286288.1
OG0001288	g50995	XP_006294291.1
OG0001288	g23326, g16953	XP_006286014.1
OG0001289	g52171	XP_023642488.1
OG0001290	g12971	XP_006298680.1
OG0001292	g12075	XP_006298502.2
OG0001292	g6974	XP_023643867.1, XP_006298733.1
OG0001295	g50005, g27373	XP_006304061.1
OG0001295	g46014	XP_006302536.2
OG0001297	g10382	XP_006291941.1
OG0001298	g44873	XP_006300894.1
OG0001303	g19568	XP_006292351.1
OG0001305	g31562	XP_006306843.1
OG0001305	g10777	XP_006292297.1
OG0001306	g7908, g12693	XP_023642185.1
OG0001306	g29244	XP_023636865.1
OG0001307	g12713	XP_023642084.1
OG0001307	g5140	XP_023637662.1
OG0001309	g29595, g45494	XP_006287855.1
OG0001309	g463	XP_006287875.1
OG0001310	g31093	XP_006305673.1
OG0001310	g40030	XP_006294934.1
OG0001311	g49518	XP_023644998.1
OG0001311	g51259	XP_006295428.1
OG0001312	g51425	XP_006295225.1
OG0001312	g50501, g32388	XP_006303421.1
OG0001314	g31524	XP_006306966.1
OG0001314	g10696	XP_006290810.1
OG0001315	g49895, g31481	XP_006303839.1
OG0001315	g10660	XP_023638647.1
OG0001316	g9882	XP_006280543.1
OG0001316	g50413	XP_006307562.1
OG0001317	g25597, g35964, g500	XP_006289641.1
OG0001317	g2685	XP_006291566.1
OG0001318	g28813, g852	XP_006280094.1
OG0001318	g851	XP_006280116.2
OG0001319	g28762	XP_023633463.1
OG0001319	g2928	XP_006291710.1
OG0001320	g28567, g24657	XP_023635113.1, XP_006280483.2
OG0001321	g26842	XP_023636051.1
OG0001321	g23683	XP_006282447.1
OG0001323	g29677	XP_006288845.1
OG0001323	g13123, g7352, g12310	XP_006296752.1
OG0001324	g29692	XP_006289833.2
OG0001324	g7373	XP_006299389.1
OG0001325	g29693	XP_006289845.1
OG0001325	g12318	XP_006299322.1
OG0001326	g45412	XP_006287286.1
OG0001326	g7420	XP_023642013.1
OG0001327	g40826	XP_006303083.1
OG0001328	g44348	XP_006301366.1
OG0001329	g46355	XP_006302830.1
OG0001329	g32006	XP_006304134.2
OG0001330	g27489	XP_006307172.1, XP_006301025.1
OG0001331	g54312, g27980	XP_006307505.1
OG0001331	g7246	XP_006297676.1
OG0001332	g54341	XP_006305079.1
OG0001332	g7193	XP_006299874.1
OG0001334	g24550	XP_006283605.1
OG0001334	g24557	XP_006283660.1
OG0001335	g13443	XP_006298722.1
OG0001336	g47050, g47064	XP_006284628.1
OG0001337	g47079	XP_023634244.1
OG0001338	g46035	XP_006302202.1
OG0001338	g31730	XP_006307384.1
OG0001339	g27219, g31446	XP_006305243.1
OG0001340	g10967	XP_023640247.1
OG0001340	g24169	XP_023635275.1
OG0001341	g16731, g18396	XP_006280104.1
OG0001342	g10993	XP_006280421.1
OG0001342	g17436	XP_006283694.1
OG0001343	g47317	XP_006283480.1
OG0001343	g40540	XP_006280231.1
OG0001344	g36501	XP_006307613.1
OG0001344	g38012	XP_023640683.1
OG0001345	g36576	XP_006306783.2
OG0001345	g7060	XP_006297003.1
OG0001346	g12137	XP_006305156.2
OG0001346	g7075	XP_006297968.1
OG0001347	g47293	XP_006283578.1
OG0001347	g17457	XP_006282896.1
OG0001347	g35005, g1545, g43394	XP_023641953.1
OG0001348	g2517	XP_006291804.1
OG0001348	g25	XP_023640090.1
OG0001349	g40350	XP_006288279.1
OG0001349	g47473, g23876	XP_006284039.1
OG0001350	g47439, g23945	XP_006284090.1
OG0001350	g25669	XP_006288038.1
OG0001351	g47350	XP_006283416.1
OG0001353	g11149, g18789	XP_006291967.1
OG0001353	g50827	XP_006293393.1
OG0001355	g1928, g18840, g42086	XP_006292086.2, XP_006295290.2, XP_006298880.1
OG0001356	g1933, g18858	XP_023638438.1
OG0001357	g18939, g1994	XP_006292016.1
OG0001358	g2067	XP_023638231.1
OG0001358	g37382	XP_006295648.1
OG0001360	g27600	XP_006285712.1
OG0001360	g46728	XP_006283556.1
OG0001362	g10242	XP_006279695.1
OG0001362	g12956	XP_006298644.1
OG0001364	g50241	XP_006304125.1
OG0001365	g50667	XP_023633080.1
OG0001365	g40320	XP_023636304.1, XP_006286720.1
OG0001366	g12863, g12556	XP_023641989.1
OG0001368	g47733	XP_023643335.1, XP_023640560.1, XP_023638509.1
OG0001368	g50799	XP_006294353.1
OG0001370	g38173	XP_006293982.1
OG0001371	g7791, g12800	XP_006297596.1
OG0001372	g10167	XP_006288726.1, XP_006298582.1
OG0001373	g29755	XP_006289101.2
OG0001373	g12357	XP_006299590.1
OG0001374	g46720	XP_006285704.1, XP_006285765.1
OG0001375	g13227, g7141	XP_006290552.2, XP_023641451.1
OG0001376	g13232	XP_006298478.1
OG0001376	g36609	XP_006305665.1
OG0001377	g28105	XP_023645618.1
OG0001378	g5296	XP_006288291.1
OG0001378	g11895, g6705	XP_006298010.2
OG0001379	g54189, g36494	XP_023644680.1
OG0001379	g6511	XP_006295816.1
OG0001380	g41474	XP_006289884.1
OG0001381	g27133	XP_006305166.1
OG0001384	g32073	XP_006307377.1
OG0001385	g50955	XP_006285239.1
OG0001385	g22883	XP_006285859.2
OG0001386	g50696, g50697	XP_006304333.1, XP_006305802.1, XP_006304616.1, XP_006305804.1, XP_006304338.1, XP_006305934.1
OG0001387	g23148	XP_006285322.1
OG0001390	g46885	XP_006299852.1, XP_006299320.2
OG0001391	g44144	XP_023640389.1, XP_006296436.2, XP_006295811.2
OG0001393	g50748	XP_023644498.1
OG0001396	g17095	XP_006284522.2
OG0001396	g28478	XP_006281120.1
OG0001397	g17094	XP_023634521.1
OG0001397	g959	XP_006281006.1
OG0001399	g12792	XP_006297040.1
OG0001399	g4949, g41495, g29026	XP_006286451.1
OG0001400	g5130, g45688	XP_006288701.1
OG0001401	g5312	XP_006286948.1
OG0001401	g29114	XP_006286943.1
OG0001402	g29463	XP_006287910.1
OG0001402	g585	XP_006287805.1
OG0001403	g5442	XP_006286951.1
OG0001403	g206	XP_006279743.1
OG0001404	g29591, g5508	XP_006288079.1
OG0001404	g472	XP_006288023.2
OG0001405	g39988	XP_006294419.2
OG0001405	g49588, g31076	XP_006305197.1
OG0001407	g37889	XP_006294683.1
OG0001407	g7926	XP_006298213.1
OG0001408	g39891	XP_006294352.2
OG0001409	g39881	XP_006293369.1
OG0001409	g49546, g30998	XP_006304954.1
OG0001410	g30917, g36607	XP_006304256.1
OG0001411	g53956	XP_006307278.2
OG0001411	g37042	XP_006280322.2
OG0001412	g51437	XP_006294835.1
OG0001412	g50512	XP_006303318.1
OG0001413	g27768	XP_006305386.1, XP_006305387.1
OG0001414	g2602	XP_006291568.1
OG0001414	g109	XP_006280882.1
OG0001415	g11370, g2610	XP_006281630.1, XP_006293213.1
OG0001416	g294	XP_006280903.2
OG0001416	g2698	XP_006291610.2
OG0001418	g6198, g6199	XP_006299028.1
OG0001419	g39359	XP_023638053.1
OG0001419	g47589	XP_006284484.1
OG0001420	g39589, g45243	XP_006288647.1
OG0001421	g29751	XP_023637319.1
OG0001422	g5844	XP_006288787.1
OG0001422	g7528	XP_006296628.1
OG0001423	g10488	XP_006291663.1
OG0001423	g16835	XP_006284302.1
OG0001425	g13727	XP_006283444.1
OG0001425	g6114	XP_006297360.1
OG0001426	g7249	XP_023642397.1
OG0001426	g54311	XP_023645707.1
OG0001427	g12241, g13175, g7242	XP_006299973.1
OG0001428	g11318, g2386, g19210	XP_006291962.1
OG0001429	g47647	XP_023634164.1
OG0001429	g41252	XP_006280943.1
OG0001430	g23844	XP_006283336.1
OG0001432	g32129	XP_006303361.1
OG0001432	g44727, g45813	XP_006302877.1
OG0001433	g47287	XP_006284518.1
OG0001433	g10970	XP_006281087.1
OG0001434	g24120	XP_006284552.1
OG0001434	g11008	XP_006281129.1
OG0001435	g13365	XP_006298339.2
OG0001435	g54175	XP_006303537.1
OG0001436	g13247	XP_006305213.1
OG0001436	g7051	XP_006297987.1
OG0001437	g10909, g40671	XP_006281584.2
OG0001437	g47233	XP_006286032.1
OG0001438	g24262	XP_006284491.1
OG0001438	g10884, g40692	XP_023633064.1
OG0001439	g25734, g25735	XP_006286574.1, XP_006289266.1
OG0001440	g47915	XP_006283076.1
OG0001440	g13722	XP_006296934.1
OG0001441	g40424	XP_006288225.1
OG0001441	g23965	XP_006284145.1
OG0001442	g47406, g23975	XP_023633998.1
OG0001443	g24038	XP_006292541.1, XP_023633821.1
OG0001444	g17261	XP_023634664.1
OG0001447	g18882	XP_023638784.1
OG0001447	g38213	XP_023639705.1
OG0001448	g38481	XP_006293793.1
OG0001448	g22799, g18905	XP_006285725.1
OG0001449	g10220, g10235	XP_006282012.1
OG0001450	g37416	XP_006295937.1
OG0001450	g2112	XP_023638556.1
OG0001451	g51997	XP_006294271.1
OG0001451	g2084	XP_006291106.2
OG0001452	g19071	XP_006291993.1
OG0001452	g51822	XP_006295744.1
OG0001453	g18141	XP_006284584.2
OG0001454	g51683	XP_006294669.1
OG0001454	g2317	XP_006292744.1
OG0001455	g38074	XP_006294028.2
OG0001456	g12065	XP_023642276.1
OG0001456	g24396	XP_006284629.1
OG0001458	g5970	XP_023642469.1
OG0001459	g13914	XP_006298861.1
OG0001459	g16998	XP_006295293.1
OG0001460	g13804	XP_006300000.1, XP_006283576.2
OG0001462	g51720, g43710	XP_023640924.1
OG0001463	g7340	XP_006300024.2
OG0001464	g40403	XP_006289973.1, XP_006287511.1, XP_006289075.1, XP_006289361.1
OG0001465	g18320	XP_006283861.1
OG0001466	g50894	XP_006296223.1
OG0001466	g22760	XP_006283476.1
OG0001467	g38428	XP_006294757.2, XP_006294809.1
OG0001468	g18258	XP_006283895.2
OG0001468	g38412	XP_006294451.2
OG0001469	g50980	XP_006296025.1
OG0001469	g23357	XP_006282685.1
OG0001470	g27809, g32746	XP_006307171.1
OG0001471	g4810	XP_006296924.1
OG0001472	g7694, g12874	XP_006299753.1
OG0001472	g4796	XP_006290150.1
OG0001473	g7697, g12547, g12871	XP_006298162.1
OG0001474	g5913	XP_006299702.2, XP_006299006.2, XP_023642162.1
OG0001475	g37528, g52159	XP_006295189.1
OG0001476	g40693	XP_006280829.1, XP_023641049.1
OG0001477	g7644, g10183	XP_023645806.1
OG0001478	g54248	XP_006305947.1
OG0001479	g31244	XP_023645993.1
OG0001479	g44080, g41049	XP_006300698.1
OG0001480	g40871	XP_006302977.1
OG0001480	g31381	XP_006304732.1
OG0001481	g31637	XP_006306876.1
OG0001482	g1456	XP_006282073.1
OG0001482	g17218	XP_006286123.1
OG0001483	g50146	XP_023645467.1
OG0001483	g23030	XP_006283612.1
OG0001484	g27541, g50275	XP_006304240.1
OG0001484	g45907	XP_006300566.1
OG0001485	g40490	XP_006279601.2
OG0001486	g47771	XP_006285418.1
OG0001486	g16960	XP_006294309.1
OG0001487	g50328, g50331	XP_006306588.1
OG0001488	g6174	XP_006295093.2
OG0001490	g5386, g28104	XP_023641237.1
OG0001493	g6492	XP_023641376.1
OG0001499	g41854	XP_006301721.1, XP_006279433.1
OG0001500	g27692, g50520	XP_023645172.1, XP_006283325.1, XP_006297101.1
OG0001501	g12623	XP_006297506.1
OG0001501	g4981	XP_006287454.2
OG0001502	g12626	XP_006299622.1
OG0001502	g41499	XP_006287967.1
OG0001503	g5139	XP_006286494.1
OG0001503	g29275	XP_006297525.1
OG0001504	g36419	XP_006279141.1
OG0001505	g7936	XP_006299113.2
OG0001505	g29306, g45660	XP_006287919.1
OG0001506	g12282, g7311	XP_006298580.1
OG0001507	g45567	XP_006287989.1
OG0001507	g601	XP_006287976.1
OG0001508	g5523	XP_006288700.1
OG0001508	g18591	XP_006281136.1
OG0001509	g45490	XP_006287610.2
OG0001510	g32219	XP_006306551.1
OG0001510	g44855	XP_006301709.2
OG0001511	g40081	XP_006294376.1
OG0001511	g27025	XP_006305035.1
OG0001512	g31085	XP_006307105.2
OG0001512	g40022	XP_006294153.2
OG0001513	g39987	XP_006296346.2
OG0001514	g26999	XP_006303347.1
OG0001515	g49548, g31017	XP_006303580.1
OG0001516	g49536	XP_006303456.2, XP_006294854.1
OG0001517	g30913	XP_006307127.2
OG0001518	g26938	XP_006306347.1
OG0001518	g37956	XP_006296322.1
OG0001519	g49452	XP_023645479.1
OG0001519	g39735	XP_006280788.1
OG0001520	g30869	XP_006305893.1
OG0001520	g39729	XP_006282000.1
OG0001521	g44308, g46537	XP_006300906.1
OG0001521	g31638	XP_006305808.1
OG0001522	g32400	XP_006296011.1
OG0001523	g51434	XP_006295874.1
OG0001523	g50510	XP_023644852.1
OG0001524	g18886	XP_006291680.1
OG0001524	g32505	XP_006305529.1
OG0001526	g2598, g19380	XP_006291932.2
OG0001527	g131	XP_006279568.1
OG0001527	g19093	XP_006290542.1
OG0001529	g543	XP_006286479.1
OG0001529	g19405	XP_006290782.1
OG0001530	g28587, g28582, g28581	XP_023645176.1
OG0001531	g28856	XP_006287572.1
OG0001532	g28748	XP_006280452.1
OG0001533	g28744	XP_006279819.1, XP_006294467.1
OG0001534	g40605	XP_006279755.2
OG0001534	g17505	XP_006285483.1, XP_006281834.2, XP_006301900.1
OG0001535	g17138	XP_006285534.1
OG0001535	g39342	XP_006280374.1
OG0001536	g16793, g40839	XP_006302401.1, XP_006302676.2
OG0001537	g39587	XP_006288563.1
OG0001538	g30806	XP_006305432.1
OG0001538	g39593	XP_023637045.1
OG0001539	g26080, g26057, g29675, g8695, g14752	XP_023644501.1, XP_023636118.1, XP_006289339.2, XP_023637685.1
OG0001540	g12338, g7396	XP_006297404.2
OG0001540	g5634, g29722	XP_006287509.1
OG0001541	g12364	XP_006298787.1
OG0001542	g5729, g45356	XP_006287591.1
OG0001542	g7461, g13063	XP_023642237.1, XP_006297503.1
OG0001543	g44369	XP_006302726.1
OG0001543	g31990	XP_006305527.2
OG0001544	g44370	XP_006301355.1
OG0001544	g31988	XP_006304594.1
OG0001545	g46290	XP_006302740.1
OG0001545	g31960	XP_006305316.2
OG0001546	g46179	XP_023642834.1
OG0001546	g44484	XP_006301180.1
OG0001547	g23007	XP_006283971.1
OG0001547	g13732	XP_006299387.1
OG0001548	g47936, g22968	XP_023634733.1
OG0001548	g6047	XP_006298413.1
OG0001549	g24650	XP_006285077.1
OG0001549	g11730	XP_006300155.1
OG0001550	g44554	XP_006302222.1
OG0001550	g50044	XP_023644651.1
OG0001552	g10974	XP_006280692.1
OG0001552	g17454	XP_023634086.1
OG0001553	g11920	XP_006298403.1
OG0001553	g54201	XP_006304201.1
OG0001554	g54269	XP_006305405.2
OG0001554	g12116	XP_006298382.1
OG0001555	g40682	XP_023637498.1
OG0001555	g24245, g47225	XP_006284309.1
OG0001556	g47200	XP_006284050.1
OG0001557	g19342	XP_006280785.1, XP_006291313.2
OG0001558	g37716	XP_006293775.1
OG0001558	g1765	XP_006290670.1
OG0001559	g23288, g16937	XP_023635599.1
OG0001559	g38335	XP_006293733.1
OG0001560	g38225	XP_006294482.1
OG0001560	g18875	XP_023639075.1
OG0001561	g2051, g18970	XP_023637843.1
OG0001561	g11223, g2050	XP_023638960.1
OG0001562	g2115	XP_023638989.1
OG0001562	g18983	XP_023639714.1
OG0001563	g38154	XP_006293901.1
OG0001563	g19012	XP_023638756.1
OG0001564	g19062	XP_023638094.1
OG0001564	g51832	XP_006295906.1
OG0001565	g19068	XP_006291044.2, XP_006293164.1
OG0001565	g2187	XP_006291099.1, XP_006293139.1
OG0001566	g37239	XP_006295789.1
OG0001568	g23443	XP_006283123.1
OG0001568	g5973	XP_006297002.1
OG0001569	g50871	XP_006294333.2
OG0001569	g22691	XP_006282656.1
OG0001570	g45981	XP_006302494.1
OG0001571	g30813	XP_006304093.1
OG0001571	g29088	XP_006286535.1
OG0001572	g10143	XP_023636813.1
OG0001573	g10162	XP_006288375.1
OG0001574	g17041, g47673	XP_006285481.1
OG0001575	g1629	XP_006298574.1
OG0001576	g7720, g12840, g12575	XP_023642433.1
OG0001577	g12977	XP_006299450.2
OG0001578	g13282	XP_006297985.1
OG0001578	g54062	XP_006303675.1
OG0001578	g6946	XP_006303597.2
OG0001582	g39795, g37925	XP_006296541.1
OG0001583	g40989	XP_006302971.1
OG0001584	g31559	XP_006305701.1
OG0001584	g10770	XP_006290383.1
OG0001585	g32040	XP_006306225.1
OG0001585	g27522	XP_006304654.1
OG0001586	g6371, g16676, g16674	XP_006292601.1, XP_006292654.1
OG0001587	g50283	XP_006303369.1
OG0001587	g44691	XP_006302004.1
OG0001588	g40779	XP_023643653.1
OG0001588	g46630	XP_006282431.1
OG0001590	g46971	XP_023640998.1, XP_023644449.1, XP_023632882.1
OG0001591	g22772	XP_006284843.1
OG0001592	g47866	XP_006286265.1
OG0001594	g4843	XP_006302784.1, XP_023637087.1
OG0001595	g45073	XP_006303060.1, XP_006303065.1
OG0001595	g44110	XP_006301924.2
OG0001598	g9922	XP_023637517.1, XP_006281754.1
OG0001599	g47681	XP_006282937.2, XP_006285560.2
OG0001600	g16537, g16527, g16543	XP_023638904.1
OG0001603	g2709	XP_006290391.1
OG0001603	g9820	XP_023643539.1
OG0001604	g27427	XP_006303470.1
OG0001604	g19484	XP_006292140.1
OG0001606	g5002	XP_006286604.1, XP_006295715.1
OG0001606	g12764	XP_006298811.1
OG0001607	g12663	XP_006296860.1
OG0001607	g45742	XP_006286350.1
OG0001608	g36124, g11901	XP_006297877.1, XP_023642466.1
OG0001609	g5070, g29203	XP_023637071.1
OG0001609	g12683	XP_006297400.1
OG0001610	g32278, g32280, g50406	XP_023645055.1, XP_006303492.1
OG0001611	g29393	XP_006289217.1
OG0001611	g29116	XP_006287466.1
OG0001612	g645	XP_023636646.1
OG0001612	g5318	XP_023636375.1
OG0001613	g29428	XP_006286517.1
OG0001613	g18545, g5360	XP_006286838.1
OG0001614	g29506	XP_023637298.1
OG0001615	g38503	XP_023640773.1
OG0001615	g29507, g45529	XP_006288665.1
OG0001616	g219	XP_006280038.1
OG0001617	g29567	XP_006287587.1
OG0001617	g9798	XP_006279782.1
OG0001618	g461	XP_023635732.1
OG0001618	g5511	XP_006288817.1
OG0001619	g39630	XP_006290096.1
OG0001619	g49416	XP_006305009.1
OG0001620	g49571	XP_006307675.1
OG0001620	g40011	XP_023639512.1
OG0001621	g37884	XP_006294046.1
OG0001621	g31048, g27000	XP_006307292.1
OG0001622	g31044	XP_006303356.1
OG0001622	g39948	XP_006295008.1
OG0001623	g39914, g51209	XP_006294509.1
OG0001623	g31029	XP_006305147.1
OG0001624	g51229	XP_023640159.1
OG0001624	g31008, g26980	XP_006306356.1
OG0001625	g39829	XP_023640042.1
OG0001625	g30949, g49508	XP_023645715.1
OG0001626	g30882	XP_006304294.1, XP_006295192.1
OG0001627	g30874	XP_006307243.1
OG0001627	g51344	XP_006294009.1
OG0001628	g30849	XP_006306368.1
OG0001628	g39695	XP_006281990.1
OG0001629	g25519, g39651	XP_006286575.1
OG0001630	g23739, g47556	XP_006284181.1, XP_006280857.1
OG0001631	g11134	XP_006280020.1
OG0001631	g50432	XP_023633095.1
OG0001632	g32357, g50489	XP_006306466.1
OG0001633	g403	XP_023633569.1
OG0001634	g9911, g429	XP_006280810.1
OG0001635	g2686, g19435	XP_006290987.1
OG0001636	g10022	XP_023638018.1
OG0001637	g29122	XP_006287126.1
OG0001637	g643	XP_006293779.1
OG0001638	g692, g41413, g28962	XP_006293475.1, XP_023636156.1
OG0001640	g23680	XP_023633677.1
OG0001640	g39370	XP_006281082.2
OG0001641	g1002, g39381	XP_006280442.1
OG0001641	g23672, g46994	XP_023635146.1
OG0001642	g991, g28499, g26849	XP_006280637.1
OG0001643	g23640	XP_023634672.1
OG0001643	g28469	XP_023643854.1
OG0001644	g7362	XP_006297206.1
OG0001645	g45445	XP_006287223.1
OG0001646	g13112	XP_006288553.1
OG0001646	g7392	XP_006298418.1
OG0001647	g2082	XP_006292243.1
OG0001647	g29804	XP_006287072.1
OG0001648	g46660, g16826, g10503	XP_023635217.1
OG0001649	g16811	XP_006285462.1
OG0001649	g10515	XP_006290621.1
OG0001650	g46645	XP_023635388.1
OG0001650	g40798	XP_006302755.1
OG0001651	g49963	XP_006304162.1
OG0001651	g44314	XP_006302763.1
OG0001652	g46520	XP_006302314.1
OG0001653	g49971	XP_023645760.1
OG0001653	g44330	XP_023643156.1
OG0001654	g32551	XP_023644422.1, XP_023632746.1
OG0001654	g50619	XP_006304791.1, XP_006305867.1
OG0001655	g45079	XP_006300555.1
OG0001655	g17383	XP_006285929.1
OG0001656	g46276	XP_006302646.1
OG0001656	g31952	XP_006305520.1
OG0001657	g23001	XP_006282621.2
OG0001657	g14031	XP_006297849.2
OG0001658	g13994	XP_006299191.1
OG0001658	g22958, g47950, g18243	XP_006284948.1
OG0001659	g27974	XP_023645061.1
OG0001659	g7287	XP_006298037.1
OG0001660	g12185	XP_006307088.1
OG0001660	g7167	XP_006297218.2
OG0001661	g12141	XP_023641765.1
OG0001662	g51559	XP_006294991.1
OG0001662	g19243	XP_006291851.1
OG0001664	g51590	XP_006293975.1
OG0001664	g2390	XP_006290839.1
OG0001665	g38040, g51591	XP_006294225.1
OG0001666	g24500	XP_023635256.1
OG0001666	g11803	XP_006300270.2
OG0001667	g24419	XP_006285957.1
OG0001667	g7002	XP_006299574.1
OG0001668	g12074, g6999	XP_006298433.2
OG0001668	g17614, g24406	XP_006285439.2
OG0001669	g17613	XP_023635488.1
OG0001669	g24402	XP_023635487.1
OG0001670	g46114, g44551	XP_023643609.1
OG0001670	g44550	XP_023644101.1
OG0001671	g10411	XP_006292070.1
OG0001672	g31416, g49856	XP_006307561.1
OG0001673	g10595	XP_023638392.1
OG0001673	g31458	XP_006307687.1
OG0001674	g13343	XP_006297544.1
OG0001674	g6796	XP_006307361.1
OG0001675	g36438	XP_006306003.1, XP_006300082.1
OG0001676	g13377	XP_006304787.1
OG0001677	g36534	XP_006307303.1
OG0001678	g28021	XP_006306549.1, XP_006304601.2, XP_006303855.1
OG0001679	g54272	XP_006304271.2
OG0001679	g36582	XP_006298794.1
OG0001681	g24248	XP_006284521.1
OG0001681	g40683	XP_006281094.1
OG0001682	g40685	XP_006280965.1
OG0001683	g6125	XP_006296698.1
OG0001683	g18224	XP_023635078.1
OG0001684	g6122	XP_006299920.1
OG0001684	g18225	XP_006285214.1
OG0001685	g40431	XP_006288602.1
OG0001685	g17308	XP_006282894.2
OG0001686	g23971	XP_006283166.1
OG0001686	g40432, g45153	XP_006287117.1
OG0001687	g23985	XP_006284435.1
OG0001687	g25579	XP_006288545.1
OG0001688	g6402	XP_006299071.1
OG0001688	g41024	XP_023644202.1
OG0001689	g27908	XP_006304719.1
OG0001690	g18755	XP_006291908.1
OG0001690	g37772	XP_006284563.2, XP_006285908.1
OG0001691	g1743	XP_006291395.1
OG0001691	g37744	XP_023639788.1
OG0001692	g1751	XP_006292696.1
OG0001692	g37758	XP_006293559.1
OG0001693	g50807	XP_006294290.1
