Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0004402	g41645	XP_006390967.2, XP_006390969.1
OG0004402	g41649	XP_024012915.1
OG0004403	g40848	XP_006391765.1
OG0004404	g41123	XP_024003684.1
OG0004405	g40761	XP_024003804.1
OG0004406	g40489	XP_024011017.1
OG0004407	g38277	XP_006398530.1
OG0004408	g22749	XP_006411789.1
OG0004409	g18260	XP_006411952.1
OG0004410	g23021	XP_006412138.1
OG0004411	g47839	XP_006412379.1
OG0004412	g25349	XP_006413924.1
OG0004413	g23162	XP_006412330.1
OG0004414	g47859, g23150, g18183	XP_006412303.1
OG0004415	g23141	XP_006412290.1
OG0004416	g47802, g23291	XP_024005743.1
OG0004417	g23314	XP_006412578.1
OG0004418	g23331	XP_006412599.2
OG0004419	g13472	XP_006406000.2
OG0004421	g25404	XP_024010491.1
OG0004422	g25402, g45262	XP_006396316.1, XP_024010512.1
OG0004423	g24087, g23559	XP_006412971.1
OG0004424	g50309	XP_024008025.1
OG0004427	g54096	XP_024006083.1
OG0004428	g36429	XP_006393183.1
OG0004429	g47056	XP_006414679.1, XP_006392864.1
OG0004431	g12004	XP_024015540.1
OG0004432	g37920, g37919	XP_006410329.1
OG0004433	g1203	XP_006409000.1
OG0004434	g1622, g18681	XP_006395434.1
OG0004436	g4683, g10152	XP_006394977.2
OG0004437	g36300, g17963, g36299, g36295, g36231, g36234, g36286, g36287, g36288, g36297, g42159, g42145, g42180, g36293, g36289, g36296, g36298	XP_006393460.1
OG0004438	g4443	XP_006392501.1
OG0004440	g46493	XP_006389937.1
OG0004446	g18672, g53041, g41893, g3284, g24789, g25562, g37681	XP_024004507.1
OG0004451	g23918	XP_006413583.1
OG0004452	g2804	XP_006404411.1
OG0004453	g37304	XP_024003878.1
OG0004454	g6500	XP_006418834.1
OG0004455	g10726	XP_006395803.2
OG0004457	g30883	XP_006418105.1
OG0004458	g5017	XP_006400224.1
OG0004459	g18693, g18694	XP_006402280.1
OG0004460	g45724, g5057	XP_006400164.1
OG0004461	g29216	XP_006400109.1
OG0004462	g45684, g5135	XP_006400029.1
OG0004463	g41470, g27881	XP_024005962.1
OG0004464	g14086	XP_006409409.1
OG0004465	g5248, g28125, g29338	XP_006399873.1, XP_006398836.1
OG0004466	g5270, g29354	XP_006399836.1
OG0004468	g29379	XP_024012229.1
OG0004469	g29386	XP_006399781.1
OG0004470	g5310	XP_006399757.1
OG0004471	g29410	XP_006399722.1
OG0004472	g5348	XP_006399695.1
OG0004473	g10055	XP_006399612.2
OG0004475	g29480	XP_006399574.1
OG0004476	g29494, g5408, g45543	XP_006399549.1
OG0004478	g45508, g29569	XP_006399391.1
OG0004479	g29601, g5518	XP_006399295.1
OG0004480	g25502	XP_006396542.1
OG0004481	g25513	XP_006396553.1
OG0004482	g23797	XP_006413344.1, XP_006413343.1
OG0004483	g47522, g23820	XP_024005053.1, XP_024011683.1
OG0004484	g40109, g40110	XP_006408717.1
OG0004485	g53438, g40075	XP_006409816.2
OG0004486	g40064	XP_006409837.1
OG0004487	g37877	XP_006410016.1
OG0004488	g37881	XP_024016681.1
OG0004489	g39958, g51182	XP_006410048.1
OG0004490	g51195, g39926	XP_006410134.1
OG0004491	g51208	XP_006410097.1
OG0004492	g39913	XP_006410148.1
OG0004493	g37906, g51254, g39838	XP_006410285.1
OG0004494	g51307	XP_006410395.1
OG0004495	g37937	XP_006410406.1
OG0004496	g37953	XP_006410442.1
OG0004497	g51350	XP_006410478.1
OG0004498	g51359	XP_006410488.2
OG0004499	g38309, g39725	XP_006403236.1
OG0004500	g49446	XP_006418148.1
OG0004502	g17155, g45193	XP_006413278.1
OG0004503	g53976	XP_006393657.1
OG0004504	g27643, g50447, g50444	XP_006415714.1
OG0004505	g32318	XP_006415692.1
OG0004507	g50457	XP_006415679.1
OG0004508	g32354	XP_006415648.1
OG0004509	g32377	XP_006415614.1
OG0004510	g50507	XP_006415579.1
OG0004511	g32405	XP_006415559.1
OG0004512	g32413	XP_006415548.1
OG0004513	g32417	XP_006415541.1
OG0004514	g16841	XP_024008840.1
OG0004515	g50526, g32445	XP_006415512.1
OG0004516	g32482	XP_006415434.1
OG0004517	g32520	XP_006415352.2
OG0004518	g10702, g1523	XP_024006669.1
OG0004519	g1528, g10676	XP_006395737.1
OG0004520	g10657	XP_006395682.2
OG0004521	g53, g9659	XP_006393891.1
OG0004522	g149, g9711	XP_006394025.1
OG0004523	g9754	XP_006394132.1
OG0004524	g9787, g253	XP_006394201.1
OG0004525	g9789	XP_006394212.1
OG0004526	g36057, g36059	XP_006396932.1
OG0004527	g9824	XP_006394310.1
OG0004528	g19514	XP_006404376.1
OG0004529	g373	XP_006394424.1
OG0004530	g18593, g422	XP_006394507.1
OG0004531	g479	XP_024007382.1
OG0004532	g10666	XP_024006887.1
OG0004533	g18557	XP_006394794.1
OG0004534	g10064, g610	XP_006394816.2
OG0004535	g611	XP_006394817.1
OG0004536	g10098	XP_006394865.1
OG0004537	g46845	XP_006395903.1
OG0004538	g41405	XP_006400587.1
OG0004539	g28925	XP_024012311.1
OG0004540	g28913	XP_006400653.1
OG0004541	g741, g41384	XP_006400655.1
OG0004542	g41380	XP_006400669.1
OG0004543	g28902	XP_006400683.1
OG0004544	g28890	XP_006400703.2
OG0004545	g43751, g789	XP_006400736.1
OG0004546	g28865, g808	XP_006400777.1
OG0004547	g28798	XP_006400879.1, XP_024009653.1
OG0004548	g1287	XP_006400913.1
OG0004548	g10831	XP_006398487.1
OG0004549	g1265	XP_006400971.1
OG0004550	g1259	XP_006400981.1
OG0004551	g1209	XP_006401055.1
OG0004552	g1160	XP_006401103.1
OG0004553	g31214	XP_006417538.1
OG0004554	g1149	XP_006401133.1
OG0004555	g39285, g1142	XP_006401143.1
OG0004557	g1086, g28573, g39334	XP_006401276.1
OG0004558	g39341	XP_006401299.1
OG0004559	g30914	XP_006418054.1
OG0004560	g1056	XP_006401365.1
OG0004561	g28494	XP_006401518.1
OG0004562	g41733, g39402	XP_006401541.2
OG0004563	g19400	XP_006404149.1
OG0004564	g2632, g11381	XP_006404162.2
OG0004565	g5561	XP_006399208.1
OG0004566	g29773	XP_006398929.1
OG0004568	g45379	XP_024005907.1, XP_006414719.1, XP_006398860.1, XP_006402019.1, XP_006409429.2
OG0004569	g5727	XP_006398801.1
OG0004570	g45339, g5780	XP_006398730.1
OG0004572	g44279	XP_006389773.1
OG0004573	g44284	XP_024007085.1
OG0004574	g46558	XP_024012782.1
OG0004575	g46532, g44315	XP_006389872.1
OG0004576	g46464	XP_006389971.1
OG0004578	g46432	XP_006390005.1
OG0004579	g46390	XP_006390049.1, XP_006390048.1
OG0004580	g46387	XP_006390058.1
OG0004581	g46315	XP_006390155.1
OG0004582	g46266	XP_006390207.1
OG0004583	g46212	XP_006390296.2
OG0004584	g44452, g46211	XP_006390297.1
OG0004585	g50369, g27598	XP_006415893.1
OG0004586	g54347, g36686	XP_006392711.1
OG0004587	g25108	XP_006395916.1
OG0004588	g36616	XP_006392808.2
OG0004589	g51562, g37146	XP_006410774.1
OG0004590	g52195	XP_024008755.1
OG0004592	g17888	XP_024010592.1
OG0004593	g28395	XP_006401765.1
OG0004594	g17003	XP_006412821.1
OG0004595	g17880	XP_006414914.2
OG0004596	g17771	XP_006414797.1
OG0004597	g24530, g1828, g42722, g41859	XP_006414711.1
OG0004598	g24491	XP_024005855.1
OG0004599	g44592	XP_006390615.1
OG0004600	g23959, g47423	XP_006413663.1
OG0004601	g44517	XP_006390418.1
OG0004602	g44766, g45787	XP_006391034.1
OG0004603	g47173, g16408	XP_006412967.1
OG0004604	g47688, g23511	XP_024005360.1
OG0004606	g41158, g1365, g28297	XP_006402055.1
OG0004607	g1580	XP_006395610.1
OG0004608	g45821, g18016	XP_006390952.1
OG0004609	g40601	XP_006398291.1
OG0004610	g10987	XP_006398207.1
OG0004611	g6714	XP_006406364.2
OG0004612	g36492	XP_024006283.1
OG0004613	g54186, g36508	XP_006393046.1
OG0004614	g13478	XP_024009230.1
OG0004617	g54279, g36594	XP_006392849.1
OG0004618	g36596, g54280	XP_006392848.1
OG0004619	g51538	XP_006410737.1
OG0004620	g17462, g47279	XP_024004614.1
OG0004621	g47271, g17478	XP_006414103.1
OG0004622	g46998	XP_006414895.1
OG0004623	g17480	XP_006414122.1
OG0004624	g47463	XP_006413542.1
OG0004625	g17269, g17266	XP_006413564.1
OG0004627	g14047, g13721	XP_024016607.1
OG0004628	g23851	XP_006413480.1
OG0004629	g17232	XP_006413482.1
OG0004630	g47478, g23864	XP_006413504.1
OG0004631	g23874	XP_024005672.1
OG0004633	g17296, g47421, g23961	XP_006413666.1
OG0004635	g24057, g17379	XP_006413866.1
OG0004636	g40845	XP_006391754.1
OG0004637	g37769	XP_006397991.1
OG0004638	g18745	XP_006402325.1
OG0004641	g24221	XP_006402463.1
OG0004642	g18827, g1922	XP_006402589.1
OG0004643	g18881	XP_006402670.1
OG0004644	g23816, g17192	XP_006413378.1
OG0004645	g2043	XP_006402812.1
OG0004646	g18974, g2131	XP_006402833.1
OG0004647	g2104	XP_006402876.1
OG0004648	g18987	XP_006402882.1
OG0004649	g2083, g18998	XP_024009985.1, XP_006396764.1
OG0004650	g2076	XP_006402914.1
OG0004651	g2057	XP_006402947.2
OG0004652	g19015	XP_006402958.1
OG0004653	g2147, g19027	XP_006402991.1
OG0004654	g11266, g11270	XP_006403014.1
OG0004655	g4871, g2188	XP_006403436.1
OG0004656	g19078, g2190	XP_006403446.1
OG0004657	g11304	XP_006403620.1
OG0004658	g2320	XP_006403631.1
OG0004659	g28477	XP_006401581.1
OG0004660	g36082	XP_006401407.1, XP_006401650.1, XP_006401651.1
OG0004661	g41602, g41623	XP_024006394.1
OG0004662	g44839	XP_006391134.1
OG0004664	g13923	XP_024014924.1
OG0004665	g33351, g33353	XP_024016524.1
OG0004666	g51914	XP_006411323.1
OG0004667	g38505	XP_024014142.1
OG0004668	g51871, g37350	XP_006411279.1
OG0004669	g37345	XP_006411253.1
OG0004670	g51836	XP_006411238.1
OG0004671	g51801	XP_006411202.1
OG0004672	g51776	XP_006411173.1
OG0004673	g51775	XP_006411172.1, XP_006392022.2
OG0004674	g15050, g38115, g37308, g43581	XP_006411132.1
OG0004675	g37289	XP_006411082.1
OG0004676	g51686	XP_006410997.1
OG0004677	g40452	XP_024009821.1
OG0004678	g40404	XP_006396776.1
OG0004679	g53920	XP_006393703.1
OG0004680	g40267	XP_006391339.1, XP_006397158.1
OG0004681	g25741	XP_006396947.1
OG0004682	g25687	XP_006396864.1
OG0004683	g4851	XP_006394897.1
OG0004684	g10157	XP_006395000.1
OG0004685	g5911, g13858	XP_006408954.1
OG0004686	g22884	XP_006411945.1
OG0004687	g37619, g52266	XP_006397744.1
OG0004689	g52182, g37561	XP_006397642.1
OG0004690	g52117, g37502	XP_006397511.1
OG0004691	g10903	XP_006398399.1
OG0004692	g7924	XP_024015668.1
OG0004693	g12758, g12675	XP_024015621.1
OG0004695	g12803	XP_006408248.1
OG0004696	g4842	XP_006394899.2, XP_024015291.1
OG0004697	g12514	XP_006408007.1
OG0004698	g7665	XP_006407992.1
OG0004699	g7661	XP_006407980.2
OG0004700	g7653, g12494	XP_006407960.1
OG0004701	g12483	XP_006407935.1
OG0004702	g12948	XP_006407876.1
OG0004702	g7612, g12459	XP_006418688.1
OG0004703	g7582, g12975, g12437	XP_024015752.1
OG0004704	g12435, g7573	XP_006407808.1
OG0004705	g12986, g7539, g12413	XP_006407749.1
OG0004706	g7495	XP_006407683.1
OG0004707	g12308, g7349	XP_006407404.1
OG0004708	g7319, g12288	XP_024014891.1
OG0004710	g7289	XP_006407304.1
OG0004711	g7271	XP_006407282.1
OG0004712	g13182, g7234	XP_024015042.1
OG0004713	g12211	XP_006407145.1
OG0004714	g36688	XP_024006172.1
OG0004715	g10303	XP_006395234.1
OG0004716	g13235, g7085	XP_006406975.1
OG0004717	g7081	XP_006406968.1
OG0004718	g7017	XP_006406846.1
OG0004719	g7003	XP_006391336.1
OG0004720	g6783	XP_006406476.1
OG0004721	g6870, g13308	XP_006406598.1
OG0004722	g6864, g11998	XP_006406588.1
OG0004723	g11884, g6694	XP_006406332.1
OG0004724	g6691	XP_024015026.1
OG0004725	g6688	XP_006406310.1
OG0004726	g6683	XP_006406299.1
OG0004727	g13381	XP_006406298.1, XP_006406297.1, XP_006405197.2, XP_006406296.1
OG0004728	g46912	XP_006405774.1
OG0004729	g6546	XP_006406068.1
OG0004730	g6573	XP_024014952.1, XP_006406142.1
OG0004731	g11810, g11813, g41802	XP_006406147.1
OG0004732	g23424	XP_006412733.1
OG0004733	g29062	XP_006400409.1
OG0004734	g29051, g29055	XP_006400405.1
OG0004735	g4038, g4919, g29043	XP_006400390.2
OG0004736	g19282	XP_006403862.1
OG0004737	g2442	XP_006403869.1
OG0004738	g1311	XP_006401899.1
OG0004739	g49287, g30727	XP_006413721.2, XP_006418493.2
OG0004740	g25395, g39471	XP_006396301.1
OG0004741	g30801	XP_006418284.1
OG0004742	g10862	XP_006398449.1
OG0004744	g30971, g30966	XP_006417963.1
OG0004745	g19212, g49551	XP_024008251.1
OG0004746	g31045	XP_006417845.1
OG0004747	g31097	XP_006417742.1
OG0004749	g27019, g49605	XP_024007824.1
OG0004750	g49674, g31123	XP_006417680.1
OG0004751	g31155, g27060	XP_006417620.1
OG0004752	g31158	XP_006417616.1
OG0004753	g49714	XP_006417515.1
OG0004754	g31180	XP_006417578.1
OG0004755	g31210, g49697	XP_006417547.2
OG0004756	g49719	XP_006417507.1
OG0004757	g31708	XP_024008325.1
OG0004758	g31235	XP_006417499.1
OG0004759	g49721	XP_006417496.1
OG0004760	g49724	XP_006417486.1
OG0004761	g31266	XP_006417444.1
OG0004762	g50318, g50320, g50319	XP_024008845.1
OG0004763	g31358	XP_006417260.1
OG0004764	g49825, g31391	XP_006417221.1
OG0004766	g31410, g49848	XP_006417188.1
OG0004767	g27222, g31454	XP_006417126.1
OG0004768	g49893	XP_006417092.1
OG0004769	g49936	XP_006416916.1
OG0004770	g49941, g27304, g31601	XP_006416905.1
OG0004772	g31659, g49979	XP_024009093.1
OG0004773	g31716	XP_006416690.1
OG0004774	g50015, g31723, g27383	XP_006416673.1
OG0004776	g27409	XP_006416597.2
OG0004777	g27414	XP_006416586.1
OG0004778	g50108	XP_006416454.1
OG0004780	g45980	XP_024009740.1
OG0004781	g45929	XP_006390760.2
OG0004782	g45880, g44680	XP_006390840.1
OG0004785	g44006	XP_006392392.1
OG0004786	g28100, g36339	XP_006393383.1
OG0004787	g36340	XP_006393382.1
OG0004788	g22765	XP_006404948.1
OG0004789	g22912	XP_006411974.1
OG0004790	g18253	XP_006411998.1
OG0004791	g18234, g22972	XP_006412059.1
OG0004792	g22991	XP_006412091.1
OG0004793	g23100, g47878	XP_006412234.1
OG0004794	g23236	XP_006412420.1
OG0004795	g23212	XP_006412404.1
OG0004796	g23202	XP_006412387.1
OG0004797	g47848	XP_006409658.1, XP_024005372.1
OG0004798	g23307, g16943	XP_006412553.1
OG0004799	g6485	XP_006418810.1
OG0004800	g13479, g6472	XP_024009700.1
OG0004801	g45996	XP_006390657.1
OG0004802	g45993	XP_006390670.2
OG0004803	g45957	XP_006390686.1
OG0004804	g45969	XP_006390713.1
OG0004805	g50298, g32097	XP_006416075.1
OG0004806	g50359	XP_006415945.1
OG0004807	g50362, g32153	XP_006415937.1
OG0004808	g47490, g23847	XP_006413464.1
OG0004809	g47650, g23584	XP_006413008.1
OG0004810	g17050, g23565	XP_006412976.1
OG0004815	g18742	XP_006402328.1
OG0004818	g7570	XP_006407804.1
OG0004819	g1516, g10735	XP_006395816.1
OG0004820	g10394	XP_006395328.1
OG0004821	g2889	XP_006418921.1
OG0004822	g11409	XP_006404407.1, XP_006404405.1
OG0004826	g47575, g17147	XP_006413234.1
OG0004827	g17206	XP_006413419.1
OG0004829	g17649	XP_006414506.1
OG0004830	g41241	XP_006401769.1
OG0004832	g52894, g15647, g42678, g41715, g52373, g26637, g35917	XP_024016025.1
OG0004847	g2812, g19526	XP_006404430.2
OG0004848	g11407, g2797	XP_006404395.1
OG0004849	g963	XP_024011199.1
OG0004850	g10792	XP_006395883.1
OG0004851	g10723	XP_006395800.1
OG0004852	g29013	XP_006400323.1
OG0004853	g29008, g29010, g41496	XP_024012571.1
OG0004854	g4989, g28987	XP_024012632.1
OG0004855	g29142, g4994	XP_006400263.1
OG0004856	g29145	XP_006400253.1
OG0004857	g45736	XP_006400194.1
OG0004858	g13265	XP_024015524.1
OG0004859	g5053	XP_006400169.1
OG0004860	g5245, g29337	XP_006399875.1
OG0004861	g45699	XP_006400078.1
OG0004862	g45686	XP_006400032.1
OG0004863	g5137, g45680	XP_006400027.1
OG0004867	g5188	XP_006399953.1
OG0004868	g29320	XP_006399923.1
OG0004869	g5226, g45634	XP_006399903.1
OG0004870	g29329	XP_006399894.1
OG0004871	g10218	XP_006395099.1
OG0004872	g29356	XP_006399833.1
OG0004873	g5276	XP_006399824.1
OG0004874	g29368, g5285	XP_006399812.1
OG0004875	g5287, g29382	XP_006399806.1
OG0004876	g7265	XP_006407271.1
OG0004877	g29391	XP_006399773.1
OG0004879	g29423	XP_006399707.1
OG0004880	g5357	XP_006399690.1
OG0004881	g5358	XP_006399688.1
OG0004882	g5362, g29429	XP_024012559.1
OG0004883	g29476, g5400	XP_006399575.1
OG0004884	g29520, g5429	XP_006399499.1
OG0004885	g29537, g5437	XP_006399477.1
OG0004886	g5455	XP_024012280.1
OG0004887	g5469	XP_024011519.1
OG0004888	g5472	XP_006399397.1
OG0004889	g45502, g29578, g5494	XP_006399351.1
OG0004890	g29584	XP_006399342.1
OG0004891	g45486, g29613	XP_006399250.1
OG0004893	g39646, g45189	XP_006396566.2
OG0004894	g17184, g23804	XP_006413352.1
OG0004895	g17185, g23805	XP_024005550.1
OG0004896	g23808	XP_006413362.1
OG0004897	g17196	XP_006413386.1
OG0004898	g40126	XP_006408635.1
OG0004899	g40026, g37842	XP_006409880.1
OG0004900	g51087, g40025	XP_006409881.1
OG0004901	g51160	XP_006410002.1
OG0004902	g39935	XP_006410144.1
OG0004903	g39927	XP_006410139.1
OG0004904	g39908	XP_006410157.1
OG0004905	g39902	XP_006410164.1
OG0004906	g39853	XP_006410259.1
OG0004907	g51272	XP_006410318.2
OG0004908	g51294	XP_024003926.1
OG0004909	g39740	XP_006410490.1
OG0004910	g39690	XP_006403150.1
OG0004911	g39671, g3038, g3045, g11057	XP_006403117.1
OG0004912	g23764	XP_024005701.1
OG0004913	g36260, g54010	XP_006393550.1
OG0004914	g50450	XP_006415689.1
OG0004915	g32321	XP_006415688.1
OG0004916	g32351, g50474	XP_006415654.1
OG0004918	g23691	XP_006413170.1
OG0004919	g50511	XP_006415566.1
OG0004920	g50530	XP_006415490.1
OG0004922	g27754	XP_006415354.1
OG0004923	g27748	XP_006415339.1
OG0004924	g50653	XP_006415176.1
OG0004925	g64	XP_006393905.1
OG0004926	g9674, g93	XP_006393939.1
OG0004927	g9684, g110	XP_006393967.1
OG0004928	g127, g9696	XP_006393986.1
OG0004929	g9716	XP_006394037.1
OG0004930	g164	XP_006394063.1
OG0004931	g28349	XP_006401919.1
OG0004933	g274	XP_006394243.1
OG0004934	g362	XP_006394405.1
OG0004935	g446	XP_024006932.1
OG0004936	g9944	XP_006394560.1
OG0004937	g480	XP_024007014.1
OG0004938	g18585	XP_024007513.1
OG0004939	g38321	XP_006405240.1
OG0004940	g642	XP_006400513.2, XP_006408852.2
OG0004941	g29115	XP_006400504.1
OG0004942	g673	XP_006400550.1
OG0004943	g28944, g709	XP_006400591.1
OG0004944	g716	XP_006400604.1
OG0004945	g41400	XP_006400616.1
OG0004946	g725	XP_006400624.1
OG0004947	g729	XP_006400634.1
OG0004948	g735	XP_024011493.1
OG0004949	g28916	XP_006400647.1
OG0004950	g775	XP_024010529.1, XP_006397250.1, XP_006400715.1
OG0004951	g28872	XP_006400741.1
OG0004952	g41360	XP_024012032.1
OG0004953	g28770	XP_024012539.1
OG0004955	g1231, g28709	XP_024012095.1
OG0004956	g1213	XP_006401052.1
OG0004957	g1210	XP_006401054.1
OG0004958	g1195	XP_006401071.1
OG0004959	g1187	XP_024011728.1
OG0004960	g1159	XP_006401099.2
OG0004961	g1153, g28688	XP_024012615.1
OG0004962	g28668	XP_006401153.1
OG0004963	g1100	XP_006401216.1
OG0004964	g1094, g39329	XP_006401258.1
OG0004965	g28532, g1037	XP_006401401.1
OG0004966	g28529, g1036, g39360	XP_024012715.1
OG0004967	g39404, g970	XP_006401546.1
OG0004968	g2619	XP_006404124.1
OG0004970	g45245, g39594	XP_006396473.1
OG0004971	g29628	XP_006399227.1
OG0004972	g46782, g46789	XP_006406657.1
OG0004973	g5608	XP_006399089.1
OG0004975	g5614, g29701	XP_006399060.1
OG0004976	g5632	XP_024011523.1
OG0004977	g29729	XP_024012694.1
OG0004978	g29746, g45416	XP_006398974.1
OG0004979	g5685, g45403	XP_024012122.1
OG0004980	g29808	XP_006398851.1
OG0004981	g27593	XP_006415916.1
OG0004983	g5732	XP_006398792.1
OG0004984	g46663	XP_024014616.1
OG0004985	g46661	XP_006405444.1
OG0004986	g46824, g46815	XP_006405381.1
OG0004987	g16782, g16780, g16775	XP_006405347.1
OG0004988	g36612	XP_006392817.1
OG0004989	g31591	XP_006416920.1
OG0004990	g46585	XP_006389785.1
OG0004991	g44288	XP_006389795.1
OG0004992	g46573	XP_006389805.1
OG0004993	g46565	XP_006389816.1
OG0004994	g46562	XP_006389821.1
OG0004995	g46553	XP_006389830.1
OG0004996	g46541	XP_006389847.1
OG0004997	g46425	XP_006390015.1
OG0004998	g7083	XP_006406972.1
OG0004999	g44365	XP_006390116.1
OG0005001	g46283	XP_006390186.1
OG0005002	g46255	XP_006390225.1
OG0005004	g46241	XP_006390254.1
OG0005005	g44442	XP_006390288.1
OG0005006	g44453	XP_006390298.1
OG0005007	g44465	XP_006390310.1
OG0005008	g14013	XP_006409282.1
OG0005009	g54309, g36727	XP_024012013.1
OG0005010	g36725	XP_006392616.1
OG0005011	g12213, g13203	XP_006407157.1
OG0005012	g54348	XP_006392712.1
OG0005013	g36681	XP_006392724.1
OG0005015	g29460	XP_006399609.1
OG0005016	g38025, g37147	XP_006410775.1
OG0005017	g37150	XP_006410790.1
OG0005018	g51584	XP_024016688.1
OG0005019	g37177	XP_006401814.1
OG0005020	g10373, g4233	XP_006395310.1
OG0005021	g13567	XP_024006851.1
OG0005022	g898	XP_006401757.1
OG0005023	g50418, g40518	XP_024008987.1
OG0005025	g47005	XP_006414901.2
OG0005026	g17774, g47036, g24573	XP_006414816.1
OG0005027	g17700, g17701, g17699	XP_024015812.1
OG0005028	g24326	XP_006414319.1
OG0005029	g17616, g47126	XP_006414430.2
OG0005030	g46019	XP_006390616.1
OG0005031	g47468	XP_006413531.1
OG0005032	g46053	XP_006390577.1
OG0005033	g46113	XP_006390479.1
OG0005034	g17986	XP_006392082.1, XP_024012484.1
OG0005035	g44834	XP_006391127.1
OG0005036	g44805	XP_006391102.1
OG0005037	g45775, g44780	XP_006391061.1
OG0005038	g47672	XP_006412954.1
OG0005040	g47689	XP_006412889.1
OG0005042	g16857	XP_006405550.1
OG0005043	g10313	XP_006395246.1
OG0005044	g16555	XP_024007433.1
OG0005045	g31407	XP_006417191.1
OG0005046	g10553	XP_006395532.1
OG0005047	g10562	XP_006395543.2
OG0005048	g10594	XP_006395603.2
OG0005049	g10948, g40611	XP_006398324.1
