Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0003064	g4691	CARHR186010
OG0003065	g12869, g7702	CARHR079920
OG0003066	g12532	CARHR080200
OG0003067	g12933	CARHR081180
OG0003068	g7537	CARHR083060, CARHR083070, CARHR083080, CARHR083090, CARHR212220
OG0003069	g12345, g7407	CARHR085460
OG0003070	g13176, g7241	CARHR045240
OG0003072	g12022	CARHR038210
OG0003073	g6887	CARHR093630
OG0003073	g36364	CARHR038730
OG0003074	g46774	CARHR214960
OG0003075	g41451	CARHR194130, CARHR194140
OG0003076	g26866	CARHR000570
OG0003077	g25165	CARHR000710, CARHR248530
OG0003078	g26899, g30790, g49389	CARHR035210, CARHR002080
OG0003079	g30819	CARHR002730
OG0003080	g30996	CARHR006000
OG0003081	g31281	CARHR011070
OG0003082	g10776	CARHR144160
OG0003083	g27287, g49927, g31567	CARHR015510
OG0003084	g31602	CARHR016010
OG0003085	g31785	CARHR019120
OG0003086	g17972	CARHR069770, CARHR020990
OG0003089	g31968, g50167	CARHR021590
OG0003090	g27520	CARHR022860
OG0003092	g11044, g40499	CARHR178350, CARHR178360
OG0003093	g22923, g47968	CARHR244820
OG0003094	g47899	CARHR243190
OG0003095	g47897	CARHR243170
OG0003096	g16936, g23287	CARHR239990
OG0003097	g27582	CARHR062660
OG0003097	g32139	CARHR025050
OG0003098	g39504	CARHR250220
OG0003101	g6023	CARHR108650, CARHR219930, CARHR105920, CARHR108720, CARHR108710
OG0003102	g23381	CARHR238560
OG0003103	g37858	CARHR122150, CARHR122160
OG0003116	g47749, g23394	CARHR238370
OG0003118	g29211	CARHR197330
OG0003118	g7869	CARHR076470
OG0003119	g45675	CARHR198400, CARHR198410
OG0003121	g18630, g18628	CARHR126810
OG0003122	g17178	CARHR232610
OG0003123	g36247	CARHR037210
OG0003123	g47765	CARHR238960
OG0003124	g51412	CARHR128120, CARHR028240
OG0003125	g31237	CARHR010260
OG0003127	g2547	CARHR160160
OG0003127	g46	CARHR280930
OG0003128	g46818	CARHR191050
OG0003129	g287	CARHR277440
OG0003130	g18617	CARHR276830
OG0003131	g406	CARHR275450
OG0003132	g520	CARHR189530
OG0003133	g44174	CARHR051210, CARHR051160
OG0003134	g11823	CARHR098220
OG0003136	g14404	CARHR191010
OG0003138	g28365	CARHR119580
OG0003138	g41219	CARHR259130, CARHR265280
OG0003139	g39308	CARHR271090
OG0003139	g47563	CARHR233360
OG0003140	g27508, g32018	CARHR038350, CARHR022320
OG0003141	g12061	CARHR092260
OG0003143	g45237, g45241	CARHR250810
OG0003144	g19113	CARHR289060
OG0003145	g29777	CARHR208610
OG0003146	g5686	CARHR208810
OG0003147	g16821	CARHR213740, CARHR148540
OG0003148	g16792	CARHR213070
OG0003148	g40781	CARHR047870
OG0003149	g27297	CARHR074550
OG0003150	g44280	CARHR074210
OG0003151	g44319	CARHR073160
OG0003152	g44322	CARHR073110, CARHR016830
OG0003153	g46482	CARHR072440, CARHR072430
OG0003155	g17964	CARHR070310
OG0003156	g31897	CARHR146930, CARHR020540
OG0003157	g44474, g31854	CARHR068560
OG0003159	g38026, g51569	CARHR130330
OG0003160	g37164	CARHR130680
OG0003161	g2971	CARHR150230
OG0003162	g47011	CARHR219500, CARHR099910
OG0003163	g24504, g24502	CARHR221200
OG0003163	g11801	CARHR098680
OG0003164	g24445	CARHR290040
OG0003165	g31770	CARHR018940
OG0003165	g46063	CARHR066520
OG0003166	g31758, g50035	CARHR018810
OG0003167	g10453	CARHR149390, CARHR261760
OG0003168	g10367	CARHR152340
OG0003169	g16837	CARHR261440
OG0003169	g1625	CARHR148940
OG0003171	g32643	CARHR175210
OG0003172	g45058	CARHR057460
OG0003175	g36183	CARHR036260
OG0003176	g17533, g24258	CARHR224210, CARHR213500
OG0003177	g1336, g41160	CARHR256760
OG0003178	g1497, g27273	CARHR014940
OG0003179	g47162	CARHR222880
OG0003180	g51503	CARHR129330
OG0003181	g2512	CARHR160540, CARHR034760
OG0003182	g1908	CARHR170880
OG0003182	g18818	CARHR154600
OG0003184	g18955	CARHR168830
OG0003185	g1782	CARHR150720, CARHR150710
OG0003186	g36352, g19376	CARHR150380
OG0003187	g19045	CARHR166130
OG0003189	g2258	CARHR164980
OG0003190	g51645	CARHR132090
OG0003191	g18026, g27614, g50390	CARHR026290
OG0003192	g6032	CARHR108470
OG0003193	g19017	CARHR166800
OG0003194	g6279	CARHR222400, CARHR222410
OG0003194	g51761	CARHR133970, CARHR133960
OG0003195	g18263	CARHR245350
OG0003196	g51034	CARHR116490
OG0003197	g25691	CARHR254780, CARHR187180
OG0003198	g10144	CARHR186090
OG0003199	g17044	CARHR111240
OG0003200	g12814	CARHR078920
OG0003200	g10174	CARHR185290
OG0003201	g12855, g7711	CARHR079620
OG0003202	g4897	CARHR194040
OG0003202	g12925	CARHR080750
OG0003203	g12448, g12957	CARHR081870
OG0003206	g12268, g7280	CARHR087360
OG0003207	g7166	CARHR089470
OG0003208	g11997	CARHR157630, CARHR283740, CARHR112470, CARHR094030
OG0003210	g46765	CARHR214690
OG0003210	g46767	CARHR214750
OG0003211	g49461	CARHR004090
OG0003213	g49687	CARHR008320, CARHR008310
OG0003214	g44107	CARHR052940, CARHR010700
OG0003215	g49846	CARHR013030
OG0003216	g17193	CARHR068650
OG0003216	g31435	CARHR013530
OG0003217	g10734	CARHR144710
OG0003218	g49995, g31692	CARHR017870
OG0003219	g27523, g50249	CARHR022960, CARHR258050, CARHR022900, CARHR182150, CARHR182360
OG0003220	g27525	CARHR023020
OG0003222	g50270	CARHR023300
OG0003224	g1730	CARHR053490
OG0003226	g54028, g28110	CARHR037600, CARHR037610
OG0003227	g23105, g18203	CARHR242480
OG0003228	g23159, g24361	CARHR241810, CARHR241800
OG0003229	g50351	CARHR025230
OG0003230	g23620	CARHR235330
OG0003230	g45116	CARHR057320, CARHR056390
OG0003231	g10652	CARHR146130
OG0003233	g22936, g18251	CARHR244690
OG0003235	g37175	CARHR286530, CARHR257190, CARHR050080, CARHR100950, CARHR108250, CARHR047250
OG0003236	g36930	CARHR113710
OG0003239	g2981	CARHR150310
OG0003239	g2985	CARHR150420, CARHR150390, CARHR150410, CARHR150350, CARHR150340
OG0003246	g11423	CARHR155110
OG0003247	g2823, g19542	CARHR285600
OG0003248	g19489, g50663, g2762	CARHR156820, CARHR156810
OG0003249	g10940, g4628, g40634	CARHR175040, CARHR149580
OG0003250	g5133	CARHR198170
OG0003251	g29326, g45635	CARHR199320
OG0003252	g29416	CARHR201130
OG0003253	g47272	CARHR225270, CARHR224760
OG0003254	g29508	CARHR203060
OG0003255	g5422	CARHR203070
OG0003256	g29515, g29517, g5427	CARHR203150
OG0003257	g5449	CARHR203740
OG0003257	g229	CARHR278470
OG0003258	g9772	CARHR278240
OG0003259	g29714	CARHR207560
OG0003261	g39904, g51218	CARHR124030
OG0003263	g28081	CARHR039270, CARHR039280
OG0003264	g39760	CARHR126930
OG0003265	g18126	CARHR218340
OG0003266	g32127	CARHR024910
OG0003267	g32462	CARHR029800
OG0003268	g18599	CARHR032520
OG0003269	g256	CARHR277980
OG0003270	g431	CARHR099960, CARHR274970
OG0003271	g9972	CARHR190000
OG0003274	g13960	CARHR108930
OG0003276	g1186, g28725	CARHR272290
OG0003277	g23689, g47586	CARHR234130
OG0003278	g11372	CARHR158750
OG0003278	g128	CARHR279780
OG0003279	g2612, g11376	CARHR279680
OG0003281	g5799	CARHR012640
OG0003282	g50284	CARHR023720
OG0003285	g17456	CARHR225790
OG0003286	g17405	CARHR226510
OG0003287	g46427	CARHR022660, CARHR022600, CARHR022630
OG0003289	g17708, g24495	CARHR221460
OG0003290	g13411	CARHR098110
OG0003292	g32130	CARHR025090
OG0003295	g24190	CARHR225150
OG0003297	g311	CARHR277080
OG0003298	g17406	CARHR226400
OG0003299	g24546	CARHR009940
OG0003299	g28328	CARHR264060
OG0003300	g18459, g26657	CARHR284880
OG0003300	g36500	CARHR040310
OG0003301	g2478, g19314	CARHR281670
OG0003302	g37648	CARHR141460
OG0003303	g38098	CARHR133290
OG0003303	g2307	CARHR164080
OG0003305	g46964, g24890	CARHR218290
OG0003306	g13528	CARHR102050
OG0003306	g10280	CARHR183990
OG0003308	g5991	CARHR109330
OG0003309	g36701	CARHR044840
OG0003309	g54334	CARHR088390
OG0003310	g40210	CARHR259390
OG0003311	g37720	CARHR142630
OG0003312	g37538	CARHR139440
OG0003313	g23068	CARHR242940
OG0003314	g7718	CARHR185710
OG0003315	g7679, g12513	CARHR080450
OG0003316	g29079	CARHR194020
OG0003317	g10240	CARHR183250
OG0003318	g7098	CARHR090330
OG0003319	g6990	CARHR092090
OG0003321	g47664	CARHR236100
OG0003321	g23556	CARHR240410
OG0003322	g10315	CARHR264020
OG0003323	g4714	CARHR098140
OG0003323	g6594	CARHR150690
OG0003323	g11831, g11832	CARHR098150
OG0003324	g16988	CARHR238070
OG0003324	g47731	CARHR146550
OG0003325	g4661	CARHR182030
OG0003326	g2459	CARHR161400
OG0003328	g45260	CARHR249330
OG0003328	g30748	CARHR001110
OG0003330	g27003	CARHR007020
OG0003330	g51176	CARHR122980
OG0003331	g31135	CARHR214520
OG0003332	g27267	CARHR014850
OG0003332	g10700	CARHR145170
OG0003333	g49953	CARHR016380
OG0003334	g31837	CARHR019910
OG0003335	g50136, g31919, g27458	CARHR020900
OG0003336	g50263	CARHR023230
OG0003336	g44654	CARHR064650
OG0003337	g32062	CARHR023640
OG0003340	g40704	CARHR173910
OG0003341	g32557, g32567, g32566, g32576, g32556, g40502	CARHR178310, CARHR178300
OG0003342	g46829	CARHR057680, CARHR215890
OG0003343	g47696	CARHR237300
OG0003344	g50923, g36928	CARHR113770, CARHR113800, CARHR113790, CARHR113780
OG0003345	g16786	CARHR183180
OG0003345	g46647	CARHR212960
OG0003346	g19737, g19690, g19772, g19724	CARHR282350
OG0003346	g30272, g30318, g20261	CARHR283050
OG0003346	g20245, g30286, g20213, g30304	CARHR287250, CARHR283240
OG0003347	g22984, g47925	CARHR243940
OG0003349	g47871	CARHR242630
OG0003350	g16924	CARHR240230
OG0003351	g44618	CARHR064940
OG0003352	g39489	CARHR000800
OG0003353	g23630, g17083	CARHR235180
OG0003355	g53489, g17886, g53458	CARHR287000, CARHR289570, CARHR261540, CARHR261550
OG0003356	g50439	CARHR152810
OG0003362	g2895, g54243	CARHR154810
OG0003367	g12240	CARHR116240
OG0003369	g11676	CARHR101380
OG0003372	g19495	CARHR276610
OG0003373	g50440	CARHR027370
OG0003374	g50664	CARHR032160
OG0003375	g13348, g27395	CARHR257230, CARHR257250
OG0003376	g13581	CARHR103470
OG0003377	g5050	CARHR196900, CARHR196920, CARHR062790, CARHR196930, CARHR196950, CARHR289010
OG0003378	g29198	CARHR197080
OG0003381	g5320	CARHR200910
OG0003384	g38477	CARHR245990
OG0003385	g29596	CARHR205000
OG0003386	g5533	CARHR205410
OG0003387	g23810	CARHR232340
OG0003388	g23814	CARHR232290
OG0003389	g40156	CARHR126420
OG0003390	g51191	CARHR123520
OG0003391	g39733	CARHR180290
OG0003392	g11073, g11068, g11074	CARHR179150
OG0003393	g50548	CARHR030100
OG0003394	g50549, g32478	CARHR030110
OG0003395	g19387	CARHR279860, CARHR158850
OG0003396	g9752, g214	CARHR278620
OG0003397	g9767	CARHR241680
OG0003398	g314, g9822, g15977	CARHR277020
OG0003399	g326	CARHR276760
OG0003402	g41382, g28910	CARHR191930
OG0003404	g1207	CARHR272500
OG0003405	g39340, g1079	CARHR270370, CARHR000660
OG0003406	g1069	CARHR037090, CARHR039020, CARHR184450
OG0003408	g5657	CARHR208320
OG0003410	g13038	CARHR083690, CARHR211240
OG0003411	g7529	CARHR083200
OG0003412	g13005	CARHR083160, CARHR212130
OG0003414	g46489	CARHR072520, CARHR017240
OG0003415	g18307, g17604	CARHR112440, CARHR106820, CARHR247590, CARHR106830
OG0003416	g46286	CARHR070070, CARHR070080
OG0003417	g54313	CARHR087970
OG0003418	g13214	CARHR089370, CARHR043950
OG0003419	g36631, g11532	CARHR043660
OG0003421	g11751	CARHR099650
OG0003422	g22848	CARHR245650
OG0003424	g16518	CARHR292460
OG0003424	g10412	CARHR292470
OG0003425	g32148	CARHR025220
OG0003426	g10951	CARHR175600, CARHR225160
OG0003427	g36522	CARHR041920
OG0003428	g28030	CARHR041930
OG0003429	g5877	CARHR111440
OG0003430	g16888	CARHR262560
OG0003431	g24165	CARHR225550, CARHR225540
OG0003432	g19228	CARHR162450
OG0003433	g19347, g19348	CARHR160250
OG0003434	g1334	CARHR264100
OG0003435	g28327	CARHR256790
OG0003437	g11022	CARHR177980
OG0003438	g24054, g17378	CARHR227270
OG0003440	g23980	CARHR228660
OG0003441	g38127, g874	CARHR033890
OG0003442	g18844, g18855	CARHR139740
OG0003443	g1991	CARHR169060
OG0003445	g11257	CARHR167160, CARHR163700
OG0003447	g13571	CARHR103030
OG0003448	g11725, g13495	CARHR100450
OG0003449	g22910, g18256	CARHR245030
OG0003453	g39241, g28052	CARHR142820
OG0003454	g37723	CARHR142750
OG0003455	g52277, g37628, g38246	CARHR141040
OG0003456	g16296, g52194	CARHR140000
OG0003457	g52144	CARHR139120
OG0003458	g52143	CARHR139100
OG0003461	g12936, g12481	CARHR213130, CARHR176030, CARHR176040, CARHR213100, CARHR213110, CARHR213090, CARHR213140, CARHR081210
OG0003462	g12411	CARHR083390, CARHR083530
OG0003464	g7344	CARHR086460, CARHR086470
OG0003466	g12221, g7217	CARHR105710, CARHR088450
OG0003468	g47503	CARHR231770
OG0003469	g47760	CARHR238770
OG0003470	g49651, g31150	CARHR008840
OG0003471	g31099	CARHR007850, CARHR007840
OG0003472	g27083, g31185	CARHR009490
OG0003473	g31228	CARHR010070
OG0003475	g40869	CARHR048710
OG0003475	g27189	CARHR012750
OG0003477	g49911	CARHR015140
OG0003478	g41028	CARHR292010
OG0003481	g40726	CARHR173550, CARHR223760
OG0003482	g6979, g24364, g24373	CARHR092300
OG0003483	g1620, g10486	CARHR141560
OG0003484	g18366	CARHR294150
OG0003485	g47991	CARHR245960
OG0003486	g47935	CARHR244150
OG0003487	g18213, g23071	CARHR242800
OG0003488	g50978	CARHR117900
OG0003491	g32132	CARHR025070, CARHR062580
OG0003494	g36723	CARHR045300
OG0003495	g10243	CARHR147670, CARHR146870
OG0003496	g28368, g45479, g13335	CARHR058980
OG0003497	g18039	CARHR220460, CARHR056340, CARHR059750
OG0003501	g10000	CARHR189320
OG0003502	g889	CARHR265660
OG0003503	g37250	CARHR146290
OG0003505	g50514	CARHR223000
OG0003515	g5080	CARHR197440, CARHR018880
OG0003516	g29444	CARHR201750
OG0003516	g609	CARHR201760
OG0003517	g6776	CARHR095280
OG0003518	g5492	CARHR204450
OG0003519	g29612, g423	CARHR275170
OG0003520	g45484	CARHR205520
OG0003521	g40121	CARHR119810, CARHR119800
OG0003522	g37804	CARHR120330
OG0003523	g37834, g40042	CARHR121270
OG0003525	g51207	CARHR123850
OG0003526	g51239	CARHR068770
OG0003527	g51247, g26965	CARHR125030
OG0003528	g39832	CARHR125230
OG0003529	g51297	CARHR126050
OG0003530	g39715	CARHR179900, CARHR003560
OG0003532	g32494	CARHR030270
OG0003533	g65	CARHR066690, CARHR280550
OG0003535	g9714	CARHR279420
OG0003537	g396	CARHR275580
OG0003538	g10074	CARHR289290
OG0003539	g13394	CARHR097530
OG0003539	g28875	CARHR191260
OG0003540	g826, g827	CARHR190550
OG0003541	g28823	CARHR274170
OG0003542	g46093	CARHR066880
OG0003543	g28743	CARHR285860
OG0003544	g39238	CARHR285750
OG0003545	g1158, g28697	CARHR272100
OG0003546	g39290, g1138, g28659	CARHR271540
OG0003547	g1067	CARHR269770
OG0003547	g31100	CARHR007870
OG0003548	g28524, g1026	CARHR268940, CARHR268950
OG0003549	g45477	CARHR205930
OG0003550	g5615	CARHR207240
OG0003551	g29741, g5645	CARHR208090
OG0003552	g45357, g5957	CARHR109910
OG0003553	g45334	CARHR210540, CARHR210560
OG0003554	g10485	CARHR148830
OG0003555	g44346	CARHR072650
OG0003557	g6113	CARHR293610
OG0003558	g36409	CARHR039830, CARHR039820, CARHR039840
OG0003559	g17721	CARHR220600
OG0003561	g28324	CARHR256820, CARHR102080, CARHR256830
OG0003562	g17620	CARHR290310
OG0003563	g32816	CARHR066270, CARHR066280
OG0003564	g50059	CARHR068100, CARHR019580
OG0003566	g44756	CARHR062460
OG0003567	g18399	CARHR176340
OG0003568	g37050	CARHR181160
OG0003571	g47353	CARHR227430, CARHR227410
OG0003572	g17401	CARHR116930, CARHR226570
OG0003573	g47167, g2656, g2670, g24337	CARHR222920
OG0003574	g18474	CARHR161620, CARHR161600, CARHR161630, CARHR161610
OG0003577	g37710	CARHR142420
OG0003578	g11165, g1834	CARHR078640, CARHR004860
OG0003579	g18714	CARHR171130
OG0003580	g18953	CARHR166300
OG0003581	g2038	CARHR168460
OG0003582	g18977	CARHR167870
OG0003582	g52017	CARHR137000
OG0003583	g11281	CARHR165140
OG0003583	g2234	CARHR165150
OG0003584	g2367	CARHR163170
OG0003585	g928	CARHR266770
OG0003585	g929	CARHR266800
OG0003586	g46760	CARHR214630
OG0003587	g2173	CARHR166100
OG0003588	g52091	CARHR146300
OG0003589	g2464	CARHR161250
OG0003589	g37279	CARHR133180
OG0003590	g51666, g38086	CARHR131760
OG0003591	g5728	CARHR209850
OG0003592	g38289	CARHR115110
OG0003594	g40362	CARHR255210
OG0003595	g10107	CARHR186940
OG0003596	g18511, g18508	CARHR054200
OG0003597	g5912	CARHR003460
OG0003597	g30854	CARHR003470
OG0003598	g54158, g27619, g18122	CARHR112950, CARHR041480, CARHR040260
OG0003599	g41477	CARHR194810
OG0003600	g35909, g46251, g1821	CARHR080730, CARHR080680
OG0003601	g12274	CARHR087140
OG0003602	g7077, g11394	CARHR090530
OG0003603	g7042	CARHR091270
OG0003604	g38390	CARHR117820, CARHR238900
OG0003605	g6715	CARHR096380
OG0003606	g11900	CARHR096460
OG0003607	g13469	CARHR099410
OG0003608	g13463	CARHR099270
OG0003609	g10737	CARHR144620
OG0003610	g1681	CARHR055610
OG0003612	g19254	CARHR162200
OG0003613	g49312	CARHR023400
OG0003613	g49315	CARHR000760
OG0003614	g49394	CARHR002270
OG0003615	g26962	CARHR005170
OG0003616	g30975	CARHR005610
OG0003617	g30992	CARHR005870
OG0003619	g49722	CARHR010210
OG0003620	g41045	CARHR053270
OG0003622	g31300	CARHR011320
OG0003624	g27285	CARHR015360
OG0003626	g52951	CARHR058770
OG0003627	g27467	CARHR021170
OG0003628	g40510, g40511	CARHR178180
OG0003629	g18199, g23123	CARHR242660, CARHR242670
OG0003630	g23211	CARHR241020, CARHR114810
OG0003631	g47856	CARHR241880
OG0003632	g23283, g16931	CARHR240100
OG0003633	g32075	CARHR024560
OG0003634	g45270	CARHR248240
OG0003636	g40017	CARHR122420
OG0003636	g49565	CARHR007270
OG0003638	g12463	CARHR181530, CARHR052320, CARHR098280
OG0003639	g1392	CARHR257820
OG0003641	g27770	CARHR251910
OG0003641	g11015	CARHR177810, CARHR152180
OG0003645	g23972	CARHR228920, CARHR228930
OG0003646	g28358	CARHR264990
OG0003647	g19758, g19705	CARHR282080
OG0003656	g2715	CARHR157180
OG0003657	g19498	CARHR156530, CARHR276360
OG0003659	g12747, g7905	CARHR076050
OG0003661	g29421	CARHR216280, CARHR201230, CARHR201240
OG0003662	g29433	CARHR201590
OG0003663	g31623, g27329	CARHR038490
OG0003665	g13107, g7412	CARHR085350
OG0003666	g37895, g5558	CARHR123580
OG0003668	g23757	CARHR265250
OG0003668	g23752	CARHR232990
OG0003669	g27671	CARHR028280
OG0003670	g9974	CARHR189970
OG0003671	g554, g18567	CARHR188800
OG0003672	g614, g14925, g18555, g35651	CARHR187640
OG0003673	g745	CARHR191840
OG0003674	g11469	CARHR152680
OG0003675	g41324, g28818, g848	CARHR274070
OG0003676	g28788	CARHR068680
OG0003678	g28556	CARHR269790, CARHR233940
OG0003679	g1019	CARHR268870
OG0003680	g19394	CARHR158580
OG0003681	g11389	CARHR157450
OG0003682	g25467	CARHR250590
OG0003683	g45292	CARHR211640, CARHR211650
OG0003684	g10479	CARHR148890
OG0003685	g31081	CARHR007640
OG0003686	g16761	CARHR212570
OG0003686	g40740	CARHR046270
OG0003687	g46167	CARHR059850
OG0003688	g44289	CARHR074110, CARHR073980
OG0003690	g18505	CARHR185820
OG0003692	g54373, g27977	CARHR045790
OG0003694	g26795, g1414	CARHR258420
OG0003695	g24444, g17645	CARHR290030
OG0003696	g23547, g17039	CARHR236290
OG0003697	g23521	CARHR236650
OG0003698	g10439	CARHR149780
OG0003699	g25394	CARHR249130
OG0003700	g40606, g10950	CARHR175580
OG0003701	g13291	CARHR093050
OG0003702	g37513	CARHR138770
OG0003704	g28054	CARHR041020, CARHR040530
OG0003705	g37174	CARHR092160, CARHR092940, CARHR222480, CARHR100830
OG0003705	g17835	CARHR092080
OG0003706	g31558	CARHR015390, CARHR227050
OG0003707	g54228	CARHR041870
OG0003708	g36526	CARHR042020
OG0003708	g54247	CARHR284810
OG0003709	g37964	CARHR127670, CARHR035200
OG0003710	g51548	CARHR130090, CARHR130080
OG0003711	g2250, g50609, g27924	CARHR164890
OG0003713	g36017	CARHR172640
OG0003714	g1809	CARHR141950
OG0003715	g1866	CARHR171710
OG0003716	g52275	CARHR141020
OG0003718	g2185	CARHR165890
OG0003719	g51811, g37331	CARHR134630
OG0003720	g45748	CARHR195900
OG0003721	g27618	CARHR026610
OG0003722	g13953	CARHR109120
OG0003723	g23107	CARHR146540
OG0003723	g18202	CARHR242500
OG0003724	g5981	CARHR109570
OG0003725	g13925, g53828, g5975	CARHR109620
OG0003726	g16999	CARHR237740
OG0003727	g46828	CARHR215860
OG0003728	g38443	CARHR114320
OG0003730	g10129	CARHR186270
OG0003731	g52237	CARHR115520
OG0003732	g37583	CARHR058290, CARHR058340
OG0003733	g37527	CARHR139230, CARHR114110
OG0003734	g38224	CARHR139110
OG0003735	g37521	CARHR138960
OG0003736	g12926, g12927, g7652	CARHR080870
OG0003737	g12974, g12438	CARHR082240
OG0003737	g7583	CARHR082220
OG0003738	g12421, g12422, g12423, g12424, g7551	CARHR082780
OG0003739	g13211	CARHR088990, CARHR089010
OG0003740	g13219	CARHR089250
OG0003742	g13298	CARHR093440, CARHR113170
OG0003743	g12000	CARHR093950
OG0003744	g13397, g6625, g6613, g6624, g6627	CARHR097690
OG0003745	g2457	CARHR161430, CARHR159310
OG0003746	g19346	CARHR182160
OG0003747	g30946	CARHR005200
OG0003749	g44301	CARHR073580
OG0003750	g31677	CARHR017440
OG0003751	g31696	CARHR017930
OG0003752	g44658	CARHR064570, CARHR064550
