Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0001700	g2068, g2069	XP_018458568.1, XP_018458572.1
OG0001701	g19148	XP_018478241.1
OG0001704	g42706	XP_018486488.1, XP_018466795.1, XP_018449773.1, XP_018448023.1
OG0001705	g51840	XP_018437046.1, XP_018467070.1, XP_018478161.1
OG0001706	g22697	XP_018471563.1
OG0001706	g38524	XP_018481705.1, XP_018481194.1, XP_018460609.1, XP_018475334.1, XP_018437129.1
OG0001707	g40234	XP_018476712.1
OG0001707	g27911	XP_018492396.1
OG0001708	g40283	XP_018476654.1, XP_018476653.1
OG0001708	g50257	XP_018434291.1, XP_018467066.1
OG0001709	g40310	XP_018471953.1
OG0001709	g50682	XP_018488580.1, XP_018447635.1, XP_018447652.1
OG0001710	g12517	XP_018489422.1
OG0001710	g4853	XP_018440389.1, XP_018477970.1, XP_018477968.1
OG0001711	g10153	XP_018477088.1
OG0001711	g7716	XP_018467494.1, XP_018492849.1
OG0001712	g12838	XP_018492404.1, XP_018492406.1
OG0001712	g10154	XP_018440589.1, XP_018457186.1
OG0001713	g38215	XP_018437331.1
OG0001714	g12739	XP_018489872.1, XP_018438386.1
OG0001714	g12702	XP_018490339.1, XP_018438326.1
OG0001715	g12652	XP_018438722.1, XP_018438717.1, XP_018435262.1
OG0001716	g31130	XP_018433360.1, XP_018449642.1
OG0001716	g7754	XP_018491429.1, XP_018464242.1
OG0001717	g13267, g12076	XP_018433087.1, XP_018435429.1, XP_018489842.1
OG0001719	g7655	XP_018486437.1, XP_018492043.1
OG0001719	g29074	XP_018449535.1
OG0001720	g7649	XP_018490396.1, XP_018490397.1
OG0001720	g29064	XP_018445876.1
OG0001721	g7646	XP_018436960.1, XP_018487371.1
OG0001723	g7614, g12462	XP_018491897.1
OG0001723	g10228	XP_018457414.1, XP_018440522.1
OG0001724	g40223	XP_018457146.1, XP_018462155.1
OG0001724	g12392	XP_018490693.1, XP_018492207.1
OG0001725	g38407, g7376	XP_018481316.1, XP_018465282.1
OG0001726	g12024	XP_018492439.1, XP_018432929.1
OG0001726	g36338	XP_018465203.1, XP_018467817.1
OG0001727	g6885, g12013	XP_018438591.1, XP_018488997.1
OG0001728	g17071, g47651	XP_018485210.1, XP_018485207.1, XP_018468660.1
OG0001728	g895	XP_018476646.1, XP_018457771.1
OG0001729	g2473	XP_018452089.1, XP_018440250.1, XP_018465290.1, XP_018452099.1
OG0001730	g30743	XP_018482447.1, XP_018482512.1
OG0001730	g25397	XP_018457308.1, XP_018472521.1
OG0001731	g39470	XP_018455273.1, XP_018475350.1
OG0001731	g30744	XP_018467519.1, XP_018463398.1
OG0001732	g25440	XP_018453214.1, XP_018453150.1
OG0001732	g49363	XP_018469920.1, XP_018489580.1
OG0001733	g30788	XP_018432757.1
OG0001734	g41073	XP_018459707.1
OG0001734	g31218	XP_018437765.1
OG0001735	g40990	XP_018441310.1, XP_018458649.1, XP_018457667.1
OG0001735	g49760	XP_018485920.1, XP_018435255.1
OG0001736	g44158, g40971	XP_018452774.1, XP_018434102.1
OG0001736	g31302	XP_018479893.1
OG0001737	g45501	XP_018481993.1
OG0001737	g49790	XP_018488731.1
OG0001738	g40899	XP_018469436.1, XP_018454954.1
OG0001738	g49805	XP_018447206.1, XP_018443223.1
OG0001739	g25244	XP_018460871.1
OG0001739	g31433	XP_018458807.1
OG0001740	g45885	XP_018446631.1, XP_018457357.1
OG0001741	g22801	XP_018469682.1, XP_018447441.1
OG0001741	g45919, g44655	XP_018456823.1, XP_018445040.1
OG0001742	g45863	XP_018468327.1
OG0001742	g50292	XP_018447418.1, XP_018447419.1, XP_018491397.1
OG0001743	g32089	XP_018447980.1, XP_018449772.1, XP_018461985.1
OG0001743	g27562	XP_018436788.1
OG0001744	g40965	XP_018437681.1, XP_018465629.1, XP_018464858.1, XP_018455215.1, XP_018457136.1, XP_018457135.1, XP_018457137.1, XP_018455390.1
OG0001745	g22737	XP_018481083.1, XP_018481041.1, XP_018468162.1, XP_018449264.1, XP_018478835.1
OG0001746	g38492	XP_018485321.1, XP_018441266.1
OG0001746	g22776	XP_018449254.1, XP_018472254.1
OG0001747	g47992	XP_018469111.1, XP_018483408.1, XP_018447625.1
OG0001747	g38452	XP_018480934.1
OG0001748	g11943	XP_018462234.1, XP_018432561.1
OG0001748	g36441	XP_018493111.1, XP_018436985.1, XP_018485987.1
OG0001749	g14109	XP_018488874.1, XP_018491691.1
OG0001749	g47894, g23048	XP_018449667.1, XP_018468759.1
OG0001750	g47787	XP_018461106.1, XP_018479054.1, XP_018470434.1
OG0001751	g23360	XP_018483195.1
OG0001752	g32088	XP_018484550.1
OG0001754	g6142, g14214	XP_018438487.1, XP_018438488.1, XP_018438457.1, XP_018438465.1, XP_018438456.1
OG0001755	g3073	XP_018487984.1
OG0001756	g24467	XP_018478894.1, XP_018478895.1, XP_018478125.1, XP_018482761.1, XP_018477892.1, XP_018451137.1, XP_018467663.1
OG0001758	g3600, g3322	XP_018467707.1
OG0001763	g4013, g3928	XP_018486795.1
OG0001763	g4988	XP_018446689.1, XP_018459158.1
OG0001764	g29171	XP_018476371.1, XP_018458673.1, XP_018443842.1, XP_018443840.1
OG0001764	g7840	XP_018492838.1
OG0001765	g7857	XP_018472780.1
OG0001765	g12673	XP_018491352.1, XP_018486396.1
OG0001766	g5051	XP_018445369.1, XP_018466723.1, XP_018466865.1
OG0001767	g27152	XP_018491492.1
OG0001767	g31315	XP_018465402.1, XP_018437946.1
OG0001768	g45844	XP_018457918.1, XP_018469439.1
OG0001768	g5156	XP_018442469.1, XP_018470820.1
OG0001769	g12720	XP_018491903.1
OG0001769	g5191	XP_018473712.1, XP_018444371.1
OG0001770	g44294	XP_018470624.1, XP_018456805.1
OG0001771	g32530	XP_018485792.1, XP_018459271.1
OG0001772	g45544	XP_018475961.1
OG0001772	g143	XP_018491445.1
OG0001773	g29499	XP_018474777.1, XP_018443091.1
OG0001773	g45537	XP_018468313.1
OG0001774	g9928, g440	XP_018452312.1, XP_018486750.1
OG0001775	g29618	XP_018446034.1
OG0001775	g9891	XP_018483295.1
OG0001776	g49410	XP_018441423.1
OG0001776	g45212	XP_018459241.1
OG0001777	g49567	XP_018492639.1
OG0001777	g51123	XP_018439722.1
OG0001778	g40021	XP_018477301.1, XP_018480546.1
OG0001778	g31061	XP_018441825.1, XP_018448094.1, XP_018489400.1
OG0001779	g27007	XP_018493006.1, XP_018436197.1, XP_018489398.1
OG0001780	g49559	XP_018434847.1
OG0001780	g39937	XP_018478353.1, XP_018433289.1
OG0001781	g49535	XP_018483070.1
OG0001781	g39857	XP_018478258.1
OG0001781	g37904	XP_018437135.1
OG0001782	g51334	XP_018473240.1, XP_018472692.1, XP_018433162.1
OG0001782	g39752	XP_018487677.1, XP_018486128.1, XP_018458815.1
OG0001783	g39682	XP_018455814.1
OG0001783	g30843	XP_018486257.1, XP_018447501.1
OG0001784	g17176	XP_018446266.1
OG0001784	g1333	XP_018472938.1, XP_018452874.1
OG0001785	g28356	XP_018476838.1, XP_018456761.1
OG0001786	g47546, g17164	XP_018478408.1
OG0001787	g11140	XP_018455090.1
OG0001787	g37045	XP_018440722.1
OG0001788	g18427	XP_018487540.1
OG0001788	g37041	XP_018482443.1, XP_018462456.1, XP_018454160.1
OG0001789	g50534	XP_018451043.1, XP_018451040.1, XP_018433080.1
OG0001789	g37099	XP_018440018.1
OG0001790	g298	XP_018454237.1, XP_018489874.1, XP_018462984.1
OG0001792	g18616, g18625, g18624	XP_018455035.1
OG0001793	g50401, g32261	XP_018453422.1, XP_018447406.1
OG0001793	g27631	XP_018453492.1
OG0001794	g19418	XP_018468902.1
OG0001794	g36906	XP_018460741.1, XP_018461448.1, XP_018460153.1, XP_018460214.1, XP_018461452.1
OG0001795	g630	XP_018479310.1
OG0001795	g6701	XP_018458240.1, XP_018458237.1
OG0001796	g3318	XP_018437694.1
OG0001797	g3302	XP_018433120.1
OG0001797	g28880	XP_018476918.1
OG0001798	g2990	XP_018439584.1
OG0001798	g11561	XP_018464996.1
OG0001798	g847	XP_018471367.1
OG0001799	g28776	XP_018461611.1, XP_018468366.1, XP_018473437.1
OG0001800	g28704	XP_018441527.1
OG0001800	g39247	XP_018476130.1, XP_018457449.1
OG0001801	g28560	XP_018455799.1, XP_018455828.1, XP_018455120.1, XP_018453969.1, XP_018461402.1, XP_018471296.1
OG0001802	g28533	XP_018470368.1, XP_018456121.1, XP_018456289.1
OG0001802	g17128	XP_018452163.1
OG0001803	g7353	XP_018491094.1, XP_018440784.1
OG0001804	g45429	XP_018464313.1, XP_018476359.1, XP_018445050.1, XP_018434319.1
OG0001805	g12369	XP_018432778.1, XP_018439229.1, XP_018440378.1
OG0001806	g13076, g13080	XP_018441818.1
OG0001806	g29802	XP_018446908.1
OG0001807	g5703	XP_018476288.1, XP_018471986.1, XP_018471989.1
OG0001807	g13074	XP_018432924.1
OG0001808	g5751	XP_018451551.1, XP_018443235.1
OG0001808	g12393	XP_018433095.1
OG0001809	g10501	XP_018457955.1
OG0001809	g16827	XP_018446673.1, XP_018459686.1
OG0001810	g22937	XP_018470280.1
OG0001811	g27363	XP_018439644.1
OG0001811	g46453	XP_018442687.1
OG0001812	g45051	XP_018442871.1
OG0001812	g31977, g44377	XP_018465452.1, XP_018443418.1
OG0001812	g50179	XP_018459133.1
OG0001813	g44384	XP_018463599.1, XP_018444122.1, XP_018445824.1, XP_018482382.1, XP_018480912.1
OG0001814	g31966	XP_018450026.1, XP_018462204.1, XP_018464139.1
OG0001815	g44414	XP_018468361.1
OG0001815	g31916	XP_018439919.1, XP_018439400.1
OG0001818	g50085	XP_018451455.1, XP_018434508.1
OG0001819	g22996	XP_018486290.1, XP_018433535.1, XP_018478489.1
OG0001820	g18238	XP_018447330.1, XP_018467207.1
OG0001821	g51583	XP_018464437.1, XP_018473204.1
OG0001821	g2393	XP_018487363.1, XP_018442737.1
OG0001822	g10564	XP_018484639.1, XP_018441067.1, XP_018441011.1
OG0001822	g37186	XP_018484812.1
OG0001823	g31938, g31933, g31925, g31926	XP_018436421.1, XP_018438831.1
OG0001824	g46027, g44581	XP_018470256.1, XP_018470255.1, XP_018442347.1, XP_018438927.1
OG0001826	g44533	XP_018445181.1, XP_018445134.1, XP_018466122.1, XP_018445111.1
OG0001826	g31800	XP_018457343.1
OG0001827	g23497	XP_018483516.1, XP_018483515.1, XP_018455458.1
OG0001827	g13812	XP_018452988.1
OG0001828	g50346	XP_018484970.1
OG0001828	g44755	XP_018452854.1, XP_018472047.1
OG0001829	g10953	XP_018485118.1
OG0001830	g40559	XP_018457244.1, XP_018466844.1, XP_018480386.1
OG0001830	g17445	XP_018484469.1, XP_018451174.1, XP_018447067.1
OG0001831	g16675, g16677	XP_018493010.1, XP_018469093.1, XP_018493007.1
OG0001832	g6680	XP_018458526.1, XP_018459584.1, XP_018485904.1
OG0001832	g54225, g36517	XP_018493176.1, XP_018471094.1, XP_018473698.1
OG0001833	g12099	XP_018486786.1
OG0001834	g41224	XP_018453166.1, XP_018456854.1
OG0001835	g9620, g22660	XP_018434578.1, XP_018434577.1, XP_018463984.1
OG0001836	g27006	XP_018450636.1
OG0001837	g6159	XP_018492628.1
OG0001837	g13696	XP_018438656.1
OG0001838	g6106	XP_018441656.1
OG0001838	g47914, g23015	XP_018450923.1, XP_018471287.1
OG0001839	g23872	XP_018462572.1, XP_018447658.1
OG0001839	g40347	XP_018457971.1, XP_018465315.1
OG0001840	g23932	XP_018478914.1, XP_018467851.1, XP_018469811.1
OG0001840	g40389	XP_018472916.1
OG0001842	g26905	XP_018464304.1, XP_018442209.1
OG0001842	g47342	XP_018469000.1
OG0001843	g40473, g25537	XP_018456780.1
OG0001844	g40459	XP_018456421.1
OG0001844	g24003	XP_018471234.1
OG0001845	g27021	XP_018434349.1
OG0001846	g18999	XP_018432970.1, XP_018488577.1
OG0001846	g38158	XP_018465625.1
OG0001847	g18738	XP_018485022.1
OG0001848	g1777	XP_018481435.1, XP_018489415.1, XP_018444640.1
OG0001849	g1900	XP_018467557.1, XP_018485145.1
OG0001849	g37588	XP_018444958.1, XP_018476618.1
OG0001850	g18836	XP_018482145.1, XP_018480169.1, XP_018480170.1, XP_018481770.1
OG0001850	g37566	XP_018483222.1, XP_018437380.1
OG0001851	g18842	XP_018491414.1, XP_018464902.1, XP_018460723.1
OG0001851	g52178	XP_018482193.1, XP_018481506.1
OG0001852	g18860	XP_018461320.1, XP_018459087.1, XP_018459088.1
OG0001852	g37540	XP_018477304.1
OG0001853	g1946	XP_018462707.1, XP_018481619.1, XP_018491109.1, XP_018445553.1
OG0001854	g11200	XP_018467023.1, XP_018480570.1, XP_018461570.1
OG0001855	g37375	XP_018484004.1, XP_018439934.1
OG0001855	g2134	XP_018459889.1, XP_018458565.1
OG0001856	g38133	XP_018434126.1
OG0001856	g19073	XP_018484532.1, XP_018484535.1
OG0001858	g2364	XP_018493236.1
OG0001858	g51626	XP_018458999.1, XP_018481305.1
OG0001859	g47970	XP_018469853.1, XP_018469840.1
OG0001859	g6013	XP_018457342.1, XP_018452426.1, XP_018485404.1
OG0001860	g47975	XP_018466680.1, XP_018449275.1, XP_018470424.1
OG0001860	g5998	XP_018453261.1
OG0001861	g11052	XP_018445888.1, XP_018445887.1
OG0001861	g42039	XP_018454175.1
OG0001862	g25637, g25647, g25634, g25644, g25646	XP_018473197.1, XP_018475109.1
OG0001863	g25590	XP_018460946.1, XP_018462826.1
OG0001864	g50913	XP_018439157.1, XP_018439154.1
OG0001864	g22804	XP_018451759.1, XP_018448373.1
OG0001865	g35903, g27954	XP_018439931.1
OG0001865	g40222	XP_018472585.1, XP_018472618.1
OG0001866	g49701, g31215	XP_018460015.1, XP_018451676.1
OG0001866	g12988	XP_018493571.1
OG0001867	g37452	XP_018476437.1, XP_018476438.1
OG0001868	g44049	XP_018467550.1
OG0001869	g39849	XP_018490279.1, XP_018438875.1, XP_018470327.1, XP_018491321.1
OG0001871	g7863	XP_018492613.1, XP_018489306.1
OG0001872	g12504	XP_018488414.1
OG0001872	g6516	XP_018436945.1, XP_018488880.1
OG0001873	g49901	XP_018441349.1
OG0001873	g1534	XP_018438352.1
OG0001874	g38322	XP_018472198.1, XP_018441412.1
OG0001874	g16917, g35238	XP_018478649.1, XP_018450824.1
OG0001875	g46697	XP_018480923.1
OG0001875	g10375	XP_018454635.1, XP_018482683.1
OG0001876	g16892	XP_018478934.1
OG0001876	g46699	XP_018482807.1, XP_018480827.1, XP_018482809.1
OG0001877	g46749	XP_018478592.1, XP_018478570.1
OG0001877	g44939	XP_018469881.1, XP_018469882.1, XP_018442832.1
OG0001878	g45274	XP_018456950.1
OG0001878	g30736	XP_018492372.1, XP_018489980.1, XP_018474670.1
OG0001879	g49736	XP_018472065.1, XP_018472076.1
OG0001879	g47567	XP_018467755.1
OG0001880	g31272	XP_018440934.1, XP_018486303.1
OG0001880	g41003	XP_018438084.1, XP_018438083.1
OG0001881	g49799	XP_018479568.1, XP_018463633.1
OG0001881	g44224, g40913	XP_018457643.1
OG0001882	g31351	XP_018451598.1, XP_018451600.1, XP_018465140.1, XP_018490369.1
OG0001882	g44231	XP_018456831.1
OG0001883	g40856	XP_018457733.1, XP_018452019.1
OG0001883	g31400	XP_018483880.1, XP_018466656.1
OG0001884	g10625	XP_018440402.1
OG0001884	g31439	XP_018440381.1, XP_018484640.1
OG0001885	g10715	XP_018478386.1, XP_018452128.1
OG0001885	g49908	XP_018447163.1, XP_018441853.1
OG0001886	g36367	XP_018463669.1, XP_018464349.1, XP_018451799.1
OG0001887	g49951	XP_018492799.1
OG0001887	g54157	XP_018440064.1
OG0001888	g49996	XP_018465403.1, XP_018466993.1
OG0001889	g31709	XP_018434326.1, XP_018469125.1
OG0001890	g1521	XP_018483419.1
OG0001891	g45827	XP_018456311.1
OG0001891	g32076	XP_018439816.1, XP_018476126.1
OG0001892	g22794	XP_018448106.1
OG0001892	g22795	XP_018468545.1, XP_018448367.1, XP_018447561.1
OG0001893	g51050, g16921	XP_018434523.1, XP_018484972.1
OG0001893	g23271	XP_018447277.1, XP_018463224.1
OG0001894	g6189	XP_018488801.1, XP_018452894.1, XP_018455728.1, XP_018461409.1
OG0001894	g23149	XP_018482684.1, XP_018461092.1
OG0001895	g47780	XP_018448513.1
OG0001896	g38382	XP_018441559.1, XP_018434962.1
OG0001896	g23335	XP_018448895.1, XP_018470667.1
OG0001897	g23368	XP_018470478.1
OG0001897	g38394	XP_018438421.1
OG0001898	g48892, g42364, g22064, g42914, g38839	XP_018466513.1, XP_018462948.1
OG0001900	g16877	XP_018444202.1
OG0001900	g10398	XP_018437882.1, XP_018438140.1
OG0001902	g51355, g51354	XP_018482524.1, XP_018482440.1, XP_018462075.1, XP_018482439.1, XP_018462074.1, XP_018475648.1
OG0001910	g16983	XP_018480485.1
OG0001910	g38402	XP_018441712.1, XP_018484271.1
OG0001911	g38398	XP_018461122.1, XP_018461118.1, XP_018478005.1
OG0001911	g47753	XP_018485247.1
OG0001912	g29194	XP_018453691.1
OG0001912	g7859	XP_018435004.1, XP_018490614.1
OG0001913	g12970	XP_018473256.1, XP_018447738.1
OG0001914	g12751	XP_018460303.1, XP_018439271.1
OG0001914	g5082	XP_018443297.1
OG0001915	g29351	XP_018446192.1, XP_018467619.1, XP_018465122.1, XP_018476052.1
OG0001916	g647	XP_018473448.1
OG0001916	g45590	XP_018476344.1
OG0001917	g644	XP_018442800.1
OG0001918	g10034	XP_018481859.1
OG0001918	g29482	XP_018471070.1, XP_018444368.1
OG0001919	g566	XP_018455582.1
OG0001919	g29490	XP_018444293.1
OG0001920	g165	XP_018436519.1, XP_018486104.1, XP_018454931.1
OG0001921	g29526	XP_018473271.1, XP_018471317.1, XP_018445428.1
OG0001922	g50914	XP_018485334.1
OG0001922	g29551	XP_018447029.1, XP_018470738.1
OG0001923	g9776	XP_018461893.1, XP_018485988.1, XP_018458193.1, XP_018435089.1
OG0001924	g9917	XP_018432814.1
OG0001925	g31023	XP_018472652.1
OG0001925	g39903	XP_018482349.1
OG0001926	g39899	XP_018438052.1, XP_018440223.1, XP_018482348.1
OG0001926	g31021	XP_018486111.1
OG0001927	g26969	XP_018449719.1, XP_018437042.1
OG0001927	g39863	XP_018473458.1
OG0001929	g39755, g51330	XP_018484926.1, XP_018461741.1, XP_018472784.1
OG0001930	g26911	XP_018447276.1, XP_018486871.1, XP_018466555.1, XP_018484439.1, XP_018447336.1
OG0001931	g47547, g23762	XP_018451562.1
OG0001932	g32311, g32310, g32309	XP_018465189.1, XP_018481698.1, XP_018465187.1, XP_018482321.1
OG0001933	g51363, g37066	XP_018449718.1
OG0001934	g27758	XP_018449357.1, XP_018458968.1
OG0001934	g37120	XP_018440805.1
OG0001935	g32619	XP_018486100.1, XP_018451853.1, XP_018483681.1
OG0001936	g38001	XP_018441426.1
OG0001937	g2593	XP_018471763.1
OG0001937	g9668	XP_018438950.1, XP_018438949.1, XP_018456166.1
OG0001938	g13231	XP_018467453.1, XP_018466287.1, XP_018441082.1, XP_018489338.1
OG0001939	g2683	XP_018439347.1
OG0001940	g23270	XP_018447953.1, XP_018468060.1
OG0001941	g41404	XP_018472694.1
OG0001941	g714	XP_018442242.1
OG0001942	g3075	XP_018469369.1
OG0001942	g41343	XP_018469778.1
OG0001943	g41329	XP_018442645.1
OG0001943	g2995	XP_018437756.1
OG0001945	g41008	XP_018434834.1
OG0001945	g44142	XP_018452981.1, XP_018452995.1
OG0001946	g28726	XP_018445533.1, XP_018475651.1, XP_018474334.1
OG0001947	g17882	XP_018462722.1, XP_018457229.1, XP_018457232.1, XP_018454787.1
OG0001948	g23732	XP_018470330.1
OG0001948	g1109	XP_018475911.1
OG0001949	g13719	XP_018489880.1
OG0001949	g14053	XP_018490114.1, XP_018435912.1
OG0001950	g10329	XP_018454836.1, XP_018478396.1, XP_018435086.1
OG0001951	g23695	XP_018472153.1
OG0001952	g23662	XP_018477167.1, XP_018483180.1, XP_018451726.1
OG0001953	g969	XP_018457709.1, XP_018457717.1, XP_018452175.1
OG0001953	g23654	XP_018471787.1
OG0001954	g7316	XP_018441341.1, XP_018493455.1, XP_018492727.1
OG0001954	g29651	XP_018445327.1, XP_018445153.1
OG0001955	g29671, g5592	XP_018446885.1
OG0001955	g12306, g7348	XP_018485476.1
OG0001956	g12363	XP_018489642.1, XP_018489643.1
OG0001956	g29764	XP_018443822.1, XP_018476121.1
OG0001957	g45358, g5726	XP_018472961.1, XP_018475985.1
OG0001958	g29838, g5743	XP_018476602.1, XP_018446945.1
OG0001960	g10491	XP_018457872.1, XP_018477662.1, XP_018458730.1
OG0001961	g31617	XP_018480025.1
OG0001961	g13599	XP_018445966.1, XP_018455068.1
OG0001962	g46547	XP_018444315.1, XP_018444437.1
OG0001963	g31630	XP_018442651.1
OG0001964	g27338	XP_018468127.1
OG0001965	g50161	XP_018451296.1, XP_018441648.1
OG0001965	g46287	XP_018442105.1
OG0001966	g47931	XP_018469467.1, XP_018467038.1
OG0001967	g31942, g27463	XP_018447366.1, XP_018492978.1
OG0001967	g13625	XP_018442775.1
OG0001968	g46240	XP_018442838.1, XP_018444218.1
OG0001968	g18521	XP_018467086.1, XP_018466666.1
OG0001969	g6112	XP_018439295.1
OG0001969	g23012	XP_018449635.1, XP_018471684.1
OG0001970	g22997	XP_018446668.1, XP_018477040.1
OG0001971	g6048	XP_018440661.1, XP_018449131.1
OG0001972	g22963	XP_018444002.1
OG0001973	g12206	XP_018437422.1, XP_018466123.1, XP_018492508.1
OG0001973	g54343	XP_018469407.1
OG0001974	g7132	XP_018466695.1, XP_018487270.1, XP_018486991.1, XP_018486983.1
OG0001974	g36619	XP_018487292.1
OG0001975	g19213, g2387, g51592	XP_018432568.1, XP_018442164.1, XP_018484937.1
OG0001977	g24655	XP_018478291.1
OG0001977	g46973	XP_018436682.1
OG0001978	g7878	XP_018486663.1, XP_018441660.1, XP_018441705.1
OG0001979	g13451, g11771	XP_018434635.1, XP_018486538.1, XP_018486509.1
OG0001980	g24513	XP_018471605.1
OG0001980	g11784	XP_018464314.1, XP_018492204.1
OG0001981	g7000	XP_018468913.1
OG0001982	g2169	XP_018446282.1, XP_018486775.1
OG0001982	g51877	XP_018478286.1
OG0001983	g36974	XP_018436983.1, XP_018437143.1, XP_018437469.1
OG0001984	g27205	XP_018437104.1, XP_018437107.1, XP_018483058.1, XP_018437872.1
OG0001985	g10981	XP_018457027.1
OG0001985	g17446	XP_018485347.1, XP_018472359.1
OG0001986	g28069	XP_018451884.1, XP_018442121.1
OG0001987	g28047	XP_018484377.1, XP_018489525.1
OG0001987	g11904	XP_018490914.1, XP_018486619.1
OG0001988	g54217	XP_018449143.1
OG0001988	g13379	XP_018486781.1, XP_018458273.1
OG0001989	g7041	XP_018490201.1
OG0001989	g54255	XP_018460896.1, XP_018491607.1, XP_018443424.1, XP_018447928.1
OG0001991	g10470, g10471, g6406, g11312	XP_018454098.1
OG0001992	g17511	XP_018471791.1
OG0001992	g40646	XP_018457039.1
OG0001993	g49357	XP_018467117.1, XP_018463314.1
OG0001994	g47448	XP_018471582.1, XP_018478771.1, XP_018478755.1, XP_018448939.1, XP_018448943.1, XP_018448938.1
OG0001995	g47418	XP_018483787.1, XP_018483788.1
OG0001995	g23963	XP_018483789.1
OG0001997	g40466	XP_018452121.1
OG0001997	g24023	XP_018463668.1, XP_018468497.1
OG0001998	g37767	XP_018481566.1, XP_018481567.1, XP_018475044.1
