Orthogroup	Euclidium_syriacum	Cardamine_glauca
OG0002516	ESY13_g56696_DN3_SP4_c0.t1, ESY13_g56682_DN3_SP2_c0.t1	Cg001G015060, Cg001G015090
OG0002517	ESY16_g62088_DN3_SP8_c0.t1	Cg001G012920
OG0002517	ESY6_g47436_DN3_SP8_c0.t1	Cg007G268210, Cg003G100410
OG0002518	ESY16_g62467_DN3_SP3_c0.t1	Cg001G014040
OG0002519	ESY16_g62478_DN3_SP0_c0.t1	Cg001G014050
OG0002519	ESY6_g48063_DN3_SP0_c0.t1	Cg003G102860
OG0002520	ESY6_g48119_DN3_SP4_c0.t1	Cg003G103270
OG0002520	ESY16_g62496_DN3_SP0_c0.t1	Cg001G014110
OG0002522	ESY6_g50688_DN3_SP4_c0.t1	Cg003G112310
OG0002523	ESY10_g14823_DN3_SP6_c0.t1	Cg001G023600, Cg008G324960
OG0002524	ESY18_g63043_DN3_SP0_c0.t1	Cg003G081670
OG0002524	ESY26_g42296_DN3_SP0_c0.t1	Cg001G018140
OG0002525	ESY19_g41439_DN3_SP6_c0.t1	Cg003G085610
OG0002525	ESY14_g20737_DN3_SP6_c0.t1	Cg006G209430
OG0002526	ESY1_g10347_DN3_SP0_c0.t1	Cg006G215870
OG0002526	ESY20_g13097_DN3_SP8_c0.t1	Cg001G015590
OG0002527	ESY2_g33543_DN3_SP0_c0.t1, ESY2_g33471_DN3_SP0_c0.t1	Cg005G171660
OG0002527	ESY16_g62038_DN3_SP7_c0.t1	Cg006G215370
OG0002528	ESY11_g54158_DN3_SP8_c0.t1	Cg004G154020
OG0002528	ESY4_g26142_DN3_SP7_c0.t1	Cg001G003970
OG0002529	ESY4_g26458_DN3_SP7_c0.t1	Cg001G002990
OG0002529	ESY8_g59578_DN3_SP8_c0.t1	Cg005G191270
OG0002530	ESY8_g59630_DN3_SP8_c11.t1	Cg005G191780
OG0002530	ESY4_g26546_DN3_SP0_c0.t1	Cg001G002580
OG0002531	ESY8_g59702_DN3_SP8_c0.t1	Cg005G192580, Cg001G001800
OG0002532	ESY4_g26781_DN3_SP7_c0.t1	Cg005G193050, Cg001G001220
OG0002533	ESY4_g26935_DN3_SP1_c0.t1	Cg002G061280
OG0002535	ESY18_g63157_DN3_SP7_c0.t1	Cg003G081900, Cg001G017930
OG0002536	ESY9_g43766_DN3_SP7_c0.t1	Cg001G018520
OG0002536	ESY7_g16088_DN2_SP7_c0.t1	Cg003G081100
OG0002537	ESY7_g16124_DN3_SP8_c0.t1	Cg003G080940
OG0002537	ESY5_g4897_DN3_SP6_c0.t1	Cg006G241360
OG0002538	ESY10_g14554_DN3_SP1_c0.t1	Cg001G028410
OG0002539	ESY10_g14448_DN2_SP0_c0.t1	Cg001G027590
OG0002539	ESY22_g40543_DN3_SP0_c0.t1	Cg001G027600
OG0002540	ESY2_g38760_DN3_SP0_c0.t1, ESY2_g38757_DN3_SP0_c3.t1	Cg001G025900
OG0002541	ESY1_g12542_DN3_SP1_c0.t1, ESY12_g52334_DN2_SP0_c0.t1	Cg005G157460
OG0002542	ESY12_g51739_DN3_SP8_c0.t1	Cg005G159580
OG0002542	ESY1_g12316_DN3_SP8_c0.t1	Cg002G045180
OG0002543	ESY12_g51820_DN3_SP0_c0.t1	Cg005G159970
OG0002543	ESY1_g12251_DN3_SP3_c0.t1	Cg002G045560
OG0002544	ESY12_g52164_DN3_SP7_c0.t1	Cg005G161930
OG0002544	ESY1_g11899_DN3_SP8_c0.t1	Cg002G046750
OG0002545	ESY12_g51189_DN3_SP0_c0.t1	Cg005G164330
OG0002545	ESY1_g11691_DN3_SP0_c0.t1	Cg002G048910
OG0002546	ESY12_g51214_DN2_SP0_c0.t1, ESY12_g51213_DN3_SP0_c0.t1, ESY9_g44843_DN2_SP0_c0.t1, ESY12_g51212_DN2_SP0_c0.t1	Cg006G220340
OG0002547	ESY1_g11724_DN3_SP4_c0.t1	Cg002G049070
OG0002547	ESY12_g51147_DN3_SP0_c0.t1	Cg005G164500
OG0002548	ESY9_g45327_DN3_SP2_c10.t1	Cg005G167870
OG0002548	ESY7_g19275_DN3_SP0_c8.t1	Cg008G284320
OG0002549	ESY7_g16665_DN3_SP0_c0.t1, ESY9_g45669_DN3_SP0_c0.t1, ESY9_g45665_DN3_SP0_c0.t1	Cg005G166170
OG0002550	ESY1_g6817_DN3_SP6_c0.t1, ESY6_g49191_DN3_SP7_c0.t1	Cg008G300990
OG0002551	ESY6_g48739_DN3_SP0_c0.t1	Cg002G060620, Cg003G107180
OG0002553	ESY6_g50349_DN2_SP0_c0.t1	Cg003G114670
OG0002553	ESY1_g9887_DN1_SP0_c0.t1	Cg002G056560
OG0002554	ESY6_g50302_DN3_SP0_c0.t1	Cg003G115200, Cg003G115190
OG0002555	ESY20_g13074_DN3_SP0_c0.t1	Cg003G077270, Cg014G332350
OG0002555	ESY5_g5452_DN3_SP7_c0.t1	Cg006G244360
OG0002556	ESY5_g5428_DN3_SP3_c0.t1	Cg003G077930, Cg014G331730, Cg006G244180
OG0002557	ESY5_g4741_DN3_SP0_c0.t1	Cg006G240290
OG0002558	ESY5_g5131_DN3_SP0_c0.t1	Cg001G014400
OG0002559	ESY3_g32634_DN3_SP0_c0.t1	Cg004G116530
OG0002559	ESY7_g17570_DN3_SP0_c0.t1	Cg008G294900
OG0002560	ESY7_g17463_DN1_SP4_c0.t1	Cg008G295650
OG0002560	ESY3_g32570_DN2_SP6_c0.t1	Cg004G117030
OG0002561	ESY7_g17268_DN3_SP8_c0.t1	Cg008G296910
OG0002561	ESY3_g32405_DN3_SP6_c0.t1	Cg004G118090
OG0002562	ESY10_g15688_DN3_SP0_c0.t1	Cg008G307420
OG0002562	ESY3_g31903_DN1_SP0_c0.t1	Cg004G120620
OG0002563	ESY3_g31814_DN3_SP0_c0.t1, ESY3_g31887_DN3_SP0_c0.t1, ESY3_g31847_DN3_SP0_c0.t1, ESY3_g31888_DN3_SP0_c0.t1, ESY3_g31816_DN3_SP0_c0.t1, ESY3_g31810_DN3_SP0_c0.t1, ESY3_g31431_DN3_SP0_c0.t1	Cg004G120680
OG0002564	ESY7_g16956_DN1_SP0_c0.t1	Cg004G122260
OG0002566	ESY9_g44834_DN3_SP0_c0.t1	Cg005G169040
OG0002567	ESY5_g3038_DN3_SP2_c0.t1	Cg006G229650
OG0002567	ESY2_g36687_DN3_SP4_c0.t1	Cg007G280160
OG0002568	ESY2_g36028_DN3_SP0_c5.t1	Cg007G275910
OG0002568	ESY5_g4043_DN3_SP1_c0.t1	Cg006G226370
OG0002569	ESY2_g34788_DN3_SP0_c0.t1	Cg007G276700
OG0002569	ESY5_g3956_DN3_SP0_c0.t1	Cg006G225640
OG0002570	ESY2_g34776_DN2_SP0_c0.t1	Cg007G276810
OG0002571	ESY2_g34723_DN3_SP8_c0.t1	Cg007G277190
OG0002571	ESY5_g3892_DN3_SP8_c0.t1	Cg006G225050
OG0002572	ESY5_g2416_DN3_SP0_c0.t1	Cg006G224400
OG0002573	ESY2_g35514_DN3_SP0_c0.t1	Cg007G270600
OG0002573	ESY5_g1813_DN3_SP0_c0.t1	Cg006G221710
OG0002574	ESY2_g34425_DN3_SP1_c6.t1	Cg006G220440, Cg007G268890
OG0002575	ESY5_g2829_DN3_SP8_c0.t1	Cg006G231290, Cg006G221560
OG0002577	ESY5_g4520_DN3_SP2_c58.t1, ESY5_g4519_DN3_SP0_c58.t1	Cg006G238700
OG0002578	ESY5_g4685_DN3_SP0_c0.t1	Cg006G239860, Cg006G239870
OG0002580	ESY8_g58373_DN3_SP4_c0.t1	Cg005G174660
OG0002580	ESY5_g4811_DN2_SP0_c0.t1	Cg006G240810
OG0002582	ESY7_g18907_DN3_SP5_c0.t1	Cg004G146280, Cg005G165840
OG0002583	ESY1_g9674_DN3_SP8_c0.t1	Cg002G057300
OG0002583	ESY6_g50037_DN3_SP8_c0.t1	Cg008G304310
OG0002584	ESY1_g8352_DN2_SP7_c0.t1	Cg002G059840
OG0002584	ESY6_g48643_DN3_SP5_c0.t1	Cg003G106410
OG0002585	ESY1_g8043_DN2_SP0_c29.t1	Cg002G060950, Cg003G107360
OG0002586	ESY2_g34447_DN3_SP8_c0.t1	Cg007G268740, Cg002G061310
OG0002587	ESY5_g4033_DN3_SP0_c0.t1	Cg006G226280
OG0002587	ESY2_g36044_DN3_SP0_c0.t1	Cg007G276040
OG0002588	ESY2_g34955_DN3_SP8_c0.t1	Cg007G274750
OG0002589	ESY5_g4314_DN3_SP0_c0.t1	Cg006G228430
OG0002589	ESY2_g35851_DN3_SP0_c0.t1	Cg007G273230
OG0002590	ESY3_g30337_DN3_SP7_c0.t1	Cg004G130210
OG0002590	ESY2_g36213_DN3_SP7_c0.t1	Cg006G195450
OG0002591	ESY3_g30227_DN3_SP7_c0.t1	Cg004G129360
OG0002591	ESY2_g36285_DN3_SP8_c0.t1	Cg006G194870
OG0002592	ESY2_g36220_DN3_SP7_c0.t1	Cg006G195380
OG0002592	ESY3_g30322_DN3_SP8_c0.t1	Cg004G130000
OG0002593	ESY2_g36985_DN3_SP6_c0.t1	Cg006G196810
OG0002593	ESY3_g30584_DN3_SP5_c0.t1	Cg004G131840
OG0002594	ESY2_g37019_DN3_SP7_c0.t1	Cg006G196990
OG0002594	ESY3_g30602_DN3_SP7_c0.t1	Cg004G132020
OG0002595	ESY3_g30007_DN3_SP7_c0.t1	Cg004G132470
OG0002595	ESY2_g37092_DN3_SP8_c0.t1	Cg006G197460
OG0002596	ESY2_g38569_DN3_SP8_c0.t1	Cg004G133110, Cg001G025430
OG0002597	ESY3_g29824_DN3_SP8_c0.t1, ESY3_g31544_DN2_SP0_c0.t1	Cg004G133760
OG0002597	ESY2_g38309_DN3_SP8_c0.t1	Cg006G201820
OG0002598	ESY3_g29748_DN3_SP8_c0.t1	Cg004G134400
OG0002599	ESY3_g28979_DN3_SP0_c0.t1	Cg004G138810, Cg004G138790
OG0002600	ESY2_g33580_DN1_SP0_c0.t1	Cg004G117520, Cg004G119080
OG0002601	ESY8_g59307_DN3_SP2_c0.t1	Cg005G187800
OG0002601	ESY4_g25217_DN3_SP0_c0.t1	Cg001G007960
OG0002602	ESY2_g36394_DN3_SP0_c0.t1	Cg006G194350, Cg004G128840
OG0002603	ESY2_g37271_DN3_SP8_c0.t1	Cg004G137900, Cg006G198370
OG0002604	ESY2_g37730_DN2_SP0_c19.t1	Cg006G200350, Cg006G200340
OG0002605	ESY1_g10522_DN3_SP5_c0.t1	Cg002G049880
OG0002605	ESY12_g50995_DN3_SP8_c0.t1	Cg005G165190
OG0002606	ESY1_g11549_DN3_SP0_c0.t1	Cg002G048360
OG0002607	ESY1_g11983_DN3_SP0_c0.t1, ESY1_g11982_DN3_SP0_c0.t1	Cg002G046470
OG0002608	ESY6_g48996_DN2_SP0_c0.t1	Cg004G140240
OG0002609	ESY1_g12448_DN1_SP0_c0.t1	Cg002G044260
OG0002609	ESY1_g12454_DN3_SP0_c0.t1	Cg002G044250
OG0002610	ESY9_g42509_DN3_SP0_c0.t1	Cg001G023070
OG0002610	ESY10_g15132_DN1_SP0_c0.t1	Cg008G323540
OG0002611	ESY9_g45404_DN2_SP0_c0.t1	Cg005G167400
OG0002612	ESY4_g25248_DN3_SP0_c0.t1, ESY4_g25244_DN3_SP0_c0.t1	Cg001G008120
OG0002613	ESY5_g5133_DN3_SP0_c0.t1, ESY5_g5134_DN3_SP0_c0.t1	Cg006G242750
OG0002614	ESY5_g3867_DN3_SP7_c45.t1	Cg006G233090, Cg002G071810
OG0002615	ESY10_g15075_DN2_SP0_c0.t1, ESY10_g15068_DN3_SP0_c0.t1	Cg006G224070
OG0002616	ESY7_g19569_DN3_SP0_c0.t1	Cg006G195130
OG0002618	ESY6_g49626_DN3_SP0_c0.t1, ESY6_g49625_DN3_SP0_c0.t1, ESY6_g49628_DN2_SP0_c0.t1	Cg003G111570, Cg003G111580
OG0002622	ESY11_g54845_DN3_SP3_c0.t1	Cg004G156600
OG0002622	ESY4_g24182_DN3_SP0_c0.t1	Cg001G011750
OG0002623	ESY4_g24802_DN3_SP1_c0.t1	Cg005G190160, Cg001G009490
OG0002624	ESY4_g25152_DN3_SP0_c0.t1	Cg001G007540
OG0002626	ESY29_g13609_DN3_SP7_c0.t1	Cg004G151950
OG0002626	ESY4_g25622_DN3_SP8_c0.t1	Cg001G005790
OG0002627	ESY4_g25578_DN3_SP8_c0.t1	Cg001G005660
OG0002627	ESY11_g53791_DN3_SP8_c0.t1	Cg004G152120, Cg004G152130
OG0002628	ESY4_g25503_DN3_SP8_c0.t1	Cg001G005250
OG0002629	ESY16_g61994_DN3_SP8_c16.t1	Cg005G171540, Cg006G215190
OG0002630	ESY16_g61778_DN3_SP8_c0.t1	Cg006G214160
OG0002631	ESY16_g61536_DN3_SP8_c0.t1	Cg005G170890, Cg001G024370
OG0002632	ESY2_g34202_DN3_SP8_c0.t1	Cg007G254160
OG0002632	ESY5_g3269_DN3_SP6_c0.t1	Cg006G236820
OG0002633	ESY2_g34147_DN3_SP0_c0.t1	Cg006G236410, Cg007G252980
OG0002634	ESY2_g34082_DN3_SP8_c0.t1	Cg007G251730
OG0002634	ESY5_g3416_DN3_SP0_c0.t1	Cg006G235890
OG0002635	ESY5_g3671_DN3_SP8_c0.t1	Cg006G234480
OG0002636	ESY10_g14540_DN3_SP6_c0.t1	Cg006G231150, Cg002G074990
OG0002637	ESY5_g2735_DN3_SP8_c0.t1	Cg006G231950
OG0002637	ESY10_g14274_DN3_SP0_c14.t1	Cg002G073980
OG0002640	ESY21_g55278_DN3_SP0_c0.t1	Cg002G069670, Cg002G069610
OG0002641	ESY8_g60811_DN3_SP7_c0.t1	Cg001G039610
OG0002642	ESY2_g35174_DN3_SP2_c0.t1	Cg007G267110, Cg001G038360
OG0002643	ESY2_g35241_DN3_SP0_c0.t1	Cg001G036740, Cg007G265600
OG0002644	ESY2_g34356_DN3_SP0_c0.t1	Cg007G261140
OG0002645	ESY13_g56248_DN3_SP8_c0.t1	Cg003G104790, Cg001G014770
OG0002646	ESY7_g19165_DN3_SP0_c0.t1	Cg008G284860
OG0002646	ESY3_g31058_DN3_SP2_c0.t1	Cg004G125850
OG0002647	ESY13_g57597_DN3_SP3_c0.t1	Cg001G016240
OG0002647	ESY15_g65086_DN3_SP2_c0.t1	Cg003G091740
OG0002648	ESY6_g47229_DN3_SP8_c0.t1	Cg005G178960, Cg003G100040
OG0002649	ESY6_g47500_DN2_SP0_c0.t1	Cg003G100700, Cg003G100680, Cg003G100640
OG0002650	ESY6_g47849_DN3_SP8_c0.t1	Cg003G101600
OG0002650	ESY6_g48285_DN2_SP0_c0.t1	Cg001G013330
OG0002651	ESY6_g47906_DN3_SP8_c0.t1	Cg003G101870
OG0002651	ESY16_g62293_DN3_SP0_c0.t1	Cg001G013490
OG0002652	ESY11_g54425_DN2_SP6_c0.t1	Cg003G104970
OG0002653	ESY7_g18108_DN3_SP0_c0.t1	Cg008G291370
OG0002653	ESY6_g49993_DN3_SP0_c0.t1	Cg008G304700
OG0002654	ESY7_g18058_DN3_SP0_c0.t1	Cg008G291000
OG0002655	ESY7_g17961_DN3_SP8_c0.t1	Cg008G290480, Cg003G112980
OG0002656	ESY6_g50656_DN3_SP8_c0.t1	Cg003G112520
OG0002656	ESY7_g17901_DN3_SP7_c0.t1	Cg008G290090
OG0002658	ESY9_g43363_DN3_SP0_c0.t1	Cg001G020090
OG0002658	ESY9_g43367_DN3_SP0_c0.t1	Cg001G020080
OG0002659	ESY9_g43751_DN3_SP7_c0.t1	Cg001G018670
OG0002659	ESY7_g16100_DN3_SP0_c0.t1	Cg003G080990
OG0002660	ESY2_g33493_DN2_SP0_c0.t1	Cg003G081250, Cg001G018380
OG0002661	ESY18_g63452_DN3_SP8_c0.t1	Cg003G082440
OG0002662	ESY14_g20839_DN3_SP8_c0.t1	Cg006G209140
OG0002662	ESY19_g41488_DN3_SP8_c0.t1	Cg003G085310
OG0002663	ESY4_g22631_DN3_SP8_c0.t1	Cg006G218580
OG0002665	ESY11_g54181_DN3_SP7_c0.t1	Cg004G154100
OG0002666	ESY4_g26242_DN3_SP0_c0.t1, ESY4_g26243_DN3_SP0_c0.t1, ESY4_g26245_DN2_SP0_c0.t1, ESY4_g26244_DN2_SP0_c0.t1	Cg001G003670
OG0002667	ESY4_g26257_DN3_SP2_c0.t1	Cg001G003580
OG0002667	ESY11_g54280_DN3_SP1_c0.t1	Cg004G154550
OG0002668	ESY4_g26406_DN3_SP0_c14.t1	Cg001G003120
OG0002669	ESY8_g59641_DN3_SP0_c0.t1	Cg005G191910
OG0002669	ESY4_g26576_DN3_SP7_c0.t1	Cg001G002440
OG0002670	ESY8_g59821_DN3_SP8_c9.t1	Cg005G193240
OG0002670	ESY4_g26798_DN3_SP7_c0.t1	Cg001G001050
OG0002671	ESY2_g38003_DN3_SP0_c0.t1, ESY21_g55814_DN3_SP0_c0.t1	Cg001G035430, Cg001G035370, Cg001G037170, Cg001G037150, Cg001G035480
OG0002672	ESY8_g60619_DN3_SP0_c0.t1, ESY11_g54888_DN3_SP0_c0.t1, ESY11_g54889_DN3_SP0_c0.t1	Cg001G039980
OG0002672	ESY5_g5280_DN3_SP0_c31.t1	Cg001G040000
OG0002673	ESY19_g41355_DN3_SP0_c0.t1	Cg003G085790
OG0002673	ESY5_g2833_DN2_SP0_c0.t1	Cg006G231220
OG0002675	ESY9_g43423_DN3_SP0_c0.t1	Cg001G019890
OG0002675	ESY7_g16517_DN2_SP0_c0.t1	Cg003G094180, Cg003G079840
OG0002676	ESY17_g39686_DN3_SP0_c0.t1	Cg001G031290
OG0002676	ESY3_g27487_DN3_SP0_c9.t1	Cg004G143230
OG0002678	ESY10_g14988_DN2_SP3_c0.t1	Cg004G141720
OG0002679	ESY3_g28647_DN3_SP1_c0.t1	Cg001G027460, Cg004G140350
OG0002680	ESY3_g28673_DN3_SP3_c0.t1	Cg001G027370, Cg004G140250
OG0002681	ESY12_g51704_DN2_SP8_c0.t1	Cg005G159310
OG0002683	ESY1_g11530_DN3_SP4_c0.t1	Cg002G048260
OG0002684	ESY12_g51181_DN3_SP8_c0.t1	Cg005G164360
OG0002684	ESY1_g11704_DN3_SP0_c0.t1	Cg002G048940
OG0002685	ESY7_g16964_DN3_SP0_c0.t1	Cg008G282470
OG0002685	ESY3_g30813_DN3_SP8_c0.t1	Cg004G124550
OG0002687	ESY1_g7736_DN3_SP0_c0.t1, ESY4_g26883_DN3_SP0_c0.t1	Cg002G062050
OG0002687	ESY6_g48915_DN3_SP7_c0.t1	Cg003G108090
OG0002688	ESY1_g7888_DN3_SP1_c0.t1	Cg002G061410
OG0002688	ESY6_g48860_DN3_SP8_c0.t1	Cg003G107680
OG0002690	ESY1_g8170_DN3_SP0_c0.t1	Cg002G060600
OG0002690	ESY6_g48740_DN3_SP0_c0.t1	Cg003G107200
OG0002691	ESY1_g9274_DN3_SP0_c0.t1	Cg002G058340
OG0002691	ESY6_g49681_DN2_SP0_c0.t1	Cg003G111260
OG0002692	ESY20_g12949_DN3_SP8_c0.t1	Cg003G076390, Cg014G333200
OG0002692	ESY5_g5519_DN3_SP5_c0.t1	Cg006G244970
OG0002693	ESY8_g58342_DN3_SP8_c0.t1	Cg003G079020, Cg003G094930
OG0002694	ESY8_g58214_DN3_SP0_c0.t1	Cg008G320500
OG0002694	ESY5_g5140_DN3_SP0_c0.t1	Cg006G242690
OG0002695	ESY8_g58430_DN3_SP8_c0.t1	Cg005G175040
OG0002695	ESY5_g4756_DN3_SP8_c0.t1	Cg006G240500
OG0002696	ESY5_g4489_DN2_SP0_c0.t1	Cg006G238260
OG0002696	ESY8_g58879_DN2_SP0_c0.t1	Cg005G178380
OG0002697	ESY3_g30789_DN3_SP6_c0.t1	Cg004G124380
OG0002697	ESY4_g23580_DN3_SP0_c0.t1	Cg004G124370
OG0002698	ESY3_g32339_DN3_SP1_c0.t1	Cg004G118470
OG0002698	ESY7_g17176_DN3_SP0_c0.t1	Cg008G297670
OG0002699	ESY7_g17168_DN3_SP8_c0.t1	Cg008G297720
OG0002700	ESY3_g32167_DN3_SP2_c0.t1	Cg008G298520
OG0002701	ESY3_g31414_DN3_SP2_c0.t1	Cg004G123240, Cg008G309700, Cg008G311530
OG0002702	ESY1_g10567_DN3_SP8_c0.t1	Cg002G050180
OG0002702	ESY12_g50870_DN3_SP5_c0.t1	Cg005G165710
OG0002703	ESY9_g45712_DN3_SP0_c4.t1	Cg004G154240
OG0002703	ESY11_g54204_DN3_SP8_c0.t1	Cg006G216220
OG0002704	ESY9_g44688_DN3_SP8_c0.t1	Cg005G169450
OG0002705	ESY1_g10978_DN3_SP8_c0.t1	Cg002G052300
OG0002705	ESY9_g45370_DN3_SP7_c0.t1	Cg005G167600
OG0002706	ESY2_g36691_DN3_SP8_c16.t1	Cg007G280120
OG0002706	ESY5_g3042_DN3_SP8_c16.t1	Cg006G229620
OG0002707	ESY2_g35928_DN3_SP8_c0.t1	Cg007G273830
OG0002707	ESY5_g4257_DN3_SP8_c0.t1, ESY25_g62817_DN3_SP0_c0.t1	Cg006G228070
OG0002708	ESY2_g36029_DN3_SP8_c0.t1	Cg007G275920
OG0002708	ESY5_g4042_DN3_SP0_c0.t1	Cg006G226360
OG0002709	ESY2_g34678_DN3_SP2_c0.t1	Cg007G277570
OG0002710	ESY5_g2196_DN3_SP5_c0.t1	Cg006G223040
OG0002710	ESY2_g35668_DN3_SP6_c0.t1	Cg007G271860
OG0002712	ESY2_g34430_DN3_SP0_c0.t1	Cg007G268870, Cg006G220310
OG0002713	ESY2_g34432_DN3_SP8_c0.t1	Cg007G268850, Cg006G220280
OG0002714	ESY5_g2881_DN3_SP6_c0.t1	Cg006G230740
OG0002715	ESY10_g14598_DN3_SP0_c0.t1	Cg002G075240
OG0002715	ESY5_g2866_DN3_SP0_c0.t1	Cg007G259070, Cg006G230950
OG0002716	ESY5_g3446_DN3_SP0_c16.t1	Cg006G235670
OG0002716	ESY5_g3447_DN3_SP0_c18.t1	Cg006G235680
OG0002717	ESY7_g17310_DN3_SP0_c0.t1	Cg008G296640
OG0002718	ESY7_g17184_DN3_SP0_c0.t1	Cg008G297620, Cg008G297610
OG0002719	ESY6_g50027_DN3_SP0_c0.t1	Cg008G304380, Cg008G304370, Cg008G304410
OG0002720	ESY1_g10091_DN3_SP0_c0.t1	Cg002G055860, Cg002G055870
OG0002720	ESY1_g10090_DN3_SP0_c0.t1	Cg008G312780
OG0002721	ESY6_g50063_DN3_SP0_c0.t1	Cg008G320100, Cg002G057520
OG0002721	ESY6_g49858_DN3_SP0_c0.t1	Cg008G304120
OG0002722	ESY2_g35383_DN2_SP0_c0.t1	Cg007G269660
OG0002722	ESY2_g35351_DN1_SP0_c0.t1	Cg007G269270
OG0002723	ESY2_g35045_DN3_SP2_c0.t1	Cg007G278720
OG0002723	ESY5_g2339_DN3_SP0_c0.t1	Cg006G223740
OG0002724	ESY5_g3912_DN3_SP0_c0.t1	Cg006G225190
OG0002724	ESY2_g34744_DN3_SP6_c0.t1	Cg007G277070
OG0002725	ESY3_g30160_DN3_SP1_c0.t1	Cg004G128900
OG0002725	ESY3_g30159_DN3_SP0_c0.t1	Cg004G128890
OG0002726	ESY3_g30578_DN3_SP5_c0.t1	Cg004G131810
OG0002726	ESY2_g36982_DN3_SP5_c0.t1	Cg006G196770
OG0002727	ESY3_g29987_DN3_SP8_c0.t1	Cg004G132620
OG0002728	ESY3_g29482_DN3_SP8_c0.t1	Cg004G135830
OG0002729	ESY3_g29212_DN3_SP1_c0.t1	Cg004G137420
OG0002729	ESY2_g37388_DN3_SP0_c0.t1	Cg006G198920
OG0002730	ESY3_g28993_DN3_SP8_c0.t1	Cg004G138720
OG0002731	ESY3_g28771_DN3_SP5_c0.t1	Cg004G139650
OG0002731	ESY22_g40910_DN3_SP7_c0.t1	Cg001G026890
OG0002733	ESY2_g37728_DN3_SP0_c0.t1	Cg006G200320
OG0002734	ESY4_g23545_DN3_SP0_c0.t1, ESY11_g53898_DN3_SP8_c0.t1	Cg006G216290, Cg005G172030
OG0002735	ESY3_g31398_DN3_SP0_c0.t1, ESY3_g31319_DN3_SP0_c0.t1, ESY1_g11125_DN3_SP0_c0.t1, ESY3_g31477_DN3_SP0_c0.t1	Cg002G053200
OG0002736	ESY9_g45157_DN3_SP8_c0.t1	Cg005G168440
OG0002737	ESY12_g50987_DN3_SP8_c0.t1	Cg005G165210
OG0002737	ESY1_g10523_DN3_SP7_c0.t1	Cg002G049890
OG0002738	ESY10_g14767_DN3_SP0_c0.t1, ESY1_g12290_DN3_SP0_c0.t1	Cg008G325200
OG0002739	ESY1_g9821_DN3_SP0_c0.t1	Cg002G056900
OG0002739	ESY6_g50408_DN3_SP0_c0.t1	Cg003G114270
OG0002741	ESY2_g34449_DN3_SP5_c0.t1	Cg007G268720
OG0002743	ESY4_g25844_DN3_SP0_c0.t1	Cg001G006750
OG0002745	ESY5_g3720_DN3_SP0_c0.t1	Cg006G234120
OG0002746	ESY5_g2717_DN3_SP0_c0.t1	Cg006G232120
OG0002747	ESY3_g30018_DN3_SP1_c0.t1	Cg008G319970
OG0002748	ESY7_g17907_DN2_SP0_c0.t1	Cg008G290140
OG0002748	ESY6_g50633_DN1_SP0_c0.t1	Cg003G112590
OG0002753	ESY4_g23951_DN3_SP2_c0.t1	Cg001G012270
OG0002753	ESY11_g54963_DN3_SP8_c0.t1	Cg004G157060
OG0002754	ESY4_g24227_DN3_SP4_c0.t1	Cg001G011480
OG0002754	ESY11_g54824_DN3_SP7_c0.t1	Cg004G156490
OG0002755	ESY8_g59398_DN3_SP8_c0.t1	Cg005G189230, Cg001G008810
OG0002757	ESY4_g25620_DN3_SP3_c0.t1	Cg004G151960, Cg001G005760
OG0002758	ESY4_g25475_DN3_SP8_c0.t1	Cg004G152720, Cg001G005150
OG0002760	ESY16_g61672_DN3_SP8_c0.t1	Cg005G171260, Cg006G213440
OG0002761	ESY11_g54897_DN3_SP0_c0.t1, ESY11_g54904_DN3_SP0_c0.t1	Cg007G251260
OG0002762	ESY2_g33801_DN3_SP8_c0.t1	Cg007G248710
OG0002762	ESY5_g3694_DN3_SP7_c0.t1	Cg006G234340
OG0002763	ESY10_g14602_DN3_SP0_c0.t1	Cg006G230930, Cg002G075300
OG0002764	ESY5_g2697_DN3_SP0_c0.t1	Cg006G232230
OG0002765	ESY10_g13778_DN2_SP0_c0.t1	Cg002G071440
OG0002765	ESY7_g18681_DN3_SP0_c0.t1	Cg008G289240
OG0002766	ESY2_g35253_DN3_SP0_c0.t1	Cg001G036690, Cg007G265470
OG0002767	ESY5_g3856_DN3_SP8_c0.t1	Cg007G247120, Cg006G233170
OG0002768	ESY6_g48283_DN3_SP7_c32.t1	Cg003G104110
OG0002768	ESY13_g55958_DN3_SP7_p0.t1	Cg001G014440
OG0002769	ESY3_g30931_DN3_SP0_c0.t1	Cg004G125040
OG0002770	ESY3_g31635_DN3_SP0_c0.t1	Cg001G015880
OG0002771	ESY6_g50547_DN3_SP0_c9.t1	Cg003G113070
OG0002772	ESY6_g49608_DN3_SP4_c0.t1	Cg003G111710
OG0002772	ESY7_g17810_DN3_SP8_c0.t1	Cg008G289660
OG0002773	ESY7_g18546_DN3_SP5_c0.t1	Cg008G288290
OG0002773	ESY6_g49472_DN3_SP7_c0.t1	Cg003G109370
OG0002774	ESY9_g43211_DN3_SP0_c0.t1	Cg001G020810
OG0002774	ESY7_g16696_DN3_SP0_c0.t1	Cg008G321520
OG0002775	ESY9_g43228_DN3_SP0_c0.t1	Cg001G020730
OG0002775	ESY7_g16687_DN3_SP0_c0.t1	Cg008G321380
OG0002776	ESY9_g43636_DN3_SP0_c0.t1	Cg001G019470
