Orthogroup	Euclidium_syriacum	Noccaea_praecox
OG0000845	ESY1_g9258_DN3_SP8_c0.t1	Np001G049170
OG0000846	ESY4_g25953_DN3_SP4_c0.t1, ESY4_g25949_DN3_SP7_c0.t1	Np005G263400
OG0000848	ESY5_g5445_DN3_SP0_c0.t1, ESY20_g13080_DN3_SP7_c0.t1	Np004G258500, Np003G188120
OG0000849	ESY12_g51647_DN2_SP0_c0.t1	Np006G322480, Np003G188230, Np001G068010
OG0000850	ESY1_g12266_DN3_SP1_c0.t1, ESY1_g12268_DN3_SP0_c0.t1	Np001G067070
OG0000850	ESY1_g12269_DN3_SP0_c0.t1	Np001G067080
OG0000851	ESY12_g51224_DN3_SP8_c0.t1	Np006G329620
OG0000852	ESY9_g43765_DN3_SP4_c0.t1	Np003G148390
OG0000853	ESY8_g58321_DN3_SP0_c0.t1	Np003G185670
OG0000854	ESY8_g58942_DN3_SP0_c0.t1	Np006G359130
OG0000854	ESY5_g4440_DN3_SP0_c0.t1	Np004G251400
OG0000855	ESY1_g8875_DN3_SP0_c0.t1, ESY11_g53422_DN2_SP0_c0.t1	Np001G047900
OG0000855	ESY6_g49840_DN3_SP7_c0.t1	Np001G007050
OG0000857	ESY1_g9457_DN3_SP5_c0.t1	Np007G379060, Np001G050010
OG0000858	ESY4_g25661_DN3_SP0_c0.t1, ESY4_g25658_DN3_SP0_c0.t1, ESY4_g25656_DN3_SP0_c0.t1, ESY15_g64475_DN3_SP0_c0.t1	Np007G385660, Np007G385670, Np007G385650
OG0000859	ESY9_g43026_DN1_SP0_c0.t1, ESY11_g54638_DN3_SP0_c0.t1, ESY3_g31767_DN3_SP0_c0.t1	Np001G067360, Np001G067600
OG0000860	ESY2_g36988_DN1_SP0_c0.t1	Np003G150810
OG0000861	ESY11_g54024_DN2_SP0_c0.t1, ESY11_g54019_DN3_SP0_c0.t1, ESY5_g2327_DN3_SP0_c0.t1, ESY12_g50915_DN2_SP0_c0.t1, ESY12_g50927_DN2_SP0_c0.t1	Np006G331400, Np006G331520, Np006G369390
OG0000861	ESY5_g5362_DN3_SP0_c52.t1, ESY5_g5359_DN3_SP0_c0.t1	Np005G312050
OG0000862	ESY2_g33887_DN2_SP0_c0.t1	Np001G012360
OG0000863	ESY20_g12769_DN3_SP1_c0.t1	Np005G303640
OG0000867	ESY7_g17803_DN3_SP1_c0.t1, ESY2_g35242_DN3_SP2_c0.t1	Np002G095100, Np002G095090
OG0000868	ESY7_g18730_DN3_SP8_c0.t1	Np003G132270
OG0000868	ESY3_g31301_DN3_SP8_c4.t1	Np007G409680
OG0000869	ESY10_g14860_DN3_SP3_c0.t1	Np001G032920, Np005G294550
OG0000870	ESY2_g36020_DN3_SP0_c0.t1	Np004G211070, Np004G211050
OG0000870	ESY8_g58113_DN3_SP0_c0.t1	Np006G343600
OG0000871	ESY7_g17368_DN3_SP8_c0.t1	Np003G143050
OG0000871	ESY8_g61040_DN3_SP8_c0.t1	Np005G313500
OG0000872	ESY20_g12686_DN3_SP1_c0.t1	Np006G356960
OG0000872	ESY8_g58465_DN3_SP0_c0.t1	Np006G356970, Np006G362830
OG0000873	ESY12_g50825_DN3_SP0_c0.t1, ESY7_g17043_DN3_SP0_c0.t1, ESY3_g32060_DN3_SP0_c0.t1	Np007G420880, Np003G145930
OG0000875	ESY1_g12284_DN3_SP0_c37.t1, ESY9_g43240_DN3_SP0_c79.t1	Np001G067240
OG0000877	ESY11_g54639_DN3_SP0_c0.t1	Np007G397730, Np001G067350
OG0000878	ESY4_g26076_DN3_SP0_c23.t1, ESY4_g26075_DN1_SP0_c0.t1	Np004G203060
OG0000883	ESY4_g25567_DN3_SP7_c0.t1	Np005G265270, Np007G419990
OG0000884	ESY2_g34474_DN3_SP0_c0.t1	Np002G089560
OG0000884	ESY5_g1210_DN3_SP0_c0.t1	Np004G209260
OG0000885	ESY5_g2304_DN3_SP3_c0.t1	Np004G232230
OG0000885	ESY4_g23882_DN3_SP6_c0.t1	Np005G276890
OG0000886	ESY2_g36039_DN3_SP0_c0.t1	Np002G077990, Np004G202040, Np001G041930
OG0000887	ESY12_g51411_DN2_SP0_c0.t1, ESY4_g24651_DN2_SP0_c0.t1, ESY12_g51383_DN3_SP0_c0.t1	Np004G203230
OG0000887	ESY4_g23985_DN2_SP0_c0.t1, ESY12_g51385_DN3_SP0_c0.t1	Np006G321830
OG0000888	ESY1_g11425_DN3_SP8_c0.t1	Np001G063390
OG0000888	ESY12_g51342_DN3_SP8_c0.t1	Np006G328360
OG0000889	ESY6_g48702_DN3_SP5_c0.t1	Np001G059040
OG0000889	ESY1_g8084_DN3_SP8_c0.t1	Np001G046170
OG0000890	ESY1_g11077_DN2_SP0_c0.t1, ESY1_g11075_DN3_SP0_c0.t1	Np001G056520
OG0000890	ESY9_g44844_DN3_SP0_c0.t1	Np006G337120
OG0000891	ESY9_g43733_DN3_SP0_c0.t1	Np004G232290, Np004G232260, Np004G232240
OG0000892	ESY6_g49957_DN3_SP0_c0.t1	Np001G020020, Np001G013070, Np001G035680, Np001G035690, Np001G013080
OG0000893	ESY6_g50101_DN3_SP0_c0.t1	Np010G435450, Np001G011340
OG0000895	ESY7_g17469_DN3_SP0_c0.t1, ESY8_g58261_DN3_SP0_c0.t1, ESY3_g27322_DN3_SP0_c0.t1	Np007G388290, Np007G388240, Np007G388230, Np007G388200
OG0000897	ESY1_g11014_DN3_SP0_c0.t1, ESY1_g11016_DN3_SP0_c0.t1	Np006G336490, Np001G056860, Np001G056870
OG0000899	ESY3_g28973_DN3_SP0_c0.t1, ESY10_g13688_DN3_SP0_c0.t1, ESY10_g13942_DN3_SP0_c0.t1, ESY5_g4832_DN3_SP0_c0.t1, ESY2_g34510_DN3_SP0_c0.t1, ESY3_g29739_DN3_SP0_c0.t1, ESY7_g16121_DN3_SP0_c0.t1, ESY2_g33332_DN3_SP0_c0.t1	Np003G179450, Np003G179470
OG0000900	ESY5_g2642_DN3_SP0_c0.t1, ESY5_g2650_DN3_SP0_c0.t1, ESY5_g2653_DN3_SP0_c0.t1	Np004G243530
OG0000900	ESY5_g2646_DN3_SP0_c0.t1, ESY5_g2645_DN3_SP0_c0.t1	Np004G243540
OG0000901	ESY16_g61482_DN3_SP0_c0.t1, ESY12_g51483_DN3_SP0_c0.t1, ESY12_g51484_DN1_SP0_c0.t1	Np005G299620
OG0000902	ESY7_g18958_DN3_SP0_c0.t1	Np003G129950
OG0000902	ESY7_g18926_DN2_SP8_c0.t1	Np003G130390
OG0000902	ESY3_g31169_DN2_SP6_c0.t1	Np007G411160
OG0000903	ESY7_g18148_DN2_SP0_c0.t1, ESY3_g32482_DN1_SP0_c0.t1, ESY2_g33830_DN3_SP0_c0.t1, ESY2_g33832_DN3_SP0_c0.t1	Np003G137760, Np005G310350, Np005G310320, Np005G310400
OG0000904	ESY7_g18013_DN3_SP8_c0.t1	Np003G136670
OG0000904	ESY4_g24967_DN3_SP6_c0.t1	Np005G271510, Np005G304810
OG0000905	ESY7_g17998_DN3_SP8_c0.t1	Np003G136550
OG0000905	ESY3_g30784_DN3_SP0_c0.t1, ESY6_g50573_DN3_SP0_c0.t1, ESY6_g50576_DN3_SP0_c0.t1, ESY6_g50574_DN3_SP0_c0.t1, ESY6_g50577_DN3_SP0_c0.t1, ESY6_g50572_DN3_SP5_c0.t1	Np001G003730
OG0000906	ESY10_g15011_DN3_SP0_c0.t1	Np004G230320, Np004G230350
OG0000906	ESY5_g3788_DN2_SP0_c0.t1	Np003G169650
OG0000907	ESY7_g16860_DN3_SP8_c0.t1	Np001G036290
OG0000908	ESY4_g26795_DN3_SP3_c0.t1	Np005G261310
OG0000908	ESY8_g59816_DN3_SP0_c0.t1	Np006G370050, Np006G370060
OG0000910	ESY6_g48885_DN3_SP0_c0.t1	Np003G152140
OG0000910	ESY6_g48875_DN3_SP0_c0.t1	Np003G152150
OG0000911	ESY6_g50319_DN3_SP1_c0.t1	Np001G001070
OG0000911	ESY1_g10030_DN3_SP0_c0.t1, ESY1_g10242_DN3_SP0_c0.t1, ESY10_g14993_DN3_SP0_c0.t1, ESY4_g22464_DN3_SP0_c0.t1, ESY1_g10243_DN3_SP0_c0.t1	Np001G052210
OG0000912	ESY20_g13277_DN3_SP8_c0.t1	Np003G186440
OG0000912	ESY18_g63145_DN3_SP0_c0.t1	Np007G406970
OG0000913	ESY2_g35584_DN3_SP0_c0.t1	Np002G085070
OG0000914	ESY3_g32165_DN3_SP0_c0.t1	Np007G421370
OG0000914	ESY3_g32166_DN3_SP0_c0.t1	Np007G421330, Np007G421340
OG0000915	ESY1_g10494_DN3_SP4_c0.t1	Np001G055150
OG0000915	ESY9_g44367_DN3_SP1_c0.t1	Np006G339170
OG0000917	ESY5_g2586_DN3_SP0_c9.t1	Np004G244410
OG0000917	ESY5_g2582_DN3_SP0_c29.t1	Np004G244420
OG0000918	ESY2_g37682_DN3_SP0_c0.t1	Np005G308580
OG0000918	ESY3_g30815_DN3_SP0_c0.t1, ESY3_g30803_DN3_SP0_c0.t1	Np005G315140
OG0000919	ESY3_g29825_DN2_SP0_c0.t1	Np007G392200, Np007G392270, Np007G392230
OG0000920	ESY2_g36200_DN3_SP0_c0.t1	Np004G192180
OG0000921	ESY2_g37638_DN3_SP0_c0.t1	Np004G197970
OG0000921	ESY2_g37637_DN3_SP0_c0.t1	Np004G197960
OG0000923	ESY2_g35974_DN3_SP0_c0.t1, ESY8_g60048_DN3_SP0_c0.t1, ESY8_g60046_DN3_SP0_c0.t1	Np003G174020, Np003G174010, Np003G174080
OG0000924	ESY4_g26203_DN3_SP0_c0.t1, ESY4_g26204_DN3_SP0_c0.t1	Np005G267970, Np001G042690, Np007G374910
OG0000930	ESY11_g54687_DN3_SP7_c0.t1, ESY6_g50557_DN3_SP0_c0.t1	Np007G372890
OG0000930	ESY4_g24341_DN3_SP7_c0.t1	Np005G275240
OG0000931	ESY3_g30756_DN3_SP7_c5.t1	Np001G059980, Np007G414460
OG0000931	ESY3_g31207_DN3_SP8_c7.t1	Np007G410830
OG0000932	ESY9_g44787_DN3_SP7_c0.t1	Np006G337590
OG0000932	ESY3_g31296_DN3_SP8_c0.t1	Np007G409650
OG0000933	ESY13_g56616_DN2_SP4_c0.t1	Np005G280540, Np005G280420, Np003G166010
OG0000934	ESY9_g42979_DN3_SP0_c18.t1	Np005G289810
OG0000934	ESY9_g42985_DN3_SP0_c21.t1	Np005G289790
OG0000934	ESY9_g42987_DN3_SP0_c22.t1	Np005G289780
OG0000935	ESY7_g16512_DN3_SP8_c0.t1	Np003G184850
OG0000935	ESY9_g43425_DN3_SP8_c0.t1	Np005G287510
OG0000936	ESY9_g43622_DN3_SP0_c0.t1	Np005G286830
OG0000936	ESY9_g43620_DN3_SP0_c0.t1	Np005G286840, Np005G286820
OG0000937	ESY23_g324_DN3_SP0_c0.t1	Np005G282980, Np005G282990, Np001G040890, Np005G283000, Np005G282970
OG0000939	ESY8_g59862_DN3_SP7_c0.t1, ESY8_g59861_DN3_SP1_c0.t1	Np005G301560
OG0000940	ESY24_g32821_DN3_SP8_c0.t1	Np007G389300
OG0000940	ESY4_g26036_DN3_SP8_c8.t1	Np005G267370
OG0000941	ESY15_g65508_DN3_SP8_c0.t1	Np005G306090
OG0000941	ESY8_g58381_DN3_SP0_c0.t1	Np006G355930
OG0000941	ESY5_g4809_DN3_SP8_c0.t1	Np004G254420
OG0000942	ESY28_g55050_DN3_SP8_c0.t1, ESY12_g52187_DN3_SP3_c0.t1	Np007G384640, Np005G305670
OG0000943	ESY3_g31679_DN3_SP8_c0.t1, ESY10_g15462_DN3_SP0_c0.t1	Np005G307820, Np007G418570, Np001G014660
OG0000944	ESY1_g11196_DN2_SP7_c0.t1	Np006G326970, Np001G064800
OG0000947	ESY3_g32519_DN3_SP4_c0.t1	Np003G142570
OG0000948	ESY9_g45531_DN3_SP8_c0.t1, ESY1_g10768_DN3_SP0_c0.t1	Np006G333720, Np001G058860
OG0000950	ESY10_g15397_DN3_SP8_c0.t1	Np001G014390
OG0000951	ESY16_g61945_DN3_SP0_c0.t1, ESY16_g61946_DN3_SP0_c0.t1, ESY16_g61943_DN2_SP0_c0.t1, ESY10_g14942_DN3_SP0_c0.t1	Np001G033820
OG0000952	ESY2_g36111_DN3_SP6_c5.t1	Np002G073320
OG0000953	ESY1_g9863_DN3_SP7_c0.t1	Np001G051320
OG0000954	ESY3_g29434_DN3_SP2_c0.t1	Np007G396180
OG0000958	ESY2_g33866_DN2_SP0_c0.t1, ESY13_g56978_DN3_SP0_c0.t1, ESY10_g14077_DN3_SP0_c0.t1, ESY10_g14087_DN3_SP0_c0.t1	Np002G117820, Np002G117880, Np002G117810, Np002G114470
OG0000962	ESY8_g60446_DN2_SP0_c0.t1	Np005G316460
OG0000962	ESY7_g18078_DN2_SP0_c0.t1	Np001G019740
OG0000962	ESY7_g18079_DN3_SP0_c0.t1	Np001G019730
OG0000963	ESY7_g19496_DN3_SP6_c0.t1	Np003G126540
OG0000963	ESY3_g30928_DN3_SP6_c0.t1	Np007G413460
OG0000964	ESY15_g65142_DN3_SP0_c0.t1	Np003G174790, Np003G174780, Np003G174770
OG0000965	ESY2_g33365_DN3_SP0_c0.t1	Np007G404100, Np007G407190
OG0000965	ESY9_g42924_DN3_SP8_c0.t1	Np005G290140
OG0000967	ESY14_g20850_DN2_SP8_c0.t1	Np004G204770
OG0000967	ESY2_g35046_DN3_SP0_c0.t1	Np002G073860
OG0000967	ESY5_g2342_DN3_SP8_c0.t1	Np004G232570
OG0000968	ESY2_g34326_DN3_SP6_c0.t1	Np005G312580, Np005G312550
OG0000968	ESY8_g61301_DN3_SP0_c0.t1	Np005G312540
OG0000969	ESY9_g43287_DN2_SP0_c0.t1	Np004G195360, Np001G039520
OG0000970	ESY6_g50383_DN3_SP0_c0.t1	Np001G001900
OG0000970	ESY9_g42828_DN3_SP0_c0.t1	Np001G051300, Np001G051290
OG0000971	ESY1_g10664_DN3_SP1_c0.t1	Np001G061450
OG0000972	ESY4_g24827_DN3_SP0_c0.t1, ESY3_g31628_DN3_SP0_c0.t1	Np007G417980
OG0000973	ESY7_g16919_DN3_SP0_c0.t1	Np003G146850
OG0000973	ESY3_g31574_DN3_SP8_c0.t1	Np007G417400
OG0000975	ESY5_g4031_DN3_SP1_c0.t1, ESY5_g4032_DN3_SP0_c0.t1, ESY5_g4029_DN2_SP0_c0.t1	Np004G235740
OG0000975	ESY2_g36049_DN3_SP0_c0.t1, ESY2_g36047_DN3_SP0_c0.t1	Np002G077940
OG0000976	ESY5_g2864_DN3_SP0_c44.t1	Np004G241570, Np004G241580
OG0000977	ESY2_g33804_DN3_SP0_c0.t1	Np001G046820
OG0000977	ESY7_g19380_DN3_SP0_c0.t1	Np001G046840, Np001G046790
OG0000977	ESY1_g8304_DN3_SP1_c0.t1	Np001G046780
OG0000978	ESY2_g34113_DN3_SP0_c11.t1	Np001G045400
OG0000978	ESY5_g3253_DN3_SP0_c0.t1	Np001G045410, Np001G045420
OG0000978	ESY1_g11602_DN3_SP0_c11.t1, ESY1_g11601_DN3_SP0_c11.t1	Np001G045430
OG0000979	ESY2_g38638_DN1_SP0_c0.t1	Np005G302200
OG0000981	ESY9_g42597_DN3_SP0_c0.t1, ESY9_g42605_DN3_SP0_c0.t1, ESY9_g42606_DN3_SP0_c0.t1	Np005G285990, Np005G286020, Np005G286090, Np005G286050
OG0000982	ESY3_g27753_DN2_SP0_c48.t1, ESY27_g13509_DN1_SP0_c45.t1, ESY4_g22190_DN3_SP0_c29.t1	Np005G304580, Np001G047360, Np006G355030, Np005G302170, Np003G168280, Np002G101230, Np001G040250, Np002G103000, Np002G107040, Np007G400770, Np006G350330, Np006G345760, Np009G431350
OG0000983	ESY6_g49058_DN1_SP0_c0.t1	Np007G379420, Np003G150170, Np003G150190
OG0000986	ESY3_g30759_DN3_SP0_c8.t1	Np003G127580
OG0000986	ESY4_g24835_DN3_SP0_c0.t1, ESY11_g53997_DN3_SP0_c0.t1	Np005G272260
OG0000988	ESY4_g23240_DN3_SP0_c0.t1	Np003G130790, Np007G410550
OG0000989	ESY6_g48111_DN3_SP0_c0.t1	Np001G042420
OG0000990	ESY10_g15082_DN3_SP7_c0.t1	Np005G292510
OG0000991	ESY14_g19768_DN3_SP8_c0.t1	Np004G206030, Np004G205880, Np004G206060, Np004G206040
OG0000992	ESY8_g59797_DN3_SP0_c0.t1	Np006G370160
OG0000992	ESY4_g26775_DN3_SP0_c0.t1	Np005G261430
OG0000993	ESY6_g50397_DN3_SP1_c0.t1, ESY15_g64740_DN3_SP0_c0.t1	Np001G017820
OG0000994	ESY8_g58688_DN3_SP0_c19.t1, ESY8_g58690_DN3_SP0_c19.t1	Np004G201380
OG0000994	ESY8_g58691_DN3_SP0_c20.t1, ESY8_g58692_DN3_SP0_c19.t1	Np006G352400, Np003G175240
OG0000995	ESY8_g58447_DN3_SP7_c0.t1	Np006G355270
OG0000995	ESY5_g4746_DN3_SP0_c10.t1, ESY7_g18936_DN2_SP0_c0.t1	Np004G253840
OG0000996	ESY8_g58577_DN3_SP8_c24.t1	Np006G347000, Np006G353770, Np004G253030
OG0000997	ESY3_g32098_DN3_SP3_c0.t1	Np004G243660, Np007G420960
OG0000998	ESY9_g45574_DN3_SP8_c0.t1	Np006G333330
OG0000999	ESY2_g33541_DN1_SP0_c0.t1	Np001G035730, Np004G224800, Np004G224820, Np004G224810, Np004G224830, Np001G042500, Np004G224890
OG0001000	ESY11_g53922_DN3_SP0_c20.t1	Np003G141740, Np007G376630
OG0001001	ESY6_g49916_DN3_SP0_c0.t1, ESY6_g49914_DN3_SP0_c0.t1	Np001G013560, Np001G013550, Np003G164990, Np001G013570
OG0001002	ESY3_g30194_DN3_SP0_c0.t1	Np007G407700
OG0001002	ESY2_g36340_DN3_SP0_c0.t1, ESY2_g36327_DN3_SP0_c0.t1	Np004G190790
OG0001003	ESY3_g30617_DN3_SP5_c0.t1, ESY3_g30618_DN3_SP0_c0.t1	Np007G402750
OG0001003	ESY2_g37041_DN3_SP8_c0.t1	Np004G194240
OG0001004	ESY9_g45709_DN3_SP0_c0.t1	Np006G333100, Np006G332210, Np006G332220, Np006G332250, Np006G332230
OG0001008	ESY1_g11998_DN3_SP0_c0.t1, ESY3_g32211_DN3_SP0_c0.t1, ESY4_g24310_DN3_SP0_c0.t1	Np005G275310, Np005G275300
OG0001008	ESY4_g24311_DN3_SP2_c0.t1	Np005G275320
OG0001009	ESY7_g16988_DN3_SP0_c0.t1	Np005G274820
OG0001009	ESY4_g24389_DN1_SP0_c0.t1	Np005G274870
OG0001010	ESY16_g61813_DN3_SP8_c0.t1	Np004G217440
OG0001010	ESY9_g43934_DN3_SP8_c0.t1	Np006G340310
OG0001012	ESY2_g34161_DN3_SP0_c0.t1	Np002G111750
OG0001012	ESY5_g3322_DN3_SP0_c0.t1	Np004G249570
OG0001013	ESY6_g49275_DN3_SP0_c0.t1, ESY6_g49096_DN3_SP0_c0.t1	Np002G113200, Np001G050250
OG0001014	ESY2_g35005_DN3_SP0_c0.t1	Np001G017750
OG0001015	ESY13_g56678_DN3_SP8_c0.t1	Np005G280380
OG0001015	ESY6_g46815_DN3_SP6_c0.t1	Np003G165790
OG0001016	ESY6_g49977_DN2_SP0_c0.t1	Np003G137630, Np001G012680
OG0001018	ESY7_g18709_DN3_SP8_c0.t1	Np003G134900, Np001G010790
OG0001019	ESY9_g42477_DN3_SP8_c0.t1	Np005G293910
OG0001019	ESY10_g14880_DN3_SP8_c0.t1	Np001G033220
OG0001020	ESY9_g42521_DN3_SP8_c0.t1	Np005G293230
OG0001020	ESY10_g14989_DN3_SP0_c0.t1	Np001G034430
OG0001021	ESY1_g12526_DN3_SP0_c0.t1	Np001G069350
OG0001021	ESY12_g52301_DN3_SP0_c0.t1	Np006G320760
OG0001022	ESY1_g12441_DN3_SP8_c0.t1	Np001G068590
OG0001023	ESY11_g54313_DN2_SP0_c0.t1, ESY11_g54221_DN1_SP0_c0.t1, ESY11_g54312_DN2_SP0_c0.t1, ESY11_g54314_DN1_SP0_c0.t1	Np007G374440, Np007G374450, Np003G151290
OG0001024	ESY8_g58463_DN3_SP0_c0.t1	Np006G355170
OG0001024	ESY1_g12136_DN2_SP0_c0.t1	Np001G052930
OG0001025	ESY5_g4631_DN3_SP2_c0.t1	Np004G252970, Np007G377620, Np003G155610, Np008G425890, Np005G269230
OG0001026	ESY3_g32594_DN3_SP0_c0.t1	Np007G424500
OG0001026	ESY7_g17504_DN3_SP6_c0.t1	Np003G141970
OG0001028	ESY1_g10784_DN3_SP0_c0.t1, ESY1_g10779_DN3_SP0_c0.t1	Np001G058770
OG0001029	ESY5_g2378_DN3_SP6_c0.t1	Np004G233020
OG0001029	ESY2_g34591_DN3_SP1_c0.t1	Np002G074610
OG0001030	ESY2_g36067_DN3_SP0_c0.t1	Np002G077800, Np002G077790
OG0001031	ESY5_g3998_DN3_SP8_c0.t1	Np004G235500
OG0001031	ESY2_g36086_DN3_SP8_c0.t1	Np002G077480
OG0001032	ESY2_g34717_DN3_SP0_c0.t1	Np002G076160
OG0001032	ESY5_g2558_DN3_SP0_c0.t1	Np004G234330
OG0001033	ESY4_g25230_DN3_SP0_c0.t1, ESY1_g10554_DN3_SP0_c0.t1	Np004G202120, Np004G202070
OG0001033	ESY2_g34490_DN3_SP0_c0.t1	Np002G089740
OG0001033	ESY12_g51135_DN3_SP0_c0.t1	Np004G209360
OG0001034	ESY2_g35592_DN3_SP0_c0.t1	Np002G084810
OG0001035	ESY3_g32543_DN3_SP0_c0.t1, ESY12_g51330_DN2_SP0_c0.t1, ESY7_g19588_DN1_SP0_c0.t1, ESY7_g19591_DN3_SP0_c0.t1, ESY7_g19592_DN3_SP0_c0.t1	Np002G096130
OG0001035	ESY7_g19596_DN3_SP0_c0.t1, ESY7_g17373_DN3_SP0_c0.t1	Np006G358590
OG0001036	ESY2_g38241_DN3_SP0_c0.t1	Np002G073150
OG0001037	ESY2_g36651_DN3_SP6_c0.t1	Np002G071600
OG0001037	ESY3_g31395_DN2_SP0_c0.t1, ESY3_g30926_DN1_SP0_c0.t1, ESY3_g30922_DN1_SP0_c0.t1	Np001G039100
OG0001038	ESY3_g30144_DN3_SP0_c19.t1	Np007G408250
OG0001038	ESY3_g28945_DN2_SP0_c21.t1, ESY3_g30150_DN2_SP0_c0.t1	Np007G408230
OG0001039	ESY2_g38038_DN3_SP0_c0.t1	Np004G199650
OG0001039	ESY3_g29790_DN3_SP0_c0.t1	Np007G392760
OG0001040	ESY2_g37234_DN3_SP0_c0.t1	Np004G195350
OG0001040	ESY3_g29104_DN3_SP0_c0.t1	Np007G381140
OG0001041	ESY3_g30786_DN3_SP1_c0.t1	Np001G047350
OG0001042	ESY16_g61730_DN3_SP0_c0.t1, ESY8_g58498_DN3_SP0_c0.t1, ESY16_g61901_DN3_SP0_c9.t1, ESY16_g61902_DN3_SP0_c0.t1	Np007G378550
OG0001043	ESY2_g37181_DN3_SP0_c7.t1, ESY2_g37182_DN3_SP0_c7.t1	Np004G195130
OG0001043	ESY2_g37180_DN3_SP0_c7.t1	Np004G195120
OG0001044	ESY9_g45561_DN3_SP0_c16.t1	Np006G333430, Np001G059160, Np006G333460, Np006G333510
OG0001046	ESY19_g41587_DN2_SP0_c0.t1	Np002G084780
OG0001047	ESY2_g36107_DN3_SP0_c0.t1	Np007G424100
OG0001051	ESY11_g53891_DN3_SP0_c0.t1	Np007G376840
OG0001051	ESY4_g25490_DN3_SP0_c0.t1	Np005G265700
OG0001053	ESY2_g34102_DN3_SP8_c0.t1	Np002G113370
OG0001053	ESY3_g31394_DN3_SP0_c0.t1	Np001G048010
OG0001054	ESY2_g33798_DN3_SP1_c0.t1	Np002G118820
OG0001054	ESY2_g33799_DN3_SP0_c0.t1	Np002G118810, Np002G118780, Np002G118800
OG0001055	ESY10_g14137_DN3_SP0_c0.t1, ESY10_g14142_DN2_SP0_c0.t1	Np001G024050
OG0001056	ESY3_g31098_DN2_SP0_c0.t1	Np007G411790
OG0001056	ESY7_g19094_DN3_SP0_c0.t1	Np003G128990
OG0001057	ESY16_g62115_DN3_SP0_c0.t1	Np005G277390
OG0001057	ESY6_g47563_DN3_SP0_c0.t1	Np003G162310
OG0001058	ESY9_g42418_DN3_SP8_c0.t1	Np005G296090
OG0001058	ESY4_g26045_DN3_SP8_c0.t1	Np005G267400
OG0001059	ESY7_g16725_DN3_SP0_c0.t1	Np001G038350
OG0001059	ESY9_g43064_DN3_SP0_c0.t1	Np005G289340
OG0001060	ESY27_g13467_DN3_SP8_c0.t1	Np005G306670
OG0001060	ESY3_g28258_DN3_SP8_c0.t1	Np007G385470
OG0001061	ESY3_g28661_DN3_SP0_c0.t1	Np007G383970
OG0001061	ESY22_g40700_DN3_SP0_c0.t1	Np005G304890, Np005G304850, Np005G304880
OG0001062	ESY1_g9832_DN3_SP8_c0.t1	Np001G051190
OG0001062	ESY8_g59610_DN3_SP7_c0.t1	Np006G367830
OG0001063	ESY3_g31627_DN3_SP0_c0.t1, ESY11_g54692_DN3_SP0_c0.t1	Np007G417970, Np002G113360, Np002G113350
OG0001064	ESY9_g44658_DN2_SP8_c0.t1	Np006G337940
OG0001064	ESY1_g11132_DN2_SP8_c12.t1	Np001G056040
OG0001065	ESY9_g44759_DN3_SP7_c0.t1	Np006G337660
OG0001065	ESY1_g11108_DN3_SP8_c0.t1	Np001G056280
OG0001066	ESY9_g44769_DN3_SP2_c0.t1	Np006G337650
OG0001066	ESY1_g11107_DN3_SP5_c0.t1	Np001G056290
OG0001067	ESY2_g36800_DN3_SP7_c0.t1	Np002G072710
OG0001067	ESY5_g4415_DN3_SP0_c1.t1	Np004G239480
OG0001068	ESY3_g31939_DN3_SP2_c0.t1	Np007G420070
OG0001068	ESY2_g35805_DN3_SP7_c0.t1, ESY8_g59440_DN3_SP2_c0.t1	Np006G365790
OG0001069	ESY2_g35975_DN3_SP8_c0.t1	Np002G078480
OG0001069	ESY5_g4079_DN3_SP8_c0.t1	Np004G236230
OG0001070	ESY5_g1189_DN3_SP8_c0.t1	Np004G209110
OG0001070	ESY2_g34440_DN3_SP0_c0.t1	Np007G375840
OG0001071	ESY5_g2757_DN3_SP0_c0.t1	Np004G242700
OG0001072	ESY6_g50127_DN3_SP3_c0.t1	Np001G011020
OG0001072	ESY1_g9420_DN3_SP8_c0.t1	Np003G175030, Np003G175040, Np001G049860
OG0001073	ESY2_g36256_DN3_SP0_c0.t1, ESY2_g33547_DN3_SP0_c0.t1	Np002G094200, Np004G191450, Np005G311980
OG0001074	ESY2_g35950_DN3_SP0_c52.t1	Np002G091260, Np001G008220, Np002G078750
OG0001075	ESY2_g37023_DN3_SP7_c0.t1, ESY2_g37026_DN3_SP0_c0.t1	Np007G402880
OG0001076	ESY4_g25673_DN3_SP0_c0.t1, ESY4_g25288_DN3_SP0_c0.t1, ESY4_g25285_DN3_SP0_c0.t1, ESY4_g25662_DN3_SP0_c0.t1, ESY4_g25665_DN3_SP0_c0.t1, ESY4_g25992_DN1_SP0_c0.t1	Np003G181240, Np001G008330
OG0001077	ESY4_g25066_DN1_SP0_c0.t1	Np005G270920
OG0001080	ESY7_g16472_DN3_SP0_c100.t1	Np006G364090, Np006G364130, Np001G001580, Np001G001570
OG0001082	ESY8_g61309_DN2_SP0_c0.t1, ESY3_g28553_DN2_SP0_c0.t1, ESY15_g64638_DN3_SP0_c0.t1	Np003G170860
OG0001087	ESY4_g25570_DN3_SP8_c0.t1	Np005G265190
OG0001088	ESY21_g55710_DN3_SP0_c0.t1	Np001G020370, Np001G020380
OG0001089	ESY21_g55249_DN3_SP0_c0.t1	Np001G019530
